Date,JCI
2010-11-09,13.137901306152344
2010-11-10,13.037588119506836
2010-11-11,12.836954116821289
2010-11-12,12.629637718200684
2010-11-15,12.589510917663574
2010-11-16,12.46579360961914
2010-11-17,12.489192962646484
2010-11-18,12.666420936584473
2010-11-19,12.689826965332031
2010-11-22,12.723265647888184
2010-11-23,12.51594352722168
2010-11-24,12.666420936584473
2010-11-26,12.669761657714844
2010-11-29,12.612915992736816
2010-11-30,12.669761657714844
2010-12-01,13.030896186828613
2010-12-02,13.609376907348633
2010-12-03,13.769882202148438
2010-12-06,13.679597854614258
2010-12-07,13.626097679138184
2010-12-08,13.642817497253418
2010-12-09,13.659537315368652
2010-12-10,13.766539573669434
2010-12-13,13.779914855957031
2010-12-14,14.08086109161377
2010-12-15,14.00060749053955
2010-12-16,14.147729873657227
2010-12-17,13.960481643676758
2010-12-20,14.05076789855957
2010-12-21,13.917012214660645
2010-12-22,13.880233764648438
2010-12-23,13.873550415039062
2010-12-27,13.960481643676758
2010-12-28,13.993917465209961
2010-12-29,13.967168807983398
2010-12-30,13.863513946533203
2010-12-31,13.856820106506348
2011-01-03,14.094239234924316
2011-01-04,14.291522979736328
2011-01-05,14.304896354675293
2011-01-06,14.291522979736328
2011-01-07,14.421930313110352
2011-01-10,14.405206680297852
2011-01-11,14.445341110229492
2011-01-12,14.672717094421387
2011-01-13,15.030511856079102
2011-01-14,15.127476692199707
2011-01-18,15.08400821685791
2011-01-19,14.836563110351562
2011-01-20,14.709498405456543
2011-01-21,14.85662841796875
2011-01-24,14.960287094116211
2011-01-25,14.95359992980957
2011-01-26,14.993915557861328
2011-01-27,15.03087329864502
2011-01-28,15.017431259155273
2011-01-31,15.061111450195312
2011-02-01,15.29627799987793
2011-02-02,15.420581817626953
2011-02-03,15.413863182067871
2011-02-04,15.49786376953125
2011-02-07,15.588557243347168
2011-02-08,15.71286392211914
2011-02-09,15.554970741271973
2011-02-10,15.558326721191406
2011-02-11,15.55160903930664
2011-02-14,15.195487976074219
2011-02-15,15.219009399414062
2011-02-16,15.420581817626953
2011-02-17,15.719586372375488
2011-02-18,15.901005744934082
2011-02-22,15.507927894592285
2011-02-23,15.00063705444336
2011-02-24,15.017431259155273
2011-02-25,15.03087329864502
2011-02-28,15.232444763183594
2011-03-01,14.973758697509766
2011-03-02,15.061111450195312
2011-03-03,15.521369934082031
2011-03-04,15.20556926727295
2011-03-07,15.148456573486328
2011-03-08,15.19884967803955
2011-03-09,15.148456573486328
2011-03-10,14.876326560974121
2011-03-11,15.128294944763184
2011-03-14,14.95359992980957
2011-03-15,14.815853118896484
2011-03-16,14.537009239196777
2011-03-17,14.762104034423828
2011-03-18,14.748662948608398
2011-03-21,15.094696044921875
2011-03-22,14.923359870910645
2011-03-23,14.829293251037598
2011-03-24,15.044302940368652
2011-03-25,15.047669410705566
2011-03-28,14.933440208435059
2011-03-29,15.03087329864502
2011-03-30,15.081268310546875
2011-03-31,15.04094409942627
2011-04-01,15.202217102050781
2011-04-04,15.5112943649292
2011-04-05,15.840536117553711
2011-04-06,15.874131202697754
2011-04-07,15.830451011657715
2011-04-08,15.840536117553711
2011-04-11,16.36799430847168
2011-04-12,17.5808162689209
2011-04-13,17.473302841186523
2011-04-14,17.44978141784668
2011-04-15,17.369150161743164
2011-04-18,17.251567840576172
2011-04-19,17.14742088317871
2011-04-20,16.448623657226562
2011-04-21,16.502378463745117
2011-04-25,16.371353149414062
2011-04-26,16.519174575805664
2011-04-27,16.502288818359375
2011-04-28,16.346956253051758
2011-04-29,16.458391189575195
2011-05-02,16.478660583496094
2011-05-03,16.434762954711914
2011-05-04,16.438129425048828
2011-05-05,16.48879051208496
2011-05-06,16.465147018432617
2011-05-09,16.79269790649414
2011-05-10,16.99192237854004
2011-05-11,16.779184341430664
2011-05-12,16.71502685546875
2011-05-13,17.147260665893555
2011-05-16,16.941274642944336
2011-05-17,16.70151138305664
2011-05-18,16.839963912963867
2011-05-19,16.877113342285156
2011-05-20,16.62723159790039
2011-05-23,16.336830139160156
2011-05-24,16.245662689208984
2011-05-25,16.19162940979004
2011-05-26,16.2895565032959
2011-05-27,16.421249389648438
2011-05-31,16.66437530517578
2011-06-01,15.958635330200195
2011-06-02,16.245662689208984
2011-06-03,15.884337425231934
2011-06-06,15.870838165283203
2011-06-07,15.995772361755371
2011-06-08,15.962004661560059
2011-06-09,15.810050010681152
2011-06-10,15.695242881774902
2011-06-13,15.756028175354004
2011-06-14,16.0801944732666
2011-06-15,15.739137649536133
2011-06-16,15.674982070922852
2011-06-17,15.698616981506348
2011-06-20,15.87420654296875
2011-06-21,16.053178787231445
2011-06-22,15.907977104187012
2011-06-23,15.783040046691895
2011-06-24,15.739137649536133
2011-06-27,15.948493957519531
2011-06-28,16.421249389648438
2011-06-29,16.522546768188477
2011-06-30,16.691387176513672
2011-07-01,16.742040634155273
2011-07-05,16.779184341430664
2011-07-06,16.782569885253906
2011-07-07,16.91425323486328
2011-07-08,16.796070098876953
2011-07-11,16.522546768188477
2011-07-12,16.42462921142578
2011-07-13,16.31656837463379
2011-07-14,16.22201919555664
2011-07-15,16.03628921508789
2011-07-18,15.81680679321289
2011-07-19,16.026159286499023
2011-07-20,16.016033172607422
2011-07-21,16.039676666259766
2011-07-22,15.999151229858398
2011-07-25,16.022796630859375
2011-07-26,15.745892524719238
2011-07-27,15.189117431640625
2011-07-28,15.199298858642578
2011-07-29,15.036346435546875
2011-08-01,15.09066390991211
2011-08-02,14.506728172302246
2011-08-03,14.85640811920166
2011-08-04,14.12988567352295
2011-08-05,14.048409461975098
2011-08-08,12.83640193939209
2011-08-09,13.579901695251465
2011-08-10,12.941645622253418
2011-08-11,13.783601760864258
2011-08-12,13.776805877685547
2011-08-15,14.058588027954102
2011-08-16,14.041618347167969
2011-08-17,14.133278846740723
2011-08-18,13.135163307189941
2011-08-19,12.84319019317627
2011-08-22,12.90429973602295
2011-08-23,13.484845161437988
2011-08-24,13.627435684204102
2011-08-25,13.51200008392334
2011-08-26,13.705514907836914
2011-08-29,14.058588027954102
2011-08-30,13.997480392456055
2011-08-31,14.116310119628906
2011-09-01,14.024643898010254
2011-09-02,13.488234519958496
2011-09-06,13.51200008392334
2011-09-07,13.827735900878906
2011-09-08,13.681753158569336
2011-09-09,13.471261024475098
2011-09-12,13.674959182739258
2011-09-13,14.011065483093262
2011-09-14,14.034829139709473
2011-09-15,14.387904167175293
2011-09-16,14.836044311523438
2011-09-19,15.192514419555664
2011-09-20,15.29436206817627
2011-09-21,14.924315452575684
2011-09-22,14.594998359680176
2011-09-23,14.591609001159668
2011-09-26,14.584815979003906
2011-09-27,14.452404022216797
2011-09-28,14.055193901062012
2011-09-29,14.336982727050781
2011-09-30,13.83452033996582
2011-10-03,13.325274467468262
2011-10-04,13.705514907836914
2011-10-05,13.943160057067871
2011-10-06,14.269075393676758
2011-10-07,14.387904167175293
2011-10-10,14.693449974060059
2011-10-11,14.893757820129395
2011-10-12,15.046530723571777
2011-10-13,14.9514741897583
2011-10-14,15.1314058303833
2011-10-17,14.744378089904785
2011-10-18,15.182328224182129
2011-10-19,14.788508415222168
2011-10-20,14.863203048706055
2011-10-21,15.189117431640625
2011-10-24,15.406394004821777
2011-10-25,15.321521759033203
2011-10-26,15.256659507751465
2011-10-27,15.86432933807373
2011-10-28,16.062332153320312
2011-10-31,15.550252914428711
2011-11-01,15.120108604431152
2011-11-02,15.352252006530762
2011-11-03,15.51952075958252
2011-11-04,15.481978416442871
2011-11-07,15.86432933807373
2011-11-08,16.0247802734375
2011-11-09,15.273728370666504
2011-11-10,15.222521781921387
2011-11-11,15.744845390319824
2011-11-14,15.724361419677734
2011-11-15,15.632184028625488
2011-11-16,16.04184913635254
2011-11-17,15.796050071716309
2011-11-18,15.946267127990723
2011-11-21,15.772154808044434
2011-11-22,15.512703895568848
2011-11-23,15.184964179992676
2011-11-25,15.133759498596191
2011-11-28,15.765335083007812
2011-11-29,15.697057723999023
2011-11-30,16.37299919128418
2011-12-01,16.18524169921875
2011-12-02,16.20914077758789
2011-12-05,16.089643478393555
2011-12-06,16.134029388427734
2011-12-07,16.134029388427734
2011-12-08,15.724361419677734
2011-12-09,16.072582244873047
2011-12-12,15.738009452819824
2011-12-13,15.598047256469727
2011-12-14,15.331767082214355
2011-12-15,15.328347206115723
2011-12-16,15.31469440460205
2011-12-19,15.202040672302246
2011-12-20,15.874565124511719
2011-12-21,15.809707641601562
2011-12-22,15.86432933807373
2011-12-23,16.079410552978516
2011-12-27,15.994059562683105
2011-12-28,15.895052909851074
2011-12-29,16.0213680267334
2011-12-30,15.946267127990723
2012-01-03,16.3354434967041
2012-01-04,16.38665771484375
2012-01-05,16.461755752563477
2012-01-06,16.458351135253906
2012-01-09,16.560762405395508
2012-01-10,16.704145431518555
2012-01-11,16.601730346679688
2012-01-12,16.765600204467773
2012-01-13,16.574417114257812
2012-01-17,16.601730346679688
2012-01-18,16.704145431518555
2012-01-19,16.792903900146484
2012-01-20,17.00798225402832
2012-01-23,16.888500213623047
2012-01-24,16.813383102416992
2012-01-25,17.06731605529785
2012-01-26,16.906036376953125
2012-01-27,16.88201332092285
2012-01-30,16.88544464111328
2012-01-31,17.482498168945312
2012-02-01,17.345243453979492
2012-02-02,17.321226119995117
2012-02-03,17.45161247253418
2012-02-06,17.417293548583984
2012-02-07,17.22858428955078
2012-02-08,17.197696685791016
2012-02-09,17.050153732299805
2012-02-10,16.899173736572266
2012-02-13,17.0570125579834
2012-02-14,16.82711410522461
2012-02-15,16.69329261779785
2012-02-16,16.837411880493164
2012-02-17,17.139360427856445
2012-02-21,17.630041122436523
2012-02-22,17.643762588500977
2012-02-23,17.688373565673828
2012-02-24,17.551122665405273
2012-02-27,17.877094268798828
2012-02-28,17.842777252197266
2012-02-29,17.781021118164062
2012-03-01,17.777589797973633
2012-03-02,17.72268295288086
2012-03-05,17.85650634765625
2012-03-06,17.6540584564209
2012-03-07,17.935436248779297
2012-03-08,18.048660278320312
2012-03-09,18.15846061706543
2012-03-12,18.01434898376465
2012-03-13,18.172189712524414
2012-03-14,18.113853454589844
2012-03-15,18.302581787109375
2012-03-16,18.39865493774414
2012-03-19,18.336891174316406
2012-03-20,18.13444709777832
2012-03-21,18.209932327270508
2012-03-22,18.16876220703125
2012-03-23,18.13787841796875
2012-03-26,18.251102447509766
2012-03-27,18.36777687072754
2012-03-28,19.15010643005371
2012-03-29,19.222169876098633
2012-03-30,19.277061462402344
2012-04-02,19.14667510986328
2012-04-03,19.21873664855957
2012-04-04,18.954526901245117
2012-04-05,18.779529571533203
2012-04-09,18.546192169189453
2012-04-10,18.227092742919922
2012-04-11,18.498159408569336
2012-04-12,18.78982162475586
2012-04-13,18.67314910888672
2012-04-16,18.72806167602539
2012-04-17,18.837854385375977
2012-04-18,18.906482696533203
2012-04-19,18.86874008178711
2012-04-20,18.971675872802734
2012-04-23,18.7486515045166
2012-04-24,18.74178695678711
2012-04-25,18.841751098632812
2012-04-26,19.524272918701172
2012-04-27,19.844846725463867
2012-04-30,19.34847068786621
2012-05-01,19.331235885620117
2012-05-02,19.200246810913086
2012-05-03,19.052019119262695
2012-05-04,19.04168128967285
2012-05-07,19.010656356811523
2012-05-08,18.87277603149414
2012-05-09,18.92793083190918
2012-05-10,18.979631423950195
2012-05-11,18.931373596191406
2012-05-14,18.8900089263916
2012-05-15,18.910690307617188
2012-05-16,18.476356506347656
2012-05-17,18.062711715698242
2012-05-18,18.028240203857422
2012-05-21,18.52461814880371
2012-05-22,18.645267486572266
2012-05-23,18.79694175720215
2012-05-24,18.945165634155273
2012-05-25,18.82106590270996
2012-05-29,18.82106590270996
2012-05-30,18.403974533081055
2012-05-31,18.32468605041504
2012-06-01,17.74557876586914
2012-06-04,17.81106948852539
2012-06-05,17.862777709960938
2012-06-06,18.31434440612793
2012-06-07,18.383285522460938
2012-06-08,18.438444137573242
2012-06-11,18.159223556518555
2012-06-12,18.286766052246094
2012-06-13,17.907590866088867
2012-06-14,18.272979736328125
2012-06-15,18.569427490234375
2012-06-18,18.479808807373047
2012-06-19,18.624589920043945
2012-06-20,18.4280948638916
2012-06-21,17.96274185180664
2012-06-22,18.021347045898438
2012-06-25,17.514619827270508
2012-06-26,17.42155647277832
2012-06-27,17.852439880371094
2012-06-28,17.721450805664062
2012-06-29,18.217832565307617
2012-07-02,18.37984275817871
2012-07-03,18.731443405151367
2012-07-05,18.607345581054688
2012-07-06,18.15577507019043
2012-07-09,18.383285522460938
2012-07-10,17.966188430786133
2012-07-11,17.835203170776367
2012-07-12,17.573225021362305
2012-07-13,17.866226196289062
2012-07-16,17.969640731811523
2012-07-17,18.045475006103516
2012-07-18,18.276424407958984
2012-07-19,18.2695369720459
2012-07-20,18.10407257080078
2012-07-23,17.79728126525879
2012-07-24,17.642166137695312
2012-07-25,17.898496627807617
2012-07-26,18.165231704711914
2012-07-27,18.691753387451172
2012-07-30,18.629405975341797
2012-07-31,19.031232833862305
2012-08-01,18.982736587524414
2012-08-02,19.048547744750977
2012-08-03,19.47462272644043
2012-08-06,19.443443298339844
2012-08-07,19.699779510498047
2012-08-08,19.568153381347656
2012-08-09,19.59586524963379
2012-08-10,19.699779510498047
2012-08-13,19.651290893554688
2012-08-14,19.585472106933594
2012-08-15,19.623571395874023
2012-08-16,20.070430755615234
2012-08-17,19.852201461791992
2012-08-20,19.82102394104004
2012-08-21,19.75520896911621
2012-08-22,19.6582088470459
2012-08-23,19.53005027770996
2012-08-24,19.561220169067383
2012-08-27,19.668603897094727
2012-08-28,19.543899536132812
2012-08-29,19.443443298339844
2012-08-30,19.419200897216797
2012-08-31,19.53005027770996
2012-09-04,19.426128387451172
2012-09-05,19.23906707763672
2012-09-06,19.66167449951172
2012-09-07,19.61664390563965
2012-09-10,19.259859085083008
2012-09-11,19.291027069091797
2012-09-12,19.471160888671875
2012-09-13,19.277179718017578
2012-09-14,19.135149002075195
2012-09-17,19.017370223999023
2012-09-18,18.844167709350586
2012-09-19,19.107437133789062
2012-09-20,19.16286277770996
2012-09-21,19.408811569213867
2012-09-24,19.44691276550293
2012-09-25,18.986190795898438
2012-09-26,18.937702178955078
2012-09-27,19.415727615356445
2012-09-28,19.48847770690918
2012-10-01,19.860002517700195
2012-10-02,20.194482803344727
2012-10-03,19.97846794128418
2012-10-04,19.99936866760254
2012-10-05,19.657917022705078
2012-10-08,19.63004493713379
2012-10-09,19.56035804748535
2012-10-10,19.588233947753906
2012-10-11,19.135284423828125
2012-10-12,18.974132537841797
2012-10-15,19.191341400146484
2012-10-16,19.457592010498047
2012-10-17,19.506641387939453
2012-10-18,19.506641387939453
2012-10-19,19.3244686126709
2012-10-22,19.198341369628906
2012-10-23,18.791955947875977
2012-10-24,18.58176040649414
2012-10-25,18.763933181762695
2012-10-26,18.826990127563477
2012-10-31,18.826990127563477
2012-11-01,19.373510360717773
2012-11-02,19.48562240600586
2012-11-05,19.450586318969727
2012-11-06,20.004112243652344
2012-11-07,19.457592010498047
2012-11-08,19.33848762512207
2012-11-09,19.310457229614258
2012-11-12,19.205352783203125
2012-11-13,19.149301528930664
2012-11-14,18.644817352294922
2012-11-15,18.567745208740234
2012-11-16,18.756927490234375
2012-11-19,18.918079376220703
2012-11-20,19.016172409057617
2012-11-21,19.065217971801758
2012-11-23,19.380525588989258
2012-11-26,19.387527465820312
2012-11-27,19.29644012451172
2012-11-28,19.828948974609375
2012-11-29,19.94806480407715
2012-11-30,19.87799835205078
2012-12-03,19.54867935180664
2012-12-04,19.72385025024414
2012-12-05,20.06717300415039
2012-12-06,20.039154052734375
2012-12-07,20.081192016601562
2012-12-10,20.0601749420166
2012-12-11,19.899015426635742
2012-12-12,20.137239456176758
2012-12-13,20.039154052734375
2012-12-14,20.004112243652344
2012-12-17,20.375463485717773
2012-12-18,20.529617309570312
2012-12-19,20.487581253051758
2012-12-20,20.655733108520508
2012-12-21,20.58567237854004
2012-12-24,20.49458122253418
2012-12-26,20.340444564819336
2012-12-27,20.25635528564453
2012-12-28,20.01813507080078
2012-12-31,20.49458122253418
2013-01-02,21.419471740722656
2013-01-03,20.893964767456055
2013-01-04,20.86594581604004
2013-01-07,20.893964767456055
2013-01-08,20.858936309814453
2013-01-09,21.405454635620117
2013-01-10,21.29335594177246
2013-01-11,21.19525909423828
2013-01-14,21.23029136657715
2013-01-15,21.39143943786621
2013-01-16,21.39844512939453
2013-01-17,21.958988189697266
2013-01-18,21.980005264282227
2013-01-22,21.895917892456055
2013-01-23,21.895931243896484
2013-01-24,21.78327751159668
2013-01-25,21.987457275390625
2013-01-28,21.614307403564453
2013-01-29,21.48053550720215
2013-01-30,21.234115600585938
2013-01-31,21.283401489257812
2013-02-01,21.297489166259766
2013-02-04,21.12850570678711
2013-02-05,21.54389762878418
2013-02-06,21.431249618530273
2013-02-07,21.431249618530273
2013-02-08,21.656553268432617
2013-02-11,21.635427474975586
2013-02-12,21.832555770874023
2013-02-13,22.17754554748535
2013-02-14,22.43804168701172
2013-02-15,22.564773559570312
2013-02-19,22.768945693969727
2013-02-20,22.74078941345215
2013-02-21,22.36060333251953
2013-02-22,22.42395782470703
2013-02-25,22.0367374420166
2013-02-26,22.015607833862305
2013-02-27,22.473249435424805
2013-02-28,22.5366153717041
2013-03-01,22.297237396240234
2013-03-04,22.452123641967773
2013-03-05,22.719661712646484
2013-03-06,22.691495895385742
2013-03-07,22.416913986206055
2013-03-08,22.585891723632812
2013-03-11,22.69853973388672
2013-03-12,22.276111602783203
2013-03-13,22.339475631713867
2013-03-14,22.445085525512695
2013-03-15,22.26202964782715
2013-03-18,22.064899444580078
2013-03-19,21.987457275390625
2013-03-20,22.149389266967773
2013-03-21,21.741029739379883
2013-03-22,21.994491577148438
2013-03-25,21.8184814453125
2013-03-26,22.008575439453125
2013-03-27,21.95224952697754
2013-03-28,22.529569625854492
2013-04-01,22.353567123413086
2013-04-02,22.276111602783203
2013-04-03,22.198667526245117
2013-04-04,22.240909576416016
2013-04-05,21.902965545654297
2013-04-08,21.945209503173828
2013-04-09,22.304277420043945
2013-04-10,22.83935546875
2013-04-11,23.029441833496094
2013-04-12,22.705585479736328
2013-04-15,22.078975677490234
2013-04-16,22.233869552612305
2013-04-17,21.945209503173828
2013-04-18,21.741029739379883
2013-04-19,22.050813674926758
2013-04-22,21.677669525146484
2013-04-23,21.860721588134766
2013-04-24,21.72626495361328
2013-04-25,21.995180130004883
2013-04-26,22.235809326171875
2013-04-29,22.759496688842773
2013-04-30,22.731189727783203
2013-05-01,22.292423248291016
2013-05-02,22.469343185424805
2013-05-03,22.667495727539062
2013-05-06,23.24781036376953
2013-05-07,23.460111618041992
2013-05-08,23.898883819580078
2013-05-09,24.033344268798828
2013-05-10,23.969654083251953
2013-05-13,23.962574005126953
2013-05-14,24.139507293701172
2013-05-15,24.167810440063477
2013-05-16,23.99796485900879
2013-05-17,24.24566650390625
2013-05-20,24.23149299621582
2013-05-21,24.24566650390625
2013-05-22,24.118270874023438
2013-05-23,24.1041259765625
2013-05-24,24.252737045288086
2013-05-28,24.41550636291504
2013-05-29,24.21735191345215
2013-05-30,24.20319175720215
2013-05-31,23.927188873291016
2013-06-03,23.94135093688965
2013-06-04,23.849342346191406
2013-06-05,23.552122116088867
2013-06-06,23.75027847290039
2013-06-07,24.259809494018555
2013-06-10,24.365962982177734
2013-06-11,23.856416702270508
2013-06-12,23.573345184326172
2013-06-13,23.672420501708984
2013-06-14,23.573345184326172
2013-06-17,23.629961013793945
2013-06-18,23.88473892211914
2013-06-19,23.629961013793945
2013-06-20,22.830270767211914
2013-06-21,22.93642807006836
2013-06-24,22.44811248779297
2013-06-25,22.632112503051758
2013-06-26,22.653343200683594
2013-06-27,23.2690372467041
2013-06-28,23.318571090698242
2013-07-01,24.34473419189453
2013-07-02,24.351808547973633
2013-07-03,24.174884796142578
2013-07-05,24.465051651000977
2013-07-08,24.61366081237793
2013-07-09,24.995813369750977
2013-07-10,24.861351013183594
2013-07-11,24.83304214477539
2013-07-12,24.82595443725586
2013-07-15,25.08074188232422
2013-07-16,24.847198486328125
2013-07-17,24.88258934020996
2013-07-18,24.88258934020996
2013-07-19,25.13735580444336
2013-07-22,24.811811447143555
2013-07-23,24.783510208129883
2013-07-24,24.84038543701172
2013-07-25,24.98967170715332
2013-07-26,24.591554641723633
2013-07-29,24.321392059326172
2013-07-30,24.66265296936035
2013-07-31,24.747957229614258
2013-08-01,25.274049758911133
2013-08-02,25.373592376708984
2013-08-05,25.529998779296875
2013-08-06,25.5086669921875
2013-08-07,25.366470336914062
2013-08-08,25.060773849487305
2013-08-09,24.99679183959961
2013-08-12,24.619983673095703
2013-08-13,24.918598175048828
2013-08-14,24.513349533081055
2013-08-15,24.328500747680664
2013-08-16,24.356937408447266
2013-08-19,24.015682220458984
2013-08-20,24.122329711914062
2013-08-21,24.108110427856445
2013-08-22,24.541778564453125
2013-08-23,24.05123519897461
2013-08-26,24.100997924804688
2013-08-27,23.752634048461914
2013-08-28,23.724199295043945
2013-08-29,23.65310287475586
2013-08-30,23.489591598510742
2013-09-03,23.411386489868164
2013-09-04,23.731313705444336
2013-09-05,23.99435806274414
2013-09-06,23.894826889038086
2013-09-09,24.20052719116211
2013-09-10,24.33561134338379
2013-09-11,24.321392059326172
2013-09-12,23.99435806274414
2013-09-13,24.09389305114746
2013-09-16,24.58444595336914
