Date,DPZ
2010-11-04,12.114153861999512
2010-11-05,12.18654727935791
2010-11-08,12.443954467773438
2010-11-09,12.508305549621582
2010-11-10,12.098065376281738
2010-11-11,12.090022087097168
2010-11-12,11.784354209899902
2010-11-15,11.711959838867188
2010-11-16,11.245407104492188
2010-11-17,11.422374725341797
2010-11-18,11.59129524230957
2010-11-19,11.575209617614746
2010-11-22,11.848699569702148
2010-11-23,11.752176284790039
2010-11-24,11.98544979095459
2010-11-26,11.888916969299316
2010-11-29,11.913057327270508
2010-11-30,11.880879402160645
2010-12-01,11.905011177062988
2010-12-02,11.961318969726562
2010-12-03,11.945230484008789
2010-12-06,11.937187194824219
2010-12-07,12.218722343444824
2010-12-08,12.508305549621582
2010-12-09,12.443954467773438
2010-12-10,12.387643814086914
2010-12-13,12.178504943847656
2010-12-14,12.202634811401367
2010-12-15,12.596787452697754
2010-12-16,12.54047679901123
2010-12-17,12.749622344970703
2010-12-20,12.886370658874512
2010-12-21,12.942675590515137
2010-12-22,12.862239837646484
2010-12-23,12.870284080505371
2010-12-27,12.854194641113281
2010-12-28,12.797886848449707
2010-12-29,12.805932998657227
2010-12-30,12.870284080505371
2010-12-31,12.830060958862305
2011-01-03,13.103555679321289
2011-01-04,13.007027626037598
2011-01-05,13.41727066040039
2011-01-06,13.352919578552246
2011-01-07,13.377050399780273
2011-01-10,13.409223556518555
2011-01-11,13.216171264648438
2011-01-12,13.594234466552734
2011-01-13,13.682716369628906
2011-01-14,13.803376197814941
2011-01-18,13.618369102478027
2011-01-19,13.240300178527832
2011-01-20,13.385092735290527
2011-01-21,13.409223556518555
2011-01-24,13.312697410583496
2011-01-25,13.52988338470459
2011-01-26,13.385092735290527
2011-01-27,13.666631698608398
2011-01-28,13.167906761169434
2011-01-31,13.19204044342041
2011-02-01,13.578146934509277
2011-02-02,13.497711181640625
2011-02-03,13.232259750366211
2011-02-04,13.288565635681152
2011-02-07,13.18399715423584
2011-02-08,13.304656982421875
2011-02-09,13.385092735290527
2011-02-10,13.32878589630127
2011-02-11,13.714893341064453
2011-02-14,13.75511646270752
2011-02-15,13.618369102478027
2011-02-16,13.996430397033691
2011-02-17,13.948163032531738
2011-02-18,13.787288665771484
2011-02-22,13.682716369628906
2011-02-23,13.264435768127441
2011-02-24,13.224213600158691
2011-02-25,13.505754470825195
2011-02-28,13.570101737976074
2011-03-01,13.19204044342041
2011-03-02,13.626408576965332
2011-03-03,13.75511646270752
2011-03-04,13.93207836151123
2011-03-07,13.730978012084961
2011-03-08,13.964253425598145
2011-03-09,14.157308578491211
2011-03-10,14.076872825622559
2011-03-11,14.366450309753418
2011-03-14,14.101003646850586
2011-03-15,14.245793342590332
2011-03-16,14.14122200012207
2011-03-17,14.213617324829102
2011-03-18,14.253840446472168
2011-03-21,14.479068756103516
2011-03-22,14.35841178894043
2011-03-23,14.438851356506348
2011-03-24,14.414708137512207
2011-03-25,14.631902694702148
2011-03-28,14.519282341003418
2011-03-29,14.519282341003418
2011-03-30,14.382538795471191
2011-03-31,14.824954986572266
2011-04-01,14.857132911682129
2011-04-04,14.833001136779785
2011-04-05,14.96170425415039
2011-04-06,14.76865005493164
2011-04-07,14.567546844482422
2011-04-08,14.519282341003418
2011-04-11,14.382538795471191
2011-04-12,14.374496459960938
2011-04-13,14.503194808959961
2011-04-14,14.591681480407715
2011-04-15,14.527329444885254
2011-04-18,14.599722862243652
2011-04-19,14.607767105102539
2011-04-20,14.784733772277832
2011-04-21,14.72038745880127
2011-04-25,14.680170059204102
2011-04-26,14.953655242919922
2011-04-27,14.937572479248047
2011-04-28,15.082362174987793
2011-04-29,14.937572479248047
2011-05-02,14.929526329040527
2011-05-03,15.24323558807373
2011-05-04,15.444334983825684
2011-05-05,17.133563995361328
2011-05-06,17.648380279541016
2011-05-09,17.648380279541016
2011-05-10,18.340152740478516
2011-05-11,18.316022872924805
2011-05-12,18.541248321533203
2011-05-13,18.927356719970703
2011-05-16,18.790607452392578
2011-05-17,19.00779151916504
2011-05-18,19.570871353149414
2011-05-19,19.699569702148438
2011-05-20,19.72370719909668
2011-05-23,19.659360885620117
2011-05-24,19.627182006835938
2011-05-25,19.84436798095703
2011-05-26,19.860450744628906
2011-05-27,19.771976470947266
2011-05-31,20.045461654663086
2011-06-01,19.796104431152344
2011-06-02,19.458255767822266
2011-06-03,19.498477935791016
2011-06-06,18.983667373657227
2011-06-07,19.192808151245117
2011-06-08,18.75843048095703
2011-06-09,18.911273956298828
2011-06-10,18.597551345825195
2011-06-13,18.669954299926758
2011-06-14,19.29737663269043
2011-06-15,19.03997039794922
2011-06-16,19.152585983276367
2011-06-17,19.144542694091797
2011-06-20,19.361726760864258
2011-06-21,19.804141998291016
2011-06-22,19.643272399902344
2011-06-23,19.981117248535156
2011-06-24,19.940889358520508
2011-06-27,20.28678321838379
2011-06-28,20.761371612548828
2011-06-29,20.343088150024414
2011-06-30,20.302865982055664
2011-07-01,20.73723793029785
2011-07-05,20.80963706970215
2011-07-06,20.769418716430664
2011-07-07,20.865947723388672
2011-07-08,21.018775939941406
2011-07-11,20.8498592376709
2011-07-12,20.61658477783203
2011-07-13,20.882034301757812
2011-07-14,20.664844512939453
2011-07-15,20.487878799438477
2011-07-18,20.455699920654297
2011-07-19,20.914209365844727
2011-07-20,20.73723793029785
2011-07-21,20.8498592376709
2011-07-22,20.769418716430664
2011-07-25,20.97050666809082
2011-07-26,21.879478454589844
2011-07-27,21.790996551513672
2011-07-28,21.348583221435547
2011-07-29,21.614032745361328
2011-08-01,21.65424919128418
2011-08-02,20.729196548461914
2011-08-03,21.55771827697754
2011-08-04,20.503965377807617
2011-08-05,20.407440185546875
2011-08-08,18.637775421142578
2011-08-09,20.150035858154297
2011-08-10,20.270694732666016
2011-08-11,20.544187545776367
2011-08-12,20.817684173583984
2011-08-15,20.817684173583984
2011-08-16,20.78550148010254
2011-08-17,20.922252655029297
2011-08-18,20.32700538635254
2011-08-19,20.125900268554688
2011-08-22,20.64874839782715
2011-08-23,21.235965728759766
2011-08-24,21.718597412109375
2011-08-25,20.8498592376709
2011-08-26,21.702505111694336
2011-08-29,22.136882781982422
2011-08-30,22.56321144104004
2011-08-31,22.305809020996094
2011-09-01,22.024259567260742
2011-09-02,21.605981826782227
2011-09-06,22.008176803588867
2011-09-07,21.91165542602539
2011-09-08,22.45060157775879
2011-09-09,21.614032745361328
2011-09-12,21.227924346923828
2011-09-13,21.67033576965332
2011-09-14,21.959909439086914
2011-09-15,22.056447982788086
2011-09-16,22.74822235107422
2011-09-19,23.22281265258789
2011-09-20,22.788440704345703
2011-09-21,22.884971618652344
2011-09-22,22.112749099731445
2011-09-23,22.65169334411621
2011-09-26,23.013671875
2011-09-27,23.1665096282959
2011-09-28,21.855342864990234
2011-09-29,21.75078010559082
2011-09-30,21.919696807861328
2011-10-03,20.914209365844727
2011-10-04,21.501415252685547
2011-10-05,21.573810577392578
2011-10-06,22.120798110961914
2011-10-07,21.420974731445312
2011-10-10,22.370161056518555
2011-10-11,22.386247634887695
2011-10-12,22.329933166503906
2011-10-13,22.47472381591797
2011-10-14,22.780397415161133
2011-10-17,22.410377502441406
2011-10-18,24.011117935180664
2011-10-19,24.95225715637207
2011-10-20,24.566146850585938
2011-10-21,25.94165802001953
2011-10-24,26.174938201904297
2011-10-25,25.66012191772461
2011-10-26,25.25792694091797
2011-10-27,26.07036018371582
2011-10-28,25.861223220825195
2011-10-31,25.764692306518555
2011-11-01,25.38663101196289
2011-11-02,25.53141975402832
2011-11-03,25.410762786865234
2011-11-04,25.748607635498047
2011-11-07,26.247331619262695
2011-11-08,26.19906997680664
2011-11-09,25.65207862854004
2011-11-10,25.72447967529297
2011-11-11,26.038185119628906
2011-11-14,26.223196029663086
2011-11-15,26.80235481262207
2011-11-16,25.909486770629883
2011-11-17,25.997968673706055
2011-11-18,26.142751693725586
2011-11-21,25.274011611938477
2011-11-22,25.36249351501465
2011-11-23,24.735076904296875
2011-11-25,24.542016983032227
2011-11-28,25.105091094970703
2011-11-29,25.53141975402832
2011-11-30,26.496686935424805
2011-12-01,26.898883819580078
2011-12-02,26.99542236328125
2011-12-05,26.80235481262207
2011-12-06,26.729965209960938
2011-12-07,26.914981842041016
2011-12-08,27.550451278686523
2011-12-09,27.91242218017578
2011-12-12,28.08135414123535
2011-12-13,28.073299407958984
2011-12-14,26.633432388305664
2011-12-15,26.882797241210938
2011-12-16,26.786270141601562
2011-12-19,26.19906997680664
2011-12-20,26.931074142456055
2011-12-21,27.027591705322266
2011-12-22,26.83454132080078
2011-12-23,27.244779586791992
2011-12-27,27.42173957824707
2011-12-28,27.48609733581543
2011-12-29,27.655012130737305
2011-12-30,27.309133529663086
2012-01-03,26.665616989135742
2012-01-04,27.20455551147461
2012-01-05,26.842578887939453
2012-01-06,26.786270141601562
2012-01-09,27.003456115722656
2012-01-10,27.365432739257812
2012-01-11,27.64696502685547
2012-01-12,27.413694381713867
2012-01-13,27.156293869018555
2012-01-17,25.949703216552734
2012-01-18,26.359949111938477
2012-01-19,26.06232452392578
2012-01-20,25.740568161010742
2012-01-23,25.13727569580078
2012-01-24,25.65207862854004
2012-01-25,26.094493865966797
2012-01-26,25.90144157409668
2012-01-27,25.989925384521484
2012-01-30,26.255373001098633
2012-01-31,26.263423919677734
2012-02-01,26.448427200317383
2012-02-02,26.488645553588867
2012-02-03,27.244779586791992
2012-02-06,26.770185470581055
2012-02-07,26.74605369567871
2012-02-08,26.729965209960938
2012-02-09,26.705839157104492
2012-02-10,26.110578536987305
2012-02-13,26.15080451965332
2012-02-14,26.32777214050293
2012-02-15,26.247331619262695
2012-02-16,26.60126495361328
2012-02-17,26.520822525024414
2012-02-21,26.963239669799805
2012-02-22,26.71387481689453
2012-02-23,26.931074142456055
2012-02-24,26.705839157104492
2012-02-27,26.979318618774414
2012-02-28,31.226524353027344
2012-02-29,30.93693733215332
2012-03-01,30.888669967651367
2012-03-02,30.446264266967773
2012-03-05,30.993257522583008
2012-03-06,31.001293182373047
2012-03-07,31.757413864135742
2012-03-08,31.974605560302734
2012-03-09,32.03895950317383
2012-03-12,31.861995697021484
2012-03-13,32.26418685913086
2012-03-14,31.853940963745117
2012-03-15,32.24809646606445
2012-03-16,32.14352798461914
2012-03-19,33.221405029296875
2012-03-20,32.28832244873047
2012-03-21,32.376792907714844
2012-03-22,31.890071868896484
2012-03-23,31.50763511657715
2012-03-26,31.82921028137207
2012-03-27,31.26425552368164
2012-03-28,31.012189865112305
2012-03-29,31.55978012084961
2012-03-30,31.551076889038086
2012-04-02,32.14212417602539
2012-04-03,32.150814056396484
2012-04-04,31.490234375
2012-04-05,31.57716178894043
2012-04-09,30.777524948120117
2012-04-10,29.85619354248047
2012-04-11,30.85573959350586
2012-04-12,30.74275016784668
2012-04-13,30.847055435180664
2012-04-16,31.020891189575195
2012-04-17,30.81229019165039
2012-04-18,30.47330665588379
2012-04-19,30.073484420776367
2012-04-20,30.699281692504883
2012-04-23,30.316850662231445
2012-04-24,29.873567581176758
2012-04-25,31.26425552368164
2012-04-26,31.733619689941406
2012-04-27,32.28989028930664
2012-04-30,32.86354064941406
2012-05-01,29.821430206298828
2012-05-02,29.073936462402344
2012-05-03,28.726266860961914
2012-05-04,28.369901657104492
2012-05-07,28.46550941467285
2012-05-08,28.37860107421875
2012-05-09,28.187368392944336
2012-05-10,29.28253746032715
2012-05-11,29.247777938842773
2012-05-14,28.300363540649414
2012-05-15,28.126527786254883
2012-05-16,27.596336364746094
2012-05-17,26.344722747802734
2012-05-18,26.040510177612305
2012-05-21,27.013986587524414
2012-05-22,27.300813674926758
2012-05-23,26.883615493774414
2012-05-24,26.579395294189453
2012-05-25,26.779308319091797
2012-05-29,26.918373107910156
2012-05-30,26.509868621826172
2012-05-31,26.69239044189453
2012-06-01,25.11918830871582
2012-06-04,25.03226661682129
2012-06-05,25.89275360107422
2012-06-06,26.10135269165039
2012-06-07,25.9622859954834
2012-06-08,26.02313232421875
2012-06-11,25.55376434326172
2012-06-12,25.692832946777344
2012-06-13,24.988815307617188
2012-06-14,25.484235763549805
2012-06-15,25.527698516845703
2012-06-18,25.8319034576416
2012-06-19,26.223045349121094
2012-06-20,25.66676902770996
2012-06-21,24.988815307617188
2012-06-22,25.65807342529297
2012-06-25,25.501617431640625
2012-06-26,25.336483001708984
2012-06-27,25.77975845336914
2012-06-28,25.988361358642578
2012-06-29,26.86622428894043
2012-07-02,26.9010009765625
2012-07-03,26.848846435546875
2012-07-05,26.796688079833984
2012-07-06,26.483783721923828
2012-07-09,26.718475341796875
2012-07-10,26.570709228515625
2012-07-11,26.527244567871094
2012-07-12,26.701086044311523
2012-07-13,27.64847755432129
2012-07-16,27.153057098388672
2012-07-17,27.970081329345703
2012-07-18,28.674110412597656
2012-07-19,28.891408920288086
2012-07-20,28.413366317749023
2012-07-23,27.804931640625
2012-07-24,28.648042678833008
2012-07-25,29.00439453125
2012-07-26,29.325992584228516
2012-07-27,29.421613693237305
2012-07-30,29.46506690979004
2012-07-31,29.673656463623047
2012-08-01,29.317306518554688
2012-08-02,29.169546127319336
2012-08-03,29.95178985595703
2012-08-06,29.83881378173828
2012-08-07,30.160402297973633
2012-08-08,29.99526023864746
2012-08-09,29.90834617614746
2012-08-10,29.630203247070312
2012-08-13,29.595430374145508
2012-08-14,29.36075782775879
2012-08-15,29.743200302124023
2012-08-16,30.725357055664062
2012-08-17,31.333789825439453
2012-08-20,31.151247024536133
2012-08-21,30.916574478149414
2012-08-22,30.777524948120117
2012-08-23,30.447237014770508
2012-08-24,30.890512466430664
2012-08-27,31.299028396606445
2012-08-28,31.299028396606445
2012-08-29,31.45547866821289
2012-08-30,30.916574478149414
2012-08-31,30.803598403930664
2012-09-04,31.06434440612793
2012-09-05,30.70798683166504
2012-09-06,31.246868133544922
2012-09-07,31.429397583007812
2012-09-10,31.368568420410156
2012-09-11,31.090425491333008
2012-09-12,30.490684509277344
2012-09-13,30.508068084716797
2012-09-14,29.69974136352539
2012-09-17,29.717126846313477
2012-09-18,29.491140365600586
2012-09-19,29.934415817260742
2012-09-20,29.9865665435791
2012-09-21,30.15169906616211
2012-09-24,30.760141372680664
2012-09-25,31.194721221923828
2012-09-26,31.55978012084961
2012-09-27,32.811397552490234
2012-09-28,32.76792907714844
2012-10-01,33.23728561401367
2012-10-02,32.802703857421875
2012-10-03,32.846160888671875
2012-10-04,32.87223815917969
2012-10-05,32.837467193603516
2012-10-08,32.85485076904297
2012-10-09,33.098228454589844
2012-10-10,32.42894744873047
2012-10-11,32.802703857421875
2012-10-12,32.76792907714844
2012-10-15,33.23728561401367
2012-10-16,35.775264739990234
2012-10-17,35.8100471496582
2012-10-18,35.723140716552734
2012-10-19,34.91477966308594
2012-10-22,35.15815353393555
2012-10-23,35.09733963012695
2012-10-24,35.03648376464844
2012-10-25,35.27985763549805
2012-10-26,35.19294738769531
2012-10-31,35.30593490600586
2012-11-01,35.4276008605957
2012-11-02,35.21900177001953
2012-11-05,35.73182678222656
2012-11-06,35.644901275634766
2012-11-07,35.2103271484375
2012-11-08,34.680118560791016
2012-11-09,34.62796401977539
2012-11-12,34.86265563964844
2012-11-13,34.975643157958984
2012-11-14,34.601898193359375
2012-11-15,34.593196868896484
2012-11-16,34.767032623291016
2012-11-19,35.54060363769531
2012-11-20,35.61882019042969
2012-11-21,35.86219787597656
2012-11-23,36.23594284057617
2012-11-26,36.08818054199219
2012-11-27,35.9491081237793
2012-11-28,36.32286071777344
2012-11-29,36.505393981933594
2012-11-30,36.157718658447266
2012-12-03,36.157718658447266
2012-12-04,35.679664611816406
2012-12-05,35.444984436035156
2012-12-06,35.9491081237793
2012-12-07,36.30546951293945
2012-12-10,36.34895324707031
2012-12-11,36.85306167602539
2012-12-12,36.55754089355469
2012-12-13,36.62705612182617
2012-12-14,36.62705612182617
2012-12-17,36.99211502075195
2012-12-18,37.24418640136719
2012-12-19,37.06166076660156
2012-12-20,37.774383544921875
2012-12-21,37.287635803222656
2012-12-24,37.13119125366211
2012-12-26,37.20941925048828
2012-12-27,37.61793899536133
2012-12-28,37.05296325683594
2012-12-31,37.85261154174805
2013-01-02,39.530120849609375
2013-01-03,38.77394104003906
2013-01-04,39.38236999511719
2013-01-07,39.53879928588867
2013-01-08,39.66050720214844
2013-01-09,39.46928024291992
2013-01-10,39.07814407348633
2013-01-11,39.251983642578125
2013-01-14,39.27806091308594
2013-01-15,39.18244171142578
2013-01-16,39.06943893432617
2013-01-17,39.512733459472656
2013-01-18,40.025543212890625
2013-01-22,40.79912567138672
2013-01-23,40.555755615234375
2013-01-24,40.54704284667969
2013-01-25,40.32975387573242
2013-01-28,40.15592575073242
2013-01-29,40.390602111816406
2013-01-30,40.30368423461914
2013-01-31,40.477516174316406
2013-02-01,41.520538330078125
2013-02-04,40.57312774658203
2013-02-05,40.60789489746094
2013-02-06,40.64266586303711
2013-02-07,40.41668701171875
2013-02-08,40.61659240722656
2013-02-11,40.686126708984375
2013-02-12,40.442745208740234
2013-02-13,39.521427154541016
2013-02-14,38.930381774902344
2013-02-15,39.43448257446289
2013-02-19,39.512733459472656
2013-02-20,39.07814407348633
2013-02-21,38.78264617919922
2013-02-22,40.042938232421875
2013-02-25,39.251983642578125
2013-02-26,39.98210906982422
2013-02-27,40.703514099121094
2013-02-28,41.39015579223633
2013-03-01,41.955116271972656
2013-03-04,42.268028259277344
2013-03-05,43.12852096557617
2013-03-06,43.28493881225586
2013-03-07,43.16328048706055
2013-03-08,43.232818603515625
2013-03-11,43.35447692871094
2013-03-12,43.1806526184082
2013-03-13,43.477378845214844
2013-03-14,43.59954833984375
2013-03-15,43.477378845214844
2013-03-18,43.59954833984375
2013-03-19,43.8962516784668
2013-03-20,44.454776763916016
2013-03-21,44.367530822753906
2013-03-22,44.67296600341797
2013-03-25,44.603153228759766
2013-03-26,44.66421890258789
2013-03-27,44.66421890258789
2013-03-28,44.89113235473633
2013-04-01,44.367530822753906
2013-04-02,43.71299743652344
2013-04-03,43.329010009765625
2013-04-04,44.69913864135742
2013-04-05,44.11444854736328
2013-04-08,44.6205940246582
2013-04-09,44.21915054321289
2013-04-10,45.161659240722656
2013-04-11,45.47581100463867
2013-04-12,45.25764465332031
2013-04-15,43.97479248046875
2013-04-16,44.376243591308594
2013-04-17,43.416290283203125
2013-04-18,43.547183990478516
2013-04-19,44.14061737060547
2013-04-22,44.40241622924805
2013-04-23,44.51587677001953
2013-04-24,44.882408142089844
2013-04-25,45.31003189086914
2013-04-26,45.711463928222656
2013-04-29,46.208900451660156
2013-04-30,48.172447204589844
2013-05-01,47.683738708496094
2013-05-02,48.425514221191406
2013-05-03,48.85314178466797
2013-05-06,49.560020446777344
2013-05-07,50.44144058227539
2013-05-08,50.659603118896484
2013-05-09,50.319271087646484
2013-05-10,50.633426666259766
2013-05-13,50.834136962890625
2013-05-14,51.48866271972656
2013-05-15,50.30178451538086
2013-05-16,49.7083740234375
2013-05-17,50.2407112121582
2013-05-20,49.49892807006836
2013-05-21,49.69964599609375
2013-05-22,49.40291976928711
2013-05-23,51.671913146972656
2013-05-24,51.24430847167969
2013-05-28,52.064640045166016
2013-05-29,51.733009338378906
2013-05-30,52.17808151245117
2013-05-31,51.72428512573242
2013-06-03,52.117000579833984
2013-06-04,52.51842498779297
2013-06-05,50.92140579223633
2013-06-06,51.881378173828125
2013-06-07,52.823875427246094
2013-06-10,52.98968505859375
2013-06-11,52.18682098388672
2013-06-12,52.03795623779297
2013-06-13,52.554569244384766
2013-06-14,52.17805480957031
2013-06-17,52.14302062988281
2013-06-18,52.922325134277344
2013-06-19,52.335662841796875
2013-06-20,50.37427520751953
2013-06-21,50.348018646240234
2013-06-24,49.9189567565918
2013-06-25,50.409297943115234
2013-06-26,50.514366149902344
2013-06-27,51.48630905151367
2013-06-28,50.91716384887695
2013-07-01,52.4582405090332
2013-07-02,52.659645080566406
2013-07-03,52.73843765258789
2013-07-05,53.42143630981445
2013-07-08,53.570274353027344
2013-07-09,54.41088104248047
2013-07-10,54.49843215942383
2013-07-11,55.163902282714844
2013-07-12,55.452880859375
2013-07-15,55.69803237915039
2013-07-16,55.30401611328125
2013-07-17,55.207706451416016
2013-07-18,55.995750427246094
2013-07-19,55.6717643737793
2013-07-22,55.69803237915039
2013-07-23,52.03795623779297
2013-07-24,53.42143630981445
2013-07-25,53.850494384765625
2013-07-26,54.60349655151367
2013-07-29,54.18321990966797
2013-07-30,54.40212631225586
2013-07-31,54.796142578125
2013-08-01,55.87316131591797
2013-08-02,55.295257568359375
2013-08-05,56.03953170776367
2013-08-06,55.120140075683594
2013-08-07,54.72610855102539
2013-08-08,54.901222229003906
2013-08-09,54.962528228759766
2013-08-12,54.64729309082031
2013-08-13,54.393367767333984
2013-08-14,54.71735763549805
2013-08-15,53.93804168701172
2013-08-16,53.81546401977539
2013-08-19,53.438941955566406
2013-08-20,54.209503173828125
2013-08-21,53.850494384765625
2013-08-22,54.78741455078125
2013-08-23,54.48093032836914
2013-08-26,54.17445755004883
2013-08-27,53.55276870727539
2013-08-28,54.113162994384766
2013-08-29,54.33207321166992
2013-08-30,53.797935485839844
2013-09-03,53.81546401977539
2013-09-04,54.40212631225586
2013-09-05,54.367103576660156
2013-09-06,53.92052459716797
2013-09-09,55.198936462402344
2013-09-10,56.652462005615234
2013-09-11,56.951087951660156
2013-09-12,57.311214447021484
2013-09-13,58.07536697387695
2013-09-16,58.198326110839844
