Date,UHS
2010-11-05,39.1391716003418
2010-11-08,39.1578483581543
2010-11-09,38.644439697265625
2010-11-10,38.933807373046875
2010-11-11,38.803131103515625
2010-11-12,38.02836990356445
2010-11-15,38.16837692260742
2010-11-16,38.131046295166016
2010-11-17,38.037715911865234
2010-11-18,38.056365966796875
2010-11-19,37.552310943603516
2010-11-22,37.440311431884766
2010-11-23,37.61765670776367
2010-11-24,38.280399322509766
2010-11-26,38.22439193725586
2010-11-29,38.59822082519531
2010-11-30,38.43000030517578
2010-12-01,38.44869613647461
2010-12-02,39.30851364135742
2010-12-03,39.00008773803711
2010-12-06,38.43000030517578
2010-12-07,38.59822082519531
2010-12-08,38.29916000366211
2010-12-09,38.50477600097656
2010-12-10,39.00945281982422
2010-12-13,37.68232727050781
2010-12-14,39.12160110473633
2010-12-15,39.48607635498047
2010-12-16,40.345909118652344
2010-12-17,40.47673797607422
2010-12-20,40.32719039916992
2010-12-21,40.532806396484375
2010-12-22,40.70103454589844
2010-12-23,40.2711296081543
2010-12-27,40.07487106323242
2010-12-28,39.85990524291992
2010-12-29,40.04682922363281
2010-12-30,40.87861633300781
2010-12-31,40.57953643798828
2011-01-03,40.588890075683594
2011-01-04,41.2711296081543
2011-01-05,41.13093185424805
2011-01-06,41.49542236328125
2011-01-07,41.38328170776367
2011-01-10,41.149635314941406
2011-01-11,41.859901428222656
2011-01-12,41.81319046020508
2011-01-13,42.99075698852539
2011-01-14,42.96272277832031
2011-01-18,43.23374938964844
2011-01-19,40.81317901611328
2011-01-20,40.635597229003906
2011-01-21,39.56083297729492
2011-01-24,39.53280258178711
2011-01-25,40.07487106323242
2011-01-26,40.65431213378906
2011-01-27,40.15898132324219
2011-01-28,39.3365478515625
2011-01-31,39.34589385986328
2011-02-01,39.81318283081055
2011-02-02,39.81318283081055
2011-02-03,40.00943374633789
2011-02-04,39.831871032714844
2011-02-07,40.289817810058594
2011-02-08,41.2524299621582
2011-02-09,40.532806396484375
2011-02-10,39.30851364135742
2011-02-11,39.99075698852539
2011-02-14,41.028133392333984
2011-02-15,40.98140335083008
2011-02-16,41.289817810058594
2011-02-17,40.7851448059082
2011-02-18,40.11225128173828
2011-02-22,39.49540328979492
2011-02-23,40.719722747802734
2011-02-24,40.86927032470703
2011-02-25,42.3101692199707
2011-02-28,42.768638610839844
2011-03-01,44.42473602294922
2011-03-02,44.9393424987793
2011-03-03,44.96741485595703
2011-03-04,44.59315490722656
2011-03-07,43.94755554199219
2011-03-08,44.555728912353516
2011-03-09,45.36039352416992
2011-03-10,44.26568603515625
2011-03-11,44.04112243652344
2011-03-14,43.67620849609375
2011-03-15,43.94755554199219
2011-03-16,44.59315490722656
2011-03-17,43.938194274902344
2011-03-18,43.863338470458984
2011-03-21,43.81657409667969
2011-03-22,43.17096710205078
2011-03-23,43.142887115478516
2011-03-24,43.65749740600586
2011-03-25,43.89141082763672
2011-03-28,43.74171829223633
2011-03-29,44.34988784790039
2011-03-30,45.65044403076172
2011-03-31,46.23055648803711
2011-04-01,46.5954475402832
2011-04-04,47.662078857421875
2011-04-05,47.60596466064453
2011-04-06,46.848087310791016
2011-04-07,46.69837188720703
2011-04-08,45.622371673583984
2011-04-11,43.96625900268555
2011-04-12,43.78848648071289
2011-04-13,44.1627311706543
2011-04-14,43.80720520019531
2011-04-15,43.47971725463867
2011-04-18,43.16161346435547
2011-04-19,43.61072540283203
2011-04-20,44.37794876098633
2011-04-21,44.66801452636719
2011-04-25,44.86449432373047
2011-04-26,46.00598907470703
2011-04-27,51.21757125854492
2011-04-28,51.264347076416016
2011-04-29,51.25498580932617
2011-05-02,50.61875534057617
2011-05-03,50.01057815551758
2011-05-04,49.8608512878418
2011-05-05,49.95441818237305
2011-05-06,50.890079498291016
2011-05-09,51.844444274902344
2011-05-10,52.78010559082031
2011-05-11,51.90059280395508
2011-05-12,51.647972106933594
2011-05-13,50.51581954956055
2011-05-16,50.319339752197266
2011-05-17,49.74858856201172
2011-05-18,50.79652786254883
2011-05-19,50.30061721801758
2011-05-20,50.05735397338867
2011-05-23,49.55209732055664
2011-05-24,50.22578048706055
2011-05-25,50.431617736816406
2011-05-26,50.66552734375
2011-05-27,51.489654541015625
2011-05-31,51.03076934814453
2011-06-01,50.937110900878906
2011-06-02,51.68633270263672
2011-06-03,49.67280960083008
2011-06-06,48.25868606567383
2011-06-07,48.1931266784668
2011-06-08,47.9308967590332
2011-06-09,49.36378479003906
2011-06-10,48.736305236816406
2011-06-13,48.520904541015625
2011-06-14,49.5323486328125
2011-06-15,48.57709884643555
2011-06-16,48.10884094238281
2011-06-17,48.64265060424805
2011-06-20,49.22328567504883
2011-06-21,50.32839584350586
2011-06-22,49.70094299316406
2011-06-23,49.84139633178711
2011-06-24,47.88408660888672
2011-06-27,47.3221549987793
2011-06-28,48.23994064331055
2011-06-29,47.977725982666016
2011-06-30,48.25868606567383
2011-07-01,50.094268798828125
2011-07-05,49.75711441040039
2011-07-06,50.6655387878418
2011-07-07,51.17124938964844
2011-07-08,50.581233978271484
2011-07-11,49.3356819152832
2011-07-12,49.569801330566406
2011-07-13,49.663448333740234
2011-07-14,48.97979736328125
2011-07-15,49.14836883544922
2011-07-18,48.520904541015625
2011-07-19,48.689483642578125
2011-07-20,48.268043518066406
2011-07-21,49.4948844909668
2011-07-22,50.15980911254883
2011-07-25,47.818519592285156
2011-07-26,49.27011489868164
2011-07-27,47.284698486328125
2011-07-28,46.77898025512695
2011-07-29,46.48866653442383
2011-08-01,43.13593292236328
2011-08-02,42.695777893066406
2011-08-03,42.68641662597656
2011-08-04,39.633384704589844
2011-08-05,39.20256805419922
2011-08-08,34.54807662963867
2011-08-09,35.924781799316406
2011-08-10,35.016357421875
2011-08-11,35.700016021728516
2011-08-12,35.69063186645508
2011-08-15,37.46064376831055
2011-08-16,36.8425407409668
2011-08-17,36.4773063659668
2011-08-18,34.62299728393555
2011-08-19,33.817604064941406
2011-08-22,33.16204833984375
2011-08-23,34.56682586669922
2011-08-24,35.76555252075195
2011-08-25,34.754112243652344
2011-08-26,35.49396896362305
2011-08-29,37.179683685302734
2011-08-30,38.539344787597656
2011-08-31,39.00820541381836
2011-09-01,38.098636627197266
2011-09-02,36.307640075683594
2011-09-06,35.932552337646484
2011-09-07,38.04237747192383
2011-09-08,36.429534912109375
2011-09-09,35.482452392578125
2011-09-12,35.0417366027832
2011-09-13,34.826072692871094
2011-09-14,34.70417404174805
2011-09-15,35.38869857788086
2011-09-16,36.410797119140625
2011-09-19,34.91984558105469
2011-09-20,34.42286682128906
2011-09-21,33.269500732421875
2011-09-22,31.909828186035156
2011-09-23,33.17572784423828
2011-09-26,33.42890930175781
2011-09-27,33.728973388671875
2011-09-28,32.15363693237305
2011-09-29,32.6974983215332
2011-09-30,31.8817081451416
2011-10-03,29.921911239624023
2011-10-04,30.55955696105957
2011-10-05,30.081329345703125
2011-10-06,30.80335235595703
2011-10-07,31.40348243713379
2011-10-10,32.744384765625
2011-10-11,32.43494415283203
2011-10-12,34.06653594970703
2011-10-13,34.826072692871094
2011-10-14,36.307640075683594
2011-10-17,35.10737609863281
2011-10-18,35.49184799194336
2011-10-19,34.91984558105469
2011-10-20,34.8823356628418
2011-10-21,35.71689224243164
2011-10-24,36.242000579833984
2011-10-25,35.44496154785156
2011-10-26,35.745025634765625
2011-10-27,36.34513854980469
2011-10-28,38.48309326171875
2011-10-31,37.479766845703125
2011-11-01,36.78587341308594
2011-11-02,38.361202239990234
2011-11-03,38.98945236206055
2011-11-04,38.764400482177734
2011-11-07,39.552066802978516
2011-11-08,40.227210998535156
2011-11-09,38.886314392089844
2011-11-10,39.167625427246094
2011-11-11,40.06779098510742
2011-11-14,39.83338165283203
2011-11-15,39.54269027709961
2011-11-16,37.882957458496094
2011-11-17,36.8702507019043
2011-11-18,37.526634216308594
2011-11-21,36.37327194213867
2011-11-22,35.9512939453125
2011-11-23,34.929229736328125
2011-11-25,34.90109634399414
2011-11-28,36.19511413574219
2011-11-29,36.026119232177734
2011-11-30,37.76310348510742
2011-12-01,38.063560485839844
2011-12-02,36.50495529174805
2011-12-05,37.95088195800781
2011-12-06,37.33119201660156
2011-12-07,37.547142028808594
2011-12-08,35.75382614135742
2011-12-09,35.15291213989258
2011-12-12,34.77735137939453
2011-12-13,33.80088424682617
2011-12-14,34.6646842956543
2011-12-15,35.18108367919922
2011-12-16,34.69285202026367
2011-12-19,33.93233871459961
2011-12-20,35.02146911621094
2011-12-21,35.39704513549805
2011-12-22,36.36412048339844
2011-12-23,36.420448303222656
2011-12-27,36.5612907409668
2011-12-28,35.41581344604492
2011-12-29,35.82893371582031
2011-12-30,36.48617935180664
2012-01-03,35.40641784667969
2012-01-04,34.74918746948242
2012-01-05,35.735050201416016
2012-01-06,36.80540084838867
2012-01-09,36.65517044067383
2012-01-10,34.814918518066406
2012-01-11,36.39228057861328
2012-01-12,35.16231155395508
2012-01-13,34.67407989501953
2012-01-17,34.57078170776367
2012-01-18,34.69285202026367
2012-01-19,35.15291213989258
2012-01-20,34.98392105102539
2012-01-23,35.36886978149414
2012-01-24,37.969661712646484
2012-01-25,39.48130416870117
2012-01-26,38.739566802978516
2012-01-27,39.265350341796875
2012-01-30,38.7020149230957
2012-01-31,38.767730712890625
2012-02-01,39.32170486450195
2012-02-02,39.058799743652344
2012-02-03,39.78176498413086
2012-02-06,39.08697509765625
2012-02-07,39.10575485229492
2012-02-08,39.10575485229492
2012-02-09,38.74896240234375
2012-02-10,39.809940338134766
2012-02-13,40.40144348144531
2012-02-14,40.11975860595703
2012-02-15,39.922603607177734
2012-02-16,39.89442825317383
2012-02-17,38.636287689208984
2012-02-21,38.720802307128906
2012-02-22,39.631534576416016
2012-02-23,40.56105422973633
2012-02-24,41.227684020996094
2012-02-27,41.28402328491211
2012-02-28,42.0923957824707
2012-02-29,41.93260192871094
2012-03-01,41.66001510620117
2012-03-02,41.23701477050781
2012-03-05,40.81404495239258
2012-03-06,40.156044006347656
2012-03-07,40.522640228271484
2012-03-08,40.68244171142578
2012-03-09,40.98322296142578
2012-03-12,40.795230865478516
2012-03-13,40.72943878173828
2012-03-14,40.83283233642578
2012-03-15,41.46261978149414
2012-03-16,41.857398986816406
2012-03-19,41.49082946777344
2012-03-20,40.428619384765625
2012-03-21,39.864662170410156
2012-03-22,39.53565979003906
2012-03-23,39.83645248413086
2012-03-26,40.70124053955078
2012-03-27,40.062042236328125
2012-03-28,39.12206268310547
2012-03-29,39.2724723815918
2012-03-30,39.3946647644043
2012-04-02,39.817665100097656
2012-04-03,40.56023406982422
2012-04-04,40.409847259521484
2012-04-05,40.118446350097656
2012-04-09,38.9528694152832
2012-04-10,38.52046585083008
2012-04-11,38.81188201904297
2012-04-12,40.55084228515625
2012-04-13,39.69545364379883
2012-04-16,39.46046447753906
2012-04-17,40.59783172607422
2012-04-18,40.62603759765625
2012-04-19,40.48502731323242
2012-04-20,40.23124313354492
2012-04-23,39.939857482910156
2012-04-24,40.109046936035156
2012-04-25,40.72003173828125
2012-04-26,40.842220306396484
2012-04-27,41.09602355957031
2012-04-30,40.146629333496094
2012-05-01,40.65422821044922
2012-05-02,39.8458366394043
2012-05-03,39.1690673828125
2012-05-04,38.52046585083008
2012-05-07,38.351280212402344
2012-05-08,38.53927230834961
2012-05-09,38.00348663330078
2012-05-10,38.06928634643555
2012-05-11,37.62749481201172
2012-05-14,37.26089859008789
2012-05-15,36.53711700439453
2012-05-16,36.414913177490234
2012-05-17,35.86032485961914
2012-05-18,35.54072952270508
2012-05-21,35.99191665649414
2012-05-22,36.00131607055664
2012-05-23,36.51831817626953
2012-05-24,36.63111877441406
2012-05-25,36.72511291503906
2012-05-29,37.24209213256836
2012-05-30,36.498573303222656
2012-05-31,36.4703369140625
2012-06-01,35.105628967285156
2012-06-04,35.66093444824219
2012-06-05,36.44211196899414
2012-06-06,36.95975875854492
2012-06-07,36.771522521972656
2012-06-08,37.19504928588867
2012-06-11,37.58095169067383
2012-06-12,37.47739791870117
2012-06-13,36.846805572509766
2012-06-14,36.97856903076172
2012-06-15,37.10092544555664
2012-06-18,37.449153900146484
2012-06-19,38.11738586425781
2012-06-20,38.0609130859375
2012-06-21,37.00680160522461
2012-06-22,37.42093276977539
2012-06-25,36.56446075439453
2012-06-26,36.856204986572266
2012-06-27,36.94092559814453
2012-06-28,40.09383773803711
2012-06-29,40.62091064453125
2012-07-02,40.37620162963867
2012-07-03,40.30091857910156
2012-07-05,40.06562423706055
2012-07-06,39.802085876464844
2012-07-09,39.849151611328125
2012-07-10,39.61384201049805
2012-07-11,39.35971450805664
2012-07-12,39.011505126953125
2012-07-13,39.18091583251953
2012-07-16,38.87973403930664
2012-07-17,38.842079162597656
2012-07-18,38.004451751708984
2012-07-19,37.86327362060547
2012-07-20,37.64679718017578
2012-07-23,36.536231994628906
2012-07-24,35.99976348876953
2012-07-25,36.00917053222656
2012-07-26,36.06563949584961
2012-07-27,37.750335693359375
2012-07-30,37.355037689208984
2012-07-31,36.780941009521484
2012-08-01,36.90327072143555
2012-08-02,36.46092987060547
2012-08-03,37.03504180908203
2012-08-06,36.771522521972656
2012-08-07,37.3926887512207
2012-08-08,37.289146423339844
2012-08-09,37.5715217590332
2012-08-10,37.41151428222656
2012-08-13,37.364444732666016
2012-08-14,37.43974685668945
2012-08-15,37.289146423339844
2012-08-16,37.91975021362305
2012-08-17,37.73151397705078
2012-08-20,38.004451751708984
2012-08-21,37.947975158691406
2012-08-22,37.79737091064453
2012-08-23,37.505638122558594
2012-08-24,37.27033233642578
2012-08-27,37.543270111083984
2012-08-28,37.759742736816406
2012-08-29,37.637393951416016
2012-08-30,37.70333480834961
2012-08-31,37.646812438964844
2012-09-04,38.03317642211914
2012-09-05,38.080299377441406
2012-09-06,38.78706741333008
2012-09-07,38.63628005981445
2012-09-10,38.28760528564453
2012-09-11,38.070884704589844
2012-09-12,38.6645393371582
2012-09-13,39.39958572387695
2012-09-14,41.13350296020508
2012-09-17,41.40678024291992
2012-09-18,42.03815460205078
2012-09-19,42.24546432495117
2012-09-20,42.69780349731445
2012-09-21,42.669532775878906
2012-09-24,42.75433349609375
2012-09-25,42.29259490966797
2012-09-26,42.32087326049805
2012-09-27,43.11244201660156
2012-09-28,43.09357833862305
2012-10-01,43.22550964355469
2012-10-02,43.46110534667969
2012-10-03,43.4422492980957
2012-10-04,43.545921325683594
2012-10-05,43.404571533203125
2012-10-08,43.263206481933594
2012-10-09,42.54703140258789
2012-10-10,42.27375030517578
2012-10-11,42.95224380493164
2012-10-12,42.7166633605957
2012-10-15,42.8297233581543
2012-10-16,42.42451477050781
2012-10-17,42.377403259277344
2012-10-18,41.88737869262695
2012-10-19,41.359657287597656
2012-10-22,41.670631408691406
2012-10-23,41.067535400390625
2012-10-24,40.77540588378906
2012-10-25,41.095802307128906
2012-10-26,40.31365966796875
2012-10-31,39.003780364990234
2012-11-01,41.14292907714844
2012-11-02,40.285396575927734
2012-11-05,41.208892822265625
2012-11-06,41.190040588378906
2012-11-07,42.971073150634766
2012-11-08,41.36908721923828
2012-11-09,40.77540588378906
2012-11-12,40.81310272216797
2012-11-13,40.31365966796875
2012-11-14,39.17341232299805
2012-11-15,38.92841720581055
2012-11-16,39.22053527832031
2012-11-19,40.39847183227539
2012-11-20,40.37963104248047
2012-11-21,41.03925323486328
2012-11-23,41.44449234008789
2012-11-26,41.124080657958984
2012-11-27,40.68117904663086
2012-11-28,41.0015754699707
2012-11-29,42.27522277832031
2012-11-30,42.52050018310547
2012-12-03,42.407291412353516
2012-12-04,42.190303802490234
2012-12-05,42.60540008544922
2012-12-06,43.55827331542969
2012-12-07,43.03938674926758
2012-12-10,43.42620086669922
2012-12-11,43.62431716918945
2012-12-12,43.511104583740234
2012-12-13,43.682403564453125
2012-12-14,43.339813232421875
2012-12-17,44.224876403808594
2012-12-18,45.82371520996094
2012-12-19,47.07042694091797
2012-12-20,46.994285583496094
2012-12-21,46.14727783203125
2012-12-24,46.19485855102539
2012-12-26,45.53819274902344
2012-12-27,45.861778259277344
2012-12-28,45.090904235839844
2012-12-31,46.014041900634766
2013-01-02,47.289302825927734
2013-01-03,47.43204116821289
2013-01-04,47.58433532714844
2013-01-07,48.73586654663086
2013-01-08,47.822235107421875
2013-01-09,48.355194091796875
2013-01-10,48.10776901245117
2013-01-11,48.45034408569336
2013-01-14,49.03090286254883
2013-01-15,50.68681716918945
2013-01-16,50.80100631713867
2013-01-17,52.13336944580078
2013-01-18,52.780540466308594
2013-01-22,53.694149017333984
2013-01-23,52.51405334472656
2013-01-24,52.53309631347656
2013-01-25,54.5696907043457
2013-01-28,54.322269439697266
2013-01-29,53.656070709228516
2013-01-30,54.07481384277344
2013-01-31,53.90353012084961
2013-02-01,53.884498596191406
2013-02-04,53.3420295715332
2013-02-05,53.66560363769531
2013-02-06,54.05579376220703
2013-02-07,54.3317756652832
2013-02-08,55.302490234375
2013-02-11,54.60778045654297
2013-02-12,53.57993698120117
2013-02-13,54.51259994506836
2013-02-14,55.11214828491211
2013-02-15,54.64582824707031
2013-02-19,54.96941375732422
2013-02-20,54.04628372192383
2013-02-21,54.27469253540039
2013-02-22,55.188289642333984
2013-02-25,53.303958892822266
2013-02-26,53.941585540771484
2013-02-27,55.43706512451172
2013-02-28,55.141780853271484
2013-03-01,55.41800308227539
2013-03-04,54.61787796020508
2013-03-05,55.637088775634766
2013-03-06,55.6561279296875
2013-03-07,56.64677429199219
2013-03-08,57.170654296875
2013-03-11,57.4373779296875
2013-03-12,57.980308532714844
2013-03-13,58.25652313232422
2013-03-14,58.55180740356445
2013-03-15,59.05665588378906
2013-03-18,58.99950408935547
2013-03-19,59.5519905090332
2013-03-20,59.71391296386719
2013-03-21,59.19953918457031
2013-03-22,59.6567497253418
2013-03-25,59.742488861083984
2013-03-26,60.8093147277832
2013-03-27,61.32367706298828
2013-03-28,60.83788299560547
2013-04-01,61.83803939819336
2013-04-02,61.533226013183594
2013-04-03,59.83772659301758
2013-04-04,59.875831604003906
2013-04-05,59.475765228271484
2013-04-08,59.53293228149414
2013-04-09,59.132869720458984
2013-04-10,57.95173263549805
2013-04-11,59.875831604003906
2013-04-12,59.49481964111328
2013-04-15,57.265907287597656
2013-04-16,58.304168701171875
2013-04-17,57.68501281738281
2013-04-18,57.475467681884766
2013-04-19,58.34226989746094
2013-04-22,58.18034362792969
2013-04-23,59.752010345458984
2013-04-24,59.752010345458984
2013-04-25,59.54245376586914
2013-04-26,61.70467758178711
2013-04-29,62.3619270324707
2013-04-30,63.42873001098633
2013-05-01,62.20952224731445
2013-05-02,63.02869415283203
2013-05-03,62.53338623046875
2013-05-06,63.58115005493164
2013-05-07,63.69547653198242
2013-05-08,64.39081573486328
2013-05-09,63.80023956298828
2013-05-10,64.25743865966797
2013-05-13,64.39081573486328
2013-05-14,65.74336242675781
2013-05-15,65.82913208007812
2013-05-16,64.73373413085938
2013-05-17,63.85740661621094
2013-05-20,63.48590850830078
2013-05-21,63.25730514526367
2013-05-22,63.48590850830078
2013-05-23,63.838348388671875
2013-05-24,63.56209945678711
2013-05-28,66.0767593383789
2013-05-29,64.28604125976562
2013-05-30,66.9646224975586
2013-05-31,65.9065170288086
2013-06-03,65.86840057373047
2013-06-04,65.42039489746094
2013-06-05,64.62918090820312
2013-06-06,65.6014633178711
2013-06-07,66.65958404541016
2013-06-10,67.5365219116211
2013-06-11,66.85977172851562
2013-06-12,66.60237121582031
2013-06-13,67.87017059326172
2013-06-14,67.05038452148438
2013-06-17,66.6405258178711
2013-06-18,66.79302978515625
2013-06-19,65.17254638671875
2013-06-20,63.275596618652344
2013-06-21,62.741790771484375
2013-06-24,62.322357177734375
2013-06-25,62.4653434753418
2013-06-26,62.675086975097656
2013-06-27,63.80940628051758
2013-06-28,63.82847595214844
2013-07-01,64.90563201904297
2013-07-02,65.02000427246094
2013-07-03,62.741790771484375
2013-07-05,60.84485626220703
2013-07-08,61.61699295043945
2013-07-09,62.88478088378906
2013-07-10,64.11445617675781
2013-07-11,63.94285583496094
2013-07-12,64.64827728271484
2013-07-15,64.92469787597656
2013-07-16,64.89611053466797
2013-07-17,63.847530364990234
2013-07-18,65.27738189697266
2013-07-19,64.2955322265625
2013-07-22,64.92469787597656
2013-07-23,64.61012268066406
2013-07-24,64.2860336303711
2013-07-25,64.02867126464844
2013-07-26,66.43081665039062
2013-07-29,66.58334350585938
2013-07-30,66.82161712646484
2013-07-31,66.67863464355469
2013-08-01,66.54517364501953
2013-08-02,67.0694808959961
2013-08-05,68.02273559570312
2013-08-06,67.40311431884766
2013-08-07,67.38401794433594
2013-08-08,67.65093231201172
2013-08-09,68.50885772705078
2013-08-12,68.27054595947266
2013-08-13,68.4230728149414
2013-08-14,68.65181732177734
2013-08-15,66.58334350585938
2013-08-16,66.53565216064453
2013-08-19,66.06855010986328
2013-08-20,66.9074478149414
2013-08-21,65.71586608886719
2013-08-22,66.39266967773438
2013-08-23,67.12664031982422
2013-08-26,67.87969970703125
2013-08-27,66.06855010986328
2013-08-28,65.76353454589844
2013-08-29,66.03063201904297
2013-08-30,64.62837982177734
2013-09-03,64.74285888671875
2013-09-04,64.83824920654297
2013-09-05,65.11488342285156
2013-09-06,65.30567932128906
2013-09-09,64.48527526855469
2013-09-10,66.45989990234375
2013-09-11,67.19444274902344
2013-09-12,67.4233627319336
2013-09-13,68.3963851928711
2013-09-16,68.1960678100586
