Date,CINF
2010-04-09,17.63003921508789
2010-04-12,17.581886291503906
2010-04-13,17.708288192749023
2010-04-14,17.973125457763672
2010-04-15,17.949054718017578
2010-04-16,17.60596466064453
2010-04-19,17.792556762695312
2010-04-20,17.92497444152832
2010-04-21,17.894874572753906
2010-04-22,17.96711540222168
2010-04-23,18.18380355834961
2010-04-26,18.069440841674805
2010-04-27,17.389270782470703
2010-04-28,17.55781364440918
2010-04-29,17.533735275268555
2010-04-30,17.118419647216797
2010-05-03,17.280935287475586
2010-05-04,16.85356903076172
2010-05-05,16.793384552001953
2010-05-06,16.245634078979492
2010-05-07,15.998857498168945
2010-05-10,16.630861282348633
2010-05-11,16.528539657592773
2010-05-12,16.75124740600586
2010-05-13,16.685041427612305
2010-05-14,16.49241828918457
2010-05-17,16.7271728515625
2010-05-18,16.57669448852539
2010-05-19,16.64891815185547
2010-05-20,16.028953552246094
2010-05-21,16.251657485961914
2010-05-24,15.944681167602539
2010-05-25,15.890510559082031
2010-05-26,15.776143074035645
2010-05-27,16.402135848999023
2010-05-28,16.366025924682617
2010-06-01,16.053028106689453
2010-06-02,16.51047706604004
2010-06-03,16.53455924987793
2010-06-04,15.88448715209961
2010-06-07,15.794210433959961
2010-06-08,16.089139938354492
2010-06-09,16.047006607055664
2010-06-10,16.67300033569336
2010-06-11,16.787363052368164
2010-06-14,16.835506439208984
2010-06-15,17.106380462646484
2010-06-16,16.9438533782959
2010-06-17,17.022113800048828
2010-06-18,17.028133392333984
2010-06-21,16.902986526489258
2010-06-22,16.81142234802246
2010-06-23,16.677122116088867
2010-06-24,16.45126724243164
2010-06-25,16.701541900634766
2010-06-28,16.53061866760254
2010-06-29,15.993435859680176
2010-06-30,15.791990280151367
2010-07-01,15.602758407592773
2010-07-02,15.58444881439209
2010-07-06,15.578338623046875
2010-07-07,16.066688537597656
2010-07-08,16.37190818786621
2010-07-09,16.53061866760254
2010-07-12,16.50620460510254
2010-07-13,16.854158401489258
2010-07-14,16.793113708496094
2010-07-15,16.787004470825195
2010-07-16,16.24982261657715
2010-07-19,16.34749412536621
2010-07-20,16.518409729003906
2010-07-21,16.176572799682617
2010-07-22,16.6282901763916
2010-07-23,16.817527770996094
2010-07-26,17.04338836669922
2010-07-27,17.10443115234375
2010-07-28,16.915193557739258
2010-07-29,16.93350601196289
2010-07-30,16.817527770996094
2010-08-02,17.220415115356445
2010-08-03,17.012866973876953
2010-08-04,17.14716148376465
2010-08-05,17.116640090942383
2010-08-06,16.780895233154297
2010-08-09,16.98845100402832
2010-08-10,16.774797439575195
2010-08-11,16.329179763793945
2010-08-12,16.25592041015625
2010-08-13,16.28034019470215
2010-08-16,16.24982261657715
2010-08-17,16.585559844970703
2010-08-18,16.70764923095703
2010-08-19,16.378015518188477
2010-08-20,16.432952880859375
2010-08-23,16.365802764892578
2010-08-24,16.353595733642578
2010-08-25,16.445159912109375
2010-08-26,16.27423667907715
2010-08-27,16.616079330444336
2010-08-30,16.237607955932617
2010-08-31,16.28034019470215
2010-09-01,16.841947555541992
2010-09-02,16.90909194946289
2010-09-03,17.275348663330078
2010-09-07,16.98845100402832
2010-09-08,17.073909759521484
2010-09-09,17.244831085205078
2010-09-10,17.25093650817871
2010-09-13,17.5927734375
2010-09-14,17.5927734375
2010-09-15,17.763704299926758
2010-09-16,17.775915145874023
2010-09-17,17.83085060119629
2010-09-20,17.99176597595215
2010-09-21,17.830852508544922
2010-09-22,17.48426055908203
2010-09-23,17.27383041381836
2010-09-24,17.81228256225586
2010-09-27,17.694683074951172
2010-09-28,17.917495727539062
2010-09-29,17.756580352783203
2010-09-30,17.837038040161133
2010-10-01,17.85561180114746
2010-10-04,17.87416648864746
2010-10-05,18.239328384399414
2010-10-06,18.264089584350586
2010-10-07,18.24551773071289
2010-10-08,18.282657623291016
2010-10-11,18.276470184326172
2010-10-12,18.36930274963379
2010-10-13,18.493087768554688
2010-10-14,18.51165008544922
2010-10-15,18.486892700195312
2010-10-18,18.647817611694336
2010-10-19,18.431196212768555
2010-10-20,18.72827911376953
2010-10-21,18.722089767456055
2010-10-22,18.870624542236328
2010-10-25,18.975831985473633
2010-10-26,18.73446273803711
2010-10-27,18.77778434753418
2010-10-28,18.307409286499023
2010-10-29,18.226953506469727
2010-11-01,18.257905960083008
2010-11-02,18.493087768554688
2010-11-03,18.51165008544922
2010-11-04,19.124380111694336
2010-11-05,19.025346755981445
2010-11-08,18.796356201171875
2010-11-09,18.554975509643555
2010-11-10,18.746841430664062
2010-11-11,18.573545455932617
2010-11-12,18.42500877380371
2010-11-15,18.678762435913086
2010-11-16,18.276470184326172
2010-11-17,18.344547271728516
2010-11-18,18.647817611694336
2010-11-19,18.641624450683594
2010-11-22,18.585920333862305
2010-11-23,18.431196212768555
2010-11-24,18.73446273803711
2010-11-26,18.542593002319336
2010-11-29,18.641624450683594
2010-11-30,18.66019630432129
2010-12-01,19.06867218017578
2010-12-02,19.21102523803711
2010-12-03,18.994403839111328
2010-12-06,18.96964454650879
2010-12-07,19.09343147277832
2010-12-08,19.303861618041992
2010-12-09,19.43383026123047
2010-12-10,19.50810432434082
2010-12-13,19.829936981201172
2010-12-14,19.798992156982422
2010-12-15,19.786609649658203
2010-12-16,19.898014068603516
2010-12-17,19.687593460083008
2010-12-20,19.737730026245117
2010-12-21,19.982179641723633
2010-12-22,20.19528579711914
2010-12-23,20.013521194458008
2010-12-27,20.107542037963867
2010-12-28,20.063661575317383
2010-12-29,20.038593292236328
2010-12-30,19.91323471069336
2010-12-31,19.86308479309082
2011-01-03,20.245426177978516
2011-01-04,20.0887393951416
2011-01-05,20.145139694213867
2011-01-06,20.126344680786133
2011-01-07,19.938308715820312
2011-01-10,19.97591209411621
2011-01-11,19.869356155395508
2011-01-12,20.063661575317383
2011-01-13,19.963376998901367
2011-01-14,20.15141487121582
2011-01-18,20.20782470703125
2011-01-19,19.88816261291504
2011-01-20,19.906965255737305
2011-01-21,19.91323471069336
2011-01-24,20.23916244506836
2011-01-25,20.37078285217285
2011-01-26,20.31438636779785
2011-01-27,20.552555084228516
2011-01-28,20.157684326171875
2011-01-31,20.082468032836914
2011-02-01,20.60896873474121
2011-02-02,20.420934677124023
2011-02-03,20.740596771240234
2011-02-04,20.7782039642334
2011-02-07,20.771940231323242
2011-02-08,20.8659610748291
2011-02-09,20.828344345092773
2011-02-10,20.922365188598633
2011-02-11,21.047733306884766
2011-02-14,20.878498077392578
2011-02-15,20.916105270385742
2011-02-16,21.14801788330078
2011-02-17,21.235767364501953
2011-02-18,21.423809051513672
2011-02-22,21.248310089111328
2011-02-23,21.05399513244629
2011-02-24,20.928640365600586
2011-02-25,21.122947692871094
2011-02-28,21.342321395874023
2011-03-01,20.909833908081055
2011-03-02,20.721790313720703
2011-03-03,21.016389846801758
2011-03-04,20.840890884399414
2011-03-07,20.69045639038086
2011-03-08,21.035188674926758
2011-03-09,20.98504638671875
2011-03-10,20.665382385253906
2011-03-11,20.734336853027344
2011-03-14,20.577632904052734
2011-03-15,20.27676773071289
2011-03-16,20.051128387451172
2011-03-17,20.295581817626953
2011-03-18,20.4334716796875
2011-03-21,20.864986419677734
2011-03-22,20.680959701538086
2011-03-23,20.515968322753906
2011-03-24,20.585765838623047
2011-03-25,20.60480499267578
2011-03-28,20.547697067260742
2011-03-29,20.661928176879883
2011-03-30,20.922100067138672
2011-03-31,20.80787467956543
2011-04-01,20.934791564941406
2011-04-04,21.156890869140625
2011-04-05,21.074390411376953
2011-04-06,21.2774600982666
2011-04-07,21.06804847717285
2011-04-08,20.890365600585938
2011-04-11,20.941133499145508
2011-04-12,20.60480499267578
2011-04-13,20.484228134155273
2011-04-14,20.325586318969727
2011-04-15,20.420772552490234
2011-04-18,20.071760177612305
2011-04-19,20.02733612060547
2011-04-20,20.217721939086914
2011-04-21,20.38271141052246
2011-04-25,20.4144287109375
2011-04-26,20.56673240661621
2011-04-27,20.71268081665039
2011-04-28,20.059064865112305
2011-04-29,20.103492736816406
2011-05-02,19.951187133789062
2011-05-03,19.862348556518555
2011-05-04,19.811588287353516
2011-05-05,19.526016235351562
2011-05-06,19.64024543762207
2011-05-09,19.843311309814453
2011-05-10,20.008304595947266
2011-05-11,19.684675216674805
2011-05-12,19.85600471496582
2011-05-13,19.614866256713867
2011-05-16,19.621212005615234
2011-05-17,19.62755584716797
2011-05-18,19.76081085205078
2011-05-19,19.671977996826172
2011-05-20,19.47525405883789
2011-05-23,19.157962799072266
2011-05-24,18.97393798828125
2011-05-25,18.95490264892578
2011-05-26,19.107196807861328
2011-05-27,19.094512939453125
2011-05-31,19.303916931152344
2011-06-01,18.891443252563477
2011-06-02,18.827985763549805
2011-06-03,18.682029724121094
2011-06-06,18.51703453063965
2011-06-07,18.58049774169922
2011-06-08,18.440889358520508
2011-06-09,18.669340133666992
2011-06-10,18.52338981628418
2011-06-13,18.313968658447266
2011-06-14,18.542423248291016
2011-06-15,18.21244239807129
2011-06-16,18.326669692993164
2011-06-17,18.326669692993164
2011-06-20,18.36528205871582
2011-06-21,18.36528205871582
2011-06-22,18.236572265625
2011-06-23,18.13361358642578
2011-06-24,18.101442337036133
2011-06-27,18.243009567260742
2011-06-28,18.31379508972168
2011-06-29,18.654844284057617
2011-06-30,18.7771053314209
2011-07-01,18.963727951049805
2011-07-05,18.78998374938965
2011-07-06,18.719200134277344
2011-07-07,18.912248611450195
2011-07-08,18.67415428161621
2011-07-11,18.32023048400879
2011-07-12,18.307363510131836
2011-07-13,18.255884170532227
2011-07-14,18.069257736206055
2011-07-15,17.901954650878906
2011-07-18,17.67029571533203
2011-07-19,17.92769432067871
2011-07-20,17.946996688842773
2011-07-21,18.391016006469727
2011-07-22,18.275192260742188
2011-07-25,18.249446868896484
2011-07-26,18.204404830932617
2011-07-27,17.85048484802246
2011-07-28,17.831174850463867
2011-07-29,17.58664894104004
2011-08-01,17.425777435302734
2011-08-02,17.0847225189209
2011-08-03,17.354990005493164
2011-08-04,16.820892333984375
2011-08-05,16.711496353149414
2011-08-08,15.475993156433105
2011-08-09,16.383317947387695
2011-08-10,15.463116645812988
2011-08-11,16.492712020874023
2011-08-12,16.41548728942871
2011-08-15,17.02037239074707
2011-08-16,16.936721801757812
2011-08-17,16.994638442993164
2011-08-18,16.544185638427734
2011-08-19,16.46697235107422
2011-08-22,16.3640193939209
2011-08-23,16.988201141357422
2011-08-24,17.400035858154297
2011-08-25,17.046119689941406
2011-08-26,17.10403060913086
2011-08-29,17.77326202392578
2011-08-30,17.715347290039062
2011-08-31,17.966306686401367
2011-09-01,17.644563674926758
2011-09-02,17.297075271606445
2011-09-06,17.07184600830078
2011-09-07,17.895523071289062
2011-09-08,17.663867950439453
2011-09-09,17.297075271606445
2011-09-12,17.425777435302734
2011-09-13,17.483688354492188
2011-09-14,17.599523544311523
2011-09-15,17.81830406188965
2011-09-16,17.90839385986328
2011-09-19,17.557762145996094
2011-09-20,17.838525772094727
2011-09-21,16.917871475219727
2011-09-22,16.643632888793945
2011-09-23,16.61751937866211
2011-09-26,17.139877319335938
2011-09-27,17.3422908782959
2011-09-28,16.911340713500977
2011-09-29,17.492467880249023
2011-09-30,17.192106246948242
2011-10-03,16.362869262695312
2011-10-04,17.002756118774414
2011-10-05,17.48593521118164
2011-10-06,17.6361141204834
2011-10-07,17.166000366210938
2011-10-10,17.66876792907715
2011-10-11,17.303112030029297
2011-10-12,17.316179275512695
2011-10-13,17.296585083007812
2011-10-14,17.427175521850586
2011-10-17,16.819927215576172
2011-10-18,17.603466033935547
2011-10-19,17.720996856689453
2011-10-20,17.923412322998047
2011-10-21,18.648181915283203
2011-10-24,19.053010940551758
2011-10-25,18.54371452331543
2011-10-26,18.92241859436035
2011-10-27,19.80389404296875
2011-10-28,19.19666290283203
2011-10-31,18.896310806274414
2011-11-01,18.112773895263672
2011-11-02,18.615530014038086
2011-11-03,19.11830711364746
2011-11-04,19.072599411010742
2011-11-07,19.092187881469727
2011-11-08,19.2619571685791
2011-11-09,18.491474151611328
2011-11-10,18.765710830688477
2011-11-11,19.10524559020996
2011-11-14,18.9158935546875
2011-11-15,19.020368576049805
2011-11-16,18.622066497802734
2011-11-17,18.563304901123047
2011-11-18,18.752653121948242
2011-11-21,18.25641632080078
2011-11-22,18.295589447021484
2011-11-23,17.818946838378906
2011-11-25,17.9429988861084
2011-11-28,18.43271255493164
2011-11-29,18.34782600402832
2011-11-30,19.359899520874023
2011-12-01,18.935482025146484
2011-12-02,18.883243560791016
2011-12-05,19.150951385498047
2011-12-06,19.353364944458008
2011-12-07,19.431720733642578
2011-12-08,19.039958953857422
2011-12-09,19.372961044311523
2011-12-12,19.25542449951172
2011-12-13,19.216245651245117
2011-12-14,19.314189910888672
2011-12-15,19.503541946411133
2011-12-16,19.575366973876953
2011-12-19,19.272907257080078
2011-12-20,19.835474014282227
2011-12-21,19.93475341796875
2011-12-22,20.09359359741211
2011-12-23,20.225955963134766
2011-12-27,20.23919677734375
2011-12-28,20.120073318481445
2011-12-29,20.331850051879883
2011-12-30,20.159774780273438
2012-01-03,20.25243377685547
2012-01-04,20.153154373168945
2012-01-05,20.4377498626709
2012-01-06,20.298763275146484
2012-01-09,20.48408317565918
2012-01-10,20.72896385192871
2012-01-11,20.80838394165039
2012-01-12,20.82823944091797
2012-01-13,20.68263816833496
2012-01-17,20.72896385192871
2012-01-18,21.092975616455078
2012-01-19,21.19225311279297
2012-01-20,21.54303550720215
2012-01-23,21.50994300842285
2012-01-24,21.463607788085938
2012-01-25,21.66216468811035
2012-01-26,21.89381980895996
2012-01-27,21.79454231262207
2012-01-30,21.622461318969727
2012-01-31,21.629070281982422
2012-02-01,21.979848861694336
2012-02-02,21.87395477294922
2012-02-03,22.112220764160156
2012-02-06,21.90704345703125
2012-02-07,22.138700485229492
2012-02-08,22.138700485229492
2012-02-09,22.69463539123535
2012-02-10,22.800537109375
2012-02-13,22.926286697387695
2012-02-14,23.052038192749023
2012-02-15,23.02556610107422
2012-02-16,23.46900177001953
2012-02-17,23.641084671020508
2012-02-21,23.82640266418457
2012-02-22,23.55504035949707
2012-02-23,23.733741760253906
2012-02-24,23.667556762695312
2012-02-27,23.60797119140625
2012-02-28,23.449148178100586
2012-02-29,23.277061462402344
2012-03-01,23.177780151367188
2012-03-02,22.833635330200195
2012-03-05,23.349868774414062
2012-03-06,22.84685707092285
2012-03-07,22.992475509643555
2012-03-08,23.124834060668945
2012-03-09,23.19102668762207
2012-03-12,23.237354278564453
2012-03-13,23.75358772277832
2012-03-14,23.528560638427734
2012-03-15,23.813161849975586
2012-03-16,23.521949768066406
2012-03-19,23.503870010375977
2012-03-20,23.55742073059082
2012-03-21,23.497180938720703
2012-03-22,23.269563674926758
2012-03-23,23.28296661376953
2012-03-26,23.637760162353516
2012-03-27,23.590904235839844
2012-03-28,23.517263412475586
2012-03-29,23.269563674926758
2012-03-30,23.102222442626953
2012-04-02,23.296342849731445
2012-04-03,23.38337516784668
2012-04-04,23.062047958374023
2012-04-05,22.91476821899414
2012-04-09,22.506418228149414
2012-04-10,22.13822364807129
2012-04-11,22.41939353942871
2012-04-12,22.780874252319336
2012-04-13,22.673776626586914
2012-04-16,22.934852600097656
2012-04-17,23.175844192504883
2012-04-18,23.015186309814453
2012-04-19,23.001794815063477
2012-04-20,23.182540893554688
2012-04-23,22.9013729095459
2012-04-24,23.21601676940918
2012-04-25,23.677921295166016
2012-04-26,23.925613403320312
2012-04-27,23.965784072875977
2012-04-30,23.86536407470703
2012-05-01,24.09298324584961
2012-05-02,24.072900772094727
2012-05-03,24.347360610961914
2012-05-04,24.200092315673828
2012-05-07,24.13313865661621
2012-05-08,24.13313865661621
2012-05-09,23.925613403320312
2012-05-10,24.2067813873291
2012-05-11,24.153223037719727
2012-05-14,23.805112838745117
2012-05-15,23.785030364990234
2012-05-16,23.597597122192383
2012-05-17,23.189231872558594
2012-05-18,22.90807342529297
2012-05-21,23.229402542114258
2012-05-22,23.443620681762695
2012-05-23,23.68461799621582
2012-05-24,23.858673095703125
2012-05-25,23.872058868408203
2012-05-29,24.119747161865234
2012-05-30,23.805112838745117
2012-05-31,24.153223037719727
2012-06-01,23.530643463134766
2012-06-04,23.423538208007812
2012-06-05,23.604291915893555
2012-06-06,24.22686004638672
2012-06-07,24.313884735107422
2012-06-08,24.574968338012695
2012-06-11,24.22686004638672
2012-06-12,24.521411895751953
2012-06-13,24.22686004638672
2012-06-14,24.394216537475586
2012-06-15,24.521411895751953
2012-06-18,24.922809600830078
2012-06-19,25.34246826171875
2012-06-20,25.240943908691406
2012-06-21,24.753583908081055
2012-06-22,24.976961135864258
2012-06-25,24.76712417602539
2012-06-26,25.05818748474121
2012-06-27,25.031108856201172
2012-06-28,25.11233901977539
2012-06-29,25.768903732299805
2012-07-02,25.951662063598633
2012-07-03,26.005802154541016
2012-07-05,25.77566909790039
2012-07-06,25.80951499938965
2012-07-09,25.741832733154297
2012-07-10,25.707988739013672
2012-07-11,25.728296279907227
2012-07-12,25.538774490356445
2012-07-13,25.802751541137695
2012-07-16,25.518465042114258
2012-07-17,25.53199577331543
2012-07-18,25.525238037109375
2012-07-19,25.491378784179688
2012-07-20,25.20033073425293
2012-07-23,25.166488647460938
2012-07-24,25.11233901977539
2012-07-25,25.11233901977539
2012-07-26,25.430456161499023
2012-07-27,25.7553653717041
2012-07-30,25.94489860534668
2012-07-31,25.613222122192383
2012-08-01,25.38308334350586
2012-08-02,25.38308334350586
2012-08-03,25.88397789001465
2012-08-06,25.67414093017578
2012-08-07,25.78244400024414
2012-08-08,25.86366844177246
2012-08-09,25.843368530273438
2012-08-10,25.91781997680664
2012-08-13,25.931360244750977
2012-08-14,26.019350051879883
2012-08-15,26.134424209594727
2012-08-16,26.574386596679688
2012-08-17,26.757156372070312
2012-08-20,26.79776382446289
2012-08-21,26.459325790405273
2012-08-22,26.445791244506836
2012-08-23,26.30364227294922
2012-08-24,26.466089248657227
2012-08-27,26.26980209350586
2012-08-28,26.29010581970215
2012-08-29,26.093812942504883
2012-08-30,26.080270767211914
2012-08-31,26.168270111083984
2012-09-04,26.26980209350586
2012-09-05,26.208890914916992
2012-09-06,26.493179321289062
2012-09-07,26.20210838317871
2012-09-10,26.14795684814453
2012-09-11,26.486406326293945
2012-09-12,26.547321319580078
2012-09-13,26.966991424560547
2012-09-14,27.00083351135254
2012-09-17,27.047334671020508
2012-09-18,27.040498733520508
2012-09-19,26.862686157226562
2012-09-20,26.70538902282715
2012-09-21,26.725915908813477
2012-09-24,26.520748138427734
2012-09-25,26.20616912841797
2012-09-26,25.850542068481445
2012-09-27,25.966812133789062
2012-09-28,25.89842414855957
2012-10-01,25.877906799316406
2012-10-02,25.877906799316406
2012-10-03,25.95996856689453
2012-10-04,26.329269409179688
2012-10-05,26.472877502441406
2012-10-08,26.466045379638672
2012-10-09,26.28822898864746
2012-10-10,26.32242774963379
2012-10-11,26.438692092895508
2012-10-12,26.260873794555664
2012-10-15,26.431852340698242
2012-10-16,26.712230682373047
2012-10-17,26.95843505859375
2012-10-18,27.23882293701172
2012-10-19,27.033658981323242
2012-10-22,27.09520721435547
2012-10-23,26.97210121154785
2012-10-24,26.985788345336914
2012-10-25,27.31404685974121
2012-10-26,27.77225112915039
2012-10-31,27.24566650390625
2012-11-01,27.197797775268555
2012-11-02,26.712230682373047
2012-11-05,26.828487396240234
2012-11-06,27.252504348754883
2012-11-07,26.70538902282715
2012-11-08,26.65751838684082
2012-11-09,26.73958396911621
2012-11-12,26.57546043395996
2012-11-13,26.301912307739258
2012-11-14,25.94629669189453
2012-11-15,26.19933319091797
2012-11-16,26.753271102905273
2012-11-19,27.10204315185547
2012-11-20,27.27985382080078
2012-11-21,27.27985382080078
2012-11-23,27.573925018310547
2012-11-26,27.437145233154297
2012-11-27,27.382434844970703
2012-11-28,27.608121871948242
2012-11-29,27.655990600585938
2012-11-30,27.710704803466797
2012-12-03,27.64231300354004
2012-12-04,27.64231300354004
2012-12-05,27.697019577026367
2012-12-06,27.77225112915039
2012-12-07,27.697019577026367
2012-12-10,27.751737594604492
2012-12-11,27.78592872619629
2012-12-12,27.751737594604492
2012-12-13,27.266176223754883
2012-12-14,27.09520721435547
2012-12-17,27.41098403930664
2012-12-18,27.715017318725586
2012-12-19,27.59063720703125
2012-12-20,27.728837966918945
2012-12-21,27.36952018737793
2012-12-24,27.279705047607422
2012-12-26,27.148422241210938
2012-12-27,27.010211944580078
2012-12-28,26.644004821777344
2012-12-31,27.05859375
2013-01-02,27.54917335510254
2013-01-03,27.54917335510254
2013-01-04,27.873926162719727
2013-01-07,27.846290588378906
2013-01-08,27.83938217163086
2013-01-09,28.14341926574707
2013-01-10,28.468172073364258
2013-01-11,28.50963592529297
2013-01-14,28.47509002685547
2013-01-15,28.35761833190918
2013-01-16,28.343799591064453
2013-01-17,28.51654624938965
2013-01-18,28.75838851928711
2013-01-22,29.311159133911133
2013-01-23,29.26970672607422
2013-01-24,29.380260467529297
2013-01-25,29.559921264648438
2013-01-28,29.214414596557617
2013-01-29,29.497732162475586
2013-01-30,29.373340606689453
2013-01-31,29.324987411499023
2013-02-01,30.057418823242188
2013-02-04,29.939945220947266
2013-02-05,30.078142166137695
2013-02-06,30.36835289001465
2013-02-07,30.679288864135742
2013-02-08,30.824399948120117
2013-02-11,30.817495346069336
2013-02-12,30.83131217956543
2013-02-13,30.89350128173828
2013-02-14,30.879682540893555
2013-02-15,30.98331642150879
2013-02-19,31.135339736938477
2013-02-20,30.75529670715332
2013-02-21,30.78985023498535
2013-02-22,31.09387969970703
2013-02-25,30.347625732421875
2013-02-26,30.83131217956543
2013-02-27,31.08698081970215
2013-02-28,31.100791931152344
2013-03-01,31.204437255859375
2013-03-04,31.259716033935547
2013-03-05,31.639745712280273
2013-03-06,31.833221435546875
2013-03-07,31.999055862426758
2013-03-08,32.012882232666016
2013-03-11,32.15107727050781
2013-03-12,32.2339973449707
2013-03-13,32.46891784667969
2013-03-14,32.58637619018555
2013-03-15,32.462005615234375
2013-03-18,32.18111038208008
2013-03-19,32.18809127807617
2013-03-20,32.4181022644043
2013-03-21,32.202022552490234
2013-03-22,32.31354904174805
2013-03-25,32.3484001159668
2013-03-26,32.72479248046875
2013-03-27,32.68296813964844
2013-03-28,32.9129753112793
2013-04-01,32.84327697753906
2013-04-02,33.129058837890625
2013-04-03,33.05934524536133
2013-04-04,33.14299011230469
2013-04-05,33.010555267333984
2013-04-08,33.31027603149414
2013-04-09,33.219669342041016
2013-04-10,33.707576751708984
2013-04-11,34.1745719909668
2013-04-12,34.01425552368164
2013-04-15,33.49150466918945
2013-04-16,33.99335479736328
2013-04-17,33.21269989013672
2013-04-18,32.62721633911133
2013-04-19,33.23359680175781
2013-04-22,33.44270324707031
2013-04-23,33.92365264892578
2013-04-24,34.111839294433594
2013-04-25,34.083946228027344
2013-04-26,33.52635192871094
2013-04-29,33.65879440307617
2013-04-30,34.09090805053711
2013-05-01,33.70061111450195
2013-05-02,33.95850372314453
2013-05-03,34.33488845825195
2013-05-06,34.432456970214844
2013-05-07,34.3697395324707
2013-05-08,34.48125457763672
2013-05-09,34.230323791503906
2013-05-10,34.3697395324707
2013-05-13,34.50214767456055
2013-05-14,35.00402069091797
2013-05-15,35.09462356567383
2013-05-16,34.390647888183594
2013-05-17,34.61369705200195
2013-05-20,34.293067932128906
2013-05-21,33.73545455932617
2013-05-22,33.38693618774414
2013-05-23,33.28239822387695
2013-05-24,33.40786361694336
2013-05-28,33.51937484741211
2013-05-29,33.136024475097656
2013-05-30,33.4636116027832
2013-05-31,32.99663162231445
2013-06-03,32.857215881347656
2013-06-04,32.1950569152832
2013-06-05,31.776851654052734
2013-06-06,32.027767181396484
2013-06-07,32.38324737548828
2013-06-10,32.40414810180664
2013-06-11,31.7210750579834
2013-06-12,31.81169319152832
2013-06-13,32.36930465698242
2013-06-14,32.18809127807617
2013-06-17,32.93137741088867
2013-06-18,33.121253967285156
2013-06-19,32.537574768066406
2013-06-20,31.84844207763672
2013-06-21,31.925785064697266
2013-06-24,31.482757568359375
2013-06-25,31.679662704467773
2013-06-26,32.09455490112305
2013-06-27,32.53053665161133
2013-06-28,32.29146194458008
2013-07-01,32.727439880371094
2013-07-02,32.579776763916016
2013-07-03,32.572731018066406
2013-07-05,32.797760009765625
2013-07-08,33.33220672607422
2013-07-09,33.824462890625
2013-07-10,34.11277389526367
2013-07-11,34.337806701660156
2013-07-12,34.58393478393555
2013-07-15,34.73862838745117
2013-07-16,34.44327163696289
2013-07-17,34.4854736328125
2013-07-18,34.8933219909668
2013-07-19,34.8441162109375
2013-07-22,35.16057205200195
2013-07-23,34.823001861572266
2013-07-24,34.23231506347656
2013-07-25,34.37998580932617
2013-07-26,34.541725158691406
2013-07-29,34.52766799926758
2013-07-30,34.40812683105469
2013-07-31,34.46437454223633
2013-08-01,35.104305267333984
2013-08-02,34.977725982666016
2013-08-05,34.541725158691406
2013-08-06,34.28153991699219
2013-08-07,34.140907287597656
2013-08-08,34.26747512817383
2013-08-09,34.218257904052734
2013-08-12,34.12682342529297
2013-08-13,34.28153991699219
2013-08-14,34.387020111083984
2013-08-15,33.57834243774414
2013-08-16,33.58536148071289
2013-08-19,33.18453598022461
2013-08-20,33.3954963684082
2013-08-21,33.121253967285156
2013-08-22,33.42362594604492
2013-08-23,33.31814193725586
2013-08-26,32.98762893676758
2013-08-27,32.53053665161133
2013-08-28,32.33366394042969
2013-08-29,32.48835754394531
2013-08-30,32.12267303466797
2013-09-03,32.20706558227539
2013-09-04,32.347713470458984
2013-09-05,32.36178207397461
2013-09-06,32.059391021728516
2013-09-09,32.52351760864258
2013-09-10,32.7837028503418
2013-09-11,32.699310302734375
2013-09-12,32.55867385864258
2013-09-13,32.741493225097656
2013-09-16,33.18855667114258
2013-09-17,33.174373626708984
