Date,RSG
2010-09-29,22.16649055480957
2010-09-30,22.210203170776367
2010-10-01,22.26119041442871
2010-10-04,21.991666793823242
2010-10-05,22.618135452270508
2010-10-06,22.72739601135254
2010-10-07,22.654558181762695
2010-10-08,22.741962432861328
2010-10-11,22.75653076171875
2010-10-12,22.69097137451172
2010-10-13,23.215450286865234
2010-10-14,22.618135452270508
2010-10-15,22.392309188842773
2010-10-18,22.071794509887695
2010-10-19,21.911542892456055
2010-10-20,22.086366653442383
2010-10-21,22.436023712158203
2010-10-22,22.370460510253906
2010-10-25,22.45058250427246
2010-10-26,22.326751708984375
2010-10-27,21.911542892456055
2010-10-28,22.173776626586914
2010-10-29,21.71485710144043
2010-11-01,21.452619552612305
2010-11-02,21.77313232421875
2010-11-03,21.736711502075195
2010-11-04,21.816844940185547
2010-11-05,21.153961181640625
2010-11-08,20.72417640686035
2010-11-09,20.826152801513672
2010-11-10,20.877145767211914
2010-11-11,20.520214080810547
2010-11-12,20.593059539794922
2010-11-15,20.63676643371582
2010-11-16,20.308971405029297
2010-11-17,20.42551612854004
2010-11-18,20.61490249633789
2010-11-19,20.520214080810547
2010-11-22,20.5129337310791
2010-11-23,20.396379470825195
2010-11-24,20.826152801513672
2010-11-26,20.593059539794922
2010-11-29,20.64405059814453
2010-11-30,20.49835968017578
2010-12-01,20.85529899597168
2010-12-02,21.365211486816406
2010-12-03,20.971851348876953
2010-12-06,20.971851348876953
2010-12-07,20.72417640686035
2010-12-08,20.986412048339844
2010-12-09,21.583738327026367
2010-12-10,21.80227279663086
2010-12-13,22.15192985534668
2010-12-14,21.8751163482666
2010-12-15,21.83868980407715
2010-12-16,21.80227279663086
2010-12-17,22.15192985534668
2010-12-20,22.100936889648438
2010-12-21,21.83868980407715
2010-12-22,21.867830276489258
2010-12-23,21.969820022583008
2010-12-27,21.90425682067871
2010-12-28,21.969820022583008
2010-12-29,21.933391571044922
2010-12-30,21.95538330078125
2010-12-31,21.896724700927734
2011-01-03,22.036046981811523
2011-01-04,21.93338394165039
2011-01-05,21.7060604095459
2011-01-06,21.84539222717285
2011-01-07,21.728063583374023
2011-01-10,21.456735610961914
2011-01-11,21.442073822021484
2011-01-12,21.581401824951172
2011-01-13,21.486066818237305
2011-01-14,21.889389038085938
2011-01-18,22.204710006713867
2011-01-19,22.278047561645508
2011-01-20,22.278047561645508
2011-01-21,22.175378799438477
2011-01-24,22.380704879760742
2011-01-25,22.52004051208496
2011-01-26,22.73270034790039
2011-01-27,22.945371627807617
2011-01-28,22.505373001098633
2011-01-31,22.615371704101562
2011-02-01,22.336708068847656
2011-02-02,22.36604881286621
2011-02-03,22.256052017211914
2011-02-04,22.07271385192871
2011-02-07,22.4027042388916
2011-02-08,22.344039916992188
2011-02-09,22.388042449951172
2011-02-10,22.30005645751953
2011-02-11,22.036046981811523
2011-02-14,21.98472023010254
2011-02-15,21.882061004638672
2011-02-16,22.036046981811523
2011-02-17,21.992063522338867
2011-02-18,21.992063522338867
2011-02-22,21.69139862060547
2011-02-23,21.16341209411621
2011-02-24,21.31007194519043
2011-02-25,21.449403762817383
2011-02-28,21.71339988708496
2011-03-01,21.258743286132812
2011-03-02,21.493408203125
2011-03-03,21.867395401000977
2011-03-04,21.838064193725586
2011-03-07,21.7060604095459
2011-03-08,21.940719604492188
2011-03-09,21.940719604492188
2011-03-10,21.7060604095459
2011-03-11,21.77206039428711
2011-03-14,21.698728561401367
2011-03-15,21.398073196411133
2011-03-16,20.94342041015625
2011-03-17,21.22941017150879
2011-03-18,21.464069366455078
2011-03-21,21.69139862060547
2011-03-22,21.266080856323242
2011-03-23,21.383403778076172
2011-03-24,21.676727294921875
2011-03-25,21.90406036376953
2011-03-28,21.889389038085938
2011-03-29,22.13871955871582
2011-03-30,22.249446868896484
2011-03-31,22.17562484741211
2011-04-01,22.21991729736328
2011-04-04,22.242067337036133
2011-04-05,22.094423294067383
2011-04-06,22.360177993774414
2011-04-07,22.234682083129883
2011-04-08,22.079662322998047
2011-04-11,22.035362243652344
2011-04-12,22.197776794433594
2011-04-13,22.160860061645508
2011-04-14,22.05013656616211
2011-04-15,21.991073608398438
2011-04-18,21.8212833404541
2011-04-19,21.71055793762207
2011-04-20,22.064895629882812
2011-04-21,21.895109176635742
2011-04-25,21.932022094726562
2011-04-26,22.34541893005371
2011-04-27,22.611167907714844
2011-04-28,22.854768753051758
2011-04-29,23.34198760986328
2011-05-02,23.548688888549805
2011-05-03,23.570837020874023
2011-05-04,23.48224449157715
2011-05-05,23.319847106933594
2011-05-06,23.541301727294922
2011-05-09,23.55606460571289
2011-05-10,23.629884719848633
2011-05-11,23.725860595703125
2011-05-12,23.976850509643555
2011-05-13,23.88826560974121
2011-05-16,23.84397315979004
2011-05-17,23.851350784301758
2011-05-18,24.29427146911621
2011-05-19,24.3164119720459
2011-05-20,23.733240127563477
2011-05-23,23.548688888549805
2011-05-24,23.356760025024414
2011-05-25,23.186969757080078
2011-05-26,23.20172882080078
2011-05-27,23.28293800354004
2011-05-31,23.268169403076172
2011-06-01,23.024566650390625
2011-06-02,22.980268478393555
2011-06-03,22.59640121459961
2011-06-06,22.448768615722656
2011-06-07,22.264211654663086
2011-06-08,22.2716007232666
2011-06-09,22.286359786987305
2011-06-10,22.05013656616211
2011-06-13,22.21991729736328
2011-06-14,22.389705657958984
2011-06-15,22.072282791137695
2011-06-16,22.360177993774414
2011-06-17,22.485675811767578
2011-06-20,22.766193389892578
2011-06-21,22.906448364257812
2011-06-22,22.972890853881836
2011-06-23,22.9581298828125
2011-06-24,22.50782012939453
2011-06-27,22.61855125427246
2011-06-28,22.766193389892578
2011-06-29,22.922225952148438
2011-06-30,22.922225952148438
2011-07-01,23.11541175842285
2011-07-05,23.122846603393555
2011-07-06,23.278873443603516
2011-07-07,23.516645431518555
2011-07-08,23.241724014282227
2011-07-11,22.84792137145996
2011-07-12,22.387250900268555
2011-07-13,22.3575382232666
2011-07-14,22.04545783996582
2011-07-15,22.030601501464844
2011-07-18,21.777971267700195
2011-07-19,22.268367767333984
2011-07-20,22.34267234802246
2011-07-21,22.795913696289062
2011-07-22,22.49127197265625
2011-07-25,22.387250900268555
2011-07-26,22.14948272705078
2011-07-27,21.941434860229492
2011-07-28,21.36188507080078
2011-07-29,21.56992530822754
2011-08-01,21.369312286376953
2011-08-02,20.84176254272461
2011-08-03,20.663436889648438
2011-08-04,19.927846908569336
2011-08-05,19.935277938842773
2011-08-08,18.3972225189209
2011-08-09,19.49689483642578
2011-08-10,18.843034744262695
2011-08-11,19.56376838684082
2011-08-12,19.994714736938477
2011-08-15,20.85662078857422
2011-08-16,20.73773765563965
2011-08-17,20.930936813354492
2011-08-18,20.381093978881836
2011-08-19,20.433094024658203
2011-08-22,20.864055633544922
2011-08-23,21.488201141357422
2011-08-24,22.04545783996582
2011-08-25,21.815122604370117
2011-08-26,22.052892684936523
2011-08-29,22.66217041015625
2011-08-30,22.595300674438477
2011-08-31,22.55814552307129
2011-09-01,22.2906551361084
2011-09-02,21.54763412475586
2011-09-06,21.43618392944336
2011-09-07,21.785402297973633
2011-09-08,21.56992530822754
2011-09-09,20.975507736206055
2011-09-12,21.005231857299805
2011-09-13,21.183547973632812
2011-09-14,21.43618392944336
2011-09-15,21.562490463256836
2011-09-16,21.42875099182129
2011-09-19,20.91606330871582
2011-09-20,21.116687774658203
2011-09-21,20.217628479003906
2011-09-22,20.024442672729492
2011-09-23,20.648578643798828
2011-09-26,21.034942626953125
2011-09-27,21.33958625793457
2011-09-28,20.893781661987305
2011-09-29,21.043554306030273
2011-09-30,21.013601303100586
2011-10-03,20.182340621948242
2011-10-04,20.48189353942871
2011-10-05,20.75148582458496
2011-10-06,21.05103874206543
2011-10-07,21.028579711914062
2011-10-10,21.605215072631836
2011-10-11,21.230777740478516
2011-10-12,21.522838592529297
2011-10-13,21.230777740478516
2011-10-14,21.725034713745117
2011-10-17,21.40300750732422
2011-10-18,21.417993545532227
2011-10-19,21.238264083862305
2011-10-20,21.253236770629883
2011-10-21,21.702566146850586
2011-10-24,22.084497451782227
2011-10-25,22.04705238342285
2011-10-26,21.919748306274414
2011-10-27,22.10696029663086
2011-10-28,21.702566146850586
2011-10-31,21.31314468383789
2011-11-01,20.669103622436523
2011-11-02,20.8113956451416
2011-11-03,21.22327995300293
2011-11-04,21.10346221923828
2011-11-07,20.73651885986328
2011-11-08,20.923736572265625
2011-11-09,20.362071990966797
2011-11-10,20.332117080688477
2011-11-11,20.758975982666016
2011-11-14,20.41448974609375
2011-11-15,20.39202308654785
2011-11-16,20.182340621948242
2011-11-17,19.94268798828125
2011-11-18,20.040048599243164
2011-11-21,19.583236694335938
2011-11-22,19.650636672973633
2011-11-23,19.381031036376953
2011-11-25,19.33609962463379
2011-11-28,19.92771339416504
2011-11-29,20.07748794555664
2011-11-30,20.55678367614746
2011-12-01,20.48189353942871
2011-12-02,20.055028915405273
2011-12-05,20.242250442504883
2011-12-06,20.332117080688477
2011-12-07,20.48189353942871
2011-12-08,20.062517166137695
2011-12-09,20.519338607788086
2011-12-12,20.399520874023438
2011-12-13,20.167362213134766
2011-12-14,20.122419357299805
2011-12-15,20.04754066467285
2011-12-16,19.815383911132812
2011-12-19,19.78543472290039
2011-12-20,20.144895553588867
2011-12-21,20.182340621948242
2011-12-22,20.54928970336914
2011-12-23,20.871313095092773
2011-12-27,21.058530807495117
2011-12-28,20.781442642211914
2011-12-29,20.834280014038086
2011-12-30,20.796539306640625
2012-01-03,20.796539306640625
2012-01-04,20.683317184448242
2012-01-05,20.834280014038086
2012-01-06,21.015451431274414
2012-01-09,20.939970016479492
2012-01-10,20.970163345336914
2012-01-11,20.607831954956055
2012-01-12,21.264564514160156
2012-01-13,20.93241310119629
2012-01-17,20.766340255737305
2012-01-18,20.879575729370117
2012-01-19,21.106037139892578
2012-01-20,21.211721420288086
2012-01-23,21.423078536987305
2012-01-24,21.400436401367188
2012-01-25,21.5589542388916
2012-01-26,21.657089233398438
2012-01-27,21.85335350036621
2012-01-30,21.943941116333008
2012-01-31,22.102458953857422
2012-02-01,22.653512954711914
2012-02-02,22.38176155090332
2012-02-03,22.676151275634766
2012-02-06,22.630855560302734
2012-02-07,22.434600830078125
2012-02-08,22.615760803222656
2012-02-09,22.713905334472656
2012-02-10,22.759191513061523
2012-02-13,22.985647201538086
2012-02-14,22.76673698425293
2012-02-15,22.494985580444336
2012-02-16,22.411951065063477
2012-02-17,22.344018936157227
2012-02-21,22.442150115966797
2012-02-22,22.472341537475586
2012-02-23,22.525182723999023
2012-02-24,22.525182723999023
2012-02-27,22.494985580444336
2012-02-28,22.359115600585938
2012-02-29,22.51763916015625
2012-03-01,22.593124389648438
2012-03-02,22.510087966918945
2012-03-05,22.53273582458496
2012-03-06,22.336471557617188
2012-03-07,22.283620834350586
2012-03-08,22.661054611206055
2012-03-09,23.06114387512207
2012-03-12,23.06868553161621
2012-03-13,23.17437744140625
2012-03-14,23.121524810791016
2012-03-15,23.0535888671875
2012-03-16,23.023393630981445
2012-03-19,23.091331481933594
2012-03-20,22.902610778808594
2012-03-21,22.87242317199707
2012-03-22,22.9177188873291
2012-03-23,22.82712745666504
2012-03-26,23.038490295410156
2012-03-27,23.106433868408203
2012-03-28,23.015850067138672
2012-03-29,23.031047821044922
2012-03-30,23.236345291137695
2012-04-02,23.479658126831055
2012-04-03,23.342805862426758
2012-04-04,23.152711868286133
2012-04-05,23.380807876586914
2012-04-09,23.30477523803711
2012-04-10,22.88658332824707
2012-04-11,23.183128356933594
2012-04-12,23.487260818481445
2012-04-13,23.403629302978516
2012-04-16,23.36561393737793
2012-04-17,23.54047966003418
2012-04-18,23.555696487426758
2012-04-19,23.43404197692871
2012-04-20,23.57850456237793
2012-04-23,23.396020889282227
2012-04-24,23.396020889282227
2012-04-25,23.601316452026367
2012-04-26,23.677352905273438
2012-04-27,20.53710174560547
2012-04-30,20.810827255249023
2012-05-01,20.924888610839844
2012-05-02,20.780412673950195
2012-05-03,20.65115737915039
2012-05-04,20.438251495361328
2012-05-07,20.453462600708008
2012-05-08,20.392635345458984
2012-05-09,20.14171600341797
2012-05-10,20.55230140686035
2012-05-11,20.316600799560547
2012-05-14,19.563846588134766
2012-05-15,19.518230438232422
2012-05-16,19.746334075927734
2012-05-17,19.69310760498047
2012-05-18,19.761537551879883
2012-05-21,20.080890655517578
2012-05-22,20.24816131591797
2012-05-23,20.4610595703125
2012-05-24,20.270977020263672
2012-05-25,20.385026931762695
2012-05-29,20.3546142578125
2012-05-30,19.96683692932129
2012-05-31,20.042871475219727
2012-06-01,19.80716323852539
2012-06-04,19.639877319335938
2012-06-05,19.571455001831055
2012-06-06,19.890798568725586
2012-06-07,19.81476593017578
2012-06-08,19.98964500427246
2012-06-11,19.715917587280273
2012-06-12,19.503021240234375
2012-06-13,19.586668014526367
2012-06-14,19.655094146728516
2012-06-15,19.601869583129883
2012-06-18,19.67029571533203
2012-06-19,19.928821563720703
2012-06-20,19.883195877075195
2012-06-21,19.586668014526367
2012-06-22,19.449798583984375
2012-06-25,19.305330276489258
2012-06-26,19.38136863708496
2012-06-27,19.457408905029297
2012-06-28,19.495744705200195
2012-06-29,20.29336929321289
2012-07-02,20.047945022583008
2012-07-03,20.017269134521484
2012-07-05,19.955917358398438
2012-07-06,19.825536727905273
2012-07-09,19.917566299438477
2012-07-10,20.239683151245117
2012-07-11,20.308713912963867
2012-07-12,20.36240005493164
2012-07-13,20.607818603515625
2012-07-16,20.546463012695312
2012-07-17,20.707515716552734
2012-07-18,20.85324478149414
2012-07-19,21.106340408325195
2012-07-20,20.876249313354492
2012-07-23,20.79954719543457
2012-07-24,20.78421401977539
2012-07-25,20.79954719543457
2012-07-26,20.876249313354492
2012-07-27,21.6048526763916
2012-07-30,21.903955459594727
2012-07-31,22.187726974487305
2012-08-01,21.957645416259766
2012-08-02,21.70455551147461
2012-08-03,22.034343719482422
2012-08-06,22.187726974487305
2012-08-07,22.118696212768555
2012-08-08,22.07268524169922
2012-08-09,22.08035659790039
2012-08-10,22.118696212768555
2012-08-13,22.026668548583984
2012-08-14,21.988325119018555
2012-08-15,22.034343719482422
2012-08-16,22.164716720581055
2012-08-17,22.095693588256836
2012-08-20,21.66620635986328
2012-08-21,21.543489456176758
2012-08-22,21.55116081237793
2012-08-23,21.35175895690918
2012-08-24,21.35175895690918
2012-08-27,21.252050399780273
2012-08-28,21.252050399780273
2012-08-29,21.16769027709961
2012-08-30,21.190698623657227
2012-08-31,21.206035614013672
2012-09-04,21.083316802978516
2012-09-05,21.09099578857422
2012-09-06,21.489809036254883
2012-09-07,21.76590347290039
2012-09-10,21.635522842407227
2012-09-11,21.643192291259766
2012-09-12,21.658531188964844
2012-09-13,22.118696212768555
2012-09-14,21.942304611206055
2012-09-17,21.842601776123047
2012-09-18,21.980648040771484
2012-09-19,21.87327766418457
2012-09-20,21.643192291259766
2012-09-21,21.48213768005371
2012-09-24,21.466796875
2012-09-25,21.244388580322266
2012-09-26,20.991291046142578
2012-09-27,21.142135620117188
2012-09-28,21.2813777923584
2012-10-01,21.11119842529297
2012-10-02,21.1962947845459
2012-10-03,21.258176803588867
2012-10-04,21.366483688354492
2012-10-05,21.552146911621094
2012-10-08,21.590824127197266
2012-10-09,21.381954193115234
2012-10-10,21.320064544677734
2012-10-11,21.397424697875977
2012-10-12,21.505725860595703
2012-10-15,21.68364906311035
2012-10-16,21.614032745361328
2012-10-17,22.000818252563477
2012-10-18,22.140071868896484
2012-10-19,21.923460006713867
2012-10-22,21.938941955566406
2012-10-23,21.877042770385742
2012-10-24,21.714595794677734
2012-10-25,22.03950309753418
2012-10-26,21.830625534057617
2012-10-31,21.931196212768555
2012-11-01,21.900253295898438
2012-11-02,20.484594345092773
2012-11-05,20.770816802978516
2012-11-06,20.91779899597168
2012-11-07,20.80950164794922
2012-11-08,20.763084411621094
2012-11-09,20.69345474243164
2012-11-12,20.69345474243164
2012-11-13,20.6779842376709
2012-11-14,20.531005859375
2012-11-15,20.592897415161133
2012-11-16,20.894590377807617
2012-11-19,21.1343936920166
2012-11-20,21.258176803588867
2012-11-21,21.389686584472656
2012-11-23,21.606300354003906
2012-11-26,21.73780632019043
2012-11-27,21.714595794677734
2012-11-28,21.853845596313477
2012-11-29,21.846101760864258
2012-11-30,22.024028778076172
2012-12-03,21.977617263793945
2012-12-04,22.116865158081055
2012-12-05,22.534595489501953
2012-12-06,22.51912498474121
2012-12-07,22.51138687133789
2012-12-10,22.457242965698242
2012-12-11,22.325733184814453
2012-12-12,22.364412307739258
2012-12-13,22.534595489501953
2012-12-14,22.534595489501953
2012-12-17,22.6506404876709
2012-12-18,23.006488800048828
2012-12-19,23.17667579650879
2012-12-20,23.14573097229004
2012-12-21,23.045164108276367
2012-12-24,23.006488800048828
2012-12-26,22.86723518371582
2012-12-27,22.828561782836914
2012-12-28,22.621912002563477
2012-12-31,22.871456146240234
2013-01-02,23.02741050720215
2013-01-03,23.183364868164062
2013-01-04,23.284746170043945
2013-01-07,23.175567626953125
2013-01-08,23.222360610961914
2013-01-09,23.393917083740234
2013-01-10,23.542081832885742
2013-01-11,23.542081832885742
2013-01-14,23.58106803894043
2013-01-15,23.635652542114258
2013-01-16,23.588863372802734
2013-01-17,23.69803237915039
2013-01-18,23.861791610717773
2013-01-22,24.07233428955078
2013-01-23,24.07233428955078
2013-01-24,24.017759323120117
2013-01-25,24.259489059448242
2013-01-28,24.781959533691406
2013-01-29,24.813146591186523
2013-01-30,24.594806671142578
2013-01-31,24.867725372314453
2013-02-01,24.813146591186523
2013-02-04,24.470035552978516
2013-02-05,24.477832794189453
2013-02-06,24.602602005004883
2013-02-07,24.8287410736084
2013-02-08,24.267290115356445
2013-02-11,24.38425636291504
2013-02-12,24.321876525878906
2013-02-13,24.34526824951172
2013-02-14,24.40764808654785
2013-02-15,24.41544532775879
2013-02-19,24.3062801361084
2013-02-20,24.321876525878906
2013-02-21,24.150320053100586
2013-02-22,24.438840866088867
2013-02-25,24.134721755981445
2013-02-26,24.09572982788086
2013-02-27,24.40764808654785
2013-02-28,24.516817092895508
2013-03-01,24.243892669677734
2013-03-04,24.329669952392578
2013-03-05,24.392059326171875
2013-03-06,24.20490837097168
2013-03-07,24.07233428955078
2013-03-08,24.40764808654785
2013-03-11,24.735166549682617
2013-03-12,24.594806671142578
2013-03-13,24.852136611938477
2013-03-14,24.875532150268555
2013-03-15,24.93011474609375
2013-03-18,25.008094787597656
2013-03-19,25.0314884185791
2013-03-20,25.343408584594727
2013-03-21,25.32781219482422
2013-03-22,25.460378646850586
2013-03-25,25.45258140563965
2013-03-26,25.41358757019043
2013-03-27,25.57461166381836
2013-03-28,25.92020606994629
2013-04-01,25.51176643371582
2013-04-02,25.60602569580078
2013-04-03,25.40180206298828
2013-04-04,25.527484893798828
2013-04-05,25.4332218170166
2013-04-08,25.519634246826172
2013-04-09,25.6845760345459
2013-04-10,26.20297622680664
2013-04-11,26.50145721435547
2013-04-12,26.328649520874023
2013-04-15,25.763113021850586
2013-04-16,25.96734046936035
2013-04-17,25.472503662109375
2013-04-18,25.338972091674805
2013-04-19,25.668867111206055
2013-04-22,25.55105209350586
2013-04-23,25.770978927612305
2013-04-24,26.085159301757812
2013-04-25,26.116579055786133
2013-04-26,26.949172973632812
2013-04-29,26.44647789001465
2013-04-30,26.768510818481445
2013-05-01,26.784215927124023
2013-05-02,26.79991912841797
2013-05-03,27.082700729370117
2013-05-06,27.231929779052734
2013-05-07,27.475425720214844
2013-05-08,27.35759925842285
2013-05-09,27.145530700683594
2013-05-10,26.666397094726562
2013-05-13,26.54071807861328
2013-05-14,26.627132415771484
2013-05-15,27.027708053588867
2013-05-16,27.12982749938965
2013-05-17,27.404722213745117
2013-05-20,27.459714889526367
2013-05-21,27.56183433532715
2013-05-22,27.137672424316406
2013-05-23,27.26334571838379
2013-05-24,27.19265365600586
2013-05-28,27.216222763061523
2013-05-29,26.752811431884766
2013-05-30,27.216222763061523
2013-05-31,26.784215927124023
2013-06-03,26.996294021606445
2013-06-04,26.8234920501709
2013-06-05,26.564289093017578
2013-06-06,26.43861198425293
2013-06-07,26.642837524414062
2013-06-10,26.485742568969727
2013-06-11,26.485742568969727
2013-06-12,26.383638381958008
2013-06-13,26.68995475769043
2013-06-14,26.752811431884766
2013-06-17,26.839202880859375
2013-06-18,27.294761657714844
2013-06-19,26.784215927124023
2013-06-20,26.22654151916504
2013-06-21,26.273672103881836
2013-06-24,25.72385025024414
2013-06-25,26.297229766845703
2013-06-26,26.72922706604004
2013-06-27,26.851821899414062
2013-06-28,26.843914031982422
2013-07-01,27.00210952758789
2013-07-02,26.72527313232422
2013-07-03,26.662006378173828
2013-07-05,27.0100154876709
2013-07-08,27.10491943359375
2013-07-09,27.508291244506836
2013-07-10,27.460838317871094
2013-07-11,27.94331169128418
2013-07-12,27.887920379638672
2013-07-15,27.927490234375
2013-07-16,27.79302978515625
2013-07-17,27.78511619567871
2013-07-18,28.030305862426758
2013-07-19,27.919574737548828
2013-07-22,27.78511619567871
2013-07-23,27.68229866027832
2013-07-24,27.76930809020996
2013-07-25,27.79302978515625
2013-07-26,27.10491943359375
2013-07-29,26.73318862915039
2013-07-30,27.033737182617188
2013-07-31,26.8201847076416
2013-08-01,27.215656280517578
2013-08-02,27.318479537963867
2013-08-05,27.326383590698242
2013-08-06,27.23147201538086
2013-08-07,27.2393856048584
2013-08-08,27.626935958862305
2013-08-09,27.54783821105957
2013-08-12,27.476661682128906
2013-08-13,27.595298767089844
2013-08-14,27.555749893188477
2013-08-15,26.693632125854492
2013-08-16,26.48800277709961
2013-08-19,26.38518714904785
2013-08-20,26.614559173583984
2013-08-21,26.38518714904785
2013-08-22,26.54337501525879
2013-08-23,26.717388153076172
2013-08-26,26.772735595703125
2013-08-27,26.33772850036621
2013-08-28,26.29026985168457
2013-08-29,26.06090545654297
2013-08-30,25.7128963470459
2013-09-03,25.43607521057129
2013-09-04,25.673351287841797
2013-09-05,25.610078811645508
2013-09-06,25.443986892700195
2013-09-09,25.697084426879883
2013-09-10,25.88690757751465
2013-09-11,26.250732421875
2013-09-12,26.298185348510742
2013-09-13,26.10045051574707
2013-09-16,26.472185134887695
