Date,LDOS
2010-11-04,20.066253662109375
2010-11-05,20.166339874267578
2010-11-08,20.12880516052246
2010-11-09,19.728485107421875
2010-11-10,19.766006469726562
2010-11-11,19.453256607055664
2010-11-12,19.428239822387695
2010-11-15,19.415729522705078
2010-11-16,19.05293846130371
2010-11-17,19.077951431274414
2010-11-18,19.378196716308594
2010-11-19,19.428239822387695
2010-11-22,19.528316497802734
2010-11-23,19.30314064025879
2010-11-24,19.678428649902344
2010-11-26,19.390708923339844
2010-11-29,19.17803192138672
2010-11-30,19.165523529052734
2010-12-01,19.778518676757812
2010-12-02,20.02872657775879
2010-12-03,19.866100311279297
2010-12-06,19.728485107421875
2010-12-07,19.853586196899414
2010-12-08,20.278919219970703
2010-12-09,18.977872848510742
2010-12-10,18.927833557128906
2010-12-13,19.253087997436523
2010-12-14,19.253087997436523
2010-12-15,19.328157424926758
2010-12-16,19.365690231323242
2010-12-17,19.640899658203125
2010-12-20,19.728485107421875
2010-12-21,19.69094467163086
2010-12-22,19.728485107421875
2010-12-23,19.80354881286621
2010-12-27,19.778518676757812
2010-12-28,19.828563690185547
2010-12-29,19.966175079345703
2010-12-30,20.003705978393555
2010-12-31,19.8410701751709
2011-01-03,20.066253662109375
2011-01-04,19.966175079345703
2011-01-05,20.091272354125977
2011-01-06,20.091272354125977
2011-01-07,20.091272354125977
2011-01-10,20.02872657775879
2011-01-11,20.228891372680664
2011-01-12,20.091272354125977
2011-01-13,20.291433334350586
2011-01-14,20.591686248779297
2011-01-18,20.641721725463867
2011-01-19,20.516632080078125
2011-01-20,20.591686248779297
2011-01-21,20.61669921875
2011-01-24,20.654232025146484
2011-01-25,20.666749954223633
2011-01-26,20.879419326782227
2011-01-27,20.829368591308594
2011-01-28,20.516632080078125
2011-01-31,20.729293823242188
2011-02-01,20.816865921020508
2011-02-02,20.741796493530273
2011-02-03,20.77933120727539
2011-02-04,20.89193344116211
2011-02-07,20.954479217529297
2011-02-08,21.142126083374023
2011-02-09,21.004512786865234
2011-02-10,21.067060470581055
2011-02-11,20.579160690307617
2011-02-14,20.516632080078125
2011-02-15,20.579160690307617
2011-02-16,20.566654205322266
2011-02-17,20.591686248779297
2011-02-18,20.666749954223633
2011-02-22,20.1788387298584
2011-02-23,19.95366096496582
2011-02-24,19.866100311279297
2011-02-25,19.90362548828125
2011-02-28,20.441558837890625
2011-03-01,20.566654205322266
2011-03-02,20.491600036621094
2011-03-03,20.666749954223633
2011-03-04,20.741796493530273
2011-03-07,20.67925262451172
2011-03-08,21.117103576660156
2011-03-09,21.09208869934082
2011-03-10,20.766826629638672
2011-03-11,20.854393005371094
2011-03-14,20.729293823242188
2011-03-15,20.591686248779297
2011-03-16,20.391523361206055
2011-03-17,20.691762924194336
2011-03-18,20.979490280151367
2011-03-21,21.067060470581055
2011-03-22,21.09208869934082
2011-03-23,21.217185974121094
2011-03-24,21.317262649536133
2011-03-25,20.86690330505371
2011-03-28,21.154638290405273
2011-03-29,21.217185974121094
2011-03-30,21.05455780029297
2011-03-31,21.167156219482422
2011-04-01,21.579980850219727
2011-04-04,21.642528533935547
2011-04-05,21.655040740966797
2011-04-06,21.792644500732422
2011-04-07,21.642528533935547
2011-04-08,21.579980850219727
2011-04-11,21.81767463684082
2011-04-12,21.667552947998047
2011-04-13,21.26722526550293
2011-04-14,21.167156219482422
2011-04-15,21.26722526550293
2011-04-18,21.242202758789062
2011-04-19,21.279739379882812
2011-04-20,21.554962158203125
2011-04-21,21.579980850219727
2011-04-25,21.542457580566406
2011-04-26,21.792644500732422
2011-04-27,21.95528793334961
2011-04-28,21.930273056030273
2011-04-29,21.76763343811035
2011-05-02,21.842695236206055
2011-05-03,21.83018684387207
2011-05-04,21.805164337158203
2011-05-05,21.655040740966797
2011-05-06,21.592491149902344
2011-05-09,21.805164337158203
2011-05-10,21.842695236206055
2011-05-11,21.61750602722168
2011-05-12,21.892736434936523
2011-05-13,21.76763343811035
2011-05-16,21.667552947998047
2011-05-17,21.655040740966797
2011-05-18,21.867712020874023
2011-05-19,21.930273056030273
2011-05-20,21.905242919921875
2011-05-23,21.655040740966797
2011-05-24,21.4173526763916
2011-05-25,21.579980850219727
2011-05-26,21.71759605407715
2011-05-27,21.60500144958496
2011-05-31,21.967796325683594
2011-06-01,21.60500144958496
2011-06-02,21.529945373535156
2011-06-03,20.966983795166016
2011-06-06,20.80435562133789
2011-06-07,20.61669921875
2011-06-08,20.566654205322266
2011-06-09,20.704265594482422
2011-06-10,20.266414642333984
2011-06-13,20.1788387298584
2011-06-14,20.316455841064453
2011-06-15,20.228891372680664
2011-06-16,20.328968048095703
2011-06-17,20.654232025146484
2011-06-20,20.666749954223633
2011-06-21,20.841882705688477
2011-06-22,20.854393005371094
2011-06-23,20.79184341430664
2011-06-24,20.704265594482422
2011-06-27,20.904436111450195
2011-06-28,21.01702117919922
2011-06-29,21.10458755493164
2011-06-30,21.04203987121582
2011-07-01,21.26722526550293
2011-07-05,20.266414642333984
2011-07-06,20.61669921875
2011-07-07,20.992006301879883
2011-07-08,20.904436111450195
2011-07-11,20.62921142578125
2011-07-12,20.641721725463867
2011-07-13,20.666749954223633
2011-07-14,20.641721725463867
2011-07-15,20.591686248779297
2011-07-18,20.366504669189453
2011-07-19,20.60419464111328
2011-07-20,20.691762924194336
2011-07-21,20.916942596435547
2011-07-22,20.729293823242188
2011-07-25,20.654232025146484
2011-07-26,20.641721725463867
2011-07-27,20.303951263427734
2011-07-28,20.19135284423828
2011-07-29,20.053747177124023
2011-08-01,19.503297805786133
2011-08-02,19.115488052368164
2011-08-03,19.26560401916504
2011-08-04,18.577552795410156
2011-08-05,18.690139770507812
2011-08-08,17.651792526245117
2011-08-09,18.039613723754883
2011-08-10,17.35155487060547
2011-08-11,17.90199089050293
2011-08-12,17.914506912231445
2011-08-15,18.152204513549805
2011-08-16,18.039613723754883
2011-08-17,18.039613723754883
2011-08-18,17.188932418823242
2011-08-19,17.01378059387207
2011-08-22,17.163898468017578
2011-08-23,17.764392852783203
2011-08-24,18.039613723754883
2011-08-25,17.927021026611328
2011-08-26,18.064640045166016
2011-08-29,18.540019989013672
2011-08-30,18.552532196044922
2011-08-31,18.765201568603516
2011-09-01,16.225645065307617
2011-09-02,16.188112258911133
2011-09-06,16.225645065307617
2011-09-07,16.525888442993164
2011-09-08,16.288192749023438
2011-09-09,15.96292495727539
2011-09-12,15.887872695922852
2011-09-13,16.012968063354492
2011-09-14,16.088031768798828
2011-09-15,16.238155364990234
2011-09-16,16.263172149658203
2011-09-19,16.150585174560547
2011-09-20,16.17560386657715
2011-09-21,15.675198554992676
2011-09-22,14.999648094177246
2011-09-23,15.087221145629883
2011-09-26,15.249852180480957
2011-09-27,15.349932670593262
2011-09-28,14.94960880279541
2011-09-29,15.249852180480957
2011-09-30,14.774465560913086
2011-10-03,14.161473274230957
2011-10-04,14.52426815032959
2011-10-05,14.899571418762207
2011-10-06,15.26236343383789
2011-10-07,15.124750137329102
2011-10-10,15.550102233886719
2011-10-11,15.550102233886719
2011-10-12,15.925403594970703
2011-10-13,15.787787437438965
2011-10-14,15.925403594970703
2011-10-17,15.487544059753418
2011-10-18,15.8378324508667
2011-10-19,15.550102233886719
2011-10-20,15.687707901000977
2011-10-21,15.862849235534668
2011-10-24,16.000465393066406
2011-10-25,15.687707901000977
2011-10-26,15.612652778625488
2011-10-27,15.96292495727539
2011-10-28,16.06300926208496
2011-10-31,15.550102233886719
2011-11-01,15.237340927124023
2011-11-02,15.174786567687988
2011-11-03,15.875356674194336
2011-11-04,15.900382995605469
2011-11-07,15.937904357910156
2011-11-08,16.288192749023438
2011-11-09,15.387462615966797
2011-11-10,15.399974822998047
2011-11-11,15.712730407714844
2011-11-14,15.26236343383789
2011-11-15,15.600135803222656
2011-11-16,15.349932670593262
2011-11-17,14.999648094177246
2011-11-18,14.887054443359375
2011-11-21,14.499244689941406
2011-11-22,14.411676406860352
2011-11-23,14.086406707763672
2011-11-25,14.274064064025879
2011-11-28,14.46171760559082
2011-11-29,14.224020957946777
2011-11-30,15.074707984924316
2011-12-01,15.199813842773438
2011-12-02,15.212326049804688
2011-12-05,15.349932670593262
2011-12-06,15.199813842773438
2011-12-07,16.200626373291016
2011-12-08,15.512557983398438
2011-12-09,15.587625503540039
2011-12-12,15.41248893737793
2011-12-13,15.137263298034668
2011-12-14,15.212326049804688
2011-12-15,15.199813842773438
2011-12-16,15.224827766418457
2011-12-19,14.94960880279541
2011-12-20,15.312406539916992
2011-12-21,15.47503662109375
2011-12-22,15.487544059753418
2011-12-23,15.550102233886719
2011-12-27,15.437504768371582
2011-12-28,15.199813842773438
2011-12-29,15.399974822998047
2011-12-30,15.374954223632812
2012-01-03,15.762774467468262
2012-01-04,15.725234985351562
2012-01-05,15.700221061706543
2012-01-06,15.537583351135254
2012-01-09,15.700221061706543
2012-01-10,16.213134765625
2012-01-11,16.313215255737305
2012-01-12,16.40078353881836
2012-01-13,16.288192749023438
2012-01-17,16.313215255737305
2012-01-18,16.475849151611328
2012-01-19,16.588443756103516
2012-01-20,16.263172149658203
2012-01-23,16.263172149658203
2012-01-24,16.113048553466797
2012-01-25,16.25066566467285
2012-01-26,16.13806915283203
2012-01-27,15.900382995605469
2012-01-30,15.825325012207031
2012-01-31,16.088031768798828
2012-02-01,16.425804138183594
2012-02-02,16.025482177734375
2012-02-03,16.13806915283203
2012-02-06,15.875356674194336
2012-02-07,15.825325012207031
2012-02-08,15.987950325012207
2012-02-09,16.025482177734375
2012-02-10,15.800299644470215
2012-02-13,15.8378324508667
2012-02-14,15.775279998779297
2012-02-15,15.925403594970703
2012-02-16,16.17560386657715
2012-02-17,16.225645065307617
2012-02-21,16.200626373291016
2012-02-22,16.050500869750977
2012-02-23,15.96292495727539
2012-02-24,15.762774467468262
2012-02-27,15.587625503540039
2012-02-28,15.387462615966797
2012-02-29,15.287381172180176
2012-03-01,15.212326049804688
2012-03-02,15.224827766418457
2012-03-05,15.41248893737793
2012-03-06,15.112247467041016
2012-03-07,15.362442970275879
2012-03-08,15.712730407714844
2012-03-09,15.787787437438965
2012-03-12,15.762774467468262
2012-03-13,15.950417518615723
2012-03-14,16.06300926208496
2012-03-15,16.463340759277344
2012-03-16,16.463340759277344
2012-03-19,16.638479232788086
2012-03-20,16.450820922851562
2012-03-21,17.026290893554688
2012-03-22,16.525888442993164
2012-03-23,16.663497924804688
2012-03-26,16.838647842407227
2012-03-27,16.738550186157227
2012-03-28,16.575927734375
2012-03-29,16.525888442993164
2012-03-30,16.513381958007812
2012-04-02,16.525888442993164
2012-04-03,16.40078353881836
2012-04-04,16.012968063354492
2012-04-05,15.912890434265137
2012-04-09,15.625161170959473
2012-04-10,15.450016975402832
2012-04-11,15.650175094604492
2012-04-12,15.77649211883545
2012-04-13,15.460707664489746
2012-04-16,15.372282981872559
2012-04-17,15.574395179748535
2012-04-18,15.283868789672852
2012-04-19,15.220706939697266
2012-04-20,15.422811508178711
2012-04-23,15.448079109191895
2012-04-24,15.195452690124512
2012-04-25,15.132294654846191
2012-04-26,15.182819366455078
2012-04-27,15.29649829864502
2012-04-30,15.359663963317871
2012-05-01,15.485970497131348
2012-05-02,15.422811508178711
2012-05-03,14.778617858886719
2012-05-04,14.55125617980957
2012-05-07,14.260735511779785
2012-05-08,14.13442611694336
2012-05-09,14.147051811218262
2012-05-10,14.172314643859863
2012-05-11,14.147051811218262
2012-05-14,14.008109092712402
2012-05-15,13.894428253173828
2012-05-16,13.717588424682617
2012-05-17,13.43970012664795
2012-05-18,13.111285209655762
2012-05-21,13.313390731811523
2012-05-22,13.275496482849121
2012-05-23,13.262861251831055
2012-05-24,13.30075454711914
2012-05-25,13.414438247680664
2012-05-29,13.995482444763184
2012-05-30,13.995482444763184
2012-05-31,14.033378601074219
2012-06-01,13.742849349975586
2012-06-04,13.94494915008545
2012-06-05,13.97021484375
2012-06-06,14.488100051879883
2012-06-07,14.488100051879883
2012-06-08,14.55125617980957
2012-06-11,14.488100051879883
2012-06-12,14.614410400390625
2012-06-13,14.67756175994873
2012-06-14,14.715462684631348
2012-06-15,15.460707664489746
2012-06-18,14.980718612670898
2012-06-19,14.85440731048584
2012-06-20,15.031240463256836
2012-06-21,14.841773986816406
2012-06-22,14.980718612670898
2012-06-25,14.803877830505371
2012-06-26,14.778617858886719
2012-06-27,15.031240463256836
2012-06-28,14.993353843688965
2012-06-29,15.3091402053833
2012-07-02,15.283868789672852
2012-07-03,15.359663963317871
2012-07-05,15.10703182220459
2012-07-06,14.69019889831543
2012-07-09,14.576523780822754
2012-07-10,14.563885688781738
2012-07-11,14.664937973022461
2012-07-12,14.639410018920898
2012-07-13,14.65217113494873
2012-07-16,14.409673690795898
2012-07-17,14.537308692932129
2012-07-18,14.613883018493652
2012-07-19,14.460729598999023
2012-07-20,14.192699432373047
2012-07-23,13.886378288269043
2012-07-24,13.911908149719238
2012-07-25,13.848091125488281
2012-07-26,13.911908149719238
2012-07-27,14.243751525878906
2012-07-30,14.626646041870117
2012-07-31,14.76703929901123
2012-08-01,14.856391906738281
2012-08-02,14.601119041442871
2012-08-03,14.920204162597656
2012-08-06,15.00954532623291
2012-08-07,15.137174606323242
2012-08-08,15.226513862609863
2012-08-09,15.3158540725708
2012-08-10,15.417969703674316
2012-08-13,15.290336608886719
2012-08-14,15.239280700683594
2012-08-15,15.379672050476074
2012-08-16,15.277568817138672
2012-08-17,15.277568817138672
2012-08-20,15.098884582519531
2012-08-21,15.098884582519531
2012-08-22,15.047826766967773
2012-08-23,14.958487510681152
2012-08-24,15.00954532623291
2012-08-27,14.971253395080566
2012-08-28,15.022302627563477
2012-08-29,15.06059741973877
2012-08-30,15.073358535766602
2012-08-31,15.583883285522461
2012-09-04,15.44349479675293
2012-09-05,15.26480484008789
2012-09-06,15.622175216674805
2012-09-07,15.622175216674805
2012-09-10,15.685995101928711
2012-09-11,15.864679336547852
2012-09-12,16.081655502319336
2012-09-13,16.183753967285156
2012-09-14,16.5666561126709
2012-09-17,16.19651985168457
2012-09-18,16.20928382873535
2012-09-19,16.19651985168457
2012-09-20,16.2220516204834
2012-09-21,16.06888771057129
2012-09-24,15.941258430480957
2012-09-25,15.571123123168945
2012-09-26,15.571123123168945
2012-09-27,15.417969703674316
2012-09-28,15.366911888122559
2012-10-01,15.277568817138672
2012-10-02,15.073358535766602
2012-10-03,14.88191032409668
2012-10-04,14.664937973022461
2012-10-05,14.499013900756836
2012-10-08,14.5245361328125
2012-10-09,14.409673690795898
2012-10-10,14.103354454040527
2012-10-11,14.167868614196777
2012-10-12,14.051741600036621
2012-10-15,14.116255760192871
2012-10-16,14.258193969726562
2012-10-17,14.335620880126953
2012-10-18,14.296905517578125
2012-10-19,14.051741600036621
2012-10-22,14.116255760192871
2012-10-23,14.00013256072998
2012-10-24,13.935613632202148
2012-10-25,14.025933265686035
2012-10-26,13.935613632202148
2012-10-31,14.180773735046387
2012-11-01,14.451742172241211
2012-11-02,14.348519325256348
2012-11-05,14.51625919342041
2012-11-06,14.800137519836426
2012-11-07,14.296905517578125
2012-11-08,14.090449333190918
2012-11-09,14.167868614196777
2012-11-12,14.335620880126953
2012-11-13,14.271095275878906
2012-11-14,14.129158020019531
2012-11-15,14.2839994430542
2012-11-16,14.206575393676758
2012-11-19,14.451742172241211
2012-11-20,14.374323844909668
2012-11-21,14.632390975952148
2012-11-23,14.993677139282227
2012-11-26,14.81303596496582
2012-11-27,14.864653587341309
2012-11-28,14.967878341674805
2012-11-29,15.05820369720459
2012-11-30,14.87755298614502
2012-12-03,14.774325370788574
2012-12-04,14.851747512817383
2012-12-05,15.05820369720459
2012-12-06,14.52916431427002
2012-12-07,14.593681335449219
2012-12-10,14.632390975952148
2012-12-11,14.78722858428955
2012-12-12,14.774325370788574
2012-12-13,14.81303596496582
2012-12-14,15.05820369720459
2012-12-17,15.084009170532227
2012-12-18,15.213040351867676
2012-12-19,15.045300483703613
2012-12-20,15.05820369720459
2012-12-21,14.78722858428955
2012-12-24,14.65819263458252
2012-12-26,14.425938606262207
2012-12-27,14.322713851928711
2012-12-28,14.309807777404785
2012-12-31,14.606587409973145
2013-01-02,14.78722858428955
2013-01-03,14.929165840148926
2013-01-04,15.251753807067871
2013-01-07,15.277556419372559
2013-01-08,15.303366661071777
2013-01-09,15.574338912963867
2013-01-10,15.522724151611328
2013-01-11,15.58789348602295
2013-01-14,15.744290351867676
2013-01-15,15.626989364624023
2013-01-16,15.431487083435059
2013-01-17,15.60092544555664
2013-01-18,15.60092544555664
2013-01-22,15.66608715057373
2013-01-23,15.613954544067383
2013-01-24,15.79642391204834
2013-01-25,15.809454917907715
2013-01-28,15.770355224609375
2013-01-29,15.913718223571777
2013-01-30,15.887654304504395
2013-01-31,15.770355224609375
2013-02-01,15.874626159667969
2013-02-04,15.744290351867676
2013-02-05,15.783387184143066
2013-02-06,15.809454917907715
2013-02-07,15.822488784790039
2013-02-08,15.66608715057373
2013-02-11,15.626989364624023
2013-02-12,15.60092544555664
2013-02-13,15.535758018493652
2013-02-14,15.731257438659668
2013-02-15,15.9528226852417
2013-02-19,15.965852737426758
2013-02-20,15.314188003540039
2013-02-21,14.844989776611328
2013-02-22,14.871052742004395
2013-02-25,14.858022689819336
2013-02-26,14.753756523132324
2013-02-27,15.092620849609375
2013-02-28,15.405426025390625
2013-03-01,15.60092544555664
2013-03-04,15.613954544067383
2013-03-05,15.613954544067383
2013-03-06,15.70518684387207
2013-03-07,15.770355224609375
2013-03-08,15.900686264038086
2013-03-11,15.9528226852417
2013-03-12,16.148317337036133
2013-03-13,16.187419891357422
2013-03-14,16.01799201965332
2013-03-15,16.33078956604004
2013-03-18,16.47415542602539
2013-03-19,16.40898895263672
2013-03-20,16.734825134277344
2013-03-21,16.55236053466797
2013-03-22,16.591455459594727
2013-03-25,16.79998779296875
2013-03-26,16.708759307861328
2013-03-27,17.360422134399414
2013-03-28,17.660194396972656
2013-04-01,17.920862197875977
2013-04-02,17.829627990722656
2013-04-03,17.6732234954834
2013-04-04,17.660194396972656
2013-04-05,17.959962844848633
2013-04-08,18.051193237304688
2013-04-09,18.168495178222656
2013-04-10,18.350961685180664
2013-04-11,18.495561599731445
2013-04-12,18.07491111755371
2013-04-15,18.127492904663086
2013-04-16,18.58757209777832
2013-04-17,18.53499412536621
2013-04-18,18.482410430908203
2013-04-19,18.52184295654297
2013-04-22,18.66645050048828
2013-04-23,18.69273567199707
2013-04-24,19.126535415649414
2013-04-25,19.389448165893555
2013-04-26,19.25799560546875
2013-04-29,19.52090072631836
2013-04-30,19.639205932617188
2013-05-01,19.33685874938965
2013-05-02,19.415739059448242
2013-05-03,19.599767684936523
2013-05-06,19.612916946411133
2013-05-07,19.639205932617188
2013-05-08,19.849533081054688
2013-05-09,19.731225967407227
2013-05-10,19.665504455566406
2013-05-13,19.5734806060791
2013-05-14,19.90211296081543
2013-05-15,19.980985641479492
2013-05-16,20.138731002807617
2013-05-17,20.335912704467773
2013-05-20,20.375356674194336
2013-05-21,20.362207412719727
2013-05-22,20.059864044189453
2013-05-23,19.928409576416016
2013-05-24,20.02042579650879
2013-05-28,19.994136810302734
2013-05-29,19.915264129638672
2013-05-30,20.046707153320312
2013-05-31,19.060810089111328
2013-06-03,19.507753372192383
2013-06-04,19.415739059448242
2013-06-05,19.179121017456055
2013-06-06,19.507753372192383
2013-06-07,19.639205932617188
2013-06-10,19.29743003845215
2013-06-11,19.54718780517578
2013-06-12,19.152584075927734
2013-06-13,19.533098220825195
2013-06-14,19.22304916381836
2013-06-17,19.26532745361328
2013-06-18,19.251230239868164
2013-06-19,18.842531204223633
2013-06-20,18.36336898803711
2013-06-21,18.419740676879883
2013-06-24,18.208341598510742
2013-06-25,18.476106643676758
2013-06-26,19.110301971435547
2013-06-27,19.194868087768555
2013-06-28,19.63174819946289
2013-07-01,19.5894718170166
2013-07-02,19.63174819946289
2013-07-03,19.504911422729492
2013-07-05,19.702213287353516
2013-07-08,19.899520874023438
2013-07-09,19.88542366027832
2013-07-10,19.96998405456543
2013-07-11,20.12633514404297
2013-07-12,20.041048049926758
2013-07-15,20.154760360717773
2013-07-16,20.069480895996094
2013-07-17,20.1973934173584
2013-07-18,20.240049362182617
2013-07-19,20.097904205322266
2013-07-22,20.751726150512695
2013-07-23,20.794374465942383
2013-07-24,21.092851638793945
2013-07-25,21.078638076782227
2013-07-26,21.178131103515625
2013-07-29,21.249197006225586
2013-07-30,21.632970809936523
2013-07-31,21.732467651367188
2013-08-01,22.130435943603516
2013-08-02,22.244144439697266
2013-08-05,22.27257537841797
2013-08-06,22.27257537841797
2013-08-07,22.301002502441406
2013-08-08,22.400493621826172
2013-08-09,22.48577308654785
2013-08-12,22.670549392700195
2013-08-13,22.670549392700195
2013-08-14,22.329429626464844
2013-08-15,21.80352783203125
2013-08-16,21.81774139404297
2013-08-19,21.632970809936523
2013-08-20,21.732467651367188
2013-08-21,21.576108932495117
2013-08-22,21.84616470336914
2013-08-23,22.00251579284668
2013-08-26,22.08779525756836
2013-08-27,21.789308547973633
2013-08-28,21.476613998413086
2013-08-29,21.70403480529785
2013-08-30,21.419767379760742
2013-09-03,21.53346824645996
2013-09-04,20.481679916381836
2013-09-05,20.367958068847656
2013-09-06,20.424814224243164
2013-09-09,20.524316787719727
2013-09-10,20.566944122314453
2013-09-11,20.99336051940918
2013-09-12,21.263416290283203
2013-09-13,21.90302276611328
2013-09-16,22.130435943603516
