Date,RJF
2010-11-04,16.221046447753906
2010-11-05,16.511384963989258
2010-11-08,16.393096923828125
2010-11-09,16.258686065673828
2010-11-10,16.500638961791992
2010-11-11,16.4845027923584
2010-11-12,16.000606536865234
2010-11-15,16.102760314941406
2010-11-16,15.694143295288086
2010-11-17,15.699530601501465
2010-11-18,15.936092376708984
2010-11-19,15.946846008300781
2010-11-22,15.731779098510742
2010-11-23,15.452208518981934
2010-11-24,15.73715877532959
2010-11-26,15.624253273010254
2010-11-29,15.59199333190918
2010-11-30,15.419947624206543
2010-12-01,15.855446815490723
2010-12-02,16.59202766418457
2010-12-03,16.6135311126709
2010-12-06,16.59202766418457
2010-12-07,16.6135311126709
2010-12-08,16.672670364379883
2010-12-09,16.731815338134766
2010-12-10,16.914621353149414
2010-12-13,17.043663024902344
2010-12-14,17.032909393310547
2010-12-15,17.156572341918945
2010-12-16,17.156572341918945
2010-12-17,17.26947784423828
2010-12-20,17.678091049194336
2010-12-21,17.74260711669922
2010-12-22,17.860891342163086
2010-12-23,17.855520248413086
2010-12-27,17.957674026489258
2010-12-28,18.05982780456543
2010-12-29,17.780242919921875
2010-12-30,17.79104232788086
2010-12-31,17.65069580078125
2011-01-03,17.818029403686523
2011-01-04,17.504961013793945
2011-01-05,17.542749404907227
2011-01-06,17.66689109802246
2011-01-07,17.472572326660156
2011-01-10,17.6129150390625
2011-01-11,17.65069580078125
2011-01-12,18.028541564941406
2011-01-13,18.147294998168945
2011-01-14,18.363203048706055
2011-01-18,18.465757369995117
2011-01-19,18.13650131225586
2011-01-20,19.075708389282227
2011-01-21,19.356393814086914
2011-01-24,19.680252075195312
2011-01-25,19.3671875
2011-01-26,19.39958381652832
2011-01-27,19.66407012939453
2011-01-28,19.458961486816406
2011-01-31,19.55071258544922
2011-02-01,19.901565551757812
2011-02-02,19.766620635986328
2011-02-03,19.745040893554688
2011-02-04,19.998735427856445
2011-02-07,20.047306060791016
2011-02-08,20.176860809326172
2011-02-09,20.268619537353516
2011-02-10,20.479135513305664
2011-02-11,20.8731632232666
2011-02-14,20.937938690185547
2011-02-15,20.975725173950195
2011-02-16,21.175443649291992
2011-02-17,21.267208099365234
2011-02-18,21.29959487915039
2011-02-22,20.333396911621094
2011-02-23,19.896163940429688
2011-02-24,20.117481231689453
2011-02-25,20.425151824951172
2011-02-28,20.684253692626953
2011-03-01,20.041906356811523
2011-03-02,20.328001022338867
2011-03-03,20.711225509643555
2011-03-04,20.35498809814453
2011-03-07,20.301006317138672
2011-03-08,21.13765525817871
2011-03-09,20.943340301513672
2011-03-10,20.155271530151367
2011-03-11,20.117481231689453
2011-03-14,19.998735427856445
2011-03-15,19.815204620361328
2011-03-16,19.42656707763672
2011-03-17,19.5129337310791
2011-03-18,19.583099365234375
2011-03-21,20.19845199584961
2011-03-22,19.993331909179688
2011-03-23,19.955554962158203
2011-03-24,20.176860809326172
2011-03-25,20.462934494018555
2011-03-28,20.214641571044922
2011-03-29,20.203842163085938
2011-03-30,20.344676971435547
2011-03-31,20.713003158569336
2011-04-01,20.9188289642334
2011-04-04,20.88091278076172
2011-04-05,20.761749267578125
2011-04-06,20.680505752563477
2011-04-07,20.572168350219727
2011-04-08,20.38800811767578
2011-04-11,20.46384620666504
2011-04-12,20.355510711669922
2011-04-13,20.268850326538086
2011-04-14,20.236343383789062
2011-04-15,20.626344680786133
2011-04-18,19.743432998657227
2011-04-19,19.635114669799805
2011-04-20,20.008852005004883
2011-04-21,20.279672622680664
2011-04-25,20.025104522705078
2011-04-26,20.32300567626953
2011-04-27,20.36092185974121
2011-04-28,20.366336822509766
2011-04-29,20.31217384338379
2011-05-02,20.149673461914062
2011-05-03,19.976346969604492
2011-05-04,19.83551597595215
2011-05-05,19.207189559936523
2011-05-06,19.228864669799805
2011-05-09,19.017623901367188
2011-05-10,19.115110397338867
2011-05-11,18.83344841003418
2011-05-12,19.098854064941406
2011-05-13,18.589698791503906
2011-05-16,18.41637420654297
2011-05-17,18.30262565612793
2011-05-18,18.947195053100586
2011-05-19,18.985111236572266
2011-05-20,18.88761329650879
2011-05-23,18.524703979492188
2011-05-24,18.57886505126953
2011-05-25,18.746784210205078
2011-05-26,18.87136459350586
2011-05-27,19.07177734375
2011-05-31,19.358854293823242
2011-06-01,18.448863983154297
2011-06-02,18.503036499023438
2011-06-03,18.015554428100586
2011-06-06,17.52805519104004
2011-06-07,17.750131607055664
2011-06-08,17.57680320739746
2011-06-09,17.83679962158203
2011-06-10,17.587635040283203
2011-06-13,17.506383895874023
2011-06-14,17.923460006713867
2011-06-15,17.609304428100586
2011-06-16,17.360132217407227
2011-06-17,17.468467712402344
2011-06-20,17.54972267150879
2011-06-21,17.880128860473633
2011-06-22,17.690555572509766
2011-06-23,17.21388816833496
2011-06-24,16.964723587036133
2011-06-27,16.94847869873047
2011-06-28,16.980976104736328
2011-06-29,17.486820220947266
2011-06-30,17.486820220947266
2011-07-01,17.76421546936035
2011-07-05,17.769657135009766
2011-07-06,17.785968780517578
2011-07-07,18.231983184814453
2011-07-08,18.06880760192871
2011-07-11,17.698949813842773
2011-07-12,17.671751022338867
2011-07-13,17.753339767456055
2011-07-14,17.10063934326172
2011-07-15,17.029935836791992
2011-07-18,17.14415168762207
2011-07-19,17.274696350097656
2011-07-20,17.68806266784668
2011-07-21,18.487607955932617
2011-07-22,18.55832862854004
2011-07-25,18.37883758544922
2011-07-26,18.629037857055664
2011-07-27,17.606475830078125
2011-07-28,17.44330406188965
2011-07-29,17.274696350097656
2011-08-01,17.378034591674805
2011-08-02,16.801490783691406
2011-08-03,17.209421157836914
2011-08-04,16.07264518737793
2011-08-05,15.566805839538574
2011-08-08,14.223335266113281
2011-08-09,15.1588716506958
2011-08-10,13.853476524353027
2011-08-11,14.729179382324219
2011-08-12,14.522491455078125
2011-08-15,15.169745445251465
2011-08-16,14.767252922058105
2011-08-17,14.691102027893066
2011-08-18,13.576083183288574
2011-08-19,13.287808418273926
2011-08-22,13.282367706298828
2011-08-23,13.98945140838623
2011-08-24,14.42458724975586
2011-08-25,14.049288749694824
2011-08-26,14.489859580993652
2011-08-29,15.224137306213379
2011-08-30,15.120795249938965
2011-08-31,15.273094177246094
2011-09-01,14.680225372314453
2011-09-02,14.174385070800781
2011-09-06,14.07104206085205
2011-09-07,14.87059211730957
2011-09-08,14.321239471435547
2011-09-09,13.80996322631836
2011-09-12,14.054722785949707
2011-09-13,14.342999458312988
2011-09-14,14.55512523651123
2011-09-15,15.08815860748291
2011-09-16,15.164306640625
2011-09-19,14.772689819335938
2011-09-20,14.620393753051758
2011-09-21,13.918744087219238
2011-09-22,13.875229835510254
2011-09-23,14.353876113891602
2011-09-26,14.66390609741211
2011-09-27,14.957620620727539
2011-09-28,14.310361862182617
2011-09-29,15.059225082397461
2011-09-30,14.190108299255371
2011-10-03,13.178872108459473
2011-10-04,14.304900169372559
2011-10-05,14.37049388885498
2011-10-06,14.999100685119629
2011-10-07,14.381425857543945
2011-10-10,15.146684646606445
2011-10-11,15.124821662902832
2011-10-12,15.474655151367188
2011-10-13,15.190408706665039
2011-10-14,15.272412300109863
2011-10-17,14.714855194091797
2011-10-18,15.55117416381836
2011-10-19,15.234143257141113
2011-10-20,15.758893966674805
2011-10-21,16.289113998413086
2011-10-24,16.95050621032715
2011-10-25,15.972074508666992
2011-10-26,16.136051177978516
2011-10-27,17.56271743774414
2011-10-28,17.273014068603516
2011-10-31,16.60068130493164
2011-11-01,15.829954147338867
2011-11-02,16.469493865966797
2011-11-03,17.098098754882812
2011-11-04,16.923175811767578
2011-11-07,17.02703285217285
2011-11-08,17.163692474365234
2011-11-09,15.983006477355957
2011-11-10,16.19618797302246
2011-11-11,16.53508758544922
2011-11-14,16.21804428100586
2011-11-15,16.425764083862305
2011-11-16,15.824487686157227
2011-11-17,15.512916564941406
2011-11-18,15.540251731872559
2011-11-21,15.190408706665039
2011-11-22,14.813249588012695
2011-11-23,14.222906112670898
2011-11-25,14.321297645568848
2011-11-28,15.135748863220215
2011-11-29,15.272412300109863
2011-11-30,16.294572830200195
2011-12-01,16.07046127319336
2011-12-02,16.179792404174805
2011-12-05,16.86305046081543
2011-12-06,16.923175811767578
2011-12-07,17.021568298339844
2011-12-08,16.316442489624023
2011-12-09,16.781063079833984
2011-12-12,16.321903228759766
2011-12-13,16.06499671936035
2011-12-14,15.91195011138916
2011-12-15,15.901016235351562
2011-12-16,16.157922744750977
2011-12-19,15.80809211730957
2011-12-20,16.62801742553711
2011-12-21,16.633480072021484
2011-12-22,16.802927017211914
2011-12-23,16.857585906982422
2011-12-27,17.07622528076172
2011-12-28,16.824783325195312
2011-12-29,17.236488342285156
2011-12-30,16.994958877563477
2012-01-03,17.593292236328125
2012-01-04,17.565847396850586
2012-01-05,18.076353073120117
2012-01-06,17.999509811401367
2012-01-09,18.09832000732422
2012-01-10,18.76801109313965
2012-01-11,18.762521743774414
2012-01-12,18.092823028564453
2012-01-13,17.790910720825195
2012-01-17,17.82933807373047
2012-01-18,18.103803634643555
2012-01-19,19.026010513305664
2012-01-20,19.036991119384766
2012-01-23,18.993080139160156
2012-01-24,18.800945281982422
2012-01-25,18.822904586791992
2012-01-26,18.883289337158203
2012-01-27,18.94366455078125
2012-01-30,18.960140228271484
2012-01-31,19.212648391723633
2012-02-01,19.56945037841797
2012-02-02,19.20166778564453
2012-02-03,19.756092071533203
2012-02-06,19.50906753540039
2012-02-07,19.393795013427734
2012-02-08,19.28400993347168
2012-02-09,19.3828182220459
2012-02-10,18.954647064208984
2012-02-13,19.16324806213379
2012-02-14,19.036991119384766
2012-02-15,18.90524673461914
2012-02-16,19.185205459594727
2012-02-17,19.454174041748047
2012-02-21,19.3883056640625
2012-02-22,19.157758712768555
2012-02-23,19.437711715698242
2012-02-24,19.42124366760254
2012-02-27,19.35536766052246
2012-02-28,19.223628997802734
2012-02-29,19.415756225585938
2012-03-01,19.83842658996582
2012-03-02,19.59140968322754
2012-03-05,19.34988021850586
2012-03-06,18.76801109313965
2012-03-07,18.949159622192383
2012-03-08,19.185205459594727
2012-03-09,19.45966911315918
2012-03-12,19.448694229125977
2012-03-13,20.28856086730957
2012-03-14,20.11838722229004
2012-03-15,20.326982498168945
2012-03-16,20.39834213256836
2012-03-19,20.4257869720459
2012-03-20,20.497150421142578
2012-03-21,20.44225311279297
2012-03-22,20.217195510864258
2012-03-23,20.546558380126953
2012-03-26,20.832000732421875
2012-03-27,20.508132934570312
2012-03-28,20.30502700805664
2012-03-29,19.996545791625977
2012-03-30,20.123241424560547
2012-04-02,20.12874984741211
2012-04-03,20.178321838378906
2012-04-04,19.74313735961914
2012-04-05,19.74313735961914
2012-04-09,19.32999038696289
2012-04-10,19.137182235717773
2012-04-11,19.473215103149414
2012-04-12,19.90287971496582
2012-04-13,19.313459396362305
2012-04-16,19.335493087768555
2012-04-17,19.781702041625977
2012-04-18,19.522783279418945
2012-04-19,19.39609146118164
2012-04-20,19.34100914001465
2012-04-23,19.043533325195312
2012-04-24,19.230833053588867
2012-04-25,19.407108306884766
2012-04-26,20.294010162353516
2012-04-27,20.37664031982422
2012-04-30,20.172815322875977
2012-05-01,20.30502700805664
2012-05-02,20.32706069946289
2012-05-03,20.084680557250977
2012-05-04,19.968994140625
2012-05-07,19.8367862701416
2012-05-08,19.7982234954834
2012-05-09,19.462200164794922
2012-05-10,19.53380584716797
2012-05-11,19.390579223632812
2012-05-14,19.142690658569336
2012-05-15,19.06005859375
2012-05-16,18.685466766357422
2012-05-17,18.343929290771484
2012-05-18,17.99688148498535
2012-05-21,18.437580108642578
2012-05-22,18.4981746673584
2012-05-23,18.476139068603516
2012-05-24,18.718521118164062
2012-05-25,18.718521118164062
2012-05-29,19.0986270904541
2012-05-30,18.652420043945312
2012-05-31,18.828689575195312
2012-06-01,18.068498611450195
2012-06-04,17.78205108642578
2012-06-05,18.04095458984375
2012-06-06,18.5367374420166
2012-06-07,18.443082809448242
2012-06-08,18.393508911132812
2012-06-11,18.096038818359375
2012-06-12,18.332916259765625
2012-06-13,18.206220626831055
2012-06-14,18.316390991210938
2012-06-15,18.690980911254883
2012-06-18,18.834209442138672
2012-06-19,19.10413360595703
2012-06-20,19.010482788085938
2012-06-21,18.173160552978516
2012-06-22,18.509197235107422
2012-06-25,17.842639923095703
2012-06-26,18.08502197265625
2012-06-27,18.23927116394043
2012-06-28,18.322227478027344
2012-06-29,18.936098098754883
2012-07-02,19.079893112182617
2012-07-03,19.184968948364258
2012-07-05,19.09647560119629
2012-07-06,18.89738655090332
2012-07-09,18.75359535217285
2012-07-10,18.377532958984375
2012-07-11,18.49919319152832
2012-07-12,18.405183792114258
2012-07-13,18.847614288330078
2012-07-16,18.720415115356445
2012-07-17,18.808897018432617
2012-07-18,18.819963455200195
2012-07-19,18.831026077270508
2012-07-20,18.52132225036621
2012-07-23,18.21161460876465
2012-07-24,18.029109954833984
2012-07-25,18.21161460876465
2012-07-26,17.570083618164062
2012-07-27,18.847614288330078
2012-07-30,18.88632583618164
2012-07-31,18.593215942382812
2012-08-01,18.156309127807617
2012-08-02,17.918508529663086
2012-08-03,18.57662010192871
2012-08-06,18.593215942382812
2012-08-07,19.041175842285156
2012-08-08,19.052236557006836
2012-08-09,19.04670524597168
2012-08-10,19.113073348999023
2012-08-13,19.124134063720703
2012-08-14,19.483610153198242
2012-08-15,19.516788482666016
2012-08-16,19.57209587097168
2012-08-17,19.57209587097168
2012-08-20,19.41724395751953
2012-08-21,19.549976348876953
2012-08-22,19.527849197387695
2012-08-23,19.240264892578125
2012-08-24,19.312158584594727
2012-08-27,19.11859703063965
2012-08-28,19.27345085144043
2012-08-29,19.306638717651367
2012-08-30,19.41724395751953
2012-08-31,19.46701431274414
2012-09-04,19.82096290588379
2012-09-05,19.75459861755371
2012-09-06,20.29105567932129
2012-09-07,20.468015670776367
2012-09-10,20.34081268310547
2012-09-11,20.606281280517578
2012-09-12,20.68370246887207
2012-09-13,21.192508697509766
2012-09-14,21.341821670532227
2012-09-17,21.186967849731445
2012-09-18,21.109548568725586
2012-09-19,20.882793426513672
2012-09-20,20.83302879333496
2012-09-21,20.79431915283203
2012-09-24,20.672643661499023
2012-09-25,20.407184600830078
2012-09-26,20.246803283691406
2012-09-27,20.43550682067871
2012-09-28,20.341154098510742
2012-10-01,20.385555267333984
2012-10-02,20.479909896850586
2012-10-03,20.368906021118164
2012-10-04,20.557613372802734
2012-10-05,20.812915802001953
2012-10-08,20.72411346435547
2012-10-09,20.51875877380371
2012-10-10,20.452163696289062
2012-10-11,20.640859603881836
2012-10-12,20.280105590820312
2012-10-15,20.668611526489258
2012-10-16,20.83511734008789
2012-10-17,21.306875228881836
2012-10-18,21.195877075195312
2012-10-19,20.840667724609375
2012-10-22,20.640859603881836
2012-10-23,20.60755729675293
2012-10-24,20.468812942504883
2012-10-25,21.2014217376709
2012-10-26,21.245830535888672
2012-10-31,21.16811752319336
2012-11-01,21.589920043945312
2012-11-02,21.323524475097656
2012-11-05,21.66208267211914
2012-11-06,22.100542068481445
2012-11-07,21.06821632385254
2012-11-08,20.796255111694336
2012-11-09,20.862863540649414
2012-11-12,21.07931900024414
2012-11-13,21.040468215942383
2012-11-14,20.407751083374023
2012-11-15,20.452163696289062
2012-11-16,20.502113342285156
2012-11-19,20.846214294433594
2012-11-20,20.840667724609375
2012-11-21,20.824010848999023
2012-11-23,21.040468215942383
2012-11-26,20.935012817382812
2012-11-27,20.757413864135742
2012-11-28,20.779613494873047
2012-11-29,21.018268585205078
2012-11-30,20.9516658782959
2012-12-03,20.857315063476562
2012-12-04,20.70745277404785
2012-12-05,20.70745277404785
2012-12-06,20.43550682067871
2012-12-07,20.49100685119629
2012-12-10,20.380008697509766
2012-12-11,20.429962158203125
2012-12-12,20.513212203979492
2012-12-13,20.535404205322266
2012-12-14,20.790708541870117
2012-12-17,21.40123176574707
2012-12-18,21.8785400390625
2012-12-19,21.7952823638916
2012-12-20,21.917388916015625
2012-12-21,21.789731979370117
2012-12-24,21.5344295501709
2012-12-26,21.323524475097656
2012-12-27,21.218067169189453
2012-12-28,21.195791244506836
2012-12-31,21.463171005249023
2013-01-02,22.27090072631836
2013-01-03,22.19291114807129
2013-01-04,22.788955688476562
2013-01-07,22.84465980529785
2013-01-08,22.81680679321289
2013-01-09,23.07862091064453
2013-01-10,23.022920608520508
2013-01-11,23.184465408325195
2013-01-14,23.184465408325195
2013-01-15,23.262451171875
2013-01-16,23.128755569458008
2013-01-17,23.40727424621582
2013-01-18,23.546545028686523
2013-01-22,23.55211639404297
2013-01-23,23.33486557006836
2013-01-24,24.354267120361328
2013-01-25,24.67179298400879
2013-01-28,24.81662368774414
2013-01-29,25.18427848815918
2013-01-30,25.089580535888672
2013-01-31,24.861186981201172
2013-02-01,25.234411239624023
2013-02-04,24.961458206176758
2013-02-05,25.167564392089844
2013-02-06,25.206567764282227
2013-02-07,25.32910919189453
2013-02-08,25.23997688293457
2013-02-11,25.24555015563965
2013-02-12,25.295690536499023
2013-02-13,25.3903865814209
2013-02-14,25.401525497436523
2013-02-15,25.29012107849121
2013-02-19,25.75246810913086
2013-02-20,25.2845458984375
2013-02-21,24.8444766998291
2013-02-22,25.02829933166504
2013-02-25,24.45454216003418
2013-02-26,24.415550231933594
2013-02-27,24.643938064575195
2013-02-28,24.443391799926758
2013-03-01,24.170442581176758
2013-03-04,24.331985473632812
2013-03-05,24.933603286743164
2013-03-06,25.178701400756836
2013-03-07,25.64663314819336
2013-03-08,26.003143310546875
2013-03-11,26.15911102294922
2013-03-12,26.01984977722168
2013-03-13,26.309524536132812
2013-03-14,26.487775802612305
2013-03-15,26.638179779052734
2013-03-18,26.39307975769043
2013-03-19,26.4097900390625
2013-03-20,26.805295944213867
2013-03-21,25.618776321411133
2013-03-22,25.607635498046875
2013-03-25,25.395957946777344
2013-03-26,25.624347686767578
2013-03-27,25.534948348999023
2013-03-28,25.758440017700195
2013-04-01,25.507017135620117
2013-04-02,25.222042083740234
2013-04-03,24.61301040649414
2013-04-04,24.881208419799805
2013-04-05,24.657705307006836
2013-04-08,24.758283615112305
2013-04-09,25.104707717895508
2013-04-10,25.90930938720703
2013-04-11,25.708166122436523
2013-04-12,25.702571868896484
2013-04-15,24.585071563720703
2013-04-16,25.205286026000977
2013-04-17,24.775035858154297
2013-04-18,24.333637237548828
2013-04-19,24.657705307006836
2013-04-22,24.61301040649414
2013-04-23,24.9761962890625
2013-04-24,24.942663192749023
2013-04-25,22.830589294433594
2013-04-26,22.52886199951172
2013-04-29,22.484169006347656
2013-04-30,23.14348602294922
2013-05-01,22.51209831237793
2013-05-02,23.25524139404297
2013-05-03,23.7189998626709
2013-05-06,23.579322814941406
2013-05-07,23.640777587890625
2013-05-08,23.987205505371094
2013-05-09,23.79722785949707
2013-05-10,23.886621475219727
2013-05-13,23.72459602355957
2013-05-14,24.51801109313965
2013-05-15,24.942663192749023
2013-05-16,25.540531158447266
2013-05-17,25.523778915405273
2013-05-20,25.546119689941406
2013-05-21,25.238801956176758
2013-05-22,24.724761962890625
2013-05-23,23.897804260253906
2013-05-24,23.607254028320312
2013-05-28,24.350393295288086
2013-05-29,24.3839168548584
2013-05-30,24.881208419799805
2013-05-31,24.568309783935547
2013-06-03,24.08219337463379
2013-06-04,23.752527236938477
2013-06-05,23.31111717224121
2013-06-06,23.83075714111328
2013-06-07,24.110126495361328
2013-06-10,23.897804260253906
2013-06-11,23.48991584777832
2013-06-12,23.160255432128906
2013-06-13,23.774879455566406
2013-06-14,23.73577308654785
2013-06-17,24.166004180908203
2013-06-18,24.311279296875
2013-06-19,24.210710525512695
2013-06-20,23.74135398864746
2013-06-21,23.791643142700195
2013-06-24,23.299936294555664
2013-06-25,23.763696670532227
2013-06-26,23.763696670532227
2013-06-27,24.229001998901367
2013-06-28,24.09445571899414
2013-07-01,24.341114044189453
2013-07-02,24.2346134185791
2013-07-03,24.14491081237793
2013-07-05,24.71111488342285
2013-07-08,24.610198974609375
2013-07-09,24.93535041809082
2013-07-10,24.88490104675293
2013-07-11,24.90172004699707
2013-07-12,25.013837814331055
2013-07-15,25.064289093017578
2013-07-16,24.789592742919922
2013-07-17,24.240211486816406
2013-07-18,24.604597091674805
2013-07-19,24.352327346801758
2013-07-22,24.6662654876709
2013-07-23,24.739139556884766
2013-07-24,24.559755325317383
2013-07-25,24.542932510375977
2013-07-26,24.59898567199707
2013-07-29,24.475666046142578
2013-07-30,24.5205135345459
2013-07-31,24.70551109313965
2013-08-01,25.266101837158203
2013-08-02,25.232471466064453
2013-08-05,25.081104278564453
2013-08-06,24.75035285949707
2013-08-07,24.73353385925293
2013-08-08,24.67186737060547
2013-08-09,24.70551109313965
2013-08-12,24.492475509643555
2013-08-13,24.70551109313965
2013-08-14,24.509296417236328
2013-08-15,23.95992088317871
2013-08-16,23.926271438598633
2013-08-19,23.645978927612305
2013-08-20,23.903854370117188
2013-08-21,23.58431625366211
2013-08-22,23.49462127685547
2013-08-23,23.432954788208008
2013-08-26,23.511436462402344
2013-08-27,23.25916290283203
2013-08-28,23.287199020385742
2013-08-29,23.53386116027832
2013-08-30,23.44977378845215
2013-09-03,23.382497787475586
2013-09-04,23.645978927612305
2013-09-05,23.74688148498535
2013-09-06,23.78052520751953
2013-09-09,24.060813903808594
2013-09-10,24.374757766723633
2013-09-11,24.470056533813477
2013-09-12,24.35793685913086
2013-09-13,24.335506439208984
2013-09-16,24.548538208007812
