Date,HIG
2010-11-04,19.443920135498047
2010-11-05,19.56983757019043
2010-11-08,19.436511993408203
2010-11-09,18.829113006591797
2010-11-10,19.229108810424805
2010-11-11,18.777271270751953
2010-11-12,18.07358169555664
2010-11-15,17.88099479675293
2010-11-16,17.495820999145508
2010-11-17,17.54026222229004
2010-11-18,17.599531173706055
2010-11-19,17.45878791809082
2010-11-22,17.17731285095215
2010-11-23,16.73287582397461
2010-11-24,17.088422775268555
2010-11-26,16.866212844848633
2010-11-29,16.791973114013672
2010-11-30,16.52473258972168
2010-12-01,17.26708221435547
2010-12-02,17.831262588500977
2010-12-03,17.771873474121094
2010-12-06,17.80900001525879
2010-12-07,17.92776870727539
2010-12-08,18.55877113342285
2010-12-09,18.751781463623047
2010-12-10,19.108108520507812
2010-12-13,18.989337921142578
2010-12-14,19.06356430053711
2010-12-15,18.885406494140625
2010-12-16,19.182340621948242
2010-12-17,19.42731475830078
2010-12-20,19.679718017578125
2010-12-21,20.1251277923584
2010-12-22,20.36268424987793
2010-12-23,19.820768356323242
2010-12-27,19.976661682128906
2010-12-28,19.768800735473633
2010-12-29,19.6871395111084
2010-12-30,19.53125
2010-12-31,19.664871215820312
2011-01-03,20.61508560180664
2011-01-04,20.74127960205078
2011-01-05,21.03822135925293
2011-01-06,20.659624099731445
2011-01-07,20.607654571533203
2011-01-10,20.474027633666992
2011-01-11,20.733858108520508
2011-01-12,20.90460205078125
2011-01-13,20.993682861328125
2011-01-14,21.142148971557617
2011-01-18,21.127302169799805
2011-01-19,20.414649963378906
2011-01-20,20.340410232543945
2011-01-21,20.68932342529297
2011-01-24,20.570545196533203
2011-01-25,20.674467086791992
2011-01-26,20.845211029052734
2011-01-27,21.283193588256836
2011-01-28,20.555696487426758
2011-01-31,20.622507095336914
2011-02-01,21.342588424682617
2011-02-02,20.733858108520508
2011-02-03,21.31290054321289
2011-02-04,21.69891357421875
2011-02-07,22.092355728149414
2011-02-08,22.37445640563965
2011-02-09,21.85480499267578
2011-02-10,21.713768005371094
2011-02-11,22.084936141967773
2011-02-14,21.691490173339844
2011-02-15,21.74344825744629
2011-02-16,22.418994903564453
2011-02-17,22.856985092163086
2011-02-18,22.864404678344727
2011-02-22,21.884496688842773
2011-02-23,21.691490173339844
2011-02-24,21.31290054321289
2011-02-25,21.916296005249023
2011-02-28,22.050390243530273
2011-03-01,21.53636932373047
2011-03-02,20.80632972717285
2011-03-03,21.573619842529297
2011-03-04,21.312896728515625
2011-03-07,20.71693229675293
2011-03-08,21.208600997924805
2011-03-09,21.029813766479492
2011-03-10,20.433856964111328
2011-03-11,20.560503005981445
2011-03-14,19.979442596435547
2011-03-15,19.070606231689453
2011-03-16,18.437400817871094
2011-03-17,18.765174865722656
2011-03-18,18.988658905029297
2011-03-21,19.733606338500977
2011-03-22,19.68890953063965
2011-03-23,19.62186622619629
2011-03-24,19.8304500579834
2011-03-25,19.904945373535156
2011-03-28,19.80065155029297
2011-03-29,19.92728614807129
2011-03-30,19.97199058532715
2011-03-31,20.061378479003906
2011-04-01,20.672239303588867
2011-04-04,20.538137435913086
2011-04-05,20.307218551635742
2011-04-06,20.836122512817383
2011-04-07,20.4189510345459
2011-04-08,20.240175247192383
2011-04-11,20.337013244628906
2011-04-12,19.91239356994629
2011-04-13,19.755952835083008
2011-04-14,19.659114837646484
2011-04-15,19.96453857421875
2011-04-18,19.92728614807129
2011-04-19,19.703807830810547
2011-04-20,20.247617721557617
2011-04-21,20.51580238342285
2011-04-25,20.23272132873535
2011-04-26,20.493450164794922
2011-04-27,20.858469009399414
2011-04-28,21.551267623901367
2011-04-29,21.58106803894043
2011-05-02,21.46933364868164
2011-05-03,21.290542602539062
2011-05-04,20.895723342895508
2011-05-05,20.188020706176758
2011-05-06,20.471105575561523
2011-05-09,20.068836212158203
2011-05-10,20.560503005981445
2011-05-11,20.530698776245117
2011-05-12,20.82122802734375
2011-05-13,20.538137435913086
2011-05-16,20.597742080688477
2011-05-17,20.411502838134766
2011-05-18,20.508346557617188
2011-05-19,20.478551864624023
2011-05-20,20.18058204650879
2011-05-23,19.77085304260254
2011-05-24,19.67401123046875
2011-05-25,19.65166664123535
2011-05-26,19.65166664123535
2011-05-27,19.838613510131836
2011-05-31,19.9283390045166
2011-06-01,19.173084259033203
2011-06-02,19.3226375579834
2011-06-03,19.016048431396484
2011-06-06,18.627199172973633
2011-06-07,18.515037536621094
2011-06-08,18.260791778564453
2011-06-09,18.432777404785156
2011-06-10,18.14114761352539
2011-06-13,18.3056583404541
2011-06-14,18.701980590820312
2011-06-15,17.80463981628418
2011-06-16,18.028976440429688
2011-06-17,18.27574348449707
2011-06-20,18.14862632751465
2011-06-21,18.627199172973633
2011-06-22,18.41035270690918
2011-06-23,18.208446502685547
2011-06-24,18.485122680664062
2011-06-27,18.507566452026367
2011-06-28,18.993616104125977
2011-06-29,19.449758529663086
2011-06-30,19.718965530395508
2011-07-01,20.227453231811523
2011-07-05,19.823646545410156
2011-07-06,19.823646545410156
2011-07-07,20.212495803833008
2011-07-08,19.644184112548828
2011-07-11,18.7692813873291
2011-07-12,19.11326026916504
2011-07-13,19.143178939819336
2011-07-14,18.604764938354492
2011-07-15,18.230884552001953
2011-07-18,17.550405502319336
2011-07-19,17.752300262451172
2011-07-20,17.8719425201416
2011-07-21,18.073848724365234
2011-07-22,17.849517822265625
2011-07-25,17.707435607910156
2011-07-26,17.655088424682617
2011-07-27,17.258766174316406
2011-07-28,17.483097076416016
2011-07-29,17.51300621032715
2011-08-01,17.198938369750977
2011-08-02,16.37638282775879
2011-08-03,16.70540428161621
2011-08-04,15.658512115478516
2011-08-05,15.38183879852295
2011-08-08,13.190842628479004
2011-08-09,15.23975944519043
2011-08-10,13.57220458984375
2011-08-11,15.097688674926758
2011-08-12,14.858389854431152
2011-08-15,15.479058265686035
2011-08-16,15.142553329467773
2011-08-17,15.105154991149902
2011-08-18,13.646992683410645
2011-08-19,13.250661849975586
2011-08-22,12.742173194885254
2011-08-23,12.607571601867676
2011-08-24,13.05624008178711
2011-08-25,12.674874305725098
2011-08-26,12.854338645935059
2011-08-29,14.52188491821289
2011-08-30,14.476794242858887
2011-08-31,14.38659381866455
2011-09-01,13.755208969116211
2011-09-02,12.950943946838379
2011-09-06,12.560083389282227
2011-09-07,13.401930809020996
2011-09-08,13.003560066223145
2011-09-09,12.507466316223145
2011-09-12,12.913357734680176
2011-09-13,13.041132926940918
2011-09-14,13.665010452270508
2011-09-15,14.221223831176758
2011-09-16,14.236257553100586
2011-09-19,13.770238876342773
2011-09-20,13.477095603942871
2011-09-21,12.454852104187012
2011-09-22,12.018895149230957
2011-09-23,12.079025268554688
2011-09-26,12.46236801147461
2011-09-27,12.454852104187012
2011-09-28,11.891111373901367
2011-09-29,12.860742568969727
2011-09-30,12.13163948059082
2011-10-03,11.214628219604492
2011-10-04,11.936212539672852
2011-10-05,12.740478515625
2011-10-06,13.274148941040039
2011-10-07,12.747994422912598
2011-10-10,13.371867179870605
2011-10-11,13.454544067382812
2011-10-12,13.867960929870605
2011-10-13,13.499646186828613
2011-10-14,13.882987022399902
2011-10-17,13.349319458007812
2011-10-18,14.100970268249512
2011-10-19,13.800305366516113
2011-10-20,14.123512268066406
2011-10-21,14.424177169799805
2011-10-24,14.424177169799805
2011-10-25,13.492131233215332
2011-10-26,13.935603141784668
2011-10-27,15.235965728759766
2011-10-28,15.22844123840332
2011-10-31,14.469271659851074
2011-11-01,13.687549591064453
2011-11-02,14.273839950561523
2011-11-03,13.454544067382812
2011-11-04,13.401930809020996
2011-11-07,13.431995391845703
2011-11-08,13.492131233215332
2011-11-09,12.808127403259277
2011-11-10,12.853230476379395
2011-11-11,13.221534729003906
2011-11-14,13.176437377929688
2011-11-15,13.304217338562012
2011-11-16,13.221534729003906
2011-11-17,12.935906410217285
2011-11-18,12.98100471496582
2011-11-21,12.514982223510742
2011-11-22,12.297006607055664
2011-11-23,11.770852088928223
2011-11-25,11.620516777038574
2011-11-28,12.357135772705078
2011-11-29,12.394950866699219
2011-11-30,13.43101692199707
2011-12-01,13.514196395874023
2011-12-02,13.544451713562012
2011-12-05,13.990640640258789
2011-12-06,14.005762100219727
2011-12-07,14.164575576782227
2011-12-08,13.007513999938965
2011-12-09,13.226821899414062
2011-12-12,12.493260383605957
2011-12-13,12.190760612487793
2011-12-14,12.266383171081543
2011-12-15,12.077323913574219
2011-12-16,11.842887878417969
2011-12-19,11.313508987426758
2011-12-20,12.03194808959961
2011-12-21,12.296635627746582
2011-12-22,12.568887710571289
2011-12-23,12.705012321472168
2011-12-27,12.364702224731445
2011-12-28,12.152952194213867
2011-12-29,12.394950866699219
2011-12-30,12.289073944091797
2012-01-03,12.71257495880127
2012-01-04,12.523509979248047
2012-01-05,12.629386901855469
2012-01-06,12.379825592041016
2012-01-09,12.621825218200684
2012-01-10,13.347823143005371
2012-01-11,13.529326438903809
2012-01-12,13.771317481994629
2012-01-13,13.476388931274414
2012-01-17,13.347823143005371
2012-01-18,13.695701599121094
2012-01-19,13.869632720947266
2012-01-20,14.013327598571777
2012-01-23,14.088953971862793
2012-01-24,14.06626033782959
2012-01-25,13.763760566711426
2012-01-26,13.279760360717773
2012-01-27,13.28732681274414
2012-01-30,13.204134941101074
2012-01-31,13.24951457977295
2012-02-01,13.771317481994629
2012-02-02,14.005762100219727
2012-02-03,14.648574829101562
2012-02-06,14.618325233459473
2012-02-07,14.459517478942871
2012-02-08,15.563641548156738
2012-02-09,15.44264030456543
2012-02-10,15.049386978149414
2012-02-13,15.298945426940918
2012-02-14,14.981324195861816
2012-02-15,15.329208374023438
2012-02-16,16.024948120117188
2012-02-17,16.372825622558594
2012-02-21,15.851015090942383
2012-02-22,15.208207130432129
2012-02-23,15.578766822814941
2012-02-24,15.488018035888672
2012-02-27,15.495580673217773
2012-02-28,15.601458549499512
2012-02-29,15.661959648132324
2012-03-01,15.699950218200684
2012-03-02,15.51756763458252
2012-03-05,15.297187805175781
2012-03-06,14.704453468322754
2012-03-07,14.810848236083984
2012-03-08,15.137611389160156
2012-03-09,15.251594543457031
2012-03-12,15.2363920211792
2012-03-13,15.85193157196045
2012-03-14,15.806339263916016
2012-03-15,16.482662200927734
2012-03-16,16.58905792236328
2012-03-19,16.490272521972656
2012-03-20,16.497867584228516
2012-03-21,16.733436584472656
2012-03-22,16.18629264831543
2012-03-23,16.269887924194336
2012-03-26,16.72583770751953
2012-03-27,16.338275909423828
2012-03-28,16.22429084777832
2012-03-29,15.981117248535156
2012-03-30,16.01910972595215
2012-04-02,16.68024444580078
2012-04-03,16.45987319946289
2012-04-04,16.11030387878418
2012-04-05,15.988717079162598
2012-04-09,15.50236701965332
2012-04-10,15.046418190002441
2012-04-11,15.160405158996582
2012-04-12,15.63155746459961
2012-04-13,15.312384605407715
2012-04-16,15.274391174316406
2012-04-17,15.608760833740234
2012-04-18,15.243995666503906
2012-04-19,15.251594543457031
2012-04-20,15.22879695892334
2012-04-23,15.304790496826172
2012-04-24,15.479570388793945
2012-04-25,15.768342018127441
2012-04-26,15.791136741638184
2012-04-27,15.783539772033691
2012-04-30,15.61635684967041
2012-05-01,15.85193157196045
2012-05-02,15.525163650512695
2012-05-03,15.145204544067383
2012-05-04,14.94002914428711
2012-05-07,14.947627067565918
2012-05-08,14.970425605773926
2012-05-09,14.98562240600586
2012-05-10,15.008419036865234
2012-05-11,14.993224143981934
2012-05-14,14.506875991821289
2012-05-15,14.3624906539917
2012-05-16,13.876137733459473
2012-05-17,13.146621704101562
2012-05-18,12.971832275390625
2012-05-21,13.063023567199707
2012-05-22,12.994636535644531
2012-05-23,13.116222381591797
2012-05-24,13.101022720336914
2012-05-25,13.169411659240723
2012-05-29,13.47337818145752
2012-05-30,12.9384183883667
2012-05-31,12.85435676574707
2012-06-01,12.365250587463379
2012-06-04,12.304112434387207
2012-06-05,12.449313163757324
2012-06-06,13.114192962646484
2012-06-07,13.213541984558105
2012-06-08,13.121831893920898
2012-06-11,12.755009651184082
2012-06-12,12.984272956848145
2012-06-13,12.808499336242676
2012-06-14,12.9002103805542
2012-06-15,12.999558448791504
2012-06-18,12.747360229492188
2012-06-19,13.198263168334961
2012-06-20,13.267035484313965
2012-06-21,12.800861358642578
2012-06-22,13.007204055786133
2012-06-25,12.49516773223877
2012-06-26,12.632731437683105
2012-06-27,12.946063995361328
2012-06-28,12.961345672607422
2012-06-29,13.47337818145752
2012-07-02,13.335822105407715
2012-07-03,13.595663070678711
2012-07-05,13.1906156539917
2012-07-06,12.999558448791504
2012-07-09,12.85435676574707
2012-07-10,12.755009651184082
2012-07-11,12.762651443481445
2012-07-12,12.502812385559082
2012-07-13,12.9002103805542
2012-07-16,12.648014068603516
2012-07-17,12.869637489318848
2012-07-18,12.9002103805542
2012-07-19,12.884925842285156
2012-07-20,12.434028625488281
2012-07-23,12.288825035095215
2012-07-24,12.174190521240234
2012-07-25,12.204760551452637
2012-07-26,12.34996509552002
2012-07-27,12.571589469909668
2012-07-30,12.51809310913086
2012-07-31,12.571589469909668
2012-08-01,12.47223949432373
2012-08-02,12.34996509552002
2012-08-03,12.923133850097656
2012-08-06,13.083624839782715
2012-08-07,13.114192962646484
2012-08-08,13.045414924621582
2012-08-09,13.22118854522705
2012-08-10,13.305249214172363
2012-08-13,13.267035484313965
2012-08-14,13.205900192260742
2012-08-15,13.404601097106934
2012-08-16,13.588014602661133
2012-08-17,13.534517288208008
2012-08-20,13.847855567932129
2012-08-21,14.17647647857666
2012-08-22,13.931921005249023
2012-08-23,13.763788223266602
2012-08-24,13.870781898498535
2012-08-27,13.710294723510742
2012-08-28,13.603299140930176
2012-08-29,13.610947608947754
2012-08-30,13.641687393188477
2012-08-31,13.780022621154785
2012-09-04,13.603261947631836
2012-09-05,13.872249603271484
2012-09-06,14.310322761535645
2012-09-07,14.963580131530762
2012-09-10,14.63310718536377
2012-09-11,14.771444320678711
2012-09-12,14.855986595153809
2012-09-13,15.301739692687988
2012-09-14,15.632218360900879
2012-09-17,15.386285781860352
2012-09-18,15.124978065490723
2012-09-19,15.117294311523438
2012-09-20,14.794504165649414
2012-09-21,14.902095794677734
2012-09-24,14.871359825134277
2012-09-25,14.456342697143555
2012-09-26,14.356432914733887
2012-09-27,14.832931518554688
2012-09-28,14.940530776977539
2012-10-01,14.917469024658203
2012-10-02,15.132671356201172
2012-10-03,15.25562572479248
2012-10-04,15.947320938110352
2012-10-05,16.293169021606445
2012-10-08,16.362337112426758
2012-10-09,16.124086380004883
2012-10-10,16.15483283996582
2012-10-11,16.52373504638672
2012-10-12,16.393075942993164
2012-10-15,16.569849014282227
2012-10-16,16.831146240234375
2012-10-17,16.9771671295166
2012-10-18,17.307655334472656
2012-10-19,16.96949005126953
2012-10-22,16.96180534362793
2012-10-23,16.792722702026367
2012-10-24,16.9771671295166
2012-10-25,17.276899337768555
2012-10-26,16.685123443603516
2012-10-31,16.685123443603516
2012-11-01,16.846519470214844
2012-11-02,16.33928108215332
2012-11-05,16.477624893188477
2012-11-06,16.692808151245117
2012-11-07,15.970375061035156
2012-11-08,15.709074020385742
2012-11-09,15.993431091308594
2012-11-12,16.054914474487305
2012-11-13,15.793614387512207
2012-11-14,15.54767894744873
2012-11-15,15.709074020385742
2012-11-16,15.647589683532715
2012-11-19,16.03186798095703
2012-11-20,16.101032257080078
2012-11-21,16.277799606323242
2012-11-23,16.377714157104492
2012-11-26,16.293169021606445
2012-11-27,16.054914474487305
2012-11-28,16.18556785583496
2012-11-29,16.324565887451172
2012-11-30,16.355457305908203
2012-12-03,16.309125900268555
2012-12-04,16.16240882873535
2012-12-05,16.633447647094727
2012-12-06,16.710674285888672
2012-12-07,16.903724670410156
2012-12-10,16.84967613220215
2012-12-11,17.050445556640625
2012-12-12,16.93461799621582
2012-12-13,16.60256004333496
2012-12-14,16.440399169921875
2012-12-17,17.027284622192383
2012-12-18,17.374778747558594
2012-12-19,17.39021873474121
2012-12-20,17.668222427368164
2012-12-21,17.174001693725586
2012-12-24,17.23578643798828
2012-12-26,17.2203369140625
2012-12-27,17.382495880126953
2012-12-28,17.112226486206055
2012-12-31,17.328449249267578
2013-01-02,18.309162139892578
2013-01-03,18.664371490478516
2013-01-04,18.934648513793945
2013-01-07,18.69526481628418
2013-01-08,18.417266845703125
2013-01-09,18.432706832885742
2013-01-10,18.587146759033203
2013-01-11,18.455873489379883
2013-01-14,18.39409828186035
2013-01-15,18.448152542114258
2013-01-16,18.633485794067383
2013-01-17,18.811092376708984
2013-01-18,18.834259033203125
2013-01-22,19.019588470458984
2013-01-23,18.965539932250977
2013-01-24,18.834259033203125
2013-01-25,19.16631507873535
2013-01-28,19.143146514892578
2013-01-29,19.220367431640625
2013-01-30,19.0041446685791
2013-01-31,19.150869369506836
2013-02-01,19.467479705810547
2013-02-04,19.073650360107422
2013-02-05,18.834259033203125
2013-02-06,18.896034240722656
2013-02-07,18.718427658081055
2013-02-08,18.664371490478516
2013-02-11,18.849699020385742
2013-02-12,18.841983795166016
2013-02-13,18.880599975585938
2013-02-14,18.911481857299805
2013-02-15,18.687541961669922
2013-02-19,19.11997413635254
2013-02-20,18.77248764038086
2013-02-21,18.301437377929688
2013-02-22,18.602596282958984
2013-02-25,17.799495697021484
2013-02-26,18.031158447265625
2013-02-27,18.32459831237793
2013-02-28,18.231931686401367
2013-03-01,18.28598976135254
2013-03-04,18.29371452331543
2013-03-05,18.648921966552734
2013-03-06,18.7338809967041
2013-03-07,18.881202697753906
2013-03-08,19.734149932861328
2013-03-11,19.865966796875
2013-03-12,19.889230728149414
2013-03-13,19.966768264770508
2013-03-14,20.517309188842773
2013-03-15,20.39324188232422
2013-03-18,20.098596572875977
2013-03-19,19.78842544555664
2013-03-20,20.27693748474121
2013-03-21,20.16062355041504
2013-03-22,20.470787048339844
2013-03-25,20.168378829956055
2013-03-26,20.354473114013672
2013-03-27,20.12185287475586
2013-03-28,20.005542755126953
2013-04-01,19.834957122802734
2013-04-02,19.811689376831055
2013-04-03,19.245647430419922
2013-04-04,20.044315338134766
2013-04-05,19.51703643798828
2013-04-08,20.222654342651367
2013-04-09,20.28468894958496
2013-04-10,20.9515380859375
2013-04-11,21.230682373046875
2013-04-12,21.315982818603516
2013-04-15,20.401002883911133
2013-04-16,21.222938537597656
2013-04-17,20.92828369140625
2013-04-18,20.571598052978516
2013-04-19,20.811967849731445
2013-04-22,20.68014907836914
2013-04-23,21.246198654174805
2013-04-24,21.540857315063477
2013-04-25,21.370262145996094
2013-04-26,21.029077529907227
2013-04-29,21.098875045776367
2013-04-30,21.781227111816406
2013-05-01,21.525346755981445
2013-05-02,22.05261993408203
2013-05-03,22.331764221191406
2013-05-06,22.510116577148438
2013-05-07,22.711715698242188
2013-05-08,23.029638290405273
2013-05-09,22.851287841796875
2013-05-10,22.998615264892578
2013-05-13,23.176965713500977
2013-05-14,23.71974754333496
2013-05-15,23.90584945678711
2013-05-16,23.874828338623047
2013-05-17,24.161733627319336
2013-05-20,24.11520767211914
2013-05-21,24.053173065185547
2013-05-22,23.758520126342773
2013-05-23,23.556915283203125
2013-05-24,23.4483585357666
2013-05-28,23.750770568847656
2013-05-29,23.890336990356445
2013-05-30,24.450454711914062
2013-05-31,23.828105926513672
2013-06-03,23.27577018737793
2013-06-04,23.127967834472656
2013-06-05,22.552291870117188
2013-06-06,22.941259384155273
2013-06-07,23.726974487304688
2013-06-10,23.91367530822754
2013-06-11,23.151302337646484
2013-06-12,22.894588470458984
2013-06-13,23.376901626586914
2013-06-14,22.715654373168945
2013-06-17,23.120189666748047
2013-06-18,23.610286712646484
2013-06-19,23.09684944152832
2013-06-20,23.073509216308594
2013-06-21,22.84790802001953
2013-06-24,22.295578002929688
2013-06-25,22.700096130371094
2013-06-26,23.330228805541992
2013-06-27,24.29486656188965
2013-06-28,24.0537052154541
2013-07-01,24.27152442932129
2013-07-02,24.045927047729492
2013-07-03,23.563610076904297
2013-07-05,24.395994186401367
2013-07-08,24.45823097229004
2013-07-09,24.543804168701172
2013-07-10,24.714948654174805
2013-07-11,24.74606704711914
2013-07-12,25.057239532470703
2013-07-15,24.89388084411621
2013-07-16,24.738285064697266
2013-07-17,24.621597290039062
2013-07-18,24.839426040649414
2013-07-19,24.691606521606445
2013-07-22,24.979448318481445
2013-07-23,24.55936050415039
2013-07-24,24.27930450439453
2013-07-25,24.434894561767578
2013-07-26,24.395994186401367
2013-07-29,23.944795608520508
2013-07-30,23.773649215698242
2013-07-31,24.007030487060547
2013-08-01,24.847198486328125
2013-08-02,24.917211532592773
2013-08-05,24.800519943237305
2013-08-06,24.59825897216797
2013-08-07,24.395994186401367
2013-08-08,24.357101440429688
2013-08-09,24.357101440429688
2013-08-12,24.147056579589844
2013-08-13,24.504905700683594
2013-08-14,24.318208694458008
2013-08-15,24.06148338317871
2013-08-16,23.99146842956543
2013-08-19,23.688079833984375
2013-08-20,23.765869140625
2013-08-21,23.66473960876465
2013-08-22,23.859222412109375
2013-08-23,23.84366226196289
2013-08-26,23.765869140625
2013-08-27,23.081296920776367
2013-08-28,23.159086227416992
2013-08-29,23.409276962280273
2013-08-30,23.143451690673828
2013-09-03,23.612567901611328
2013-09-04,23.894039154052734
2013-09-05,24.034780502319336
2013-09-06,24.136430740356445
2013-09-09,24.738466262817383
2013-09-10,24.82447052001953
2013-09-11,24.949575424194336
2013-09-12,24.6524658203125
2013-09-13,24.722827911376953
2013-09-16,24.92611312866211
