Date,NSC
2010-11-05,44.4289436340332
2010-11-08,44.46460723876953
2010-11-09,43.9797477722168
2010-11-10,44.27920150756836
2010-11-11,44.18651580810547
2010-11-12,43.46635055541992
2010-11-15,43.73018264770508
2010-11-16,43.174007415771484
2010-11-17,43.024269104003906
2010-11-18,43.601837158203125
2010-11-19,43.76583480834961
2010-11-22,43.53765869140625
2010-11-23,42.51802444458008
2010-11-24,43.509151458740234
2010-11-26,43.38079071044922
2010-11-29,43.43070602416992
2010-11-30,42.90304946899414
2010-12-01,43.86565017700195
2010-12-02,44.557281494140625
2010-12-03,44.83536148071289
2010-12-06,44.714168548583984
2010-12-07,44.79972457885742
2010-12-08,44.25068283081055
2010-12-09,44.557281494140625
2010-12-10,44.699893951416016
2010-12-13,44.37903594970703
2010-12-14,44.46460723876953
2010-12-15,44.57868957519531
2010-12-16,44.91381072998047
2010-12-17,44.685638427734375
2010-12-20,44.41468811035156
2010-12-21,44.67136764526367
2010-12-22,44.685638427734375
2010-12-23,44.52164077758789
2010-12-27,44.764076232910156
2010-12-28,44.714168548583984
2010-12-29,44.73554229736328
2010-12-30,44.73554229736328
2010-12-31,44.792606353759766
2011-01-03,45.441463470458984
2011-01-04,45.19900894165039
2011-01-05,45.43431854248047
2011-01-06,45.49135971069336
2011-01-07,46.37552261352539
2011-01-10,46.78194046020508
2011-01-11,46.31848907470703
2011-01-12,46.6464729309082
2011-01-13,46.83185958862305
2011-01-14,46.63221740722656
2011-01-18,46.54664993286133
2011-01-19,46.24006271362305
2011-01-20,45.76231002807617
2011-01-21,45.469974517822266
2011-01-24,45.855010986328125
2011-01-25,44.863895416259766
2011-01-26,44.72842025756836
2011-01-27,44.4289436340332
2011-01-28,43.05279541015625
2011-01-31,43.63034439086914
2011-02-01,44.2934684753418
2011-02-02,43.70500564575195
2011-02-03,43.65476989746094
2011-02-04,43.826995849609375
2011-02-07,44.135581970214844
2011-02-08,44.207366943359375
2011-02-09,44.58053970336914
2011-02-10,45.24077224731445
2011-02-11,46.00148391723633
2011-02-14,46.23830032348633
2011-02-15,46.25983428955078
2011-02-16,46.582786560058594
2011-02-17,46.790897369384766
2011-02-18,46.64736557006836
2011-02-22,46.21677017211914
2011-02-23,45.714439392089844
2011-02-24,46.008663177490234
2011-02-25,46.40337371826172
2011-02-28,47.0636100769043
2011-03-01,46.50384521484375
2011-03-02,46.7621955871582
2011-03-03,47.171268463134766
2011-03-04,46.86267852783203
2011-03-07,46.53255081176758
2011-03-08,47.121028900146484
2011-03-09,46.93442916870117
2011-03-10,46.61147689819336
2011-03-11,47.745361328125
2011-03-14,47.31479263305664
2011-03-15,47.04925537109375
2011-03-16,46.16655349731445
2011-03-17,47.25018310546875
2011-03-18,47.56595993041992
2011-03-21,48.66397476196289
2011-03-22,48.2979736328125
2011-03-23,47.85301971435547
2011-03-24,48.62089157104492
2011-03-25,49.288333892822266
2011-03-28,49.3529167175293
2011-03-29,49.919864654541016
2011-03-30,49.51078414916992
2011-03-31,49.71174240112305
2011-04-01,49.747623443603516
2011-04-04,49.93422317504883
2011-04-05,49.338565826416016
2011-04-06,49.2596321105957
2011-04-07,48.89360427856445
2011-04-08,48.577842712402344
2011-04-11,48.55632781982422
2011-04-12,48.63525390625
2011-04-13,48.678321838378906
2011-04-14,48.068336486816406
2011-04-15,48.61374282836914
2011-04-18,48.010929107666016
2011-04-19,48.262081146240234
2011-04-20,47.85301971435547
2011-04-21,47.55878829956055
2011-04-25,48.11137771606445
2011-04-26,49.10173416137695
2011-04-27,49.09457778930664
2011-04-28,53.01294708251953
2011-04-29,53.59423828125
2011-05-02,53.54399490356445
2011-05-03,53.572689056396484
2011-05-04,52.1729621887207
2011-05-05,52.108028411865234
2011-05-06,52.63471984863281
2011-05-09,52.77181625366211
2011-05-10,53.551082611083984
2011-05-11,52.69246292114258
2011-05-12,52.65638732910156
2011-05-13,51.639041900634766
2011-05-16,51.494747161865234
2011-05-17,51.11953353881836
2011-05-18,52.028656005859375
2011-05-19,52.461585998535156
2011-05-20,52.13690185546875
2011-05-23,51.790565490722656
2011-05-24,51.3576545715332
2011-05-25,52.05031204223633
2011-05-26,51.95650863647461
2011-05-27,52.360572814941406
2011-05-31,52.89448547363281
2011-06-01,51.07625961303711
2011-06-02,51.67511749267578
2011-06-03,51.0257453918457
2011-06-06,50.773231506347656
2011-06-07,51.42981719970703
2011-06-08,50.888648986816406
2011-06-09,51.545230865478516
2011-06-10,50.773231506347656
2011-06-13,50.93194580078125
2011-06-14,52.028656005859375
2011-06-15,51.2349967956543
2011-06-16,50.657779693603516
2011-06-17,51.206138610839844
2011-06-20,51.66789627075195
2011-06-21,52.8006706237793
2011-06-22,52.815120697021484
2011-06-23,52.21624755859375
2011-06-24,51.71118927001953
2011-06-27,52.03589630126953
2011-06-28,52.69246292114258
2011-06-29,53.54384994506836
2011-06-30,54.063350677490234
2011-07-01,55.506385803222656
2011-07-05,54.8065071105957
2011-07-06,55.1456184387207
2011-07-07,55.54966354370117
2011-07-08,54.60446548461914
2011-07-11,53.8757438659668
2011-07-12,53.33458709716797
2011-07-13,53.83244705200195
2011-07-14,53.42120361328125
2011-07-15,53.327392578125
2011-07-18,52.9882698059082
2011-07-19,53.846893310546875
2011-07-20,54.178794860839844
2011-07-21,55.30434036254883
2011-07-22,54.98688507080078
2011-07-25,55.160030364990234
2011-07-26,54.51069259643555
2011-07-27,54.92195510864258
2011-07-28,55.20334243774414
2011-07-29,54.61890411376953
2011-08-01,54.28702163696289
2011-08-02,52.64195251464844
2011-08-03,52.155662536621094
2011-08-04,49.9782829284668
2011-08-05,50.217803955078125
2011-08-08,47.11138916015625
2011-08-09,49.267005920410156
2011-08-10,48.417816162109375
2011-08-11,49.354095458984375
2011-08-12,49.477481842041016
2011-08-15,50.30487823486328
2011-08-16,49.51376724243164
2011-08-17,49.57183074951172
2011-08-18,46.62510681152344
2011-08-19,45.768672943115234
2011-08-22,45.405765533447266
2011-08-23,46.813812255859375
2011-08-24,47.48881149291992
2011-08-25,46.61784744262695
2011-08-26,47.30735778808594
2011-08-29,48.23637771606445
2011-08-30,49.071041107177734
2011-08-31,49.1218376159668
2011-09-01,48.519439697265625
2011-09-02,47.26380920410156
2011-09-06,47.1984977722168
2011-09-07,48.526710510253906
2011-09-08,48.25088882446289
2011-09-09,47.053340911865234
2011-09-12,47.002525329589844
2011-09-13,48.54121017456055
2011-09-14,49.57183074951172
2011-09-15,50.60245895385742
2011-09-16,51.110511779785156
2011-09-19,49.51376724243164
2011-09-20,49.020240783691406
2011-09-21,44.94851303100586
2011-09-22,43.867088317871094
2011-09-23,44.658199310302734
2011-09-26,45.449317932128906
2011-09-27,46.080753326416016
2011-09-28,44.5493278503418
2011-09-29,46.066246032714844
2011-09-30,44.288047790527344
2011-10-03,43.55500793457031
2011-10-04,44.81786346435547
2011-10-05,45.957366943359375
2011-10-06,47.503318786621094
2011-10-07,47.08237075805664
2011-10-10,48.954917907714844
2011-10-11,48.780731201171875
2011-10-12,48.9476432800293
2011-10-13,48.65733337402344
2011-10-14,49.477481842041016
2011-10-17,48.17829895019531
2011-10-18,49.68797302246094
2011-10-19,48.90411376953125
2011-10-20,49.9274787902832
2011-10-21,51.45891189575195
2011-10-24,51.226654052734375
2011-10-25,50.35568618774414
2011-10-26,50.63874053955078
2011-10-27,54.550785064697266
2011-10-28,54.42015075683594
2011-10-31,53.70161437988281
2011-11-01,52.765342712402344
2011-11-02,53.23991775512695
2011-11-03,53.95543670654297
2011-11-04,53.69260025024414
2011-11-07,53.90430450439453
2011-11-08,54.305877685546875
2011-11-09,52.53169631958008
2011-11-10,53.87511444091797
2011-11-11,55.2623405456543
2011-11-14,54.765838623046875
2011-11-15,55.02138900756836
2011-11-16,54.08684539794922
2011-11-17,53.0573844909668
2011-11-18,53.51003646850586
2011-11-21,52.35647964477539
2011-11-22,52.31266403198242
2011-11-23,51.36351776123047
2011-11-25,51.429222106933594
2011-11-28,53.327510833740234
2011-11-29,53.269126892089844
2011-11-30,55.152809143066406
2011-12-01,54.59791564941406
2011-12-02,54.765838623046875
2011-12-05,55.306156158447266
2011-12-06,54.656341552734375
2011-12-07,54.568721771240234
2011-12-08,53.327510833740234
2011-12-09,53.87511444091797
2011-12-12,53.35673141479492
2011-12-13,52.1374397277832
2011-12-14,51.12258529663086
2011-12-15,50.85974884033203
2011-12-16,50.97654724121094
2011-12-19,50.5166015625
2011-12-20,51.73588943481445
2011-12-21,52.261558532714844
2011-12-22,52.77264404296875
2011-12-23,53.12310028076172
2011-12-27,53.12310028076172
2011-12-28,52.40757751464844
2011-12-29,53.188804626464844
2011-12-30,53.19609832763672
2012-01-03,53.87511444091797
2012-01-04,54.7950553894043
2012-01-05,55.313438415527344
2012-01-06,54.98487854003906
2012-01-09,55.80990219116211
2012-01-10,56.74445724487305
2012-01-11,56.948883056640625
2012-01-12,57.12412643432617
2012-01-13,55.85373306274414
2012-01-17,55.71499252319336
2012-01-18,55.72960662841797
2012-01-19,56.90507888793945
2012-01-20,56.40861511230469
2012-01-23,55.45216751098633
2012-01-24,55.109004974365234
2012-01-25,54.88264846801758
2012-01-26,54.66362762451172
2012-01-27,53.98461151123047
2012-01-30,53.429744720458984
2012-01-31,52.71421432495117
2012-02-01,53.41238784790039
2012-02-02,53.191925048828125
2012-02-03,54.09584426879883
2012-02-06,53.015533447265625
2012-02-07,53.16252517700195
2012-02-08,53.316856384277344
2012-02-09,53.155174255371094
2012-02-10,52.56724548339844
2012-02-13,52.21449279785156
2012-02-14,51.7368049621582
2012-02-15,49.855491638183594
2012-02-16,50.29643630981445
2012-02-17,50.56833267211914
2012-02-21,50.5021858215332
2012-02-22,50.303794860839844
2012-02-23,50.93577194213867
2012-02-24,51.464900970458984
2012-02-27,51.876441955566406
2012-02-28,51.12685775756836
2012-02-29,50.634483337402344
2012-03-01,50.68593978881836
2012-03-02,50.046566009521484
2012-03-05,49.73790740966797
2012-03-06,48.466514587402344
2012-03-07,47.966796875
2012-03-08,49.06913757324219
2012-03-09,48.856014251708984
2012-03-12,48.56940841674805
2012-03-13,49.274906158447266
2012-03-14,47.731632232666016
2012-03-15,50.36254119873047
2012-03-16,50.693267822265625
2012-03-19,50.19353485107422
2012-03-20,49.20140838623047
2012-03-21,49.3851432800293
2012-03-22,47.54790496826172
2012-03-23,47.364173889160156
2012-03-26,48.598793029785156
2012-03-27,48.723751068115234
2012-03-28,48.42979049682617
2012-03-29,48.628196716308594
2012-03-30,48.37833023071289
2012-04-02,49.25286102294922
2012-04-03,48.70903396606445
2012-04-04,49.22346115112305
2012-04-05,49.84812927246094
2012-04-09,49.025047302246094
2012-04-10,48.003536224365234
2012-04-11,48.628196716308594
2012-04-12,49.90692901611328
2012-04-13,49.56151580810547
2012-04-16,50.14943313598633
2012-04-17,50.74471664428711
2012-04-18,51.20032501220703
2012-04-19,50.48747634887695
2012-04-20,51.09746551513672
2012-04-23,51.00193405151367
2012-04-24,51.604530334472656
2012-04-25,53.5814094543457
2012-04-26,53.81658172607422
2012-04-27,53.919464111328125
2012-04-30,53.59613037109375
2012-05-01,54.68376159667969
2012-05-02,54.521053314208984
2012-05-03,53.96635818481445
2012-05-04,52.97534942626953
2012-05-07,53.2415885925293
2012-05-08,51.93996810913086
2012-05-09,50.57915496826172
2012-05-10,50.416446685791016
2012-05-11,50.61614990234375
2012-05-14,50.29812240600586
2012-05-15,50.20936965942383
2012-05-16,50.246341705322266
2012-05-17,48.96689987182617
2012-05-18,48.323463439941406
2012-05-21,49.85438537597656
2012-05-22,49.758216857910156
2012-05-23,50.35728073120117
2012-05-24,49.876556396484375
2012-05-25,49.129600524902344
2012-05-29,49.18136215209961
2012-05-30,48.323463439941406
2012-05-31,48.456600189208984
2012-06-01,47.54690933227539
2012-06-04,47.10317611694336
2012-06-05,47.0883903503418
2012-06-06,48.4787712097168
2012-06-07,48.811580657958984
2012-06-08,49.136985778808594
2012-06-11,48.752410888671875
2012-06-12,49.69166564941406
2012-06-13,49.67686080932617
2012-06-14,50.43862533569336
2012-06-15,51.00812530517578
2012-06-18,52.56119155883789
2012-06-19,52.73869323730469
2012-06-20,53.019737243652344
2012-06-21,52.61298751831055
2012-06-22,51.76985549926758
2012-06-25,50.83798599243164
2012-06-26,51.259544372558594
2012-06-27,51.59236526489258
2012-06-28,51.821617126464844
2012-06-29,53.078895568847656
2012-07-02,52.82003402709961
2012-07-03,53.18243408203125
2012-07-05,53.18243408203125
2012-07-06,53.39691162109375
2012-07-09,53.30078125
2012-07-10,52.502010345458984
2012-07-11,52.7091064453125
2012-07-12,53.13066864013672
2012-07-13,54.49885940551758
2012-07-16,54.54323196411133
2012-07-17,54.646793365478516
2012-07-18,54.580230712890625
2012-07-19,54.861263275146484
2012-07-20,53.98115921020508
2012-07-23,53.389530181884766
2012-07-24,53.21940612792969
2012-07-25,53.02711486816406
2012-07-26,53.988563537597656
2012-07-27,55.23843765258789
2012-07-30,54.861263275146484
2012-07-31,54.7651252746582
2012-08-01,54.21782684326172
2012-08-02,54.28439712524414
2012-08-03,55.4233283996582
2012-08-06,55.26062774658203
2012-08-07,55.44549560546875
2012-08-08,55.327186584472656
2012-08-09,54.86555480957031
2012-08-10,55.51332092285156
2012-08-13,55.30483627319336
2012-08-14,55.16336441040039
2012-08-15,55.6324462890625
2012-08-16,55.610111236572266
2012-08-17,55.91538619995117
2012-08-20,55.7143440246582
2012-08-21,55.751583099365234
2012-08-22,55.59522247314453
2012-08-23,54.783668518066406
2012-08-24,54.79854965209961
2012-08-27,54.62730407714844
2012-08-28,54.843231201171875
2012-08-29,54.843231201171875
2012-08-30,54.08380126953125
2012-08-31,53.94979476928711
2012-09-04,52.90742111206055
2012-09-05,52.17776870727539
2012-09-06,53.62217330932617
2012-09-07,53.547706604003906
2012-09-10,53.90511703491211
2012-09-11,54.739009857177734
2012-09-12,55.11126708984375
2012-09-13,55.49099349975586
2012-09-14,55.610111236572266
2012-09-17,55.267616271972656
2012-09-18,55.04425811767578
2012-09-19,54.12102508544922
2012-09-20,49.221920013427734
2012-09-21,48.39546585083008
2012-09-24,49.348480224609375
2012-09-25,48.44758987426758
2012-09-26,48.075321197509766
2012-09-27,47.784942626953125
2012-09-28,47.37544250488281
2012-10-01,47.98596954345703
2012-10-02,48.410343170166016
2012-10-03,48.842185974121094
2012-10-04,49.274024963378906
2012-10-05,49.81010437011719
2012-10-08,50.09303283691406
2012-10-09,49.847320556640625
2012-10-10,49.43783187866211
2012-10-11,49.110225677490234
2012-10-12,50.09303283691406
2012-10-15,50.3387565612793
2012-10-16,50.41318893432617
2012-10-17,50.04091262817383
2012-10-18,49.66117858886719
2012-10-19,48.871971130371094
2012-10-22,49.75798797607422
2012-10-23,49.14744567871094
2012-10-24,45.48430252075195
2012-10-25,46.58623123168945
2012-10-26,46.73512649536133
2012-10-31,46.044647216796875
2012-11-01,46.35985565185547
2012-11-02,45.87953567504883
2012-11-05,45.77445983886719
2012-11-06,46.1572265625
2012-11-07,45.016414642333984
2012-11-08,44.38599395751953
2012-11-09,43.5303840637207
2012-11-12,43.5754280090332
2012-11-13,43.91315841674805
2012-11-14,43.16263198852539
2012-11-15,42.794864654541016
2012-11-16,42.284523010253906
2012-11-19,43.55291748046875
2012-11-20,42.71232223510742
2012-11-21,42.80238342285156
2012-11-23,43.35026931762695
2012-11-26,43.71802520751953
2012-11-27,44.23588180541992
2012-11-28,44.81378936767578
2012-11-29,45.39169692993164
2012-11-30,45.3166389465332
2012-12-03,44.603633880615234
2012-12-04,45.18904495239258
2012-12-05,46.224769592285156
2012-12-06,46.067161560058594
2012-12-07,46.164737701416016
2012-12-10,46.59253692626953
2012-12-11,46.19473648071289
2012-12-12,46.17973709106445
2012-12-13,45.96207809448242
2012-12-14,46.05213928222656
2012-12-17,46.24729537963867
2012-12-18,46.86270523071289
2012-12-19,46.64507293701172
2012-12-20,47.26049041748047
2012-12-21,46.945281982421875
2012-12-24,46.52497482299805
2012-12-26,46.232276916503906
2012-12-27,45.94708251953125
2012-12-28,45.83449935913086
2012-12-31,46.41239929199219
2013-01-02,47.50066375732422
2013-01-03,47.628257751464844
2013-01-04,49.06174850463867
2013-01-07,48.656471252441406
2013-01-08,48.02602767944336
2013-01-09,48.59641647338867
2013-01-10,48.53638458251953
2013-01-11,48.06355285644531
2013-01-14,48.686500549316406
2013-01-15,49.12929153442383
2013-01-16,49.12179183959961
2013-01-17,49.49705123901367
2013-01-18,50.05994415283203
2013-01-22,50.24005889892578
2013-01-23,51.343360900878906
2013-01-24,52.409088134765625
2013-01-25,52.304012298583984
2013-01-28,52.4991569519043
2013-01-29,53.084556579589844
2013-01-30,52.07170867919922
2013-01-31,52.05658721923828
2013-02-01,52.60837936401367
2013-02-04,51.86762237548828
2013-02-05,52.04902648925781
2013-02-06,52.26821517944336
2013-02-07,51.988563537597656
2013-02-08,52.15484619140625
2013-02-11,53.3415641784668
2013-02-12,54.15031433105469
2013-02-13,54.33173370361328
2013-02-14,54.3997688293457
2013-02-15,54.044525146484375
2013-02-19,55.32947540283203
2013-02-20,54.61140060424805
2013-02-21,54.082305908203125
2013-02-22,55.261451721191406
2013-02-25,53.999168395996094
2013-02-26,53.92356491088867
2013-02-27,54.951534271240234
2013-02-28,55.21610641479492
2013-03-01,55.74519729614258
2013-03-04,56.13825225830078
2013-03-05,56.90927505493164
2013-03-06,56.23653030395508
2013-03-07,55.473106384277344
2013-03-08,56.51618576049805
2013-03-11,56.70515060424805
2013-03-12,56.2969970703125
2013-03-13,56.160945892333984
2013-03-14,56.735389709472656
2013-03-15,57.158695220947266
2013-03-18,56.7732048034668
2013-03-19,57.03019332885742
2013-03-20,57.4610481262207
2013-03-21,56.58420944213867
2013-03-22,56.42549133300781
2013-03-25,56.22139358520508
2013-03-26,57.256954193115234
2013-03-27,57.657562255859375
2013-03-28,58.262237548828125
2013-04-01,57.536624908447266
2013-04-02,57.63484573364258
2013-04-03,56.81096649169922
2013-04-04,55.82835006713867
2013-04-05,56.32720947265625
2013-04-08,56.96215057373047
2013-04-09,56.22139358520508
2013-04-10,57.31741714477539
2013-04-11,57.58951950073242
2013-04-12,58.058162689208984
2013-04-15,56.01731491088867
2013-04-16,57.34768295288086
2013-04-17,55.71499252319336
2013-04-18,55.82835006713867
2013-04-19,56.501075744628906
2013-04-22,56.735389709472656
2013-04-23,57.3249626159668
2013-04-24,56.62957000732422
2013-04-25,57.3249626159668
2013-04-26,57.11331558227539
2013-04-29,57.89942932128906
2013-04-30,58.519229888916016
2013-05-01,57.21071243286133
2013-05-02,58.17689895629883
2013-05-03,59.19632339477539
2013-05-06,59.203948974609375
2013-05-07,59.652809143066406
2013-05-08,60.177734375
2013-05-09,59.78973388671875
2013-05-10,60.10927200317383
2013-05-13,59.64521026611328
2013-05-14,60.900508880615234
2013-05-15,61.136348724365234
2013-05-16,60.352718353271484
2013-05-17,61.03742218017578
2013-05-20,61.052635192871094
2013-05-21,60.84724807739258
2013-05-22,59.21156692504883
2013-05-23,58.92243194580078
2013-05-24,59.06699752807617
2013-05-28,59.04417419433594
2013-05-29,58.496421813964844
2013-05-30,59.16590118408203
2013-05-31,58.2681770324707
2013-06-03,58.63335418701172
2013-06-04,58.58010482788086
2013-06-05,57.54545211791992
2013-06-06,58.43555450439453
2013-06-07,58.89201736450195
2013-06-10,59.32566452026367
2013-06-11,58.20732116699219
2013-06-12,57.553043365478516
2013-06-13,58.58010482788086
2013-06-14,57.948638916015625
2013-06-17,58.16928482055664
2013-06-18,58.60292053222656
2013-06-19,57.40089797973633
2013-06-20,55.902164459228516
2013-06-21,55.46091079711914
2013-06-24,53.60460662841797
2013-06-25,55.15660858154297
2013-06-26,55.80326461791992
2013-06-27,55.9097785949707
2013-06-28,55.27070999145508
2013-07-01,55.24026870727539
2013-07-02,54.95879364013672
2013-07-03,54.51754379272461
2013-07-05,55.027278900146484
2013-07-08,55.43047332763672
2013-07-09,56.59446716308594
2013-07-10,55.85651397705078
2013-07-11,57.01289749145508
2013-07-12,57.21071243286133
2013-07-15,57.53784942626953
2013-07-16,57.94104766845703
2013-07-17,58.17689895629883
2013-07-18,59.06699752807617
2013-07-19,59.40176773071289
2013-07-22,58.869205474853516
2013-07-23,58.481197357177734
2013-07-24,56.79987335205078
2013-07-25,56.35101318359375
2013-07-26,56.236907958984375
2013-07-29,56.19126892089844
2013-07-30,55.955406188964844
2013-07-31,56.05500411987305
2013-08-01,58.23103713989258
2013-08-02,57.84791946411133
2013-08-05,57.32691955566406
2013-08-06,56.64500045776367
2013-08-07,56.76755142211914
2013-08-08,57.01276779174805
2013-08-09,56.68328857421875
2013-08-12,56.96678924560547
2013-08-13,56.92082214355469
2013-08-14,56.522396087646484
2013-08-15,56.35383987426758
2013-08-16,56.69862747192383
2013-08-19,55.89411544799805
2013-08-20,55.947757720947266
2013-08-21,55.56464385986328
2013-08-22,56.50706481933594
2013-08-23,57.05107879638672
2013-08-26,57.19663619995117
2013-08-27,55.8481330871582
2013-08-28,55.99374008178711
2013-08-29,55.70256805419922
2013-08-30,55.2888298034668
2013-09-03,55.602970123291016
2013-09-04,56.652645111083984
2013-09-05,56.798221588134766
2013-09-06,56.997440338134766
2013-09-09,57.44184112548828
2013-09-10,58.49153137207031
2013-09-11,58.47618103027344
2013-09-12,57.77129364013672
2013-09-13,57.955204010009766
2013-09-16,58.56814956665039
