Date,ODFL
2010-11-03,6.071682453155518
2010-11-04,6.153182506561279
2010-11-05,6.118865489959717
2010-11-08,6.093127250671387
2010-11-09,5.94728946685791
2010-11-10,5.9665913581848145
2010-11-11,5.983750343322754
2010-11-12,5.970880508422852
2010-11-15,5.919406890869141
2010-11-16,5.88723611831665
2010-11-17,5.97731351852417
2010-11-18,6.011631011962891
2010-11-19,6.118865489959717
2010-11-22,6.153182506561279
2010-11-23,6.202509880065918
2010-11-24,6.363363742828369
2010-11-26,6.2990217208862305
2010-11-29,6.26685094833374
2010-11-30,6.193932056427002
2010-12-01,6.3311944007873535
2010-12-02,6.455585479736328
2010-12-03,6.573544025421143
2010-12-06,6.6164398193359375
2010-12-07,6.710805416107178
2010-12-08,6.594992637634277
2010-12-09,6.567110061645508
2010-12-10,6.6400322914123535
2010-12-13,6.500627040863037
2010-12-14,6.5327959060668945
2010-12-15,6.524216175079346
2010-12-16,6.614295959472656
2010-12-17,6.567110061645508
2010-12-20,6.588560104370117
2010-12-21,6.7880167961120605
2010-12-22,6.7772932052612305
2010-12-23,6.796594142913818
2010-12-27,6.8287672996521
2010-12-28,6.764424800872803
2010-12-29,6.785871505737305
2010-12-30,6.871660232543945
2010-12-31,6.860936164855957
2011-01-03,6.966029167175293
2011-01-04,6.966029167175293
2011-01-05,6.955304145812988
2011-01-06,7.002488136291504
2011-01-07,7.019644260406494
2011-01-10,7.006777763366699
2011-01-11,6.953157901763916
2011-01-12,7.015356063842773
2011-01-13,7.079697608947754
2011-01-14,7.122591972351074
2011-01-18,7.090420722961426
2011-01-19,6.925278663635254
2011-01-20,6.84377908706665
2011-01-21,6.824474334716797
2011-01-24,6.886674404144287
2011-01-25,6.938146591186523
2011-01-26,7.006777763366699
2011-01-27,7.156907558441162
2011-01-28,6.9038310050964355
2011-01-31,6.899542808532715
2011-02-01,7.0110650062561035
2011-02-02,6.601426601409912
2011-02-03,6.453442096710205
2011-02-04,6.539229393005371
2011-02-07,6.474888324737549
2011-02-08,6.49204683303833
2011-02-09,6.447007179260254
2011-02-10,6.582124710083008
2011-02-11,6.665768146514893
2011-02-14,6.753702640533447
2011-02-15,6.770859241485596
2011-02-16,6.7923054695129395
2011-02-17,6.839489459991455
2011-02-18,6.927423000335693
2011-02-22,6.702226638793945
2011-02-23,6.528505802154541
2011-02-24,6.494190216064453
2011-02-25,6.6228742599487305
2011-02-28,6.599282741546631
2011-03-01,6.494190216064453
2011-03-02,6.502769947052002
2011-03-03,6.875949859619141
2011-03-04,6.914553165435791
2011-03-07,6.873805046081543
2011-03-08,7.056105136871338
2011-03-09,7.028224945068359
2011-03-10,6.938146591186523
2011-03-11,7.0582499504089355
2011-03-14,7.019644260406494
2011-03-15,7.041093349456787
2011-03-16,7.094711780548096
2011-03-17,7.22339391708374
2011-03-18,7.285590171813965
2011-03-21,7.377810955047607
2011-03-22,7.28987979888916
2011-03-23,7.307037830352783
2011-03-24,7.3563666343688965
2011-03-25,7.3585100173950195
2011-03-28,7.332772254943848
2011-03-29,7.352076530456543
2011-03-30,7.506495952606201
2011-03-31,7.525799751281738
2011-04-01,7.564403533935547
2011-04-04,7.663060188293457
2011-04-05,7.697373867034912
2011-04-06,7.763860702514648
2011-04-07,7.675926685333252
2011-04-08,7.551534175872803
2011-04-11,7.487192630767822
2011-04-12,7.440009593963623
2011-04-13,7.371379375457764
2011-04-14,7.461455345153809
2011-04-15,7.424996376037598
2011-04-18,7.317760944366455
2011-04-19,7.307037830352783
2011-04-20,7.371379375457764
2011-04-21,7.437865734100342
2011-04-25,7.264143466949463
2011-04-26,7.401404857635498
2011-04-27,8.068410873413086
2011-04-28,8.149909973144531
2011-04-29,8.025516510009766
2011-05-02,8.008358001708984
2011-05-03,7.9440178871154785
2011-05-04,7.89683198928833
2011-05-05,7.969752311706543
2011-05-06,7.956882953643799
2011-05-09,8.023370742797852
2011-05-10,8.102723121643066
2011-05-11,7.950451850891113
2011-05-12,7.916134834289551
2011-05-13,7.804610729217529
2011-05-16,7.720966339111328
2011-05-17,7.611586570739746
2011-05-18,7.7424116134643555
2011-05-19,7.778874397277832
2011-05-20,7.81318998336792
2011-05-23,7.789597034454346
2011-05-24,7.6673479080200195
2011-05-25,7.746702671051025
2011-05-26,7.954738616943359
2011-05-27,7.909701347351074
2011-05-31,8.00621509552002
2011-06-01,7.510784149169922
2011-06-02,7.600864887237549
2011-06-03,7.405694007873535
2011-06-06,7.3199052810668945
2011-06-07,7.3563666343688965
2011-06-08,7.307037830352783
2011-06-09,7.446443557739258
2011-06-10,7.388537883758545
2011-06-13,7.373524188995361
2011-06-14,7.63732385635376
2011-06-15,7.474326133728027
2011-06-16,7.536520957946777
2011-06-17,7.540811538696289
2011-06-20,7.587993621826172
2011-06-21,7.811045169830322
2011-06-22,7.7660064697265625
2011-06-23,7.800321102142334
2011-06-24,7.748846530914307
2011-06-27,7.725255489349365
2011-06-28,7.841070175170898
2011-06-29,7.834636211395264
2011-06-30,7.999775409698486
2011-07-01,8.13275146484375
2011-07-05,8.14133071899414
2011-07-06,8.452315330505371
2011-07-07,8.525235176086426
2011-07-08,8.465182304382324
2011-07-11,8.280735969543457
2011-07-12,8.278592109680176
2011-07-13,8.325777053833008
2011-07-14,8.199235916137695
2011-07-15,8.192801475524902
2011-07-18,8.042672157287598
2011-07-19,8.079133033752441
2011-07-20,8.092000007629395
2011-07-21,8.038381576538086
2011-07-22,8.085570335388184
2011-07-25,8.02122688293457
2011-07-26,7.783163070678711
2011-07-27,7.570837020874023
2011-07-28,7.84536075592041
2011-07-29,7.946160316467285
2011-08-01,7.866806507110596
2011-08-02,7.424996376037598
2011-08-03,7.435719966888428
2011-08-04,6.944580554962158
2011-08-05,6.875949859619141
2011-08-08,6.202509880065918
2011-08-09,6.560678005218506
2011-08-10,6.337626934051514
2011-08-11,6.648612022399902
2011-08-12,6.938146591186523
2011-08-15,6.890963554382324
2011-08-16,6.717243194580078
2011-08-17,6.6378865242004395
2011-08-18,6.136023998260498
2011-08-19,6.011631011962891
2011-08-22,6.142457962036133
2011-08-23,6.431992530822754
2011-08-24,6.468453407287598
2011-08-25,6.275430202484131
2011-08-26,6.539229393005371
2011-08-29,6.856646537780762
2011-08-30,6.955304145812988
2011-08-31,6.888818264007568
2011-09-01,6.710805416107178
2011-09-02,6.582124710083008
2011-09-06,6.5070600509643555
2011-09-07,6.790162086486816
2011-09-08,6.719385623931885
2011-09-09,6.543519020080566
2011-09-12,6.5456624031066895
2011-09-13,6.766569137573242
2011-09-14,7.004631042480469
2011-09-15,7.086130619049072
2011-09-16,7.126881122589111
2011-09-19,6.991764068603516
2011-09-20,6.779437065124512
2011-09-21,6.305455684661865
2011-09-22,6.1145782470703125
2011-09-23,6.258271217346191
2011-09-26,6.316179275512695
2011-09-27,6.575689792633057
2011-09-28,6.281864166259766
2011-09-29,6.326902866363525
2011-09-30,6.2132344245910645
2011-10-03,5.964447021484375
2011-10-04,6.498480319976807
2011-10-05,6.537086486816406
2011-10-06,6.760135173797607
2011-10-07,6.543519020080566
2011-10-10,6.873805046081543
2011-10-11,6.899542808532715
2011-10-12,7.103288650512695
2011-10-13,7.099002361297607
2011-10-14,7.313469886779785
2011-10-17,7.071118354797363
2011-10-18,7.285590171813965
2011-10-19,7.129025936126709
2011-10-20,7.339207649230957
2011-10-21,7.392826557159424
2011-10-24,7.6416120529174805
2011-10-25,7.49362850189209
2011-10-26,7.594428539276123
2011-10-27,8.130606651306152
2011-10-28,7.978335380554199
2011-10-31,7.838926792144775
2011-11-01,7.600864887237549
2011-11-02,7.84750509262085
2011-11-03,8.036240577697754
2011-11-04,7.993344306945801
2011-11-07,7.999775409698486
2011-11-08,8.089859008789062
2011-11-09,7.952596664428711
2011-11-10,7.948304653167725
2011-11-11,8.282881736755371
2011-11-14,8.244278907775879
2011-11-15,8.37939453125
2011-11-16,8.229265213012695
2011-11-17,8.079133033752441
2011-11-18,8.092000007629395
2011-11-21,7.954738616943359
2011-11-22,7.7660064697265625
2011-11-23,7.615875244140625
2011-11-25,7.517218112945557
2011-11-28,7.916134834289551
2011-11-29,7.939726829528809
2011-11-30,8.323631286621094
2011-12-01,8.171359062194824
2011-12-02,8.27430248260498
2011-12-05,8.445879936218262
2011-12-06,8.54668140411377
2011-12-07,8.460891723632812
2011-12-08,8.212105751037598
2011-12-09,8.56812858581543
2011-12-12,8.467327117919922
2011-12-13,8.362236022949219
2011-12-14,8.14133071899414
2011-12-15,8.29575252532959
2011-12-16,8.383684158325195
2011-12-19,8.25070858001709
2011-12-20,8.666786193847656
2011-12-21,8.739704132080078
2011-12-22,8.735418319702148
2011-12-23,8.812623977661133
2011-12-27,8.87053394317627
2011-12-28,8.692521095275879
2011-12-29,8.838360786437988
2011-12-30,8.692521095275879
2012-01-03,8.754714965820312
2012-01-04,8.63032341003418
2012-01-05,8.460891723632812
2012-01-06,8.349369049072266
2012-01-09,8.312905311584473
2012-01-10,8.495208740234375
2012-01-11,8.69037914276123
2012-01-12,8.716114044189453
2012-01-13,8.623891830444336
2012-01-17,8.63890266418457
2012-01-18,8.705392837524414
2012-01-19,8.853375434875488
2012-01-20,8.784743309020996
2012-01-23,8.75900650024414
2012-01-24,8.7954683303833
2012-01-25,8.846943855285645
2012-01-26,9.00993824005127
2012-01-27,9.024950981140137
2012-01-30,8.900558471679688
2012-01-31,9.140767097473145
2012-02-01,9.179370880126953
2012-02-02,9.346660614013672
2012-02-03,9.574000358581543
2012-02-06,9.520380020141602
2012-02-07,9.458189010620117
2012-02-08,9.419581413269043
2012-02-09,9.415289878845215
2012-02-10,9.40456485748291
2012-02-13,9.565420150756836
2012-02-14,9.408856391906738
2012-02-15,9.303768157958984
2012-02-16,9.599733352661133
2012-02-17,9.53753662109375
2012-02-21,9.40456485748291
2012-02-22,9.329504013061523
2012-02-23,9.49035358428955
2012-02-24,9.496788024902344
2012-02-27,9.486066818237305
2012-02-28,9.370250701904297
2012-02-29,9.331648826599121
2012-03-01,9.702682495117188
2012-03-02,9.65120792388916
2012-03-05,9.75629997253418
2012-03-06,9.548261642456055
2012-03-07,9.65120792388916
2012-03-08,9.893560409545898
2012-03-09,10.116608619689941
2012-03-12,10.135912895202637
2012-03-13,10.298914909362793
2012-03-14,10.21312141418457
2012-03-15,10.545555114746094
2012-03-16,10.232427597045898
2012-03-19,10.382554054260254
2012-03-20,10.230281829833984
2012-03-21,10.339661598205566
2012-03-22,10.17666244506836
2012-03-23,10.258162498474121
2012-03-26,10.365399360656738
2012-03-27,10.29033088684082
2012-03-28,10.245292663574219
2012-03-29,10.243148803710938
2012-03-30,10.223846435546875
2012-04-02,10.356816291809082
2012-04-03,10.331082344055176
2012-04-04,10.204545021057129
2012-04-05,10.262451171875
2012-04-09,10.060847282409668
2012-04-10,9.904284477233887
2012-04-11,10.056562423706055
2012-04-12,10.247440338134766
2012-04-13,10.146636009216309
2012-04-16,10.320358276367188
2012-04-17,10.416872024536133
2012-04-18,10.444750785827637
2012-04-19,10.168085098266602
2012-04-20,10.245292663574219
2012-04-23,10.241005897521973
2012-04-24,10.305343627929688
2012-04-25,10.446898460388184
2012-04-26,9.760587692260742
2012-04-27,9.668366432189941
2012-04-30,9.53753662109375
2012-05-01,9.762733459472656
2012-05-02,9.996505737304688
2012-05-03,9.779891014099121
2012-05-04,9.612603187561035
2012-05-07,9.604025840759277
2012-05-08,9.578288078308105
2012-05-09,9.395989418029785
2012-05-10,9.308052062988281
2012-05-11,9.365959167480469
2012-05-14,9.316633224487305
2012-05-15,9.56756591796875
2012-05-16,9.670511245727539
2012-05-17,9.192238807678223
2012-05-18,9.067848205566406
2012-05-21,9.361672401428223
2012-05-22,9.269448280334473
2012-05-23,9.434593200683594
2012-05-24,9.550405502319336
2012-05-25,9.447464942932129
2012-05-29,9.58043384552002
2012-05-30,9.299476623535156
2012-05-31,9.34237003326416
2012-06-01,8.962759017944336
2012-06-04,8.814769744873047
2012-06-05,8.784743309020996
2012-06-06,9.069989204406738
2012-06-07,9.018516540527344
2012-06-08,9.134334564208984
2012-06-11,8.937020301818848
2012-06-12,9.039963722229004
2012-06-13,8.98420238494873
2012-06-14,9.145054817199707
2012-06-15,9.271595001220703
2012-06-18,9.43030071258545
2012-06-19,9.554694175720215
2012-06-20,9.370250701904297
2012-06-21,9.067848205566406
2012-06-22,9.153631210327148
2012-06-25,9.007796287536621
2012-06-26,9.001361846923828
2012-06-27,8.994926452636719
2012-06-28,9.039963722229004
2012-06-29,9.284460067749023
2012-07-02,9.526817321777344
2012-07-03,9.55898380279541
2012-07-05,9.552553176879883
2012-07-06,9.428160667419434
2012-07-09,9.443171501159668
2012-07-10,9.140767097473145
2012-07-11,8.898411750793457
2012-07-12,8.868388175964355
2012-07-13,9.082859992980957
2012-07-16,8.96919059753418
2012-07-17,8.844796180725098
2012-07-18,8.941312789916992
2012-07-19,8.973478317260742
2012-07-20,8.808334350585938
2012-07-23,8.72898006439209
2012-07-24,8.574562072753906
2012-07-25,8.647480964660645
2012-07-26,8.69681167602539
2012-07-27,9.12360668182373
2012-07-30,9.106451034545898
2012-07-31,9.093578338623047
2012-08-01,8.402985572814941
2012-08-02,9.49035358428955
2012-08-03,9.494645118713379
2012-08-06,9.528960227966309
2012-08-07,9.664078712463379
2012-08-08,9.528960227966309
2012-08-09,9.526817321777344
2012-08-10,9.464618682861328
2012-08-13,9.511801719665527
2012-08-14,9.501080513000488
2012-08-15,9.610458374023438
2012-08-16,9.850664138793945
2012-08-17,9.927878379821777
2012-08-20,9.758445739746094
2012-08-21,9.876402854919434
2012-08-22,9.91715145111084
2012-08-23,9.829216957092285
2012-08-24,9.797049522399902
2012-08-27,9.734848022460938
2012-08-28,9.685526847839355
2012-08-29,9.69410514831543
2012-08-30,9.574000358581543
2012-08-31,9.604025840759277
2012-09-04,9.790614128112793
2012-09-05,9.7069730758667
2012-09-06,9.779891014099121
2012-09-07,9.82064151763916
2012-09-10,9.92465877532959
2012-09-11,10.146636009216309
2012-09-12,10.230281829833984
2012-09-13,10.191675186157227
2012-09-14,9.937528610229492
2012-09-17,9.70911979675293
2012-09-18,9.599733352661133
2012-09-19,9.792760848999023
2012-09-20,9.506442070007324
2012-09-21,9.477486610412598
2012-09-24,9.647988319396973
2012-09-25,9.458189010620117
2012-09-26,9.705900192260742
2012-09-27,9.841015815734863
2012-09-28,9.699461936950684
2012-10-01,9.693029403686523
2012-10-02,9.368107795715332
2012-10-03,9.361672401428223
2012-10-04,9.522525787353516
2012-10-05,9.535396575927734
2012-10-08,9.474268913269043
2012-10-09,9.419581413269043
2012-10-10,9.509657859802246
2012-10-11,9.48392105102539
2012-10-12,9.570778846740723
2012-10-15,9.628690719604492
2012-10-16,9.824931144714355
2012-10-17,9.927878379821777
2012-10-18,9.911791801452637
2012-10-19,9.770240783691406
2012-10-22,9.693029403686523
2012-10-23,9.956828117370605
2012-10-24,9.92465877532959
2012-10-25,10.22063159942627
2012-10-26,10.342880249023438
2012-10-31,10.802919387817383
2012-11-01,10.947686195373535
2012-11-02,10.867260932922363
2012-11-05,10.957340240478516
2012-11-06,11.2114896774292
2012-11-07,11.005594253540039
2012-11-08,10.902647018432617
2012-11-09,10.825439453125
2012-11-12,10.992727279663086
2012-11-13,10.899431228637695
2012-11-14,10.600245475769043
2012-11-15,10.532684326171875
2012-11-16,10.687105178833008
2012-11-19,10.741795539855957
2012-11-20,10.632416725158691
2012-11-21,10.738577842712402
2012-11-23,10.773966789245605
2012-11-26,10.773966789245605
2012-11-27,10.790050506591797
2012-11-28,10.815788269042969
2012-11-29,10.780402183532715
2012-11-30,10.757883071899414
2012-12-03,10.54233455657959
2012-12-04,10.52303409576416
2012-12-05,10.59058952331543
2012-12-06,10.674237251281738
2012-12-07,10.722490310668945
2012-12-10,10.741795539855957
2012-12-11,10.719277381896973
2012-12-12,10.56485652923584
2012-12-13,10.497298240661621
2012-12-14,10.60667896270752
2012-12-17,10.67745304107666
2012-12-18,10.831873893737793
2012-12-19,10.896215438842773
2012-12-20,11.005594253540039
2012-12-21,11.028116226196289
2012-12-24,11.053848266601562
2012-12-26,10.983077049255371
2012-12-27,11.018462181091309
2012-12-28,10.954119682312012
2012-12-31,11.028116226196289
2013-01-02,11.43024730682373
2013-01-03,11.307999610900879
2013-01-04,11.433465957641602
2013-01-07,11.50745964050293
2013-01-08,11.307999610900879
2013-01-09,11.43024730682373
2013-01-10,11.481719970703125
2013-01-11,11.48493766784668
2013-01-14,11.372340202331543
2013-01-15,11.291913032531738
2013-01-16,11.404511451721191
2013-01-17,11.713350296020508
2013-01-18,11.690829277038574
2013-01-22,11.819514274597168
2013-01-23,11.813077926635742
2013-01-24,12.147652626037598
2013-01-25,12.086529731750488
2013-01-28,12.173392295837402
2013-01-29,12.08974838256836
2013-01-30,11.92889404296875
2013-01-31,11.993232727050781
2013-02-01,12.086529731750488
2013-02-04,11.93532943725586
2013-02-05,12.006101608276367
2013-02-06,11.919241905212402
2013-02-07,11.288697242736816
2013-02-08,11.404511451721191
2013-02-11,11.452767372131348
2013-02-12,11.455986022949219
2013-02-13,11.639355659484863
2013-02-14,11.67796516418457
2013-02-15,11.600749969482422
2013-02-19,11.600749969482422
2013-02-20,11.462419509887695
2013-02-21,11.179317474365234
2013-02-22,11.35303783416748
2013-02-25,11.147143363952637
2013-02-26,11.259746551513672
2013-02-27,11.462419509887695
2013-02-28,11.5750150680542
2013-03-01,11.391646385192871
2013-03-04,11.455986022949219
2013-03-05,11.716567039489746
2013-03-06,11.587884902954102
2013-03-07,11.523541450500488
2013-03-08,11.710134506225586
2013-03-11,11.610404014587402
2013-03-12,11.591103553771973
2013-03-13,12.009321212768555
2013-03-14,12.157304763793945
2013-03-15,12.073663711547852
2013-03-18,12.0286226272583
2013-03-19,11.925677299499512
2013-03-20,11.996451377868652
2013-03-21,11.681178092956543
2013-03-22,12.302071571350098
2013-03-25,12.244168281555176
2013-03-26,12.199128150939941
2013-03-27,12.276337623596191
2013-03-28,12.289203643798828
2013-04-01,12.05435848236084
2013-04-02,11.922460556030273
2013-04-03,11.74551773071289
2013-04-04,11.748735427856445
2013-04-05,12.006101608276367
2013-04-08,12.01896858215332
2013-04-09,11.954627990722656
2013-04-10,12.356761932373047
2013-04-11,12.285988807678223
2013-04-12,12.295637130737305
2013-04-15,11.61362361907959
2013-04-16,12.125133514404297
2013-04-17,12.012537956237793
2013-04-18,11.84525203704834
2013-04-19,11.932111740112305
2013-04-22,11.977149963378906
2013-04-23,11.98680305480957
2013-04-24,11.954627990722656
2013-04-25,12.257033348083496
2013-04-26,12.276337623596191
2013-04-29,12.392149925231934
2013-04-30,12.38571548461914
2013-05-01,11.919241905212402
2013-05-02,12.096179962158203
2013-05-03,12.530484199523926
2013-05-06,12.794285774230957
2013-05-07,12.916533470153809
2013-05-08,12.8779296875
2013-05-09,12.67203426361084
2013-05-10,12.774984359741211
2013-05-13,12.73637866973877
2013-05-14,13.06773853302002
2013-05-15,13.180333137512207
2013-05-16,13.02591323852539
2013-05-17,13.263978004455566
2013-05-20,13.48917293548584
2013-05-21,13.794795989990234
2013-05-22,13.798011779785156
2013-05-23,13.79157829284668
2013-05-24,13.765840530395508
2013-05-28,14.013555526733398
2013-05-29,13.894521713256836
2013-05-30,13.933128356933594
2013-05-31,13.852702140808105
2013-06-03,13.746537208557129
2013-06-04,13.566381454467773
2013-06-05,13.363707542419434
2013-06-06,13.505254745483398
2013-06-07,13.855916023254395
2013-06-10,14.032857894897461
2013-06-11,13.839834213256836
2013-06-12,13.752970695495605
2013-06-13,13.881651878356934
2013-06-14,13.82053279876709
2013-06-17,13.688630104064941
2013-06-18,13.881651878356934
2013-06-19,13.807662963867188
2013-06-20,13.537428855895996
2013-06-21,13.582466125488281
2013-06-24,13.263978004455566
2013-06-25,13.389443397521973
2013-06-26,13.337968826293945
2013-06-27,13.592119216918945
2013-06-28,13.389443397521973
2013-07-01,13.762624740600586
2013-07-02,13.74332046508789
2013-07-03,13.79157829284668
2013-07-05,14.084327697753906
2013-07-08,14.161538124084473
2013-07-09,14.280570030212402
2013-07-10,14.110063552856445
2013-07-11,14.258050918579102
2013-07-12,14.21301555633545
2013-07-15,14.251619338989258
2013-07-16,13.96851634979248
2013-07-17,13.875222206115723
2013-07-18,14.15832233428955
2013-07-19,14.116500854492188
2013-07-22,14.103632926940918
2013-07-23,13.843046188354492
2013-07-24,13.695063591003418
2013-07-25,13.92026138305664
2013-07-26,14.280570030212402
2013-07-29,14.058595657348633
2013-07-30,14.007121086120605
2013-07-31,14.052160263061523
2013-08-01,14.5443696975708
2013-08-02,14.383516311645508
2013-08-05,14.43177604675293
2013-08-06,14.393171310424805
2013-08-07,14.254833221435547
2013-08-08,14.399598121643066
2013-08-09,14.51541805267334
2013-08-12,14.499332427978516
2013-08-13,14.68592357635498
2013-08-14,14.61514949798584
2013-08-15,14.40925407409668
2013-08-16,14.357782363891602
2013-08-19,14.293439865112305
2013-08-20,14.37386703491211
2013-08-21,14.496116638183594
2013-08-22,14.637663841247559
2013-08-23,14.541154861450195
2013-08-26,14.505765914916992
2013-08-27,14.139019012451172
2013-08-28,14.081110954284668
2013-08-29,14.116500854492188
2013-08-30,13.96851634979248
2013-09-03,14.061809539794922
2013-09-04,14.396385192871094
2013-09-05,14.364214897155762
2013-09-06,14.354562759399414
2013-09-09,14.460725784301758
2013-09-10,14.795303344726562
