Date,BDX
2010-11-05,59.116336822509766
2010-11-08,59.131587982177734
2010-11-09,59.29933547973633
2010-11-10,59.604305267333984
2010-11-11,59.67291259765625
2010-11-12,58.9105110168457
2010-11-15,59.00197982788086
2010-11-16,58.40731430053711
2010-11-17,58.53695297241211
2010-11-18,59.23069763183594
2010-11-19,59.345069885253906
2010-11-22,59.17732620239258
2010-11-23,58.430179595947266
2010-11-24,59.55855178833008
2010-11-26,59.58903884887695
2010-11-29,59.50518798828125
2010-11-30,59.4136848449707
2010-12-01,60.85462188720703
2010-12-02,61.57127380371094
2010-12-03,62.158321380615234
2010-12-06,61.63988494873047
2010-12-07,62.04396057128906
2010-12-08,62.105281829833984
2010-12-09,62.41941833496094
2010-12-10,62.856204986572266
2010-12-13,63.15504455566406
2010-12-14,63.89830017089844
2010-12-15,63.63011169433594
2010-12-16,64.96340942382812
2010-12-17,65.29290008544922
2010-12-20,64.25077056884766
2010-12-21,64.2201156616211
2010-12-22,64.65687561035156
2010-12-23,64.8561019897461
2010-12-27,64.44998931884766
2010-12-28,65.37718963623047
2010-12-29,65.11666107177734
2010-12-30,65.2392578125
2010-12-31,64.76417541503906
2011-01-03,64.92510986328125
2011-01-04,63.867671966552734
2011-01-05,63.882965087890625
2011-01-06,63.79102325439453
2011-01-07,63.77568817138672
2011-01-10,63.64542007446289
2011-01-11,64.35040283203125
2011-01-12,64.08985137939453
2011-01-13,63.699073791503906
2011-01-14,63.36958312988281
2011-01-18,64.34272003173828
2011-01-19,63.59943771362305
2011-01-20,63.66841125488281
2011-01-21,63.7526969909668
2011-01-24,64.10518646240234
2011-01-25,64.8331298828125
2011-01-26,64.46534729003906
2011-01-27,64.02088165283203
2011-01-28,63.262298583984375
2011-01-31,63.56113052368164
2011-02-01,64.227783203125
2011-02-02,64.15117645263672
2011-02-03,64.48832702636719
2011-02-04,64.74882507324219
2011-02-07,65.62235260009766
2011-02-08,62.089935302734375
2011-02-09,62.35812759399414
2011-02-10,62.220211029052734
2011-02-11,62.28917694091797
2011-02-14,62.51902770996094
2011-02-15,61.63783645629883
2011-02-16,61.300682067871094
2011-02-17,61.49990463256836
2011-02-18,62.28150939941406
2011-02-22,61.055484771728516
2011-02-23,60.603389739990234
2011-02-24,60.595726013183594
2011-02-25,61.43094253540039
2011-02-28,61.300682067871094
2011-03-01,60.68767166137695
2011-03-02,60.89455795288086
2011-03-03,62.120601654052734
2011-03-04,61.46159744262695
2011-03-07,60.848594665527344
2011-03-08,61.5726318359375
2011-03-09,61.3492431640625
2011-03-10,60.332515716552734
2011-03-11,60.748451232910156
2011-03-14,59.824161529541016
2011-03-15,59.27730178833008
2011-03-16,58.94612121582031
2011-03-17,58.93070602416992
2011-03-18,59.23109436035156
2011-03-21,60.009033203125
2011-03-22,60.116878509521484
2011-03-23,59.78567886352539
2011-03-24,60.062950134277344
2011-03-25,60.57899856567383
2011-03-28,60.555904388427734
2011-03-29,61.226016998291016
2011-03-30,61.226016998291016
2011-03-31,61.32612228393555
2011-04-01,62.05785369873047
2011-04-04,62.40446090698242
2011-04-05,61.91921615600586
2011-04-06,62.3813591003418
2011-04-07,62.35823440551758
2011-04-08,62.20420837402344
2011-04-11,62.77415466308594
2011-04-12,62.674076080322266
2011-04-13,63.0591926574707
2011-04-14,63.01292419433594
2011-04-15,64.276123046875
2011-04-18,63.98345947265625
2011-04-19,64.1990966796875
2011-04-20,64.68437194824219
2011-04-21,64.69977569580078
2011-04-25,64.63814544677734
2011-04-26,65.38524627685547
2011-04-27,65.85514831542969
2011-04-28,65.90129852294922
2011-04-29,66.19403076171875
2011-05-02,66.89492797851562
2011-05-03,66.8795394897461
2011-05-04,66.56375122070312
2011-05-05,66.19403076171875
2011-05-06,66.56375122070312
2011-05-09,66.97198486328125
2011-05-10,67.588134765625
2011-05-11,67.83463287353516
2011-05-12,68.32756042480469
2011-05-13,67.86542510986328
2011-05-16,67.71910095214844
2011-05-17,67.78072357177734
2011-05-18,68.91293334960938
2011-05-19,68.99766540527344
2011-05-20,68.47392272949219
2011-05-23,67.37252807617188
2011-05-24,66.81021118164062
2011-05-25,66.81793212890625
2011-05-26,66.72550201416016
2011-05-27,67.0412826538086
2011-05-31,67.43408966064453
2011-06-01,67.1182861328125
2011-06-02,66.50214385986328
2011-06-03,66.05533599853516
2011-06-06,65.63176727294922
2011-06-07,65.76331329345703
2011-06-08,66.18126678466797
2011-06-09,66.79268646240234
2011-06-10,65.72462463378906
2011-06-13,65.83296203613281
2011-06-14,66.75398254394531
2011-06-15,65.7168960571289
2011-06-16,65.69364929199219
2011-06-17,65.88713073730469
2011-06-20,66.52957153320312
2011-06-21,66.97071075439453
2011-06-22,66.86234283447266
2011-06-23,66.3128433227539
2011-06-24,65.66272735595703
2011-06-27,65.9800033569336
2011-06-28,66.6456298828125
2011-06-29,66.4366455078125
2011-06-30,66.69206237792969
2011-07-01,69.11457061767578
2011-07-05,69.01396179199219
2011-07-06,69.09907531738281
2011-07-07,69.45510864257812
2011-07-08,69.11457061767578
2011-07-11,67.62081909179688
2011-07-12,67.77560424804688
2011-07-13,67.93041229248047
2011-07-14,67.75240325927734
2011-07-15,67.40411376953125
2011-07-18,67.07904052734375
2011-07-19,68.02327728271484
2011-07-20,67.86073303222656
2011-07-21,68.85916137695312
2011-07-22,67.45830535888672
2011-07-25,67.04037475585938
2011-07-26,65.7555923461914
2011-07-27,64.61786651611328
2011-07-28,64.19217681884766
2011-07-29,64.71076202392578
2011-08-01,63.69683837890625
2011-08-02,61.90126419067383
2011-08-03,62.0560302734375
2011-08-04,60.06698989868164
2011-08-05,61.32080841064453
2011-08-08,59.14595031738281
2011-08-09,60.9957389831543
2011-08-10,59.14595031738281
2011-08-11,60.88737106323242
2011-08-12,62.13347625732422
2011-08-15,62.76807403564453
2011-08-16,62.13347625732422
2011-08-17,61.76969528198242
2011-08-18,59.95863342285156
2011-08-19,59.532958984375
2011-08-22,59.47877502441406
2011-08-23,61.20469665527344
2011-08-24,61.638099670410156
2011-08-25,60.492671966552734
2011-08-26,61.707767486572266
2011-08-29,62.566871643066406
2011-08-30,62.48173141479492
2011-08-31,62.98482894897461
2011-09-01,62.25730514526367
2011-09-02,60.74806213378906
2011-09-06,60.70165252685547
2011-09-07,62.27322006225586
2011-09-08,61.098419189453125
2011-09-09,59.14556884765625
2011-09-12,59.42566680908203
2011-09-13,59.472328186035156
2011-09-14,60.11032485961914
2011-09-15,60.29704666137695
2011-09-16,60.1025390625
2011-09-19,58.78769302368164
2011-09-20,58.69430923461914
2011-09-21,57.340545654296875
2011-09-22,57.10713577270508
2011-09-23,57.37168884277344
2011-09-26,57.64399719238281
2011-09-27,59.246707916259766
2011-09-28,56.99045944213867
2011-09-29,57.838497161865234
2011-09-30,57.044898986816406
2011-10-03,55.11540603637695
2011-10-04,56.28243637084961
2011-10-05,56.73368835449219
2011-10-06,56.95930862426758
2011-10-07,56.687015533447266
2011-10-10,57.924076080322266
2011-10-11,57.12270736694336
2011-10-12,57.72956466674805
2011-10-13,57.47282028198242
2011-10-14,57.799583435058594
2011-10-17,56.63256072998047
2011-10-18,57.177181243896484
2011-10-19,57.46503448486328
2011-10-20,57.16160202026367
2011-10-21,59.46453857421875
2011-10-24,60.865028381347656
2011-10-25,59.690185546875
2011-10-26,59.690185546875
2011-10-27,61.207359313964844
2011-10-28,61.962013244628906
2011-10-31,60.865028381347656
2011-11-01,59.215599060058594
2011-11-02,56.4847412109375
2011-11-03,56.31355667114258
2011-11-04,56.54697799682617
2011-11-07,57.90848922729492
2011-11-08,58.12636184692383
2011-11-09,56.492515563964844
2011-11-10,57.23162078857422
2011-11-11,57.667327880859375
2011-11-14,57.815155029296875
2011-11-15,58.84990692138672
2011-11-16,57.8618278503418
2011-11-17,57.36391067504883
2011-11-18,56.91264724731445
2011-11-21,55.89344024658203
2011-11-22,56.11127853393555
2011-11-23,55.06092834472656
2011-11-25,55.32546615600586
2011-11-28,56.0101432800293
2011-11-29,55.838951110839844
2011-11-30,57.40278625488281
2011-12-01,57.682891845703125
2011-12-02,57.29386901855469
2011-12-05,57.89297103881836
2011-12-06,57.47282028198242
2011-12-07,57.667327880859375
2011-12-08,56.77495574951172
2011-12-09,57.080238342285156
2011-12-12,56.76713180541992
2011-12-13,56.20353317260742
2011-12-14,55.9843635559082
2011-12-15,55.69471740722656
2011-12-16,55.30332565307617
2011-12-19,55.3111457824707
2011-12-20,57.158485412597656
2011-12-21,57.6359977722168
2011-12-22,57.73776626586914
2011-12-23,58.27006912231445
2011-12-27,58.55184555053711
2011-12-28,57.76907730102539
2011-12-29,58.356178283691406
2011-12-30,58.48923873901367
2012-01-03,58.27790451049805
2012-01-04,57.28377151489258
2012-01-05,56.900211334228516
2012-01-06,57.16633605957031
2012-01-09,57.41683578491211
2012-01-10,58.097835540771484
2012-01-11,58.50490951538086
2012-01-12,58.46574401855469
2012-01-13,58.63798141479492
2012-01-17,58.90410614013672
2012-01-18,59.86692810058594
2012-01-19,60.98632049560547
2012-01-20,61.17416763305664
2012-01-23,60.735816955566406
2012-01-24,61.28375244140625
2012-01-25,62.035194396972656
2012-01-26,62.12916564941406
2012-01-27,61.90999221801758
2012-01-30,61.831703186035156
2012-01-31,61.377689361572266
2012-02-01,62.23092269897461
2012-02-02,62.13697052001953
2012-02-03,62.55185317993164
2012-02-06,63.03718948364258
2012-02-07,60.673194885253906
2012-02-08,60.12522506713867
2012-02-09,60.15656661987305
2012-02-10,59.81996536254883
2012-02-13,60.16440963745117
2012-02-14,60.03913497924805
2012-02-15,60.477481842041016
2012-02-16,60.75148010253906
2012-02-17,60.58710479736328
2012-02-21,60.360103607177734
2012-02-22,60.14091491699219
2012-02-23,59.843448638916016
2012-02-24,60.4931526184082
2012-02-27,60.367889404296875
2012-02-28,60.446189880371094
2012-02-29,59.66339111328125
2012-03-01,59.78864669799805
2012-03-02,60.01565933227539
2012-03-05,59.49903869628906
2012-03-06,59.05282211303711
2012-03-07,59.41508483886719
2012-03-08,60.320655822753906
2012-03-09,60.493919372558594
2012-03-12,60.40728759765625
2012-03-13,61.26564407348633
2012-03-14,61.1081657409668
2012-03-15,61.494041442871094
2012-03-16,61.50977325439453
2012-03-19,61.30500793457031
2012-03-20,60.706546783447266
2012-03-21,60.50181198120117
2012-03-22,60.541175842285156
2012-03-23,60.16318130493164
2012-03-26,61.16328048706055
2012-03-27,61.23417663574219
2012-03-28,61.060874938964844
2012-03-29,60.71440887451172
2012-03-30,61.14753341674805
2012-04-02,61.352256774902344
2012-04-03,61.5255126953125
2012-04-04,61.23417663574219
2012-04-05,61.14753341674805
2012-04-09,60.39155578613281
2012-04-10,59.85608673095703
2012-04-11,59.88758087158203
2012-04-12,60.06867599487305
2012-04-13,58.89534378051758
2012-04-16,59.07644271850586
2012-04-17,60.31279754638672
2012-04-18,60.06079864501953
2012-04-19,60.00570297241211
2012-04-20,60.186790466308594
2012-04-23,59.572574615478516
2012-04-24,59.89543914794922
2012-04-25,60.54901885986328
2012-04-26,60.887657165527344
2012-04-27,61.3995361328125
2012-04-30,61.77751922607422
2012-05-01,61.02153015136719
2012-05-02,61.029396057128906
2012-05-03,61.14753341674805
2012-05-04,60.39155578613281
2012-05-07,60.4151725769043
2012-05-08,60.42301940917969
2012-05-09,59.86394119262695
2012-05-10,60.3364372253418
2012-05-11,60.44666290283203
2012-05-14,60.226192474365234
2012-05-15,59.84031677246094
2012-05-16,59.816688537597656
2012-05-17,58.89534378051758
2012-05-18,58.4228630065918
2012-05-21,59.36782455444336
2012-05-22,58.88748550415039
2012-05-23,58.59611511230469
2012-05-24,58.84021759033203
2012-05-25,58.60398483276367
2012-05-29,58.50161361694336
2012-05-30,57.832252502441406
2012-05-31,57.58815002441406
2012-06-01,56.85576629638672
2012-06-04,56.84002685546875
2012-06-05,57.16291046142578
2012-06-06,57.63042449951172
2012-06-07,57.76511001586914
2012-06-08,58.05037307739258
2012-06-11,57.471923828125
2012-06-12,57.71758270263672
2012-06-13,57.83643341064453
2012-06-14,57.95526885986328
2012-06-15,58.31186294555664
2012-06-18,58.1850700378418
2012-06-19,59.23103713989258
2012-06-20,59.16764831542969
2012-06-21,58.42280578613281
2012-06-22,58.628787994384766
2012-06-25,57.87605285644531
2012-06-26,57.662105560302734
2012-06-27,58.22468948364258
2012-06-28,57.95526885986328
2012-06-29,59.23103713989258
2012-07-02,59.72233581542969
2012-07-03,59.97587966918945
2012-07-05,59.698543548583984
2012-07-06,59.54005813598633
2012-07-09,59.39744567871094
2012-07-10,59.278560638427734
2012-07-11,59.43706512451172
2012-07-12,58.91407012939453
2012-07-13,58.969547271728516
2012-07-16,59.02500534057617
2012-07-17,59.59553527832031
2012-07-18,59.761932373046875
2012-07-19,60.181915283203125
2012-07-20,59.262718200683594
2012-07-23,58.6605110168457
2012-07-24,57.97904968261719
2012-07-25,58.414878845214844
2012-07-26,59.02500534057617
2012-07-27,60.17396545410156
2012-07-30,60.38792037963867
2012-07-31,59.991729736328125
2012-08-01,59.571746826171875
2012-08-02,58.969547271728516
2012-08-03,58.91407012939453
2012-08-06,59.24688720703125
2012-08-07,59.80152893066406
2012-08-08,59.864952087402344
2012-08-09,59.8253288269043
2012-08-10,60.134361267089844
2012-08-13,60.38792037963867
2012-08-14,60.26906967163086
2012-08-15,60.356204986572266
2012-08-16,60.134361267089844
2012-08-17,60.65732955932617
2012-08-20,60.681095123291016
2012-08-21,60.34831237792969
2012-08-22,60.213592529296875
2012-08-23,59.643062591552734
2012-08-24,60.16604232788086
2012-08-27,60.070953369140625
2012-08-28,59.94417953491211
2012-08-29,59.841148376464844
2012-08-30,60.070953369140625
2012-08-31,60.20565414428711
2012-09-04,60.681095123291016
2012-09-05,60.96803283691406
2012-09-06,61.53395462036133
2012-09-07,62.07600021362305
2012-09-10,61.900611877441406
2012-09-11,62.37089920043945
2012-09-12,62.17959213256836
2012-09-13,62.66581344604492
2012-09-14,63.09623336791992
2012-09-17,63.295467376708984
2012-09-18,63.35927200317383
2012-09-19,63.12013626098633
2012-09-20,63.144065856933594
2012-09-21,63.22377014160156
2012-09-24,63.05638122558594
2012-09-25,62.96870803833008
2012-09-26,62.442623138427734
2012-09-27,62.76145935058594
2012-09-28,62.61798858642578
2012-10-01,62.928836822509766
2012-10-02,63.12809371948242
2012-10-03,62.78538513183594
2012-10-04,63.12809371948242
2012-10-05,63.32735061645508
2012-10-08,63.335350036621094
2012-10-09,61.5578727722168
2012-10-10,60.89629364013672
2012-10-11,61.39844512939453
2012-10-12,61.07168960571289
2012-10-15,60.983978271484375
2012-10-16,61.5817985534668
2012-10-17,61.43830108642578
2012-10-18,61.286865234375
2012-10-19,60.29850769042969
2012-10-22,60.49774932861328
2012-10-23,60.09922790527344
2012-10-24,59.987632751464844
2012-10-25,60.01154327392578
2012-10-26,60.051422119140625
2012-10-31,60.322410583496094
2012-11-01,60.8006591796875
2012-11-02,60.31444549560547
2012-11-05,61.04774856567383
2012-11-06,62.5462532043457
2012-11-07,60.20286560058594
2012-11-08,59.844181060791016
2012-11-09,59.9637451171875
2012-11-12,59.48548889160156
2012-11-13,59.68476486206055
2012-11-14,59.48548889160156
2012-11-15,60.139102935791016
2012-11-16,60.25066375732422
2012-11-19,60.410099029541016
2012-11-20,60.72096633911133
2012-11-21,61.23109817504883
2012-11-23,61.95641326904297
2012-11-26,61.98035430908203
2012-11-27,61.4941291809082
2012-11-28,61.860782623291016
2012-11-29,61.35063552856445
2012-11-30,61.111507415771484
2012-12-03,60.76877212524414
2012-12-04,61.35063552856445
2012-12-05,61.6854133605957
2012-12-06,61.84986877441406
2012-12-07,62.27505111694336
2012-12-10,62.154693603515625
2012-12-11,62.74830627441406
2012-12-12,63.061195373535156
2012-12-13,62.94886779785156
2012-12-14,62.34724044799805
2012-12-17,63.15742874145508
2012-12-18,63.24570083618164
2012-12-19,62.997032165527344
2012-12-20,63.47831344604492
2012-12-21,63.26172637939453
2012-12-24,63.021087646484375
2012-12-26,62.587886810302734
2012-12-27,62.796470642089844
2012-12-28,62.0423698425293
2012-12-31,62.72426223754883
2013-01-02,63.735023498535156
2013-01-03,64.4891128540039
2013-01-04,64.45701599121094
2013-01-07,64.6736068725586
2013-01-08,65.25120544433594
2013-01-09,65.41967010498047
2013-01-10,65.5239486694336
2013-01-11,65.58811950683594
2013-01-14,66.02130126953125
2013-01-15,66.3421859741211
2013-01-16,66.58281707763672
2013-01-17,66.4705581665039
2013-01-18,67.33692932128906
2013-01-22,67.17650604248047
2013-01-23,67.12835693359375
2013-01-24,67.24064636230469
2013-01-25,67.85836029052734
2013-01-28,67.43321228027344
2013-01-29,67.60967254638672
2013-01-30,67.48130798339844
2013-01-31,67.41715240478516
2013-02-01,68.30757904052734
2013-02-04,68.31558990478516
2013-02-05,70.32913970947266
2013-02-06,70.49760437011719
2013-02-07,70.5136489868164
2013-02-08,70.7944564819336
2013-02-11,70.84257507324219
2013-02-12,71.03506469726562
2013-02-13,70.9709243774414
2013-02-14,70.90676879882812
2013-02-15,70.9869613647461
2013-02-19,71.05113220214844
2013-02-20,70.12861633300781
2013-02-21,69.65533447265625
2013-02-22,70.5217056274414
2013-02-25,69.67134857177734
2013-02-26,69.6793441772461
2013-02-27,70.73023986816406
2013-02-28,70.64198303222656
2013-03-01,71.1955337524414
2013-03-04,71.12334442138672
2013-03-05,71.54849243164062
2013-03-06,71.08465576171875
2013-03-07,71.18146514892578
2013-03-08,71.66546630859375
2013-03-11,72.28661346435547
2013-03-12,72.7141342163086
2013-03-13,73.46435546875
2013-03-14,74.61793518066406
2013-03-15,74.45658874511719
2013-03-18,74.09354400634766
2013-03-19,74.00483703613281
2013-03-20,75.01317596435547
2013-03-21,74.15811920166016
2013-03-22,74.79537200927734
2013-03-25,74.56144714355469
2013-03-26,75.75531768798828
2013-03-27,76.7636947631836
2013-03-28,77.12669372558594
2013-04-01,77.20734405517578
2013-04-02,77.90918731689453
2013-04-03,77.77204132080078
2013-04-04,77.89303588867188
2013-04-05,77.53003692626953
2013-04-08,77.00570678710938
2013-04-09,77.47357177734375
2013-04-10,77.77204132080078
2013-04-11,77.96563720703125
2013-04-12,77.73171997070312
2013-04-15,76.50553894042969
2013-04-16,76.97341918945312
2013-04-17,76.27164459228516
2013-04-18,75.54557800292969
2013-04-19,76.2796859741211
2013-04-22,76.7636947631836
2013-04-23,77.3122329711914
2013-04-24,76.60237884521484
2013-04-25,77.75591278076172
2013-04-26,76.32807922363281
2013-04-29,76.4813461303711
2013-04-30,76.0699691772461
2013-05-01,75.48912048339844
2013-05-02,77.57038116455078
2013-05-03,78.59483337402344
2013-05-06,78.17540740966797
2013-05-07,78.62712860107422
2013-05-08,78.71586608886719
2013-05-09,78.85298156738281
2013-05-10,80.35340881347656
2013-05-13,80.93423461914062
2013-05-14,82.0958480834961
2013-05-15,81.74899291992188
2013-05-16,81.07135009765625
2013-05-17,82.10391235351562
2013-05-20,81.57151794433594
2013-05-21,81.48277282714844
2013-05-22,80.68415832519531
2013-05-23,80.80516815185547
2013-05-24,81.33757019042969
2013-05-28,82.21687316894531
2013-05-29,81.32144165039062
2013-05-30,81.3294906616211
2013-05-31,79.55480194091797
2013-06-03,80.02267456054688
2013-06-04,79.3531265258789
2013-06-05,78.5788803100586
2013-06-06,79.25178527832031
2013-06-07,80.01390075683594
2013-06-10,79.87604522705078
2013-06-11,79.705810546875
2013-06-12,79.1869125366211
2013-06-13,79.94091796875
2013-06-14,79.97335052490234
2013-06-17,81.21383666992188
2013-06-18,81.4002914428711
2013-06-19,80.094970703125
2013-06-20,78.03564453125
2013-06-21,77.85728454589844
2013-06-24,79.203125
2013-06-25,79.45448303222656
2013-06-26,80.39496612548828
2013-06-27,80.06256103515625
2013-06-28,80.12738800048828
2013-07-01,80.46792602539062
2013-07-02,78.75723266601562
2013-07-03,79.29234313964844
2013-07-05,79.99766540527344
2013-07-08,80.55711364746094
2013-07-09,80.07061767578125
2013-07-10,80.34629821777344
2013-07-11,81.08409881591797
2013-07-12,82.70561981201172
2013-07-15,82.83533477783203
2013-07-16,82.61642456054688
2013-07-17,82.6650619506836
2013-07-18,83.49205780029297
2013-07-19,84.02715301513672
2013-07-22,84.72442626953125
2013-07-23,84.57036590576172
2013-07-24,84.1001205444336
2013-07-25,83.92987060546875
2013-07-26,83.71096801757812
2013-07-29,83.59745025634766
2013-07-30,83.50016784667969
2013-07-31,84.09200286865234
2013-08-01,83.59745025634766
2013-08-02,82.30023956298828
2013-08-05,81.70028686523438
2013-08-06,81.21383666992188
2013-08-07,81.07601928710938
2013-08-08,81.32732391357422
2013-08-09,81.0273208618164
2013-08-12,81.07601928710938
2013-08-13,80.96249389648438
2013-08-14,80.69493103027344
2013-08-15,79.31666564941406
2013-08-16,78.92749786376953
2013-08-19,79.22746276855469
2013-08-20,79.60040283203125
2013-08-21,79.64094543457031
2013-08-22,80.14360046386719
2013-08-23,80.28144073486328
2013-08-26,80.34629821777344
2013-08-27,78.8464126586914
2013-08-28,79.12206268310547
2013-08-29,79.11396789550781
2013-08-30,78.95182037353516
2013-09-03,78.8950424194336
2013-09-04,80.03824615478516
2013-09-05,80.52306365966797
2013-09-06,80.97938537597656
2013-09-09,81.25642395019531
2013-09-10,81.23197937011719
2013-09-11,81.77790069580078
2013-09-12,81.19937896728516
2013-09-13,81.47642517089844
2013-09-16,82.07940673828125
2013-09-17,82.1364517211914
