Date,CAG
2010-09-29,10.338624954223633
2010-09-30,10.32921028137207
2010-10-01,10.418664932250977
2010-10-04,10.357461929321289
2010-10-05,10.508112907409668
2010-10-06,10.371580123901367
2010-10-07,10.324506759643555
2010-10-08,10.29625415802002
2010-10-11,10.338624954223633
2010-10-12,10.371580123901367
2010-10-13,10.630517959594727
2010-10-14,10.644641876220703
2010-10-15,10.555192947387695
2010-10-18,10.639936447143555
2010-10-19,10.621101379394531
2010-10-20,10.644641876220703
2010-10-21,10.771760940551758
2010-10-22,10.804710388183594
2010-10-25,10.7905855178833
2010-10-26,10.677597999572754
2010-10-27,10.658573150634766
2010-10-28,10.734670639038086
2010-10-29,10.696619033813477
2010-11-01,10.572958946228027
2010-11-02,10.596744537353516
2010-11-03,10.587231636047363
2010-11-04,10.553933143615723
2010-11-05,10.530157089233398
2010-11-08,10.587231636047363
2010-11-09,10.51113224029541
2010-11-10,10.530157089233398
2010-11-11,10.539668083190918
2010-11-12,10.468327522277832
2010-11-15,10.278082847595215
2010-11-16,10.05453872680664
2010-11-17,10.173444747924805
2010-11-18,10.240032196044922
2010-11-19,10.216248512268066
2010-11-22,10.249541282653809
2010-11-23,10.163931846618652
2010-11-24,10.197224617004395
2010-11-26,10.282838821411133
2010-11-29,10.354178428649902
2010-11-30,10.216248512268066
2010-12-01,10.439785957336426
2010-12-02,10.501619338989258
2010-12-03,10.501619338989258
2010-12-06,10.420763969421387
2010-12-07,10.468327522277832
2010-12-08,10.582472801208496
2010-12-09,10.539668083190918
2010-12-10,10.620521545410156
2010-12-13,10.558693885803223
2010-12-14,10.558693885803223
2010-12-15,10.587231636047363
2010-12-16,10.67283821105957
2010-12-17,10.696619033813477
2010-12-20,10.67283821105957
2010-12-21,10.65381908416748
2010-12-22,10.696619033813477
2010-12-23,10.65381908416748
2010-12-27,10.668087005615234
2010-12-28,10.65381908416748
2010-12-29,10.696619033813477
2010-12-30,10.76321029663086
2010-12-31,10.739423751831055
2011-01-03,10.748939514160156
2011-01-04,10.76796817779541
2011-01-05,10.79174518585205
2011-01-06,10.79174518585205
2011-01-07,10.753698348999023
2011-01-10,10.78222942352295
2011-01-11,10.78222942352295
2011-01-12,11.039069175720215
2011-01-13,11.034309387207031
2011-01-14,10.991506576538086
2011-01-18,11.043821334838867
2011-01-19,11.005775451660156
2011-01-20,11.15796947479248
2011-01-21,11.162728309631348
2011-01-24,11.176994323730469
2011-01-25,11.21505069732666
2011-01-26,11.077116966247559
2011-01-27,10.985846519470215
2011-01-28,10.779289245605469
2011-01-31,10.726449012756348
2011-02-01,10.827329635620117
2011-02-02,10.827329635620117
2011-02-03,10.827329635620117
2011-02-04,10.942612648010254
2011-02-07,10.908991813659668
2011-02-08,10.904189109802246
2011-02-09,11.000256538391113
2011-02-10,10.904189109802246
2011-02-11,10.81772232055664
2011-02-14,10.91379165649414
2011-02-15,10.76488208770752
2011-02-16,10.8897705078125
2011-02-17,10.952224731445312
2011-02-18,10.93300724029541
2011-02-22,10.827329635620117
2011-02-23,10.918595314025879
2011-02-24,10.937811851501465
2011-02-25,11.048299789428711
2011-02-28,11.125149726867676
2011-03-01,11.005066871643066
2011-03-02,11.014666557312012
2011-03-03,11.129955291748047
2011-03-04,11.125149726867676
2011-03-07,11.072311401367188
2011-03-08,11.182794570922852
2011-03-09,11.230831146240234
2011-03-10,11.21642017364502
2011-03-11,11.22602653503418
2011-03-14,11.173185348510742
2011-03-15,11.062702178955078
2011-03-16,10.966629028320312
2011-03-17,10.798507690429688
2011-03-18,10.937811851501465
2011-03-21,11.077115058898926
2011-03-22,11.043492317199707
2011-03-23,11.014666557312012
2011-03-24,11.240435600280762
2011-03-25,11.446992874145508
2011-03-28,11.403759956359863
2011-03-29,11.389354705810547
2011-03-30,11.456603050231934
2011-03-31,11.408561706542969
2011-04-01,11.451796531677246
2011-04-04,11.427779197692871
2011-04-05,11.442191123962402
2011-04-06,11.47581672668457
2011-04-07,11.422972679138184
2011-04-08,11.360530853271484
2011-04-11,11.446992874145508
2011-04-12,11.346117973327637
2011-04-13,11.336507797241211
2011-04-14,11.605511665344238
2011-04-15,11.860105514526367
2011-04-18,11.706388473510742
2011-04-19,11.754427909851074
2011-04-20,11.701582908630371
2011-04-21,11.586297988891602
2011-04-25,11.5526762008667
2011-04-26,11.653547286987305
2011-04-27,11.803885459899902
2011-04-28,11.803885459899902
2011-04-29,11.85722827911377
2011-05-02,11.968770980834961
2011-05-03,12.002714157104492
2011-05-04,12.371289253234863
2011-05-05,12.157904624938965
2011-05-06,12.206399917602539
2011-05-09,12.245197296142578
2011-05-10,12.259745597839355
2011-05-11,12.23549747467041
2011-05-12,12.376137733459473
2011-05-13,12.376137733459473
2011-05-16,12.351889610290527
2011-05-17,12.220945358276367
2011-05-18,12.293691635131836
2011-05-19,12.405237197875977
2011-05-20,12.376137733459473
2011-05-23,12.303390502929688
2011-05-24,12.269448280334473
2011-05-25,12.002714157104492
2011-05-26,12.090010643005371
2011-05-27,12.14335823059082
2011-05-31,12.332494735717773
2011-06-01,12.264592170715332
2011-06-02,12.094858169555664
2011-06-03,11.866930961608887
2011-06-06,11.813582420349121
2011-06-07,11.79903507232666
2011-06-08,11.803885459899902
2011-06-09,11.90572452545166
2011-06-10,11.726290702819824
2011-06-13,11.789336204528809
2011-06-14,11.832982063293457
2011-06-15,11.653547286987305
2011-06-16,11.963924407958984
2011-06-17,11.954227447509766
2011-06-20,12.056065559387207
2011-06-21,12.090010643005371
2011-06-22,12.327637672424316
2011-06-23,12.303390502929688
2011-06-24,12.220945358276367
2011-06-27,12.313090324401855
2011-06-28,12.473127365112305
2011-06-29,12.468280792236328
2011-06-30,12.51677131652832
2011-07-01,12.560420036315918
2011-07-05,12.482826232910156
2011-07-06,12.604073524475098
2011-07-07,12.730154991149902
2011-07-08,12.759256362915039
2011-07-11,12.68166446685791
2011-07-12,12.764100074768066
2011-07-13,12.739858627319336
2011-07-14,12.735000610351562
2011-07-15,12.788351058959961
2011-07-18,12.720458030700684
2011-07-19,12.846541404724121
2011-07-20,12.798048973083496
2011-07-21,12.865946769714355
2011-07-22,12.861091613769531
2011-07-25,12.730154991149902
2011-07-26,12.783506393432617
2011-07-27,12.612272262573242
2011-07-28,12.538888931274414
2011-07-29,12.52910327911377
2011-08-01,12.465499877929688
2011-08-02,12.308952331542969
2011-08-03,12.269814491271973
2011-08-04,11.800154685974121
2011-08-05,11.956709861755371
2011-08-08,11.53107738494873
2011-08-09,11.247329711914062
2011-08-10,11.115241050720215
2011-08-11,11.257111549377441
2011-08-12,11.345176696777344
2011-08-15,11.545757293701172
2011-08-16,11.619145393371582
2011-08-17,11.619145393371582
2011-08-18,11.44301700592041
2011-08-19,11.389206886291504
2011-08-22,11.384308815002441
2011-08-23,11.702309608459473
2011-08-24,11.761018753051758
2011-08-25,11.575109481811523
2011-08-26,11.697420120239258
2011-08-29,11.94202709197998
2011-08-30,12.01052188873291
2011-08-31,11.94692325592041
2011-09-01,12.01052188873291
2011-09-02,11.785479545593262
2011-09-06,11.692525863647461
2011-09-07,12.103473663330078
2011-09-08,12.113261222839355
2011-09-09,11.643599510192871
2011-09-12,11.668062210083008
2011-09-13,11.77080249786377
2011-09-14,11.47237491607666
2011-09-15,11.560431480407715
2011-09-16,11.707202911376953
2011-09-19,11.44301700592041
2011-09-20,11.247329711914062
2011-09-21,11.266897201538086
2011-09-22,11.570218086242676
2011-09-23,11.5555419921875
2011-09-26,11.814833641052246
2011-09-27,11.932247161865234
2011-09-28,11.77080249786377
2011-09-29,11.91756820678711
2011-09-30,11.849077224731445
2011-10-03,11.75123405456543
2011-10-04,12.025195121765137
2011-10-05,11.951811790466309
2011-10-06,12.215997695922852
2011-10-07,12.245351791381836
2011-10-10,12.387229919433594
2011-10-11,12.397012710571289
2011-10-12,12.524213790893555
2011-10-13,12.475293159484863
2011-10-14,12.538888931274414
2011-10-17,12.411688804626465
2011-10-18,12.587807655334473
2011-10-19,12.431258201599121
2011-10-20,12.441047668457031
2011-10-21,12.48507308959961
2011-10-24,12.40190315246582
2011-10-25,12.230673789978027
2011-10-26,12.3138427734375
2011-10-27,12.506475448608398
2011-10-28,12.481785774230957
2011-10-31,12.511419296264648
2011-11-01,12.422511100769043
2011-11-02,12.471902847290039
2011-11-03,12.481785774230957
2011-11-04,12.541050910949707
2011-11-07,12.733694076538086
2011-11-08,12.817659378051758
2011-11-09,12.422511100769043
2011-11-10,12.511419296264648
2011-11-11,12.234813690185547
2011-11-14,12.3089017868042
2011-11-15,12.318779945373535
2011-11-16,12.224936485290527
2011-11-17,12.00760269165039
2011-11-18,11.99278450012207
2011-11-21,11.948330879211426
2011-11-22,11.943387985229492
2011-11-23,11.78532886505127
2011-11-25,11.829781532287598
2011-11-28,12.00760269165039
2011-11-29,12.116266250610352
2011-11-30,12.476839065551758
2011-12-01,12.447205543518066
2011-12-02,12.491663932800293
2011-12-05,12.674415588378906
2011-12-06,12.605266571044922
2011-12-07,12.59044361114502
2011-12-08,12.531173706054688
2011-12-09,12.694171905517578
2011-12-12,12.570687294006348
2011-12-13,12.521297454833984
2011-12-14,12.476839065551758
2011-12-15,12.62008285522461
2011-12-16,12.570687294006348
2011-12-19,12.43238639831543
2011-12-20,12.936202049255371
2011-12-21,13.06956672668457
2011-12-22,13.025114059448242
2011-12-23,13.13871955871582
2011-12-27,13.143656730651855
2011-12-28,13.020173072814941
2011-12-29,13.148594856262207
2011-12-30,13.03992748260498
2012-01-03,12.985596656799316
2012-01-04,13.094259262084961
2012-01-05,13.08438491821289
2012-01-06,13.049810409545898
2012-01-09,13.099205017089844
2012-01-10,13.321479797363281
2012-01-11,13.277020454406738
2012-01-12,13.331353187561035
2012-01-13,13.262195587158203
2012-01-17,13.286900520324707
2012-01-18,13.395562171936035
2012-01-19,13.425201416015625
2012-01-20,13.365928649902344
2012-01-23,13.336292266845703
2012-01-24,13.341232299804688
2012-01-25,13.420262336730957
2012-01-26,13.356051445007324
2012-01-27,13.311196327209473
2012-01-30,13.266343116760254
2012-01-31,13.291261672973633
2012-02-01,13.341102600097656
2012-02-02,13.410870552062988
2012-02-03,13.356051445007324
2012-02-06,13.346084594726562
2012-02-07,13.26136302947998
2012-02-08,13.236442565917969
2012-02-09,13.3062162399292
2012-02-10,13.281295776367188
2012-02-13,13.326147079467773
2012-02-14,13.336116790771484
2012-02-15,13.440775871276855
2012-02-16,13.321161270141602
2012-02-17,13.196572303771973
2012-02-21,13.151717185974121
2012-02-22,13.012177467346191
2012-02-23,13.366015434265137
2012-02-24,13.37597942352295
2012-02-27,13.26136302947998
2012-02-28,13.161688804626465
2012-02-29,13.081954956054688
2012-03-01,13.047069549560547
2012-03-02,13.027130126953125
2012-03-05,13.136775016784668
2012-03-06,12.967327117919922
2012-03-07,13.007198333740234
2012-03-08,13.067001342773438
2012-03-09,13.042080879211426
2012-03-12,13.086932182312012
2012-03-13,13.141754150390625
2012-03-14,13.106868743896484
2012-03-15,13.246411323547363
2012-03-16,13.171656608581543
2012-03-19,13.136775016784668
2012-03-20,13.111854553222656
2012-03-21,13.136775016784668
2012-03-22,13.062015533447266
2012-03-23,12.98227596282959
2012-03-26,12.99722957611084
2012-03-27,13.057032585144043
2012-03-28,13.096901893615723
2012-03-29,13.091919898986816
2012-03-30,13.086932182312012
2012-04-02,13.231462478637695
2012-04-03,13.331128120422363
2012-04-04,13.246411323547363
2012-04-05,13.176640510559082
2012-04-09,12.98227596282959
2012-04-10,12.882608413696289
2012-04-11,12.85768985748291
2012-04-12,12.92745590209961
2012-04-13,12.842740058898926
2012-04-16,12.892574310302734
2012-04-17,13.017160415649414
2012-04-18,12.977293968200684
2012-04-19,12.992246627807617
2012-04-20,13.081954956054688
2012-04-23,12.842740058898926
2012-04-24,12.892574310302734
2012-04-25,12.892574310302734
2012-04-26,13.028392791748047
2012-04-27,13.038451194763184
2012-04-30,12.988146781921387
2012-05-01,13.008270263671875
2012-05-02,12.97305965423584
2012-05-03,12.962998390197754
2012-05-04,12.952938079833984
2012-05-07,12.927785873413086
2012-05-08,12.877485275268555
2012-05-09,12.847299575805664
2012-05-10,12.90766429901123
2012-05-11,12.947903633117676
2012-05-14,12.882514953613281
2012-05-15,12.862395286560059
2012-05-16,12.927785873413086
2012-05-17,12.766815185546875
2012-05-18,12.630998611450195
2012-05-21,12.651122093200684
2012-05-22,12.701424598693848
2012-05-23,12.751725196838379
2012-05-24,12.706450462341309
2012-05-25,12.701424598693848
2012-05-29,12.706450462341309
2012-05-30,12.641059875488281
2012-05-31,12.651122093200684
2012-06-01,12.369423866271973
2012-06-04,12.25373363494873
2012-06-05,12.374454498291016
2012-06-06,12.55555248260498
2012-06-07,12.51530647277832
2012-06-08,12.646087646484375
2012-06-11,12.510275840759277
2012-06-12,12.575667381286621
2012-06-13,12.485121726989746
2012-06-14,12.500208854675293
2012-06-15,12.560577392578125
2012-06-18,12.550512313842773
2012-06-19,12.595789909362793
2012-06-20,12.374454498291016
2012-06-21,12.706450462341309
2012-06-22,12.751725196838379
2012-06-25,12.681294441223145
2012-06-26,12.691363334655762
2012-06-27,12.73160171508789
2012-06-28,12.842267036437988
2012-06-29,13.043478012084961
2012-07-02,12.983121871948242
2012-07-03,13.008270263671875
2012-07-05,12.962998390197754
2012-07-06,12.937845230102539
2012-07-09,12.812090873718262
2012-07-10,12.802022933959961
2012-07-11,12.776880264282227
2012-07-12,12.661182403564453
2012-07-13,12.71651554107666
2012-07-16,12.444876670837402
2012-07-17,12.429791450500488
2012-07-18,12.459970474243164
2012-07-19,12.364396095275879
2012-07-20,12.13803482055664
2012-07-23,12.077672004699707
2012-07-24,11.977062225341797
2012-07-25,12.119344711303711
2012-07-26,12.241302490234375
2012-07-27,12.348012924194336
2012-07-30,12.581758499145508
2012-07-31,12.546192169189453
2012-08-01,12.393746376037598
2012-08-02,12.353096008300781
2012-08-03,12.48521614074707
2012-08-06,12.469970703125
2012-08-07,12.551275253295898
2012-08-08,12.541111946105957
2012-08-09,12.581758499145508
2012-08-10,12.617329597473145
2012-08-13,12.576682090759277
2012-08-14,12.480134010314941
2012-08-15,12.52586555480957
2012-08-16,12.5309419631958
2012-08-17,12.566520690917969
2012-08-20,12.58684253692627
2012-08-21,12.632575035095215
2012-08-22,12.627492904663086
2012-08-23,12.546192169189453
2012-08-24,12.627492904663086
2012-08-27,12.718960762023926
2012-08-28,12.815509796142578
2012-08-29,12.825672149658203
2012-08-30,12.698633193969727
2012-08-31,12.75961685180664
2012-09-04,13.034013748168945
2012-09-05,12.922225952148438
2012-09-06,13.140727043151855
2012-09-07,12.998441696166992
2012-09-10,13.034013748168945
2012-09-11,13.054336547851562
2012-09-12,12.98827838897705
2012-09-13,13.19153881072998
2012-09-14,13.003530502319336
2012-09-17,13.008611679077148
2012-09-18,13.028931617736816
2012-09-19,13.034013748168945
2012-09-20,13.841970443725586
2012-09-21,13.97917366027832
2012-09-24,13.989334106445312
2012-09-25,13.918193817138672
2012-09-26,13.989334106445312
2012-09-27,14.014742851257324
2012-09-28,14.019821166992188
2012-10-01,14.111289978027344
2012-10-02,14.12144947052002
2012-10-03,14.085882186889648
2012-10-04,14.141777992248535
2012-10-05,14.12144947052002
2012-10-08,14.157022476196289
2012-10-09,14.126531600952148
2012-10-10,14.167191505432129
2012-10-11,14.151938438415527
2012-10-12,14.197673797607422
2012-10-15,14.436505317687988
2012-10-16,14.431428909301758
2012-10-17,14.492400169372559
2012-10-18,14.614356994628906
2012-10-19,14.36028003692627
2012-10-22,14.370448112487793
2012-10-23,14.289143562316895
2012-10-24,14.172266960144043
2012-10-25,14.390777587890625
2012-10-26,14.334874153137207
2012-10-31,14.273353576660156
2012-11-01,14.406655311584473
2012-11-02,14.391270637512207
2012-11-05,14.396402359008789
2012-11-06,14.54508113861084
2012-11-07,14.334874153137207
2012-11-08,14.19644832611084
2012-11-09,14.237462043762207
2012-11-12,14.273353576660156
2012-11-13,14.263093948364258
2012-11-14,14.191320419311523
2012-11-15,14.201574325561523
2012-11-16,14.222086906433105
2012-11-19,14.283609390258789
2012-11-20,14.334874153137207
2012-11-21,14.422032356262207
2012-11-23,14.565591812133789
2012-11-26,14.504063606262207
2012-11-27,15.19107723236084
2012-11-28,15.20132827758789
2012-11-29,15.175694465637207
2012-11-30,15.308993339538574
2012-12-03,15.288481712341309
2012-12-04,15.150057792663574
2012-12-05,15.221835136413574
2012-12-06,15.20132827758789
2012-12-07,15.252586364746094
2012-12-10,15.247466087341309
2012-12-11,15.232086181640625
2012-12-12,15.524319648742676
2012-12-13,15.467926025390625
2012-12-14,15.457674026489258
2012-12-17,15.544830322265625
2012-12-18,15.488435745239258
2012-12-19,15.360260009765625
2012-12-20,15.462800979614258
2012-12-21,15.278230667114258
2012-12-24,15.267977714538574
2012-12-26,15.103912353515625
2012-12-27,15.06802749633789
2012-12-28,14.97060775756836
2012-12-31,15.124421119689941
2013-01-02,15.426907539367676
2013-01-03,15.391016006469727
2013-01-04,15.503816604614258
2013-01-07,15.467926025390625
2013-01-08,15.457674026489258
2013-01-09,15.58584213256836
2013-01-10,15.698636054992676
2013-01-11,15.790919303894043
2013-01-14,15.908838272094727
2013-01-15,15.929348945617676
2013-01-16,15.980615615844727
2013-01-17,16.154930114746094
2013-01-18,16.252344131469727
2013-01-22,16.375391006469727
2013-01-23,16.318994522094727
2013-01-24,16.61122703552246
2013-01-25,16.57533836364746
2013-01-28,16.72915267944336
2013-01-29,16.68781280517578
2013-01-30,16.90481185913086
2013-01-31,16.889312744140625
2013-02-01,17.08563995361328
2013-02-04,16.951313018798828
2013-02-05,17.0443058013916
2013-02-06,17.07530403137207
2013-02-07,17.194137573242188
2013-02-08,17.24580192565918
2013-02-11,17.240629196166992
2013-02-12,17.2044677734375
2013-02-13,17.29746437072754
2013-02-14,17.452457427978516
2013-02-15,17.42662239074707
2013-02-19,17.28196144104004
2013-02-20,17.38529396057129
2013-02-21,17.421463012695312
2013-02-22,17.52479362487793
2013-02-25,17.318132400512695
2013-02-26,17.473129272460938
2013-02-27,17.61262321472168
2013-02-28,17.622955322265625
2013-03-01,17.721118927001953
2013-03-04,17.922607421875
2013-03-05,17.943273544311523
2013-03-06,17.994945526123047
2013-03-07,17.901954650878906
2013-03-08,17.963945388793945
2013-03-11,17.943273544311523
2013-03-12,17.927780151367188
2013-03-13,18.103435516357422
2013-03-14,18.13443946838379
2013-03-15,18.067277908325195
2013-03-18,18.098270416259766
2013-03-19,18.217100143432617
2013-03-20,18.382427215576172
2013-03-21,18.14993667602539
2013-03-22,18.14993667602539
2013-03-25,18.17060661315918
2013-03-26,18.32560157775879
2013-03-27,18.387601852416992
2013-03-28,18.50126075744629
2013-04-01,18.403099060058594
2013-04-02,18.36176300048828
2013-04-03,18.00527572631836
2013-04-04,17.89160919189453
2013-04-05,17.783117294311523
2013-04-08,17.876117706298828
2013-04-09,17.741785049438477
2013-04-10,17.881284713745117
2013-04-11,17.984609603881836
2013-04-12,18.165433883666992
2013-04-15,17.958782196044922
2013-04-16,18.341094970703125
2013-04-17,18.25326919555664
2013-04-18,18.29976463317871
2013-04-19,18.630416870117188
2013-04-22,18.620088577270508
2013-04-23,18.645923614501953
2013-04-24,18.33077049255371
2013-04-25,18.33077049255371
2013-04-26,18.356779098510742
2013-04-29,18.41402244567871
2013-04-30,18.403608322143555
2013-05-01,18.205888748168945
2013-05-02,18.15386199951172
2013-05-03,18.554502487182617
2013-05-06,18.434825897216797
2013-05-07,18.60133171081543
2013-05-08,18.486862182617188
2013-05-09,18.23711395263672
2013-05-10,18.138248443603516
2013-05-13,18.450441360473633
2013-05-14,18.570112228393555
2013-05-15,18.814659118652344
2013-05-16,18.616941452026367
2013-05-17,18.689786911010742
2013-05-20,18.575315475463867
2013-05-21,18.549299240112305
2013-05-22,18.309955596923828
2013-05-23,18.070602416992188
2013-05-24,18.09141731262207
2013-05-28,18.200687408447266
2013-05-29,17.888500213623047
2013-05-30,17.89369773864746
2013-05-31,17.529476165771484
2013-06-03,17.404600143432617
2013-06-04,17.44623374938965
2013-06-05,17.175661087036133
2013-06-06,17.25370979309082
2013-06-07,17.560693740844727
2013-06-10,17.612733840942383
2013-06-11,17.70638656616211
2013-06-12,17.581510543823242
2013-06-13,17.789634704589844
2013-06-14,17.737606048583984
2013-06-17,17.997764587402344
2013-06-18,17.950937271118164
2013-06-19,17.48785400390625
2013-06-20,17.082008361816406
2013-06-21,17.300539016723633
2013-06-24,17.232894897460938
2013-06-25,17.310941696166992
2013-06-26,17.352569580078125
2013-06-27,18.231904983520508
2013-06-28,18.17466926574707
2013-07-01,18.268327713012695
2013-07-02,18.398406982421875
2013-07-03,18.564910888671875
2013-07-05,18.53369140625
2013-07-08,18.611736297607422
2013-07-09,18.502470016479492
2013-07-10,18.7262020111084
2013-07-11,19.054006576538086
2013-07-12,19.033199310302734
2013-07-15,19.19449234008789
2013-07-16,19.12685203552246
2013-07-17,19.16327476501465
2013-07-18,19.15806770324707
2013-07-19,19.262134552001953
2013-07-22,19.16327476501465
2013-07-23,19.220504760742188
2013-07-24,19.111244201660156
2013-07-25,19.204896926879883
2013-07-26,19.11644172668457
2013-07-29,19.16883659362793
2013-07-30,19.095487594604492
2013-07-31,18.969751358032227
2013-08-01,19.158357620239258
2013-08-02,19.404577255249023
2013-08-05,19.504117965698242
2013-08-06,19.415058135986328
2013-08-07,19.278846740722656
2013-08-08,19.205503463745117
2013-08-09,19.200265884399414
2013-08-12,19.200265884399414
2013-08-13,19.174074172973633
2013-08-14,18.859745025634766
2013-08-15,18.3620548248291
2013-08-16,18.22060775756836
2013-08-19,18.28870964050293
2013-08-20,18.335859298706055
2013-08-21,18.079158782958984
2013-08-22,18.12106704711914
2013-08-23,18.377769470214844
2013-08-26,18.079158782958984
2013-08-27,18.00581932067871
2013-08-28,17.78054428100586
2013-08-29,17.83293914794922
2013-08-30,17.717683792114258
2013-09-03,17.75959014892578
2013-09-04,17.738636016845703
2013-09-05,17.717683792114258
2013-09-06,17.65481948852539
2013-09-09,17.581470489501953
2013-09-10,16.523225784301758
2013-09-11,16.706588745117188
2013-09-12,16.643720626831055
2013-09-13,16.70134735107422
2013-09-16,16.811363220214844
