Date,WFC
2010-11-05,19.631103515625
2010-11-08,19.510169982910156
2010-11-09,18.898801803588867
2010-11-10,19.201122283935547
2010-11-11,18.939102172851562
2010-11-12,18.502412796020508
2010-11-15,18.576313018798828
2010-11-16,18.267271041870117
2010-11-17,18.045555114746094
2010-11-18,18.48225212097168
2010-11-19,18.468814849853516
2010-11-22,18.10603141784668
2010-11-23,18.005245208740234
2010-11-24,18.213525772094727
2010-11-26,17.904476165771484
2010-11-29,18.273984909057617
2010-11-30,18.280698776245117
2010-12-01,18.49569320678711
2010-12-02,19.335491180419922
2010-12-03,19.51688575744629
2010-12-06,19.308616638183594
2010-12-07,19.127220153808594
2010-12-08,19.731874465942383
2010-12-09,20.2021541595459
2010-12-10,20.33652687072754
2010-12-13,20.302934646606445
2010-12-14,20.034202575683594
2010-12-15,20.014049530029297
2010-12-16,20.1685733795166
2010-12-17,20.128259658813477
2010-12-20,20.22231674194336
2010-12-21,20.70604133605957
2010-12-22,21.03523826599121
2010-12-23,20.820247650146484
2010-12-27,20.96805191040039
2010-12-28,20.961336135864258
2010-12-29,20.840402603149414
2010-12-30,20.70604133605957
2010-12-31,20.820247650146484
2011-01-03,21.21664047241211
2011-01-04,21.263662338256836
2011-01-05,21.747385025024414
2011-01-06,21.59958267211914
2011-01-07,21.162893295288086
2011-01-10,20.961336135864258
2011-01-11,21.095705032348633
2011-01-12,21.50552749633789
2011-01-13,21.42490577697754
2011-01-14,22.002683639526367
2011-01-18,21.828001022338867
2011-01-19,21.371164321899414
2011-01-20,21.42490577697754
2011-01-21,21.841445922851562
2011-01-24,21.96908950805664
2011-01-25,21.96908950805664
2011-01-26,21.801132202148438
2011-01-27,21.834728240966797
2011-01-28,21.39131736755371
2011-01-31,21.78098487854004
2011-02-01,22.46625518798828
2011-02-02,22.015445709228516
2011-02-03,22.035634994506836
2011-02-04,22.042360305786133
2011-02-07,22.41915512084961
2011-02-08,22.943967819213867
2011-02-09,22.29131507873535
2011-02-10,22.203845977783203
2011-02-11,22.71520233154297
2011-02-14,22.789215087890625
2011-02-15,22.661380767822266
2011-02-16,22.40569305419922
2011-02-17,22.170207977294922
2011-02-18,21.961624145507812
2011-02-22,21.113840103149414
2011-02-23,21.194581985473633
2011-02-24,21.15421485900879
2011-02-25,21.800142288208008
2011-02-28,21.70594596862793
2011-03-01,21.29550552368164
2011-03-02,21.22821807861328
2011-03-03,21.806873321533203
2011-03-04,21.470441818237305
2011-03-07,21.342607498168945
2011-03-08,21.874155044555664
2011-03-09,22.069272994995117
2011-03-10,21.571369171142578
2011-03-11,21.786684036254883
2011-03-14,21.598283767700195
2011-03-15,21.71267318725586
2011-03-16,21.01291275024414
2011-03-17,21.10037612915039
2011-03-18,21.416622161865234
2011-03-21,21.450260162353516
2011-03-22,21.201305389404297
2011-03-23,21.16093635559082
2011-03-24,21.268831253051758
2011-03-25,21.538572311401367
2011-03-28,21.316043853759766
2011-03-29,21.30254364013672
2011-03-30,21.518335342407227
2011-03-31,21.383464813232422
2011-04-01,21.619491577148438
2011-04-04,21.44415855407715
2011-04-05,21.572290420532227
2011-04-06,21.848772048950195
2011-04-07,21.693675994873047
2011-04-08,21.322786331176758
2011-04-11,21.174423217773438
2011-04-12,21.174423217773438
2011-04-13,20.688892364501953
2011-04-14,20.331491470336914
2011-04-15,20.156166076660156
2011-04-18,19.906658172607422
2011-04-19,20.27754020690918
2011-04-20,19.441360473632812
2011-04-21,19.24579620361328
2011-04-25,19.259286880493164
2011-04-26,19.46833038330078
2011-04-27,19.738067626953125
2011-04-28,19.738067626953125
2011-04-29,19.630178451538086
2011-05-02,19.643659591674805
2011-05-03,19.899906158447266
2011-05-04,19.486879348754883
2011-05-05,19.04676055908203
2011-05-06,19.128015518188477
2011-05-09,19.100936889648438
2011-05-10,19.31760597229004
2011-05-11,19.067081451416016
2011-05-12,19.114479064941406
2011-05-13,18.911348342895508
2011-05-16,18.863954544067383
2011-05-17,19.466571807861328
2011-05-18,19.581680297851562
2011-05-19,19.37177276611328
2011-05-20,18.95874786376953
2011-05-23,18.6405086517334
2011-05-24,18.708223342895508
2011-05-25,18.660823822021484
2011-05-26,18.755615234375
2011-05-27,19.053544998168945
2011-05-31,19.209272384643555
2011-06-01,18.24102020263672
2011-06-02,18.389984130859375
2011-06-03,18.186859130859375
2011-06-06,17.780593872070312
2011-06-07,17.448816299438477
2011-06-08,17.171215057373047
2011-06-09,17.753515243530273
2011-06-10,17.79413604736328
2011-06-13,18.213932037353516
2011-06-14,18.295190811157227
2011-06-15,17.976953506469727
2011-06-16,18.146230697631836
2011-06-17,18.50509262084961
2011-06-20,18.247785568237305
2011-06-21,18.593116760253906
2011-06-22,18.532167434692383
2011-06-23,18.30873680114746
2011-06-24,18.457691192626953
2011-06-27,18.586345672607422
2011-06-28,18.61343002319336
2011-06-29,19.00613784790039
2011-06-30,18.999366760253906
2011-07-01,19.412399291992188
2011-07-05,19.243127822875977
2011-07-06,19.039997100830078
2011-07-07,19.405635833740234
2011-07-08,19.161880493164062
2011-07-11,18.681127548217773
2011-07-12,18.545711517333984
2011-07-13,18.6405086517334
2011-07-14,18.471233367919922
2011-07-15,18.403532028198242
2011-07-18,18.200393676757812
2011-07-19,19.236356735229492
2011-07-20,19.43271255493164
2011-07-21,19.89313316345215
2011-07-22,19.73063850402832
2011-07-25,19.60199546813965
2011-07-26,19.615528106689453
2011-07-27,19.351459503173828
2011-07-28,19.161880493164062
2011-07-29,18.91811752319336
2011-08-01,18.911348342895508
2011-08-02,18.403532028198242
2011-08-03,18.56675148010254
2011-08-04,17.505796432495117
2011-08-05,17.14533805847168
2011-08-08,15.594712257385254
2011-08-09,16.85289192199707
2011-08-10,15.560707092285156
2011-08-11,16.5196475982666
2011-08-12,16.410829544067383
2011-08-15,17.01612091064453
2011-08-16,16.69647789001465
2011-08-17,16.9208984375
2011-08-18,16.131990432739258
2011-08-19,15.887155532836914
2011-08-22,15.567506790161133
2011-08-23,16.28160285949707
2011-08-24,16.614864349365234
2011-08-25,16.839298248291016
2011-08-26,16.723678588867188
2011-08-29,17.288156509399414
2011-08-30,17.27456283569336
2011-08-31,17.750633239746094
2011-09-01,17.158939361572266
2011-09-02,16.458436965942383
2011-09-06,16.26801300048828
2011-09-07,16.975311279296875
2011-09-08,16.594453811645508
2011-09-09,15.995967864990234
2011-09-12,16.390424728393555
2011-09-13,16.567249298095703
2011-09-14,16.79169273376465
2011-09-15,17.13174057006836
2011-09-16,16.968515396118164
2011-09-19,16.546852111816406
2011-09-20,16.778085708618164
2011-09-21,16.125185012817383
2011-09-22,15.7579345703125
2011-09-23,16.111587524414062
2011-09-26,16.859699249267578
2011-09-27,16.975311279296875
2011-09-28,16.62847137451172
2011-09-29,16.9957218170166
2011-09-30,16.40403175354004
2011-10-03,15.76473617553711
2011-10-04,16.46523666381836
2011-10-05,16.662466049194336
2011-10-06,17.254152297973633
2011-10-07,16.68967628479004
2011-10-10,17.771034240722656
2011-10-11,17.71662139892578
2011-10-12,18.328710556030273
2011-10-13,17.764232635498047
2011-10-14,18.138286590576172
2011-10-17,16.60805892944336
2011-10-18,17.58740234375
2011-10-19,17.124942779541016
2011-10-20,17.51939582824707
2011-10-21,17.893447875976562
2011-10-24,18.036272048950195
2011-10-25,17.376575469970703
2011-10-26,17.51939582824707
2011-10-27,18.410329818725586
2011-10-28,18.41713523864746
2011-10-31,17.621414184570312
2011-11-01,16.846092224121094
2011-11-02,17.310819625854492
2011-11-03,17.638853073120117
2011-11-04,17.358657836914062
2011-11-07,17.372318267822266
2011-11-08,18.130910873413086
2011-11-09,17.07845687866211
2011-11-10,17.139965057373047
2011-11-11,17.529508590698242
2011-11-14,17.15362548828125
2011-11-15,17.283479690551758
2011-11-16,17.04428482055664
2011-11-17,16.859758377075195
2011-11-18,16.873437881469727
2011-11-21,16.524890899658203
2011-11-22,16.354034423828125
2011-11-23,15.861983299255371
2011-11-25,16.067012786865234
2011-11-28,16.504390716552734
2011-11-29,16.456554412841797
2011-11-30,17.67302131652832
2011-12-01,17.52267074584961
2011-12-02,17.816543579101562
2011-12-05,18.27442741394043
2011-12-06,18.212915420532227
2011-12-07,18.486286163330078
2011-12-08,17.8985538482666
2011-12-09,18.39060401916504
2011-12-12,17.966888427734375
2011-12-13,17.625181198120117
2011-12-14,17.67302131652832
2011-12-15,17.50217056274414
2011-12-16,17.755033493041992
2011-12-19,17.297151565551758
2011-12-20,18.110408782958984
2011-12-21,18.37693214416504
2011-12-22,18.622961044311523
2011-12-23,18.99201011657715
2011-12-27,18.86899185180664
2011-12-28,18.527286529541016
2011-12-29,18.97150421142578
2011-12-30,18.83481788635254
2012-01-03,19.42938804626465
2012-01-04,19.518232345581055
2012-01-05,19.83260726928711
2012-01-06,19.777935028076172
2012-01-09,20.023962020874023
2012-01-10,20.09913444519043
2012-01-11,20.24264907836914
2012-01-12,20.23581314086914
2012-01-13,20.23581314086914
2012-01-17,20.386171340942383
2012-01-18,20.666362762451172
2012-01-19,20.604860305786133
2012-01-20,20.87139129638672
2012-01-23,21.13108253479004
2012-01-24,20.87139129638672
2012-01-25,20.639026641845703
2012-01-26,19.853107452392578
2012-01-27,20.228981018066406
2012-01-30,19.98978614807129
2012-01-31,19.962444305419922
2012-02-01,20.511438369750977
2012-02-02,20.51829719543457
2012-02-03,21.019250869750977
2012-02-06,20.724166870117188
2012-02-07,20.765344619750977
2012-02-08,21.019250869750977
2012-02-09,20.98493194580078
2012-02-10,20.765344619750977
2012-02-13,21.01238250732422
2012-02-14,20.87514305114746
2012-02-15,20.703582763671875
2012-02-16,20.840824127197266
2012-02-17,21.334911346435547
2012-02-21,21.24570083618164
2012-02-22,20.991796493530273
2012-02-23,21.03297233581543
2012-02-24,20.71044158935547
2012-02-27,21.293739318847656
2012-02-28,21.527057647705078
2012-02-29,21.472158432006836
2012-03-01,21.64371681213379
2012-03-02,21.46529769897461
2012-03-05,21.252559661865234
2012-03-06,20.662405014038086
2012-03-07,20.868276596069336
2012-03-08,21.54764747619629
2012-03-09,21.72606658935547
2012-03-12,21.623126983642578
2012-03-13,22.872074127197266
2012-03-14,22.89951515197754
2012-03-15,23.379878997802734
2012-03-16,23.256357192993164
2012-03-19,23.503400802612305
2012-03-20,23.551435470581055
2012-03-21,23.345571517944336
2012-03-22,22.96014976501465
2012-03-23,23.077144622802734
2012-03-26,23.66905403137207
2012-03-27,23.400630950927734
2012-03-28,23.724111557006836
2012-03-29,23.35934066772461
2012-03-30,23.49698829650879
2012-04-02,23.751638412475586
2012-04-03,23.730993270874023
2012-04-04,23.31804656982422
2012-04-05,23.214801788330078
2012-04-09,23.001445770263672
2012-04-10,22.657310485839844
2012-04-11,23.139089584350586
2012-04-12,23.414396286010742
2012-04-13,22.602252960205078
2012-04-16,22.81561851501465
2012-04-17,23.180391311645508
2012-04-18,23.10467529296875
2012-04-19,22.79496955871582
2012-04-20,22.712369918823242
2012-04-23,22.49901580810547
2012-04-24,22.76055145263672
2012-04-25,22.95326805114746
2012-04-26,23.29051399230957
2012-04-27,23.24233627319336
2012-04-30,23.001445770263672
2012-05-01,23.46257209777832
2012-05-02,23.254749298095703
2012-05-03,23.13006019592285
2012-05-04,22.88068389892578
2012-05-07,23.206262588500977
2012-05-08,22.963815689086914
2012-05-09,22.60359764099121
2012-05-10,22.991518020629883
2012-05-11,23.074644088745117
2012-05-14,22.451187133789062
2012-05-15,22.33343505859375
2012-05-16,22.146394729614258
2012-05-17,21.779253005981445
2012-05-18,21.432889938354492
2012-05-21,21.75154685974121
2012-05-22,21.938583374023438
2012-05-23,21.98706817626953
2012-05-24,22.035558700561523
2012-05-25,22.070199966430664
2012-05-29,22.34035873413086
2012-05-30,21.95935821533203
2012-05-31,22.201810836791992
2012-06-01,20.892568588256836
2012-06-04,20.816368103027344
2012-06-05,21.141948699951172
2012-06-06,21.453670501708984
2012-06-07,21.599145889282227
2012-06-08,21.77233123779297
2012-06-11,21.467529296875
2012-06-12,21.682270050048828
2012-06-13,21.876237869262695
2012-06-14,22.187965393066406
2012-06-15,22.47890853881836
2012-06-18,22.485828399658203
2012-06-19,22.832189559936523
2012-06-20,22.728282928466797
2012-06-21,22.402708053588867
2012-06-22,22.728282928466797
2012-06-25,22.319578170776367
2012-06-26,22.395776748657227
2012-06-27,22.672866821289062
2012-06-28,22.499677658081055
2012-06-29,23.16469955444336
2012-07-02,23.240901947021484
2012-07-03,23.192411422729492
2012-07-05,22.949951171875
2012-07-06,22.89454460144043
2012-07-09,23.040006637573242
2012-07-10,22.83911895751953
2012-07-11,23.04694366455078
2012-07-12,22.75598907470703
2012-07-13,23.49028778076172
2012-07-16,23.566482543945312
2012-07-17,23.635751724243164
2012-07-18,23.524911880493164
2012-07-19,23.656545639038086
2012-07-20,23.421010971069336
2012-07-23,23.16469955444336
2012-07-24,23.01922607421875
2012-07-25,22.97073745727539
2012-07-26,23.40022850036621
2012-07-27,23.656545639038086
2012-07-30,23.524911880493164
2012-07-31,23.421010971069336
2012-08-01,23.483356475830078
2012-08-02,23.09541893005371
2012-08-03,23.788156509399414
2012-08-06,23.552629470825195
2012-08-07,23.524911880493164
2012-08-08,23.580699920654297
2012-08-09,23.580699920654297
2012-08-10,23.587669372558594
2012-08-13,23.67830467224121
2012-08-14,23.67830467224121
2012-08-15,23.685279846191406
2012-08-16,23.796846389770508
2012-08-17,23.727121353149414
2012-08-20,23.755001068115234
2012-08-21,23.971149444580078
2012-08-22,23.83170509338379
2012-08-23,23.65041732788086
2012-08-24,23.734086990356445
2012-08-27,23.720144271850586
2012-08-28,23.775924682617188
2012-08-29,23.755001068115234
2012-08-30,23.61556053161621
2012-08-31,23.727121353149414
2012-09-04,23.566755294799805
2012-09-05,23.531890869140625
2012-09-06,24.291885375976562
2012-09-07,24.403438568115234
2012-09-10,24.117572784423828
2012-09-11,23.810792922973633
2012-09-12,23.93628692626953
2012-09-13,24.78692626953125
2012-09-14,25.191320419311523
2012-09-17,24.633533477783203
2012-09-18,24.710235595703125
2012-09-19,24.577756881713867
2012-09-20,24.542888641357422
2012-09-21,24.382526397705078
2012-09-24,24.47316551208496
2012-09-25,24.208219528198242
2012-09-26,23.999040603637695
2012-09-27,24.236099243164062
2012-09-28,24.075729370117188
2012-10-01,24.19426727294922
2012-10-02,24.27794075012207
2012-10-03,24.710235595703125
2012-10-04,25.07976722717285
2012-10-05,24.989124298095703
2012-10-08,24.96122932434082
2012-10-09,24.47316551208496
2012-10-10,24.563796997070312
2012-10-11,24.528949737548828
2012-10-12,23.880510330200195
2012-10-15,23.63648223876953
2012-10-16,23.517942428588867
2012-10-17,24.033906936645508
2012-10-18,24.1036319732666
2012-10-19,23.943262100219727
2012-10-22,24.054824829101562
2012-10-23,23.61556053161621
2012-10-24,23.510976791381836
2012-10-25,23.7480411529541
2012-10-26,23.685279846191406
2012-10-31,23.490062713623047
2012-11-01,23.7480411529541
2012-11-02,23.524919509887695
2012-11-05,23.720144271850586
2012-11-06,23.9293212890625
2012-11-07,23.09424591064453
2012-11-08,22.701271057128906
2012-11-09,22.701271057128906
2012-11-12,22.715309143066406
2012-11-13,22.469697952270508
2012-11-14,22.05567169189453
2012-11-15,22.153915405273438
2012-11-16,22.413555145263672
2012-11-19,22.736358642578125
2012-11-20,23.101268768310547
2012-11-21,22.869688034057617
2012-11-23,23.297754287719727
2012-11-26,23.087230682373047
2012-11-27,22.897762298583984
2012-11-28,23.024078369140625
2012-11-29,23.26968002319336
2012-11-30,23.16441535949707
2012-12-03,22.98196792602539
2012-12-04,22.974945068359375
2012-12-05,23.14336395263672
2012-12-06,23.255651473999023
2012-12-07,23.31879997253418
2012-12-10,23.19249153137207
2012-12-11,23.36090660095215
2012-12-12,23.508277893066406
2012-12-13,23.33985137939453
2012-12-14,23.262666702270508
2012-12-17,24.12580108642578
2012-12-18,24.53281593322754
2012-12-19,24.294231414794922
2012-12-20,24.602983474731445
2012-12-21,24.19597625732422
2012-12-24,24.153873443603516
2012-12-26,24.090707778930664
2012-12-27,23.985458374023438
2012-12-28,23.79599380493164
2012-12-31,23.985458374023438
2013-01-02,24.59596824645996
2013-01-03,24.392465591430664
2013-01-04,24.518781661987305
2013-01-07,24.39948272705078
2013-01-08,24.357379913330078
2013-01-09,24.357379913330078
2013-01-10,24.84157943725586
2013-01-11,24.631059646606445
2013-01-14,24.39948272705078
2013-01-15,24.638072967529297
2013-01-16,24.624038696289062
2013-01-17,24.581933975219727
2013-01-18,24.511764526367188
2013-01-22,24.588947296142578
2013-01-23,24.52579116821289
2013-01-24,24.673173904418945
2013-01-25,24.659116744995117
2013-01-28,24.638072967529297
2013-01-29,24.7503604888916
2013-01-30,24.71501350402832
2013-01-31,24.61606788635254
2013-02-01,24.828088760375977
2013-02-04,24.566600799560547
2013-02-05,24.63020896911621
2013-02-06,24.71501350402832
2013-02-07,24.49591827392578
2013-02-08,24.651409149169922
2013-02-11,24.919973373413086
2013-02-12,25.09666633605957
2013-02-13,24.828088760375977
2013-02-14,24.8846378326416
2013-02-15,24.849292755126953
2013-02-19,24.835166931152344
2013-02-20,24.80689239501953
2013-02-21,25.061323165893555
2013-02-22,25.31574821472168
2013-02-25,24.587804794311523
2013-02-26,24.559537887573242
2013-02-27,24.828088760375977
2013-02-28,24.792757034301758
2013-03-01,25.011856079101562
2013-03-04,25.33695411682129
2013-03-05,25.3581600189209
2013-03-06,25.478307723999023
2013-03-07,25.739803314208984
2013-03-08,25.796348571777344
2013-03-11,26.241596221923828
2013-03-12,25.909427642822266
2013-03-13,25.987163543701172
2013-03-14,26.128511428833008
2013-03-15,26.99781036376953
2013-03-18,26.68683624267578
2013-03-19,26.496028900146484
2013-03-20,26.460683822631836
2013-03-21,26.24866485595703
2013-03-22,26.291059494018555
2013-03-25,26.298145294189453
2013-03-26,26.36174201965332
2013-03-27,26.135578155517578
2013-03-28,26.14265251159668
2013-04-01,26.10024642944336
2013-04-02,26.064903259277344
2013-04-03,25.91649055480957
2013-04-04,26.446537017822266
2013-04-05,26.25572967529297
2013-04-08,26.163854598999023
2013-04-09,26.467756271362305
2013-04-10,26.552566528320312
2013-04-11,26.510150909423828
2013-04-12,26.298145294189453
2013-04-15,25.845808029174805
2013-04-16,26.192123413085938
2013-04-17,25.838741302490234
2013-04-18,25.633790969848633
2013-04-19,25.930625915527344
2013-04-22,25.958890914916992
2013-04-23,26.241596221923828
2013-04-24,26.390012741088867
2013-04-25,26.602031707763672
2013-04-26,26.771650314331055
2013-04-29,26.771650314331055
2013-04-30,26.842327117919922
2013-05-01,26.47481918334961
2013-05-02,26.439477920532227
2013-05-03,26.67272186279297
2013-05-06,26.785795211791992
2013-05-07,27.1391658782959
2013-05-08,27.388479232788086
2013-05-09,26.989578247070312
2013-05-10,27.089298248291016
2013-05-13,27.21039581298828
2013-05-14,27.60928726196289
2013-05-15,27.99393653869629
2013-05-16,27.96544647216797
2013-05-17,28.407093048095703
2013-05-20,28.635028839111328
2013-05-21,28.976932525634766
2013-05-22,28.56378936767578
2013-05-23,28.499675750732422
2013-05-24,28.663515090942383
2013-05-28,28.862966537475586
2013-05-29,29.026798248291016
2013-05-30,29.382953643798828
2013-05-31,28.884340286254883
2013-06-03,29.012557983398438
2013-06-04,28.80597686767578
2013-06-05,28.364347457885742
2013-06-06,29.005430221557617
2013-06-07,29.382953643798828
2013-06-10,29.39719581604004
2013-06-11,28.962684631347656
2013-06-12,28.68488311767578
2013-06-13,29.162137985229492
2013-06-14,28.606529235839844
2013-06-17,28.927074432373047
2013-06-18,29.090913772583008
2013-06-19,28.962684631347656
2013-06-20,28.556684494018555
2013-06-21,29.176366806030273
2013-06-24,28.35009765625
2013-06-25,28.706260681152344
2013-06-26,29.21912384033203
2013-06-27,29.603776931762695
2013-06-28,29.39719581604004
2013-07-01,29.461315155029297
2013-07-02,29.361587524414062
2013-07-03,29.361587524414062
2013-07-05,29.96705436706543
2013-07-08,30.5084171295166
2013-07-09,30.415809631347656
2013-07-10,29.96705436706543
2013-07-11,29.838829040527344
2013-07-12,30.365957260131836
2013-07-15,30.87881088256836
2013-07-16,30.64374351501465
2013-07-17,30.99277687072754
2013-07-18,31.633861541748047
2013-07-19,31.662357330322266
2013-07-22,31.790565490722656
2013-07-23,31.747840881347656
2013-07-24,31.562633514404297
2013-07-25,31.092504501342773
2013-07-26,30.99277687072754
2013-07-29,30.807573318481445
2013-07-30,30.814706802368164
2013-07-31,30.98564338684082
2013-08-01,31.527021408081055
2013-08-02,31.690855026245117
2013-08-05,31.583995819091797
2013-08-06,31.36319351196289
2013-08-07,31.033266067504883
2013-08-08,30.997406005859375
2013-08-09,31.00458526611328
2013-08-12,30.983064651489258
2013-08-13,31.069129943847656
2013-08-14,30.911348342895508
2013-08-15,30.832468032836914
2013-08-16,30.660335540771484
2013-08-19,30.47386360168457
2013-08-20,30.545560836791992
2013-08-21,30.380619049072266
2013-08-22,30.466693878173828
2013-08-23,30.66751480102539
2013-08-26,30.40214729309082
2013-08-27,29.48412322998047
2013-08-28,29.58452796936035
2013-08-29,29.58452796936035
2013-08-30,29.462600708007812
2013-09-03,29.6849365234375
2013-09-04,29.763830184936523
2013-09-05,29.993331909179688
2013-09-06,29.713626861572266
2013-09-09,29.921607971191406
2013-09-10,30.445178985595703
2013-09-11,30.48102569580078
2013-09-12,30.308900833129883
2013-09-13,30.258695602416992
2013-09-16,30.760738372802734
