Date,CSCO
2010-11-04,15.844038963317871
2010-11-05,15.876758575439453
2010-11-08,15.961836814880371
2010-11-09,15.935659408569336
2010-11-10,16.027278900146484
2010-11-11,13.429144859313965
2010-11-12,13.186999320983887
2010-11-15,13.056116104125977
2010-11-16,12.722342491149902
2010-11-17,12.702713012695312
2010-11-18,12.83360481262207
2010-11-19,12.83360481262207
2010-11-22,12.800882339477539
2010-11-23,12.565282821655273
2010-11-24,12.735442161560059
2010-11-26,12.7550687789917
2010-11-29,12.722342491149902
2010-11-30,12.539107322692871
2010-12-01,12.64380931854248
2010-12-02,12.578371047973633
2010-12-03,12.480196952819824
2010-12-06,12.71580696105957
2010-12-07,12.68962574005127
2010-12-08,12.663445472717285
2010-12-09,12.892501831054688
2010-12-10,12.892501831054688
2010-12-13,12.813969612121582
2010-12-14,12.787793159484863
2010-12-15,12.741981506347656
2010-12-16,12.925223350524902
2010-12-17,12.794336318969727
2010-12-20,12.840143203735352
2010-12-21,12.781243324279785
2010-12-22,12.800882339477539
2010-12-23,12.885956764221191
2010-12-27,13.193546295166016
2010-12-28,13.317893981933594
2010-12-29,13.252447128295898
2010-12-30,13.239360809326172
2010-12-31,13.239360809326172
2011-01-03,13.409510612487793
2011-01-04,13.429144859313965
2011-01-05,13.592752456665039
2011-01-06,13.71055793762207
2011-01-07,13.723639488220215
2011-01-10,13.605847358703613
2011-01-11,13.664748191833496
2011-01-12,13.821816444396973
2011-01-13,13.795636177062988
2011-01-14,13.88071060180664
2011-01-18,13.887250900268555
2011-01-19,13.625476837158203
2011-01-20,13.592752456665039
2011-01-21,13.566576957702637
2011-01-24,13.85452938079834
2011-01-25,14.09667682647705
2011-01-26,14.018142700195312
2011-01-27,14.031234741210938
2011-01-28,13.697464942932129
2011-01-31,13.84144401550293
2011-02-01,14.050861358642578
2011-02-02,14.149026870727539
2011-02-03,14.338818550109863
2011-02-04,14.430442810058594
2011-02-07,14.417353630065918
2011-02-08,14.391173362731934
2011-02-09,14.423898696899414
2011-02-10,12.382036209106445
2011-02-11,12.23806095123291
2011-02-14,12.310046195983887
2011-02-15,12.218428611755371
2011-02-16,12.15952205657959
2011-02-17,12.224969863891602
2011-02-18,12.336224555969238
2011-02-22,12.1660737991333
2011-02-23,12.041733741760254
2011-02-24,12.01555061340332
2011-02-25,12.198792457580566
2011-02-28,12.14643669128418
2011-03-01,12.14643669128418
2011-03-02,12.107171058654785
2011-03-03,12.126800537109375
2011-03-04,12.041733741760254
2011-03-07,11.91084098815918
2011-03-08,11.923930168151855
2011-03-09,11.85848617553711
2011-03-10,11.727599143981934
2011-03-11,11.747230529785156
2011-03-14,11.681790351867676
2011-03-15,11.380739212036133
2011-03-16,11.158231735229492
2011-03-17,11.125509262084961
2011-03-18,11.217134475708008
2011-03-21,11.380739212036133
2011-03-22,11.420010566711426
2011-03-23,11.505084037780762
2011-03-24,11.361111640930176
2011-03-25,11.308754920959473
2011-03-28,11.249858856201172
2011-03-29,11.453442573547363
2011-03-30,11.381199836730957
2011-03-31,11.262989044189453
2011-04-01,11.190751075744629
2011-04-04,11.203883171081543
2011-04-05,11.308958053588867
2011-04-06,11.867180824279785
2011-04-07,11.762104988098145
2011-04-08,11.591355323791504
2011-04-11,11.473143577575684
2011-04-12,11.453442573547363
2011-04-13,11.328659057617188
2011-04-14,11.27612590789795
2011-04-15,11.184181213378906
2011-04-18,10.987157821655273
2011-04-19,10.908352851867676
2011-04-20,11.118508338928223
2011-04-21,11.12507438659668
2011-04-25,11.230154037475586
2011-04-26,11.505985260009766
2011-04-27,11.289261817932129
2011-04-28,11.354934692382812
2011-04-29,11.505985260009766
2011-05-02,11.545382499694824
2011-05-03,11.433740615844727
2011-05-04,11.473143577575684
2011-05-05,11.47970962524414
2011-05-06,11.532246589660645
2011-05-09,11.558520317077637
2011-05-10,11.683297157287598
2011-05-11,11.676729202270508
2011-05-12,11.118508338928223
2011-05-13,11.08566665649414
2011-05-16,10.901780128479004
2011-05-17,10.928051948547363
2011-05-18,10.93462085723877
2011-05-19,10.94118881225586
2011-05-20,10.855813026428223
2011-05-23,10.737601280212402
2011-05-24,10.685060501098633
2011-05-25,10.632522583007812
2011-05-26,10.671928405761719
2011-05-27,10.809843063354492
2011-05-31,11.033132553100586
2011-06-01,10.757303237915039
2011-06-02,10.671928405761719
2011-06-03,10.514311790466309
2011-06-06,10.501178741455078
2011-06-07,10.185942649841309
2011-06-08,10.048029899597168
2011-06-09,10.054596900939941
2011-06-10,9.929817199707031
2011-06-13,9.890412330627441
2011-06-14,9.903550148010254
2011-06-15,9.74593448638916
2011-06-16,9.8838472366333
2011-06-17,9.831306457519531
2011-06-20,9.942955017089844
2011-06-21,10.185942649841309
2011-06-22,10.087435722351074
2011-06-23,10.159673690795898
2011-06-24,9.805036544799805
2011-06-27,9.8838472366333
2011-06-28,9.93638801574707
2011-06-29,10.074298858642578
2011-06-30,10.251619338989258
2011-07-01,10.415802001953125
2011-07-05,10.330101013183594
2011-07-06,10.257588386535645
2011-07-07,10.48172664642334
2011-07-08,10.376245498657227
2011-07-11,10.171887397766113
2011-07-12,10.283956527709961
2011-07-13,10.264177322387695
2011-07-14,10.171887397766113
2011-07-15,10.277363777160645
2011-07-18,10.178481101989746
2011-07-19,10.323506355285645
2011-07-20,10.428987503051758
2011-07-21,10.7783784866333
2011-07-22,10.850893020629883
2011-07-25,10.732234001159668
2011-07-26,10.738823890686035
2011-07-27,10.34328556060791
2011-07-28,10.554240226745605
2011-07-29,10.527872085571289
2011-08-01,10.435576438903809
2011-08-02,10.191661834716797
2011-08-03,10.21143913269043
2011-08-04,9.769759178161621
2011-08-05,9.848867416381836
2011-08-08,9.189638137817383
2011-08-09,9.26874828338623
2011-08-10,9.051198959350586
2011-08-11,10.494909286499023
2011-08-12,10.541056632995605
2011-08-15,10.567422866821289
2011-08-16,10.547648429870605
2011-08-17,10.44876480102539
2011-08-18,9.895011901855469
2011-08-19,9.94115924835205
2011-08-22,9.895011901855469
2011-08-23,10.178481101989746
2011-08-24,10.191661834716797
2011-08-25,9.94115924835205
2011-08-26,10.099370956420898
2011-08-29,10.376245498657227
2011-08-30,10.303732872009277
2011-08-31,10.330101013183594
2011-09-01,10.428987503051758
2011-09-02,10.158702850341797
2011-09-06,10.073004722595215
2011-09-07,10.468539237976074
2011-09-08,10.738823890686035
2011-09-09,10.428987503051758
2011-09-12,10.606977462768555
2011-09-13,10.7783784866333
2011-09-14,10.765192031860352
2011-09-15,10.98932933807373
2011-09-16,10.956371307373047
2011-09-19,10.883854866027832
2011-09-20,10.897040367126465
2011-09-21,10.442169189453125
2011-09-22,10.105966567993164
2011-09-23,10.290547370910645
2011-09-26,10.541056632995605
2011-09-27,10.593793869018555
2011-09-28,10.442169189453125
2011-09-29,10.44876480102539
2011-09-30,10.218032836914062
2011-10-03,10.013670921325684
2011-10-04,10.311505317687988
2011-10-05,10.695368766784668
2011-10-06,11.085855484008789
2011-10-07,11.02629280090332
2011-10-10,11.310882568359375
2011-10-11,11.244699478149414
2011-10-12,11.416775703430176
2011-10-13,11.529290199279785
2011-10-14,11.61533260345459
2011-10-17,11.363832473754883
2011-10-18,11.588855743408203
2011-10-19,11.35721492767334
2011-10-20,11.377070426940918
2011-10-21,11.502815246582031
2011-10-24,11.608713150024414
2011-10-25,11.66165828704834
2011-10-26,11.65504264831543
2011-10-27,12.204374313354492
2011-10-28,12.283787727355957
2011-10-31,12.263932228088379
2011-11-01,11.641802787780762
2011-11-02,11.813886642456055
2011-11-03,12.032291412353516
2011-11-04,11.933014869689941
2011-11-07,11.919779777526855
2011-11-08,12.118330955505371
2011-11-09,11.65504264831543
2011-11-10,12.316884994506836
2011-11-11,12.588240623474121
2011-11-14,12.53529167175293
2011-11-15,12.654424667358398
2011-11-16,12.442634582519531
2011-11-17,12.230846405029297
2011-11-18,12.191129684448242
2011-11-21,11.913162231445312
2011-11-22,11.860213279724121
2011-11-23,11.522672653198242
2011-11-25,11.582242012023926
2011-11-28,11.919779777526855
2011-11-29,11.701367378234863
2011-11-30,12.336736679077148
2011-12-01,12.297024726867676
2011-12-02,12.277176856994629
2011-12-05,12.436012268066406
2011-12-06,12.396303176879883
2011-12-07,12.568384170532227
2011-12-08,12.290407180786133
2011-12-09,12.495576858520508
2011-12-12,12.263932228088379
2011-12-13,12.224225044250488
2011-12-14,11.899920463562012
2011-12-15,11.939632415771484
2011-12-16,11.873449325561523
2011-12-19,11.707992553710938
2011-12-20,12.184514045715332
2011-12-21,11.860213279724121
2011-12-22,11.999198913574219
2011-12-23,12.224225044250488
2011-12-27,12.297024726867676
2011-12-28,12.019049644470215
2011-12-29,12.078619003295898
2011-12-30,11.966108322143555
2012-01-03,12.371173858642578
2012-01-04,12.610233306884766
2012-01-05,12.563748359680176
2012-01-06,12.51725959777832
2012-01-09,12.596949577331543
2012-01-10,12.503985404968262
2012-01-11,12.663347244262695
2012-01-12,12.71648120880127
2012-01-13,12.656712532043457
2012-01-17,12.822726249694824
2012-01-18,12.975458145141602
2012-01-19,13.141469955444336
2012-01-20,13.227794647216797
2012-01-23,13.16802978515625
2012-01-24,13.161393165588379
2012-01-25,13.16802978515625
2012-01-26,13.16802978515625
2012-01-27,12.988739013671875
2012-01-30,12.988739013671875
2012-01-31,13.048501968383789
2012-02-01,13.14810848236084
2012-02-02,13.14810848236084
2012-02-03,13.340682029724121
2012-02-06,13.407088279724121
2012-02-07,13.41373062133789
2012-02-08,13.566454887390137
2012-02-09,13.280920028686523
2012-02-10,13.214512825012207
2012-02-13,13.300838470458984
2012-02-14,13.32740592956543
2012-02-15,13.221153259277344
2012-02-16,13.407088279724121
2012-02-17,13.47349739074707
2012-02-21,13.519977569580078
2012-02-22,13.360607147216797
2012-02-23,13.4336519241333
2012-02-24,13.373883247375488
2012-02-27,13.393803596496582
2012-02-28,13.41373062133789
2012-02-29,13.201231956481934
2012-03-01,13.201231956481934
2012-03-02,13.121552467346191
2012-03-05,13.015299797058105
2012-03-06,12.935613632202148
2012-03-07,12.889128684997559
2012-03-08,13.068426132202148
2012-03-09,13.14810848236084
2012-03-12,13.16802978515625
2012-03-13,13.427010536193848
2012-03-14,13.41373062133789
2012-03-15,13.221153259277344
2012-03-16,13.300838470458984
2012-03-19,13.373883247375488
2012-03-20,13.659424781799316
2012-03-21,13.612936019897461
2012-03-22,13.53325080871582
2012-03-23,13.632863998413086
2012-03-26,13.838715553283691
2012-03-27,13.88520336151123
2012-03-28,13.998089790344238
2012-03-29,13.964888572692871
2012-03-30,14.04456901550293
2012-04-02,14.07113265991211
2012-04-03,13.877826690673828
2012-04-04,13.571212768554688
2012-04-05,13.477892875671387
2012-04-09,13.30458927154541
2012-04-10,13.03129768371582
2012-04-11,13.34457778930664
2012-04-12,13.37123966217041
2012-04-13,13.231260299682617
2012-04-16,13.151275634765625
2012-04-17,13.384574890136719
2012-04-18,13.37123966217041
2012-04-19,13.271255493164062
2012-04-20,13.271255493164062
2012-04-23,13.117950439453125
2012-04-24,12.944642066955566
2012-04-25,12.991299629211426
2012-04-26,13.064621925354004
2012-04-27,13.317919731140137
2012-04-30,13.437898635864258
2012-05-01,13.317919731140137
2012-05-02,13.224597930908203
2012-05-03,13.144610404968262
2012-05-04,12.744675636291504
2012-05-07,12.718009948730469
2012-05-08,12.47138500213623
2012-05-09,12.518046379089355
2012-05-10,11.204916954040527
2012-05-11,11.0049467086792
2012-05-14,11.138257026672363
2012-05-15,11.02493953704834
2012-05-16,11.124927520751953
2012-05-17,11.031610488891602
2012-05-18,10.978282928466797
2012-05-21,11.111595153808594
2012-05-22,11.151585578918457
2012-05-23,11.124927520751953
2012-05-24,10.924958229064941
2012-05-25,10.884963035583496
2012-05-29,11.058273315429688
2012-05-30,10.924958229064941
2012-05-31,10.884963035583496
2012-06-01,10.638334274291992
2012-06-04,10.738319396972656
2012-06-05,10.744985580444336
2012-06-06,11.124927520751953
2012-06-07,11.051603317260742
2012-06-08,11.151585578918457
2012-06-11,10.984946250915527
2012-06-12,11.191579818725586
2012-06-13,11.104930877685547
2012-06-14,11.278238296508789
2012-06-15,11.398219108581543
2012-06-18,11.424880027770996
2012-06-19,11.451543807983398
2012-06-20,11.6715087890625
2012-06-21,11.284900665283203
2012-06-22,11.418213844299316
2012-06-25,11.2915678024292
2012-06-26,11.211581230163574
2012-06-27,11.151585578918457
2012-06-28,10.984946250915527
2012-06-29,11.444876670837402
2012-07-02,11.438182830810547
2012-07-03,11.485058784484863
2012-07-05,11.344425201416016
2012-07-06,11.230579376220703
2012-07-09,11.150216102600098
2012-07-10,10.989490509033203
2012-07-11,10.969400405883789
2012-07-12,10.701526641845703
2012-07-13,10.922525405883789
2012-07-16,10.842162132263184
2012-07-17,10.868947982788086
2012-07-18,11.183697700500488
2012-07-19,11.170308113098145
2012-07-20,10.956008911132812
2012-07-23,10.761799812316895
2012-07-24,10.125600814819336
2012-07-25,10.326507568359375
2012-07-26,10.299718856811523
2012-07-27,10.507319450378418
2012-07-30,10.627864837646484
2012-07-31,10.681437492370605
2012-08-01,10.701526641845703
2012-08-02,10.540804862976074
2012-08-03,10.949315071105957
2012-08-06,11.177001953125
2012-08-07,11.478362083435059
2012-08-08,11.491755485534668
2012-08-09,11.85338020324707
2012-08-10,11.746233940124512
2012-08-13,11.612297058105469
2012-08-14,11.49845027923584
2012-08-15,11.61899471282959
2012-08-16,12.737361907958984
2012-08-17,12.764154434204102
2012-08-20,12.683788299560547
2012-08-21,12.831119537353516
2012-08-22,12.871302604675293
2012-08-23,12.811025619506836
2012-08-24,12.85790729522705
2012-08-27,12.965060234069824
2012-08-28,12.871302604675293
2012-08-29,12.85790729522705
2012-08-30,12.657001495361328
2012-08-31,12.777547836303711
2012-09-04,12.723966598510742
2012-09-05,12.657001495361328
2012-09-06,13.212835311889648
2012-09-07,13.098990440368652
2012-09-10,12.824426651000977
2012-09-11,12.75075912475586
2012-09-12,12.777547836303711
2012-09-13,12.965060234069824
2012-09-14,13.052109718322754
2012-09-17,12.831119537353516
2012-09-18,12.757452964782715
2012-09-19,12.804338455200195
2012-09-20,12.797633171081543
2012-09-21,12.657001495361328
2012-09-24,12.59672737121582
2012-09-25,12.502974510192871
2012-09-26,12.44270133972168
2012-09-27,12.590038299560547
2012-09-28,12.790937423706055
2012-10-01,12.75075912475586
2012-10-02,12.73051929473877
2012-10-03,12.770997047424316
2012-10-04,12.75075626373291
2012-10-05,12.723777770996094
2012-10-08,12.75075626373291
2012-10-09,12.683296203613281
2012-10-10,12.352718353271484
2012-10-11,12.318985939025879
2012-10-12,12.420181274414062
2012-10-15,12.514631271362305
2012-10-16,12.717021942138672
2012-10-17,12.622575759887695
2012-10-18,12.5551118850708
2012-10-19,12.170563697814941
2012-10-22,12.271760940551758
2012-10-23,12.150330543518066
2012-10-24,11.725298881530762
2012-10-25,11.603866577148438
2012-10-26,11.664586067199707
2012-10-31,11.570131301879883
2012-11-01,11.813006401062012
2012-11-02,11.705060958862305
2012-11-05,11.738792419433594
2012-11-06,11.792768478393555
2012-11-07,11.610610961914062
2012-11-08,11.354246139526367
2012-11-09,11.347498893737793
2012-11-12,11.37448787689209
2012-11-13,11.367740631103516
2012-11-14,11.914202690124512
2012-11-15,12.103100776672363
2012-11-16,12.136833190917969
2012-11-19,12.34597110748291
2012-11-20,12.372961044311523
2012-11-21,12.467409133911133
2012-11-23,12.710280418395996
2012-11-26,12.85870361328125
2012-11-27,12.88589096069336
2012-11-28,12.797533988952637
2012-11-29,12.919866561889648
2012-11-30,12.851905822753906
2012-12-03,12.933462142944336
2012-12-04,13.028609275817871
2012-12-05,13.055794715881348
2012-12-06,13.23929500579834
2012-12-07,13.144145965576172
2012-12-10,13.44998550415039
2012-12-11,13.443188667297363
2012-12-12,13.409201622009277
2012-12-13,13.415998458862305
2012-12-14,13.497559547424316
2012-12-17,13.667466163635254
2012-12-18,13.850969314575195
2012-12-19,13.776206970214844
2012-12-20,13.755818367004395
2012-12-21,13.565520286560059
2012-12-24,13.477166175842285
2012-12-26,13.538337707519531
2012-12-27,13.354835510253906
2012-12-28,13.218907356262207
2012-12-31,13.354835510253906
2013-01-02,13.823782920837402
2013-01-03,13.898543357849121
2013-01-04,13.918932914733887
2013-01-07,13.789801597595215
2013-01-08,13.803393363952637
2013-01-09,13.79659366607666
2013-01-10,13.891749382019043
2013-01-11,13.918932914733887
2013-01-14,14.251949310302734
2013-01-15,14.25875473022461
2013-01-16,14.292728424072266
2013-01-17,14.238362312316895
2013-01-18,14.285933494567871
2013-01-22,14.183992385864258
2013-01-23,14.014076232910156
2013-01-24,14.285933494567871
2013-01-25,14.374286651611328
2013-01-28,14.31312084197998
2013-01-29,14.122822761535645
2013-01-30,13.986899375915527
2013-01-31,13.980096817016602
2013-02-01,14.156810760498047
2013-02-04,14.150009155273438
2013-02-05,14.326713562011719
2013-02-06,14.401469230651855
2013-02-07,14.340304374694824
2013-02-08,14.381083488464355
2013-02-11,14.455845832824707
2013-02-12,14.251949310302734
2013-02-13,14.367488861083984
2013-02-14,14.265547752380371
2013-02-15,14.265547752380371
2013-02-19,14.58497428894043
2013-02-20,14.347105979919434
2013-02-21,14.10922908782959
2013-02-22,14.204379081726074
2013-02-25,14.041267395019531
2013-02-26,14.007287979125977
2013-02-27,14.197583198547363
2013-02-28,14.177197456359863
2013-03-01,14.156810760498047
2013-03-04,14.095635414123535
2013-03-05,14.421858787536621
2013-03-06,14.761678695678711
2013-03-07,14.816047668457031
2013-03-08,14.836440086364746
2013-03-11,14.870418548583984
2013-03-12,14.748091697692871
2013-03-13,14.666531562805176
2013-03-14,14.673323631286621
2013-03-15,14.904399871826172
2013-03-18,14.72769546508789
2013-03-19,14.62575626373291
2013-03-20,14.72769546508789
2013-03-21,14.163599014282227
2013-03-22,14.102436065673828
2013-03-25,14.170394897460938
2013-03-26,14.170394897460938
2013-03-27,14.156810760498047
2013-03-28,14.204379081726074
2013-04-01,14.156810760498047
2013-04-02,14.421858787536621
2013-04-03,14.408269882202148
2013-04-04,14.415122985839844
2013-04-05,14.12051010131836
2013-04-08,14.09311294555664
2013-04-09,14.367161750793457
2013-04-10,14.709728240966797
2013-04-11,14.860452651977539
2013-04-12,14.757686614990234
2013-04-15,14.42197036743164
2013-04-16,14.497329711914062
2013-04-17,14.134221076965332
2013-04-18,14.099963188171387
2013-04-19,14.017743110656738
2013-04-22,14.106815338134766
2013-04-23,14.326055526733398
2013-04-24,13.9697847366333
2013-04-25,14.141066551208496
2013-04-26,14.161620140075684
2013-04-29,14.374015808105469
2013-04-30,14.332908630371094
2013-05-01,13.96293830871582
2013-05-02,14.202725410461426
2013-05-03,14.271245002746582
2013-05-06,14.257542610168457
2013-05-07,13.96293830871582
2013-05-08,14.19587516784668
2013-05-09,14.271245002746582
2013-05-10,14.456226348876953
2013-05-13,14.572697639465332
2013-05-14,14.572697639465332
2013-05-15,14.531591415405273
2013-05-16,16.367734909057617
2013-05-17,16.607534408569336
2013-05-20,16.408843994140625
2013-05-21,16.449954986572266
2013-05-22,15.990917205810547
2013-05-23,16.10738754272461
2013-05-24,16.12108612060547
2013-05-28,16.367734909057617
2013-05-29,16.52532196044922
2013-05-30,16.69660758972168
2013-05-31,16.52532196044922
2013-06-03,16.70345115661621
2013-06-04,16.689746856689453
2013-06-05,16.662343978881836
2013-06-06,16.819923400878906
2013-06-07,16.778818130493164
2013-06-10,16.689746856689453
2013-06-11,16.49106788635254
2013-06-12,16.436254501342773
2013-06-13,16.68289566040039
2013-06-14,16.5047664642334
2013-06-17,16.922698974609375
2013-06-18,17.004911422729492
2013-06-19,16.908987045288086
2013-06-20,16.744565963745117
2013-06-21,16.771963119506836
2013-06-24,16.484209060668945
2013-06-25,16.449954986572266
2013-06-26,16.710304260253906
2013-06-27,16.87473487854004
2013-06-28,16.67605209350586
2013-07-01,16.793338775634766
2013-07-02,16.779542922973633
2013-07-03,16.965824127197266
2013-07-05,16.952028274536133
2013-07-08,16.993423461914062
2013-07-09,17.35909652709961
2013-07-10,17.531578063964844
2013-07-11,17.848955154418945
2013-07-12,17.89725112915039
2013-07-15,17.89035987854004
2013-07-16,17.73856544494629
2013-07-17,17.745460510253906
2013-07-18,17.842056274414062
2013-07-19,17.814462661743164
2013-07-22,17.745460510253906
2013-07-23,17.63507652282715
2013-07-24,17.655773162841797
2013-07-25,17.59367561340332
2013-07-26,17.59367561340332
2013-07-29,17.476394653320312
2013-07-30,17.710968017578125
2013-07-31,17.655773162841797
2013-08-01,17.86275863647461
2013-08-02,18.069740295410156
2013-08-05,18.15253257751465
2013-08-06,18.083541870117188
2013-08-07,18.021446228027344
2013-08-08,18.118040084838867
2013-08-09,17.97315216064453
2013-08-12,18.173236846923828
2013-08-13,18.159435272216797
2013-08-14,18.200836181640625
2013-08-15,16.889930725097656
2013-08-16,16.745038986206055
2013-08-19,16.745038986206055
2013-08-20,16.779542922973633
2013-08-21,16.607053756713867
2013-08-22,16.565658569335938
2013-08-23,16.46216583251953
2013-08-26,16.44146728515625
2013-08-27,16.19998550415039
2013-08-28,16.179279327392578
2013-08-29,16.179279327392578
2013-08-30,16.082691192626953
2013-09-03,16.19998550415039
2013-09-04,16.400066375732422
2013-09-05,16.34487533569336
2013-09-06,16.2482852935791
2013-09-09,16.50356101989746
2013-09-10,16.669145584106445
2013-09-11,16.82093620300293
2013-09-12,16.75884437561035
2013-09-13,16.779542922973633
