Date,PARA
2010-11-04,13.609012603759766
2010-11-05,13.108122825622559
2010-11-08,12.961695671081543
2010-11-09,12.607215881347656
2010-11-10,12.961695671081543
2010-11-11,13.077292442321777
2010-11-12,12.80757999420166
2010-11-15,12.884634017944336
2010-11-16,12.491626739501953
2010-11-17,12.48392105102539
2010-11-18,12.753630638122559
2010-11-19,12.707392692565918
2010-11-22,12.699687004089355
2010-11-23,12.514740943908691
2010-11-24,12.676572799682617
2010-11-26,12.676572799682617
2010-11-29,12.638040542602539
2010-11-30,12.977110862731934
2010-12-01,13.231412887573242
2010-12-02,13.323890686035156
2010-12-03,13.508830070495605
2010-12-06,13.585895538330078
2010-12-07,13.824786186218262
2010-12-08,13.894336700439453
2010-12-09,13.894336700439453
2010-12-10,13.948423385620117
2010-12-13,13.755233764648438
2010-12-14,13.824784278869629
2010-12-15,13.74750804901123
2010-12-16,13.909789085388184
2010-12-17,14.5048189163208
2010-12-20,14.620736122131348
2010-12-21,14.891200065612793
2010-12-22,15.138490676879883
2010-12-23,14.976204872131348
2010-12-27,14.906657218933105
2010-12-28,14.72119426727295
2010-12-29,14.82938289642334
2010-12-30,14.72119426727295
2010-12-31,14.72119426727295
2011-01-03,14.898932456970215
2011-01-04,15.00711727142334
2011-01-05,14.837109565734863
2011-01-06,15.045758247375488
2011-01-07,14.875746726989746
2011-01-10,15.285317420959473
2011-01-11,15.146214485168457
2011-01-12,15.285317420959473
2011-01-13,15.35486125946045
2011-01-14,15.408953666687012
2011-01-18,15.818521499633789
2011-01-19,15.617597579956055
2011-01-20,15.84170150756836
2011-01-21,15.996255874633789
2011-01-24,16.058082580566406
2011-01-25,15.926712989807129
2011-01-26,15.903523445129395
2011-01-27,15.65623950958252
2011-01-28,14.898932456970215
2011-01-31,15.323952674865723
2011-02-01,15.408953666687012
2011-02-02,15.432135581970215
2011-02-03,15.648514747619629
2011-02-04,15.62532901763916
2011-02-07,16.096725463867188
2011-02-08,16.2899112701416
2011-02-09,16.6453857421875
2011-02-10,16.707202911376953
2011-02-11,16.954490661621094
2011-02-14,16.807655334472656
2011-02-15,16.730384826660156
2011-02-16,17.0781307220459
2011-02-17,17.271318435668945
2011-02-18,17.704071044921875
2011-02-22,16.98539924621582
2011-02-23,16.815387725830078
2011-02-24,17.02403450012207
2011-02-25,18.1909122467041
2011-02-28,18.43819808959961
2011-03-01,17.920442581176758
2011-03-02,18.453645706176758
2011-03-03,18.816852569580078
2011-03-04,18.515472412109375
2011-03-07,18.252737045288086
2011-03-08,18.314556121826172
2011-03-09,18.60108184814453
2011-03-10,18.345531463623047
2011-03-11,18.430709838867188
2011-03-14,18.28357696533203
2011-03-15,17.927349090576172
2011-03-16,17.695039749145508
2011-03-17,18.004796981811523
2011-03-18,17.98930549621582
2011-03-21,18.980541229248047
2011-03-22,19.096698760986328
2011-03-23,19.259321212768555
2011-03-24,19.4296932220459
2011-03-25,19.104434967041016
2011-03-28,18.918588638305664
2011-03-29,19.600059509277344
2011-03-30,20.227327346801758
2011-03-31,19.390974044799805
2011-04-01,19.197368621826172
2011-04-04,19.41420555114746
2011-04-05,19.383222579956055
2011-04-06,18.980541229248047
2011-04-07,19.034748077392578
2011-04-08,18.794677734375
2011-04-11,18.92633056640625
2011-04-12,18.825658798217773
2011-04-13,18.93407440185547
2011-04-14,18.77919578552246
2011-04-15,18.848896026611328
2011-04-18,18.632062911987305
2011-04-19,18.60108184814453
2011-04-20,19.05023956298828
2011-04-21,19.205110549926758
2011-04-25,19.11992645263672
2011-04-26,19.096698760986328
2011-04-27,19.267066955566406
2011-04-28,19.5535888671875
2011-04-29,19.530357360839844
2011-05-02,19.863351821899414
2011-05-03,19.545854568481445
2011-05-04,21.071414947509766
2011-05-05,20.676477432250977
2011-05-06,20.575803756713867
2011-05-09,20.606775283813477
2011-05-10,21.30373764038086
2011-05-11,20.82361602783203
2011-05-12,20.51384925842285
2011-05-13,20.08792495727539
2011-05-16,19.739450454711914
2011-05-17,20.180858612060547
2011-05-18,20.939769744873047
2011-05-19,21.187583923339844
2011-05-20,20.901046752929688
2011-05-23,20.684219360351562
2011-05-24,20.413179397583008
2011-05-25,20.38994789123535
2011-05-26,21.257274627685547
2011-05-27,21.66770362854004
2011-05-31,21.644474029541016
2011-06-01,20.846839904785156
2011-06-02,21.164350509643555
2011-06-03,21.063682556152344
2011-06-06,20.490625381469727
2011-06-07,20.560312271118164
2011-06-08,20.513669967651367
2011-06-09,20.762420654296875
2011-06-10,20.365985870361328
2011-06-13,20.070598602294922
2011-06-14,20.373754501342773
2011-06-15,19.977317810058594
2011-06-16,19.713031768798828
2011-06-17,20.117238998413086
2011-06-20,20.498126983642578
2011-06-21,20.91788101196289
2011-06-22,20.723546981811523
2011-06-23,20.754648208618164
2011-06-24,20.82460594177246
2011-06-27,21.25990867614746
2011-06-28,21.842906951904297
2011-06-29,22.04500961303711
2011-06-30,22.14606285095215
2011-07-01,22.192699432373047
2011-07-05,22.208255767822266
2011-07-06,22.169382095336914
2011-07-07,22.526952743530273
2011-07-08,22.28598403930664
2011-07-11,21.71853256225586
2011-07-12,21.56306266784668
2011-07-13,21.741851806640625
2011-07-14,21.267684936523438
2011-07-15,21.49310874938965
2011-07-18,21.275455474853516
2011-07-19,21.73407745361328
2011-07-20,22.340396881103516
2011-07-21,22.72129249572754
2011-07-22,22.962261199951172
2011-07-25,22.651330947875977
2011-07-26,22.38702964782715
2011-07-27,21.82735824584961
2011-07-28,21.710758209228516
2011-07-29,21.275455474853516
2011-08-01,21.20549774169922
2011-08-02,20.428173065185547
2011-08-03,20.754648208618164
2011-08-04,18.819095611572266
2011-08-05,18.469301223754883
2011-08-08,16.56485366821289
2011-08-09,19.028974533081055
2011-08-10,17.995134353637695
2011-08-11,19.168899536132812
2011-08-12,19.378774642944336
2011-08-15,19.43318748474121
2011-08-16,19.316591262817383
2011-08-17,19.371009826660156
2011-08-18,17.45878028869629
2011-08-19,17.132307052612305
2011-08-22,17.20225715637207
2011-08-23,18.119508743286133
2011-08-24,18.041770935058594
2011-08-25,17.614240646362305
2011-08-26,18.01068115234375
2011-08-29,19.02120590209961
2011-08-30,19.464282989501953
2011-08-31,19.4720516204834
2011-09-01,19.277719497680664
2011-09-02,18.15838050842285
2011-09-06,17.83966636657715
2011-09-07,18.472057342529297
2011-09-08,18.01142120361328
2011-09-09,17.285348892211914
2011-09-12,17.332195281982422
2011-09-13,17.948965072631836
2011-09-14,18.23784065246582
2011-09-15,18.651630401611328
2011-09-16,18.893657684326172
2011-09-19,19.088834762573242
2011-09-20,18.55013084411621
2011-09-21,17.745975494384766
2011-09-22,16.473386764526367
2011-09-23,16.738842010498047
2011-09-26,17.183853149414062
2011-09-27,17.324386596679688
2011-09-28,16.58269500732422
2011-09-29,16.37189483642578
2011-09-30,15.911269187927246
2011-10-03,14.794819831848145
2011-10-04,15.294489860534668
2011-10-05,16.278207778930664
2011-10-06,16.93401336669922
2011-10-07,16.79349136352539
2011-10-10,17.886510848999023
2011-10-11,18.02703857421875
2011-10-12,18.3002986907959
2011-10-13,18.347137451171875
2011-10-14,18.417407989501953
2011-10-17,17.847476959228516
2011-10-18,18.589162826538086
2011-10-19,18.214412689208984
2011-10-20,18.78435516357422
2011-10-21,19.447975158691406
2011-10-24,19.93983268737793
2011-10-25,19.229368209838867
2011-10-26,19.674381256103516
2011-10-27,20.30677032470703
2011-10-28,20.14281463623047
2011-10-31,20.1506290435791
2011-11-01,19.213756561279297
2011-11-02,19.47920036315918
2011-11-03,19.143495559692383
2011-11-04,19.658771514892578
2011-11-07,19.705612182617188
2011-11-08,20.158437728881836
2011-11-09,19.143495559692383
2011-11-10,19.565080642700195
2011-11-11,20.494150161743164
2011-11-14,20.361419677734375
2011-11-15,19.89299201965332
2011-11-16,19.565080642700195
2011-11-17,19.323055267333984
2011-11-18,19.346473693847656
2011-11-21,18.807771682739258
2011-11-22,18.940488815307617
2011-11-23,18.3002986907959
2011-11-25,18.386173248291016
2011-11-28,19.0419921875
2011-11-29,19.221553802490234
2011-11-30,20.330196380615234
2011-12-01,19.84613800048828
2011-12-02,19.9554443359375
2011-12-05,20.017906188964844
2011-12-06,20.47853660583496
2011-12-07,20.721485137939453
2011-12-08,20.094512939453125
2011-12-09,20.87822914123535
2011-12-12,20.572582244873047
2011-12-13,20.00830078125
2011-12-14,19.624286651611328
2011-12-15,19.373493194580078
2011-12-16,19.46753692626953
2011-12-19,19.302961349487305
2011-12-20,20.251251220703125
2011-12-21,20.478540420532227
2011-12-22,20.729324340820312
2011-12-23,21.07416343688965
2011-12-27,21.199548721313477
2011-12-28,21.08983612060547
2011-12-29,21.34845733642578
2011-12-30,21.270092010498047
2012-01-03,21.371965408325195
2012-01-04,21.865711212158203
2012-01-05,21.920578002929688
2012-01-06,21.779502868652344
2012-01-09,21.82653045654297
2012-01-10,22.42215347290039
2012-01-11,22.061647415161133
2012-01-12,22.006786346435547
2012-01-13,21.748153686523438
2012-01-17,22.01462173461914
2012-01-18,22.17136001586914
2012-01-19,22.59457778930664
2012-01-20,21.975425720214844
2012-01-23,22.60240936279297
2012-01-24,22.445663452148438
2012-01-25,22.539714813232422
2012-01-26,22.508359909057617
2012-01-27,22.60240936279297
2012-01-30,22.477014541625977
2012-01-31,22.320266723632812
2012-02-01,22.657268524169922
2012-02-02,22.806177139282227
2012-02-03,23.10398292541504
2012-02-06,23.22154426574707
2012-02-07,23.433147430419922
2012-02-08,23.29991912841797
2012-02-09,23.331260681152344
2012-02-10,23.433147430419922
2012-02-13,23.676097869873047
2012-02-14,23.346935272216797
2012-02-15,23.174524307250977
2012-02-16,22.962919235229492
2012-02-17,23.190196990966797
2012-02-21,23.151012420654297
2012-02-22,23.064800262451172
2012-02-23,23.072647094726562
2012-02-24,23.315589904785156
2012-02-27,23.3782901763916
2012-02-28,23.50368309020996
2012-02-29,23.433147430419922
2012-03-01,23.785823822021484
2012-03-02,23.738792419433594
2012-03-05,23.409631729125977
2012-03-06,22.79050064086914
2012-03-07,23.346935272216797
2012-03-08,24.01534080505371
2012-03-09,24.227659225463867
2012-03-12,24.03107261657715
2012-03-13,24.636568069458008
2012-03-14,24.715194702148438
2012-03-15,24.785966873168945
2012-03-16,24.841020584106445
2012-03-19,25.02188491821289
2012-03-20,24.927513122558594
2012-03-21,24.81742286682129
2012-03-22,24.715194702148438
2012-03-23,25.037601470947266
2012-03-26,25.493688583374023
2012-03-27,25.556602478027344
2012-03-28,25.34427833557129
2012-03-29,25.81610679626465
2012-03-30,26.665363311767578
2012-04-02,26.531688690185547
2012-04-03,26.641775131225586
2012-04-04,25.941911697387695
2012-04-05,26.20927619934082
2012-04-09,25.588062286376953
2012-04-10,24.61297035217285
2012-04-11,24.880327224731445
2012-04-12,25.304967880249023
2012-04-13,25.56446647644043
2012-04-16,25.407190322875977
2012-04-17,25.80823516845703
2012-04-18,25.88687515258789
2012-04-19,26.169958114624023
2012-04-20,26.193552017211914
2012-04-23,25.69028091430664
2012-04-24,25.595922470092773
2012-04-25,26.15423011779785
2012-04-26,26.838363647460938
2012-04-27,26.995634078979492
2012-04-30,26.248592376708984
2012-05-01,26.280046463012695
2012-05-02,26.885541915893555
2012-05-03,26.7833194732666
2012-05-04,26.12277603149414
2012-05-07,25.926183700561523
2012-05-08,25.87114143371582
2012-05-09,25.902605056762695
2012-05-10,25.973369598388672
2012-05-11,25.792505264282227
2012-05-14,24.982563018798828
2012-05-15,25.139827728271484
2012-05-16,24.990427017211914
2012-05-17,23.606441497802734
2012-05-18,24.03107261657715
2012-05-21,24.77024269104004
2012-05-22,24.510744094848633
2012-05-23,24.730926513671875
2012-05-24,24.872472763061523
2012-05-25,24.81742286682129
2012-05-29,25.44651222229004
2012-05-30,24.80170249938965
2012-05-31,25.10051727294922
2012-06-01,23.850202560424805
2012-06-04,24.0782527923584
2012-06-05,24.74665641784668
2012-06-06,25.108379364013672
2012-06-07,25.037382125854492
2012-06-08,25.431798934936523
2012-06-11,24.911174774169922
2012-06-12,25.605337142944336
2012-06-13,24.777070999145508
2012-06-14,25.02949333190918
2012-06-15,24.942720413208008
2012-06-18,24.95060920715332
2012-06-19,25.203044891357422
2012-06-20,25.25826072692871
2012-06-21,25.037382125854492
2012-06-22,24.808629989624023
2012-06-25,24.524654388427734
2012-06-26,24.895395278930664
2012-06-27,25.22669219970703
2012-06-28,25.053165435791016
2012-06-29,25.857765197753906
2012-07-02,26.031309127807617
2012-07-03,25.889314651489258
2012-07-05,25.699996948242188
2012-07-06,25.684223175048828
2012-07-09,25.392362594604492
2012-07-10,24.911174774169922
2012-07-11,24.390544891357422
2012-07-12,24.146013259887695
2012-07-13,24.682416915893555
2012-07-16,24.848064422607422
2012-07-17,25.218807220458984
2012-07-18,24.895395278930664
2012-07-19,25.053165435791016
2012-07-20,24.840173721313477
2012-07-23,24.351112365722656
2012-07-24,24.374767303466797
2012-07-25,24.540424346923828
2012-07-26,25.739431381225586
2012-07-27,26.480932235717773
2012-07-30,26.46516227722168
2012-07-31,26.394168853759766
2012-08-01,26.08652114868164
2012-08-02,26.0628604888916
2012-08-03,27.65629005432129
2012-08-06,28.003374099731445
2012-08-07,28.12169647216797
2012-08-08,28.12169647216797
2012-08-09,28.05859375
2012-08-10,28.15325164794922
2012-08-13,28.176923751831055
2012-08-14,28.39777946472168
2012-08-15,28.453025817871094
2012-08-16,28.429344177246094
2012-08-17,28.366233825683594
2012-08-20,28.460891723632812
2012-08-21,28.587108612060547
2012-08-22,28.476665496826172
2012-08-23,28.366233825683594
2012-08-24,28.831647872924805
2012-08-27,28.760650634765625
2012-08-28,28.67387580871582
2012-08-29,28.539775848388672
2012-08-30,28.39777946472168
2012-08-31,28.665985107421875
2012-09-04,28.350452423095703
2012-09-05,28.050703048706055
2012-09-06,29.055908203125
2012-09-07,29.301267623901367
2012-09-10,29.206295013427734
2012-09-11,29.158802032470703
2012-09-12,28.620576858520508
2012-09-13,29.245859146118164
2012-09-14,29.404157638549805
2012-09-17,29.388336181640625
2012-09-18,28.945091247558594
2012-09-19,29.332935333251953
2012-09-20,29.047992706298828
2012-09-21,29.99779510498047
2012-09-24,29.47540283203125
2012-09-25,28.7630558013916
2012-09-26,28.153593063354492
2012-09-27,28.46227264404297
2012-09-28,28.75515365600586
2012-10-01,28.114025115966797
2012-10-02,27.694536209106445
2012-10-03,27.583717346191406
2012-10-04,28.493959426879883
2012-10-05,28.88178825378418
2012-10-08,28.652236938476562
2012-10-09,27.591638565063477
2012-10-10,27.39375877380371
2012-10-11,26.776399612426758
2012-10-12,26.72890281677246
2012-10-15,26.934694290161133
2012-10-16,26.966346740722656
2012-10-17,27.24336051940918
2012-10-18,26.958436965942383
2012-10-19,26.70516014099121
2012-10-22,26.85553550720215
2012-10-23,26.3410701751709
2012-10-24,26.174846649169922
2012-10-25,26.3410701751709
2012-10-26,26.016551971435547
2012-10-31,25.644554138183594
2012-11-01,26.475627899169922
2012-11-02,26.285667419433594
2012-11-05,26.91885757446289
2012-11-06,27.251293182373047
2012-11-07,26.910951614379883
2012-11-08,27.195890426635742
2012-11-09,27.60746192932129
2012-11-12,27.330434799194336
2012-11-13,27.20380210876465
2012-11-14,26.38855743408203
2012-11-15,26.42022132873535
2012-11-16,26.594348907470703
2012-11-19,27.298784255981445
2012-11-20,27.528308868408203
2012-11-21,27.55206298828125
2012-11-23,28.375213623046875
2012-11-26,28.121929168701172
2012-11-27,27.520404815673828
2012-11-28,27.947811126708984
2012-11-29,28.098182678222656
2012-11-30,28.478107452392578
2012-12-03,28.193172454833984
2012-12-04,28.3673095703125
2012-12-05,28.07445526123047
2012-12-06,28.2169246673584
2012-12-07,28.542524337768555
2012-12-10,28.49488067626953
2012-12-11,28.463119506835938
2012-12-12,28.677541732788086
2012-12-13,28.161338806152344
2012-12-14,27.661001205444336
2012-12-17,28.375751495361328
2012-12-18,28.90785026550293
2012-12-19,28.93166732788086
2012-12-20,29.797319412231445
2012-12-21,29.606712341308594
2012-12-24,29.757619857788086
2012-12-26,29.646438598632812
2012-12-27,29.606712341308594
2012-12-28,29.265228271484375
2012-12-31,30.218231201171875
2013-01-02,31.21094512939453
2013-01-03,31.020336151123047
2013-01-04,30.69474220275879
2013-01-07,30.369129180908203
2013-01-08,29.797319412231445
2013-01-09,30.138813018798828
2013-01-10,30.607379913330078
2013-01-11,30.631196975708008
2013-01-14,30.345294952392578
2013-01-15,30.257936477661133
2013-01-16,30.130857467651367
2013-01-17,32.521324157714844
2013-01-18,32.10041427612305
2013-01-22,33.2440185546875
2013-01-23,33.54582214355469
2013-01-24,33.339317321777344
2013-01-25,33.506103515625
2013-01-28,33.61729049682617
2013-01-29,33.45050811767578
2013-01-30,33.37109375
2013-01-31,33.13284683227539
2013-02-01,33.68082046508789
2013-02-04,33.2440185546875
2013-02-05,33.61729049682617
2013-02-06,33.339317321777344
2013-02-07,33.71259307861328
2013-02-08,34.01438522338867
2013-02-11,33.57759475708008
2013-02-12,34.316162109375
2013-02-13,33.887306213378906
2013-02-14,34.10171890258789
2013-02-15,35.45182800292969
2013-02-19,35.64242935180664
2013-02-20,34.800601959228516
2013-02-21,34.475006103515625
2013-02-22,34.44322967529297
2013-02-25,33.6411018371582
2013-02-26,33.74435806274414
2013-02-27,34.78472137451172
2013-02-28,34.4591064453125
2013-03-01,34.58617401123047
2013-03-04,34.76883316040039
2013-03-05,35.64242935180664
2013-03-06,35.58683395385742
2013-03-07,35.8177604675293
2013-03-08,36.630001068115234
2013-03-11,36.550350189208984
2013-03-12,36.566280364990234
2013-03-13,36.582210540771484
2013-03-14,37.38648223876953
2013-03-15,37.23518753051758
2013-03-18,37.05998229980469
2013-03-19,36.43091583251953
2013-03-20,36.85295104980469
2013-03-21,36.54239273071289
2013-03-22,36.61407470703125
2013-03-25,36.168121337890625
2013-03-26,36.39905548095703
2013-03-27,36.75740051269531
2013-03-28,37.179443359375
2013-04-01,36.422935485839844
2013-04-02,36.23980712890625
2013-04-03,35.70627212524414
2013-04-04,35.76997756958008
2013-04-05,35.99294662475586
2013-04-08,36.78129196166992
2013-04-09,36.518516540527344
2013-04-10,37.11572265625
2013-04-11,36.86888122558594
2013-04-12,37.08388900756836
2013-04-15,35.80184555053711
2013-04-16,36.76536178588867
2013-04-17,36.184059143066406
2013-04-18,35.60275650024414
2013-04-19,36.67778015136719
2013-04-22,37.38648223876953
2013-04-23,37.22721481323242
2013-04-24,36.67778015136719
2013-04-25,36.60610580444336
2013-04-26,36.84498977661133
2013-04-29,36.85295104980469
2013-04-30,36.45480728149414
2013-05-01,36.94851303100586
2013-05-02,37.70500183105469
2013-05-03,37.74482345581055
2013-05-06,37.5616569519043
2013-05-07,37.943904876708984
2013-05-08,37.38648223876953
2013-05-09,37.3466682434082
2013-05-10,38.02352523803711
2013-05-13,39.002967834472656
2013-05-14,39.839088439941406
2013-05-15,40.13371658325195
2013-05-16,39.46483612060547
2013-05-17,41.03356170654297
2013-05-20,40.65131759643555
2013-05-21,40.63539123535156
2013-05-22,40.81853103637695
2013-05-23,40.65928268432617
2013-05-24,40.41242980957031
2013-05-28,40.850406646728516
2013-05-29,40.173545837402344
2013-05-30,40.05409240722656
2013-05-31,39.41705322265625
2013-06-03,39.48872375488281
2013-06-04,39.10649490356445
2013-06-05,38.39777374267578
2013-06-06,38.9885139465332
2013-06-07,38.34190368652344
2013-06-10,38.15031433105469
2013-06-11,37.591514587402344
2013-06-12,36.657501220703125
2013-06-13,37.80706024169922
2013-06-14,38.094417572021484
2013-06-17,38.15031433105469
2013-06-18,38.916683197021484
2013-06-19,38.62130355834961
2013-06-20,37.463768005371094
2013-06-21,37.431861877441406
2013-06-24,37.24824142456055
2013-06-25,38.26207733154297
2013-06-26,38.661216735839844
2013-06-27,38.95658493041992
2013-06-28,39.012481689453125
2013-07-01,38.90071105957031
2013-07-02,39.204071044921875
2013-07-03,39.72296142578125
2013-07-05,39.962425231933594
2013-07-08,40.601078033447266
2013-07-09,40.94434356689453
2013-07-10,40.848533630371094
2013-07-11,41.040122985839844
2013-07-12,42.22160339355469
2013-07-15,42.41320037841797
2013-07-16,42.053955078125
2013-07-17,42.014041900634766
2013-07-18,42.740478515625
2013-07-19,41.910274505615234
2013-07-22,41.95018005371094
2013-07-23,41.886322021484375
2013-07-24,41.894283294677734
2013-07-25,41.902286529541016
2013-07-26,42.708553314208984
2013-07-29,41.82244873046875
2013-07-30,41.77455520629883
2013-07-31,42.18167495727539
2013-08-01,43.81019973754883
2013-08-02,43.53078079223633
2013-08-05,42.995948791503906
2013-08-06,43.10770797729492
2013-08-07,42.81232833862305
2013-08-08,43.13963317871094
2013-08-09,42.748470306396484
2013-08-12,42.85224151611328
2013-08-13,42.82830810546875
2013-08-14,42.317386627197266
2013-08-15,41.487178802490234
2013-08-16,41.25567626953125
2013-08-19,40.78468322753906
2013-08-20,41.151893615722656
2013-08-21,40.59308624267578
2013-08-22,42.101863861083984
2013-08-23,42.46907424926758
2013-08-26,42.23755645751953
2013-08-27,40.84054183959961
2013-08-28,41.175838470458984
2013-08-29,41.16785430908203
2013-08-30,40.79265213012695
2013-09-03,42.708553314208984
2013-09-04,43.58667755126953
2013-09-05,43.05979919433594
2013-09-06,42.89978790283203
2013-09-09,42.8677864074707
2013-09-10,43.24382400512695
2013-09-11,43.627845764160156
2013-09-12,44.211910247802734
2013-09-13,44.371925354003906
2013-09-16,44.75595474243164
