Date,IBM
2010-11-05,83.03590393066406
2010-11-08,83.14373779296875
2010-11-09,82.96206665039062
2010-11-10,83.19482421875
2010-11-11,82.55902862548828
2010-11-12,81.59961700439453
2010-11-15,81.5428237915039
2010-11-16,80.74810791015625
2010-11-17,80.58348083496094
2010-11-18,81.95157623291016
2010-11-19,82.34329223632812
2010-11-22,82.53631591796875
2010-11-23,81.28173828125
2010-11-24,82.77473449707031
2010-11-26,81.6904525756836
2010-11-29,81.11709594726562
2010-11-30,80.30529022216797
2010-12-01,81.9799575805664
2010-12-02,82.4170913696289
2010-12-03,82.53062438964844
2010-12-06,82.3092269897461
2010-12-07,81.75855255126953
2010-12-08,82.30352783203125
2010-12-09,81.91751861572266
2010-12-10,82.21272277832031
2010-12-13,81.90617370605469
2010-12-14,82.7804183959961
2010-12-15,82.15595245361328
2010-12-16,82.0594482421875
2010-12-17,82.3149185180664
2010-12-20,82.03669738769531
2010-12-21,82.73497772216797
2010-12-22,82.85420989990234
2010-12-23,82.82017517089844
2010-12-27,82.5079116821289
2010-12-28,82.71795654296875
2010-12-29,83.17780303955078
2010-12-30,83.26293182373047
2010-12-31,83.31402587890625
2011-01-03,83.7228012084961
2011-01-04,83.81360626220703
2011-01-05,83.47866821289062
2011-01-06,84.39265441894531
2011-01-07,83.9782485961914
2011-01-10,83.81360626220703
2011-01-11,83.60918426513672
2011-01-12,84.64242553710938
2011-01-13,84.48347473144531
2011-01-14,85.15336608886719
2011-01-18,85.52236938476562
2011-01-19,88.38351440429688
2011-01-20,88.44596862792969
2011-01-21,88.27564239501953
2011-01-24,90.62019348144531
2011-01-25,91.64772033691406
2011-01-26,91.42062377929688
2011-01-27,91.43766021728516
2011-01-28,90.38176727294922
2011-01-31,91.96563720703125
2011-02-01,92.8512191772461
2011-02-02,92.70362854003906
2011-02-03,92.83418273925781
2011-02-04,93.10101318359375
2011-02-07,93.56651306152344
2011-02-08,94.63796997070312
2011-02-09,93.84007263183594
2011-02-10,93.52090454101562
2011-02-11,93.38410949707031
2011-02-14,93.02506256103516
2011-02-15,92.80846405029297
2011-02-16,93.12767028808594
2011-02-17,93.60641479492188
2011-02-18,93.9483642578125
2011-02-22,92.30120849609375
2011-02-23,91.29244995117188
2011-02-24,91.62870025634766
2011-02-25,92.48932647705078
2011-02-28,92.2613296508789
2011-03-01,91.1727523803711
2011-03-02,91.28105163574219
2011-03-03,93.17322540283203
2011-03-04,92.23285675048828
2011-03-07,91.14996337890625
2011-03-08,92.48932647705078
2011-03-09,94.52967071533203
2011-03-10,92.34115600585938
2011-03-11,92.57479858398438
2011-03-14,91.9820785522461
2011-03-15,90.63134765625
2011-03-16,87.2002944946289
2011-03-17,87.87284088134766
2011-03-18,88.8474349975586
2011-03-21,89.86759948730469
2011-03-22,90.05001068115234
2011-03-23,90.92200469970703
2011-03-24,91.21266174316406
2011-03-25,92.43231964111328
2011-03-28,91.97066497802734
2011-03-29,92.83129119873047
2011-03-30,93.24158477783203
2011-03-31,92.9395523071289
2011-04-01,93.62346649169922
2011-04-04,93.61206817626953
2011-04-05,93.46393585205078
2011-04-06,93.4924087524414
2011-04-07,93.68618774414062
2011-04-08,93.49810791015625
2011-04-11,93.44111633300781
2011-04-12,93.0421371459961
2011-04-13,93.44111633300781
2011-04-14,94.0224380493164
2011-04-15,94.72915649414062
2011-04-18,94.5752944946289
2011-04-19,94.26749420166016
2011-04-20,93.89707946777344
2011-04-21,95.9089584350586
2011-04-25,95.56128692626953
2011-04-26,96.02862548828125
2011-04-27,97.10012817382812
2011-04-28,97.33379364013672
2011-04-29,97.21977233886719
2011-05-02,98.11457824707031
2011-05-03,98.52494049072266
2011-05-04,97.24259948730469
2011-05-05,96.01154327392578
2011-05-06,96.6870346069336
2011-05-09,96.80725860595703
2011-05-10,97.5400619506836
2011-05-11,97.03630065917969
2011-05-12,98.60489654541016
2011-05-13,97.27671813964844
2011-05-16,96.66990661621094
2011-05-17,97.60873413085938
2011-05-18,97.57443237304688
2011-05-19,97.66030883789062
2011-05-20,97.4140853881836
2011-05-23,96.326416015625
2011-05-24,96.17182922363281
2011-05-25,96.03443145751953
2011-05-26,95.70811462402344
2011-05-27,95.89130401611328
2011-05-31,96.7099838256836
2011-06-01,95.35317993164062
2011-06-02,95.08409118652344
2011-06-03,94.48873138427734
2011-06-06,94.31697845458984
2011-06-07,93.71012878417969
2011-06-08,94.08223724365234
2011-06-09,94.3685073852539
2011-06-10,93.41815948486328
2011-06-13,93.41244506835938
2011-06-14,93.9563217163086
2011-06-15,92.93153381347656
2011-06-16,93.12621307373047
2011-06-17,94.13951110839844
2011-06-20,94.4715576171875
2011-06-21,95.15853118896484
2011-06-22,94.84938049316406
2011-06-23,95.10128784179688
2011-06-24,94.50016784667969
2011-06-27,95.96002960205078
2011-06-28,97.32823944091797
2011-06-29,97.63163757324219
2011-06-30,98.20989227294922
2011-07-01,99.92160034179688
2011-07-05,100.4311294555664
2011-07-06,101.73636627197266
2011-07-07,101.03224182128906
2011-07-08,101.0379867553711
2011-07-11,100.1792221069336
2011-07-12,99.64109802246094
2011-07-13,99.79564666748047
2011-07-14,99.7441177368164
2011-07-15,100.49408721923828
2011-07-18,100.34523010253906
2011-07-19,106.0300064086914
2011-07-20,105.13697052001953
2011-07-21,105.85258483886719
2011-07-22,106.01286315917969
2011-07-25,105.16559600830078
2011-07-26,104.72476959228516
2011-07-27,103.82025909423828
2011-07-28,104.077880859375
2011-07-29,104.1064682006836
2011-08-01,103.47673797607422
2011-08-02,101.93104553222656
2011-08-03,102.37752532958984
2011-08-04,98.1697998046875
2011-08-05,99.02851867675781
2011-08-08,95.57290649414062
2011-08-09,98.09706115722656
2011-08-10,93.45697784423828
2011-08-11,95.86616516113281
2011-08-12,96.71137237548828
2011-08-15,99.46549987792969
2011-08-16,98.45928955078125
2011-08-17,98.59730529785156
2011-08-18,94.1987075805664
2011-08-19,90.58209228515625
2011-08-22,91.41007232666016
2011-08-23,94.48047637939453
2011-08-24,95.88343811035156
2011-08-25,95.20492553710938
2011-08-26,97.25186920166016
2011-08-29,99.25281524658203
2011-08-30,99.18952941894531
2011-08-31,98.84454345703125
2011-09-01,97.93608093261719
2011-09-02,96.0098648071289
2011-09-06,94.9346694946289
2011-09-07,96.19962310791016
2011-09-08,95.01517486572266
2011-09-09,92.78425598144531
2011-09-12,93.38800048828125
2011-09-13,93.96869659423828
2011-09-14,96.15940856933594
2011-09-15,97.7980728149414
2011-09-16,99.46549987792969
2011-09-19,99.54602813720703
2011-09-20,100.46021270751953
2011-09-21,99.48278045654297
2011-09-22,96.95284271240234
2011-09-23,97.36682891845703
2011-09-26,100.3394775390625
2011-09-27,102.17938995361328
2011-09-28,102.08743286132812
2011-09-29,103.01889038085938
2011-09-30,100.5464859008789
2011-10-03,99.63801574707031
2011-10-04,100.47173309326172
2011-10-05,101.68489837646484
2011-10-06,104.4677963256836
2011-10-07,104.87028503417969
2011-10-10,107.3024673461914
2011-10-11,106.3709945678711
2011-10-12,107.01499938964844
2011-10-13,107.4174575805664
2011-10-14,109.55062103271484
2011-10-17,107.28519439697266
2011-10-18,102.86363220214844
2011-10-19,101.99542236328125
2011-10-20,101.91492462158203
2011-10-21,104.43331146240234
2011-10-24,104.789794921875
2011-10-25,103.7031021118164
2011-10-26,104.62883758544922
2011-10-27,106.87698364257812
2011-10-28,107.77969360351562
2011-10-31,106.15824127197266
2011-11-01,104.27230834960938
2011-11-02,105.75006103515625
2011-11-03,107.69345092773438
2011-11-04,107.16448211669922
2011-11-07,107.70497131347656
2011-11-08,108.09748840332031
2011-11-09,105.20528411865234
2011-11-10,105.84606170654297
2011-11-11,108.17254638671875
2011-11-14,108.15524291992188
2011-11-15,108.96341705322266
2011-11-16,107.73381042480469
2011-11-17,107.22002410888672
2011-11-18,106.93711853027344
2011-11-21,104.76652526855469
2011-11-22,104.66842651367188
2011-11-23,102.72869873046875
2011-11-25,102.21491241455078
2011-11-28,105.18798065185547
2011-11-29,104.45479583740234
2011-11-30,108.53050994873047
2011-12-01,109.36752319335938
2011-12-02,109.48880767822266
2011-12-05,110.16999053955078
2011-12-06,111.38229370117188
2011-12-07,112.0230712890625
2011-12-08,110.59719848632812
2011-12-09,112.3174819946289
2011-12-12,110.94357299804688
2011-12-13,110.34896087646484
2011-12-14,108.94609832763672
2011-12-15,108.23027801513672
2011-12-16,105.97308349609375
2011-12-19,105.58052062988281
2011-12-20,108.09171295166016
2011-12-21,104.76077270507812
2011-12-22,105.0898666381836
2011-12-23,106.65426635742188
2011-12-27,106.76973724365234
2011-12-28,106.21559143066406
2011-12-29,107.47982788085938
2011-12-30,106.1520004272461
2012-01-03,107.5490493774414
2012-01-04,107.11035919189453
2012-01-05,106.60237121582031
2012-01-06,105.3784408569336
2012-01-09,104.83006286621094
2012-01-10,104.66842651367188
2012-01-11,105.2514877319336
2012-01-12,104.22965240478516
2012-01-13,103.42723083496094
2012-01-17,103.91217041015625
2012-01-18,104.52986145019531
2012-01-19,104.21233367919922
2012-01-20,108.8306655883789
2012-01-23,109.67352294921875
2012-01-24,110.79922485351562
2012-01-25,110.68377685546875
2012-01-26,110.25080108642578
2012-01-27,109.95064544677734
2012-01-30,111.1282958984375
2012-01-31,111.18602752685547
2012-02-01,111.19759368896484
2012-02-02,110.56829833984375
2012-02-03,111.78638458251953
2012-02-06,111.31301879882812
2012-02-07,111.61898803710938
2012-02-08,111.82179260253906
2012-02-09,111.92615509033203
2012-02-10,111.5146484375
2012-02-13,111.63056945800781
2012-02-14,111.39875793457031
2012-02-15,111.41612243652344
2012-02-16,111.86239624023438
2012-02-17,112.09420776367188
2012-02-21,112.07682800292969
2012-02-22,112.35498046875
2012-02-23,114.5224380493164
2012-02-24,114.60938262939453
2012-02-27,114.47612762451172
2012-02-28,114.73690795898438
2012-02-29,114.01245880126953
2012-03-01,114.47612762451172
2012-03-02,115.2178726196289
2012-03-05,116.29003143310547
2012-03-06,114.31962585449219
2012-03-07,114.61515808105469
2012-03-08,115.79745483398438
2012-03-09,116.26685333251953
2012-03-12,116.48706817626953
2012-03-13,118.09822082519531
2012-03-14,118.64301300048828
2012-03-15,119.38475036621094
2012-03-16,119.39060974121094
2012-03-19,119.22252655029297
2012-03-20,118.37059783935547
2012-03-21,118.62557983398438
2012-03-22,119.08918762207031
2012-03-23,119.08341217041016
2012-03-26,120.41053009033203
2012-03-27,120.06864929199219
2012-03-28,120.13235473632812
2012-03-29,120.70033264160156
2012-03-30,120.92057800292969
2012-04-02,121.39579772949219
2012-04-03,121.41313934326172
2012-04-04,119.41375732421875
2012-04-05,119.07764434814453
2012-04-09,118.77042388916016
2012-04-10,117.25788116455078
2012-04-11,117.40279388427734
2012-04-12,118.99069213867188
2012-04-13,117.53019714355469
2012-04-16,117.4839096069336
2012-04-17,120.22509002685547
2012-04-18,115.98290252685547
2012-04-19,115.62357330322266
2012-04-20,115.67571258544922
2012-04-23,115.1077651977539
2012-04-24,115.90756225585938
2012-04-25,117.97648620605469
2012-04-26,119.141357421875
2012-04-27,119.85418701171875
2012-04-30,120.01068878173828
2012-05-01,120.54385375976562
2012-05-02,120.57869720458984
2012-05-03,120.10340881347656
2012-05-04,118.79943084716797
2012-05-07,118.080810546875
2012-05-08,117.25445556640625
2012-05-09,117.10894775390625
2012-05-10,116.74227905273438
2012-05-11,117.07401275634766
2012-05-14,116.06723022460938
2012-05-15,115.83442687988281
2012-05-16,116.23595428466797
2012-05-17,115.16515350341797
2012-05-18,113.99541473388672
2012-05-21,115.08951568603516
2012-05-22,114.54246520996094
2012-05-23,114.1351089477539
2012-05-24,114.11764526367188
2012-05-25,113.075927734375
2012-05-29,114.33299255371094
2012-05-30,113.20977020263672
2012-05-31,112.26113891601562
2012-06-01,110.03804779052734
2012-06-04,109.72380065917969
2012-06-05,110.10791015625
2012-06-06,112.89550018310547
2012-06-07,113.15736389160156
2012-06-08,113.56476593017578
2012-06-11,112.03419494628906
2012-06-12,113.22142028808594
2012-06-13,112.37760925292969
2012-06-14,113.5414810180664
2012-06-15,115.86930084228516
2012-06-18,115.39795684814453
2012-06-19,115.77037048339844
2012-06-20,115.68309783935547
2012-06-21,112.54635620117188
2012-06-22,112.72673797607422
2012-06-25,112.23786926269531
2012-06-26,111.70828247070312
2012-06-27,112.3193359375
2012-06-28,111.38825225830078
2012-06-29,113.82079315185547
2012-07-02,113.96627807617188
2012-07-03,114.02450561523438
2012-07-05,113.65203857421875
2012-07-06,111.39402770996094
2012-07-09,110.38140869140625
2012-07-10,108.39691925048828
2012-07-11,107.80913543701172
2012-07-12,106.55207061767578
2012-07-13,108.25146484375
2012-07-16,107.5414047241211
2012-07-17,106.87798309326172
2012-07-18,109.55500793457031
2012-07-19,113.68116760253906
2012-07-20,111.9992904663086
2012-07-23,111.05645751953125
2012-07-24,110.77134704589844
2012-07-25,111.20198059082031
2012-07-26,112.87225341796875
2012-07-27,114.29218292236328
2012-07-30,114.46097564697266
2012-07-31,114.0536117553711
2012-08-01,113.58807373046875
2012-08-02,113.16321563720703
2012-08-03,115.53179931640625
2012-08-06,115.67149353027344
2012-08-07,116.35237121582031
2012-08-08,116.32319641113281
2012-08-09,115.96662902832031
2012-08-10,116.47513580322266
2012-08-13,116.31148529052734
2012-08-14,115.89066314697266
2012-08-15,115.95494842529297
2012-08-16,117.38101959228516
2012-08-17,117.60309600830078
2012-08-20,117.18228912353516
2012-08-21,116.10108947753906
2012-08-22,115.28284454345703
2012-08-23,114.37696075439453
2012-08-24,115.58671569824219
2012-08-27,114.37108612060547
2012-08-28,113.89183044433594
2012-08-29,114.01458740234375
2012-08-30,113.01518249511719
2012-08-31,113.88014221191406
2012-09-04,113.69896697998047
2012-09-05,113.9911880493164
2012-09-06,116.36402130126953
2012-09-07,116.59786987304688
2012-09-10,117.4452896118164
2012-09-11,118.80120849609375
2012-09-12,119.09347534179688
2012-09-13,120.60719299316406
2012-09-14,120.87014770507812
2012-09-17,121.06890106201172
2012-09-18,121.02212524414062
2012-09-19,120.6480941772461
2012-09-20,120.5019760131836
2012-09-21,120.38512420654297
2012-09-24,119.9818344116211
2012-09-25,119.8006362915039
2012-09-26,119.22784423828125
2012-09-27,120.34416961669922
2012-09-28,121.24420166015625
2012-10-01,123.00926208496094
2012-10-02,122.64108276367188
2012-10-03,123.03265380859375
2012-10-04,122.96253204345703
2012-10-05,123.07941436767578
2012-10-08,122.6293716430664
2012-10-09,121.5598373413086
2012-10-10,120.29159545898438
2012-10-11,120.25652313232422
2012-10-12,121.44876098632812
2012-10-15,122.10919952392578
2012-10-16,123.31900024414062
2012-10-17,117.25828552246094
2012-10-18,113.94446563720703
2012-10-19,113.00930786132812
2012-10-22,113.61715698242188
2012-10-23,111.77615356445312
2012-10-24,111.46639251708984
2012-10-25,111.98069763183594
2012-10-26,112.95671844482422
2012-10-31,113.69315338134766
2012-11-01,115.22438049316406
2012-11-02,113.05024719238281
2012-11-05,113.46521759033203
2012-11-06,114.00874328613281
2012-11-07,112.21247100830078
2012-11-08,111.59024810791016
2012-11-09,111.32022857666016
2012-11-12,111.09130096435547
2012-11-13,110.54535675048828
2012-11-14,108.89590454101562
2012-11-15,109.095458984375
2012-11-16,109.73534393310547
2012-11-19,111.73701477050781
2012-11-20,111.06197357177734
2012-11-21,111.70178985595703
2012-11-23,113.58023071289062
2012-11-26,113.2221450805664
2012-11-27,112.25361633300781
2012-11-28,112.6938247680664
2012-11-29,112.42967987060547
2012-11-30,111.57268524169922
2012-12-03,111.2262954711914
2012-12-04,111.15586853027344
2012-12-05,110.73909759521484
2012-12-06,111.35546112060547
2012-12-07,112.67620086669922
2012-12-10,113.06952667236328
2012-12-11,113.99696350097656
2012-12-12,113.26323699951172
2012-12-13,112.69969177246094
2012-12-14,112.56464385986328
2012-12-17,113.65654754638672
2012-12-18,114.87162017822266
2012-12-19,114.51355743408203
2012-12-20,114.33160400390625
2012-12-21,113.53911590576172
2012-12-24,112.94039916992188
2012-12-26,112.67620086669922
2012-12-27,113.12237548828125
2012-12-28,111.43177795410156
2012-12-31,112.44139862060547
2013-01-02,115.25904083251953
2013-01-03,114.62508392333984
2013-01-04,113.87371826171875
2013-01-07,113.37472534179688
2013-01-08,113.21629333496094
2013-01-09,112.89340209960938
2013-01-10,113.2221450805664
2013-01-11,114.14373779296875
2013-01-14,113.06952667236328
2013-01-15,112.99909973144531
2013-01-16,113.05191040039062
2013-01-17,113.67418670654297
2013-01-18,114.15547943115234
2013-01-22,115.10055541992188
2013-01-23,120.17232513427734
2013-01-24,119.99620819091797
2013-01-25,120.31910705566406
2013-01-28,120.29558563232422
2013-01-29,119.6909408569336
2013-01-30,119.4679183959961
2013-01-31,119.20377349853516
2013-02-01,120.44232940673828
2013-02-04,119.62641143798828
2013-02-05,119.03937530517578
2013-02-06,118.49703216552734
2013-02-07,117.74251556396484
2013-02-08,118.88607788085938
2013-02-11,117.99009704589844
2013-02-12,117.91937255859375
2013-02-13,117.94886016845703
2013-02-14,117.68946075439453
2013-02-15,118.4734878540039
2013-02-19,118.08444213867188
2013-02-20,117.48902893066406
2013-02-21,116.91140747070312
2013-02-22,118.5383529663086
2013-02-25,116.42801666259766
2013-02-26,117.38887023925781
2013-02-27,119.26930236816406
2013-02-28,118.38504791259766
2013-03-01,119.61116790771484
2013-03-04,120.95519256591797
2013-03-05,121.74510192871094
2013-03-06,122.83562469482422
2013-03-07,123.4487075805664
2013-03-08,124.01461029052734
2013-03-11,123.83776092529297
2013-03-12,124.11482238769531
2013-03-13,125.00492095947266
2013-03-14,127.20960235595703
2013-03-15,126.69084930419922
2013-03-18,125.68276977539062
2013-03-19,125.81843566894531
2013-03-20,126.77333068847656
2013-03-21,125.12283325195312
2013-03-22,125.0167007446289
2013-03-25,124.2268295288086
2013-03-26,125.18175506591797
2013-03-27,124.31523895263672
2013-03-28,125.73590087890625
2013-04-01,125.19353485107422
2013-04-02,126.3607406616211
2013-04-03,125.35860443115234
2013-04-04,124.56279754638672
2013-04-05,123.44274139404297
2013-04-08,123.3897476196289
2013-04-09,123.330810546875
2013-04-10,124.96956634521484
2013-04-11,125.51187133789062
2013-04-12,124.60404205322266
2013-04-15,123.35438537597656
2013-04-16,124.96956634521484
2013-04-17,123.59608459472656
2013-04-18,122.11060333251953
2013-04-19,112.00105285644531
2013-04-22,110.72188568115234
2013-04-23,112.95006561279297
2013-04-24,113.00904083251953
2013-04-25,114.32948303222656
2013-04-26,114.5416488647461
2013-04-29,117.394775390625
2013-04-30,119.3930892944336
2013-05-01,117.67770385742188
2013-05-02,119.3046875
2013-05-03,120.5543212890625
2013-05-06,119.53453826904297
2013-05-07,120.03561401367188
2013-05-08,121.30299377441406
2013-05-09,120.36729431152344
2013-05-10,121.09574890136719
2013-05-13,119.91127014160156
2013-05-14,120.34953308105469
2013-05-15,120.41463470458984
2013-05-16,121.22601318359375
2013-05-17,123.4468765258789
2013-05-20,122.94945526123047
2013-05-21,123.57131958007812
2013-05-22,122.58818817138672
2013-05-23,122.09663391113281
2013-05-24,121.83602905273438
2013-05-28,123.0560531616211
2013-05-29,123.13896942138672
2013-05-30,123.9917984008789
2013-05-31,123.19817352294922
2013-06-03,123.74893951416016
2013-06-04,122.11441040039062
2013-06-05,120.0711441040039
2013-06-06,120.69892883300781
2013-06-07,122.20919799804688
2013-06-10,121.4214859008789
2013-06-11,120.80558013916016
2013-06-12,119.15906524658203
2013-06-13,120.68115234375
2013-06-14,119.75131225585938
2013-06-17,120.24880981445312
2013-06-18,121.33264923095703
2013-06-19,119.59738159179688
2013-06-20,116.87899017333984
2013-06-21,115.75957489013672
2013-06-24,114.62256622314453
2013-06-25,115.475341796875
2013-06-26,115.404296875
2013-06-27,115.8721923828125
2013-06-28,113.18336486816406
2013-07-01,113.28406524658203
2013-07-02,113.41433715820312
2013-07-03,114.45079040527344
2013-07-05,115.44573974609375
2013-07-08,115.475341796875
2013-07-09,113.29591369628906
2013-07-10,113.85852813720703
2013-07-11,114.18425750732422
2013-07-12,113.75191497802734
2013-07-15,114.89495086669922
2013-07-16,114.80615997314453
2013-07-17,115.22071075439453
2013-07-18,117.25801849365234
2013-07-19,114.62256622314453
2013-07-22,114.94824981689453
2013-07-23,115.475341796875
2013-07-24,116.44070434570312
2013-07-25,116.80194091796875
2013-07-26,116.87899017333984
2013-07-29,116.2038345336914
2013-07-30,116.0853500366211
2013-07-31,115.51087188720703
2013-08-01,115.9668960571289
2013-08-02,115.5819320678711
2013-08-05,115.78331756591797
2013-08-06,113.11231994628906
2013-08-07,112.23138427734375
2013-08-08,111.8564453125
2013-08-09,111.79092407226562
2013-08-12,112.546875
2013-08-13,112.14811706542969
2013-08-14,111.61837005615234
2013-08-15,110.58271789550781
2013-08-16,110.31485748291016
2013-08-19,109.6541748046875
2013-08-20,109.85057067871094
2013-08-21,110.02918243408203
2013-08-22,110.22555541992188
2013-08-23,110.36244201660156
2013-08-26,109.9577407836914
2013-08-27,108.76727294921875
2013-08-28,108.42210388183594
2013-08-29,108.70782470703125
2013-08-30,108.48760223388672
2013-09-03,109.49348449707031
2013-09-04,108.99943542480469
2013-09-05,109.6065444946289
2013-09-06,108.93992614746094
2013-09-09,110.10060119628906
2013-09-10,111.06478118896484
2013-09-11,113.5051498413086
2013-09-12,113.52298736572266
2013-09-13,114.38007354736328
2013-09-16,114.96336364746094
2013-09-17,114.3741683959961
2013-09-18,115.71929168701172
