Date,SWK
2010-11-05,43.951255798339844
2010-11-08,43.79084777832031
2010-11-09,43.14224624633789
2010-11-10,43.21896743774414
2010-11-11,43.14922332763672
2010-11-12,42.45877456665039
2010-11-15,42.3332405090332
2010-11-16,41.496341705322266
2010-11-17,41.55910873413086
2010-11-18,41.78227615356445
2010-11-19,41.58700180053711
2010-11-22,41.55910873413086
2010-11-23,40.94538116455078
2010-11-24,42.479705810546875
2010-11-26,42.158878326416016
2010-11-29,42.08216094970703
2010-11-30,41.517250061035156
2010-12-01,42.3940315246582
2010-12-02,43.77585983276367
2010-12-03,43.74777603149414
2010-12-06,43.628543853759766
2010-12-07,44.294891357421875
2010-12-08,44.44219207763672
2010-12-09,44.72978210449219
2010-12-10,45.08751678466797
2010-12-13,44.624568939208984
2010-12-14,45.010337829589844
2010-12-15,44.652618408203125
2010-12-16,44.3440055847168
2010-12-17,44.449214935302734
2010-12-20,46.01339340209961
2010-12-21,46.574527740478516
2010-12-22,47.1146125793457
2010-12-23,47.04447937011719
2010-12-27,47.198787689208984
2010-12-28,47.10762405395508
2010-12-29,47.10061264038086
2010-12-30,47.10061264038086
2010-12-31,46.90419387817383
2011-01-03,47.74590301513672
2011-01-04,47.56351852416992
2011-01-05,47.17775344848633
2011-01-06,46.66571044921875
2011-01-07,45.943233489990234
2011-01-10,46.11857986450195
2011-01-11,47.53546142578125
2011-01-12,47.71784973144531
2011-01-13,47.6477165222168
2011-01-14,47.802024841308594
2011-01-18,47.76693344116211
2011-01-19,46.26588439941406
2011-01-20,46.2308235168457
2011-01-21,46.616615295410156
2011-01-24,46.34307098388672
2011-01-25,46.56049728393555
2011-01-26,46.9603157043457
2011-01-27,50.937374114990234
2011-01-28,51.007511138916016
2011-01-31,50.97945785522461
2011-02-01,51.1197509765625
2011-02-02,51.09168243408203
2011-02-03,50.453407287597656
2011-02-04,50.867225646972656
2011-02-07,51.14079666137695
2011-02-08,51.4844856262207
2011-02-09,51.09168243408203
2011-02-10,51.42837142944336
2011-02-11,51.968475341796875
2011-02-14,51.540611267089844
2011-02-15,51.37925338745117
2011-02-16,51.85623550415039
2011-02-17,52.571693420410156
2011-02-18,53.371315002441406
2011-02-22,52.01055908203125
2011-02-23,50.88829040527344
2011-02-24,52.066680908203125
2011-02-25,52.68391799926758
2011-02-28,53.48086929321289
2011-03-01,52.44414520263672
2011-03-02,52.5499153137207
2011-03-03,53.38214111328125
2011-03-04,53.502044677734375
2011-03-07,52.853172302246094
2011-03-08,54.46122360229492
2011-03-09,54.221435546875
2011-03-10,53.1494026184082
2011-03-11,53.283390045166016
2011-03-14,52.89550018310547
2011-03-15,52.352455139160156
2011-03-16,51.280433654785156
2011-03-17,51.80937576293945
2011-03-18,52.5217170715332
2011-03-21,53.283390045166016
2011-03-22,52.76150131225586
2011-03-23,53.15645980834961
2011-03-24,53.530277252197266
2011-03-25,54.186153411865234
2011-03-28,53.502044677734375
2011-03-29,54.14384078979492
2011-03-30,54.16499710083008
2011-03-31,54.02394485473633
2011-04-01,54.08038330078125
2011-04-04,53.35393142700195
2011-04-05,53.18466567993164
2011-04-06,53.21992111206055
2011-04-07,53.31160354614258
2011-04-08,52.690982818603516
2011-04-11,52.78266906738281
2011-04-12,52.16202163696289
2011-04-13,52.817901611328125
2011-04-14,53.51613998413086
2011-04-15,54.33428192138672
2011-04-18,53.339820861816406
2011-04-19,53.600772857666016
2011-04-20,54.02394485473633
2011-04-21,54.15793228149414
2011-04-25,54.02394485473633
2011-04-26,54.51058578491211
2011-04-27,53.1212043762207
2011-04-28,52.578128814697266
2011-04-29,51.238121032714844
2011-05-02,51.23106384277344
2011-05-03,50.51166534423828
2011-05-04,50.97716522216797
2011-05-05,52.19022750854492
2011-05-06,51.90106201171875
2011-05-09,52.07034683227539
2011-05-10,53.3327751159668
2011-05-11,52.93782043457031
2011-05-12,52.754451751708984
2011-05-13,52.23253631591797
2011-05-16,51.92927169799805
2011-05-17,51.70359420776367
2011-05-18,53.1494026184082
2011-05-19,53.487918853759766
2011-05-20,53.15645980834961
2011-05-23,51.774131774902344
2011-05-24,50.54693603515625
2011-05-25,50.857276916503906
2011-05-26,52.16907501220703
2011-05-27,52.034339904785156
2011-05-31,52.39601516723633
2011-06-01,49.963443756103516
2011-06-02,50.211669921875
2011-06-03,48.88546371459961
2011-06-06,48.651405334472656
2011-06-07,49.39608383178711
2011-06-08,48.566322326660156
2011-06-09,48.83580780029297
2011-06-10,47.61597442626953
2011-06-13,47.31809997558594
2011-06-14,48.71524429321289
2011-06-15,48.03440475463867
2011-06-16,48.381935119628906
2011-06-17,48.43157196044922
2011-06-20,48.814544677734375
2011-06-21,49.60174560546875
2011-06-22,49.38190841674805
2011-06-23,50.396053314208984
2011-06-24,49.1336669921875
2011-06-27,49.289703369140625
2011-06-28,49.35354232788086
2011-06-29,49.82161331176758
2011-06-30,51.09819030761719
2011-07-01,52.247093200683594
2011-07-05,52.41020965576172
2011-07-06,52.523658752441406
2011-07-07,53.42435073852539
2011-07-08,52.828636169433594
2011-07-11,51.37476348876953
2011-07-12,50.45989990234375
2011-07-13,50.4244270324707
2011-07-14,48.928016662597656
2011-07-15,49.424468994140625
2011-07-18,48.65850830078125
2011-07-19,48.18335723876953
2011-07-20,49.1336669921875
2011-07-21,48.93511199951172
2011-07-22,49.715206146240234
2011-07-25,48.86417007446289
2011-07-26,48.06986999511719
2011-07-27,46.29686737060547
2011-07-28,45.99189758300781
2011-07-29,46.64436340332031
2011-08-01,46.40324020385742
2011-08-02,44.9422721862793
2011-08-03,45.87844467163086
2011-08-04,44.055782318115234
2011-08-05,43.679901123046875
2011-08-08,39.77926254272461
2011-08-09,42.40333938598633
2011-08-10,40.07004928588867
2011-08-11,42.4742546081543
2011-08-12,43.44586181640625
2011-08-15,44.573490142822266
2011-08-16,43.27565002441406
2011-08-17,43.062889099121094
2011-08-18,40.24735641479492
2011-08-19,39.80054473876953
2011-08-22,39.70834732055664
2011-08-23,41.67995071411133
2011-08-24,42.30403518676758
2011-08-25,41.25441360473633
2011-08-26,42.44588851928711
2011-08-29,43.97067642211914
2011-08-30,44.01322555541992
2011-08-31,44.24881362915039
2011-09-01,43.09227752685547
2011-09-02,41.49307632446289
2011-09-06,41.10757064819336
2011-09-07,42.16416931152344
2011-09-08,40.836273193359375
2011-09-09,39.201393127441406
2011-09-12,38.56601333618164
2011-09-13,39.22282028198242
2011-09-14,40.607818603515625
2011-09-15,40.707763671875
2011-09-16,40.500732421875
2011-09-19,39.494102478027344
2011-09-20,38.516029357910156
2011-09-21,36.3457145690918
2011-09-22,34.1468391418457
2011-09-23,36.07442855834961
2011-09-26,36.981117248535156
2011-09-27,37.98772430419922
2011-09-28,36.731231689453125
2011-09-29,36.86687469482422
2011-09-30,35.053524017333984
2011-10-03,34.44668197631836
2011-10-04,37.29522705078125
2011-10-05,38.351829528808594
2011-10-06,39.429847717285156
2011-10-07,38.21617889404297
2011-10-10,40.008121490478516
2011-10-11,39.95099639892578
2011-10-12,41.371726989746094
2011-10-13,40.68635940551758
2011-10-14,41.45024871826172
2011-10-17,40.11520767211914
2011-10-18,43.54204177856445
2011-10-19,42.692466735839844
2011-10-20,43.127960205078125
2011-10-21,44.44871520996094
2011-10-24,44.862789154052734
2011-10-25,43.53489303588867
2011-10-26,45.012718200683594
2011-10-27,46.94029998779297
2011-10-28,47.61138916015625
2011-10-31,45.583858489990234
2011-11-01,44.220272064208984
2011-11-02,45.755191802978516
2011-11-03,47.340091705322266
2011-11-04,47.66850280761719
2011-11-07,47.540000915527344
2011-11-08,48.30390167236328
2011-11-09,46.01219177246094
2011-11-10,46.71897506713867
2011-11-11,48.61088562011719
2011-11-14,48.11111068725586
2011-11-15,48.4323844909668
2011-11-16,46.661865234375
2011-11-17,46.06216812133789
2011-11-18,45.44820022583008
2011-11-21,44.355918884277344
2011-11-22,44.891353607177734
2011-11-23,43.01373291015625
2011-11-25,42.999454498291016
2011-11-28,44.9984245300293
2011-11-29,45.00556564331055
2011-11-30,47.01763916015625
2011-12-01,46.888301849365234
2011-12-02,46.73019790649414
2011-12-05,47.93025207519531
2011-12-06,47.98055648803711
2011-12-07,47.48472595214844
2011-12-08,45.97568130493164
2011-12-09,46.572120666503906
2011-12-12,46.59366226196289
2011-12-13,46.68709182739258
2011-12-14,45.271453857421875
2011-12-15,45.2642822265625
2011-12-16,45.34332275390625
2011-12-19,44.91933822631836
2011-12-20,47.68593215942383
2011-12-21,48.533878326416016
2011-12-22,48.82132339477539
2011-12-23,49.22372817993164
2011-12-27,48.87881088256836
2011-12-28,47.67155838012695
2011-12-29,49.101566314697266
2011-12-30,48.57699203491211
2012-01-03,50.474056243896484
2012-01-04,50.668094635009766
2012-01-05,50.86210250854492
2012-01-06,50.6249885559082
2012-01-09,50.84775924682617
2012-01-10,51.631019592285156
2012-01-11,51.55197525024414
2012-01-12,52.17714309692383
2012-01-13,51.451385498046875
2012-01-17,51.17111587524414
2012-01-18,52.371158599853516
2012-01-19,51.14956283569336
2012-01-20,51.09926986694336
2012-01-23,50.87649154663086
2012-01-24,50.222572326660156
2012-01-25,51.98311996459961
2012-01-26,52.13404846191406
2012-01-27,51.62383270263672
2012-01-30,50.819007873535156
2012-01-31,50.430973052978516
2012-02-01,51.37950897216797
2012-02-02,51.32920837402344
2012-02-03,53.032257080078125
2012-02-06,53.24785614013672
2012-02-07,53.43470764160156
2012-02-08,53.46343994140625
2012-02-09,54.18202209472656
2012-02-10,53.95208740234375
2012-02-13,54.17483139038086
2012-02-14,54.39761734008789
2012-02-15,53.63591384887695
2012-02-16,53.72212600708008
2012-02-17,54.15328598022461
2012-02-21,54.17483139038086
2012-02-22,53.34845733642578
2012-02-23,54.1461181640625
2012-02-24,53.78679656982422
2012-02-27,54.052703857421875
2012-02-28,54.70660400390625
2012-02-29,55.188045501708984
2012-03-01,55.18086624145508
2012-03-02,54.67066192626953
2012-03-05,54.612857818603516
2012-03-06,53.23291778564453
2012-03-07,54.663448333740234
2012-03-08,55.10417938232422
2012-03-09,56.08674240112305
2012-03-12,56.101200103759766
2012-03-13,58.33366775512695
2012-03-14,58.319236755371094
2012-03-15,58.76716995239258
2012-03-16,57.95076370239258
2012-03-19,57.921852111816406
2012-03-20,57.22826385498047
2012-03-21,57.17047119140625
2012-03-22,56.24568557739258
2012-03-23,56.498573303222656
2012-03-26,57.20661163330078
2012-03-27,56.99707794189453
2012-03-28,56.447994232177734
2012-03-29,56.25291442871094
2012-03-30,55.60269546508789
2012-04-02,56.426326751708984
2012-04-03,56.433528900146484
2012-04-04,55.819427490234375
2012-04-05,56.11566162109375
2012-04-09,55.241455078125
2012-04-10,54.09268569946289
2012-04-11,54.93075942993164
2012-04-12,56.101200103759766
2012-04-13,55.38594055175781
2012-04-16,55.89167785644531
2012-04-17,57.090999603271484
2012-04-18,56.70808792114258
2012-04-19,52.67658615112305
2012-04-20,53.03784942626953
2012-04-23,52.36595153808594
2012-04-24,52.48876190185547
2012-04-25,52.71271514892578
2012-04-26,53.49303436279297
2012-04-27,53.78202438354492
2012-04-30,52.85722351074219
2012-05-01,53.24015426635742
2012-05-02,53.543582916259766
2012-05-03,52.95115280151367
2012-05-04,52.178096771240234
2012-05-07,52.43818283081055
2012-05-08,52.05526351928711
2012-05-09,51.470054626464844
2012-05-10,51.22440719604492
2012-05-11,51.1304817199707
2012-05-14,50.23459243774414
2012-05-15,49.07138442993164
2012-05-16,49.22311782836914
2012-05-17,47.22904586791992
2012-05-18,47.684207916259766
2012-05-21,48.88355255126953
2012-05-22,49.497650146484375
2012-05-23,50.84870147705078
2012-05-24,49.7432975769043
2012-05-25,49.512107849121094
2012-05-29,49.779422760009766
2012-05-30,48.23329162597656
2012-05-31,47.86482620239258
2012-06-01,46.00804138183594
2012-06-04,45.13543701171875
2012-06-05,45.7535400390625
2012-06-06,47.033348083496094
2012-06-07,46.3280029296875
2012-06-08,47.02606964111328
2012-06-11,46.277095794677734
2012-06-12,46.19709396362305
2012-06-13,45.426300048828125
2012-06-14,45.09908676147461
2012-06-15,46.037132263183594
2012-06-18,45.848060607910156
2012-06-19,46.3788948059082
2012-06-20,45.738990783691406
2012-06-21,44.70640182495117
2012-06-22,44.83003616333008
2012-06-25,44.07376480102539
2012-06-26,44.32099914550781
2012-06-27,44.81547927856445
2012-06-28,45.09908676147461
2012-06-29,46.800655364990234
2012-07-02,45.81897735595703
2012-07-03,46.102569580078125
2012-07-05,46.124385833740234
2012-07-06,45.48447036743164
2012-07-09,44.77184295654297
2012-07-10,43.76834487915039
2012-07-11,43.281150817871094
2012-07-12,43.29570770263672
2012-07-13,43.76834487915039
2012-07-16,43.084808349609375
2012-07-17,43.42658996582031
2012-07-18,46.00076675415039
2012-07-19,48.05865478515625
2012-07-20,48.320438385009766
2012-07-23,47.25878143310547
2012-07-24,46.85154724121094
2012-07-25,46.68430709838867
2012-07-26,48.0150260925293
2012-07-27,49.92021560668945
2012-07-30,49.81113815307617
2012-07-31,48.64038848876953
2012-08-01,48.480411529541016
2012-08-02,47.67324447631836
2012-08-03,49.4548225402832
2012-08-06,48.90945053100586
2012-08-07,49.98566436767578
2012-08-08,49.774776458740234
2012-08-09,49.28031539916992
2012-08-10,49.73114776611328
2012-08-13,49.38936233520508
2012-08-14,48.553131103515625
2012-08-15,48.72765350341797
2012-08-16,49.28757095336914
2012-08-17,49.723899841308594
2012-08-20,48.50221633911133
2012-08-21,49.12759017944336
2012-08-22,49.302120208740234
2012-08-23,48.53132247924805
2012-08-24,49.05488204956055
2012-08-27,48.87309646606445
2012-08-28,48.160457611083984
2012-08-29,48.334991455078125
2012-08-30,47.75324630737305
2012-08-31,47.83323669433594
2012-09-04,47.949588775634766
2012-09-05,48.39647674560547
2012-09-06,52.293975830078125
2012-09-07,52.660282135009766
2012-09-10,52.565059661865234
2012-09-11,52.88007354736328
2012-09-12,53.40022659301758
2012-09-13,53.86911392211914
2012-09-14,56.19148635864258
2012-09-17,55.28305435180664
2012-09-18,55.44422149658203
2012-09-19,56.037628173828125
2012-09-20,55.9204216003418
2012-09-21,57.32705307006836
2012-09-24,56.953399658203125
2012-09-25,55.57608413696289
2012-09-26,54.8581428527832
2012-09-27,55.715274810791016
2012-09-28,55.86180114746094
2012-10-01,55.737266540527344
2012-10-02,56.037628173828125
2012-10-03,54.71893310546875
2012-10-04,54.740909576416016
2012-10-05,54.96799850463867
2012-10-08,54.38193130493164
2012-10-09,52.92402267456055
2012-10-10,52.67494583129883
2012-10-11,52.55040740966797
2012-10-12,51.326934814453125
2012-10-15,52.279327392578125
2012-10-16,52.98265838623047
2012-10-17,50.63826370239258
2012-10-18,51.42217254638672
2012-10-19,51.48077392578125
2012-10-22,50.733524322509766
2012-10-23,51.202392578125
2012-10-24,50.59432601928711
2012-10-25,50.07415008544922
2012-10-26,49.480735778808594
2012-10-31,50.7701416015625
2012-11-01,51.378211975097656
2012-11-02,51.187740325927734
2012-11-05,51.6053352355957
2012-11-06,52.45515441894531
2012-11-07,50.82142639160156
2012-11-08,50.34521484375
2012-11-09,50.352569580078125
2012-11-12,50.30860137939453
2012-11-13,50.814090728759766
2012-11-14,49.238983154296875
2012-11-15,48.91664123535156
2012-11-16,49.3855094909668
2012-11-19,51.180397033691406
2012-11-20,51.326934814453125
2012-11-21,51.30495834350586
2012-11-23,52.301307678222656
2012-11-26,52.32328414916992
2012-11-27,51.546695709228516
2012-11-28,53.0925407409668
2012-11-29,53.70061111450195
2012-11-30,52.68227767944336
2012-12-03,51.85440444946289
2012-12-04,51.290306091308594
2012-12-05,52.14612579345703
2012-12-06,52.419097900390625
2012-12-07,52.522396087646484
2012-12-10,53.001930236816406
2012-12-11,53.34870147705078
2012-12-12,53.85041046142578
2012-12-13,53.11262512207031
2012-12-14,52.61092758178711
2012-12-17,53.23066329956055
2012-12-18,54.9718017578125
2012-12-19,54.55865478515625
2012-12-20,54.89065933227539
2012-12-21,54.18239212036133
2012-12-24,54.175010681152344
2012-12-26,53.68069839477539
2012-12-27,53.614315032958984
2012-12-28,53.16426086425781
2012-12-31,54.57341003417969
2013-01-02,55.657928466796875
2013-01-03,54.63243865966797
2013-01-04,55.156246185302734
2013-01-07,55.39970397949219
2013-01-08,55.64321517944336
2013-01-09,55.41447830200195
2013-01-10,55.9456672668457
2013-01-11,55.48824691772461
2013-01-14,55.547279357910156
2013-01-15,56.17439270019531
2013-01-16,56.10798263549805
2013-01-17,57.01544952392578
2013-01-18,56.772003173828125
2013-01-22,57.465492248535156
2013-01-23,57.51715087890625
2013-01-24,56.9711799621582
2013-01-25,56.71297836303711
2013-01-28,56.499019622802734
2013-01-29,56.70558166503906
2013-01-30,56.84577941894531
2013-01-31,56.68343734741211
2013-02-01,57.08185958862305
2013-02-04,56.248172760009766
2013-02-05,57.1556396484375
2013-02-06,57.037601470947266
2013-02-07,56.29243850708008
2013-02-08,56.248172760009766
2013-02-11,56.019447326660156
2013-02-12,57.170387268066406
2013-02-13,57.16301345825195
2013-02-14,57.40647506713867
2013-02-15,57.88604736328125
2013-02-19,58.409847259521484
2013-02-20,57.273677825927734
2013-02-21,56.13011932373047
2013-02-22,57.13351058959961
2013-02-25,55.43659973144531
2013-02-26,56.2629280090332
2013-02-27,57.487632751464844
2013-02-28,58.0630989074707
2013-03-01,57.24416732788086
2013-03-04,57.096622467041016
2013-03-05,57.79750442504883
2013-03-06,57.93028259277344
2013-03-07,57.99713134765625
2013-03-08,58.62075424194336
2013-03-11,59.170108795166016
2013-03-12,59.22952651977539
2013-03-13,59.519046783447266
2013-03-14,60.20208740234375
2013-03-15,60.26145935058594
2013-03-18,59.801185607910156
2013-03-19,60.35056686401367
2013-03-20,60.58815002441406
2013-03-21,60.268890380859375
2013-03-22,60.558433532714844
2013-03-25,60.49159622192383
2013-03-26,60.27632522583008
2013-03-27,59.1998405456543
2013-03-28,60.11298751831055
2013-04-01,59.266632080078125
2013-04-02,59.08102798461914
2013-04-03,58.72468566894531
2013-04-04,58.19755935668945
2013-04-05,57.581363677978516
2013-04-08,57.833770751953125
2013-04-09,57.75955581665039
2013-04-10,58.784053802490234
2013-04-11,59.20723342895508
2013-04-12,58.82861328125
2013-04-15,56.616241455078125
2013-04-16,57.232421875
2013-04-17,56.73502731323242
2013-04-18,56.35638427734375
2013-04-19,56.720176696777344
2013-04-22,56.87607955932617
2013-04-23,57.16560745239258
2013-04-24,57.96742630004883
2013-04-25,56.3712272644043
2013-04-26,55.235347747802734
2013-04-29,55.29476547241211
2013-04-30,55.53974914550781
2013-05-01,55.205650329589844
2013-05-02,55.82186508178711
2013-05-03,56.905765533447266
2013-05-06,57.173038482666016
2013-05-07,58.41285705566406
2013-05-08,59.2369384765625
2013-05-09,58.83601379394531
2013-05-10,59.192405700683594
2013-05-13,59.03647232055664
2013-05-14,60.127830505371094
2013-05-15,60.09814453125
2013-05-16,59.74177169799805
2013-05-17,60.09074401855469
2013-05-20,60.3802604675293
2013-05-21,60.758888244628906
2013-05-22,60.306026458740234
2013-05-23,59.14043045043945
2013-05-24,58.45741653442383
2013-05-28,59.29633331298828
2013-05-29,60.02387619018555
2013-05-30,59.57102966308594
2013-05-31,58.813751220703125
2013-06-03,59.276920318603516
2013-06-04,58.74654006958008
2013-06-05,57.71562194824219
2013-06-06,58.58967208862305
2013-06-07,59.53093719482422
2013-06-10,59.62055969238281
2013-06-11,59.41885757446289
2013-06-12,58.77641296386719
2013-06-13,59.351646423339844
2013-06-14,59.329219818115234
2013-06-17,59.79236602783203
2013-06-18,60.494590759277344
2013-06-19,59.29935836791992
2013-06-20,57.64092254638672
2013-06-21,56.774383544921875
2013-06-24,56.06470489501953
2013-06-25,57.11800003051758
2013-06-26,57.39439392089844
2013-06-27,58.35809326171875
2013-06-28,57.74551773071289
2013-07-01,58.52987289428711
2013-07-02,58.10407638549805
2013-07-03,58.20119094848633
2013-07-05,59.06777572631836
2013-07-08,59.247047424316406
2013-07-09,60.19579315185547
2013-07-10,59.732635498046875
2013-07-11,60.90545654296875
2013-07-12,61.48066329956055
2013-07-15,61.40597915649414
2013-07-16,60.890541076660156
2013-07-17,60.494590759277344
2013-07-18,61.09967803955078
2013-07-19,62.093238830566406
2013-07-22,62.347206115722656
2013-07-23,62.66843795776367
2013-07-24,61.63753890991211
2013-07-25,61.63753890991211
2013-07-26,62.76556396484375
2013-07-29,62.79545211791992
2013-07-30,62.60868835449219
2013-07-31,63.21377182006836
2013-08-01,64.97674560546875
2013-08-02,65.45487976074219
2013-08-05,64.902099609375
2013-08-06,64.02057647705078
2013-08-07,64.07286071777344
2013-08-08,63.93095016479492
2013-08-09,63.945858001708984
2013-08-12,65.88067626953125
2013-08-13,66.3438491821289
2013-08-14,65.71635437011719
2013-08-15,64.93193817138672
2013-08-16,64.84229278564453
2013-08-19,64.37915802001953
2013-08-20,64.80496215820312
2013-08-21,64.58087158203125
2013-08-22,65.46234893798828
2013-08-23,65.43992614746094
2013-08-26,64.84229278564453
2013-08-27,63.19138717651367
2013-08-28,63.632118225097656
2013-08-29,64.13259887695312
2013-08-30,63.691871643066406
2013-09-03,64.4090347290039
2013-09-04,64.69454956054688
2013-09-05,65.1153335571289
2013-09-06,65.57366943359375
2013-09-09,66.21987915039062
2013-09-10,67.18915557861328
2013-09-11,67.2192153930664
2013-09-12,67.05390930175781
2013-09-13,67.06895446777344
2013-09-16,67.36949157714844
