Date,EQR
2010-11-05,26.343202590942383
2010-11-08,25.996036529541016
2010-11-09,25.08926010131836
2010-11-10,25.887218475341797
2010-11-11,25.654048919677734
2010-11-12,25.5504207611084
2010-11-15,25.493417739868164
2010-11-16,24.54001808166504
2010-11-17,25.032264709472656
2010-11-18,25.503782272338867
2010-11-19,25.8613224029541
2010-11-22,25.90794563293457
2010-11-23,25.71622657775879
2010-11-24,26.06858253479004
2010-11-26,25.913124084472656
2010-11-29,25.90794563293457
2010-11-30,25.897584915161133
2010-12-01,26.25510597229004
2010-12-02,26.768098831176758
2010-12-03,26.94426155090332
2010-12-06,26.866546630859375
2010-12-07,26.975358963012695
2010-12-08,26.57119369506836
2010-12-09,26.529743194580078
2010-12-10,26.716285705566406
2010-12-13,26.54011344909668
2010-12-14,26.1618595123291
2010-12-15,25.887218475341797
2010-12-16,25.886188507080078
2010-12-17,26.058757781982422
2010-12-20,26.508499145507812
2010-12-21,26.712440490722656
2010-12-22,26.921621322631836
2010-12-23,26.848413467407227
2010-12-27,27.26154899597168
2010-12-28,27.177867889404297
2010-12-29,27.324304580688477
2010-12-30,27.3452205657959
2010-12-31,27.167415618896484
2011-01-03,27.465497970581055
2011-01-04,26.775197982788086
2011-01-05,26.759511947631836
2011-01-06,26.43528175354004
2011-01-07,26.346370697021484
2011-01-10,26.283620834350586
2011-01-11,26.11627769470215
2011-01-12,26.179031372070312
2011-01-13,26.26793670654297
2011-01-14,26.623538970947266
2011-01-18,26.98961067199707
2011-01-19,26.618310928344727
2011-01-20,26.764738082885742
2011-01-21,26.921621322631836
2011-01-24,27.05759620666504
2011-01-25,27.507333755493164
2011-01-26,27.690370559692383
2011-01-27,28.140108108520508
2011-01-28,27.65899085998535
2011-01-31,28.338817596435547
2011-02-01,28.55324363708496
2011-02-02,28.6578311920166
2011-02-03,28.453868865966797
2011-02-04,27.758344650268555
2011-02-07,28.08780288696289
2011-02-08,27.983219146728516
2011-02-09,28.1348876953125
2011-02-10,28.323143005371094
2011-02-11,28.527076721191406
2011-02-14,28.547998428344727
2011-02-15,28.338817596435547
2011-02-16,28.030296325683594
2011-02-17,28.061668395996094
2011-02-18,28.25515365600586
2011-02-22,28.21333122253418
2011-02-23,27.88386344909668
2011-02-24,27.481185913085938
2011-02-25,27.904787063598633
2011-02-28,28.819944381713867
2011-03-01,28.014589309692383
2011-03-02,27.789731979370117
2011-03-03,28.349287033081055
2011-03-04,27.88386344909668
2011-03-07,27.517791748046875
2011-03-08,28.176713943481445
2011-03-09,28.270845413208008
2011-03-10,27.94138526916504
2011-03-11,28.527076721191406
2011-03-14,28.33359718322754
2011-03-15,28.527076721191406
2011-03-16,28.223779678344727
2011-03-17,28.575305938720703
2011-03-18,28.780540466308594
2011-03-21,28.896329879760742
2011-03-22,28.70162010192871
2011-03-23,28.42270278930664
2011-03-24,28.512157440185547
2011-03-25,28.65425682067871
2011-03-28,28.74897575378418
2011-03-29,28.79107666015625
2011-03-30,29.254173278808594
2011-03-31,29.685697555541992
2011-04-01,29.822521209716797
2011-04-04,29.63306999206543
2011-04-05,29.643600463867188
2011-04-06,29.627809524536133
2011-04-07,29.369951248168945
2011-04-08,29.243635177612305
2011-04-11,29.23311996459961
2011-04-12,29.301528930664062
2011-04-13,29.385732650756836
2011-04-14,29.585712432861328
2011-04-15,29.89093589782715
2011-04-18,29.464679718017578
2011-04-19,29.627809524536133
2011-04-20,30.206689834594727
2011-04-21,30.3435001373291
2011-04-25,30.685569763183594
2011-04-26,31.117095947265625
2011-04-27,31.185510635375977
2011-04-28,31.27498435974121
2011-04-29,31.4381046295166
2011-05-02,31.51704216003418
2011-05-03,31.327600479125977
2011-05-04,31.185510635375977
2011-05-05,31.17498016357422
2011-05-06,30.848697662353516
2011-05-09,31.085508346557617
2011-05-10,31.574932098388672
2011-05-11,31.217092514038086
2011-05-12,31.27498435974121
2011-05-13,31.132888793945312
2011-05-16,31.25391387939453
2011-05-17,31.285499572753906
2011-05-18,31.453899383544922
2011-05-19,31.75912094116211
2011-05-20,31.53282928466797
2011-05-23,31.08025360107422
2011-05-24,31.169710159301758
2011-05-25,31.422313690185547
2011-05-26,31.832794189453125
2011-05-27,31.89067840576172
2011-05-31,32.537967681884766
2011-06-01,31.448627471923828
2011-06-02,31.196025848388672
2011-06-03,31.680191040039062
2011-06-06,31.474939346313477
2011-06-07,31.980138778686523
2011-06-08,32.09065628051758
2011-06-09,31.859100341796875
2011-06-10,31.15918731689453
2011-06-13,31.190763473510742
2011-06-14,31.34864616394043
2011-06-15,31.09078025817871
2011-06-16,31.16911506652832
2011-06-17,31.269683837890625
2011-06-20,31.566062927246094
2011-06-21,31.70897102355957
2011-06-22,31.539613723754883
2011-06-23,30.941539764404297
2011-06-24,30.88858985900879
2011-06-27,31.073841094970703
2011-06-28,31.47079849243164
2011-06-29,31.756616592407227
2011-06-30,31.756616592407227
2011-07-01,32.47114944458008
2011-07-05,32.614044189453125
2011-07-06,32.91043472290039
2011-07-07,33.24917221069336
2011-07-08,33.254459381103516
2011-07-11,32.83104705810547
2011-07-12,32.98452377319336
2011-07-13,32.561100006103516
2011-07-14,32.291168212890625
2011-07-15,32.68285369873047
2011-07-18,32.55051803588867
2011-07-19,32.89984893798828
2011-07-20,33.15390396118164
2011-07-21,33.381500244140625
2011-07-22,33.704349517822266
2011-07-25,33.37620544433594
2011-07-26,33.61437225341797
2011-07-27,33.07450866699219
2011-07-28,32.666969299316406
2011-07-29,32.71990203857422
2011-08-01,32.502891540527344
2011-08-02,31.76190185546875
2011-08-03,31.613698959350586
2011-08-04,30.274639129638672
2011-08-05,29.45953941345215
2011-08-08,27.495925903320312
2011-08-09,30.311691284179688
2011-08-10,29.644794464111328
2011-08-11,31.116191864013672
2011-08-12,31.253801345825195
2011-08-15,32.1694450378418
2011-08-16,32.328224182128906
2011-08-17,32.053001403808594
2011-08-18,30.454587936401367
2011-08-19,29.898855209350586
2011-08-22,29.92531394958496
2011-08-23,30.65042495727539
2011-08-24,31.24321937561035
2011-08-25,30.661008834838867
2011-08-26,31.042085647583008
2011-08-29,31.841293334960938
2011-08-30,32.015953063964844
2011-08-31,32.38116455078125
2011-09-01,32.03712844848633
2011-09-02,31.603107452392578
2011-09-06,31.454933166503906
2011-09-07,32.4922981262207
2011-09-08,32.64049530029297
2011-09-09,31.656044006347656
2011-09-12,31.788368225097656
2011-09-13,31.656044006347656
2011-09-14,31.116191864013672
2011-09-15,31.042085647583008
2011-09-16,30.7695255279541
2011-09-19,30.194583892822266
2011-09-20,29.635635375976562
2011-09-21,27.85759735107422
2011-09-22,27.325267791748047
2011-09-23,28.283479690551758
2011-09-26,28.395273208618164
2011-09-27,28.43785858154297
2011-09-28,28.06522560119629
2011-09-29,28.528362274169922
2011-09-30,27.612712860107422
2011-10-03,26.436235427856445
2011-10-04,27.79903793334961
2011-10-05,27.522226333618164
2011-10-06,28.4644775390625
2011-10-07,27.676597595214844
2011-10-10,29.07667350769043
2011-10-11,28.166364669799805
2011-10-12,28.719999313354492
2011-10-13,28.53900718688965
2011-10-14,29.449317932128906
2011-10-17,28.400592803955078
2011-10-18,29.385440826416016
2011-10-19,29.03940200805664
2011-10-20,29.06601333618164
2011-10-21,30.183942794799805
2011-10-24,30.423500061035156
2011-10-25,30.01358413696289
2011-10-26,30.34897232055664
2011-10-27,31.919391632080078
2011-10-28,31.2752685546875
2011-10-31,31.237977981567383
2011-11-01,29.87518882751465
2011-11-02,30.977130889892578
2011-11-03,31.37639617919922
2011-11-04,31.126211166381836
2011-11-07,31.344465255737305
2011-11-08,31.59998321533203
2011-11-09,30.22653579711914
2011-11-10,30.498029708862305
2011-11-11,31.4243221282959
2011-11-14,30.748233795166016
2011-11-15,31.2752685546875
2011-11-16,30.157337188720703
2011-11-17,28.93825912475586
2011-11-18,29.119264602661133
2011-11-21,28.751937866210938
2011-11-22,28.64546775817871
2011-11-23,27.980043411254883
2011-11-25,28.017297744750977
2011-11-28,28.262182235717773
2011-11-29,28.161041259765625
2011-11-30,29.380111694335938
2011-12-01,28.815820693969727
2011-12-02,28.879697799682617
2011-12-05,28.592241287231445
2011-12-06,28.512378692626953
2011-12-07,28.96487808227539
2011-12-08,28.50173568725586
2011-12-09,28.95956039428711
2011-12-12,28.581586837768555
2011-12-13,28.592241287231445
2011-12-14,29.129907608032227
2011-12-15,29.77972412109375
2011-12-16,30.043310165405273
2011-12-19,29.822755813598633
2011-12-20,30.710336685180664
2011-12-21,30.414474487304688
2011-12-22,30.95779037475586
2011-12-23,30.914751052856445
2011-12-27,31.01158905029297
2011-12-28,30.505922317504883
2011-12-29,30.731857299804688
2011-12-30,30.67806053161621
2012-01-03,30.44675064086914
2012-01-04,30.204679489135742
2012-01-05,30.312273025512695
2012-01-06,29.95723533630371
2012-01-09,29.586063385009766
2012-01-10,29.688261032104492
2012-01-11,29.61296272277832
2012-01-12,29.08578872680664
2012-01-13,29.586063385009766
2012-01-17,29.898069381713867
2012-01-18,30.06482696533203
2012-01-19,29.860414505004883
2012-01-20,30.000274658203125
2012-01-23,30.371435165405273
2012-01-24,30.44675064086914
2012-01-25,31.26978302001953
2012-01-26,31.872257232666016
2012-01-27,32.07666778564453
2012-01-30,31.89916229248047
2012-01-31,32.03363037109375
2012-02-01,32.28647232055664
2012-02-02,32.114341735839844
2012-02-03,32.41018295288086
2012-02-06,32.151981353759766
2012-02-07,32.0713005065918
2012-02-08,32.00674819946289
2012-02-09,31.554893493652344
2012-02-10,31.51723289489746
2012-02-13,31.689361572265625
2012-02-14,31.076129913330078
2012-02-15,31.049236297607422
2012-02-16,31.318185806274414
2012-02-17,31.47418975830078
2012-02-21,30.95240592956543
2012-02-22,30.61350440979004
2012-02-23,30.984683990478516
2012-02-24,31.23213768005371
2012-02-27,31.043848037719727
2012-02-28,30.67806053161621
2012-02-29,30.602750778198242
2012-03-01,30.882478713989258
2012-03-02,31.01695442199707
2012-03-05,31.53873634338379
2012-03-06,31.350460052490234
2012-03-07,31.382749557495117
2012-03-08,31.318185806274414
2012-03-09,31.904539108276367
2012-03-12,32.017513275146484
2012-03-13,32.71681213378906
2012-03-14,32.51240539550781
2012-03-15,32.03363037109375
2012-03-16,32.259578704833984
2012-03-19,32.82976531982422
2012-03-20,32.70066833496094
2012-03-21,32.65090560913086
2012-03-22,32.185707092285156
2012-03-23,32.53731918334961
2012-03-26,32.97005844116211
2012-03-27,32.88892364501953
2012-03-28,32.88349533081055
2012-03-29,33.17020797729492
2012-03-30,33.87342071533203
2012-04-02,33.84636688232422
2012-04-03,33.71654510498047
2012-04-04,33.38115692138672
2012-04-05,33.208072662353516
2012-04-09,32.78074264526367
2012-04-10,32.06669998168945
2012-04-11,32.35879898071289
2012-04-12,32.73744583129883
2012-04-13,32.915977478027344
2012-04-16,33.543453216552734
2012-04-17,33.51639938354492
2012-04-18,33.30543518066406
2012-04-19,33.316261291503906
2012-04-20,33.59756088256836
2012-04-23,33.208072662353516
2012-04-24,33.78146743774414
2012-04-25,33.91129684448242
2012-04-26,33.34871292114258
2012-04-27,33.30543518066406
2012-04-30,33.2351188659668
2012-05-01,33.851783752441406
2012-05-02,33.851783752441406
2012-05-03,33.8031120300293
2012-05-04,33.91129684448242
2012-05-07,34.4413948059082
2012-05-08,34.3061637878418
2012-05-09,34.14929962158203
2012-05-10,34.12765121459961
2012-05-11,34.27372360229492
2012-05-14,33.932926177978516
2012-05-15,33.721961975097656
2012-05-16,33.39200210571289
2012-05-17,32.68877410888672
2012-05-18,32.645503997802734
2012-05-21,33.39200210571289
2012-05-22,33.51639938354492
2012-05-23,33.52181625366211
2012-05-24,33.581329345703125
2012-05-25,33.343299865722656
2012-05-29,33.824737548828125
2012-05-30,32.764503479003906
2012-05-31,33.05119323730469
2012-06-01,32.239784240722656
2012-06-04,31.942285537719727
2012-06-05,32.68336868286133
2012-06-06,33.39200210571289
2012-06-07,33.045799255371094
2012-06-08,33.48394775390625
2012-06-11,32.834815979003906
2012-06-12,32.98088073730469
2012-06-13,32.867271423339844
2012-06-14,33.49475860595703
2012-06-15,33.50017547607422
2012-06-18,33.50017547607422
2012-06-19,33.440670013427734
2012-06-20,33.113243103027344
2012-06-21,32.34632110595703
2012-06-22,32.27560806274414
2012-06-25,32.36264419555664
2012-06-26,32.37352752685547
2012-06-27,32.36264419555664
2012-06-28,32.92287826538086
2012-06-29,33.91822052001953
2012-07-02,34.23369216918945
2012-07-03,34.516517639160156
2012-07-05,34.2500114440918
2012-07-06,34.38055419921875
2012-07-09,34.511085510253906
2012-07-10,34.021568298339844
2012-07-11,34.28264236450195
2012-07-12,34.61442947387695
2012-07-13,35.223609924316406
2012-07-16,35.256248474121094
2012-07-17,35.60978698730469
2012-07-18,35.32695388793945
2012-07-19,35.10395431518555
2012-07-20,34.85918045043945
2012-07-23,34.78303909301758
2012-07-24,34.516517639160156
2012-07-25,34.532833099365234
2012-07-26,34.222808837890625
2012-07-27,34.255455017089844
2012-07-30,34.44581604003906
2012-07-31,34.434932708740234
2012-08-01,33.99436950683594
2012-08-02,34.152099609375
2012-08-03,34.10858917236328
2012-08-06,33.91279983520508
2012-08-07,33.401512145996094
2012-08-08,33.086036682128906
2012-08-09,32.77059555053711
2012-08-10,32.74337387084961
2012-08-13,32.504051208496094
2012-08-14,32.264739990234375
2012-08-15,32.395267486572266
2012-08-16,32.49862289428711
2012-08-17,32.72706604003906
2012-08-20,32.69443893432617
2012-08-21,32.80864334106445
2012-08-22,33.14044189453125
2012-08-23,33.32535934448242
2012-08-24,33.080604553222656
2012-08-27,33.19481658935547
2012-08-28,33.2437744140625
2012-08-29,33.13499450683594
2012-08-30,32.97182846069336
2012-08-31,32.85215759277344
2012-09-04,32.9609489440918
2012-09-05,32.814090728759766
2012-09-06,33.026206970214844
2012-09-07,32.939186096191406
2012-09-10,32.34088897705078
2012-09-11,32.28649139404297
2012-09-12,32.22666549682617
2012-09-13,32.73250961303711
2012-09-14,32.75969314575195
2012-09-17,32.765132904052734
2012-09-18,32.509498596191406
2012-09-19,32.333351135253906
2012-09-20,31.480045318603516
2012-09-21,31.414400100708008
2012-09-24,31.583955764770508
2012-09-25,31.173707962036133
2012-09-26,31.387046813964844
2012-09-27,31.583955764770508
2012-09-28,31.469083786010742
2012-10-01,31.29404640197754
2012-10-02,31.469083786010742
2012-10-03,31.25029754638672
2012-10-04,30.894744873046875
2012-10-05,31.113540649414062
2012-10-08,30.850990295410156
2012-10-09,30.544662475585938
2012-10-10,30.818166732788086
2012-10-11,30.736106872558594
2012-10-12,30.64312171936035
2012-10-15,30.747058868408203
2012-10-16,30.83457374572754
2012-10-17,30.845516204833984
2012-10-18,31.441749572753906
2012-10-19,31.25029754638672
2012-10-22,30.8017520904541
2012-10-23,30.790821075439453
2012-10-24,30.69782066345215
2012-10-25,30.86193084716797
2012-10-26,30.665014266967773
2012-10-31,31.403457641601562
2012-11-01,31.808246612548828
2012-11-02,32.32789611816406
2012-11-05,32.03251647949219
2012-11-06,32.048919677734375
2012-11-07,31.7261905670166
2012-11-08,31.25029754638672
2012-11-09,30.993202209472656
2012-11-12,30.796281814575195
2012-11-13,30.61030387878418
2012-11-14,29.817140579223633
2012-11-15,29.69134521484375
2012-11-16,29.70775032043457
2012-11-19,29.92108917236328
2012-11-20,29.86637306213379
2012-11-21,29.57099723815918
2012-11-23,29.7898006439209
2012-11-26,29.773386001586914
2012-11-27,30.221935272216797
2012-11-28,30.183645248413086
2012-11-29,30.495431900024414
2012-11-30,30.364158630371094
2012-12-03,30.200048446655273
2012-12-04,30.074237823486328
2012-12-05,29.773386001586914
2012-12-06,30.39150047302246
2012-12-07,30.14534568786621
2012-12-10,30.134408950805664
2012-12-11,30.085182189941406
2012-12-12,30.287569046020508
2012-12-13,30.156291961669922
2012-12-14,30.353206634521484
2012-12-17,30.4845027923584
2012-12-18,30.757997512817383
2012-12-19,30.717510223388672
2012-12-20,31.333091735839844
2012-12-21,31.39407730102539
2012-12-24,31.432903289794922
2012-12-26,31.083526611328125
2012-12-27,31.294265747070312
2012-12-28,31.000343322753906
2012-12-31,31.42736053466797
2013-01-02,31.615917205810547
2013-01-03,31.749013900756836
2013-01-04,31.73790740966797
2013-01-07,31.976375579833984
2013-01-08,32.092838287353516
2013-01-09,32.16492462158203
2013-01-10,32.37012481689453
2013-01-11,32.248111724853516
2013-01-14,32.39784240722656
2013-01-15,32.5753059387207
2013-01-16,32.48658752441406
2013-01-17,32.425575256347656
2013-01-18,32.392295837402344
2013-01-22,32.44776153564453
2013-01-23,32.38121032714844
2013-01-24,32.14830017089844
2013-01-25,32.21484375
2013-01-28,32.248111724853516
2013-01-29,32.02628707885742
2013-01-30,31.649179458618164
2013-01-31,30.717510223388672
2013-02-01,30.35149574279785
2013-02-04,30.20176124572754
2013-02-05,30.035390853881836
2013-02-06,30.628768920898438
2013-02-07,30.401405334472656
2013-02-08,30.74524688720703
2013-02-11,31.310909271240234
2013-02-12,31.882091522216797
2013-02-13,31.97083282470703
2013-02-14,31.920921325683594
2013-02-15,31.8931941986084
2013-02-19,31.932016372680664
2013-02-20,31.8543701171875
2013-02-21,31.671361923217773
2013-02-22,31.726818084716797
2013-02-25,31.05579948425293
2013-02-26,31.05579948425293
2013-02-27,31.050256729125977
2013-02-28,30.52341651916504
2013-03-01,30.689773559570312
2013-03-04,30.861696243286133
2013-03-05,31.133432388305664
2013-03-06,31.255443572998047
2013-03-07,30.634323120117188
2013-03-08,30.462404251098633
2013-03-11,30.401405334472656
2013-03-12,30.495683670043945
2013-03-13,30.75632667541504
2013-03-14,31.27207374572754
2013-03-15,31.105701446533203
2013-03-18,30.82842445373535
2013-03-19,30.528953552246094
2013-03-20,30.674192428588867
2013-03-21,30.383716583251953
2013-03-22,30.534542083740234
2013-03-25,30.702123641967773
2013-03-26,30.94234275817871
2013-03-27,30.757999420166016
2013-03-28,30.757999420166016
2013-04-01,31.031715393066406
2013-04-02,31.020549774169922
2013-04-03,31.24399757385254
2013-04-04,32.13222122192383
2013-04-05,32.333309173583984
2013-04-08,32.40593338012695
2013-04-09,32.57353210449219
2013-04-10,32.59587478637695
2013-04-11,32.97014617919922
2013-04-12,33.0092658996582
2013-04-15,32.34449005126953
2013-04-16,32.69643020629883
2013-04-17,32.21601486206055
2013-04-18,32.31096267700195
2013-04-19,32.38359451293945
2013-04-22,32.17689514160156
2013-04-23,32.2495231628418
2013-04-24,32.227176666259766
2013-04-25,31.95345687866211
2013-04-26,31.62386703491211
2013-04-29,31.95903778076172
2013-04-30,32.433868408203125
2013-05-01,31.78586769104004
2013-05-02,31.635040283203125
2013-05-03,31.294273376464844
2013-05-06,31.445098876953125
2013-05-07,31.964618682861328
2013-05-08,32.13779830932617
2013-05-09,31.975801467895508
2013-05-10,32.238365173339844
2013-05-13,32.80814743041992
2013-05-14,33.081886291503906
2013-05-15,33.04835891723633
2013-05-16,33.299747467041016
2013-05-17,33.28857421875
2013-05-20,33.618167877197266
2013-05-21,33.936580657958984
2013-05-22,33.031612396240234
2013-05-23,33.618167877197266
2013-05-24,33.68519592285156
2013-05-28,33.18801498413086
2013-05-29,32.7020149230957
2013-05-30,32.076351165771484
2013-05-31,31.590343475341797
2013-06-03,31.975801467895508
2013-06-04,31.919937133789062
2013-06-05,31.690906524658203
2013-06-06,31.657386779785156
2013-06-07,31.668550491333008
2013-06-10,31.305448532104492
2013-06-11,30.791519165039062
2013-06-12,30.58481788635254
2013-06-13,31.528900146484375
2013-06-14,31.47303581237793
2013-06-17,31.512142181396484
2013-06-18,31.62386703491211
2013-06-19,30.724470138549805
2013-06-20,29.773479461669922
2013-06-21,30.79763412475586
2013-06-24,31.281564712524414
2013-06-25,31.73737144470215
2013-06-26,32.21568298339844
2013-06-27,32.874061584472656
2013-06-28,32.67148208618164
2013-07-01,32.34511184692383
2013-07-02,32.54767608642578
2013-07-03,32.32259750366211
2013-07-05,32.27758026123047
2013-07-08,32.271949768066406
2013-07-09,32.620826721191406
2013-07-10,32.58708190917969
2013-07-11,33.24546432495117
2013-07-12,32.992225646972656
2013-07-15,32.98097610473633
2013-07-16,33.054141998291016
2013-07-17,33.05976486206055
2013-07-18,33.25109100341797
2013-07-19,33.054141998291016
2013-07-22,33.116031646728516
2013-07-23,33.05976486206055
2013-07-24,32.32259750366211
2013-07-25,32.485782623291016
2013-07-26,32.6883659362793
2013-07-29,32.51393127441406
2013-07-30,32.4464111328125
2013-07-31,31.512271881103516
2013-08-01,31.320959091186523
2013-08-02,30.921430587768555
2013-08-05,30.887664794921875
2013-08-06,30.80326271057129
2013-08-07,30.52752685546875
2013-08-08,30.533145904541016
2013-08-09,30.50501251220703
2013-08-12,30.088590621948242
2013-08-13,29.6328067779541
2013-08-14,29.582164764404297
2013-08-15,29.143232345581055
2013-08-16,28.51299476623535
2013-08-19,28.389198303222656
2013-08-20,28.878753662109375
2013-08-21,28.85624885559082
2013-08-22,29.1769962310791
2013-08-23,29.54839515686035
2013-08-26,29.773479461669922
2013-08-27,29.779115676879883
2013-08-28,29.317689895629883
2013-08-29,29.317689895629883
2013-08-30,29.199499130249023
2013-09-03,28.844995498657227
2013-09-04,29.26140022277832
2013-09-05,29.11509895324707
2013-09-06,29.84663963317871
2013-09-09,30.49375343322754
2013-09-10,30.6119384765625
2013-09-11,30.89891815185547
2013-09-12,30.791996002197266
2013-09-13,30.718852996826172
2013-09-16,30.8426456451416
