Date,EIX
2010-09-29,20.159347534179688
2010-09-30,20.089258193969727
2010-10-01,20.229446411132812
2010-10-04,20.26450538635254
2010-10-05,20.457277297973633
2010-10-06,20.29955291748047
2010-10-07,20.404701232910156
2010-10-08,20.56242561340332
2010-10-11,20.65005111694336
2010-10-12,20.69677734375
2010-10-13,20.749351501464844
2010-10-14,20.743511199951172
2010-10-15,20.807767868041992
2010-10-18,21.012224197387695
2010-10-19,20.836977005004883
2010-10-20,21.018070220947266
2010-10-21,20.95380973815918
2010-10-22,21.023908615112305
2010-10-25,21.064796447753906
2010-10-26,21.006383895874023
2010-10-27,20.9771785736084
2010-10-28,21.012224197387695
2010-10-29,21.555496215820312
2010-11-01,21.63727378845215
2010-11-02,21.719057083129883
2010-11-03,21.7015323638916
2010-11-04,22.098758697509766
2010-11-05,22.326580047607422
2010-11-08,21.9410343170166
2010-11-09,21.9410343170166
2010-11-10,21.911828994750977
2010-11-11,22.22144317626953
2010-11-12,21.946882247924805
2010-11-15,22.0637149810791
2010-11-16,21.812524795532227
2010-11-17,21.882625579833984
2010-11-18,22.174699783325195
2010-11-19,22.110443115234375
2010-11-22,22.04619026184082
2010-11-23,21.7015323638916
2010-11-24,21.935197830200195
2010-11-26,21.648958206176758
2010-11-29,21.584701538085938
2010-11-30,21.578866958618164
2010-12-01,21.946882247924805
2010-12-02,22.075397491455078
2010-12-03,22.238969802856445
2010-12-06,22.332426071166992
2010-12-07,22.490158081054688
2010-12-08,22.385005950927734
2010-12-09,22.098758697509766
2010-12-10,22.30321502685547
2010-12-13,22.40837287902832
2010-12-14,22.47846794128418
2010-12-15,22.05203628540039
2010-12-16,22.460947036743164
2010-12-17,22.595298767089844
2010-12-20,22.700443267822266
2010-12-21,22.688764572143555
2010-12-22,22.589454650878906
2010-12-23,22.606979370117188
2010-12-27,22.7471866607666
2010-12-28,22.893218994140625
2010-12-29,22.816650390625
2010-12-30,22.769535064697266
2010-12-31,22.734195709228516
2011-01-03,22.781314849853516
2011-01-04,22.916780471801758
2011-01-05,22.628190994262695
2011-01-06,22.675310134887695
2011-01-07,22.816650390625
2011-01-10,22.45737648010254
2011-01-11,22.43971824645996
2011-01-12,22.451486587524414
2011-01-13,22.357254028320312
2011-01-14,22.25124168395996
2011-01-18,22.410263061523438
2011-01-19,22.157005310058594
2011-01-20,22.204120635986328
2011-01-21,22.02154541015625
2011-01-24,22.210012435913086
2011-01-25,22.086345672607422
2011-01-26,21.968542098999023
2011-01-27,21.88608169555664
2011-01-28,21.385459899902344
2011-01-31,21.36779022216797
2011-02-01,21.579816818237305
2011-02-02,21.579816818237305
2011-02-03,21.768287658691406
2011-02-04,21.644603729248047
2011-02-07,21.674047470092773
2011-02-08,21.76240348815918
2011-02-09,21.83896827697754
2011-02-10,21.815404891967773
2011-02-11,21.803630828857422
2011-02-14,21.697614669799805
2011-02-15,21.821292877197266
2011-02-16,21.644603729248047
2011-02-17,21.74472427368164
2011-02-18,21.603378295898438
2011-02-22,21.47969627380371
2011-02-23,21.2264404296875
2011-02-24,21.085086822509766
2011-02-25,21.208772659301758
2011-02-28,21.86253547668457
2011-03-01,21.91553497314453
2011-03-02,22.133453369140625
2011-03-03,22.357254028320312
2011-03-04,22.0568904876709
2011-03-07,22.139339447021484
2011-03-08,22.398487091064453
2011-03-09,22.42793846130371
2011-03-10,22.039209365844727
2011-03-11,22.239458084106445
2011-03-14,21.662275314331055
2011-03-15,21.09097671508789
2011-03-16,20.90250587463379
2011-03-17,20.973182678222656
2011-03-18,21.032081604003906
2011-03-21,21.4384708404541
2011-03-22,21.509138107299805
2011-03-23,21.515026092529297
2011-03-24,21.644603729248047
2011-03-25,21.568038940429688
2011-03-28,21.28533172607422
2011-03-29,21.629993438720703
2011-03-30,21.754779815673828
2011-03-31,21.742887496948242
2011-04-01,22.0162410736084
2011-04-04,21.92116355895996
2011-04-05,21.94493865966797
2011-04-06,22.034072875976562
2011-04-07,21.938989639282227
2011-04-08,22.14697265625
2011-04-11,21.861740112304688
2011-04-12,22.533220291137695
2011-04-13,22.68177604675293
2011-04-14,22.699600219726562
2011-04-15,23.008602142333984
2011-04-18,22.687715530395508
2011-04-19,22.687715530395508
2011-04-20,23.020483016967773
2011-04-21,22.949174880981445
2011-04-25,22.800621032714844
2011-04-26,23.038314819335938
2011-04-27,23.2938289642334
2011-04-28,23.44832992553711
2011-04-29,23.335433959960938
2011-05-02,23.32354164123535
2011-05-03,23.347318649291992
2011-05-04,23.19281005859375
2011-05-05,23.04425811767578
2011-05-06,23.466169357299805
2011-05-09,23.204696655273438
2011-05-10,23.697908401489258
2011-05-11,23.662256240844727
2011-05-12,23.519643783569336
2011-05-13,23.501813888549805
2011-05-16,23.501813888549805
2011-05-17,23.525590896606445
2011-05-18,23.347318649291992
2011-05-19,23.204696655273438
2011-05-20,23.602832794189453
2011-05-23,23.483989715576172
2011-05-24,23.270055770874023
2011-05-25,23.45427894592285
2011-05-26,23.39485740661621
2011-05-27,23.365144729614258
2011-05-31,23.388914108276367
2011-06-01,23.240346908569336
2011-06-02,23.050195693969727
2011-06-03,23.121503829956055
2011-06-06,22.883819580078125
2011-06-07,23.032371520996094
2011-06-08,23.091787338256836
2011-06-09,23.198749542236328
2011-06-10,23.17498779296875
2011-06-13,23.246301651000977
2011-06-14,23.246301651000977
2011-06-15,23.00266456604004
2011-06-16,23.22846794128418
2011-06-17,23.31760597229004
2011-06-20,23.31760597229004
2011-06-21,23.276010513305664
2011-06-22,23.18092918395996
2011-06-23,22.794677734375
2011-06-24,22.996721267700195
2011-06-27,23.115562438964844
2011-06-28,23.16948699951172
2011-06-29,23.223411560058594
2011-06-30,23.217424392700195
2011-07-01,23.289325714111328
2011-07-05,23.16948699951172
2011-07-06,23.24738311767578
2011-07-07,23.241390228271484
2011-07-08,23.39716339111328
2011-07-11,23.031686782836914
2011-07-12,23.259361267089844
2011-07-13,23.07961082458496
2011-07-14,23.03767204284668
2011-07-15,23.109575271606445
2011-07-18,22.726112365722656
2011-07-19,22.798009872436523
2011-07-20,22.953792572021484
2011-07-21,23.45108413696289
2011-07-22,23.505020141601562
2011-07-25,23.481046676635742
2011-07-26,23.289325714111328
2011-07-27,23.27734375
2011-07-28,23.127544403076172
2011-07-29,22.80999755859375
2011-08-01,22.732101440429688
2011-08-02,22.186870574951172
2011-08-03,22.096986770629883
2011-08-04,21.000526428222656
2011-08-05,21.000526428222656
2011-08-08,19.946012496948242
2011-08-09,20.74288558959961
2011-08-10,20.299518585205078
2011-08-11,21.054462432861328
2011-08-12,20.838762283325195
2011-08-15,21.71953010559082
2011-08-16,21.785423278808594
2011-08-17,21.857324600219727
2011-08-18,21.509824752807617
2011-08-19,21.48585319519043
2011-08-22,21.018510818481445
2011-08-23,21.383995056152344
2011-08-24,21.76146697998047
2011-08-25,21.617666244506836
2011-08-26,21.55774688720703
2011-08-29,22.138935089111328
2011-08-30,22.102983474731445
2011-08-31,22.282730102539062
2011-09-01,22.108980178833008
2011-09-02,21.683578491210938
2011-09-06,21.37200927734375
2011-09-07,21.773448944091797
2011-09-08,21.611675262451172
2011-09-09,21.1862735748291
2011-09-12,21.48585319519043
2011-09-13,21.6236572265625
2011-09-14,21.893274307250977
2011-09-15,22.32467269897461
2011-09-16,22.624252319335938
2011-09-19,22.558345794677734
2011-09-20,22.774049758911133
2011-09-21,22.366621017456055
2011-09-22,21.929229736328125
2011-09-23,22.234798431396484
2011-09-26,22.690155029296875
2011-09-27,22.630252838134766
2011-09-28,22.58794403076172
2011-09-29,23.119712829589844
2011-09-30,23.113672256469727
2011-10-03,22.424793243408203
2011-10-04,21.935327529907227
2011-10-05,21.91720199584961
2011-10-06,22.636287689208984
2011-10-07,22.80548858642578
2011-10-10,23.415813446044922
2011-10-11,23.31911849975586
2011-10-12,22.859867095947266
2011-10-13,22.92029571533203
2011-10-14,23.113672256469727
2011-10-17,22.908206939697266
2011-10-18,23.31911849975586
2011-10-19,23.276823043823242
2011-10-20,23.385597229003906
2011-10-21,23.9052734375
2011-10-24,23.9052734375
2011-10-25,23.887136459350586
2011-10-26,24.159072875976562
2011-10-27,24.95671272277832
2011-10-28,24.606245040893555
2011-10-31,24.53371810913086
2011-11-01,24.171154022216797
2011-11-02,24.183237075805664
2011-11-03,24.853988647460938
2011-11-04,24.630403518676758
2011-11-07,24.787519454956055
2011-11-08,24.86002540588379
2011-11-09,24.165117263793945
2011-11-10,24.455162048339844
2011-11-11,24.63644790649414
2011-11-14,24.473302841186523
2011-11-15,24.545804977416992
2011-11-16,24.008007049560547
2011-11-17,23.881107330322266
2011-11-18,23.935489654541016
2011-11-21,23.639392852783203
2011-11-22,23.222442626953125
2011-11-23,22.8236141204834
2011-11-25,22.8719482421875
2011-11-28,23.035112380981445
2011-11-29,23.083450317382812
2011-11-30,23.754209518432617
2011-12-01,23.64543914794922
2011-12-02,23.240570068359375
2011-12-05,23.7360782623291
2011-12-06,23.9173583984375
2011-12-07,23.748170852661133
2011-12-08,23.264738082885742
2011-12-09,23.59708023071289
2011-12-12,23.548757553100586
2011-12-13,23.717947006225586
2011-12-14,23.452070236206055
2011-12-15,23.687725067138672
2011-12-16,23.748170852661133
2011-12-19,23.55479621887207
2011-12-20,24.14093589782715
2011-12-21,24.576030731201172
2011-12-22,24.59416389465332
2011-12-23,24.890239715576172
2011-12-27,25.011110305786133
2011-12-28,25.056774139404297
2011-12-29,25.288225173950195
2011-12-30,25.21514320373535
2012-01-03,25.190786361694336
2012-01-04,24.98369598388672
2012-01-05,24.685264587402344
2012-01-06,24.599992752075195
2012-01-09,24.587804794311523
2012-01-10,24.6608943939209
2012-01-11,24.752248764038086
2012-01-12,24.69134521484375
2012-01-13,24.70961570739746
2012-01-17,24.654804229736328
2012-01-18,24.63043785095215
2012-01-19,24.35027313232422
2012-01-20,24.6608943939209
2012-01-23,24.551267623901367
2012-01-24,24.435531616210938
2012-01-25,24.916696548461914
2012-01-26,25.202959060668945
2012-01-27,25.0080623626709
2012-01-30,24.800983428955078
2012-01-31,24.995882034301758
2012-02-01,24.928878784179688
2012-02-02,24.77661895751953
2012-02-03,25.020246505737305
2012-02-06,24.928878784179688
2012-02-07,25.02633285522461
2012-02-08,24.97760009765625
2012-02-09,25.02633285522461
2012-02-10,25.02633285522461
2012-02-13,24.764436721801758
2012-02-14,24.849706649780273
2012-02-15,24.715713500976562
2012-02-16,25.166406631469727
2012-02-17,25.068958282470703
2012-02-21,25.38567352294922
2012-02-22,25.410036087036133
2012-02-23,25.51967430114746
2012-02-24,25.720651626586914
2012-02-27,25.76329231262207
2012-02-28,25.574491500854492
2012-02-29,25.50139617919922
2012-03-01,26.055641174316406
2012-03-02,26.07392120361328
2012-03-05,26.250537872314453
2012-03-06,26.201812744140625
2012-03-07,26.17745590209961
2012-03-08,26.00083351135254
2012-03-09,26.08000946044922
2012-03-12,26.5611629486084
2012-03-13,26.682981491088867
2012-03-14,26.26881980895996
2012-03-15,26.189632415771484
2012-03-16,25.970375061035156
2012-03-19,25.72675132751465
2012-03-20,25.787662506103516
2012-03-21,25.946006774902344
2012-03-22,26.00083351135254
2012-03-23,25.98863410949707
2012-03-26,26.067829132080078
2012-03-27,26.372352600097656
2012-03-28,26.03176498413086
2012-03-29,26.080860137939453
2012-03-30,26.087003707885742
2012-04-02,26.258819580078125
2012-04-03,26.172914505004883
2012-04-04,26.277240753173828
2012-04-05,26.258819580078125
2012-04-09,26.246549606323242
2012-04-10,25.737211227416992
2012-04-11,25.56538200378418
2012-04-12,25.5960693359375
2012-04-13,25.510149002075195
2012-04-16,26.04405403137207
2012-04-17,26.357017517089844
2012-04-18,26.30179214477539
2012-04-19,26.093143463134766
2012-04-20,26.320192337036133
2012-04-23,26.007226943969727
2012-04-24,26.44906234741211
2012-04-25,26.798856735229492
2012-04-26,26.786596298217773
2012-04-27,26.884767532348633
2012-04-30,27.00749969482422
2012-05-01,27.167051315307617
2012-05-02,26.798856735229492
2012-05-03,26.82953643798828
2012-05-04,26.854082107543945
2012-05-07,26.73749351501465
2012-05-08,26.651573181152344
2012-05-09,26.976816177368164
2012-05-10,27.068870544433594
2012-05-11,27.240705490112305
2012-05-14,27.191600799560547
2012-05-15,27.062721252441406
2012-05-16,27.111818313598633
2012-05-17,26.940004348754883
2012-05-18,26.89090347290039
2012-05-21,27.28365135192871
2012-05-22,27.547529220581055
2012-05-23,27.418668746948242
2012-05-24,27.52298355102539
2012-05-25,27.615028381347656
2012-05-29,27.7009334564209
2012-05-30,27.424795150756836
2012-05-31,27.59048080444336
2012-06-01,27.228425979614258
2012-06-04,27.578218460083008
2012-06-05,27.694805145263672
2012-06-06,28.001646041870117
2012-06-07,28.007787704467773
2012-06-08,28.25324249267578
2012-06-11,28.22869873046875
2012-06-12,28.283918380737305
2012-06-13,28.179601669311523
2012-06-14,28.265518188476562
2012-06-15,28.314611434936523
2012-06-18,28.32074546813965
2012-06-19,28.16734504699707
2012-06-20,27.897327423095703
2012-06-21,27.52298355102539
2012-06-22,27.363433837890625
2012-06-25,27.412519454956055
2012-06-26,27.878904342651367
2012-06-27,28.351743698120117
2012-06-28,28.444469451904297
2012-06-29,28.55571937561035
2012-07-02,28.77821922302246
2012-07-03,28.611351013183594
2012-07-05,28.246679306030273
2012-07-06,28.21576690673828
2012-07-09,28.33939552307129
2012-07-10,28.48154640197754
2012-07-11,28.673152923583984
2012-07-12,28.598979949951172
2012-07-13,28.68552017211914
2012-07-16,28.19104766845703
2012-07-17,28.22812271118164
2012-07-18,28.21576690673828
2012-07-19,28.308496475219727
2012-07-20,28.438282012939453
2012-07-23,28.20958709716797
2012-07-24,28.017972946166992
2012-07-25,27.900541305541992
2012-07-26,28.22812271118164
2012-07-27,28.654605865478516
2012-07-30,28.877124786376953
2012-07-31,28.543359756469727
2012-08-01,27.764562606811523
2012-08-02,27.820180892944336
2012-08-03,28.240480422973633
2012-08-06,27.968536376953125
2012-08-07,27.542051315307617
2012-08-08,27.572948455810547
2012-08-09,27.721296310424805
2012-08-10,27.80164909362793
2012-08-13,27.678022384643555
2012-08-14,27.987085342407227
2012-08-15,28.01180076599121
2012-08-16,27.85727882385254
2012-08-17,27.665681838989258
2012-08-20,27.70893669128418
2012-08-21,27.350439071655273
2012-08-22,27.24536895751953
2012-08-23,26.94868278503418
2012-08-24,27.115575790405273
2012-08-27,26.9425048828125
2012-08-28,26.76325225830078
2012-08-29,27.016672134399414
2012-08-30,27.078489303588867
2012-08-31,27.066116333007812
2012-09-04,27.177385330200195
2012-09-05,27.189748764038086
2012-09-06,27.430784225463867
2012-09-07,27.387537002563477
2012-09-10,27.406070709228516
2012-09-11,27.461694717407227
2012-09-12,27.48642349243164
2012-09-13,27.875810623168945
2012-09-14,27.919086456298828
2012-09-17,27.653305053710938
2012-09-18,27.91289710998535
2012-09-19,27.9376277923584
2012-09-20,27.943803787231445
2012-09-21,28.055065155029297
2012-09-24,28.41974449157715
2012-09-25,28.314672470092773
2012-09-26,28.31777572631836
2012-09-27,28.29910659790039
2012-09-28,28.442270278930664
2012-10-01,28.6103572845459
2012-10-02,28.635250091552734
2012-10-03,29.008760452270508
2012-10-04,29.32000732421875
2012-10-05,29.413387298583984
2012-10-08,29.29510498046875
2012-10-09,29.19550895690918
2012-10-10,29.11458396911621
2012-10-11,29.095903396606445
2012-10-12,29.00252914428711
2012-10-15,29.28887939453125
2012-10-16,29.43828773498535
2012-10-17,29.668621063232422
2012-10-18,29.855365753173828
2012-10-19,29.506763458251953
2012-10-22,29.556560516357422
2012-10-23,29.133255004882812
2012-10-24,28.940279006958008
2012-10-25,29.095903396606445
2012-10-26,28.990093231201172
2012-10-31,29.20796012878418
2012-11-01,29.077224731445312
2012-11-02,29.064777374267578
2012-11-05,28.647705078125
2012-11-06,28.436050415039062
2012-11-07,27.97540283203125
2012-11-08,27.63302993774414
2012-11-09,27.496076583862305
2012-11-12,27.334213256835938
2012-11-13,27.477392196655273
2012-11-14,27.471172332763672
2012-11-15,27.25951385498047
2012-11-16,27.676589965820312
2012-11-19,27.471172332763672
2012-11-20,27.43383026123047
2012-11-21,27.27819061279297
2012-11-23,27.07276153564453
2012-11-26,27.657915115356445
2012-11-27,27.695276260375977
2012-11-28,27.68282127380371
2012-11-29,28.04387664794922
2012-11-30,28.311553955078125
2012-12-03,28.099895477294922
2012-12-04,27.670372009277344
2012-12-05,28.000293731689453
2012-12-06,27.98162269592285
2012-12-07,28.000293731689453
2012-12-10,27.80109405517578
2012-12-11,27.882017135620117
2012-12-12,27.888254165649414
2012-12-13,27.695276260375977
2012-12-14,27.894481658935547
2012-12-17,28.006519317626953
2012-12-18,28.460948944091797
2012-12-19,28.348894119262695
2012-12-20,28.6663761138916
2012-12-21,28.523208618164062
2012-12-24,28.311553955078125
2012-12-26,27.944265365600586
2012-12-27,28.212724685668945
2012-12-28,28.081016540527344
2012-12-31,28.344446182250977
2013-01-02,28.85877799987793
2013-01-03,29.065757751464844
2013-01-04,29.47971534729004
2013-01-07,28.946577072143555
2013-01-08,28.90268325805664
2013-01-09,28.739593505859375
2013-01-10,28.714506149291992
2013-01-11,28.72705078125
2013-01-14,28.896408081054688
2013-01-15,29.103389739990234
2013-01-16,28.934030532836914
2013-01-17,29.040674209594727
2013-01-18,29.197477340698242
2013-01-22,29.385639190673828
2013-01-23,29.21629524230957
2013-01-24,29.285282135009766
2013-01-25,29.498550415039062
2013-01-28,29.335464477539062
2013-01-29,29.611433029174805
2013-01-30,29.88115119934082
2013-01-31,30.226131439208984
2013-02-01,30.226131439208984
2013-02-04,29.86861228942871
2013-02-05,30.100692749023438
2013-02-06,30.100692749023438
2013-02-07,29.925050735473633
2013-02-08,30.006601333618164
2013-02-11,30.094409942626953
2013-02-12,30.106943130493164
2013-02-13,29.88115119934082
2013-02-14,28.96540069580078
2013-02-15,29.27901840209961
2013-02-19,29.504817962646484
2013-02-20,29.21629524230957
2013-02-21,29.109664916992188
2013-02-22,29.39191246032715
2013-02-25,28.82114601135254
2013-02-26,28.927776336669922
2013-02-27,29.630266189575195
2013-02-28,30.125778198242188
2013-03-01,30.408018112182617
2013-03-04,30.94744300842285
2013-03-05,31.35514259338379
2013-03-06,31.480588912963867
2013-03-07,31.468048095703125
2013-03-08,31.813016891479492
2013-03-11,31.787921905517578
2013-03-12,31.806747436523438
2013-03-13,31.988649368286133
2013-03-14,32.11408615112305
2013-03-15,31.951005935668945
2013-03-18,31.67502784729004
2013-03-19,31.825565338134766
2013-03-20,31.863189697265625
2013-03-21,31.599750518798828
2013-03-22,31.618576049804688
2013-03-25,31.819292068481445
2013-03-26,31.881162643432617
2013-03-27,31.81801986694336
2013-03-28,31.773815155029297
2013-04-01,31.874847412109375
2013-04-02,32.076900482177734
2013-04-03,31.72332000732422
2013-04-04,31.578079223632812
2013-04-05,32.1274299621582
2013-04-08,32.184261322021484
2013-04-09,31.937997817993164
2013-04-10,32.08955001831055
2013-04-11,32.43684387207031
2013-04-12,32.803070068359375
2013-04-15,32.5189208984375
2013-04-16,32.72098159790039
2013-04-17,32.5883674621582
2013-04-18,32.60731887817383
2013-04-19,33.13140106201172
2013-04-22,33.06195068359375
2013-04-23,33.2829704284668
2013-04-24,33.560791015625
2013-04-25,33.573402404785156
2013-04-26,33.68707275390625
2013-04-29,34.08488845825195
2013-04-30,33.97122573852539
2013-05-01,33.118778228759766
2013-05-02,33.16929626464844
2013-05-03,32.98617935180664
2013-05-06,32.53786849975586
2013-05-07,32.796749114990234
2013-05-08,32.29792404174805
2013-05-09,31.43916893005371
2013-05-10,31.578079223632812
2013-05-13,31.470735549926758
2013-05-14,31.18659210205078
2013-05-15,31.243406295776367
2013-05-16,30.75090980529785
2013-05-17,30.81403350830078
2013-05-20,30.605663299560547
2013-05-21,30.725624084472656
2013-05-22,30.700382232666016
2013-05-23,30.473068237304688
2013-05-24,30.12578582763672
2013-05-28,29.942657470703125
2013-05-29,29.178619384765625
2013-05-30,29.216510772705078
2013-05-31,29.008136749267578
2013-06-03,29.027084350585938
2013-06-04,29.216510772705078
2013-06-05,28.90079689025879
2013-06-06,29.273340225219727
2013-06-07,30.062639236450195
2013-06-10,29.715343475341797
2013-06-11,29.551170349121094
2013-06-12,29.24808120727539
2013-06-13,29.51959991455078
2013-06-14,29.772172927856445
2013-06-17,29.955291748046875
2013-06-18,30.12578582763672
2013-06-19,29.355422973632812
2013-06-20,28.414592742919922
2013-06-21,29.08390998840332
2013-06-24,29.159677505493164
2013-06-25,29.41856575012207
2013-06-26,30.066062927246094
2013-06-27,30.225078582763672
2013-06-28,30.63214111328125
2013-07-01,29.945222854614258
2013-07-02,29.767126083374023
2013-07-03,29.646282196044922
2013-07-05,29.296438217163086
2013-07-08,29.824377059936523
2013-07-09,29.977027893066406
2013-07-10,30.371376037597656
2013-07-11,30.84840965270996
2013-07-12,30.829326629638672
2013-07-15,31.33180809020996
2013-07-16,31.22368621826172
2013-07-17,31.18552017211914
2013-07-18,31.48446273803711
2013-07-19,31.618038177490234
2013-07-22,31.624385833740234
2013-07-23,31.611661911010742
2013-07-24,31.325448989868164
2013-07-25,30.975616455078125
2013-07-26,31.22368621826172
2013-07-29,31.662553787231445
2013-07-30,31.757953643798828
2013-07-31,31.707077026367188
2013-08-01,31.73887825012207
2013-08-02,31.401763916015625
2013-08-05,31.00743293762207
2013-08-06,30.81661033630371
2013-08-07,31.16007423400879
2013-08-08,31.401763916015625
2013-08-09,31.21731948852539
2013-08-12,30.810245513916016
2013-08-13,30.676677703857422
2013-08-14,30.63214111328125
2013-08-15,30.034276962280273
2013-08-16,29.881614685058594
2013-08-19,29.633546829223633
2013-08-20,29.728960037231445
2013-08-21,29.37913703918457
2013-08-22,29.37913703918457
2013-08-23,29.563587188720703
2013-08-26,29.321887969970703
2013-08-27,29.309175491333008
2013-08-28,29.487266540527344
2013-08-29,29.201040267944336
2013-08-30,29.188329696655273
2013-09-03,28.736722946166992
2013-09-04,28.584077835083008
2013-09-05,28.215164184570312
2013-09-06,28.64768409729004
2013-09-09,28.92117691040039
2013-09-10,29.022951126098633
2013-09-11,28.520471572875977
2013-09-12,28.48866844177246
2013-09-13,28.584077835083008
2013-09-16,28.609512329101562
2013-09-17,28.768531799316406
