Date,CME
2010-11-05,32.07101058959961
2010-11-08,32.15687942504883
2010-11-09,31.871007919311523
2010-11-10,32.03404998779297
2010-11-11,31.868816375732422
2010-11-12,31.439441680908203
2010-11-15,31.47530746459961
2010-11-16,31.16006851196289
2010-11-17,31.6546688079834
2010-11-18,32.04057693481445
2010-11-19,32.118831634521484
2010-11-22,31.28616714477539
2010-11-23,30.571964263916016
2010-11-24,31.457916259765625
2010-11-26,31.50572967529297
2010-11-29,31.078533172607422
2010-11-30,31.31334114074707
2010-12-01,32.6156120300293
2010-12-02,33.970054626464844
2010-12-03,33.80919647216797
2010-12-06,34.00594711303711
2010-12-07,34.130950927734375
2010-12-08,35.04633331298828
2010-12-09,35.10742950439453
2010-12-10,35.093231201171875
2010-12-13,35.20998001098633
2010-12-14,35.26781463623047
2010-12-15,34.73866653442383
2010-12-16,35.14342498779297
2010-12-17,34.832489013671875
2010-12-20,35.091060638427734
2010-12-21,35.57658767700195
2010-12-22,35.67695236206055
2010-12-23,35.37800216674805
2010-12-27,35.590763092041016
2010-12-28,35.3736572265625
2010-12-29,35.419464111328125
2010-12-30,35.13798522949219
2010-12-31,35.104164123535156
2011-01-03,34.52482223510742
2011-01-04,34.58481979370117
2011-01-05,33.9705810546875
2011-01-06,34.21933364868164
2011-01-07,33.5668830871582
2011-01-10,34.35353088378906
2011-01-11,33.91383743286133
2011-01-12,34.360069274902344
2011-01-13,34.21495819091797
2011-01-14,34.581546783447266
2011-01-18,34.25859832763672
2011-01-19,33.41413116455078
2011-01-20,33.73599624633789
2011-01-21,33.808013916015625
2011-01-24,33.77308654785156
2011-01-25,33.483978271484375
2011-01-26,33.339942932128906
2011-01-27,33.80910873413086
2011-01-28,33.26466369628906
2011-01-31,33.665077209472656
2011-02-01,34.469173431396484
2011-02-02,34.382972717285156
2011-02-03,32.82498550415039
2011-02-04,33.18721389770508
2011-02-07,33.132652282714844
2011-02-08,32.8446159362793
2011-02-09,33.005001068115234
2011-02-10,33.57343292236328
2011-02-11,33.68689727783203
2011-02-14,33.01154327392578
2011-02-15,31.785221099853516
2011-02-16,32.0416145324707
2011-02-17,33.01482009887695
2011-02-18,33.04100799560547
2011-02-22,32.73987579345703
2011-02-23,32.88389205932617
2011-02-24,33.22866439819336
2011-02-25,34.20951843261719
2011-02-28,33.961830139160156
2011-03-01,33.44032669067383
2011-03-02,33.17192840576172
2011-03-03,33.6192626953125
2011-03-04,33.254852294921875
2011-03-07,33.15338897705078
2011-03-08,33.26738357543945
2011-03-09,32.8672981262207
2011-03-10,32.43764877319336
2011-03-11,32.3970832824707
2011-03-14,31.933443069458008
2011-03-15,31.33716583251953
2011-03-16,30.722259521484375
2011-03-17,31.47857093811035
2011-03-18,31.325111389160156
2011-03-21,31.78108024597168
2011-03-22,31.887399673461914
2011-03-23,32.75440979003906
2011-03-24,32.697391510009766
2011-03-25,32.42885971069336
2011-03-28,32.389408111572266
2011-03-29,32.66561508178711
2011-03-30,33.238887786865234
2011-03-31,33.05254364013672
2011-04-01,33.35068130493164
2011-04-04,33.4427490234375
2011-04-05,33.41644287109375
2011-04-06,33.82529067993164
2011-04-07,33.53261947631836
2011-04-08,33.47015380859375
2011-04-11,33.321083068847656
2011-04-12,33.06570053100586
2011-04-13,33.390132904052734
2011-04-14,33.48878479003906
2011-04-15,33.627986907958984
2011-04-18,33.31013488769531
2011-04-19,33.10187530517578
2011-04-20,33.974361419677734
2011-04-21,33.95024871826172
2011-04-25,33.67730712890625
2011-04-26,34.05875015258789
2011-04-27,33.96668243408203
2011-04-28,33.3265495300293
2011-04-29,32.41899490356445
2011-05-02,32.56916046142578
2011-05-03,31.975086212158203
2011-05-04,31.482942581176758
2011-05-05,31.351423263549805
2011-05-06,31.96083641052246
2011-05-09,32.335697174072266
2011-05-10,32.75002670288086
2011-05-11,32.55821228027344
2011-05-12,32.623966217041016
2011-05-13,32.26445007324219
2011-05-16,32.71056365966797
2011-05-17,32.36091995239258
2011-05-18,32.58012390136719
2011-05-19,32.81907653808594
2011-05-20,32.701786041259766
2011-05-23,32.37187576293945
2011-05-24,31.796415328979492
2011-05-25,31.379913330078125
2011-05-26,31.14097023010254
2011-05-27,31.035734176635742
2011-05-31,31.32181167602539
2011-06-01,30.456995010375977
2011-06-02,30.52935028076172
2011-06-03,29.821271896362305
2011-06-06,29.171297073364258
2011-06-07,29.153749465942383
2011-06-08,28.743816375732422
2011-06-09,29.18334197998047
2011-06-10,29.404752731323242
2011-06-13,29.815784454345703
2011-06-14,30.118314743041992
2011-06-15,29.721532821655273
2011-06-16,30.301067352294922
2011-06-17,30.61617660522461
2011-06-20,30.73076057434082
2011-06-21,31.159337997436523
2011-06-22,30.99627685546875
2011-06-23,30.78034019470215
2011-06-24,30.87289047241211
2011-06-27,30.961015701293945
2011-06-28,31.288253784179688
2011-06-29,31.733366012573242
2011-06-30,32.12669372558594
2011-07-01,32.691925048828125
2011-07-05,32.68971633911133
2011-07-06,32.65115737915039
2011-07-07,32.9420280456543
2011-07-08,32.447322845458984
2011-07-11,31.641923904418945
2011-07-12,31.851266860961914
2011-07-13,31.89533233642578
2011-07-14,31.873310089111328
2011-07-15,32.22145462036133
2011-07-18,31.503103256225586
2011-07-19,31.88541603088379
2011-07-20,31.45571517944336
2011-07-21,31.58684539794922
2011-07-22,31.477764129638672
2011-07-25,31.377498626708984
2011-07-26,31.411653518676758
2011-07-27,30.685583114624023
2011-07-28,31.271730422973633
2011-07-29,31.862279891967773
2011-08-01,31.711347579956055
2011-08-02,30.876178741455078
2011-08-03,30.831022262573242
2011-08-04,29.26428985595703
2011-08-05,29.6840763092041
2011-08-08,27.25905418395996
2011-08-09,29.312772750854492
2011-08-10,26.355607986450195
2011-08-11,28.305749893188477
2011-08-12,28.089799880981445
2011-08-15,28.710102081298828
2011-08-16,28.2804012298584
2011-08-17,27.99834632873535
2011-08-18,26.519777297973633
2011-08-19,26.130834579467773
2011-08-22,26.356708526611328
2011-08-23,27.585193634033203
2011-08-24,27.975215911865234
2011-08-25,27.138967514038086
2011-08-26,27.64577865600586
2011-08-29,29.078092575073242
2011-08-30,29.233455657958984
2011-08-31,29.43065643310547
2011-09-01,29.26428985595703
2011-09-02,28.502973556518555
2011-09-06,28.072172164916992
2011-09-07,29.463642120361328
2011-09-08,28.637176513671875
2011-09-09,28.35357093811035
2011-09-12,28.83106803894043
2011-09-13,29.303003311157227
2011-09-14,29.8702392578125
2011-09-15,30.118396759033203
2011-09-16,30.141658782958984
2011-09-19,29.447032928466797
2011-09-20,29.20994758605957
2011-09-21,28.58067512512207
2011-09-22,28.67705535888672
2011-09-23,28.58067512512207
2011-09-26,29.255367279052734
2011-09-27,29.05817413330078
2011-09-28,28.175201416015625
2011-09-29,28.492050170898438
2011-09-30,27.29777717590332
2011-10-03,27.530420303344727
2011-10-04,27.958066940307617
2011-10-05,28.359111785888672
2011-10-06,29.5190372467041
2011-10-07,28.13420867919922
2011-10-10,29.47584342956543
2011-10-11,28.47210693359375
2011-10-12,28.76015281677246
2011-10-13,28.39456558227539
2011-10-14,28.77234649658203
2011-10-17,28.05111312866211
2011-10-18,28.811115264892578
2011-10-19,28.512001037597656
2011-10-20,28.965105056762695
2011-10-21,29.301904678344727
2011-10-24,29.76720428466797
2011-10-25,28.630537033081055
2011-10-26,29.184465408325195
2011-10-27,30.662349700927734
2011-10-28,31.02019500732422
2011-10-31,30.528303146362305
2011-11-01,27.904890060424805
2011-11-02,28.73688507080078
2011-11-03,29.751684188842773
2011-11-04,30.05967903137207
2011-11-07,30.477340698242188
2011-11-08,30.902746200561523
2011-11-09,29.445924758911133
2011-11-10,28.8155517578125
2011-11-11,29.199981689453125
2011-11-14,28.56959342956543
2011-11-15,28.528606414794922
2011-11-16,26.719472885131836
2011-11-17,26.372697830200195
2011-11-18,27.57363510131836
2011-11-21,26.758237838745117
2011-11-22,26.65188217163086
2011-11-23,26.481281280517578
2011-11-25,26.35498046875
2011-11-28,27.157072067260742
2011-11-29,26.545530319213867
2011-11-30,27.61684226989746
2011-12-01,27.696603775024414
2011-12-02,28.06331443786621
2011-12-05,27.598005294799805
2011-12-06,27.568084716796875
2011-12-07,28.045578002929688
2011-12-08,27.096145629882812
2011-12-09,27.481672286987305
2011-12-12,26.977603912353516
2011-12-13,26.699520111083984
2011-12-14,26.465768814086914
2011-12-15,26.644067764282227
2011-12-16,26.96836280822754
2011-12-19,26.96836280822754
2011-12-20,27.651487350463867
2011-12-21,26.894798278808594
2011-12-22,27.38625144958496
2011-12-23,27.457576751708984
2011-12-27,27.326066970825195
2011-12-28,27.030757904052734
2011-12-29,27.33833122253418
2011-12-30,27.15445327758789
2012-01-03,27.37288475036621
2012-01-04,26.858036041259766
2012-01-05,26.591691970825195
2012-01-06,26.076841354370117
2012-01-09,25.43494987487793
2012-01-10,25.355844497680664
2012-01-11,25.185321807861328
2012-01-12,25.991039276123047
2012-01-13,26.1325626373291
2012-01-17,25.536367416381836
2012-01-18,25.926401138305664
2012-01-19,26.472444534301758
2012-01-20,26.73210906982422
2012-01-23,26.571638107299805
2012-01-24,26.803422927856445
2012-01-25,26.980613708496094
2012-01-26,26.795618057250977
2012-01-27,26.843549728393555
2012-01-30,26.74547004699707
2012-01-31,26.690868377685547
2012-02-01,27.356168746948242
2012-02-02,29.64401626586914
2012-02-03,30.470905303955078
2012-02-06,30.681529998779297
2012-02-07,30.762863159179688
2012-02-08,31.740205764770508
2012-02-09,31.578596115112305
2012-02-10,32.49466323852539
2012-02-13,32.42889404296875
2012-02-14,32.31745147705078
2012-02-15,32.3887825012207
2012-02-16,32.947078704833984
2012-02-17,32.760990142822266
2012-02-21,32.32637023925781
2012-02-22,32.11127853393555
2012-02-23,32.51693344116211
2012-02-24,32.583797454833984
2012-02-27,32.29294204711914
2012-02-28,32.4066162109375
2012-02-29,32.260616302490234
2012-03-01,32.26618957519531
2012-03-02,32.272891998291016
2012-03-05,31.31671905517578
2012-03-06,30.638051986694336
2012-03-07,31.26399040222168
2012-03-08,31.37987518310547
2012-03-09,31.417356491088867
2012-03-12,30.69487190246582
2012-03-13,31.011804580688477
2012-03-14,31.416217803955078
2012-03-15,32.51813888549805
2012-03-16,32.881675720214844
2012-03-19,32.94869613647461
2012-03-20,33.44286346435547
2012-03-21,33.9290771484375
2012-03-22,33.597347259521484
2012-03-23,33.62688446044922
2012-03-26,33.818878173828125
2012-03-27,33.409915924072266
2012-03-28,33.025943756103516
2012-03-29,32.898719787597656
2012-03-30,32.868045806884766
2012-04-02,33.08274459838867
2012-04-03,32.76239776611328
2012-04-04,32.51472473144531
2012-04-05,32.708984375
2012-04-09,32.3375244140625
2012-04-10,32.045562744140625
2012-04-11,32.27732467651367
2012-04-12,32.65900802612305
2012-04-13,32.05352020263672
2012-04-16,31.886526107788086
2012-04-17,31.82973289489746
2012-04-18,31.621850967407227
2012-04-19,31.519596099853516
2012-04-20,31.01861572265625
2012-04-23,30.88797950744629
2012-04-24,30.964092254638672
2012-04-25,31.028844833374023
2012-04-26,31.126535415649414
2012-04-27,30.48810577392578
2012-04-30,30.19728660583496
2012-05-01,30.48810577392578
2012-05-02,29.89171600341797
2012-05-03,30.005292892456055
2012-05-04,29.3282527923584
2012-05-07,29.006757736206055
2012-05-08,29.185104370117188
2012-05-09,29.536123275756836
2012-05-10,29.730388641357422
2012-05-11,29.870128631591797
2012-05-14,29.548633575439453
2012-05-15,29.370271682739258
2012-05-16,29.165802001953125
2012-05-17,28.807952880859375
2012-05-18,29.30893898010254
2012-05-21,29.98258399963379
2012-05-22,29.223735809326172
2012-05-23,28.798866271972656
2012-05-24,29.099910736083984
2012-05-25,29.822402954101562
2012-05-29,29.967817306518555
2012-05-30,29.623598098754883
2012-05-31,29.260089874267578
2012-06-01,29.19647216796875
2012-06-04,29.627023696899414
2012-06-05,30.466522216796875
2012-06-06,30.873186111450195
2012-06-07,30.553577423095703
2012-06-08,31.10688018798828
2012-06-11,31.301620483398438
2012-06-12,31.531871795654297
2012-06-13,31.12177085876465
2012-06-14,31.260372161865234
2012-06-15,31.835430145263672
2012-06-18,32.32802963256836
2012-06-19,32.06340408325195
2012-06-20,31.7552547454834
2012-06-21,31.109163284301758
2012-06-22,31.190507888793945
2012-06-25,30.603992462158203
2012-06-26,30.837688446044922
2012-06-27,30.341646194458008
2012-06-28,30.302715301513672
2012-06-29,30.71282196044922
2012-07-02,31.071374893188477
2012-07-03,30.91786766052246
2012-07-05,30.376033782958984
2012-07-06,30.185874938964844
2012-07-09,30.01861572265625
2012-07-10,29.65892219543457
2012-07-11,29.72880744934082
2012-07-12,29.8651180267334
2012-07-13,30.145769119262695
2012-07-16,30.059858322143555
2012-07-17,30.145769119262695
2012-07-18,30.209945678710938
2012-07-19,29.846797943115234
2012-07-20,29.44011878967285
2012-07-23,29.279752731323242
2012-07-24,29.274028778076172
2012-07-25,29.359941482543945
2012-07-26,30.035816192626953
2012-07-27,30.075910568237305
2012-07-30,29.967077255249023
2012-07-31,29.846797943115234
2012-08-01,29.274028778076172
2012-08-02,28.540889739990234
2012-08-03,29.170934677124023
2012-08-06,29.78378677368164
2012-08-07,30.39092445373535
2012-08-08,30.32792091369629
2012-08-09,30.648670196533203
2012-08-10,30.694477081298828
2012-08-13,30.64293670654297
2012-08-14,30.11599349975586
2012-08-15,30.156085968017578
2012-08-16,30.631494522094727
2012-08-17,30.992319107055664
2012-08-20,30.923599243164062
2012-08-21,30.694477081298828
2012-08-22,30.67158317565918
2012-08-23,30.545564651489258
2012-08-24,30.740304946899414
2012-08-27,30.757497787475586
2012-08-28,30.940778732299805
2012-08-29,31.169883728027344
2012-08-30,31.2214298248291
2012-08-31,31.44481658935547
2012-09-04,31.679636001586914
2012-09-05,31.679636001586914
2012-09-06,32.56315612792969
2012-09-07,33.72386169433594
2012-09-10,33.84513473510742
2012-09-11,33.82780075073242
2012-09-12,34.02992630004883
2012-09-13,34.27244567871094
2012-09-14,34.006805419921875
2012-09-17,33.908653259277344
2012-09-18,33.72386169433594
2012-09-19,33.33119201660156
2012-09-20,33.515987396240234
2012-09-21,33.48710250854492
2012-09-24,33.42356872558594
2012-09-25,32.984710693359375
2012-09-26,33.07709884643555
2012-09-27,33.14640808105469
2012-09-28,33.08287811279297
2012-10-01,32.973148345947266
2012-10-02,32.97894287109375
2012-10-03,32.955841064453125
2012-10-04,33.221473693847656
2012-10-05,33.215694427490234
2012-10-08,33.209922790527344
2012-10-09,32.898094177246094
2012-10-10,32.86921691894531
2012-10-11,32.672874450683594
2012-10-12,32.55160903930664
2012-10-15,32.834571838378906
2012-10-16,33.1983757019043
2012-10-17,33.42935562133789
2012-10-18,33.29655456542969
2012-10-19,32.62667465209961
2012-10-22,32.70751953125
2012-10-23,32.61512756347656
2012-10-24,32.655548095703125
2012-10-25,31.76048469543457
2012-10-26,32.003013610839844
2012-10-31,32.297523498535156
2012-11-01,32.60935974121094
2012-11-02,32.17048645019531
2012-11-05,32.418785095214844
2012-11-06,32.55160903930664
2012-11-07,32.089637756347656
2012-11-08,31.604570388793945
2012-11-09,31.362045288085938
2012-11-12,31.379350662231445
2012-11-13,31.159942626953125
2012-11-14,30.92894172668457
2012-11-15,31.229225158691406
2012-11-16,31.321619033813477
2012-11-19,31.44288444519043
2012-11-20,31.529499053955078
2012-11-21,31.43132781982422
2012-11-23,31.552595138549805
2012-11-26,31.916393280029297
2012-11-27,31.350486755371094
2012-11-28,31.70273780822754
2012-11-29,31.847105026245117
2012-11-30,31.916393280029297
2012-12-03,32.089637756347656
2012-12-04,31.558382034301758
2012-12-05,31.598800659179688
2012-12-06,32.04131317138672
2012-12-07,32.000545501708984
2012-12-10,31.476526260375977
2012-12-11,30.818588256835938
2012-12-12,30.742887496948242
2012-12-13,30.56977653503418
2012-12-14,30.58171272277832
2012-12-17,30.808555603027344
2012-12-18,31.286108016967773
2012-12-19,31.417444229125977
2012-12-20,30.683185577392578
2012-12-21,30.289201736450195
2012-12-24,30.342939376831055
2012-12-26,30.295175552368164
2012-12-27,30.05640411376953
2012-12-28,29.919097900390625
2012-12-31,30.247404098510742
2013-01-02,30.647375106811523
2013-01-03,30.778696060180664
2013-01-04,32.097957611083984
2013-01-07,31.93082618713379
2013-01-08,31.578603744506836
2013-01-09,31.55474281311035
2013-01-10,31.829341888427734
2013-01-11,32.24721908569336
2013-01-14,32.432247161865234
2013-01-15,32.676998138427734
2013-01-16,32.706844329833984
2013-01-17,33.11874771118164
2013-01-18,33.130680084228516
2013-01-22,33.793304443359375
2013-01-23,33.936553955078125
2013-01-24,34.19325256347656
2013-01-25,34.44398498535156
2013-01-28,34.42010498046875
2013-01-29,34.575286865234375
2013-01-30,34.694705963134766
2013-01-31,34.527549743652344
2013-02-01,35.24387741088867
2013-02-04,34.79020690917969
2013-02-05,35.327457427978516
2013-02-06,33.864925384521484
2013-02-07,33.96641159057617
2013-02-08,34.187278747558594
2013-02-11,33.98431396484375
2013-02-12,34.14550018310547
2013-02-13,34.18131637573242
2013-02-14,34.88569641113281
2013-02-15,34.9334716796875
2013-02-19,35.190155029296875
2013-02-20,34.635005950927734
2013-02-21,34.39621353149414
2013-02-22,34.80811309814453
2013-02-25,34.49172592163086
2013-02-26,35.20806121826172
2013-02-27,35.82889938354492
2013-02-28,35.619972229003906
2013-03-01,35.76919937133789
2013-03-04,36.34226989746094
2013-03-05,36.78998565673828
2013-03-06,37.28909683227539
2013-03-07,37.120723724365234
2013-03-08,37.48753356933594
2013-03-11,37.637874603271484
2013-03-12,37.58374786376953
2013-03-13,37.59576416015625
2013-03-14,37.932525634765625
2013-03-15,37.96860885620117
2013-03-18,37.63185501098633
2013-03-19,36.765926361083984
2013-03-20,37.301116943359375
2013-03-21,36.63966369628906
2013-03-22,37.054569244384766
2013-03-25,36.85614013671875
2013-03-26,37.01848602294922
2013-03-27,36.89822006225586
2013-03-28,36.92829513549805
2013-04-01,36.63966369628906
2013-04-02,36.44120788574219
2013-04-03,36.104454040527344
2013-04-04,36.086429595947266
2013-04-05,35.743656158447266
2013-04-08,36.23073196411133
2013-04-09,36.05634689331055
2013-04-10,36.21269989013672
2013-04-11,36.55546188354492
2013-04-12,36.369041442871094
2013-04-15,35.38285446166992
2013-04-16,35.749671936035156
2013-04-17,35.31669616699219
2013-04-18,35.19642639160156
2013-04-19,35.485076904296875
2013-04-22,36.248779296875
2013-04-23,35.99620819091797
2013-04-24,36.18263626098633
2013-04-25,36.699771881103516
2013-04-26,36.543426513671875
2013-04-29,36.58553695678711
2013-04-30,36.59755325317383
2013-05-01,36.1585693359375
2013-05-02,36.32094192504883
2013-05-03,36.465248107910156
2013-05-06,36.657684326171875
2013-05-07,36.369041442871094
2013-05-08,36.501338958740234
2013-05-09,36.53741455078125
2013-05-10,37.59576416015625
2013-05-13,37.80624008178711
2013-05-14,38.31138229370117
2013-05-15,38.50981140136719
2013-05-16,38.62407302856445
2013-05-17,39.18934631347656
2013-05-20,39.24345016479492
2013-05-21,38.67819595336914
2013-05-22,37.92652130126953
2013-05-23,38.563934326171875
2013-05-24,38.810489654541016
2013-05-28,39.38176345825195
2013-05-29,40.6626091003418
2013-05-30,41.961509704589844
2013-05-31,40.849029541015625
2013-06-03,41.354156494140625
2013-06-04,41.59469223022461
2013-06-05,41.654815673828125
2013-06-06,41.715354919433594
2013-06-07,43.57958221435547
2013-06-10,44.190921783447266
2013-06-11,43.815643310546875
2013-06-12,43.74907302856445
2013-06-13,44.87487030029297
2013-06-14,44.96565628051758
2013-06-17,46.23674392700195
2013-06-18,46.77543258666992
2013-06-19,45.976463317871094
2013-06-20,46.660423278808594
2013-06-21,46.478843688964844
2013-06-24,46.036983489990234
2013-06-25,46.23066711425781
2013-06-26,46.18830108642578
2013-06-27,46.315425872802734
2013-06-28,45.97040939331055
2013-07-01,46.309364318847656
2013-07-02,45.51645278930664
2013-07-03,45.82515335083008
2013-07-05,46.975154876708984
2013-07-08,46.78148651123047
2013-07-09,46.42436599731445
2013-07-10,46.27305603027344
2013-07-11,46.45463180541992
2013-07-12,46.8117561340332
2013-07-15,46.678585052490234
2013-07-16,46.176212310791016
2013-07-17,46.018829345703125
2013-07-18,46.24279022216797
2013-07-19,45.244075775146484
2013-07-22,44.62065505981445
2013-07-23,44.596435546875
2013-07-24,44.56618118286133
2013-07-25,44.69328308105469
2013-07-26,44.66909408569336
2013-07-29,45.00196838378906
2013-07-30,44.87487030029297
2013-07-31,44.826438903808594
2013-08-01,43.6824836730957
2013-08-02,43.76116943359375
2013-08-05,43.61591339111328
2013-08-06,43.815643310546875
2013-08-07,43.50695037841797
2013-08-08,43.712745666503906
2013-08-09,43.67643356323242
2013-08-12,43.307212829589844
2013-08-13,45.056453704833984
2013-08-14,44.759864807128906
2013-08-15,45.292510986328125
2013-08-16,44.39668655395508
2013-08-19,43.76116943359375
2013-08-20,43.815643310546875
2013-08-21,43.75510787963867
2013-08-22,43.97906494140625
2013-08-23,43.93065643310547
2013-08-26,43.543270111083984
2013-08-27,42.67168045043945
2013-08-28,42.83509826660156
2013-08-29,42.65352249145508
2013-08-30,43.0408935546875
2013-09-03,43.77933883666992
2013-09-04,44.578285217285156
2013-09-05,44.408817291259766
2013-09-06,44.11038589477539
2013-09-09,44.171287536621094
2013-09-10,44.59760665893555
2013-09-11,44.26874542236328
2013-09-12,44.28701400756836
2013-09-13,44.061668395996094
2013-09-16,43.6840934753418
