Date,CHRW
2010-06-25,40.15628433227539
2010-06-28,39.92475891113281
2010-06-29,39.25114440917969
2010-06-30,39.0546875
2010-07-01,39.09678268432617
2010-07-02,38.62666320800781
2010-07-06,39.0406494140625
2010-07-07,39.573909759521484
2010-07-08,39.84756088256836
2010-07-09,40.03701400756836
2010-07-12,39.96683883666992
2010-07-13,40.703590393066406
2010-07-14,41.22283172607422
2010-07-15,41.10354232788086
2010-07-16,40.31066131591797
2010-07-19,40.87199783325195
2010-07-20,41.15268325805664
2010-07-21,40.42293930053711
2010-07-22,41.67892074584961
2010-07-23,42.717384338378906
2010-07-26,43.57341003417969
2010-07-27,42.94190979003906
2010-07-28,45.51702117919922
2010-07-29,45.34861755371094
2010-07-30,45.748573303222656
2010-08-02,46.464263916015625
2010-08-03,46.61162567138672
2010-08-04,47.16594696044922
2010-08-05,47.257171630859375
2010-08-06,46.93437957763672
2010-08-09,47.55186080932617
2010-08-10,46.45023727416992
2010-08-11,45.59418869018555
2010-08-12,45.53105163574219
2010-08-13,45.32757568359375
2010-08-16,45.510013580322266
2010-08-17,46.51337814331055
2010-08-18,46.29587936401367
2010-08-19,45.74155044555664
2010-08-20,46.42217254638672
2010-08-23,46.211666107177734
2010-08-24,45.706451416015625
2010-08-25,45.692440032958984
2010-08-26,45.545101165771484
2010-08-27,46.25376892089844
2010-08-30,45.5380744934082
2010-08-31,45.601219177246094
2010-09-01,46.74935531616211
2010-09-02,47.35511016845703
2010-09-03,47.58754348754883
2010-09-07,47.23536682128906
2010-09-08,47.6650390625
2010-09-09,47.67912673950195
2010-09-10,47.545284271240234
2010-09-13,47.897464752197266
2010-09-14,47.897464752197266
2010-09-15,48.04541778564453
2010-09-16,47.78479766845703
2010-09-17,48.21446228027344
2010-09-20,48.45392990112305
2010-09-21,48.48915100097656
2010-09-22,47.9538459777832
2010-09-23,47.270591735839844
2010-09-24,48.320106506347656
2010-09-27,48.38349151611328
2010-09-28,48.89065170288086
2010-09-29,49.00334930419922
2010-09-30,49.249874114990234
2010-10-01,49.05265808105469
2010-10-04,48.98220443725586
2010-10-05,49.93311309814453
2010-10-06,50.08104705810547
2010-10-07,50.08104705810547
2010-10-08,50.158538818359375
2010-10-11,50.09514236450195
2010-10-12,49.74998092651367
2010-10-13,50.3627815246582
2010-10-14,50.75724792480469
2010-10-15,50.8840446472168
2010-10-18,50.54591369628906
2010-10-19,50.503665924072266
2010-10-20,50.96854782104492
2010-10-21,50.99674606323242
2010-10-22,51.08124542236328
2010-10-25,51.264373779296875
2010-10-26,50.70089340209961
2010-10-27,50.35574722290039
2010-10-28,49.43302536010742
2010-10-29,49.64434051513672
2010-11-01,49.651363372802734
2010-11-02,50.07399368286133
2010-11-03,49.686588287353516
2010-11-04,50.891075134277344
2010-11-05,50.56707000732422
2010-11-08,50.834720611572266
2010-11-09,50.144439697265625
2010-11-10,49.79226303100586
2010-11-11,50.574119567871094
2010-11-12,50.15147399902344
2010-11-15,50.2923469543457
2010-11-16,49.88380813598633
2010-11-17,50.066959381103516
2010-11-18,50.891075134277344
2010-11-19,51.3137092590332
2010-11-22,51.33482360839844
2010-11-23,50.94742965698242
2010-11-24,52.278690338134766
2010-11-26,52.20120620727539
2010-11-29,51.78562545776367
2010-11-30,51.91946792602539
2010-12-01,52.87038040161133
2010-12-02,53.39863586425781
2010-12-03,53.77899932861328
2010-12-06,53.49021911621094
2010-12-07,53.835357666015625
2010-12-08,54.34250259399414
2010-12-09,54.77217483520508
2010-12-10,55.23175048828125
2010-12-13,55.196380615234375
2010-12-14,55.47213363647461
2010-12-15,55.51454162597656
2010-12-16,56.20287322998047
2010-12-17,56.060970306396484
2010-12-20,56.060970306396484
2010-12-21,56.7918815612793
2010-12-22,56.70673370361328
2010-12-23,56.564781188964844
2010-12-27,56.600276947021484
2010-12-28,56.55059814453125
2010-12-29,57.12541580200195
2010-12-30,56.82736587524414
2010-12-31,56.905433654785156
2011-01-03,57.842140197753906
2011-01-04,57.089927673339844
2011-01-05,56.68543243408203
2011-01-06,56.5151252746582
2011-01-07,56.458343505859375
2011-01-10,56.472564697265625
2011-01-11,56.42285919189453
2011-01-12,56.593196868896484
2011-01-13,56.330631256103516
2011-01-14,55.97578811645508
2011-01-18,56.295162200927734
2011-01-19,55.152626037597656
2011-01-20,55.209407806396484
2011-01-21,55.08168411254883
2011-01-24,55.173919677734375
2011-01-25,55.230674743652344
2011-01-26,55.436492919921875
2011-01-27,55.166805267333984
2011-01-28,53.953365325927734
2011-01-31,54.705535888671875
2011-02-01,55.49324417114258
2011-02-02,52.32827377319336
2011-02-03,52.82503890991211
2011-02-04,52.55536651611328
2011-02-07,52.59083938598633
2011-02-08,52.2076416015625
2011-02-09,52.45602035522461
2011-02-10,52.93855667114258
2011-02-11,53.27210998535156
2011-02-14,52.44894027709961
2011-02-15,52.54826736450195
2011-02-16,53.16567611694336
2011-02-17,53.22953796386719
2011-02-18,53.21533203125
2011-02-22,50.88774871826172
2011-02-23,50.17100524902344
2011-02-24,50.958702087402344
2011-02-25,51.48384094238281
2011-02-28,51.37029266357422
2011-03-01,50.29164505004883
2011-03-02,50.883052825927734
2011-03-03,52.62880325317383
2011-03-04,51.90199279785156
2011-03-07,51.46022415161133
2011-03-08,52.258270263671875
2011-03-09,52.45067596435547
2011-03-10,51.802249908447266
2011-03-11,51.8378791809082
2011-03-14,51.53147506713867
2011-03-15,51.12532424926758
2011-03-16,50.65505599975586
2011-03-17,51.15382766723633
2011-03-18,51.77375411987305
2011-03-21,52.493412017822266
2011-03-22,50.982826232910156
2011-03-23,50.890174865722656
2011-03-24,51.44597244262695
2011-03-25,51.673980712890625
2011-03-28,51.76663589477539
2011-03-29,52.08726119995117
2011-03-30,52.09437942504883
2011-03-31,52.82117462158203
2011-04-01,53.36985778808594
2011-04-04,53.89714050292969
2011-04-05,53.747501373291016
2011-04-06,53.882877349853516
2011-04-07,53.2772331237793
2011-04-08,52.928062438964844
2011-04-11,52.6644401550293
2011-04-12,52.89958190917969
2011-04-13,52.99220275878906
2011-04-14,53.71902084350586
2011-04-15,54.60968780517578
2011-04-18,54.068145751953125
2011-04-19,54.239173889160156
2011-04-20,54.9445686340332
2011-04-21,55.607234954833984
2011-04-25,55.9421501159668
2011-04-26,56.46230697631836
2011-04-27,57.06796646118164
2011-04-28,57.680747985839844
2011-04-29,57.132102966308594
2011-05-02,57.11076354980469
2011-05-03,56.5692024230957
2011-05-04,56.18439483642578
2011-05-05,56.47657012939453
2011-05-06,56.668949127197266
2011-05-09,57.22472381591797
2011-05-10,57.680747985839844
2011-05-11,57.310245513916016
2011-05-12,57.488372802734375
2011-05-13,56.8399658203125
2011-05-16,56.86133575439453
2011-05-17,56.44805908203125
2011-05-18,57.17488479614258
2011-05-19,57.573883056640625
2011-05-20,57.40999984741211
2011-05-23,56.989620208740234
2011-05-24,56.69745635986328
2011-05-25,56.73306655883789
2011-05-26,56.9967155456543
2011-05-27,56.94681167602539
2011-05-31,57.16061019897461
2011-06-01,55.93771743774414
2011-06-02,56.39540481567383
2011-06-03,55.60879135131836
2011-06-06,55.043827056884766
2011-06-07,54.9437141418457
2011-06-08,54.564666748046875
2011-06-09,54.65047836303711
2011-06-10,54.228572845458984
2011-06-13,54.42879104614258
2011-06-14,55.33701705932617
2011-06-15,54.664791107177734
2011-06-16,54.51461410522461
2011-06-17,54.97945785522461
2011-06-20,55.2797966003418
2011-06-21,55.751808166503906
2011-06-22,55.494346618652344
2011-06-23,55.35846710205078
2011-06-24,54.41449737548828
2011-06-27,55.02952194213867
2011-06-28,55.76611328125
2011-06-29,55.84476089477539
2011-06-30,56.381107330322266
2011-07-01,57.65407943725586
2011-07-05,57.546791076660156
2011-07-06,58.04022979736328
2011-07-07,58.71244812011719
2011-07-08,58.2690544128418
2011-07-11,57.53248596191406
2011-07-12,56.860252380371094
2011-07-13,56.92463302612305
2011-07-14,56.438323974609375
2011-07-15,56.18083953857422
2011-07-18,55.83047103881836
2011-07-19,56.7100830078125
2011-07-20,56.273841857910156
2011-07-21,57.06051254272461
2011-07-22,57.518184661865234
2011-07-25,58.07596206665039
2011-07-26,57.38948059082031
2011-07-27,52.83404541015625
2011-07-28,51.99735641479492
2011-07-29,51.71129608154297
2011-08-01,51.26792526245117
2011-08-02,50.35255813598633
2011-08-03,51.13919448852539
2011-08-04,48.87220764160156
2011-08-05,48.722023010253906
2011-08-08,45.95446014404297
2011-08-09,46.483673095703125
2011-08-10,45.017635345458984
2011-08-11,47.25601577758789
2011-08-12,48.91511917114258
2011-08-15,48.9794807434082
2011-08-16,48.257198333740234
2011-08-17,48.05696105957031
2011-08-18,45.94017791748047
2011-08-19,45.53254318237305
2011-08-22,46.14755630493164
2011-08-23,47.56353759765625
2011-08-24,48.25006103515625
2011-08-25,47.42049026489258
2011-08-26,48.621917724609375
2011-08-29,50.395450592041016
2011-08-30,50.974693298339844
2011-08-31,50.62285232543945
2011-09-01,49.79709243774414
2011-09-02,48.10247802734375
2011-09-06,46.960792541503906
2011-09-07,48.82771682739258
2011-09-08,48.174285888671875
2011-09-09,47.786537170410156
2011-09-12,47.930152893066406
2011-09-13,48.777442932128906
2011-09-14,49.61040115356445
2011-09-15,50.24946975708008
2011-09-16,50.49360275268555
2011-09-19,50.29255294799805
2011-09-20,49.64630889892578
2011-09-21,47.72191619873047
2011-09-22,46.809993743896484
2011-09-23,47.405967712402344
2011-09-26,48.93544387817383
2011-09-27,49.5888671875
2011-09-28,48.490230560302734
2011-09-29,49.093414306640625
2011-09-30,49.165218353271484
2011-10-03,47.585479736328125
2011-10-04,48.74873733520508
2011-10-05,50.68748474121094
2011-10-06,51.36244201660156
2011-10-07,50.88854217529297
2011-10-10,52.47542190551758
2011-10-11,52.66930389404297
2011-10-12,52.008697509765625
2011-10-13,51.67839813232422
2011-10-14,52.77701950073242
2011-10-17,51.92253875732422
2011-10-18,53.10013198852539
2011-10-19,52.733943939208984
2011-10-20,52.87754821777344
2011-10-21,53.85411071777344
2011-10-24,54.82347106933594
2011-10-25,53.76792907714844
2011-10-26,49.36627197265625
2011-10-27,50.45051956176758
2011-10-28,50.55105209350586
2011-10-31,49.85453796386719
2011-11-01,48.09531784057617
2011-11-02,48.949771881103516
2011-11-03,49.5098762512207
2011-11-04,49.344722747802734
2011-11-07,49.43806457519531
2011-11-08,50.63722610473633
2011-11-09,48.22453689575195
2011-11-10,48.605133056640625
2011-11-11,49.37344741821289
2011-11-14,49.02159881591797
2011-11-15,49.237003326416016
2011-11-16,48.05940246582031
2011-11-17,47.14030075073242
2011-11-18,47.39879608154297
2011-11-21,47.15465545654297
2011-11-22,46.47969055175781
2011-11-23,45.76880645751953
2011-11-25,45.68982696533203
2011-11-28,47.298274993896484
2011-11-29,47.104373931884766
2011-11-30,49.193946838378906
2011-12-01,48.5764045715332
2011-12-02,48.8133544921875
2011-12-05,49.9047966003418
2011-12-06,49.21548843383789
2011-12-07,49.409358978271484
2011-12-08,48.2891845703125
2011-12-09,49.143680572509766
2011-12-12,48.583587646484375
2011-12-13,47.89426040649414
2011-12-14,47.61420440673828
2011-12-15,47.88706970214844
2011-12-16,48.053035736083984
2011-12-19,47.22317123413086
2011-12-20,49.23649597167969
2011-12-21,49.42413330078125
2011-12-22,50.05195236206055
2011-12-23,50.5282096862793
2011-12-27,51.04058837890625
2011-12-28,50.189048767089844
2011-12-29,50.57152557373047
2011-12-30,50.35501480102539
2012-01-03,50.3983039855957
2012-01-04,49.59011459350586
2012-01-05,48.93342208862305
2012-01-06,49.05610275268555
2012-01-09,48.76744079589844
2012-01-10,48.615909576416016
2012-01-11,48.002525329589844
2012-01-12,47.87263488769531
2012-01-13,48.154075622558594
2012-01-17,47.966434478759766
2012-01-18,48.55817794799805
2012-01-19,49.698368072509766
2012-01-20,48.825191497802734
2012-01-23,49.106624603271484
2012-01-24,48.80353927612305
2012-01-25,49.14991760253906
2012-01-26,50.131309509277344
2012-01-27,49.445770263671875
2012-01-30,49.020015716552734
2012-01-31,49.67669677734375
2012-02-01,46.191261291503906
2012-02-02,46.184024810791016
2012-02-03,46.48712158203125
2012-02-06,46.2129020690918
2012-02-07,46.24898910522461
2012-02-08,45.89540100097656
2012-02-09,45.931453704833984
2012-02-10,45.82322692871094
2012-02-13,46.725257873535156
2012-02-14,47.25204086303711
2012-02-15,45.88816452026367
2012-02-16,47.77161407470703
2012-02-17,47.706661224365234
2012-02-21,47.71388626098633
2012-02-22,47.80047607421875
2012-02-23,48.70972442626953
2012-02-24,48.500457763671875
2012-02-27,48.29838943481445
2012-02-28,48.30562210083008
2012-02-29,47.986515045166016
2012-03-01,48.47965621948242
2012-03-02,48.02277374267578
2012-03-05,47.660194396972656
2012-03-06,47.06551742553711
2012-03-07,47.181549072265625
2012-03-08,47.68919372558594
2012-03-09,48.117069244384766
2012-03-12,47.819725036621094
2012-03-13,48.153316497802734
2012-03-14,47.391841888427734
2012-03-15,47.391841888427734
2012-03-16,47.6239128112793
2012-03-19,47.58766174316406
2012-03-20,46.77543258666992
2012-03-21,47.13801956176758
2012-03-22,46.77543258666992
2012-03-23,46.71742248535156
2012-03-26,47.27583694458008
2012-03-27,47.391841888427734
2012-03-28,47.217811584472656
2012-03-29,46.963993072509766
2012-03-30,47.49338912963867
2012-04-02,47.79796600341797
2012-04-03,47.652923583984375
2012-04-04,47.515140533447266
2012-04-05,47.225067138671875
2012-04-09,46.41283416748047
2012-04-10,45.934207916259766
2012-04-11,46.41283416748047
2012-04-12,46.797203063964844
2012-04-13,46.507118225097656
2012-04-16,47.000244140625
2012-04-17,47.9430046081543
2012-04-18,48.48691177368164
2012-04-19,47.96477127075195
2012-04-20,48.24032974243164
2012-04-23,47.52241134643555
2012-04-24,47.73995590209961
2012-04-25,44.171974182128906
2012-04-26,42.95362854003906
2012-04-27,42.80134582519531
2012-04-30,43.32349395751953
2012-05-01,44.092201232910156
2012-05-02,45.18000793457031
2012-05-03,44.54182052612305
2012-05-04,43.96165466308594
2012-05-07,44.13570785522461
2012-05-08,44.469295501708984
2012-05-09,43.9979248046875
2012-05-10,43.88914108276367
2012-05-11,44.09945297241211
2012-05-14,43.838382720947266
2012-05-15,44.070438385009766
2012-05-16,43.96165466308594
2012-05-17,43.2509651184082
2012-05-18,42.69981002807617
2012-05-21,43.35249328613281
2012-05-22,43.40326690673828
2012-05-23,43.744110107421875
2012-05-24,43.38150405883789
2012-05-25,43.2872314453125
2012-05-29,44.070438385009766
2012-05-30,43.07878494262695
2012-05-31,42.48086929321289
2012-06-01,41.48192596435547
2012-06-04,41.33609390258789
2012-06-05,41.28504943847656
2012-06-06,42.32044982910156
2012-06-07,41.977760314941406
2012-06-08,42.23295211791992
2012-06-11,41.89025115966797
2012-06-12,42.23295211791992
2012-06-13,41.77358627319336
2012-06-14,42.30586242675781
2012-06-15,42.69961929321289
2012-06-18,43.027732849121094
2012-06-19,43.611083984375
2012-06-20,43.246490478515625
2012-06-21,42.167327880859375
2012-06-22,41.83192443847656
2012-06-25,41.08089828491211
2012-06-26,41.022560119628906
2012-06-27,41.44546890258789
2012-06-28,41.31422805786133
2012-06-29,42.677757263183594
2012-07-02,44.36939239501953
2012-07-03,45.10585403442383
2012-07-05,44.79960632324219
2012-07-06,44.121482849121094
2012-07-09,43.92460632324219
2012-07-10,43.68399429321289
2012-07-11,43.45794677734375
2012-07-12,42.9839973449707
2012-07-13,43.968360900878906
2012-07-16,42.96210861206055
2012-07-17,42.254825592041016
2012-07-18,43.19545364379883
2012-07-19,43.406898498535156
2012-07-20,41.532962799072266
2012-07-23,41.25587844848633
2012-07-24,41.0152702331543
2012-07-25,38.08403015136719
2012-07-26,38.091312408447266
2012-07-27,38.90068817138672
2012-07-30,38.82777404785156
2012-07-31,38.536128997802734
2012-08-01,38.536128997802734
2012-08-02,38.7475700378418
2012-08-03,39.08298873901367
2012-08-06,39.10485076904297
2012-08-07,39.18507766723633
2012-08-08,39.30173110961914
2012-08-09,39.22882080078125
2012-08-10,39.5423583984375
2012-08-13,39.819435119628906
2012-08-14,40.26424026489258
2012-08-15,40.76005554199219
2012-08-16,41.3215217590332
2012-08-17,41.59130096435547
2012-08-20,41.882965087890625
2012-08-21,41.861087799072266
2012-08-22,41.751708984375
2012-08-23,41.423583984375
2012-08-24,41.67879867553711
2012-08-27,41.21942138671875
2012-08-28,40.905887603759766
2012-08-29,41.562129974365234
2012-08-30,41.00797653198242
2012-08-31,41.27775192260742
2012-09-04,41.29233932495117
2012-09-05,41.34367752075195
2012-09-06,41.84975814819336
2012-09-07,42.13578796386719
2012-09-10,42.055118560791016
2012-09-11,42.150447845458984
2012-09-12,42.143131256103516
2012-09-13,41.98177719116211
2012-09-14,42.00377655029297
2012-09-17,41.61505126953125
2012-09-18,41.45370101928711
2012-09-19,42.099124908447266
2012-09-20,42.209129333496094
2012-09-21,42.260467529296875
2012-09-24,42.95724105834961
2012-09-25,43.30195999145508
2012-09-26,43.31662368774414
2012-09-27,43.47065353393555
2012-09-28,42.96457290649414
2012-10-01,43.34596252441406
2012-10-02,42.97923278808594
2012-10-03,43.910701751708984
2012-10-04,43.93271255493164
2012-10-05,44.2334098815918
2012-10-08,43.99871826171875
2012-10-09,43.54397964477539
2012-10-10,43.27260971069336
2012-10-11,43.19927978515625
2012-10-12,43.962039947509766
2012-10-15,44.27008056640625
2012-10-16,44.66614532470703
2012-10-17,45.245540618896484
2012-10-18,45.03286361694336
2012-10-19,44.534122467041016
2012-10-22,43.89603805541992
2012-10-23,44.72481155395508
2012-10-24,42.209129333496094
2012-10-25,43.34596252441406
2012-10-26,43.57331848144531
2012-10-31,44.2334098815918
2012-11-01,45.15753936767578
2012-11-02,45.09153366088867
2012-11-05,45.49492645263672
2012-11-06,46.14767074584961
2012-11-07,45.63426971435547
2012-11-08,45.106201171875
2012-11-09,45.09153366088867
2012-11-12,45.018192291259766
2012-11-13,45.02552032470703
2012-11-14,43.910701751708984
2012-11-15,43.661338806152344
2012-11-16,43.38996124267578
2012-11-19,43.86669158935547
2012-11-20,44.05738830566406
2012-11-21,44.16740798950195
2012-11-23,44.72481155395508
2012-11-26,45.09153366088867
2012-11-27,44.61479949951172
2012-11-28,45.27488708496094
2012-11-29,45.45092010498047
2012-11-30,45.28221893310547
2012-12-03,44.7394905090332
2012-12-04,44.754150390625
2012-12-05,45.40689468383789
2012-12-06,44.4754524230957
2012-12-07,44.44611740112305
2012-12-10,45.42890167236328
2012-12-11,45.66361618041992
2012-12-12,45.40689468383789
2012-12-13,45.46592330932617
2012-12-14,45.37740707397461
2012-12-17,45.871604919433594
2012-12-18,46.87474060058594
2012-12-19,46.933738708496094
2012-12-20,47.029632568359375
2012-12-21,46.91161346435547
2012-12-24,46.705078125
2012-12-26,46.461669921875
2012-12-27,46.32152557373047
2012-12-28,45.84209442138672
2012-12-31,46.63132858276367
2013-01-02,46.58707046508789
2013-01-03,45.98223114013672
2013-01-04,46.49856948852539
2013-01-07,46.57968521118164
2013-01-08,46.62394332885742
2013-01-09,47.36156463623047
2013-01-10,47.4869384765625
2013-01-11,47.60496520996094
2013-01-14,47.7967414855957
2013-01-15,48.202430725097656
2013-01-16,47.745113372802734
2013-01-17,47.85575866699219
2013-01-18,48.32045364379883
2013-01-22,48.7335090637207
2013-01-23,48.49747085571289
2013-01-24,49.57435989379883
2013-01-25,49.55962371826172
2013-01-28,49.7956428527832
2013-01-29,50.098060607910156
2013-01-30,49.52274703979492
2013-01-31,48.792518615722656
2013-02-01,49.338340759277344
2013-02-04,48.70399475097656
2013-02-05,49.42686080932617
2013-02-06,44.625030517578125
2013-02-07,44.204612731933594
2013-02-08,44.04971694946289
2013-02-11,43.769432067871094
2013-02-12,43.61452102661133
2013-02-13,43.378517150878906
2013-02-14,42.84004211425781
2013-02-15,42.6187629699707
2013-02-19,43.0539436340332
2013-02-20,43.12770080566406
2013-02-21,42.426998138427734
2013-02-22,42.758907318115234
2013-02-25,41.8737907409668
2013-02-26,41.29106903076172
2013-02-27,42.4489860534668
2013-02-28,42.32279586791992
2013-03-01,42.35249710083008
2013-03-04,42.35249710083008
2013-03-05,42.708763122558594
2013-03-06,42.478675842285156
2013-03-07,42.25598907470703
2013-03-08,42.307945251464844
2013-03-11,42.307945251464844
2013-03-12,42.56774139404297
2013-03-13,43.84440612792969
2013-03-14,43.94088363647461
2013-03-15,44.044803619384766
2013-03-18,43.933467864990234
2013-03-19,43.82213592529297
2013-03-20,43.56235885620117
2013-03-21,42.63453674316406
2013-03-22,43.124412536621094
2013-03-25,43.47328567504883
2013-03-26,43.799861907958984
2013-03-27,43.903770446777344
2013-03-28,44.133872985839844
2013-04-01,43.49553680419922
2013-04-02,43.52523422241211
2013-04-03,43.15411376953125
2013-04-04,43.42131423950195
2013-04-05,43.77760314941406
2013-04-08,44.39366912841797
2013-04-09,44.7276725769043
2013-04-10,45.04684066772461
2013-04-11,44.972618103027344
2013-04-12,43.792442321777344
2013-04-15,42.68648910522461
2013-04-16,42.43413543701172
2013-04-17,41.9962043762207
2013-04-18,41.75127410888672
2013-04-19,41.81064987182617
2013-04-22,42.315372467041016
2013-04-23,42.61226272583008
2013-04-24,42.7904052734375
2013-04-25,43.19864273071289
2013-04-26,43.37677001953125
2013-04-29,43.673683166503906
2013-04-30,44.08192825317383
2013-05-01,43.71821212768555
2013-05-02,44.06706237792969
2013-05-03,44.883544921875
2013-05-06,44.8093147277832
2013-05-07,45.69257736206055
2013-05-08,42.50094223022461
2013-05-09,41.565704345703125
2013-05-10,42.307945251464844
2013-05-13,41.6176643371582
2013-05-14,42.211456298828125
2013-05-15,42.79781723022461
2013-05-16,42.95370101928711
2013-05-17,43.28770446777344
2013-05-20,43.19864273071289
2013-05-21,44.43819808959961
2013-05-22,43.87408447265625
2013-05-23,44.15613555908203
2013-05-24,43.56977844238281
2013-05-28,42.95370101928711
2013-05-29,42.805259704589844
2013-05-30,42.656803131103516
2013-05-31,42.08528518676758
2013-06-03,42.337642669677734
2013-06-04,41.93683624267578
2013-06-05,42.01900100708008
2013-06-06,42.05632781982422
2013-06-07,42.691158294677734
2013-06-10,42.429771423339844
2013-06-11,42.1982307434082
2013-06-12,41.8397331237793
2013-06-13,42.362548828125
2013-06-14,42.1982307434082
2013-06-17,42.496971130371094
2013-06-18,42.81814193725586
2013-06-19,42.22064208984375
2013-06-20,41.3916130065918
2013-06-21,40.92108154296875
2013-06-24,40.5775260925293
2013-06-25,40.85386276245117
2013-06-26,41.16755676269531
2013-06-27,41.62314224243164
2013-06-28,42.05632781982422
2013-07-01,42.213172912597656
2013-07-02,42.16835403442383
2013-07-03,42.10114669799805
2013-07-05,42.87042236328125
2013-07-08,43.32600402832031
2013-07-09,43.609825134277344
2013-07-10,43.4231071472168
2013-07-11,43.975807189941406
2013-07-12,43.19157028198242
2013-07-15,44.76746368408203
2013-07-16,44.98406982421875
2013-07-17,44.8496208190918
2013-07-18,45.33509826660156
2013-07-19,45.26041030883789
2013-07-22,45.2155876159668
2013-07-23,44.722660064697266
2013-07-24,44.2745475769043
2013-07-25,44.199851989746094
2013-07-26,44.3567008972168
2013-07-29,44.12515640258789
2013-07-30,44.21479034423828
2013-07-31,44.528480529785156
2013-08-01,45.6114387512207
2013-08-02,44.595672607421875
2013-08-05,44.558353424072266
2013-08-06,44.498600006103516
2013-08-07,42.05632781982422
2013-08-08,42.3700065612793
2013-08-09,42.414817810058594
2013-08-12,42.61648178100586
2013-08-13,42.153419494628906
2013-08-14,41.61568832397461
2013-08-15,41.73517608642578
2013-08-16,41.921897888183594
2013-08-19,41.8397331237793
2013-08-20,42.16835403442383
2013-08-21,42.27293014526367
2013-08-22,42.51192855834961
2013-08-23,42.721038818359375
2013-08-26,43.938438415527344
2013-08-27,43.027259826660156
2013-08-28,42.92270278930664
2013-08-29,42.892818450927734
2013-08-30,42.47456741333008
2013-09-03,42.90776062011719
2013-09-04,43.21585464477539
2013-09-05,43.47134780883789
2013-09-06,43.35862350463867
2013-09-09,43.89968490600586
2013-09-10,44.50083923339844
2013-09-11,45.08696365356445
2013-09-12,44.80893325805664
2013-09-13,44.43321228027344
2013-09-16,45.10952377319336
2013-09-17,45.38003158569336
