Date,WTW
2011-10-14,74.36571502685547
2011-10-17,73.17517852783203
2011-10-18,74.79676818847656
2011-10-19,76.35672760009766
2011-10-20,77.8140640258789
2011-10-21,80.64665985107422
2011-10-24,83.47925567626953
2011-10-25,76.11042022705078
2011-10-26,75.96673583984375
2011-10-27,76.17198944091797
2011-10-28,74.8172607421875
2011-10-31,74.52987670898438
2011-11-01,73.99620056152344
2011-11-02,74.9814682006836
2011-11-03,74.44779968261719
2011-11-04,74.13990020751953
2011-11-07,74.098876953125
2011-11-08,75.41251373291016
2011-11-09,74.22200775146484
2011-11-10,74.9609375
2011-11-11,76.08988952636719
2011-11-14,75.49462890625
2011-11-15,74.07833099365234
2011-11-16,73.87306213378906
2011-11-17,73.05204010009766
2011-11-18,71.98469543457031
2011-11-21,71.82047271728516
2011-11-22,70.46577453613281
2011-11-23,70.32207489013672
2011-11-25,71.0815200805664
2011-11-28,71.84100341796875
2011-11-29,70.8968276977539
2011-11-30,72.37467956542969
2011-12-01,72.74413299560547
2011-12-02,74.87885284423828
2011-12-05,77.21883392333984
2011-12-06,76.7877426147461
2011-12-07,78.10140991210938
2011-12-08,77.58830261230469
2011-12-09,77.95772552490234
2011-12-12,77.85511779785156
2011-12-13,77.75247955322266
2011-12-14,78.01933288574219
2011-12-15,77.75247955322266
2011-12-16,77.58830261230469
2011-12-19,77.58830261230469
2011-12-20,79.39454650878906
2011-12-21,79.7640609741211
2011-12-22,78.96354675292969
2011-12-23,80.07193756103516
2011-12-27,80.40032196044922
2011-12-28,79.9664306640625
2011-12-29,80.31767272949219
2011-12-30,80.17302703857422
2012-01-03,80.17302703857422
2012-01-04,79.71846008300781
2012-01-05,81.10286712646484
2012-01-06,80.42101287841797
2012-01-09,79.73912048339844
2012-01-10,80.5656509399414
2012-01-11,80.17302703857422
2012-01-12,79.8837661743164
2012-01-13,79.92506408691406
2012-01-17,79.55317687988281
2012-01-18,80.31767272949219
2012-01-19,79.67710876464844
2012-01-20,79.30522155761719
2012-01-23,79.07786560058594
2012-01-24,80.21437072753906
2012-01-25,80.5863037109375
2012-01-26,80.37971496582031
2012-01-27,80.02838897705078
2012-01-30,79.92506408691406
2012-01-31,80.31767272949219
2012-02-01,81.64013671875
2012-02-02,81.61947631835938
2012-02-03,81.12355041503906
2012-02-06,81.10286712646484
2012-02-07,80.68962097167969
2012-02-08,81.37151336669922
2012-02-09,81.61947631835938
2012-02-10,80.66893768310547
2012-02-13,80.9582290649414
2012-02-14,79.9044189453125
2012-02-15,71.3292236328125
2012-02-16,70.502685546875
2012-02-17,70.46135711669922
2012-02-21,71.22589874267578
2012-02-22,72.56900024414062
2012-02-23,73.0649185180664
2012-02-24,72.87894439697266
2012-02-27,72.09375762939453
2012-02-28,73.37484741210938
2012-02-29,74.13938903808594
2012-03-01,73.04427337646484
2012-03-02,72.69297790527344
2012-03-05,73.27156829833984
2012-03-06,71.88712310791016
2012-03-07,71.4945068359375
2012-03-08,72.4656982421875
2012-03-09,72.65167236328125
2012-03-12,72.48634338378906
2012-03-13,72.67229461669922
2012-03-14,74.32538604736328
2012-03-15,74.49066925048828
2012-03-16,74.11872863769531
2012-03-19,74.22203826904297
2012-03-20,72.50701141357422
2012-03-21,72.32103729248047
2012-03-22,72.50701141357422
2012-03-23,72.40370178222656
2012-03-26,72.89961242675781
2012-03-27,72.89961242675781
2012-03-28,73.21196746826172
2012-03-29,72.89961242675781
2012-03-30,72.83716583251953
2012-04-02,72.96208190917969
2012-04-03,73.25359344482422
2012-04-04,72.85798645019531
2012-04-05,72.94126892089844
2012-04-09,72.89961242675781
2012-04-10,72.3790512084961
2012-04-11,72.98291015625
2012-04-12,73.6283950805664
2012-04-13,72.98291015625
2012-04-16,73.10781860351562
2012-04-17,74.25310516357422
2012-04-18,73.52427673339844
2012-04-19,74.27385711669922
2012-04-20,75.25254821777344
2012-04-23,75.21089935302734
2012-04-24,75.37749481201172
2012-04-25,76.79341125488281
2012-04-26,77.7096176147461
2012-04-27,76.66851806640625
2012-04-30,75.91889953613281
2012-05-01,75.75230407714844
2012-05-02,75.81476593017578
2012-05-03,75.85639953613281
2012-05-04,75.54407501220703
2012-05-07,75.62734985351562
2012-05-08,75.06513977050781
2012-05-09,75.37749481201172
2012-05-10,75.06513977050781
2012-05-11,74.7736587524414
2012-05-14,73.87828063964844
2012-05-15,73.67002868652344
2012-05-16,73.44100189208984
2012-05-17,72.75386047363281
2012-05-18,71.50450134277344
2012-05-21,71.60862731933594
2012-05-22,72.10835266113281
2012-05-23,72.73304748535156
2012-05-24,73.56591796875
2012-05-25,73.69087219238281
2012-05-29,74.08650207519531
2012-05-30,73.75334167480469
2012-05-31,73.44100189208984
2012-06-01,72.3374252319336
2012-06-04,72.89961242675781
2012-06-05,73.0870132446289
2012-06-06,74.69033813476562
2012-06-07,74.08650207519531
2012-06-08,74.10731506347656
2012-06-11,72.8787841796875
2012-06-12,73.75334167480469
2012-06-13,73.39936828613281
2012-06-14,73.10781860351562
2012-06-15,73.67002868652344
2012-06-18,73.91992950439453
2012-06-19,74.52376556396484
2012-06-20,74.37802124023438
2012-06-21,74.06565856933594
2012-06-22,74.54460144042969
2012-06-25,73.67002868652344
2012-06-26,73.48265838623047
2012-06-27,73.56660461425781
2012-06-28,75.0563735961914
2012-06-29,76.5671615600586
2012-07-02,77.15467834472656
2012-07-03,77.2176284790039
2012-07-05,78.28777313232422
2012-07-06,77.97300720214844
2012-07-09,77.28057861328125
2012-07-10,77.00779724121094
2012-07-11,76.90288543701172
2012-07-12,76.60911560058594
2012-07-13,77.42745971679688
2012-07-16,76.92385864257812
2012-07-17,77.7422103881836
2012-07-18,77.99401092529297
2012-07-19,77.9520492553711
2012-07-20,77.7422103881836
2012-07-23,77.57434844970703
2012-07-24,76.48320007324219
2012-07-25,76.71405029296875
2012-07-26,77.2596206665039
2012-07-27,78.30874633789062
2012-07-30,77.7422103881836
2012-07-31,77.5953369140625
2012-08-01,76.33634948730469
2012-08-02,72.16072082519531
2012-08-03,75.22423553466797
2012-08-06,74.82557678222656
2012-08-07,74.86754608154297
2012-08-08,74.38491821289062
2012-08-09,74.13311004638672
2012-08-10,74.42686462402344
2012-08-13,74.48983764648438
2012-08-14,76.16845703125
2012-08-15,76.94486236572266
2012-08-16,77.3435287475586
2012-08-17,77.67926788330078
2012-08-20,77.364501953125
2012-08-21,77.42745971679688
2012-08-22,76.94486236572266
2012-08-23,77.04975891113281
2012-08-24,77.44845581054688
2012-08-27,77.53238677978516
2012-08-28,76.88190460205078
2012-08-29,76.83991241455078
2012-08-30,76.52517700195312
2012-08-31,78.30874633789062
2012-09-04,77.40645599365234
2012-09-05,77.2176284790039
2012-09-06,77.28057861328125
2012-09-07,77.364501953125
2012-09-10,77.53238677978516
2012-09-11,77.00779724121094
2012-09-12,77.5953369140625
2012-09-13,79.48380279541016
2012-09-14,77.2596206665039
2012-09-17,77.13368225097656
2012-09-18,75.97964477539062
2012-09-19,76.50423431396484
2012-09-20,76.42029571533203
2012-09-21,76.18946838378906
2012-09-24,76.58812713623047
2012-09-25,76.65107727050781
2012-09-26,76.96817779541016
2012-09-27,77.70804595947266
2012-09-28,78.04629516601562
2012-10-01,78.55361938476562
2012-10-02,78.4056625366211
2012-10-03,77.81373596191406
2012-10-04,78.38451385498047
2012-10-05,78.7227554321289
2012-10-08,78.89186096191406
2012-10-09,78.15198516845703
2012-10-10,77.1795654296875
2012-10-11,77.2007064819336
2012-10-12,76.90476989746094
2012-10-15,77.07390594482422
2012-10-16,78.00401306152344
2012-10-17,76.98934173583984
2012-10-18,76.71449279785156
2012-10-19,75.53072357177734
2012-10-22,75.31932067871094
2012-10-23,74.51603698730469
2012-10-24,70.22476959228516
2012-10-25,70.98575592041016
2012-10-26,70.8166275024414
2012-10-31,71.1760025024414
2012-11-01,72.23297882080078
2012-11-02,71.91590118408203
2012-11-05,72.80374145507812
2012-11-06,73.69157409667969
2012-11-07,72.2541275024414
2012-11-08,71.76791381835938
2012-11-09,71.59879302978516
2012-11-12,71.45083618164062
2012-11-13,71.38740539550781
2012-11-14,70.88003540039062
2012-11-15,71.23941802978516
2012-11-16,71.51423645019531
2012-11-19,71.89473724365234
2012-11-20,72.50779724121094
2012-11-21,73.0362548828125
2012-11-23,73.37451171875
2012-11-26,72.7614517211914
2012-11-27,71.95817565917969
2012-11-28,72.33866882324219
2012-11-29,72.23297882080078
2012-11-30,74.15665435791016
2012-12-03,72.97285461425781
2012-12-04,73.3533935546875
2012-12-05,73.96642303466797
2012-12-06,74.15665435791016
2012-12-07,72.97285461425781
2012-12-10,72.82487487792969
2012-12-11,72.42321014404297
2012-12-12,72.65576934814453
2012-12-13,72.4654769897461
2012-12-14,72.10613250732422
2012-12-17,72.42321014404297
2012-12-18,71.6410903930664
2012-12-19,71.3239974975586
2012-12-20,71.49311065673828
2012-12-21,70.8166275024414
2012-12-24,70.79551696777344
2012-12-26,70.90120697021484
2012-12-27,71.47660064697266
2012-12-28,71.17823791503906
2012-12-31,71.45526885986328
2013-01-02,73.01095581054688
2013-01-03,73.75687408447266
2013-01-04,73.73551940917969
2013-01-07,73.52245330810547
2013-01-08,73.16014862060547
2013-01-09,73.13883972167969
2013-01-10,73.94867706298828
2013-01-11,73.4158706665039
2013-01-14,73.52245330810547
2013-01-15,74.1617660522461
2013-01-16,73.90605926513672
2013-01-17,74.09783172607422
2013-01-18,74.05520629882812
2013-01-22,73.90605926513672
2013-01-23,73.82075500488281
2013-01-24,73.73551940917969
2013-01-25,74.33226013183594
2013-01-28,74.69454193115234
2013-01-29,75.0781478881836
2013-01-30,75.39778900146484
2013-01-31,76.10104370117188
2013-02-01,76.76167297363281
2013-02-04,75.82402038574219
2013-02-05,76.65512084960938
2013-02-06,77.65673065185547
2013-02-07,77.31576538085938
2013-02-08,77.55018615722656
2013-02-11,76.8682632446289
2013-02-12,76.42070770263672
2013-02-13,79.74520111083984
2013-02-14,78.5731201171875
2013-02-15,78.18950653076172
2013-02-19,78.16820526123047
