Date,MDLZ
2010-09-29,14.880714416503906
2010-09-30,14.713838577270508
2010-10-01,14.880714416503906
2010-10-04,14.751976013183594
2010-10-05,14.91408920288086
2010-10-06,14.923625946044922
2010-10-07,14.871173858642578
2010-10-08,14.747213363647461
2010-10-11,14.799656867980957
2010-10-12,14.852100372314453
2010-10-13,15.014214515686035
2010-10-14,15.162019729614258
2010-10-15,15.090499877929688
2010-10-18,15.095268249511719
2010-10-19,14.995140075683594
2010-10-20,15.162019729614258
2010-10-21,15.171561241149902
2010-10-22,15.209697723388672
2010-10-25,15.481475830078125
2010-10-26,15.41472053527832
2010-10-27,15.257380485534668
2010-10-28,15.324124336242676
2010-10-29,15.386110305786133
2010-11-01,15.152480125427246
2010-11-02,15.181090354919434
2010-11-03,15.052350044250488
2010-11-04,15.157252311706543
2010-11-05,14.81872844696045
2010-11-08,14.837797164916992
2010-11-09,14.599405288696289
2010-11-10,14.542191505432129
2010-11-11,14.523116111755371
2010-11-12,14.599405288696289
2010-11-15,14.68045425415039
2010-11-16,14.465898513793945
2010-11-17,14.537419319152832
2010-11-18,14.647079467773438
2010-11-19,14.513577461242676
2010-11-22,14.566027641296387
2010-11-23,14.4134521484375
2010-11-24,14.561253547668457
2010-11-26,14.446828842163086
2010-11-29,14.394377708435059
2010-11-30,14.422989845275879
2010-12-01,14.604175567626953
2010-12-02,14.508809089660645
2010-12-03,14.456361770629883
2010-12-06,14.442055702209473
2010-12-07,14.60893726348877
2010-12-08,14.794883728027344
2010-12-09,14.823493957519531
2010-12-10,14.661383628845215
2010-12-13,14.723367691040039
2010-12-14,14.96653938293457
2010-12-15,15.009446144104004
2010-12-16,15.085731506347656
2010-12-17,15.224003791809082
2010-12-20,15.128639221191406
2010-12-21,15.181090354919434
2010-12-22,15.200159072875977
2010-12-23,15.200159072875977
2010-12-27,15.071429252624512
2010-12-28,15.190630912780762
2010-12-29,15.185818672180176
2010-12-30,15.161761283874512
2010-12-31,15.161761283874512
2011-01-03,15.238739967346191
2011-01-04,15.205061912536621
2011-01-05,15.171380996704102
2011-01-06,15.046279907226562
2011-01-07,15.007784843444824
2011-01-10,15.017406463623047
2011-01-11,15.055900573730469
2011-01-12,15.156946182250977
2011-01-13,15.128069877624512
2011-01-14,15.079954147338867
2011-01-18,14.940417289733887
2011-01-19,15.002975463867188
2011-01-20,15.0270357131958
2011-01-21,15.084765434265137
2011-01-24,15.123266220092773
2011-01-25,15.002975463867188
2011-01-26,14.9307861328125
2011-01-27,14.695018768310547
2011-01-28,14.690204620361328
2011-01-31,14.709454536437988
2011-02-01,14.757568359375
2011-02-02,14.70464038848877
2011-02-03,14.791255950927734
2011-02-04,15.007784843444824
2011-02-07,14.853806495666504
2011-02-08,14.978911399841309
2011-02-09,15.031840324401855
2011-02-10,14.969287872314453
2011-02-11,14.752760887145996
2011-02-14,14.670958518981934
2011-02-15,14.757568359375
2011-02-16,14.820117950439453
2011-02-17,14.839366912841797
2011-02-18,14.87304973602295
2011-02-22,15.142512321472168
2011-02-23,15.243555068969727
2011-02-24,15.291670799255371
2011-02-25,15.257994651794434
2011-02-28,15.320544242858887
2011-03-01,15.181004524230957
2011-03-02,15.152129173278809
2011-03-03,15.306109428405762
2011-03-04,15.19543743133545
2011-03-07,15.075140953063965
2011-03-08,15.13288402557373
2011-03-09,15.238739967346191
2011-03-10,15.156946182250977
2011-03-11,15.253183364868164
2011-03-14,15.089582443237305
2011-03-15,14.978911399841309
2011-03-16,14.844185829162598
2011-03-17,14.800874710083008
2011-03-18,14.911540985107422
2011-03-21,14.863430976867676
2011-03-22,14.9307861328125
2011-03-23,14.969287872314453
2011-03-24,15.051081657409668
2011-03-25,15.041465759277344
2011-03-28,15.142512321472168
2011-03-29,15.186214447021484
2011-03-30,15.288206100463867
2011-03-31,15.229924201965332
2011-04-01,15.351338386535645
2011-04-04,15.30278205871582
2011-04-05,15.293059349060059
2011-04-06,15.419328689575195
2011-04-07,15.433897018432617
2011-04-08,15.380472183227539
2011-04-11,15.555306434631348
2011-04-12,15.608738899230957
2011-04-13,15.734994888305664
2011-04-14,16.002111434936523
2011-04-15,16.201223373413086
2011-04-18,16.133228302001953
2011-04-19,16.220640182495117
2011-04-20,16.298357009887695
2011-04-21,16.210933685302734
2011-04-25,16.060388565063477
2011-04-26,16.215795516967773
2011-04-27,16.303203582763672
2011-04-28,16.317781448364258
2011-04-29,16.312925338745117
2011-05-02,16.410051345825195
2011-05-03,16.448904037475586
2011-05-04,16.43918800354004
2011-05-05,16.215795516967773
2011-05-06,16.550888061523438
2011-05-09,16.531463623046875
2011-05-10,16.618881225585938
2011-05-11,16.64316177368164
2011-05-12,16.87627410888672
2011-05-13,16.944263458251953
2011-05-16,16.774282455444336
2011-05-17,16.915124893188477
2011-05-18,16.939414978027344
2011-05-19,16.992830276489258
2011-05-20,17.10938262939453
2011-05-23,16.98797607421875
2011-05-24,16.93454933166504
2011-05-25,16.720863342285156
2011-05-26,16.81313133239746
2011-05-27,16.87627410888672
2011-05-31,16.983116149902344
2011-06-01,16.86655616760254
2011-06-02,16.71600914001465
2011-06-03,16.560604095458984
2011-06-06,16.54117774963379
2011-06-07,16.531463623046875
2011-06-08,16.54117774963379
2011-06-09,16.618881225585938
2011-06-10,16.410051345825195
2011-06-13,16.5703125
2011-06-14,16.638303756713867
2011-06-15,16.521747589111328
2011-06-16,16.65772819519043
2011-06-17,16.745141983032227
2011-06-20,16.900556564331055
2011-06-21,16.905412673950195
2011-06-22,16.832563400268555
2011-06-23,16.638303756713867
2011-06-24,16.803428649902344
2011-06-27,16.754859924316406
2011-06-28,16.91158103942871
2011-06-29,17.058515548706055
2011-06-30,17.254417419433594
2011-07-01,17.371965408325195
2011-07-05,17.4454345703125
2011-07-06,17.558080673217773
2011-07-07,17.59726333618164
2011-07-08,17.489501953125
2011-07-11,17.39155387878418
2011-07-12,17.337688446044922
2011-07-13,17.31809425354004
2011-07-14,17.322988510131836
2011-07-15,17.322988510131836
2011-07-18,17.229930877685547
2011-07-19,17.26421546936035
2011-07-20,17.26911735534668
2011-07-21,17.371965408325195
2011-07-22,17.35238265991211
2011-07-25,17.15646743774414
2011-07-26,17.097698211669922
2011-07-27,16.91158103942871
2011-07-28,16.940967559814453
2011-07-29,16.838125228881836
2011-08-01,16.818527221679688
2011-08-02,16.720579147338867
2011-08-03,16.798940658569336
2011-08-04,16.544265747070312
2011-08-05,17.078107833862305
2011-08-08,16.509981155395508
2011-08-09,16.75975799560547
2011-08-10,16.064292907714844
2011-08-11,16.700992584228516
2011-08-12,16.847915649414062
2011-08-15,16.98505210876465
2011-08-16,16.754858016967773
2011-08-17,16.91158103942871
2011-08-18,16.5589599609375
2011-08-19,16.38263702392578
2011-08-22,16.431610107421875
2011-08-23,16.696096420288086
2011-08-24,16.75975799560547
2011-08-25,16.46100425720215
2011-08-26,16.627521514892578
2011-08-29,16.931182861328125
2011-08-30,16.99974250793457
2011-08-31,17.151573181152344
2011-09-01,17.048723220825195
2011-09-02,16.784257888793945
2011-09-06,16.691192626953125
2011-09-07,17.03403091430664
2011-09-08,17.171167373657227
2011-09-09,16.90178680419922
2011-09-12,16.774452209472656
2011-09-13,16.7646541595459
2011-09-14,16.91158103942871
2011-09-15,17.117294311523438
2011-09-16,17.171167373657227
2011-09-19,17.078107833862305
2011-09-20,16.90669059753418
2011-09-21,16.715679168701172
2011-09-22,16.509981155395508
2011-09-23,16.514875411987305
2011-09-26,16.779346466064453
2011-09-27,17.10749053955078
2011-09-28,16.905004501342773
2011-09-29,17.028465270996094
2011-09-30,16.583995819091797
2011-10-03,16.33707046508789
2011-10-04,16.228418350219727
2011-10-05,16.243228912353516
2011-10-06,16.574119567871094
2011-10-07,16.672887802124023
2011-10-10,16.939577102661133
2011-10-11,16.988962173461914
2011-10-12,17.087732315063477
2011-10-13,17.211196899414062
2011-10-14,17.39887046813965
2011-10-17,17.171693801879883
2011-10-18,17.403812408447266
2011-10-19,17.211196899414062
2011-10-20,17.314916610717773
2011-10-21,17.38405990600586
2011-10-24,17.423566818237305
2011-10-25,17.25071144104004
2011-10-26,17.295162200927734
2011-10-27,17.51740074157715
2011-10-28,17.482839584350586
2011-10-31,17.374177932739258
2011-11-01,17.067981719970703
2011-11-02,17.10749053955078
2011-11-03,17.67049789428711
2011-11-04,17.374177932739258
2011-11-07,17.44826316833496
2011-11-08,17.522336959838867
2011-11-09,17.166757583618164
2011-11-10,17.349483489990234
2011-11-11,17.566783905029297
2011-11-14,17.49765396118164
2011-11-15,17.522336959838867
2011-11-16,17.374177932739258
2011-11-17,17.265525817871094
2011-11-18,17.171693801879883
2011-11-21,16.939577102661133
2011-11-22,17.063047409057617
2011-11-23,16.905004501342773
2011-11-25,16.949460983276367
2011-11-28,17.230958938598633
2011-11-29,17.44826316833496
2011-11-30,17.853233337402344
2011-12-01,18.026086807250977
2011-12-02,18.026086807250977
2011-12-05,18.031021118164062
2011-12-06,18.031021118164062
2011-12-07,17.95199966430664
2011-12-08,17.853233337402344
2011-12-09,18.124858856201172
2011-12-12,17.986572265625
2011-12-13,17.91742515563965
2011-12-14,17.858169555664062
2011-12-15,18.006328582763672
2011-12-16,18.021142959594727
2011-12-19,17.88780403137207
2011-12-20,18.228567123413086
2011-12-21,18.445865631103516
2011-12-22,18.426105499267578
2011-12-23,18.638479232788086
2011-12-27,18.61872673034668
2011-12-28,18.544063568115234
2011-12-29,18.75309181213379
2011-12-30,18.593833923339844
2012-01-03,18.549049377441406
2012-01-04,18.608766555786133
2012-01-05,18.7829647064209
2012-01-06,18.688400268554688
2012-01-09,18.77300453186035
2012-01-10,18.922311782836914
2012-01-11,18.87752342224121
2012-01-12,19.021852493286133
2012-01-13,18.797887802124023
2012-01-17,18.977060317993164
2012-01-18,19.270694732666016
2012-01-19,19.260751724243164
2012-01-20,19.245820999145508
2012-01-23,19.146278381347656
2012-01-24,19.06167221069336
2012-01-25,19.096508026123047
2012-01-26,19.210975646972656
2012-01-27,19.146278381347656
2012-01-30,19.001943588256836
2012-01-31,19.06167221069336
2012-02-01,19.146278381347656
2012-02-02,19.20102882385254
2012-02-03,19.350330352783203
2012-02-06,19.260751724243164
2012-02-07,19.16618537902832
2012-02-08,19.181114196777344
2012-02-09,19.23088836669922
2012-02-10,19.20102882385254
2012-02-13,19.111440658569336
2012-02-14,19.16120719909668
2012-02-15,19.056692123413086
2012-02-16,19.031803131103516
2012-02-17,18.91733741760254
2012-02-21,19.196041107177734
2012-02-22,18.90738296508789
2012-02-23,18.902406692504883
2012-02-24,18.852632522583008
2012-02-27,18.867572784423828
2012-02-28,18.912357330322266
2012-02-29,18.947200775146484
2012-03-01,18.91733741760254
2012-03-02,19.036781311035156
2012-03-05,19.0865478515625
2012-03-06,19.046735763549805
2012-03-07,18.8277530670166
2012-03-08,18.867572784423828
2012-03-09,18.887475967407227
2012-03-12,18.972082138061523
2012-03-13,19.171159744262695
2012-03-14,18.996959686279297
2012-03-15,19.06167221069336
2012-03-16,19.10148048400879
2012-03-19,19.0865478515625
2012-03-20,19.0865478515625
2012-03-21,19.0666446685791
2012-03-22,19.01687240600586
2012-03-23,19.036781311035156
2012-03-26,19.22591209411621
2012-03-27,19.09153175354004
2012-03-28,19.0413818359375
2012-03-29,18.96114158630371
2012-03-30,19.06144142150879
2012-04-02,19.24698829650879
2012-04-03,19.201854705810547
2012-04-04,19.166748046875
2012-04-05,19.07649040222168
2012-04-09,18.85082244873047
2012-04-10,18.564973831176758
2012-04-11,18.4897403717041
2012-04-12,18.625146865844727
2012-04-13,18.730457305908203
2012-04-16,18.845802307128906
2012-04-17,19.297142028808594
2012-04-18,19.176780700683594
2012-04-19,19.156726837158203
2012-04-20,19.32723045349121
2012-04-23,19.051416397094727
2012-04-24,19.236961364746094
2012-04-25,19.427526473999023
2012-04-26,19.55791664123535
2012-04-27,19.75851058959961
2012-04-30,19.99420166015625
2012-05-01,19.939044952392578
2012-05-02,19.90895652770996
2012-05-03,19.853790283203125
2012-05-04,19.683286666870117
2012-05-07,19.68829345703125
2012-05-08,19.64316749572754
2012-05-09,19.492717742919922
2012-05-10,19.588003158569336
2012-05-11,19.577978134155273
2012-05-14,19.577978134155273
2012-05-15,19.467649459838867
2012-05-16,19.362329483032227
2012-05-17,19.231943130493164
2012-05-18,19.30215072631836
2012-05-21,19.352304458618164
2012-05-22,19.462629318237305
2012-05-23,19.257020950317383
2012-05-24,19.402448654174805
2012-05-25,19.342273712158203
2012-05-29,19.382389068603516
2012-05-30,19.262033462524414
2012-05-31,19.191823959350586
2012-06-01,18.840789794921875
2012-06-04,18.88090705871582
2012-06-05,18.855831146240234
2012-06-06,19.04639434814453
2012-06-07,19.131649017333984
2012-06-08,19.176780700683594
2012-06-11,19.126630783081055
2012-06-12,19.251998901367188
2012-06-13,19.27707290649414
2012-06-14,19.41749382019043
2012-06-15,19.377368927001953
2012-06-18,19.54787826538086
2012-06-19,19.55791664123535
2012-06-20,19.567947387695312
2012-06-21,19.457612991333008
2012-06-22,19.48268699645996
2012-06-25,19.362329483032227
2012-06-26,18.936067581176758
2012-06-27,18.90574836730957
2012-06-28,19.052305221557617
2012-06-29,19.517240524291992
2012-07-02,19.648635864257812
2012-07-03,19.815406799316406
2012-07-05,19.744651794433594
2012-07-06,19.69917106628418
2012-07-09,19.72443962097168
2012-07-10,19.91648292541504
2012-07-11,19.896265029907227
2012-07-12,19.764873504638672
2012-07-13,20.068082809448242
2012-07-16,20.00238800048828
2012-07-17,20.113574981689453
2012-07-18,20.199485778808594
2012-07-19,20.315717697143555
2012-07-20,20.295509338378906
2012-07-23,19.810348510742188
2012-07-24,19.719390869140625
2012-07-25,19.62841796875
2012-07-26,19.90131950378418
2012-07-27,19.921533584594727
2012-07-30,19.961952209472656
2012-07-31,20.068082809448242
2012-08-01,19.906375885009766
2012-08-02,19.678955078125
2012-08-03,20.472379684448242
2012-08-06,20.517866134643555
2012-08-07,20.654319763183594
2012-08-08,20.770551681518555
2012-08-09,20.755386352539062
2012-08-10,20.679576873779297
2012-08-13,20.720012664794922
2012-08-14,20.669475555419922
2012-08-15,20.56840705871582
2012-08-16,20.56840705871582
2012-08-17,20.46732521057129
2012-08-20,20.603778839111328
2012-08-21,20.775596618652344
2012-08-22,20.72506332397461
2012-08-23,20.861515045166016
2012-08-24,21.159677505493164
2012-08-27,21.08892822265625
2012-08-28,21.154630661010742
2012-08-29,21.058605194091797
2012-08-30,20.89688491821289
2012-08-31,20.97774887084961
2012-09-04,21.144519805908203
2012-09-05,21.058605194091797
2012-09-06,21.38204002380371
2012-09-07,20.2095947265625
2012-09-10,20.32077407836914
2012-09-11,20.09840965270996
2012-09-12,20.00238800048828
2012-09-13,20.280351638793945
2012-09-14,20.17926788330078
2012-09-17,20.209821701049805
2012-09-18,20.581424713134766
2012-09-19,20.790136337280273
2012-09-20,21.177030563354492
2012-09-21,21.268661499023438
2012-09-24,21.192304611206055
2012-09-25,21.05485725402832
2012-09-26,21.009037017822266
2012-09-27,20.97340965270996
2012-09-28,21.04976463317871
2012-10-01,21.64537239074707
2012-10-02,21.388042449951172
2012-10-03,21.250598907470703
2012-10-04,21.426219940185547
2012-10-05,21.23531723022461
2012-10-08,21.03679084777832
2012-10-09,20.891719818115234
2012-10-10,20.807716369628906
2012-10-11,20.800079345703125
2012-10-12,20.784805297851562
2012-10-15,20.784805297851562
2012-10-16,20.746633529663086
2012-10-17,20.960432052612305
2012-10-18,20.937530517578125
2012-10-19,20.62445068359375
2012-10-22,20.616817474365234
2012-10-23,20.372472763061523
2012-10-24,20.2579345703125
2012-10-25,20.212120056152344
2012-10-26,20.311386108398438
2012-10-31,20.273212432861328
2012-11-01,20.464101791381836
2012-11-02,20.067041397094727
2012-11-05,20.166303634643555
2012-11-06,20.227386474609375
2012-11-07,20.04413604736328
2012-11-08,19.937227249145508
2012-11-09,19.868513107299805
2012-11-12,19.822690963745117
2012-11-13,19.654691696166992
2012-11-14,19.20418357849121
2012-11-15,19.173648834228516
2012-11-16,19.517255783081055
2012-11-19,19.723430633544922
2012-11-20,19.50198745727539
2012-11-21,19.4027156829834
2012-11-23,19.563072204589844
2012-11-26,19.47907829284668
2012-11-27,19.29581642150879
2012-11-28,19.5936222076416
2012-11-29,19.685251235961914
2012-11-30,19.769243240356445
2012-12-03,19.601245880126953
2012-12-04,19.66234016418457
2012-12-05,19.463802337646484
2012-12-06,19.486713409423828
2012-12-07,19.53252410888672
2012-12-10,19.807422637939453
2012-12-11,19.952495574951172
2012-12-12,19.88378143310547
2012-12-13,19.929601669311523
2012-12-14,19.88378143310547
2012-12-17,19.89141845703125
2012-12-18,19.769243240356445
2012-12-19,19.807422637939453
2012-12-20,19.90668296813965
2012-12-21,19.66996955871582
2012-12-24,19.601245880126953
2012-12-26,19.387449264526367
2012-12-27,19.46419906616211
2012-12-28,19.387449264526367
2012-12-31,19.533273696899414
2013-01-02,20.469648361206055
2013-01-03,20.446617126464844
2013-01-04,20.523374557495117
2013-01-07,20.46196937561035
2013-01-08,20.47731590270996
2013-01-09,20.761301040649414
2013-01-10,20.960853576660156
2013-01-11,21.0452880859375
2013-01-14,21.09132957458496
2013-01-15,21.26785659790039
2013-01-16,21.3522891998291
2013-01-17,21.53649139404297
2013-01-18,21.551841735839844
2013-01-22,21.15273094177246
2013-01-23,21.32926368713379
2013-01-24,21.359962463378906
2013-01-25,21.321590423583984
2013-01-28,21.3446102142334
2013-01-29,21.359962463378906
2013-01-30,21.28321075439453
2013-01-31,21.32926368713379
2013-02-01,21.659290313720703
2013-02-04,21.398340225219727
2013-02-05,21.452064514160156
2013-02-06,21.490434646606445
2013-02-07,21.52113914489746
2013-02-08,21.30624008178711
2013-02-11,21.29856300354004
2013-02-12,21.244834899902344
2013-02-13,21.29856300354004
2013-02-14,20.392892837524414
2013-02-15,20.50802230834961
2013-02-19,20.69222640991211
2013-02-20,20.745948791503906
2013-02-21,20.58477783203125
2013-02-22,20.546398162841797
2013-02-25,20.33148956298828
2013-02-26,20.684551239013672
2013-02-27,21.160411834716797
2013-02-28,21.21413803100586
2013-03-01,21.3446102142334
2013-03-04,21.705339431762695
2013-03-05,21.88187026977539
2013-03-06,21.889556884765625
2013-03-07,21.912572860717773
2013-03-08,21.935596466064453
2013-03-11,21.820470809936523
2013-03-12,21.6516170501709
2013-03-13,21.851167678833008
2013-03-14,21.897220611572266
2013-03-15,21.805124282836914
2013-03-18,21.72837257385254
2013-03-19,21.75139617919922
2013-03-20,22.0200252532959
2013-03-21,21.92025375366211
2013-03-22,22.81825065612793
2013-03-25,22.933374404907227
2013-03-26,23.2480525970459
2013-03-27,23.495786666870117
2013-03-28,23.704805374145508
2013-04-01,23.751258850097656
2013-04-02,23.844152450561523
2013-04-03,23.4493350982666
2013-04-04,23.44158935546875
2013-04-05,23.2480525970459
2013-04-08,23.340946197509766
2013-04-09,23.32546615600586
2013-04-10,23.40288734436035
2013-04-11,23.495786666870117
2013-04-12,23.65061378479004
2013-04-15,23.371915817260742
2013-04-16,23.712547302246094
2013-04-17,23.085479736328125
2013-04-18,23.302244186401367
2013-04-19,24.533164978027344
2013-04-22,24.4092960357666
2013-04-23,24.664764404296875
2013-04-24,24.355104446411133
2013-04-25,24.52541732788086
2013-04-26,24.43251609802246
2013-04-29,24.47896957397461
2013-04-30,24.34735870361328
2013-05-01,24.355104446411133
2013-05-02,24.324132919311523
2013-05-03,24.564123153686523
2013-05-06,24.1151123046875
2013-05-07,24.3164005279541
2013-05-08,23.937053680419922
2013-05-09,23.673839569091797
2013-05-10,23.712547302246094
2013-05-13,23.867382049560547
2013-05-14,24.138336181640625
2013-05-15,24.386070251464844
2013-05-16,24.355104446411133
2013-05-17,24.386070251464844
2013-05-20,23.844152450561523
2013-05-21,24.006732940673828
2013-05-22,24.595094680786133
2013-05-23,24.177045822143555
2013-05-24,23.96027374267578
2013-05-28,24.21575164794922
2013-05-29,23.44158935546875
2013-05-30,22.9151611328125
2013-05-31,22.8222599029541
2013-06-03,23.02354621887207
2013-06-04,22.89194107055664
2013-06-05,22.81451988220215
2013-06-06,22.675172805786133
2013-06-07,23.11644172668457
2013-06-10,22.89967918395996
2013-06-11,23.069992065429688
2013-06-12,22.86096954345703
2013-06-13,23.20159912109375
2013-06-14,23.077733993530273
2013-06-17,23.48804473876953
2013-06-18,23.611906051635742
2013-06-19,22.86096954345703
2013-06-20,21.939716339111328
2013-06-21,22.33454704284668
2013-06-24,22.171964645385742
2013-06-25,22.156484603881836
2013-06-26,22.33454704284668
2013-06-27,22.66893768310547
2013-06-28,22.18678092956543
2013-07-01,22.59117317199707
2013-07-02,22.38120460510254
2013-07-03,22.225666046142578
2013-07-05,22.38120460510254
2013-07-08,22.35787010192871
2013-07-09,22.58339500427246
2013-07-10,22.66893768310547
2013-07-11,23.4621524810791
2013-07-12,23.609914779663086
2013-07-15,23.46993637084961
2013-07-16,23.228853225708008
2013-07-17,23.71878433227539
2013-07-18,23.7810001373291
2013-07-19,23.866548538208008
2013-07-22,23.874319076538086
2013-07-23,24.169824600219727
2013-07-24,23.952077865600586
2013-07-25,24.216487884521484
2013-07-26,24.558666229248047
2013-07-29,24.58199691772461
2013-07-30,24.146499633789062
2013-07-31,24.31758689880371
2013-08-01,24.659753799438477
2013-08-02,24.83863067626953
2013-08-05,24.706422805786133
2013-08-06,24.776409149169922
2013-08-07,24.309810638427734
2013-08-08,25.42965316772461
2013-08-09,25.00971031188965
2013-08-12,24.791961669921875
2013-08-13,24.947498321533203
2013-08-14,24.574214935302734
2013-08-15,24.239816665649414
2013-08-16,24.076509475708008
2013-08-19,23.843210220336914
2013-08-20,23.913204193115234
2013-08-21,23.734338760375977
2013-08-22,24.185382843017578
2013-08-23,24.356468200683594
2013-08-26,23.88209342956543
2013-08-27,23.874319076538086
2013-08-28,23.75766944885254
2013-08-29,23.874319076538086
2013-08-30,23.85098648071289
2013-09-03,23.944307327270508
2013-09-04,24.01429557800293
2013-09-05,23.905427932739258
2013-09-06,24.060956954956055
2013-09-09,24.193161010742188
2013-09-10,24.138721466064453
2013-09-11,24.333139419555664
2013-09-12,24.31758689880371
2013-09-13,24.53533172607422
2013-09-16,24.776409149169922
