Date,NEM
2010-11-04,43.9954833984375
2010-11-05,44.06699752807617
2010-11-08,44.789302825927734
2010-11-09,43.2731819152832
2010-11-10,44.56043243408203
2010-11-11,45.068180084228516
2010-11-12,44.01692581176758
2010-11-15,43.38045883178711
2010-11-16,42.47222900390625
2010-11-17,42.615257263183594
2010-11-18,43.15877914428711
2010-11-19,43.151615142822266
2010-11-22,43.58069610595703
2010-11-23,43.33039855957031
2010-11-24,42.86555480957031
2010-11-26,41.86436462402344
2010-11-29,41.54254913330078
2010-11-30,42.071739196777344
2010-12-01,42.658172607421875
2010-12-02,43.2731819152832
2010-12-03,44.59619903564453
2010-12-06,45.4851188659668
2010-12-07,44.81842041015625
2010-12-08,43.60693359375
2010-12-09,43.198307037353516
2010-12-10,44.029869079589844
2010-12-13,44.352455139160156
2010-12-14,44.2592658996582
2010-12-15,43.42053985595703
2010-12-16,42.94022750854492
2010-12-17,42.581817626953125
2010-12-20,43.14813232421875
2010-12-21,43.04062271118164
2010-12-22,42.51729202270508
2010-12-23,43.06926727294922
2010-12-27,43.076446533203125
2010-12-28,44.123050689697266
2010-12-29,43.8650016784668
2010-12-30,43.786136627197266
2010-12-31,44.03703308105469
2011-01-03,43.79331970214844
2011-01-04,42.35242462158203
2011-01-05,41.692893981933594
2011-01-06,40.81831359863281
2011-01-07,40.78245544433594
2011-01-10,41.39897155761719
2011-01-11,41.72874450683594
2011-01-12,41.42765808105469
2011-01-13,40.72511672973633
2011-01-14,39.9437370300293
2011-01-18,40.54590606689453
2011-01-19,39.75735855102539
2011-01-20,39.93655776977539
2011-01-21,40.029762268066406
2011-01-24,39.549468994140625
2011-01-25,40.05843734741211
2011-01-26,40.89717102050781
2011-01-27,39.692832946777344
2011-01-28,39.427589416503906
2011-01-31,39.477779388427734
2011-02-01,40.510066986083984
2011-02-02,39.893558502197266
2011-02-03,41.097900390625
2011-02-04,40.83982467651367
2011-02-07,40.96885681152344
2011-02-08,41.7717399597168
2011-02-09,41.49217987060547
2011-02-10,40.84698486328125
2011-02-11,40.77530288696289
2011-02-14,40.997535705566406
2011-02-15,41.60686492919922
2011-02-16,41.55669403076172
2011-02-17,42.266380310058594
2011-02-18,41.936641693115234
2011-02-22,41.692893981933594
2011-02-23,42.3739128112793
2011-02-24,39.25554275512695
2011-02-25,39.04048156738281
2011-02-28,39.621158599853516
2011-03-01,40.208984375
2011-03-02,39.234039306640625
2011-03-03,38.423980712890625
2011-03-04,38.904296875
2011-03-07,38.48133850097656
2011-03-08,37.99386215209961
2011-03-09,37.69277572631836
2011-03-10,36.91141128540039
2011-03-11,37.472190856933594
2011-03-14,37.62317657470703
2011-03-15,37.45780944824219
2011-03-16,36.22837448120117
2011-03-17,36.53752899169922
2011-03-18,36.58787155151367
2011-03-21,37.17022705078125
2011-03-22,38.22709274291992
2011-03-23,39.42058563232422
2011-03-24,39.197689056396484
2011-03-25,38.79507064819336
2011-03-28,38.29899978637695
2011-03-29,38.4571533203125
2011-03-30,38.91011428833008
2011-03-31,39.24083709716797
2011-04-01,39.089847564697266
2011-04-04,39.24802017211914
2011-04-05,40.96632385253906
2011-04-06,40.58528518676758
2011-04-07,41.908180236816406
2011-04-08,41.692474365234375
2011-04-11,40.94475173950195
2011-04-12,41.15327835083008
2011-04-13,40.49181365966797
2011-04-14,41.36176300048828
2011-04-15,41.51993942260742
2011-04-18,41.6062126159668
2011-04-19,42.15262985229492
2011-04-20,42.3107795715332
2011-04-21,42.58400344848633
2011-04-25,41.548702239990234
2011-04-26,41.591835021972656
2011-04-27,42.3826789855957
2011-04-28,42.26765060424805
2011-04-29,42.13823699951172
2011-05-02,41.39051818847656
2011-05-03,40.419921875
2011-05-04,40.57090377807617
2011-05-05,39.31990051269531
2011-05-06,38.622520446777344
2011-05-09,39.312744140625
2011-05-10,39.29115295410156
2011-05-11,38.39963912963867
2011-05-12,38.29180145263672
2011-05-13,37.94668960571289
2011-05-16,38.06173324584961
2011-05-17,38.485923767089844
2011-05-18,38.6800422668457
2011-05-19,38.866966247558594
2011-05-20,38.8813591003418
2011-05-23,39.01795959472656
2011-05-24,39.69377136230469
2011-05-25,39.98136520385742
2011-05-26,40.139522552490234
2011-05-27,40.542144775390625
2011-05-31,40.671566009521484
2011-06-01,40.02448654174805
2011-06-02,39.64345932006836
2011-06-03,39.36305618286133
2011-06-06,38.42121505737305
2011-06-07,38.06173324584961
2011-06-08,37.630367279052734
2011-06-09,38.047367095947266
2011-06-10,37.45780944824219
2011-06-13,37.31402587890625
2011-06-14,37.754276275634766
2011-06-15,37.754276275634766
2011-06-16,37.306793212890625
2011-06-17,37.2346305847168
2011-06-20,37.40061950683594
2011-06-21,38.468814849853516
2011-06-22,39.03899383544922
2011-06-23,38.959590911865234
2011-06-24,37.72541046142578
2011-06-27,37.7614860534668
2011-06-28,38.079071044921875
2011-06-29,38.62758255004883
2011-06-30,38.952362060546875
2011-07-01,38.786373138427734
2011-07-05,39.24107360839844
2011-07-06,39.370967864990234
2011-07-07,39.67409896850586
2011-07-08,39.522544860839844
2011-07-11,39.154457092285156
2011-07-12,39.92671203613281
2011-07-13,40.9732551574707
2011-07-14,40.95880889892578
2011-07-15,41.413509368896484
2011-07-18,41.925941467285156
2011-07-19,41.6805534362793
2011-07-20,41.87542724609375
2011-07-21,42.229068756103516
2011-07-22,42.337337493896484
2011-07-25,42.156898498535156
2011-07-26,42.1352424621582
2011-07-27,41.37019729614258
2011-07-28,41.666114807128906
2011-07-29,40.13602066040039
2011-08-01,39.93395233154297
2011-08-02,40.511329650878906
2011-08-03,41.22584533691406
2011-08-04,39.291587829589844
2011-08-05,39.269927978515625
2011-08-08,39.067840576171875
2011-08-09,39.984458923339844
2011-08-10,40.28038787841797
2011-08-11,42.0775146484375
2011-08-12,41.45680236816406
2011-08-15,42.59716033935547
2011-08-16,42.38063430786133
2011-08-17,42.626033782958984
2011-08-18,42.16412353515625
2011-08-19,43.3621940612793
2011-08-22,45.3686408996582
2011-08-23,44.20664596557617
2011-08-24,43.49211883544922
2011-08-25,43.90353012084961
2011-08-26,44.870643615722656
2011-08-29,44.8562126159668
2011-08-30,45.563533782958984
2011-08-31,45.19542694091797
2011-09-01,45.08717346191406
2011-09-02,46.53064727783203
2011-09-06,46.77719497680664
2011-09-07,46.269622802734375
2011-09-08,47.611080169677734
2011-09-09,47.32102584838867
2011-09-12,46.458133697509766
2011-09-13,46.60315704345703
2011-09-14,46.530643463134766
2011-09-15,46.61767578125
2011-09-16,47.65458297729492
2011-09-19,48.05339431762695
2011-09-20,50.6855583190918
2011-09-21,49.075809478759766
2011-09-22,47.306522369384766
2011-09-23,45.580745697021484
2011-09-26,46.6901741027832
2011-09-27,46.00856399536133
2011-09-28,44.61635208129883
2011-09-29,45.33422088623047
2011-09-30,45.6460075378418
2011-10-03,45.87803649902344
2011-10-04,44.435062408447266
2011-10-05,45.68950653076172
2011-10-06,46.45088577270508
2011-10-07,45.74753189086914
2011-10-10,47.328277587890625
2011-10-11,46.7264289855957
2011-10-12,46.458133697509766
2011-10-13,46.22609329223633
2011-10-14,48.48120880126953
2011-10-17,48.00263595581055
2011-10-18,47.495052337646484
2011-10-19,45.189186096191406
2011-10-20,44.696102142333984
2011-10-21,45.41396713256836
2011-10-24,46.276851654052734
2011-10-25,47.0164794921875
2011-10-26,47.70534133911133
2011-10-27,47.901123046875
2011-10-28,49.663150787353516
2011-10-31,48.459449768066406
2011-11-01,47.58932876586914
2011-11-02,48.307193756103516
2011-11-03,50.272254943847656
2011-11-04,50.30850601196289
2011-11-07,52.30255889892578
2011-11-08,51.925514221191406
2011-11-09,50.235992431640625
2011-11-10,49.90968704223633
2011-11-11,51.1133918762207
2011-11-14,50.38100814819336
2011-11-15,50.49703598022461
2011-11-16,49.30059051513672
2011-11-17,48.031639099121094
2011-11-18,47.466041564941406
2011-11-21,47.34279251098633
2011-11-22,47.70534133911133
2011-11-23,46.559654235839844
2011-11-25,46.24058532714844
2011-11-28,47.306522369384766
2011-11-29,47.34279251098633
2011-11-30,49.945926666259766
2011-12-01,49.895179748535156
2011-12-02,48.6044807434082
2011-12-05,48.10416030883789
2011-12-06,48.949745178222656
2011-12-07,49.35795974731445
2011-12-08,48.15516662597656
2011-12-09,48.796653747558594
2011-12-12,47.57929611206055
2011-12-13,46.033905029296875
2011-12-14,44.918582916259766
2011-12-15,45.02064514160156
2011-12-16,45.32680892944336
2011-12-19,44.503074645996094
2011-12-20,45.6402587890625
2011-12-21,45.83707809448242
2011-12-22,44.47391891479492
2011-12-23,45.108116149902344
2011-12-27,44.73634719848633
2011-12-28,43.314884185791016
2011-12-29,44.000099182128906
2011-12-30,43.744956970214844
2012-01-03,45.25392150878906
2012-01-04,45.11539840698242
2012-01-05,45.268489837646484
2012-01-06,45.173736572265625
2012-01-09,44.81654357910156
2012-01-10,45.66941452026367
2012-01-11,46.17241287231445
2012-01-12,46.68267822265625
2012-01-13,46.20885467529297
2012-01-17,44.422908782958984
2012-01-18,43.9928092956543
2012-01-19,43.44607162475586
2012-01-20,43.20553207397461
2012-01-23,43.198238372802734
2012-01-24,41.900699615478516
2012-01-25,43.919925689697266
2012-01-26,44.065711975097656
2012-01-27,44.8383903503418
2012-01-30,44.627010345458984
2012-01-31,44.81654357910156
2012-02-01,44.55411148071289
2012-02-02,45.4069938659668
2012-02-03,44.47391891479492
2012-02-06,44.38646697998047
2012-02-07,44.36457824707031
2012-02-08,44.247955322265625
2012-02-09,44.20420837402344
2012-02-10,43.46067428588867
2012-02-13,43.307579040527344
2012-02-14,42.8410530090332
2012-02-15,43.44607162475586
2012-02-16,44.051124572753906
2012-02-17,43.33674621582031
2012-02-21,44.86027145385742
2012-02-22,45.76417922973633
2012-02-23,46.50773620605469
2012-02-24,45.567359924316406
2012-02-27,44.84569549560547
2012-02-28,45.19560241699219
2012-02-29,43.322166442871094
2012-03-01,43.497108459472656
2012-03-02,42.97955322265625
2012-03-05,42.20685958862305
2012-03-06,41.67471694946289
2012-03-07,41.31752014160156
2012-03-08,41.514339447021484
2012-03-09,41.46330642700195
2012-03-12,40.639591217041016
2012-03-13,40.24346160888672
2012-03-14,39.83266830444336
2012-03-15,39.495235443115234
2012-03-16,39.42921447753906
2012-03-19,39.267826080322266
2012-03-20,39.37786102294922
2012-03-21,39.003726959228516
2012-03-22,38.446224212646484
2012-03-23,39.11376190185547
2012-03-26,39.209136962890625
2012-03-27,38.50489807128906
2012-03-28,37.7786865234375
2012-03-29,37.66131591796875
2012-03-30,37.609954833984375
2012-04-02,38.226158142089844
2012-04-03,36.92774200439453
2012-04-04,35.59998321533203
2012-04-05,35.01314163208008
2012-04-09,35.211177825927734
2012-04-10,35.922767639160156
2012-04-11,35.211177825927734
2012-04-12,36.34821701049805
2012-04-13,35.710025787353516
2012-04-16,35.335914611816406
2012-04-17,35.453269958496094
2012-04-18,35.13050842285156
2012-04-19,35.071807861328125
2012-04-20,34.661033630371094
2012-04-23,33.96413040161133
2012-04-24,34.015480041503906
2012-04-25,34.8223991394043
2012-04-26,35.01314163208008
2012-04-27,35.10850524902344
2012-04-30,34.95444107055664
2012-05-01,35.24787521362305
2012-05-02,34.550987243652344
2012-05-03,33.443302154541016
2012-05-04,33.86143112182617
2012-05-07,33.84677505493164
2012-05-08,32.83444595336914
2012-05-09,34.14017868041992
2012-05-10,33.890785217285156
2012-05-11,33.27458953857422
2012-05-14,32.76841735839844
2012-05-15,31.829452514648438
2012-05-16,31.917491912841797
2012-05-17,33.20122146606445
2012-05-18,33.43595504760742
2012-05-21,34.74905776977539
2012-05-22,34.61700439453125
2012-05-23,35.62933349609375
2012-05-24,35.67333221435547
2012-05-25,35.81272506713867
2012-05-29,35.343238830566406
2012-05-30,35.09383010864258
2012-05-31,34.59499740600586
2012-06-01,36.89839172363281
2012-06-04,37.81534957885742
2012-06-05,37.66864013671875
2012-06-06,37.92538070678711
2012-06-07,37.18450164794922
2012-06-08,37.14016342163086
2012-06-11,36.54924011230469
2012-06-12,37.31744384765625
2012-06-13,37.465179443359375
2012-06-14,37.44301986694336
2012-06-15,37.14016342163086
2012-06-18,37.56119918823242
2012-06-19,37.450401306152344
2012-06-20,37.19926071166992
2012-06-21,35.30828094482422
2012-06-22,35.42646026611328
2012-06-25,36.03956985473633
2012-06-26,35.41168212890625
2012-06-27,35.566802978515625
2012-06-28,34.80598068237305
2012-06-29,35.83274841308594
2012-07-02,35.817955017089844
2012-07-03,36.73390197753906
2012-07-05,36.22421646118164
2012-07-06,35.38953399658203
2012-07-09,35.249183654785156
2012-07-10,34.2889289855957
2012-07-11,33.96390151977539
2012-07-12,33.57979202270508
2012-07-13,34.096858978271484
2012-07-16,33.60933303833008
2012-07-17,33.291725158691406
2012-07-18,32.988861083984375
2012-07-19,33.3508186340332
2012-07-20,33.3508186340332
2012-07-23,32.87068557739258
2012-07-24,32.745113372802734
2012-07-25,33.8309326171875
2012-07-26,34.045166015625
2012-07-27,32.89282989501953
2012-07-30,33.43206024169922
2012-07-31,32.84852600097656
2012-08-01,32.80419921875
2012-08-02,32.22064208984375
2012-08-03,32.99624252319336
2012-08-06,34.06731414794922
2012-08-07,34.44402313232422
2012-08-08,34.658241271972656
2012-08-09,34.865089416503906
2012-08-10,35.071903228759766
2012-08-13,34.658241271972656
2012-08-14,34.22983169555664
2012-08-15,34.44402313232422
2012-08-16,35.15314865112305
2012-08-17,34.83552551269531
2012-08-20,35.404300689697266
2012-08-21,35.64067077636719
2012-08-22,36.416259765625
2012-08-23,36.22421646118164
2012-08-24,36.364566802978516
2012-08-27,36.22421646118164
2012-08-28,36.07648468017578
2012-08-29,35.80318069458008
2012-08-30,35.862281799316406
2012-08-31,37.435630798339844
2012-09-04,36.79597473144531
2012-09-05,36.907562255859375
2012-09-06,37.8596076965332
2012-09-07,38.447200775146484
2012-09-10,38.20176315307617
2012-09-11,38.677799224853516
2012-09-12,39.09431838989258
2012-09-13,41.243919372558594
2012-09-14,42.54556655883789
2012-09-17,42.367061614990234
2012-09-18,42.22573471069336
2012-09-19,42.28523635864258
2012-09-20,42.114158630371094
2012-09-21,41.88358688354492
2012-09-24,41.10258483886719
2012-09-25,40.95383834838867
2012-09-26,41.10258483886719
2012-09-27,42.05466079711914
2012-09-28,41.667877197265625
2012-10-01,41.42985534667969
2012-10-02,41.407535552978516
2012-10-03,41.258792877197266
2012-10-04,41.831512451171875
2012-10-05,41.54142761230469
2012-10-08,41.47450256347656
2012-10-09,40.537296295166016
2012-10-10,40.79763412475586
2012-10-11,41.16954040527344
2012-10-12,40.86456298828125
2012-10-15,40.611671447753906
2012-10-16,41.563751220703125
2012-10-17,41.6976432800293
2012-10-18,40.886878967285156
2012-10-19,40.834808349609375
2012-10-22,41.27366256713867
2012-10-23,40.0389518737793
2012-10-24,39.10920715332031
2012-10-25,39.838130950927734
2012-10-26,39.65217208862305
2012-10-31,40.5968132019043
2012-11-01,39.58523941040039
2012-11-02,36.25299072265625
2012-11-05,35.99265670776367
2012-11-06,36.07447814941406
2012-11-07,36.25299072265625
2012-11-08,36.30504608154297
2012-11-09,35.75464630126953
2012-11-12,35.48688507080078
2012-11-13,35.10009765625
2012-11-14,34.058753967285156
2012-11-15,33.865379333496094
2012-11-16,34.30421829223633
2012-11-19,34.80256652832031
2012-11-20,34.676109313964844
2012-11-21,35.018280029296875
2012-11-23,35.47199249267578
2012-11-26,35.23399353027344
2012-11-27,34.95876693725586
2012-11-28,35.189369201660156
2012-11-29,34.99595260620117
2012-11-30,35.02571487426758
2012-12-03,33.976951599121094
2012-12-04,33.79706573486328
2012-12-05,32.950077056884766
2012-12-06,33.19741439819336
2012-12-07,33.294864654541016
2012-12-10,33.81205749511719
2012-12-11,33.90200424194336
2012-12-12,34.1043701171875
2012-12-13,33.10746765136719
2012-12-14,33.19741439819336
2012-12-17,33.47475814819336
2012-12-18,33.24990463256836
2012-12-19,32.79267120361328
2012-12-20,33.05501174926758
2012-12-21,33.414791107177734
2012-12-24,33.15245056152344
2012-12-26,33.78956985473633
2012-12-27,34.08189010620117
2012-12-28,33.75210189819336
2012-12-31,34.80894470214844
2013-01-02,35.15373992919922
2013-01-03,34.19430923461914
2013-01-04,34.43416976928711
2013-01-07,33.73710632324219
2013-01-08,34.14933776855469
2013-01-09,33.65464401245117
2013-01-10,34.44166564941406
2013-01-11,34.29925537109375
2013-01-14,33.9544792175293
2013-01-15,33.87202835083008
2013-01-16,33.54220962524414
2013-01-17,33.30984878540039
2013-01-18,33.64714813232422
2013-01-22,34.164337158203125
2013-01-23,33.54972839355469
2013-01-24,32.98754119873047
2013-01-25,32.50033950805664
2013-01-28,32.09558868408203
2013-01-29,32.52283477783203
2013-01-30,32.320457458496094
2013-01-31,32.20052719116211
2013-02-01,32.762691497802734
2013-02-04,33.05501174926758
2013-02-05,33.227420806884766
2013-02-06,33.75958251953125
2013-02-07,33.91698455810547
2013-02-08,33.6771354675293
2013-02-11,33.34733200073242
2013-02-12,33.93946838378906
2013-02-13,33.617164611816406
2013-02-14,33.392303466796875
2013-02-15,32.43287658691406
2013-02-19,32.15553665161133
2013-02-20,30.4016170501709
2013-02-21,30.394119262695312
2013-02-22,30.596494674682617
2013-02-25,30.701431274414062
2013-02-26,31.06121063232422
2013-02-27,30.44658660888672
2013-02-28,30.199237823486328
2013-03-01,29.69702911376953
2013-03-04,29.23232078552246
2013-03-05,28.932506561279297
2013-03-06,29.989362716674805
2013-03-07,29.929397583007812
2013-03-08,29.419706344604492
2013-03-11,29.468971252441406
2013-03-12,30.052431106567383
2013-03-13,29.54473114013672
2013-03-14,29.999391555786133
2013-03-15,30.06759262084961
2013-03-18,30.33279800415039
2013-03-19,30.590431213378906
2013-03-20,30.5980167388916
2013-03-21,31.40880012512207
2013-03-22,31.530059814453125
2013-03-25,31.136009216308594
2013-03-26,31.12844467163086
2013-03-27,31.628557205200195
2013-03-28,31.742210388183594
2013-04-01,31.363332748413086
2013-04-02,30.181259155273438
2013-04-03,29.150699615478516
2013-04-04,29.64324188232422
2013-04-05,29.832683563232422
2013-04-08,29.559886932373047
2013-04-09,30.33279800415039
2013-04-10,29.54473114013672
2013-04-11,29.2871036529541
2013-04-12,27.55942726135254
2013-04-15,25.70293617248535
2013-04-16,25.596839904785156
2013-04-17,24.520845413208008
2013-04-18,24.831520080566406
2013-04-19,24.990650177001953
2013-04-22,25.30890464782715
2013-04-23,24.573881149291992
2013-04-24,26.01361656188965
2013-04-25,26.01361656188965
2013-04-26,25.361948013305664
2013-04-29,25.74082374572754
2013-04-30,24.551156997680664
2013-05-01,24.69513511657715
2013-05-02,24.748167037963867
2013-05-03,25.005800247192383
2013-05-06,25.058841705322266
2013-05-07,24.58904266357422
2013-05-08,25.695356369018555
2013-05-09,25.127044677734375
2013-05-10,25.09674072265625
2013-05-13,24.717857360839844
2013-05-14,24.634504318237305
2013-05-15,23.922225952148438
2013-05-16,23.816133499145508
2013-05-17,23.209928512573242
2013-05-20,24.460220336914062
2013-05-21,24.202585220336914
2013-05-22,24.217741012573242
2013-05-23,24.414751052856445
2013-05-24,24.22532081604004
2013-05-28,24.285940170288086
2013-05-29,25.081581115722656
2013-05-30,26.021194458007812
2013-05-31,25.97572135925293
2013-06-03,26.430377960205078
2013-06-04,26.10454559326172
2013-06-05,26.218212127685547
2013-06-06,26.483423233032227
2013-06-07,25.846908569335938
2013-06-10,25.9540958404541
2013-06-11,25.11958885192871
2013-06-12,25.517704010009766
2013-06-13,25.770353317260742
2013-06-14,25.41050910949707
2013-06-17,25.601909637451172
2013-06-18,24.951156616210938
2013-06-19,24.422874450683594
2013-06-20,22.77682113647461
2013-06-21,23.006507873535156
2013-06-24,22.217926025390625
2013-06-25,22.149017333984375
2013-06-26,20.83983612060547
2013-06-27,21.214984893798828
2013-06-28,22.929948806762695
2013-07-01,23.106029510498047
2013-07-02,22.3327693939209
2013-07-03,22.217926025390625
2013-07-05,21.26857566833496
2013-07-08,20.686717987060547
2013-07-09,20.72499656677246
2013-07-10,20.372817993164062
2013-07-11,21.528881072998047
2013-07-12,21.000614166259766
2013-07-15,21.107797622680664
2013-07-16,21.78153419494629
2013-07-17,21.459978103637695
2013-07-18,21.482952117919922
2013-07-19,21.965272903442383
2013-07-22,23.236183166503906
2013-07-23,23.841012954711914
2013-07-24,22.669639587402344
2013-07-25,22.914628982543945
2013-07-26,23.259151458740234
2013-07-29,23.052448272705078
2013-07-30,23.08306121826172
2013-07-31,22.968219757080078
2013-08-01,22.654327392578125
2013-08-02,22.04183578491211
2013-08-05,21.80450439453125
2013-08-06,20.388124465942383
2013-08-07,20.273284912109375
2013-08-08,22.03418731689453
2013-08-09,22.593076705932617
2013-08-12,23.657278060913086
2013-08-13,23.02947425842285
2013-08-14,24.453500747680664
2013-08-15,25.43348503112793
2013-08-16,24.79037094116211
2013-08-19,24.56068992614746
2013-08-20,25.11958885192871
2013-08-21,24.376941680908203
2013-08-22,24.629587173461914
2013-08-23,25.265043258666992
2013-08-26,25.48708152770996
2013-08-27,24.583656311035156
2013-08-28,23.994140625
2013-08-29,24.369285583496094
2013-08-30,24.323352813720703
2013-09-03,24.28476905822754
2013-09-04,24.400516510009766
2013-09-05,23.38189697265625
2013-09-06,23.482221603393555
2013-09-09,23.443634033203125
2013-09-10,22.53305435180664
2013-09-11,22.73369026184082
2013-09-12,21.78452491760254
2013-09-13,21.761371612548828
2013-09-16,21.707347869873047
2013-09-17,22.0083065032959
