Date,IFF
2010-09-29,34.98805236816406
2010-09-30,34.85158157348633
2010-10-01,35.0455322265625
2010-10-04,34.83721923828125
2010-10-05,35.591426849365234
2010-10-06,35.62733840942383
2010-10-07,35.54833221435547
2010-10-08,35.69917297363281
2010-10-11,35.59860610961914
2010-10-12,35.6417121887207
2010-10-13,35.964942932128906
2010-10-14,35.69917297363281
2010-10-15,35.77101135253906
2010-10-18,35.79972457885742
2010-10-19,35.160457611083984
2010-10-20,35.87154769897461
2010-10-21,35.814090728759766
2010-10-22,35.77101135253906
2010-10-25,35.943397521972656
2010-10-26,36.10142517089844
2010-10-27,35.79972457885742
2010-10-28,35.878746032714844
2010-10-29,36.029579162597656
2010-11-01,36.13014602661133
2010-11-02,36.38874053955078
2010-11-03,36.43183517456055
2010-11-04,38.31376266479492
2010-11-05,38.23474884033203
2010-11-08,38.51487731933594
2010-11-09,37.98334884643555
2010-11-10,38.30657958984375
2010-11-11,38.32095718383789
2010-11-12,37.68166732788086
2010-11-15,37.221946716308594
2010-11-16,36.446197509765625
2010-11-17,36.381561279296875
2010-11-18,36.84844970703125
2010-11-19,37.049564361572266
2010-11-22,37.34406661987305
2010-11-23,37.01365280151367
2010-11-24,37.69603729248047
2010-11-26,38.04080581665039
2010-11-29,37.9187126159668
2010-11-30,37.72476577758789
2010-12-01,38.46459197998047
2010-12-02,38.98177719116211
2010-12-03,39.527671813964844
2010-12-06,39.297813415527344
2010-12-07,39.62824249267578
2010-12-08,39.520511627197266
2010-12-09,39.59232711791992
2010-12-10,40.059207916259766
2010-12-13,39.82936096191406
2010-12-14,39.987388610839844
2010-12-15,39.685699462890625
2010-12-16,39.685699462890625
2010-12-17,39.57795333862305
2010-12-20,39.85808563232422
2010-12-21,39.944278717041016
2010-12-22,40.052024841308594
2010-12-23,39.793453216552734
2010-12-27,39.930580139160156
2010-12-28,39.97389602661133
2010-12-29,40.046085357666016
2010-12-30,39.89448928833008
2010-12-31,40.125484466552734
2011-01-03,40.168792724609375
2011-01-04,40.21208953857422
2011-01-05,40.32036209106445
2011-01-06,40.284278869628906
2011-01-07,40.36367416381836
2011-01-10,40.305938720703125
2011-01-11,40.37090301513672
2011-01-12,40.38532257080078
2011-01-13,40.40700149536133
2011-01-14,40.38532257080078
2011-01-18,40.572998046875
2011-01-19,40.168792724609375
2011-01-20,40.168792724609375
2011-01-21,40.15434646606445
2011-01-24,40.65962219238281
2011-01-25,41.027740478515625
2011-01-26,41.439170837402344
2011-01-27,41.2370491027832
2011-01-28,40.50804138183594
2011-01-31,41.179325103759766
2011-02-01,42.29813003540039
2011-02-02,42.586849212646484
2011-02-03,42.50022888183594
2011-02-04,42.521888732910156
2011-02-07,42.84669876098633
2011-02-08,42.44972229003906
2011-02-09,42.18985366821289
2011-02-10,39.55523681640625
2011-02-11,40.74623489379883
2011-02-14,40.13990783691406
2011-02-15,40.32759475708008
2011-02-16,41.00607681274414
2011-02-17,41.21541213989258
2011-02-18,41.39585876464844
2011-02-22,40.594661712646484
2011-02-23,40.36367416381836
2011-02-24,40.37090301513672
2011-02-25,41.09270095825195
2011-02-28,41.10715103149414
2011-03-01,40.6307373046875
2011-03-02,40.83284378051758
2011-03-03,41.626834869384766
2011-03-04,41.21541213989258
2011-03-07,41.39585876464844
2011-03-08,41.807289123535156
2011-03-09,41.89390563964844
2011-03-10,41.48248291015625
2011-03-11,41.90113067626953
2011-03-14,41.857818603515625
2011-03-15,41.785640716552734
2011-03-16,40.98442077636719
2011-03-17,41.9516487121582
2011-03-18,43.13542938232422
2011-03-21,43.54872512817383
2011-03-22,43.563232421875
2011-03-23,43.795265197753906
2011-03-24,44.085296630859375
2011-03-25,44.28831481933594
2011-03-28,43.991031646728516
2011-03-29,44.54933547973633
2011-03-30,45.07140350341797
2011-03-31,45.17292404174805
2011-04-01,45.49922180175781
2011-04-04,46.275054931640625
2011-04-05,46.565093994140625
2011-04-06,46.485328674316406
2011-04-07,46.347572326660156
2011-04-08,45.956024169921875
2011-04-11,45.73124313354492
2011-04-12,45.17292404174805
2011-04-13,44.99165725708008
2011-04-14,44.86113357543945
2011-04-15,45.056915283203125
2011-04-18,44.72336196899414
2011-04-19,45.187416076660156
2011-04-20,45.651485443115234
2011-04-21,46.043025970458984
2011-04-25,46.043025970458984
2011-04-26,46.1445426940918
2011-04-27,46.02853775024414
2011-04-28,45.99226760864258
2011-04-29,46.05752944946289
2011-05-02,45.9052734375
2011-05-03,45.73124313354492
2011-05-04,45.2889404296875
2011-05-05,45.230934143066406
2011-05-06,45.49197006225586
2011-05-09,46.20979690551758
2011-05-10,47.30467987060547
2011-05-11,47.036407470703125
2011-05-12,46.28229522705078
2011-05-13,45.61521530151367
2011-05-16,45.35420227050781
2011-05-17,45.18017578125
2011-05-18,46.19529724121094
2011-05-19,46.35481262207031
2011-05-20,45.91975402832031
2011-05-23,45.49197006225586
2011-05-24,45.520965576171875
2011-05-25,45.774749755859375
2011-05-26,45.84000015258789
2011-05-27,46.39832305908203
2011-05-31,46.449073791503906
2011-06-01,45.484703063964844
2011-06-02,45.049652099609375
2011-06-03,44.397071838378906
2011-06-06,43.91853332519531
2011-06-07,44.563846588134766
2011-06-08,44.38985061645508
2011-06-09,44.95539474487305
2011-06-10,44.57835006713867
2011-06-13,44.7088737487793
2011-06-14,44.948143005371094
2011-06-15,44.45509338378906
2011-06-16,44.28831481933594
2011-06-17,44.79588317871094
2011-06-20,45.021636962890625
2011-06-21,45.910133361816406
2011-06-22,45.66251754760742
2011-06-23,45.458595275878906
2011-06-24,45.356651306152344
2011-06-27,45.3275032043457
2011-06-28,45.74263381958008
2011-06-29,46.23058319091797
2011-06-30,46.784061431884766
2011-07-01,47.140892028808594
2011-07-05,46.82774353027344
2011-07-06,46.849605560302734
2011-07-07,47.30839920043945
2011-07-08,47.3011360168457
2011-07-11,46.70393753051758
2011-07-12,46.325252532958984
2011-07-13,46.616546630859375
2011-07-14,46.20873260498047
2011-07-15,46.37622833251953
2011-07-18,45.691650390625
2011-07-19,46.13589096069336
2011-07-20,45.54600143432617
2011-07-21,46.08492660522461
2011-07-22,45.997528076171875
2011-07-25,45.749916076660156
2011-07-26,45.32023239135742
2011-07-27,44.54827117919922
2011-07-28,44.69391632080078
2011-07-29,44.54827117919922
2011-08-01,45.1745719909668
2011-08-02,44.04575729370117
2011-08-03,44.09672927856445
2011-08-04,41.23463439941406
2011-08-05,41.992042541503906
2011-08-08,38.46721267700195
2011-08-09,40.746700286865234
2011-08-10,38.794921875
2011-08-11,39.89462661743164
2011-08-12,41.06713104248047
2011-08-15,41.387569427490234
2011-08-16,40.46268081665039
2011-08-17,40.26604461669922
2011-08-18,38.70753860473633
2011-08-19,38.452640533447266
2011-08-22,38.86048126220703
2011-08-23,40.5136604309082
2011-08-24,39.96017074584961
2011-08-25,39.69798278808594
2011-08-26,40.8122444152832
2011-08-29,41.80998229980469
2011-08-30,41.94834518432617
2011-08-31,42.25421905517578
2011-09-01,41.80998229980469
2011-09-02,40.84865188598633
2011-09-06,40.8122444152832
2011-09-07,41.70802688598633
2011-09-08,41.7298583984375
2011-09-09,40.826820373535156
2011-09-12,40.7029914855957
2011-09-13,41.1763801574707
2011-09-14,41.91193389892578
2011-09-15,42.829566955566406
2011-09-16,43.834571838378906
2011-09-19,43.71010971069336
2011-09-20,43.5856819152832
2011-09-21,42.54616165161133
2011-09-22,41.147979736328125
2011-09-23,41.20653533935547
2011-09-26,41.8800163269043
2011-09-27,43.22696304321289
2011-09-28,41.609161376953125
2011-09-29,42.165504455566406
2011-09-30,41.15529251098633
2011-10-03,40.825889587402344
2011-10-04,42.18748092651367
2011-10-05,42.66329574584961
2011-10-06,43.117156982421875
2011-10-07,42.80971145629883
2011-10-10,44.10542297363281
2011-10-11,43.91509246826172
2011-10-12,44.317710876464844
2011-10-13,43.56370162963867
2011-10-14,44.83745574951172
2011-10-17,43.84920883178711
2011-10-18,44.33234405517578
2011-10-19,43.732078552246094
2011-10-20,43.67351531982422
2011-10-21,44.83014678955078
2011-10-24,44.55195999145508
2011-10-25,43.468536376953125
2011-10-26,44.32502365112305
2011-10-27,46.1258430480957
2011-10-28,46.06728744506836
2011-10-31,44.33234405517578
2011-11-01,43.219642639160156
2011-11-02,43.98830032348633
2011-11-03,45.10100555419922
2011-11-04,44.705692291259766
2011-11-07,44.88138961791992
2011-11-08,40.2841682434082
2011-11-09,39.39840316772461
2011-11-10,39.26663589477539
2011-11-11,39.85957336425781
2011-11-14,39.654605865478516
2011-11-15,39.36910629272461
2011-11-16,39.025054931640625
2011-11-17,38.36622619628906
2011-11-18,38.45405960083008
2011-11-21,38.549224853515625
2011-11-22,38.34427261352539
2011-11-23,37.85379409790039
2011-11-25,37.787906646728516
2011-11-28,38.98112869262695
2011-11-29,38.519954681396484
2011-11-30,39.72050094604492
2011-12-01,39.38376998901367
2011-12-02,39.28127670288086
2011-12-05,39.618003845214844
2011-12-06,39.5447998046875
2011-12-07,39.866905212402344
2011-12-08,39.061676025390625
2011-12-09,39.67658615112305
2011-12-12,38.68099594116211
2011-12-13,38.322303771972656
2011-12-14,38.1319694519043
2011-12-15,38.190528869628906
2011-12-16,37.98556900024414
2011-12-19,37.56098937988281
2011-12-20,38.24909210205078
2011-12-21,38.190528869628906
2011-12-22,38.197853088378906
2011-12-23,39.125736236572266
2011-12-27,39.28038024902344
2011-12-28,38.34513473510742
2011-12-29,38.80171585083008
2011-12-30,38.60287857055664
2012-01-03,38.9416389465332
2012-01-04,38.993186950683594
2012-01-05,38.95635986328125
2012-01-06,39.081539154052734
2012-01-09,39.1920280456543
2012-01-10,39.81060791015625
2012-01-11,39.92843246459961
2012-01-12,40.56174850463867
2012-01-13,40.18618392944336
2012-01-17,40.56174850463867
2012-01-18,41.01832962036133
2012-01-19,41.25397491455078
2012-01-20,41.3497200012207
2012-01-23,41.577999114990234
2012-01-24,41.57062911987305
2012-01-25,41.82102584838867
2012-01-26,41.798927307128906
2012-01-27,41.931480407714844
2012-01-30,41.54117202758789
2012-01-31,41.09932327270508
2012-02-01,41.445457458496094
2012-02-02,41.26871871948242
2012-02-03,41.526451110839844
2012-02-06,41.45280456542969
2012-02-07,40.94466781616211
2012-02-08,41.423362731933594
2012-02-09,42.13766860961914
2012-02-10,41.25397491455078
2012-02-13,41.460174560546875
2012-02-14,41.533817291259766
2012-02-15,41.22454833984375
2012-02-16,41.46753692626953
2012-02-17,41.72528076171875
2012-02-21,42.2334098815918
2012-02-22,42.28495788574219
2012-02-23,42.32914733886719
2012-02-24,42.439613342285156
2012-02-27,42.432247161865234
2012-02-28,42.41749954223633
2012-02-29,41.99775314331055
2012-03-01,41.59273147583008
2012-03-02,41.88728332519531
2012-03-05,41.607460021972656
2012-03-06,40.82685852050781
2012-03-07,41.077239990234375
2012-03-08,41.379173278808594
2012-03-09,41.386531829833984
2012-03-12,41.26871871948242
2012-03-13,41.555912017822266
2012-03-14,41.65900421142578
2012-03-15,42.13766860961914
2012-03-16,42.15241241455078
2012-03-19,42.30048370361328
2012-03-20,42.167213439941406
2012-03-21,42.27827453613281
2012-03-22,41.93768310546875
2012-03-23,42.27827453613281
2012-03-26,42.87062072753906
2012-03-27,43.403724670410156
2012-03-28,43.29265594482422
2012-03-29,43.04090118408203
2012-03-30,43.38890838623047
2012-04-02,44.136749267578125
2012-04-03,43.8849983215332
2012-04-04,43.4333381652832
2012-04-05,43.381492614746094
2012-04-09,42.937259674072266
2012-04-10,42.04875564575195
2012-04-11,42.58186721801758
2012-04-12,43.33708572387695
2012-04-13,42.95207214355469
2012-04-16,43.18158721923828
2012-04-17,43.625858306884766
2012-04-18,43.78874588012695
2012-04-19,43.85538864135742
2012-04-20,44.01087188720703
2012-04-23,43.67767333984375
2012-04-24,43.781341552734375
2012-04-25,44.09231948852539
2012-04-26,44.521759033203125
2012-04-27,44.82534408569336
2012-04-30,44.58099365234375
2012-05-01,44.71428680419922
2012-05-02,44.69205856323242
2012-05-03,44.41069412231445
2012-05-04,43.59624099731445
2012-05-07,44.04048538208008
2012-05-08,43.440738677978516
2012-05-09,43.25564956665039
2012-05-10,43.18158721923828
2012-05-11,42.92986297607422
2012-05-14,42.641090393066406
2012-05-15,42.500404357910156
2012-05-16,42.27086639404297
2012-05-17,41.152828216552734
2012-05-18,41.01955795288086
2012-05-21,42.35232162475586
2012-05-22,42.27086639404297
2012-05-23,42.15241241455078
2012-05-24,42.45596694946289
2012-05-25,42.226444244384766
2012-05-29,42.78177261352539
2012-05-30,41.88584518432617
2012-05-31,41.745174407958984
2012-06-01,40.242103576660156
2012-06-04,40.21249771118164
2012-06-05,40.3605842590332
2012-06-06,41.33053207397461
2012-06-07,41.52305221557617
2012-06-08,41.82661819458008
2012-06-11,41.374961853027344
2012-06-12,41.76737976074219
2012-06-13,40.975128173828125
2012-06-14,41.30092239379883
2012-06-15,41.78957748413086
2012-06-18,41.95248794555664
2012-06-19,42.65589904785156
2012-06-20,42.196834564208984
2012-06-21,41.30092239379883
2012-06-22,41.434932708740234
2012-06-25,40.496788024902344
2012-06-26,40.437225341796875
2012-06-27,40.42976760864258
2012-06-28,40.62337112426758
2012-06-29,40.80205535888672
2012-07-02,40.459564208984375
2012-07-03,40.91374588012695
2012-07-05,40.95096969604492
2012-07-06,40.25109100341797
2012-07-09,40.496788024902344
2012-07-10,40.1319465637207
2012-07-11,40.2213020324707
2012-07-12,40.079833984375
2012-07-13,40.638248443603516
2012-07-16,40.332977294921875
2012-07-17,40.79461669921875
2012-07-18,40.85417938232422
2012-07-19,41.25624084472656
2012-07-20,41.00309371948242
2012-07-23,40.1691780090332
2012-07-24,39.70754623413086
2012-07-25,40.1021614074707
2012-07-26,40.26597595214844
2012-07-27,41.2711296081543
2012-07-30,41.59873580932617
2012-07-31,41.501949310302734
2012-08-01,41.35304641723633
2012-08-02,41.010528564453125
2012-08-03,41.3083610534668
2012-08-06,41.56895065307617
2012-08-07,42.08270263671875
2012-08-08,46.17036819458008
2012-08-09,45.46302795410156
2012-08-10,45.73850631713867
2012-08-13,45.6715087890625
2012-08-14,45.5002555847168
2012-08-15,45.73850631713867
2012-08-16,46.356502532958984
2012-08-17,46.08845901489258
2012-08-20,46.24481201171875
2012-08-21,45.90231704711914
2012-08-22,45.84274673461914
2012-08-23,45.41090393066406
2012-08-24,45.44813537597656
2012-08-27,45.36623001098633
2012-08-28,45.291778564453125
2012-08-29,45.269447326660156
2012-08-30,44.882266998291016
2012-08-31,45.060977935791016
2012-09-04,44.688682556152344
2012-09-05,44.770572662353516
2012-09-06,45.5076904296875
2012-09-07,45.634273529052734
2012-09-10,45.51513671875
2012-09-11,45.396018981933594
2012-09-12,44.926944732666016
2012-09-13,45.31411361694336
2012-09-14,44.85993194580078
2012-09-17,45.00218963623047
2012-09-18,45.047122955322266
2012-09-19,45.286739349365234
2012-09-20,45.376590728759766
2012-09-21,45.27925109863281
2012-09-24,45.032142639160156
2012-09-25,44.822486877441406
2012-09-26,44.6053352355957
2012-09-27,44.92732238769531
2012-09-28,44.612831115722656
2012-10-01,45.346641540527344
2012-10-02,45.24930191040039
2012-10-03,45.181915283203125
2012-10-04,45.376590728759766
2012-10-05,45.63865661621094
2012-10-08,45.4889030456543
2012-10-09,45.30919647216797
2012-10-10,45.2642707824707
2012-10-11,45.48142623901367
2012-10-12,45.3316650390625
2012-10-15,45.75098419189453
2012-10-16,46.59712219238281
2012-10-17,47.098793029785156
2012-10-18,46.99396896362305
2012-10-19,46.19276809692383
2012-10-22,48.13961410522461
2012-10-23,47.63792037963867
2012-10-24,47.390830993652344
2012-10-25,47.832611083984375
2012-10-26,47.877540588378906
2012-10-31,48.38672637939453
2012-11-01,48.873435974121094
2012-11-02,48.2744026184082
2012-11-05,48.91086196899414
2012-11-06,48.16957092285156
2012-11-07,47.42826843261719
2012-11-08,46.829246520996094
2012-11-09,46.866676330566406
2012-11-12,46.88914108276367
2012-11-13,46.544700622558594
2012-11-14,46.14783477783203
2012-11-15,46.24518585205078
2012-11-16,46.102901458740234
2012-11-19,47.37584686279297
2012-11-20,47.420772552490234
2012-11-21,47.7053108215332
2012-11-23,48.16957092285156
2012-11-26,48.07221984863281
2012-11-27,48.04977798461914
2012-11-28,48.34928512573242
2012-11-29,48.633819580078125
2012-11-30,48.6937255859375
2012-12-03,48.31183624267578
2012-12-04,48.39420700073242
2012-12-05,48.24445724487305
2012-12-06,48.43914031982422
2012-12-07,48.47657012939453
2012-12-10,48.95579528808594
2012-12-11,48.798553466796875
2012-12-12,49.015708923339844
2012-12-13,48.99323272705078
2012-12-14,49.18792724609375
2012-12-17,49.7045783996582
2012-12-18,50.21375274658203
2012-12-19,50.29656219482422
2012-12-20,50.733062744140625
2012-12-21,50.386863708496094
2012-12-24,50.6502799987793
2012-12-26,50.68037796020508
2012-12-27,50.46965026855469
2012-12-28,49.64178466796875
2012-12-31,50.07828140258789
2013-01-02,51.44050598144531
2013-01-03,51.25235366821289
2013-01-04,51.35020065307617
2013-01-07,51.28245544433594
2013-01-08,51.320098876953125
2013-01-09,51.658775329589844
2013-01-10,51.96733093261719
2013-01-11,51.65122985839844
2013-01-14,51.95981216430664
2013-01-15,52.26084899902344
2013-01-16,52.27588653564453
2013-01-17,52.74250411987305
2013-01-18,53.10374450683594
2013-01-22,53.291900634765625
2013-01-23,52.90055847167969
2013-01-24,53.26180648803711
2013-01-25,53.53273391723633
2013-01-28,53.066131591796875
2013-01-29,53.5628547668457
2013-01-30,53.31450271606445
2013-01-31,53.00593185424805
2013-02-01,53.67573547363281
2013-02-04,53.23170471191406
2013-02-05,53.5628547668457
2013-02-06,53.57791519165039
2013-02-07,54.684226989746094
2013-02-08,55.391666412353516
2013-02-11,55.18848419189453
2013-02-12,55.2712516784668
2013-02-13,55.820682525634766
2013-02-14,55.542198181152344
2013-02-15,55.6024055480957
2013-02-19,55.57982635498047
2013-02-20,54.51866149902344
2013-02-21,54.11977767944336
2013-02-22,54.5337028503418
2013-02-25,53.23170471191406
2013-02-26,53.9090461730957
2013-02-27,54.78959655761719
2013-02-28,54.925086975097656
2013-03-01,55.16590881347656
2013-03-04,55.19599914550781
2013-03-05,55.256221771240234
2013-03-06,55.534690856933594
2013-03-07,55.444374084472656
2013-03-08,55.685203552246094
2013-03-11,56.52812576293945
2013-03-12,56.28728103637695
2013-03-13,56.753902435302734
2013-03-14,57.08503341674805
2013-03-15,57.30329513549805
2013-03-18,56.93451690673828
2013-03-19,57.04036331176758
2013-03-20,58.10633850097656
2013-03-21,57.335174560546875
2013-03-22,57.0328254699707
2013-03-25,56.904273986816406
2013-03-26,57.25959396362305
2013-03-27,57.0025634765625
2013-03-28,57.96267318725586
2013-04-01,57.063045501708984
2013-04-02,56.92697525024414
2013-04-03,56.06512451171875
2013-04-04,56.40530776977539
2013-04-05,55.77027130126953
2013-04-08,55.90635681152344
2013-04-09,55.86100387573242
2013-04-10,56.91939926147461
2013-04-11,57.501522064208984
2013-04-12,57.063045501708984
2013-04-15,55.58127975463867
2013-04-16,56.81357192993164
2013-04-17,56.284339904785156
2013-04-18,55.83074951171875
2013-04-19,56.74552917480469
2013-04-22,57.53176498413086
2013-04-23,58.28018569946289
2013-04-24,58.08364486694336
2013-04-25,58.10633850097656
2013-04-26,57.37299346923828
2013-04-29,57.826602935791016
2013-04-30,58.35579299926758
2013-05-01,57.614925384521484
2013-05-02,58.068511962890625
2013-05-03,58.92280578613281
2013-05-06,59.111812591552734
2013-05-07,60.07191848754883
2013-05-08,60.268489837646484
2013-05-09,60.208011627197266
2013-05-10,60.60870361328125
2013-05-13,60.53310012817383
2013-05-14,61.56882858276367
2013-05-15,61.893890380859375
2013-05-16,61.37981033325195
2013-05-17,62.30970001220703
2013-05-20,62.0904426574707
2013-05-21,62.234092712402344
2013-05-22,61.56882858276367
2013-05-23,61.78804397583008
2013-05-24,61.97704315185547
2013-05-28,62.27188491821289
2013-05-29,61.69733428955078
2013-05-30,61.56125259399414
2013-05-31,60.69940948486328
2013-06-03,60.69940948486328
2013-06-04,60.646507263183594
2013-06-05,59.26298904418945
2013-06-06,59.459564208984375
2013-06-07,60.238258361816406
2013-06-10,60.283592224121094
2013-06-11,59.67123031616211
2013-06-12,59.13447570800781
2013-06-13,59.78466033935547
2013-06-14,59.32349395751953
2013-06-17,60.109737396240234
2013-06-18,60.44235610961914
2013-06-19,59.678810119628906
2013-06-20,57.81148147583008
2013-06-21,57.90977478027344
2013-06-24,56.647254943847656
2013-06-25,57.361122131347656
2013-06-26,57.535789489746094
2013-06-27,57.64210891723633
2013-06-28,57.08013153076172
2013-07-01,59.16862106323242
2013-07-02,59.02432632446289
2013-07-03,58.72052001953125
2013-07-05,59.89765930175781
2013-07-08,60.13309860229492
2013-07-09,60.43690490722656
2013-07-10,60.74823760986328
2013-07-11,61.05962371826172
2013-07-12,60.87736892700195
2013-07-15,60.717864990234375
2013-07-16,60.429317474365234
2013-07-17,60.224239349365234
2013-07-18,60.391326904296875
2013-07-19,60.67990493774414
2013-07-22,60.72549819946289
2013-07-23,59.9736328125
2013-07-24,59.806541442871094
2013-07-25,60.528038024902344
2013-07-26,60.254615783691406
2013-07-29,60.70270538330078
2013-07-30,60.976112365722656
2013-07-31,61.27229309082031
2013-08-01,62.21400451660156
2013-08-02,62.0317497253418
2013-08-05,62.85953140258789
2013-08-06,63.20888137817383
2013-08-07,63.201263427734375
2013-08-08,63.88478088378906
2013-08-09,63.45948791503906
2013-08-12,63.474693298339844
2013-08-13,63.48988723754883
2013-08-14,63.06459426879883
2013-08-15,62.47220230102539
2013-08-16,62.426631927490234
2013-08-19,61.811485290527344
2013-08-20,62.350704193115234
2013-08-21,61.62921905517578
2013-08-22,62.07728958129883
2013-08-23,61.91021728515625
2013-08-26,61.94059753417969
2013-08-27,60.67990493774414
2013-08-28,60.46726608276367
2013-08-29,60.353328704833984
2013-08-30,60.003997802734375
2013-09-03,60.29258728027344
2013-09-04,61.014041900634766
2013-09-05,60.60396194458008
2013-09-06,59.85213088989258
2013-09-09,60.558387756347656
2013-09-10,60.96849822998047
2013-09-11,61.34063720703125
2013-09-12,61.41655349731445
2013-09-13,62.26713943481445
2013-09-16,62.96584701538086
2013-09-17,62.76838302612305
