Date,FCX
2010-11-04,37.91188049316406
2010-11-05,38.25856018066406
2010-11-08,38.41912841796875
2010-11-09,37.459381103515625
2010-11-10,38.072452545166016
2010-11-11,39.41537857055664
2010-11-12,37.92283248901367
2010-11-15,37.2221794128418
2010-11-16,35.620155334472656
2010-11-17,35.339176177978516
2010-11-18,36.437599182128906
2010-11-19,37.1491813659668
2010-11-22,37.2258186340332
2010-11-23,36.0179328918457
2010-11-24,36.75508499145508
2010-11-26,35.733280181884766
2010-11-29,36.96672821044922
2010-11-30,36.97402572631836
2010-12-01,38.495758056640625
2010-12-02,39.28034210205078
2010-12-03,39.75840377807617
2010-12-06,40.105064392089844
2010-12-07,40.371456146240234
2010-12-08,39.630672454833984
2010-12-09,40.382415771484375
2010-12-10,41.18888473510742
2010-12-13,42.159576416015625
2010-12-14,41.90049362182617
2010-12-15,40.8896598815918
2010-12-16,41.03325271606445
2010-12-17,41.86908721923828
2010-12-20,41.99061965942383
2010-12-21,42.78593063354492
2010-12-22,42.855899810791016
2010-12-23,43.511295318603516
2010-12-27,43.6733283996582
2010-12-28,43.55180358886719
2010-12-29,43.872154235839844
2010-12-30,43.79850769042969
2010-12-31,44.21826934814453
2011-01-03,44.030487060546875
2011-01-04,43.72486877441406
2011-01-05,43.57758331298828
2011-01-06,42.74174499511719
2011-01-07,43.25355911254883
2011-01-10,43.80218505859375
2011-01-11,44.847900390625
2011-01-12,45.04756164550781
2011-01-13,43.65367889404297
2011-01-14,43.75721740722656
2011-01-18,43.84965133666992
2011-01-19,42.57777786254883
2011-01-20,41.00272750854492
2011-01-21,40.07841873168945
2011-01-24,40.104305267333984
2011-01-25,39.350067138671875
2011-01-26,40.78828811645508
2011-01-27,39.804832458496094
2011-01-28,39.253936767578125
2011-01-31,40.207828521728516
2011-02-01,42.174774169921875
2011-02-02,41.60170364379883
2011-02-03,42.06755447387695
2011-02-04,41.97142791748047
2011-02-07,41.12844467163086
2011-02-08,41.143245697021484
2011-02-09,39.84920120239258
2011-02-10,39.6495361328125
2011-02-11,39.57559585571289
2011-02-14,41.512962341308594
2011-02-15,40.41118240356445
2011-02-16,40.987953186035156
2011-02-17,40.84746170043945
2011-02-18,39.15410614013672
2011-02-22,37.25370788574219
2011-02-23,37.719566345214844
2011-02-24,38.34810256958008
2011-02-25,38.78437805175781
2011-02-28,39.15410614013672
2011-03-01,38.170631408691406
2011-03-02,38.436832427978516
2011-03-03,38.74740219116211
2011-03-04,38.23717498779297
2011-03-07,37.07623291015625
2011-03-08,37.0540657043457
2011-03-09,35.82656478881836
2011-03-10,35.338531494140625
2011-03-11,36.588199615478516
2011-03-14,36.18149185180664
2011-03-15,38.03013610839844
2011-03-16,37.187164306640625
2011-03-17,38.451622009277344
2011-03-18,38.2889518737793
2011-03-21,38.76959228515625
2011-03-22,38.65866470336914
2011-03-23,40.58125686645508
2011-03-24,40.181949615478516
2011-03-25,40.337242126464844
2011-03-28,39.98969650268555
2011-03-29,40.15237808227539
2011-03-30,40.84746170043945
2011-03-31,41.076690673828125
2011-04-01,40.72915267944336
2011-04-04,41.2393798828125
2011-04-05,41.86051559448242
2011-04-06,41.59431457519531
2011-04-07,42.4742546081543
2011-04-08,42.31898498535156
2011-04-11,40.99534225463867
2011-04-12,39.70869827270508
2011-04-13,38.861778259277344
2011-04-14,38.57947540283203
2011-04-15,38.014862060546875
2011-04-18,37.59883117675781
2011-04-19,38.42345428466797
2011-04-20,39.59727096557617
2011-04-21,40.7413444519043
2011-04-25,40.70419692993164
2011-04-26,41.521385192871094
2011-04-27,41.72942352294922
2011-04-28,40.800785064697266
2011-04-29,40.87507629394531
2011-05-02,40.369895935058594
2011-05-03,39.52296829223633
2011-05-04,37.99257278442383
2011-05-05,37.03419876098633
2011-05-06,37.271942138671875
2011-05-09,38.542327880859375
2011-05-10,38.34174728393555
2011-05-11,36.21123123168945
2011-05-12,36.54881286621094
2011-05-13,36.21123123168945
2011-05-16,35.52106475830078
2011-05-17,35.130958557128906
2011-05-18,36.473793029785156
2011-05-19,35.986167907714844
2011-05-20,36.29374694824219
2011-05-23,35.57357406616211
2011-05-24,36.62382125854492
2011-05-25,37.49403381347656
2011-05-26,37.80160140991211
2011-05-27,38.80685043334961
2011-05-31,38.73933792114258
2011-06-01,37.04393005371094
2011-06-02,37.343990325927734
2011-06-03,37.456520080566406
2011-06-06,37.351505279541016
2011-06-07,37.32898712158203
2011-06-08,36.62382125854492
2011-06-09,37.39650344848633
2011-06-10,36.706329345703125
2011-06-13,36.2562370300293
2011-06-14,37.41902160644531
2011-06-15,36.40626525878906
2011-06-16,35.896141052246094
2011-06-17,35.95615768432617
2011-06-20,35.566070556640625
2011-06-21,36.938899993896484
2011-06-22,36.65382766723633
2011-06-23,36.71384811401367
2011-06-24,36.33124923706055
2011-06-27,36.52629852294922
2011-06-28,37.839107513427734
2011-06-29,38.72431945800781
2011-06-30,39.684566497802734
2011-07-01,40.134674072265625
2011-07-05,40.224693298339844
2011-07-06,40.1496696472168
2011-07-07,41.627532958984375
2011-07-08,41.3499641418457
2011-07-11,39.98463821411133
2011-07-12,40.56977081298828
2011-07-13,41.36865234375
2011-07-14,40.88631057739258
2011-07-15,41.707820892333984
2011-07-18,41.48924255371094
2011-07-19,42.43132400512695
2011-07-20,42.14492416381836
2011-07-21,41.707820892333984
2011-07-22,41.95652389526367
2011-07-25,41.798248291015625
2011-07-26,42.265525817871094
2011-07-27,41.03704071044922
2011-07-28,40.728050231933594
2011-07-29,39.91408920288086
2011-08-01,40.07235336303711
2011-08-02,38.76850891113281
2011-08-03,38.173118591308594
2011-08-04,35.271514892578125
2011-08-05,34.66103744506836
2011-08-08,31.571012496948242
2011-08-09,33.95259094238281
2011-08-10,32.822086334228516
2011-08-11,34.53291702270508
2011-08-12,34.21638488769531
2011-08-15,35.18107223510742
2011-08-16,34.676109313964844
2011-08-17,35.12831115722656
2011-08-18,32.29454040527344
2011-08-19,31.608694076538086
2011-08-22,31.352449417114258
2011-08-23,32.324684143066406
2011-08-24,32.761810302734375
2011-08-25,32.784420013427734
2011-08-26,33.5606803894043
2011-08-29,34.52537536621094
2011-08-30,35.12831115722656
2011-08-31,35.505149841308594
2011-09-01,35.0152702331543
2011-09-02,33.86969757080078
2011-09-06,33.43257522583008
2011-09-07,34.04304504394531
2011-09-08,33.36473846435547
2011-09-09,31.646385192871094
2011-09-12,31.13387680053711
2011-09-13,31.65392303466797
2011-09-14,31.43535614013672
2011-09-15,32.060909271240234
2011-09-16,31.34490966796875
2011-09-19,30.312406539916992
2011-09-20,29.053781509399414
2011-09-21,26.82292366027832
2011-09-22,24.222782135009766
2011-09-23,24.396129608154297
2011-09-26,25.451257705688477
2011-09-27,26.24260902404785
2011-09-28,24.343364715576172
2011-09-29,23.619853973388672
2011-09-30,22.949092864990234
2011-10-03,22.511966705322266
2011-10-04,24.215248107910156
2011-10-05,25.941139221191406
2011-10-06,26.28782081604004
2011-10-07,25.632137298583984
2011-10-10,27.154544830322266
2011-10-11,26.7174129486084
2011-10-12,27.24113655090332
2011-10-13,26.74777603149414
2011-10-14,27.90907096862793
2011-10-17,26.64910316467285
2011-10-18,26.85403823852539
2011-10-19,26.09502601623535
2011-10-20,26.40621566772461
2011-10-21,27.764863967895508
2011-10-24,29.981201171875
2011-10-25,29.002056121826172
2011-10-26,29.82939338684082
2011-10-27,32.44799041748047
2011-10-28,32.48595428466797
2011-10-31,30.55804443359375
2011-11-01,29.419519424438477
2011-11-02,30.193710327148438
2011-11-03,30.444190979003906
2011-11-04,30.603580474853516
2011-11-07,31.317060470581055
2011-11-08,31.795230865478516
2011-11-09,29.44988441467285
2011-11-10,29.75348663330078
2011-11-11,30.254440307617188
2011-11-14,30.125398635864258
2011-11-15,30.049495697021484
2011-11-16,29.00965118408203
2011-11-17,27.954607009887695
2011-11-18,28.038105010986328
2011-11-21,27.430891036987305
2011-11-22,27.051387786865234
2011-11-23,26.09502601623535
2011-11-25,25.669967651367188
2011-11-28,27.279085159301758
2011-11-29,27.68895149230957
2011-11-30,30.057083129882812
2011-12-01,29.81420135498047
2011-12-02,29.82939338684082
2011-12-05,30.535266876220703
2011-12-06,30.770565032958984
2011-12-07,30.679473876953125
2011-12-08,29.100727081298828
2011-12-09,30.155771255493164
2011-12-12,29.252531051635742
2011-12-13,28.675670623779297
2011-12-14,28.417619705200195
2011-12-15,27.984970092773438
2011-12-16,28.076059341430664
2011-12-19,27.127283096313477
2011-12-20,28.52388572692871
2011-12-21,28.652902603149414
2011-12-22,29.146270751953125
2011-12-23,29.085546493530273
2011-12-27,28.73640251159668
2011-12-28,27.559932708740234
2011-12-29,27.7345027923584
2011-12-30,27.924253463745117
2012-01-03,29.981201171875
2012-01-04,30.23166275024414
2012-01-05,29.82939338684082
2012-01-06,29.503013610839844
2012-01-09,29.63204002380371
2012-01-10,30.816104888916016
2012-01-11,31.808948516845703
2012-01-12,32.419918060302734
2012-01-13,32.07624435424805
2012-01-17,32.89342498779297
2012-01-18,33.962642669677734
2012-01-19,33.886268615722656
2012-01-20,32.916343688964844
2012-01-23,33.512046813964844
2012-01-24,33.58077621459961
2012-01-25,35.19223403930664
2012-01-26,35.51300048828125
2012-01-27,35.23041915893555
2012-01-30,35.2075080871582
2012-01-31,35.29151153564453
2012-02-01,35.253326416015625
2012-02-02,34.756919860839844
2012-02-03,35.49771499633789
2012-02-06,35.68864822387695
2012-02-07,34.94020080566406
2012-02-08,35.535888671875
2012-02-09,35.45188522338867
2012-02-10,34.32158660888672
2012-02-13,34.107730865478516
2012-02-14,32.80942153930664
2012-02-15,32.381744384765625
2012-02-16,33.48148727416992
2012-02-17,32.87051773071289
2012-02-21,33.58077621459961
2012-02-22,33.69532775878906
2012-02-23,33.435665130615234
2012-02-24,33.534950256347656
2012-02-27,33.07672119140625
2012-02-28,33.344024658203125
2012-02-29,32.503936767578125
2012-03-01,32.771236419677734
2012-03-02,32.099159240722656
2012-03-05,30.892480850219727
2012-03-06,30.121124267578125
2012-03-07,29.777456283569336
2012-03-08,30.16695785522461
2012-03-09,29.6170711517334
2012-03-12,29.21993064880371
2012-03-13,29.85382080078125
2012-03-14,29.113025665283203
2012-03-15,29.28866195678711
2012-03-16,29.449039459228516
2012-03-19,29.892011642456055
2012-03-20,29.899641036987305
2012-03-21,30.39606475830078
2012-03-22,29.273395538330078
2012-03-23,29.387948989868164
2012-03-26,29.69344711303711
2012-03-27,29.59416389465332
2012-03-28,28.532577514648438
2012-03-29,28.72353172302246
2012-03-30,29.051912307739258
2012-04-02,29.869096755981445
2012-04-03,29.46432113647461
2012-04-04,29.044275283813477
2012-04-05,28.86861801147461
2012-04-09,28.647144317626953
2012-04-10,27.97507095336914
2012-04-11,27.561420440673828
2012-04-12,29.186758041381836
2012-04-13,28.454965591430664
2012-04-16,28.439559936523438
2012-04-17,29.08661651611328
2012-04-18,29.494869232177734
2012-04-19,29.29459571838379
2012-04-20,28.940275192260742
2012-04-23,28.624435424804688
2012-04-24,28.493486404418945
2012-04-25,28.747678756713867
2012-04-26,29.07891082763672
2012-04-27,29.37162971496582
2012-04-30,29.502582550048828
2012-05-01,29.625818252563477
2012-05-02,29.36393928527832
2012-05-03,28.40104866027832
2012-05-04,28.039003372192383
2012-05-07,28.039003372192383
2012-05-08,27.43817901611328
2012-05-09,27.368844985961914
2012-05-10,27.199371337890625
2012-05-11,26.760303497314453
2012-05-14,26.421371459960938
2012-05-15,25.150367736816406
2012-05-16,25.088747024536133
2012-05-17,24.78062629699707
2012-05-18,24.503318786621094
2012-05-21,25.08104705810547
2012-05-22,24.749813079833984
2012-05-23,25.21200180053711
2012-05-24,25.088747024536133
2012-05-25,24.965503692626953
2012-05-29,25.59714698791504
2012-05-30,24.965503692626953
2012-05-31,24.68048858642578
2012-06-01,24.703598022460938
2012-06-04,24.90387535095215
2012-06-05,25.104150772094727
2012-06-06,25.928373336791992
2012-06-07,25.88216209411621
2012-06-08,26.059324264526367
2012-06-11,25.38146209716797
2012-06-12,25.851346969604492
2012-06-13,25.68958282470703
2012-06-14,26.113252639770508
2012-06-15,26.452178955078125
2012-06-18,26.390560150146484
2012-06-19,27.307226181030273
2012-06-20,27.199371337890625
2012-06-21,25.41227912902832
2012-06-22,24.880767822265625
2012-06-25,24.341554641723633
2012-06-26,24.349258422851562
2012-06-27,24.757516860961914
2012-06-28,24.84994888305664
2012-06-29,26.244192123413086
2012-07-02,26.097843170166016
2012-07-03,27.122344970703125
2012-07-05,27.322628021240234
2012-07-06,26.968284606933594
2012-07-09,26.598541259765625
2012-07-10,25.48930549621582
2012-07-11,25.16501235961914
2012-07-12,25.16501235961914
2012-07-13,25.84157943725586
2012-07-16,25.48386573791504
2012-07-17,25.584957122802734
2012-07-18,25.678274154663086
2012-07-19,26.766996383666992
2012-07-20,26.26152229309082
2012-07-23,25.367212295532227
2012-07-24,24.636219024658203
2012-07-25,24.441797256469727
2012-07-26,25.126140594482422
2012-07-27,26.02821922302246
2012-07-30,26.432607650756836
2012-07-31,26.18375015258789
2012-08-01,26.04378318786621
2012-08-02,25.421642303466797
2012-08-03,26.05154800415039
2012-08-06,26.704790115356445
2012-08-07,27.428007125854492
2012-08-08,27.700193405151367
2012-08-09,27.995695114135742
2012-08-10,28.236772537231445
2012-08-13,27.591310501098633
2012-08-14,27.22580909729004
2012-08-15,27.031400680541992
2012-08-16,27.45911407470703
2012-08-17,27.48244285583496
2012-08-20,27.497987747192383
2012-08-21,28.376758575439453
2012-08-22,28.773365020751953
2012-08-23,28.594491958618164
2012-08-24,28.096792221069336
2012-08-27,27.723529815673828
2012-08-28,27.73906707763672
2012-08-29,27.669078826904297
2012-08-30,26.976961135864258
2012-08-31,28.081247329711914
2012-09-04,27.700193405151367
2012-09-05,27.412452697753906
2012-09-06,28.260107040405273
2012-09-07,30.663076400756836
2012-09-10,30.88080406188965
2012-09-11,31.0518856048584
2012-09-12,31.18408203125
2012-09-13,32.498329162597656
2012-09-14,33.15935134887695
2012-09-17,32.20283126831055
2012-09-18,32.25726318359375
2012-09-19,32.30392074584961
2012-09-20,31.829551696777344
2012-09-21,31.61181640625
2012-09-24,31.32407569885254
2012-09-25,30.569747924804688
2012-09-26,30.54641342163086
2012-09-27,31.191877365112305
2012-09-28,30.779712677001953
2012-10-01,30.98967933654785
2012-10-02,30.857481002807617
2012-10-03,30.64751625061035
2012-10-04,31.45627784729004
2012-10-05,31.502941131591797
2012-10-08,31.689577102661133
2012-10-09,31.627357482910156
2012-10-10,31.277414321899414
2012-10-11,31.938127517700195
2012-10-12,31.460025787353516
2012-10-15,31.577590942382812
2012-10-16,32.50242614746094
2012-10-17,33.16079330444336
2012-10-18,33.25482177734375
2012-10-19,32.275142669677734
2012-10-22,31.804880142211914
2012-10-23,30.550878524780273
2012-10-24,30.401952743530273
2012-10-25,30.71546173095703
2012-10-26,30.62140655517578
2012-10-31,30.472496032714844
2012-11-01,31.7421875
2012-11-02,30.770322799682617
2012-11-05,30.92707061767578
2012-11-06,31.62462043762207
2012-11-07,30.793840408325195
2012-11-08,30.307910919189453
2012-11-09,30.057106018066406
2012-11-12,30.284387588500977
2012-11-13,30.072784423828125
2012-11-14,29.320369720458984
2012-11-15,29.218496322631836
2012-11-16,28.834436416625977
2012-11-19,30.00224494934082
2012-11-20,29.986562728881836
2012-11-21,29.994407653808594
2012-11-23,30.472496032714844
2012-11-26,30.441146850585938
2012-11-27,30.16683578491211
2012-11-28,30.221691131591797
2012-11-29,30.770322799682617
2012-11-30,30.574378967285156
2012-12-03,30.096302032470703
2012-12-04,30.00224494934082
2012-12-05,25.20564842224121
2012-12-06,24.147573471069336
2012-12-07,24.845117568969727
2012-12-10,25.11159324645996
2012-12-11,25.072404861450195
2012-12-12,25.487796783447266
2012-12-13,25.456451416015625
2012-12-14,26.4753360748291
2012-12-17,26.365610122680664
2012-12-18,26.639925003051758
2012-12-19,26.608564376831055
2012-12-20,26.632083892822266
2012-12-21,26.31858253479004
2012-12-24,26.255878448486328
2012-12-26,26.585060119628906
2012-12-27,26.396953582763672
2012-12-28,25.973731994628906
2012-12-31,26.804502487182617
2013-01-02,27.564762115478516
2013-01-03,27.31395149230957
2013-01-04,27.81555938720703
2013-01-07,27.71366310119629
2013-01-08,27.40800666809082
2013-01-09,27.603946685791016
2013-01-10,27.90176773071289
2013-01-11,27.674842834472656
2013-01-14,27.453447341918945
2013-01-15,27.366451263427734
2013-01-16,27.081809997558594
2013-01-17,26.947389602661133
2013-01-18,26.599475860595703
2013-01-22,27.8250789642334
2013-01-23,27.690658569335938
2013-01-24,27.398096084594727
2013-01-25,27.572053909301758
2013-01-28,27.3348388671875
2013-01-29,27.682737350463867
2013-01-30,27.80135154724121
2013-01-31,27.872514724731445
2013-02-01,28.252059936523438
2013-02-04,27.943679809570312
2013-02-05,28.22833824157715
2013-02-06,28.536720275878906
2013-02-07,28.220426559448242
2013-02-08,28.180892944335938
2013-02-11,27.9357852935791
2013-02-12,28.204612731933594
2013-02-13,28.180892944335938
2013-02-14,28.09391975402832
2013-02-15,27.706457138061523
2013-02-19,27.089712142944336
2013-02-20,25.47667121887207
2013-02-21,25.571552276611328
2013-02-22,25.658536911010742
2013-02-25,24.91526222229004
2013-02-26,25.24736213684082
2013-02-27,25.516199111938477
2013-02-28,25.239452362060547
2013-03-01,24.89944839477539
2013-03-04,24.828285217285156
2013-03-05,24.938987731933594
2013-03-06,25.9669132232666
2013-03-07,26.156679153442383
2013-03-08,26.31481170654297
2013-03-11,26.33062744140625
2013-03-12,26.44133186340332
2013-03-13,26.156679153442383
2013-03-14,26.219932556152344
2013-03-15,26.72599220275879
2013-03-18,26.512489318847656
2013-03-19,26.077608108520508
2013-03-20,26.283191680908203
2013-03-21,26.08551025390625
2013-03-22,26.09341812133789
2013-03-25,25.76922607421875
2013-03-26,25.93527603149414
2013-03-27,26.378076553344727
2013-03-28,26.17249298095703
2013-04-01,25.603178024291992
2013-04-02,25.239452362060547
2013-04-03,24.946889877319336
2013-04-04,25.065494537353516
2013-04-05,25.38178062438965
2013-04-08,25.63480567932129
2013-04-09,26.694358825683594
2013-04-10,26.639007568359375
2013-04-11,26.17051124572754
2013-04-12,25.47614288330078
2013-04-15,23.361108779907227
2013-04-16,23.345144271850586
2013-04-17,22.347496032714844
2013-04-18,22.387399673461914
2013-04-19,22.53904151916504
2013-04-22,22.794443130493164
2013-04-23,22.76251983642578
2013-04-24,23.768156051635742
2013-04-25,23.83200454711914
2013-04-26,23.480825424194336
2013-04-29,23.86392593383789
2013-04-30,24.28693199157715
2013-05-01,24.23106575012207
2013-05-02,24.215099334716797
2013-05-03,24.845623016357422
2013-05-06,25.08505630493164
2013-05-07,25.180835723876953
2013-05-08,25.851253509521484
2013-05-09,26.034822463989258
2013-05-10,25.97896385192871
2013-05-13,25.50806999206543
2013-05-14,25.196796417236328
2013-05-15,25.348438262939453
2013-05-16,25.571918487548828
2013-05-17,26.082714080810547
2013-05-20,26.242341995239258
2013-05-21,25.52402687072754
2013-05-22,25.26862907409668
2013-05-23,24.68600082397461
2013-05-24,24.26299476623535
2013-05-28,24.654067993164062
2013-05-29,24.78975486755371
2013-05-30,25.420276641845703
2013-05-31,24.78176498413086
2013-06-03,25.116985321044922
2013-06-04,24.62214469909668
2013-06-05,24.199142456054688
2013-06-06,24.765810012817383
2013-06-07,24.678016662597656
2013-06-10,24.646095275878906
2013-06-11,24.199142456054688
2013-06-12,24.685510635375977
2013-06-13,24.785625457763672
2013-06-14,24.668827056884766
2013-06-17,24.743911743164062
2013-06-18,24.62711524963379
2013-06-19,24.3518123626709
2013-06-20,23.12546157836914
2013-06-21,23.49253273010254
2013-06-24,22.374635696411133
2013-06-25,22.7417049407959
2013-06-26,22.399660110473633
2013-06-27,22.77507209777832
2013-06-28,23.033693313598633
2013-07-01,23.58429718017578
2013-07-02,23.14214515686035
2013-07-03,23.092090606689453
2013-07-05,22.80844497680664
2013-07-08,22.908554077148438
2013-07-09,23.0587215423584
2013-07-10,23.025344848632812
2013-07-11,24.074228286743164
2013-07-12,23.6691837310791
2013-07-15,23.736690521240234
2013-07-16,23.84638786315918
2013-07-17,23.71981430053711
2013-07-18,23.770444869995117
2013-07-19,24.099531173706055
2013-07-22,24.597387313842773
2013-07-23,25.306201934814453
2013-07-24,24.369552612304688
2013-07-25,24.335805892944336
2013-07-26,24.411752700805664
2013-07-29,24.099531173706055
2013-07-30,23.8041934967041
2013-07-31,23.863264083862305
2013-08-01,24.555192947387695
2013-08-02,24.639577865600586
2013-08-05,24.487693786621094
2013-08-06,24.605825424194336
2013-08-07,24.83365249633789
2013-08-08,25.98969268798828
2013-08-09,26.673192977905273
2013-08-12,26.875703811645508
2013-08-13,26.29347038269043
2013-08-14,26.656309127807617
2013-08-15,26.934772491455078
2013-08-16,26.614124298095703
2013-08-19,26.099390029907227
2013-08-20,26.141584396362305
2013-08-21,25.618408203125
2013-08-22,26.45379638671875
2013-08-23,26.825077056884766
2013-08-26,26.58880615234375
2013-08-27,25.820932388305664
2013-08-28,25.71967315673828
2013-08-29,25.669038772583008
2013-08-30,25.50027084350586
2013-09-03,26.25971794128418
2013-09-04,26.24283790588379
2013-09-05,25.955942153930664
2013-09-06,26.310344696044922
2013-09-09,26.86726951599121
2013-09-10,26.943214416503906
2013-09-11,27.70265007019043
2013-09-12,27.972675323486328
2013-09-13,27.879854202270508
2013-09-16,28.057056427001953
