Date,BXP
2010-11-04,50.40932846069336
2010-11-05,51.26805877685547
2010-11-08,50.80173110961914
2010-11-09,48.54972457885742
2010-11-10,49.0899658203125
2010-11-11,48.37907791137695
2010-11-12,48.168663024902344
2010-11-15,47.63977813720703
2010-11-16,46.3829460144043
2010-11-17,46.781044006347656
2010-11-18,47.503292083740234
2010-11-19,47.838829040527344
2010-11-22,47.8046875
2010-11-23,47.469173431396484
2010-11-24,48.31654357910156
2010-11-26,47.95823287963867
2010-11-29,47.878623962402344
2010-11-30,47.656829833984375
2010-12-01,48.288089752197266
2010-12-02,48.97622299194336
2010-12-03,49.01603317260742
2010-12-06,49.14113998413086
2010-12-07,49.14113998413086
2010-12-08,48.06061553955078
2010-12-09,47.03126525878906
2010-12-10,47.41229248046875
2010-12-13,47.79901885986328
2010-12-14,47.00851058959961
2010-12-15,46.604736328125
2010-12-16,46.667293548583984
2010-12-17,47.27010726928711
2010-12-20,47.878623962402344
2010-12-21,48.191410064697266
2010-12-22,48.657737731933594
2010-12-23,48.57244110107422
2010-12-27,49.24348068237305
2010-12-28,49.41412353515625
2010-12-29,49.48274230957031
2010-12-30,49.494178771972656
2010-12-31,49.24822998046875
2011-01-03,51.00995635986328
2011-01-04,49.477054595947266
2011-01-05,49.80879592895508
2011-01-06,49.116695404052734
2011-01-07,48.579002380371094
2011-01-10,48.436004638671875
2011-01-11,48.42457580566406
2011-01-12,49.454139709472656
2011-01-13,49.883140563964844
2011-01-14,51.17583465576172
2011-01-18,51.81075668334961
2011-01-19,51.2673454284668
2011-01-20,51.45038986206055
2011-01-21,51.64487075805664
2011-01-24,51.77641296386719
2011-01-25,52.1996955871582
2011-01-26,52.81172180175781
2011-01-27,53.60681915283203
2011-01-28,53.029083251953125
2011-01-31,53.97858428955078
2011-02-01,53.63539123535156
2011-02-02,53.42947769165039
2011-02-03,53.755516052246094
2011-02-04,53.38943099975586
2011-02-07,54.161617279052734
2011-02-08,54.264583587646484
2011-02-09,54.19593048095703
2011-02-10,54.55057907104492
2011-02-11,54.853721618652344
2011-02-14,54.55057907104492
2011-02-15,54.60778045654297
2011-02-16,54.45906066894531
2011-02-17,54.05867004394531
2011-02-18,54.33321762084961
2011-02-22,53.766937255859375
2011-02-23,53.1949577331543
2011-02-24,52.88036346435547
2011-02-25,53.61250305175781
2011-02-28,54.865150451660156
2011-03-01,53.56673049926758
2011-03-02,53.01762771606445
2011-03-03,53.778385162353516
2011-03-04,53.040523529052734
2011-03-07,52.81743621826172
2011-03-08,53.40659713745117
2011-03-09,53.45234680175781
2011-03-10,52.377010345458984
2011-03-11,53.326507568359375
2011-03-14,52.64586639404297
2011-03-15,52.60008239746094
2011-03-16,51.71351623535156
2011-03-17,52.42849349975586
2011-03-18,52.34839630126953
2011-03-21,52.840309143066406
2011-03-22,52.73736572265625
2011-03-23,52.05097961425781
2011-03-24,52.29692840576172
2011-03-25,53.13206100463867
2011-03-28,53.309349060058594
2011-03-29,53.780914306640625
2011-03-30,54.0224494934082
2011-03-31,54.54576873779297
2011-04-01,55.517642974853516
2011-04-04,55.569419860839844
2011-04-05,55.55789566040039
2011-04-06,55.132362365722656
2011-04-07,54.54576873779297
2011-04-08,54.00520324707031
2011-04-11,54.499759674072266
2011-04-12,54.30997848510742
2011-04-13,54.09144973754883
2011-04-14,55.07483673095703
2011-04-15,55.86269760131836
2011-04-18,55.385379791259766
2011-04-19,55.87417221069336
2011-04-20,56.426265716552734
2011-04-21,56.88056945800781
2011-04-25,57.6338996887207
2011-04-26,58.0537223815918
2011-04-27,58.59429168701172
2011-04-28,59.681182861328125
2011-04-29,60.11247253417969
2011-05-02,59.86518478393555
2011-05-03,59.686927795410156
2011-05-04,60.10098648071289
2011-05-05,59.91695785522461
2011-05-06,59.42238998413086
2011-05-09,59.773189544677734
2011-05-10,60.79106521606445
2011-05-11,60.106719970703125
2011-05-12,59.80769348144531
2011-05-13,59.238380432128906
2011-05-16,60.146968841552734
2011-05-17,60.04346466064453
2011-05-18,60.79106521606445
2011-05-19,61.12460708618164
2011-05-20,60.10098648071289
2011-05-23,59.531646728515625
2011-05-24,59.38788986206055
2011-05-25,59.86518478393555
2011-05-26,60.83131408691406
2011-05-27,61.147621154785156
2011-05-31,62.30927276611328
2011-06-01,60.371253967285156
2011-06-02,60.08948516845703
2011-06-03,60.0779914855957
2011-06-06,59.35338592529297
2011-06-07,60.08948516845703
2011-06-08,60.054996490478516
2011-06-09,59.32463455200195
2011-06-10,58.19173049926758
2011-06-13,58.456260681152344
2011-06-14,59.31889343261719
2011-06-15,58.105472564697266
2011-06-16,59.083091735839844
2011-06-17,59.767425537109375
2011-06-20,60.7738151550293
2011-06-21,61.377628326416016
2011-06-22,61.39487838745117
2011-06-23,59.61793518066406
2011-06-24,59.00831985473633
2011-06-27,59.7271728515625
2011-06-28,60.27035903930664
2011-06-29,61.085147857666016
2011-06-30,61.34518051147461
2011-07-01,62.31016540527344
2011-07-05,63.42544937133789
2011-07-06,63.92240905761719
2011-07-07,64.41935729980469
2011-07-08,63.99753189086914
2011-07-11,62.74937057495117
2011-07-12,62.96894454956055
2011-07-13,62.67424774169922
2011-07-14,62.391075134277344
2011-07-15,63.252132415771484
2011-07-18,62.46621322631836
2011-07-19,64.13623809814453
2011-07-20,63.945526123046875
2011-07-21,64.92784881591797
2011-07-22,64.8758773803711
2011-07-25,64.09577178955078
2011-07-26,63.7779541015625
2011-07-27,61.824798583984375
2011-07-28,61.9519157409668
2011-07-29,62.03862380981445
2011-08-01,61.22958755493164
2011-08-02,59.7965202331543
2011-08-03,59.58848190307617
2011-08-04,56.84944534301758
2011-08-05,56.00001525878906
2011-08-08,51.486961364746094
2011-08-09,56.12135696411133
2011-08-10,55.27769088745117
2011-08-11,57.964698791503906
2011-08-12,57.883811950683594
2011-08-15,59.66938400268555
2011-08-16,59.530704498291016
2011-08-17,60.14902114868164
2011-08-18,57.8087043762207
2011-08-19,57.08059310913086
2011-08-22,56.624088287353516
2011-08-23,57.964698791503906
2011-08-24,58.43277359008789
2011-08-25,57.51399612426758
2011-08-26,58.13226318359375
2011-08-29,59.88896179199219
2011-08-30,59.79075241088867
2011-08-31,60.26457214355469
2011-09-01,59.195556640625
2011-09-02,58.507904052734375
2011-09-06,58.80837631225586
2011-09-07,60.15478515625
2011-09-08,59.83699417114258
2011-09-09,57.93582534790039
2011-09-12,58.04560852050781
2011-09-13,57.63534164428711
2011-09-14,58.10917663574219
2011-09-15,59.38044357299805
2011-09-16,59.230220794677734
2011-09-19,57.508201599121094
2011-09-20,57.560203552246094
2011-09-21,54.9251823425293
2011-09-22,53.480560302734375
2011-09-23,53.40542984008789
2011-09-26,53.7406005859375
2011-09-27,53.83306121826172
2011-09-28,52.75825500488281
2011-09-29,53.84467697143555
2011-09-30,51.764766693115234
2011-10-03,49.220115661621094
2011-10-04,50.277469635009766
2011-10-05,49.6500358581543
2011-10-06,50.9514045715332
2011-10-07,49.655860900878906
2011-10-10,52.59557342529297
2011-10-11,51.62534713745117
2011-10-12,52.24118423461914
2011-10-13,52.22956466674805
2011-10-14,53.647125244140625
2011-10-17,52.612998962402344
2011-10-18,53.821441650390625
2011-10-19,52.32832336425781
2011-10-20,52.781497955322266
2011-10-21,54.01897048950195
2011-10-24,55.180912017822266
2011-10-25,54.0247688293457
2011-10-26,54.67546463012695
2011-10-27,57.603553771972656
2011-10-28,58.00444412231445
2011-10-31,57.510616302490234
2011-11-01,56.45904541015625
2011-11-02,57.127166748046875
2011-11-03,57.74882125854492
2011-11-04,57.40604019165039
2011-11-07,57.45832061767578
2011-11-08,58.358821868896484
2011-11-09,55.65730667114258
2011-11-10,55.41910171508789
2011-11-11,56.98773956298828
2011-11-14,55.5411262512207
2011-11-15,56.000083923339844
2011-11-16,55.36101150512695
2011-11-17,54.4779167175293
2011-11-18,55.2680549621582
2011-11-21,53.74009323120117
2011-11-22,53.525115966796875
2011-11-23,51.602108001708984
2011-11-25,51.7938232421875
2011-11-28,52.45614242553711
2011-11-29,52.264408111572266
2011-11-30,55.41329574584961
2011-12-01,54.361724853515625
2011-12-02,54.454681396484375
2011-12-05,55.32615661621094
2011-12-06,55.14023971557617
2011-12-07,55.6979866027832
2011-12-08,54.489540100097656
2011-12-09,55.47718811035156
2011-12-12,54.23392868041992
2011-12-13,53.76334762573242
2011-12-14,54.40822982788086
2011-12-15,55.21578598022461
2011-12-16,55.75028610229492
2011-12-19,55.25642776489258
2011-12-20,57.162017822265625
2011-12-21,56.877349853515625
2011-12-22,58.11483383178711
2011-12-23,58.68418502807617
2011-12-27,59.021121978759766
2011-12-28,57.87040710449219
2011-12-29,58.43117141723633
2011-12-30,58.17997360229492
2012-01-03,59.1847038269043
2012-01-04,58.02226638793945
2012-01-05,58.12158203125
2012-01-06,57.95802307128906
2012-01-09,57.619224548339844
2012-01-10,58.168312072753906
2012-01-11,58.34938049316406
2012-01-12,57.368038177490234
2012-01-13,56.94745635986328
2012-01-17,57.654258728027344
2012-01-18,57.93465042114258
2012-01-19,58.2734489440918
2012-01-20,58.33186340332031
2012-01-23,58.834232330322266
2012-01-24,59.55270767211914
2012-01-25,60.604156494140625
2012-01-26,60.56326675415039
2012-01-27,60.89036560058594
2012-01-30,59.9031982421875
2012-01-31,60.77939224243164
2012-02-01,62.000244140625
2012-02-02,62.0411262512207
2012-02-03,62.83557891845703
2012-02-06,62.64863204956055
2012-02-07,62.093711853027344
2012-02-08,61.91845703125
2012-02-09,61.18244552612305
2012-02-10,60.621681213378906
2012-02-13,61.02472686767578
2012-02-14,60.24197769165039
2012-02-15,60.03752899169922
2012-02-16,61.217498779296875
2012-02-17,61.24085998535156
2012-02-21,60.36466598510742
2012-02-22,59.44171905517578
2012-02-23,60.24197769165039
2012-02-24,59.944091796875
2012-02-27,59.8272590637207
2012-02-28,59.470943450927734
2012-02-29,59.319053649902344
2012-03-01,59.85646438598633
2012-03-02,59.85063934326172
2012-03-05,60.17774963378906
2012-03-06,59.9031982421875
2012-03-07,60.20112228393555
2012-03-08,59.52933120727539
2012-03-09,59.763004302978516
2012-03-12,60.615821838378906
2012-03-13,61.749061584472656
2012-03-14,61.38106155395508
2012-03-15,61.18244552612305
2012-03-16,61.883399963378906
2012-03-19,61.433650970458984
2012-03-20,61.38106155395508
2012-03-21,60.954620361328125
2012-03-22,60.38801956176758
2012-03-23,60.75604248046875
2012-03-26,61.03058624267578
2012-03-27,60.83195877075195
2012-03-28,61.26652908325195
2012-03-29,60.99052429199219
2012-03-30,61.65409469604492
2012-04-02,61.78330993652344
2012-04-03,61.57190704345703
2012-04-04,60.84370040893555
2012-04-05,60.344566345214844
2012-04-09,59.5400390625
2012-04-10,58.154170989990234
2012-04-11,58.98802947998047
2012-04-12,59.904136657714844
2012-04-13,58.89995574951172
2012-04-16,59.839534759521484
2012-04-17,60.86133575439453
2012-04-18,60.532493591308594
2012-04-19,60.68516540527344
2012-04-20,61.67169952392578
2012-04-23,61.34283447265625
2012-04-24,62.34115982055664
2012-04-25,62.70525360107422
2012-04-26,63.10459899902344
2012-04-27,63.30422592163086
2012-04-30,63.56850051879883
2012-05-01,64.44934844970703
2012-05-02,64.24967193603516
2012-05-03,63.362937927246094
2012-05-04,63.39230728149414
2012-05-07,63.6742057800293
2012-05-08,63.62134552001953
2012-05-09,63.31599807739258
2012-05-10,63.53915023803711
2012-05-11,63.603729248046875
2012-05-14,63.13981628417969
2012-05-15,62.54084014892578
2012-05-16,61.595375061035156
2012-05-17,59.72795867919922
2012-05-18,59.234676361083984
2012-05-21,60.77912139892578
2012-05-22,60.64994430541992
2012-05-23,60.83784103393555
2012-05-24,61.10208511352539
2012-05-25,60.98463821411133
2012-05-29,61.8537483215332
2012-05-30,60.29167556762695
2012-05-31,60.44438934326172
2012-06-01,59.493072509765625
2012-06-04,58.88233184814453
2012-06-05,59.65745544433594
2012-06-06,61.14908218383789
2012-06-07,60.98463821411133
2012-06-08,61.77741622924805
2012-06-11,59.833675384521484
2012-06-12,59.93349838256836
2012-06-13,59.604644775390625
2012-06-14,60.608829498291016
2012-06-15,61.090389251708984
2012-06-18,61.624752044677734
2012-06-19,61.842010498046875
2012-06-20,61.977073669433594
2012-06-21,60.86133575439453
2012-06-22,60.66753005981445
2012-06-25,61.12559127807617
2012-06-26,61.13144302368164
2012-06-27,61.308570861816406
2012-06-28,61.90482711791992
2012-06-29,63.976966857910156
2012-07-02,64.68538665771484
2012-07-03,65.08684539794922
2012-07-05,64.56733703613281
2012-07-06,65.04551696777344
2012-07-09,64.72080993652344
2012-07-10,64.02422332763672
2012-07-11,64.31937408447266
2012-07-12,64.28987121582031
2012-07-13,65.28755950927734
2012-07-16,65.23442840576172
2012-07-17,66.0904769897461
2012-07-18,65.54141235351562
2012-07-19,65.1458740234375
2012-07-20,64.8979263305664
2012-07-23,64.39022064208984
2012-07-24,64.0773696899414
2012-07-25,64.18358612060547
2012-07-26,65.00418853759766
2012-07-27,65.40563201904297
2012-07-30,65.18722534179688
2012-07-31,65.47056579589844
2012-08-01,65.64768981933594
2012-08-02,66.0078125
2012-08-03,66.71034240722656
2012-08-06,66.81069946289062
2012-08-07,66.432861328125
2012-08-08,65.40563201904297
2012-08-09,65.2462387084961
2012-08-10,65.3525161743164
2012-08-13,65.52958679199219
2012-08-14,65.26985931396484
2012-08-15,65.73033905029297
2012-08-16,66.11408233642578
2012-08-17,65.97830200195312
2012-08-20,65.73033905029297
2012-08-21,65.73624420166016
2012-08-22,65.89564514160156
2012-08-23,65.87200927734375
2012-08-24,66.02552795410156
2012-08-27,65.7834701538086
2012-08-28,66.03143310546875
2012-08-29,66.03143310546875
2012-08-30,65.76576232910156
2012-08-31,66.19671630859375
2012-09-04,66.56864166259766
2012-09-05,66.34432220458984
2012-09-06,66.68079376220703
2012-09-07,67.51911163330078
2012-09-10,66.83429718017578
2012-09-11,66.52142333984375
2012-09-12,66.56864166259766
2012-09-13,67.79070281982422
2012-09-14,68.52272033691406
2012-09-17,68.40467071533203
2012-09-18,67.86151885986328
2012-09-19,67.09996032714844
2012-09-20,66.43877410888672
2012-09-21,67.02913665771484
2012-09-24,66.45648193359375
2012-09-25,65.42334747314453
2012-09-26,65.50048065185547
2012-09-27,66.08784484863281
2012-09-28,65.62507629394531
2012-10-01,64.93092346191406
2012-10-02,65.13263702392578
2012-10-03,65.55388641357422
2012-10-04,65.19197082519531
2012-10-05,65.35213470458984
2012-10-08,65.2750244140625
2012-10-09,65.01394653320312
2012-10-10,64.96651458740234
2012-10-11,64.93683624267578
2012-10-12,64.65798950195312
2012-10-15,65.18605041503906
2012-10-16,65.42929077148438
2012-10-17,65.34027099609375
2012-10-18,66.12938690185547
2012-10-19,64.98431396484375
2012-10-22,64.8419189453125
2012-10-23,63.89263153076172
2012-10-24,63.90446472167969
2012-10-25,63.69090270996094
2012-10-26,63.20441436767578
2012-10-31,63.06794738769531
2012-11-01,63.57819366455078
2012-11-02,63.61378860473633
2012-11-05,63.12134552001953
2012-11-06,63.5129280090332
2012-11-07,62.93742370605469
2012-11-08,61.51942443847656
2012-11-09,61.16937255859375
2012-11-12,60.801544189453125
2012-11-13,60.28536605834961
2012-11-14,59.3657341003418
2012-11-15,59.347938537597656
2012-11-16,59.8344612121582
2012-11-19,60.44554901123047
2012-11-20,60.66507339477539
2012-11-21,60.32097244262695
2012-11-23,61.145660400390625
2012-11-26,60.87864303588867
2012-11-27,60.30315017700195
2012-11-28,60.19042205810547
2012-11-29,60.629478454589844
2012-11-30,60.89052200317383
2012-12-03,60.86680603027344
2012-12-04,60.83119201660156
2012-12-05,60.848976135253906
2012-12-06,61.83979797363281
2012-12-07,62.53399658203125
2012-12-10,62.29072570800781
2012-12-11,62.22543716430664
2012-12-12,61.86354064941406
2012-12-13,61.555030822753906
2012-12-14,61.69150161743164
2012-12-17,62.20173263549805
2012-12-18,62.53399658203125
2012-12-19,62.41530990600586
2012-12-20,63.28744888305664
2012-12-21,62.71196746826172
2012-12-24,62.88402557373047
2012-12-26,62.66448974609375
2012-12-27,63.08238983154297
2012-12-28,62.646602630615234
2012-12-31,63.16594314575195
2013-01-02,63.66740798950195
2013-01-03,63.7450065612793
2013-01-04,64.15692138671875
2013-01-07,64.6285400390625
2013-01-08,64.07335662841797
2013-01-09,64.21064758300781
2013-01-10,64.11512756347656
2013-01-11,63.87636184692383
2013-01-14,64.09129333496094
2013-01-15,64.89122772216797
2013-01-16,64.22855377197266
2013-01-17,63.94798278808594
2013-01-18,64.371826171875
2013-01-22,65.02255249023438
2013-01-23,64.92705535888672
2013-01-24,65.0703125
2013-01-25,65.3449478149414
2013-01-28,64.96882629394531
2013-01-29,64.9807357788086
2013-01-30,63.583839416503906
2013-01-31,62.84954833984375
2013-02-01,62.74209976196289
2013-02-04,62.38389587402344
2013-02-05,62.097381591796875
2013-02-06,62.22272491455078
2013-02-07,62.1928825378418
2013-02-08,62.76599884033203
2013-02-11,62.85554504394531
2013-02-12,63.894283294677734
2013-02-13,63.98379898071289
2013-02-14,64.08529663085938
2013-02-15,64.00173950195312
2013-02-19,64.08529663085938
2013-02-20,63.5898323059082
2013-02-21,62.957000732421875
2013-02-22,63.44056701660156
2013-02-25,62.09141159057617
2013-02-26,62.20481872558594
2013-02-27,62.025726318359375
2013-02-28,62.0137825012207
2013-03-01,61.79888153076172
2013-03-04,62.366031646728516
2013-03-05,62.831661224365234
2013-03-06,62.58094024658203
2013-03-07,61.98392105102539
2013-03-08,61.42277145385742
2013-03-11,62.10929870605469
2013-03-12,62.55106735229492
2013-03-13,62.6346435546875
2013-03-14,63.08238983154297
2013-03-15,62.831661224365234
2013-03-18,62.50931167602539
2013-03-19,61.375022888183594
2013-03-20,60.80194854736328
2013-03-21,60.121341705322266
2013-03-22,60.28255081176758
2013-03-25,60.22882843017578
2013-03-26,60.48118209838867
2013-03-27,60.28291320800781
2013-03-28,60.721519470214844
2013-04-01,60.385047912597656
2013-04-02,61.37043762207031
2013-04-03,62.04939270019531
2013-04-04,63.395301818847656
2013-04-05,63.83993911743164
2013-04-08,64.7291488647461
2013-04-09,65.08369445800781
2013-04-10,66.01499938964844
2013-04-11,66.39952087402344
2013-04-12,66.30940246582031
2013-04-15,64.98754119873047
2013-04-16,65.81069946289062
2013-04-17,65.66650390625
2013-04-18,65.54031372070312
2013-04-19,65.97295379638672
2013-04-22,65.40814208984375
2013-04-23,65.14376831054688
2013-04-24,65.11971282958984
2013-04-25,64.92145538330078
2013-04-26,64.7531967163086
2013-04-29,65.58238220214844
2013-04-30,65.75060272216797
2013-05-01,65.31797790527344
2013-05-02,65.52831268310547
2013-05-03,65.23988342285156
2013-05-06,65.61842346191406
2013-05-07,66.27335357666016
2013-05-08,66.57976531982422
2013-05-09,66.11714935302734
2013-05-10,66.8321304321289
2013-05-13,66.63987731933594
2013-05-14,66.39352416992188
2013-05-15,67.13255310058594
2013-05-16,66.89822387695312
2013-05-17,67.55314636230469
2013-05-20,68.31622314453125
2013-05-21,68.8509750366211
2013-05-22,67.88963317871094
2013-05-23,67.66729736328125
2013-05-24,67.55915832519531
2013-05-28,66.78404998779297
2013-05-29,65.84074401855469
2013-05-30,65.07764434814453
2013-05-31,64.03819274902344
2013-06-03,65.1858139038086
2013-06-04,65.46821594238281
2013-06-05,64.80126190185547
2013-06-06,65.84074401855469
2013-06-07,65.97893524169922
2013-06-10,65.68451690673828
2013-06-11,64.23046875
2013-06-12,64.00216674804688
2013-06-13,66.561767578125
2013-06-14,66.14715576171875
2013-06-17,66.8321304321289
2013-06-18,66.81412506103516
2013-06-19,64.59700012207031
2013-06-20,60.43313217163086
2013-06-21,61.25028991699219
2013-06-24,61.664859771728516
2013-06-25,61.68288803100586
2013-06-26,62.831764221191406
2013-06-27,64.38578033447266
2013-06-28,63.77505874633789
2013-07-01,63.34574890136719
2013-07-02,64.14997100830078
2013-07-03,63.448551177978516
2013-07-05,63.59967803955078
2013-07-08,63.77505874633789
2013-07-09,64.88766479492188
2013-07-10,64.61555480957031
2013-07-11,66.93148040771484
2013-07-12,66.7319107055664
2013-07-15,66.33282470703125
2013-07-16,66.2119140625
2013-07-17,65.9397964477539
2013-07-18,66.82261657714844
2013-07-19,66.58074188232422
2013-07-22,67.33053588867188
2013-07-23,67.11891174316406
2013-07-24,65.92768096923828
2013-07-25,65.63745880126953
2013-07-26,66.36309051513672
2013-07-29,65.89141845703125
2013-07-30,65.74024963378906
2013-07-31,64.66998291015625
2013-08-01,63.490867614746094
2013-08-02,62.868038177490234
2013-08-05,62.880149841308594
2013-08-06,62.837799072265625
2013-08-07,62.069862365722656
2013-08-08,62.2815055847168
2013-08-09,63.5452880859375
2013-08-12,62.783382415771484
2013-08-13,62.3480339050293
2013-08-14,62.5294303894043
2013-08-15,61.525665283203125
2013-08-16,60.140968322753906
2013-08-19,59.42140579223633
2013-08-20,61.404754638671875
2013-08-21,60.95123291015625
2013-08-22,61.338226318359375
2013-08-23,62.45688247680664
2013-08-26,62.86198806762695
2013-08-27,62.5294303894043
2013-08-28,62.13034439086914
2013-08-29,61.91267013549805
2013-08-30,61.97917175292969
2013-09-03,61.48334503173828
2013-09-04,62.26942443847656
2013-09-05,61.96708679199219
2013-09-06,63.3759880065918
2013-09-09,63.96856689453125
2013-09-10,64.47044372558594
2013-09-11,64.67601776123047
2013-09-12,63.24897384643555
2013-09-13,63.369930267333984
2013-09-16,64.0108642578125
2013-09-17,63.914146423339844
