Date,ROP
2010-11-05,65.79396057128906
2010-11-08,65.50951385498047
2010-11-09,65.50028228759766
2010-11-10,66.20684051513672
2010-11-11,65.57371520996094
2010-11-12,65.03231048583984
2010-11-15,65.53705596923828
2010-11-16,64.0412826538086
2010-11-17,64.3165283203125
2010-11-18,65.35348510742188
2010-11-19,66.10592651367188
2010-11-22,66.20684051513672
2010-11-23,65.56452941894531
2010-11-24,67.40896606445312
2010-11-26,66.77578735351562
2010-11-29,66.27111053466797
2010-11-30,66.4454345703125
2010-12-01,67.67507934570312
2010-12-02,68.64774322509766
2010-12-03,69.08822631835938
2010-12-06,69.67550659179688
2010-12-07,70.28115844726562
2010-12-08,70.17103576660156
2010-12-09,70.51972961425781
2010-12-10,71.30887603759766
2010-12-13,70.96016693115234
2010-12-14,70.99689483642578
2010-12-15,70.83171081542969
2010-12-16,71.96959686279297
2010-12-17,71.66677856445312
2010-12-20,70.77664947509766
2010-12-21,71.44654846191406
2010-12-22,71.55665588378906
2010-12-23,70.46467590332031
2010-12-27,71.2905502319336
2010-12-28,70.99689483642578
2010-12-29,70.96016693115234
2010-12-30,70.51972961425781
2010-12-31,70.13434600830078
2011-01-03,70.71241760253906
2011-01-04,69.68470764160156
2011-01-05,70.07064056396484
2011-01-06,69.50091552734375
2011-01-07,68.80248260498047
2011-01-10,68.9863052368164
2011-01-11,69.45494842529297
2011-01-12,69.28955841064453
2011-01-13,69.15172576904297
2011-01-14,69.26199340820312
2011-01-18,69.53766632080078
2011-01-19,68.0489273071289
2011-01-20,67.59864044189453
2011-01-21,67.92948913574219
2011-01-24,68.7013931274414
2011-01-25,68.85761260986328
2011-01-26,69.83171844482422
2011-01-27,70.44739532470703
2011-01-28,69.55604553222656
2011-01-31,71.3939437866211
2011-02-01,72.51507568359375
2011-02-02,72.68046569824219
2011-02-03,72.69888305664062
2011-02-04,73.49836730957031
2011-02-07,74.1600112915039
2011-02-08,75.45576477050781
2011-02-09,75.50167846679688
2011-02-10,76.35633850097656
2011-02-11,76.95362091064453
2011-02-14,77.90934753417969
2011-02-15,77.6244888305664
2011-02-16,78.12991333007812
2011-02-17,77.73472595214844
2011-02-18,78.37803649902344
2011-02-22,76.72391510009766
2011-02-23,76.2184829711914
2011-02-24,75.56605529785156
2011-02-25,76.46658325195312
2011-02-28,77.31204986572266
2011-03-01,76.48502349853516
2011-03-02,77.84506225585938
2011-03-03,80.39976501464844
2011-03-04,78.98454284667969
2011-03-07,77.99207305908203
2011-03-08,78.90184783935547
2011-03-09,79.333740234375
2011-03-10,77.52342987060547
2011-03-11,77.6244888305664
2011-03-14,76.8433837890625
2011-03-15,76.23686218261719
2011-03-16,75.24436950683594
2011-03-17,75.81414794921875
2011-03-18,77.3304214477539
2011-03-21,78.84671783447266
2011-03-22,78.414794921875
2011-03-23,77.87263488769531
2011-03-24,78.17588806152344
2011-03-25,78.90184783935547
2011-03-28,78.26776885986328
2011-03-29,78.81916046142578
2011-03-30,78.78238677978516
2011-03-31,79.45320129394531
2011-04-01,81.17166137695312
2011-04-04,81.28193664550781
2011-04-05,80.50083923339844
2011-04-06,80.040771484375
2011-04-07,79.35069274902344
2011-04-08,78.61461639404297
2011-04-11,78.3937759399414
2011-04-12,77.84170532226562
2011-04-13,77.99812316894531
2011-04-14,77.77730560302734
2011-04-15,78.07171630859375
2011-04-18,76.6823501586914
2011-04-19,77.1056137084961
2011-04-20,78.94584655761719
2011-04-21,79.47029113769531
2011-04-25,79.2586669921875
2011-04-26,80.23397827148438
2011-04-27,79.4979019165039
2011-04-28,79.58991241455078
2011-04-29,79.58071899414062
2011-05-02,79.29547882080078
2011-05-03,78.68820190429688
2011-05-04,77.12400817871094
2011-05-05,77.27122497558594
2011-05-06,77.05960083007812
2011-05-09,77.16083526611328
2011-05-10,78.08094024658203
2011-05-11,76.86637115478516
2011-05-12,77.2896499633789
2011-05-13,76.06588745117188
2011-05-16,76.35110473632812
2011-05-17,75.58740997314453
2011-05-18,76.36030578613281
2011-05-19,76.7191390991211
2011-05-20,76.7191390991211
2011-05-23,75.51380920410156
2011-05-24,74.47407531738281
2011-05-25,75.53218841552734
2011-05-26,75.78985595703125
2011-05-27,76.36030578613281
2011-05-31,76.8019790649414
2011-06-01,73.7656021118164
2011-06-02,74.740966796875
2011-06-03,73.31475830078125
2011-06-06,72.59706115722656
2011-06-07,73.50797271728516
2011-06-08,73.23193359375
2011-06-09,73.11231994628906
2011-06-10,72.3210220336914
2011-06-13,72.04500579833984
2011-06-14,73.4803695678711
2011-06-15,72.21063232421875
2011-06-16,72.57866668701172
2011-06-17,73.62759399414062
2011-06-20,73.99563598632812
2011-06-21,75.6334228515625
2011-06-22,75.37580871582031
2011-06-23,75.01696014404297
2011-06-24,74.56608581542969
2011-06-27,74.41888427734375
2011-06-28,75.73467254638672
2011-06-29,76.12107849121094
2011-06-30,76.64555358886719
2011-07-01,77.05960083007812
2011-07-05,76.9031982421875
2011-07-06,77.48359680175781
2011-07-07,78.12855529785156
2011-07-08,77.08747863769531
2011-07-11,75.66859436035156
2011-07-12,75.13424682617188
2011-07-13,75.6409912109375
2011-07-14,74.68281555175781
2011-07-15,75.70545959472656
2011-07-18,74.64592742919922
2011-07-19,75.6409912109375
2011-07-20,76.19379425048828
2011-07-21,77.31777954101562
2011-07-22,77.8153076171875
2011-07-25,80.2752456665039
2011-07-26,79.41841125488281
2011-07-27,76.68208312988281
2011-07-28,75.84367370605469
2011-07-29,75.20795440673828
2011-08-01,73.96414947509766
2011-08-02,71.63319396972656
2011-08-03,72.90462493896484
2011-08-04,68.74943542480469
2011-08-05,67.46881866455078
2011-08-08,62.41071701049805
2011-08-09,65.59849548339844
2011-08-10,62.290958404541016
2011-08-11,65.94861602783203
2011-08-12,66.9159927368164
2011-08-15,67.76364135742188
2011-08-16,65.4695053100586
2011-08-17,65.0733413696289
2011-08-18,62.217220306396484
2011-08-19,60.779945373535156
2011-08-22,60.72468948364258
2011-08-23,63.249107360839844
2011-08-24,65.10096740722656
2011-08-25,65.09176635742188
2011-08-26,66.57510375976562
2011-08-29,68.97057342529297
2011-08-30,69.58785247802734
2011-08-31,70.8961410522461
2011-09-01,69.58785247802734
2011-09-02,67.68070220947266
2011-09-06,66.64884185791016
2011-09-07,68.97057342529297
2011-09-08,67.63463592529297
2011-09-09,65.32211303710938
2011-09-12,65.4234390258789
2011-09-13,67.15555572509766
2011-09-14,67.19242095947266
2011-09-15,70.09456634521484
2011-09-16,69.99324035644531
2011-09-19,68.7218017578125
2011-09-20,67.59777069091797
2011-09-21,65.34971618652344
2011-09-22,62.25406265258789
2011-09-23,64.44686126708984
2011-09-26,64.89832305908203
2011-09-27,66.14207458496094
2011-09-28,65.74594116210938
2011-09-29,66.44612884521484
2011-09-30,63.48867416381836
2011-10-03,61.1761474609375
2011-10-04,64.50216674804688
2011-10-05,66.45842742919922
2011-10-06,67.8241195678711
2011-10-07,67.47347259521484
2011-10-10,69.9557113647461
2011-10-11,70.26951599121094
2011-10-12,71.5059814453125
2011-10-13,69.69738006591797
2011-10-14,71.93968963623047
2011-10-17,69.30979919433594
2011-10-18,71.25685119628906
2011-10-19,70.65705871582031
2011-10-20,70.42632293701172
2011-10-21,71.69056701660156
2011-10-24,72.76099395751953
2011-10-25,72.43803405761719
2011-10-26,73.39768981933594
2011-10-27,76.06454467773438
2011-10-28,76.4889907836914
2011-10-31,74.83726501464844
2011-11-01,72.82556915283203
2011-11-02,74.7541732788086
2011-11-03,77.7347412109375
2011-11-04,76.8673324584961
2011-11-07,77.6701431274414
2011-11-08,78.26073455810547
2011-11-09,75.28939819335938
2011-11-10,76.17522430419922
2011-11-11,78.81441497802734
2011-11-14,78.92513275146484
2011-11-15,80.00476837158203
2011-11-16,78.34380340576172
2011-11-17,76.34137725830078
2011-11-18,76.8488998413086
2011-11-21,75.16943359375
2011-11-22,75.26171112060547
2011-11-23,73.36082458496094
2011-11-25,73.29619598388672
2011-11-28,76.2214126586914
2011-11-29,76.43365478515625
2011-11-30,78.61136627197266
2011-12-01,78.13155364990234
2011-12-02,78.0023422241211
2011-12-05,78.5929183959961
2011-12-06,78.13155364990234
2011-12-07,77.71634674072266
2011-12-08,76.73815155029297
2011-12-09,78.03927612304688
2011-12-12,76.54434967041016
2011-12-13,76.32292175292969
2011-12-14,75.13249969482422
2011-12-15,75.65851593017578
2011-12-16,76.66431427001953
2011-12-19,76.56282043457031
2011-12-20,80.2354736328125
2011-12-21,79.45111846923828
2011-12-22,80.7337646484375
2011-12-23,81.38895416259766
2011-12-27,81.59195709228516
2011-12-28,79.8017578125
2011-12-29,80.27239990234375
2011-12-30,80.16163635253906
2012-01-03,81.398193359375
2012-01-04,81.35011291503906
2012-01-05,82.69024658203125
2012-01-06,83.03218841552734
2012-01-09,83.54976654052734
2012-01-10,84.70504760742188
2012-01-11,85.083984375
2012-01-12,85.6015396118164
2012-01-13,85.78636932373047
2012-01-17,85.89732360839844
2012-01-18,86.52576446533203
2012-01-19,87.5978775024414
2012-01-20,86.95092010498047
2012-01-23,87.015625
2012-01-24,87.80118560791016
2012-01-25,88.07843780517578
2012-01-26,87.10804748535156
2012-01-27,87.21894073486328
2012-01-30,87.19119262695312
2012-01-31,86.31319427490234
2012-02-01,89.16903686523438
2012-02-02,86.35015869140625
2012-02-03,86.7475814819336
2012-02-06,87.16349029541016
2012-02-07,87.4315185546875
2012-02-08,87.27438354492188
2012-02-09,87.26512908935547
2012-02-10,86.1468276977539
2012-02-13,87.14498901367188
2012-02-14,87.0710678100586
2012-02-15,86.27623748779297
2012-02-16,87.35758209228516
2012-02-17,87.48696899414062
2012-02-21,88.06919860839844
2012-02-22,87.80118560791016
2012-02-23,87.18199920654297
2012-02-24,87.41300201416016
2012-02-27,87.3390884399414
2012-02-28,86.12837219238281
2012-02-29,84.58488464355469
2012-03-01,86.32244110107422
2012-03-02,86.44259643554688
2012-03-05,86.46109771728516
2012-03-06,84.70504760742188
2012-03-07,85.95275115966797
2012-03-08,87.09883117675781
2012-03-09,87.84740447998047
2012-03-12,88.30950164794922
2012-03-13,90.4537124633789
2012-03-14,91.63672637939453
2012-03-15,91.57202911376953
2012-03-16,91.86775970458984
2012-03-19,91.90472412109375
2012-03-20,92.21895599365234
2012-03-21,92.26516723632812
2012-03-22,91.77536010742188
2012-03-23,92.1450424194336
2012-03-26,92.87517547607422
2012-03-27,93.0785140991211
2012-03-28,91.63672637939453
2012-03-29,91.29475402832031
2012-03-30,91.64599609375
2012-04-02,91.7384033203125
2012-04-03,91.5997314453125
2012-04-04,90.81413269042969
2012-04-05,90.63853454589844
2012-04-09,89.59417724609375
2012-04-10,88.02296447753906
2012-04-11,89.18737030029297
2012-04-12,91.26062774658203
2012-04-13,90.41835021972656
2012-04-16,90.65901947021484
2012-04-17,92.4638671875
2012-04-18,91.48277282714844
2012-04-19,89.73344421386719
2012-04-20,90.83484649658203
2012-04-23,91.49203491210938
2012-04-24,91.44572448730469
2012-04-25,93.70411682128906
2012-04-26,94.51860809326172
2012-04-27,95.04618072509766
2012-04-30,94.31498718261719
2012-05-01,95.13874816894531
2012-05-02,95.3238754272461
2012-05-03,94.61116790771484
2012-05-04,93.23208618164062
2012-05-07,93.44498443603516
2012-05-08,93.602294921875
2012-05-09,93.32463073730469
2012-05-10,94.09288024902344
2012-05-11,94.27796936035156
2012-05-14,93.48197937011719
2012-05-15,93.43570709228516
2012-05-16,92.96369171142578
2012-05-17,89.65015411376953
2012-05-18,88.46544647216797
2012-05-21,91.40876007080078
2012-05-22,91.96404266357422
2012-05-23,92.74152374267578
2012-05-24,92.88964080810547
2012-05-25,92.87108612060547
2012-05-29,94.94439697265625
2012-05-30,94.12065124511719
2012-05-31,93.68563842773438
2012-06-01,90.24250793457031
2012-06-04,88.77082824707031
2012-06-05,89.63162994384766
2012-06-06,91.98255920410156
2012-06-07,91.67713165283203
2012-06-08,92.70452117919922
2012-06-11,91.18658447265625
2012-06-12,93.20430755615234
2012-06-13,91.91776275634766
2012-06-14,92.53791046142578
2012-06-15,93.27835083007812
2012-06-18,93.87996673583984
2012-06-19,95.23128509521484
2012-06-20,94.21318817138672
2012-06-21,91.73265075683594
2012-06-22,91.82521057128906
2012-06-25,88.98374938964844
2012-06-26,88.48392486572266
2012-06-27,89.05777740478516
2012-06-28,88.28030395507812
2012-06-29,91.24213409423828
2012-07-02,90.26101684570312
2012-07-03,91.39949798583984
2012-07-05,91.69564819335938
2012-07-06,89.89080047607422
2012-07-09,89.82603454589844
2012-07-10,89.1318359375
2012-07-11,87.88793182373047
2012-07-12,87.53573608398438
2012-07-13,89.15778350830078
2012-07-16,87.7581558227539
2012-07-17,87.66547393798828
2012-07-18,89.24116516113281
2012-07-19,89.547119140625
2012-07-20,89.93639373779297
2012-07-23,88.80554962158203
2012-07-24,86.87764739990234
2012-07-25,86.9610366821289
2012-07-26,88.86117553710938
2012-07-27,91.38233184814453
2012-07-30,92.35557556152344
2012-07-31,92.17945098876953
2012-08-01,94.02396392822266
2012-08-02,94.5986099243164
2012-08-03,95.97044372558594
2012-08-06,95.72019958496094
2012-08-07,95.78504943847656
2012-08-08,96.52657318115234
2012-08-09,96.28561401367188
2012-08-10,97.10124206542969
2012-08-13,97.30514526367188
2012-08-14,97.11053466796875
2012-08-15,97.32369995117188
2012-08-16,98.06523132324219
2012-08-17,98.32478332519531
2012-08-20,97.4627456665039
2012-08-21,96.57293701171875
2012-08-22,96.3597183227539
2012-08-23,96.86953735351562
2012-08-24,96.56365966796875
2012-08-27,96.2392578125
2012-08-28,95.6645736694336
2012-08-29,95.62747955322266
2012-08-30,95.02501678466797
2012-08-31,95.27527618408203
2012-09-04,94.99720764160156
2012-09-05,94.5615463256836
2012-09-06,97.24028778076172
2012-09-07,97.18466186523438
2012-09-10,96.99928283691406
2012-09-11,96.82317352294922
2012-09-12,96.46168518066406
2012-09-13,97.37006378173828
2012-09-14,97.50910186767578
2012-09-17,97.18466186523438
2012-09-18,98.51941680908203
2012-09-19,101.03128814697266
2012-09-20,100.83663177490234
2012-09-21,101.2259292602539
2012-09-24,102.959228515625
2012-09-25,102.08793640136719
2012-09-26,101.46694946289062
2012-09-27,102.06939697265625
2012-09-28,101.85621643066406
2012-10-01,101.24445343017578
2012-10-02,101.4761962890625
2012-10-03,101.27227783203125
2012-10-04,102.08793640136719
2012-10-05,103.08895874023438
2012-10-08,102.9128646850586
2012-10-09,100.79029083251953
2012-10-10,100.71418762207031
2012-10-11,101.80928802490234
2012-10-12,101.67008209228516
2012-10-15,102.17125701904297
2012-10-16,102.85802459716797
2012-10-17,102.87660217285156
2012-10-18,102.14344024658203
2012-10-19,100.05524444580078
2012-10-22,99.8603515625
2012-10-23,99.07151794433594
2012-10-24,98.66316223144531
2012-10-25,101.01116943359375
2012-10-26,100.97405242919922
2012-10-31,101.31742095947266
2012-11-01,101.92997741699219
2012-11-02,102.48682403564453
2012-11-05,102.4404067993164
2012-11-06,103.45197296142578
2012-11-07,101.37310791015625
2012-11-08,100.46359252929688
2012-11-09,100.7884292602539
2012-11-12,101.02044677734375
2012-11-13,100.23160552978516
2012-11-14,99.30352783203125
2012-11-15,99.94389343261719
2012-11-16,100.12020874023438
2012-11-19,103.08077239990234
2012-11-20,104.8533706665039
2012-11-21,103.81396484375
2012-11-23,105.00184631347656
2012-11-26,103.73969268798828
2012-11-27,103.08077239990234
2012-11-28,103.35920715332031
2012-11-29,103.22926330566406
2012-11-30,103.5076675415039
2012-12-03,102.2269515991211
2012-12-04,101.26175689697266
2012-12-05,102.5888900756836
2012-12-06,103.44271087646484
2012-12-07,103.73042297363281
2012-12-10,104.15734100341797
2012-12-11,104.6491928100586
2012-12-12,104.09236907958984
2012-12-13,103.29425048828125
2012-12-14,102.08773803710938
2012-12-17,102.20838165283203
2012-12-18,103.22926330566406
2012-12-19,101.72819519042969
2012-12-20,102.93647766113281
2012-12-21,103.19673919677734
2012-12-24,102.94576263427734
2012-12-26,101.97914123535156
2012-12-27,102.3044662475586
2012-12-28,101.26347351074219
2012-12-31,103.614990234375
2013-01-02,106.4033432006836
2013-01-03,106.52415466308594
2013-01-04,107.3699722290039
2013-01-07,106.92384338378906
2013-01-08,106.69146728515625
2013-01-09,107.07254028320312
2013-01-10,106.39403533935547
2013-01-11,106.31038665771484
2013-01-14,106.2174301147461
2013-01-15,106.2546157836914
2013-01-16,106.08729553222656
2013-01-17,107.09112548828125
2013-01-18,108.15070343017578
2013-01-22,109.74006652832031
2013-01-23,109.39615631103516
2013-01-24,110.23265075683594
2013-01-25,110.44642639160156
2013-01-28,110.13973999023438
2013-01-29,110.79032897949219
2013-01-30,109.40544128417969
2013-01-31,109.16376495361328
2013-02-01,110.87397766113281
2013-02-04,109.19168090820312
2013-02-05,110.33489227294922
2013-02-06,110.92041778564453
2013-02-07,110.06536102294922
2013-02-08,110.92041778564453
2013-02-11,110.71595764160156
2013-02-12,111.13423919677734
2013-02-13,111.32941436767578
2013-02-14,111.40376281738281
2013-02-15,111.57107543945312
2013-02-19,113.07677459716797
2013-02-20,113.02099609375
2013-02-21,113.3927993774414
2013-02-22,115.53982543945312
2013-02-25,112.74215698242188
2013-02-26,113.63442993164062
2013-02-27,115.61417388916016
2013-02-28,115.81863403320312
2013-03-01,116.12537384033203
2013-03-04,116.21833038330078
2013-03-05,116.8781967163086
2013-03-06,116.16255950927734
2013-03-07,116.7109375
2013-03-08,116.98046875
2013-03-11,117.3336410522461
2013-03-12,115.82794952392578
2013-03-13,115.8651123046875
2013-03-14,117.02691650390625
2013-03-15,115.93949890136719
2013-03-18,115.69778442382812
2013-03-19,116.47856140136719
2013-03-20,117.17564392089844
2013-03-21,115.6420669555664
2013-03-22,116.78528594970703
2013-03-25,116.07891845703125
2013-03-26,117.21282196044922
2013-03-27,117.23139953613281
2013-03-28,118.3281478881836
2013-04-01,117.03622436523438
2013-04-02,115.87443542480469
2013-04-03,114.72189331054688
2013-04-04,115.1958999633789
2013-04-05,113.97834777832031
2013-04-08,114.61035919189453
2013-04-09,114.12705993652344
2013-04-10,115.76973724365234
2013-04-11,115.73250579833984
2013-04-12,114.81109619140625
2013-04-15,110.82772064208984
2013-04-16,112.85665130615234
2013-04-17,112.1865234375
2013-04-18,113.87112426757812
2013-04-19,114.01071166992188
2013-04-22,114.00139617919922
2013-04-23,115.36023712158203
2013-04-24,115.36952209472656
2013-04-25,115.09033203125
2013-04-26,114.76455688476562
2013-04-29,110.45542907714844
2013-04-30,111.35820770263672
2013-05-01,109.93424987792969
2013-05-02,110.31585693359375
2013-05-03,111.46991729736328
2013-05-06,111.87010955810547
2013-05-07,112.65190887451172
2013-05-08,112.68915557861328
2013-05-09,112.50297546386719
2013-05-10,113.20101165771484
2013-05-13,112.61466217041016
2013-05-14,113.83386993408203
2013-05-15,113.57327270507812
2013-05-16,112.86595153808594
2013-05-17,115.2113265991211
2013-05-20,115.33231353759766
2013-05-21,116.15135192871094
2013-05-22,114.67151641845703
2013-05-23,114.5970687866211
2013-05-24,114.53192138671875
2013-05-28,117.57527923583984
2013-05-29,115.67664337158203
2013-05-30,116.57013702392578
2013-05-31,115.61154174804688
2013-06-03,116.78418731689453
2013-06-04,115.36952209472656
2013-06-05,113.64775848388672
2013-06-06,113.65705108642578
2013-06-07,115.1740951538086
2013-06-10,115.22991943359375
2013-06-11,112.89387512207031
2013-06-12,111.2837905883789
2013-06-13,113.08001708984375
2013-06-14,112.12136840820312
2013-06-17,114.96932983398438
2013-06-18,116.169921875
2013-06-19,115.18339538574219
2013-06-20,112.86595153808594
2013-06-21,113.61981964111328
2013-06-24,111.70259094238281
2013-06-25,111.93523406982422
2013-06-26,112.04692840576172
2013-06-27,115.4067611694336
2013-06-28,115.61154174804688
2013-07-01,116.73767852783203
2013-07-02,116.03964233398438
2013-07-03,115.91862487792969
2013-07-05,118.98062133789062
2013-07-08,118.1243896484375
2013-07-09,119.55768585205078
2013-07-10,119.45050811767578
2013-07-11,121.32363891601562
2013-07-12,121.52863311767578
2013-07-15,121.5658950805664
2013-07-16,120.1680908203125
2013-07-17,120.42900848388672
2013-07-18,121.7429428100586
2013-07-19,122.73081970214844
2013-07-22,123.28060913085938
2013-07-23,123.01036834716797
2013-07-24,122.78668212890625
2013-07-25,122.6003189086914
2013-07-26,122.27415466308594
2013-07-29,118.18313598632812
2013-07-30,118.07130432128906
2013-07-31,117.3816909790039
2013-08-01,119.25481414794922
2013-08-02,118.73292541503906
2013-08-05,118.05267333984375
2013-08-06,117.73580932617188
2013-08-07,117.4375991821289
2013-08-08,117.26055145263672
2013-08-09,117.18598937988281
2013-08-12,118.51863098144531
2013-08-13,118.86338806152344
2013-08-14,118.0340576171875
2013-08-15,116.53369903564453
2013-08-16,116.94371032714844
2013-08-19,116.12364959716797
2013-08-20,116.42185974121094
2013-08-21,115.66703033447266
2013-08-22,116.94371032714844
2013-08-23,117.41898345947266
2013-08-26,116.93438720703125
2013-08-27,114.76309204101562
2013-08-28,115.32221221923828
2013-08-29,115.56450653076172
2013-08-30,115.2756118774414
2013-09-03,116.13294219970703
2013-09-04,117.67061614990234
2013-09-05,117.82902526855469
2013-09-06,117.82902526855469
2013-09-09,119.33868408203125
2013-09-10,120.86701202392578
2013-09-11,120.96949005126953
2013-09-12,121.19316101074219
2013-09-13,121.81751251220703
2013-09-16,122.83329010009766
2013-09-17,122.94509887695312
2013-09-18,124.71572875976562
