Date,MSFT
2010-09-29,18.642297744750977
2010-09-30,18.63468360900879
2010-10-01,18.550992965698242
2010-10-04,18.193357467651367
2010-10-05,18.528167724609375
2010-10-06,18.589033126831055
2010-10-07,18.665132522583008
2010-10-08,18.695558547973633
2010-10-11,18.71076774597168
2010-10-12,18.893402099609375
2010-10-13,19.28146743774414
2010-10-14,19.19776725769043
2010-10-15,19.433645248413086
2010-10-18,19.646697998046875
2010-10-19,19.09884262084961
2010-10-20,19.258638381958008
2010-10-21,19.342330932617188
2010-10-22,19.311893463134766
2010-10-25,19.167327880859375
2010-10-26,19.70757293701172
2010-10-27,19.821704864501953
2010-10-28,19.996721267700195
2010-10-29,20.293476104736328
2010-11-01,20.506532669067383
2010-11-02,20.841325759887695
2010-11-03,20.567399978637695
2010-11-04,20.651105880737305
2010-11-05,20.430435180664062
2010-11-08,20.400001525878906
2010-11-09,20.506532669067383
2010-11-10,20.498918533325195
2010-11-11,20.301084518432617
2010-11-12,19.989112854003906
2010-11-15,19.93584442138672
2010-11-16,19.7597599029541
2010-11-17,19.57601547241211
2010-11-18,19.782730102539062
2010-11-19,19.667896270751953
2010-11-22,19.698514938354492
2010-11-23,19.23150634765625
2010-11-24,19.42289924621582
2010-11-26,19.33102798461914
2010-11-29,19.376968383789062
2010-11-30,19.33868980407715
2010-12-01,19.93584632873535
2010-12-02,20.586597442626953
2010-12-03,20.686115264892578
2010-12-06,20.548320770263672
2010-12-07,20.5712890625
2010-12-08,20.84688949584961
2010-12-09,20.732059478759766
2010-12-10,20.931106567382812
2010-12-13,20.862201690673828
2010-12-14,21.14546775817871
2010-12-15,21.32155418395996
2010-12-16,21.42873764038086
2010-12-17,21.359830856323242
2010-12-20,21.290924072265625
2010-12-21,21.489986419677734
2010-12-22,21.581846237182617
2010-12-23,21.666065216064453
2010-12-27,21.489986419677734
2010-12-28,21.44405174255371
2010-12-29,21.413421630859375
2010-12-30,21.32155418395996
2010-12-31,21.36750030517578
2011-01-03,21.42108154296875
2011-01-04,21.505294799804688
2011-01-05,21.4363956451416
2011-01-06,22.064163208007812
2011-01-07,21.895750045776367
2011-01-10,21.604812622070312
2011-01-11,21.52060890197754
2011-01-12,21.857467651367188
2011-01-13,21.581846237182617
2011-01-14,21.666065216064453
2011-01-18,21.941679000854492
2011-01-19,21.796218872070312
2011-01-20,21.704347610473633
2011-01-21,21.45170021057129
2011-01-24,21.727319717407227
2011-01-25,21.780906677246094
2011-01-26,22.033550262451172
2011-01-27,22.102449417114258
2011-01-28,21.244991302490234
2011-01-31,21.229692459106445
2011-02-01,21.42873764038086
2011-02-02,21.390453338623047
2011-02-03,21.16843605041504
2011-02-04,21.260311126708984
2011-02-07,21.58951187133789
2011-02-08,21.650760650634766
2011-02-09,21.413421630859375
2011-02-10,21.053598403930664
2011-02-11,20.862201690673828
2011-02-14,20.84688949584961
2011-02-15,20.762178421020508
2011-02-16,20.80838394165039
2011-02-17,20.954710006713867
2011-02-18,20.839195251464844
2011-02-22,20.477237701416016
2011-02-23,20.477237701416016
2011-02-24,20.615861892700195
2011-02-25,20.446430206298828
2011-02-28,20.469541549682617
2011-03-01,20.146089553833008
2011-03-02,20.084484100341797
2011-03-03,20.176897048950195
2011-03-04,19.984375
2011-03-07,19.807241439819336
2011-03-08,19.95356559753418
2011-03-09,19.938161849975586
2011-03-10,19.568506240844727
2011-03-11,19.77644157409668
2011-03-14,19.784141540527344
2011-03-15,19.55310821533203
2011-03-16,19.091041564941406
2011-03-17,19.083343505859375
2011-03-18,19.098739624023438
2011-03-21,19.506895065307617
2011-03-22,19.483797073364258
2011-03-23,19.668621063232422
2011-03-24,19.87654685974121
2011-03-25,19.730226516723633
2011-03-28,19.568506240844727
2011-03-29,19.630117416381836
2011-03-30,19.722530364990234
2011-03-31,19.55310821533203
2011-04-01,19.62241554260254
2011-04-04,19.67632293701172
2011-04-05,19.85345458984375
2011-04-06,20.13838768005371
2011-04-07,20.176897048950195
2011-04-08,20.07677459716797
2011-04-11,20.007471084594727
2011-04-12,19.74563217163086
2011-04-13,19.737930297851562
2011-04-14,19.576208114624023
2011-04-15,19.5377140045166
2011-04-18,19.31437110900879
2011-04-19,19.368282318115234
2011-04-20,19.83804702758789
2011-04-21,19.65322494506836
2011-04-25,19.722530364990234
2011-04-26,20.169193267822266
2011-04-27,20.31551170349121
2011-04-28,20.569652557373047
2011-04-29,19.961261749267578
2011-05-02,19.761030197143555
2011-05-03,19.87654685974121
2011-05-04,20.069080352783203
2011-05-05,19.86115264892578
2011-05-06,19.922761917114258
2011-05-09,19.8919620513916
2011-05-10,19.768735885620117
2011-05-11,19.529996871948242
2011-05-12,19.49920082092285
2011-05-13,19.27586555480957
2011-05-16,18.921615600585938
2011-05-17,19.00688362121582
2011-05-18,19.13866424560547
2011-05-19,19.161916732788086
2011-05-20,18.98362922668457
2011-05-23,18.735580444335938
2011-05-24,18.720073699951172
2011-05-25,18.75109100341797
2011-05-26,19.12315559387207
2011-05-27,19.192920684814453
2011-05-31,19.38671875
2011-06-01,18.937122344970703
2011-06-02,18.774328231811523
2011-06-03,18.534029006958008
2011-06-06,18.611555099487305
2011-06-07,18.650312423706055
2011-06-08,18.55729103088379
2011-06-09,18.57279396057129
2011-06-10,18.379009246826172
2011-06-13,18.634803771972656
2011-06-14,18.774328231811523
2011-06-15,18.402259826660156
2011-06-16,18.603803634643555
2011-06-17,18.805341720581055
2011-06-20,18.96813201904297
2011-06-21,19.192920684814453
2011-06-22,19.1076602935791
2011-06-23,19.09214973449707
2011-06-24,18.836355209350586
2011-06-27,19.53398895263672
2011-06-28,19.999082565307617
2011-06-29,19.859554290771484
2011-06-30,20.154117584228516
2011-07-01,20.16962432861328
2011-07-05,20.177370071411133
2011-07-06,20.40991973876953
2011-07-07,20.750991821289062
2011-07-08,20.867263793945312
2011-07-11,20.642465591430664
2011-07-12,20.57270622253418
2011-07-13,20.642465591430664
2011-07-14,20.51844024658203
2011-07-15,20.758743286132812
2011-07-18,20.61145782470703
2011-07-19,21.34785270690918
2011-07-20,20.975788116455078
2011-07-21,21.006793975830078
2011-07-22,21.340112686157227
2011-07-25,21.634674072265625
2011-07-26,21.766447067260742
2011-07-27,21.185081481933594
2011-07-28,21.48739242553711
2011-07-29,21.239337921142578
2011-08-01,21.138568878173828
2011-08-02,20.77424430847168
2011-08-03,20.867263793945312
2011-08-04,20.10761070251465
2011-08-05,19.906070709228516
2011-08-08,18.97587776184082
2011-08-09,19.828548431396484
2011-08-10,18.75882911682129
2011-08-11,19.5262451171875
2011-08-12,19.456472396850586
2011-08-15,19.774282455444336
2011-08-16,19.774288177490234
2011-08-17,19.6962890625
2011-08-18,19.243854522705078
2011-08-19,18.760223388671875
2011-08-22,18.705625534057617
2011-08-23,19.282859802246094
2011-08-24,19.423267364501953
2011-08-25,19.16585350036621
2011-08-26,19.6962890625
2011-08-29,20.156517028808594
2011-08-30,20.460739135742188
2011-08-31,20.749351501464844
2011-09-01,20.445133209228516
2011-09-02,20.12531280517578
2011-09-06,19.89909553527832
2011-09-07,20.28132438659668
2011-09-08,20.452939987182617
2011-09-09,20.078510284423828
2011-09-12,20.195514678955078
2011-09-13,20.312522888183594
2011-09-14,20.67134666442871
2011-09-15,21.053573608398438
2011-09-16,21.154979705810547
2011-09-19,21.22518539428711
2011-09-20,21.045764923095703
2011-09-21,20.273517608642578
2011-09-22,19.548078536987305
2011-09-23,19.548078536987305
2011-09-26,19.8444881439209
2011-09-27,20.023910522460938
2011-09-28,19.953697204589844
2011-09-29,19.852294921875
2011-09-30,19.415468215942383
2011-10-03,19.134654998779297
2011-10-04,19.76649284362793
2011-10-05,20.195514678955078
2011-10-06,20.54654312133789
2011-10-07,20.47633171081543
2011-10-10,21.014568328857422
2011-10-11,21.061372756958008
2011-10-12,21.03017234802246
2011-10-13,21.20177459716797
2011-10-14,21.271984100341797
2011-10-17,21.045764923095703
2011-10-18,21.30318832397461
2011-10-19,21.162790298461914
2011-10-20,21.092578887939453
2011-10-21,21.186187744140625
2011-10-24,21.209585189819336
2011-10-25,20.913162231445312
2011-10-26,20.741554260253906
2011-10-27,21.256385803222656
2011-10-28,21.045764923095703
2011-10-31,20.772756576538086
2011-11-01,20.273517608642578
2011-11-02,20.289119720458984
2011-11-03,20.694753646850586
2011-11-04,20.47633171081543
2011-11-07,20.90535545349121
2011-11-08,21.186187744140625
2011-11-09,20.437332153320312
2011-11-10,20.499738693237305
2011-11-11,20.991168975830078
2011-11-14,20.874160766601562
2011-11-15,21.01563262939453
2011-11-16,20.48904800415039
2011-11-17,20.072519302368164
2011-11-18,19.883899688720703
2011-11-21,19.64812469482422
2011-11-22,19.483070373535156
2011-11-23,19.231578826904297
2011-11-25,19.097980499267578
2011-11-28,19.545949935913086
2011-11-29,19.522371292114258
2011-11-30,20.10395622253418
2011-12-01,19.86817741394043
2011-12-02,19.821025848388672
2011-12-05,20.198272705078125
2011-12-06,20.166831970214844
2011-12-07,20.119678497314453
2011-12-08,19.962491989135742
2011-12-09,20.198272705078125
2011-12-12,20.04894256591797
2011-12-13,20.245424270629883
2011-12-14,20.11180877685547
2011-12-15,20.088241577148438
2011-12-16,20.434043884277344
2011-12-19,20.064661026000977
2011-12-20,20.45762062072754
2011-12-21,20.245424270629883
2011-12-22,20.284713745117188
2011-12-23,20.45762062072754
2011-12-27,20.465476989746094
2011-12-28,20.29257583618164
2011-12-29,20.44976043701172
2011-12-30,20.40260124206543
2012-01-03,21.03921127319336
2012-01-04,21.53433609008789
2012-01-05,21.75440216064453
2012-01-06,22.092355728149414
2012-01-09,21.801551818847656
2012-01-10,21.880144119262695
2012-01-11,21.785837173461914
2012-01-12,22.005891799926758
2012-01-13,22.202367782592773
2012-01-17,22.210241317749023
2012-01-18,22.18665885925293
2012-01-19,22.100200653076172
2012-01-20,23.349817276000977
2012-01-23,23.365543365478516
2012-01-24,23.05903434753418
2012-01-25,23.231937408447266
2012-01-26,23.184778213500977
2012-01-27,22.97258186340332
2012-01-30,23.271236419677734
2012-01-31,23.20836067199707
2012-02-01,23.491294860839844
2012-02-02,23.538442611694336
2012-02-03,23.766361236572266
2012-02-06,23.734933853149414
2012-02-07,23.852815628051758
2012-02-08,24.09645652770996
2012-02-09,24.182903289794922
2012-02-10,23.970701217651367
2012-02-13,24.0335750579834
2012-02-14,23.930734634399414
2012-02-15,23.77251434326172
2012-02-16,24.753480911254883
2012-02-17,24.721832275390625
2012-02-21,24.872142791748047
2012-02-22,24.737661361694336
2012-02-23,24.816770553588867
2012-02-24,24.903789520263672
2012-02-27,24.800947189331055
2012-02-28,25.21231460571289
2012-02-29,25.109472274780273
2012-03-01,25.54457664489746
2012-03-02,25.378456115722656
2012-03-05,25.156946182250977
2012-03-06,24.96706771850586
2012-03-07,25.18858528137207
2012-03-08,25.323068618774414
2012-03-09,25.307249069213867
2012-03-12,25.346799850463867
2012-03-13,25.84519386291504
2012-03-14,25.92430305480957
2012-03-15,25.987590789794922
2012-03-16,25.78981590270996
2012-03-19,25.473379135131836
2012-03-20,25.307249069213867
2012-03-21,25.243967056274414
2012-03-22,25.315156936645508
2012-03-23,25.323068618774414
2012-03-26,25.781909942626953
2012-03-27,25.726537704467773
2012-03-28,25.465469360351562
2012-03-29,25.41008949279785
2012-03-30,25.520841598510742
2012-04-02,25.54457664489746
2012-04-03,25.267698287963867
2012-04-04,24.6901912689209
2012-04-05,24.93543243408203
2012-04-09,24.603172302246094
2012-04-10,24.104774475097656
2012-04-11,24.009845733642578
2012-04-12,24.508237838745117
2012-04-13,24.373754501342773
2012-04-16,24.58734893798828
2012-04-17,24.872142791748047
2012-04-18,24.63481903076172
2012-04-19,24.53197479248047
2012-04-20,25.647415161132812
2012-04-23,25.41008949279785
2012-04-24,25.251873016357422
2012-04-25,25.473379135131836
2012-04-26,25.40217399597168
2012-04-27,25.299335479736328
2012-04-30,25.330984115600586
2012-05-01,25.323068618774414
2012-05-02,25.156946182250977
2012-05-03,25.12529754638672
2012-05-04,24.508237838745117
2012-05-07,24.247177124023438
2012-05-08,24.128511428833008
2012-05-09,24.334192276000977
2012-05-10,24.318374633789062
2012-05-11,24.650636672973633
2012-05-14,24.27091407775879
2012-05-15,24.055906295776367
2012-05-16,23.809053421020508
2012-05-17,23.66572380065918
2012-05-18,23.307397842407227
2012-05-21,23.68962287902832
2012-05-22,23.697586059570312
2012-05-23,23.179990768432617
2012-05-24,23.14814567565918
2012-05-25,23.140174865722656
2012-05-29,23.5383243560791
2012-05-30,23.36313819885254
2012-05-31,23.24370002746582
2012-06-01,22.65444564819336
2012-06-04,22.734071731567383
2012-06-05,22.70222282409668
2012-06-06,23.371105194091797
2012-06-07,23.275541305541992
2012-06-08,23.609987258911133
2012-06-11,23.012775421142578
2012-06-12,23.323328018188477
2012-06-13,23.195920944213867
2012-06-14,23.36313819885254
2012-06-15,23.904619216918945
2012-06-18,23.76128387451172
2012-06-19,24.446094512939453
2012-06-20,24.629240036010742
2012-06-21,24.00017547607422
2012-06-22,24.446094512939453
2012-06-25,23.78517723083496
2012-06-26,23.904619216918945
2012-06-27,24.02406120300293
2012-06-28,23.817018508911133
2012-06-29,24.35849952697754
2012-07-02,24.33461570739746
2012-07-03,24.493865966796875
2012-07-05,24.446094512939453
2012-07-06,24.039979934692383
2012-07-09,23.888694763183594
2012-07-10,23.681659698486328
2012-07-11,23.331287384033203
2012-07-12,22.79777717590332
2012-07-13,23.4029483795166
2012-07-16,23.44277000427246
2012-07-17,23.617948532104492
2012-07-18,24.247018814086914
2012-07-19,24.422203063964844
2012-07-20,23.98424530029297
2012-07-23,23.315366744995117
2012-07-24,23.211849212646484
2012-07-25,22.9570369720459
2012-07-26,23.21979522705078
2012-07-27,23.697586059570312
2012-07-30,23.60202407836914
2012-07-31,23.466657638549805
2012-08-01,23.418874740600586
2012-08-02,23.24370002746582
2012-08-03,23.68962287902832
2012-08-06,23.848875045776367
2012-08-07,24.095720291137695
2012-08-08,24.151466369628906
2012-08-09,24.286832809448242
2012-08-10,24.22313690185547
2012-08-13,24.199235916137695
2012-08-14,24.151153564453125
2012-08-15,24.207265853881836
2012-08-16,24.672170639038086
2012-08-17,24.76835060119629
2012-08-20,24.640108108520508
2012-08-21,24.688190460205078
2012-08-22,24.479799270629883
2012-08-23,24.255352020263672
2012-08-24,24.495819091796875
2012-08-27,24.60002899169922
2012-08-28,24.551925659179688
2012-08-29,24.56795883178711
2012-08-30,24.303449630737305
2012-08-31,24.70423126220703
2012-09-04,24.359560012817383
2012-09-05,24.359560012817383
2012-09-06,25.129060745239258
2012-09-07,24.808429718017578
2012-09-10,24.624073028564453
2012-09-11,24.680177688598633
2012-09-12,24.672170639038086
2012-09-13,24.800411224365234
2012-09-14,25.016843795776367
2012-09-17,25.016843795776367
2012-09-18,24.992786407470703
2012-09-19,24.888587951660156
2012-09-20,25.209217071533203
2012-09-21,25.000810623168945
2012-09-24,24.672170639038086
2012-09-25,24.359560012817383
2012-09-26,24.183212280273438
2012-09-27,24.175193786621094
2012-09-28,23.85457420349121
2012-10-01,23.63814926147461
2012-10-02,23.7744197845459
2012-10-03,23.93472671508789
2012-10-04,24.07099151611328
2012-10-05,23.926708221435547
2012-10-08,23.87060546875
2012-10-09,23.46982192993164
2012-10-10,23.22934913635254
2012-10-11,23.20530128479004
2012-10-12,23.40570068359375
2012-10-15,23.654178619384766
2012-10-16,23.63814926147461
2012-10-17,23.718303680419922
2012-10-18,23.646163940429688
2012-10-19,22.95682144165039
2012-10-22,22.443819046020508
2012-10-23,22.483898162841797
2012-10-24,22.363662719726562
2012-10-25,22.347627639770508
2012-10-26,22.61214256286621
2012-10-31,22.87666130065918
2012-11-01,23.662200927734375
2012-11-02,23.646163940429688
2012-11-05,23.750368118286133
2012-11-06,23.93472671508789
2012-11-07,23.30950355529785
2012-11-08,23.09308624267578
2012-11-09,23.109113693237305
2012-11-12,22.62015724182129
2012-11-13,21.892824172973633
2012-11-14,21.690786361694336
2012-11-15,21.545326232910156
2012-11-16,21.43217658996582
2012-11-19,21.601892471313477
2012-11-20,21.585725784301758
2012-11-21,21.779687881469727
2012-11-23,22.38579750061035
2012-11-26,22.13526725769043
2012-11-27,21.884740829467773
2012-11-28,22.111024856567383
2012-11-29,21.779687881469727
2012-11-30,21.512996673583984
2012-12-03,21.35944366455078
2012-12-04,21.310958862304688
2012-12-05,21.553401947021484
2012-12-06,21.601892471313477
2012-12-07,21.383689880371094
2012-12-10,21.771604537963867
2012-12-11,22.078702926635742
2012-12-12,22.01405143737793
2012-12-13,21.908985137939453
2012-12-14,21.666536331176758
2012-12-17,21.900901794433594
2012-12-18,22.272655487060547
2012-12-19,22.070615768432617
2012-12-20,22.36963653564453
2012-12-21,22.183757781982422
2012-12-24,21.868576049804688
2012-12-26,21.706954956054688
2012-12-27,21.78776741027832
2012-12-28,21.456422805786133
2012-12-31,21.585725784301758
2013-01-02,22.321142196655273
2013-01-03,22.022127151489258
2013-01-04,21.609970092773438
2013-01-07,21.569564819335938
2013-01-08,21.456422805786133
2013-01-09,21.57764434814453
2013-01-10,21.383689880371094
2013-01-11,21.682703018188477
2013-01-14,21.7311954498291
2013-01-15,21.989805221557617
2013-01-16,21.852418899536133
2013-01-17,22.022127151489258
2013-01-18,22.022127151489258
2013-01-22,21.94131088256836
2013-01-23,22.313066482543945
2013-01-24,22.3292293548584
2013-01-25,22.531265258789062
2013-01-28,22.555511474609375
2013-01-29,22.63632583618164
2013-01-30,22.507020950317383
2013-01-31,22.183757781982422
2013-02-01,22.571674346923828
2013-02-04,22.175674438476562
2013-02-05,22.22416114807129
2013-02-06,22.09486198425293
2013-02-07,22.04637336730957
2013-02-08,22.264575958251953
2013-02-11,22.515094757080078
2013-02-12,22.531265258789062
2013-02-13,22.652481079101562
2013-02-14,22.66056251525879
2013-02-15,22.63632583618164
2013-02-19,22.85633087158203
2013-02-20,22.70965576171875
2013-02-21,22.400014877319336
2013-02-22,22.620023727416992
2013-02-25,22.3022403717041
2013-02-26,22.3022403717041
2013-02-27,22.660768508911133
2013-02-28,22.652618408203125
2013-03-01,22.77484703063965
2013-03-04,22.93781852722168
2013-03-05,23.100784301757812
2013-03-06,22.888933181762695
2013-03-07,22.929672241210938
2013-03-08,22.815593719482422
2013-03-11,22.70965576171875
2013-03-12,22.742252349853516
2013-03-13,22.75040054321289
2013-03-14,22.929672241210938
2013-03-15,22.848176956176758
2013-03-18,22.89708137512207
2013-03-19,22.962263107299805
2013-03-20,23.07633399963379
2013-03-21,22.90522003173828
2013-03-22,23.01929473876953
2013-03-25,22.94595718383789
2013-03-26,22.94595718383789
2013-03-27,23.11708641052246
2013-03-28,23.312644958496094
2013-04-01,23.312644958496094
2013-04-02,23.46745491027832
2013-04-03,23.27189826965332
2013-04-04,23.304500579833984
2013-04-05,23.38597869873047
2013-04-08,23.29634666442871
2013-04-09,24.12748908996582
2013-04-10,24.673423767089844
2013-04-11,23.58153533935547
2013-04-12,23.45931625366211
2013-04-15,23.377830505371094
2013-04-16,23.605989456176758
2013-04-17,23.491910934448242
2013-04-18,23.45931625366211
2013-04-19,24.257856369018555
2013-04-22,25.12158966064453
2013-04-23,24.93418312072754
2013-04-24,25.87939453125
2013-04-25,26.02606773376465
2013-04-26,25.90384292602539
2013-04-29,26.572006225585938
2013-04-30,26.971282958984375
2013-05-01,26.661649703979492
2013-05-02,27.02017593383789
2013-05-03,27.289079666137695
2013-05-06,27.500932693481445
2013-05-07,27.14240074157715
2013-05-08,26.88165283203125
2013-05-09,26.612762451171875
2013-05-10,26.63719367980957
2013-05-13,26.914247512817383
2013-05-14,27.513246536254883
2013-05-15,27.775833129882812
2013-05-16,27.96456527709961
2013-05-17,28.61279296875
2013-05-20,28.78512191772461
2013-05-21,28.596384048461914
2013-05-22,28.399459838867188
2013-05-23,28.021997451782227
2013-05-24,28.12046241760254
2013-05-28,28.73588752746582
2013-05-29,28.621013641357422
2013-05-30,28.744094848632812
2013-05-31,28.637414932250977
2013-06-03,29.20359992980957
2013-06-04,28.711275100708008
2013-06-05,28.538951873779297
2013-06-06,28.6866455078125
2013-06-07,29.26925277709961
2013-06-10,29.105127334594727
2013-06-11,28.588178634643555
2013-06-12,28.71947479248047
2013-06-13,28.489717483520508
2013-06-14,28.227149963378906
2013-06-17,28.71947479248047
2013-06-18,28.70306968688965
2013-06-19,28.383045196533203
2013-06-20,27.48043441772461
2013-06-21,27.299909591674805
2013-06-24,27.66916275024414
2013-06-25,27.628131866455078
2013-06-26,28.186105728149414
2013-06-27,28.40765953063965
2013-06-28,28.342016220092773
2013-07-01,28.19430923461914
2013-07-02,27.84967613220215
2013-07-03,27.907127380371094
2013-07-05,28.07123565673828
2013-07-08,28.169706344604492
2013-07-09,28.186105728149414
2013-07-10,28.473297119140625
2013-07-11,29.2856502532959
2013-07-12,29.26925277709961
2013-07-15,29.679515838623047
2013-07-16,29.761594772338867
2013-07-17,29.326677322387695
2013-07-18,29.08051109313965
2013-07-19,25.76546859741211
2013-07-22,26.266008377075195
2013-07-23,26.1101016998291
2013-07-24,26.224985122680664
2013-07-25,25.757259368896484
2013-07-26,25.94599151611328
2013-07-29,25.88035011291504
2013-07-30,26.13471794128418
2013-07-31,26.126516342163086
2013-08-01,25.987022399902344
2013-08-02,26.16753387451172
2013-08-05,26.01163101196289
2013-08-06,25.913169860839844
2013-08-07,26.30703353881836
2013-08-08,26.98809814453125
2013-08-09,26.83219337463379
2013-08-12,26.9716854095459
2013-08-13,26.63288688659668
2013-08-14,26.732046127319336
2013-08-15,26.26929473876953
2013-08-16,26.27756118774414
2013-08-19,25.938758850097656
2013-08-20,26.128820419311523
2013-08-21,26.120561599731445
2013-08-22,26.765098571777344
2013-08-23,28.71525764465332
2013-08-26,28.219453811645508
2013-08-27,27.484020233154297
2013-08-28,27.285694122314453
2013-08-29,27.72365951538086
2013-08-30,27.599702835083008
2013-09-03,26.343669891357422
2013-09-04,25.781761169433594
2013-09-05,25.80654525756836
2013-09-06,25.740434646606445
2013-09-09,26.16187858581543
2013-09-10,26.765098571777344
2013-09-11,27.0543212890625
2013-09-12,27.012998580932617
2013-09-13,27.29395866394043
2013-09-16,27.103900909423828
2013-09-17,27.21133804321289
