Date,TJX
2011-04-13,10.60816478729248
2011-04-14,10.581265449523926
2011-04-15,10.641279220581055
2011-04-18,10.703361511230469
2011-04-19,10.715778350830078
2011-04-20,10.825461387634277
2011-04-21,10.875131607055664
2011-04-25,10.891690254211426
2011-04-26,11.00344181060791
2011-04-27,11.028270721435547
2011-04-28,11.117260932922363
2011-04-29,11.096566200256348
2011-05-02,11.032414436340332
2011-05-03,11.00964641571045
2011-05-04,11.022064208984375
2011-05-05,11.044830322265625
2011-05-06,10.91031265258789
2011-05-09,11.001368522644043
2011-05-10,11.117676734924316
2011-05-11,11.094830513000488
2011-05-12,11.356520652770996
2011-05-13,11.333671569824219
2011-05-16,11.279675483703613
2011-05-17,10.812370300292969
2011-05-18,10.936984062194824
2011-05-19,10.831061363220215
2011-05-20,10.928678512573242
2011-05-23,10.959830284118652
2011-05-24,10.993064880371094
2011-05-25,10.928678512573242
2011-05-26,11.150903701782227
2011-05-27,11.103137016296387
2011-05-31,11.011752128601074
2011-06-01,10.799914360046387
2011-06-02,10.660757064819336
2011-06-03,10.596373558044434
2011-06-06,10.448911666870117
2011-06-07,10.49045181274414
2011-06-08,10.428144454956055
2011-06-09,10.473833084106445
2011-06-10,10.278606414794922
2011-06-13,10.280682563781738
2011-06-14,10.299378395080566
2011-06-15,10.291069030761719
2011-06-16,10.297301292419434
2011-06-17,10.396986961364746
2011-06-20,10.463451385498047
2011-06-21,10.606756210327148
2011-06-22,10.594297409057617
2011-06-23,10.608835220336914
2011-06-24,10.326379776000977
2011-06-27,10.390758514404297
2011-06-28,10.704370498657227
2011-06-29,10.801986694335938
2011-06-30,10.909984588623047
2011-07-01,11.042908668518066
2011-07-05,11.15921401977539
2011-07-06,11.171676635742188
2011-07-07,11.420902252197266
2011-07-08,11.456212997436523
2011-07-11,11.514363288879395
2011-07-12,11.466596603393555
2011-07-13,11.479057312011719
2011-07-14,11.44167423248291
2011-07-15,11.476983070373535
2011-07-18,11.439597129821777
2011-07-19,11.634827613830566
2011-07-20,11.61613655090332
2011-07-21,11.699209213256836
2011-07-22,11.670134544372559
2011-07-25,11.491520881652832
2011-07-26,11.643132209777832
2011-07-27,11.391827583312988
2011-07-28,11.466596603393555
2011-07-29,11.4852876663208
2011-08-01,11.368982315063477
2011-08-02,11.034601211547852
2011-08-03,11.142599105834961
2011-08-04,10.853910446166992
2011-08-05,10.945293426513672
2011-08-08,10.544449806213379
2011-08-09,11.096900939941406
2011-08-10,10.571555137634277
2011-08-11,11.061458587646484
2011-08-12,11.234488487243652
2011-08-15,11.180286407470703
2011-08-16,11.453383445739746
2011-08-17,11.363741874694824
2011-08-18,11.023934364318848
2011-08-19,11.01976490020752
2011-08-22,11.061458587646484
2011-08-23,11.503414154052734
2011-08-24,11.607654571533203
2011-08-25,11.217813491821289
2011-08-26,11.397095680236816
2011-08-29,11.51175594329834
2011-08-30,11.484654426574707
2011-08-31,11.386673927307129
2011-09-01,11.046866416931152
2011-09-02,10.896767616271973
2011-09-06,10.859243392944336
2011-09-07,11.071882247924805
2011-09-08,11.051031112670898
2011-09-09,10.796700477600098
2011-09-12,10.942627906799316
2011-09-13,10.980154991149902
2011-09-14,11.15318775177002
2011-09-15,11.586804389953613
2011-09-16,11.934950828552246
2011-09-19,11.959970474243164
2011-09-20,12.141338348388672
2011-09-21,11.77651596069336
2011-09-22,11.580552101135254
2011-09-23,11.793192863464355
2011-09-26,12.06628704071045
2011-09-27,12.03918743133545
2011-09-28,12.001660346984863
2011-09-29,11.609734535217285
2011-09-30,11.563873291015625
2011-10-03,11.257421493530273
2011-10-04,11.55970573425293
2011-10-05,11.755664825439453
2011-10-06,11.590974807739258
2011-10-07,11.611818313598633
2011-10-10,12.04961109161377
2011-10-11,12.105896949768066
2011-10-12,12.028763771057129
2011-10-13,11.987068176269531
2011-10-14,12.030844688415527
2011-10-17,11.914103507995605
2011-10-18,11.984984397888184
2011-10-19,12.053781509399414
2011-10-20,12.21221923828125
2011-10-21,12.474889755249023
2011-10-24,12.497822761535645
2011-10-25,12.322710037231445
2011-10-26,12.203878402709961
2011-10-27,12.677109718322754
2011-10-28,12.585381507873535
2011-10-31,12.28518009185791
2011-11-01,12.376910209655762
2011-11-02,12.524921417236328
2011-11-03,12.737566947937012
2011-11-04,12.631241798400879
2011-11-07,12.629161834716797
2011-11-08,12.746270179748535
2011-11-09,12.30710506439209
2011-11-10,12.54550552368164
2011-11-11,12.82783031463623
2011-11-14,12.666802406311035
2011-11-15,12.729540824890137
2011-11-16,12.633341789245605
2011-11-17,12.376113891601562
2011-11-18,12.451396942138672
2011-11-21,12.361479759216309
2011-11-22,12.374022483825684
2011-11-23,12.296646118164062
2011-11-25,12.286191940307617
2011-11-28,12.524593353271484
2011-11-29,12.67307186126709
2011-11-30,12.903114318847656
2011-12-01,13.082964897155762
2011-12-02,13.01604175567627
2011-12-05,13.26281452178955
2011-12-06,13.28372573852539
2011-12-07,13.185437202453613
2011-12-08,13.041138648986816
2011-12-09,13.227263450622559
2011-12-12,13.15197467803955
2011-12-13,13.074597358703613
2011-12-14,13.001401901245117
2011-12-15,13.026498794555664
2011-12-16,12.995128631591797
2011-12-19,12.865470886230469
2011-12-20,13.197978973388672
2011-12-21,13.279541015625
2011-12-22,13.434295654296875
2011-12-23,13.658062934875488
2011-12-27,13.672698020935059
2011-12-28,13.559770584106445
2011-12-29,13.672698020935059
2011-12-30,13.499125480651855
2012-01-03,13.32345962524414
2012-01-04,13.474029541015625
2012-01-05,13.867191314697266
2012-01-06,13.898557662963867
2012-01-09,13.739622116088867
2012-01-10,13.710346221923828
2012-01-11,13.706161499023438
2012-01-12,13.658062934875488
2012-01-13,13.62459945678711
2012-01-17,13.798175811767578
2012-01-18,13.980116844177246
2012-01-19,13.994754791259766
2012-01-20,13.923656463623047
2012-01-23,13.92574405670166
2012-01-24,14.065855979919434
2012-01-25,14.212247848510742
2012-01-26,14.210156440734863
2012-01-27,14.08886432647705
2012-01-30,14.10558795928955
2012-01-31,14.249884605407715
2012-02-01,14.281256675720215
2012-02-02,14.245709419250488
2012-02-03,14.442283630371094
2012-02-06,14.354450225830078
2012-02-07,14.51173210144043
2012-02-08,14.436240196228027
2012-02-09,14.499147415161133
2012-02-10,14.411072731018066
2012-02-13,14.432045936584473
2012-02-14,14.465597152709961
2012-02-15,14.276865005493164
2012-02-16,14.356544494628906
2012-02-17,14.624975204467773
2012-02-21,14.771766662597656
2012-02-22,14.734024047851562
2012-02-23,15.069552421569824
2012-02-24,15.086331367492676
2012-02-27,15.409281730651855
2012-02-28,15.50154972076416
2012-02-29,15.354754447937012
2012-03-01,15.556075096130371
2012-03-02,15.551877975463867
2012-03-05,15.686095237731934
2012-03-06,15.438641548156738
2012-03-07,15.585432052612305
2012-03-08,15.82868766784668
2012-03-09,15.988070487976074
2012-03-12,15.967100143432617
2012-03-13,15.958714485168457
2012-03-14,15.97549057006836
2012-03-15,16.017433166503906
2012-03-16,15.89999771118164
2012-03-19,15.979681968688965
2012-03-20,16.134872436523438
2012-03-21,16.319406509399414
2012-03-22,16.315214157104492
2012-03-23,16.20197296142578
2012-03-26,16.508146286010742
2012-03-27,16.57944679260254
2012-03-28,16.5584774017334
2012-03-29,16.449420928955078
2012-03-30,16.65494155883789
2012-04-02,16.72205352783203
2012-04-03,16.612998962402344
2012-04-04,16.508146286010742
2012-04-05,16.898195266723633
2012-04-09,16.780763626098633
2012-04-10,16.218746185302734
2012-04-11,16.600414276123047
2012-04-12,16.675907135009766
2012-04-13,16.701072692871094
2012-04-16,16.85625648498535
2012-04-17,17.3427791595459
2012-04-18,17.355361938476562
2012-04-19,17.233736038208008
2012-04-20,17.204374313354492
2012-04-23,16.961111068725586
2012-04-24,16.881418228149414
2012-04-25,17.28825569152832
2012-04-26,17.518936157226562
2012-04-27,17.808326721191406
2012-04-30,17.493770599365234
2012-05-01,17.636367797851562
2012-05-02,17.837690353393555
2012-05-03,17.804140090942383
2012-05-04,17.506351470947266
2012-05-07,17.40149688720703
2012-05-08,17.365755081176758
2012-05-09,17.35733413696289
2012-05-10,17.57603645324707
2012-05-11,17.34892463684082
2012-05-14,16.697025299072266
2012-05-15,17.853622436523438
2012-05-16,17.8452091217041
2012-05-17,17.21854591369629
2012-05-18,16.84842872619629
2012-05-21,16.961990356445312
2012-05-22,17.062931060791016
2012-05-23,17.104984283447266
2012-05-24,17.201723098754883
2012-05-25,17.189102172851562
2012-05-29,17.49612808227539
2012-05-30,17.382572174072266
2012-05-31,17.857831954956055
2012-06-01,17.201723098754883
2012-06-04,17.298450469970703
2012-06-05,17.2900447845459
2012-06-06,17.756887435913086
2012-06-07,17.47930335998535
2012-06-08,17.43724250793457
2012-06-11,17.34892463684082
2012-06-12,17.538185119628906
2012-06-13,17.416213989257812
2012-06-14,17.68959617614746
2012-06-15,17.857831954956055
2012-06-18,18.101760864257812
2012-06-19,18.286815643310547
2012-06-20,18.13120460510254
2012-06-21,17.8367977142334
2012-06-22,18.169050216674805
2012-06-25,17.84941864013672
2012-06-26,18.1227970123291
2012-06-27,17.76950454711914
2012-06-28,17.49612808227539
2012-06-29,18.055496215820312
2012-07-02,18.177465438842773
2012-07-03,17.874652862548828
2012-07-05,18.543367385864258
2012-07-06,18.686365127563477
2012-07-09,18.774690628051758
2012-07-10,18.505523681640625
2012-07-11,18.341495513916016
2012-07-12,18.53495979309082
2012-07-13,18.837772369384766
2012-07-16,18.812549591064453
2012-07-17,18.95554542541504
2012-07-18,18.91347312927246
2012-07-19,18.917692184448242
2012-07-20,18.635894775390625
2012-07-23,18.593841552734375
2012-07-24,18.509733200073242
2012-07-25,18.62327766418457
2012-07-26,18.58963394165039
2012-07-27,18.799922943115234
2012-07-30,18.88404083251953
2012-07-31,18.62327766418457
2012-08-01,18.45084571838379
2012-08-02,18.9302978515625
2012-08-03,18.97236442565918
2012-08-06,19.03125
2012-08-07,19.033349990844727
2012-08-08,19.016483306884766
2012-08-09,18.974321365356445
2012-08-10,18.746620178222656
2012-08-13,18.65386390686035
2012-08-14,18.986970901489258
2012-08-15,18.98275375366211
2012-08-16,19.054431915283203
2012-08-17,19.358022689819336
2012-08-20,19.328508377075195
2012-08-21,19.30320930480957
2012-08-22,19.433917999267578
2012-08-23,19.218873977661133
2012-08-24,19.341156005859375
2012-08-27,19.26103973388672
2012-08-28,19.307422637939453
2012-08-29,19.665822982788086
2012-08-30,19.227312088012695
2012-08-31,19.307422637939453
2012-09-04,19.463438034057617
2012-09-05,19.23996353149414
2012-09-06,19.514039993286133
2012-09-07,19.33272933959961
2012-09-10,19.328508377075195
2012-09-11,19.20623016357422
2012-09-12,19.223093032836914
2012-09-13,19.632099151611328
2012-09-14,19.58993148803711
2012-09-17,19.387540817260742
2012-09-18,19.1176815032959
2012-09-19,19.096599578857422
2012-09-20,19.046009063720703
2012-09-21,18.784574508666992
2012-09-24,18.68337631225586
2012-09-25,18.577966690063477
2012-09-26,18.805660247802734
2012-09-27,18.995403289794922
2012-09-28,18.885772705078125
2012-10-01,19.147197723388672
2012-10-02,19.046009063720703
2012-10-03,19.06287384033203
2012-10-04,19.185152053833008
2012-10-05,19.14297866821289
2012-10-08,19.08816909790039
2012-10-09,18.830957412719727
2012-10-10,18.873117446899414
2012-10-11,18.502065658569336
2012-10-12,18.059335708618164
2012-10-15,18.28281593322754
2012-10-16,18.173189163208008
2012-10-17,18.152095794677734
2012-10-18,18.228002548217773
2012-10-19,17.94127082824707
2012-10-22,17.6461181640625
2012-10-23,17.953922271728516
2012-10-24,17.705150604248047
2012-10-25,17.43529510498047
2012-10-26,17.173871994018555
2012-10-31,17.553354263305664
2012-11-01,17.835859298706055
2012-11-02,17.506977081298828
2012-11-05,17.705150604248047
2012-11-06,17.571962356567383
2012-11-07,17.343643188476562
2012-11-08,17.064592361450195
2012-11-09,17.221036911010742
2012-11-12,17.32250213623047
2012-11-13,17.78337287902832
2012-11-14,17.79605484008789
2012-11-15,17.75800323486328
2012-11-16,17.94826889038086
2012-11-19,18.637451171875
2012-11-20,18.409130096435547
2012-11-21,18.37529754638672
2012-11-23,18.565574645996094
2012-11-26,18.39644432067871
2012-11-27,18.218868255615234
2012-11-28,18.62053871154785
2012-11-29,18.654356002807617
2012-11-30,18.747385025024414
2012-12-03,18.624755859375
2012-12-04,18.328800201416016
2012-12-05,18.320341110229492
2012-12-06,18.409130096435547
2012-12-07,18.37108039855957
2012-12-10,18.214641571044922
2012-12-11,18.0328311920166
2012-12-12,17.999006271362305
2012-12-13,17.9736328125
2012-12-14,18.015911102294922
2012-12-17,18.442951202392578
2012-12-18,18.468324661254883
2012-12-19,18.286514282226562
2012-12-20,17.905981063842773
2012-12-21,17.736862182617188
2012-12-24,17.846786499023438
2012-12-26,17.43243408203125
2012-12-27,17.55927848815918
2012-12-28,17.597333908081055
2012-12-31,17.94826889038086
2013-01-02,18.252689361572266
2013-01-03,18.848848342895508
2013-01-04,18.84039306640625
2013-01-07,18.71355628967285
2013-01-08,18.39221954345703
2013-01-09,18.464086532592773
2013-01-10,18.48946189880371
2013-01-11,18.586713790893555
2013-01-14,18.574024200439453
2013-01-15,18.751602172851562
2013-01-16,18.738916397094727
2013-01-17,18.86153221130371
2013-01-18,18.920730590820312
2013-01-22,18.886903762817383
2013-01-23,18.781198501586914
2013-01-24,18.97146987915039
2013-01-25,19.07716941833496
2013-01-28,19.001060485839844
2013-01-29,19.13213348388672
2013-01-30,19.246288299560547
2013-01-31,19.1025333404541
2013-02-01,19.153274536132812
2013-02-04,19.127912521362305
2013-02-05,19.292802810668945
2013-02-06,19.216697692871094
2013-02-07,19.191326141357422
2013-02-08,19.31393814086914
2013-02-11,19.195552825927734
2013-02-12,19.159521102905273
2013-02-13,19.07898712158203
2013-02-14,19.163759231567383
2013-02-15,19.07898712158203
2013-02-19,19.138328552246094
2013-02-20,18.778024673461914
2013-02-21,18.739879608154297
2013-02-22,18.74411392211914
2013-02-25,18.472824096679688
2013-02-26,18.51097869873047
2013-02-27,18.968774795532227
2013-02-28,19.062026977539062
2013-03-01,19.066274642944336
2013-03-04,19.159521102905273
2013-03-05,19.151042938232422
2013-03-06,19.049318313598633
2013-03-07,18.913671493530273
2013-03-08,19.03660011291504
2013-03-11,18.98573112487793
2013-03-12,18.900955200195312
2013-03-13,19.08322525024414
2013-03-14,19.159521102905273
2013-03-15,19.040834426879883
2013-03-18,19.053552627563477
2013-03-19,19.117130279541016
2013-03-20,19.240060806274414
2013-03-21,19.33331298828125
2013-03-22,19.761432647705078
2013-03-25,19.973373413085938
2013-03-26,19.930986404418945
2013-03-27,19.875885009765625
2013-03-28,19.81654167175293
2013-04-01,19.880130767822266
2013-04-02,20.07935333251953
2013-04-03,19.96065902709961
2013-04-04,20.087827682495117
2013-04-05,19.98185920715332
2013-04-08,20.113258361816406
2013-04-09,20.2022762298584
2013-04-10,20.13869285583496
2013-04-11,20.660070419311523
2013-04-12,20.59225082397461
2013-04-15,20.155649185180664
2013-04-16,20.22771453857422
2013-04-17,20.05391502380371
2013-04-18,19.795351028442383
2013-04-19,19.922513961791992
2013-04-22,19.98185920715332
2013-04-23,19.990339279174805
2013-04-24,20.100542068481445
2013-04-25,20.469324111938477
2013-04-26,20.51595115661621
2013-04-29,20.702455520629883
2013-04-30,20.67279052734375
2013-05-01,20.49899673461914
2013-05-02,20.715179443359375
2013-05-03,21.00341796875
2013-05-06,20.893207550048828
2013-05-07,21.206878662109375
2013-05-08,21.363712310791016
2013-05-09,21.486648559570312
2013-05-10,21.601089477539062
2013-05-13,21.469688415527344
2013-05-14,21.871408462524414
2013-05-15,21.943675994873047
2013-05-16,21.57807731628418
2013-05-17,21.820398330688477
2013-05-20,21.828899383544922
2013-05-21,21.986188888549805
2013-05-22,21.352779388427734
2013-05-23,21.382537841796875
2013-05-24,21.616352081298828
2013-05-28,21.5483341217041
2013-05-29,21.250761032104492
2013-05-30,21.276268005371094
2013-05-31,21.514326095581055
2013-06-03,21.40380096435547
2013-06-04,21.47181510925293
2013-06-05,21.259260177612305
2013-06-06,21.220998764038086
2013-06-07,21.446304321289062
2013-06-10,21.382537841796875
2013-06-11,21.208253860473633
2013-06-12,21.246509552001953
2013-06-13,21.756624221801758
2013-06-14,21.43355369567871
2013-06-17,21.157238006591797
2013-06-18,21.480316162109375
2013-06-19,21.186994552612305
2013-06-20,20.81715965270996
2013-06-21,21.0382137298584
2013-06-24,20.76614761352539
2013-06-25,20.936193466186523
2013-06-26,21.05521583557129
2013-06-27,21.3060245513916
2013-06-28,21.280519485473633
2013-07-01,21.454814910888672
2013-07-02,21.357036590576172
2013-07-03,21.378284454345703
2013-07-05,21.64610481262207
2013-07-08,21.854406356811523
2013-07-09,21.790634155273438
2013-07-10,22.0074405670166
2013-07-11,22.207239151000977
2013-07-12,22.236995697021484
2013-07-15,22.18597984313965
2013-07-16,22.215734481811523
2013-07-17,22.288007736206055
2013-07-18,22.279504776000977
2013-07-19,22.275251388549805
2013-07-22,22.173227310180664
2013-07-23,22.079710006713867
2013-07-24,21.935171127319336
2013-07-25,22.0074405670166
2013-07-26,21.95643424987793
2013-07-29,22.020193099975586
2013-07-30,22.143470764160156
2013-07-31,22.12221336364746
2013-08-01,22.734355926513672
2013-08-02,22.9256591796875
2013-08-05,23.06168556213379
2013-08-06,22.8533878326416
2013-08-07,22.483549118041992
2013-08-08,22.44104766845703
2013-08-09,22.275251388549805
2013-08-12,22.275251388549805
2013-08-13,22.456424713134766
2013-08-14,22.153759002685547
2013-08-15,21.642223358154297
2013-08-16,21.51861000061035
2013-08-19,21.633703231811523
2013-08-20,23.121421813964844
2013-08-21,23.07025718688965
2013-08-22,23.08731460571289
2013-08-23,23.206682205200195
2013-08-26,23.031904220581055
2013-08-27,22.571521759033203
2013-08-28,22.507570266723633
2013-08-29,22.59283447265625
2013-08-30,22.473472595214844
2013-09-03,22.648252487182617
2013-09-04,22.963695526123047
2013-09-05,23.07025718688965
2013-09-06,22.98501205444336
2013-09-09,22.9977970123291
2013-09-10,22.98501205444336
2013-09-11,23.2620906829834
2013-09-12,23.053220748901367
2013-09-13,23.104372024536133
2013-09-16,23.569013595581055
