Date,CPT
2016-01-25,49.5147819519043
2016-01-26,50.986751556396484
2016-01-27,50.91764450073242
2016-01-28,50.945281982421875
2016-01-29,52.72824478149414
2016-02-01,52.6867561340332
2016-02-02,52.23756790161133
2016-02-03,52.928646087646484
2016-02-04,53.370914459228516
2016-02-05,51.09040832519531
2016-02-08,50.19202423095703
2016-02-09,50.20584487915039
2016-02-10,50.18511962890625
2016-02-11,49.335105895996094
2016-02-12,49.556236267089844
2016-02-16,50.84852981567383
2016-02-17,50.731056213378906
2016-02-18,50.91764450073242
2016-02-19,51.0282096862793
2016-02-22,51.50505065917969
2016-02-23,51.3668327331543
2016-02-24,51.02130889892578
2016-02-25,51.318450927734375
2016-02-26,51.332271575927734
2016-02-29,51.6501579284668
2016-03-01,53.04612350463867
2016-03-02,54.200191497802734
2016-03-03,54.74613952636719
2016-03-04,54.69084548950195
2016-03-07,54.63557052612305
2016-03-08,54.62866973876953
2016-03-09,54.74613952636719
2016-03-10,54.42135238647461
2016-03-11,54.72541046142578
2016-03-14,54.84287643432617
2016-03-15,55.11241149902344
2016-03-16,55.409568786621094
2016-03-17,56.61199951171875
2016-03-18,56.922996520996094
2016-03-21,56.48069763183594
2016-03-22,56.736419677734375
2016-03-23,56.68111801147461
2016-03-24,56.3563346862793
2016-03-28,56.85389709472656
2016-03-29,58.23478317260742
2016-03-30,58.24872589111328
2016-03-31,58.6462516784668
2016-04-01,58.464942932128906
2016-04-04,58.6323127746582
2016-04-05,57.865150451660156
2016-04-06,58.178985595703125
2016-04-07,57.662906646728516
2016-04-08,57.81632614135742
2016-04-11,57.41878890991211
2016-04-12,57.54436492919922
2016-04-13,57.11890411376953
2016-04-14,55.84959030151367
2016-04-15,57.063133239746094
2016-04-18,57.30719757080078
2016-04-19,57.335105895996094
2016-04-20,56.3238639831543
2016-04-21,55.870521545410156
2016-04-22,56.71438980102539
2016-04-25,57.58617401123047
2016-04-26,57.6350212097168
2016-04-27,57.216556549072266
2016-04-28,57.376956939697266
2016-04-29,56.30291748046875
2016-05-02,57.39787673950195
2016-05-03,56.965476989746094
2016-05-04,58.053470611572266
2016-05-05,58.61835861206055
2016-05-06,59.74818801879883
2016-05-09,60.06899642944336
2016-05-10,60.29915237426758
2016-05-11,59.67844009399414
2016-05-12,60.41770935058594
2016-05-13,59.94346618652344
2016-05-16,60.53627014160156
2016-05-17,59.8388557434082
2016-05-18,59.504093170166016
2016-05-19,58.32543182373047
2016-05-20,58.939178466796875
2016-05-23,58.702056884765625
2016-05-24,59.30881881713867
2016-05-25,59.0507698059082
2016-05-26,59.20421600341797
2016-05-27,59.44131088256836
2016-05-31,59.42737579345703
2016-06-01,58.65324020385742
2016-06-02,58.57653045654297
2016-06-03,57.23049545288086
2016-06-06,56.03092575073242
2016-06-07,56.58188247680664
2016-06-08,56.184349060058594
2016-06-09,56.358734130859375
2016-06-10,56.358734130859375
2016-06-13,56.916656494140625
2016-06-14,57.07706832885742
2016-06-15,58.02556228637695
2016-06-16,58.45795440673828
2016-06-17,57.8512077331543
2016-06-20,58.19294738769531
2016-06-21,58.185970306396484
2016-06-22,58.743900299072266
2016-06-23,59.31578826904297
2016-06-24,58.92524719238281
2016-06-27,59.504093170166016
2016-06-28,60.341373443603516
2016-06-29,61.35456466674805
2016-06-30,62.21297073364258
2016-07-01,62.48738098144531
2016-07-05,63.21209716796875
2016-07-06,63.317649841308594
2016-07-07,63.148780822753906
2016-07-08,63.43727493286133
2016-07-11,63.528743743896484
2016-07-12,63.2613639831543
2016-07-13,63.42320251464844
2016-07-14,62.18482208251953
2016-07-15,61.685272216796875
2016-07-18,61.8611946105957
2016-07-19,62.39592742919922
2016-07-20,62.543678283691406
2016-07-21,63.0080680847168
2016-07-22,63.02919387817383
2016-07-25,62.7547721862793
2016-07-26,61.903385162353516
2016-07-27,60.763553619384766
2016-07-28,61.080162048339844
2016-07-29,63.036216735839844
2016-08-01,63.02213668823242
2016-08-02,61.80488586425781
2016-08-03,61.20682144165039
2016-08-04,60.587642669677734
2016-08-05,60.672088623046875
2016-08-08,61.33348083496094
2016-08-09,61.53047180175781
2016-08-10,60.96055221557617
2016-08-11,60.4891357421875
2016-08-12,61.00981521606445
2016-08-15,62.25521469116211
2016-08-16,60.932403564453125
2016-08-17,61.20682144165039
2016-08-18,61.15053939819336
2016-08-19,60.77058029174805
2016-08-22,60.94649887084961
2016-08-23,60.94649887084961
2016-08-24,60.39065170288086
2016-08-25,60.932403564453125
2016-08-26,60.63690948486328
2016-08-29,61.35456466674805
2016-08-30,61.396785736083984
2016-08-31,61.755638122558594
2016-09-01,62.578857421875
2016-09-02,63.036216735839844
2016-09-06,63.35284423828125
2016-09-07,63.79610061645508
2016-09-08,62.269290924072266
2016-09-09,60.01069641113281
2016-09-12,61.07313919067383
2016-09-13,58.88492965698242
2016-09-14,59.4548454284668
2016-09-15,59.75739669799805
2016-09-16,59.62370300292969
2016-09-19,61.50233840942383
2016-09-20,61.706390380859375
2016-09-21,62.18700408935547
2016-09-22,63.51061248779297
2016-09-23,63.9469108581543
2016-09-26,64.54582977294922
2016-09-27,64.08737182617188
2016-09-28,64.46781921386719
2016-09-29,63.26690673828125
2016-09-30,62.46135330200195
2016-10-03,61.10380935668945
2016-10-04,60.41758346557617
2016-10-05,58.754234313964844
2016-10-06,58.09785079956055
2016-10-07,57.80693817138672
2016-10-10,58.21718215942383
2016-10-11,57.29973602294922
2016-10-12,57.762184143066406
2016-10-13,58.05308151245117
2016-10-14,58.05308151245117
2016-10-17,58.120216369628906
2016-10-18,58.16497039794922
2016-10-19,58.545406341552734
2016-10-20,58.51553726196289
2016-10-21,58.739322662353516
2016-10-24,59.09733581542969
2016-10-25,59.10479736328125
2016-10-26,59.373321533203125
2016-10-27,57.85170364379883
2016-10-28,59.19431686401367
2016-10-31,60.745758056640625
2016-11-01,60.044620513916016
2016-11-02,60.216209411621094
2016-11-03,60.60405731201172
2016-11-04,60.97700881958008
2016-11-07,60.68608856201172
2016-11-08,61.30519104003906
2016-11-09,59.71645736694336
2016-11-10,57.92628860473633
2016-11-11,57.73981475830078
2016-11-14,58.493160247802734
2016-11-15,57.031192779541016
2016-11-16,57.70252227783203
2016-11-17,57.061058044433594
2016-11-18,56.72539520263672
2016-11-21,56.688106536865234
2016-11-22,57.97105407714844
2016-11-23,57.97105407714844
2016-11-25,58.43350601196289
2016-11-28,58.70946502685547
2016-11-29,59.11970901489258
2016-11-30,58.70946502685547
2016-12-01,58.53792190551758
2016-12-02,58.754234313964844
2016-12-05,58.61250686645508
2016-12-06,58.05308151245117
2016-12-07,58.38128662109375
2016-12-08,59.209228515625
2016-12-09,59.38079833984375
2016-12-12,60.372825622558594
2016-12-13,60.671180725097656
2016-12-14,60.08396530151367
2016-12-15,60.30982971191406
2016-12-16,61.604713439941406
2016-12-19,61.981117248535156
2016-12-20,62.206974029541016
2016-12-21,61.273460388183594
2016-12-22,62.3123664855957
2016-12-23,62.62102508544922
2016-12-27,62.50811004638672
2016-12-28,62.25213623046875
2016-12-29,62.71138381958008
2016-12-30,63.29106140136719
2017-01-03,63.28351593017578
2017-01-04,64.20198822021484
2017-01-05,64.14176940917969
2017-01-06,63.84062194824219
2017-01-09,63.245880126953125
2017-01-10,62.25213623046875
2017-01-11,61.89832305908203
2017-01-12,61.79290771484375
2017-01-13,61.70258712768555
2017-01-17,62.17686462402344
2017-01-18,62.39519500732422
2017-01-19,62.17686462402344
2017-01-20,62.47047805786133
2017-01-23,62.372581481933594
2017-01-24,62.66621017456055
2017-01-25,62.39519500732422
2017-01-26,62.69631576538086
2017-01-27,62.35000991821289
2017-01-30,61.950992584228516
2017-01-31,62.91465759277344
2017-02-01,61.40895462036133
2017-02-02,63.245880126953125
2017-02-03,62.98992919921875
2017-02-06,63.56206512451172
2017-02-07,63.32869338989258
2017-02-08,61.84561538696289
2017-02-09,61.890777587890625
2017-02-10,61.82304763793945
2017-02-13,61.4842529296875
2017-02-14,61.26592254638672
2017-02-15,60.89700698852539
2017-02-16,61.63481903076172
2017-02-17,61.7853889465332
2017-02-21,62.50811004638672
2017-02-22,62.3123664855957
2017-02-23,63.11039733886719
2017-02-24,63.419044494628906
2017-02-27,63.946041107177734
2017-02-28,63.727699279785156
2017-03-01,63.03511047363281
2017-03-02,62.1994514465332
2017-03-03,61.521907806396484
2017-03-06,61.235801696777344
2017-03-07,61.00996017456055
2017-03-08,60.151729583740234
2017-03-09,59.51933670043945
2017-03-10,59.77531814575195
2017-03-13,59.54190444946289
2017-03-14,59.81295394897461
2017-03-15,61.243343353271484
2017-03-16,61.19816207885742
2017-03-17,61.70258712768555
2017-03-20,61.0927734375
2017-03-21,61.1153450012207
2017-03-22,61.07769012451172
2017-03-23,61.529422760009766
2017-03-24,61.63481903076172
2017-03-27,60.987388610839844
2017-03-28,60.8368034362793
2017-03-29,61.163570404052734
2017-03-30,61.18635177612305
2017-03-31,61.14077377319336
2017-04-03,61.193965911865234
2017-04-04,61.50551986694336
2017-04-05,61.68788528442383
2017-04-06,61.76387405395508
2017-04-07,61.45231246948242
2017-04-10,61.74108123779297
2017-04-11,62.121009826660156
2017-04-12,61.94623565673828
2017-04-13,61.69550323486328
2017-04-17,62.652957916259766
2017-04-18,62.744136810302734
2017-04-19,62.49335479736328
2017-04-20,62.44016647338867
2017-04-21,62.250205993652344
2017-04-24,62.58457565307617
2017-04-25,63.883968353271484
2017-04-26,63.76239776611328
2017-04-27,62.85051727294922
2017-04-28,62.56174850463867
2017-05-01,62.599754333496094
2017-05-02,62.38697052001953
2017-05-03,62.12861251831055
2017-05-04,62.121009826660156
2017-05-05,62.58457565307617
2017-05-08,61.893062591552734
2017-05-09,61.961448669433594
2017-05-10,62.379390716552734
2017-05-11,62.08302688598633
2017-05-12,62.31098937988281
2017-05-15,62.06022644042969
2017-05-16,61.649879455566406
2017-05-17,61.908260345458984
2017-05-18,62.478187561035156
2017-05-19,62.5313606262207
2017-05-22,62.7137451171875
2017-05-23,63.02530288696289
2017-05-24,63.52680206298828
2017-05-25,63.73960494995117
2017-05-26,63.23805618286133
2017-05-30,63.19249725341797
2017-05-31,63.306453704833984
2017-06-01,63.16209411621094
2017-06-02,64.3247299194336
2017-06-05,65.40374755859375
2017-06-06,64.84902954101562
2017-06-07,65.57850646972656
2017-06-08,65.54052734375
2017-06-09,65.8216781616211
2017-06-12,65.83688354492188
2017-06-13,66.37639617919922
2017-06-14,66.65756225585938
2017-06-15,67.13628387451172
2017-06-16,67.58464050292969
2017-06-19,67.64542388916016
2017-06-20,67.69103240966797
2017-06-21,66.61199188232422
2017-06-22,66.27764129638672
2017-06-23,66.52838897705078
2017-06-26,66.36880493164062
2017-06-27,65.71530151367188
2017-06-28,66.02192687988281
2017-06-29,65.853271484375
2017-06-30,65.5466537475586
2017-07-03,66.09857940673828
2017-07-05,66.89575958251953
2017-07-06,65.67698669433594
2017-07-07,66.07556915283203
2017-07-10,64.87979125976562
2017-07-11,64.53484344482422
2017-07-12,65.46232604980469
2017-07-13,65.27072143554688
2017-07-14,66.20589447021484
2017-07-17,66.61215209960938
2017-07-18,66.5354995727539
2017-07-19,67.60863494873047
2017-07-20,67.7313232421875
2017-07-21,68.29854583740234
2017-07-24,67.89993286132812
2017-07-25,67.03373718261719
2017-07-26,67.67765045166016
2017-07-27,67.03373718261719
2017-07-28,68.52084350585938
2017-07-31,68.75846862792969
2017-08-01,68.35221862792969
2017-08-02,68.52850341796875
