Date,EQT
2010-11-04,18.84345245361328
2010-11-05,18.620162963867188
2010-11-08,18.71239471435547
2010-11-09,19.663785934448242
2010-11-10,19.93076515197754
2010-11-11,20.21714973449707
2010-11-12,19.814254760742188
2010-11-15,19.697763442993164
2010-11-16,19.28031349182129
2010-11-17,19.547292709350586
2010-11-18,19.707469940185547
2010-11-19,19.911348342895508
2010-11-22,19.91619873046875
2010-11-23,19.416231155395508
2010-11-24,19.751161575317383
2010-11-26,19.518165588378906
2010-11-29,19.581262588500977
2010-11-30,19.64436912536621
2010-12-01,20.0909423828125
2010-12-02,20.634599685668945
2010-12-03,20.770509719848633
2010-12-06,20.920989990234375
2010-12-07,20.935550689697266
2010-12-08,20.84331512451172
2010-12-09,20.823904037475586
2010-12-10,20.89672088623047
2010-12-13,20.96466827392578
2010-12-14,21.037479400634766
2010-12-15,21.008359909057617
2010-12-16,21.17339324951172
2010-12-17,21.382123947143555
2010-12-20,21.459789276123047
2010-12-21,21.83354949951172
2010-12-22,21.639389038085938
2010-12-23,21.867530822753906
2010-12-27,21.71219825744629
2010-12-28,21.75103759765625
2010-12-29,21.7607421875
2010-12-30,21.79471206665039
2010-12-31,21.76559066772461
2011-01-03,21.79956817626953
2011-01-04,21.86267852783203
2011-01-05,22.042274475097656
2011-01-06,22.02285385131836
2011-01-07,22.144208908081055
2011-01-10,22.304393768310547
2011-01-11,22.386911392211914
2011-01-12,22.454864501953125
2011-01-13,22.566516876220703
2011-01-14,22.8092098236084
2011-01-18,22.84804916381836
2011-01-19,22.51311683654785
2011-01-20,22.081111907958984
2011-01-21,22.27040672302246
2011-01-24,22.246152877807617
2011-01-25,21.916061401367188
2011-01-26,22.27040672302246
2011-01-27,22.692710876464844
2011-01-28,22.59563636779785
2011-01-31,23.39170265197754
2011-02-01,23.76061248779297
2011-02-02,23.68259620666504
2011-02-03,23.853256225585938
2011-02-04,23.589954376220703
2011-02-07,23.594829559326172
2011-02-08,23.448551177978516
2011-02-09,22.819541931152344
2011-02-10,23.736223220825195
2011-02-11,23.54119110107422
2011-02-14,23.58507537841797
2011-02-15,23.28763771057129
2011-02-16,23.25350570678711
2011-02-17,23.155988693237305
2011-02-18,23.224258422851562
2011-02-22,22.990203857421875
2011-02-23,23.5802001953125
2011-02-24,23.297380447387695
2011-02-25,23.755733489990234
2011-02-28,24.038541793823242
2011-03-01,23.43391990661621
2011-03-02,23.375408172607422
2011-03-03,23.55093765258789
2011-03-04,23.18524932861328
2011-03-07,22.941450119018555
2011-03-08,22.853668212890625
2011-03-09,22.84880256652832
2011-03-10,21.668813705444336
2011-03-11,21.766340255737305
2011-03-14,21.776086807250977
2011-03-15,21.863853454589844
2011-03-16,21.65907096862793
2011-03-17,22.468475341796875
2011-03-18,22.853668212890625
2011-03-21,23.27301025390625
2011-03-22,23.229127883911133
2011-03-23,23.16086769104004
2011-03-24,23.628957748413086
2011-03-25,23.98978042602539
2011-03-28,23.321775436401367
2011-03-29,23.692346572875977
2011-03-30,24.101919174194336
2011-03-31,24.331096649169922
2011-04-01,24.462749481201172
2011-04-04,24.506637573242188
2011-04-05,24.477373123168945
2011-04-06,24.50175666809082
2011-04-07,24.48712730407715
2011-04-08,24.092180252075195
2011-04-11,23.663089752197266
2011-04-12,22.736650466918945
2011-04-13,22.84880256652832
2011-04-14,22.839046478271484
2011-04-15,22.917064666748047
2011-04-18,22.414838790893555
2011-04-19,22.619632720947266
2011-04-20,23.214500427246094
2011-04-21,22.99508285522461
2011-04-25,22.93657112121582
2011-04-26,23.053586959838867
2011-04-27,23.365652084350586
2011-04-28,24.306720733642578
2011-04-29,25.657363891601562
2011-05-02,25.686616897583008
2011-05-03,25.750003814697266
2011-05-04,25.125879287719727
2011-05-05,24.54564094543457
2011-05-06,24.882083892822266
2011-05-09,25.291664123535156
2011-05-10,25.291664123535156
2011-05-11,24.42861557006836
2011-05-12,24.721174240112305
2011-05-13,24.570018768310547
2011-05-16,24.24189567565918
2011-05-17,24.530838012695312
2011-05-18,24.70224952697754
2011-05-19,24.790401458740234
2011-05-20,25.005878448486328
2011-05-23,24.428001403808594
2011-05-24,24.952011108398438
2011-05-25,25.75517463684082
2011-05-26,25.975557327270508
2011-05-27,26.12247657775879
2011-05-31,26.53384780883789
2011-06-01,25.515209197998047
2011-06-02,26.00495147705078
2011-06-03,26.009843826293945
2011-06-06,25.143009185791016
2011-06-07,25.226268768310547
2011-06-08,25.358497619628906
2011-06-09,26.034330368041992
2011-06-10,25.735593795776367
2011-06-13,24.70714569091797
2011-06-14,25.245859146118164
2011-06-15,24.736530303955078
2011-06-16,24.633689880371094
2011-06-17,24.638591766357422
2011-06-20,24.530838012695312
2011-06-21,24.912832260131836
2011-06-22,24.795307159423828
2011-06-23,24.39371681213379
2011-06-24,24.085182189941406
2011-06-27,24.349637985229492
2011-06-28,25.06465721130371
2011-06-29,25.613149642944336
2011-06-30,25.720905303955078
2011-07-01,26.16165542602539
2011-07-05,26.18124771118164
2011-07-06,26.117586135864258
2011-07-07,26.66609001159668
2011-07-08,26.695470809936523
2011-07-11,26.35265350341797
2011-07-12,26.44571304321289
2011-07-13,26.979522705078125
2011-07-14,26.803213119506836
2011-07-15,28.15977668762207
2011-07-18,28.92376708984375
2011-07-19,29.433082580566406
2011-07-20,29.633882522583008
2011-07-21,30.2215633392334
2011-07-22,30.77006721496582
2011-07-25,30.642730712890625
2011-07-26,30.628047943115234
2011-07-27,29.976696014404297
2011-07-28,31.303892135620117
2011-07-29,31.088394165039062
2011-08-01,31.323471069335938
2011-08-02,30.020782470703125
2011-08-03,29.67673110961914
2011-08-04,27.430572509765625
2011-08-05,26.526212692260742
2011-08-08,23.665691375732422
2011-08-09,25.75457000732422
2011-08-10,25.01730728149414
2011-08-11,26.462318420410156
2011-08-12,26.904666900634766
2011-08-15,28.4135799407959
2011-08-16,27.70581817626953
2011-08-17,27.750045776367188
2011-08-18,26.575363159179688
2011-08-19,25.666086196899414
2011-08-22,25.489145278930664
2011-08-23,26.575363159179688
2011-08-24,26.83094596862793
2011-08-25,26.034717559814453
2011-08-26,26.801454544067383
2011-08-29,28.00562858581543
2011-08-30,28.565935134887695
2011-08-31,29.401487350463867
2011-09-01,29.435894012451172
2011-09-02,28.565935134887695
2011-09-06,28.767446517944336
2011-09-07,30.517187118530273
2011-09-08,30.13382339477539
2011-09-09,29.013200759887695
2011-09-12,28.565935134887695
2011-09-13,29.111507415771484
2011-09-14,29.357248306274414
2011-09-15,29.843833923339844
2011-09-16,30.340253829956055
2011-09-19,30.777677536010742
2011-09-20,30.40414810180664
2011-09-21,29.760284423828125
2011-09-22,28.14324378967285
2011-09-23,26.993133544921875
2011-09-26,28.14324378967285
2011-09-27,28.59050941467285
2011-09-28,27.5190486907959
2011-09-29,27.273292541503906
2011-09-30,26.226396560668945
2011-10-03,25.366283416748047
2011-10-04,26.24114418029785
2011-10-05,27.36176300048828
2011-10-06,27.828683853149414
2011-10-07,27.4256591796875
2011-10-10,28.796945571899414
2011-10-11,28.654399871826172
2011-10-12,28.900156021118164
2011-10-13,29.77503204345703
2011-10-14,30.984119415283203
2011-10-17,31.16596031188965
2011-10-18,32.31116485595703
2011-10-19,32.026084899902344
2011-10-20,32.47826385498047
2011-10-21,33.22534942626953
2011-10-24,33.59396743774414
2011-10-25,32.44878387451172
2011-10-26,33.004180908203125
2011-10-27,31.627973556518555
2011-10-28,32.404537200927734
2011-10-31,31.210201263427734
2011-11-01,30.17313575744629
2011-11-02,30.82424545288086
2011-11-03,31.490161895751953
2011-11-04,31.29779052734375
2011-11-07,31.209007263183594
2011-11-08,32.008094787597656
2011-11-09,30.523359298706055
2011-11-10,31.016616821289062
2011-11-11,31.97850227355957
2011-11-14,31.29779052734375
2011-11-15,30.982086181640625
2011-11-16,29.83278465270996
2011-11-17,29.211265563964844
2011-11-18,29.107683181762695
2011-11-21,28.180339813232422
2011-11-22,28.254331588745117
2011-11-23,27.524293899536133
2011-11-25,27.30232048034668
2011-11-28,28.116214752197266
2011-11-29,28.96957015991211
2011-11-30,30.587474822998047
2011-12-01,30.271793365478516
2011-12-02,30.035024642944336
2011-12-05,30.05475425720215
2011-12-06,29.507232666015625
2011-12-07,28.688404083251953
2011-12-08,27.987966537475586
2011-12-09,27.938640594482422
2011-12-12,27.474964141845703
2011-12-13,27.01129913330078
2011-12-14,26.40458106994629
2011-12-15,26.424314498901367
2011-12-16,26.80412483215332
2011-12-19,26.291122436523438
2011-12-20,27.045822143554688
2011-12-21,27.524293899536133
2011-12-22,27.361520767211914
2011-12-23,27.608154296875
2011-12-27,27.593355178833008
2011-12-28,26.96197509765625
2011-12-29,27.21353530883789
2011-12-30,27.026098251342773
2012-01-03,26.892906188964844
2012-01-04,27.519359588623047
2012-01-05,27.677209854125977
2012-01-06,27.519359588623047
2012-01-09,26.952098846435547
2012-01-10,26.47856330871582
2012-01-11,25.112215042114258
2012-01-12,24.249004364013672
2012-01-13,24.071428298950195
2012-01-17,23.982635498046875
2012-01-18,24.031963348388672
2012-01-19,23.499235153198242
2012-01-20,22.838258743286133
2012-01-23,24.72747039794922
2012-01-24,24.515361785888672
2012-01-25,25.136884689331055
2012-01-26,23.84452247619629
2012-01-27,24.06155776977539
2012-01-30,24.48577308654785
2012-01-31,24.919843673706055
2012-02-01,24.653480529785156
2012-02-02,24.6978702545166
2012-02-03,24.628820419311523
2012-02-06,25.06288719177246
2012-02-07,25.00370216369629
2012-02-08,24.614025115966797
2012-02-09,24.83598518371582
2012-02-10,24.175012588500977
2012-02-13,24.145421981811523
2012-02-14,24.43151092529297
2012-02-15,24.931926727294922
2012-02-16,25.412538528442383
2012-02-17,26.08637237548828
2012-02-21,26.1160945892334
2012-02-22,26.071508407592773
2012-02-23,26.85434913635254
2012-02-24,26.77507781982422
2012-02-27,26.998029708862305
2012-02-28,26.522382736206055
2012-02-29,26.26969337463379
2012-03-01,26.70570945739746
2012-03-02,26.32419776916504
2012-03-05,26.101234436035156
2012-03-06,25.526491165161133
2012-03-07,25.5760440826416
2012-03-08,26.15574073791504
2012-03-09,25.70486068725586
2012-03-12,25.021120071411133
2012-03-13,25.184629440307617
2012-03-14,24.713932037353516
2012-03-15,24.837793350219727
2012-03-16,24.862567901611328
2012-03-19,25.293621063232422
2012-03-20,25.26885223388672
2012-03-21,25.050851821899414
2012-03-22,24.178823471069336
2012-03-23,24.486011505126953
2012-03-26,24.778337478637695
2012-03-27,24.46619415283203
2012-03-28,23.9855899810791
2012-03-29,23.549577713012695
2012-03-30,23.886491775512695
2012-04-02,24.490964889526367
2012-04-03,24.53060531616211
2012-04-04,24.367101669311523
2012-04-05,24.332420349121094
2012-04-09,24.089632034301758
2012-04-10,23.51490020751953
2012-04-11,22.82124137878418
2012-04-12,23.08880043029785
2012-04-13,22.880701065063477
2012-04-16,22.459545135498047
2012-04-17,22.974838256835938
2012-04-18,22.776641845703125
2012-04-19,23.282024383544922
2012-04-20,23.123477935791016
2012-04-23,23.01943016052246
2012-04-24,22.979785919189453
2012-04-25,23.490121841430664
2012-04-26,23.549577713012695
2012-04-27,23.698219299316406
2012-04-30,24.684202194213867
2012-05-01,25.521535873413086
2012-05-02,24.609878540039062
2012-05-03,24.481056213378906
2012-05-04,24.272964477539062
2012-05-07,24.297739028930664
2012-05-08,24.525653839111328
2012-05-09,24.829238891601562
2012-05-10,24.804338455200195
2012-05-11,24.883974075317383
2012-05-14,24.2668514251709
2012-05-15,23.127159118652344
2012-05-16,23.261545181274414
2012-05-17,22.893259048461914
2012-05-18,22.87833595275879
2012-05-21,23.28643035888672
2012-05-22,23.112241744995117
2012-05-23,23.45066261291504
2012-05-24,23.181917190551758
2012-05-25,23.34117317199707
2012-05-29,23.67461585998535
2012-05-30,22.55483627319336
2012-05-31,23.082374572753906
2012-06-01,22.256235122680664
2012-06-04,21.897905349731445
2012-06-05,22.176605224609375
2012-06-06,22.913162231445312
2012-06-07,22.758892059326172
2012-06-08,22.972885131835938
2012-06-11,22.669301986694336
2012-06-12,23.01767921447754
2012-06-13,22.699161529541016
2012-06-14,23.63977813720703
2012-06-15,24.182247161865234
2012-06-18,24.2469482421875
2012-06-19,24.764530181884766
2012-06-20,25.25723648071289
2012-06-21,25.10296058654785
2012-06-22,25.456308364868164
2012-06-25,25.446353912353516
2012-06-26,25.739986419677734
2012-06-27,26.790090560913086
2012-06-28,26.909534454345703
2012-06-29,26.690561294555664
2012-07-02,26.770187377929688
2012-07-03,27.16832733154297
2012-07-05,27.178279876708984
2012-07-06,26.849807739257812
2012-07-09,27.158370971679688
2012-07-10,26.491487503051758
2012-07-11,26.546234130859375
2012-07-12,26.372045516967773
2012-07-13,27.402233123779297
2012-07-16,27.48186492919922
2012-07-17,27.81531524658203
2012-07-18,27.780471801757812
2012-07-19,27.57642936706543
2012-07-20,28.133817672729492
2012-07-23,28.004432678222656
2012-07-24,27.561494827270508
2012-07-25,27.213119506835938
2012-07-26,27.7506103515625
2012-07-27,28.362762451171875
2012-07-30,28.64146614074707
2012-07-31,28.06913185119629
2012-08-01,27.83024024963379
2012-08-02,26.55617904663086
2012-08-03,26.974233627319336
2012-08-06,27.43210220336914
2012-08-07,28.04424476623535
2012-08-08,27.874370574951172
2012-08-09,28.403974533081055
2012-08-10,27.839391708374023
2012-08-13,27.739469528198242
2012-08-14,27.514636993408203
2012-08-15,27.5695858001709
2012-08-16,28.014263153076172
2012-08-17,28.204126358032227
2012-08-20,28.21411895751953
2012-08-21,28.28406524658203
2012-08-22,28.109193801879883
2012-08-23,27.199871063232422
2012-08-24,26.97503662109375
2012-08-27,26.985031127929688
2012-08-28,26.72022819519043
2012-08-29,26.68025016784668
2012-08-30,26.750200271606445
2012-08-31,26.960046768188477
2012-09-04,26.640274047851562
2012-09-05,26.605308532714844
2012-09-06,27.214855194091797
2012-09-07,27.55959701538086
2012-09-10,27.4346923828125
2012-09-11,28.393983840942383
2012-09-12,28.788692474365234
2012-09-13,28.858644485473633
2012-09-14,29.603092193603516
2012-09-17,29.01852035522461
2012-09-18,28.788692474365234
2012-09-19,28.543867111206055
2012-09-20,28.608827590942383
2012-09-21,29.10345458984375
2012-09-24,28.928592681884766
2012-09-25,28.523889541625977
2012-09-26,28.453950881958008
2012-09-27,29.398244857788086
2012-09-28,29.47818374633789
2012-10-01,29.9977970123291
2012-10-02,29.802946090698242
2012-10-03,29.138439178466797
2012-10-04,29.91286277770996
2012-10-05,29.892879486083984
2012-10-08,30.0028018951416
2012-10-09,30.22263526916504
2012-10-10,29.822927474975586
2012-10-11,30.397506713867188
2012-10-12,30.1376953125
2012-10-15,29.922861099243164
2012-10-16,30.237628936767578
2012-10-17,30.512422561645508
2012-10-18,30.592363357543945
2012-10-19,30.062747955322266
2012-10-22,29.548128128051758
2012-10-23,29.028522491455078
2012-10-24,28.96855926513672
2012-10-25,30.33753776550293
2012-10-26,31.186914443969727
2012-10-31,30.29258155822754
2012-11-01,30.532405853271484
2012-11-02,30.242612838745117
2012-11-05,30.602346420288086
2012-11-06,30.962080001831055
2012-11-07,29.984333038330078
2012-11-08,29.4779109954834
2012-11-09,29.407716751098633
2012-11-12,29.62833595275879
2012-11-13,30.1397705078125
2012-11-14,30.184900283813477
2012-11-15,30.019437789916992
2012-11-16,30.189910888671875
2012-11-19,30.801620483398438
2012-11-20,30.70636558532715
2012-11-21,31.047325134277344
2012-11-23,31.458484649658203
2012-11-26,30.72642707824707
2012-11-27,30.320281982421875
2012-11-28,30.997188568115234
2012-11-29,30.355375289916992
2012-11-30,30.114702224731445
2012-12-03,29.77374267578125
2012-12-04,28.976499557495117
2012-12-05,29.462858200073242
2012-12-06,29.53306007385254
2012-12-07,29.497961044311523
2012-12-10,28.946409225463867
2012-12-11,29.121904373168945
2012-12-12,29.182079315185547
2012-12-13,28.560325622558594
2012-12-14,28.414915084838867
2012-12-17,28.720775604248047
2012-12-18,29.202131271362305
2012-12-19,28.585397720336914
2012-12-20,29.66844367980957
2012-12-21,30.13475227355957
2012-12-24,29.693513870239258
2012-12-26,29.578197479248047
2012-12-27,29.392669677734375
2012-12-28,29.146982192993164
2012-12-31,29.57317352294922
2013-01-02,29.242252349853516
2013-01-03,29.61328887939453
2013-01-04,30.29520606994629
2013-01-07,30.325288772583008
2013-01-08,29.422758102416992
2013-01-09,28.675657272338867
2013-01-10,28.93136978149414
2013-01-11,29.29239273071289
2013-01-14,29.337512969970703
2013-01-15,29.55813217163086
2013-01-16,29.412731170654297
2013-01-17,29.61328887939453
2013-01-18,29.833911895751953
2013-01-22,30.300220489501953
2013-01-23,29.894079208374023
2013-01-24,30.4656925201416
2013-01-25,31.062362670898438
2013-01-28,30.179887771606445
2013-01-29,30.285181045532227
2013-01-30,30.415544509887695
2013-01-31,29.78878402709961
2013-02-01,29.85898208618164
2013-02-04,30.0094051361084
2013-02-05,31.02726936340332
2013-02-06,31.152620315551758
2013-02-07,30.982135772705078
2013-02-08,31.00220489501953
2013-02-11,30.77153968811035
2013-02-12,30.425573348999023
2013-02-13,30.45567512512207
2013-02-14,30.35032844543457
2013-02-15,29.7834529876709
2013-02-19,30.46068572998047
2013-02-20,29.738306045532227
2013-02-21,29.683120727539062
2013-02-22,30.380430221557617
2013-02-25,29.53261947631836
2013-02-26,29.94398307800293
2013-02-27,30.907169342041016
2013-02-28,31.649614334106445
2013-03-01,32.06600570678711
2013-03-04,31.44395637512207
2013-03-05,31.65464210510254
2013-03-06,31.780040740966797
2013-03-07,32.96396255493164
2013-03-08,32.738224029541016
2013-03-11,32.67802810668945
2013-03-12,32.8134765625
2013-03-13,32.78336715698242
2013-03-14,34.0224494934082
2013-03-15,33.46060562133789
2013-03-18,33.35525894165039
2013-03-19,33.656253814697266
2013-03-20,33.7114372253418
2013-03-21,33.46060562133789
2013-03-22,33.5559196472168
2013-03-25,33.666290283203125
2013-03-26,34.20306396484375
2013-03-27,34.17295455932617
2013-03-28,33.98735809326172
2013-04-01,33.95724868774414
2013-04-02,33.746543884277344
2013-04-03,32.773345947265625
2013-04-04,32.943904876708984
2013-04-05,33.83183288574219
2013-04-08,34.74485397338867
2013-04-09,34.815093994140625
2013-04-10,35.08095932006836
2013-04-11,34.88029479980469
2013-04-12,34.56926727294922
2013-04-15,32.90376663208008
2013-04-16,33.52582550048828
2013-04-17,33.14958572387695
2013-04-18,33.58602523803711
2013-04-19,33.44053649902344
2013-04-22,33.53084182739258
2013-04-23,34.00741958618164
2013-04-24,34.40372085571289
2013-04-25,37.10264205932617
2013-04-26,37.047462463378906
2013-04-29,38.00061798095703
2013-04-30,37.684574127197266
2013-05-01,38.040740966796875
2013-05-02,37.32337951660156
2013-05-03,37.6895866394043
2013-05-06,37.95045471191406
2013-05-07,38.010650634765625
2013-05-08,37.82502365112305
2013-05-09,38.216339111328125
2013-05-10,38.03071975708008
2013-05-13,37.5742073059082
2013-05-14,38.391902923583984
2013-05-15,38.823509216308594
2013-05-16,38.42203140258789
2013-05-17,39.6666145324707
2013-05-20,40.86606216430664
2013-05-21,40.6502571105957
2013-05-22,40.09821701049805
2013-05-23,40.07815170288086
2013-05-24,40.43947982788086
2013-05-28,40.564945220947266
2013-05-29,40.44449996948242
2013-05-30,40.85099411010742
2013-05-31,40.08818435668945
2013-06-03,40.032981872558594
2013-06-04,39.73186492919922
2013-06-05,38.89377212524414
2013-06-06,39.33038330078125
2013-06-07,40.86103439331055
2013-06-10,41.0617790222168
2013-06-11,40.34913635253906
2013-06-12,39.63650131225586
2013-06-13,40.1634635925293
2013-06-14,39.99282455444336
2013-06-17,40.99653625488281
2013-06-18,41.98519515991211
2013-06-19,41.35285949707031
2013-06-20,39.7519416809082
2013-06-21,39.977760314941406
2013-06-24,40.29895782470703
2013-06-25,40.4244270324707
2013-06-26,40.66029357910156
2013-06-27,40.6502571105957
2013-06-28,39.832244873046875
2013-07-01,40.00788497924805
2013-07-02,39.99282455444336
2013-07-03,39.987815856933594
2013-07-05,40.118282318115234
2013-07-08,40.800811767578125
2013-07-09,40.84096908569336
2013-07-10,41.05174255371094
2013-07-11,41.40806198120117
2013-07-12,41.242454528808594
2013-07-15,40.389305114746094
2013-07-16,40.70044708251953
2013-07-17,41.03669738769531
2013-07-18,42.28630065917969
2013-07-19,41.91492462158203
2013-07-22,41.413082122802734
2013-07-23,41.28761672973633
2013-07-24,40.89616012573242
2013-07-25,42.918643951416016
2013-07-26,42.78314971923828
2013-07-29,42.416786193847656
2013-07-30,43.01900100708008
2013-07-31,43.41045379638672
2013-08-01,43.771793365478516
2013-08-02,43.596160888671875
2013-08-05,43.25989532470703
2013-08-06,42.83332443237305
2013-08-07,42.115665435791016
2013-08-08,42.607505798339844
2013-08-09,42.47200393676758
2013-08-12,41.93501281738281
2013-08-13,42.271244049072266
2013-08-14,42.25618362426758
2013-08-15,42.19093322753906
2013-08-16,41.985084533691406
2013-08-19,41.573429107666016
2013-08-20,42.00014877319336
2013-08-21,41.72905349731445
2013-08-22,42.9791145324707
2013-08-23,42.8234977722168
2013-08-26,42.833534240722656
2013-08-27,42.406795501708984
2013-08-28,43.43094253540039
2013-08-29,42.99919128417969
2013-08-30,43.034339904785156
2013-09-03,43.59662628173828
2013-09-04,43.08956527709961
2013-09-05,42.73815155029297
2013-09-06,42.54235076904297
2013-09-09,43.23012924194336
2013-09-10,43.049407958984375
2013-09-11,43.817508697509766
2013-09-12,43.78740310668945
2013-09-13,44.23921585083008
2013-09-16,44.66595458984375
