Date,ARE
2010-11-05,45.207584381103516
2010-11-08,45.293052673339844
2010-11-09,43.67565155029297
2010-11-10,44.200531005859375
2010-11-11,43.98080825805664
2010-11-12,43.39488983154297
2010-11-15,42.57704162597656
2010-11-16,41.39910125732422
2010-11-17,41.75920867919922
2010-11-18,41.47233200073242
2010-11-19,41.27702331542969
2010-11-22,41.00849914550781
2010-11-23,40.34932327270508
2010-11-24,41.50896072387695
2010-11-26,41.179378509521484
2010-11-29,41.31974792480469
2010-11-30,40.73991775512695
2010-12-01,41.42961502075195
2010-12-02,41.972816467285156
2010-12-03,42.18643569946289
2010-12-06,42.30239486694336
2010-12-07,43.05922317504883
2010-12-08,42.393943786621094
2010-12-09,41.82021713256836
2010-12-10,42.113197326660156
2010-12-13,42.33900833129883
2010-12-14,42.375640869140625
2010-12-15,42.22304916381836
2010-12-16,42.40615463256836
2010-12-17,42.369529724121094
2010-12-20,42.97378158569336
2010-12-21,43.1446647644043
2010-12-22,43.9258918762207
2010-12-23,43.89536666870117
2010-12-27,44.49959182739258
2010-12-28,44.83528518676758
2010-12-29,44.804588317871094
2010-12-30,44.976531982421875
2010-12-31,44.98881912231445
2011-01-03,45.756431579589844
2011-01-04,45.03179168701172
2011-01-05,45.375701904296875
2011-01-06,44.87213134765625
2011-01-07,46.370548248291016
2011-01-10,46.24769973754883
2011-01-11,45.946815490722656
2011-01-12,46.43194580078125
2011-01-13,45.97750473022461
2011-01-14,46.19245147705078
2011-01-18,47.35308837890625
2011-01-19,46.474918365478516
2011-01-20,46.27226638793945
2011-01-21,46.21086120605469
2011-01-24,46.812686920166016
2011-01-25,47.80752182006836
2011-01-26,47.506614685058594
2011-01-27,47.838226318359375
2011-01-28,47.00920486450195
2011-01-31,47.31010437011719
2011-02-01,47.653995513916016
2011-02-02,47.273258209228516
2011-02-03,47.23640823364258
2011-02-04,46.45650100708008
2011-02-07,47.70313262939453
2011-02-08,47.75227355957031
2011-02-09,47.709266662597656
2011-02-10,48.188270568847656
2011-02-11,48.501468658447266
2011-02-14,48.58742904663086
2011-02-15,48.46461486816406
2011-02-16,49.011146545410156
2011-02-17,49.029571533203125
2011-02-18,48.96818542480469
2011-02-22,48.61201095581055
2011-02-23,47.942626953125
2011-02-24,47.187286376953125
2011-02-25,48.102291107177734
2011-02-28,49.25067138671875
2011-03-01,47.721561431884766
2011-03-02,47.058326721191406
2011-03-03,47.67856979370117
2011-03-04,47.254825592041016
2011-03-07,47.187286376953125
2011-03-08,47.84436798095703
2011-03-09,47.580318450927734
2011-03-10,47.07676315307617
2011-03-11,47.4022216796875
2011-03-14,46.89250946044922
2011-03-15,47.11973571777344
2011-03-16,46.27840805053711
2011-03-17,46.09419250488281
2011-03-18,46.19245147705078
2011-03-21,47.15045166015625
2011-03-22,46.43194580078125
2011-03-23,46.09419250488281
2011-03-24,46.48107147216797
2011-03-25,46.99078369140625
2011-03-28,46.6223258972168
2011-03-29,47.20919418334961
2011-03-30,47.734275817871094
2011-03-31,48.16670608520508
2011-04-01,48.45087814331055
2011-04-04,48.555904388427734
2011-04-05,48.48178482055664
2011-04-06,48.48794937133789
2011-04-07,47.289493560791016
2011-04-08,46.826171875
2011-04-11,46.881771087646484
2011-04-12,47.04856491088867
2011-04-13,46.93735885620117
2011-04-14,47.82077407836914
2011-04-15,48.05552291870117
2011-04-18,47.190650939941406
2011-04-19,47.450103759765625
2011-04-20,48.03083038330078
2011-04-21,48.271751403808594
2011-04-25,48.45087814331055
2011-04-26,49.24161911010742
2011-04-27,49.80996322631836
2011-04-28,50.316505432128906
2011-04-29,50.74894332885742
2011-05-02,50.50187683105469
2011-05-03,50.35976028442383
2011-05-04,49.51961135864258
2011-05-05,48.62388229370117
2011-05-06,46.81381607055664
2011-05-09,47.96285629272461
2011-05-10,48.883331298828125
2011-05-11,48.191402435302734
2011-05-12,48.20378875732422
2011-05-13,48.23466110229492
2011-05-16,48.3829345703125
2011-05-17,48.51266098022461
2011-05-18,49.16130447387695
2011-05-19,49.3095817565918
2011-05-20,48.63621520996094
2011-05-23,47.92578125
2011-05-24,48.191402435302734
2011-05-25,48.85861587524414
2011-05-26,49.66169738769531
2011-05-27,50.2176628112793
2011-05-31,50.989891052246094
2011-06-01,49.31573486328125
2011-06-02,48.908016204833984
2011-06-03,48.82772445678711
2011-06-06,47.90107345581055
2011-06-07,48.59914779663086
2011-06-08,48.327335357666016
2011-06-09,47.90726089477539
2011-06-10,46.85088348388672
2011-06-13,47.6910400390625
2011-06-14,47.96285629272461
2011-06-15,47.042388916015625
2011-06-16,47.270973205566406
2011-06-17,47.78987503051758
2011-06-20,48.29644775390625
2011-06-21,49.013038635253906
2011-06-22,49.13042068481445
2011-06-23,47.542781829833984
2011-06-24,47.388336181640625
2011-06-27,47.388336181640625
2011-06-28,47.69282150268555
2011-06-29,48.03459930419922
2011-06-30,48.109153747558594
2011-07-01,49.097198486328125
2011-07-05,49.998233795166016
2011-07-06,50.346229553222656
2011-07-07,50.94277572631836
2011-07-08,50.774986267089844
2011-07-11,50.00446701049805
2011-07-12,50.79361343383789
2011-07-13,49.97959518432617
2011-07-14,49.724815368652344
2011-07-15,50.6942024230957
2011-07-18,50.39594650268555
2011-07-19,51.470977783203125
2011-07-20,52.07372283935547
2011-07-21,52.508731842041016
2011-07-22,52.77593994140625
2011-07-25,52.303653717041016
2011-07-26,52.26015090942383
2011-07-27,51.035980224609375
2011-07-28,50.98627853393555
2011-07-29,50.95521545410156
2011-08-01,50.58237075805664
2011-08-02,48.23344802856445
2011-08-03,47.58097839355469
2011-08-04,45.11399841308594
2011-08-05,43.76556396484375
2011-08-08,38.91859436035156
2011-08-09,42.883155822753906
2011-08-10,41.683834075927734
2011-08-11,42.976356506347656
2011-08-12,43.01987838745117
2011-08-15,44.871646881103516
2011-08-16,44.89649963378906
2011-08-17,44.840572357177734
2011-08-18,42.34874725341797
2011-08-19,41.13701629638672
2011-08-22,41.60306167602539
2011-08-23,42.34874725341797
2011-08-24,43.063358306884766
2011-08-25,42.23689270019531
2011-08-26,42.87071990966797
2011-08-29,44.75358200073242
2011-08-30,44.72873306274414
2011-08-31,45.24448776245117
2011-09-01,44.331016540527344
2011-09-02,42.94529724121094
2011-09-06,43.03227615356445
2011-09-07,45.13262939453125
2011-09-08,44.64794921875
2011-09-09,42.79615020751953
2011-09-12,42.18717575073242
2011-09-13,42.149879455566406
2011-09-14,42.342529296875
2011-09-15,42.752662658691406
2011-09-16,42.603519439697266
2011-09-19,41.11216735839844
2011-09-20,41.06864929199219
2011-09-21,38.82536315917969
2011-09-22,37.340213775634766
2011-09-23,37.47071075439453
2011-09-26,37.83112716674805
2011-09-27,38.471187591552734
2011-09-28,37.86381530761719
2011-09-29,39.30397033691406
2011-09-30,38.43987274169922
2011-10-03,35.80999755859375
2011-10-04,37.83250427246094
2011-10-05,37.23136520385742
2011-10-06,38.85940170288086
2011-10-07,37.36287307739258
2011-10-10,38.64649963378906
2011-10-11,37.6446533203125
2011-10-12,38.06417465209961
2011-10-13,38.640235900878906
2011-10-14,40.30583572387695
2011-10-17,39.973941802978516
2011-10-18,41.47047424316406
2011-10-19,40.91944885253906
2011-10-20,41.40785217285156
2011-10-21,42.472320556640625
2011-10-24,44.21929931640625
2011-10-25,43.08595657348633
2011-10-26,41.439170837402344
2011-10-27,42.434749603271484
2011-10-28,42.547462463378906
2011-10-31,41.3828010559082
2011-11-01,39.7234992980957
2011-11-02,41.60823440551758
2011-11-03,42.96072769165039
2011-11-04,43.148582458496094
2011-11-07,43.22997283935547
2011-11-08,43.636985778808594
2011-11-09,42.09037399291992
2011-11-10,41.82112121582031
2011-11-11,42.82297897338867
2011-11-14,41.81486892700195
2011-11-15,42.597557067871094
2011-11-16,42.12794876098633
2011-11-17,41.35151290893555
2011-11-18,41.58319091796875
2011-11-21,40.23066329956055
2011-11-22,39.905067443847656
2011-11-23,38.82182312011719
2011-11-25,38.9658317565918
2011-11-28,39.942649841308594
2011-11-29,39.635841369628906
2011-11-30,41.050960540771484
2011-12-01,41.326473236083984
2011-12-02,41.3828010559082
2011-12-05,42.66643142700195
2011-12-06,42.29073715209961
2011-12-07,42.797935485839844
2011-12-08,41.70841979980469
2011-12-09,42.42850112915039
2011-12-12,41.1260871887207
2011-12-13,40.669002532958984
2011-12-14,40.324607849121094
2011-12-15,40.931968688964844
2011-12-16,41.48925018310547
2011-12-19,41.326473236083984
2011-12-20,42.61008834838867
2011-12-21,42.90437316894531
2011-12-22,43.47417449951172
2011-12-23,43.45540237426758
2011-12-27,43.749691009521484
2011-12-28,43.087589263916016
2011-12-29,43.680320739746094
2011-12-30,43.49116516113281
2012-01-03,43.39656448364258
2012-01-04,42.557899475097656
2012-01-05,43.27046585083008
2012-01-06,43.005611419677734
2012-01-09,43.16325378417969
2012-01-10,43.92625427246094
2012-01-11,44.37398147583008
2012-01-12,43.90734100341797
2012-01-13,43.938880920410156
2012-01-17,44.35504913330078
2012-01-18,44.90365219116211
2012-01-19,44.63250732421875
2012-01-20,45.08020782470703
2012-01-23,45.237857818603516
2012-01-24,44.96041488647461
2012-01-25,45.136962890625
2012-01-26,45.433345794677734
2012-01-27,45.773834228515625
2012-01-30,45.43964385986328
2012-01-31,45.66035461425781
2012-02-01,46.32876205444336
2012-02-02,46.22787094116211
2012-02-03,46.82691955566406
2012-02-06,46.8647575378418
2012-02-07,46.454898834228516
2012-02-08,45.87474822998047
2012-02-09,45.71709442138672
2012-02-10,45.25678253173828
2012-02-13,45.79278564453125
2012-02-14,45.25678253173828
2012-02-15,45.21263885498047
2012-02-16,46.01979064941406
2012-02-17,45.91890335083008
2012-02-21,44.98564529418945
2012-02-22,44.33613586425781
2012-02-23,44.79645538330078
2012-02-24,44.61357116699219
2012-02-27,44.56944274902344
2012-02-28,45.14956283569336
2012-02-29,45.20634078979492
2012-03-01,45.51532745361328
2012-03-02,45.130680084228516
2012-03-05,45.509002685546875
2012-03-06,44.55683898925781
2012-03-07,44.72079086303711
2012-03-08,44.52531051635742
2012-03-09,45.143272399902344
2012-03-12,45.143272399902344
2012-03-13,46.20265197753906
2012-03-14,45.91261291503906
2012-03-15,45.811676025390625
2012-03-16,45.84952163696289
2012-03-19,46.37289810180664
2012-03-20,46.398128509521484
2012-03-21,46.22156524658203
2012-03-22,45.622520446777344
2012-03-23,45.691871643066406
2012-03-26,45.817996978759766
2012-03-27,45.88106155395508
2012-03-28,45.98897933959961
2012-03-29,46.122283935546875
2012-03-30,46.42703628540039
2012-04-02,46.60478973388672
2012-04-03,46.439735412597656
2012-04-04,46.08419418334961
2012-04-05,45.72868728637695
2012-04-09,45.189064025878906
2012-04-10,44.3764533996582
2012-04-11,44.56689453125
2012-04-12,45.4810905456543
2012-04-13,45.17000961303711
2012-04-16,46.249267578125
2012-04-17,46.87143325805664
2012-04-18,46.312747955322266
2012-04-19,46.0969123840332
2012-04-20,46.903175354003906
2012-04-23,46.2365837097168
2012-04-24,46.47148132324219
2012-04-25,47.25233840942383
2012-04-26,47.379295349121094
2012-04-27,47.46820068359375
2012-04-30,47.56343460083008
2012-05-01,48.02052307128906
2012-05-02,48.00783920288086
2012-05-03,47.57612609863281
2012-05-04,47.188865661621094
2012-05-07,47.45549392700195
2012-05-08,47.626895904541016
2012-05-09,47.60786819458008
2012-05-10,47.29680633544922
2012-05-11,47.709434509277344
2012-05-14,47.0238037109375
2012-05-15,46.376243591308594
2012-05-16,45.91279602050781
2012-05-17,44.21772384643555
2012-05-18,43.25908660888672
2012-05-21,43.95110321044922
2012-05-22,44.15425491333008
2012-05-23,44.560550689697266
2012-05-24,44.77005386352539
2012-05-25,44.332000732421875
2012-05-29,44.61134338378906
2012-05-30,43.436859130859375
2012-05-31,43.462257385253906
2012-06-01,43.15752410888672
2012-06-04,43.36701965332031
2012-06-05,44.014583587646484
2012-06-06,44.78910827636719
2012-06-07,44.69387435913086
2012-06-08,45.081138610839844
2012-06-11,43.77968215942383
2012-06-12,44.033634185791016
2012-06-13,43.86855697631836
2012-06-14,44.78910827636719
2012-06-15,44.554195404052734
2012-06-18,45.01129913330078
2012-06-19,45.34778594970703
2012-06-20,45.33507537841797
2012-06-21,44.306610107421875
2012-06-22,44.370086669921875
2012-06-25,43.88126754760742
2012-06-26,44.135189056396484
2012-06-27,44.41020965576172
2012-06-28,45.13927459716797
2012-06-29,46.50791931152344
2012-07-02,46.520729064941406
2012-07-03,47.18584060668945
2012-07-05,47.06431198120117
2012-07-06,46.94282531738281
2012-07-09,46.834102630615234
2012-07-10,46.411991119384766
2012-07-11,46.40558624267578
2012-07-12,46.15615463256836
2012-07-13,46.885250091552734
2012-07-16,46.795719146728516
2012-07-17,47.4224739074707
2012-07-18,47.07711410522461
2012-07-19,46.6550178527832
2012-07-20,46.2776985168457
2012-07-23,46.13699722290039
2012-07-24,45.88117599487305
2012-07-25,45.68292236328125
2012-07-26,45.87477111816406
2012-07-27,46.367218017578125
2012-07-30,46.367218017578125
2012-07-31,46.993995666503906
2012-08-01,46.533512115478516
2012-08-02,46.67421340942383
2012-08-03,47.03874588012695
2012-08-06,47.17304611206055
2012-08-07,46.84687423706055
2012-08-08,46.68699645996094
2012-08-09,46.520729064941406
2012-08-10,46.97479248046875
2012-08-13,47.390480041503906
2012-08-14,47.12828826904297
2012-08-15,47.2945671081543
2012-08-16,47.48005294799805
2012-08-17,46.93642044067383
2012-08-20,46.872467041015625
2012-08-21,47.21782684326172
2012-08-22,47.19864273071289
2012-08-23,46.84687423706055
2012-08-24,46.8980598449707
2012-08-27,46.76374435424805
2012-08-28,47.23060989379883
2012-08-29,47.390480041503906
2012-08-30,47.36492156982422
2012-08-31,47.262596130371094
2012-09-04,47.607940673828125
2012-09-05,47.67189025878906
2012-09-06,47.94050216674805
2012-09-07,48.0300407409668
2012-09-10,47.6527214050293
2012-09-11,47.74864959716797
2012-09-12,47.723060607910156
2012-09-13,48.3370246887207
2012-09-14,49.02134323120117
2012-09-17,48.599239349365234
2012-09-18,48.17073440551758
2012-09-19,47.908538818359375
2012-09-20,47.5695686340332
2012-09-21,47.6527214050293
2012-09-24,47.908538818359375
2012-09-25,47.19864273071289
2012-09-26,47.13421630859375
2012-09-27,47.39189529418945
2012-09-28,47.359683990478516
2012-10-01,46.863677978515625
2012-10-02,46.831459045410156
2012-10-03,46.99892807006836
2012-10-04,46.9216423034668
2012-10-05,46.818572998046875
2012-10-08,46.767032623291016
2012-10-09,46.68330383300781
2012-10-10,46.94096755981445
2012-10-11,47.04403305053711
2012-10-12,46.87655258178711
2012-10-15,47.5722541809082
2012-10-16,47.57870864868164
2012-10-17,47.69465255737305
2012-10-18,47.82992935180664
2012-10-19,47.26949691772461
2012-10-22,46.844337463378906
2012-10-23,46.200164794921875
2012-10-24,46.06489181518555
2012-10-25,45.80077362060547
2012-10-26,45.13728332519531
2012-10-31,45.36919021606445
2012-11-01,44.87961196899414
2012-11-02,45.01488494873047
2012-11-05,44.866729736328125
2012-11-06,44.60905456542969
2012-11-07,43.97776794433594
2012-11-08,43.340023040771484
2012-11-09,43.44953536987305
2012-11-12,42.61856460571289
2012-11-13,42.663658142089844
2012-11-14,41.71027755737305
2012-11-15,41.94218063354492
2012-11-16,42.88911056518555
2012-11-19,43.3529052734375
2012-11-20,43.45599365234375
2012-11-21,43.36579895019531
2012-11-23,43.81672286987305
2012-11-26,43.6621208190918
2012-11-27,43.45599365234375
2012-11-28,43.61701965332031
2012-11-29,43.76518249511719
2012-11-30,43.75230407714844
2012-12-03,44.0872688293457
2012-12-04,44.10015106201172
2012-12-05,44.27407455444336
2012-12-06,44.93113708496094
2012-12-07,45.17591857910156
2012-12-10,45.31119918823242
2012-12-11,45.23390579223633
2012-12-12,45.17591857910156
2012-12-13,44.91826248168945
2012-12-14,44.60905456542969
2012-12-17,44.93759536743164
2012-12-18,45.021324157714844
2012-12-19,44.815185546875
2012-12-20,45.38206100463867
2012-12-21,44.79587173461914
2012-12-24,44.80231475830078
2012-12-26,44.53819274902344
2012-12-27,44.42129898071289
2012-12-28,44.265438079833984
2012-12-31,45.01878356933594
2013-01-02,45.869537353515625
2013-01-03,46.09683609008789
2013-01-04,46.52547073364258
2013-01-07,46.73329544067383
2013-01-08,46.56443405151367
2013-01-09,46.81769943237305
2013-01-10,46.70730972290039
2013-01-11,46.941104888916016
2013-01-14,47.01253890991211
2013-01-15,47.213863372802734
2013-01-16,46.99305725097656
2013-01-17,47.019039154052734
2013-01-18,47.181392669677734
2013-01-22,47.46065902709961
2013-01-23,47.25284194946289
2013-01-24,47.39571762084961
2013-01-25,47.62949752807617
2013-01-28,47.53209686279297
2013-01-29,47.71392059326172
2013-01-30,47.545066833496094
2013-01-31,47.083980560302734
2013-02-01,47.343746185302734
2013-02-04,46.830692291259766
2013-02-05,46.837196350097656
2013-02-06,47.26581573486328
2013-02-07,47.064510345458984
2013-02-08,47.16191101074219
2013-02-11,47.23334503173828
2013-02-12,47.272308349609375
2013-02-13,46.99305725097656
2013-02-14,46.473506927490234
2013-02-15,46.51247787475586
2013-02-19,46.70730972290039
2013-02-20,46.668338775634766
2013-02-21,46.389095306396484
2013-02-22,46.837196350097656
2013-02-25,45.837059020996094
2013-02-26,46.03189468383789
2013-02-27,46.26569747924805
2013-02-28,46.20075988769531
2013-03-01,46.116329193115234
2013-03-04,46.6618537902832
2013-03-05,47.09696960449219
2013-03-06,46.947601318359375
2013-03-07,46.92161178588867
2013-03-08,46.73977279663086
2013-03-11,46.947601318359375
2013-03-12,46.77873992919922
2013-03-13,46.64236831665039
2013-03-14,46.44105529785156
2013-03-15,46.3760986328125
2013-03-18,46.05137634277344
2013-03-19,46.109832763671875
2013-03-20,46.12929916381836
2013-03-21,46.33065414428711
2013-03-22,46.5059814453125
2013-03-25,46.389095306396484
2013-03-26,46.82133865356445
2013-03-27,46.40873718261719
2013-03-28,46.487327575683594
2013-04-01,46.4152717590332
2013-04-02,46.284305572509766
2013-04-03,45.983036041259766
2013-04-04,46.24500274658203
2013-04-05,46.23188400268555
2013-04-08,46.926143646240234
2013-04-09,46.77549362182617
2013-04-10,46.8868408203125
2013-04-11,47.214290618896484
2013-04-12,47.31254959106445
2013-04-15,46.42839431762695
2013-04-16,46.79515075683594
2013-04-17,46.12712097167969
2013-04-18,46.06161880493164
2013-04-19,46.65761947631836
2013-04-22,46.36943817138672
2013-04-23,46.88028335571289
2013-04-24,46.88028335571289
2013-04-25,46.50042724609375
2013-04-26,46.20570755004883
2013-04-29,46.82133865356445
2013-04-30,47.6596565246582
2013-05-01,47.56795120239258
2013-05-02,47.908538818359375
2013-05-03,48.085365295410156
2013-05-06,48.22290802001953
2013-05-07,48.648624420166016
2013-05-08,49.3166389465332
2013-05-09,49.2969970703125
2013-05-10,49.382137298583984
2013-05-13,49.532772064208984
2013-05-14,50.6920280456543
2013-05-15,51.14390563964844
2013-05-16,50.953983306884766
2013-05-17,50.63306427001953
2013-05-20,50.561012268066406
2013-05-21,50.456233978271484
2013-05-22,48.576576232910156
2013-05-23,48.22290802001953
2013-05-24,48.26875305175781
2013-05-28,47.29945373535156
2013-05-29,46.11402130126953
2013-05-30,45.694862365722656
2013-05-31,44.86307907104492
2013-06-03,44.99406433105469
2013-06-04,44.46356964111328
2013-06-05,44.07060623168945
2013-06-06,44.56181335449219
2013-06-07,44.05097198486328
2013-06-10,44.17539978027344
2013-06-11,43.42877960205078
2013-06-12,42.70834732055664
2013-06-13,44.037864685058594
2013-06-14,44.37189483642578
2013-06-17,44.16230392456055
2013-06-18,44.59456253051758
2013-06-19,42.83279037475586
2013-06-20,41.4443244934082
2013-06-21,41.188907623291016
2013-06-24,41.03826141357422
2013-06-25,41.35918045043945
2013-06-26,42.265777587890625
2013-06-27,43.58264923095703
2013-06-28,43.4900016784668
2013-07-01,43.68852615356445
2013-07-02,44.62821578979492
2013-07-03,44.28409957885742
2013-07-05,44.1451416015625
2013-07-08,44.548797607421875
2013-07-09,45.19070053100586
2013-07-10,45.289955139160156
2013-07-11,46.27595520019531
2013-07-12,45.521575927734375
2013-07-15,45.9715690612793
2013-07-16,45.87229537963867
2013-07-17,46.01124954223633
2013-07-18,46.57374954223633
2013-07-19,46.375213623046875
2013-07-22,46.56051254272461
2013-07-23,47.056819915771484
2013-07-24,46.11052322387695
2013-07-25,46.348751068115234
2013-07-26,46.07080841064453
2013-07-29,45.48186111450195
2013-07-30,45.898765563964844
2013-07-31,45.32966995239258
2013-08-01,45.289955139160156
2013-08-02,44.91937255859375
2013-08-05,45.06495666503906
2013-08-06,45.42893600463867
2013-08-07,45.09804916381836
2013-08-08,44.80687713623047
2013-08-09,45.29656982421875
2013-08-12,44.608360290527344
2013-08-13,43.77455139160156
2013-08-14,43.57603454589844
2013-08-15,42.39811706542969
2013-08-16,41.12757110595703
2013-08-19,40.37980270385742
2013-08-20,41.33270263671875
2013-08-21,40.94888687133789
2013-08-22,41.054771423339844
2013-08-23,41.00845718383789
2013-08-26,41.19374084472656
2013-08-27,41.226829528808594
2013-08-28,40.97537612915039
2013-08-29,41.13418960571289
2013-08-30,40.80991744995117
2013-09-03,40.69743728637695
2013-09-04,40.8760986328125
2013-09-05,40.6511116027832
2013-09-06,40.97537612915039
2013-09-09,41.88858413696289
2013-09-10,41.875343322753906
2013-09-11,41.94813537597656
2013-09-12,41.68343734741211
2013-09-13,41.756229400634766
2013-09-16,42.040775299072266
