Date,WELL
2010-09-29,24.831436157226562
2010-09-30,25.016382217407227
2010-10-01,25.037519454956055
2010-10-04,25.227750778198242
2010-10-05,25.772050857543945
2010-10-06,25.740345001220703
2010-10-07,25.809049606323242
2010-10-08,25.740345001220703
2010-10-11,25.809049606323242
2010-10-12,25.957002639770508
2010-10-13,26.067977905273438
2010-10-14,26.13667106628418
2010-10-15,26.13667106628418
2010-10-18,26.564712524414062
2010-10-19,26.480165481567383
2010-10-20,26.844785690307617
2010-10-21,26.887060165405273
2010-10-22,26.897626876831055
2010-10-25,27.066741943359375
2010-10-26,27.040311813354492
2010-10-27,26.834218978881836
2010-10-28,26.871206283569336
2010-10-29,27.003314971923828
2010-11-01,27.325664520263672
2010-11-02,27.07729721069336
2010-11-03,26.622840881347656
2010-11-04,27.34613037109375
2010-11-05,26.93895149230957
2010-11-08,27.040742874145508
2010-11-09,25.74952507019043
2010-11-10,25.96919059753418
2010-11-11,25.626283645629883
2010-11-12,25.181594848632812
2010-11-15,25.0637264251709
2010-11-16,24.30292510986328
2010-11-17,24.34042739868164
2010-11-18,24.324357986450195
2010-11-19,24.581527709960938
2010-11-22,24.592241287231445
2010-11-23,24.394004821777344
2010-11-24,24.822622299194336
2010-11-26,24.71011734008789
2010-11-29,24.82798194885254
2010-11-30,24.79584503173828
2010-12-01,24.43150520324707
2010-12-02,24.68332290649414
2010-12-03,24.53866195678711
2010-12-06,24.44757652282715
2010-12-07,24.53330421447754
2010-12-08,24.27076530456543
2010-12-09,24.21718406677246
2010-12-10,24.399362564086914
2010-12-13,24.399362564086914
2010-12-14,23.992162704467773
2010-12-15,23.708206176757812
2010-12-16,23.788570404052734
2010-12-17,24.168977737426758
2010-12-20,24.479717254638672
2010-12-21,24.999425888061523
2010-12-22,25.29410743713379
2010-12-23,25.310182571411133
2010-12-27,25.38519287109375
2010-12-28,25.476282119750977
2010-12-29,25.46555519104004
2010-12-30,25.524494171142578
2010-12-31,25.524494171142578
2011-01-03,25.947755813598633
2011-01-04,25.58342933654785
2011-01-05,25.63165283203125
2011-01-06,25.556640625
2011-01-07,25.395906448364258
2011-01-10,25.36911392211914
2011-01-11,25.326263427734375
2011-01-12,25.181594848632812
2011-01-13,25.22981071472168
2011-01-14,25.208389282226562
2011-01-18,25.476282119750977
2011-01-19,25.58342933654785
2011-01-20,25.63165283203125
2011-01-21,25.492347717285156
2011-01-24,25.63699722290039
2011-01-25,25.98525047302246
2011-01-26,26.022769927978516
2011-01-27,26.3442325592041
2011-01-28,25.98525047302246
2011-01-31,26.29601287841797
2011-02-01,26.56926918029785
2011-02-02,26.312088012695312
2011-02-03,26.435314178466797
2011-02-04,26.250574111938477
2011-02-07,26.473358154296875
2011-02-08,26.647239685058594
2011-02-09,26.842857360839844
2011-02-10,26.842857360839844
2011-02-11,26.83741569519043
2011-02-14,26.734180450439453
2011-02-15,26.89719009399414
2011-02-16,27.158010482788086
2011-02-17,26.91891860961914
2011-02-18,27.30471420288086
2011-02-22,27.244951248168945
2011-02-23,27.038463592529297
2011-02-24,27.043895721435547
2011-02-25,27.63617706298828
2011-02-28,28.375179290771484
2011-03-01,27.630754470825195
2011-03-02,27.641624450683594
2011-03-03,27.891571044921875
2011-03-04,27.945907592773438
2011-03-07,27.86440086364746
2011-03-08,28.244762420654297
2011-03-09,28.337142944335938
2011-03-10,28.060020446777344
2011-03-11,28.342573165893555
2011-03-14,28.315404891967773
2011-03-15,28.119787216186523
2011-03-16,27.52207374572754
2011-03-17,27.65791130065918
2011-03-18,28.087182998657227
2011-03-21,28.119787216186523
2011-03-22,27.695960998535156
2011-03-23,27.41339874267578
2011-03-24,27.576412200927734
2011-03-25,27.880704879760742
2011-03-28,28.065446853637695
2011-03-29,28.1795597076416
2011-03-30,28.462120056152344
2011-03-31,28.494726181030273
2011-04-01,28.418642044067383
2011-04-04,28.47842025756836
2011-04-05,28.690336227416992
2011-04-06,28.65774154663086
2011-04-07,28.489286422729492
2011-04-08,28.22846794128418
2011-04-11,28.255632400512695
2011-04-12,28.152393341064453
2011-04-13,28.108911514282227
2011-04-14,28.34799575805664
2011-04-15,28.73380470275879
2011-04-18,28.625123977661133
2011-04-19,28.804445266723633
2011-04-20,28.951156616210938
2011-04-21,29.038097381591797
2011-04-25,29.04353904724121
2011-04-26,29.4184627532959
2011-04-27,29.641246795654297
2011-04-28,29.874895095825195
2011-04-29,29.217409133911133
2011-05-02,29.374984741210938
2011-05-03,29.070695877075195
2011-05-04,29.0054988861084
2011-05-05,28.581655502319336
2011-05-06,28.231863021850586
2011-05-09,28.193294525146484
2011-05-10,28.259403228759766
2011-05-11,28.259403228759766
2011-05-12,28.485258102416992
2011-05-13,27.901334762573242
2011-05-16,27.983972549438477
2011-05-17,28.171266555786133
2011-05-18,28.364072799682617
2011-05-19,28.485258102416992
2011-05-20,28.32000160217285
2011-05-23,28.275928497314453
2011-05-24,28.633989334106445
2011-05-25,28.534835815429688
2011-05-26,28.656021118164062
2011-05-27,28.810272216796875
2011-05-31,29.300535202026367
2011-06-01,28.722131729125977
2011-06-02,28.419151306152344
2011-06-03,28.617469787597656
2011-06-06,28.204315185546875
2011-06-07,28.347551345825195
2011-06-08,28.408140182495117
2011-06-09,28.16575813293457
2011-06-10,27.460641860961914
2011-06-13,27.807697296142578
2011-06-14,28.37507438659668
2011-06-15,28.050073623657227
2011-06-16,28.4742431640625
2011-06-17,28.755178451538086
2011-06-20,29.184856414794922
2011-06-21,29.427234649658203
2011-06-22,29.295028686523438
2011-06-23,28.722131729125977
2011-06-24,28.79374885559082
2011-06-27,28.76069450378418
2011-06-28,28.88738250732422
2011-06-29,29.10772705078125
2011-06-30,28.88188362121582
2011-07-01,29.05816650390625
2011-07-05,29.146297454833984
2011-07-06,29.36113739013672
2011-07-07,29.63105583190918
2011-07-08,29.465787887573242
2011-07-11,29.06917381286621
2011-07-12,29.036115646362305
2011-07-13,28.738651275634766
2011-07-14,28.61195182800293
2011-07-15,28.95901107788086
2011-07-18,28.914936065673828
2011-07-19,29.377656936645508
2011-07-20,29.498855590820312
2011-07-21,29.895471572875977
2011-07-22,29.967084884643555
2011-07-25,29.768775939941406
2011-07-26,29.768775939941406
2011-07-27,29.146297454833984
2011-07-28,28.96451187133789
2011-07-29,29.074676513671875
2011-08-01,26.61232566833496
2011-08-02,26.524187088012695
2011-08-03,26.672916412353516
2011-08-04,26.055936813354492
2011-08-05,25.56093978881836
2011-08-08,22.993656158447266
2011-08-09,25.113483428955078
2011-08-10,24.27451515197754
2011-08-11,25.264497756958008
2011-08-12,25.66162109375
2011-08-15,26.69635772705078
2011-08-16,26.72432518005371
2011-08-17,26.80262565612793
2011-08-18,25.76789093017578
2011-08-19,25.639251708984375
2011-08-22,25.963647842407227
2011-08-23,26.64602279663086
2011-08-24,27.071102142333984
2011-08-25,26.780258178710938
2011-08-26,27.19416618347168
2011-08-29,27.98838996887207
2011-08-30,28.34076690673828
2011-08-31,28.50296401977539
2011-09-01,27.904497146606445
2011-09-02,27.540939331054688
2011-09-06,27.742284774780273
2011-09-07,28.67635726928711
2011-09-08,28.273645401000977
2011-09-09,27.50178337097168
2011-09-12,27.51856231689453
2011-09-13,27.51296615600586
2011-09-14,27.71432113647461
2011-09-15,28.00518035888672
2011-09-16,28.631608963012695
2011-09-19,28.16737937927246
2011-09-20,28.34076690673828
2011-09-21,26.88652992248535
2011-09-22,26.165010452270508
2011-09-23,26.232126235961914
2011-09-26,26.847387313842773
2011-09-27,27.149417877197266
2011-09-28,26.517383575439453
2011-09-29,27.21653938293457
2011-09-30,26.176189422607422
2011-10-03,25.18619728088379
2011-10-04,26.00279998779297
2011-10-05,26.013988494873047
2011-10-06,26.399930953979492
2011-10-07,25.779085159301758
2011-10-10,26.959247589111328
2011-10-11,26.455856323242188
2011-10-12,26.584497451782227
2011-10-13,26.41670036315918
2011-10-14,26.92009735107422
2011-10-17,26.349592208862305
2011-10-18,26.9368839263916
2011-10-19,26.80262565612793
2011-10-20,27.03754234313965
2011-10-21,27.91008758544922
2011-10-24,28.447038650512695
2011-10-25,28.212120056152344
2011-10-26,28.581268310546875
2011-10-27,29.52652359008789
2011-10-28,29.94601821899414
2011-10-31,29.470603942871094
2011-11-01,28.76025390625
2011-11-02,29.218910217285156
2011-11-03,29.63839340209961
2011-11-04,28.348533630371094
2011-11-07,28.484601974487305
2011-11-08,28.99486541748047
2011-11-09,28.178436279296875
2011-11-10,28.09339714050293
2011-11-11,28.972200393676758
2011-11-14,28.308839797973633
2011-11-15,28.376876831054688
2011-11-16,28.201112747192383
2011-11-17,27.66816520690918
2011-11-18,27.849597930908203
2011-11-21,27.28829574584961
2011-11-22,27.305301666259766
2011-11-23,26.73832893371582
2011-11-25,27.10686492919922
2011-11-28,27.59446144104004
2011-11-29,27.48674201965332
2011-11-30,28.444902420043945
2011-12-01,28.22380828857422
2011-12-02,28.082050323486328
2011-12-05,28.12741470336914
2011-12-06,28.240812301635742
2011-12-07,28.490262985229492
2011-12-08,28.144428253173828
2011-12-09,28.76808738708496
2011-12-12,28.580984115600586
2011-12-13,28.55263328552246
2011-12-14,28.728391647338867
2011-12-15,29.017555236816406
2011-12-16,29.50514793395996
2011-12-19,29.176300048828125
2011-12-20,29.822654724121094
2011-12-21,29.913366317749023
2011-12-22,30.440643310546875
2011-12-23,30.633420944213867
2011-12-27,30.928255081176758
2011-12-28,30.639081954956055
2011-12-29,30.97927474975586
2011-12-30,30.916921615600586
2012-01-03,31.240074157714844
2012-01-04,30.486005783081055
2012-01-05,30.75248146057129
2012-01-06,30.746814727783203
2012-01-09,30.877225875854492
2012-01-10,31.364809036254883
2012-01-11,31.46686363220215
2012-01-12,31.32512855529785
2012-01-13,31.483861923217773
2012-01-17,31.58026885986328
2012-01-18,31.591598510742188
2012-01-19,31.262760162353516
2012-01-20,31.240074157714844
2012-01-23,31.26842498779297
2012-01-24,31.44986343383789
2012-01-25,32.11322021484375
2012-01-26,32.50442123413086
2012-01-27,32.45906448364258
2012-01-30,32.21525573730469
2012-01-31,32.43638610839844
2012-02-01,32.41937255859375
2012-02-02,32.44772720336914
2012-02-03,32.67748260498047
2012-02-06,32.68896484375
2012-02-07,32.91873550415039
2012-02-08,32.94744873046875
2012-02-09,32.78660583496094
2012-02-10,32.42475128173828
2012-02-13,32.84979248046875
2012-02-14,32.53388595581055
2012-02-15,32.30412673950195
2012-02-16,31.948013305664062
2012-02-17,31.856098175048828
2012-02-21,31.126605987548828
2012-02-22,30.72452735900879
2012-02-23,31.23574447631836
2012-02-24,31.189794540405273
2012-02-27,31.425310134887695
2012-02-28,31.143844604492188
2012-02-29,31.270206451416016
2012-03-01,31.56890296936035
2012-03-02,31.40806770324707
2012-03-05,31.64931297302246
2012-03-06,31.051952362060547
2012-03-07,31.132341384887695
2012-03-08,30.97727394104004
2012-03-09,31.218515396118164
2012-03-12,31.2989444732666
2012-03-13,31.689517974853516
2012-03-14,31.339136123657227
2012-03-15,31.27595329284668
2012-03-16,31.482742309570312
2012-03-19,31.56890296936035
2012-03-20,31.442537307739258
2012-03-21,31.218515396118164
2012-03-22,30.816438674926758
2012-03-23,31.063426971435547
2012-03-26,31.270206451416016
2012-03-27,31.482742309570312
2012-03-28,31.5286865234375
2012-03-29,31.25298500061035
2012-03-30,31.56890296936035
2012-04-02,31.540180206298828
2012-04-03,31.25872039794922
2012-04-04,30.75899887084961
2012-04-05,30.70730209350586
2012-04-09,30.5924129486084
2012-04-10,30.09844207763672
2012-04-11,30.4832820892334
2012-04-12,30.833667755126953
2012-04-13,30.569446563720703
2012-04-16,30.931303024291992
2012-04-17,31.132341384887695
2012-04-18,30.908348083496094
2012-04-19,30.98876190185547
2012-04-20,31.431047439575195
2012-04-23,31.086410522460938
2012-04-24,31.6263370513916
2012-04-25,32.1605224609375
2012-04-26,32.53388595581055
2012-04-27,32.57984924316406
2012-04-30,32.568359375
2012-05-01,33.01063537597656
2012-05-02,32.66599655151367
2012-05-03,32.729183197021484
2012-05-04,32.71172332763672
2012-05-07,32.96778869628906
2012-05-08,32.531307220458984
2012-05-09,32.583702087402344
2012-05-10,32.729183197021484
2012-05-11,32.75246047973633
2012-05-14,32.49058151245117
2012-05-15,32.33926773071289
2012-05-16,32.054107666015625
2012-05-17,31.55362892150879
2012-05-18,31.36159324645996
2012-05-21,31.966821670532227
2012-05-22,32.065757751464844
2012-05-23,32.27526092529297
2012-05-24,32.374176025390625
2012-05-25,32.13558578491211
2012-05-29,32.531307220458984
2012-05-30,31.85043716430664
2012-05-31,32.28107452392578
2012-06-01,31.565279006958008
2012-06-04,31.320842742919922
2012-06-05,31.739852905273438
2012-06-06,32.30436706542969
2012-06-07,32.12395095825195
2012-06-08,32.56623077392578
2012-06-11,32.04829788208008
2012-06-12,32.24614715576172
2012-06-13,32.48475646972656
2012-06-14,32.93286895751953
2012-06-15,33.0550651550293
2012-06-18,33.532264709472656
2012-06-19,33.34605026245117
2012-06-20,33.17146682739258
2012-06-21,32.83393478393555
2012-06-22,32.88048553466797
2012-06-25,32.79319763183594
2012-06-26,32.82229995727539
2012-06-27,32.93286895751953
2012-06-28,33.404239654541016
2012-06-29,33.928016662597656
2012-07-02,34.37611389160156
2012-07-03,34.440128326416016
2012-07-05,34.05022430419922
2012-07-06,34.34120178222656
2012-07-09,34.60888671875
2012-07-10,34.13169479370117
2012-07-11,34.42267608642578
2012-07-12,34.66127014160156
2012-07-13,35.27233123779297
2012-07-16,35.470184326171875
2012-07-17,35.813541412353516
2012-07-18,35.41199493408203
2012-07-19,35.35379409790039
2012-07-20,35.19084167480469
2012-07-23,35.41199493408203
2012-07-24,35.41199493408203
2012-07-25,35.42363739013672
2012-07-26,35.528385162353516
2012-07-27,35.9823112487793
2012-07-30,36.220909118652344
2012-07-31,36.21509552001953
2012-08-01,36.03468704223633
2012-08-02,36.19181823730469
2012-08-03,36.0445671081543
2012-08-06,35.691200256347656
2012-08-07,34.872535705566406
2012-08-08,34.795982360839844
2012-08-09,35.21413803100586
2012-08-10,35.137577056884766
2012-08-13,35.043338775634766
2012-08-14,35.043338775634766
2012-08-15,35.108123779296875
2012-08-16,35.43794250488281
2012-08-17,35.308372497558594
2012-08-20,35.26713562011719
2012-08-21,35.190574645996094
2012-08-22,34.24235153198242
2012-08-23,33.70050048828125
2012-08-24,34.24235153198242
2012-08-27,34.3778076171875
2012-08-28,34.28946304321289
2012-08-29,34.31890106201172
2012-08-30,34.34247589111328
2012-08-31,34.41904067993164
2012-09-04,34.74296569824219
2012-09-05,34.666404724121094
2012-09-06,34.866634368896484
2012-09-07,34.54861831665039
2012-09-10,34.15989303588867
2012-09-11,34.424930572509766
2012-09-12,34.413150787353516
2012-09-13,34.96088790893555
2012-09-14,34.454376220703125
2012-09-17,34.283565521240234
2012-09-18,33.38835525512695
2012-09-19,33.718170166015625
2012-09-20,33.72993850708008
2012-09-21,34.00674057006836
2012-09-24,34.17755889892578
2012-09-25,33.64750671386719
2012-09-26,33.9714241027832
2012-09-27,33.977317810058594
2012-09-28,34.00674057006836
2012-10-01,33.871299743652344
2012-10-02,34.519161224365234
2012-10-03,35.049224853515625
2012-10-04,35.090457916259766
2012-10-05,35.11989974975586
2012-10-08,35.13168716430664
2012-10-09,35.096343994140625
2012-10-10,35.043338775634766
2012-10-11,34.978553771972656
2012-10-12,34.77241134643555
2012-10-15,35.161136627197266
2012-10-16,35.32013702392578
2012-10-17,34.931427001953125
2012-10-18,35.64995574951172
2012-10-19,35.202362060546875
2012-10-22,35.23769760131836
2012-10-23,34.74886703491211
2012-10-24,34.68996047973633
2012-10-25,34.60160827636719
2012-10-26,34.31301498413086
2012-10-31,35.00210952758789
2012-11-01,34.96677780151367
2012-11-02,35.24707794189453
2012-11-05,34.7997932434082
2012-11-06,34.99062728881836
2012-11-07,35.336544036865234
2012-11-08,34.97870635986328
2012-11-09,34.97274398803711
2012-11-12,35.15165328979492
2012-11-13,35.40811538696289
2012-11-14,35.080074310302734
2012-11-15,35.05623245239258
2012-11-16,35.52142333984375
2012-11-19,35.83155059814453
2012-11-20,36.05221939086914
2012-11-21,35.706298828125
2012-11-23,35.93890380859375
2012-11-26,35.74209213256836
2012-11-27,35.36040496826172
2012-11-28,35.21725845336914
2012-11-29,35.19340515136719
2012-11-30,35.1218376159668
2012-12-03,35.354434967041016
2012-12-04,35.34251022338867
2012-12-05,35.2112922668457
2012-12-06,35.5393180847168
2012-12-07,35.634735107421875
2012-12-10,35.604915618896484
2012-12-11,35.68245315551758
2012-12-12,35.5035285949707
2012-12-13,35.02640914916992
2012-12-14,34.740150451660156
2012-12-17,34.90713119506836
2012-12-18,35.34846878051758
2012-12-19,35.282867431640625
2012-12-20,35.932926177978516
2012-12-21,36.0820426940918
2012-12-24,36.0820426940918
2012-12-26,36.03430938720703
2012-12-27,36.219207763671875
2012-12-28,36.278846740722656
2012-12-31,36.55319595336914
2013-01-02,36.45775604248047
2013-01-03,36.61879348754883
2013-01-04,36.81560134887695
2013-01-07,36.714210510253906
2013-01-08,36.785789489746094
2013-01-09,36.67246627807617
2013-01-10,36.970672607421875
2013-01-11,36.93488693237305
2013-01-14,36.94084930419922
2013-01-15,36.86331558227539
2013-01-16,36.696327209472656
2013-01-17,37.01837921142578
2013-01-18,36.99452590942383
2013-01-22,37.555137634277344
2013-01-23,37.51935577392578
2013-01-24,37.513389587402344
2013-01-25,37.5432014465332
2013-01-28,37.686344146728516
2013-01-29,37.74000930786133
2013-01-30,37.5789909362793
2013-01-31,37.47760772705078
2013-02-01,37.69797134399414
2013-02-04,37.54704284667969
2013-02-05,37.42024612426758
2013-02-06,37.46854782104492
2013-02-07,37.402130126953125
2013-02-08,37.61345291137695
2013-02-11,37.64968490600586
2013-02-12,37.85494613647461
2013-02-13,37.87910461425781
2013-02-14,37.70400619506836
2013-02-15,38.011924743652344
2013-02-19,38.60359191894531
2013-02-20,38.70622634887695
2013-02-21,38.670005798339844
2013-02-22,39.0020637512207
2013-02-25,38.150779724121094
2013-02-26,38.223228454589844
2013-02-27,38.6458625793457
2013-02-28,38.724342346191406
2013-03-01,39.014129638671875
2013-03-04,39.50318145751953
2013-03-05,39.5816535949707
2013-03-06,39.54544448852539
2013-03-07,39.34016418457031
2013-03-08,39.44884490966797
2013-03-11,39.50921630859375
2013-03-12,39.30998229980469
2013-03-13,39.23753356933594
2013-03-14,39.38242721557617
2013-03-15,39.62995147705078
2013-03-18,39.551475524902344
2013-03-19,39.48506164550781
2013-03-20,39.738624572753906
2013-03-21,39.762786865234375
2013-03-22,39.88957214355469
2013-03-25,39.96805953979492
2013-03-26,40.40879440307617
2013-03-27,40.54766082763672
2013-03-28,41.000465393066406
2013-04-01,41.320457458496094
2013-04-02,41.64043045043945
2013-04-03,41.61629104614258
2013-04-04,42.238136291503906
2013-04-05,42.135528564453125
2013-04-08,42.38908767700195
2013-04-09,42.60039520263672
2013-04-10,43.04112243652344
2013-04-11,42.79359817504883
2013-04-12,42.93245315551758
2013-04-15,42.449462890625
2013-04-16,43.3852653503418
2013-04-17,43.02302932739258
2013-04-18,42.93245315551758
2013-04-19,43.8441276550293
2013-04-22,43.9225959777832
2013-04-23,44.37541580200195
2013-04-24,44.592769622802734
2013-04-25,44.35730743408203
2013-04-26,44.35730743408203
2013-04-29,44.82218551635742
2013-04-30,45.26292419433594
2013-05-01,45.317256927490234
2013-05-02,45.63121795654297
2013-05-03,45.68305587768555
2013-05-06,45.81724166870117
2013-05-07,46.1221809387207
2013-05-08,45.22561264038086
2013-05-09,45.56107711791992
2013-05-10,46.036808013916016
2013-05-13,46.25027084350586
2013-05-14,46.35395812988281
2013-05-15,47.14686965942383
2013-05-16,46.9760856628418
2013-05-17,47.54331588745117
2013-05-20,47.41522216796875
2013-05-21,48.17153549194336
2013-05-22,47.140777587890625
2013-05-23,45.32929992675781
2013-05-24,45.15851974487305
2013-05-28,43.85938262939453
2013-05-29,42.535858154296875
2013-05-30,42.34067916870117
2013-05-31,41.492889404296875
2013-06-03,41.71245574951172
2013-06-04,41.23064041137695
2013-06-05,40.773189544677734
2013-06-06,41.43190002441406
2013-06-07,41.6514892578125
2013-06-10,41.05986404418945
2013-06-11,40.754905700683594
2013-06-12,39.94979476928711
2013-06-13,40.84028244018555
2013-06-14,41.09035873413086
2013-06-17,41.22454071044922
2013-06-18,41.56609344482422
2013-06-19,39.88880920410156
2013-06-20,37.87607192993164
2013-06-21,38.63846206665039
2013-06-24,38.58967208862305
2013-06-25,39.27279281616211
2013-06-26,39.943695068359375
2013-06-27,40.94396209716797
2013-06-28,40.88298034667969
2013-07-01,40.492618560791016
2013-07-02,40.78539276123047
2013-07-03,40.291343688964844
2013-07-05,39.779014587402344
2013-07-08,39.49235916137695
2013-07-09,40.08397674560547
2013-07-10,40.05959701538086
2013-07-11,41.8405647277832
2013-07-12,40.93177032470703
2013-07-15,41.21234130859375
2013-07-16,41.35261535644531
2013-07-17,41.535579681396484
2013-07-18,41.773460388183594
2013-07-19,41.33433151245117
2013-07-22,41.1147575378418
2013-07-23,41.38311004638672
2013-07-24,40.05959701538086
2013-07-25,40.120582580566406
2013-07-26,40.33404541015625
2013-07-29,39.98029327392578
2013-07-30,39.99858474731445
2013-07-31,39.33378601074219
2013-08-01,38.778743743896484
2013-08-02,39.12137985229492
2013-08-05,39.10286331176758
2013-08-06,39.04729461669922
2013-08-07,38.73244857788086
2013-08-08,38.77566909790039
2013-08-09,39.34980010986328
2013-08-12,38.979393005371094
2013-08-13,38.312652587890625
2013-08-14,37.7817268371582
2013-08-15,36.97300338745117
2013-08-16,36.15810012817383
2013-08-19,36.00376510620117
2013-08-20,37.04709243774414
2013-08-21,37.47922897338867
2013-08-22,37.51626968383789
2013-08-23,37.942230224609375
2013-08-26,37.701480865478516
2013-08-27,37.973114013671875
2013-08-28,38.084224700927734
2013-08-29,37.83111572265625
2013-08-30,37.92989730834961
2013-09-03,37.559478759765625
2013-09-04,37.7817268371582
2013-09-05,37.05325698852539
2013-09-06,37.553314208984375
2013-09-09,38.362037658691406
2013-09-10,37.92989730834961
2013-09-11,38.13362503051758
2013-09-12,37.83729553222656
2013-09-13,38.12744903564453
2013-09-16,38.77566909790039
2013-09-17,38.7818489074707
