Date,TMUS
2010-11-04,18.35721778869629
2010-11-05,18.922298431396484
2010-11-08,19.713422775268555
2010-11-09,19.34207534790039
2010-11-10,19.551965713500977
2010-11-11,19.66498565673828
2010-11-12,19.584259033203125
2010-11-15,18.938446044921875
2010-11-16,18.228052139282227
2010-11-17,19.116044998168945
2010-11-18,19.212915420532227
2010-11-19,19.713422775268555
2010-11-22,19.858728408813477
2010-11-23,19.519678115844727
2010-11-24,19.82643699645996
2010-11-26,19.681129455566406
2010-11-29,19.648839950561523
2010-11-30,19.616548538208008
2010-12-01,20.02018165588379
2010-12-02,19.971744537353516
2010-12-03,19.955602645874023
2010-12-06,20.052471160888672
2010-12-07,19.79414939880371
2010-12-08,20.2462158203125
2010-12-09,20.294652938842773
2010-12-10,20.343090057373047
2010-12-13,20.230070114135742
2010-12-14,19.971744537353516
2010-12-15,19.584259033203125
2010-12-16,19.84258460998535
2010-12-17,19.503530502319336
2010-12-20,20.569120407104492
2010-12-21,20.53683090209961
2010-12-22,20.343090057373047
2010-12-23,20.213924407958984
2010-12-27,20.391525268554688
2010-12-28,20.359233856201172
2010-12-29,20.18163299560547
2010-12-30,20.439960479736328
2010-12-31,20.391525268554688
2011-01-03,21.101917266845703
2011-01-04,22.474271774291992
2011-01-05,23.023208618164062
2011-01-06,21.473257064819336
2011-01-07,20.908172607421875
2011-01-10,21.279516220092773
2011-01-11,20.908172607421875
2011-01-12,20.940465927124023
2011-01-13,20.924320220947266
2011-01-14,21.085773468017578
2011-01-18,20.714427947998047
2011-01-19,20.230070114135742
2011-01-20,20.343090057373047
2011-01-21,20.53683090209961
2011-01-24,20.746721267700195
2011-01-25,21.780019760131836
2011-01-26,21.9091796875
2011-01-27,21.94147491455078
2011-01-28,21.24722671508789
2011-01-31,20.875883102416992
2011-02-01,21.02119255065918
2011-02-02,20.76286506652832
2011-02-03,20.843589782714844
2011-02-04,20.908172607421875
2011-02-07,20.746721267700195
2011-02-08,20.97275161743164
2011-02-09,20.988903045654297
2011-02-10,20.730575561523438
2011-02-11,21.085773468017578
2011-02-14,21.489402770996094
2011-02-15,21.6024227142334
2011-02-16,21.537843704223633
2011-02-17,21.18264389038086
2011-02-18,21.650856018066406
2011-02-22,21.11806297302246
2011-02-23,20.601415634155273
2011-02-24,21.844600677490234
2011-02-25,22.781028747558594
2011-02-28,23.249242782592773
2011-03-01,23.023208618164062
2011-03-02,22.92633628845215
2011-03-03,24.121089935302734
2011-03-04,24.07265281677246
2011-03-07,24.185672760009766
2011-03-08,24.282543182373047
2011-03-09,24.395557403564453
2011-03-10,24.040361404418945
2011-03-11,24.234106063842773
2011-03-14,24.056509017944336
2011-03-15,23.97578239440918
2011-03-16,23.426841735839844
2011-03-17,23.911203384399414
2011-03-18,24.10494613647461
2011-03-21,25.251258850097656
2011-03-22,25.02522850036621
2011-03-23,25.02522850036621
2011-03-24,25.477294921875
2011-03-25,25.089807510375977
2011-03-28,25.49344253540039
2011-03-29,25.525732040405273
2011-03-30,26.349140167236328
2011-03-31,26.219980239868164
2011-04-01,26.623613357543945
2011-04-04,26.365285873413086
2011-04-05,26.655900955200195
2011-04-06,26.591318130493164
2011-04-07,26.752775192260742
2011-04-08,26.898082733154297
2011-04-11,27.10797119140625
2011-04-12,27.04339027404785
2011-04-13,27.04339027404785
2011-04-14,26.801210403442383
2011-04-15,26.63975715637207
2011-04-18,25.945507049560547
2011-04-19,26.25227165222168
2011-04-20,26.8335018157959
2011-04-21,27.269424438476562
2011-04-25,26.994953155517578
2011-04-26,26.946517944335938
2011-04-27,27.527748107910156
2011-04-28,27.237131118774414
2011-04-29,27.17255210876465
2011-05-02,26.607463836669922
2011-05-03,29.303733825683594
2011-05-04,28.819374084472656
2011-05-05,28.59333610534668
2011-05-06,27.963672637939453
2011-05-09,28.351158142089844
2011-05-10,29.416749954223633
2011-05-11,28.996971130371094
2011-05-12,29.223005294799805
2011-05-13,28.819374084472656
2011-05-16,28.948537826538086
2011-05-17,29.17456817626953
2011-05-18,30.175580978393555
2011-05-19,29.529769897460938
2011-05-20,28.62563133239746
2011-05-23,28.512611389160156
2011-05-24,28.335012435913086
2011-05-25,28.78708267211914
2011-05-26,29.545909881591797
2011-05-27,29.31987953186035
2011-05-31,28.900102615356445
2011-06-01,29.303733825683594
2011-06-02,29.432897567749023
2011-06-03,28.351158142089844
2011-06-06,27.543895721435547
2011-06-07,27.317859649658203
2011-06-08,27.02724266052246
2011-06-09,26.801210403442383
2011-06-10,26.349140167236328
2011-06-13,26.236125946044922
2011-06-14,26.63975715637207
2011-06-15,25.735620498657227
2011-06-16,25.800199508666992
2011-06-17,25.864784240722656
2011-06-20,25.993946075439453
2011-06-21,26.559030532836914
2011-06-22,26.63975715637207
2011-06-23,27.075681686401367
2011-06-24,26.898082733154297
2011-06-27,27.237131118774414
2011-06-28,27.753782272338867
2011-06-29,27.818363189697266
2011-06-30,27.78607177734375
2011-07-01,28.69021224975586
2011-07-05,28.205852508544922
2011-07-06,28.157419204711914
2011-07-07,28.012109756469727
2011-07-08,28.092836380004883
2011-07-11,27.947526931762695
2011-07-12,27.382442474365234
2011-07-13,27.592329025268555
2011-07-14,27.156404495239258
2011-07-15,27.430877685546875
2011-07-18,27.124113082885742
2011-07-19,27.68920135498047
2011-07-20,27.576187133789062
2011-07-21,27.68920135498047
2011-07-22,27.818363189697266
2011-07-25,27.35015296936035
2011-07-26,27.285568237304688
2011-07-27,26.559030532836914
2011-07-28,26.30070686340332
2011-07-29,26.284563064575195
2011-08-01,26.12310791015625
2011-08-02,16.565088272094727
2011-08-03,16.58123016357422
2011-08-04,15.031281471252441
2011-08-05,15.386478424072266
2011-08-08,14.401616096496582
2011-08-09,15.063572883605957
2011-08-10,15.451057434082031
2011-08-11,16.565088272094727
2011-08-12,16.516651153564453
2011-08-15,17.71140480041504
2011-08-16,17.792129516601562
2011-08-17,18.082744598388672
2011-08-18,16.9202823638916
2011-08-19,16.58123016357422
2011-08-22,16.355195999145508
2011-08-23,17.081737518310547
2011-08-24,17.453075408935547
2011-08-25,16.855697631835938
2011-08-26,17.22704315185547
2011-08-29,18.018159866333008
2011-08-30,18.163471221923828
2011-08-31,18.018159866333008
2011-09-01,17.69525718688965
2011-09-02,16.661954879760742
2011-09-06,16.355195999145508
2011-09-07,17.22704315185547
2011-09-08,17.114025115966797
2011-09-09,16.88799285888672
2011-09-12,16.855697631835938
2011-09-13,16.871845245361328
2011-09-14,16.774974822998047
2011-09-15,16.71039581298828
2011-09-16,16.306760787963867
2011-09-19,16.145307540893555
2011-09-20,16.25832176208496
2011-09-21,14.998991012573242
2011-09-22,14.433904647827148
2011-09-23,14.708374977111816
2011-09-26,14.676085472106934
2011-09-27,15.208878517150879
2011-09-28,14.36932373046875
2011-09-29,14.643793106079102
2011-09-30,14.0625638961792
2011-10-03,13.206862449645996
2011-10-04,13.303731918334961
2011-10-05,13.400605201721191
2011-10-06,13.884964942932129
2011-10-07,12.803229331970215
2011-10-10,13.788093566894531
2011-10-11,13.43289566040039
2011-10-12,13.771947860717773
2011-10-13,14.433904647827148
2011-10-14,14.692230224609375
2011-10-17,14.272452354431152
2011-10-18,14.643793106079102
2011-10-19,13.981836318969727
2011-10-20,14.579212188720703
2011-10-21,14.837536811828613
2011-10-24,15.01513671875
2011-10-25,14.692230224609375
2011-10-26,15.64480209350586
2011-10-27,15.709383964538574
2011-10-28,14.433904647827148
2011-10-31,13.723512649536133
2011-11-01,12.367305755615234
2011-11-02,13.836528778076172
2011-11-03,14.514630317687988
2011-11-04,14.482340812683105
2011-11-07,14.353178024291992
2011-11-08,14.094852447509766
2011-11-09,13.610495567321777
2011-11-10,13.691221237182617
2011-11-11,14.256305694580078
2011-11-14,14.014127731323242
2011-11-15,14.19172477722168
2011-11-16,13.949546813964844
2011-11-17,13.368315696716309
2011-11-18,13.013118743896484
2011-11-21,12.803229331970215
2011-11-22,12.496467590332031
2011-11-23,12.22199821472168
2011-11-25,12.125126838684082
2011-11-28,12.787083625793457
2011-11-29,12.512614250183105
2011-11-30,13.529767036437988
2011-12-01,13.400605201721191
2011-12-02,13.38446044921875
2011-12-05,13.481332778930664
2011-12-06,14.530776977539062
2011-12-07,13.852673530578613
2011-12-08,13.352170944213867
2011-12-09,13.675076484680176
2011-12-12,13.51362133026123
2011-12-13,13.771947860717773
2011-12-14,13.223006248474121
2011-12-15,13.626638412475586
2011-12-16,13.449041366577148
2011-12-19,12.835518836975098
2011-12-20,13.38446044921875
2011-12-21,13.43289566040039
2011-12-22,13.594348907470703
2011-12-23,13.190715789794922
2011-12-27,13.481332778930664
2011-12-28,12.980827331542969
2011-12-29,13.303731918334961
2011-12-30,14.014127731323242
2012-01-03,15.160443305969238
2012-01-04,14.19172477722168
2012-01-05,12.932392120361328
2012-01-06,12.94853687286377
2012-01-09,13.239151000976562
2012-01-10,13.400605201721191
2012-01-11,13.610495567321777
2012-01-12,13.820384979248047
2012-01-13,13.481332778930664
2012-01-17,13.545914649963379
2012-01-18,14.014127731323242
2012-01-19,14.417759895324707
2012-01-20,14.078709602355957
2012-01-23,14.111000061035156
2012-01-24,13.820384979248047
2012-01-25,14.240160942077637
2012-01-26,14.175579071044922
2012-01-27,14.111000061035156
2012-01-30,14.19172477722168
2012-01-31,14.272452354431152
2012-02-01,14.72452163696289
2012-02-02,14.885973930358887
2012-02-03,15.241169929504395
2012-02-06,15.515640258789062
2012-02-07,15.418768882751465
2012-02-08,15.483349800109863
2012-02-09,15.580221176147461
2012-02-10,15.83854866027832
2012-02-13,16.080724716186523
2012-02-14,16.12916374206543
2012-02-15,16.193744659423828
2012-02-16,16.71039581298828
2012-02-17,16.69424819946289
2012-02-21,16.645814895629883
2012-02-22,16.597375869750977
2012-02-23,18.89000701904297
2012-02-24,19.390514373779297
2012-02-27,19.099897384643555
2012-02-28,17.792129516601562
2012-02-29,16.629669189453125
2012-03-01,17.549949645996094
2012-03-02,17.049448013305664
2012-03-05,16.080724716186523
2012-03-06,15.580221176147461
2012-03-07,15.903127670288086
2012-03-08,16.09687042236328
2012-03-09,16.41977882385254
2012-03-12,15.870838165283203
2012-03-13,16.12916374206543
2012-03-14,15.790109634399414
2012-03-15,16.048437118530273
2012-03-16,16.306760787963867
2012-03-19,16.145307540893555
2012-03-20,16.016145706176758
2012-03-21,15.83854866027832
2012-03-22,15.741676330566406
2012-03-23,15.499495506286621
2012-03-26,15.790109634399414
2012-03-27,15.063572883605957
2012-03-28,15.112006187438965
2012-03-29,14.918264389038086
2012-03-30,14.563068389892578
2012-04-02,14.708374977111816
2012-04-03,14.869828224182129
2012-04-04,14.433904647827148
2012-04-05,14.28859806060791
2012-04-09,13.755803108215332
2012-04-10,13.400605201721191
2012-04-11,13.836528778076172
2012-04-12,13.917254447937012
2012-04-13,13.562056541442871
2012-04-16,13.38446044921875
2012-04-17,13.368315696716309
2012-04-18,12.900099754333496
2012-04-19,13.142281532287598
2012-04-20,12.980827331542969
2012-04-23,12.819375038146973
2012-04-24,12.851664543151855
2012-04-25,12.819375038146973
2012-04-26,11.430877685546875
2012-04-27,11.31786060333252
2012-04-30,11.786075592041016
2012-05-01,11.511604309082031
2012-05-02,11.382441520690918
2012-05-03,11.140262603759766
2012-05-04,10.736628532409668
2012-05-07,10.785065650939941
2012-05-08,10.59132194519043
2012-05-09,12.108980178833008
2012-05-10,11.398588180541992
2012-05-11,11.36629581451416
2012-05-14,10.865791320800781
2012-05-15,10.413722038269043
2012-05-16,10.542886734008789
2012-05-17,10.284560203552246
2012-05-18,10.316851615905762
2012-05-21,10.349141120910645
2012-05-22,10.365287780761719
2012-05-23,10.38143253326416
2012-05-24,10.397578239440918
2012-05-25,10.526740074157715
2012-05-29,10.59132194519043
2012-05-30,10.219980239868164
2012-05-31,10.332998275756836
2012-06-01,9.993946075439453
2012-06-04,9.8163480758667
2012-06-05,9.94550895690918
2012-06-06,10.026235580444336
2012-06-07,10.058526039123535
2012-06-08,9.929364204406738
2012-06-11,9.68718433380127
2012-06-12,9.767910957336426
2012-06-13,9.525732040405273
2012-06-14,9.364277839660645
2012-06-15,9.65489387512207
2012-06-18,9.315842628479004
2012-06-19,9.541877746582031
2012-06-20,9.65489387512207
2012-06-21,9.590312004089355
2012-06-22,9.525732040405273
2012-06-25,9.348132133483887
2012-06-26,9.025226593017578
2012-06-27,9.154389381408691
2012-06-28,9.218971252441406
2012-06-29,9.767910957336426
2012-07-02,10.268415451049805
2012-07-03,10.607466697692871
2012-07-05,10.38143253326416
2012-07-06,10.349141120910645
2012-07-09,10.203835487365723
2012-07-10,10.462160110473633
2012-07-11,10.575176239013672
2012-07-12,10.058526039123535
2012-07-13,10.171545028686523
2012-07-16,10.268415451049805
2012-07-17,10.607466697692871
2012-07-18,10.575176239013672
2012-07-19,10.575176239013672
2012-07-20,10.349141120910645
2012-07-23,10.074671745300293
2012-07-24,10.639758110046387
2012-07-25,10.139253616333008
2012-07-26,13.868819236755371
2012-07-27,14.595356941223145
2012-07-30,14.36932373046875
2012-07-31,14.143290519714355
2012-08-01,14.224016189575195
2012-08-02,13.917254447937012
2012-08-03,13.981836318969727
2012-08-06,14.19172477722168
2012-08-07,13.997982025146484
2012-08-08,14.094852447509766
2012-08-09,14.175579071044922
2012-08-10,14.579212188720703
2012-08-13,14.659939765930176
2012-08-14,14.821392059326172
2012-08-15,15.806256294250488
2012-08-16,15.402624130249023
2012-08-17,16.193744659423828
2012-08-20,16.0
2012-08-21,16.38748550415039
2012-08-22,15.677095413208008
2012-08-23,15.69324016571045
2012-08-24,15.854692459106445
2012-08-27,15.741676330566406
2012-08-28,15.612512588500977
2012-08-29,15.725526809692383
2012-08-30,15.580221176147461
2012-08-31,15.709383964538574
2012-09-04,15.951563835144043
2012-09-05,15.886983871459961
2012-09-06,16.2421817779541
2012-09-07,16.09687042236328
2012-09-10,15.773968696594238
2012-09-11,16.2421817779541
2012-09-12,16.645814895629883
2012-09-13,16.9202823638916
2012-09-14,17.16246223449707
2012-09-17,17.210899353027344
2012-09-18,17.340059280395508
2012-09-19,18.244197845458984
2012-09-20,18.066598892211914
2012-09-21,18.776992797851562
2012-09-24,19.01917266845703
2012-09-25,18.631685256958008
2012-09-26,18.163471221923828
2012-09-27,19.293642044067383
2012-09-28,18.90615463256836
2012-10-01,18.599395751953125
2012-10-02,21.9091796875
2012-10-03,19.761857986450195
2012-10-04,20.48839569091797
2012-10-05,20.423812866210938
2012-10-08,20.2462158203125
2012-10-09,20.197778701782227
2012-10-10,19.43895149230957
2012-10-11,18.79313850402832
2012-10-12,19.18062400817871
2012-10-15,18.292633056640625
2012-10-16,17.792129516601562
2012-10-17,17.679113388061523
2012-10-18,18.00201988220215
2012-10-19,17.71140480041504
2012-10-22,17.9697265625
2012-10-23,17.436931610107422
2012-10-24,17.40464210510254
2012-10-25,17.307769775390625
2012-10-26,17.097881317138672
2012-10-31,16.484359741210938
2012-11-01,16.80726432800293
2012-11-02,16.452070236206055
2012-11-05,16.2421817779541
2012-11-06,16.452070236206055
2012-11-07,15.870838165283203
2012-11-08,16.113018035888672
2012-11-09,16.40363311767578
2012-11-12,16.226032257080078
2012-11-13,16.40363311767578
2012-11-14,16.41977882385254
2012-11-15,16.871845245361328
2012-11-16,17.37234878540039
2012-11-19,17.759838104248047
2012-11-20,17.001007080078125
2012-11-21,17.049448013305664
2012-11-23,17.22704315185547
2012-11-26,17.017152786254883
2012-11-27,17.017152786254883
2012-11-28,16.774974822998047
2012-11-29,16.3713436126709
2012-11-30,17.194751739501953
2012-12-03,17.38849639892578
2012-12-04,16.080724716186523
2012-12-05,16.306760787963867
2012-12-06,16.7426815032959
2012-12-07,16.98486328125
2012-12-10,16.532794952392578
2012-12-11,16.38748550415039
2012-12-12,16.016145706176758
2012-12-13,16.12916374206543
2012-12-14,16.226032257080078
2012-12-17,16.12916374206543
2012-12-18,16.080724716186523
2012-12-19,16.080724716186523
2012-12-20,16.113018035888672
2012-12-21,16.0
2012-12-24,15.806256294250488
2012-12-26,15.870838165283203
2012-12-27,15.951563835144043
2012-12-28,15.83854866027832
2012-12-31,16.048437118530273
2013-01-02,15.660948753356934
2013-01-03,15.547929763793945
2013-01-04,15.709383964538574
2013-01-07,15.434914588928223
2013-01-08,15.063572883605957
2013-01-09,15.160443305969238
2013-01-10,15.709383964538574
2013-01-11,15.402624130249023
2013-01-14,15.354187965393066
2013-01-15,15.467205047607422
2013-01-16,15.063572883605957
2013-01-17,15.192733764648438
2013-01-18,15.176589012145996
2013-01-22,15.208878517150879
2013-01-23,15.402624130249023
2013-01-24,15.709383964538574
2013-01-25,15.677095413208008
2013-01-28,15.75782299041748
2013-01-29,15.741676330566406
2013-01-30,15.983854293823242
2013-01-31,16.193744659423828
2013-02-01,15.967710494995117
2013-02-04,15.983854293823242
2013-02-05,15.806256294250488
2013-02-06,15.660948753356934
2013-02-07,15.790109634399414
2013-02-08,15.983854293823242
2013-02-11,16.306760787963867
2013-02-12,16.38748550415039
2013-02-13,16.613521575927734
2013-02-14,16.532794952392578
2013-02-15,16.71039581298828
2013-02-19,16.58123016357422
2013-02-20,16.27446937561035
2013-02-21,16.27446937561035
2013-02-22,16.0645809173584
2013-02-25,15.75782299041748
2013-02-26,15.596367835998535
2013-02-27,15.967710494995117
2013-02-28,15.822402954101562
2013-03-01,15.83854866027832
2013-03-04,16.3713436126709
2013-03-05,16.645814895629883
2013-03-06,16.726537704467773
2013-03-07,17.097881317138672
2013-03-08,17.453075408935547
2013-03-11,16.952573776245117
2013-03-12,16.565088272094727
2013-03-13,16.306760787963867
2013-03-14,16.613521575927734
2013-03-15,16.75882911682129
2013-03-18,16.548940658569336
2013-03-19,16.88799285888672
2013-03-20,17.065589904785156
2013-03-21,16.9202823638916
2013-03-22,17.017152786254883
2013-03-25,17.114025115966797
2013-03-26,17.22704315185547
2013-03-27,17.001007080078125
2013-03-28,17.598384857177734
2013-04-01,17.840566635131836
2013-04-02,17.792129516601562
2013-04-03,17.69525718688965
2013-04-04,17.953580856323242
2013-04-05,18.115036010742188
2013-04-08,18.19576072692871
2013-04-09,18.066598892211914
2013-04-10,18.66397476196289
2013-04-11,18.26034164428711
2013-04-12,18.599395751953125
2013-04-15,17.840566635131836
2013-04-16,17.840566635131836
2013-04-17,17.792129516601562
2013-04-18,18.066598892211914
2013-04-19,17.953580856323242
2013-04-22,18.437942504882812
2013-04-23,18.873863220214844
2013-04-24,19.00303077697754
2013-04-25,19.293642044067383
2013-04-26,19.1967716217041
2013-04-29,19.293642044067383
2013-04-30,19.116044998168945
2013-05-01,16.095674514770508
2013-05-02,17.26484489440918
2013-05-03,17.05049705505371
2013-05-06,17.18690299987793
2013-05-07,17.449968338012695
2013-05-08,17.31356430053711
2013-05-09,17.81046485900879
2013-05-10,18.16121482849121
2013-05-13,18.434024810791016
2013-05-14,18.492481231689453
2013-05-15,18.765289306640625
2013-05-16,19.184246063232422
2013-05-17,19.408340454101562
2013-05-20,20.00267219543457
2013-05-21,20.324193954467773
2013-05-22,19.544742584228516
2013-05-23,19.856521606445312
2013-05-24,20.012413024902344
2013-05-28,20.03190040588379
2013-05-29,20.441110610961914
2013-05-30,20.811349868774414
2013-05-31,20.879552841186523
2013-06-03,20.294963836669922
2013-06-04,20.285221099853516
2013-06-05,19.846778869628906
2013-06-06,20.129331588745117
2013-06-07,20.762636184692383
2013-06-10,20.655460357666016
2013-06-11,20.88929557800293
2013-06-12,20.752893447875977
2013-06-13,21.279020309448242
2013-06-14,21.59079933166504
2013-06-17,21.746692657470703
2013-06-18,21.902584075927734
2013-06-19,21.65900421142578
2013-06-20,22.341022491455078
2013-06-21,22.233850479125977
2013-06-24,21.66874885559082
2013-06-25,22.428712844848633
2013-06-26,23.032785415649414
2013-06-27,23.919410705566406
2013-06-28,24.172731399536133
2013-07-01,23.110733032226562
2013-07-02,22.769723892211914
2013-07-03,22.45794105529785
2013-07-05,22.857410430908203
2013-07-08,22.73074722290039
2013-07-09,23.47123146057129
2013-07-10,23.792753219604492
2013-07-11,24.31888198852539
2013-07-12,24.299396514892578
2013-07-15,24.689123153686523
2013-07-16,23.744041442871094
2013-07-17,23.870697021484375
2013-07-18,23.919410705566406
2013-07-19,23.929155349731445
2013-07-22,23.880441665649414
2013-07-23,23.597888946533203
2013-07-24,23.588146209716797
2013-07-25,23.783008575439453
2013-07-26,23.54917335510254
2013-07-29,23.325082778930664
2013-07-30,23.169191360473633
2013-07-31,23.49071502685547
2013-08-01,23.60763168334961
2013-08-02,24.085046768188477
2013-08-05,24.065561294555664
2013-08-06,23.442001342773438
2013-08-07,23.39328384399414
2013-08-08,24.357858657836914
2013-08-09,24.581947326660156
2013-08-12,24.367597579956055
2013-08-13,24.367597579956055
2013-08-14,23.773265838623047
2013-08-15,23.519943237304688
2013-08-16,23.23739242553711
2013-08-19,22.73074722290039
2013-08-20,22.886642456054688
2013-08-21,22.69178009033203
2013-08-22,23.023042678833008
2013-08-23,23.276365280151367
2013-08-26,23.217906951904297
2013-08-27,22.974328994750977
2013-08-28,22.545629501342773
2013-08-29,22.64305877685547
2013-08-30,22.750234603881836
2013-09-03,23.42251205444336
2013-09-04,24.00710105895996
2013-09-05,23.94864273071289
2013-09-06,23.899925231933594
2013-09-09,24.10453224182129
2013-09-10,24.611175537109375
2013-09-11,24.893728256225586
2013-09-12,24.78655242919922
2013-09-13,24.07530403137207
2013-09-16,24.036331176757812
