Date,DHI
2010-11-04,10.0457181930542
2010-11-05,10.22494888305664
2010-11-08,10.259096145629883
2010-11-09,10.028646469116211
2010-11-10,10.284695625305176
2010-11-11,10.387118339538574
2010-11-12,9.823806762695312
2010-11-15,9.3629150390625
2010-11-16,9.405591011047363
2010-11-17,9.115400314331055
2010-11-18,9.089791297912598
2010-11-19,8.94469928741455
2010-11-22,8.917283058166504
2010-11-23,8.617472648620605
2010-11-24,8.608905792236328
2010-11-26,8.557510375976562
2010-11-29,8.454718589782715
2010-11-30,8.60033893585205
2010-12-01,9.02008056640625
2010-12-02,9.354158401489258
2010-12-03,9.516912460327148
2010-12-06,9.636834144592285
2010-12-07,9.799591064453125
2010-12-08,9.594006538391113
2010-12-09,9.508350372314453
2010-12-10,9.542609214782715
2010-12-13,9.731064796447754
2010-12-14,9.645403861999512
2010-12-15,9.482647895812988
2010-12-16,9.636834144592285
2010-12-17,9.75676441192627
2010-12-20,10.116537094116211
2010-12-21,10.20219612121582
2010-12-22,10.519145011901855
2010-12-23,10.20219612121582
2010-12-27,10.416352272033691
2010-12-28,10.107975959777832
2010-12-29,10.210765838623047
2010-12-30,10.28785514831543
2010-12-31,10.219331741333008
2011-01-03,10.570537567138672
2011-01-04,10.28785514831543
2011-01-05,10.621933937072754
2011-01-06,10.990276336669922
2011-01-07,11.153034210205078
2011-01-10,10.844656944274902
2011-01-11,11.221561431884766
2011-01-12,11.230127334594727
2011-01-13,11.204429626464844
2011-01-14,11.564204216003418
2011-01-18,11.418581008911133
2011-01-19,10.998841285705566
2011-01-20,11.058805465698242
2011-01-21,10.870355606079102
2011-01-24,11.084503173828125
2011-01-25,11.144465446472168
2011-01-26,11.341485023498535
2011-01-27,10.97314453125
2011-01-28,10.707595825195312
2011-01-31,10.613372802734375
2011-02-01,10.621933937072754
2011-02-02,10.476312637329102
2011-02-03,10.193633079528809
2011-02-04,10.048007011413574
2011-02-07,10.382086753845215
2011-02-08,10.638158798217773
2011-02-09,10.706901550292969
2011-02-10,10.62097454071045
2011-02-11,10.749868392944336
2011-02-14,10.706901550292969
2011-02-15,10.586600303649902
2011-02-16,10.698309898376465
2011-02-17,10.904542922973633
2011-02-18,10.999066352844238
2011-02-22,10.371771812438965
2011-02-23,10.208510398864746
2011-02-24,10.11398696899414
2011-02-25,10.242880821228027
2011-02-28,10.174135208129883
2011-03-01,9.821823120117188
2011-03-02,9.92493724822998
2011-03-03,10.079609870910645
2011-03-04,9.847604751586914
2011-03-07,9.735892295837402
2011-03-08,10.217100143432617
2011-03-09,10.320215225219727
2011-03-10,10.199913024902344
2011-03-11,10.165543556213379
2011-03-14,10.010866165161133
2011-03-15,10.285841941833496
2011-03-16,10.0538330078125
2011-03-17,10.208510398864746
2011-03-18,10.225696563720703
2011-03-21,10.406149864196777
2011-03-22,10.182730674743652
2011-03-23,10.1311674118042
2011-03-24,10.1311674118042
2011-03-25,10.34599781036377
2011-03-28,10.44051742553711
2011-03-29,10.268656730651855
2011-03-30,10.079609870910645
2011-03-31,10.010866165161133
2011-04-01,10.088203430175781
2011-04-04,9.847604751586914
2011-04-05,9.675739288330078
2011-04-06,9.873376846313477
2011-04-07,9.985088348388672
2011-04-08,9.976496696472168
2011-04-11,10.06242561340332
2011-04-12,10.019462585449219
2011-04-13,9.864788055419922
2011-04-14,9.804635047912598
2011-04-15,9.90774917602539
2011-04-18,10.028051376342773
2011-04-19,10.148356437683105
2011-04-20,10.457708358764648
2011-04-21,10.30302906036377
2011-04-25,10.414739608764648
2011-04-26,10.50067138671875
2011-04-27,10.337401390075684
2011-04-28,10.397554397583008
2011-04-29,10.689715385437012
2011-05-02,10.388961791992188
2011-05-03,10.242880821228027
2011-05-04,10.30302906036377
2011-05-05,10.354586601257324
2011-05-06,10.251476287841797
2011-05-09,10.148356437683105
2011-05-10,10.232841491699219
2011-05-11,10.086288452148438
2011-05-12,9.991456985473633
2011-05-13,9.862146377563477
2011-05-16,10.060420989990234
2011-05-17,9.879388809204102
2011-05-18,10.043179512023926
2011-05-19,10.138011932373047
2011-05-20,10.172493934631348
2011-05-23,10.060420989990234
2011-05-24,9.88801097869873
2011-05-25,9.905250549316406
2011-05-26,10.181118965148926
2011-05-27,10.327664375305176
2011-05-31,10.500082015991211
2011-06-01,10.353529930114746
2011-06-02,10.0949068069458
2011-06-03,9.991456985473633
2011-06-06,9.758698463439941
2011-06-07,9.569043159484863
2011-06-08,9.2759370803833
2011-06-09,9.370762825012207
2011-06-10,9.2759370803833
2011-06-13,9.396626472473145
2011-06-14,9.594901084899902
2011-06-15,9.301799774169922
2011-06-16,9.44835090637207
2011-06-17,9.560420036315918
2011-06-20,9.681111335754395
2011-06-21,9.8104248046875
2011-06-22,9.94835376739502
2011-06-23,10.008698463439941
2011-06-24,9.844905853271484
2011-06-27,10.034564018249512
2011-06-28,10.129390716552734
2011-06-29,9.801803588867188
2011-06-30,9.931113243103027
2011-07-01,10.069046020507812
2011-07-05,10.0259428024292
2011-07-06,10.069046020507812
2011-07-07,10.284564971923828
2011-07-08,10.327664375305176
2011-07-11,10.034564018249512
2011-07-12,9.991456985473633
2011-07-13,9.98283576965332
2011-07-14,9.870768547058105
2011-07-15,9.896629333496094
2011-07-18,9.73283863067627
2011-07-19,10.284564971923828
2011-07-20,10.215599060058594
2011-07-21,10.45698070526123
2011-07-22,10.413874626159668
2011-07-25,10.319043159484863
2011-07-26,10.215599060058594
2011-07-27,10.000077247619629
2011-07-28,10.258702278137207
2011-07-29,10.241459846496582
2011-08-01,10.129390716552734
2011-08-02,9.819045066833496
2011-08-03,9.706974029541016
2011-08-04,9.034555435180664
2011-08-05,8.982830047607422
2011-08-08,8.241440773010254
2011-08-09,8.267306327819824
2011-08-10,7.945337772369385
2011-08-11,8.204989433288574
2011-08-12,8.239611625671387
2011-08-15,8.594466209411621
2011-08-16,8.551190376281738
2011-08-17,8.430021286010742
2011-08-18,7.902063369750977
2011-08-19,7.746274471282959
2011-08-22,7.746274471282959
2011-08-23,7.73761510848999
2011-08-24,8.179024696350098
2011-08-25,8.3175048828125
2011-08-26,8.378091812133789
2011-08-29,8.932016372680664
2011-08-30,9.174354553222656
2011-08-31,9.105113983154297
2011-09-01,8.828154563903809
2011-09-02,8.629088401794434
2011-09-06,8.421363830566406
2011-09-07,8.802188873291016
2011-09-08,8.481948852539062
2011-09-09,8.291539192199707
2011-09-12,8.2742280960083
2011-09-13,8.153059959411621
2011-09-14,8.282885551452637
2011-09-15,8.30019760131836
2011-09-16,8.352128028869629
2011-09-19,8.2742280960083
2011-09-20,8.464639663696289
2011-09-21,8.352128028869629
2011-09-22,7.893404960632324
2011-09-23,7.936680793762207
2011-09-26,8.179024696350098
2011-09-27,8.127096176147461
2011-09-28,7.876098155975342
2011-09-29,8.170367240905762
2011-09-30,7.824169635772705
2011-10-03,7.313521385192871
2011-10-04,7.538549423217773
2011-10-05,7.953996181488037
2011-10-06,8.066509246826172
2011-10-07,7.936680793762207
2011-10-10,8.343472480773926
2011-10-11,8.473297119140625
2011-10-12,8.689672470092773
2011-10-13,8.533881187438965
2011-10-14,8.62043285369873
2011-10-17,8.256918907165527
2011-10-18,9.165702819824219
2011-10-19,9.035874366760254
2011-10-20,9.191665649414062
2011-10-21,9.373428344726562
2011-10-24,9.88407039642334
2011-10-25,9.607110977172852
2011-10-26,9.797517776489258
2011-10-27,10.221620559692383
2011-10-28,10.048516273498535
2011-10-31,9.633071899414062
2011-11-01,9.43400764465332
2011-11-02,9.76290225982666
2011-11-03,10.013895988464355
2011-11-04,9.996586799621582
2011-11-07,10.109100341796875
2011-11-08,10.420681953430176
2011-11-09,9.840794563293457
2011-11-10,10.091793060302734
2011-11-11,9.91869068145752
2011-11-14,9.76290225982666
2011-11-15,9.797517776489258
2011-11-16,9.987929344177246
2011-11-17,9.806173324584961
2011-11-18,9.736932754516602
2011-11-21,9.659039497375488
2011-11-22,9.7802095413208
2011-11-23,9.373428344726562
2011-11-25,9.399386405944824
2011-11-28,9.745588302612305
2011-11-29,9.771554946899414
2011-11-30,10.342981338500977
2011-12-01,10.360347747802734
2011-12-02,10.325615882873535
2011-12-05,10.950882911682129
2011-12-06,11.011670112609863
2011-12-07,11.020352363586426
2011-12-08,10.620879173278809
2011-12-09,10.994301795959473
2011-12-12,10.994301795959473
2011-12-13,10.464561462402344
2011-12-14,10.15192699432373
2011-12-15,10.351665496826172
2011-12-16,10.421142578125
2011-12-19,10.212718963623047
2011-12-20,10.794563293457031
2011-12-21,11.098512649536133
2011-12-22,10.872725486755371
2011-12-23,10.811930656433105
2011-12-27,10.725086212158203
2011-12-28,10.59482192993164
2011-12-29,11.063776016235352
2011-12-30,10.950882911682129
2012-01-03,11.272201538085938
2012-01-04,11.393778800964355
2012-01-05,11.602198600769043
2012-01-06,11.272201538085938
2012-01-09,11.254834175109863
2012-01-10,11.706413269042969
2012-01-11,12.270895004272461
2012-01-12,12.36641788482666
2012-01-13,12.079839706420898
2012-01-17,11.940890312194824
2012-01-18,12.26220417022705
2012-01-19,12.201420783996582
2012-01-20,12.001678466796875
2012-01-23,12.062471389770508
2012-01-24,12.375104904174805
2012-01-25,12.583525657653809
2012-01-26,12.26220417022705
2012-01-27,12.496682167053223
2012-01-30,12.227468490600586
2012-01-31,12.088521003723145
2012-02-01,12.236153602600098
2012-02-02,12.26220417022705
2012-02-03,12.731157302856445
2012-02-06,12.548788070678711
2012-02-07,12.470630645751953
2012-02-08,12.616913795471191
2012-02-09,12.634329795837402
2012-02-10,12.477595329284668
2012-02-13,12.825885772705078
2012-02-14,12.677865982055664
2012-02-15,12.651742935180664
2012-02-16,12.59950065612793
2012-02-17,12.477595329284668
2012-02-21,12.138008117675781
2012-02-22,12.12930679321289
2012-02-23,12.329574584960938
2012-02-24,12.17283821105957
2012-02-27,12.399227142333984
2012-02-28,12.094477653503418
2012-02-29,12.486306190490723
2012-03-01,12.338279724121094
2012-03-02,12.12930679321289
2012-03-05,12.155426979064941
2012-03-06,11.720061302185059
2012-03-07,12.181546211242676
2012-03-08,12.677865982055664
2012-03-09,13.47022819519043
2012-03-12,13.644376754760742
2012-03-13,13.879473686218262
2012-03-14,13.783698081970215
2012-03-15,14.210356712341309
2012-03-16,13.957842826843262
2012-03-19,13.870771408081055
2012-03-20,13.705329895019531
2012-03-21,13.705329895019531
2012-03-22,13.426694869995117
2012-03-23,13.435405731201172
2012-03-26,13.435405731201172
2012-03-27,13.731450080871582
2012-03-28,13.853355407714844
2012-03-29,13.40057373046875
2012-03-30,13.209012031555176
2012-04-02,13.078401565551758
2012-04-03,12.9129638671875
2012-04-04,12.460182189941406
2012-04-05,12.233793258666992
2012-04-09,12.799769401550293
2012-04-10,12.233793258666992
2012-04-11,12.825885772705078
2012-04-12,13.22642707824707
2012-04-13,12.904255867004395
2012-04-16,12.869426727294922
2012-04-17,13.078401565551758
2012-04-18,12.94779109954834
2012-04-19,12.730106353759766
2012-04-20,13.391866683959961
2012-04-23,13.113228797912598
2012-04-24,13.531181335449219
2012-04-25,13.679206848144531
2012-04-26,14.053620338439941
2012-04-27,14.375789642333984
2012-04-30,14.23647403717041
2012-05-01,14.497695922851562
2012-05-02,14.994009017944336
2012-05-03,14.697959899902344
2012-05-04,14.486773490905762
2012-05-07,14.626399040222168
2012-05-08,14.451864242553711
2012-05-09,15.036568641662598
2012-05-10,14.766036987304688
2012-05-11,14.949299812316895
2012-05-14,14.748584747314453
2012-05-15,15.123839378356934
2012-05-16,14.888214111328125
2012-05-17,14.094059944152832
2012-05-18,13.971878051757812
2012-05-21,14.364595413208008
2012-05-22,14.478043556213379
2012-05-23,14.722403526306152
2012-05-24,14.966756820678711
2012-05-25,14.844574928283691
2012-05-29,15.211109161376953
2012-05-30,14.504230499267578
2012-05-31,14.486773490905762
2012-06-01,13.273721694946289
2012-06-04,12.636652946472168
2012-06-05,12.968278884887695
2012-06-06,13.360992431640625
2012-06-07,13.552988052368164
2012-06-08,13.936972618103027
2012-06-11,13.387178421020508
2012-06-12,13.360992431640625
2012-06-13,13.151545524597168
2012-06-14,13.657709121704102
2012-06-15,13.858429908752441
2012-06-18,14.399502754211426
2012-06-19,14.5914945602417
2012-06-20,14.617673873901367
2012-06-21,14.21623420715332
2012-06-22,14.320961952209473
2012-06-25,14.21623420715332
2012-06-26,14.722403526306152
2012-06-27,15.062746047973633
2012-06-28,15.176201820373535
2012-06-29,16.040180206298828
2012-07-02,16.153627395629883
2012-07-03,15.952895164489746
2012-07-05,16.310707092285156
2012-07-06,16.371797561645508
2012-07-09,16.48525047302246
2012-07-10,15.917986869812012
2012-07-11,15.603821754455566
2012-07-12,16.031444549560547
2012-07-13,16.319438934326172
2012-07-16,16.493976593017578
2012-07-17,16.267072677612305
2012-07-18,16.092533111572266
2012-07-19,16.11871910095215
2012-07-20,16.47651481628418
2012-07-23,16.642332077026367
2012-07-24,16.29325294494629
2012-07-25,15.691095352172852
2012-07-26,16.406709671020508
2012-07-27,16.048898696899414
2012-07-30,15.621281623840332
2012-07-31,15.385648727416992
2012-08-01,15.071483612060547
2012-08-02,15.315834045410156
2012-08-03,15.141297340393066
2012-08-06,15.254743576049805
2012-08-07,15.455464363098145
2012-08-08,15.734729766845703
2012-08-09,16.170246124267578
2012-08-10,15.820439338684082
2012-08-13,15.95161247253418
2012-08-14,16.03032112121582
2012-08-15,15.837928771972656
2012-08-16,16.546300888061523
2012-08-17,16.59877586364746
2012-08-20,16.100290298461914
2012-08-21,15.960363388061523
2012-08-22,16.616268157958984
2012-08-23,16.42386817932129
2012-08-24,16.62501335144043
2012-08-27,16.38888931274414
2012-08-28,16.2839412689209
2012-08-29,16.397628784179688
2012-08-30,16.41512680053711
2012-08-31,16.60752296447754
2012-09-04,17.044790267944336
2012-09-05,17.001066207885742
2012-09-06,17.525794982910156
2012-09-07,17.517045974731445
2012-09-10,17.280914306640625
2012-09-11,17.76191520690918
2012-09-12,17.989288330078125
2012-09-13,18.618961334228516
2012-09-14,19.23113441467285
2012-09-17,18.872583389282227
2012-09-18,18.67144012451172
2012-09-19,19.432287216186523
2012-09-20,19.406049728393555
2012-09-21,19.563472747802734
2012-09-24,19.274873733520508
2012-09-25,19.01250648498535
2012-09-26,18.277891159057617
2012-09-27,18.312877655029297
2012-09-28,18.041765213012695
2012-10-01,18.102989196777344
2012-10-02,18.111732482910156
2012-10-03,19.23113441467285
2012-10-04,19.239887237548828
2012-10-05,18.933801651000977
2012-10-08,18.514020919799805
2012-10-09,18.02427864074707
2012-10-10,18.12921714782715
2012-10-11,17.700698852539062
2012-10-12,17.455825805664062
2012-10-15,18.068002700805664
2012-10-16,18.08549690246582
2012-10-17,18.837602615356445
2012-10-18,18.846342086791992
2012-10-19,18.78512191772461
2012-10-22,18.74139976501465
2012-10-23,18.444059371948242
2012-10-24,18.723907470703125
2012-10-25,18.461551666259766
2012-10-26,18.155452728271484
2012-10-31,18.330360412597656
2012-11-01,19.09996223449707
2012-11-02,18.400320053100586
2012-11-05,18.986276626586914
2012-11-06,18.74139976501465
2012-11-07,18.732654571533203
2012-11-08,18.339107513427734
2012-11-09,18.015527725219727
2012-11-12,16.966087341308594
2012-11-13,16.834896087646484
2012-11-14,16.082792282104492
2012-11-15,16.15276336669922
2012-11-16,16.528812408447266
2012-11-19,16.633756637573242
2012-11-20,17.001066207885742
2012-11-21,17.009815216064453
2012-11-23,17.07977294921875
2012-11-26,17.05353546142578
2012-11-27,17.123497009277344
2012-11-28,16.983572006225586
2012-11-29,17.182483673095703
2012-11-30,17.05103302001953
2012-12-03,16.972187042236328
2012-12-04,16.595417022705078
2012-12-05,16.28873634338379
2012-12-06,16.376359939575195
2012-12-07,16.516551971435547
2012-12-10,16.12226104736328
2012-12-11,16.262453079223633
2012-12-12,16.831987380981445
2012-12-13,16.673030853271484
2012-12-14,16.54939079284668
2012-12-17,17.38833999633789
2012-12-18,17.732757568359375
2012-12-19,17.617958068847656
2012-12-20,17.750423431396484
2012-12-21,17.44133186340332
2012-12-24,17.30002784729004
2012-12-26,17.167560577392578
2012-12-27,17.202892303466797
2012-12-28,16.990947723388672
2012-12-31,17.467823028564453
2013-01-02,18.006515502929688
2013-01-03,17.997682571411133
2013-01-04,18.297945022583008
2013-01-07,18.37742042541504
2013-01-08,18.306774139404297
2013-01-09,18.67768096923828
2013-01-10,18.421573638916016
2013-01-11,18.501062393188477
2013-01-14,18.448076248168945
2013-01-15,18.615859985351562
2013-01-16,18.54521369934082
2013-01-17,19.013261795043945
2013-01-18,19.00442886352539
2013-01-22,19.030920028686523
2013-01-23,19.269365310668945
2013-01-24,19.18104362487793
2013-01-25,19.216367721557617
2013-01-28,18.818981170654297
2013-01-29,21.035568237304688
2013-01-30,20.36441421508789
2013-01-31,20.894271850585938
2013-02-01,20.62051010131836
2013-02-04,20.187789916992188
2013-02-05,20.947265625
2013-02-06,20.699987411499023
2013-02-07,20.4615535736084
2013-02-08,20.382070541381836
2013-02-11,20.240774154663086
2013-02-12,21.23868179321289
2013-02-13,21.044401168823242
2013-02-14,21.000253677368164
2013-02-15,20.894271850585938
2013-02-19,20.56752586364746
2013-02-20,19.366500854492188
2013-02-21,19.57844352722168
2013-02-22,19.70207977294922
2013-02-25,18.87196159362793
2013-02-26,19.64909553527832
2013-02-27,20.00233268737793
2013-02-28,19.693256378173828
2013-03-01,19.878704071044922
2013-03-04,20.523374557495117
2013-03-05,21.01791000366211
2013-03-06,20.938425064086914
2013-03-07,21.035568237304688
2013-03-08,21.256345748901367
2013-03-11,21.159202575683594
2013-03-12,20.867774963378906
2013-03-13,21.21219253540039
2013-03-14,21.66257095336914
2013-03-15,21.494789123535156
2013-03-18,21.41530990600586
2013-03-19,21.468292236328125
2013-03-20,22.457372665405273
2013-03-21,21.971662521362305
2013-03-22,21.830358505249023
2013-03-25,21.618419647216797
2013-03-26,21.379981994628906
2013-03-27,21.538944244384766
2013-03-28,21.459453582763672
2013-04-01,21.06206512451172
2013-04-02,20.673494338989258
2013-04-03,20.170129776000977
2013-04-04,20.205446243286133
2013-04-05,20.382070541381836
2013-04-08,20.735313415527344
2013-04-09,20.549861907958984
2013-04-10,20.443889617919922
2013-04-11,20.602846145629883
2013-04-12,20.682329177856445
2013-04-15,19.340015411376953
2013-04-16,19.825719833374023
2013-04-17,19.55195426940918
2013-04-18,18.969104766845703
2013-04-19,19.410654067993164
2013-04-22,19.74623680114746
2013-04-23,20.7971248626709
2013-04-24,21.21219253540039
2013-04-25,21.66257095336914
2013-04-26,23.54358673095703
2013-04-29,23.419958114624023
2013-04-30,23.031389236450195
2013-05-01,22.58983612060547
2013-05-02,23.331642150878906
2013-05-03,23.358137130737305
2013-05-06,23.393463134765625
2013-05-07,23.623069763183594
2013-05-08,23.808521270751953
2013-05-09,23.684885025024414
2013-05-10,23.9763126373291
2013-05-13,24.15293312072754
2013-05-14,24.37371063232422
2013-05-15,24.223581314086914
2013-05-16,23.66722297668457
2013-05-17,24.04696273803711
2013-05-20,23.614240646362305
2013-05-21,23.234500885009766
2013-05-22,23.066707611083984
2013-05-23,22.96957015991211
2013-05-24,22.73996925354004
2013-05-28,22.686979293823242
2013-05-29,21.65374755859375
2013-05-30,21.8480281829834
2013-05-31,21.5124454498291
2013-06-03,21.000253677368164
2013-06-04,20.240774154663086
2013-06-05,20.00233268737793
2013-06-06,20.549861907958984
2013-06-07,20.80596351623535
2013-06-10,20.36441421508789
2013-06-11,19.710914611816406
2013-06-12,19.861042022705078
2013-06-13,20.894271850585938
2013-06-14,21.097383499145508
2013-06-17,21.424137115478516
2013-06-18,21.530109405517578
2013-06-19,20.699987411499023
2013-06-20,18.818981170654297
2013-06-21,18.633525848388672
2013-06-24,18.474565505981445
2013-06-25,18.465736389160156
2013-06-26,18.474565505981445
2013-06-27,19.172216415405273
2013-06-28,18.792484283447266
2013-07-01,18.5893611907959
2013-07-02,18.421573638916016
2013-07-03,18.5098934173584
2013-07-05,17.909379959106445
2013-07-08,17.423669815063477
2013-07-09,18.739500045776367
2013-07-10,18.5893611907959
2013-07-11,20.29375648498535
2013-07-12,20.099485397338867
2013-07-15,19.18104362487793
2013-07-16,19.163381576538086
2013-07-17,19.596111297607422
2013-07-18,19.136890411376953
2013-07-19,19.490131378173828
2013-07-22,19.057415008544922
2013-07-23,19.251699447631836
2013-07-24,18.72183609008789
2013-07-25,17.114591598510742
2013-07-26,17.070430755615234
2013-07-29,17.37067985534668
2013-07-30,17.44133186340332
2013-07-31,17.750423431396484
2013-08-01,17.759244918823242
2013-08-02,17.997682571411133
2013-08-05,17.63561248779297
2013-08-06,17.308862686157227
2013-08-07,16.76133918762207
2013-08-08,16.699525833129883
2013-08-09,16.68185806274414
2013-08-12,16.62004280090332
2013-08-13,16.372774124145508
2013-08-14,15.975375175476074
2013-08-15,16.884967803955078
2013-08-16,16.778993606567383
2013-08-19,16.16082000732422
2013-08-20,16.699525833129883
2013-08-21,16.64653205871582
2013-08-22,17.02627182006836
2013-08-23,16.540563583374023
2013-08-26,16.5052433013916
2013-08-27,15.887066841125488
2013-08-28,15.69278335571289
2013-08-29,16.249135971069336
2013-08-30,15.763427734375
2013-09-03,15.719276428222656
2013-09-04,15.745767593383789
2013-09-05,15.69278335571289
2013-09-06,15.984211921691895
2013-09-09,17.02627182006836
2013-09-10,16.68185806274414
2013-09-11,17.220556259155273
2013-09-12,17.096923828125
2013-09-13,16.90263557434082
2013-09-16,17.52080535888672
