Date,LEN
2010-11-05,13.423446655273438
2010-11-08,13.660579681396484
2010-11-09,13.49966812133789
2010-11-10,13.838424682617188
2010-11-11,13.923123359680176
2010-11-12,13.592827796936035
2010-11-15,13.457321166992188
2010-11-16,13.347224235534668
2010-11-17,13.127030372619629
2010-11-18,13.237129211425781
2010-11-19,13.186311721801758
2010-11-22,12.898366928100586
2010-11-23,12.58500862121582
2010-11-24,12.94071102142334
2010-11-26,12.745920181274414
2010-11-29,12.695106506347656
2010-11-30,12.864492416381836
2010-12-01,13.338754653930664
2010-12-02,14.295762062072754
2010-12-03,14.617583274841309
2010-12-06,14.744621276855469
2010-12-07,14.83778190612793
2010-12-08,14.863184928894043
2010-12-09,14.854717254638672
2010-12-10,14.981749534606934
2010-12-13,14.998688697814941
2010-12-14,14.60911750793457
2010-12-15,14.456669807434082
2010-12-16,14.56676959991455
2010-12-17,14.668394088745117
2010-12-20,15.447547912597656
2010-12-21,15.684677124023438
2010-12-22,16.05731964111328
2010-12-23,15.388264656066895
2010-12-27,15.73549747467041
2010-12-28,15.583050727844238
2010-12-29,15.684677124023438
2010-12-30,15.760910034179688
2010-12-31,15.87946891784668
2011-01-03,16.1335391998291
2011-01-04,15.76937484741211
2011-01-05,16.175888061523438
2011-01-06,16.209758758544922
2011-01-07,16.43842124938965
2011-01-10,16.006507873535156
2011-01-11,17.141366958618164
2011-01-12,17.327680587768555
2011-01-13,17.082082748413086
2011-01-14,17.471651077270508
2011-01-18,17.353078842163086
2011-01-19,16.7602481842041
2011-01-20,16.836475372314453
2011-01-21,16.522483825683594
2011-01-24,16.870420455932617
2011-01-25,16.777069091796875
2011-01-26,17.294719696044922
2011-01-27,17.11651611328125
2011-01-28,16.683727264404297
2011-01-31,16.42913818359375
2011-02-01,16.921337127685547
2011-02-02,16.65826988220215
2011-02-03,16.692209243774414
2011-02-04,16.56492042541504
2011-02-07,16.85344123840332
2011-02-08,17.540815353393555
2011-02-09,17.693571090698242
2011-02-10,17.676607131958008
2011-02-11,17.744482040405273
2011-02-14,17.481420516967773
2011-02-15,17.371097564697266
2011-02-16,17.693571090698242
2011-02-17,18.14333724975586
2011-02-18,17.863290786743164
2011-02-22,16.92981719970703
2011-02-23,16.811019897460938
2011-02-24,16.921337127685547
2011-02-25,17.24379539489746
2011-02-28,17.108030319213867
2011-03-01,16.734638214111328
2011-03-02,17.082565307617188
2011-03-03,17.24379539489746
2011-03-04,16.794044494628906
2011-03-07,16.4715633392334
2011-03-08,17.108030319213867
2011-03-09,17.294719696044922
2011-03-10,16.83647346496582
2011-03-11,16.777069091796875
2011-03-14,16.403682708740234
2011-03-15,16.70069694519043
2011-03-16,16.225475311279297
2011-03-17,16.36973762512207
2011-03-18,16.692209243774414
2011-03-21,16.81951332092285
2011-03-22,16.56492042541504
2011-03-23,16.760095596313477
2011-03-24,16.8619327545166
2011-03-25,16.997705459594727
2011-03-28,16.760095596313477
2011-03-29,16.183034896850586
2011-03-30,15.504157066345215
2011-03-31,15.376856803894043
2011-04-01,15.53809928894043
2011-04-04,15.334431648254395
2011-04-05,15.546582221984863
2011-04-06,15.546582221984863
2011-04-07,15.614472389221191
2011-04-08,15.589015007019043
2011-04-11,15.44475269317627
2011-04-12,15.546582221984863
2011-04-13,15.436272621154785
2011-04-14,15.402318954467773
2011-04-15,15.648419380187988
2011-04-18,15.563552856445312
2011-04-19,15.94543170928955
2011-04-20,16.1915283203125
2011-04-21,16.047269821166992
2011-04-25,16.276874542236328
2011-04-26,16.327898025512695
2011-04-27,16.29388427734375
2011-04-28,16.123802185058594
2011-04-29,16.149314880371094
2011-05-02,15.613550186157227
2011-05-03,15.664570808410645
2011-05-04,15.74962043762207
2011-05-05,15.919706344604492
2011-05-06,15.758129119873047
2011-05-09,15.53702163696289
2011-05-10,15.64756965637207
2011-05-11,15.281890869140625
2011-05-12,15.086302757263184
2011-05-13,14.899209976196289
2011-05-16,14.95023250579834
2011-05-17,14.890711784362793
2011-05-18,15.171337127685547
2011-05-19,15.239371299743652
2011-05-20,15.27338981628418
2011-05-23,15.17984390258789
2011-05-24,15.06929874420166
2011-05-25,15.315911293029785
2011-05-26,15.741118431091309
2011-05-27,16.07278060913086
2011-05-31,16.140806198120117
2011-06-01,15.775132179260254
2011-06-02,15.460477828979492
2011-06-03,15.290398597717285
2011-06-06,14.822674751281738
2011-06-07,14.491013526916504
2011-06-08,14.269904136657715
2011-06-09,14.491013526916504
2011-06-10,14.193366050720215
2011-06-13,14.337934494018555
2011-06-14,14.652589797973633
2011-06-15,14.36345100402832
2011-06-16,14.661100387573242
2011-06-17,14.848183631896973
2011-06-20,14.958738327026367
2011-06-21,15.171337127685547
2011-06-22,15.392450332641602
2011-06-23,15.741118431091309
2011-06-24,15.341423034667969
2011-06-27,15.68159008026123
2011-06-28,15.724105834960938
2011-06-29,15.639063835144043
2011-06-30,15.434972763061523
2011-07-01,15.953717231750488
2011-07-05,15.834407806396484
2011-07-06,15.595779418945312
2011-07-07,16.107126235961914
2011-07-08,16.06451416015625
2011-07-11,15.51056957244873
2011-07-12,15.365678787231445
2011-07-13,15.374202728271484
2011-07-14,15.203754425048828
2011-07-15,15.118536949157715
2011-07-18,14.803215980529785
2011-07-19,15.783270835876465
2011-07-20,15.672479629516602
2011-07-21,15.877016067504883
2011-07-22,15.851449966430664
2011-07-25,15.595779418945312
2011-07-26,15.374202728271484
2011-07-27,14.879910469055176
2011-07-28,15.033315658569336
2011-07-29,15.075919151306152
2011-08-01,14.973654747009277
2011-08-02,14.453795433044434
2011-08-03,14.539015769958496
2011-08-04,13.354418754577637
2011-08-05,13.149888038635254
2011-08-08,12.050512313842773
2011-08-09,12.51071548461914
2011-08-10,11.351686477661133
2011-08-11,11.956765174865723
2011-08-12,12.007902145385742
2011-08-15,12.715250015258789
2011-08-16,12.536284446716309
2011-08-17,12.272089958190918
2011-08-18,11.334639549255371
2011-08-19,10.840348243713379
2011-08-22,10.831826210021973
2011-08-23,10.831826210021973
2011-08-24,11.198285102844238
2011-08-25,11.419862747192383
2011-08-26,11.573263168334961
2011-08-29,12.220958709716797
2011-08-30,12.493668556213379
2011-08-31,12.527761459350586
2011-09-01,12.255049705505371
2011-09-02,11.828934669494629
2011-09-06,11.76075267791748
2011-09-07,12.203911781311035
2011-09-08,11.888585090637207
2011-09-09,11.488043785095215
2011-09-12,11.513604164123535
2011-09-13,11.360208511352539
2011-09-14,11.692573547363281
2011-09-15,11.803365707397461
2011-09-16,11.76075267791748
2011-09-19,12.331745147705078
2011-09-20,12.016422271728516
2011-09-21,11.84597396850586
2011-09-22,11.198285102844238
2011-09-23,11.419862747192383
2011-09-26,11.85450267791748
2011-09-27,11.684049606323242
2011-09-28,11.351686477661133
2011-09-29,12.135736465454102
2011-09-30,11.539175033569336
2011-10-03,10.857392311096191
2011-10-04,11.240898132324219
2011-10-05,11.777796745300293
2011-10-06,12.195388793945312
2011-10-07,12.033467292785645
2011-10-10,12.77490520477295
2011-10-11,12.77490520477295
2011-10-12,13.030574798583984
2011-10-13,12.928311347961426
2011-10-14,13.04761791229248
2011-10-17,12.44949722290039
2011-10-18,13.603017807006836
2011-10-19,13.295411109924316
2011-10-20,13.748278617858887
2011-10-21,14.295129776000977
2011-10-24,14.542927742004395
2011-10-25,13.66283130645752
2011-10-26,14.081520080566406
2011-10-27,14.68818473815918
2011-10-28,14.568558692932129
2011-10-31,14.132782936096191
2011-11-01,13.491937637329102
2011-11-02,14.107150077819824
2011-11-03,14.585648536682129
2011-11-04,14.671097755432129
2011-11-07,14.944530487060547
2011-11-08,15.405928611755371
2011-11-09,14.474567413330078
2011-11-10,15.115410804748535
2011-11-11,15.474288940429688
2011-11-14,15.311938285827637
2011-11-15,15.414475440979004
2011-11-16,15.69644832611084
2011-11-17,15.482830047607422
2011-11-18,15.098329544067383
2011-11-21,14.799262046813965
2011-11-22,14.602734565734863
2011-11-23,14.047338485717773
2011-11-25,14.047338485717773
2011-11-28,14.346400260925293
2011-11-29,14.542927742004395
2011-11-30,15.73062515258789
2011-12-01,15.76480484008789
2011-12-02,15.73062515258789
2011-12-05,16.474008560180664
2011-12-06,16.465463638305664
2011-12-07,16.747432708740234
2011-12-08,16.251848220825195
2011-12-09,16.781618118286133
2011-12-12,16.687618255615234
2011-12-13,15.99551010131836
2011-12-14,15.576820373535156
2011-12-15,15.722081184387207
2011-12-16,16.03823471069336
2011-12-19,15.816072463989258
2011-12-20,16.815797805786133
2011-12-21,17.072128295898438
2011-12-22,16.7303466796875
2011-12-23,16.550912857055664
2011-12-27,16.491098403930664
2011-12-28,16.217666625976562
2011-12-29,16.969593048095703
2011-12-30,16.7901611328125
2012-01-03,16.995227813720703
2012-01-04,17.26865005493164
2012-01-05,17.747154235839844
2012-01-06,17.431005477905273
2012-01-09,17.670255661010742
2012-01-10,17.738609313964844
2012-01-11,19.011756896972656
2012-01-12,18.951942443847656
2012-01-13,18.806690216064453
2012-01-17,18.82377815246582
2012-01-18,19.652605056762695
2012-01-19,19.353548049926758
2012-01-20,18.849411010742188
2012-01-23,18.58452606201172
2012-01-24,19.114286422729492
2012-01-25,19.51661491394043
2012-01-26,18.943090438842773
2012-01-27,19.071496963500977
2012-01-30,18.9516544342041
2012-01-31,18.39525604248047
2012-02-01,18.686296463012695
2012-02-02,18.609254837036133
2012-02-03,19.978837966918945
2012-02-06,19.42245101928711
2012-02-07,19.48236656188965
2012-02-08,20.004526138305664
2012-02-09,20.321237564086914
2012-02-10,19.987407684326172
2012-02-13,20.509559631347656
2012-02-14,20.37259864807129
2012-02-15,20.16716194152832
2012-02-16,20.038766860961914
2012-02-17,19.995962142944336
2012-02-21,19.28549575805664
2012-02-22,18.908857345581055
2012-02-23,19.39676856994629
2012-02-24,19.15709686279297
2012-02-27,19.636445999145508
2012-02-28,19.268373489379883
2012-02-29,20.013084411621094
2012-03-01,20.013084411621094
2012-03-02,19.645004272460938
2012-03-05,19.567968368530273
2012-03-06,19.139970779418945
2012-03-07,20.218528747558594
2012-03-08,21.134437561035156
2012-03-09,21.78497886657715
2012-03-12,21.862024307250977
2012-03-13,22.846412658691406
2012-03-14,22.572500228881836
2012-03-15,23.017610549926758
2012-03-16,22.743696212768555
2012-03-19,22.726573944091797
2012-03-20,22.623857498168945
2012-03-21,22.7864933013916
2012-03-22,22.358495712280273
2012-03-23,22.135940551757812
2012-03-26,22.59817886352539
2012-03-27,23.65104866027832
2012-03-28,23.68528938293457
2012-03-29,23.291534423828125
2012-03-30,23.265851974487305
2012-04-02,22.743696212768555
2012-04-03,22.914897918701172
2012-04-04,22.80361557006836
2012-04-05,22.46977996826172
2012-04-09,22.615299224853516
2012-04-10,20.9717960357666
2012-04-11,22.04178237915039
2012-04-12,22.68378257751465
2012-04-13,22.34994125366211
2012-04-16,22.07602310180664
2012-04-17,22.110260009765625
2012-04-18,21.870590209960938
2012-04-19,21.279945373535156
2012-04-20,22.058902740478516
2012-04-23,21.193012237548828
2012-04-24,21.664539337158203
2012-04-25,22.204660415649414
2012-04-26,23.473487854003906
2012-04-27,24.356536865234375
2012-04-30,23.78212547302246
2012-05-01,24.227922439575195
2012-05-02,24.879501342773438
2012-05-03,24.390817642211914
2012-05-04,24.107898712158203
2012-05-07,24.322235107421875
2012-05-08,23.9278621673584
2012-05-09,24.810909271240234
2012-05-10,24.09075927734375
2012-05-11,24.390817642211914
2012-05-14,24.322235107421875
2012-05-15,24.99952507019043
2012-05-16,25.093830108642578
2012-05-17,23.053401947021484
2012-05-18,22.4447021484375
2012-05-21,23.156274795532227
2012-05-22,23.670671463012695
2012-05-23,24.356536865234375
2012-05-24,24.227922439575195
2012-05-25,24.17649269104004
2012-05-29,24.64801788330078
2012-05-30,22.993392944335938
2012-05-31,23.39632797241211
2012-06-01,21.4502010345459
2012-06-04,20.3013916015625
2012-06-05,21.664539337158203
2012-06-06,22.539003372192383
2012-06-07,22.324678421020508
2012-06-08,22.761903762817383
2012-06-11,21.724550247192383
2012-06-12,21.93030548095703
2012-06-13,21.141572952270508
2012-06-14,21.904590606689453
2012-06-15,22.204660415649414
2012-06-18,23.12198257446289
2012-06-19,23.17342758178711
2012-06-20,23.0705509185791
2012-06-21,22.367542266845703
2012-06-22,22.60759162902832
2012-06-25,22.787630081176758
2012-06-26,23.48206329345703
2012-06-27,24.605154037475586
2012-06-28,25.170988082885742
2012-06-29,26.499828338623047
2012-07-02,26.6627254486084
2012-07-03,26.619863510131836
2012-07-05,27.005659103393555
2012-07-06,27.271419525146484
2012-07-09,27.013906478881836
2012-07-10,26.189828872680664
2012-07-11,25.73488426208496
2012-07-12,26.661958694458008
2012-07-13,26.627620697021484
2012-07-16,26.945232391357422
2012-07-17,26.73921775817871
2012-07-18,26.0782527923584
2012-07-19,26.026750564575195
2012-07-20,26.473119735717773
2012-07-23,26.473119735717773
2012-07-24,25.97524070739746
2012-07-25,24.927989959716797
2012-07-26,25.91514778137207
2012-07-27,26.04391098022461
2012-07-30,25.374357223510742
2012-07-31,25.073915481567383
2012-08-01,24.86789894104004
2012-08-02,25.400114059448242
2012-08-03,25.829309463500977
2012-08-06,25.494535446166992
2012-08-07,26.069664001464844
2012-08-08,26.36151885986328
2012-08-09,27.03107261657715
2012-08-10,26.782136917114258
2012-08-13,26.80788803100586
2012-08-14,26.850805282592773
2012-08-15,26.893733978271484
2012-08-16,27.820802688598633
2012-08-17,28.104076385498047
2012-08-20,27.3658504486084
2012-08-21,26.76496124267578
2012-08-22,27.76930046081543
2012-08-23,27.494606018066406
2012-08-24,28.009654998779297
2012-08-27,27.477439880371094
2012-08-28,27.70062828063965
2012-08-29,27.657703399658203
2012-08-30,27.55469512939453
2012-08-31,27.837970733642578
2012-09-04,28.20708656311035
2012-09-05,28.224252700805664
2012-09-06,29.25433349609375
2012-09-07,29.125572204589844
2012-09-10,28.490352630615234
2012-09-11,28.39592933654785
2012-09-12,29.632034301757812
2012-09-13,30.147071838378906
2012-09-14,31.305906295776367
2012-09-17,30.850967407226562
2012-09-18,30.550514221191406
2012-09-19,31.125646591186523
2012-09-20,31.417497634887695
2012-09-21,32.19865417480469
2012-09-24,31.726537704467773
2012-09-25,31.125646591186523
2012-09-26,29.735031127929688
2012-09-27,30.267250061035156
2012-09-28,29.84663200378418
2012-10-01,29.743629455566406
2012-10-02,30.035472869873047
2012-10-03,32.11281967163086
2012-10-04,32.19865417480469
2012-10-05,32.55058288574219
2012-10-08,32.28448486328125
2012-10-09,31.623517990112305
2012-10-10,31.572011947631836
2012-10-11,30.69548988342285
2012-10-12,30.729869842529297
2012-10-15,31.838424682617188
2012-10-16,32.070438385009766
2012-10-17,32.7664794921875
2012-10-18,33.2391357421875
2012-10-19,33.2820930480957
2012-10-22,32.8094482421875
2012-10-23,32.43994903564453
2012-10-24,32.82665252685547
2012-10-25,32.23371124267578
2012-10-26,31.812631607055664
2012-10-31,32.199337005615234
2012-11-01,32.903987884521484
2012-11-02,32.06183624267578
2012-11-05,33.18757629394531
2012-11-06,33.41960525512695
2012-11-07,33.55708312988281
2012-11-08,33.00710678100586
2012-11-09,32.74930953979492
2012-11-12,31.26264762878418
2012-11-13,31.11656951904297
2012-11-14,30.085372924804688
2012-11-15,29.990842819213867
2012-11-16,31.04781723022461
2012-11-19,31.63217544555664
2012-11-20,32.7407112121582
2012-11-21,32.92978286743164
2012-11-23,33.2391357421875
2012-11-26,33.11881637573242
2012-11-27,33.27350616455078
2012-11-28,32.98133850097656
2012-11-29,32.85243225097656
2012-11-30,32.689144134521484
2012-12-03,32.49151611328125
2012-12-04,32.46572494506836
2012-12-05,31.297027587890625
2012-12-06,31.18532371520996
2012-12-07,31.529056549072266
2012-12-10,31.451711654663086
2012-12-11,31.28843879699707
2012-12-12,32.543067932128906
2012-12-13,31.967308044433594
2012-12-14,32.06183624267578
2012-12-17,33.342247009277344
2012-12-18,34.124244689941406
2012-12-19,33.74614334106445
2012-12-20,33.76333236694336
2012-12-21,33.05008316040039
2012-12-24,32.89540481567383
2012-12-26,32.663368225097656
2012-12-27,32.72353744506836
2012-12-28,32.328250885009766
2012-12-31,33.23054504394531
2013-01-02,34.27033996582031
2013-01-03,34.29611587524414
2013-01-04,34.571109771728516
2013-01-07,35.42184829711914
2013-01-08,35.37887191772461
2013-01-09,35.8429069519043
2013-01-10,35.24998092651367
2013-01-11,35.189842224121094
2013-01-14,35.24998092651367
2013-01-15,34.95779037475586
2013-01-16,34.820308685302734
2013-01-17,36.04056930541992
2013-01-18,36.16086196899414
2013-01-22,36.15228271484375
2013-01-23,36.6163215637207
2013-01-24,36.34992980957031
2013-01-25,37.01160430908203
2013-01-28,36.01477813720703
2013-01-29,36.67646789550781
2013-01-30,35.78193664550781
2013-01-31,35.73031234741211
2013-02-01,35.326053619384766
2013-02-04,34.8787727355957
2013-02-05,35.24003982543945
2013-02-06,35.0078010559082
2013-02-07,34.50891876220703
2013-02-08,34.37129211425781
2013-02-11,33.777809143066406
2013-02-12,35.154022216796875
2013-02-13,35.119606018066406
2013-02-14,34.95619583129883
2013-02-15,34.57771682739258
2013-02-19,34.328285217285156
2013-02-20,31.980100631713867
2013-02-21,32.41876983642578
2013-02-22,32.58219909667969
2013-02-25,31.532838821411133
2013-02-26,32.69401550292969
2013-02-27,33.49394989013672
2013-02-28,33.192909240722656
2013-03-01,33.40793991088867
2013-03-04,34.2852897644043
2013-03-05,34.99919509887695
2013-03-06,35.48088836669922
2013-03-07,35.62710952758789
2013-03-08,35.88513946533203
2013-03-11,35.962562561035156
2013-03-12,35.25724792480469
2013-03-13,35.420658111572266
2013-03-14,36.07439041137695
2013-03-15,35.92815399169922
2013-03-18,35.76472473144531
2013-03-19,35.62710952758789
2013-03-20,37.3302001953125
2013-03-21,36.46144104003906
2013-03-22,36.22919464111328
2013-03-25,35.74751663208008
2013-03-26,35.88513946533203
2013-03-27,35.945343017578125
2013-03-28,35.67871856689453
2013-04-01,34.93039321899414
2013-04-02,34.43149185180664
2013-04-03,33.485347747802734
2013-04-04,33.36492919921875
2013-04-05,33.83799743652344
2013-04-08,34.78415298461914
2013-04-09,34.18206787109375
2013-04-10,33.984222412109375
2013-04-11,33.59717559814453
2013-04-12,34.818580627441406
2013-04-15,32.49617004394531
2013-04-16,33.287513732910156
2013-04-17,32.93486022949219
2013-04-18,32.02309799194336
2013-04-19,32.831634521484375
2013-04-22,33.39991760253906
2013-04-23,35.69028854370117
2013-04-24,35.655860900878906
2013-04-25,36.103614807128906
2013-04-26,36.42220687866211
2013-04-29,35.664485931396484
2013-04-30,35.49226379394531
2013-05-01,34.76038360595703
2013-05-02,36.095008850097656
2013-05-03,36.25859832763672
2013-05-06,36.2672119140625
2013-05-07,36.33609390258789
2013-05-08,36.37913131713867
2013-05-09,36.508296966552734
2013-05-10,36.7494010925293
2013-05-13,37.2315788269043
2013-05-14,37.78265380859375
2013-05-15,37.62767028808594
2013-05-16,36.97327423095703
2013-05-17,37.73097229003906
2013-05-20,37.214351654052734
2013-05-21,36.568580627441406
2013-05-22,36.4135856628418
2013-05-23,37.369346618652344
2013-05-24,36.84410858154297
2013-05-28,36.344688415527344
2013-05-29,34.75176239013672
2013-05-30,34.56232833862305
2013-05-31,33.856292724609375
2013-06-03,33.77880096435547
2013-06-04,32.754127502441406
2013-06-05,32.24612808227539
2013-06-06,33.193267822265625
2013-06-07,33.2363395690918
2013-06-10,32.12559509277344
2013-06-11,31.531469345092773
2013-06-12,31.617568969726562
2013-06-13,33.348270416259766
2013-06-14,33.6065788269043
2013-06-17,33.856292724609375
2013-06-18,33.856292724609375
2013-06-19,32.59053039550781
2013-06-20,30.08490562438965
2013-06-21,30.351835250854492
2013-06-24,30.127954483032227
2013-06-25,30.3346004486084
2013-06-26,31.0062255859375
2013-06-27,32.185855865478516
2013-06-28,31.032052993774414
2013-07-01,30.541259765625
2013-07-02,30.127954483032227
2013-07-03,30.437929153442383
2013-07-05,29.215253829956055
2013-07-08,28.49111557006836
2013-07-09,30.18075942993164
2013-07-10,29.792827606201172
2013-07-11,32.275569915771484
2013-07-12,31.939369201660156
2013-07-15,30.646278381347656
2013-07-16,30.585927963256836
2013-07-17,30.732479095458984
2013-07-18,30.318693161010742
2013-07-19,30.629032135009766
2013-07-22,29.99972915649414
2013-07-23,30.404903411865234
2013-07-24,29.241106033325195
2013-07-25,28.766983032226562
2013-07-26,28.930768966674805
2013-07-29,28.7238712310791
2013-07-30,28.55146026611328
2013-07-31,29.198009490966797
2013-08-01,29.310089111328125
2013-08-02,29.922138214111328
2013-08-05,29.310089111328125
2013-08-06,28.70663070678711
2013-08-07,27.801469802856445
2013-08-08,27.879053115844727
2013-08-09,28.387670516967773
2013-08-12,28.473873138427734
2013-08-13,27.72388458251953
2013-08-14,27.29285430908203
2013-08-15,28.689395904541016
2013-08-16,29.20662498474121
2013-08-19,27.92215919494629
2013-08-20,28.801462173461914
2013-08-21,28.456636428833008
2013-08-22,28.930768966674805
2013-08-23,28.103191375732422
2013-08-26,28.275604248046875
2013-08-27,27.81871223449707
2013-08-28,27.258373260498047
2013-08-29,28.12043571472168
2013-08-30,27.42216682434082
2013-09-03,27.232507705688477
2013-09-04,27.430784225463867
2013-09-05,27.180789947509766
2013-09-06,27.801469802856445
2013-09-09,29.301462173461914
2013-09-10,28.861806869506836
2013-09-11,29.835939407348633
2013-09-12,30.085933685302734
2013-09-13,29.723876953125
2013-09-16,29.97386932373047
