Date,JKHY
2010-11-05,23.250797271728516
2010-11-08,23.201038360595703
2010-11-09,23.209339141845703
2010-11-10,23.292268753051758
2010-11-11,23.151288986206055
2010-11-12,22.894248962402344
2010-11-15,23.13471221923828
2010-11-16,22.711824417114258
2010-11-17,22.703529357910156
2010-11-18,23.118125915527344
2010-11-19,23.167879104614258
2010-11-22,23.333717346191406
2010-11-23,22.753273010253906
2010-11-24,23.15958595275879
2010-11-26,23.084962844848633
2010-11-29,23.043498992919922
2010-11-30,22.748123168945312
2010-12-01,23.505281448364258
2010-12-02,23.8048152923584
2010-12-03,23.663372039794922
2010-12-06,23.77985954284668
2010-12-07,23.921310424804688
2010-12-08,24.087718963623047
2010-12-09,24.13763999938965
2010-12-10,24.387250900268555
2010-12-13,24.37060546875
2010-12-14,24.57862663269043
2010-12-15,24.51205825805664
2010-12-16,24.803266525268555
2010-12-17,24.67015266418457
2010-12-20,24.478775024414062
2010-12-21,24.611915588378906
2010-12-22,24.537017822265625
2010-12-23,24.51205825805664
2010-12-27,24.561986923217773
2010-12-28,24.553659439086914
2010-12-29,24.503738403320312
2010-12-30,24.453813552856445
2010-12-31,24.254127502441406
2011-01-03,24.71175193786621
2011-01-04,24.37892723083496
2011-01-05,24.54534149169922
2011-01-06,24.420522689819336
2011-01-07,24.478775024414062
2011-01-10,24.553659439086914
2011-01-11,24.661827087402344
2011-01-12,24.695110321044922
2011-01-13,24.695110321044922
2011-01-14,25.460590362548828
2011-01-18,25.851652145385742
2011-01-19,25.418987274169922
2011-01-20,25.152734756469727
2011-01-21,25.02792739868164
2011-01-24,25.119457244873047
2011-01-25,25.086166381835938
2011-01-26,25.12777328491211
2011-01-27,25.169374465942383
2011-01-28,24.49541473388672
2011-01-31,24.59526824951172
2011-02-01,24.76999855041504
2011-02-02,25.693571090698242
2011-02-03,25.635318756103516
2011-02-04,25.577083587646484
2011-02-07,25.89324951171875
2011-02-08,25.92654037475586
2011-02-09,25.88494110107422
2011-02-10,26.20110511779785
2011-02-11,26.325912475585938
2011-02-14,26.434080123901367
2011-02-15,26.417451858520508
2011-02-16,26.683700561523438
2011-02-17,26.879873275756836
2011-02-18,26.955001831054688
2011-02-22,26.378999710083008
2011-02-23,25.995006561279297
2011-02-24,26.07013511657715
2011-02-25,26.529268264770508
2011-02-28,26.637788772583008
2011-03-01,26.49587631225586
2011-03-02,26.48752212524414
2011-03-03,27.121967315673828
2011-03-04,27.096908569335938
2011-03-07,26.6878719329834
2011-03-08,27.088571548461914
2011-03-09,26.971702575683594
2011-03-10,26.228740692138672
2011-03-11,26.462478637695312
2011-03-14,26.262130737304688
2011-03-15,25.98665428161621
2011-03-16,25.711183547973633
2011-03-17,25.878143310546875
2011-03-18,25.97830581665039
2011-03-21,26.61273956298828
2011-03-22,26.537614822387695
2011-03-23,26.562652587890625
2011-03-24,26.838138580322266
2011-03-25,27.18039321899414
2011-03-28,27.247167587280273
2011-03-29,27.514299392700195
2011-03-30,28.165430068969727
2011-03-31,28.290647506713867
2011-04-01,28.17376136779785
2011-04-04,28.065250396728516
2011-04-05,28.190467834472656
2011-04-06,28.374126434326172
2011-04-07,28.215517044067383
2011-04-08,28.098649978637695
2011-04-11,27.96508026123047
2011-04-12,27.514299392700195
2011-04-13,27.781442642211914
2011-04-14,27.697954177856445
2011-04-15,27.981782913208008
2011-04-18,27.622821807861328
2011-04-19,27.622821807861328
2011-04-20,28.123687744140625
2011-04-21,28.148740768432617
2011-04-25,28.073604583740234
2011-04-26,28.065250396728516
2011-04-27,28.17376136779785
2011-04-28,28.340736389160156
2011-04-29,28.35743522644043
2011-05-02,28.13204574584961
2011-05-03,27.873252868652344
2011-05-04,26.462478637695312
2011-05-05,26.353954315185547
2011-05-06,26.27882957458496
2011-05-09,26.37065887451172
2011-05-10,26.74631118774414
2011-05-11,26.512571334838867
2011-05-12,26.77134895324707
2011-05-13,26.37065887451172
2011-05-16,26.111867904663086
2011-05-17,25.878143310546875
2011-05-18,26.100109100341797
2011-05-19,26.058231353759766
2011-05-20,25.790184020996094
2011-05-23,25.337871551513672
2011-05-24,25.170347213745117
2011-05-25,25.321121215820312
2011-05-26,25.631040573120117
2011-05-27,25.698047637939453
2011-05-31,26.1671142578125
2011-06-01,25.363008499145508
2011-06-02,25.413267135620117
2011-06-03,24.927448272705078
2011-06-06,24.776681900024414
2011-06-07,24.751541137695312
2011-06-08,24.40812110900879
2011-06-09,24.567264556884766
2011-06-10,24.290857315063477
2011-06-13,24.299232482910156
2011-06-14,24.6342716217041
2011-06-15,24.18195915222168
2011-06-16,24.257352828979492
2011-06-17,24.148468017578125
2011-06-20,24.374622344970703
2011-06-21,24.919071197509766
2011-06-22,24.600780487060547
2011-06-23,24.67616081237793
2011-06-24,24.533756256103516
2011-06-27,24.776681900024414
2011-06-28,25.00283432006836
2011-06-29,25.044713973999023
2011-06-30,25.136844635009766
2011-07-01,25.488645553588867
2011-07-05,25.547279357910156
2011-07-06,25.756690979003906
2011-07-07,26.007966995239258
2011-07-08,25.84882164001465
2011-07-11,25.56403160095215
2011-07-12,25.50539779663086
2011-07-13,25.63941192626953
2011-07-14,25.337871551513672
2011-07-15,25.363008499145508
2011-07-18,24.743173599243164
2011-07-19,25.40488052368164
2011-07-20,25.27086639404297
2011-07-21,25.56403160095215
2011-07-22,25.379749298095703
2011-07-25,25.245742797851562
2011-07-26,24.79342269897461
2011-07-27,24.39974594116211
2011-07-28,24.374622344970703
2011-07-29,24.248977661132812
2011-08-01,23.82179069519043
2011-08-02,22.758014678955078
2011-08-03,22.858531951904297
2011-08-04,21.92877197265625
2011-08-05,22.121429443359375
2011-08-08,20.638853073120117
2011-08-09,22.180065155029297
2011-08-10,20.756118774414062
2011-08-11,22.431354522705078
2011-08-12,22.72451400756836
2011-08-15,23.00092124938965
2011-08-16,23.093061447143555
2011-08-17,23.679393768310547
2011-08-18,21.98740577697754
2011-08-19,21.677492141723633
2011-08-22,22.087923049926758
2011-08-23,23.08468246459961
2011-08-24,23.252206802368164
2011-08-25,23.101444244384766
2011-08-26,23.69615364074707
2011-08-29,24.307605743408203
2011-08-30,24.39137077331543
2011-08-31,24.49187660217285
2011-09-01,24.31598472595215
2011-09-02,23.75478744506836
2011-09-06,23.624475479125977
2011-09-07,24.339086532592773
2011-09-08,24.01120376586914
2011-09-09,23.53199005126953
2011-09-12,23.94394874572754
2011-09-13,24.372718811035156
2011-09-14,24.72582244873047
2011-09-15,24.793079376220703
2011-09-16,24.818302154541016
2011-09-19,24.826704025268555
2011-09-20,24.532459259033203
2011-09-21,24.322275161743164
2011-09-22,23.826242446899414
2011-09-23,24.01120376586914
2011-09-26,24.524049758911133
2011-09-27,24.61652374267578
2011-09-28,23.817840576171875
2011-09-29,24.54926872253418
2011-09-30,24.364307403564453
2011-10-03,23.178878784179688
2011-10-04,24.322275161743164
2011-10-05,24.759458541870117
2011-10-06,25.146188735961914
2011-10-07,24.96122169494629
2011-10-10,25.541330337524414
2011-10-11,25.490886688232422
2011-10-12,25.902847290039062
2011-10-13,26.012130737304688
2011-10-14,26.49135398864746
2011-10-17,26.11302375793457
2011-10-18,26.314794540405273
2011-10-19,25.860809326171875
2011-10-20,26.1718692779541
2011-10-21,26.743574142456055
2011-10-24,27.298450469970703
2011-10-25,26.743574142456055
2011-10-26,26.8949031829834
2011-10-27,28.172809600830078
2011-10-28,27.903770446777344
2011-10-31,27.248016357421875
2011-11-01,25.919660568237305
2011-11-02,26.575424194335938
2011-11-03,27.735624313354492
2011-11-04,27.47499656677246
2011-11-07,27.70199203491211
2011-11-08,27.979448318481445
2011-11-09,27.004188537597656
2011-11-10,27.432971954345703
2011-11-11,28.172809600830078
2011-11-14,27.79448699951172
2011-11-15,28.08873748779297
2011-11-16,27.685184478759766
2011-11-17,27.273218154907227
2011-11-18,27.130313873291016
2011-11-21,26.541793823242188
2011-11-22,26.398866653442383
2011-11-23,25.675851821899414
2011-11-25,25.600187301635742
2011-11-28,26.634275436401367
2011-11-29,26.684717178344727
2011-11-30,28.013267517089844
2011-12-01,27.726463317871094
2011-12-02,27.76864242553711
2011-12-05,27.895166397094727
2011-12-06,28.047012329101562
2011-12-07,28.224132537841797
2011-12-08,27.642120361328125
2011-12-09,28.510936737060547
2011-12-12,27.97951889038086
2011-12-13,27.540897369384766
2011-12-14,27.507144927978516
2011-12-15,27.75177764892578
2011-12-16,28.190391540527344
2011-12-19,27.743330001831055
2011-12-20,28.679645538330078
2011-12-21,28.409711837768555
2011-12-22,28.553115844726562
2011-12-23,28.69651985168457
2011-12-27,28.856788635253906
2011-12-28,28.359107971191406
2011-12-29,28.586872100830078
2011-12-30,28.350669860839844
2012-01-03,28.544681549072266
2012-01-04,27.810821533203125
2012-01-05,27.785511016845703
2012-01-06,27.49028205871582
2012-01-09,27.633678436279297
2012-01-10,27.83612823486328
2012-01-11,27.91204071044922
2012-01-12,27.99638557434082
2012-01-13,27.65898895263672
2012-01-17,28.013267517089844
2012-01-18,28.367536544799805
2012-01-19,28.595291137695312
2012-01-20,28.61215591430664
2012-01-23,28.569978713989258
2012-01-24,28.848337173461914
2012-01-25,29.10140037536621
2012-01-26,29.025484085083008
2012-01-27,29.017051696777344
2012-01-30,28.932701110839844
2012-01-31,28.848337173461914
2012-02-01,29.135149002075195
2012-02-02,28.941129684448242
2012-02-03,29.683420181274414
2012-02-06,29.51473045349121
2012-02-07,29.540035247802734
2012-02-08,29.329147338867188
2012-02-09,29.388198852539062
2012-02-10,29.00017738342285
2012-02-13,29.27854347229004
2012-02-14,29.438814163208008
2012-02-15,29.050800323486328
2012-02-16,29.28353500366211
2012-02-17,28.69954490661621
2012-02-21,28.36948585510254
2012-02-22,28.25946044921875
2012-02-23,28.597990036010742
2012-02-24,28.45411491394043
2012-02-27,28.45411491394043
2012-02-28,28.572593688964844
2012-02-29,28.55567169189453
2012-03-01,28.521820068359375
2012-03-02,28.327178955078125
2012-03-05,28.16636085510254
2012-03-06,27.912460327148438
2012-03-07,28.394865036010742
2012-03-08,28.513357162475586
2012-03-09,28.513357162475586
2012-03-12,28.64031410217285
2012-03-13,29.198896408081055
2012-03-14,29.029632568359375
2012-03-15,28.90267562866211
2012-03-16,28.63184356689453
2012-03-19,28.716489791870117
2012-03-20,28.504894256591797
2012-03-21,28.792661666870117
2012-03-22,28.606454849243164
2012-03-23,28.716489791870117
2012-03-26,29.21582794189453
2012-03-27,29.21582794189453
2012-03-28,29.139659881591797
2012-03-29,28.961929321289062
2012-03-30,28.87729263305664
2012-04-02,29.080406188964844
2012-04-03,28.919605255126953
2012-04-04,28.589529037475586
2012-04-05,28.63184356689453
2012-04-09,28.12403106689453
2012-04-10,27.81089210510254
2012-04-11,28.208667755126953
2012-04-12,28.36948585510254
2012-04-13,27.878599166870117
2012-04-16,27.903995513916016
2012-04-17,28.46258544921875
2012-04-18,28.403331756591797
2012-04-19,28.01401710510254
2012-04-20,28.250988006591797
2012-04-23,28.064794540405273
2012-04-24,28.064794540405273
2012-04-25,28.606454849243164
2012-04-26,28.911149978637695
2012-04-27,29.063488006591797
2012-04-30,28.74186897277832
2012-05-01,28.89421272277832
2012-05-02,28.471040725708008
2012-05-03,28.081724166870117
2012-05-04,27.667007446289062
2012-05-07,27.760108947753906
2012-05-08,28.12403106689453
2012-05-09,27.988618850708008
2012-05-10,28.132511138916016
2012-05-11,28.132511138916016
2012-05-14,27.929384231567383
2012-05-15,28.022476196289062
2012-05-16,28.022476196289062
2012-05-17,27.763437271118164
2012-05-18,27.636045455932617
2012-05-21,28.07768440246582
2012-05-22,28.137128829956055
2012-05-23,28.120149612426758
2012-05-24,28.281513214111328
2012-05-25,28.137128829956055
2012-05-29,28.298498153686523
2012-05-30,28.026731491088867
2012-05-31,28.03521728515625
2012-06-01,27.585084915161133
2012-06-04,27.737960815429688
2012-06-05,27.797422409057617
2012-06-06,28.476858139038086
2012-06-07,28.83355712890625
2012-06-08,28.986421585083008
2012-06-11,28.8845157623291
2012-06-12,29.04587745666504
2012-06-13,28.80807876586914
2012-06-14,28.6806697845459
2012-06-15,28.9439640045166
2012-06-18,28.867530822753906
2012-06-19,28.909990310668945
2012-06-20,28.867530822753906
2012-06-21,28.137128829956055
2012-06-22,28.128646850585938
2012-06-25,27.933305740356445
2012-06-26,27.950292587280273
2012-06-27,28.383424758911133
2012-06-28,28.612735748291016
2012-06-29,29.31764793395996
2012-07-02,29.708330154418945
2012-07-03,29.963115692138672
2012-07-05,30.090511322021484
2012-07-06,29.699838638305664
2012-07-09,29.57244873046875
2012-07-10,29.4025821685791
2012-07-11,29.47902488708496
2012-07-12,29.445043563842773
2012-07-13,29.946138381958008
2012-07-16,29.623409271240234
2012-07-17,29.640398025512695
2012-07-18,29.895170211791992
2012-07-19,29.767784118652344
2012-07-20,29.51299285888672
2012-07-23,29.266691207885742
2012-07-24,29.266691207885742
2012-07-25,29.309152603149414
2012-07-26,29.555452346801758
2012-07-27,29.963115692138672
2012-07-30,29.59792709350586
2012-07-31,29.496007919311523
2012-08-01,29.215740203857422
2012-08-02,29.147802352905273
2012-08-03,29.79326629638672
2012-08-06,29.78476905822754
2012-08-07,29.929140090942383
2012-08-08,30.294340133666992
2012-08-09,30.20940399169922
2012-08-10,30.532154083251953
2012-08-13,30.498178482055664
2012-08-14,30.489688873291016
2012-08-15,31.38993263244629
2012-08-16,31.508838653564453
2012-08-17,31.483348846435547
2012-08-20,31.262537002563477
2012-08-21,31.67021942138672
2012-08-22,31.53432273864746
2012-08-23,31.415428161621094
2012-08-24,31.449386596679688
2012-08-27,31.423912048339844
2012-08-28,31.491846084594727
2012-08-29,31.491846084594727
2012-08-30,31.22856903076172
2012-08-31,31.38993263244629
2012-09-04,31.950468063354492
2012-09-05,31.946216583251953
2012-09-06,32.45735168457031
2012-09-07,32.21882247924805
2012-09-10,32.03993606567383
2012-09-11,31.895105361938477
2012-09-12,31.912132263183594
2012-09-13,31.997323989868164
2012-09-14,32.108070373535156
2012-09-17,31.946216583251953
2012-09-18,31.937692642211914
2012-09-19,32.00585174560547
2012-09-20,32.056949615478516
2012-09-21,32.193260192871094
2012-09-24,32.13361358642578
2012-09-25,31.98879623413086
2012-09-26,31.852502822875977
2012-09-27,32.15918731689453
2012-09-28,32.2443733215332
2012-10-01,32.261409759521484
2012-10-02,32.45735168457031
2012-10-03,32.68737030029297
2012-10-04,32.815147399902344
2012-10-05,32.70439529418945
2012-10-08,32.87478256225586
2012-10-09,32.56809616088867
2012-10-10,32.49993896484375
2012-10-11,32.38067626953125
2012-10-12,32.25289535522461
2012-10-15,32.61921691894531
2012-10-16,33.113304138183594
2012-10-17,33.20701217651367
2012-10-18,32.9599723815918
2012-10-19,32.77254867553711
2012-10-22,32.670310974121094
2012-10-23,32.60216522216797
2012-10-24,32.33807373046875
2012-10-25,32.372161865234375
2012-10-26,32.30400466918945
2012-10-31,32.372161865234375
2012-11-01,33.67557144165039
2012-11-02,33.19850158691406
2012-11-05,32.85773849487305
2012-11-06,33.44553756713867
2012-11-07,32.90034103393555
2012-11-08,33.0025520324707
2012-11-09,33.17295837402344
2012-11-12,32.68737030029297
2012-11-13,32.50845718383789
2012-11-14,31.895105361938477
2012-11-15,31.963247299194336
2012-11-16,32.142147064208984
2012-11-19,32.61921691894531
2012-11-20,32.69587707519531
2012-11-21,32.70439529418945
2012-11-23,32.76403045654297
2012-11-26,32.85773849487305
2012-11-27,32.90884017944336
2012-11-28,32.89181900024414
2012-11-29,32.93025588989258
2012-11-30,33.21223068237305
2012-12-03,33.10970687866211
2012-12-04,33.20368957519531
2012-12-05,33.23788070678711
2012-12-06,33.16950988769531
2012-12-07,33.20368957519531
2012-12-10,33.30621337890625
2012-12-11,33.46855545043945
2012-12-12,33.32331085205078
2012-12-13,33.07551193237305
2012-12-14,32.853363037109375
2012-12-17,33.61381530761719
2012-12-18,33.87871170043945
2012-12-19,33.89578628540039
2012-12-20,33.972679138183594
2012-12-21,33.81034469604492
2012-12-24,34.03249740600586
2012-12-26,33.40022277832031
2012-12-27,33.63943862915039
2012-12-28,33.51982879638672
2012-12-31,33.54545974731445
2013-01-02,34.904029846191406
2013-01-03,34.955291748046875
2013-01-04,35.03219223022461
2013-01-07,35.092018127441406
2013-01-08,34.92967224121094
2013-01-09,35.262901306152344
2013-01-10,35.160362243652344
2013-01-11,35.07492446899414
2013-01-14,35.25434494018555
2013-01-15,35.160362243652344
2013-01-16,35.14329147338867
2013-01-17,35.211647033691406
2013-01-18,35.39104080200195
2013-01-22,35.775543212890625
2013-01-23,35.613216400146484
2013-01-24,35.62175369262695
2013-01-25,35.46796798706055
2013-01-28,35.49360275268555
2013-01-29,35.38251495361328
2013-01-30,35.331260681152344
2013-01-31,35.44234085083008
2013-02-01,35.664485931396484
2013-02-04,35.613216400146484
2013-02-05,35.98917007446289
2013-02-06,37.64678955078125
2013-02-07,37.655330657958984
2013-02-08,37.44173812866211
2013-02-11,37.228126525878906
2013-02-12,37.14268493652344
2013-02-13,37.134117126464844
2013-02-14,37.04867935180664
2013-02-15,37.134117126464844
2013-02-19,37.45881652832031
2013-02-20,37.27083206176758
2013-02-21,37.17684555053711
2013-02-22,37.42538070678711
2013-02-25,37.08258819580078
2013-02-26,37.37395095825195
2013-02-27,37.59678268432617
2013-02-28,37.46823501586914
2013-03-01,37.64821243286133
2013-03-04,37.91386413574219
2013-03-05,38.45378112792969
2013-03-06,38.505226135253906
2013-03-07,38.35952377319336
2013-03-08,38.5651969909668
2013-03-11,38.5651969909668
2013-03-12,38.42808532714844
2013-03-13,38.38523483276367
2013-03-14,38.51377868652344
2013-03-15,38.83088684082031
2013-03-18,38.633766174316406
2013-03-19,38.805171966552734
2013-03-20,39.23365020751953
2013-03-21,38.796592712402344
2013-03-22,39.11368179321289
2013-03-25,38.88228225708008
2013-03-26,39.23365020751953
2013-03-27,39.20794677734375
2013-03-28,39.60218048095703
2013-04-01,39.28508758544922
2013-04-02,39.319358825683594
2013-04-03,38.693748474121094
2013-04-04,38.5651969909668
2013-04-05,38.051002502441406
2013-04-08,38.25667953491211
2013-04-09,38.11098098754883
2013-04-10,38.9337158203125
2013-04-11,39.24223709106445
2013-04-12,38.83088684082031
2013-04-15,37.79388427734375
2013-04-16,38.282379150390625
2013-04-17,38.08526611328125
2013-04-18,37.61391067504883
2013-04-19,37.716758728027344
2013-04-22,37.8538818359375
2013-04-23,38.45378112792969
2013-04-24,38.40236282348633
2013-04-25,38.633766174316406
2013-04-26,38.445220947265625
2013-04-29,38.676612854003906
2013-04-30,39.76499938964844
2013-05-01,38.90800857543945
2013-05-02,39.165096282958984
2013-05-03,39.42219924926758
2013-05-06,39.73930358886719
2013-05-07,40.587738037109375
2013-05-08,40.80198287963867
2013-05-09,40.5534553527832
2013-05-10,40.63914489746094
2013-05-13,40.484893798828125
2013-05-14,41.11906433105469
2013-05-15,41.187923431396484
2013-05-16,40.671566009521484
2013-05-17,41.0416145324707
2013-05-20,40.78343200683594
2013-05-21,40.731807708740234
2013-05-22,40.06915283203125
2013-05-23,40.20684051513672
2013-05-24,40.00029754638672
2013-05-28,40.35315704345703
2013-05-29,39.99169921875
2013-05-30,40.34454345703125
2013-05-31,40.387569427490234
2013-06-03,40.14661407470703
2013-06-04,39.8195686340332
2013-06-05,39.320430755615234
2013-06-06,39.604427337646484
2013-06-07,40.361751556396484
2013-06-10,40.61992263793945
2013-06-11,40.47362518310547
2013-06-12,40.33592987060547
2013-06-13,40.878108978271484
2013-06-14,40.654354095458984
2013-06-17,40.878108978271484
2013-06-18,41.36003494262695
2013-06-19,40.93834686279297
2013-06-20,40.421993255615234
2013-06-21,40.723201751708984
2013-06-24,40.2843017578125
2013-06-25,40.26708221435547
2013-06-26,40.378963470458984
2013-06-27,40.98137283325195
2013-06-28,40.5596809387207
2013-07-01,41.20512390136719
2013-07-02,40.860897064208984
2013-07-03,40.654354095458984
2013-07-05,41.32561111450195
2013-07-08,41.85918045043945
2013-07-09,42.00547409057617
2013-07-10,42.35832214355469
2013-07-11,42.68533706665039
2013-07-12,42.73699188232422
2013-07-15,42.59068298339844
2013-07-16,42.237831115722656
2013-07-17,42.15178680419922
2013-07-18,41.92803192138672
2013-07-19,41.73868942260742
2013-07-22,41.747291564941406
2013-07-23,41.54936218261719
2013-07-24,41.22235107421875
2013-07-25,41.30840301513672
2013-07-26,41.1276741027832
2013-07-29,41.30840301513672
2013-07-30,41.540771484375
2013-07-31,41.56657409667969
2013-08-01,42.58207702636719
2013-08-02,42.6767463684082
2013-08-05,42.89189147949219
2013-08-06,42.72838592529297
2013-08-07,42.84885025024414
2013-08-08,43.124244689941406
2013-08-09,42.88328170776367
2013-08-12,43.57175064086914
2013-08-13,43.69222640991211
2013-08-14,44.46677017211914
2013-08-15,43.64060974121094
2013-08-16,43.434059143066406
2013-08-19,43.27915573120117
2013-08-20,43.33938980102539
2013-08-21,42.96072769165039
2013-08-22,43.39963912963867
2013-08-23,43.35661697387695
2013-08-26,43.459877014160156
2013-08-27,42.63371276855469
2013-08-28,42.87466812133789
2013-08-29,43.210296630859375
2013-08-30,42.94352340698242
2013-09-03,42.780006408691406
2013-09-04,43.40213394165039
2013-09-05,43.782344818115234
2013-09-06,43.981075286865234
2013-09-09,44.30077362060547
2013-09-10,44.55134201049805
2013-09-11,44.525428771972656
2013-09-12,44.214351654052734
2013-09-13,44.18844985961914
2013-09-16,44.44765853881836
