Date,DRI
2010-09-29,23.890338897705078
2010-09-30,23.735008239746094
2010-10-01,23.851511001586914
2010-10-04,23.8570613861084
2010-10-05,24.41743278503418
2010-10-06,24.37830352783203
2010-10-07,24.763933181762695
2010-10-08,24.657747268676758
2010-10-11,24.685686111450195
2010-10-12,24.596271514892578
2010-10-13,24.663333892822266
2010-10-14,25.05455207824707
2010-10-15,25.00425148010254
2010-10-18,24.847763061523438
2010-10-19,24.501256942749023
2010-10-20,24.998653411865234
2010-10-21,24.898054122924805
2010-10-22,26.194660186767578
2010-10-25,26.071712493896484
2010-10-26,25.937578201293945
2010-10-27,25.222211837768555
2010-10-28,25.395465850830078
2010-10-29,25.546363830566406
2010-11-01,25.725196838378906
2010-11-02,25.80344581604004
2010-11-03,26.144365310668945
2010-11-04,26.7535457611084
2010-11-05,26.932376861572266
2010-11-08,26.842966079711914
2010-11-09,26.474096298217773
2010-11-10,26.949148178100586
2010-11-11,27.55833625793457
2010-11-12,27.189470291137695
2010-11-15,27.407434463500977
2010-11-16,26.58588218688965
2010-11-17,27.39625358581543
2010-11-18,27.306825637817383
2010-11-19,27.407434463500977
2010-11-22,27.496854782104492
2010-11-23,27.468904495239258
2010-11-24,27.76511001586914
2010-11-26,27.658924102783203
2010-11-29,27.530376434326172
2010-11-30,27.357128143310547
2010-12-01,27.563913345336914
2010-12-02,27.955129623413086
2010-12-03,28.122804641723633
2010-12-06,28.00543212890625
2010-12-07,28.11161994934082
2010-12-08,27.720401763916016
2010-12-09,27.73716926574707
2010-12-10,27.65333366394043
2010-12-13,27.12798500061035
2010-12-14,27.02180290222168
2010-12-15,27.37948989868164
2010-12-16,27.78188133239746
2010-12-17,27.882465362548828
2010-12-20,28.184267044067383
2010-12-21,26.569120407104492
2010-12-22,26.379098892211914
2010-12-23,26.127595901489258
2010-12-27,26.20025062561035
2010-12-28,26.032590866088867
2010-12-29,26.244953155517578
2010-12-30,26.183483123779297
2010-12-31,25.954341888427734
2011-01-03,26.09406280517578
2011-01-04,26.099645614624023
2011-01-05,25.79786491394043
2011-01-06,26.12989044189453
2011-01-07,26.174928665161133
2011-01-10,26.034231185913086
2011-01-11,25.645898818969727
2011-01-12,25.887910842895508
2011-01-13,25.944181442260742
2011-01-14,25.972320556640625
2011-01-18,25.71906089782715
2011-01-19,25.848506927490234
2011-01-20,26.135526657104492
2011-01-21,26.113019943237305
2011-01-24,26.079252243041992
2011-01-25,26.63640594482422
2011-01-26,25.747203826904297
2011-01-27,25.854137420654297
2011-01-28,25.426416397094727
2011-01-31,26.512588500976562
2011-02-01,27.204809188842773
2011-02-02,27.351118087768555
2011-02-03,27.74507713317871
2011-02-04,27.570613861083984
2011-02-07,27.142908096313477
2011-02-08,27.413036346435547
2011-02-09,27.553730010986328
2011-02-10,27.51432228088379
2011-02-11,27.852006912231445
2011-02-14,27.818246841430664
2011-02-15,27.756330490112305
2011-02-16,27.942039489746094
2011-02-17,28.105255126953125
2011-02-18,28.195295333862305
2011-02-22,27.300479888916016
2011-02-23,26.57449722290039
2011-02-24,26.349382400512695
2011-02-25,26.608274459838867
2011-02-28,26.52383804321289
2011-03-01,26.366273880004883
2011-03-02,26.135526657104492
2011-03-03,26.495708465576172
2011-03-04,26.067996978759766
2011-03-07,26.090503692626953
2011-03-08,26.079252243041992
2011-03-09,26.557605743408203
2011-03-10,26.422544479370117
2011-03-11,26.44505500793457
2011-03-14,26.33812713623047
2011-03-15,26.135526657104492
2011-03-16,25.842878341674805
2011-03-17,25.921672821044922
2011-03-18,25.994829177856445
2011-03-21,26.191801071166992
2011-03-22,26.304367065429688
2011-03-23,26.602632522583008
2011-03-24,27.019079208374023
2011-03-25,25.67967987060547
2011-03-28,25.972320556640625
2011-03-29,26.66453742980957
2011-03-30,27.306110382080078
2011-03-31,27.649398803710938
2011-04-01,27.379268646240234
2011-04-04,27.351118087768555
2011-04-05,27.255456924438477
2011-04-06,27.23280143737793
2011-04-07,26.88722038269043
2011-04-08,26.564298629760742
2011-04-11,26.45099639892578
2011-04-12,26.547306060791016
2011-04-13,26.366018295288086
2011-04-14,26.84189796447754
2011-04-15,27.017520904541016
2011-04-18,26.75691795349121
2011-04-19,27.000530242919922
2011-04-20,27.453737258911133
2011-04-21,27.204465866088867
2011-04-25,27.210145950317383
2011-04-26,27.136493682861328
2011-04-27,26.847553253173828
2011-04-28,26.8588924407959
2011-04-29,26.60962677001953
2011-05-02,26.705921173095703
2011-05-03,26.564298629760742
2011-05-04,27.30645179748535
2011-05-05,27.72001075744629
2011-05-06,27.436744689941406
2011-05-09,27.329097747802734
2011-05-10,27.527395248413086
2011-05-11,27.691680908203125
2011-05-12,28.286537170410156
2011-05-13,28.501813888549805
2011-05-16,28.42816734313965
2011-05-17,28.377180099487305
2011-05-18,28.796405792236328
2011-05-19,29.47621726989746
2011-05-20,29.187297821044922
2011-05-23,29.158979415893555
2011-05-24,29.11366081237793
2011-05-25,28.881385803222656
2011-05-26,28.949359893798828
2011-05-27,28.847393035888672
2011-05-31,28.694416046142578
2011-06-01,28.32619285583496
2011-06-02,27.753999710083008
2011-06-03,27.238449096679688
2011-06-06,26.97785758972168
2011-06-07,27.119483947753906
2011-06-08,26.796581268310547
2011-06-09,26.9552001953125
2011-06-10,26.60394287109375
2011-06-13,26.569957733154297
2011-06-14,26.938209533691406
2011-06-15,26.632282257080078
2011-06-16,26.547306060791016
2011-06-17,26.69461441040039
2011-06-20,26.717260360717773
2011-06-21,27.470739364624023
2011-06-22,27.340444564819336
2011-06-23,27.57837677001953
2011-06-24,27.482067108154297
2011-06-27,27.317777633666992
2011-06-28,27.901290893554688
2011-06-29,27.92962074279785
2011-06-30,28.190217971801758
2011-07-01,29.90679931640625
2011-07-05,30.29769515991211
2011-07-06,30.167390823364258
2011-07-07,30.630016326904297
2011-07-08,30.395849227905273
2011-07-11,29.80185890197754
2011-07-12,30.001752853393555
2011-07-13,30.133119583129883
2011-07-14,29.956064224243164
2011-07-15,30.04174041748047
2011-07-18,29.996047973632812
2011-07-19,30.618587493896484
2011-07-20,30.31017303466797
2011-07-21,30.584318161010742
2011-07-22,30.430105209350586
2011-07-25,30.33301544189453
2011-07-26,30.264495849609375
2011-07-27,29.276409149169922
2011-07-28,28.928014755249023
2011-07-29,29.013690948486328
2011-08-01,28.63104820251465
2011-08-02,27.574432373046875
2011-08-03,28.145570755004883
2011-08-04,27.09468650817871
2011-08-05,27.39167594909668
2011-08-08,25.735380172729492
2011-08-09,26.34078598022461
2011-08-10,25.729665756225586
2011-08-11,27.665821075439453
2011-08-12,27.814308166503906
2011-08-15,27.96280288696289
2011-08-16,27.717205047607422
2011-08-17,27.677234649658203
2011-08-18,25.906715393066406
2011-08-19,25.672555923461914
2011-08-22,26.078054428100586
2011-08-23,27.060413360595703
2011-08-24,27.106103897094727
2011-08-25,25.849594116210938
2011-08-26,26.18085289001465
2011-08-29,27.226041793823242
2011-08-30,27.625839233398438
2011-08-31,27.471628189086914
2011-09-01,27.128944396972656
2011-09-02,26.517826080322266
2011-09-06,26.375045776367188
2011-09-07,25.438385009765625
2011-09-08,25.32986831665039
2011-09-09,24.770160675048828
2011-09-12,24.792993545532227
2011-09-13,24.970060348510742
2011-09-14,25.666847229003906
2011-09-15,25.815343856811523
2011-09-16,26.049497604370117
2011-09-19,26.392183303833008
2011-09-20,25.60401153564453
2011-09-21,25.06144142150879
2011-09-22,25.449800491333008
2011-09-23,26.306514739990234
2011-09-26,27.323129653930664
2011-09-27,26.83195686340332
2011-09-28,25.301313400268555
2011-09-29,24.83869743347168
2011-09-30,24.416061401367188
2011-10-03,23.719266891479492
2011-10-04,23.9991397857666
2011-10-05,24.713048934936523
2011-10-06,24.98417854309082
2011-10-07,25.45144271850586
2011-10-10,26.166751861572266
2011-10-11,26.48402976989746
2011-10-12,26.726316452026367
2011-10-13,26.928226470947266
2011-10-14,26.916677474975586
2011-10-17,26.26482391357422
2011-10-18,26.974367141723633
2011-10-19,26.593637466430664
2011-10-20,26.564790725708008
2011-10-21,27.210887908935547
2011-10-24,27.51662254333496
2011-10-25,27.164731979370117
2011-10-26,26.980146408081055
2011-10-27,28.23194122314453
2011-10-28,27.978118896484375
2011-10-31,27.620471954345703
2011-11-01,27.2858829498291
2011-11-02,27.193567276000977
2011-11-03,27.41855812072754
2011-11-04,27.320491790771484
2011-11-07,27.29741668701172
2011-11-08,27.453174591064453
2011-11-09,26.801311492919922
2011-11-10,26.84169578552246
2011-11-11,27.349336624145508
2011-11-14,27.257028579711914
2011-11-15,27.741601943969727
2011-11-16,27.158971786499023
2011-11-17,27.049354553222656
2011-11-18,26.80707359313965
2011-11-21,26.126373291015625
2011-11-22,25.987926483154297
2011-11-23,25.76871109008789
2011-11-25,25.728328704833984
2011-11-28,26.55902671813965
2011-11-29,26.766700744628906
2011-11-30,27.52240562438965
2011-12-01,27.372413635253906
2011-12-02,27.41855812072754
2011-12-05,27.533924102783203
2011-12-06,24.124637603759766
2011-12-07,25.05340003967285
2011-12-08,24.85148811340332
2011-12-09,24.92648696899414
2011-12-12,25.237991333007812
2011-12-13,25.05340003967285
2011-12-14,24.88033103942871
2011-12-15,25.232227325439453
2011-12-16,25.197612762451172
2011-12-19,24.88033103942871
2011-12-20,25.34183120727539
2011-12-21,25.7860164642334
2011-12-22,25.941770553588867
2011-12-23,26.36287498474121
2011-12-27,26.709012985229492
2011-12-28,26.080219268798828
2011-12-29,26.38019371032715
2011-12-30,26.29365348815918
2012-01-03,25.757179260253906
2012-01-04,25.935998916625977
2012-01-05,26.212905883789062
2012-01-06,25.822702407836914
2012-01-09,25.636341094970703
2012-01-10,25.846004486083984
2012-01-11,25.939184188842773
2012-01-12,26.003250122070312
2012-01-13,25.950820922851562
2012-01-17,26.148836135864258
2012-01-18,26.690454483032227
2012-01-19,26.8535099029541
2012-01-20,27.226234436035156
2012-01-23,27.0748233795166
2012-01-24,26.83604621887207
2012-01-25,27.220426559448242
2012-01-26,27.1738224029541
2012-01-27,26.865169525146484
2012-01-30,26.935062408447266
2012-01-31,26.713747024536133
2012-02-01,27.319425582885742
2012-02-02,27.336902618408203
2012-02-03,28.25705337524414
2012-02-06,28.152225494384766
2012-02-07,28.623950958251953
2012-02-08,28.612300872802734
2012-02-09,28.781187057495117
2012-02-10,28.79865837097168
2012-02-13,28.70548439025879
2012-02-14,28.495824813842773
2012-02-15,28.66472625732422
2012-02-16,29.433456420898438
2012-02-17,29.64311981201172
2012-02-21,29.660593032836914
2012-02-22,29.188858032226562
2012-02-23,29.00250244140625
2012-02-24,28.647254943847656
2012-02-27,28.60647964477539
2012-02-28,29.730466842651367
2012-02-29,29.695537567138672
2012-03-01,29.200510025024414
2012-03-02,28.97920036315918
2012-03-05,29.584871292114258
2012-03-06,28.84524917602539
2012-03-07,29.45676612854004
2012-03-08,29.928483963012695
2012-03-09,29.96925163269043
2012-03-12,30.015846252441406
2012-03-13,30.66228485107422
2012-03-14,30.58074188232422
2012-03-15,30.883575439453125
2012-03-16,30.58074188232422
2012-03-19,30.598222732543945
2012-03-20,30.650636672973633
2012-03-21,30.47591781616211
2012-03-22,30.184728622436523
2012-03-23,29.65476417541504
2012-03-26,30.2487850189209
2012-03-27,29.596527099609375
2012-03-28,29.24127960205078
2012-03-29,29.526636123657227
2012-03-30,29.794540405273438
2012-04-02,29.85277557373047
2012-04-03,29.619831085205078
2012-04-04,29.183034896850586
2012-04-05,29.371004104614258
2012-04-09,28.948074340820312
2012-04-10,28.642620086669922
2012-04-11,29.282899856567383
2012-04-12,29.24764633178711
2012-04-13,29.53548240661621
2012-04-16,29.494373321533203
2012-04-17,29.259403228759766
2012-04-18,29.506114959716797
2012-04-19,29.200654983520508
2012-04-20,29.329883575439453
2012-04-23,29.341650009155273
2012-04-24,29.600109100341797
2012-04-25,29.840944290161133
2012-04-26,29.876197814941406
2012-04-27,29.629484176635742
2012-04-30,29.418010711669922
2012-05-01,30.18164825439453
2012-05-02,29.94669532775879
2012-05-03,29.664718627929688
2012-05-04,29.735214233398438
2012-05-07,29.629484176635742
2012-05-08,29.45912742614746
2012-05-09,29.47675132751465
2012-05-10,29.89380645751953
2012-05-11,29.74109649658203
2012-05-14,29.62360954284668
2012-05-15,30.258018493652344
2012-05-16,31.350622177124023
2012-05-17,30.387252807617188
2012-05-18,30.034799575805664
2012-05-21,30.633968353271484
2012-05-22,30.76905632019043
2012-05-23,31.327116012573242
2012-05-24,31.27425765991211
2012-05-25,31.168519973754883
2012-05-29,31.573837280273438
2012-05-30,30.34613800048828
2012-05-31,30.387252807617188
2012-06-01,29.294641494750977
2012-06-04,28.883445739746094
2012-06-05,28.924560546875
2012-06-06,29.259403228759766
2012-06-07,28.906940460205078
2012-06-08,29.382755279541016
2012-06-11,29.07142448425293
2012-06-12,29.13016700744629
2012-06-13,28.948074340820312
2012-06-14,29.447376251220703
2012-06-15,30.22864532470703
2012-06-18,30.316761016845703
2012-06-19,30.24626922607422
2012-06-20,30.222763061523438
2012-06-21,29.600109100341797
2012-06-22,29.39450454711914
2012-06-25,29.100791931152344
2012-06-26,29.388633728027344
2012-06-27,29.07142448425293
2012-06-28,28.901065826416016
2012-06-29,29.74109649658203
2012-07-02,29.788082122802734
2012-07-03,30.11115074157715
2012-07-05,30.47535514831543
2012-07-06,30.125394821166992
2012-07-09,30.208446502685547
2012-07-10,30.048295974731445
2012-07-11,29.882221221923828
2012-07-12,29.775463104248047
2012-07-13,29.787322998046875
2012-07-16,29.846649169921875
2012-07-17,30.421966552734375
2012-07-18,30.5346736907959
2012-07-19,30.8964900970459
2012-07-20,30.309288024902344
2012-07-23,29.597517013549805
2012-07-24,29.18231201171875
2012-07-25,29.093360900878906
2012-07-26,30.244043350219727
2012-07-27,30.83717155456543
2012-07-30,30.754131317138672
2012-07-31,30.35673713684082
2012-08-01,30.421966552734375
2012-08-02,30.368600845336914
2012-08-03,31.110017776489258
2012-08-06,31.335403442382812
2012-08-07,31.50148582458496
2012-08-08,31.715003967285156
2012-08-09,31.50148582458496
2012-08-10,31.347272872924805
2012-08-13,31.359134674072266
2012-08-14,31.67349624633789
2012-08-15,31.649776458740234
2012-08-16,31.934476852416992
2012-08-17,31.952281951904297
2012-08-20,31.709074020385742
2012-08-21,31.525205612182617
2012-08-22,31.347272872924805
2012-08-23,30.51688003540039
2012-08-24,31.050695419311523
2012-08-27,30.943946838378906
2012-08-28,30.8964900970459
2012-08-29,31.127805709838867
2012-08-30,30.96173858642578
2012-08-31,30.81344985961914
2012-09-04,30.70075035095215
2012-09-05,30.884624481201172
2012-09-06,31.74468231201172
2012-09-07,31.72688102722168
2012-09-10,31.993799209594727
2012-09-11,31.95819664001465
2012-09-12,32.37339401245117
2012-09-13,32.52168655395508
2012-09-14,32.05311584472656
2012-09-17,32.31409454345703
2012-09-18,32.53354263305664
2012-09-19,32.80046463012695
2012-09-20,32.45643615722656
2012-09-21,33.933345794677734
2012-09-24,33.58932113647461
2012-09-25,33.12668991088867
2012-09-26,33.0792350769043
2012-09-27,33.15040588378906
2012-09-28,33.06737518310547
2012-10-01,32.98433303833008
2012-10-02,32.90128707885742
2012-10-03,33.02585220336914
2012-10-04,33.2393684387207
2012-10-05,32.970054626464844
2012-10-08,32.97603988647461
2012-10-09,32.7606086730957
2012-10-10,32.72468566894531
2012-10-11,32.581058502197266
2012-10-12,32.527198791503906
2012-10-15,32.42545700073242
2012-10-16,33.06581497192383
2012-10-17,32.97603988647461
2012-10-18,33.0418815612793
2012-10-19,32.21598434448242
2012-10-22,32.114253997802734
2012-10-23,31.98856544494629
2012-10-24,31.22848892211914
2012-10-25,31.515771865844727
2012-10-26,31.443946838378906
2012-10-31,31.49183464050293
2012-11-01,31.838939666748047
2012-11-02,31.497812271118164
2012-11-05,31.725236892700195
2012-11-06,32.359619140625
2012-11-07,31.563644409179688
2012-11-08,30.731765747070312
2012-11-09,30.88736915588379
2012-11-12,30.743732452392578
2012-11-13,30.671913146972656
2012-11-14,30.12729835510254
2012-11-15,30.211076736450195
2012-11-16,30.474424362182617
2012-11-19,31.060932159423828
2012-11-20,31.414026260375977
2012-11-21,31.461894989013672
2012-11-23,32.036441802978516
2012-11-26,31.862884521484375
2012-11-27,31.6893310546875
2012-11-28,32.227962493896484
2012-11-29,32.108253479003906
2012-11-30,31.647430419921875
2012-12-03,31.372133255004883
2012-12-04,28.36777687072754
2012-12-05,28.248090744018555
2012-12-06,28.152328491210938
2012-12-07,27.924909591674805
2012-12-10,28.014684677124023
2012-12-11,27.71543312072754
2012-12-12,27.410221099853516
2012-12-13,27.482038497924805
2012-12-14,27.805213928222656
2012-12-17,28.05657386779785
2012-12-18,28.266050338745117
2012-12-19,28.014684677124023
2012-12-20,27.21271324157715
2012-12-21,27.009241104125977
2012-12-24,26.84765625
2012-12-26,26.6441650390625
2012-12-27,26.72197151184082
2012-12-28,26.596281051635742
2012-12-31,26.97332763671875
2013-01-02,27.170833587646484
2013-01-03,26.835681915283203
2013-01-04,27.805213928222656
2013-01-07,27.553848266601562
2013-01-08,27.414682388305664
2013-01-09,27.711164474487305
2013-01-10,27.37234878540039
2013-01-11,27.178722381591797
2013-01-14,27.009313583374023
2013-01-15,27.426795959472656
2013-01-16,27.444948196411133
2013-01-17,27.46310043334961
2013-01-18,27.457048416137695
2013-01-22,27.753517150878906
2013-01-23,27.52964210510254
2013-01-24,27.717205047607422
2013-01-25,27.753517150878906
2013-01-28,27.771678924560547
2013-01-29,27.82612419128418
2013-01-30,28.189159393310547
2013-01-31,28.134702682495117
2013-02-01,28.340408325195312
2013-02-04,28.394868850708008
2013-02-05,28.340408325195312
2013-02-06,28.630836486816406
2013-02-07,28.62479019165039
2013-02-08,28.65504264831543
2013-02-11,28.485631942749023
2013-02-12,28.322269439697266
2013-02-13,27.747472763061523
2013-02-14,27.5417537689209
2013-02-15,27.31788444519043
2013-02-19,27.37838363647461
2013-02-20,27.136371612548828
2013-02-21,27.069828033447266
2013-02-22,27.971336364746094
2013-02-25,27.37838363647461
2013-02-26,27.705120086669922
2013-02-27,28.334365844726562
2013-02-28,27.995542526245117
2013-03-01,27.941089630126953
2013-03-04,27.995542526245117
2013-03-05,28.20730972290039
2013-03-06,28.59453582763672
2013-03-07,28.72764015197754
2013-03-08,28.636890411376953
2013-03-11,28.794198989868164
2013-03-12,28.99991798400879
2013-03-13,29.653371810913086
2013-03-14,29.574718475341797
2013-03-15,29.871179580688477
2013-03-18,29.574718475341797
2013-03-19,29.441598892211914
2013-03-20,29.49000358581543
2013-03-21,29.623117446899414
2013-03-22,30.022443771362305
2013-03-25,30.482276916503906
2013-03-26,30.669849395751953
2013-03-27,30.651687622070312
2013-03-28,31.26883888244629
2013-04-01,30.79690170288086
2013-04-02,31.057077407836914
2013-04-03,30.621440887451172
2013-04-04,30.905824661254883
2013-04-05,30.579090118408203
2013-04-08,30.49353790283203
2013-04-09,30.004671096801758
2013-04-10,30.658527374267578
2013-04-11,30.450763702392578
2013-04-12,30.71354103088379
2013-04-15,29.827438354492188
2013-04-16,30.212430953979492
2013-04-17,29.802989959716797
2013-04-18,29.83966636657715
2013-04-19,29.8763484954834
2013-04-22,29.9802188873291
2013-04-23,30.4813175201416
2013-04-24,30.768526077270508
2013-04-25,31.147415161132812
2013-04-26,31.15962791442871
2013-04-29,31.092416763305664
2013-04-30,31.550729751586914
2013-05-01,31.58738899230957
2013-05-02,31.978498458862305
2013-05-03,32.277931213378906
2013-05-06,32.33292770385742
2013-05-07,32.48570251464844
2013-05-08,32.577362060546875
2013-05-09,32.38181686401367
2013-05-10,32.73014450073242
2013-05-13,32.48570251464844
2013-05-14,32.85236358642578
2013-05-15,32.94402313232422
2013-05-16,32.253482818603516
2013-05-17,32.65070343017578
2013-05-20,32.66290283203125
2013-05-21,32.78514099121094
2013-05-22,32.15571594238281
2013-05-23,32.52236557006836
2013-05-24,32.28403854370117
2013-05-28,32.5895881652832
2013-05-29,32.33292770385742
2013-05-30,32.07015609741211
2013-05-31,31.654619216918945
2013-06-03,32.11903762817383
2013-06-04,32.55903244018555
2013-06-05,32.229042053222656
2013-06-06,32.577362060546875
2013-06-07,33.13957214355469
2013-06-10,33.402339935302734
2013-06-11,33.13957214355469
2013-06-12,32.186275482177734
2013-06-13,32.55903244018555
2013-06-14,32.106815338134766
2013-06-17,32.24737548828125
2013-06-18,32.46736526489258
2013-06-19,32.15571594238281
2013-06-20,31.306297302246094
2013-06-21,30.62797737121582
2013-06-24,29.96188735961914
2013-06-25,29.986328125
2013-06-26,30.279651641845703
2013-06-27,30.194101333618164
2013-06-28,30.84796905517578
2013-07-01,30.945749282836914
2013-07-02,31.110742568969727
2013-07-03,31.141294479370117
2013-07-05,31.367406845092773
2013-07-08,31.94805145263672
2013-07-09,32.05305862426758
2013-07-10,31.472421646118164
2013-07-11,31.225330352783203
2013-07-12,31.151199340820312
2013-07-15,31.5959529876709
2013-07-16,31.09560775756836
2013-07-17,30.613792419433594
2013-07-18,30.9288272857666
2013-07-19,30.5705509185791
2013-07-22,30.403776168823242
2013-07-23,30.397594451904297
2013-07-24,29.884904861450195
2013-07-25,29.891077041625977
2013-07-26,30.224624633789062
2013-07-29,30.280229568481445
2013-07-30,30.280229568481445
2013-07-31,30.298765182495117
2013-08-01,30.613792419433594
2013-08-02,30.811466217041016
2013-08-05,30.650854110717773
2013-08-06,30.42230796813965
2013-08-07,30.68791961669922
2013-08-08,30.601425170898438
2013-08-09,30.613792419433594
2013-08-12,30.4284725189209
2013-08-13,30.354351043701172
2013-08-14,30.119632720947266
2013-08-15,29.551321029663086
2013-08-16,29.594572067260742
2013-08-19,29.4339599609375
2013-08-20,29.551321029663086
2013-08-21,28.989213943481445
2013-08-22,29.199234008789062
2013-08-23,29.03862953186035
2013-08-26,28.989213943481445
2013-08-27,28.698884963989258
2013-08-28,28.637109756469727
2013-08-29,28.75448226928711
2013-08-30,28.544462203979492
2013-09-03,28.544462203979492
2013-09-04,28.890377044677734
2013-09-05,28.945964813232422
2013-09-06,29.310428619384766
2013-09-09,29.4339599609375
2013-09-10,29.563688278198242
2013-09-11,29.915782928466797
2013-09-12,29.779876708984375
2013-09-13,29.87871551513672
2013-09-16,30.175220489501953
