Date,GPN
2010-11-04,19.100116729736328
2010-11-05,19.142839431762695
2010-11-08,19.42763328552246
2010-11-09,19.403898239135742
2010-11-10,19.664958953857422
2010-11-11,19.645965576171875
2010-11-12,19.5889835357666
2010-11-15,19.517751693725586
2010-11-16,19.137855529785156
2010-11-17,19.099851608276367
2010-11-18,19.560489654541016
2010-11-19,19.489255905151367
2010-11-22,19.484512329101562
2010-11-23,19.218578338623047
2010-11-24,19.61748504638672
2010-11-26,19.7362003326416
2010-11-29,19.56524085998535
2010-11-30,19.7362003326416
2010-12-01,20.08761215209961
2010-12-02,20.11610221862793
2010-12-03,20.30606460571289
2010-12-06,20.02113151550293
2010-12-07,20.424774169921875
2010-12-08,20.614730834960938
2010-12-09,20.913915634155273
2010-12-10,20.942405700683594
2010-12-13,20.880672454833984
2010-12-14,21.042133331298828
2010-12-15,21.099109649658203
2010-12-16,20.8521728515625
2010-12-17,21.236835479736328
2010-12-20,21.279577255249023
2010-12-21,21.46478271484375
2010-12-22,21.792451858520508
2010-12-23,21.763959884643555
2010-12-27,21.906421661376953
2010-12-28,22.09636878967285
2010-12-29,21.94441032409668
2010-12-30,22.14861488342285
2010-12-31,21.94441032409668
2011-01-03,22.2198429107666
2011-01-04,21.782947540283203
2011-01-05,21.93016815185547
2011-01-06,21.806690216064453
2011-01-07,22.542774200439453
2011-01-10,22.670984268188477
2011-01-11,22.561758041381836
2011-01-12,22.566505432128906
2011-01-13,22.37656021118164
2011-01-14,22.457290649414062
2011-01-18,22.71846580505371
2011-01-19,22.65673828125
2011-01-20,22.333818435668945
2011-01-21,22.120121002197266
2011-01-24,22.409801483154297
2011-01-25,22.566505432128906
2011-01-26,22.53327178955078
2011-01-27,22.62350082397461
2011-01-28,22.234092712402344
2011-01-31,22.433551788330078
2011-02-01,22.803951263427734
2011-02-02,22.770713806152344
2011-02-03,22.894174575805664
2011-02-04,23.098384857177734
2011-02-07,23.112632751464844
2011-02-08,23.473543167114258
2011-02-09,23.160114288330078
2011-02-10,23.207622528076172
2011-02-11,23.440420150756836
2011-02-14,23.592435836791992
2011-02-15,23.58293914794922
2011-02-16,23.5496768951416
2011-02-17,23.464170455932617
2011-02-18,23.468914031982422
2011-02-22,23.10310935974121
2011-02-23,22.399993896484375
2011-02-24,22.295473098754883
2011-02-25,22.784805297851562
2011-02-28,22.79905891418457
2011-03-01,22.547266006469727
2011-03-02,22.813308715820312
2011-03-03,23.093610763549805
2011-03-04,22.917827606201172
2011-03-07,22.566265106201172
2011-03-08,23.046096801757812
2011-03-09,22.99383544921875
2011-03-10,22.39048957824707
2011-03-11,22.433244705200195
2011-03-14,22.228965759277344
2011-03-15,22.17670249938965
2011-03-16,21.80614471435547
2011-03-17,21.810895919799805
2011-03-18,22.029428482055664
2011-03-21,22.352479934692383
2011-03-22,22.295473098754883
2011-03-23,22.371482849121094
2011-03-24,22.547266006469727
2011-03-25,22.670787811279297
2011-03-28,22.599517822265625
2011-03-29,22.87981605529785
2011-03-30,22.932083129882812
2011-03-31,23.24087905883789
2011-04-01,24.01051139831543
2011-04-04,23.59718132019043
2011-04-05,24.74212646484375
2011-04-06,24.51884651184082
2011-04-07,24.789640426635742
2011-04-08,24.89891242980957
2011-04-11,24.97966957092285
2011-04-12,24.846647262573242
2011-04-13,24.908397674560547
2011-04-14,24.637615203857422
2011-04-15,24.761138916015625
2011-04-18,24.404834747314453
2011-04-19,24.618606567382812
2011-04-20,24.651870727539062
2011-04-21,24.609111785888672
2011-04-25,24.851390838623047
2011-04-26,24.632858276367188
2011-04-27,25.03192901611328
2011-04-28,25.18870735168457
2011-04-29,25.293230056762695
2011-05-02,25.274221420288086
2011-05-03,25.364484786987305
2011-05-04,24.86090850830078
2011-05-05,25.022422790527344
2011-05-06,24.5378475189209
2011-05-09,24.846647262573242
2011-05-10,25.26471519470215
2011-05-11,25.131702423095703
2011-05-12,25.198205947875977
2011-05-13,24.92731475830078
2011-05-16,24.779983520507812
2011-05-17,24.627893447875977
2011-05-18,25.14592742919922
2011-05-19,25.298009872436523
2011-05-20,25.074642181396484
2011-05-23,24.523338317871094
2011-05-24,24.58987808227539
2011-05-25,24.152633666992188
2011-05-26,24.63740348815918
2011-05-27,24.64215087890625
2011-05-31,24.694433212280273
2011-06-01,24.304723739624023
2011-06-02,24.43779182434082
2011-06-03,23.758174896240234
2011-06-06,24.057588577270508
2011-06-07,23.67737579345703
2011-06-08,23.976795196533203
2011-06-09,24.166889190673828
2011-06-10,23.36846160888672
2011-06-13,23.316179275512695
2011-06-14,23.61083984375
2011-06-15,23.221128463745117
2011-06-16,23.092811584472656
2011-06-17,23.35896110534668
2011-06-20,23.61559295654297
2011-06-21,24.033823013305664
2011-06-22,23.724910736083984
2011-06-23,23.777179718017578
2011-06-24,23.37796974182129
2011-06-27,23.563316345214844
2011-06-28,23.66787338256836
2011-06-29,24.04807472229004
2011-06-30,24.238189697265625
2011-07-01,24.40926742553711
2011-07-05,24.271453857421875
2011-07-06,24.53759765625
2011-07-07,24.81800651550293
2011-07-08,24.827503204345703
2011-07-11,24.323741912841797
2011-07-12,24.26668930053711
2011-07-13,24.08135223388672
2011-07-14,24.33798599243164
2011-07-15,24.376005172729492
2011-07-18,24.010061264038086
2011-07-19,24.680177688598633
2011-07-20,24.775232315063477
2011-07-21,24.80849266052246
2011-07-22,22.92171859741211
2011-07-25,22.97874641418457
2011-07-26,22.974002838134766
2011-07-27,22.698345184326172
2011-07-28,22.717357635498047
2011-07-29,22.53200912475586
2011-08-01,22.512990951538086
2011-08-02,21.842884063720703
2011-08-03,22.484481811523438
2011-08-04,21.396146774291992
2011-08-05,21.220294952392578
2011-08-08,19.71372413635254
2011-08-09,20.668987274169922
2011-08-10,20.05115509033203
2011-08-11,20.911373138427734
2011-08-12,21.282079696655273
2011-08-15,21.51030731201172
2011-08-16,21.310609817504883
2011-08-17,21.020566940307617
2011-08-18,20.0078125
2011-08-19,19.53709602355957
2011-08-22,19.88894271850586
2011-08-23,20.5070743560791
2011-08-24,20.830379486083984
2011-08-25,20.445241928100586
2011-08-26,21.015819549560547
2011-08-29,21.534074783325195
2011-08-30,21.65770149230957
2011-08-31,21.790834426879883
2011-09-01,21.36766242980957
2011-09-02,20.82086181640625
2011-09-06,20.426231384277344
2011-09-07,21.0728702545166
2011-09-08,20.88268280029297
2011-09-09,20.255056381225586
2011-09-12,20.335887908935547
2011-09-13,20.545093536376953
2011-09-14,20.82086181640625
2011-09-15,20.987285614013672
2011-09-16,21.05385398864746
2011-09-19,20.62592887878418
2011-09-20,20.426231384277344
2011-09-21,19.912715911865234
2011-09-22,18.999807357788086
2011-09-23,18.999807357788086
2011-09-26,19.2280330657959
2011-09-27,19.58464241027832
2011-09-28,19.090158462524414
2011-09-29,19.223285675048828
2011-09-30,19.204265594482422
2011-10-03,18.700273513793945
2011-10-04,19.422985076904297
2011-10-05,19.53709602355957
2011-10-06,20.0078125
2011-10-07,20.112415313720703
2011-10-10,20.426231384277344
2011-10-11,20.768569946289062
2011-10-12,21.015819549560547
2011-10-13,20.9682559967041
2011-10-14,21.04433822631836
2011-10-17,20.364416122436523
2011-10-18,20.877925872802734
2011-10-19,20.326379776000977
2011-10-20,20.787586212158203
2011-10-21,21.09188461303711
2011-10-24,21.53883171081543
2011-10-25,20.835134506225586
2011-10-26,20.92071533203125
2011-10-27,22.51830291748047
2011-10-28,22.271053314208984
2011-10-31,21.8336181640625
2011-11-01,21.3581600189209
2011-11-02,21.938228607177734
2011-11-03,22.399436950683594
2011-11-04,22.209243774414062
2011-11-07,22.11414909362793
2011-11-08,22.375669479370117
2011-11-09,21.534074783325195
2011-11-10,21.51030731201172
2011-11-11,22.275806427001953
2011-11-14,21.652673721313477
2011-11-15,21.671701431274414
2011-11-16,21.21505355834961
2011-11-17,20.98673439025879
2011-11-18,20.687053680419922
2011-11-21,20.358844757080078
2011-11-22,20.06393051147461
2011-11-23,19.654844284057617
2011-11-25,19.669111251831055
2011-11-28,19.99257469177246
2011-11-29,19.778520584106445
2011-11-30,21.039052963256836
2011-12-01,21.034303665161133
2011-12-02,21.448135375976562
2011-12-05,21.543272018432617
2011-12-06,21.372026443481445
2011-12-07,21.367273330688477
2011-12-08,20.996248245239258
2011-12-09,21.362510681152344
2011-12-12,21.09138298034668
2011-12-13,21.005760192871094
2011-12-14,20.905860900878906
2011-12-15,20.934410095214844
2011-12-16,21.205537796020508
2011-12-19,20.87732696533203
2011-12-20,22.114076614379883
2011-12-21,22.01894760131836
2011-12-22,22.090290069580078
2011-12-23,22.3471622467041
2011-12-27,22.542184829711914
2011-12-28,22.461320877075195
2011-12-29,22.60878562927246
2011-12-30,22.537431716918945
2012-01-03,22.903705596923828
2012-01-04,22.932233810424805
2012-01-05,22.82759666442871
2012-01-06,22.05224609375
2012-01-09,22.546945571899414
2012-01-10,22.917970657348633
2012-01-11,23.055917739868164
2012-01-12,22.85613441467285
2012-01-13,22.399486541748047
2012-01-17,22.64207649230957
2012-01-18,23.13202476501465
2012-01-19,23.136777877807617
2012-01-20,22.927480697631836
2012-01-23,22.87515640258789
2012-01-24,23.093969345092773
2012-01-25,23.874073028564453
2012-01-26,23.821748733520508
2012-01-27,23.88834571838379
2012-01-30,23.78844451904297
2012-01-31,23.793210983276367
2012-02-01,23.874073028564453
2012-02-02,23.94542694091797
2012-02-03,24.13094139099121
2012-02-06,23.98823356628418
2012-02-07,24.04531478881836
2012-02-08,24.501968383789062
2012-02-09,24.696990966796875
2012-02-10,24.48293685913086
2012-02-13,24.38776397705078
2012-02-14,24.68279457092285
2012-02-15,24.66852378845215
2012-02-16,24.792245864868164
2012-02-17,24.801761627197266
2012-02-21,24.544803619384766
2012-02-22,24.521007537841797
2012-02-23,24.711353302001953
2012-02-24,24.716106414794922
2012-02-27,24.716106414794922
2012-02-28,24.844589233398438
2012-02-29,24.5638370513916
2012-03-01,24.792245864868164
2012-03-02,24.373489379882812
2012-03-05,24.38300323486328
2012-03-06,24.149837493896484
2012-03-07,24.235483169555664
2012-03-08,24.454381942749023
2012-03-09,24.716106414794922
2012-03-12,24.706592559814453
2012-03-13,24.982585906982422
2012-03-14,24.896942138671875
2012-03-15,25.16341781616211
2012-03-16,25.12058448791504
2012-03-19,25.034929275512695
2012-03-20,24.992107391357422
2012-03-21,24.944515228271484
2012-03-22,24.987340927124023
2012-03-23,25.03968048095703
2012-03-26,25.44892692565918
2012-03-27,25.348997116088867
2012-03-28,25.015899658203125
2012-03-29,24.85410499572754
2012-03-30,22.603294372558594
2012-04-02,21.765785217285156
2012-04-03,22.317785263061523
2012-04-04,21.979915618896484
2012-04-05,21.72771644592285
2012-04-09,21.627782821655273
2012-04-10,21.194751739501953
2012-04-11,21.161447525024414
2012-04-12,21.627782821655273
2012-04-13,21.280406951904297
2012-04-16,21.2756404876709
2012-04-17,21.599241256713867
2012-04-18,21.337509155273438
2012-04-19,21.504051208496094
2012-04-20,21.627782821655273
2012-04-23,21.280406951904297
2012-04-24,21.2899227142334
2012-04-25,21.68012809753418
2012-04-26,22.151233673095703
2012-04-27,22.23212432861328
2012-04-30,22.09413719177246
2012-05-01,22.327287673950195
2012-05-02,22.060815811157227
2012-05-03,21.53260612487793
2012-05-04,21.38985252380371
2012-05-07,21.137651443481445
2012-05-08,20.92350959777832
2012-05-09,20.74744415283203
2012-05-10,20.63800048828125
2012-05-11,20.647512435913086
2012-05-14,20.480958938598633
2012-05-15,20.352418899536133
2012-05-16,20.214357376098633
2012-05-17,19.809680938720703
2012-05-18,19.638303756713867
2012-05-21,20.13818359375
2012-05-22,20.076297760009766
2012-05-23,20.238161087036133
2012-05-24,20.042972564697266
2012-05-25,20.309572219848633
2012-05-29,20.54286003112793
2012-05-30,20.2810115814209
2012-05-31,20.223880767822266
2012-06-01,19.7049503326416
2012-06-04,19.7192325592041
2012-06-05,19.700191497802734
2012-06-06,20.081058502197266
2012-06-07,20.109621047973633
2012-06-08,20.223880767822266
2012-06-11,19.9287109375
2012-06-12,20.085805892944336
2012-06-13,19.2717227935791
2012-06-14,19.32408905029297
2012-06-15,19.58116912841797
2012-06-18,19.757322311401367
2012-06-19,20.081058502197266
2012-06-20,20.109621047973633
2012-06-21,19.395505905151367
2012-06-22,19.5906982421875
2012-06-25,19.23362922668457
2012-06-26,19.300291061401367
2012-06-27,19.7620849609375
2012-06-28,19.9287109375
2012-06-29,20.580936431884766
2012-07-02,20.695201873779297
2012-07-03,20.69995880126953
2012-07-05,20.990367889404297
2012-07-06,20.828502655029297
2012-07-09,20.81897735595703
2012-07-10,20.557132720947266
2012-07-11,20.590463638305664
2012-07-12,20.680923461914062
2012-07-13,21.028453826904297
2012-07-16,20.957040786743164
2012-07-17,20.999889373779297
2012-07-18,21.247446060180664
2012-07-19,21.218883514404297
2012-07-20,20.63330841064453
2012-07-23,20.2810115814209
2012-07-24,19.985841751098633
2012-07-25,20.352418899536133
2012-07-26,20.238161087036133
2012-07-27,21.104633331298828
2012-07-30,20.790414810180664
2012-07-31,20.385744094848633
2012-08-01,20.100095748901367
2012-08-02,20.00489044189453
2012-08-03,20.3190975189209
2012-08-06,20.48572540283203
2012-08-07,20.69995880126953
2012-08-08,20.50000762939453
2012-08-09,20.309572219848633
2012-08-10,20.43811798095703
2012-08-13,20.1857967376709
2012-08-14,19.995363235473633
2012-08-15,19.61907196044922
2012-08-16,19.79055404663086
2012-08-17,19.500001907348633
2012-08-20,19.214218139648438
2012-08-21,18.995119094848633
2012-08-22,19.11419677734375
2012-08-23,19.157062530517578
2012-08-24,19.452369689941406
2012-08-27,19.638132095336914
2012-08-28,19.795316696166992
2012-08-29,19.795316696166992
2012-08-30,19.676240921020508
2012-08-31,19.838178634643555
2012-09-04,19.79055404663086
2012-09-05,19.96202278137207
2012-09-06,20.047752380371094
2012-09-07,19.928678512573242
2012-09-10,20.223983764648438
2012-09-11,20.238283157348633
2012-09-12,20.295442581176758
2012-09-13,20.4907169342041
2012-09-14,20.657434463500977
2012-09-17,20.781261444091797
2012-09-18,20.60979652404785
2012-09-19,20.852712631225586
2012-09-20,20.766979217529297
2012-09-21,20.9717960357666
2012-09-24,20.83366584777832
2012-09-25,20.7526912689209
2012-09-26,20.605037689208984
2012-09-27,20.86223602294922
2012-09-28,19.923912048339844
2012-10-01,19.90486717224121
2012-10-02,20.462142944335938
2012-10-03,20.371641159057617
2012-10-04,20.905101776123047
2012-10-05,20.871767044067383
2012-10-08,20.63837242126465
2012-10-09,20.414514541625977
2012-10-10,20.300203323364258
2012-10-11,20.4764347076416
2012-10-12,20.543115615844727
2012-10-15,20.56692886352539
2012-10-16,20.705060958862305
2012-10-17,20.87653350830078
2012-10-18,20.743165969848633
2012-10-19,20.681245803833008
2012-10-22,20.681245803833008
2012-10-23,20.500244140625
2012-10-24,20.338298797607422
2012-10-25,20.447858810424805
2012-10-26,20.5097713470459
2012-10-31,20.36212158203125
2012-11-01,20.909870147705078
2012-11-02,20.60979652404785
2012-11-05,20.452608108520508
2012-11-06,20.59074592590332
2012-11-07,20.052522659301758
2012-11-08,19.7667293548584
2012-11-09,19.747684478759766
2012-11-12,19.895339965820312
2012-11-13,19.95250129699707
2012-11-14,19.72852325439453
2012-11-15,19.73804473876953
2012-11-16,19.957256317138672
2012-11-19,20.2288818359375
2012-11-20,20.004919052124023
2012-11-21,20.247949600219727
2012-11-23,20.624404907226562
2012-11-26,20.84838104248047
2012-11-27,20.695884704589844
2012-11-28,20.810256958007812
2012-11-29,20.90079689025879
2012-11-30,20.92462921142578
2012-12-03,20.7197208404541
2012-12-04,20.986572265625
2012-12-05,21.18671989440918
2012-12-06,21.17241859436035
2012-12-07,21.196247100830078
2012-12-10,21.019933700561523
2012-12-11,21.334440231323242
2012-12-12,21.43927764892578
2012-12-13,21.305845260620117
2012-12-14,21.081884384155273
2012-12-17,21.291553497314453
2012-12-18,21.696611404418945
2012-12-19,21.634660720825195
2012-12-20,21.768095016479492
2012-12-21,21.372560501098633
2012-12-24,21.324918746948242
2012-12-26,21.191484451293945
2012-12-27,21.358278274536133
2012-12-28,21.24866485595703
2012-12-31,21.58700942993164
2013-01-02,21.98253059387207
2013-01-03,22.096899032592773
2013-01-04,22.492414474487305
2013-01-07,21.896753311157227
2013-01-08,21.953941345214844
2013-01-09,23.283472061157227
2013-01-10,23.397842407226562
2013-01-11,23.35971450805664
2013-01-14,23.550329208374023
2013-01-15,23.755237579345703
2013-01-16,23.593217849731445
2013-01-17,23.65993309020996
2013-01-18,23.864843368530273
2013-01-22,23.936317443847656
2013-01-23,23.62180519104004
2013-01-24,23.669462203979492
2013-01-25,23.769540786743164
2013-01-28,23.702823638916016
2013-01-29,23.574155807495117
2013-01-30,23.47884750366211
2013-01-31,23.47408676147461
2013-02-01,23.46932029724121
2013-02-04,23.2548770904541
2013-02-05,23.6361026763916
2013-02-06,23.760007858276367
2013-02-07,23.61705207824707
2013-02-08,23.798126220703125
2013-02-11,23.79335594177246
2013-02-12,23.62180519104004
2013-02-13,23.74098777770996
2013-02-14,23.798189163208008
2013-02-15,23.898311614990234
2013-02-19,24.313068389892578
2013-02-20,23.979358673095703
2013-02-21,23.50739288330078
2013-02-22,23.68378448486328
2013-02-25,23.30240249633789
2013-02-26,23.39775276184082
2013-02-27,23.45494842529297
2013-02-28,22.982994079589844
2013-03-01,22.897188186645508
2013-03-04,22.98776626586914
2013-03-05,23.059276580810547
2013-03-06,22.644519805908203
2013-03-07,22.544404983520508
2013-03-08,22.577777862548828
2013-03-11,22.711261749267578
2013-03-12,22.93532371520996
2013-03-13,23.1927547454834
2013-03-14,23.202285766601562
2013-03-15,22.849510192871094
2013-03-18,22.53010368347168
2013-03-19,22.59208106994629
2013-03-20,22.773235321044922
2013-03-21,23.01636505126953
2013-03-22,23.097415924072266
2013-03-25,23.311939239501953
2013-03-26,23.550302505493164
2013-03-27,23.56460189819336
2013-03-28,23.67424964904785
2013-04-01,23.426347732543945
2013-04-02,23.364377975463867
2013-04-03,21.223876953125
2013-04-04,21.30491065979004
2013-04-05,21.185741424560547
2013-04-08,21.548044204711914
2013-04-09,21.71489715576172
2013-04-10,21.972328186035156
2013-04-11,22.096282958984375
2013-04-12,21.71013641357422
2013-04-15,21.23341178894043
2013-04-16,21.55757713317871
2013-04-17,21.452699661254883
2013-04-18,21.28108787536621
2013-04-19,21.338294982910156
2013-04-22,21.5814151763916
2013-04-23,21.896053314208984
2013-04-24,21.84361457824707
2013-04-25,21.80547523498535
2013-04-26,21.89128875732422
2013-04-29,21.981870651245117
2013-04-30,22.120121002197266
2013-05-01,22.282215118408203
2013-05-02,22.353717803955078
2013-05-03,22.35848617553711
2013-05-06,22.444293975830078
2013-05-07,22.4776668548584
2013-05-08,22.491968154907227
2013-05-09,22.382326126098633
2013-05-10,22.30127716064453
2013-05-13,22.196392059326172
2013-05-14,22.534870147705078
2013-05-15,22.239181518554688
2013-05-16,22.30117416381836
2013-05-17,22.59687042236328
2013-05-20,22.549179077148438
2013-05-21,22.60640525817871
2013-05-22,22.40610122680664
2013-05-23,22.40133285522461
2013-05-24,22.463329315185547
2013-05-28,22.35840606689453
2013-05-29,22.892566680908203
2013-05-30,23.226415634155273
2013-05-31,22.87349510192871
2013-06-03,22.95933723449707
2013-06-04,22.71133804321289
2013-06-05,22.477638244628906
2013-06-06,22.482402801513672
2013-06-07,22.534875869750977
2013-06-10,22.739938735961914
2013-06-11,22.792409896850586
2013-06-12,22.749486923217773
2013-06-13,23.097646713256836
2013-06-14,22.968873977661133
2013-06-17,23.073795318603516
2013-06-18,23.32180404663086
2013-06-19,22.878265380859375
2013-06-20,22.28209686279297
2013-06-21,21.876705169677734
2013-06-24,21.84809684753418
2013-06-25,21.94347381591797
2013-06-26,22.09132957458496
2013-06-27,22.387025833129883
2013-06-28,22.09132957458496
2013-07-01,22.28687286376953
2013-07-02,22.220096588134766
2013-07-03,22.158092498779297
2013-07-05,22.420412063598633
2013-07-08,22.67317771911621
2013-07-09,22.763795852661133
2013-07-10,22.768558502197266
2013-07-11,22.930723190307617
2013-07-12,22.902109146118164
2013-07-15,22.88780403137207
2013-07-16,22.801956176757812
2013-07-17,22.863956451416016
2013-07-18,23.026105880737305
2013-07-19,23.054725646972656
2013-07-22,23.36471939086914
2013-07-23,23.565031051635742
2013-07-24,23.34087562561035
2013-07-25,23.216873168945312
2013-07-26,22.01978874206543
2013-07-29,21.886247634887695
2013-07-30,22.34409523010254
2013-07-31,22.086559295654297
2013-08-01,23.131031036376953
2013-08-02,23.002260208129883
2013-08-05,23.064258575439453
2013-08-06,23.111953735351562
2013-08-07,22.749486923217773
2013-08-08,22.863956451416016
2013-08-09,22.763795852661133
2013-08-12,22.71133804321289
2013-08-13,22.720876693725586
2013-08-14,22.897415161132812
2013-08-15,22.768587112426758
2013-08-16,22.89264678955078
2013-08-19,22.864011764526367
2013-08-20,23.078720092773438
2013-08-21,23.083484649658203
2013-08-22,23.326828002929688
2013-08-23,23.3602237701416
2013-08-26,23.384084701538086
2013-08-27,22.902183532714844
2013-08-28,22.978515625
2013-08-29,22.926034927368164
2013-08-30,22.735183715820312
2013-09-03,22.830608367919922
2013-09-04,22.87833023071289
2013-09-05,22.797208786010742
2013-09-06,23.0310115814209
2013-09-09,23.38885498046875
2013-09-10,23.512907028198242
2013-09-11,23.68467140197754
2013-09-12,23.555850982666016
2013-09-13,23.565393447875977
2013-09-16,23.81825828552246
