Date,ETN
2010-11-04,32.192996978759766
2010-11-05,32.41050338745117
2010-11-08,32.23097229003906
2010-11-09,32.158470153808594
2010-11-10,32.31382369995117
2010-11-11,32.489891052246094
2010-11-12,32.541683197021484
2010-11-15,32.52097702026367
2010-11-16,32.18955993652344
2010-11-17,31.909908294677734
2010-11-18,33.0629997253418
2010-11-19,33.308101654052734
2010-11-22,33.63953399658203
2010-11-23,33.07679748535156
2010-11-24,33.87083053588867
2010-11-26,33.82940673828125
2010-11-29,33.35642623901367
2010-11-30,33.28049087524414
2010-12-01,34.14009475708008
2010-12-02,34.437007904052734
2010-12-03,34.39902877807617
2010-12-06,34.437007904052734
2010-12-07,34.69938659667969
2010-12-08,34.409400939941406
2010-12-09,34.30583190917969
2010-12-10,34.14702606201172
2010-12-13,33.97784423828125
2010-12-14,34.14357376098633
2010-12-15,34.26093673706055
2010-12-16,34.834041595458984
2010-12-17,34.53712463378906
2010-12-20,34.87892150878906
2010-12-21,35.2690315246582
2010-12-22,35.27593231201172
2010-12-23,35.03081512451172
2010-12-27,35.0860481262207
2010-12-28,34.996280670166016
2010-12-29,35.00665283203125
2010-12-30,34.92378616333008
2010-12-31,35.04462814331055
2011-01-03,35.79032516479492
2011-01-04,35.63496780395508
2011-01-05,35.88698959350586
2011-01-06,35.41748046875
2011-01-07,35.420928955078125
2011-01-10,35.44855499267578
2011-01-11,35.8973503112793
2011-01-12,36.401390075683594
2011-01-13,35.82829666137695
2011-01-14,35.956031799316406
2011-01-18,36.629249572753906
2011-01-19,35.976749420166016
2011-01-20,34.59580612182617
2011-01-21,35.369144439697266
2011-01-24,35.4554443359375
2011-01-25,35.641876220703125
2011-01-26,36.11484146118164
2011-01-27,36.7535285949707
2011-01-28,35.9940185546875
2011-01-31,37.27137756347656
2011-02-01,37.68220138549805
2011-02-02,37.57863235473633
2011-02-03,37.866981506347656
2011-02-04,38.0615234375
2011-02-07,37.9468994140625
2011-02-08,38.61042785644531
2011-02-09,38.48536682128906
2011-02-10,38.88486862182617
2011-02-11,39.06205749511719
2011-02-14,38.79453659057617
2011-02-15,38.17617416381836
2011-02-16,38.704219818115234
2011-02-17,38.51661682128906
2011-02-18,38.53398895263672
2011-02-22,37.31807327270508
2011-02-23,36.658023834228516
2011-02-24,36.442623138427734
2011-02-25,37.147850036621094
2011-02-28,38.48536682128906
2011-03-01,37.20691680908203
2011-03-02,37.57516098022461
2011-03-03,38.798030853271484
2011-03-04,37.76274108886719
2011-03-07,36.845611572265625
2011-03-08,37.352821350097656
2011-03-09,36.59548568725586
2011-03-10,35.60191345214844
2011-03-11,35.865936279296875
2011-03-14,35.803401947021484
2011-03-15,35.44905471801758
2011-03-16,34.948795318603516
2011-03-17,35.67832946777344
2011-03-18,35.95625686645508
2011-03-21,36.94287872314453
2011-03-22,36.46347427368164
2011-03-23,36.39399337768555
2011-03-24,37.11659622192383
2011-03-25,37.52652359008789
2011-03-28,37.52652359008789
2011-03-29,37.790557861328125
2011-03-30,38.089317321777344
2011-03-31,38.52009582519531
2011-04-01,38.846656799316406
2011-04-04,38.63125991821289
2011-04-05,38.36723327636719
2011-04-06,38.28386688232422
2011-04-07,38.20744323730469
2011-04-08,37.70021057128906
2011-04-11,37.22776794433594
2011-04-12,36.477359771728516
2011-04-13,36.33839797973633
2011-04-14,36.38703536987305
2011-04-15,36.37313461303711
2011-04-18,35.83119201660156
2011-04-19,36.56768798828125
2011-04-20,37.172176361083984
2011-04-21,37.44314193725586
2011-04-25,37.24860382080078
2011-04-26,38.151851654052734
2011-04-27,38.59652328491211
2011-04-28,37.92951583862305
2011-04-29,37.213863372802734
2011-05-02,36.91509246826172
2011-05-03,36.40093231201172
2011-05-04,36.31755828857422
2011-05-05,36.05180740356445
2011-05-06,36.212650299072266
2011-05-09,36.198673248291016
2011-05-10,36.3804931640625
2011-05-11,36.394493103027344
2011-05-12,36.82810592651367
2011-05-13,36.31056213378906
2011-05-16,36.044822692871094
2011-05-17,34.72303009033203
2011-05-18,35.02375030517578
2011-05-19,35.932926177978516
2011-05-20,35.64617919921875
2011-05-23,34.82093811035156
2011-05-24,34.76498031616211
2011-05-25,35.25453567504883
2011-05-26,35.436378479003906
2011-05-27,35.932926177978516
2011-05-31,36.135719299316406
2011-06-01,34.422306060791016
2011-06-02,34.99577331542969
2011-06-03,34.20549392700195
2011-06-06,33.77191162109375
2011-06-07,33.26837158203125
2011-06-08,32.345218658447266
2011-06-09,32.736854553222656
2011-06-10,32.03750228881836
2011-06-13,32.380191802978516
2011-06-14,33.15646743774414
2011-06-15,32.53403854370117
2011-06-16,32.66691207885742
2011-06-17,32.86973190307617
2011-06-20,33.15646743774414
2011-06-21,34.0516471862793
2011-06-22,33.83484649658203
2011-06-23,34.163536071777344
2011-06-24,33.70195770263672
2011-06-27,33.729949951171875
2011-06-28,34.59714889526367
2011-06-29,35.07270431518555
2011-06-30,35.98186492919922
2011-07-01,36.82108688354492
2011-07-05,36.59031295776367
2011-07-06,36.32453918457031
2011-07-07,36.98195266723633
2011-07-08,36.737159729003906
2011-07-11,36.08676528930664
2011-07-12,35.9958610534668
2011-07-13,36.443450927734375
2011-07-14,35.70211410522461
2011-07-15,35.897945404052734
2011-07-18,35.38042068481445
2011-07-19,35.98186492919922
2011-07-20,35.737083435058594
2011-07-21,36.05180740356445
2011-07-22,35.77904510498047
2011-07-25,36.779136657714844
2011-07-26,35.54827117919922
2011-07-27,34.47825622558594
2011-07-28,33.58308410644531
2011-07-29,33.53413009643555
2011-08-01,33.247379302978516
2011-08-02,31.610897064208984
2011-08-03,31.80670738220215
2011-08-04,29.55191993713379
2011-08-05,29.840808868408203
2011-08-08,26.754566192626953
2011-08-09,28.713411331176758
2011-08-10,27.48736572265625
2011-08-11,28.642946243286133
2011-08-12,29.460315704345703
2011-08-15,30.073335647583008
2011-08-16,29.76331329345703
2011-08-17,29.270071029663086
2011-08-18,27.268932342529297
2011-08-19,26.705238342285156
2011-08-22,26.677059173583984
2011-08-23,27.712846755981445
2011-08-24,28.678180694580078
2011-08-25,27.776268005371094
2011-08-26,28.347013473510742
2011-08-29,29.66465950012207
2011-08-30,30.12265968322754
2011-08-31,30.26357650756836
2011-09-01,29.629426956176758
2011-09-02,28.410430908203125
2011-09-06,28.220176696777344
2011-09-07,29.051633834838867
2011-09-08,28.08629608154297
2011-09-09,27.24074935913086
2011-09-12,27.09982681274414
2011-09-13,27.69875717163086
2011-09-14,28.318822860717773
2011-09-15,29.044591903686523
2011-09-16,28.001739501953125
2011-09-19,28.02289390563965
2011-09-20,27.17030143737793
2011-09-21,25.514421463012695
2011-09-22,24.527952194213867
2011-09-23,24.471576690673828
2011-09-26,25.260759353637695
2011-09-27,26.162681579589844
2011-09-28,25.641252517700195
2011-09-29,25.937196731567383
2011-09-30,25.014142990112305
2011-10-03,24.069944381713867
2011-10-04,25.190296173095703
2011-10-05,26.451568603515625
2011-10-06,27.473281860351562
2011-10-07,27.21961212158203
2011-10-10,28.142656326293945
2011-10-11,28.530210494995117
2011-10-12,29.277122497558594
2011-10-13,29.59419059753418
2011-10-14,29.713979721069336
2011-10-17,28.79796028137207
2011-10-18,29.819679260253906
2011-10-19,29.474411010742188
2011-10-20,29.206647872924805
2011-10-21,29.770366668701172
2011-10-24,31.165512084960938
2011-10-25,30.3974609375
2011-10-26,30.820240020751953
2011-10-27,32.990478515625
2011-10-28,33.096168518066406
2011-10-31,31.581235885620117
2011-11-01,31.200727462768555
2011-11-02,31.905353546142578
2011-11-03,32.906402587890625
2011-11-04,32.61531448364258
2011-11-07,32.13253402709961
2011-11-08,32.65081024169922
2011-11-09,31.202499389648438
2011-11-10,31.58588981628418
2011-11-11,32.40232849121094
2011-11-14,32.72890853881836
2011-11-15,32.97029113769531
2011-11-16,31.912466049194336
2011-11-17,31.13151741027832
2011-11-18,31.18120002746582
2011-11-21,30.599042892456055
2011-11-22,30.215667724609375
2011-11-23,29.015840530395508
2011-11-25,28.788654327392578
2011-11-28,30.05238151550293
2011-11-29,30.080774307250977
2011-11-30,31.88405990600586
2011-12-01,31.656883239746094
2011-12-02,31.8272647857666
2011-12-05,32.66501235961914
2011-12-06,32.73601150512695
2011-12-07,32.36684036254883
2011-12-08,31.18829917907715
2011-12-09,31.486474990844727
2011-12-12,30.81913948059082
2011-12-13,30.62034797668457
2011-12-14,29.704492568969727
2011-12-15,29.80388832092285
2011-12-16,29.952993392944336
2011-12-19,29.6477108001709
2011-12-20,30.97531509399414
2011-12-21,31.025020599365234
2011-12-22,30.797822952270508
2011-12-23,31.49358558654785
2011-12-27,31.564594268798828
2011-12-28,30.741029739379883
2011-12-29,31.174114227294922
2011-12-30,30.904325485229492
2012-01-03,32.29582595825195
2012-01-04,32.28873062133789
2012-01-05,32.41652297973633
2012-01-06,32.153846740722656
2012-01-09,32.33134841918945
2012-01-10,33.89324188232422
2012-01-11,34.269508361816406
2012-01-12,34.908470153808594
2012-01-13,34.58189010620117
2012-01-17,34.74517822265625
2012-01-18,35.093048095703125
2012-01-19,35.5190315246582
2012-01-20,34.34761047363281
2012-01-23,34.13462448120117
2012-01-24,34.652889251708984
2012-01-25,35.17116928100586
2012-01-26,34.738075256347656
2012-01-27,35.19244384765625
2012-01-30,35.25634002685547
2012-01-31,34.8090705871582
2012-02-01,35.369937896728516
2012-02-02,35.29124450683594
2012-02-03,36.4359016418457
2012-02-06,36.55036926269531
2012-02-07,36.69344711303711
2012-02-08,36.95099639892578
2012-02-09,37.05830764770508
2012-02-10,36.80076599121094
2012-02-13,37.23716735839844
2012-02-14,37.0153923034668
2012-02-15,36.392974853515625
2012-02-16,36.49314498901367
2012-02-17,36.35721969604492
2012-02-21,37.15846252441406
2012-02-22,37.31586456298828
2012-02-23,37.10837936401367
2012-02-24,37.022525787353516
2012-02-27,37.330169677734375
2012-02-28,37.566253662109375
2012-02-29,37.337318420410156
2012-03-01,37.35163879394531
2012-03-02,36.67913055419922
2012-03-05,36.285682678222656
2012-03-06,34.84053421020508
2012-03-07,34.87630081176758
2012-03-08,35.255470275878906
2012-03-09,35.06230926513672
2012-03-12,34.78330612182617
2012-03-13,35.93510818481445
2012-03-14,36.0352668762207
2012-03-15,36.235591888427734
2012-03-16,36.50029373168945
2012-03-19,36.38582992553711
2012-03-20,35.73480224609375
2012-03-21,35.72050476074219
2012-03-22,34.81906509399414
2012-03-23,35.269779205322266
2012-03-26,35.956573486328125
2012-03-27,35.856414794921875
2012-03-28,35.27692794799805
2012-03-29,35.162471771240234
2012-03-30,35.648948669433594
2012-04-02,35.8349609375
2012-04-03,35.33416748046875
2012-04-04,34.690303802490234
2012-04-05,34.339759826660156
2012-04-09,33.853275299072266
2012-04-10,33.230865478515625
2012-04-11,33.02338409423828
2012-04-12,34.139442443847656
2012-04-13,33.53133773803711
2012-04-16,33.4168701171875
2012-04-17,34.0535774230957
2012-04-18,33.953426361083984
2012-04-19,33.57426834106445
2012-04-20,33.93912124633789
2012-04-23,33.9105110168457
2012-04-24,34.66884231567383
2012-04-25,34.897762298583984
2012-04-26,35.03369903564453
2012-04-27,35.10523223876953
2012-04-30,34.468528747558594
2012-05-01,34.30398941040039
2012-05-02,34.07505798339844
2012-05-03,33.541378021240234
2012-05-04,32.71924591064453
2012-05-07,32.88512420654297
2012-05-08,32.82021713256836
2012-05-09,32.502899169921875
2012-05-10,32.38752365112305
2012-05-11,32.24327850341797
2012-05-14,31.889925003051758
2012-05-15,31.796175003051758
2012-05-16,31.493268966674805
2012-05-17,30.627883911132812
2012-05-18,30.577394485473633
2012-05-21,30.35383415222168
2012-05-22,30.772106170654297
2012-05-23,30.94519805908203
2012-05-24,31.37067985534668
2012-05-25,31.22643280029297
2012-05-29,31.56538963317871
2012-05-30,31.25528907775879
2012-05-31,30.764892578125
2012-06-01,29.019672393798828
2012-06-04,28.276878356933594
2012-06-05,28.911500930786133
2012-06-06,29.81296157836914
2012-06-07,29.675945281982422
2012-06-08,29.74083709716797
2012-06-11,28.911500930786133
2012-06-12,29.32255744934082
2012-06-13,28.327360153198242
2012-06-14,28.471586227416992
2012-06-15,28.731204986572266
2012-06-18,28.457170486450195
2012-06-19,28.77448272705078
2012-06-20,28.291309356689453
2012-06-21,27.24561309814453
2012-06-22,27.59177017211914
2012-06-25,26.748008728027344
2012-06-26,26.978778839111328
2012-06-27,27.09416961669922
2012-06-28,27.02926254272461
2012-06-29,28.579774856567383
2012-07-02,28.276878356933594
2012-07-03,29.199966430664062
2012-07-05,29.03410530090332
2012-07-06,28.486021041870117
2012-07-09,28.262453079223633
2012-07-10,27.223976135253906
2012-07-11,26.711944580078125
2012-07-12,26.762426376342773
2012-07-13,27.469173431396484
2012-07-16,27.32494354248047
2012-07-17,27.67110252380371
2012-07-18,28.21197509765625
2012-07-19,28.507658004760742
2012-07-20,28.168704986572266
2012-07-23,29.257661819458008
2012-07-24,29.56776237487793
2012-07-25,30.332210540771484
2012-07-26,31.125473022460938
2012-07-27,31.767311096191406
2012-07-30,31.680768966674805
2012-07-31,31.615863800048828
2012-08-01,31.46442413330078
2012-08-02,31.377132415771484
2012-08-03,32.1773681640625
2012-08-06,32.24285125732422
2012-08-07,32.48291778564453
2012-08-08,32.992183685302734
2012-08-09,33.10131072998047
2012-08-10,33.574180603027344
2012-08-13,33.4213981628418
2012-08-14,33.283172607421875
2012-08-15,33.261375427246094
2012-08-16,33.50143051147461
2012-08-17,33.726951599121094
2012-08-20,33.50870895385742
2012-08-21,33.23225784301758
2012-08-22,33.392303466796875
2012-08-23,33.297733306884766
2012-08-24,33.78514862060547
2012-08-27,33.58872985839844
2012-08-28,33.203163146972656
2012-08-29,32.96308135986328
2012-08-30,32.37379837036133
2012-08-31,32.53385925292969
2012-09-04,32.17010498046875
2012-09-05,31.995506286621094
2012-09-06,33.53779220581055
2012-09-07,34.50539016723633
2012-09-10,34.27986145019531
2012-09-11,34.64361572265625
2012-09-12,34.67271423339844
2012-09-13,34.78911209106445
2012-09-14,34.35988235473633
2012-09-17,34.38169860839844
2012-09-18,34.665443420410156
2012-09-19,35.29835891723633
2012-09-20,34.898223876953125
2012-09-21,35.014625549316406
2012-09-24,34.723636627197266
2012-09-25,33.63237380981445
2012-09-26,33.66875457763672
2012-09-27,34.265316009521484
2012-09-28,34.38897705078125
2012-10-01,34.29441452026367
2012-10-02,33.930660247802734
2012-10-03,33.930660247802734
2012-10-04,34.22404479980469
2012-10-05,34.678802490234375
2012-10-08,34.33406066894531
2012-10-09,33.952659606933594
2012-10-10,32.9037971496582
2012-10-11,32.74974822998047
2012-10-12,32.98447799682617
2012-10-15,33.153167724609375
2012-10-16,33.73995590209961
2012-10-17,34.28273010253906
2012-10-18,34.11402130126953
2012-10-19,33.600589752197266
2012-10-22,33.81330490112305
2012-10-23,33.409889221191406
2012-10-24,32.99915313720703
2012-10-25,33.31453323364258
2012-10-26,33.094482421875
2012-10-31,34.63478469848633
2012-11-01,36.37313461303711
2012-11-02,36.08708190917969
2012-11-05,37.03327178955078
2012-11-06,36.981937408447266
2012-11-07,36.34380340576172
2012-11-08,35.85236740112305
2012-11-09,35.9770622253418
2012-11-12,36.34380340576172
2012-11-13,36.28511428833008
2012-11-14,35.5369758605957
2012-11-15,35.397621154785156
2012-11-16,35.8963737487793
2012-11-19,36.85723114013672
2012-11-20,37.20197677612305
2012-11-21,37.209293365478516
2012-11-23,37.832759857177734
2012-11-26,37.53203582763672
2012-11-27,37.44401550292969
2012-11-28,38.16282272338867
2012-11-29,38.13349151611328
2012-11-30,38.258182525634766
2012-12-03,37.517364501953125
2012-12-04,37.61272430419922
2012-12-05,37.539363861083984
2012-12-06,37.70073699951172
2012-12-07,38.485557556152344
2012-12-10,38.390201568603516
2012-12-11,38.470882415771484
2012-12-12,38.1701545715332
2012-12-13,37.906105041503906
2012-12-14,38.558902740478516
2012-12-17,38.470882415771484
2012-12-18,39.51975631713867
2012-12-19,39.6957893371582
2012-12-20,40.09186553955078
2012-12-21,39.490413665771484
2012-12-24,39.219032287597656
2012-12-26,39.490413665771484
2012-12-27,39.336387634277344
2012-12-28,38.940311431884766
2012-12-31,39.73979187011719
2013-01-02,41.40478515625
2013-01-03,41.346107482910156
2013-01-04,41.62483215332031
2013-01-07,40.891357421875
2013-01-08,40.35591506958008
2013-01-09,40.90602111816406
2013-01-10,41.02338409423828
2013-01-11,40.891357421875
2013-01-14,40.58330154418945
2013-01-15,40.77399444580078
2013-01-16,40.41460037231445
2013-01-17,41.382789611816406
2013-01-18,41.566158294677734
2013-01-22,41.79353332519531
2013-01-23,41.485469818115234
2013-01-24,42.035579681396484
2013-01-25,42.18960189819336
2013-01-28,41.991573333740234
2013-01-29,42.20428466796875
2013-01-30,41.771541595458984
2013-01-31,41.771541595458984
2013-02-01,42.18960189819336
2013-02-04,41.50013732910156
2013-02-05,43.54654312133789
2013-02-06,43.75192642211914
2013-02-07,43.18714141845703
2013-02-08,43.21647262573242
2013-02-11,43.76658248901367
2013-02-12,44.162654876708984
2013-02-13,44.771453857421875
2013-02-14,44.918155670166016
2013-02-15,44.64675521850586
2013-02-19,45.10151290893555
2013-02-20,44.55141067504883
2013-02-21,43.605224609375
2013-02-22,43.82526397705078
2013-02-25,43.47317886352539
2013-02-26,43.68590545654297
2013-02-27,45.24820327758789
2013-02-28,45.453582763671875
2013-03-01,45.959686279296875
2013-03-04,45.5636100769043
2013-03-05,45.585609436035156
2013-03-06,45.93034744262695
2013-03-07,45.79741668701172
2013-03-08,46.779544830322266
2013-03-11,46.809085845947266
2013-03-12,46.40293502807617
2013-03-13,46.831241607666016
2013-03-14,46.64662170410156
2013-03-15,46.20356750488281
2013-03-18,45.657127380371094
2013-03-19,45.332210540771484
2013-03-20,46.284793853759766
2013-03-21,46.2404899597168
2013-03-22,46.72047424316406
2013-03-25,45.767887115478516
2013-03-26,45.1623649597168
2013-03-27,44.85223388671875
2013-03-28,45.22883224487305
2013-04-01,45.177146911621094
2013-04-02,44.99254608154297
2013-04-03,43.751983642578125
2013-04-04,43.95872497558594
2013-04-05,43.80366516113281
2013-04-08,44.54948806762695
2013-04-09,44.6528434753418
2013-04-10,45.132835388183594
2013-04-11,45.553741455078125
2013-04-12,44.52731704711914
2013-04-15,42.252967834472656
2013-04-16,43.60429000854492
2013-04-17,42.348960876464844
2013-04-18,41.20440673828125
2013-04-19,42.06096267700195
2013-04-22,42.009273529052734
2013-04-23,42.94708251953125
2013-04-24,43.28676223754883
2013-04-25,43.33845138549805
2013-04-26,43.30891418457031
2013-04-29,44.512542724609375
2013-04-30,45.346988677978516
2013-05-01,43.76674270629883
2013-05-02,44.21296691894531
2013-05-03,45.84910202026367
2013-05-06,46.161460876464844
2013-05-07,47.195194244384766
2013-05-08,48.01327133178711
2013-05-09,48.147132873535156
2013-05-10,48.28843688964844
2013-05-13,47.76785659790039
2013-05-14,48.40744400024414
2013-05-15,48.84621810913086
2013-05-16,48.86109161376953
2013-05-17,49.723785400390625
2013-05-20,50.623661041259766
2013-05-21,51.084754943847656
2013-05-22,51.22605895996094
2013-05-23,50.75009536743164
2013-05-24,50.742645263671875
2013-05-28,51.069881439208984
2013-05-29,50.006385803222656
2013-05-30,50.40054702758789
2013-05-31,49.12882614135742
2013-06-03,49.2478141784668
2013-06-04,48.7792854309082
2013-06-05,47.65630340576172
2013-06-06,47.89427947998047
2013-06-07,48.801597595214844
2013-06-10,48.81647491455078
2013-06-11,48.01327133178711
2013-06-12,47.23982620239258
2013-06-13,48.21406936645508
2013-06-14,48.02814483642578
2013-06-17,48.147132873535156
2013-06-18,48.96519470214844
2013-06-19,48.11738586425781
2013-06-20,47.27700424194336
2013-06-21,47.56705856323242
2013-06-24,46.250709533691406
2013-06-25,46.964656829833984
2013-06-26,47.55217361450195
2013-06-27,48.504119873046875
2013-06-28,48.942893981933594
2013-07-01,49.441184997558594
2013-07-02,49.11393356323242
2013-07-03,49.2478141784668
2013-07-05,50.36334991455078
2013-07-08,50.54186248779297
2013-07-09,50.65340805053711
2013-07-10,50.11792755126953
2013-07-11,50.72777557373047
2013-07-12,50.8244514465332
2013-07-15,50.712913513183594
2013-07-16,49.456058502197266
2013-07-17,49.76839065551758
2013-07-18,50.303871154785156
2013-07-19,50.77985763549805
2013-07-22,50.66084671020508
2013-07-23,51.27812194824219
2013-07-24,50.63108825683594
2013-07-25,50.586483001708984
2013-07-26,50.59391784667969
2013-07-29,50.289005279541016
2013-07-30,50.79472732543945
2013-07-31,51.27812194824219
2013-08-01,52.32566833496094
2013-08-02,49.429908752441406
2013-08-05,49.63194274902344
2013-08-06,49.01089859008789
2013-08-07,48.300052642822266
2013-08-08,48.89866256713867
2013-08-09,49.10069274902344
2013-08-12,49.736698150634766
2013-08-13,50.088375091552734
2013-08-14,49.97615051269531
2013-08-15,48.81633758544922
2013-08-16,48.96599578857422
2013-08-19,48.50955581665039
2013-08-20,48.72654724121094
2013-08-21,48.98844909667969
2013-08-22,50.13327407836914
2013-08-23,50.05097198486328
2013-08-26,49.370059967041016
2013-08-27,47.918434143066406
2013-08-28,47.746334075927734
2013-08-29,47.88102340698242
2013-08-30,47.37968826293945
2013-09-03,47.200111389160156
2013-09-04,48.6292724609375
2013-09-05,48.96599578857422
2013-09-06,49.108158111572266
2013-09-09,49.94621276855469
2013-09-10,50.79174041748047
2013-09-11,50.88154220581055
2013-09-12,50.260475158691406
2013-09-13,50.38019561767578
2013-09-16,51.27812194824219
