Date,WRB
2010-11-03,6.007045269012451
2010-11-04,6.229608058929443
2010-11-05,6.227427005767822
2010-11-08,6.142329692840576
2010-11-09,6.028864860534668
2010-11-10,6.070322036743164
2010-11-11,6.024502277374268
2010-11-12,5.969951152801514
2010-11-15,6.01140832901001
2010-11-16,5.911037445068359
2010-11-17,5.943766117095947
2010-11-18,6.009225368499756
2010-11-19,6.000500202178955
2010-11-22,5.9786787033081055
2010-11-23,5.880488872528076
2010-11-24,5.9132184982299805
2010-11-26,5.895763874053955
2010-11-29,5.89794397354126
2010-11-30,5.823755741119385
2010-12-01,5.9044904708862305
2010-12-02,5.917616844177246
2010-12-03,5.849798202514648
2010-12-06,5.876051425933838
2010-12-07,5.878238201141357
2010-12-08,5.895740985870361
2010-12-09,5.882612228393555
2010-12-10,5.943869113922119
2010-12-13,5.963558197021484
2010-12-14,5.956995487213135
2010-12-15,5.952617645263672
2010-12-16,5.996371269226074
2010-12-17,5.967932224273682
2010-12-20,5.974496841430664
2010-12-21,5.981058597564697
2010-12-22,6.009499549865723
2010-12-23,5.981058597564697
2010-12-27,6.029189109802246
2010-12-28,6.024809837341309
2010-12-29,6.005123615264893
2010-12-30,5.983248710632324
2010-12-31,5.989809513092041
2011-01-03,6.0554399490356445
2011-01-04,6.016061305999756
2011-01-05,5.989809513092041
2011-01-06,5.921992301940918
2011-01-07,5.884800910949707
2011-01-10,5.843235015869141
2011-01-11,5.882612228393555
2011-01-12,5.915427207946777
2011-01-13,5.917616844177246
2011-01-14,5.991998672485352
2011-01-18,6.0773162841796875
2011-01-19,6.048877239227295
2011-01-20,6.040126800537109
2011-01-21,6.059813499450684
2011-01-24,6.118879795074463
2011-01-25,6.278581619262695
2011-01-26,6.2523274421691895
2011-01-27,6.291705131530762
2011-01-28,6.17794942855835
2011-01-31,6.1801347732543945
2011-02-01,6.285144329071045
2011-02-02,6.287332534790039
2011-02-03,6.309207439422607
2011-02-04,6.3398356437683105
2011-02-07,6.344210147857666
2011-02-08,6.370462894439697
2011-02-09,6.350773334503174
2011-02-10,6.361710548400879
2011-02-11,6.370462894439697
2011-02-14,6.3267083168029785
2011-02-15,6.352957248687744
2011-02-16,6.451406478881836
2011-02-17,6.512658596038818
2011-02-18,6.643918991088867
2011-02-22,6.580476760864258
2011-02-23,6.514847278594971
2011-02-24,6.43609094619751
2011-02-25,6.547662734985352
2011-02-28,6.552038192749023
2011-03-01,6.492971420288086
2011-03-02,6.451406478881836
2011-03-03,6.549849510192871
2011-03-04,6.468907356262207
2011-03-07,6.433900833129883
2011-03-08,6.527973175048828
2011-03-09,6.624230861663818
2011-03-10,6.521412372589111
2011-03-11,6.619856834411621
2011-03-14,6.617669105529785
2011-03-15,6.536726474761963
2011-03-16,6.549849510192871
2011-03-17,6.58054780960083
2011-03-18,6.606861591339111
2011-03-21,6.683609485626221
2011-03-22,6.674839973449707
2011-03-23,6.637561321258545
2011-03-24,6.672647953033447
2011-03-25,6.723079204559326
2011-03-28,6.786671161651611
2011-03-29,6.872190952301025
2011-03-30,6.994986534118652
2011-03-31,7.062963008880615
2011-04-01,7.209880828857422
2011-04-04,7.148481369018555
2011-04-05,7.056385040283203
2011-04-06,6.994986534118652
2011-04-07,6.997178077697754
2011-04-08,6.973055362701416
2011-04-11,6.986213207244873
2011-04-12,6.955514430999756
2011-04-13,6.9818291664123535
2011-04-14,6.955514430999756
2011-04-15,6.944551467895508
2011-04-18,6.8897318840026855
2011-04-19,6.850261211395264
2011-04-20,6.880961894989014
2011-04-21,6.964285850524902
2011-04-25,7.010336399078369
2011-04-26,6.9708638191223145
2011-04-27,7.014724254608154
2011-04-28,7.093664169311523
2011-04-29,7.150672912597656
2011-05-02,7.065153121948242
2011-05-03,7.10681676864624
2011-05-04,7.02787971496582
2011-05-05,6.988405227661133
2011-05-06,7.02787971496582
2011-05-09,7.067348480224609
2011-05-10,7.098047256469727
2011-05-11,7.056385040283203
2011-05-12,7.18137264251709
2011-05-13,7.071735382080078
2011-05-16,7.137516975402832
2011-05-17,7.098047256469727
2011-05-18,7.2405781745910645
2011-05-19,7.229612827301025
2011-05-20,7.2405781745910645
2011-05-23,7.146288871765137
2011-05-24,7.065153121948242
2011-05-25,7.045419692993164
2011-05-26,7.111202239990234
2011-05-27,7.192334175109863
2011-05-31,7.260311603546143
2011-06-01,7.130938529968262
2011-06-02,7.183569431304932
2011-06-03,7.163830757141113
2011-06-06,7.148481369018555
2011-06-07,7.144096851348877
2011-06-08,7.084888935089111
2011-06-09,7.093664169311523
2011-06-10,7.025516986846924
2011-06-13,7.043101787567139
2011-06-14,7.100254535675049
2011-06-15,7.023318767547607
2011-06-16,7.082667827606201
2011-06-17,7.049696922302246
2011-06-20,7.06728458404541
2011-06-21,7.06728458404541
2011-06-22,7.005730152130127
2011-06-23,6.909010887145996
2011-06-24,6.922201633453369
2011-06-27,7.005730152130127
2011-06-28,7.0453009605407715
2011-06-29,7.109047889709473
2011-06-30,7.131028175354004
2011-07-01,7.199174404144287
2011-07-05,7.128832817077637
2011-07-06,7.164005756378174
2011-07-07,7.240941524505615
2011-07-08,7.229950428009033
2011-07-11,7.071680068969727
2011-07-12,7.0892653465271
2011-07-13,7.062885284423828
2011-07-14,6.946380138397217
2011-07-15,6.928792953491211
2011-07-18,6.862847805023193
2011-07-19,6.928792953491211
2011-07-20,6.959570407867432
2011-07-21,7.131028175354004
2011-07-22,7.144221782684326
2011-07-25,7.023318767547607
2011-07-26,7.185988426208496
2011-07-27,6.9903435707092285
2011-07-28,6.849655628204346
2011-07-29,6.768327236175537
2011-08-01,6.761728286743164
2011-08-02,6.649620056152344
2011-08-03,6.6957831382751465
2011-08-04,6.561692714691162
2011-08-05,6.4869537353515625
2011-08-08,6.06709098815918
2011-08-09,6.394626140594482
2011-08-10,6.122048377990723
2011-08-11,6.431996822357178
2011-08-12,6.3858323097229
2011-08-15,6.546303749084473
2011-08-16,6.497941970825195
2011-08-17,6.51113224029541
2011-08-18,6.431996822357178
2011-08-19,6.333076477050781
2011-08-22,6.346266269683838
2011-08-23,6.460575103759766
2011-08-24,6.563891887664795
2011-08-25,6.467167854309082
2011-08-26,6.54410457611084
2011-08-29,6.752936840057373
2011-08-30,6.7727203369140625
2011-08-31,6.7903056144714355
2011-09-01,6.702377796173096
2011-09-02,6.590268135070801
2011-09-06,6.495744705200195
2011-09-07,6.7111711502075195
2011-09-08,6.62080717086792
2011-09-09,6.466527938842773
2011-09-12,6.539259910583496
2011-09-13,6.576726913452148
2011-09-14,6.581136703491211
2011-09-15,6.614194869995117
2011-09-16,6.581136703491211
2011-09-19,6.457710266113281
2011-09-20,6.411426544189453
2011-09-21,6.208658695220947
2011-09-22,6.188823699951172
2011-09-23,6.25935173034668
2011-09-26,6.51060676574707
2011-09-27,6.490772247314453
2011-09-28,6.338694095611572
2011-09-29,6.519423484802246
2011-09-30,6.543667316436768
2011-10-03,6.314450740814209
2011-10-04,6.506199836730957
2011-10-05,6.574522495269775
2011-10-06,6.645050525665283
2011-10-07,6.3893890380859375
2011-10-10,6.541463851928711
2011-10-11,6.325472831726074
2011-10-12,6.433464050292969
2011-10-13,6.556889057159424
2011-10-14,6.667090892791748
2011-10-17,6.508401393890381
2011-10-18,6.697946548461914
2011-10-19,6.847818374633789
2011-10-20,6.991076469421387
2011-10-21,7.255556583404541
2011-10-24,7.403224945068359
2011-10-25,7.301843166351318
2011-10-26,7.4473066329956055
2011-10-27,7.7404375076293945
2011-10-28,7.742647647857666
2011-10-31,7.672114372253418
2011-11-01,7.434080600738525
2011-11-02,7.603790760040283
2011-11-03,7.725010395050049
2011-11-04,7.70737886428833
2011-11-07,7.709580898284912
2011-11-08,7.863859176635742
2011-11-09,7.63464879989624
2011-11-10,7.663295269012451
2011-11-11,7.813169002532959
2011-11-14,7.702970504760742
2011-11-15,7.729421138763428
2011-11-16,7.5398736000061035
2011-11-17,7.429673671722412
2011-11-18,7.445100784301758
2011-11-21,7.31286096572876
2011-11-22,7.334902763366699
2011-11-23,7.127725124359131
2011-11-25,7.284210205078125
2011-11-28,7.286413669586182
2011-11-29,7.231315612792969
2011-11-30,7.517833709716797
2011-12-01,7.323879241943359
2011-12-02,7.328299045562744
2011-12-05,7.337139129638672
2011-12-06,7.363650798797607
2011-12-07,7.383532524108887
2011-12-08,7.301788806915283
2011-12-09,7.39237117767334
2011-12-12,7.286324501037598
2011-12-13,7.235509872436523
2011-12-14,7.284114837646484
2011-12-15,7.310624122619629
2011-12-16,7.319465160369873
2011-12-19,7.290740966796875
2011-12-20,7.423302173614502
2011-12-21,7.476324081420898
2011-12-22,7.509464740753174
2011-12-23,7.535976409912109
2011-12-27,7.6508636474609375
2011-12-28,7.553649425506592
2011-12-29,7.628764629364014
2011-12-30,7.597838878631592
2012-01-03,7.5624871253967285
2012-01-04,7.4785332679748535
2012-01-05,7.580161094665527
2012-01-06,7.615510940551758
2012-01-09,7.672954559326172
2012-01-10,7.730393886566162
2012-01-11,7.717138290405273
2012-01-12,7.708301544189453
2012-01-13,7.569115161895752
2012-01-17,7.577954292297363
2012-01-18,7.666321754455566
2012-01-19,7.686211109161377
2012-01-20,7.710514068603516
2012-01-23,7.772377014160156
2012-01-24,7.602252960205078
2012-01-25,7.706093788146973
2012-01-26,7.750280857086182
2012-01-27,7.589001655578613
2012-01-30,7.63318395614624
2012-01-31,7.57132625579834
2012-02-01,7.991097450256348
2012-02-02,7.966792583465576
2012-02-03,8.030863761901855
2012-02-06,7.962376117706299
2012-02-07,8.002140998840332
2012-02-08,7.944699764251709
2012-02-09,8.002140998840332
2012-02-10,7.999934196472168
2012-02-13,8.075051307678223
2012-02-14,7.988887786865234
2012-02-15,7.995511054992676
2012-02-16,8.066210746765137
2012-02-17,8.05295467376709
2012-02-21,8.061797142028809
2012-02-22,7.946910381317139
2012-02-23,8.024235725402832
2012-02-24,8.008771896362305
2012-02-27,7.951329708099365
2012-02-28,7.922606468200684
2012-02-29,7.898305416107178
2012-03-01,7.915980815887451
2012-03-02,7.816559791564941
2012-03-05,7.86958122253418
2012-03-06,7.686211109161377
2012-03-07,7.714931488037109
2012-03-08,7.772377014160156
2012-03-09,7.8408637046813965
2012-03-12,7.849700450897217
2012-03-13,8.015398025512695
2012-03-14,7.922606468200684
2012-03-15,7.920398712158203
2012-03-16,7.827610015869141
2012-03-19,7.938321590423584
2012-03-20,8.00696849822998
2012-03-21,7.9095354080200195
2012-03-22,7.807676792144775
2012-03-23,7.869678974151611
2012-03-26,7.982612609863281
2012-03-27,8.00918197631836
2012-03-28,8.057893753051758
2012-03-29,8.04460620880127
2012-03-30,7.998107433319092
2012-04-02,8.046826362609863
2012-04-03,8.139823913574219
2012-04-04,8.135396003723145
2012-04-05,8.060111999511719
2012-04-09,8.020254135131836
2012-04-10,7.967108249664307
2012-04-11,8.068964958190918
2012-04-12,8.186325073242188
2012-04-13,8.093326568603516
2012-04-16,8.173041343688965
2012-04-17,8.277114868164062
2012-04-18,8.210680961608887
2012-04-19,8.374545097351074
2012-04-20,8.392256736755371
2012-04-23,8.319186210632324
2012-04-24,8.279325485229492
2012-04-25,8.312542915344238
2012-04-26,8.356826782226562
2012-04-27,8.345755577087402
2012-04-30,8.339112281799316
2012-05-01,8.449827194213867
2012-05-02,8.480831146240234
2012-05-03,8.536186218261719
2012-05-04,8.516261100769043
2012-05-07,8.553900718688965
2012-05-08,8.629191398620605
2012-05-09,8.547259330749512
2012-05-10,8.635831832885742
2012-05-11,8.635831832885742
2012-05-14,8.580472946166992
2012-05-15,8.640262603759766
2012-05-16,8.611473083496094
2012-05-17,8.494115829467773
2012-05-18,8.376755714416504
2012-05-21,8.463115692138672
2012-05-22,8.516261100769043
2012-05-23,8.57604694366455
2012-05-24,8.635831832885742
2012-05-25,8.569406509399414
2012-05-29,8.607047080993652
2012-05-30,8.447617530822754
2012-05-31,8.485255241394043
2012-06-01,8.412184715270996
2012-06-04,8.29039478302002
2012-06-05,8.259397506713867
2012-06-06,8.381184577941895
2012-06-07,8.445403099060059
2012-06-08,8.50089168548584
2012-06-11,8.427644729614258
2012-06-12,8.467597961425781
2012-06-13,8.414328575134277
2012-06-14,8.496450424194336
2012-06-15,8.34329891204834
2012-06-18,8.287811279296875
2012-06-19,8.365495681762695
2012-06-20,8.3455228805542
2012-06-21,8.216785430908203
2012-06-22,8.252298355102539
2012-06-25,8.216785430908203
2012-06-26,8.281152725219727
2012-06-27,8.34329891204834
2012-06-28,8.449840545654297
2012-06-29,8.638503074645996
2012-07-02,8.720625877380371
2012-07-03,8.762795448303223
2012-07-05,8.736163139343262
2012-07-06,8.67845344543457
2012-07-09,8.61408519744873
2012-07-10,8.629624366760254
2012-07-11,8.554156303405762
2012-07-12,8.65181827545166
2012-07-13,8.736163139343262
2012-07-16,8.705086708068848
2012-07-17,8.713964462280273
2012-07-18,8.65181827545166
2012-07-19,8.485352516174316
2012-07-20,8.312226295471191
2012-07-23,8.378812789916992
2012-07-24,8.263398170471191
2012-07-25,8.212347030639648
2012-07-26,8.119126319885254
2012-07-27,8.216785430908203
2012-07-30,8.216785430908203
2012-07-31,8.130221366882324
2012-08-01,8.125784873962402
2012-08-02,8.170175552368164
2012-08-03,8.227883338928223
2012-08-06,8.190150260925293
2012-08-07,8.227883338928223
2012-08-08,8.263398170471191
2012-08-09,8.258956909179688
2012-08-10,8.265619277954102
2012-08-13,8.241205215454102
2012-08-14,8.285593032836914
2012-08-15,8.352176666259766
2012-08-16,8.341081619262695
2012-08-17,8.405450820922852
2012-08-20,8.365495681762695
2012-08-21,8.334425926208496
2012-08-22,8.263398170471191
2012-08-23,8.214568138122559
2012-08-24,8.281152725219727
2012-08-27,8.274494171142578
2012-08-28,8.25673770904541
2012-08-29,8.263398170471191
2012-08-30,8.25673770904541
2012-08-31,8.296692848205566
2012-09-04,8.418767929077148
2012-09-05,8.396571159362793
2012-09-06,8.483135223388672
2012-09-07,8.365495681762695
2012-09-10,8.36772346496582
2012-09-11,8.347699165344238
2012-09-12,8.40554428100586
2012-09-13,8.445592880249023
2012-09-14,8.565735816955566
2012-09-17,8.458940505981445
2012-09-18,8.438919067382812
2012-09-19,8.40554428100586
2012-09-20,8.358823776245117
2012-09-21,8.372173309326172
2012-09-24,8.35214900970459
2012-09-25,8.245357513427734
2012-09-26,8.232007026672363
2012-09-27,8.321002006530762
2012-09-28,8.341025352478027
2012-10-01,8.321002006530762
2012-10-02,8.238679885864258
2012-10-03,8.247577667236328
2012-10-04,8.300975799560547
2012-10-05,8.38329792022705
2012-10-08,8.394421577453613
2012-10-09,8.314323425292969
2012-10-10,8.358823776245117
2012-10-11,8.35214900970459
2012-10-12,8.218653678894043
2012-10-15,8.303202629089355
2012-10-16,8.48786449432373
2012-10-17,8.563508987426758
2012-10-18,8.790448188781738
2012-10-19,8.67253303527832
2012-10-22,8.63692855834961
2012-10-23,8.839393615722656
2012-10-24,8.839393615722656
2012-10-25,8.790448188781738
2012-10-26,8.721473693847656
2012-10-31,8.65250301361084
2012-11-01,8.681427001953125
2012-11-02,8.521240234375
2012-11-05,8.57463264465332
2012-11-06,8.616910934448242
2012-11-07,8.559060096740723
2012-11-08,8.65250301361084
2012-11-09,8.661405563354492
2012-11-12,8.614681243896484
2012-11-13,8.579080581665039
2012-11-14,8.55016040802002
2012-11-15,8.590208053588867
2012-11-16,8.630255699157715
2012-11-19,8.721473693847656
2012-11-20,8.781548500061035
2012-11-21,8.857192039489746
2012-11-23,8.912814140319824
2012-11-26,8.84829330444336
2012-11-27,8.79712200164795
2012-11-28,8.810469627380371
2012-11-29,8.819368362426758
2012-11-30,8.863971710205078
2012-12-03,8.861736297607422
2012-12-04,8.841672897338867
2012-12-05,8.966544151306152
2012-12-06,8.868428230285645
2012-12-07,8.868428230285645
2012-12-10,8.85950756072998
2012-12-11,8.821599960327148
2012-12-12,8.799301147460938
2012-12-13,8.743551254272461
2012-12-14,8.669966697692871
2012-12-17,8.808223724365234
2012-12-18,8.707873344421387
2012-12-19,8.710104942321777
2012-12-20,8.959554672241211
2012-12-21,8.847419738769531
2012-12-24,8.833683013916016
2012-12-26,8.700946807861328
2012-12-27,8.630006790161133
2012-12-28,8.607120513916016
2012-12-31,8.636869430541992
2013-01-02,8.838263511657715
2013-01-03,8.888608932495117
2013-01-04,8.934377670288086
2013-01-07,8.92751407623291
2013-01-08,8.95268726348877
2013-01-09,8.973282814025879
2013-01-10,8.993881225585938
2013-01-11,9.000744819641113
2013-01-14,9.035075187683105
2013-01-15,9.083134651184082
2013-01-16,9.067116737365723
2013-01-17,9.112881660461426
2013-01-18,9.192983627319336
2013-01-22,9.447004318237305
2013-01-23,9.45844841003418
2013-01-24,9.506509780883789
2013-01-25,9.508794784545898
2013-01-28,9.396659851074219
2013-01-29,9.412680625915527
2013-01-30,9.321134567260742
2013-01-31,9.421833038330078
2013-02-01,9.501933097839355
2013-02-04,9.424121856689453
2013-02-05,9.440141677856445
2013-02-06,9.485908508300781
2013-02-07,9.524815559387207
2013-02-08,9.483622550964355
2013-02-11,9.467604637145996
2013-02-12,9.513373374938965
2013-02-13,9.540838241577148
2013-02-14,9.529396057128906
2013-02-15,9.513373374938965
2013-02-19,9.53396987915039
2013-02-20,9.435565948486328
2013-02-21,9.559144973754883
2013-02-22,9.63237476348877
2013-02-25,9.424121856689453
2013-02-26,9.520238876342773
2013-02-27,9.55456829071045
2013-02-28,9.497352600097656
2013-03-01,9.517950057983398
2013-03-04,9.492777824401855
2013-03-05,9.588895797729492
2013-03-06,9.602627754211426
2013-03-07,9.620932579040527
2013-03-08,9.643817901611328
2013-03-11,9.643817901611328
2013-03-12,9.65526008605957
2013-03-13,9.678144454956055
2013-03-14,9.794862747192383
2013-03-15,9.847500801086426
2013-03-18,9.82461166381836
2013-03-19,9.872671127319336
2013-03-20,9.923019409179688
2013-03-21,9.88640308380127
2013-03-22,9.950483322143555
2013-03-25,10.012269973754883
2013-03-26,10.01456069946289
2013-03-27,10.07418155670166
2013-03-28,10.175085067749023
2013-04-01,10.1246337890625
2013-04-02,10.202606201171875
2013-04-03,10.142980575561523
2013-04-04,10.184257507324219
2013-04-05,10.202606201171875
2013-04-08,10.285158157348633
2013-04-09,10.321850776672363
2013-04-10,10.340200424194336
2013-04-11,10.40899658203125
2013-04-12,10.372303009033203
2013-04-15,10.161327362060547
2013-04-16,10.314971923828125
2013-04-17,10.147566795349121
2013-04-18,10.035201072692871
2013-04-19,10.147566795349121
2013-04-22,10.133808135986328
2013-04-23,10.168204307556152
2013-04-24,10.062718391418457
2013-04-25,10.07418155670166
2013-04-26,9.936590194702148
2013-04-29,9.888429641723633
2013-04-30,9.957229614257812
2013-05-01,9.828804016113281
2013-05-02,9.817342758178711
2013-05-03,9.842565536499023
2013-05-06,9.810462951660156
2013-05-07,9.863207817077637
2013-05-08,9.858619689941406
2013-05-09,9.739372253417969
2013-05-10,9.76230525970459
2013-05-13,9.718735694885254
2013-05-14,9.734786033630371
2013-05-15,9.766887664794922
2013-05-16,9.71414566040039
2013-05-17,9.764596939086914
2013-05-20,9.68433666229248
2013-05-21,9.601781845092773
2013-05-22,9.46418285369873
2013-05-23,9.46877384185791
2013-05-24,9.413731575012207
2013-05-28,9.379331588745117
2013-05-29,9.360986709594727
2013-05-30,9.445838928222656
2013-05-31,9.395383834838867
2013-06-03,9.383918762207031
2013-06-04,9.285311698913574
2013-06-05,9.218805313110352
2013-06-06,9.402265548706055
2013-06-07,9.544795989990234
2013-06-10,9.64134407043457
2013-06-11,9.494221687316895
2013-06-12,9.443647384643555
2013-06-13,9.556288719177246
2013-06-14,9.49881649017334
2013-06-17,9.567780494689941
2013-06-18,9.602267265319824
2013-06-19,9.468935012817383
2013-06-20,9.24594497680664
2013-06-21,9.236748695373535
2013-06-24,9.172382354736328
2013-06-25,9.190771102905273
2013-06-26,9.250541687011719
2013-06-27,9.342495918273926
2013-06-28,9.393073081970215
2013-07-01,9.579276084899902
2013-07-02,9.570083618164062
2013-07-03,9.549392700195312
2013-07-05,9.639047622680664
2013-07-08,9.735597610473633
2013-07-09,9.85053825378418
2013-07-10,9.880428314208984
2013-07-11,9.963183403015137
2013-07-12,10.073526382446289
2013-07-15,10.13330078125
2013-07-16,9.999967575073242
2013-07-17,10.066632270812988
2013-07-18,10.160883903503418
2013-07-19,10.174678802490234
2013-07-22,10.257438659667969
2013-07-23,9.816058158874512
2013-07-24,9.795369148254395
2013-07-25,9.820656776428223
2013-07-26,9.827552795410156
2013-07-29,9.783872604370117
2013-07-30,9.751686096191406
2013-07-31,9.740194320678711
2013-08-01,9.919506072998047
2013-08-02,9.921806335449219
2013-08-05,9.845942497253418
2013-08-06,9.721805572509766
2013-08-07,9.609164237976074
2013-08-08,9.590767860412598
2013-08-09,9.58157730102539
2013-08-12,9.643648147583008
2013-08-13,9.687321662902832
2013-08-14,9.7149076461792
2013-08-15,9.61835765838623
2013-08-16,9.609164237976074
2013-08-19,9.537896156311035
2013-08-20,9.602267265319824
2013-08-21,9.540196418762207
2013-08-22,9.659735679626465
2013-08-23,9.666635513305664
2013-08-26,9.639047622680664
2013-08-27,9.540196418762207
2013-08-28,9.5103120803833
2013-08-29,9.50341510772705
2013-08-30,9.452836990356445
2013-09-03,9.443647384643555
2013-09-04,9.443647384643555
2013-09-05,9.420660018920898
2013-09-06,9.379179000854492
2013-09-09,9.494397163391113
2013-09-10,9.563532829284668
