Date,ABT
2010-09-29,18.27723503112793
2010-09-30,18.190187454223633
2010-10-01,18.308574676513672
2010-10-04,18.28420066833496
2010-10-05,18.48267936706543
2010-10-06,18.44785499572754
2010-10-07,18.308574676513672
2010-10-08,18.38865852355957
2010-10-11,18.38865852355957
2010-10-12,18.632408142089844
2010-10-13,18.6710205078125
2010-10-14,18.68155860900879
2010-10-15,18.667512893676758
2010-10-18,18.843059539794922
2010-10-19,18.562183380126953
2010-10-20,18.404197692871094
2010-10-21,18.551654815673828
2010-10-22,18.453353881835938
2010-10-25,18.435792922973633
2010-10-26,18.498987197875977
2010-10-27,18.130346298217773
2010-10-28,18.168960571289062
2010-10-29,18.017995834350586
2010-11-01,17.765207290649414
2010-11-02,17.8635196685791
2010-11-03,17.919694900512695
2010-11-04,17.8635196685791
2010-11-05,17.877561569213867
2010-11-08,17.71255111694336
2010-11-09,17.572113037109375
2010-11-10,17.614240646362305
2010-11-11,17.477306365966797
2010-11-12,17.056007385253906
2010-11-15,16.908544540405273
2010-11-16,16.732995986938477
2010-11-17,16.782148361206055
2010-11-18,16.718957901000977
2010-11-19,16.6417236328125
2010-11-22,16.58905601501465
2010-11-23,16.483732223510742
2010-11-24,16.487239837646484
2010-11-26,16.431066513061523
2010-11-29,16.322229385375977
2010-11-30,16.329248428344727
2010-12-01,16.504785537719727
2010-12-02,16.71544647216797
2010-12-03,16.63118553161621
2010-12-06,16.473196029663086
2010-12-07,16.462665557861328
2010-12-08,16.406492233276367
2010-12-09,16.546920776367188
2010-12-10,16.718957901000977
2010-12-13,16.6698055267334
2010-12-14,16.86992835998535
2010-12-15,16.894500732421875
2010-12-16,17.048982620239258
2010-12-17,16.9928035736084
2010-12-20,16.94717025756836
2010-12-21,16.852373123168945
2010-12-22,16.796201705932617
2010-12-23,16.785661697387695
2010-12-27,16.63469123840332
2010-12-28,16.638206481933594
2010-12-29,16.64873504638672
2010-12-30,16.701400756835938
2010-12-31,16.820772171020508
2011-01-03,16.789180755615234
2011-01-04,16.94717025756836
2011-01-05,16.94717025756836
2011-01-06,16.912057876586914
2011-01-07,16.982276916503906
2011-01-10,16.831310272216797
2011-01-11,16.796201705932617
2011-01-12,16.859981536865234
2011-01-13,16.78556251525879
2011-01-14,16.615478515625
2011-01-18,16.725330352783203
2011-01-19,16.771392822265625
2011-01-20,16.9946346282959
2011-01-21,16.980464935302734
2011-01-24,17.069053649902344
2011-01-25,16.9946346282959
2011-01-26,16.565872192382812
2011-01-27,16.43475914001465
2011-01-28,16.119388580322266
2011-01-31,16.002452850341797
2011-02-01,16.02724838256836
2011-02-02,16.204429626464844
2011-02-03,16.30010986328125
2011-02-04,16.342634201049805
2011-02-07,16.190256118774414
2011-02-08,16.161909103393555
2011-02-09,16.137113571166992
2011-02-10,16.119388580322266
2011-02-11,16.144197463989258
2011-02-14,16.29302215576172
2011-02-15,16.565872192382812
2011-02-16,16.392240524291992
2011-02-17,16.41350555419922
2011-02-18,16.611928939819336
2011-02-22,16.643829345703125
2011-02-23,16.466650009155273
2011-02-24,16.725330352783203
2011-02-25,16.881242752075195
2011-02-28,17.04424285888672
2011-03-01,16.83163833618164
2011-03-02,16.895414352416992
2011-03-03,17.132831573486328
2011-03-04,17.253305435180664
2011-03-07,17.18598175048828
2011-03-08,17.256847381591797
2011-03-09,17.387962341308594
2011-03-10,17.18598175048828
2011-03-11,17.17180633544922
2011-03-14,17.086761474609375
2011-03-15,16.884782791137695
2011-03-16,16.551698684692383
2011-03-17,16.74658966064453
2011-03-18,16.976913452148438
2011-03-21,17.019441604614258
2011-03-22,16.9946346282959
2011-03-23,17.005268096923828
2011-03-24,17.04779052734375
2011-03-25,17.019441604614258
2011-03-28,17.037155151367188
2011-03-29,17.14345932006836
2011-03-30,17.34898567199707
2011-03-31,17.38087272644043
2011-04-01,17.494272232055664
2011-04-04,17.80609893798828
2011-04-05,17.71396827697754
2011-04-06,17.95846176147461
2011-04-07,17.89113998413086
2011-04-08,17.89113998413086
2011-04-11,18.039968490600586
2011-04-12,18.082487106323242
2011-04-13,18.046716690063477
2011-04-14,18.243459701538086
2011-04-15,18.56540298461914
2011-04-18,18.34362030029297
2011-04-19,18.275653839111328
2011-04-20,18.171916961669922
2011-04-21,18.529624938964844
2011-04-25,18.357927322387695
2011-04-26,18.518903732299805
2011-04-27,18.66556739807129
2011-04-28,18.70491600036621
2011-04-29,18.615488052368164
2011-05-02,18.812231063842773
2011-05-03,18.905229568481445
2011-05-04,18.93743324279785
2011-05-05,18.805078506469727
2011-05-06,18.787187576293945
2011-05-09,18.83727264404297
2011-05-10,18.90165901184082
2011-05-11,18.976768493652344
2011-05-12,19.148479461669922
2011-05-13,19.134170532226562
2011-05-16,19.316604614257812
2011-05-17,19.137754440307617
2011-05-18,19.25221824645996
2011-05-19,19.1091251373291
2011-05-20,19.141324996948242
2011-05-23,19.04831886291504
2011-05-24,19.076932907104492
2011-05-25,18.948163986206055
2011-05-26,18.651262283325195
2011-05-27,18.440210342407227
2011-05-31,18.69060516357422
2011-06-01,18.572555541992188
2011-06-02,18.332887649536133
2011-06-03,18.27207374572754
2011-06-06,18.2506103515625
2011-06-07,18.37939453125
2011-06-08,18.433048248291016
2011-06-09,18.433048248291016
2011-06-10,18.207687377929688
2011-06-13,18.386550903320312
2011-06-14,18.347200393676758
2011-06-15,18.35434913635254
2011-06-16,18.35434913635254
2011-06-17,18.486703872680664
2011-06-20,18.60833168029785
2011-06-21,18.694177627563477
2011-06-22,18.62979507446289
2011-06-23,18.572555541992188
2011-06-24,18.511749267578125
2011-06-27,18.56540298461914
2011-06-28,18.69060516357422
2011-06-29,18.65840721130371
2011-06-30,18.822954177856445
2011-07-01,18.994657516479492
2011-07-05,19.01612091064453
2011-07-06,19.059051513671875
2011-07-07,19.152050018310547
2011-07-08,19.076932907104492
2011-07-11,19.023279190063477
2011-07-12,19.062623977661133
2011-07-13,19.048185348510742
2011-07-14,19.188961029052734
2011-07-15,19.145645141601562
2011-07-18,18.965167999267578
2011-07-19,19.09150505065918
2011-07-20,18.914636611938477
2011-07-21,19.07706069946289
2011-07-22,19.113161087036133
2011-07-25,18.979598999023438
2011-07-26,18.83521842956543
2011-07-27,18.708881378173828
2011-07-28,18.63308334350586
2011-07-29,18.524791717529297
2011-08-01,18.21796417236328
2011-08-02,18.120498657226562
2011-08-03,18.152986526489258
2011-08-04,17.604328155517578
2011-08-05,18.13133430480957
2011-08-08,17.348039627075195
2011-08-09,17.528514862060547
2011-08-10,16.925703048706055
2011-08-11,17.824514389038086
2011-08-12,17.914749145507812
2011-08-15,18.015819549560547
2011-08-16,18.073579788208008
2011-08-17,18.102453231811523
2011-08-18,17.640417098999023
2011-08-19,17.716230392456055
2011-08-22,17.824514389038086
2011-08-23,18.23240089416504
2011-08-24,18.44898796081543
2011-08-25,18.026655197143555
2011-08-26,18.102453231811523
2011-08-29,18.485084533691406
2011-08-30,18.676393508911133
2011-08-31,18.954334259033203
2011-09-01,18.74858856201172
2011-09-02,18.423721313476562
2011-09-06,18.51396369934082
2011-09-07,18.878541946411133
2011-09-08,18.568099975585938
2011-09-09,18.203527450561523
2011-09-12,18.23240089416504
2011-09-13,18.257671356201172
2011-09-14,18.380395889282227
2011-09-15,18.51396369934082
2011-09-16,18.831607818603516
2011-09-19,18.766630172729492
2011-09-20,19.048185348510742
2011-09-21,18.676393508911133
2011-09-22,18.297382354736328
2011-09-23,18.394838333129883
2011-09-26,18.31903076171875
2011-09-27,18.481473922729492
2011-09-28,18.376802444458008
2011-09-29,18.716106414794922
2011-09-30,18.45981216430664
2011-10-03,18.102453231811523
2011-10-04,18.22879981994629
2011-10-05,18.44898796081543
2011-10-06,18.474254608154297
2011-10-07,18.600587844848633
2011-10-10,18.99405288696289
2011-10-11,19.022918701171875
2011-10-12,19.062990188598633
2011-10-13,18.997419357299805
2011-10-14,19.208703994750977
2011-10-17,18.957351684570312
2011-10-18,19.103065490722656
2011-10-19,19.398141860961914
2011-10-20,19.689559936523438
2011-10-21,19.620344161987305
2011-10-24,19.470989227294922
2011-10-25,19.303417205810547
2011-10-26,19.543842315673828
2011-10-27,19.71870994567871
2011-10-28,19.751489639282227
2011-10-31,19.62398910522461
2011-11-01,19.21963882446289
2011-11-02,19.26335334777832
2011-11-03,19.613054275512695
2011-11-04,19.427274703979492
2011-11-07,19.53656005859375
2011-11-08,19.76606559753418
2011-11-09,19.285207748413086
2011-11-10,19.653127670288086
2011-11-11,19.864416122436523
2011-11-14,19.758773803710938
2011-11-15,19.85348892211914
2011-11-16,19.587566375732422
2011-11-17,19.4564208984375
2011-11-18,19.496492385864258
2011-11-21,19.223281860351562
2011-11-22,19.194141387939453
2011-11-23,19.070276260375977
2011-11-25,18.960996627807617
2011-11-28,19.379915237426758
2011-11-29,19.325273513793945
2011-11-30,19.871707916259766
2011-12-01,19.860774993896484
2011-12-02,19.725984573364258
2011-12-05,19.784273147583008
2011-12-06,19.86806297302246
2011-12-07,19.926347732543945
2011-12-08,19.73691749572754
2011-12-09,19.878992080688477
2011-12-12,19.769702911376953
2011-12-13,19.798845291137695
2011-12-14,19.755130767822266
2011-12-15,19.995559692382812
2011-12-16,19.995559692382812
2011-12-19,19.798845291137695
2011-12-20,19.98463249206543
2011-12-21,20.195913314819336
2011-12-22,20.272418975830078
2011-12-23,20.407201766967773
2011-12-27,20.483699798583984
2011-12-28,20.33799171447754
2011-12-29,20.520130157470703
2011-12-30,20.483699798583984
2012-01-03,20.66219711303711
2012-01-04,20.58205223083496
2012-01-05,20.534698486328125
2012-01-06,20.34891700744629
2012-01-09,20.34526824951172
2012-01-10,20.439983367919922
2012-01-11,20.362823486328125
2012-01-12,20.267303466796875
2012-01-13,20.366497039794922
2012-01-17,20.469383239746094
2012-01-18,20.340782165527344
2012-01-19,20.366497039794922
2012-01-20,20.487754821777344
2012-01-23,20.473058700561523
2012-01-24,20.568584442138672
2012-01-25,20.293020248413086
2012-01-26,20.160734176635742
2012-01-27,20.215852737426758
2012-01-30,20.01377296447754
2012-01-31,19.896194458007812
2012-02-01,19.936609268188477
2012-02-02,20.00642204284668
2012-02-03,20.208507537841797
2012-02-06,20.351804733276367
2012-02-07,20.469383239746094
2012-02-08,20.41794204711914
2012-02-09,20.30403709411621
2012-02-10,20.248933792114258
2012-02-13,20.267303466796875
2012-02-14,20.237905502319336
2012-02-15,20.37752914428711
2012-02-16,20.52082633972168
2012-02-17,20.708208084106445
2012-02-21,20.634729385375977
2012-02-22,20.660444259643555
2012-02-23,20.68248176574707
2012-02-24,20.833133697509766
2012-02-27,20.796382904052734
2012-02-28,20.958065032958984
2012-02-29,20.800065994262695
2012-03-01,21.060935974121094
2012-03-02,21.086660385131836
2012-03-05,21.04624366760254
2012-03-06,20.704544067382812
2012-03-07,20.67146873474121
2012-03-08,21.123401641845703
2012-03-09,21.29242515563965
2012-03-12,21.39529800415039
2012-03-13,21.652496337890625
2012-03-14,21.674541473388672
2012-03-15,21.7186279296875
2012-03-16,21.832538604736328
2012-03-19,22.12648582458496
2012-03-20,22.19261360168457
2012-03-21,22.188940048217773
2012-03-22,22.086063385009766
2012-03-23,22.19261360168457
2012-03-26,22.40940284729004
2012-03-27,22.53432846069336
2012-03-28,22.45716094970703
2012-03-29,22.405723571777344
2012-03-30,22.519622802734375
2012-04-02,22.50124740600586
2012-04-03,22.464513778686523
2012-04-04,22.582094192504883
2012-04-05,22.52330207824707
2012-04-09,22.40205192565918
2012-04-10,22.09708023071289
2012-04-11,22.108200073242188
2012-04-12,22.130443572998047
2012-04-13,22.082258224487305
2012-04-16,22.178606033325195
2012-04-17,22.393535614013672
2012-04-18,22.404659271240234
2012-04-19,22.052614212036133
2012-04-20,22.189733505249023
2012-04-23,22.186019897460938
2012-04-24,22.50471305847168
2012-04-25,22.827106475830078
2012-04-26,22.92345428466797
2012-04-27,22.971630096435547
2012-04-30,22.99756622314453
2012-05-01,23.060564041137695
2012-05-02,23.21620750427246
2012-05-03,23.364431381225586
2012-05-04,23.127269744873047
2012-05-07,23.164321899414062
2012-05-08,23.197677612304688
2012-05-09,22.69000244140625
2012-05-10,23.05685806274414
2012-05-11,22.990158081054688
2012-05-14,22.85675048828125
2012-05-15,22.934574127197266
2012-05-16,23.179147720336914
2012-05-17,23.060564041137695
2012-05-18,22.81598472595215
2012-05-21,22.904926300048828
2012-05-22,22.971630096435547
2012-05-23,22.74187660217285
2012-05-24,23.1309814453125
2012-05-25,23.067983627319336
2012-05-29,23.027217864990234
2012-05-30,22.897510528564453
2012-05-31,22.897510528564453
2012-06-01,22.42689323425293
2012-06-04,22.315723419189453
2012-06-05,22.345367431640625
2012-06-06,22.619586944580078
2012-06-07,22.678878784179688
2012-06-08,22.930866241455078
2012-06-11,22.79375457763672
2012-06-12,22.96051597595215
2012-06-13,22.79375457763672
2012-06-14,23.027217864990234
2012-06-15,23.16062355041504
2012-06-18,23.23473358154297
2012-06-19,23.297731399536133
2012-06-20,23.27920150756836
2012-06-21,23.06427001953125
2012-06-22,23.09391975402832
2012-06-25,23.019805908203125
2012-06-26,23.105037689208984
2012-06-27,23.297731399536133
2012-06-28,23.31255340576172
2012-06-29,23.890644073486328
2012-07-02,23.94993019104004
2012-07-03,24.024051666259766
2012-07-05,23.99440574645996
2012-07-06,23.99440574645996
2012-07-09,24.313098907470703
2012-07-10,24.335325241088867
2012-07-11,24.342788696289062
2012-07-12,24.32412338256836
2012-07-13,24.443635940551758
2012-07-16,24.454837799072266
2012-07-17,24.820844650268555
2012-07-18,24.622901916503906
2012-07-19,24.5743465423584
2012-07-20,24.2979736328125
2012-07-23,24.14112663269043
2012-07-24,23.87969398498535
2012-07-25,23.946914672851562
2012-07-26,24.14485740661621
2012-07-27,24.794694900512695
2012-07-30,24.873125076293945
2012-07-31,24.764822006225586
2012-08-01,24.686391830444336
2012-08-02,24.77602195739746
2012-08-03,24.8693904876709
2012-08-06,24.78722381591797
2012-08-07,24.660249710083008
2012-08-08,24.611696243286133
2012-08-09,24.544477462768555
2012-08-10,24.69012451171875
2012-08-13,24.645305633544922
2012-08-14,24.712533950805664
2012-08-15,24.805904388427734
2012-08-16,24.809633255004883
2012-08-17,24.61916732788086
2012-08-20,24.548200607299805
2012-08-21,24.387619018554688
2012-08-22,24.47724151611328
2012-08-23,24.39881706237793
2012-08-24,24.58928108215332
2012-08-27,24.544477462768555
2012-08-28,24.548200607299805
2012-08-29,24.503395080566406
2012-08-30,24.424959182739258
2012-08-31,24.47724151611328
2012-09-04,24.447378158569336
2012-09-05,24.555675506591797
2012-09-06,24.992633819580078
2012-09-07,24.906742095947266
2012-09-10,25.093477249145508
2012-09-11,25.145761489868164
2012-09-12,25.336227416992188
2012-09-13,25.870285034179688
2012-09-14,25.49681854248047
2012-09-17,25.81426429748535
2012-09-18,25.735843658447266
2012-09-19,25.90017318725586
2012-09-20,26.09063720703125
2012-09-21,26.00099754333496
2012-09-24,25.99726676940918
2012-09-25,25.982332229614258
2012-09-26,25.840415954589844
2012-09-27,25.888961791992188
2012-09-28,25.605127334594727
2012-10-01,25.799331665039062
2012-10-02,25.59764862060547
2012-10-03,26.079435348510742
2012-10-04,26.434223175048828
2012-10-05,26.744211196899414
2012-10-08,26.63591194152832
2012-10-09,26.479049682617188
2012-10-10,26.281103134155273
2012-10-11,26.115583419799805
2012-10-12,26.062910079956055
2012-10-15,27.104984283447266
2012-10-16,27.13508415222168
2012-10-17,25.972633361816406
2012-10-18,25.06975746154785
2012-10-19,24.88541603088379
2012-10-22,24.757511138916016
2012-10-23,24.58822250366211
2012-10-24,24.663467407226562
2012-10-25,24.74622917175293
2012-10-26,24.63336944580078
2012-10-31,24.64089584350586
2012-11-01,24.622081756591797
2012-11-02,24.437744140625
2012-11-05,24.467838287353516
2012-11-06,24.38508415222168
2012-11-07,24.272214889526367
2012-11-08,23.880970001220703
2012-11-09,24.392597198486328
2012-11-12,24.403886795043945
2012-11-13,24.33241081237793
2012-11-14,23.978784561157227
2012-11-15,23.775636672973633
2012-11-16,23.655250549316406
2012-11-19,23.670303344726562
2012-11-20,23.730499267578125
2012-11-21,23.82454490661621
2012-11-23,24.253408432006836
2012-11-26,24.21202850341797
2012-11-27,24.09916877746582
2012-11-28,24.291025161743164
2012-11-29,24.48288917541504
2012-11-30,24.452791213989258
2012-12-03,24.18569564819336
2012-12-04,24.223312377929688
2012-12-05,24.279743194580078
2012-12-06,24.294788360595703
2012-12-07,24.652170181274414
2012-12-10,24.576936721801758
2012-12-11,24.892942428588867
2012-12-12,24.83275032043457
2012-12-13,24.57316780090332
2012-12-14,24.584461212158203
2012-12-17,24.52802848815918
2012-12-18,24.802658081054688
2012-12-19,24.580699920654297
2012-12-20,24.659700393676758
2012-12-21,24.847801208496094
2012-12-24,24.62960433959961
2012-12-26,24.475357055664062
2012-12-27,24.47160530090332
2012-12-28,24.23459243774414
2012-12-31,24.64089584350586
2013-01-02,25.129440307617188
2013-01-03,26.08600616455078
2013-01-04,25.929189682006836
2013-01-07,26.140899658203125
2013-01-08,26.148738861083984
2013-01-09,26.321226119995117
2013-01-10,26.540771484375
2013-01-11,26.2730770111084
2013-01-14,26.265207290649414
2013-01-15,25.997516632080078
2013-01-16,25.745573043823242
2013-01-17,25.808557510375977
2013-01-18,25.777067184448242
2013-01-22,25.90304183959961
2013-01-23,25.832176208496094
2013-01-24,25.824302673339844
2013-01-25,25.816429138183594
2013-01-28,25.98177146911621
2013-01-29,26.241588592529297
2013-01-30,26.15498161315918
2013-01-31,26.674625396728516
2013-02-01,26.666744232177734
2013-02-04,26.375431060791016
2013-02-05,26.64312744140625
2013-02-06,26.84782600402832
2013-02-07,27.076152801513672
2013-02-08,27.091896057128906
2013-02-11,26.97379493713379
2013-02-12,27.005290985107422
2013-02-13,27.13126564025879
2013-02-14,27.32022476196289
2013-02-15,27.619400024414062
2013-02-19,27.414703369140625
2013-02-20,27.178512573242188
2013-02-21,26.97379493713379
2013-02-22,27.202119827270508
2013-02-25,26.981670379638672
2013-02-26,26.816343307495117
2013-02-27,26.97379493713379
2013-02-28,26.603761672973633
2013-03-01,26.45415687561035
2013-03-04,27.01317596435547
2013-03-05,27.296600341796875
2013-03-06,26.981670379638672
2013-03-07,27.107641220092773
2013-03-08,27.304473876953125
2013-03-11,27.501314163208008
2013-03-12,27.54067039489746
2013-03-13,27.56429100036621
2013-03-14,27.66665267944336
2013-03-15,26.87932014465332
2013-03-18,26.34393310546875
2013-03-19,26.406923294067383
2013-03-20,26.619510650634766
2013-03-21,26.35968780517578
2013-03-22,26.525028228759766
2013-03-25,26.611629486083984
2013-03-26,27.04465675354004
2013-03-27,27.249366760253906
2013-03-28,27.808368682861328
2013-04-01,27.800479888916016
2013-04-02,28.4382266998291
2013-04-03,28.595691680908203
2013-04-04,28.855525970458984
2013-04-05,28.587814331054688
2013-04-08,28.776782989501953
2013-04-09,28.863386154174805
2013-04-10,29.20981216430664
2013-04-11,29.454809188842773
2013-04-12,29.34416389465332
2013-04-15,28.553844451904297
2013-04-16,28.767223358154297
2013-04-17,29.462717056274414
2013-04-18,29.14658546447754
2013-04-19,29.399473190307617
2013-04-22,29.15448760986328
2013-04-23,29.407379150390625
2013-04-24,28.862075805664062
2013-04-25,28.838359832763672
2013-04-26,28.814645767211914
2013-04-29,29.02803611755371
2013-04-30,29.178186416625977
2013-05-01,29.15448760986328
2013-05-02,29.288841247558594
2013-05-03,29.083358764648438
2013-05-06,28.332563400268555
2013-05-07,28.498517990112305
2013-05-08,28.680301666259766
2013-05-09,28.593372344970703
2013-05-10,28.58546257019043
2013-05-13,28.727724075317383
2013-05-14,29.280933380126953
2013-05-15,29.763031005859375
2013-05-16,29.10706329345703
2013-05-17,28.917381286621094
2013-05-20,29.88157081604004
2013-05-21,29.810441970825195
2013-05-22,29.810441970825195
2013-05-23,29.620763778686523
2013-05-24,29.842058181762695
2013-05-28,30.47430992126465
2013-05-29,29.810441970825195
2013-05-30,29.778831481933594
2013-05-31,28.980613708496094
2013-06-03,29.367868423461914
2013-06-04,29.083358764648438
2013-06-05,28.68820571899414
2013-06-06,28.956899642944336
2013-06-07,29.644472122192383
2013-06-10,29.62866973876953
2013-06-11,29.10706329345703
2013-06-12,28.79883575439453
2013-06-13,29.004322052001953
2013-06-14,29.091264724731445
2013-06-17,29.15448760986328
2013-06-18,29.644472122192383
2013-06-19,28.617076873779297
2013-06-20,27.795154571533203
2013-06-21,28.11918067932129
2013-06-24,27.637086868286133
2013-06-25,27.747724533081055
2013-06-26,28.134984970092773
2013-06-27,27.945308685302734
2013-06-28,27.56596565246582
2013-07-01,27.68450355529785
2013-07-02,27.550161361694336
2013-07-03,27.068065643310547
2013-07-05,27.597572326660156
2013-07-08,27.984825134277344
2013-07-09,27.455324172973633
2013-07-10,27.455324172973633
2013-07-11,28.066316604614258
2013-07-12,28.02665138244629
2013-07-15,28.153608322143555
2013-07-16,28.32817268371582
2013-07-17,28.423398971557617
2013-07-18,28.32817268371582
2013-07-19,28.463075637817383
2013-07-22,28.407527923583984
2013-07-23,29.105817794799805
2013-07-24,28.923301696777344
2013-07-25,29.02646255493164
2013-07-26,29.18515968322754
2013-07-29,29.153417587280273
2013-07-30,29.2645206451416
2013-07-31,29.066125869750977
2013-08-01,29.232772827148438
2013-08-02,29.161352157592773
2013-08-05,28.923301696777344
2013-08-06,28.645584106445312
2013-08-07,28.51068878173828
2013-08-08,28.502744674682617
2013-08-09,28.478933334350586
2013-08-12,28.486879348754883
2013-08-13,28.518611907958984
2013-08-14,28.25676155090332
2013-08-15,27.796518325805664
2013-08-16,27.748910903930664
2013-08-19,27.677499771118164
2013-08-20,27.5426025390625
2013-08-21,27.487062454223633
2013-08-22,27.510862350463867
2013-08-23,27.64576530456543
2013-08-26,27.3918399810791
2013-08-27,26.987157821655273
2013-08-28,26.780834197998047
2013-08-29,26.764972686767578
2013-08-30,26.44757080078125
2013-09-03,26.130165100097656
2013-09-04,26.55072593688965
2013-09-05,26.772905349731445
2013-09-06,26.58245849609375
2013-09-09,26.82050895690918
2013-09-10,27.050636291503906
2013-09-11,27.57434844970703
2013-09-12,27.582286834716797
2013-09-13,27.669559478759766
2013-09-16,27.780654907226562
