Date,IVZ
2010-11-05,13.671255111694336
2010-11-08,13.293378829956055
2010-11-09,13.084701538085938
2010-11-10,12.571465492248535
2010-11-11,12.661702156066895
2010-11-12,12.481223106384277
2010-11-15,12.509428977966309
2010-11-16,12.233067512512207
2010-11-17,12.193384170532227
2010-11-18,12.363445281982422
2010-11-19,12.431474685668945
2010-11-22,12.306758880615234
2010-11-23,11.994980812072754
2010-11-24,12.442811012268066
2010-11-26,12.306758880615234
2010-11-29,12.295421600341797
2010-11-30,12.32376480102539
2010-12-01,12.73190975189209
2010-12-02,12.964327812194824
2010-12-03,13.03235149383545
2010-12-06,12.935985565185547
2010-12-07,13.02668571472168
2010-12-08,13.083377838134766
2010-12-09,13.134387969970703
2010-12-10,13.168402671813965
2010-12-13,13.055033683776855
2010-12-14,12.941652297973633
2010-12-15,12.833951950073242
2010-12-16,12.81694507598877
2010-12-17,12.913312911987305
2010-12-20,12.935985565185547
2010-12-21,13.372476577758789
2010-12-22,13.463179588317871
2010-12-23,13.423498153686523
2010-12-27,13.446170806884766
2010-12-28,13.423498153686523
2010-12-29,13.457508087158203
2010-12-30,13.417826652526855
2010-12-31,13.638908386230469
2011-01-03,13.865654945373535
2011-01-04,13.837312698364258
2011-01-05,13.825970649719238
2011-01-06,13.803301811218262
2011-01-07,13.791962623596191
2011-01-10,13.746609687805176
2011-01-11,14.035713195800781
2011-01-12,14.103740692138672
2011-01-13,14.018706321716309
2011-01-14,14.171765327453613
2011-01-18,14.160429954528809
2011-01-19,13.939348220825195
2011-01-20,13.55954360961914
2011-01-21,13.55954360961914
2011-01-24,13.667248725891113
2011-01-25,13.548209190368652
2011-01-26,13.47451400756836
2011-01-27,14.075397491455078
2011-01-28,13.97902774810791
2011-01-31,14.024382591247559
2011-02-01,14.347496032714844
2011-02-02,14.160429954528809
2011-02-03,14.177438735961914
2011-02-04,14.398512840270996
2011-02-07,14.511885643005371
2011-02-08,14.392840385437012
2011-02-09,14.228449821472168
2011-02-10,14.313474655151367
2011-02-11,14.596916198730469
2011-02-14,14.74997329711914
2011-02-15,15.022066116333008
2011-02-16,15.498244285583496
2011-02-17,15.54359245300293
2011-02-18,15.566354751586914
2011-02-22,14.877683639526367
2011-02-23,14.638640403747559
2011-02-24,14.58741283416748
2011-02-25,15.025663375854492
2011-02-28,15.276086807250977
2011-03-01,14.769540786743164
2011-03-02,14.860604286193848
2011-03-03,15.498054504394531
2011-03-04,15.13948917388916
2011-03-07,14.906144142150879
2011-03-08,15.111039161682129
2011-03-09,15.082579612731934
2011-03-10,14.5817232131958
2011-03-11,14.706937789916992
2011-03-14,14.467890739440918
2011-03-15,14.17762565612793
2011-03-16,13.71091365814209
2011-03-17,14.04671573638916
2011-03-18,14.143474578857422
2011-03-21,14.484968185424805
2011-03-22,14.433745384216309
2011-03-23,14.473587989807129
2011-03-24,14.758162498474121
2011-03-25,14.5817232131958
2011-03-28,14.439432144165039
2011-03-29,14.490657806396484
2011-03-30,14.564647674560547
2011-03-31,14.547571182250977
2011-04-01,14.797999382019043
2011-04-04,14.78092098236084
2011-04-05,14.655710220336914
2011-04-06,14.655710220336914
2011-04-07,14.678473472595215
2011-04-08,14.758162498474121
2011-04-11,14.49634838104248
2011-04-12,14.137781143188477
2011-04-13,13.995488166809082
2011-04-14,13.989801406860352
2011-04-15,14.217467308044434
2011-04-18,13.904425621032715
2011-04-19,13.853206634521484
2011-04-20,14.052412033081055
2011-04-21,14.11501693725586
2011-04-25,14.001184463500977
2011-04-26,14.143474578857422
2011-04-27,14.1264009475708
2011-04-28,14.211771965026855
2011-04-29,14.154857635498047
2011-05-02,14.314216613769531
2011-05-03,14.262999534606934
2011-05-04,13.984111785888672
2011-05-05,13.739371299743652
2011-05-06,13.813365936279297
2011-05-09,13.893048286437988
2011-05-10,13.944267272949219
2011-05-11,13.967034339904785
2011-05-12,14.34267520904541
2011-05-13,14.234540939331055
2011-05-16,14.023951530456543
2011-05-17,13.836130142211914
2011-05-18,14.123869895935059
2011-05-19,14.118148803710938
2011-05-20,14.301207542419434
2011-05-23,13.895051002502441
2011-05-24,13.752038955688477
2011-05-25,13.73487377166748
2011-05-26,13.860727310180664
2011-05-27,13.917932510375977
2011-05-31,14.112430572509766
2011-06-01,13.443133354187012
2011-06-02,13.471731185913086
2011-06-03,13.191433906555176
2011-06-06,12.899687767028809
2011-06-07,13.03126049041748
2011-06-08,12.985492706298828
2011-06-09,13.254358291625977
2011-06-10,13.122784614562988
2011-06-13,13.13422679901123
2011-06-14,13.305841445922852
2011-06-15,13.105628967285156
2011-06-16,13.157108306884766
2011-06-17,13.17999267578125
2011-06-20,13.220035552978516
2011-06-21,13.36877155303955
2011-06-22,13.202875137329102
2011-06-23,12.956890106201172
2011-06-24,12.539298057556152
2011-06-27,12.76811695098877
2011-06-28,12.99121379852295
2011-06-29,13.36304759979248
2011-06-30,13.385931968688965
2011-07-01,13.477459907531738
2011-07-05,13.385931968688965
2011-07-06,13.317281723022461
2011-07-07,13.671953201293945
2011-07-08,13.483179092407227
2011-07-11,12.893966674804688
2011-07-12,12.699468612670898
2011-07-13,12.974053382873535
2011-07-14,12.773835182189941
2011-07-15,12.693750381469727
2011-07-18,12.25899600982666
2011-07-19,12.522136688232422
2011-07-20,12.493535995483398
2011-07-21,12.95116901397705
2011-07-22,12.99121379852295
2011-07-25,12.92257022857666
2011-07-26,13.17999267578125
2011-07-27,12.733798027038574
2011-07-28,12.796717643737793
2011-07-29,12.688031196594238
2011-08-01,12.688031196594238
2011-08-02,12.087380409240723
2011-08-03,12.247553825378418
2011-08-04,11.406645774841309
2011-08-05,11.189263343811035
2011-08-08,9.68477725982666
2011-08-09,10.691581726074219
2011-08-10,9.507439613342285
2011-08-11,10.411276817321777
2011-08-12,10.165297508239746
2011-08-15,10.48564338684082
2011-08-16,10.25682544708252
2011-08-17,10.216781616210938
2011-08-18,9.34296703338623
2011-08-19,9.279606819152832
2011-08-22,9.222002029418945
2011-08-23,9.849860191345215
2011-08-24,10.241551399230957
2011-08-25,9.821059226989746
2011-08-26,9.83834171295166
2011-08-29,10.431640625
2011-08-30,10.333711624145508
2011-08-31,10.541078567504883
2011-09-01,10.420116424560547
2011-09-02,9.798017501831055
2011-09-06,9.694334983825684
2011-09-07,10.345232963562012
2011-09-08,9.936266899108887
2011-09-09,9.481207847595215
2011-09-12,9.573372840881348
2011-09-13,9.619452476501465
2011-09-14,10.039946556091309
2011-09-15,10.60444164276123
2011-09-16,10.754201889038086
2011-09-19,10.379794120788574
2011-09-20,10.276110649108887
2011-09-21,9.734657287597656
2011-09-22,9.16440486907959
2011-09-23,9.089517593383789
2011-09-26,9.412091255187988
2011-09-27,9.521533012390137
2011-09-28,9.118319511413574
2011-09-29,9.481207847595215
2011-09-30,8.93399429321289
2011-10-03,8.553825378417969
2011-10-04,9.181682586669922
2011-10-05,9.452413558959961
2011-10-06,9.717371940612793
2011-10-07,9.331446647644043
2011-10-10,9.855622291564941
2011-10-11,9.757697105407715
2011-10-12,10.356754302978516
2011-10-13,10.19546890258789
2011-10-14,10.45467472076416
2011-10-17,10.109064102172852
2011-10-18,10.60444164276123
2011-10-19,10.241551399230957
2011-10-20,10.420116424560547
2011-10-21,10.794523239135742
2011-10-24,11.330219268798828
2011-10-25,10.829084396362305
2011-10-26,11.071012496948242
2011-10-27,12.004155158996582
2011-10-28,12.03872013092041
2011-10-31,11.560624122619629
2011-11-01,10.840607643127441
2011-11-02,11.278380393981934
2011-11-03,11.779511451721191
2011-11-04,11.537583351135254
2011-11-07,11.497262001037598
2011-11-08,11.681588172912598
2011-11-09,10.909728050231934
2011-11-10,11.370538711547852
2011-11-11,11.716146469116211
2011-11-14,11.577906608581543
2011-11-15,11.675826072692871
2011-11-16,11.405182838439941
2011-11-17,11.184967994689941
2011-11-18,11.23712158203125
2011-11-21,10.802471160888672
2011-11-22,10.56486701965332
2011-11-23,10.315666198730469
2011-11-25,10.379417419433594
2011-11-28,10.929972648620605
2011-11-29,10.993722915649414
2011-11-30,11.735517501831055
2011-12-01,11.723928451538086
2011-12-02,11.752906799316406
2011-12-05,12.002107620239258
2011-12-06,11.978923797607422
2011-12-07,12.146987915039062
2011-12-08,11.68915843963623
2011-12-09,12.042671203613281
2011-12-12,11.602230072021484
2011-12-13,11.196556091308594
2011-12-14,11.074853897094727
2011-12-15,11.034290313720703
2011-12-16,11.150193214416504
2011-12-19,10.819859504699707
2011-12-20,11.358820915222168
2011-12-21,11.393596649169922
2011-12-22,11.532683372497559
2011-12-23,11.7181396484375
2011-12-27,11.648591041564941
2011-12-28,11.399391174316406
2011-12-29,11.648591041564941
2011-12-30,11.642796516418457
2012-01-03,11.915172576904297
2012-01-04,11.793478012084961
2012-01-05,11.920971870422363
2012-01-06,12.03687858581543
2012-01-09,12.10641860961914
2012-01-10,12.529480934143066
2012-01-11,12.338232040405273
2012-01-12,12.587433815002441
2012-01-13,12.529480934143066
2012-01-17,12.535274505615234
2012-01-18,12.73231315612793
2012-01-19,12.848220825195312
2012-01-20,13.004700660705566
2012-01-23,12.981518745422363
2012-01-24,12.975714683532715
2012-01-25,12.854023933410645
2012-01-26,13.201739311218262
2012-01-27,13.32343578338623
2012-01-30,13.068443298339844
2012-01-31,13.080031394958496
2012-02-01,13.433551788330078
2012-02-02,13.41616439819336
2012-02-03,13.839219093322754
2012-02-06,13.845015525817871
2012-02-07,14.071030616760254
2012-02-08,14.094212532043457
2012-02-09,14.163758277893066
2012-02-10,13.966720581054688
2012-02-13,14.117398262023926
2012-02-14,13.879786491394043
2012-02-15,13.821836471557617
2012-02-16,14.331822395324707
2012-02-17,14.314443588256836
2012-02-21,14.444319725036621
2012-02-22,14.421022415161133
2012-02-23,14.531686782836914
2012-02-24,14.49091625213623
2012-02-27,14.426848411560059
2012-02-28,14.53750228881836
2012-02-29,14.426848411560059
2012-03-01,14.49091625213623
2012-03-02,14.426848411560059
2012-03-05,14.222994804382324
2012-03-06,13.908479690551758
2012-03-07,14.129806518554688
2012-03-08,14.327828407287598
2012-03-09,14.48509693145752
2012-03-12,14.59575366973877
2012-03-13,15.137417793273926
2012-03-14,15.125761032104492
2012-03-15,15.358736991882324
2012-03-16,15.224774360656738
2012-03-19,15.317965507507324
2012-03-20,15.178177833557129
2012-03-21,15.3645601272583
2012-03-22,15.015106201171875
2012-03-23,15.312141418457031
2012-03-26,15.632486343383789
2012-03-27,15.416975021362305
2012-03-28,15.323787689208984
2012-03-29,15.218952178955078
2012-03-30,15.533464431762695
2012-04-02,15.591706275939941
2012-04-03,15.486867904663086
2012-04-04,15.13158893585205
2012-04-05,15.154892921447754
2012-04-09,14.671470642089844
2012-04-10,14.240466117858887
2012-04-11,14.450150489807129
2012-04-12,14.776307106018066
2012-04-13,14.3919038772583
2012-04-16,14.37442684173584
2012-04-17,14.601573944091797
2012-04-18,14.269590377807617
2012-04-19,14.147278785705566
2012-04-20,14.083209991455078
2012-04-23,13.815290451049805
2012-04-24,13.99584674835205
2012-04-25,14.240466117858887
2012-04-26,14.59575366973877
2012-04-27,14.619048118591309
2012-04-30,14.467619895935059
2012-05-01,14.665640830993652
2012-05-02,14.415192604064941
2012-05-03,14.176403045654297
2012-05-04,13.803640365600586
2012-05-07,13.762873649597168
2012-05-08,13.640563011169434
2012-05-09,13.529902458190918
2012-05-10,13.244512557983398
2012-05-11,13.541548728942871
2012-05-14,13.13967227935791
2012-05-15,13.098904609680176
2012-05-16,12.948055267333984
2012-05-17,12.683932304382324
2012-05-18,12.402194023132324
2012-05-21,12.607625961303711
2012-05-22,12.537193298339844
2012-05-23,12.695671081542969
2012-05-24,12.678060531616211
2012-05-25,12.642848014831543
2012-05-29,12.889362335205078
2012-05-30,12.64870834350586
2012-05-31,12.76610279083252
2012-06-01,12.237852096557617
2012-06-04,12.202631950378418
2012-06-05,12.642848014831543
2012-06-06,13.182832717895508
2012-06-07,13.194572448730469
2012-06-08,13.394136428833008
2012-06-11,13.118268013000488
2012-06-12,12.895228385925293
2012-06-13,12.713271141052246
2012-06-14,12.860013008117676
2012-06-15,12.930445671081543
2012-06-18,12.789581298828125
2012-06-19,13.124138832092285
2012-06-20,13.030226707458496
2012-06-21,12.631107330322266
2012-06-22,12.748495101928711
2012-06-25,12.431544303894043
2012-06-26,12.613497734069824
2012-06-27,12.689802169799805
2012-06-28,12.801314353942871
2012-06-29,13.265010833740234
2012-07-02,13.241534233093262
2012-07-03,13.429352760314941
2012-07-05,13.065449714660645
2012-07-06,12.995015144348145
2012-07-09,12.842400550842285
2012-07-10,12.930445671081543
2012-07-11,13.024356842041016
2012-07-12,12.836533546447754
2012-07-13,13.294350624084473
2012-07-16,12.977404594421387
2012-07-17,12.989139556884766
2012-07-18,13.100664138793945
2012-07-19,13.11240291595459
2012-07-20,12.642848014831543
2012-07-23,12.449150085449219
2012-07-24,12.14393424987793
2012-07-25,12.02655029296875
2012-07-26,12.273066520690918
2012-07-27,12.983271598815918
2012-07-30,13.071317672729492
2012-07-31,12.989139556884766
2012-08-01,12.854144096374512
2012-08-02,12.74262523651123
2012-08-03,13.270881652832031
2012-08-06,13.218048095703125
2012-08-07,13.564351081848145
2012-08-08,13.564351081848145
2012-08-09,13.846083641052246
2012-08-10,13.91064739227295
2012-08-13,13.934123992919922
2012-08-14,13.8695650100708
2012-08-15,13.963475227355957
2012-08-16,14.121944427490234
2012-08-17,14.110210418701172
2012-08-20,14.070603370666504
2012-08-21,14.123809814453125
2012-08-22,14.141550064086914
2012-08-23,13.98783016204834
2012-08-24,14.070603370666504
2012-08-27,13.98192310333252
2012-08-28,14.088335990905762
2012-08-29,14.011479377746582
2012-08-30,13.88732624053955
2012-08-31,13.999659538269043
2012-09-04,14.082430839538574
2012-09-05,14.100165367126465
2012-09-06,14.644064903259277
2012-09-07,14.785959243774414
2012-09-10,14.543562889099121
2012-09-11,14.655887603759766
2012-09-12,14.768223762512207
2012-09-13,15.164323806762695
2012-09-14,15.264825820922852
2012-09-17,15.282565116882324
2012-09-18,15.19979190826416
2012-09-19,15.122936248779297
2012-09-20,15.051998138427734
2012-09-21,15.010610580444336
2012-09-24,14.986961364746094
2012-09-25,14.697273254394531
2012-09-26,14.543562889099121
2012-09-27,14.839159965515137
2012-09-28,14.774130821228027
2012-10-01,14.845072746276855
2012-10-02,14.82142162322998
2012-10-03,14.998791694641113
2012-10-04,15.182058334350586
2012-10-05,15.081550598144531
2012-10-08,15.069731712341309
2012-10-09,14.886458396911621
2012-10-10,14.762303352355957
2012-10-11,14.785959243774414
2012-10-12,14.60859203338623
2012-10-15,14.626333236694336
2012-10-16,14.791868209838867
2012-10-17,14.957406997680664
2012-10-18,14.892374038696289
2012-10-19,14.56130313873291
2012-10-22,14.502177238464355
2012-10-23,14.224309921264648
2012-10-24,14.236138343811035
2012-10-25,14.301162719726562
2012-10-26,14.336640357971191
2012-10-31,14.378026008605957
2012-11-01,14.626333236694336
2012-11-02,14.425318717956543
2012-11-05,14.466708183288574
2012-11-06,14.584948539733887
2012-11-07,14.129716873168945
2012-11-08,14.041043281555176
2012-11-09,14.129716873168945
2012-11-12,14.23022747039795
2012-11-13,14.153368949890137
2012-11-14,13.786825180053711
2012-11-15,13.824346542358398
2012-11-16,13.937514305114746
2012-11-19,14.31871223449707
2012-11-20,14.443792343139648
2012-11-21,14.485493659973145
2012-11-23,14.789249420166016
2012-11-26,14.753520011901855
2012-11-27,14.735649108886719
2012-11-28,14.75947093963623
2012-11-29,14.908378601074219
2012-11-30,14.88454818725586
2012-12-03,14.741601943969727
2012-12-04,14.65225887298584
2012-12-05,14.568875312805176
2012-12-06,14.753520011901855
2012-12-07,14.807121276855469
2012-12-10,14.801166534423828
2012-12-11,14.872647285461426
2012-12-12,15.140673637390137
2012-12-13,15.039408683776855
2012-12-14,15.164496421813965
2012-12-17,15.35508918762207
2012-12-18,15.664817810058594
2012-12-19,15.53377914428711
2012-12-20,15.688637733459473
2012-12-21,15.623117446899414
2012-12-24,15.640993118286133
2012-12-26,15.575471878051758
2012-12-27,15.46825885772705
2012-12-28,15.35508918762207
2012-12-31,15.539734840393066
2013-01-02,16.057924270629883
2013-01-03,16.087705612182617
2013-01-04,16.415302276611328
2013-01-07,16.36764907836914
2013-01-08,16.21873664855957
2013-01-09,16.3021297454834
2013-01-10,16.415302276611328
2013-01-11,16.522504806518555
2013-01-14,16.284259796142578
2013-01-15,16.397428512573242
2013-01-16,16.21873664855957
2013-01-17,16.36764907836914
2013-01-18,16.47486114501953
2013-01-22,16.611846923828125
2013-01-23,16.433164596557617
2013-01-24,16.540372848510742
2013-01-25,16.796497344970703
2013-01-28,16.671409606933594
2013-01-29,16.873924255371094
2013-01-30,16.844148635864258
2013-01-31,16.23065185546875
2013-02-01,16.540372848510742
2013-02-04,16.248525619506836
2013-02-05,16.433164596557617
2013-02-06,16.379558563232422
2013-02-07,16.284259796142578
2013-02-08,16.26639175415039
2013-02-11,16.337862014770508
2013-02-12,16.504638671875
2013-02-13,16.45698356628418
2013-02-14,16.546329498291016
2013-02-15,16.29617691040039
2013-02-19,16.579084396362305
2013-02-20,16.279388427734375
2013-02-21,15.763917922973633
2013-02-22,15.937743186950684
2013-02-25,15.542143821716309
2013-02-26,15.368325233459473
2013-02-27,15.847832679748535
2013-02-28,16.057615280151367
2013-03-01,16.081584930419922
2013-03-04,16.45920181274414
2013-03-05,16.60306167602539
2013-03-06,16.651012420654297
2013-03-07,16.746917724609375
2013-03-08,16.84881019592285
2013-03-11,16.932720184326172
2013-03-12,16.85480308532715
2013-03-13,17.052595138549805
2013-03-14,17.280370712280273
2013-03-15,17.46018409729004
2013-03-18,17.328325271606445
2013-03-19,16.992660522460938
2013-03-20,17.142505645751953
2013-03-21,16.94470977783203
2013-03-22,17.016637802124023
2013-03-25,16.974679946899414
2013-03-26,17.22641944885254
2013-03-27,17.1724796295166
2013-03-28,17.35828971862793
2013-04-01,17.004648208618164
2013-04-02,17.280370712280273
2013-04-03,16.86679458618164
2013-04-04,17.19645881652832
2013-04-05,17.004648208618164
2013-04-08,17.238412857055664
2013-04-09,17.310331344604492
2013-04-10,17.909727096557617
2013-04-11,18.089542388916016
2013-04-12,18.059568405151367
2013-04-15,17.352296829223633
2013-04-16,17.687946319580078
2013-04-17,17.190458297729492
2013-04-18,16.974679946899414
2013-04-19,17.316329956054688
2013-04-22,17.502145767211914
2013-04-23,17.795839309692383
2013-04-24,17.78984832763672
2013-04-25,17.801837921142578
2013-04-26,17.71192741394043
2013-04-29,17.807832717895508
2013-04-30,19.024593353271484
2013-05-01,18.844770431518555
2013-05-02,19.060550689697266
2013-05-03,19.456140518188477
2013-05-06,19.528076171875
2013-05-07,19.54605484008789
2013-05-08,19.779823303222656
2013-05-09,19.7618350982666
2013-05-10,20.44514274597168
2013-05-13,20.403186798095703
2013-05-14,20.666913986206055
2013-05-15,20.87506675720215
2013-05-16,20.694061279296875
2013-05-17,20.8690242767334
2013-05-20,20.87506675720215
2013-05-21,20.778526306152344
2013-05-22,20.537202835083008
2013-05-23,20.23554039001465
2013-05-24,20.247604370117188
2013-05-28,20.808691024780273
2013-05-29,20.615623474121094
2013-05-30,20.899192810058594
2013-05-31,20.356203079223633
2013-06-03,20.187271118164062
2013-06-04,20.090736389160156
2013-06-05,19.65634536743164
2013-06-06,19.994203567504883
2013-06-07,20.778526306152344
2013-06-10,20.66992950439453
2013-06-11,20.283803939819336
2013-06-12,20.006269454956055
2013-06-13,20.519092559814453
2013-06-14,20.223468780517578
2013-06-17,20.724227905273438
2013-06-18,20.8388614654541
2013-06-19,20.519092559814453
2013-06-20,19.78907585144043
2013-06-21,19.79510498046875
2013-06-24,18.88408660888672
2013-06-25,19.004751205444336
2013-06-26,19.258150100708008
2013-06-27,19.61410903930664
2013-06-28,19.185749053955078
2013-07-01,19.155580520629883
2013-07-02,18.99871826171875
2013-07-03,18.974590301513672
2013-07-05,19.258150100708008
2013-07-08,19.264177322387695
2013-07-09,19.336578369140625
2013-07-10,18.908222198486328
2013-07-11,19.34864616394043
2013-07-12,19.155580520629883
2013-07-15,19.384849548339844
2013-07-16,19.270214080810547
2013-07-17,19.19781494140625
2013-07-18,19.620140075683594
2013-07-19,19.602046966552734
2013-07-22,19.90974235534668
2013-07-23,19.897674560546875
2013-07-24,19.722707748413086
2013-07-25,19.78907585144043
2013-07-26,19.819242477416992
2013-07-29,19.44518280029297
2013-07-30,19.451217651367188
2013-07-31,19.421039581298828
2013-08-01,19.933874130249023
2013-08-02,19.97007179260254
2013-08-05,19.982139587402344
2013-08-06,19.91577911376953
2013-08-07,19.71064567565918
2013-08-08,19.668405532836914
2013-08-09,19.650312423706055
2013-08-12,19.487409591674805
2013-08-13,19.982139587402344
2013-08-14,19.837337493896484
2013-08-15,19.37278175354004
2013-08-16,19.330547332763672
2013-08-19,18.956876754760742
2013-08-20,19.114850997924805
2013-08-21,18.890043258666992
2013-08-22,19.19991683959961
2013-08-23,19.181692123413086
2013-08-26,18.975109100341797
2013-08-27,18.42219352722168
2013-08-28,18.52549171447754
2013-08-29,18.75029945373535
2013-08-30,18.446500778198242
2013-09-03,18.58624839782715
2013-09-04,18.829280853271484
2013-09-05,18.689542770385742
2013-09-06,18.50118637084961
2013-09-09,18.73207664489746
2013-09-10,19.06016731262207
2013-09-11,18.975109100341797
2013-09-12,18.865732192993164
2013-09-13,18.871814727783203
2013-09-16,19.20599365234375
