Date,TMO
2010-11-04,50.161014556884766
2010-11-05,49.68672180175781
2010-11-08,49.28829574584961
2010-11-09,48.757118225097656
2010-11-10,49.66775894165039
2010-11-11,49.87644577026367
2010-11-12,49.51596450805664
2010-11-15,48.70967483520508
2010-11-16,47.685218811035156
2010-11-17,47.8844108581543
2010-11-18,48.61482620239258
2010-11-19,48.56739044189453
2010-11-22,48.88042449951172
2010-11-23,48.0836181640625
2010-11-24,49.09859085083008
2010-11-26,48.823516845703125
2010-11-29,48.453556060791016
2010-11-30,48.244873046875
2010-12-01,48.8994026184082
2010-12-02,49.80054473876953
2010-12-03,50.132537841796875
2010-12-06,49.72467803955078
2010-12-07,49.63930130004883
2010-12-08,49.42111587524414
2010-12-09,49.35470199584961
2010-12-10,50.312782287597656
2010-12-13,52.703224182128906
2010-12-14,52.27633285522461
2010-12-15,52.522987365722656
2010-12-16,52.522987365722656
2010-12-17,52.91189193725586
2010-12-20,52.68423080444336
2010-12-21,52.674766540527344
2010-12-22,52.68423080444336
2010-12-23,52.90241622924805
2010-12-27,52.94984817504883
2010-12-28,52.35222625732422
2010-12-29,52.87396240234375
2010-12-30,52.807559967041016
2010-12-31,52.51350021362305
2011-01-03,53.556941986083984
2011-01-04,53.80356979370117
2011-01-05,53.61383819580078
2011-01-06,53.670753479003906
2011-01-07,53.471553802490234
2011-01-10,53.253379821777344
2011-01-11,53.17752456665039
2011-01-12,53.727684020996094
2011-01-13,53.63282775878906
2011-01-14,53.737159729003906
2011-01-18,53.90791702270508
2011-01-19,53.19647216796875
2011-01-20,52.44708251953125
2011-01-21,52.65577697753906
2011-01-24,53.34825897216797
2011-01-25,53.983802795410156
2011-01-26,54.609859466552734
2011-01-27,54.87545394897461
2011-01-28,54.07865524291992
2011-01-31,54.32528305053711
2011-02-01,54.45808410644531
2011-02-02,53.17752456665039
2011-02-03,53.044700622558594
2011-02-04,53.0826416015625
2011-02-07,53.149044036865234
2011-02-08,53.006771087646484
2011-02-09,54.02174377441406
2011-02-10,54.069190979003906
2011-02-11,54.87545394897461
2011-02-14,54.211463928222656
2011-02-15,53.708702087402344
2011-02-16,54.230430603027344
2011-02-17,54.25886917114258
2011-02-18,54.71420669555664
2011-02-22,53.26286315917969
2011-02-23,52.14353942871094
2011-02-24,52.48503494262695
2011-02-25,52.703224182128906
2011-02-28,52.94984817504883
2011-03-01,52.78860092163086
2011-03-02,53.0826416015625
2011-03-03,54.26837158203125
2011-03-04,54.088130950927734
2011-03-07,53.69921875
2011-03-08,53.97432327270508
2011-03-09,53.0257453918457
2011-03-10,52.02023696899414
2011-03-11,52.409141540527344
2011-03-14,51.86845397949219
2011-03-15,51.29931640625
2011-03-16,50.198951721191406
2011-03-17,49.91437530517578
2011-03-18,49.87644577026367
2011-03-21,50.98629379272461
2011-03-22,51.175994873046875
2011-03-23,50.73964309692383
2011-03-24,51.40364456176758
2011-03-25,51.5933723449707
2011-03-28,51.43212127685547
2011-03-29,51.821022033691406
2011-03-30,52.086631774902344
2011-03-31,52.693721771240234
2011-04-01,53.101619720458984
2011-04-04,52.978294372558594
2011-04-05,52.09611511230469
2011-04-06,52.674766540527344
2011-04-07,52.769622802734375
2011-04-08,52.94036865234375
2011-04-11,53.101619720458984
2011-04-12,52.58938980102539
2011-04-13,52.55144119262695
2011-04-14,52.04869079589844
2011-04-15,52.88344192504883
2011-04-18,51.79255676269531
2011-04-19,51.887428283691406
2011-04-20,53.092140197753906
2011-04-21,53.97432327270508
2011-04-25,53.93638229370117
2011-04-26,55.0936393737793
2011-04-27,56.72518539428711
2011-04-28,57.06669235229492
2011-04-29,56.90542984008789
2011-05-02,58.100650787353516
2011-05-03,57.522010803222656
2011-05-04,57.34177780151367
2011-05-05,56.64931106567383
2011-05-06,57.25640106201172
2011-05-09,57.645320892333984
2011-05-10,57.93937683105469
2011-05-11,58.186004638671875
2011-05-12,58.49903869628906
2011-05-13,58.726707458496094
2011-05-16,59.106136322021484
2011-05-17,58.698238372802734
2011-05-18,59.51402282714844
2011-05-19,62.01828384399414
2011-05-20,61.82858657836914
2011-05-23,61.07918930053711
2011-05-24,61.17405319213867
2011-05-25,60.889469146728516
2011-05-26,61.951881408691406
2011-05-27,61.80012512207031
2011-05-31,62.084678649902344
2011-06-01,60.57644271850586
2011-06-02,60.50054931640625
2011-06-03,59.57093811035156
2011-06-06,59.09665298461914
2011-06-07,59.27688980102539
2011-06-08,59.324317932128906
2011-06-09,60.26341247558594
2011-06-10,59.60887908935547
2011-06-13,59.18204879760742
2011-06-14,59.846038818359375
2011-06-15,58.176517486572266
2011-06-16,57.5599479675293
2011-06-17,59.020774841308594
2011-06-20,59.57093811035156
2011-06-21,60.69028091430664
2011-06-22,60.42465591430664
2011-06-23,60.2918701171875
2011-06-24,59.29585266113281
2011-06-27,60.06421661376953
2011-06-28,60.99382019042969
2011-06-29,60.7756462097168
2011-06-30,61.07918930053711
2011-07-01,61.66731643676758
2011-07-05,61.63886642456055
2011-07-06,61.89496994018555
2011-07-07,62.198524475097656
2011-07-08,61.44913101196289
2011-07-11,59.53298568725586
2011-07-12,59.27688980102539
2011-07-13,59.29585266113281
2011-07-14,59.13460922241211
2011-07-15,59.9693717956543
2011-07-18,59.2863655090332
2011-07-19,60.26341247558594
2011-07-20,60.377235412597656
2011-07-21,61.752681732177734
2011-07-22,61.59141159057617
2011-07-25,60.76616668701172
2011-07-26,58.38521194458008
2011-07-27,56.94337844848633
2011-07-28,57.190006256103516
2011-07-29,57.00029373168945
2011-08-01,54.66676712036133
2011-08-02,53.45259094238281
2011-08-03,53.71819305419922
2011-08-04,51.46055603027344
2011-08-05,51.052669525146484
2011-08-08,47.438575744628906
2011-08-09,49.36419677734375
2011-08-10,47.4290885925293
2011-08-11,49.88590621948242
2011-08-12,50.881935119628906
2011-08-15,52.086631774902344
2011-08-16,51.24238204956055
2011-08-17,51.57438659667969
2011-08-18,48.44407272338867
2011-08-19,47.86543655395508
2011-08-22,47.533447265625
2011-08-23,49.478023529052734
2011-08-24,50.90089416503906
2011-08-25,49.91437530517578
2011-08-26,50.673240661621094
2011-08-29,52.05817413330078
2011-08-30,51.95383834838867
2011-08-31,52.10560607910156
2011-09-01,51.678749084472656
2011-09-02,49.648780822753906
2011-09-06,49.3452262878418
2011-09-07,51.43212127685547
2011-09-08,49.980777740478516
2011-09-09,47.89390563964844
2011-09-12,48.46305847167969
2011-09-13,49.49699783325195
2011-09-14,50.512001037597656
2011-09-15,51.77360916137695
2011-09-16,51.70719909667969
2011-09-19,50.47406005859375
2011-09-20,50.63529968261719
2011-09-21,48.70018768310547
2011-09-22,47.2109375
2011-09-23,48.32075881958008
2011-09-26,48.29231643676758
2011-09-27,49.335750579833984
2011-09-28,48.23539352416992
2011-09-29,48.85197448730469
2011-09-30,48.03618240356445
2011-10-03,46.57535934448242
2011-10-04,47.96977996826172
2011-10-05,50.10409164428711
2011-10-06,50.910396575927734
2011-10-07,47.89390563964844
2011-10-10,49.66775894165039
2011-10-11,50.995765686035156
2011-10-12,51.84001159667969
2011-10-13,51.15701675415039
2011-10-14,50.5499382019043
2011-10-17,48.937339782714844
2011-10-18,49.7436408996582
2011-10-19,48.482032775878906
2011-10-20,49.23139953613281
2011-10-21,50.521488189697266
2011-10-24,51.66925811767578
2011-10-25,50.4930305480957
2011-10-26,45.873416900634766
2011-10-27,48.0456657409668
2011-10-28,48.757118225097656
2011-10-31,47.685218811035156
2011-11-01,46.110572814941406
2011-11-02,47.19194030761719
2011-11-03,47.66623306274414
2011-11-04,46.34770202636719
2011-11-07,46.973777770996094
2011-11-08,47.8275032043457
2011-11-09,46.05366134643555
2011-11-10,45.27581787109375
2011-11-11,46.30027770996094
2011-11-14,46.148502349853516
2011-11-15,46.80302047729492
2011-11-16,45.92085647583008
2011-11-17,44.39362716674805
2011-11-18,43.5399055480957
2011-11-21,42.74310302734375
2011-11-22,42.790523529052734
2011-11-23,42.183433532714844
2011-11-25,42.1359977722168
2011-11-28,43.25533676147461
2011-11-29,43.72011184692383
2011-11-30,44.82048034667969
2011-12-01,44.62128448486328
2011-12-02,44.14702224731445
2011-12-05,44.37464904785156
2011-12-06,44.75408935546875
2011-12-07,44.56437301635742
2011-12-08,42.96127700805664
2011-12-09,43.29326629638672
2011-12-12,42.80949401855469
2011-12-13,42.39211654663086
2011-12-14,41.500465393066406
2011-12-15,41.87990188598633
2011-12-16,41.58583068847656
2011-12-19,41.30126190185547
2011-12-20,42.619773864746094
2011-12-21,42.36366653442383
2011-12-22,43.26482391357422
2011-12-23,43.340694427490234
2011-12-27,43.160484313964844
2011-12-28,41.9557991027832
2011-12-29,42.63875961303711
2011-12-30,42.657737731933594
2012-01-03,44.488487243652344
2012-01-04,43.58734893798828
2012-01-05,43.95729446411133
2012-01-06,45.171478271484375
2012-01-09,45.21889877319336
2012-01-10,46.546905517578125
2012-01-11,47.40064239501953
2012-01-12,47.22040939331055
2012-01-13,46.81252670288086
2012-01-17,47.296295166015625
2012-01-18,48.55791473388672
2012-01-19,49.17448425292969
2012-01-20,48.51047897338867
2012-01-23,49.16500473022461
2012-01-24,49.781578063964844
2012-01-25,50.78706741333008
2012-01-26,49.62031173706055
2012-01-27,49.762603759765625
2012-01-30,49.753116607666016
2012-01-31,50.17997741699219
2012-02-01,51.896915435791016
2012-02-02,51.982276916503906
2012-02-03,53.39567565917969
2012-02-06,52.87396240234375
2012-02-07,52.51350021362305
2012-02-08,53.12058639526367
2012-02-09,53.186981201171875
2012-02-10,52.66526794433594
2012-02-13,52.83600997924805
2012-02-14,52.978294372558594
2012-02-15,52.9877815246582
2012-02-16,53.708702087402344
2012-02-17,53.481056213378906
2012-02-21,53.044700622558594
2012-02-22,52.96882247924805
2012-02-23,53.234413146972656
2012-02-24,53.74665451049805
2012-02-27,53.52848434448242
2012-02-28,54.29682540893555
2012-02-29,53.708702087402344
2012-03-01,54.23989486694336
2012-03-02,54.30631637573242
2012-03-05,53.651771545410156
2012-03-06,52.579898834228516
2012-03-07,52.409141540527344
2012-03-08,53.205955505371094
2012-03-09,53.37671661376953
2012-03-12,52.54195785522461
2012-03-13,54.272430419921875
2012-03-14,54.918975830078125
2012-03-15,55.14718246459961
2012-03-16,55.06159973144531
2012-03-19,55.080631256103516
2012-03-20,54.4340705871582
2012-03-21,54.17735290527344
2012-03-22,53.67341613769531
2012-03-23,53.95866012573242
2012-03-26,55.289798736572266
2012-03-27,54.79536056518555
2012-03-28,53.758995056152344
2012-03-29,53.3026008605957
2012-03-30,53.60685729980469
2012-04-02,53.60685729980469
2012-04-03,53.407196044921875
2012-04-04,52.846195220947266
2012-04-05,53.14096450805664
2012-04-09,51.847862243652344
2012-04-10,50.497703552246094
2012-04-11,50.73541259765625
2012-04-12,52.408836364746094
2012-04-13,51.43901443481445
2012-04-16,51.00164794921875
2012-04-17,51.41999435424805
2012-04-18,51.838348388671875
2012-04-19,51.695709228515625
2012-04-20,51.47703552246094
2012-04-23,51.106224060058594
2012-04-24,50.14591598510742
2012-04-25,52.36130905151367
2012-04-26,52.209171295166016
2012-04-27,52.209171295166016
2012-04-30,52.912776947021484
2012-05-01,53.35014343261719
2012-05-02,52.87474060058594
2012-05-03,52.52294921875
2012-05-04,51.37245559692383
2012-05-07,51.37245559692383
2012-05-08,51.14427947998047
2012-05-09,50.71639633178711
2012-05-10,50.830482482910156
2012-05-11,50.6783561706543
2012-05-14,49.95573043823242
2012-05-15,49.28067398071289
2012-05-16,49.00492858886719
2012-05-17,48.63410568237305
2012-05-18,48.05412673950195
2012-05-21,49.36623764038086
2012-05-22,48.814762115478516
2012-05-23,48.47248458862305
2012-05-24,49.641963958740234
2012-05-25,49.138057708740234
2012-05-29,49.176082611083984
2012-05-30,48.65311813354492
2012-05-31,47.997066497802734
2012-06-01,46.71346664428711
2012-06-04,46.23806381225586
2012-06-05,46.951171875
2012-06-06,47.64525604248047
2012-06-07,48.15872573852539
2012-06-08,48.36787796020508
2012-06-11,47.274444580078125
2012-06-12,47.8354377746582
2012-06-13,47.53036880493164
2012-06-14,48.27392578125
2012-06-15,48.83635330200195
2012-06-18,48.521793365478516
2012-06-19,49.49412536621094
2012-06-20,49.21767807006836
2012-06-21,48.04514694213867
2012-06-22,48.65523910522461
2012-06-25,47.50177764892578
2012-06-26,47.22533416748047
2012-06-27,48.51224899291992
2012-06-28,48.18812942504883
2012-06-29,49.48457717895508
2012-07-02,48.97935485839844
2012-07-03,50.33301544189453
2012-07-05,50.13280487060547
2012-07-06,49.02703094482422
2012-07-09,49.17000198364258
2012-07-10,48.78870391845703
2012-07-11,49.3034782409668
2012-07-12,49.04608917236328
2012-07-13,49.6085205078125
2012-07-16,49.47506332397461
2012-07-17,49.87543487548828
2012-07-18,50.742923736572266
2012-07-19,50.5522575378418
2012-07-20,49.61805725097656
2012-07-23,48.33113479614258
2012-07-24,47.45411682128906
2012-07-25,51.61039352416992
2012-07-26,52.134708404541016
2012-07-27,53.478824615478516
2012-07-30,53.44070053100586
2012-07-31,53.06892013549805
2012-08-01,53.059391021728516
2012-08-02,51.84870529174805
2012-08-03,53.9554557800293
2012-08-06,53.93640899658203
2012-08-07,54.47975540161133
2012-08-08,54.62275314331055
2012-08-09,54.28910446166992
2012-08-10,54.40348815917969
2012-08-13,54.32722854614258
2012-08-14,54.060302734375
2012-08-15,54.870609283447266
2012-08-16,53.90779495239258
2012-08-17,53.965003967285156
2012-08-20,53.917320251464844
2012-08-21,53.7457389831543
2012-08-22,53.917320251464844
2012-08-23,53.679012298583984
2012-08-24,53.945926666259766
2012-08-27,53.993587493896484
2012-08-28,53.65040969848633
2012-08-29,54.49881362915039
2012-08-30,54.31770706176758
2012-08-31,54.67041778564453
2012-09-04,54.632301330566406
2012-09-05,54.374916076660156
2012-09-06,55.50930404663086
2012-09-07,56.17659378051758
2012-09-10,56.29098892211914
2012-09-11,56.31959533691406
2012-09-12,56.557918548583984
2012-09-13,57.29354476928711
2012-09-14,57.90497589111328
2012-09-17,57.50371170043945
2012-09-18,57.30310821533203
2012-09-19,57.073814392089844
2012-09-20,57.05470657348633
2012-09-21,57.045135498046875
2012-09-24,56.81585693359375
2012-09-25,56.376380920410156
2012-09-26,56.09931945800781
2012-09-27,56.78718948364258
2012-09-28,56.20441818237305
2012-10-01,56.58658218383789
2012-10-02,57.05470657348633
2012-10-03,57.08335876464844
2012-10-04,57.60880661010742
2012-10-05,58.18203353881836
2012-10-08,57.79990005493164
2012-10-09,56.25218200683594
2012-10-10,55.803157806396484
2012-10-11,56.52924728393555
2012-10-12,56.213966369628906
2012-10-15,56.77763748168945
2012-10-16,57.58015060424805
2012-10-17,57.828556060791016
2012-10-18,56.36682891845703
2012-10-19,55.44967269897461
2012-10-22,55.84138107299805
2012-10-23,55.03887176513672
2012-10-24,57.66615295410156
2012-10-25,58.94633865356445
2012-10-26,58.31578826904297
2012-10-31,58.33489227294922
2012-11-01,59.64374923706055
2012-11-02,58.755245208740234
2012-11-05,59.16606521606445
2012-11-06,59.060977935791016
2012-11-07,58.13426208496094
2012-11-08,57.09291458129883
2012-11-09,57.981407165527344
2012-11-12,57.92408752441406
2012-11-13,58.45909118652344
2012-11-14,58.010066986083984
2012-11-15,57.742557525634766
2012-11-16,57.885860443115234
2012-11-19,58.66927719116211
2012-11-20,59.07053756713867
2012-11-21,58.4304313659668
2012-11-23,59.84438705444336
2012-11-26,59.538658142089844
2012-11-27,59.414466857910156
2012-11-28,59.9494743347168
2012-11-29,60.675559997558594
2012-11-30,60.7137451171875
2012-12-03,60.675559997558594
2012-12-04,60.771087646484375
2012-12-05,61.10546875
2012-12-06,61.49716567993164
2012-12-07,61.41119384765625
2012-12-10,61.88887023925781
2012-12-11,62.36654281616211
2012-12-12,62.24238967895508
2012-12-13,62.16575241088867
2012-12-14,61.485877990722656
2012-12-17,62.050865173339844
2012-12-18,62.481746673583984
2012-12-19,62.00295639038086
2012-12-20,62.38602828979492
2012-12-21,61.10285186767578
2012-12-24,61.22732162475586
2012-12-26,60.595333099365234
2012-12-27,60.729393005371094
2012-12-28,60.24102020263672
2012-12-31,61.07411575317383
2013-01-02,62.24236297607422
2013-01-03,62.050865173339844
2013-01-04,62.596675872802734
2013-01-07,63.08502197265625
2013-01-08,62.692420959472656
2013-01-09,64.85653686523438
2013-01-10,64.67460632324219
2013-01-11,64.68417358398438
2013-01-14,64.69377136230469
2013-01-15,64.86613464355469
2013-01-16,64.84698486328125
2013-01-17,66.00560760498047
2013-01-18,66.45571899414062
2013-01-22,66.72380828857422
2013-01-23,66.83869171142578
2013-01-24,66.80042266845703
2013-01-25,68.18888854980469
2013-01-28,67.74842834472656
2013-01-29,67.43238067626953
2013-01-30,67.40365600585938
2013-01-31,69.07943725585938
2013-02-01,71.60745239257812
2013-02-04,69.36673736572266
2013-02-05,71.61698913574219
2013-02-06,70.69775390625
2013-02-07,70.67857360839844
2013-02-08,71.42545318603516
2013-02-11,71.57869720458984
2013-02-12,71.41593933105469
2013-02-13,71.91387176513672
2013-02-14,71.70319366455078
2013-02-15,71.27228546142578
2013-02-19,71.81812286376953
2013-02-20,69.55819702148438
2013-02-21,69.03153228759766
2013-02-22,69.85506439208984
2013-02-25,68.5623779296875
2013-02-26,70.13276672363281
2013-02-27,71.09990692138672
2013-02-28,70.66903686523438
2013-03-01,71.60745239257812
2013-03-04,72.13409423828125
2013-03-05,73.18742370605469
2013-03-06,73.4172592163086
2013-03-07,73.2448959350586
2013-03-08,73.77154541015625
2013-03-11,73.94391632080078
2013-03-12,74.4035873413086
2013-03-13,74.4707260131836
2013-03-14,74.21168518066406
2013-03-15,74.01980590820312
2013-03-18,73.68397521972656
2013-03-19,74.26924896240234
2013-03-20,74.42274475097656
2013-03-21,73.52091217041016
2013-03-22,72.87810516357422
2013-03-25,71.65960693359375
2013-03-26,71.8610610961914
2013-03-27,72.12010192871094
2013-03-28,73.38656616210938
2013-04-01,72.46549987792969
2013-04-02,75.37256622314453
2013-04-03,74.93125915527344
2013-04-04,74.75855255126953
2013-04-05,74.02938842773438
2013-04-08,75.1615219116211
2013-04-09,75.19987487792969
2013-04-10,78.03978729248047
2013-04-11,76.66783142089844
2013-04-12,76.36077117919922
2013-04-15,75.39175415039062
2013-04-16,78.50032806396484
2013-04-17,78.19330596923828
2013-04-18,76.83092498779297
2013-04-19,76.7829360961914
2013-04-22,76.70618438720703
2013-04-23,77.3681869506836
2013-04-24,77.90547943115234
2013-04-25,76.8692626953125
2013-04-26,77.83832550048828
2013-04-29,77.48330688476562
2013-04-30,77.40656280517578
2013-05-01,77.4449234008789
2013-05-02,78.2892074584961
2013-05-03,78.83612060546875
2013-05-06,79.09518432617188
2013-05-07,80.50553131103516
2013-05-08,80.69738006591797
2013-05-09,80.09295654296875
2013-05-10,81.033203125
2013-05-13,80.96604919433594
2013-05-14,81.27306365966797
2013-05-15,82.52027893066406
2013-05-16,82.0309829711914
2013-05-17,82.7697525024414
2013-05-20,83.25906372070312
2013-05-21,83.80592346191406
2013-05-22,82.77935028076172
2013-05-23,82.21330261230469
2013-05-24,83.68122100830078
2013-05-28,84.69820404052734
2013-05-29,83.8155288696289
2013-05-30,85.15870666503906
2013-05-31,84.71742248535156
2013-06-03,84.91886901855469
2013-06-04,84.68863677978516
2013-06-05,82.70260620117188
2013-06-06,83.42217254638672
2013-06-07,81.1483383178711
2013-06-10,82.31883239746094
2013-06-11,81.9542465209961
2013-06-12,80.92767333984375
2013-06-13,82.032958984375
2013-06-14,81.8119125366211
2013-06-17,82.22518920898438
2013-06-18,82.83072662353516
2013-06-19,81.39862823486328
2013-06-20,78.48635864257812
2013-06-21,79.86077880859375
2013-06-24,79.04380798339844
2013-06-25,79.89924621582031
2013-06-26,80.15872955322266
2013-06-27,82.05220031738281
2013-06-28,81.34095001220703
2013-07-01,82.99407958984375
2013-07-02,81.68695831298828
2013-07-03,81.64851379394531
2013-07-05,82.1002426147461
2013-07-08,82.60005950927734
2013-07-09,83.87834930419922
2013-07-10,84.61842346191406
2013-07-11,84.98363494873047
2013-07-12,84.76255798339844
2013-07-15,84.81063842773438
2013-07-16,84.1570816040039
2013-07-17,84.37812805175781
2013-07-18,85.50263214111328
2013-07-19,86.09855651855469
2013-07-22,86.81942749023438
2013-07-23,86.0408935546875
2013-07-24,87.08857727050781
2013-07-25,87.70366668701172
2013-07-26,87.0693130493164
2013-07-29,86.88671875
2013-07-30,86.96360778808594
2013-07-31,87.56910705566406
2013-08-01,88.4437484741211
2013-08-02,88.24193572998047
2013-08-05,88.47258758544922
2013-08-06,88.50141143798828
2013-08-07,88.11695861816406
2013-08-08,88.3860855102539
2013-08-09,88.87627410888672
2013-08-12,88.59751892089844
2013-08-13,89.04926300048828
2013-08-14,88.4822006225586
2013-08-15,87.75171661376953
2013-08-16,87.16543579101562
2013-08-19,86.90591430664062
2013-08-20,86.80979919433594
2013-08-21,86.56953430175781
2013-08-22,86.83865356445312
2013-08-23,87.31920623779297
2013-08-26,86.8482666015625
2013-08-27,85.37770080566406
2013-08-28,85.44497680664062
2013-08-29,85.7044906616211
2013-08-30,85.37770080566406
2013-09-03,86.61759185791016
2013-09-04,87.31920623779297
2013-09-05,87.15582275390625
2013-09-06,86.99241638183594
2013-09-09,87.56910705566406
2013-09-10,87.24231719970703
2013-09-11,87.27115631103516
2013-09-12,87.6755142211914
2013-09-13,87.7140121459961
2013-09-16,88.34939575195312
2013-09-17,89.81273651123047
