Date,LII
2011-06-06,36.96540069580078
2011-06-07,35.974891662597656
2011-06-08,36.0081901550293
2011-06-09,35.958251953125
2011-06-10,36.049808502197266
2011-06-13,36.049808502197266
2011-06-14,36.92377471923828
2011-06-15,35.783424377441406
2011-06-16,35.783424377441406
2011-06-17,36.099735260009766
2011-06-20,35.79176712036133
2011-06-21,35.875003814697266
2011-06-22,35.7418327331543
2011-06-23,35.93325424194336
2011-06-24,35.83296203613281
2011-06-27,35.707584381103516
2011-06-28,35.79117202758789
2011-06-29,35.91655731201172
2011-06-30,36.000144958496094
2011-07-01,36.47658157348633
2011-07-05,36.02521896362305
2011-07-06,35.824607849121094
2011-07-07,36.142234802246094
2011-07-08,35.73268127441406
2011-07-11,35.19772720336914
2011-07-12,35.6072998046875
2011-07-13,36.593589782714844
2011-07-14,35.757747650146484
2011-07-15,35.28131103515625
2011-07-18,34.487247467041016
2011-07-19,35.247867584228516
2011-07-20,35.49862289428711
2011-07-21,34.71291732788086
2011-07-22,35.12248992919922
2011-07-25,34.45382308959961
2011-07-26,31.327735900878906
2011-07-27,30.02379608154297
2011-07-28,29.83991241455078
2011-07-29,30.9097957611084
2011-08-01,30.550378799438477
2011-08-02,29.25481414794922
2011-08-03,28.85360336303711
2011-08-04,28.051189422607422
2011-08-05,27.95924949645996
2011-08-08,26.17051887512207
2011-08-09,26.93950080871582
2011-08-10,24.891666412353516
2011-08-11,26.212312698364258
2011-08-12,26.20395278930664
2011-08-15,26.822492599487305
2011-08-16,26.078580856323242
2011-08-17,25.560344696044922
2011-08-18,23.77998924255371
2011-08-19,23.09459114074707
2011-08-22,23.44564437866211
2011-08-23,24.682708740234375
2011-08-24,25.025405883789062
2011-08-25,24.05580711364746
2011-08-26,25.31795310974121
2011-08-29,26.32933807373047
2011-08-30,26.011709213256836
2011-08-31,26.095298767089844
2011-09-01,25.334667205810547
2011-09-02,24.248056411743164
2011-09-06,24.231340408325195
2011-09-07,25.443328857421875
2011-09-08,24.900020599365234
2011-09-09,24.2814998626709
2011-09-12,24.465381622314453
2011-09-13,24.891666412353516
2011-09-14,25.309593200683594
2011-09-15,26.028427124023438
2011-09-16,25.6940860748291
2011-09-19,25.058835983276367
2011-09-20,24.331645965576172
2011-09-21,22.877260208129883
2011-09-22,21.138694763183594
2011-09-23,22.685014724731445
2011-09-26,23.888641357421875
2011-09-27,24.891666412353516
2011-09-28,23.84891128540039
2011-09-29,24.370288848876953
2011-09-30,21.679296493530273
2011-10-03,21.376567840576172
2011-10-04,22.066123962402344
2011-10-05,22.55386734008789
2011-10-06,23.630260467529297
2011-10-07,23.033201217651367
2011-10-10,24.403919219970703
2011-10-11,24.260971069335938
2011-10-12,25.093486785888672
2011-10-13,24.698251724243164
2011-10-14,24.81598663330078
2011-10-17,23.84891128540039
2011-10-18,24.647798538208008
2011-10-19,24.1684627532959
2011-10-20,23.50412368774414
2011-10-21,23.82368278503418
2011-10-24,24.76552963256836
2011-10-25,26.99400520324707
2011-10-26,27.153783798217773
2011-10-27,28.751543045043945
2011-10-28,28.53291130065918
2011-10-31,27.069686889648438
2011-11-01,26.169889450073242
2011-11-02,27.09491539001465
2011-11-03,27.902217864990234
2011-11-04,27.96108055114746
2011-11-07,27.79289436340332
2011-11-08,28.230175018310547
2011-11-09,26.640811920166016
2011-11-10,26.775360107421875
2011-11-11,27.82651710510254
2011-11-14,27.843341827392578
2011-11-15,27.490154266357422
2011-11-16,26.708086013793945
2011-11-17,26.026927947998047
2011-11-18,26.380125045776367
2011-11-21,25.9932918548584
2011-11-22,25.732603073120117
2011-11-23,24.874847412109375
2011-11-25,24.521657943725586
2011-11-28,25.44668960571289
2011-11-29,25.825103759765625
2011-11-30,27.860170364379883
2011-12-01,28.0451717376709
2011-12-02,28.566556930541992
2011-12-05,29.10474395751953
2011-12-06,29.197250366210938
2011-12-07,29.27293586730957
2011-12-08,28.29746437072754
2011-12-09,29.222482681274414
2011-12-12,28.91974639892578
2011-12-13,28.541316986083984
2011-12-14,26.901506423950195
2011-12-15,27.380836486816406
2011-12-16,27.5153865814209
2011-12-19,27.02763557434082
2011-12-20,28.32268524169922
2011-12-21,28.667455673217773
2011-12-22,28.625417709350586
2011-12-23,28.53291130065918
2011-12-27,28.33108901977539
2011-12-28,27.468727111816406
2011-12-29,28.796085357666016
2011-12-30,28.53399658203125
2012-01-03,29.371000289916992
2012-01-04,29.861366271972656
2012-01-05,30.047359466552734
2012-01-06,29.912084579467773
2012-01-09,30.503894805908203
2012-01-10,32.09334182739258
2012-01-11,32.1356201171875
2012-01-12,32.36389923095703
2012-01-13,31.991886138916016
2012-01-17,32.253990173339844
2012-01-18,32.52452087402344
2012-01-19,31.949617385864258
2012-01-20,31.366262435913086
2012-01-23,31.214086532592773
2012-01-24,31.493074417114258
2012-01-25,32.19479751586914
2012-01-26,31.52690315246582
2012-01-27,31.805889129638672
2012-01-30,31.070362091064453
2012-01-31,30.605350494384766
2012-02-01,30.943525314331055
2012-02-02,32.66824722290039
2012-02-03,33.691261291503906
2012-02-06,33.36154556274414
2012-02-07,33.26008605957031
2012-02-08,32.972625732421875
2012-02-09,33.116336822509766
2012-02-10,33.09099197387695
2012-02-13,33.462989807128906
2012-02-14,33.12480163574219
2012-02-15,32.811988830566406
2012-02-16,33.5052604675293
2012-02-17,33.682804107666016
2012-02-21,33.5052604675293
2012-02-22,33.45452117919922
2012-02-23,33.77580261230469
2012-02-24,32.972625732421875
2012-02-27,33.133262634277344
2012-02-28,32.752811431884766
2012-02-29,33.0825309753418
2012-03-01,33.39535140991211
2012-03-02,33.77580261230469
2012-03-05,33.51371383666992
2012-03-06,32.43998336791992
2012-03-07,32.76125717163086
2012-03-08,33.47142791748047
2012-03-09,34.545166015625
2012-03-12,34.60435485839844
2012-03-13,35.86405944824219
2012-03-14,35.6527099609375
2012-03-15,36.12615203857422
2012-03-16,35.50897979736328
2012-03-19,35.246891021728516
2012-03-20,34.10552215576172
2012-03-21,33.70814895629883
2012-03-22,33.35306167602539
2012-03-23,33.30234146118164
2012-03-26,33.7335319519043
2012-03-27,33.85188293457031
2012-03-28,33.78395080566406
2012-03-29,33.970787048339844
2012-03-30,34.2255744934082
2012-04-02,33.868865966796875
2012-04-03,33.868865966796875
2012-04-04,33.333831787109375
2012-04-05,32.815773010253906
2012-04-09,32.22979736328125
2012-04-10,31.380525588989258
2012-04-11,31.94951820373535
2012-04-12,32.628929138183594
2012-04-13,32.357177734375
2012-04-16,32.552513122558594
2012-04-17,32.84126663208008
2012-04-18,32.40812683105469
2012-04-19,32.0769157409668
2012-04-20,32.92618942260742
2012-04-23,32.535526275634766
2012-04-24,36.17039489746094
2012-04-25,35.95807647705078
2012-04-26,36.45915603637695
2012-04-27,37.096092224121094
2012-04-30,36.858299255371094
2012-05-01,37.23197937011719
2012-05-02,37.60565185546875
2012-05-03,37.011173248291016
2012-05-04,36.62049102783203
2012-05-07,37.16403579711914
2012-05-08,36.61200714111328
2012-05-09,36.501617431640625
2012-05-10,36.76488494873047
2012-05-11,37.2574577331543
2012-05-14,36.39119338989258
2012-05-15,36.55255126953125
2012-05-16,36.22983932495117
2012-05-17,34.78608703613281
2012-05-18,34.47185516357422
2012-05-21,35.64385223388672
2012-05-22,36.03450012207031
2012-05-23,36.212860107421875
2012-05-24,36.53557586669922
2012-05-25,36.43366622924805
2012-05-29,37.46976852416992
2012-05-30,36.051513671875
2012-05-31,36.425174713134766
2012-06-01,35.006893157958984
2012-06-04,33.41028594970703
2012-06-05,33.520668029785156
2012-06-06,35.0153923034668
2012-06-07,35.30413818359375
2012-06-08,35.983558654785156
2012-06-11,36.076969146728516
2012-06-12,36.20436096191406
2012-06-13,34.83977127075195
2012-06-14,35.04446029663086
2012-06-15,36.4090576171875
2012-06-18,36.835506439208984
2012-06-19,37.3045654296875
2012-06-20,36.76726531982422
2012-06-21,35.607364654541016
2012-06-22,36.69050598144531
2012-06-25,36.281131744384766
2012-06-26,36.9975471496582
2012-06-27,37.40692138671875
2012-06-28,37.42397689819336
2012-06-29,39.76936340332031
2012-07-02,39.411170959472656
2012-07-03,40.39197540283203
2012-07-05,41.19365310668945
2012-07-06,40.57106399536133
2012-07-09,40.32373809814453
2012-07-10,39.68408966064453
2012-07-11,39.34293746948242
2012-07-12,39.70966720581055
2012-07-13,40.95484924316406
2012-07-16,40.42607879638672
2012-07-17,39.40263366699219
2012-07-18,39.93994903564453
2012-07-19,39.991119384765625
2012-07-20,39.36851119995117
2012-07-23,39.539100646972656
2012-07-24,37.91863250732422
2012-07-25,35.87174987792969
2012-07-26,36.895206451416016
2012-07-27,38.04657745361328
2012-07-30,38.0721435546875
2012-07-31,37.24486541748047
2012-08-01,36.29817199707031
2012-08-02,36.40053176879883
2012-08-03,38.08068084716797
2012-08-06,37.44955825805664
2012-08-07,38.472991943359375
2012-08-08,38.53269577026367
2012-08-09,38.652103424072266
2012-08-10,38.78004837036133
2012-08-13,38.430362701416016
2012-08-14,39.087066650390625
2012-08-15,39.38557434082031
2012-08-16,40.11050796508789
2012-08-17,40.51137924194336
2012-08-20,40.246971130371094
2012-08-21,40.27256774902344
2012-08-22,40.46018600463867
2012-08-23,40.51137924194336
2012-08-24,40.2640380859375
2012-08-27,40.39197540283203
2012-08-28,40.17873764038086
2012-08-29,39.84611892700195
2012-08-30,39.735267639160156
2012-08-31,40.519893646240234
2012-09-04,40.929283142089844
2012-09-05,40.14463424682617
2012-09-06,40.161685943603516
2012-09-07,39.001773834228516
2012-09-10,38.89942932128906
2012-09-11,39.26617431640625
2012-09-12,39.522029876708984
2012-09-13,39.19794845581055
2012-09-14,39.64143753051758
2012-09-17,39.786434173583984
2012-09-18,40.46018600463867
2012-09-19,41.577449798583984
2012-09-20,41.76509475708008
2012-09-21,43.138206481933594
2012-09-24,43.24907684326172
2012-09-25,42.53266525268555
2012-09-26,41.65421676635742
2012-09-27,41.54334259033203
2012-09-28,41.24482727050781
2012-10-01,40.298152923583984
2012-10-02,40.61505126953125
2012-10-03,41.22316360473633
2012-10-04,41.68567657470703
2012-10-05,41.60002899169922
2012-10-08,41.44584274291992
2012-10-09,40.25532531738281
2012-10-10,39.904170989990234
2012-10-11,39.27035903930664
2012-10-12,39.0305290222168
2012-10-15,40.126853942871094
2012-10-16,40.73495101928711
2012-10-17,41.44584274291992
2012-10-18,41.39446258544922
2012-10-19,41.540077209472656
2012-10-22,42.52504348754883
2012-10-23,42.54216003417969
2012-10-24,43.00467300415039
2012-10-25,42.722023010253906
2012-10-26,42.60213851928711
2012-10-31,42.867645263671875
2012-11-01,44.494972229003906
2012-11-02,43.921112060546875
2012-11-05,44.61489486694336
2012-11-06,44.64915466308594
2012-11-07,44.21232604980469
2012-11-08,43.7155647277832
2012-11-09,43.08176040649414
2012-11-12,42.910457611083984
2012-11-13,42.9447135925293
2012-11-14,42.002586364746094
2012-11-15,41.480106353759766
2012-11-16,42.122493743896484
2012-11-19,43.10746383666992
2012-11-20,43.732696533203125
2012-11-21,44.02390670776367
2012-11-23,44.53779220581055
2012-11-26,44.73480987548828
2012-11-27,44.931785583496094
2012-11-28,44.58063888549805
2012-11-29,44.99175262451172
2012-11-30,45.043148040771484
2012-12-03,44.37507247924805
2012-12-04,44.674842834472656
2012-12-05,44.16094970703125
2012-12-06,43.74125671386719
2012-12-07,43.749820709228516
2012-12-10,44.22946548461914
2012-12-11,43.672752380371094
2012-12-12,44.126686096191406
2012-12-13,44.126678466796875
2012-12-14,43.79135513305664
2012-12-17,44.84036636352539
2012-12-18,45.889339447021484
2012-12-19,46.29347229003906
2012-12-20,45.691585540771484
2012-12-21,45.063899993896484
2012-12-24,45.02091598510742
2012-12-26,44.470619201660156
2012-12-27,44.427635192871094
2012-12-28,44.17828369140625
2012-12-31,45.158485412597656
2013-01-02,46.82657241821289
2013-01-03,46.82657241821289
2013-01-04,47.05012512207031
2013-01-07,46.680397033691406
2013-01-08,47.14470672607422
2013-01-09,47.45425033569336
2013-01-10,47.34247970581055
2013-01-11,47.39406204223633
2013-01-14,47.548824310302734
2013-01-15,47.428443908691406
2013-01-16,46.68899917602539
2013-01-17,48.167903900146484
2013-01-18,48.6923942565918
2013-01-22,48.36566925048828
2013-01-23,48.907371520996094
2013-01-24,49.380271911621094
2013-01-25,49.61240768432617
2013-01-28,49.345882415771484
2013-01-29,49.50065994262695
2013-01-30,48.59782409667969
2013-01-31,49.449066162109375
2013-02-01,49.492042541503906
2013-02-04,49.603816986083984
2013-02-05,50.558250427246094
2013-02-06,50.231502532958984
2013-02-07,50.07674026489258
2013-02-08,50.326087951660156
2013-02-11,50.30030822753906
2013-02-12,51.05694580078125
2013-02-13,51.435279846191406
2013-02-14,50.988162994384766
2013-02-15,51.0483512878418
2013-02-19,50.73020553588867
2013-02-20,49.84459686279297
2013-02-21,49.689815521240234
2013-02-22,50.02515411376953
2013-02-25,48.89016342163086
2013-02-26,49.492042541503906
2013-02-27,50.81619644165039
2013-02-28,50.790401458740234
2013-03-01,50.334686279296875
2013-03-04,52.01996612548828
2013-03-05,52.578853607177734
2013-03-06,52.63045120239258
2013-03-07,52.785213470458984
2013-03-08,53.189334869384766
2013-03-11,53.52467346191406
2013-03-12,53.0689697265625
2013-03-13,53.713836669921875
2013-03-14,54.573673248291016
2013-03-15,54.522090911865234
2013-03-18,54.771427154541016
2013-03-19,54.94340896606445
2013-03-20,56.18154525756836
2013-03-21,54.831626892089844
2013-03-22,54.80582809448242
2013-03-25,54.86601257324219
2013-03-26,55.12477111816406
2013-03-27,54.667633056640625
2013-03-28,54.76251983642578
2013-04-01,54.59000778198242
2013-04-02,54.2967529296875
2013-04-03,52.07139205932617
2013-04-04,52.830421447753906
2013-04-05,53.11505889892578
2013-04-08,53.54633331298828
2013-04-09,53.4600830078125
2013-04-10,54.0897331237793
2013-04-11,54.43474197387695
2013-04-12,54.081111907958984
2013-04-15,51.31236267089844
2013-04-16,52.442283630371094
2013-04-17,51.54524230957031
2013-04-18,51.829872131347656
2013-04-19,53.33070755004883
2013-04-22,53.66708755493164
2013-04-23,53.356571197509766
2013-04-24,53.86547088623047
2013-04-25,54.22773742675781
2013-04-26,53.710208892822266
2013-04-29,54.02935028076172
2013-04-30,53.477317810058594
2013-05-01,51.93337631225586
2013-05-02,52.35603332519531
2013-05-03,53.32207107543945
2013-05-06,53.830963134765625
2013-05-07,54.374366760253906
2013-05-08,54.61587905883789
2013-05-09,54.771141052246094
2013-05-10,54.71075439453125
2013-05-13,54.702144622802734
2013-05-14,55.64229965209961
2013-05-15,56.2460823059082
2013-05-16,55.27141189575195
2013-05-17,56.06494903564453
2013-05-20,55.87517166137695
2013-05-21,56.13394546508789
2013-05-22,55.27141189575195
2013-05-23,55.35767364501953
2013-05-24,55.133399963378906
2013-05-28,55.57329177856445
2013-05-29,55.27141189575195
2013-05-30,55.616424560546875
2013-05-31,55.19377517700195
2013-06-03,54.736629486083984
2013-06-04,54.2967529296875
2013-06-05,53.934478759765625
2013-06-06,54.82289123535156
2013-06-07,55.331783294677734
2013-06-10,55.616424560546875
2013-06-11,54.60725784301758
2013-06-12,54.477874755859375
2013-06-13,54.94363021850586
2013-06-14,55.211029052734375
2013-06-17,55.75443649291992
2013-06-18,56.20294952392578
2013-06-19,55.17654037475586
2013-06-20,52.787296295166016
2013-06-21,52.528541564941406
2013-06-24,52.718292236328125
2013-06-25,53.761966705322266
2013-06-26,54.84430694580078
2013-06-27,56.29895782470703
2013-06-28,55.88335418701172
2013-07-01,56.59337615966797
2013-07-02,56.37689971923828
2013-07-03,56.54142379760742
2013-07-05,57.38130569458008
2013-07-08,57.147525787353516
2013-07-09,57.52851104736328
2013-07-10,57.73633575439453
2013-07-11,59.5113639831543
2013-07-12,59.32954406738281
2013-07-15,59.10440444946289
2013-07-16,58.541587829589844
2013-07-17,58.5156135559082
2013-07-18,60.134765625
2013-07-19,60.611000061035156
2013-07-22,62.65446853637695
2013-07-23,63.459774017333984
2013-07-24,63.589599609375
2013-07-25,63.01812744140625
2013-07-26,62.40336608886719
2013-07-29,62.23887634277344
2013-07-30,62.108970642089844
2013-07-31,62.18687438964844
2013-08-01,63.173980712890625
2013-08-02,63.06144332885742
2013-08-05,62.940208435058594
2013-08-06,61.83187484741211
2013-08-07,61.061248779296875
2013-08-08,61.07859802246094
2013-08-09,60.654300689697266
2013-08-12,61.15652084350586
2013-08-13,60.593719482421875
2013-08-14,59.4940299987793
2013-08-15,59.05243682861328
2013-08-16,59.98759078979492
2013-08-19,59.04379653930664
2013-08-20,59.92698287963867
2013-08-21,59.66721725463867
2013-08-22,60.58501434326172
2013-08-23,60.03953170776367
2013-08-26,59.857696533203125
2013-08-27,58.85328674316406
2013-08-28,59.251583099365234
2013-08-29,60.178077697753906
2013-08-30,59.44207763671875
2013-09-03,60.03953170776367
2013-09-04,60.10014724731445
2013-09-05,60.19539260864258
2013-09-06,61.061248779296875
2013-09-09,62.741058349609375
2013-09-10,63.01812744140625
2013-09-11,63.57227325439453
2013-09-12,63.00079345703125
2013-09-13,63.02676010131836
2013-09-16,63.25192642211914
2013-09-17,63.81475067138672
