Date,CF
2010-11-04,17.240957260131836
2010-11-05,17.423057556152344
2010-11-08,17.750261306762695
2010-11-09,17.8085994720459
2010-11-10,17.663368225097656
2010-11-11,18.188743591308594
2010-11-12,17.03548240661621
2010-11-15,16.68381118774414
2010-11-16,16.305091857910156
2010-11-17,16.609777450561523
2010-11-18,17.12091064453125
2010-11-19,16.759265899658203
2010-11-22,16.800567626953125
2010-11-23,17.29461669921875
2010-11-24,17.741676330566406
2010-11-26,17.485403060913086
2010-11-29,17.378612518310547
2010-11-30,17.194944381713867
2010-12-01,17.660520553588867
2010-12-02,17.619232177734375
2010-12-03,18.057756423950195
2010-12-06,17.832796096801758
2010-12-07,17.458345413208008
2010-12-08,17.274682998657227
2010-12-09,17.328779220581055
2010-12-10,17.51387596130371
2010-12-13,17.08531951904297
2010-12-14,16.723682403564453
2010-12-15,17.038326263427734
2010-12-16,17.340171813964844
2010-12-17,17.794355392456055
2010-12-20,18.023590087890625
2010-12-21,18.392345428466797
2010-12-22,18.34251594543457
2010-12-23,19.219560623168945
2010-12-27,19.11135482788086
2010-12-28,18.79241943359375
2010-12-29,19.19961929321289
2010-12-30,19.458744049072266
2010-12-31,19.242334365844727
2011-01-03,19.396100997924805
2011-01-04,19.218135833740234
2011-01-05,19.5057373046875
2011-01-06,19.650964736938477
2011-01-07,19.572649002075195
2011-01-10,19.29075050354004
2011-01-11,19.230947494506836
2011-01-12,20.190574645996094
2011-01-13,20.2845401763916
2011-01-14,20.825580596923828
2011-01-18,21.278337478637695
2011-01-19,19.95707130432129
2011-01-20,19.339157104492188
2011-01-21,18.97893714904785
2011-01-24,18.832290649414062
2011-01-25,18.61302947998047
2011-01-26,19.158342361450195
2011-01-27,19.04443359375
2011-01-28,19.07575225830078
2011-01-31,19.22667694091797
2011-02-01,19.705062866210938
2011-02-02,20.643335342407227
2011-02-03,20.248945236206055
2011-02-04,20.311594009399414
2011-02-07,20.819881439208984
2011-02-08,20.854047775268555
2011-02-09,21.644248962402344
2011-02-10,21.42341423034668
2011-02-11,21.419139862060547
2011-02-14,21.624305725097656
2011-02-15,20.501630783081055
2011-02-16,20.635549545288086
2011-02-17,21.058692932128906
2011-02-18,19.64252281188965
2011-02-22,18.806215286254883
2011-02-23,19.153850555419922
2011-02-24,19.094013214111328
2011-02-25,19.951688766479492
2011-02-28,20.128360748291016
2011-03-01,19.514297485351562
2011-03-02,19.24503517150879
2011-03-03,19.9659366607666
2011-03-04,19.135332107543945
2011-03-07,18.364559173583984
2011-03-08,18.370258331298828
2011-03-09,18.026901245117188
2011-03-10,17.663591384887695
2011-03-11,17.954238891601562
2011-03-14,17.94711685180664
2011-03-15,17.777572631835938
2011-03-16,18.07819366455078
2011-03-17,18.454317092895508
2011-03-18,18.15085792541504
2011-03-21,18.11380958557129
2011-03-22,17.461286544799805
2011-03-23,17.88016128540039
2011-03-24,17.925743103027344
2011-03-25,18.820466995239258
2011-03-28,18.2106876373291
2011-03-29,18.48708152770996
2011-03-30,18.893129348754883
2011-03-31,19.488649368286133
2011-04-01,19.84483528137207
2011-04-04,20.262279510498047
2011-04-05,20.45603370666504
2011-04-06,19.995849609375
2011-04-07,19.910371780395508
2011-04-08,19.73798179626465
2011-04-11,19.29490089416504
2011-04-12,19.065515518188477
2011-04-13,19.103986740112305
2011-04-14,19.046998977661133
2011-04-15,18.5184268951416
2011-04-18,18.942989349365234
2011-04-19,19.217952728271484
2011-04-20,18.98003578186035
2011-04-21,19.780725479125977
2011-04-25,19.794973373413086
2011-04-26,19.994428634643555
2011-04-27,19.84768295288086
2011-04-28,19.790695190429688
2011-04-29,20.166818618774414
2011-05-02,19.8619327545166
2011-05-03,18.942989349365234
2011-05-04,18.565446853637695
2011-05-05,18.4144229888916
2011-05-06,19.635393142700195
2011-05-09,20.34490203857422
2011-05-10,20.15542221069336
2011-05-11,19.561317443847656
2011-05-12,19.25335693359375
2011-05-13,19.04519271850586
2011-05-16,19.241952896118164
2011-05-17,19.140718460083008
2011-05-18,19.987621307373047
2011-05-19,20.164405822753906
2011-05-20,19.826507568359375
2011-05-23,21.06548309326172
2011-05-24,20.89439582824707
2011-05-25,21.52743148803711
2011-05-26,21.413368225097656
2011-05-27,22.126249313354492
2011-05-31,21.92521858215332
2011-06-01,21.115385055541992
2011-06-02,21.413368225097656
2011-06-03,21.587310791015625
2011-06-06,21.115385055541992
2011-06-07,20.96853256225586
2011-06-08,21.189523696899414
2011-06-09,22.07918930053711
2011-06-10,21.75127601623535
2011-06-13,21.4062442779541
2011-06-14,22.01360511779785
2011-06-15,21.10112762451172
2011-06-16,20.301284790039062
2011-06-17,19.398780822753906
2011-06-20,19.75664710998535
2011-06-21,20.927183151245117
2011-06-22,20.352611541748047
2011-06-23,20.38397216796875
2011-06-24,20.053203582763672
2011-06-27,20.527976989746094
2011-06-28,20.954273223876953
2011-06-29,21.29360580444336
2011-06-30,20.198623657226562
2011-07-01,19.89208984375
2011-07-05,20.40679359436035
2011-07-06,20.381120681762695
2011-07-07,20.77178382873535
2011-07-08,21.245132446289062
2011-07-11,20.6534481048584
2011-07-12,21.02983856201172
2011-07-13,21.40196418762207
2011-07-14,21.356340408325195
2011-07-15,21.987947463989258
2011-07-18,21.60869789123535
2011-07-19,22.33440589904785
2011-07-20,22.441333770751953
2011-07-21,22.9816951751709
2011-07-22,22.84766960144043
2011-07-25,22.85337257385254
2011-07-26,22.739316940307617
2011-07-27,22.223196029663086
2011-07-28,22.645214080810547
2011-07-29,22.1447811126709
2011-08-01,22.419950485229492
2011-08-02,21.801172256469727
2011-08-03,22.102014541625977
2011-08-04,20.187231063842773
2011-08-05,20.91008186340332
2011-08-08,19.711015701293945
2011-08-09,21.390548706054688
2011-08-10,21.327816009521484
2011-08-11,23.472185134887695
2011-08-12,24.045442581176758
2011-08-15,24.25130844116211
2011-08-16,23.98969268798828
2011-08-17,24.57581901550293
2011-08-18,23.47361946105957
2011-08-19,23.560823440551758
2011-08-22,24.384258270263672
2011-08-23,25.582239151000977
2011-08-24,25.074743270874023
2011-08-25,25.041854858398438
2011-08-26,25.782381057739258
2011-08-29,26.96178436279297
2011-08-30,27.130462646484375
2011-08-31,26.125473022460938
2011-09-01,26.089740753173828
2011-09-02,26.00254249572754
2011-09-06,26.545764923095703
2011-09-07,26.195526123046875
2011-09-08,26.461429595947266
2011-09-09,25.74520492553711
2011-09-12,25.309185028076172
2011-09-13,25.33205795288086
2011-09-14,25.692310333251953
2011-09-15,25.071876525878906
2011-09-16,25.038991928100586
2011-09-19,25.028989791870117
2011-09-20,23.397850036621094
2011-09-21,21.863910675048828
2011-09-22,20.999019622802734
2011-09-23,20.827472686767578
2011-09-26,21.74239730834961
2011-09-27,22.15125846862793
2011-09-28,20.725971221923828
2011-09-29,20.148426055908203
2011-09-30,17.639522552490234
2011-10-03,17.294994354248047
2011-10-04,17.741024017333984
2011-10-05,19.090532302856445
2011-10-06,20.405750274658203
2011-10-07,19.257795333862305
2011-10-10,20.069795608520508
2011-10-11,20.987581253051758
2011-10-12,20.671649932861328
2011-10-13,21.089080810546875
2011-10-14,21.515104293823242
2011-10-17,20.763141632080078
2011-10-18,21.244909286499023
2011-10-19,20.517257690429688
2011-10-20,21.059062957763672
2011-10-21,21.92966651916504
2011-10-24,22.750246047973633
2011-10-25,22.572988510131836
2011-10-26,23.10335922241211
2011-10-27,24.01828956604004
2011-10-28,24.322776794433594
2011-10-31,23.19770622253418
2011-11-01,22.677339553833008
2011-11-02,24.204133987426758
2011-11-03,24.92033576965332
2011-11-04,24.848859786987305
2011-11-07,24.877458572387695
2011-11-08,25.220552444458008
2011-11-09,23.796321868896484
2011-11-10,24.234771728515625
2011-11-11,24.7333927154541
2011-11-14,24.49698257446289
2011-11-15,24.287790298461914
2011-11-16,23.925281524658203
2011-11-17,21.233013153076172
2011-11-18,21.73306655883789
2011-11-21,21.399211883544922
2011-11-22,21.638500213623047
2011-11-23,20.747278213500977
2011-11-25,20.02370262145996
2011-11-28,20.924949645996094
2011-11-29,20.5982723236084
2011-11-30,20.030860900878906
2011-12-01,21.059635162353516
2011-12-02,20.16412353515625
2011-12-05,20.17272186279297
2011-12-06,21.03670883178711
2011-12-07,21.058210372924805
2011-12-08,20.33606719970703
2011-12-09,20.283044815063477
2011-12-12,19.966394424438477
2011-12-13,19.302995681762695
2011-12-14,18.622407913208008
2011-12-15,18.649635314941406
2011-12-16,18.610939025878906
2011-12-19,18.608076095581055
2011-12-20,19.762929916381836
2011-12-21,19.805917739868164
2011-12-22,20.45212173461914
2011-12-23,20.654150009155273
2011-12-27,20.891998291015625
2011-12-28,20.381912231445312
2011-12-29,20.63121795654297
2011-12-30,20.7730712890625
2012-01-03,22.038249969482422
2012-01-04,22.637178421020508
2012-01-05,22.87646484375
2012-01-06,22.637178421020508
2012-01-09,22.896509170532227
2012-01-10,23.814956665039062
2012-01-11,23.95107078552246
2012-01-12,23.826417922973633
2012-01-13,24.72336769104004
2012-01-17,24.741992950439453
2012-01-18,24.041337966918945
2012-01-19,24.52706527709961
2012-01-20,25.144615173339844
2012-01-23,24.856609344482422
2012-01-24,24.696142196655273
2012-01-25,25.942699432373047
2012-01-26,24.938289642333984
2012-01-27,25.732072830200195
2012-01-30,25.36957359313965
2012-01-31,25.415416717529297
2012-02-01,26.336729049682617
2012-02-02,26.120370864868164
2012-02-03,26.757976531982422
2012-02-06,26.85396957397461
2012-02-07,27.008726119995117
2012-02-08,27.15343475341797
2012-02-09,26.611833572387695
2012-02-10,25.86802101135254
2012-02-13,26.17818260192871
2012-02-14,25.544940948486328
2012-02-15,25.728731155395508
2012-02-16,25.256322860717773
2012-02-17,25.679912567138672
2012-02-21,26.463924407958984
2012-02-22,26.713781356811523
2012-02-23,26.897567749023438
2012-02-24,26.403621673583984
2012-02-27,27.15748405456543
2012-02-28,27.506389617919922
2012-02-29,26.708038330078125
2012-03-01,27.171831130981445
2012-03-02,27.031116485595703
2012-03-05,25.556432723999023
2012-03-06,24.262666702270508
2012-03-07,25.249143600463867
2012-03-08,26.27726173400879
2012-03-09,25.66411781311035
2012-03-12,25.84648895263672
2012-03-13,25.885251998901367
2012-03-14,26.061866760253906
2012-03-15,26.011619567871094
2012-03-16,26.451000213623047
2012-03-19,26.301677703857422
2012-03-20,26.41942024230957
2012-03-21,26.713781356811523
2012-03-22,26.196847915649414
2012-03-23,27.10434913635254
2012-03-26,26.999523162841797
2012-03-27,26.927730560302734
2012-03-28,26.29448890686035
2012-03-29,25.774688720703125
2012-03-30,26.226999282836914
2012-04-02,26.965057373046875
2012-04-03,27.03542709350586
2012-04-04,26.865985870361328
2012-04-05,26.799930572509766
2012-04-09,26.23992156982422
2012-04-10,25.708627700805664
2012-04-11,26.11212158203125
2012-04-12,27.123008728027344
2012-04-13,26.743925094604492
2012-04-16,26.245668411254883
2012-04-17,26.815719604492188
2012-04-18,26.746809005737305
2012-04-19,26.679309844970703
2012-04-20,26.804244995117188
2012-04-23,26.17818260192871
2012-04-24,26.047510147094727
2012-04-25,27.604042053222656
2012-04-26,27.71173858642578
2012-04-27,28.426822662353516
2012-04-30,27.72178077697754
2012-05-01,28.030506134033203
2012-05-02,28.736974716186523
2012-05-03,28.35645866394043
2012-05-04,26.40792465209961
2012-05-07,26.40792465209961
2012-05-08,26.262901306152344
2012-05-09,25.155807495117188
2012-05-10,24.72215461730957
2012-05-11,24.781169891357422
2012-05-14,23.860044479370117
2012-05-15,23.540525436401367
2012-05-16,23.104429244995117
2012-05-17,22.200572967529297
2012-05-18,22.597816467285156
2012-05-21,23.913299560546875
2012-05-22,23.241165161132812
2012-05-23,24.08168601989746
2012-05-24,24.191078186035156
2012-05-25,23.972309112548828
2012-05-29,24.927978515625
2012-05-30,24.838733673095703
2012-05-31,24.60558319091797
2012-06-01,23.328950881958008
2012-06-04,22.992172241210938
2012-06-05,24.012603759765625
2012-06-06,24.311973571777344
2012-06-07,23.94208335876465
2012-06-08,24.54225730895996
2012-06-11,23.952159881591797
2012-06-12,24.28606414794922
2012-06-13,23.62401008605957
2012-06-14,23.57651710510254
2012-06-15,23.76361083984375
2012-06-18,24.598384857177734
2012-06-19,26.030445098876953
2012-06-20,25.828954696655273
2012-06-21,25.198549270629883
2012-06-22,25.57420539855957
2012-06-25,26.433441162109375
2012-06-26,27.19193458557129
2012-06-27,27.402057647705078
2012-06-28,27.351682662963867
2012-06-29,27.884218215942383
2012-07-02,27.841032028198242
2012-07-03,28.691640853881836
2012-07-05,28.75063705444336
2012-07-06,28.23395347595215
2012-07-09,28.159120559692383
2012-07-10,27.485536575317383
2012-07-11,28.02094841003418
2012-07-12,27.848237991333008
2012-07-13,28.094343185424805
2012-07-16,28.590879440307617
2012-07-17,29.309078216552734
2012-07-18,29.680408477783203
2012-07-19,29.310514450073242
2012-07-20,29.183868408203125
2012-07-23,28.48870277404785
2012-07-24,27.91730499267578
2012-07-25,28.15047836303711
2012-07-26,28.010866165161133
2012-07-27,28.826932907104492
2012-07-30,28.425382614135742
2012-07-31,28.17494010925293
2012-08-01,28.010866165161133
2012-08-02,27.977764129638672
2012-08-03,29.07592010498047
2012-08-06,29.283170700073242
2012-08-07,29.658823013305664
2012-08-08,29.85455894470215
2012-08-09,30.636075973510742
2012-08-10,29.985755920410156
2012-08-13,30.09679412841797
2012-08-14,30.00882339477539
2012-08-15,30.500530242919922
2012-08-16,31.15949821472168
2012-08-17,31.237384796142578
2012-08-20,31.085983276367188
2012-08-21,30.48322868347168
2012-08-22,30.829307556152344
2012-08-23,29.809833526611328
2012-08-24,29.933828353881836
2012-08-27,29.695913314819336
2012-08-28,29.819927215576172
2012-08-29,29.920856475830078
2012-08-30,29.352733612060547
2012-08-31,29.85020637512207
2012-09-04,29.52431869506836
2012-09-05,30.030447006225586
2012-09-06,30.69662857055664
2012-09-07,30.99800682067871
2012-09-10,30.59137725830078
2012-09-11,30.467365264892578
2012-09-12,30.943220138549805
2012-09-13,31.788206100463867
2012-09-14,32.25540542602539
2012-09-17,31.782440185546875
2012-09-18,31.695926666259766
2012-09-19,32.12995529174805
2012-09-20,31.71321678161621
2012-09-21,31.535873413085938
2012-09-24,31.259002685546875
2012-09-25,30.878337860107422
2012-09-26,31.13211441040039
2012-09-27,31.740623474121094
2012-09-28,32.04631805419922
2012-10-01,32.373653411865234
2012-10-02,32.014591217041016
2012-10-03,31.720441818237305
2012-10-04,32.24242401123047
2012-10-05,32.00018310546875
2012-10-08,31.45942497253418
2012-10-09,31.45942497253418
2012-10-10,30.80767250061035
2012-10-11,30.970617294311523
2012-10-12,30.354888916015625
2012-10-15,30.24817657470703
2012-10-16,30.751422882080078
2012-10-17,31.14076805114746
2012-10-18,30.51206398010254
2012-10-19,29.8026123046875
2012-10-22,30.255393981933594
2012-10-23,29.639673233032227
2012-10-24,29.560380935668945
2012-10-25,29.359922409057617
2012-10-26,29.534404754638672
2012-10-31,29.587764739990234
2012-11-01,30.408239364624023
2012-11-02,28.69951057434082
2012-11-05,29.62958335876465
2012-11-06,29.75214195251465
2012-11-07,29.126323699951172
2012-11-08,28.226539611816406
2012-11-09,28.26836395263672
2012-11-12,28.435625076293945
2012-11-13,28.44571304321289
2012-11-14,28.210201263427734
2012-11-15,28.14663314819336
2012-11-16,28.259328842163086
2012-11-19,29.42536735534668
2012-11-20,29.738908767700195
2012-11-21,29.94554328918457
2012-11-23,30.360219955444336
2012-11-26,30.108808517456055
2012-11-27,30.095802307128906
2012-11-28,30.131919860839844
2012-11-29,30.819698333740234
2012-11-30,30.925172805786133
2012-12-03,30.238847732543945
2012-12-04,30.706995010375977
2012-12-05,30.59430694580078
2012-12-06,30.589948654174805
2012-12-07,30.67664909362793
2012-12-10,30.876049041748047
2012-12-11,31.38609504699707
2012-12-12,30.29808235168457
2012-12-13,29.26064682006836
2012-12-14,29.76347541809082
2012-12-17,29.657995223999023
2012-12-18,29.689788818359375
2012-12-19,29.715791702270508
2012-12-20,29.516399383544922
2012-12-21,28.869089126586914
2012-12-24,29.072811126708984
2012-12-26,29.21152687072754
2012-12-27,29.101720809936523
2012-12-28,28.845964431762695
2012-12-31,29.354568481445312
2013-01-02,29.94408416748047
2013-01-03,29.802474975585938
2013-01-04,30.47002410888672
2013-01-07,30.35588264465332
2013-01-08,29.910850524902344
2013-01-09,30.95696449279785
2013-01-10,31.422212600708008
2013-01-11,31.523361206054688
2013-01-14,31.598508834838867
2013-01-15,31.35575294494629
2013-01-16,31.47712516784668
2013-01-17,31.412099838256836
2013-01-18,31.65196418762207
2013-01-22,32.319496154785156
2013-01-23,32.33395767211914
2013-01-24,32.722625732421875
2013-01-25,33.273128509521484
2013-01-28,32.971160888671875
2013-01-29,33.0997428894043
2013-01-30,33.303466796875
2013-01-31,33.112735748291016
2013-02-01,33.22689437866211
2013-02-04,33.07517623901367
2013-02-05,32.874351501464844
2013-02-06,32.643157958984375
2013-02-07,32.55792236328125
2013-02-08,32.67782211303711
2013-02-11,32.599815368652344
2013-02-12,31.836910247802734
2013-02-13,31.482908248901367
2013-02-14,31.536466598510742
2013-02-15,31.36419677734375
2013-02-19,31.633451461791992
2013-02-20,29.97455406188965
2013-02-21,29.520030975341797
2013-02-22,29.17115592956543
2013-02-25,28.55449867248535
2013-02-26,28.260648727416992
2013-02-27,28.787553787231445
2013-02-28,29.071277618408203
2013-03-01,29.168262481689453
2013-03-04,29.011919021606445
2013-03-05,29.172607421875
2013-03-06,29.24353790283203
2013-03-07,29.350658416748047
2013-03-08,29.984682083129883
2013-03-11,30.13088035583496
2013-03-12,29.923879623413086
2013-03-13,29.517127990722656
2013-03-14,29.459213256835938
2013-03-15,29.51421546936035
2013-03-18,29.250783920288086
2013-03-19,28.431461334228516
2013-03-20,28.444480895996094
2013-03-21,28.062326431274414
2013-03-22,27.974029541015625
2013-03-25,27.722156524658203
2013-03-26,27.98560905456543
2013-03-27,27.758338928222656
2013-03-28,27.557126998901367
2013-04-01,27.5064640045166
2013-04-02,26.94192123413086
2013-04-03,27.13010025024414
2013-04-04,27.513700485229492
2013-04-05,27.499221801757812
2013-04-08,27.458694458007812
2013-04-09,27.645431518554688
2013-04-10,27.6685848236084
2013-04-11,27.28498649597168
2013-04-12,26.380268096923828
2013-04-15,25.403173446655273
2013-04-16,25.620302200317383
2013-04-17,25.01811408996582
2013-04-18,25.775184631347656
2013-04-19,25.93297004699707
2013-04-22,25.786766052246094
2013-04-23,25.97205352783203
2013-04-24,27.082324981689453
2013-04-25,27.675830841064453
2013-04-26,26.88836097717285
2013-04-29,27.329862594604492
2013-04-30,26.99837303161621
2013-05-01,26.553970336914062
2013-05-02,26.629241943359375
2013-05-03,26.635038375854492
2013-05-06,26.94192123413086
2013-05-07,27.0968017578125
2013-05-08,27.606334686279297
2013-05-09,28.22590446472168
2013-05-10,28.223005294799805
2013-05-13,27.74530601501465
2013-05-14,27.911781311035156
2013-05-15,27.578155517578125
2013-05-16,27.669538497924805
2013-05-17,27.636171340942383
2013-05-20,27.775426864624023
2013-05-21,27.347511291503906
2013-05-22,27.404085159301758
2013-05-23,27.398286819458008
2013-05-24,27.086410522460938
2013-05-28,27.398286819458008
2013-05-29,28.14097023010254
2013-05-30,28.23961639404297
2013-05-31,27.70000648498535
2013-06-03,28.077144622802734
2013-06-04,28.14387321472168
2013-06-05,27.82329559326172
2013-06-06,27.97850227355957
2013-06-07,28.20189094543457
2013-06-10,28.109058380126953
2013-06-11,27.23581314086914
2013-06-12,26.617877960205078
2013-06-13,26.928302764892578
2013-06-14,26.77164077758789
2013-06-17,26.81806182861328
2013-06-18,27.36202621459961
2013-06-19,27.527374267578125
2013-06-20,26.7513370513916
2013-06-21,26.497486114501953
2013-06-24,25.577817916870117
2013-06-25,25.364587783813477
2013-06-26,25.657608032226562
2013-06-27,25.440017700195312
2013-06-28,24.877199172973633
2013-07-01,24.700233459472656
2013-07-02,24.926515579223633
2013-07-03,25.387800216674805
2013-07-05,25.450172424316406
2013-07-08,25.657608032226562
2013-07-09,26.284244537353516
2013-07-10,26.232019424438477
2013-07-11,27.205347061157227
2013-07-12,26.71070098876953
2013-07-15,26.88332748413086
2013-07-16,26.279890060424805
2013-07-17,26.633840560913086
2013-07-18,26.53953742980957
2013-07-19,26.67880630493164
2013-07-22,26.48297882080078
2013-07-23,26.255233764648438
2013-07-24,26.075363159179688
2013-07-25,26.127578735351562
2013-07-26,26.255233764648438
2013-07-29,29.344947814941406
2013-07-30,28.61095428466797
2013-07-31,28.432537078857422
2013-08-01,28.428176879882812
2013-08-02,28.045230865478516
2013-08-05,28.008974075317383
2013-08-06,27.494016647338867
2013-08-07,27.5433406829834
2013-08-08,27.83780288696289
2013-08-09,27.306901931762695
2013-08-12,27.578155517578125
2013-08-13,27.56509780883789
2013-08-14,27.33542823791504
2013-08-15,27.690105438232422
2013-08-16,27.304899215698242
2013-08-19,27.11011505126953
2013-08-20,27.31217384338379
2013-08-21,27.76423454284668
2013-08-22,28.188703536987305
2013-08-23,28.243940353393555
2013-08-26,28.6466121673584
2013-08-27,28.120393753051758
2013-08-28,27.60289192199707
2013-08-29,27.52149200439453
2013-08-30,27.668315887451172
2013-09-03,27.855831146240234
2013-09-04,27.94304084777832
2013-09-05,27.983732223510742
2013-09-06,28.227943420410156
2013-09-09,28.463428497314453
2013-09-10,28.736719131469727
2013-09-11,28.812299728393555
2013-09-12,28.255556106567383
2013-09-13,28.17561912536621
2013-09-16,29.171361923217773
