Date,SJM
2010-11-05,42.83060836791992
2010-11-08,42.86385726928711
2010-11-09,42.475772857666016
2010-11-10,42.19474792480469
2010-11-11,42.214813232421875
2010-11-12,42.08098602294922
2010-11-15,42.0609245300293
2010-11-16,42.22149658203125
2010-11-17,42.15458679199219
2010-11-18,41.585845947265625
2010-11-19,41.63936233520508
2010-11-22,42.10775375366211
2010-11-23,41.97392272949219
2010-11-24,42.15458679199219
2010-11-26,42.17466735839844
2010-11-29,42.054222106933594
2010-11-30,42.32186508178711
2010-12-01,43.05790710449219
2010-12-02,43.593196868896484
2010-12-03,43.4593620300293
2010-12-06,43.31886672973633
2010-12-07,43.51959991455078
2010-12-08,43.73371887207031
2010-12-09,43.69356155395508
2010-12-10,43.82738494873047
2010-12-13,43.8608512878418
2010-12-14,43.84745788574219
2010-12-15,43.7939338684082
2010-12-16,43.84745788574219
2010-12-17,44.06829071044922
2010-12-20,43.91438293457031
2010-12-21,43.84745788574219
2010-12-22,43.921058654785156
2010-12-23,44.054874420166016
2010-12-27,44.054874420166016
2010-12-28,43.84077835083008
2010-12-29,43.753780364990234
2010-12-30,43.84745788574219
2010-12-31,43.92776107788086
2011-01-03,43.87422180175781
2011-01-04,42.34861373901367
2011-01-05,42.32186508178711
2011-01-06,41.75311279296875
2011-01-07,41.9873161315918
2011-01-10,42.27503967285156
2011-01-11,42.66980743408203
2011-01-12,42.944156646728516
2011-01-13,42.85717010498047
2011-01-14,42.422245025634766
2011-01-18,42.663124084472656
2011-01-19,42.30180740356445
2011-01-20,42.4556884765625
2011-01-21,42.38877868652344
2011-01-24,42.65641784667969
2011-01-25,42.228187561035156
2011-01-26,41.712982177734375
2011-01-27,41.3048095703125
2011-01-28,41.37841796875
2011-01-31,41.5925178527832
2011-02-01,41.29142379760742
2011-02-02,40.950172424316406
2011-02-03,41.652740478515625
2011-02-04,41.77988052368164
2011-02-07,42.0676155090332
2011-02-08,42.602901458740234
2011-02-09,42.42770767211914
2011-02-10,42.124507904052734
2011-02-11,42.266014099121094
2011-02-14,42.34686279296875
2011-02-15,42.38728332519531
2011-02-16,43.0880241394043
2011-02-17,44.907222747802734
2011-02-18,45.36539840698242
2011-02-22,45.4260368347168
2011-02-23,45.43949508666992
2011-02-24,45.47317123413086
2011-02-25,46.16044616699219
2011-02-28,46.38279724121094
2011-03-01,45.695526123046875
2011-03-02,45.95156478881836
2011-03-03,46.96223449707031
2011-03-04,47.036354064941406
2011-03-07,46.834224700927734
2011-03-08,47.42040252685547
2011-03-09,47.703392028808594
2011-03-10,47.31259536743164
2011-03-11,48.10765075683594
2011-03-14,47.29912185668945
2011-03-15,46.88810729980469
2011-03-16,46.692726135253906
2011-03-17,46.58490753173828
2011-03-18,47.45410919189453
2011-03-21,48.6534309387207
2011-03-22,48.32326126098633
2011-03-23,48.46474838256836
2011-03-24,48.38389205932617
2011-03-25,48.81513595581055
2011-03-28,48.78817367553711
2011-03-29,48.38389205932617
2011-03-30,48.01333236694336
2011-03-31,48.10091781616211
2011-04-01,48.808387756347656
2011-04-04,49.2733039855957
2011-04-05,49.25308609008789
2011-04-06,49.46195602416992
2011-04-07,49.23959732055664
2011-04-08,49.23286819458008
2011-04-11,49.205902099609375
2011-04-12,49.74494934082031
2011-04-13,50.08180236816406
2011-04-14,50.1424446105957
2011-04-15,50.16266632080078
2011-04-18,49.65732955932617
2011-04-19,49.35413360595703
2011-04-20,50.000972747802734
2011-04-21,49.583229064941406
2011-04-25,49.16548156738281
2011-04-26,50.08180236816406
2011-04-27,50.51978302001953
2011-04-28,50.51978302001953
2011-04-29,50.58040237426758
2011-05-02,50.68821334838867
2011-05-03,50.60737609863281
2011-05-04,50.54673385620117
2011-05-05,49.785362243652344
2011-05-06,49.88643264770508
2011-05-09,50.30417251586914
2011-05-10,50.79602813720703
2011-05-11,50.646934509277344
2011-05-12,51.419532775878906
2011-05-13,51.12812423706055
2011-05-16,50.979007720947266
2011-05-17,51.98881912231445
2011-05-18,51.72451400756836
2011-05-19,52.34126663208008
2011-05-20,52.73433303833008
2011-05-23,52.1243782043457
2011-05-24,52.43614196777344
2011-05-25,51.72451400756836
2011-05-26,52.40224838256836
2011-05-27,53.039310455322266
2011-05-31,53.73060989379883
2011-06-01,53.77129364013672
2011-06-02,53.50693893432617
2011-06-03,52.98508071899414
2011-06-06,52.40224838256836
2011-06-07,52.73433303833008
2011-06-08,51.77195739746094
2011-06-09,52.95121383666992
2011-06-10,52.19215393066406
2011-06-13,52.110836029052734
2011-06-14,52.7411003112793
2011-06-15,51.79228973388672
2011-06-16,51.56863021850586
2011-06-17,52.21247482299805
2011-06-20,52.78178024291992
2011-06-21,53.154537200927734
2011-06-22,52.619136810302734
2011-06-23,51.66352081298828
2011-06-24,50.76215362548828
2011-06-27,51.155216217041016
2011-06-28,51.48052978515625
2011-06-29,51.70419692993164
2011-06-30,51.80584716796875
2011-07-01,52.090484619140625
2011-07-05,51.86683654785156
2011-07-06,51.71095657348633
2011-07-07,52.23959732055664
2011-07-08,51.67708969116211
2011-07-11,51.59573745727539
2011-07-12,51.84649658203125
2011-07-13,51.80584716796875
2011-07-14,51.48052978515625
2011-07-15,51.71095657348633
2011-07-18,51.954952239990234
2011-07-19,53.24264907836914
2011-07-20,53.195194244384766
2011-07-21,53.99491500854492
2011-07-22,54.218570709228516
2011-07-25,53.852596282958984
2011-07-26,53.44597625732422
2011-07-27,53.30363464355469
2011-07-28,53.20875930786133
2011-07-29,52.80888366699219
2011-08-01,52.53102493286133
2011-08-02,51.07388687133789
2011-08-03,51.36531448364258
2011-08-04,49.71842956542969
2011-08-05,50.070858001708984
2011-08-08,47.766571044921875
2011-08-09,48.55952072143555
2011-08-10,49.03030014038086
2011-08-11,50.61323547363281
2011-08-12,51.056732177734375
2011-08-15,51.793617248535156
2011-08-16,51.09767150878906
2011-08-17,51.55480194091797
2011-08-18,47.77486801147461
2011-08-19,46.27377700805664
2011-08-22,46.23286437988281
2011-08-23,47.153968811035156
2011-08-24,46.88786315917969
2011-08-25,46.17826461791992
2011-08-26,47.21537399291992
2011-08-29,48.27293395996094
2011-08-30,48.41623306274414
2011-08-31,49.187217712402344
2011-09-01,49.02347183227539
2011-09-02,48.634559631347656
2011-09-06,48.08189392089844
2011-09-07,49.303226470947266
2011-09-08,49.07123565673828
2011-09-09,48.27975082397461
2011-09-12,48.34799575805664
2011-09-13,48.88702392578125
2011-09-14,49.398746490478516
2011-09-15,50.23796081542969
2011-09-16,50.21750259399414
2011-09-19,50.347129821777344
2011-09-20,50.319854736328125
2011-09-21,49.8968391418457
2011-09-22,49.74672317504883
2011-09-23,50.65419006347656
2011-09-26,51.10451889038086
2011-09-27,51.24778366088867
2011-09-28,50.29254150390625
2011-09-29,50.42219543457031
2011-09-30,49.73306655883789
2011-10-03,48.716426849365234
2011-10-04,48.74372100830078
2011-10-05,48.46400451660156
2011-10-06,49.398746490478516
2011-10-07,49.69894790649414
2011-10-10,50.14246368408203
2011-10-11,50.48359298706055
2011-10-12,50.79745101928711
2011-10-13,51.3023796081543
2011-10-14,51.44564437866211
2011-10-17,50.770179748535156
2011-10-18,51.561641693115234
2011-10-19,50.99531936645508
2011-10-20,51.49338912963867
2011-10-21,52.209800720214844
2011-10-24,52.56460952758789
2011-10-25,51.909603118896484
2011-10-26,52.0665397644043
2011-10-27,52.462284088134766
2011-10-28,52.421348571777344
2011-10-31,52.55097961425781
2011-11-01,52.71474075317383
2011-11-02,53.2332763671875
2011-11-03,53.97698211669922
2011-11-04,53.62218475341797
2011-11-07,53.90194320678711
2011-11-08,53.7921028137207
2011-11-09,52.1308479309082
2011-11-10,52.81045150756836
2011-11-11,52.769248962402344
2011-11-14,52.13770294189453
2011-11-15,51.924896240234375
2011-11-16,50.23617935180664
2011-11-17,49.32316207885742
2011-11-18,50.9981575012207
2011-11-21,50.888309478759766
2011-11-22,50.51762390136719
2011-11-23,49.75562286376953
2011-11-25,50.13319396972656
2011-11-28,50.82655334472656
2011-11-29,50.888309478759766
2011-11-30,52.158287048339844
2011-12-01,51.54048538208008
2011-12-02,51.41691970825195
2011-12-05,52.17890548706055
2011-12-06,52.631961822509766
2011-12-07,52.57704162597656
2011-12-08,52.275001525878906
2011-12-09,53.146820068359375
2011-12-12,52.50154495239258
2011-12-13,52.36424255371094
2011-12-14,52.43975830078125
2011-12-15,52.528968811035156
2011-12-16,52.69374084472656
2011-12-19,52.597633361816406
2011-12-20,53.81269454956055
2011-12-21,54.03237533569336
2011-12-22,53.88820266723633
2011-12-23,54.09415054321289
2011-12-27,54.039241790771484
2011-12-28,53.7921028137207
2011-12-29,53.97745132446289
2011-12-30,53.66167449951172
2012-01-03,53.06443786621094
2012-01-04,53.050724029541016
2012-01-05,53.3253059387207
2012-01-06,53.146820068359375
2012-01-09,53.517520904541016
2012-01-10,54.09415054321289
2012-01-11,54.10100555419922
2012-01-12,54.286373138427734
2012-01-13,54.114749908447266
2012-01-17,55.08954620361328
2012-01-18,55.63871765136719
2012-01-19,55.63184356689453
2012-01-20,55.17879867553711
2012-01-23,55.645591735839844
2012-01-24,55.604400634765625
2012-01-25,55.73481369018555
2012-01-26,54.24516296386719
2012-01-27,53.94998550415039
2012-01-30,53.7646369934082
2012-01-31,54.08042907714844
2012-02-01,54.64333724975586
2012-02-02,54.739418029785156
2012-02-03,54.615875244140625
2012-02-06,54.58842849731445
2012-02-07,54.45112228393555
2012-02-08,54.423492431640625
2012-02-09,54.70665740966797
2012-02-10,54.451141357421875
2012-02-13,54.76191329956055
2012-02-14,54.851688385009766
2012-02-15,53.97455596923828
2012-02-16,49.45078659057617
2012-02-17,50.46604919433594
2012-02-21,50.02402114868164
2012-02-22,50.18979263305664
2012-02-23,50.92879104614258
2012-02-24,51.619441986083984
2012-02-27,51.65398025512695
2012-02-28,51.38462829589844
2012-02-29,52.02002716064453
2012-03-01,52.38606262207031
2012-03-02,52.73140335083008
2012-03-05,52.82118606567383
2012-03-06,51.7092170715332
2012-03-07,51.916412353515625
2012-03-08,52.192691802978516
2012-03-09,52.10289764404297
2012-03-12,52.11671447753906
2012-03-13,52.6899528503418
2012-03-14,52.48276138305664
2012-03-15,53.705223083496094
2012-03-16,53.926212310791016
2012-03-19,54.250823974609375
2012-03-20,54.644493103027344
2012-03-21,54.69283676147461
2012-03-22,54.90693664550781
2012-03-23,55.25226974487305
2012-03-26,55.38349151611328
2012-03-27,55.69429016113281
2012-03-28,55.9498291015625
2012-03-29,56.005088806152344
2012-03-30,56.191558837890625
2012-04-02,56.246822357177734
2012-04-03,56.232994079589844
2012-04-04,56.03961181640625
2012-04-05,56.02580642700195
2012-04-09,55.797889709472656
2012-04-10,55.46639633178711
2012-04-11,55.10723876953125
2012-04-12,54.81715774536133
2012-04-13,54.73427963256836
2012-04-16,54.430389404296875
2012-04-17,55.15557861328125
2012-04-18,54.8862419128418
2012-04-19,54.73427963256836
2012-04-20,55.23155975341797
2012-04-23,53.89169692993164
2012-04-24,54.112674713134766
2012-04-25,54.37514877319336
2012-04-26,54.837867736816406
2012-04-27,54.81715774536133
2012-04-30,54.99672317504883
2012-05-01,55.0381965637207
2012-05-02,54.554718017578125
2012-05-03,53.4427604675293
2012-05-04,52.48276138305664
2012-05-07,52.62089157104492
2012-05-08,52.60015869140625
2012-05-09,52.6766242980957
2012-05-10,53.51761245727539
2012-05-11,53.35776138305664
2012-05-14,53.5593147277832
2012-05-15,53.44116973876953
2012-05-16,53.96245193481445
2012-05-17,53.719173431396484
2012-05-18,53.03803634643555
2012-05-21,53.225704193115234
2012-05-22,53.53846740722656
2012-05-23,53.587120056152344
2012-05-24,53.82342529296875
2012-05-25,53.920719146728516
2012-05-29,54.3307991027832
2012-05-30,53.74697494506836
2012-05-31,53.21178436279297
2012-06-01,52.0024528503418
2012-06-04,52.419456481933594
2012-06-05,51.8981819152832
2012-06-06,52.85734176635742
2012-06-07,52.88511657714844
2012-06-08,52.648826599121094
2012-06-11,52.516746520996094
2012-06-12,52.66965866088867
2012-06-13,52.6627197265625
2012-06-14,52.614051818847656
2012-06-15,52.6627197265625
2012-06-18,52.95463943481445
2012-06-19,53.197906494140625
2012-06-20,53.163143157958984
2012-06-21,52.71138000488281
2012-06-22,52.54457092285156
2012-06-25,51.52981185913086
2012-06-26,51.29349899291992
2012-06-27,51.189266204833984
2012-06-28,51.60625457763672
2012-06-29,52.48897171020508
2012-07-02,53.09364700317383
2012-07-03,52.83647537231445
2012-07-05,52.7878303527832
2012-07-06,52.34300994873047
2012-07-09,52.0024528503418
2012-07-10,52.2318000793457
2012-07-11,51.96073532104492
2012-07-12,52.24569320678711
2012-07-13,53.114501953125
2012-07-16,53.28131866455078
2012-07-17,52.80867385864258
2012-07-18,52.794769287109375
2012-07-19,53.48284912109375
2012-07-20,53.21178436279297
2012-07-23,52.739173889160156
2012-07-24,52.11365509033203
2012-07-25,52.14144515991211
2012-07-26,52.7669677734375
2012-07-27,53.07279586791992
2012-07-30,53.68441390991211
2012-07-31,53.37860107421875
2012-08-01,52.614051818847656
2012-08-02,52.07194137573242
2012-08-03,52.648826599121094
2012-08-06,53.225704193115234
2012-08-07,53.37860107421875
2012-08-08,53.763484954833984
2012-08-09,53.763484954833984
2012-08-10,53.67250061035156
2012-08-13,54.51923751831055
2012-08-14,54.47024154663086
2012-08-15,55.260990142822266
2012-08-16,55.260990142822266
2012-08-17,58.05308151245117
2012-08-20,58.95577621459961
2012-08-21,58.864837646484375
2012-08-22,58.71786117553711
2012-08-23,58.71087646484375
2012-08-24,59.06078338623047
2012-08-27,59.452632904052734
2012-08-28,59.18671417236328
2012-08-29,59.50162124633789
2012-08-30,59.08173370361328
2012-08-31,59.459625244140625
2012-09-04,60.20838165283203
2012-09-05,60.17338943481445
2012-09-06,60.6142578125
2012-09-07,60.25035858154297
2012-09-10,60.07542419433594
2012-09-11,60.187374114990234
2012-09-12,60.27136993408203
2012-09-13,60.90817642211914
2012-09-14,60.25737762451172
2012-09-17,60.89415740966797
2012-09-18,60.6142578125
2012-09-19,60.58628845214844
2012-09-20,60.92216491699219
2012-09-21,60.20838165283203
2012-09-24,61.083099365234375
2012-09-25,60.24336624145508
2012-09-26,60.096405029296875
2012-09-27,60.145408630371094
2012-09-28,60.41130065917969
2012-10-01,60.97113800048828
2012-10-02,60.99211883544922
2012-10-03,61.097129821777344
2012-10-04,61.20906066894531
2012-10-05,60.49528503417969
2012-10-08,59.83052062988281
2012-10-09,58.81584930419922
2012-10-10,58.514930725097656
2012-10-11,58.472938537597656
2012-10-12,58.395957946777344
2012-10-15,58.556907653808594
2012-10-16,58.71786117553711
2012-10-17,59.620574951171875
2012-10-18,59.73952865600586
2012-10-19,59.31267547607422
2012-10-22,59.389671325683594
2012-10-23,59.585594177246094
2012-10-24,59.50162124633789
2012-10-25,60.012481689453125
2012-10-26,59.50162124633789
2012-10-31,59.928466796875
2012-11-01,59.76752471923828
2012-11-02,59.52260208129883
2012-11-05,59.38265609741211
2012-11-06,60.01945114135742
2012-11-07,59.19369888305664
2012-11-08,58.654869079589844
2012-11-09,59.01176834106445
2012-11-12,59.73255157470703
2012-11-13,60.91516876220703
2012-11-14,60.330848693847656
2012-11-15,60.105587005615234
2012-11-16,59.0355224609375
2012-11-19,59.47901916503906
2012-11-20,59.605735778808594
2012-11-21,59.53536605834961
2012-11-23,60.57724380493164
2012-11-26,60.563167572021484
2012-11-27,60.633567810058594
2012-11-28,61.35865020751953
2012-11-29,61.682491302490234
2012-11-30,62.27383804321289
2012-12-03,62.46391296386719
2012-12-04,62.59768295288086
2012-12-05,62.15414810180664
2012-12-06,61.921844482421875
2012-12-07,61.8091926574707
2012-12-10,61.79513168334961
2012-12-11,61.75992965698242
2012-12-12,61.830345153808594
2012-12-13,61.48537063598633
2012-12-14,61.21787643432617
2012-12-17,61.61209487915039
2012-12-18,61.49242401123047
2012-12-19,60.513885498046875
2012-12-20,61.19673156738281
2012-12-21,60.97145462036133
2012-12-24,60.77434158325195
2012-12-26,60.04222869873047
2012-12-27,60.21118927001953
2012-12-28,60.0140495300293
2012-12-31,60.71100616455078
2013-01-02,63.118568420410156
2013-01-03,62.78067398071289
2013-01-04,63.498748779296875
2013-01-07,63.2805061340332
2013-01-08,62.717342376708984
2013-01-09,63.06931686401367
2013-01-10,63.245330810546875
2013-01-11,62.10488510131836
2013-01-14,62.161197662353516
2013-01-15,62.203399658203125
2013-01-16,62.365333557128906
2013-01-17,63.06931686401367
2013-01-18,63.048213958740234
2013-01-22,63.27347946166992
2013-01-23,63.18899154663086
2013-01-24,63.45651626586914
2013-01-25,62.83700942993164
2013-01-28,62.51319122314453
2013-01-29,62.407588958740234
2013-01-30,62.56952667236328
2013-01-31,62.39347839355469
2013-02-01,63.21009826660156
2013-02-04,62.55540084838867
2013-02-05,62.991886138916016
2013-02-06,62.717342376708984
2013-02-07,62.58356857299805
2013-02-08,62.76662826538086
2013-02-11,62.47797393798828
2013-02-12,64.005615234375
2013-02-13,63.95604705810547
2013-02-14,65.25173950195312
2013-02-15,65.42167663574219
2013-02-19,64.9614486694336
2013-02-20,64.9260482788086
2013-02-21,65.06763458251953
2013-02-22,65.83942413330078
2013-02-25,64.79153442382812
2013-02-26,65.95267486572266
2013-02-27,67.3475112915039
2013-02-28,67.47493743896484
2013-03-01,68.16173553466797
2013-03-04,68.4237060546875
2013-03-05,68.74935913085938
2013-03-06,68.4803466796875
2013-03-07,68.74230194091797
2013-03-08,68.8485107421875
2013-03-11,68.9546890258789
2013-03-12,69.01134490966797
2013-03-13,69.0892562866211
2013-03-14,69.2733154296875
2013-03-15,68.96179962158203
2013-03-18,68.2396011352539
2013-03-19,68.2537612915039
2013-03-20,68.50869750976562
2013-03-21,67.97057342529297
2013-03-22,68.2820816040039
2013-03-25,68.2396011352539
2013-03-26,68.96887969970703
2013-03-27,68.8980712890625
2013-03-28,70.20791625976562
2013-04-01,70.05924224853516
2013-04-02,70.21500396728516
2013-04-03,69.28042602539062
2013-04-04,70.08045959472656
2013-04-05,69.47156524658203
2013-04-08,69.59905242919922
2013-04-09,69.52820587158203
2013-04-10,70.09464263916016
2013-04-11,70.66106414794922
2013-04-12,71.58150482177734
2013-04-15,70.46281433105469
2013-04-16,72.3957290649414
2013-04-17,72.04878997802734
2013-04-18,71.8859634399414
2013-04-19,72.99752807617188
2013-04-22,72.96923065185547
2013-04-23,74.34278106689453
2013-04-24,72.5798110961914
2013-04-25,72.3815689086914
2013-04-26,72.16209411621094
2013-04-29,72.38863372802734
2013-04-30,73.08958435058594
2013-05-01,72.29660034179688
2013-05-02,72.84886169433594
2013-05-03,73.32323455810547
2013-05-06,72.60813903808594
2013-05-07,73.54273986816406
2013-05-08,73.5215072631836
2013-05-09,72.3815689086914
2013-05-10,73.37281799316406
2013-05-13,73.71974182128906
2013-05-14,74.0100326538086
2013-05-15,74.01002502441406
2013-05-16,73.51905822753906
2013-05-17,72.99250793457031
2013-05-20,72.52996063232422
2013-05-21,72.6580581665039
2013-05-22,72.94268798828125
2013-05-23,72.91422271728516
2013-05-24,73.4478988647461
2013-05-28,74.37291717529297
2013-05-29,73.30557250976562
2013-05-30,73.04229736328125
2013-05-31,71.83973693847656
2013-06-03,72.7078628540039
2013-06-04,73.03519439697266
2013-06-05,72.8430404663086
2013-06-06,70.00391387939453
2013-06-07,72.1457290649414
2013-06-10,71.3274154663086
2013-06-11,71.51954650878906
2013-06-12,71.74725341796875
2013-06-13,72.70075225830078
2013-06-14,73.29847717285156
2013-06-17,73.4621353149414
2013-06-18,73.760986328125
2013-06-19,72.85020446777344
2013-06-20,71.14241790771484
2013-06-21,71.6618423461914
2013-06-24,71.0214614868164
2013-06-25,71.79707336425781
2013-06-26,72.32359313964844
2013-06-27,73.18460083007812
2013-06-28,73.3980712890625
2013-07-01,74.0598373413086
2013-07-02,73.3980712890625
2013-07-03,72.99960327148438
2013-07-05,73.3767318725586
2013-07-08,74.26620483398438
2013-07-09,74.44407653808594
2013-07-10,74.38004302978516
2013-07-11,75.37625122070312
2013-07-12,75.43316650390625
2013-07-15,75.89569854736328
2013-07-16,76.25145721435547
2013-07-17,75.83875274658203
2013-07-18,76.41513061523438
2013-07-19,76.96302795410156
2013-07-22,77.41132354736328
2013-07-23,78.04459381103516
2013-07-24,77.92365264892578
2013-07-25,78.7846450805664
2013-07-26,79.3681411743164
2013-07-29,79.73104095458984
2013-07-30,79.97295379638672
2013-07-31,80.06548309326172
2013-08-01,80.88374328613281
2013-08-02,81.09722900390625
2013-08-05,81.37474822998047
2013-08-06,81.2822494506836
2013-08-07,80.81259155273438
2013-08-08,80.44969177246094
2013-08-09,80.62046813964844
2013-08-12,80.7698974609375
2013-08-13,81.05455780029297
2013-08-14,80.51097869873047
2013-08-15,78.98042297363281
2013-08-16,78.9017562866211
2013-08-19,78.00059509277344
2013-08-20,78.0291976928711
2013-08-21,77.09228515625
2013-08-22,76.87771606445312
2013-08-23,77.57147216796875
2013-08-26,76.88488006591797
2013-08-27,76.2197265625
2013-08-28,75.32571411132812
2013-08-29,75.66902160644531
2013-08-30,75.91217041015625
2013-09-03,75.37577056884766
2013-09-04,75.9908447265625
2013-09-05,76.36990356445312
2013-09-06,75.80492401123047
2013-09-09,77.34261322021484
2013-09-10,77.89331817626953
2013-09-11,77.08512878417969
2013-09-12,76.7203598022461
2013-09-13,77.14948272705078
2013-09-16,77.18526458740234
