Date,GLW
2010-11-04,13.05589485168457
2010-11-05,13.028287887573242
2010-11-08,13.09729290008545
2010-11-09,13.090397834777832
2010-11-10,12.966187477111816
2010-11-11,12.841978073120117
2010-11-12,12.676362991333008
2010-11-15,12.55872917175293
2010-11-16,12.074373245239258
2010-11-17,12.067456245422363
2010-11-18,12.268115043640137
2010-11-19,12.337313652038574
2010-11-22,12.454936027526855
2010-11-23,12.275033950805664
2010-11-24,12.55872917175293
2010-11-26,12.531058311462402
2010-11-29,12.337313652038574
2010-11-30,12.219679832458496
2010-12-01,12.482620239257812
2010-12-02,12.95313835144043
2010-12-03,12.96697998046875
2010-12-06,12.932381629943848
2010-12-07,12.897784233093262
2010-12-08,13.050007820129395
2010-12-09,13.146878242492676
2010-12-10,13.029253005981445
2010-12-13,13.354459762573242
2010-12-14,13.05693244934082
2010-12-15,12.897784233093262
2010-12-16,12.973892211914062
2010-12-17,13.139961242675781
2010-12-20,13.091531753540039
2010-12-21,13.312944412231445
2010-12-22,13.444414138793945
2010-12-23,13.416739463806152
2010-12-27,13.43057918548584
2010-12-28,13.382144927978516
2010-12-29,13.333707809448242
2010-12-30,13.389060974121094
2010-12-31,13.368303298950195
2011-01-03,13.27835464477539
2011-01-04,13.195319175720215
2011-01-05,13.133045196533203
2011-01-06,13.499772071838379
2011-01-07,13.465171813964844
2011-01-10,13.492854118347168
2011-01-11,13.479009628295898
2011-01-12,13.790383338928223
2011-01-13,13.735028266906738
2011-01-14,13.707354545593262
2011-01-18,13.728113174438477
2011-01-19,13.603565216064453
2011-01-20,13.409814834594727
2011-01-21,13.375221252441406
2011-01-24,13.58972454071045
2011-01-25,14.676072120666504
2011-01-26,15.070476531982422
2011-01-27,15.333419799804688
2011-01-28,15.084320068359375
2011-01-31,15.368012428283691
2011-02-01,15.700145721435547
2011-02-02,15.769340515136719
2011-02-03,15.61711311340332
2011-02-04,16.170663833618164
2011-02-07,15.700145721435547
2011-02-08,15.644789695739746
2011-02-09,15.776260375976562
2011-02-10,15.333419799804688
2011-02-11,15.471803665161133
2011-02-14,15.38877010345459
2011-02-15,15.118916511535645
2011-02-16,15.416446685791016
2011-02-17,15.886969566345215
2011-02-18,16.07379150390625
2011-02-22,15.637872695922852
2011-02-23,15.485648155212402
2011-02-24,15.783841133117676
2011-02-25,15.67288589477539
2011-02-28,15.991891860961914
2011-03-01,15.277597427368164
2011-03-02,15.478710174560547
2011-03-03,15.846261024475098
2011-03-04,15.894796371459961
2011-03-07,15.66594409942627
2011-03-08,15.735300064086914
2011-03-09,15.374687194824219
2011-03-10,14.785213470458984
2011-03-11,14.778287887573242
2011-03-14,14.854565620422363
2011-03-15,14.625716209411621
2011-03-16,14.237361907958984
2011-03-17,14.362189292907715
2011-03-18,14.38992691040039
2011-03-21,14.403796195983887
2011-03-22,14.42459774017334
2011-03-23,14.459272384643555
2011-03-24,14.80601978302002
2011-03-25,14.882311820983887
2011-03-28,14.875368118286133
2011-03-29,14.639582633972168
2011-03-30,14.42459774017334
2011-03-31,14.306705474853516
2011-04-01,14.292837142944336
2011-04-04,14.272034645080566
2011-04-05,14.147201538085938
2011-04-06,14.140265464782715
2011-04-07,14.008511543273926
2011-04-08,13.57854175567627
2011-04-11,13.592415809631348
2011-04-12,13.3011474609375
2011-04-13,13.412104606628418
2011-04-14,13.606281280517578
2011-04-15,13.710308074951172
2011-04-18,13.516130447387695
2011-04-19,13.654830932617188
2011-04-20,14.195752143859863
2011-04-21,14.140265464782715
2011-04-25,14.057055473327637
2011-04-26,14.285909652709961
2011-04-27,14.618778228759766
2011-04-28,14.591043472290039
2011-04-29,14.521690368652344
2011-05-02,14.39686393737793
2011-05-03,14.292837142944336
2011-05-04,14.140265464782715
2011-05-05,13.94609260559082
2011-05-06,14.077858924865723
2011-05-09,14.445402145385742
2011-05-10,14.528623580932617
2011-05-11,14.403796195983887
2011-05-12,14.597972869873047
2011-05-13,14.376062393188477
2011-05-16,14.265103340148926
2011-05-17,14.063989639282227
2011-05-18,14.08479118347168
2011-05-19,14.029313087463379
2011-05-20,13.835129737854004
2011-05-23,13.509195327758789
2011-05-24,13.557737350463867
2011-05-25,13.57854175567627
2011-05-26,13.7175931930542
2011-05-27,13.814933776855469
2011-05-31,14.009605407714844
2011-06-01,13.710646629333496
2011-06-02,13.536828994750977
2011-06-03,13.230914115905762
2011-06-06,13.112715721130371
2011-06-07,13.133573532104492
2011-06-08,12.97366714477539
2011-06-09,13.008424758911133
2011-06-10,12.7720365524292
2011-06-13,12.70946216583252
2011-06-14,12.883277893066406
2011-06-15,12.500883102416992
2011-06-16,12.480023384094238
2011-06-17,12.375733375549316
2011-06-20,12.459163665771484
2011-06-21,12.278397560119629
2011-06-22,12.327059745788574
2011-06-23,12.368782997131348
2011-06-24,12.201911926269531
2011-06-27,12.076772689819336
2011-06-28,12.201911926269531
2011-06-29,12.285347938537598
2011-06-30,12.619077682495117
2011-07-01,12.890233039855957
2011-07-05,12.730319023132324
2011-07-06,12.68165111541748
2011-07-07,12.64688491821289
2011-07-08,12.41745376586914
2011-07-11,11.99333667755127
2011-07-12,11.743041038513184
2011-07-13,11.756948471069336
2011-07-14,11.51360034942627
2011-07-15,11.638750076293945
2011-07-18,11.471888542175293
2011-07-19,11.715231895446777
2011-07-20,11.722185134887695
2011-07-21,11.8195219039917
2011-07-22,11.91685962677002
2011-07-25,11.833423614501953
2011-07-26,12.021148681640625
2011-07-27,11.15206527709961
2011-07-28,11.124253273010254
2011-07-29,11.06168270111084
2011-08-01,10.867005348205566
2011-08-02,10.51937484741211
2011-08-03,10.693192481994629
2011-08-04,10.074403762817383
2011-08-05,9.956207275390625
2011-08-08,9.309613227844238
2011-08-09,9.970115661621094
2011-08-10,9.177508354187012
2011-08-11,9.90058708190918
2011-08-12,10.011828422546387
2011-08-15,10.818338394165039
2011-08-16,10.540230751037598
2011-08-17,10.47765827178955
2011-08-18,10.011828422546387
2011-08-19,9.956207275390625
2011-08-22,9.844968795776367
2011-08-23,10.143932342529297
2011-08-24,10.053544998168945
2011-08-25,9.747627258300781
2011-08-26,9.990971565246582
2011-08-29,10.528197288513184
2011-08-30,10.353771209716797
2011-08-31,10.486334800720215
2011-09-01,10.284004211425781
2011-09-02,9.851432800292969
2011-09-06,9.79561710357666
2011-09-07,10.137484550476074
2011-09-08,10.018877983093262
2011-09-09,9.474678039550781
2011-09-12,9.425840377807617
2011-09-13,9.558402061462402
2011-09-14,9.572355270385742
2011-09-15,9.711897850036621
2011-09-16,9.725849151611328
2011-09-19,9.32816219329834
2011-09-20,9.363046646118164
2011-09-21,8.993268966674805
2011-09-22,8.46302318572998
2011-09-23,8.616515159606934
2011-09-26,8.609541893005371
2011-09-27,8.916525840759277
2011-09-28,8.714192390441895
2011-09-29,8.832799911499023
2011-09-30,8.623492240905762
2011-10-03,8.288602828979492
2011-10-04,8.3025541305542
2011-10-05,8.790938377380371
2011-10-06,9.418864250183105
2011-10-07,9.34909439086914
2011-10-10,9.579333305358887
2011-10-11,9.558402061462402
2011-10-12,9.460724830627441
2011-10-13,9.460724830627441
2011-10-14,9.565378189086914
2011-10-17,9.111879348754883
2011-10-18,9.488626480102539
2011-10-19,9.244441032409668
2011-10-20,9.195603370666504
2011-10-21,9.586310386657715
2011-10-24,9.97004222869873
2011-10-25,9.572355270385742
2011-10-26,9.85840892791748
2011-10-27,10.758435249328613
2011-10-28,10.681694030761719
2011-10-31,9.97004222869873
2011-11-01,9.690962791442871
2011-11-02,9.739802360534668
2011-11-03,10.018877983093262
2011-11-04,10.144464492797852
2011-11-07,10.297955513000488
2011-11-08,10.388656616210938
2011-11-09,9.9212007522583
2011-11-10,10.165397644042969
2011-11-11,10.5979642868042
2011-11-14,10.755724906921387
2011-11-15,10.888947486877441
2011-11-16,10.818830490112305
2011-11-17,10.545379638671875
2011-11-18,10.517332077026367
2011-11-21,10.187787055969238
2011-11-22,10.131696701049805
2011-11-23,9.85123348236084
2011-11-25,9.781116485595703
2011-11-28,10.363077163696289
2011-11-29,9.248241424560547
2011-11-30,9.304336547851562
2011-12-01,9.444562911987305
2011-12-02,9.26927375793457
2011-12-05,9.549736022949219
2011-12-06,9.732043266296387
2011-12-07,9.816178321838379
2011-12-08,9.479621887207031
2011-12-09,9.668935775756836
2011-12-12,9.451579093933105
2011-12-13,9.213184356689453
2011-12-14,9.213184356689453
2011-12-15,9.23421573638916
2011-12-16,9.171113014221191
2011-12-19,8.81352710723877
2011-12-20,8.820538520812988
2011-12-21,8.799503326416016
2011-12-22,9.136054039001465
2011-12-23,9.381462097167969
2011-12-27,9.2552490234375
2011-12-28,9.065938949584961
2011-12-29,9.150077819824219
2011-12-30,9.101001739501953
2012-01-03,9.14306640625
2012-01-04,9.23421573638916
2012-01-05,9.311344146728516
2012-01-06,9.479621887207031
2012-01-09,9.633875846862793
2012-01-10,9.809165000915527
2012-01-11,10.040544509887695
2012-01-12,9.956403732299805
2012-01-13,9.816178321838379
2012-01-17,9.92134952545166
2012-01-18,10.012499809265137
2012-01-19,10.131696701049805
2012-01-20,10.110663414001465
2012-01-23,10.075604438781738
2012-01-24,10.250892639160156
2012-01-25,9.150077819824219
2012-01-26,8.883641242980957
2012-01-27,8.848583221435547
2012-01-30,8.841568946838379
2012-01-31,9.023871421813965
2012-02-01,9.04490852355957
2012-02-02,9.072951316833496
2012-02-03,9.521692276000977
2012-02-06,9.626864433288574
2012-02-07,9.640888214111328
2012-02-08,9.640888214111328
2012-02-09,9.668935775756836
2012-02-10,9.535710334777832
2012-02-13,9.584795951843262
2012-02-14,9.451579093933105
2012-02-15,9.479621887207031
2012-02-16,9.682960510253906
2012-02-17,9.70399284362793
2012-02-21,9.65491008758545
2012-02-22,9.507667541503906
2012-02-23,9.521692276000977
2012-02-24,9.640888214111328
2012-02-27,9.531612396240234
2012-02-28,9.404712677001953
2012-02-29,9.19321060180664
2012-03-01,9.143858909606934
2012-03-02,9.157962799072266
2012-03-05,9.080414772033691
2012-03-06,9.0310640335083
2012-03-07,9.136813163757324
2012-03-08,9.454062461853027
2012-03-09,9.369460105895996
2012-03-12,9.48226547241211
2012-03-13,9.799511909484863
2012-03-14,9.90526294708252
2012-03-15,10.011009216308594
2012-03-16,10.102666854858398
2012-03-19,10.067412376403809
2012-03-20,9.90526294708252
2012-03-21,9.820663452148438
2012-03-22,9.771310806274414
2012-03-23,9.884113311767578
2012-03-26,10.159066200256348
2012-03-27,10.01806640625
2012-03-28,9.884113311767578
2012-03-29,9.891164779663086
2012-03-30,9.926414489746094
2012-04-02,9.799511909484863
2012-04-03,9.778364181518555
2012-04-04,9.658512115478516
2012-04-05,9.545713424682617
2012-04-09,9.503416061401367
2012-04-10,9.439963340759277
2012-04-11,9.538662910461426
2012-04-12,9.67966365814209
2012-04-13,9.573912620544434
2012-04-16,9.566862106323242
2012-04-17,9.658512115478516
2012-04-18,9.545713424682617
2012-04-19,9.538662910461426
2012-04-20,9.291913986206055
2012-04-23,9.31306266784668
2012-04-24,9.411763191223145
2012-04-25,10.081513404846191
2012-04-26,10.081513404846191
2012-04-27,10.187260627746582
2012-04-30,10.116764068603516
2012-05-01,10.095612525939941
2012-05-02,10.053315162658691
2012-05-03,9.870013236999512
2012-05-04,9.63736343383789
2012-05-07,9.588008880615234
2012-05-08,9.41880989074707
2012-05-09,9.432914733886719
2012-05-10,9.390609741210938
2012-05-11,9.383565902709961
2012-05-14,9.383565902709961
2012-05-15,9.277811050415039
2012-05-16,9.108613014221191
2012-05-17,9.03811264038086
2012-05-18,8.988761901855469
2012-05-21,9.291913986206055
2012-05-22,9.242559432983398
2012-05-23,9.002861022949219
2012-05-24,9.0310640335083
2012-05-25,9.101560592651367
2012-05-29,9.28947925567627
2012-05-30,9.11928939819336
2012-05-31,9.21147346496582
2012-06-01,8.942008972167969
2012-06-04,8.679632186889648
2012-06-05,8.842730522155762
2012-06-06,9.098015785217285
2012-06-07,9.14765453338623
2012-06-08,9.31075382232666
2012-06-11,9.15474796295166
2012-06-12,9.346208572387695
2012-06-13,9.254022598266602
2012-06-14,9.232747077941895
2012-06-15,9.225659370422363
2012-06-18,9.28947925567627
2012-06-19,9.395848274230957
2012-06-20,9.402937889099121
2012-06-21,9.062561988830566
2012-06-22,9.11928939819336
2012-06-25,8.828550338745117
2012-06-26,8.81436824798584
2012-06-27,8.927827835083008
2012-06-28,8.927827835083008
2012-06-29,9.16893196105957
2012-07-02,9.15474796295166
2012-07-03,9.275297164916992
2012-07-05,9.218568801879883
2012-07-06,9.069652557373047
2012-07-09,8.984556198120117
2012-07-10,8.89236831665039
2012-07-11,8.807275772094727
2012-07-12,8.743459701538086
2012-07-13,8.736370086669922
2012-07-16,8.686727523803711
2012-07-17,8.750550270080566
2012-07-18,8.786005973815918
2012-07-19,8.83564281463623
2012-07-20,8.700907707214355
2012-07-23,8.5945405960083
2012-07-24,8.55908489227295
2012-07-25,7.8996052742004395
2012-07-26,7.9634222984313965
2012-07-27,8.17615795135498
2012-07-30,8.09815502166748
2012-07-31,8.091062545776367
2012-08-01,8.020153999328613
2012-08-02,7.9634222984313965
2012-08-03,8.041426658630371
2012-08-06,7.9988789558410645
2012-08-07,8.17615795135498
2012-08-08,8.232888221740723
2012-08-09,8.218708992004395
2012-08-10,8.204524993896484
2012-08-13,8.169068336486816
2012-08-14,8.169068336486816
2012-08-15,8.218708992004395
2012-08-16,8.332165718078613
2012-08-17,8.50235366821289
2012-08-20,8.50235366821289
2012-08-21,8.410171508789062
2012-08-22,8.31798267364502
2012-08-23,8.190343856811523
2012-08-24,8.169068336486816
2012-08-27,8.218708992004395
2012-08-28,8.282526969909668
2012-08-29,8.393153190612793
2012-08-30,8.293234825134277
2012-08-31,8.55730152130127
2012-09-04,8.50020980834961
2012-09-05,8.45738410949707
2012-09-06,8.778552055358887
2012-09-07,8.956978797912598
2012-09-10,8.978388786315918
2012-09-11,9.113992691040039
2012-09-12,9.064031600952148
2012-09-13,9.178224563598633
2012-09-14,9.363785743713379
2012-09-17,9.192498207092285
2012-09-18,9.085444450378418
2012-09-19,9.192498207092285
2012-09-20,9.349517822265625
2012-09-21,9.435160636901855
2012-09-24,9.456571578979492
2012-09-25,9.22818660736084
2012-09-26,9.178224563598633
2012-09-27,9.492257118225098
2012-09-28,9.385200500488281
2012-10-01,9.342379570007324
2012-10-02,9.449433326721191
2012-10-03,9.54935073852539
2012-10-04,9.563627243041992
2012-10-05,9.492257118225098
2012-10-08,9.485116958618164
2012-10-09,9.306694030761719
2012-10-10,9.242461204528809
2012-10-11,9.29241943359375
2012-10-12,9.263870239257812
2012-10-15,9.33523941040039
2012-10-16,9.677821159362793
2012-10-17,9.870513916015625
2012-10-18,9.806282043457031
2012-10-19,9.649269104003906
2012-10-22,9.649269104003906
2012-10-23,9.570762634277344
2012-10-24,8.671496391296387
2012-10-25,8.628674507141113
2012-10-26,8.4359769821167
2012-10-31,8.386015892028809
2012-11-01,8.378875732421875
2012-11-02,8.350327491760254
2012-11-05,8.45738410949707
2012-11-06,8.493066787719727
2012-11-07,8.21472454071045
2012-11-08,8.136218070983887
2012-11-09,8.09339427947998
2012-11-12,8.043437957763672
2012-11-13,7.964929580688477
2012-11-14,7.871397018432617
2012-11-15,7.828222274780273
2012-11-16,7.842613220214844
2012-11-19,7.9505414962768555
2012-11-20,8.044076919555664
2012-11-21,8.000905990600586
2012-11-23,8.123220443725586
2012-11-26,8.166393280029297
2012-11-27,8.727606773376465
2012-11-28,8.792364120483398
2012-11-29,8.871506690979004
2012-11-30,8.799553871154785
2012-12-03,8.741998672485352
2012-12-04,8.792364120483398
2012-12-05,8.907480239868164
2012-12-06,8.979432106018066
2012-12-07,9.022601127624512
2012-12-10,9.08735466003418
2012-12-11,9.065773010253906
2012-12-12,9.159308433532715
2012-12-13,9.16650676727295
2012-12-14,9.08016586303711
2012-12-17,9.1017484664917
2012-12-18,9.346384048461914
2012-12-19,9.188090324401855
2012-12-20,9.202478408813477
2012-12-21,9.065773010253906
2012-12-24,9.16650676727295
2012-12-26,9.058578491210938
2012-12-27,9.051384925842285
2012-12-28,8.972233772277832
2012-12-31,9.08016586303711
2013-01-02,9.25284481048584
2013-01-03,9.188090324401855
2013-01-04,9.159308433532715
2013-01-07,9.08735466003418
2013-01-08,8.979432106018066
2013-01-09,8.921871185302734
2013-01-10,9.09455680847168
2013-01-11,8.95784854888916
2013-01-14,8.99382495880127
2013-01-15,9.08016586303711
2013-01-16,9.00821304321289
2013-01-17,8.849922180175781
2013-01-18,8.706021308898926
2013-01-22,8.857115745544434
2013-01-23,8.799553871154785
2013-01-24,8.749190330505371
2013-01-25,8.80675220489502
2013-01-28,8.741998672485352
2013-01-29,8.799553871154785
2013-01-30,8.634066581726074
2013-01-31,8.634066581726074
2013-02-01,8.569317817687988
2013-02-04,8.4829740524292
2013-02-05,8.605290412902832
2013-02-06,8.763581275939941
2013-02-07,8.864314079284668
2013-02-08,8.835532188415527
2013-02-11,8.950653076171875
2013-02-12,9.044190406799316
2013-02-13,9.195286750793457
2013-02-14,9.317599296569824
2013-02-15,9.202478408813477
2013-02-19,9.281622886657715
2013-02-20,9.08735466003418
2013-02-21,9.001022338867188
2013-02-22,9.072970390319824
2013-02-25,8.88589859008789
2013-02-26,8.907642364501953
2013-02-27,9.125077247619629
2013-02-28,9.139575004577637
2013-03-01,9.0743408203125
2013-03-04,8.972869873046875
2013-03-05,9.0743408203125
2013-03-06,9.103336334228516
2013-03-07,9.175809860229492
2013-03-08,9.212054252624512
2013-03-11,9.154064178466797
2013-03-12,9.183060646057129
2013-03-13,9.1613187789917
2013-03-14,9.284530639648438
2013-03-15,9.364258766174316
2013-03-18,9.313522338867188
2013-03-19,9.299028396606445
2013-03-20,9.552700996398926
2013-03-21,9.414996147155762
2013-03-22,9.458480834960938
2013-03-25,9.429486274719238
2013-03-26,9.50196647644043
2013-03-27,9.530961036682129
2013-03-28,9.661420822143555
2013-04-01,9.661420822143555
2013-04-02,9.661420822143555
2013-04-03,9.66866683959961
2013-04-04,9.66866683959961
2013-04-05,9.64692497253418
2013-04-08,9.67591667175293
2013-04-09,9.67591667175293
2013-04-10,9.71215534210205
2013-04-11,9.690410614013672
2013-04-12,9.639677047729492
2013-04-15,9.516465187072754
2013-04-16,9.552700996398926
2013-04-17,9.393250465393066
2013-04-18,9.465726852416992
2013-04-19,9.306275367736816
2013-04-22,9.291775703430176
2013-04-23,9.516465187072754
2013-04-24,10.038310050964355
2013-04-25,10.313730239868164
2013-04-26,10.313730239868164
2013-04-29,10.444189071655273
2013-04-30,10.509421348571777
2013-05-01,10.386208534240723
2013-05-02,10.41519546508789
2013-05-03,10.77759075164795
2013-05-06,10.784841537475586
2013-05-07,10.77759075164795
2013-05-08,10.784841537475586
2013-05-09,10.915303230285645
2013-05-10,10.94429874420166
2013-05-13,11.045763969421387
2013-05-14,11.255953788757324
2013-05-15,11.36467170715332
2013-05-16,11.197970390319824
2013-05-17,11.698071479797363
2013-05-20,11.821284294128418
2013-05-21,11.734314918518066
2013-05-22,11.451647758483887
2013-05-23,11.4154052734375
2013-05-24,11.350174903869629
2013-05-28,11.422656059265137
2013-05-29,11.371593475341797
2013-05-30,11.371593475341797
2013-05-31,11.2111234664917
2013-06-03,11.45182991027832
2013-06-04,11.357004165649414
2013-06-05,10.933948516845703
2013-06-06,10.948534965515137
2013-06-07,11.218421936035156
2013-06-10,11.101710319519043
2013-06-11,10.933948516845703
2013-06-12,10.780769348144531
2013-06-13,11.006888389587402
2013-06-14,10.882887840270996
2013-06-17,11.02147388458252
2013-06-18,11.079826354980469
2013-06-19,10.890180587768555
2013-06-20,10.437944412231445
2013-06-21,10.401472091674805
2013-06-24,10.182645797729492
2013-06-25,10.365001678466797
2013-06-26,10.452533721923828
2013-06-27,10.430649757385254
2013-06-28,10.379589080810547
2013-07-01,10.540060043334961
2013-07-02,10.51817512512207
2013-07-03,10.416060447692871
2013-07-05,10.591121673583984
2013-07-08,10.613001823425293
2013-07-09,10.773475646972656
2013-07-10,10.795355796813965
2013-07-11,10.970416069030762
2013-07-12,10.96312141418457
2013-07-15,11.006888389587402
2013-07-16,10.955827713012695
2013-07-17,10.80994701385498
2013-07-18,10.788064002990723
2013-07-19,11.02147388458252
2013-07-22,10.933948516845703
2013-07-23,10.955827713012695
2013-07-24,11.043357849121094
2013-07-25,11.145475387573242
2013-07-26,11.123591423034668
2013-07-29,11.22571086883545
2013-07-30,11.079826354980469
2013-07-31,11.079826354980469
2013-08-01,11.269474983215332
2013-08-02,11.23300552368164
2013-08-05,11.189240455627441
2013-08-06,10.992300033569336
2013-08-07,10.96312141418457
2013-08-08,11.036066055297852
2013-08-09,11.006888389587402
2013-08-12,11.02147388458252
2013-08-13,11.094414710998535
2013-08-14,11.028768539428711
2013-08-15,10.875591278076172
2013-08-16,10.96312141418457
2013-08-19,10.7370023727417
2013-08-20,10.55465030670166
2013-08-21,10.613001823425293
2013-08-22,10.664061546325684
2013-08-23,10.773475646972656
2013-08-26,10.758885383605957
2013-08-27,10.372294425964355
2013-08-28,10.409024238586426
2013-08-29,10.41637134552002
2013-08-30,10.313529014587402
2013-09-03,10.225375175476074
2013-09-04,10.41637134552002
2013-09-05,10.614704132080078
2013-09-06,10.577977180480957
2013-09-09,10.746930122375488
2013-09-10,10.915882110595703
2013-09-11,10.937925338745117
2013-09-12,10.644091606140137
2013-09-13,10.754279136657715
