Date,SYY
2010-09-29,19.048452377319336
2010-09-30,18.74610137939453
2010-10-01,18.785533905029297
2010-10-04,18.6212100982666
2010-10-05,18.897275924682617
2010-10-06,18.74610137939453
2010-10-07,18.805252075195312
2010-10-08,18.752662658691406
2010-10-11,18.798675537109375
2010-10-12,18.785533905029297
2010-10-13,18.99587059020996
2010-10-14,19.120750427246094
2010-10-15,19.19306182861328
2010-10-18,19.19306182861328
2010-10-19,18.91699981689453
2010-10-20,19.08789825439453
2010-10-21,19.291656494140625
2010-10-22,19.429683685302734
2010-10-25,19.423114776611328
2010-10-26,19.390249252319336
2010-10-27,19.33108901977539
2010-10-28,19.534860610961914
2010-10-29,19.36395263671875
2010-11-01,19.449399948120117
2010-11-02,19.587440490722656
2010-11-03,19.659744262695312
2010-11-04,19.804344177246094
2010-11-05,19.738618850708008
2010-11-08,19.2127742767334
2010-11-09,18.92357063293457
2010-11-10,18.976154327392578
2010-11-11,18.81182289123535
2010-11-12,18.857837677001953
2010-11-15,19.009017944335938
2010-11-16,18.91699981689453
2010-11-17,18.844688415527344
2010-11-18,19.061601638793945
2010-11-19,18.956436157226562
2010-11-22,19.081317901611328
2010-11-23,19.10103416442871
2010-11-24,19.23250389099121
2010-11-26,19.035301208496094
2010-11-29,19.081317901611328
2010-11-30,19.07474708557129
2010-12-01,19.32451820373535
2010-12-02,19.265363693237305
2010-12-03,19.258792877197266
2010-12-06,19.225921630859375
2010-12-07,19.173341751098633
2010-12-08,19.3442440032959
2010-12-09,19.28508186340332
2010-12-10,19.337663650512695
2010-12-13,19.337663650512695
2010-12-14,19.173341751098633
2010-12-15,19.18648910522461
2010-12-16,19.258792877197266
2010-12-17,19.258792877197266
2010-12-20,19.2982234954834
2010-12-21,19.278505325317383
2010-12-22,19.19306182861328
2010-12-23,19.094467163085938
2010-12-27,19.10103416442871
2010-12-28,19.10103416442871
2010-12-29,19.179914474487305
2010-12-30,19.311372756958008
2010-12-31,19.32451820373535
2011-01-03,19.199628829956055
2011-01-04,19.495418548583984
2011-01-05,19.674449920654297
2011-01-06,19.800447463989258
2011-01-07,20.13199806213379
2011-01-10,19.946331024169922
2011-01-11,19.966222763061523
2011-01-12,20.198312759399414
2011-01-13,20.22484016418457
2011-01-14,20.191680908203125
2011-01-18,19.913179397583008
2011-01-19,19.86675262451172
2011-01-20,19.873388290405273
2011-01-21,19.853492736816406
2011-01-24,19.727500915527344
2011-01-25,19.66782569885254
2011-01-26,19.687713623046875
2011-01-27,19.754026412963867
2011-01-28,19.35616111755371
2011-01-31,19.32300567626953
2011-02-01,19.349533081054688
2011-02-02,19.442367553710938
2011-02-03,19.694347381591797
2011-02-04,19.79381561279297
2011-02-07,18.573699951171875
2011-02-08,18.573699951171875
2011-02-09,18.600215911865234
2011-02-10,18.633373260498047
2011-02-11,18.726207733154297
2011-02-14,18.586952209472656
2011-02-15,18.73284149169922
2011-02-16,18.79915428161621
2011-02-17,18.8256778717041
2011-02-18,18.991451263427734
2011-02-22,18.746105194091797
2011-02-23,18.573699951171875
2011-02-24,18.421184539794922
2011-02-25,18.507383346557617
2011-02-28,18.427810668945312
2011-03-01,18.38802719116211
2011-03-02,18.262027740478516
2011-03-03,18.262027740478516
2011-03-04,18.27529525756836
2011-03-07,18.295190811157227
2011-03-08,18.321706771850586
2011-03-09,18.52727508544922
2011-03-10,18.4145450592041
2011-03-11,18.454336166381836
2011-03-14,18.3946533203125
2011-03-15,18.474224090576172
2011-03-16,18.202354431152344
2011-03-17,18.262027740478516
2011-03-18,18.368125915527344
2011-03-21,18.586952209472656
2011-03-22,18.62010955810547
2011-03-23,18.567062377929688
2011-03-24,18.500751495361328
2011-03-25,18.474224090576172
2011-03-28,18.494112014770508
2011-03-29,18.5405330657959
2011-03-30,18.547231674194336
2011-03-31,18.540536880493164
2011-04-01,18.661020278930664
2011-04-04,18.707868576049805
2011-04-05,19.082698822021484
2011-04-06,19.209875106811523
2011-04-07,19.14293670654297
2011-04-08,18.788190841674805
2011-04-11,19.002382278442383
2011-04-12,19.04253578186035
2011-04-13,18.868513107299805
2011-04-14,19.0626220703125
2011-04-15,19.189786911010742
2011-04-18,19.015764236450195
2011-04-19,19.14293670654297
2011-04-20,19.33035659790039
2011-04-21,19.410663604736328
2011-04-25,19.39059829711914
2011-04-26,19.58469581604004
2011-04-27,19.705171585083008
2011-04-28,19.58469581604004
2011-04-29,19.350425720214844
2011-05-02,19.59139060974121
2011-05-03,19.511070251464844
2011-05-04,19.477602005004883
2011-05-05,19.176406860351562
2011-05-06,19.082698822021484
2011-05-09,21.130857467651367
2011-05-10,20.87651252746582
2011-05-11,20.849733352661133
2011-05-12,21.478912353515625
2011-05-13,21.271421432495117
2011-05-16,21.50568389892578
2011-05-17,21.666324615478516
2011-05-18,21.853736877441406
2011-05-19,21.713178634643555
2011-05-20,21.699787139892578
2011-05-23,21.632854461669922
2011-05-24,21.331661224365234
2011-05-25,21.37181854248047
2011-05-26,21.378507614135742
2011-05-27,21.411972045898438
2011-05-31,21.55923843383789
2011-06-01,21.2513370513916
2011-06-02,20.903287887573242
2011-06-03,20.836353302001953
2011-06-06,20.66232681274414
2011-06-07,20.595396041870117
2011-06-08,20.448139190673828
2011-06-09,20.675708770751953
2011-06-10,20.34773826599121
2011-06-13,20.421363830566406
2011-06-14,20.642234802246094
2011-06-15,20.381206512451172
2011-06-16,20.62215805053711
2011-06-17,20.682405471801758
2011-06-20,20.82965660095215
2011-06-21,20.943443298339844
2011-06-22,20.916669845581055
2011-06-23,20.802885055541992
2011-06-24,20.588701248168945
2011-06-27,20.635555267333984
2011-06-28,20.729259490966797
2011-06-29,20.904756546020508
2011-06-30,21.046504974365234
2011-07-01,21.188255310058594
2011-07-05,21.114009857177734
2011-07-06,21.154508590698242
2011-07-07,21.296255111694336
2011-07-08,21.127511978149414
2011-07-11,20.857507705688477
2011-07-12,21.039762496948242
2011-07-13,21.120756149291992
2011-07-14,20.94525718688965
2011-07-15,20.864259719848633
2011-07-18,20.682010650634766
2011-07-19,21.046504974365234
2011-07-20,21.093759536743164
2011-07-21,21.235504150390625
2011-07-22,21.14776039123535
2011-07-25,20.94525718688965
2011-07-26,21.073505401611328
2011-07-27,20.7967586517334
2011-07-28,20.837251663208008
2011-07-29,20.64825439453125
2011-08-01,20.39850616455078
2011-08-02,19.980012893676758
2011-08-03,20.175752639770508
2011-08-04,19.62901496887207
2011-08-05,19.885507583618164
2011-08-08,19.440013885498047
2011-08-09,19.575002670288086
2011-08-10,18.920259475708008
2011-08-11,19.413009643554688
2011-08-12,19.750505447387695
2011-08-15,18.974252700805664
2011-08-16,18.89325523376465
2011-08-17,18.81900405883789
2011-08-18,18.427507400512695
2011-08-19,18.225006103515625
2011-08-22,18.110258102416992
2011-08-23,18.360004425048828
2011-08-24,18.420757293701172
2011-08-25,18.171001434326172
2011-08-26,18.29250717163086
2011-08-29,18.866260528564453
2011-08-30,18.792011260986328
2011-08-31,18.852752685546875
2011-09-01,18.758262634277344
2011-09-02,18.33300018310547
2011-09-06,18.13726043701172
2011-09-07,18.427507400512695
2011-09-08,18.13726043701172
2011-09-09,18.022506713867188
2011-09-12,18.09000587463379
2011-09-13,18.204755783081055
2011-09-14,18.434255599975586
2011-09-15,18.522005081176758
2011-09-16,18.495004653930664
2011-09-19,18.272253036499023
2011-09-20,18.299259185791016
2011-09-21,17.89425277709961
2011-09-22,17.56351089477539
2011-09-23,17.462249755859375
2011-09-26,17.786252975463867
2011-09-27,17.88750457763672
2011-09-28,17.70525360107422
2011-09-29,17.631006240844727
2011-09-30,17.482501983642578
2011-10-03,17.361005783081055
2011-10-04,17.219257354736328
2011-10-05,17.36928939819336
2011-10-06,17.58069610595703
2011-10-07,17.58069610595703
2011-10-10,17.82619285583496
2011-10-11,17.819368362426758
2011-10-12,18.01032066345215
2011-10-13,18.064870834350586
2011-10-14,18.187623977661133
2011-10-17,17.833011627197266
2011-10-18,18.194446563720703
2011-10-19,17.75799560546875
2011-10-20,17.908029556274414
2011-10-21,18.378572463989258
2011-10-24,18.399030685424805
2011-10-25,18.235363006591797
2011-10-26,18.26946258544922
2011-10-27,18.84229278564453
2011-10-28,19.0468807220459
2011-10-31,18.903675079345703
2011-11-01,18.54905891418457
2011-11-02,18.79456329345703
2011-11-03,18.98551368713379
2011-11-04,18.958227157592773
2011-11-07,19.012784957885742
2011-11-08,19.162817001342773
2011-11-09,18.767292022705078
2011-11-10,18.80138397216797
2011-11-11,18.924135208129883
2011-11-14,18.855937957763672
2011-11-15,18.98551368713379
2011-11-16,18.767292022705078
2011-11-17,18.644540786743164
2011-11-18,18.951412200927734
2011-11-21,18.555885314941406
2011-11-22,18.699087142944336
2011-11-23,18.337656021118164
2011-11-25,18.460397720336914
2011-11-28,18.96504783630371
2011-11-29,18.951412200927734
2011-11-30,19.462879180908203
2011-12-01,19.592443466186523
2011-12-02,19.86522674560547
2011-12-05,19.92660140991211
2011-12-06,19.851587295532227
2011-12-07,20.022079467773438
2011-12-08,19.837942123413086
2011-12-09,20.097091674804688
2011-12-12,19.92660140991211
2011-12-13,19.837942123413086
2011-12-14,19.7083740234375
2011-12-15,19.769750595092773
2011-12-16,19.7083740234375
2011-12-19,19.496967315673828
2011-12-20,19.817485809326172
2011-12-21,19.824310302734375
2011-12-22,19.919784545898438
2011-12-23,20.069812774658203
2011-12-27,20.110729217529297
2011-12-28,19.98116111755371
2011-12-29,20.124364852905273
2011-12-30,20.001615524291992
2012-01-03,20.083444595336914
2012-01-04,19.95955467224121
2012-01-05,19.897621154785156
2012-01-06,19.904502868652344
2012-01-09,19.897621154785156
2012-01-10,20.097217559814453
2012-01-11,20.11786460876465
2012-01-12,20.186687469482422
2012-01-13,20.283048629760742
2012-01-17,20.53081512451172
2012-01-18,20.53081512451172
2012-01-19,20.647829055786133
2012-01-20,20.799238204956055
2012-01-23,20.840538024902344
2012-01-24,20.8474178314209
2012-01-25,20.943771362304688
2012-01-26,20.888715744018555
2012-01-27,20.854299545288086
2012-01-30,20.744178771972656
2012-01-31,20.723529815673828
2012-02-01,20.93000602722168
2012-02-02,21.081424713134766
2012-02-03,21.267257690429688
2012-02-06,20.503292083740234
2012-02-07,20.20734214782715
2012-02-08,20.269275665283203
2012-02-09,20.331222534179688
2012-02-10,20.17292022705078
2012-02-13,20.152280807495117
2012-02-14,20.166044235229492
2012-02-15,20.04903793334961
2012-02-16,20.04903793334961
2012-02-17,20.283048629760742
2012-02-21,20.214216232299805
2012-02-22,20.234867095947266
2012-02-23,20.17292022705078
2012-02-24,20.145397186279297
2012-02-27,20.076566696166992
2012-02-28,20.19356918334961
2012-02-29,20.24863052368164
2012-03-01,20.186687469482422
2012-03-02,20.200454711914062
2012-03-05,20.27616310119629
2012-03-06,20.22798728942871
2012-03-07,20.324344635009766
2012-03-08,20.475753784179688
2012-03-09,20.599645614624023
2012-03-12,20.751060485839844
2012-03-13,20.76483154296875
2012-03-14,20.778593063354492
2012-03-15,20.434457778930664
2012-03-16,20.39316749572754
2012-03-19,20.40693473815918
2012-03-20,20.448230743408203
2012-03-21,20.58588218688965
2012-03-22,20.558349609375
2012-03-23,20.537700653076172
2012-03-26,20.661584854125977
2012-03-27,20.613407135009766
2012-03-28,20.52393341064453
2012-03-29,20.496408462524414
2012-03-30,20.55146598815918
2012-04-02,20.675350189208984
2012-04-03,20.598962783813477
2012-04-04,20.48783302307129
2012-04-05,20.467002868652344
2012-04-09,20.216983795166016
2012-04-10,20.133638381958008
2012-04-11,20.335058212280273
2012-04-12,20.446168899536133
2012-04-13,20.355878829956055
2012-04-16,20.612850189208984
2012-04-17,20.904539108276367
2012-04-18,20.605905532836914
2012-04-19,20.522554397583008
2012-04-20,20.16142463684082
2012-04-23,19.821115493774414
2012-04-24,19.8558406829834
2012-04-25,20.00862693786621
2012-04-26,20.085025787353516
2012-04-27,20.182252883911133
2012-04-30,20.071134567260742
2012-05-01,20.147533416748047
2012-05-02,19.932239532470703
2012-05-03,19.689163208007812
2012-05-04,19.376636505126953
2012-05-07,19.647489547729492
2012-05-08,19.459976196289062
2012-05-09,19.25162124633789
2012-05-10,19.362749099731445
2012-05-11,19.168283462524414
2012-05-14,19.147449493408203
2012-05-15,19.23773193359375
2012-05-16,19.272459030151367
2012-05-17,19.300241470336914
2012-05-18,18.93214988708496
2012-05-21,19.001604080200195
2012-05-22,19.140506744384766
2012-05-23,19.126619338989258
2012-05-24,19.307180404663086
2012-05-25,19.40441131591797
2012-05-29,19.515531539916992
2012-05-30,19.453031539916992
2012-05-31,19.38357925415039
2012-06-01,19.133560180664062
2012-06-04,19.272459030151367
2012-06-05,19.39052391052246
2012-06-06,19.63359832763672
2012-06-07,19.876676559448242
2012-06-08,20.00168800354004
2012-06-11,19.890565872192383
2012-06-12,19.86277961730957
2012-06-13,19.81416893005371
2012-06-14,20.1267032623291
2012-06-15,20.237815856933594
2012-06-18,20.279491424560547
2012-06-19,20.48783302307129
2012-06-20,20.30726432800293
2012-06-21,20.06418800354004
2012-06-22,20.140583038330078
2012-06-25,20.00168800354004
2012-06-26,19.966960906982422
2012-06-27,20.140583038330078
2012-06-28,20.362825393676758
2012-06-29,20.703134536743164
2012-07-02,20.751741409301758
2012-07-03,20.68166732788086
2012-07-05,20.527477264404297
2012-07-06,20.317222595214844
2012-07-09,20.359277725219727
2012-07-10,20.471416473388672
2012-07-11,20.450389862060547
2012-07-12,20.106979370117188
2012-07-13,20.254152297973633
2012-07-16,20.23312759399414
2012-07-17,20.268173217773438
2012-07-18,20.373300552368164
2012-07-19,20.373300552368164
2012-07-20,20.23312759399414
2012-07-23,20.008867263793945
2012-07-24,19.952796936035156
2012-07-25,19.84065818786621
2012-07-26,20.191076278686523
2012-07-27,20.49944305419922
2012-07-30,20.56953239440918
2012-07-31,20.597562789916992
2012-08-01,20.49944305419922
2012-08-02,20.184070587158203
2012-08-03,20.485435485839844
2012-08-06,20.41534996032715
2012-08-07,20.226118087768555
2012-08-08,20.24714469909668
2012-08-09,20.106979370117188
2012-08-10,20.21210289001465
2012-08-13,21.123193740844727
2012-08-14,21.3404483795166
2012-08-15,21.480613708496094
2012-08-16,21.305402755737305
2012-08-17,21.417539596557617
2012-08-20,21.277376174926758
2012-08-21,21.186264038085938
2012-08-22,21.165241241455078
2012-08-23,21.046096801757812
2012-08-24,21.277376174926758
2012-08-27,21.29840087890625
2012-08-28,21.3404483795166
2012-08-29,21.263355255126953
2012-08-30,21.221311569213867
2012-08-31,21.235322952270508
2012-09-04,21.228315353393555
2012-09-05,21.137210845947266
2012-09-06,21.459596633911133
2012-09-07,21.431556701660156
2012-09-10,21.39651870727539
2012-09-11,21.347461700439453
2012-09-12,21.15822982788086
2012-09-13,21.487621307373047
2012-09-14,21.270368576049805
2012-09-17,21.389511108398438
2012-09-18,21.52267074584961
2012-09-19,21.73993682861328
2012-09-20,21.634803771972656
2012-09-21,21.550701141357422
2012-09-24,21.69087791442871
2012-09-25,21.634803771972656
2012-09-26,21.64181137084961
2012-09-27,21.901123046875
2012-09-28,21.91514015197754
2012-10-01,22.118383407592773
2012-10-02,22.251541137695312
2012-10-03,22.33635711669922
2012-10-04,22.308088302612305
2012-10-05,22.33635711669922
2012-10-08,22.19499397277832
2012-10-09,22.0748291015625
2012-10-10,22.025341033935547
2012-10-11,22.088964462280273
2012-10-12,22.088964462280273
2012-10-15,22.258609771728516
2012-10-16,22.329286575317383
2012-10-17,22.37877082824707
2012-10-18,22.39997673034668
2012-10-19,21.85570526123047
2012-10-22,21.820354461669922
2012-10-23,21.650718688964844
2012-10-24,21.495210647583008
2012-10-25,21.79914665222168
2012-10-26,21.81328773498535
2012-10-31,21.961729049682617
2012-11-01,22.315153121948242
2012-11-02,22.152578353881836
2012-11-05,21.756744384765625
2012-11-06,21.636581420898438
2012-11-07,21.375041961669922
2012-11-08,21.127647399902344
2012-11-09,21.20541000366211
2012-11-12,21.17713737487793
2012-11-13,21.17713737487793
2012-11-14,21.19833755493164
2012-11-15,21.14885711669922
2012-11-16,21.226604461669922
2012-11-19,21.53762435913086
2012-11-20,21.530553817749023
2012-11-21,21.544689178466797
2012-11-23,21.91225242614746
2012-11-26,21.940521240234375
2012-11-27,22.103103637695312
2012-11-28,22.329286575317383
2012-11-29,22.26567268371582
2012-11-30,22.371702194213867
2012-12-03,22.286880493164062
2012-12-04,22.0748291015625
2012-12-05,22.38583755493164
2012-12-06,22.527212142944336
2012-12-07,22.498931884765625
2012-12-10,22.428251266479492
2012-12-11,22.520139694213867
2012-12-12,22.647377014160156
2012-12-13,22.534276962280273
2012-12-14,22.44944953918457
2012-12-17,22.57668685913086
2012-12-18,22.788740158081055
2012-12-19,22.612030029296875
2012-12-20,22.89476776123047
2012-12-21,22.590822219848633
2012-12-24,22.569622039794922
2012-12-26,22.392906188964844
2012-12-27,22.414113998413086
2012-12-28,22.202062606811523
2012-12-31,22.37877082824707
2013-01-02,22.749614715576172
2013-01-03,22.649761199951172
2013-01-04,22.71394920349121
2013-01-07,22.649761199951172
2013-01-08,22.42156410217285
2013-01-09,22.022188186645508
2013-01-10,22.07211685180664
2013-01-11,22.0435848236084
2013-01-14,22.157691955566406
2013-01-15,22.257535934448242
2013-01-16,22.214746475219727
2013-01-17,22.307458877563477
2013-01-18,22.44295310974121
2013-01-22,22.521394729614258
2013-01-23,22.621238708496094
2013-01-24,22.5000057220459
2013-01-25,22.699691772460938
2013-01-28,22.60698127746582
2013-01-29,22.656898498535156
2013-01-30,22.5499267578125
2013-01-31,22.656898498535156
2013-02-01,22.885107040405273
2013-02-04,22.27180290222168
2013-02-05,22.371641159057617
2013-02-06,22.414424896240234
2013-02-07,22.485748291015625
2013-02-08,22.54279899597168
2013-02-11,22.50713348388672
2013-02-12,22.50713348388672
2013-02-13,22.66402816772461
2013-02-14,22.842315673828125
2013-02-15,22.870853424072266
2013-02-19,23.027738571166992
2013-02-20,23.198898315429688
2013-02-21,23.291601181030273
2013-02-22,23.355791091918945
2013-02-25,22.81379508972168
2013-02-26,22.7353458404541
2013-02-27,22.92076301574707
2013-02-28,22.935033798217773
2013-03-01,23.163236618041992
2013-03-04,23.37718391418457
2013-03-05,23.419971466064453
2013-03-06,23.4128475189209
2013-03-07,23.298736572265625
2013-03-08,23.72663116455078
2013-03-11,23.95484161376953
2013-03-12,23.961965560913086
2013-03-13,24.076068878173828
2013-03-14,24.090335845947266
2013-03-15,24.14739418029785
2013-03-18,24.090335845947266
2013-03-19,24.546756744384766
2013-03-20,24.62520408630371
2013-03-21,24.56102180480957
2013-03-22,24.889070510864258
2013-03-25,24.974651336669922
2013-03-26,24.96038818359375
2013-03-27,24.967517852783203
2013-03-28,25.081623077392578
2013-04-01,25.131542205810547
2013-04-02,25.0031795501709
2013-04-03,24.801883697509766
2013-04-04,24.70842742919922
2013-04-05,24.71562385559082
2013-04-08,24.55746078491211
2013-04-09,24.67966651916504
2013-04-10,24.981609344482422
2013-04-11,24.89533805847168
2013-04-12,24.88814353942871
2013-04-15,24.298667907714844
2013-04-16,24.77312660217285
2013-04-17,24.607789993286133
2013-04-18,24.600601196289062
2013-04-19,24.952852249145508
2013-04-22,24.967233657836914
2013-04-23,25.168521881103516
2013-04-24,24.960044860839844
2013-04-25,25.060688018798828
2013-04-26,25.017555236816406
2013-04-29,25.168521881103516
2013-04-30,25.060688018798828
2013-05-01,24.852209091186523
2013-05-02,25.175708770751953
2013-05-03,24.916913986206055
2013-05-06,24.67966651916504
2013-05-07,24.729995727539062
2013-05-08,24.758756637573242
2013-05-09,24.55746078491211
2013-05-10,24.586217880249023
2013-05-13,24.629348754882812
2013-05-14,24.981609344482422
2013-05-15,25.25478744506836
2013-05-16,25.082256317138672
2013-05-17,25.261980056762695
2013-05-20,25.05349349975586
2013-05-21,25.218847274780273
2013-05-22,25.21165657043457
2013-05-23,24.845020294189453
2013-05-24,25.03192710876465
2013-05-28,25.146953582763672
2013-05-29,24.514326095581055
2013-05-30,24.514326095581055
2013-05-31,24.298667907714844
2013-06-03,24.363361358642578
2013-06-04,24.571834564208984
2013-06-05,23.975154876708984
2013-06-06,24.003917694091797
2013-06-07,24.269901275634766
2013-06-10,24.499961853027344
2013-06-11,24.535886764526367
2013-06-12,24.55746078491211
2013-06-13,24.837833404541016
2013-06-14,24.780323028564453
2013-06-17,24.9384765625
2013-06-18,24.97441291809082
2013-06-19,24.550268173217773
2013-06-20,24.011106491088867
2013-06-21,24.212400436401367
2013-06-24,24.198013305664062
2013-06-25,24.356168746948242
2013-06-26,24.514326095581055
2013-06-27,24.650922775268555
2013-06-28,24.55746078491211
2013-07-01,24.672489166259766
2013-07-02,24.665237426757812
2013-07-03,24.4622859954834
2013-07-05,24.60000228881836
2013-07-08,25.136354446411133
2013-07-09,25.382797241210938
2013-07-10,25.33206558227539
2013-07-11,25.6944637298584
2013-07-12,25.80318832397461
2013-07-15,25.86115837097168
2013-07-16,25.781448364257812
2013-07-17,25.6944637298584
2013-07-18,25.99164390563965
2013-07-19,26.114850997924805
2013-07-22,25.904661178588867
2013-07-23,25.737951278686523
2013-07-24,24.95516014099121
2013-07-25,25.034887313842773
2013-07-26,25.201597213745117
2013-07-29,25.353801727294922
2013-07-30,25.150861740112305
2013-07-31,25.01314353942871
2013-08-01,25.216089248657227
2013-08-02,25.353801727294922
2013-08-05,25.37554931640625
2013-08-06,25.411792755126953
2013-08-07,25.259578704833984
2013-08-08,25.266826629638672
2013-08-09,25.37554931640625
2013-08-12,23.91143035888672
2013-08-13,23.998409271240234
2013-08-14,23.940425872802734
2013-08-15,23.541784286499023
2013-08-16,23.520034790039062
2013-08-19,23.5562801361084
2013-08-20,23.505544662475586
2013-08-21,23.17938232421875
2013-08-22,23.396820068359375
2013-08-23,23.375070571899414
2013-08-26,23.11414337158203
2013-08-27,23.00542449951172
2013-08-28,22.809722900390625
2013-08-29,23.157634735107422
2013-08-30,23.208372116088867
2013-09-03,23.3243350982666
2013-09-04,23.295345306396484
2013-09-05,23.26634979248047
2013-09-06,23.222862243652344
2013-09-09,23.353334426879883
2013-09-10,23.36058235168457
2013-09-11,23.563522338867188
2013-09-12,23.657751083374023
2013-09-13,23.83170509338379
2013-09-16,23.925928115844727
