Date,TXT
2010-11-04,21.569311141967773
2010-11-05,21.977561950683594
2010-11-08,22.094207763671875
2010-11-09,21.812314987182617
2010-11-10,21.598468780517578
2010-11-11,21.25825309753418
2010-11-12,20.762527465820312
2010-11-15,20.55838966369629
2010-11-16,20.257068634033203
2010-11-17,20.334827423095703
2010-11-18,20.879167556762695
2010-11-19,20.995803833007812
2010-11-22,21.1221866607666
2010-11-23,20.927772521972656
2010-11-24,21.812314987182617
2010-11-26,21.442941665649414
2010-11-29,21.724828720092773
2010-11-30,21.73455238342285
2010-12-01,22.337203979492188
2010-12-02,22.745454788208008
2010-12-03,23.037067413330078
2010-12-06,22.580215454101562
2010-12-07,22.502458572387695
2010-12-08,22.453807830810547
2010-12-09,22.463537216186523
2010-12-10,22.765125274658203
2010-12-13,23.0180721282959
2010-12-14,23.241832733154297
2010-12-15,22.833229064941406
2010-12-16,22.71648597717285
2010-12-17,22.658109664916992
2010-12-20,22.94997215270996
2010-12-21,22.852684020996094
2010-12-22,22.677570343017578
2010-12-23,23.193193435668945
2010-12-27,23.329391479492188
2010-12-28,23.241832733154297
2010-12-29,22.998619079589844
2010-12-30,22.930519104003906
2010-12-31,22.998619079589844
2011-01-03,23.35857391357422
2011-01-04,23.105627059936523
2011-01-05,23.630977630615234
2011-01-06,23.79636573791504
2011-01-07,23.533687591552734
2011-01-10,23.669898986816406
2011-01-11,23.679628372192383
2011-01-12,24.243886947631836
2011-01-13,24.51628875732422
2011-01-14,24.652494430541992
2011-01-18,25.304311752319336
2011-01-19,24.769237518310547
2011-01-20,25.34323501586914
2011-01-21,25.907487869262695
2011-01-24,26.403654098510742
2011-01-25,26.33555793762207
2011-01-26,25.9464054107666
2011-01-27,26.24800682067871
2011-01-28,25.60590171813965
2011-01-31,25.576719284057617
2011-02-01,26.024232864379883
2011-02-02,26.043697357177734
2011-02-03,26.549583435058594
2011-02-04,26.462024688720703
2011-02-07,26.98737335205078
2011-02-08,27.15276336669922
2011-02-09,26.62741470336914
2011-02-10,26.403654098510742
2011-02-11,26.851181030273438
2011-02-14,26.646869659423828
2011-02-15,26.860902786254883
2011-02-16,27.20140838623047
2011-02-17,27.55164337158203
2011-02-18,27.72675895690918
2011-02-22,26.520404815673828
2011-02-23,25.849117279052734
2011-02-24,25.781017303466797
2011-02-25,26.413381576538086
2011-02-28,26.355010986328125
2011-03-01,25.53780174255371
2011-03-02,25.557262420654297
2011-03-03,26.56903839111328
2011-03-04,26.257720947265625
2011-03-07,25.917226791381836
2011-03-08,26.578773498535156
2011-03-09,26.802698135375977
2011-03-10,25.7901668548584
2011-03-11,25.955678939819336
2011-03-14,25.634401321411133
2011-03-15,24.952892303466797
2011-03-16,24.388216018676758
2011-03-17,24.63160514831543
2011-03-18,24.826326370239258
2011-03-21,26.160137176513672
2011-03-22,25.673351287841797
2011-03-23,26.74428367614746
2011-03-24,26.588502883911133
2011-03-25,26.29643440246582
2011-03-28,26.199073791503906
2011-03-29,26.276962280273438
2011-03-30,26.43273162841797
2011-03-31,26.666393280029297
2011-04-01,26.676130294799805
2011-04-04,26.87085723876953
2011-04-05,27.36737632751465
2011-04-06,27.279752731323242
2011-04-07,27.09477424621582
2011-04-08,26.452207565307617
2011-04-11,26.46194076538086
2011-04-12,26.16987419128418
2011-04-13,25.89726448059082
2011-04-14,25.57598304748535
2011-04-15,25.56624984741211
2011-04-18,25.09893226623535
2011-04-19,25.108657836914062
2011-04-20,24.8360595703125
2011-04-21,24.904211044311523
2011-04-25,24.875009536743164
2011-04-26,25.089195251464844
2011-04-27,25.157337188720703
2011-04-28,25.157337188720703
2011-04-29,25.41047477722168
2011-05-02,25.225492477416992
2011-05-03,24.728960037231445
2011-05-04,24.281124114990234
2011-05-05,24.05719566345215
2011-05-06,24.329803466796875
2011-05-09,24.320070266723633
2011-05-10,24.310327529907227
2011-05-11,24.183761596679688
2011-05-12,24.15455436706543
2011-05-13,23.959842681884766
2011-05-16,23.65802574157715
2011-05-17,22.83048439025879
2011-05-18,22.995990753173828
2011-05-19,22.80128288269043
2011-05-20,22.37289810180664
2011-05-23,21.50641441345215
2011-05-24,21.78875732421875
2011-05-25,22.022411346435547
2011-05-26,21.652450561523438
2011-05-27,21.87637710571289
2011-05-31,22.275535583496094
2011-06-01,21.73033905029297
2011-06-02,21.847166061401367
2011-06-03,21.340896606445312
2011-06-06,21.301958084106445
2011-06-07,20.99041748046875
2011-06-08,20.668834686279297
2011-06-09,20.873477935791016
2011-06-10,20.48369026184082
2011-06-13,20.65909767150879
2011-06-14,21.087860107421875
2011-06-15,20.834497451782227
2011-06-16,21.019643783569336
2011-06-17,21.185317993164062
2011-06-20,21.604347229003906
2011-06-21,22.296222686767578
2011-06-22,22.10132598876953
2011-06-23,22.305971145629883
2011-06-24,21.789487838745117
2011-06-27,21.867460250854492
2011-06-28,22.111072540283203
2011-06-29,22.6178035736084
2011-06-30,23.007600784301758
2011-07-01,23.329179763793945
2011-07-05,22.150049209594727
2011-07-06,22.052602767944336
2011-07-07,22.861421585083008
2011-07-08,22.70551109313965
2011-07-11,21.633575439453125
2011-07-12,21.506887435913086
2011-07-13,21.614086151123047
2011-07-14,21.35097312927246
2011-07-15,21.25352668762207
2011-07-18,20.89296531677246
2011-07-19,21.55561637878418
2011-07-20,23.80668067932129
2011-07-21,24.05029296875
2011-07-22,24.12825584411621
2011-07-25,24.147748947143555
2011-07-26,24.060047149658203
2011-07-27,22.89066505432129
2011-07-28,22.42290687561035
2011-07-29,22.539840698242188
2011-08-01,21.701784133911133
2011-08-02,20.47393035888672
2011-08-03,20.132862091064453
2011-08-04,18.51521873474121
2011-08-05,18.11568260192871
2011-08-08,15.962069511413574
2011-08-09,17.004770278930664
2011-08-10,15.825644493103027
2011-08-11,16.517520904541016
2011-08-12,16.61497688293457
2011-08-15,16.70267677307129
2011-08-16,16.52727508544922
2011-08-17,16.312885284423828
2011-08-18,15.075286865234375
2011-08-19,14.821922302246094
2011-08-22,14.500340461730957
2011-08-23,14.821922302246094
2011-08-24,15.367635726928711
2011-08-25,14.666006088256836
2011-08-26,15.240955352783203
2011-08-29,16.030282974243164
2011-08-30,16.283647537231445
2011-08-31,16.4395694732666
2011-09-01,15.99129867553711
2011-09-02,15.16298770904541
2011-09-06,14.72447395324707
2011-09-07,15.280667304992676
2011-09-08,15.222121238708496
2011-09-09,14.89035415649414
2011-09-12,15.017210960388184
2011-09-13,15.368487358093262
2011-09-14,16.354022979736328
2011-09-15,17.02730369567871
2011-09-16,18.1787166595459
2011-09-19,17.14440155029297
2011-09-20,17.173673629760742
2011-09-21,16.519912719726562
2011-09-22,16.01249885559082
2011-09-23,16.519912719726562
2011-09-26,17.554222106933594
2011-09-27,18.237268447875977
2011-09-28,17.75914764404297
2011-09-29,17.788410186767578
2011-09-30,17.21270751953125
2011-10-03,16.314992904663086
2011-10-04,17.10536766052246
2011-10-05,17.593259811401367
2011-10-06,18.022602081298828
2011-10-07,17.895751953125
2011-10-10,18.168968200683594
2011-10-11,18.032358169555664
2011-10-12,17.856719970703125
2011-10-13,17.632291793823242
2011-10-14,18.09090805053711
2011-10-17,17.563983917236328
2011-10-18,18.207996368408203
2011-10-19,18.13969612121582
2011-10-20,17.895751953125
2011-10-21,18.608064651489258
2011-10-24,19.14474105834961
2011-10-25,18.315332412719727
2011-10-26,17.98356819152832
2011-10-27,19.622880935668945
2011-10-28,19.808265686035156
2011-10-31,18.949588775634766
2011-11-01,18.168968200683594
2011-11-02,17.837203979492188
2011-11-03,18.46169662475586
2011-11-04,18.159212112426758
2011-11-07,18.032358169555664
2011-11-08,18.295808792114258
2011-11-09,17.54446792602539
2011-11-10,17.925020217895508
2011-11-11,18.237268447875977
2011-11-14,18.286056518554688
2011-11-15,18.27630615234375
2011-11-16,17.96405029296875
2011-11-17,17.573734283447266
2011-11-18,18.07138442993164
2011-11-21,17.651803970336914
2011-11-22,17.573734283447266
2011-11-23,16.9882755279541
2011-11-25,16.91021156311035
2011-11-28,18.100658416748047
2011-11-29,18.188478469848633
2011-11-30,18.9593448638916
2011-12-01,18.92031478881836
2011-12-02,18.588550567626953
2011-12-05,18.81297492980957
2011-12-06,18.373876571655273
2011-12-07,18.325040817260742
2011-12-08,17.524059295654297
2011-12-09,17.787790298461914
2011-12-12,17.62173080444336
2011-12-13,16.947734832763672
2011-12-14,16.605844497680664
2011-12-15,16.820735931396484
2011-12-16,17.406835556030273
2011-12-19,16.79143714904785
2011-12-20,17.9538516998291
2011-12-21,17.905010223388672
2011-12-22,18.207815170288086
2011-12-23,18.33480453491211
2011-12-27,18.16874885559082
2011-12-28,17.738956451416016
2011-12-29,17.914779663085938
2011-12-30,18.06130027770996
2012-01-03,18.207815170288086
2012-01-04,18.569242477416992
2012-01-05,18.666927337646484
2012-01-06,18.676694869995117
2012-01-09,18.627853393554688
2012-01-10,19.702348709106445
2012-01-11,20.825687408447266
2012-01-12,20.825687408447266
2012-01-13,20.688934326171875
2012-01-17,21.167577743530273
2012-01-18,21.09919548034668
2012-01-19,21.13826560974121
2012-01-20,21.001514434814453
2012-01-23,21.245718002319336
2012-01-24,21.108964920043945
2012-01-25,24.185924530029297
2012-01-26,24.16638946533203
2012-01-27,24.625497817993164
2012-01-30,24.84038734436035
2012-01-31,24.88922691345215
2012-02-01,25.065061569213867
2012-02-02,24.908769607543945
2012-02-03,25.426483154296875
2012-02-06,25.328798294067383
2012-02-07,25.74883460998535
2012-02-08,26.442367553710938
2012-02-09,26.36421775817871
2012-02-10,26.334918975830078
2012-02-13,27.389873504638672
2012-02-14,27.331268310546875
2012-02-15,26.794025421142578
2012-02-16,27.223819732666016
2012-02-17,27.301965713500977
2012-02-21,27.05776023864746
2012-02-22,27.12613868713379
2012-02-23,27.07729721069336
2012-02-24,27.008922576904297
2012-02-27,26.881929397583008
2012-02-28,27.17498016357422
2012-02-29,26.87217140197754
2012-03-01,27.116369247436523
2012-03-02,26.393524169921875
2012-03-05,25.895353317260742
2012-03-06,24.752479553222656
2012-03-07,25.544322967529297
2012-03-08,26.052663803100586
2012-03-09,26.40460205078125
2012-03-12,26.443700790405273
2012-03-13,27.059579849243164
2012-03-14,26.893388748168945
2012-03-15,27.08891487121582
2012-03-16,26.86406135559082
2012-03-19,26.77608299255371
2012-03-20,26.023344039916992
2012-03-21,26.3557186126709
2012-03-22,25.83759880065918
2012-03-23,26.531688690185547
2012-03-26,27.17688751220703
2012-03-27,27.157339096069336
2012-03-28,26.727209091186523
2012-03-29,27.343076705932617
2012-03-30,27.206220626831055
2012-04-02,28.193588256835938
2012-04-03,28.24245834350586
2012-04-04,27.743894577026367
2012-04-05,27.049808502197266
2012-04-09,26.40460205078125
2012-04-10,25.808269500732422
2012-04-11,26.32639503479004
2012-04-12,26.736974716186523
2012-04-13,26.248186111450195
2012-04-16,26.40460205078125
2012-04-17,27.030261993408203
2012-04-18,26.052663803100586
2012-04-19,25.759389877319336
2012-04-20,26.150426864624023
2012-04-23,25.602983474731445
2012-04-24,26.04290199279785
2012-04-25,26.238407135009766
2012-04-26,26.199310302734375
2012-04-27,26.40460205078125
2012-04-30,26.04290199279785
2012-05-01,25.886478424072266
2012-05-02,25.93535804748535
2012-05-03,25.505224227905273
2012-05-04,24.928447723388672
2012-05-07,24.498306274414062
2012-05-08,24.12681770324707
2012-05-09,23.64780044555664
2012-05-10,23.686906814575195
2012-05-11,23.550046920776367
2012-05-14,23.100358963012695
2012-05-15,22.99282455444336
2012-05-16,22.640892028808594
2012-05-17,21.721960067749023
2012-05-18,21.849048614501953
2012-05-21,22.97327995300293
2012-05-22,22.92439079284668
2012-05-23,23.1981201171875
2012-05-24,23.246997833251953
2012-05-25,22.99282455444336
2012-05-29,23.64780044555664
2012-05-30,22.93416976928711
2012-05-31,23.100358963012695
2012-06-01,22.181428909301758
2012-06-04,22.191205978393555
2012-06-05,22.68977165222168
2012-06-06,23.61848258972168
2012-06-07,23.403411865234375
2012-06-08,23.765121459960938
2012-06-11,23.051485061645508
2012-06-12,23.970415115356445
2012-06-13,23.422517776489258
2012-06-14,23.764951705932617
2012-06-15,24.303064346313477
2012-06-18,24.20522117614746
2012-06-19,24.939014434814453
2012-06-20,25.330358505249023
2012-06-21,24.20522117614746
2012-06-22,24.038894653320312
2012-06-25,23.16813850402832
2012-06-26,22.952890396118164
2012-06-27,23.383377075195312
2012-06-28,23.30510711669922
2012-06-29,24.332406997680664
2012-07-02,23.9899845123291
2012-07-03,24.55744171142578
2012-07-05,24.322628021240234
2012-07-06,23.706239700317383
2012-07-09,23.657333374023438
2012-07-10,22.698505401611328
2012-07-11,22.003849029541016
2012-07-12,22.268020629882812
2012-07-13,22.649595260620117
2012-07-16,22.473487854003906
2012-07-17,22.473487854003906
2012-07-18,23.24640655517578
2012-07-19,25.92717933654785
2012-07-20,25.741291046142578
2012-07-23,25.330358505249023
2012-07-24,24.66506576538086
2012-07-25,24.76289176940918
2012-07-26,25.01728630065918
2012-07-27,25.829336166381836
2012-07-30,25.790205001831055
2012-07-31,25.48691177368164
2012-08-01,24.8509521484375
2012-08-02,24.655282974243164
2012-08-03,25.888042449951172
2012-08-06,25.545608520507812
2012-08-07,26.250045776367188
2012-08-08,25.956533432006836
2012-08-09,26.230472564697266
2012-08-10,26.250045776367188
2012-08-13,26.3576602935791
2012-08-14,26.210914611816406
2012-08-15,26.2206974029541
2012-08-16,26.416370391845703
2012-08-17,26.602270126342773
2012-08-20,26.68053436279297
2012-08-21,26.51420783996582
2012-08-22,26.34788703918457
2012-08-23,26.00545310974121
2012-08-24,25.956533432006836
2012-08-27,25.86847686767578
2012-08-28,25.917396545410156
2012-08-29,25.878267288208008
2012-08-30,25.496688842773438
2012-08-31,26.14242172241211
2012-09-04,25.83912467956543
2012-09-05,25.751068115234375
2012-09-06,26.475074768066406
2012-09-07,26.993616104125977
2012-09-10,26.523998260498047
2012-09-11,26.504430770874023
2012-09-12,27.091896057128906
2012-09-13,27.601028442382812
2012-09-14,27.767478942871094
2012-09-17,27.63039207458496
2012-09-18,27.27791976928711
2012-09-19,27.356245040893555
2012-09-20,26.964609146118164
2012-09-21,26.553382873535156
2012-09-24,26.24007225036621
2012-09-25,25.446989059448242
2012-09-26,25.407825469970703
2012-09-27,25.828838348388672
2012-09-28,25.62322235107422
2012-10-01,25.90717124938965
2012-10-02,25.241382598876953
2012-10-03,24.928062438964844
2012-10-04,24.937856674194336
2012-10-05,25.241382598876953
2012-10-08,25.09451675415039
2012-10-09,24.732240676879883
2012-10-10,24.69308090209961
2012-10-11,24.888900756835938
2012-10-12,24.957435607910156
2012-10-15,25.770097732543945
2012-10-16,25.90717124938965
2012-10-17,24.428722381591797
2012-10-18,25.211997985839844
2012-10-19,24.977018356323242
2012-10-22,25.133668899536133
2012-10-23,24.78119468688965
2012-10-24,24.477664947509766
2012-10-25,24.977018356323242
2012-10-26,25.02597427368164
2012-10-31,24.68328285217285
2012-11-01,25.05534553527832
2012-11-02,24.54621124267578
2012-11-05,24.653911590576172
2012-11-06,24.66370391845703
2012-11-07,23.596485137939453
2012-11-08,23.390867233276367
2012-11-09,23.361494064331055
2012-11-12,23.292957305908203
2012-11-13,23.488773345947266
2012-11-14,22.715280532836914
2012-11-15,22.656538009643555
2012-11-16,22.63695526123047
2012-11-19,23.077545166015625
2012-11-20,23.067758560180664
2012-11-21,23.097124099731445
2012-11-23,23.283164978027344
2012-11-26,23.312538146972656
2012-11-27,23.204833984375
2012-11-28,23.3419132232666
2012-11-29,23.410444259643555
2012-11-30,22.999221801757812
2012-12-03,22.5977840423584
2012-12-04,22.539043426513672
2012-12-05,22.6859073638916
2012-12-06,23.155879974365234
2012-12-07,23.292957305908203
2012-12-10,23.684602737426758
2012-12-11,23.713973999023438
2012-12-12,23.51799201965332
2012-12-13,23.557180404663086
2012-12-14,23.772764205932617
2012-12-17,23.860952377319336
2012-12-18,24.184335708618164
2012-12-19,24.12553596496582
2012-12-20,24.213716506958008
2012-12-21,23.98834991455078
2012-12-24,23.91974639892578
2012-12-26,23.68457794189453
2012-12-27,23.81196403503418
2012-12-28,23.635568618774414
2012-12-31,24.2921199798584
2013-01-02,24.968265533447266
2013-01-03,25.17404556274414
2013-01-04,25.70319175720215
2013-01-07,25.86978530883789
2013-01-08,25.83058738708496
2013-01-09,25.84039878845215
2013-01-10,26.0755672454834
2013-01-11,25.87958335876465
2013-01-14,25.918779373168945
2013-01-15,25.87958335876465
2013-01-16,25.762004852294922
2013-01-17,26.545928955078125
2013-01-18,26.673316955566406
2013-01-22,26.536128997802734
2013-01-23,27.28087043762207
2013-01-24,27.81001853942871
2013-01-25,28.17258644104004
2013-01-28,28.10399627685547
2013-01-29,28.250980377197266
2013-01-30,28.143190383911133
2013-01-31,28.18239402770996
2013-02-01,28.309776306152344
2013-02-04,28.015804290771484
2013-02-05,28.260784149169922
2013-02-06,28.456768035888672
2013-02-07,28.348976135253906
2013-02-08,28.721342086791992
2013-02-11,28.96632194519043
2013-02-12,28.55475616455078
2013-02-13,28.809537887573242
2013-02-14,28.88792610168457
2013-02-15,28.79973602294922
2013-02-19,28.985918045043945
2013-02-20,28.633150100708008
2013-02-21,28.006000518798828
2013-02-22,28.55475616455078
2013-02-25,27.408254623413086
2013-02-26,27.49644660949707
2013-02-27,28.22158432006836
2013-02-28,28.27057456970215
2013-03-01,27.898210525512695
2013-03-04,28.064804077148438
2013-03-05,28.838939666748047
2013-03-06,29.221099853515625
2013-03-07,29.064311981201172
2013-03-08,29.789445877075195
2013-03-11,30.083425521850586
2013-03-12,30.044225692749023
2013-03-13,30.16189956665039
2013-03-14,30.54431915283203
2013-03-15,30.446260452270508
2013-03-18,30.31878662109375
2013-03-19,30.103057861328125
2013-03-20,30.603145599365234
2013-03-21,30.112873077392578
2013-03-22,30.152090072631836
2013-03-25,29.112693786621094
2013-03-26,29.279394149780273
2013-03-27,28.92639923095703
2013-03-28,29.230371475219727
2013-04-01,28.62242317199707
2013-04-02,28.210590362548828
2013-04-03,27.965444564819336
2013-04-04,28.230213165283203
2013-04-05,28.00467872619629
2013-04-08,28.406692504882812
2013-04-09,28.122339248657227
2013-04-10,28.57339859008789
2013-04-11,29.35784912109375
2013-04-12,29.230371475219727
2013-04-15,27.926225662231445
2013-04-16,28.77931022644043
2013-04-17,24.915925979614258
2013-04-18,25.259117126464844
2013-04-19,25.837644577026367
2013-04-22,25.278730392456055
2013-04-23,25.21989631652832
2013-04-24,25.259117126464844
2013-04-25,25.67094612121582
2013-04-26,25.55328369140625
2013-04-29,25.63172721862793
2013-04-30,25.24930763244629
2013-05-01,24.396228790283203
2013-05-02,25.07281494140625
2013-05-03,25.21989631652832
2013-05-06,26.23967170715332
2013-05-07,26.376949310302734
2013-05-08,26.210256576538086
2013-05-09,26.514223098754883
2013-05-10,26.602476119995117
2013-05-13,26.622085571289062
2013-05-14,26.788787841796875
2013-05-15,27.07314682006836
2013-05-16,27.063337326049805
2013-05-17,27.700698852539062
2013-05-20,27.65167808532715
2013-05-21,27.54380989074707
2013-05-22,26.749563217163086
2013-05-23,26.622085571289062
2013-05-24,26.975088119506836
2013-05-28,27.25944709777832
2013-05-29,26.416170120239258
2013-05-30,26.788787841796875
2013-05-31,26.435781478881836
2013-06-03,26.308313369750977
2013-06-04,25.94550323486328
2013-06-05,25.239513397216797
2013-06-06,25.955310821533203
2013-06-07,26.39655876159668
2013-06-10,26.386751174926758
2013-06-11,26.131807327270508
2013-06-12,25.6313533782959
2013-06-13,26.102367401123047
2013-06-14,26.00424575805664
2013-06-17,26.58319854736328
2013-06-18,26.671525955200195
2013-06-19,26.396759033203125
2013-06-20,25.601913452148438
2013-06-21,25.41547203063965
2013-06-24,24.79726219177246
2013-06-25,24.915010452270508
2013-06-26,25.28789520263672
2013-06-27,25.886484146118164
2013-06-28,25.562664031982422
2013-07-01,25.690227508544922
2013-07-02,25.140714645385742
2013-07-03,25.16033172607422
2013-07-05,25.74910545349121
2013-07-08,25.817800521850586
2013-07-09,26.38694953918457
2013-07-10,26.7696533203125
2013-07-11,27.22104835510254
2013-07-12,27.122913360595703
2013-07-15,27.2014217376709
2013-07-16,27.21122932434082
2013-07-17,27.22104835510254
2013-07-18,27.741132736206055
2013-07-19,28.006080627441406
2013-07-22,28.418216705322266
2013-07-23,28.369150161743164
2013-07-24,27.397674560546875
2013-07-25,27.30936050415039
2013-07-26,27.0738525390625
2013-07-29,27.132732391357422
2013-07-30,27.15236473083496
2013-07-31,26.86777687072754
2013-08-01,28.06496238708496
2013-08-02,28.192522048950195
2013-08-05,28.437849044799805
2013-08-06,27.92757797241211
2013-08-07,27.643001556396484
2013-08-08,27.682252883911133
2013-08-09,27.476184844970703
2013-08-12,27.19160270690918
2013-08-13,28.221965789794922
2013-08-14,27.780384063720703
2013-08-15,27.33879852294922
2013-08-16,27.083662033081055
2013-08-19,26.740217208862305
2013-08-20,26.691152572631836
2013-08-21,26.75002670288086
2013-08-22,27.034597396850586
2013-08-23,27.230865478515625
2013-08-26,27.09347915649414
2013-08-27,26.15143394470215
2013-08-28,26.30844497680664
2013-08-29,26.897214889526367
2013-08-30,26.436010360717773
2013-09-03,26.7696533203125
2013-09-04,27.034597396850586
2013-09-05,27.535062789916992
2013-09-06,27.643001556396484
2013-09-09,28.418216705322266
2013-09-10,28.948123931884766
2013-09-11,28.84992790222168
2013-09-12,27.91705894470215
2013-09-13,28.15273094177246
2013-09-16,28.525876998901367
