Date,AIZ
2010-11-04,30.48809242248535
2010-11-05,30.92896270751953
2010-11-08,30.801958084106445
2010-11-09,29.994901657104492
2010-11-10,26.647197723388672
2010-11-11,26.564987182617188
2010-11-12,26.154016494750977
2010-11-15,26.139053344726562
2010-11-16,25.87004280090332
2010-11-17,26.1689453125
2010-11-18,26.4454288482666
2010-11-19,26.154016494750977
2010-11-22,26.191356658935547
2010-11-23,26.019495010375977
2010-11-24,26.552492141723633
2010-11-26,26.379825592041016
2010-11-29,26.507448196411133
2010-11-30,26.477426528930664
2010-12-01,27.002933502197266
2010-12-02,27.45334243774414
2010-12-03,27.535917282104492
2010-12-06,27.768638610839844
2010-12-07,27.918771743774414
2010-12-08,28.294130325317383
2010-12-09,28.526857376098633
2010-12-10,28.511837005615234
2010-12-13,28.932239532470703
2010-12-14,28.767072677612305
2010-12-15,28.151504516601562
2010-12-16,28.11396026611328
2010-12-17,27.926301956176758
2010-12-20,27.948810577392578
2010-12-21,28.616945266723633
2010-12-22,28.90219497680664
2010-12-23,28.6769962310791
2010-12-27,28.714534759521484
2010-12-28,28.782094955444336
2010-12-29,28.744552612304688
2010-12-30,28.7070255279541
2010-12-31,28.917221069335938
2011-01-03,29.00731086730957
2011-01-04,28.7370548248291
2011-01-05,28.849666595458984
2011-01-06,28.969783782958984
2011-01-07,28.639461517333984
2011-01-10,28.7070255279541
2011-01-11,28.744552612304688
2011-01-12,29.127416610717773
2011-01-13,28.909713745117188
2011-01-14,29.510282516479492
2011-01-18,28.887197494506836
2011-01-19,29.03733253479004
2011-01-20,28.894699096679688
2011-01-21,29.082374572753906
2011-01-24,28.804615020751953
2011-01-25,29.142433166503906
2011-01-26,29.562824249267578
2011-01-27,29.930683135986328
2011-01-28,29.26253890991211
2011-01-31,29.45022964477539
2011-02-01,29.908157348632812
2011-02-02,29.352624893188477
2011-02-03,29.34512710571289
2011-02-04,29.622892379760742
2011-02-07,29.77302360534668
2011-02-08,29.803054809570312
2011-02-09,30.035764694213867
2011-02-10,29.652902603149414
2011-02-11,30.02826690673828
2011-02-14,29.818071365356445
2011-02-15,30.276002883911133
2011-02-16,30.411136627197266
2011-02-17,30.959138870239258
2011-02-18,31.311983108520508
2011-02-22,30.681381225585938
2011-02-23,30.328542709350586
2011-02-24,29.921554565429688
2011-02-25,30.630027770996094
2011-02-28,30.62249183654785
2011-03-01,30.042137145996094
2011-03-02,29.733135223388672
2011-03-03,30.185348510742188
2011-03-04,29.461807250976562
2011-03-07,29.431655883789062
2011-03-08,29.047279357910156
2011-03-09,29.03974151611328
2011-03-10,28.768394470214844
2011-03-11,28.77595329284668
2011-03-14,28.640277862548828
2011-03-15,28.813631057739258
2011-03-16,28.512149810791016
2011-03-17,28.94176483154297
2011-03-18,29.43918800354004
2011-03-21,30.20797348022461
2011-03-22,29.748214721679688
2011-03-23,29.424123764038086
2011-03-24,29.71805191040039
2011-03-25,29.740673065185547
2011-03-28,29.67283821105957
2011-03-29,29.002052307128906
2011-03-30,29.409046173095703
2011-03-31,29.02466583251953
2011-04-01,28.87392234802246
2011-04-04,28.89653778076172
2011-04-05,28.82870101928711
2011-04-06,29.386438369750977
2011-04-07,29.062347412109375
2011-04-08,28.625207901000977
2011-04-11,28.68549346923828
2011-04-12,28.436777114868164
2011-04-13,28.429250717163086
2011-04-14,28.47446632385254
2011-04-15,28.57244300842285
2011-04-18,28.135303497314453
2011-04-19,27.954421997070312
2011-04-20,28.376480102539062
2011-04-21,28.723194122314453
2011-04-25,28.670434951782227
2011-04-26,28.98696517944336
2011-04-27,28.99452018737793
2011-04-28,30.170272827148438
2011-04-29,29.921554565429688
2011-05-02,29.846187591552734
2011-05-03,30.09490203857422
2011-05-04,29.69544219970703
2011-05-05,29.18294334411621
2011-05-06,29.24323081970215
2011-05-09,29.084964752197266
2011-05-10,29.205537796020508
2011-05-11,29.03220558166504
2011-05-12,29.205537796020508
2011-05-13,29.062347412109375
2011-05-16,29.062347412109375
2011-05-17,28.851318359375
2011-05-18,28.60259246826172
2011-05-19,28.882795333862305
2011-05-20,28.73890495300293
2011-05-23,28.40571403503418
2011-05-24,28.193668365478516
2011-05-25,28.064922332763672
2011-05-26,28.072507858276367
2011-05-27,28.080062866210938
2011-05-31,28.01190948486328
2011-06-01,27.648406982421875
2011-06-02,27.481822967529297
2011-06-03,27.04259490966797
2011-06-06,26.875991821289062
2011-06-07,26.482208251953125
2011-06-08,26.398900985717773
2011-06-09,26.527639389038086
2011-06-10,26.111129760742188
2011-06-13,26.239870071411133
2011-06-14,26.686668395996094
2011-06-15,26.141422271728516
2011-06-16,26.33074188232422
2011-06-17,26.527639389038086
2011-06-20,26.52005958557129
2011-06-21,26.868427276611328
2011-06-22,26.777545928955078
2011-06-23,26.51249885559082
2011-06-24,26.54278564453125
2011-06-27,26.482208251953125
2011-06-28,26.838117599487305
2011-06-29,27.375808715820312
2011-06-30,27.46666717529297
2011-07-01,27.74687385559082
2011-07-05,27.353078842163086
2011-07-06,27.15618896484375
2011-07-07,27.565122604370117
2011-07-08,27.2697696685791
2011-07-11,26.641239166259766
2011-07-12,26.550365447998047
2011-07-13,26.61094856262207
2011-07-14,26.232295989990234
2011-07-15,26.020263671875
2011-07-18,25.581035614013672
2011-07-19,25.891517639160156
2011-07-20,25.740062713623047
2011-07-21,26.489776611328125
2011-07-22,26.54278564453125
2011-07-25,26.66395378112793
2011-07-26,26.724544525146484
2011-07-27,26.421630859375
2011-07-28,27.141036987304688
2011-07-29,26.97443962097168
2011-08-01,26.74724578857422
2011-08-02,26.28531837463379
2011-08-03,26.34589958190918
2011-08-04,25.70977020263672
2011-08-05,25.611324310302734
2011-08-08,23.72568702697754
2011-08-09,24.83132553100586
2011-08-10,23.649965286254883
2011-08-11,25.346277236938477
2011-08-12,24.7783145904541
2011-08-15,25.618894577026367
2011-08-16,25.149377822875977
2011-08-17,25.300840377807617
2011-08-18,24.581417083740234
2011-08-19,24.80860710144043
2011-08-22,24.85404396057129
2011-08-23,25.429580688476562
2011-08-24,25.982398986816406
2011-08-25,25.175447463989258
2011-08-26,25.434274673461914
2011-08-29,27.00250816345215
2011-08-30,26.713220596313477
2011-08-31,26.77412986755371
2011-09-01,26.18031883239746
2011-09-02,25.403823852539062
2011-09-06,25.0460262298584
2011-09-07,26.187944412231445
2011-09-08,25.921491622924805
2011-09-09,25.54085350036621
2011-09-12,25.71595001220703
2011-09-13,26.271677017211914
2011-09-14,26.492454528808594
2011-09-15,26.842639923095703
2011-09-16,27.291786193847656
2011-09-19,26.9720458984375
2011-09-20,26.903533935546875
2011-09-21,25.380977630615234
2011-09-22,25.518022537231445
2011-09-23,25.80729866027832
2011-09-26,26.75128746032715
2011-09-27,27.405977249145508
2011-09-28,26.484848022460938
2011-09-29,27.512561798095703
2011-09-30,27.253725051879883
2011-10-03,25.936716079711914
2011-10-04,26.697996139526367
2011-10-05,27.436424255371094
2011-10-06,27.641979217529297
2011-10-07,26.82741355895996
2011-10-10,28.09113883972168
2011-10-11,27.87796401977539
2011-10-12,28.152034759521484
2011-10-13,27.49734115600586
2011-10-14,28.334741592407227
2011-10-17,27.535396575927734
2011-10-18,28.799129486083984
2011-10-19,28.555511474609375
2011-10-20,29.293949127197266
2011-10-21,29.910587310791016
2011-10-24,30.2150936126709
2011-10-25,28.96660614013672
2011-10-26,29.590848922729492
2011-10-27,30.329282760620117
2011-10-28,29.82684326171875
2011-10-31,29.339632034301758
2011-11-01,28.167251586914062
2011-11-02,28.913311004638672
2011-11-03,29.36248207092285
2011-11-04,29.255887985229492
2011-11-07,29.57562828063965
2011-11-08,29.89536476135254
2011-11-09,28.86001968383789
2011-11-10,29.035120010375977
2011-11-11,29.453815460205078
2011-11-14,29.088394165039062
2011-11-15,29.278717041015625
2011-11-16,28.791507720947266
2011-11-17,28.42609405517578
2011-11-18,28.821958541870117
2011-11-21,28.319517135620117
2011-11-22,28.365192413330078
2011-11-23,27.5313720703125
2011-11-25,27.70731544494629
2011-11-28,28.41873550415039
2011-11-29,28.495237350463867
2011-11-30,30.01754379272461
2011-12-01,29.87218475341797
2011-12-02,29.902780532836914
2011-12-05,30.308223724365234
2011-12-06,30.537715911865234
2011-12-07,30.966094970703125
2011-12-08,29.887479782104492
2011-12-09,30.5606746673584
2011-12-12,29.833934783935547
2011-12-13,29.581483840942383
2011-12-14,29.887479782104492
2011-12-15,30.0328311920166
2011-12-16,30.147581100463867
2011-12-19,29.558551788330078
2011-12-20,30.537715911865234
2011-12-21,30.8590030670166
2011-12-22,31.172649383544922
2011-12-23,31.53217315673828
2011-12-27,31.654579162597656
2011-12-28,30.981399536132812
2011-12-29,31.578073501586914
2011-12-30,31.409770965576172
2012-01-03,31.723434448242188
2012-01-04,31.333290100097656
2012-01-05,31.53983497619629
2012-01-06,31.493928909301758
2012-01-09,31.249135971069336
2012-01-10,31.004335403442383
2012-01-11,29.10721206665039
2012-01-12,29.145465850830078
2012-01-13,29.15311050415039
2012-01-17,29.260204315185547
2012-01-18,29.841585159301758
2012-01-19,30.0098819732666
2012-01-20,30.101688385009766
2012-01-23,29.818634033203125
2012-01-24,29.93338966369629
2012-01-25,30.193477630615234
2012-01-26,30.461225509643555
2012-01-27,30.491819381713867
2012-01-30,30.0557918548584
2012-01-31,30.29293441772461
2012-02-01,30.98904037475586
2012-02-02,31.677526473999023
2012-02-03,31.792264938354492
2012-02-06,31.776975631713867
2012-02-07,32.90913772583008
2012-02-08,33.17687225341797
2012-02-09,33.054481506347656
2012-02-10,33.24571990966797
2012-02-13,33.63584518432617
2012-02-14,33.3834228515625
2012-02-15,33.2227783203125
2012-02-16,33.597599029541016
2012-02-17,33.68173599243164
2012-02-21,33.957157135009766
2012-02-22,33.322227478027344
2012-02-23,33.09944152832031
2012-02-24,32.991912841796875
2012-02-27,32.89205551147461
2012-02-28,32.63857650756836
2012-02-29,32.62319564819336
2012-03-01,33.27613830566406
2012-03-02,32.89973831176758
2012-03-05,33.29917907714844
2012-03-06,32.70771408081055
2012-03-07,32.523338317871094
2012-03-08,32.03940963745117
2012-03-09,31.977956771850586
2012-03-12,32.05476760864258
2012-03-13,32.93046188354492
2012-03-14,32.38507080078125
2012-03-15,31.378803253173828
2012-03-16,30.63369369506836
2012-03-19,30.86414337158203
2012-03-20,31.378803253173828
2012-03-21,30.925609588623047
2012-03-22,30.733558654785156
2012-03-23,31.17909049987793
2012-03-26,31.870418548583984
2012-03-27,32.05476760864258
2012-03-28,31.716787338256836
2012-03-29,31.002412796020508
2012-03-30,31.109952926635742
2012-04-02,31.13298797607422
2012-04-03,30.871828079223633
2012-04-04,30.587614059448242
2012-04-05,30.072954177856445
2012-04-09,29.804101943969727
2012-04-10,29.542930603027344
2012-04-11,29.873231887817383
2012-04-12,30.30340576171875
2012-04-13,29.75034523010254
2012-04-16,29.919330596923828
2012-04-17,30.357162475585938
2012-04-18,30.049903869628906
2012-04-19,30.019184112548828
2012-04-20,29.9346866607666
2012-04-23,30.264989852905273
2012-04-24,30.41094398498535
2012-04-25,31.340404510498047
2012-04-26,31.125307083129883
2012-04-27,31.217477798461914
2012-04-30,30.987051010131836
2012-05-01,31.163726806640625
2012-05-02,30.188180923461914
2012-05-03,29.88860321044922
2012-05-04,29.082048416137695
2012-05-07,29.12813949584961
2012-05-08,28.882322311401367
2012-05-09,28.943777084350586
2012-05-10,28.85927963256836
2012-05-11,29.043651580810547
2012-05-14,29.020599365234375
2012-05-15,28.76711654663086
2012-05-16,28.075777053833008
2012-05-17,27.906770706176758
2012-05-18,27.084863662719727
2012-05-21,27.622568130493164
2012-05-22,26.393529891967773
2012-05-23,26.001771926879883
2012-05-24,26.171815872192383
2012-05-25,25.700328826904297
2012-05-29,25.87037467956543
2012-05-30,25.607574462890625
2012-05-31,25.800804138183594
2012-06-01,25.39114761352539
2012-06-04,25.174728393554688
2012-06-05,25.57665252685547
2012-06-06,26.310949325561523
2012-06-07,26.02495574951172
2012-06-08,26.25684928894043
2012-06-11,25.754432678222656
2012-06-12,25.83172035217285
2012-06-13,25.78535270690918
2012-06-14,26.055879592895508
2012-06-15,26.171815872192383
2012-06-18,26.086801528930664
2012-06-19,26.790180206298828
2012-06-20,27.02979850769043
2012-06-21,26.403709411621094
2012-06-22,26.395971298217773
2012-06-25,26.27230453491211
2012-06-26,26.58921241760254
2012-06-27,26.975690841674805
2012-06-28,26.75926399230957
2012-06-29,26.929304122924805
2012-07-02,26.921586990356445
2012-07-03,27.52446937561035
2012-07-05,27.03751564025879
2012-07-06,26.975690841674805
2012-07-09,26.782445907592773
2012-07-10,26.68196678161621
2012-07-11,26.55829429626465
2012-07-12,26.195009231567383
2012-07-13,26.58921241760254
2012-07-16,26.46554183959961
2012-07-17,26.75926399230957
2012-07-18,26.75926399230957
2012-07-19,26.620121002197266
2012-07-20,26.20273780822754
2012-07-23,26.079072952270508
2012-07-24,25.553476333618164
2012-07-25,25.746707916259766
2012-07-26,26.882923126220703
2012-07-27,27.470355987548828
2012-07-30,27.957319259643555
2012-07-31,27.988237380981445
2012-08-01,28.135103225708008
2012-08-02,27.81046485900879
2012-08-03,28.32832908630371
2012-08-06,28.32832908630371
2012-08-07,27.99596405029297
2012-08-08,27.957319259643555
2012-08-09,28.00369644165039
2012-08-10,27.709978103637695
2012-08-13,26.98340606689453
2012-08-14,26.504188537597656
2012-08-15,26.566017150878906
2012-08-16,26.60466957092285
2012-08-17,26.766990661621094
2012-08-20,26.77471923828125
2012-08-21,26.766990661621094
2012-08-22,26.705162048339844
2012-08-23,26.355199813842773
2012-08-24,26.58072280883789
2012-08-27,26.48740005493164
2012-08-28,26.028579711914062
2012-08-29,26.425199508666992
2012-08-30,26.899568557739258
2012-08-31,27.412837982177734
2012-09-04,27.420610427856445
2012-09-05,27.902769088745117
2012-09-06,28.322702407836914
2012-09-07,28.416027069091797
2012-09-10,28.36158561706543
2012-09-11,28.820409774780273
2012-09-12,29.115924835205078
2012-09-13,29.48920440673828
2012-09-14,29.67585563659668
2012-09-17,29.318130493164062
2012-09-18,29.240354537963867
2012-09-19,29.185911178588867
2012-09-20,29.108152389526367
2012-09-21,29.04593276977539
2012-09-24,29.04593276977539
2012-09-25,28.882631301879883
2012-09-26,28.952611923217773
2012-09-27,28.898174285888672
2012-09-28,29.007049560546875
2012-10-01,29.01482391357422
2012-10-02,29.310338973999023
2012-10-03,29.80806541442871
2012-10-04,30.375741958618164
2012-10-05,30.85791015625
2012-10-08,30.59349822998047
2012-10-09,30.290212631225586
2012-10-10,30.43796157836914
2012-10-11,30.997880935668945
2012-10-12,30.624614715576172
2012-10-15,31.075645446777344
2012-10-16,31.503368377685547
2012-10-17,31.79111099243164
2012-10-18,31.884429931640625
2012-10-19,31.363393783569336
2012-10-22,31.798892974853516
2012-10-23,30.049123764038086
2012-10-24,30.23577308654785
2012-10-25,29.566972732543945
2012-10-26,29.434768676757812
2012-10-31,29.403669357299805
2012-11-01,29.54364585876465
2012-11-02,29.240354537963867
2012-11-05,29.139251708984375
2012-11-06,29.411447525024414
2012-11-07,28.532676696777344
2012-11-08,28.050519943237305
2012-11-09,28.493793487548828
2012-11-12,28.221599578857422
2012-11-13,27.902769088745117
2012-11-14,27.101776123046875
2012-11-15,27.195093154907227
2012-11-16,27.653902053833008
2012-11-19,26.915124893188477
2012-11-20,26.751813888549805
2012-11-21,26.58749771118164
2012-11-23,26.87700653076172
2012-11-26,26.775287628173828
2012-11-27,26.470129013061523
2012-11-28,26.59532928466797
2012-11-29,26.58749771118164
2012-11-30,26.767457962036133
2012-12-03,26.57184410095215
2012-12-04,27.236936569213867
2012-12-05,27.236936569213867
2012-12-06,27.06479263305664
2012-12-07,27.236936569213867
2012-12-10,27.30735206604004
2012-12-11,27.409059524536133
2012-12-12,27.432544708251953
2012-12-13,27.39342498779297
2012-12-14,27.02566909790039
2012-12-17,27.448190689086914
2012-12-18,27.79246711730957
2012-12-19,27.7220458984375
2012-12-20,27.56555938720703
2012-12-21,27.221271514892578
2012-12-24,27.244749069213867
2012-12-26,27.260406494140625
2012-12-27,27.002187728881836
2012-12-28,26.837886810302734
2012-12-31,27.150854110717773
2013-01-02,27.76116371154785
2013-01-03,27.690732955932617
2013-01-04,28.11327362060547
2013-01-07,27.518611907958984
2013-01-08,27.57337760925293
2013-01-09,27.729869842529297
2013-01-10,28.238454818725586
2013-01-11,28.316699981689453
2013-01-14,28.887882232666016
2013-01-15,28.778345108032227
2013-01-16,28.402774810791016
2013-01-17,29.091318130493164
2013-01-18,29.17738914489746
2013-01-22,30.14763069152832
2013-01-23,29.69380760192871
2013-01-24,29.88943099975586
2013-01-25,30.218046188354492
2013-01-28,30.390188217163086
2013-01-29,30.38236427307129
2013-01-30,30.100683212280273
2013-01-31,29.92072296142578
2013-02-01,30.5153751373291
2013-02-04,29.85812759399414
2013-02-05,30.186742782592773
2013-02-06,30.36671257019043
2013-02-07,30.0380859375
2013-02-08,30.171098709106445
2013-02-11,30.108497619628906
2013-02-12,32.11939239501953
2013-02-13,32.38542175292969
2013-02-14,32.87052536010742
2013-02-15,32.73752212524414
2013-02-19,33.02701950073242
2013-02-20,32.30717468261719
2013-02-21,32.25212478637695
2013-02-22,32.74760437011719
2013-02-25,31.827451705932617
2013-02-26,31.96901512145996
2013-02-27,32.27570724487305
2013-02-28,33.0228385925293
2013-03-01,32.88916015625
2013-03-04,32.96778869628906
2013-03-05,33.5025749206543
2013-03-06,33.29808807373047
2013-03-07,33.48685836791992
2013-03-08,33.69132614135742
2013-03-11,34.26542282104492
2013-03-12,34.4620361328125
2013-03-13,34.38340377807617
2013-03-14,34.76874923706055
2013-03-15,34.63506317138672
2013-03-18,34.58000564575195
2013-03-19,34.90245819091797
2013-03-20,35.02827453613281
2013-03-21,34.485626220703125
2013-03-22,34.61932373046875
2013-03-25,34.60358810424805
2013-03-26,34.65077590942383
2013-03-27,34.918174743652344
2013-03-28,35.39790344238281
2013-04-01,35.37430953979492
2013-04-02,35.62596130371094
2013-04-03,35.39790344238281
2013-04-04,35.68102264404297
2013-04-05,35.39790344238281
2013-04-08,35.99562072753906
2013-04-09,35.89335632324219
2013-04-10,37.08876037597656
2013-04-11,37.35615539550781
2013-04-12,37.34829330444336
2013-04-15,36.59330368041992
2013-04-16,37.36402130126953
2013-04-17,36.74272155761719
2013-04-18,36.26301956176758
2013-04-19,36.6955451965332
2013-04-22,36.813499450683594
2013-04-23,37.183135986328125
2013-04-24,37.50556945800781
2013-04-25,36.64835739135742
2013-04-26,36.5854377746582
2013-04-29,37.08089065551758
2013-04-30,37.38761901855469
2013-05-01,37.23032760620117
2013-05-02,37.5999641418457
2013-05-03,37.31684494018555
2013-05-06,37.68645095825195
2013-05-07,37.79656982421875
2013-05-08,37.64712905883789
2013-05-09,37.37187194824219
2013-05-10,37.26179122924805
2013-05-13,37.710060119628906
2013-05-14,38.25269317626953
2013-05-15,38.984100341796875
2013-05-16,38.771766662597656
2013-05-17,39.196441650390625
2013-05-20,39.55034637451172
2013-05-21,39.79413604736328
2013-05-22,39.275089263916016
2013-05-23,39.559635162353516
2013-05-24,39.2908935546875
2013-05-28,39.49639892578125
2013-05-29,39.235572814941406
2013-05-30,39.97854995727539
2013-05-31,39.31460189819336
2013-06-03,39.18813705444336
2013-06-04,38.713890075683594
2013-06-05,38.42936325073242
2013-06-06,39.061683654785156
2013-06-07,39.49639892578125
2013-06-10,40.07339096069336
2013-06-11,39.559635162353516
2013-06-12,39.58334732055664
2013-06-13,40.19985580444336
2013-06-14,39.96272277832031
2013-06-17,40.58714294433594
2013-06-18,40.958641052246094
2013-06-19,40.33420944213867
2013-06-20,39.694000244140625
2013-06-21,39.70981216430664
2013-06-24,39.045867919921875
2013-06-25,39.377830505371094
2013-06-26,39.72560119628906
2013-06-27,40.2393684387207
2013-06-28,40.2393684387207
2013-07-01,40.713619232177734
2013-07-02,40.555538177490234
2013-07-03,39.8599853515625
2013-07-05,40.270999908447266
2013-07-08,40.92702865600586
2013-07-09,41.42498779296875
2013-07-10,41.338043212890625
2013-07-11,41.504024505615234
2013-07-12,41.962440490722656
2013-07-15,42.041481018066406
2013-07-16,42.10471725463867
2013-07-17,42.20746612548828
2013-07-18,42.302310943603516
2013-07-19,42.03358459472656
2013-07-22,42.302310943603516
2013-07-23,41.98616409301758
2013-07-24,41.84389877319336
2013-07-25,41.65420150756836
2013-07-26,41.962440490722656
2013-07-29,42.1600341796875
2013-07-30,42.041481018066406
2013-07-31,42.808189392089844
2013-08-01,43.20338821411133
2013-08-02,43.33774185180664
2013-08-05,43.08481979370117
2013-08-06,43.076904296875
2013-08-07,43.33774185180664
2013-08-08,43.329833984375
2013-08-09,43.63019943237305
2013-08-12,44.01749801635742
2013-08-13,44.07282257080078
2013-08-14,43.9305419921875
2013-08-15,43.258705139160156
2013-08-16,43.65391159057617
2013-08-19,43.02158737182617
2013-08-20,43.54324722290039
2013-08-21,43.35356903076172
2013-08-22,44.131710052490234
2013-08-23,44.489017486572266
2013-08-26,44.107879638671875
2013-08-27,42.734222412109375
2013-08-28,42.41661071777344
2013-08-29,42.55953598022461
2013-08-30,42.11488723754883
2013-09-03,42.7659912109375
2013-09-04,43.242401123046875
2013-09-05,42.95653533935547
2013-09-06,42.65483093261719
2013-09-09,43.25828552246094
2013-09-10,44.30637741088867
2013-09-11,44.33020782470703
2013-09-12,43.75056076049805
2013-09-13,43.8379020690918
2013-09-16,44.47312927246094
