Date,OXY
2010-06-10,51.930416107177734
2010-06-11,52.87583541870117
2010-06-14,52.689239501953125
2010-06-15,53.951900482177734
2010-06-16,54.16337585449219
2010-06-17,53.87725067138672
2010-06-18,54.10116195678711
2010-06-21,53.36720275878906
2010-06-22,52.036163330078125
2010-06-23,52.12943649291992
2010-06-24,50.667747497558594
2010-06-25,50.83570098876953
2010-06-28,50.325645446777344
2010-06-29,48.83906936645508
2010-06-30,47.986961364746094
2010-07-01,47.7381477355957
2010-07-02,47.501800537109375
2010-07-06,47.89365768432617
2010-07-07,49.498416900634766
2010-07-08,50.325645446777344
2010-07-09,50.45004653930664
2010-07-12,50.325645446777344
2010-07-13,51.19023895263672
2010-07-14,51.047149658203125
2010-07-15,51.065834045410156
2010-07-16,49.3740119934082
2010-07-19,49.4610710144043
2010-07-20,50.35050964355469
2010-07-21,49.79075622558594
2010-07-22,51.0782585144043
2010-07-23,51.0907096862793
2010-07-26,51.57585144042969
2010-07-27,49.722320556640625
2010-07-28,49.062992095947266
2010-07-29,48.32283020019531
2010-07-30,48.47212600708008
2010-08-02,49.877830505371094
2010-08-03,48.932376861572266
2010-08-04,49.00703048706055
2010-08-05,48.26683807373047
2010-08-06,47.47690200805664
2010-08-09,47.86254119873047
2010-08-10,48.39745330810547
2010-08-11,47.48313522338867
2010-08-12,47.55778121948242
2010-08-13,46.89224624633789
2010-08-16,47.209468841552734
2010-08-17,47.787906646728516
2010-08-18,47.03529739379883
2010-08-19,46.89224624633789
2010-08-20,46.686981201171875
2010-08-23,47.00419616699219
2010-08-24,46.040096282958984
2010-08-25,45.34346389770508
2010-08-26,44.926727294921875
2010-08-27,46.91090393066406
2010-08-30,45.89704513549805
2010-08-31,45.4554328918457
2010-09-01,47.80657958984375
2010-09-02,48.416141510009766
2010-09-03,48.71467971801758
2010-09-07,47.551544189453125
2010-09-08,48.27043151855469
2010-09-09,48.48921203613281
2010-09-10,48.88302230834961
2010-09-13,49.13931655883789
2010-09-14,48.989280700683594
2010-09-15,48.84551239013672
2010-09-16,47.78907775878906
2010-09-17,47.632816314697266
2010-09-20,48.276668548583984
2010-09-21,48.08289337158203
2010-09-22,47.47029113769531
2010-09-23,46.61389923095703
2010-09-24,47.69533157348633
2010-09-27,46.76392364501953
2010-09-28,47.201480865478516
2010-09-29,47.90159606933594
2010-09-30,48.94552230834961
2010-10-01,50.489524841308594
2010-10-04,50.377037048339844
2010-10-05,51.54594802856445
2010-10-06,51.83976745605469
2010-10-07,51.502201080322266
2010-10-08,51.99602508544922
2010-10-11,52.333580017089844
2010-10-12,52.02727127075195
2010-10-13,52.68991470336914
2010-10-14,53.07746505737305
2010-10-15,53.09622573852539
2010-10-18,53.4150276184082
2010-10-19,50.758338928222656
2010-10-20,50.61455535888672
2010-10-21,49.258094787597656
2010-10-22,49.74568176269531
2010-10-25,50.04570388793945
2010-10-26,49.408119201660156
2010-10-27,49.6393928527832
2010-10-28,49.30183792114258
2010-10-29,49.15180587768555
2010-11-01,49.901947021484375
2010-11-02,50.95210266113281
2010-11-03,51.083412170410156
2010-11-04,52.814918518066406
2010-11-05,52.652381896972656
2010-11-08,52.677391052246094
2010-11-09,52.514869689941406
2010-11-10,52.88368225097656
2010-11-11,54.86524963378906
2010-11-12,54.67148208618164
2010-11-15,54.8527717590332
2010-11-16,53.239990234375
2010-11-17,53.5400505065918
2010-11-18,54.5839729309082
2010-11-19,55.12779235839844
2010-11-22,55.30284118652344
2010-11-23,55.05904769897461
2010-11-24,55.59663009643555
2010-11-26,54.790218353271484
2010-11-29,55.62162780761719
2010-11-30,55.11529541015625
2010-12-01,56.4155158996582
2010-12-02,56.7218132019043
2010-12-03,57.346923828125
2010-12-06,58.16577911376953
2010-12-07,57.959510803222656
2010-12-08,57.04939270019531
2010-12-09,57.16236877441406
2010-12-10,58.39888000488281
2010-12-13,58.92612838745117
2010-12-14,59.06422424316406
2010-12-15,59.50359344482422
2010-12-16,59.52869415283203
2010-12-17,59.7546501159668
2010-12-20,59.92414093017578
2010-12-21,60.65224075317383
2010-12-22,61.36152648925781
2010-12-23,61.16065216064453
2010-12-27,60.80287551879883
2010-12-28,61.32383728027344
2010-12-29,62.158660888671875
2010-12-30,61.26737594604492
2010-12-31,61.574913024902344
2011-01-03,61.512149810791016
2011-01-04,60.671077728271484
2011-01-05,60.89703369140625
2011-01-06,60.54554748535156
2011-01-07,60.37606430053711
2011-01-10,60.12498474121094
2011-01-11,60.83427047729492
2011-01-12,61.198326110839844
2011-01-13,60.520423889160156
2011-01-14,61.08531951904297
2011-01-18,61.85736083984375
2011-01-19,61.68161392211914
2011-01-20,60.51416015625
2011-01-21,61.493316650390625
2011-01-24,60.99745559692383
2011-01-25,60.978614807128906
2011-01-26,60.846832275390625
2011-01-27,60.865657806396484
2011-01-28,58.882225036621094
2011-01-31,60.683624267578125
2011-02-01,62.09587860107422
2011-02-02,61.92641830444336
2011-02-03,61.6251106262207
2011-02-04,61.20458984375
2011-02-07,61.22343444824219
2011-02-08,61.36152648925781
2011-02-09,61.0413932800293
2011-02-10,62.09587860107422
2011-02-11,62.60430145263672
2011-02-14,63.55207443237305
2011-02-15,64.69442749023438
2011-02-16,65.91842651367188
2011-02-17,66.43939208984375
2011-02-18,67.3934555053711
2011-02-22,64.11073303222656
2011-02-23,64.62541961669922
2011-02-24,63.872215270996094
2011-02-25,64.71328735351562
2011-02-28,64.00402069091797
2011-03-01,62.905582427978516
2011-03-02,63.263336181640625
2011-03-03,64.90789031982422
2011-03-04,64.74466705322266
2011-03-07,64.98320007324219
2011-03-08,63.627655029296875
2011-03-09,63.59614181518555
2011-03-10,61.427330017089844
2011-03-11,62.25955581665039
2011-03-14,62.42975997924805
2011-03-15,61.76778030395508
2011-03-16,60.481597900390625
2011-03-17,61.69841003417969
2011-03-18,61.99472427368164
2011-03-21,63.665496826171875
2011-03-22,63.148494720458984
2011-03-23,63.11068344116211
2011-03-24,62.915252685546875
2011-03-25,63.58354187011719
2011-03-28,63.59614181518555
2011-03-29,65.43712615966797
2011-03-30,65.4182357788086
2011-03-31,65.87846374511719
2011-04-01,65.75868225097656
2011-04-04,65.26691436767578
2011-04-05,64.76882934570312
2011-04-06,63.703338623046875
2011-04-07,63.76006317138672
2011-04-08,65.39302062988281
2011-04-11,63.31245422363281
2011-04-12,61.093143463134766
2011-04-13,61.086849212646484
2011-04-14,61.50296401977539
2011-04-15,62.265838623046875
2011-04-18,61.19404220581055
2011-04-19,62.234310150146484
2011-04-20,63.58983612060547
2011-04-21,63.38176345825195
2011-04-25,63.29350662231445
2011-04-26,64.88231658935547
2011-04-27,64.93904876708984
2011-04-28,66.2819595336914
2011-04-29,72.05712127685547
2011-05-02,72.97135162353516
2011-05-03,70.38636016845703
2011-05-04,68.65259552001953
2011-05-05,66.80528259277344
2011-05-06,67.09529876708984
2011-05-09,67.76359558105469
2011-05-10,67.44833374023438
2011-05-11,65.33626556396484
2011-05-12,64.99583435058594
2011-05-13,64.5355453491211
2011-05-16,63.678123474121094
2011-05-17,63.93031311035156
2011-05-18,64.4346923828125
2011-05-19,63.28720474243164
2011-05-20,63.29985427856445
2011-05-23,62.38565444946289
2011-05-24,64.62379455566406
2011-05-25,65.70825958251953
2011-05-26,66.1937026977539
2011-05-27,67.18986511230469
2011-05-31,67.99687957763672
2011-06-01,65.36776733398438
2011-06-02,65.43712615966797
2011-06-03,65.69563293457031
2011-06-06,64.270751953125
2011-06-07,63.96811294555664
2011-06-08,64.91181182861328
2011-06-09,65.84283447265625
2011-06-10,65.48181915283203
2011-06-13,64.69015502929688
2011-06-14,66.36219024658203
2011-06-15,64.69647216796875
2011-06-16,65.1208267211914
2011-06-17,64.72183227539062
2011-06-20,64.28477478027344
2011-06-21,64.8548355102539
2011-06-22,63.92380905151367
2011-06-23,62.948455810546875
2011-06-24,62.359432220458984
2011-06-27,62.6570930480957
2011-06-28,63.92380905151367
2011-06-29,65.15884399414062
2011-06-30,65.89349365234375
2011-07-01,66.83086395263672
2011-07-05,67.60986328125
2011-07-06,67.00187683105469
2011-07-07,68.14823913574219
2011-07-08,67.30587005615234
2011-07-11,64.44947814941406
2011-07-12,64.62049102783203
2011-07-13,65.21580505371094
2011-07-14,65.46282958984375
2011-07-15,66.71686553955078
2011-07-18,66.66617584228516
2011-07-19,67.74921417236328
2011-07-20,67.25519561767578
2011-07-21,68.45221710205078
2011-07-22,68.32557678222656
2011-07-25,68.00252532958984
2011-07-26,66.39385223388672
2011-07-27,64.22147369384766
2011-07-28,63.17643356323242
2011-07-29,62.18204879760742
2011-08-01,61.92873764038086
2011-08-02,59.91472244262695
2011-08-03,59.680381774902344
2011-08-04,55.58259582519531
2011-08-05,55.31658172607422
2011-08-08,50.43349075317383
2011-08-09,53.460880279541016
2011-08-10,51.45949172973633
2011-08-11,53.70789337158203
2011-08-12,53.910560607910156
2011-08-15,56.564300537109375
2011-08-16,55.335601806640625
2011-08-17,55.487586975097656
2011-08-18,52.409542083740234
2011-08-19,51.244171142578125
2011-08-22,50.95917510986328
2011-08-23,52.371524810791016
2011-08-24,52.61853790283203
2011-08-25,51.47849655151367
2011-08-26,51.991519927978516
2011-08-29,53.872554779052734
2011-08-30,54.53125
2011-08-31,54.93659591674805
2011-09-01,54.40459060668945
2011-09-02,52.827537536621094
2011-09-06,52.39052963256836
2011-09-07,53.842647552490234
2011-09-08,52.99557113647461
2011-09-09,51.29507064819336
2011-09-12,50.6581916809082
2011-09-13,51.23774719238281
2011-09-14,52.753536224365234
2011-09-15,53.75983810424805
2011-09-16,53.06562042236328
2011-09-19,52.51789474487305
2011-09-20,51.44792556762695
2011-09-21,48.607425689697266
2011-09-22,45.792354583740234
2011-09-23,46.021629333496094
2011-09-26,49.03413009643555
2011-09-27,49.963985443115234
2011-09-28,47.760353088378906
2011-09-29,47.989620208740234
2011-09-30,45.537601470947266
2011-10-03,43.677879333496094
2011-10-04,46.65851974487305
2011-10-05,48.22528839111328
2011-10-06,50.03403091430664
2011-10-07,49.1997184753418
2011-10-10,52.00838851928711
2011-10-11,51.51797866821289
2011-10-12,51.59443283081055
2011-10-13,51.90650177001953
2011-10-14,54.40309143066406
2011-10-17,52.658042907714844
2011-10-18,54.122867584228516
2011-10-19,53.466888427734375
2011-10-20,53.87449645996094
2011-10-21,55.24380111694336
2011-10-24,55.606815338134766
2011-10-25,54.224769592285156
2011-10-26,55.53675842285156
2011-10-27,60.924808502197266
2011-10-28,62.2686653137207
2011-10-31,59.19252014160156
2011-11-01,57.670352935791016
2011-11-02,59.35171890258789
2011-11-03,60.63825988769531
2011-11-04,62.18587875366211
2011-11-07,62.74635696411133
2011-11-08,64.51052856445312
2011-11-09,61.466209411621094
2011-11-10,62.50434494018555
2011-11-11,63.56793975830078
2011-11-14,62.294132232666016
2011-11-15,62.931053161621094
2011-11-16,62.160430908203125
2011-11-17,60.14150619506836
2011-11-18,60.071407318115234
2011-11-21,58.84858322143555
2011-11-22,58.35819625854492
2011-11-23,55.89979553222656
2011-11-25,55.21195602416992
2011-11-28,57.721290588378906
2011-11-29,58.71483612060547
2011-11-30,62.98836135864258
2011-12-01,61.67001724243164
2011-12-02,61.09043884277344
2011-12-05,62.5552978515625
2011-12-06,61.880191802978516
2011-12-07,61.60503387451172
2011-12-08,59.30130386352539
2011-12-09,60.40837860107422
2011-12-12,58.73176574707031
2011-12-13,58.667781829833984
2011-12-14,56.58165740966797
2011-12-15,56.005741119384766
2011-12-16,57.125606536865234
2011-12-19,55.87776184082031
2011-12-20,58.981353759765625
2011-12-21,59.582862854003906
2011-12-22,60.28679275512695
2011-12-23,60.54914855957031
2011-12-27,61.08028793334961
2011-12-28,59.41650390625
2011-12-29,59.97321701049805
2011-12-30,59.960453033447266
2012-01-03,61.835384368896484
2012-01-04,62.02100372314453
2012-01-05,61.52824401855469
2012-01-06,61.285057067871094
2012-01-09,62.02737045288086
2012-01-10,62.63529968261719
2012-01-11,61.80339431762695
2012-01-12,62.59689712524414
2012-01-13,62.468910217285156
2012-01-17,63.543975830078125
2012-01-18,64.58706665039062
2012-01-19,63.90233612060547
2012-01-20,64.22869873046875
2012-01-23,65.31014251708984
2012-01-24,64.58062744140625
2012-01-25,66.20602416992188
2012-01-26,64.11351013183594
2012-01-27,64.15192413330078
2012-01-30,63.74875259399414
2012-01-31,63.8447380065918
2012-02-01,63.543975830078125
2012-02-02,63.01923751831055
2012-02-03,65.67491912841797
2012-02-06,66.55158996582031
2012-02-07,67.08912658691406
2012-02-08,66.42362976074219
2012-02-09,66.69878387451172
2012-02-10,65.71968078613281
2012-02-13,66.58998107910156
2012-02-14,66.55158996582031
2012-02-15,66.39800262451172
2012-02-16,66.76276397705078
2012-02-17,66.50041961669922
2012-02-21,66.81396484375
2012-02-22,66.0780258178711
2012-02-23,66.98036193847656
2012-02-24,66.46198272705078
2012-02-27,66.86515045166016
2012-02-28,67.48587036132812
2012-02-29,66.7883529663086
2012-03-01,67.1082992553711
2012-03-02,66.7819595336914
2012-03-05,66.24445343017578
2012-03-06,64.6510238647461
2012-03-07,64.26500701904297
2012-03-08,64.88906860351562
2012-03-09,64.78612518310547
2012-03-12,63.332157135009766
2012-03-13,64.32292938232422
2012-03-14,63.640968322753906
2012-03-15,63.62809371948242
2012-03-16,64.70893859863281
2012-03-19,65.3008041381836
2012-03-20,63.02333450317383
2012-03-21,62.8753662109375
2012-03-22,61.60152816772461
2012-03-23,62.804595947265625
2012-03-26,63.801788330078125
2012-03-27,63.31285095214844
2012-03-28,61.02249526977539
2012-03-29,60.75230026245117
2012-03-30,61.2669677734375
2012-04-02,62.71448516845703
2012-04-03,62.06476593017578
2012-04-04,60.74583435058594
2012-04-05,60.01887893676758
2012-04-09,58.79006576538086
2012-04-10,57.65129470825195
2012-04-11,57.13661193847656
2012-04-12,58.622779846191406
2012-04-13,56.982208251953125
2012-04-16,56.13941192626953
2012-04-17,57.085140228271484
2012-04-18,56.596187591552734
2012-04-19,56.75705337524414
2012-04-20,57.0079460144043
2012-04-23,56.564022064208984
2012-04-24,56.75705337524414
2012-04-25,57.97298812866211
2012-04-26,59.12458419799805
2012-04-27,59.021663665771484
2012-04-30,58.687103271484375
2012-05-01,59.76149368286133
2012-05-02,59.43340301513672
2012-05-03,57.78641891479492
2012-05-04,56.53828811645508
2012-05-07,56.4224967956543
2012-05-08,55.927101135253906
2012-05-09,54.222198486328125
2012-05-10,54.69829177856445
2012-05-11,53.88765335083008
2012-05-14,52.536590576171875
2012-05-15,51.404293060302734
2012-05-16,50.97325134277344
2012-05-17,50.612953186035156
2012-05-18,51.24346160888672
2012-05-21,52.02834701538086
2012-05-22,52.00904083251953
2012-05-23,52.18272399902344
2012-05-24,52.35646057128906
2012-05-25,52.1248664855957
2012-05-29,53.32796096801758
2012-05-30,51.655208587646484
2012-05-31,50.99897384643555
2012-06-01,50.54862976074219
2012-06-04,51.57157897949219
2012-06-05,52.22780990600586
2012-06-06,54.773128509521484
2012-06-07,55.01276397705078
2012-06-08,55.0839958190918
2012-06-11,53.85991668701172
2012-06-12,54.13194274902344
2012-06-13,53.93117904663086
2012-06-14,54.06716537475586
2012-06-15,55.2070426940918
2012-06-18,54.280887603759766
2012-06-19,54.410430908203125
2012-06-20,54.669490814208984
2012-06-21,51.34048843383789
2012-06-22,51.48295211791992
2012-06-25,50.08403015136719
2012-06-26,51.18504333496094
2012-06-27,52.00110626220703
2012-06-28,52.42209243774414
2012-06-29,55.550323486328125
2012-07-02,55.660423278808594
2012-07-03,57.020530700683594
2012-07-05,56.00368881225586
2012-07-06,55.213539123535156
2012-07-09,55.17466735839844
2012-07-10,53.911705017089844
2012-07-11,54.773128509521484
2012-07-12,54.36508560180664
2012-07-13,55.26533508300781
2012-07-16,55.362483978271484
2012-07-17,56.05548858642578
2012-07-18,56.30810546875
2012-07-19,56.45705032348633
2012-07-20,56.47647476196289
2012-07-23,55.02569580078125
2012-07-24,54.23554992675781
2012-07-25,54.09306716918945
2012-07-26,56.554222106933594
2012-07-27,57.396156311035156
2012-07-30,57.791229248046875
2012-07-31,56.36637878417969
2012-08-01,56.878028869628906
2012-08-02,55.47260284423828
2012-08-03,57.36376953125
2012-08-06,57.16299819946289
2012-08-07,58.76921463012695
2012-08-08,59.028282165527344
2012-08-09,58.6202507019043
2012-08-10,59.196678161621094
2012-08-13,58.32234573364258
2012-08-14,58.21870422363281
2012-08-15,57.66169357299805
2012-08-16,57.81068801879883
2012-08-17,57.45446014404297
2012-08-20,57.396156311035156
2012-08-21,57.078819274902344
2012-08-22,57.532188415527344
2012-08-23,56.515342712402344
2012-08-24,56.929840087890625
2012-08-27,56.67079544067383
2012-08-28,56.63838577270508
2012-08-29,55.84825134277344
2012-08-30,54.585296630859375
2012-08-31,55.0580940246582
2012-09-04,53.8275146484375
2012-09-05,53.529605865478516
2012-09-06,54.957332611083984
2012-09-07,56.8153190612793
2012-09-10,56.27421188354492
2012-09-11,56.352447509765625
2012-09-12,56.626251220703125
2012-09-13,58.973175048828125
2012-09-14,59.94453430175781
2012-09-17,58.71240997314453
2012-09-18,58.18435287475586
2012-09-19,57.02391815185547
2012-09-20,57.1086540222168
2012-09-21,56.97177505493164
2012-09-24,56.5936393737793
2012-09-25,55.628787994384766
2012-09-26,55.420188903808594
2012-09-27,56.23509979248047
2012-09-28,56.104713439941406
2012-10-01,56.313316345214844
2012-10-02,55.51144027709961
2012-10-03,54.55310821533203
2012-10-04,55.66791534423828
2012-10-05,55.420188903808594
2012-10-08,54.89214324951172
2012-10-09,54.37710189819336
2012-10-10,53.601322174072266
2012-10-11,53.862091064453125
2012-10-12,53.4122428894043
2012-10-15,53.26231384277344
2012-10-16,54.22063446044922
2012-10-17,55.15288162231445
2012-10-18,55.75265884399414
2012-10-19,54.98991775512695
2012-10-22,53.9859504699707
2012-10-23,52.988494873046875
2012-10-24,52.597347259521484
2012-10-25,53.796878814697266
2012-10-26,52.440895080566406
2012-10-31,51.47603225708008
2012-11-01,51.541229248046875
2012-11-02,51.06533432006836
2012-11-05,50.739356994628906
2012-11-06,51.88023376464844
2012-11-07,50.49163818359375
2012-11-08,49.81364059448242
2012-11-09,49.97010803222656
2012-11-12,49.891849517822266
2012-11-13,48.803138732910156
2012-11-14,48.222930908203125
2012-11-15,48.19033432006836
2012-11-16,48.11862564086914
2012-11-19,49.19429397583008
2012-11-20,48.80965805053711
2012-11-21,48.96612548828125
2012-11-23,49.657127380371094
2012-11-26,49.05086898803711
2012-11-27,49.20732879638672
2012-11-28,49.67671203613281
2012-11-29,49.715843200683594
2012-11-30,49.03131103515625
2012-12-03,47.96866989135742
2012-12-04,48.0403938293457
2012-12-05,48.56193161010742
2012-12-06,48.93625259399414
2012-12-07,49.49441909790039
2012-12-10,49.48127746582031
2012-12-11,49.914710998535156
2012-12-12,50.1839485168457
2012-12-13,49.5338249206543
2012-12-14,50.01974868774414
2012-12-17,50.24961853027344
2012-12-18,51.53014373779297
2012-12-19,51.379112243652344
2012-12-20,51.89133834838867
2012-12-21,51.31343078613281
2012-12-24,50.90631103515625
2012-12-26,50.492591857910156
2012-12-27,50.525421142578125
2012-12-28,49.5009880065918
2012-12-31,50.3087272644043
2013-01-02,51.32658386230469
2013-01-03,51.53014373779297
2013-01-04,52.429813385009766
2013-01-07,52.456077575683594
2013-01-08,53.664390563964844
2013-01-09,53.92049789428711
2013-01-10,54.51150131225586
2013-01-11,54.55746078491211
2013-01-14,54.28824234008789
2013-01-15,54.17002868652344
2013-01-16,54.0387077331543
2013-01-17,54.10435104370117
2013-01-18,54.22913360595703
2013-01-22,54.898929595947266
2013-01-23,54.452392578125
2013-01-24,54.76760482788086
2013-01-25,55.20103073120117
2013-01-28,55.056556701660156
2013-01-29,55.89055252075195
2013-01-30,56.0284538269043
2013-01-31,57.96567153930664
2013-02-01,57.57822799682617
2013-02-04,57.78181076049805
2013-02-05,58.05760192871094
2013-02-06,58.234920501708984
2013-02-07,57.90000534057617
2013-02-08,58.02476119995117
2013-02-11,57.26960372924805
2013-02-12,57.08571243286133
2013-02-13,57.09226608276367
2013-02-14,57.07256317138672
2013-02-15,55.62788772583008
2013-02-19,56.34366226196289
2013-02-20,55.496543884277344
2013-02-21,54.787322998046875
2013-02-22,54.90553283691406
2013-02-25,53.933624267578125
2013-02-26,53.70378875732422
2013-02-27,53.9992790222168
2013-02-28,54.064945220947266
2013-03-01,54.27509307861328
2013-03-04,53.611839294433594
2013-03-05,54.14377212524414
2013-03-06,54.196720123291016
2013-03-07,54.06434631347656
2013-03-08,54.53424835205078
2013-03-11,54.85190963745117
2013-03-12,55.321800231933594
2013-03-13,55.11662292480469
2013-03-14,55.85787582397461
2013-03-15,55.3747444152832
2013-03-18,54.60042953491211
2013-03-19,53.06499099731445
2013-03-20,52.03914260864258
2013-03-21,51.86045455932617
2013-03-22,52.058998107910156
2013-03-25,51.655303955078125
2013-03-26,51.62882995605469
2013-03-27,51.70827102661133
2013-03-28,51.86708450317383
2013-04-01,52.250946044921875
2013-04-02,53.395904541015625
2013-04-03,53.64739990234375
2013-04-04,54.15038299560547
2013-04-05,54.170230865478516
2013-04-08,53.68709182739258
2013-04-09,53.984920501708984
2013-04-10,53.84591293334961
2013-04-11,55.72551345825195
2013-04-12,55.18943405151367
2013-04-15,53.40913391113281
2013-04-16,54.00479507446289
2013-04-17,53.24367141723633
2013-04-18,52.886287689208984
2013-04-19,52.68777084350586
2013-04-22,53.316463470458984
2013-04-23,54.06434631347656
2013-04-24,55.811561584472656
2013-04-25,56.6190071105957
2013-04-26,57.35358810424805
2013-04-29,58.14780044555664
2013-04-30,59.0743408203125
2013-05-01,57.942626953125
2013-05-02,58.299991607666016
2013-05-03,60.067047119140625
2013-05-06,59.140533447265625
2013-05-07,59.067710876464844
2013-05-08,59.08757781982422
2013-05-09,58.3728141784668
2013-05-10,59.01478576660156
2013-05-13,59.91486358642578
2013-05-14,60.24576950073242
2013-05-15,60.179561614990234
2013-05-16,60.24576950073242
2013-05-17,61.44367599487305
2013-05-20,62.00621032714844
2013-05-21,61.589256286621094
2013-05-22,60.292091369628906
2013-05-23,59.91486358642578
2013-05-24,60.080322265625
2013-05-28,61.31793975830078
2013-05-29,62.57537841796875
2013-05-30,62.70774841308594
2013-05-31,60.93408203125
2013-06-03,62.39009475708008
2013-06-04,62.383460998535156
2013-06-05,61.80107498168945
2013-06-06,61.67444610595703
2013-06-07,62.05426025390625
2013-06-10,61.50117111206055
2013-06-11,60.8081169128418
2013-06-12,60.608219146728516
2013-06-13,62.0009651184082
2013-06-14,61.234619140625
2013-06-17,61.71443557739258
2013-06-18,61.59445571899414
2013-06-19,61.14798355102539
2013-06-20,59.268768310546875
2013-06-21,59.921817779541016
2013-06-24,59.06218338012695
2013-06-25,59.088844299316406
2013-06-26,59.4753532409668
2013-06-27,60.181724548339844
2013-06-28,59.4620361328125
2013-07-01,59.98847961425781
2013-07-02,60.3549690246582
2013-07-03,59.8151969909668
2013-07-05,60.52824783325195
2013-07-08,60.53490447998047
2013-07-09,59.935176849365234
2013-07-10,59.495330810546875
2013-07-11,60.2550163269043
2013-07-12,60.121734619140625
2013-07-15,60.315006256103516
2013-07-16,59.748565673828125
2013-07-17,59.935176849365234
2013-07-18,60.82146072387695
2013-07-19,61.367919921875
2013-07-22,61.28792190551758
2013-07-23,61.327919006347656
2013-07-24,60.64154815673828
2013-07-25,60.67485427856445
2013-07-26,60.47492599487305
2013-07-29,60.295013427734375
2013-07-30,58.855594635009766
2013-07-31,59.34204864501953
2013-08-01,59.875213623046875
2013-08-02,59.255435943603516
2013-08-05,58.74232864379883
2013-08-06,58.7623176574707
2013-08-07,58.562408447265625
2013-08-08,58.962223052978516
2013-08-09,58.82895278930664
2013-08-12,58.83561325073242
2013-08-13,58.55575942993164
2013-08-14,58.42911911010742
2013-08-15,57.969322204589844
2013-08-16,57.649444580078125
2013-08-19,57.382877349853516
2013-08-20,57.27626419067383
2013-08-21,56.896400451660156
2013-08-22,57.38955307006836
2013-08-23,58.755653381347656
2013-08-26,58.589046478271484
2013-08-27,58.209197998046875
2013-08-28,58.755653381347656
2013-08-29,58.782291412353516
2013-08-30,58.782291412353516
2013-09-03,58.95554733276367
2013-09-04,59.82187271118164
2013-09-05,59.8018798828125
2013-09-06,59.7347526550293
2013-09-09,60.20458221435547
2013-09-10,60.17774200439453
2013-09-11,60.956295013427734
2013-09-12,61.08380889892578
2013-09-13,60.06364440917969
2013-09-16,60.19114303588867
2013-09-17,61.063663482666016
