Date,AEE
2011-02-11,17.252025604248047
2011-02-14,17.185997009277344
2011-02-15,17.276042938232422
2011-02-16,17.342063903808594
2011-02-17,17.2640323638916
2011-02-18,17.342063903808594
2011-02-22,16.6097354888916
2011-02-23,16.297582626342773
2011-02-24,16.291580200195312
2011-02-25,16.519689559936523
2011-02-28,16.7838077545166
2011-03-01,16.51368522644043
2011-03-02,16.57971954345703
2011-03-03,16.843835830688477
2011-03-04,16.741792678833008
2011-03-07,16.69005012512207
2011-03-08,17.0430908203125
2011-03-09,17.298734664916992
2011-03-10,16.848310470581055
2011-03-11,16.878742218017578
2011-03-14,16.61092758178711
2011-03-15,16.379629135131836
2011-03-16,16.30658531188965
2011-03-17,16.41006088256836
2011-03-18,16.489187240600586
2011-03-21,16.74483299255371
2011-03-22,16.56222915649414
2011-03-23,16.653535842895508
2011-03-24,16.775266647338867
2011-03-25,16.781352996826172
2011-03-28,16.74483299255371
2011-03-29,16.94569969177246
2011-03-30,17.195261001586914
2011-03-31,17.085697174072266
2011-04-01,17.146564483642578
2011-04-04,17.274389266967773
2011-04-05,17.286561965942383
2011-04-06,17.51177406311035
2011-04-07,17.505685806274414
2011-04-08,17.329164505004883
2011-04-11,17.116130828857422
2011-04-12,17.170902252197266
2011-04-13,17.110042572021484
2011-04-14,17.195261001586914
2011-04-15,17.54829978942871
2011-04-18,17.286561965942383
2011-04-19,17.213520050048828
2011-04-20,17.45699691772461
2011-04-21,17.499601364135742
2011-04-25,17.444822311401367
2011-04-26,17.584815979003906
2011-04-27,17.60307502746582
2011-04-28,17.81002426147461
2011-04-29,17.840456008911133
2011-05-02,17.980459213256836
2011-05-03,17.992633819580078
2011-05-04,17.779592514038086
2011-05-05,17.578720092773438
2011-05-06,17.706560134887695
2011-05-09,17.785676956176758
2011-05-10,18.138721466064453
2011-05-11,17.980459213256836
2011-05-12,18.144804000854492
2011-05-13,18.071762084960938
2011-05-16,18.20566749572754
2011-05-17,18.150894165039062
2011-05-18,18.004802703857422
2011-05-19,18.083934783935547
2011-05-20,18.27262306213379
2011-05-23,17.9317626953125
2011-05-24,17.937850952148438
2011-05-25,17.97437286376953
2011-05-26,18.029150009155273
2011-05-27,18.071762084960938
2011-05-31,18.083934783935547
2011-06-01,17.791765213012695
2011-06-02,17.828290939331055
2011-06-03,17.694377899169922
2011-06-06,17.672792434692383
2011-06-07,17.734474182128906
2011-06-08,17.69129753112793
2011-06-09,17.58642578125
2011-06-10,17.4939022064209
2011-06-13,17.55558204650879
2011-06-14,17.549421310424805
2011-06-15,17.308837890625
2011-06-16,17.33968734741211
2011-06-17,17.51241111755371
2011-06-20,17.759151458740234
2011-06-21,17.80849838256836
2011-06-22,17.574085235595703
2011-06-23,17.27800750732422
2011-06-24,17.432218551635742
2011-06-27,17.592601776123047
2011-06-28,17.62343978881836
2011-06-29,17.69746208190918
2011-06-30,17.789995193481445
2011-07-01,18.01822280883789
2011-07-05,17.913360595703125
2011-07-06,17.89485740661621
2011-07-07,17.981216430664062
2011-07-08,17.913360595703125
2011-07-11,17.61110496520996
2011-07-12,17.80849838256836
2011-07-13,17.820833206176758
2011-07-14,17.771486282348633
2011-07-15,17.771486282348633
2011-07-18,17.4939022064209
2011-07-19,17.69746208190918
2011-07-20,17.752975463867188
2011-07-21,18.17243766784668
2011-07-22,18.104583740234375
2011-07-25,18.45618438720703
2011-07-26,18.363656997680664
2011-07-27,18.363656997680664
2011-07-28,18.104583740234375
2011-07-29,17.77765464782715
2011-08-01,17.870180130004883
2011-08-02,17.47539520263672
2011-08-03,17.61110496520996
2011-08-04,16.64881706237793
2011-08-05,17.037431716918945
2011-08-08,16.019624710083008
2011-08-09,16.766014099121094
2011-08-10,16.30954360961914
2011-08-11,17.129961013793945
2011-08-12,16.901729583740234
2011-08-15,17.487735748291016
2011-08-16,17.61110496520996
2011-08-17,17.8516788482666
2011-08-18,17.580263137817383
2011-08-19,17.51857566833496
2011-08-22,17.389034271240234
2011-08-23,17.81465721130371
2011-08-24,18.190940856933594
2011-08-25,18.042905807495117
2011-08-26,18.012054443359375
2011-08-29,18.468528747558594
2011-08-30,18.388338088989258
2011-08-31,18.665924072265625
2011-09-01,18.40683937072754
2011-09-02,18.22795867919922
2011-09-06,18.11233139038086
2011-09-07,18.368581771850586
2011-09-08,18.449831008911133
2011-09-09,18.081083297729492
2011-09-12,18.24983024597168
2011-09-13,18.41232681274414
2011-09-14,18.462329864501953
2011-09-15,18.74982261657715
2011-09-16,19.012319564819336
2011-09-19,19.024818420410156
2011-09-20,19.32481575012207
2011-09-21,19.018577575683594
2011-09-22,18.587326049804688
2011-09-23,18.89356803894043
2011-09-26,18.987329483032227
2011-09-27,18.974824905395508
2011-09-28,18.799829483032227
2011-09-29,18.9185733795166
2011-09-30,18.606077194213867
2011-10-03,18.131084442138672
2011-10-04,17.89983367919922
2011-10-05,18.018587112426758
2011-10-06,18.2935791015625
2011-10-07,18.281076431274414
2011-10-10,18.7623233795166
2011-10-11,18.59357261657715
2011-10-12,18.606077194213867
2011-10-13,18.706079483032227
2011-10-14,19.18732452392578
2011-10-17,19.037324905395508
2011-10-18,19.231067657470703
2011-10-19,19.143571853637695
2011-10-20,19.287321090698242
2011-10-21,19.84981918334961
2011-10-24,19.94356346130371
2011-10-25,19.681068420410156
2011-10-26,19.60607147216797
2011-10-27,20.16856575012207
2011-10-28,20.13106346130371
2011-10-31,19.924806594848633
2011-11-01,19.29981803894043
2011-11-02,19.79981803894043
2011-11-03,19.968564987182617
2011-11-04,20.181060791015625
2011-11-07,20.53106117248535
2011-11-08,20.83730125427246
2011-11-09,20.549808502197266
2011-11-10,20.399810791015625
2011-11-11,20.618560791015625
2011-11-14,20.281063079833984
2011-11-15,20.399810791015625
2011-11-16,20.124813079833984
2011-11-17,19.987314224243164
2011-11-18,20.181060791015625
2011-11-21,19.962318420410156
2011-11-22,19.86856460571289
2011-11-23,19.61231803894043
2011-11-25,19.693561553955078
2011-11-28,19.893564224243164
2011-11-29,20.31230926513672
2011-11-30,21.131053924560547
2011-12-01,21.062299728393555
2011-12-02,20.29355812072754
2011-12-05,20.1290340423584
2011-12-06,20.445430755615234
2011-12-07,20.3252010345459
2011-12-08,20.09739875793457
2011-12-09,20.458080291748047
2011-12-12,20.179655075073242
2011-12-13,20.363157272338867
2011-12-14,20.040443420410156
2011-12-15,20.242938995361328
2011-12-16,20.065750122070312
2011-12-19,19.926546096801758
2011-12-20,20.30621910095215
2011-12-21,20.628938674926758
2011-12-22,20.70487403869629
2011-12-23,20.77448272705078
2011-12-27,21.027597427368164
2011-12-28,20.920024871826172
2011-12-29,21.255403518676758
2011-12-30,20.96431541442871
2012-01-03,20.730186462402344
2012-01-04,20.72385597229004
2012-01-05,20.711200714111328
2012-01-06,20.30621910095215
2012-01-09,20.299888610839844
2012-01-10,20.432781219482422
2012-01-11,20.470741271972656
2012-01-12,20.46441650390625
2012-01-13,20.458080291748047
2012-01-17,20.489728927612305
2012-01-18,20.318872451782227
2012-01-19,19.97083854675293
2012-01-20,20.021459579467773
2012-01-23,20.14168930053711
2012-01-24,19.781005859375
2012-01-25,20.19864273071289
2012-01-26,20.19864273071289
2012-01-27,20.002479553222656
2012-01-30,19.91388702392578
2012-01-31,20.021459579467773
2012-02-01,20.059431076049805
2012-02-02,19.983491897583008
2012-02-03,20.10372543334961
2012-02-06,19.958181381225586
2012-02-07,20.091066360473633
2012-02-08,20.027790069580078
2012-02-09,19.958181381225586
2012-02-10,19.81264877319336
2012-02-13,19.74303436279297
2012-02-14,19.736709594726562
2012-02-15,19.67342185974121
2012-02-16,20.008806228637695
2012-02-17,20.185985565185547
2012-02-21,20.078413009643555
2012-02-22,20.14801788330078
2012-02-23,20.3252010345459
2012-02-24,20.40113067626953
2012-02-27,20.23027801513672
2012-02-28,20.204975128173828
2012-02-29,20.293561935424805
2012-03-01,20.337858200073242
2012-03-02,20.23027801513672
2012-03-05,20.40113067626953
2012-03-06,20.255590438842773
2012-03-07,20.17333221435547
2012-03-08,20.192317962646484
2012-03-09,20.19864273071289
2012-03-12,20.62799835205078
2012-03-13,20.634395599365234
2012-03-14,20.269134521484375
2012-03-15,20.275537490844727
2012-03-16,20.160188674926758
2012-03-19,20.019216537475586
2012-03-20,20.256315231323242
2012-03-21,20.32680320739746
2012-03-22,20.35884666442871
2012-03-23,20.35884666442871
2012-03-26,20.621583938598633
2012-03-27,20.807416915893555
2012-03-28,20.499826431274414
2012-03-29,20.595945358276367
2012-03-30,20.877914428710938
2012-04-02,20.826648712158203
2012-04-03,20.768966674804688
2012-04-04,20.711299896240234
2012-04-05,20.56390953063965
2012-04-09,20.45496940612793
2012-04-10,20.115341186523438
2012-04-11,20.16660499572754
2012-04-12,20.224273681640625
2012-04-13,20.16660499572754
2012-04-16,20.275537490844727
2012-04-17,20.416513442993164
2012-04-18,20.179420471191406
2012-04-19,20.05125617980957
2012-04-20,20.301170349121094
2012-04-23,20.14097023010254
2012-04-24,20.461381912231445
2012-04-25,20.692073822021484
2012-04-26,20.85227394104004
2012-04-27,20.993257522583008
2012-04-30,21.012483596801758
2012-05-01,21.14706039428711
2012-05-02,20.948408126831055
2012-05-03,20.78179359436035
2012-05-04,20.74333953857422
2012-05-07,20.62799835205078
2012-05-08,20.762563705444336
2012-05-09,20.84586524963379
2012-05-10,21.044525146484375
2012-05-11,20.826648712158203
2012-05-14,20.890724182128906
2012-05-15,20.647218704223633
2012-05-16,20.736928939819336
2012-05-17,20.551101684570312
2012-05-18,20.461381912231445
2012-05-21,20.621583938598633
2012-05-22,20.749752044677734
2012-05-23,20.480606079101562
2012-05-24,20.53187370300293
2012-05-25,20.544687271118164
2012-05-29,20.794605255126953
2012-05-30,20.538270950317383
2012-05-31,20.70488929748535
2012-06-01,20.53187370300293
2012-06-04,20.570314407348633
2012-06-05,20.6984806060791
2012-06-06,21.025300979614258
2012-06-07,21.217546463012695
2012-06-08,21.30726432800293
2012-06-11,21.47590446472168
2012-06-12,21.352664947509766
2012-06-13,21.339702606201172
2012-06-14,21.553741455078125
2012-06-15,21.80021095275879
2012-06-18,21.98831558227539
2012-06-19,21.826160430908203
2012-06-20,21.754810333251953
2012-06-21,21.436979293823242
2012-06-22,21.417522430419922
2012-06-25,21.26834487915039
2012-06-26,21.462928771972656
2012-06-27,21.625080108642578
2012-06-28,21.76778221130371
2012-06-29,21.754810333251953
2012-07-02,21.78723907470703
2012-07-03,21.780752182006836
2012-07-05,21.514814376831055
2012-07-06,21.676977157592773
2012-07-09,21.488876342773438
2012-07-10,21.5407657623291
2012-07-11,21.56022834777832
2012-07-12,21.553741455078125
2012-07-13,21.83913230895996
2012-07-16,21.81319236755371
2012-07-17,21.9234561920166
2012-07-18,21.884536743164062
2012-07-19,21.884536743164062
2012-07-20,21.942913055419922
2012-07-23,21.728862762451172
2012-07-24,21.618600845336914
2012-07-25,21.6380558013916
2012-07-26,21.94939422607422
2012-07-27,22.325592041015625
2012-07-30,22.494239807128906
2012-07-31,22.189388275146484
2012-08-01,22.007774353027344
2012-08-02,21.83913230895996
2012-08-03,22.273706436157227
2012-08-06,22.442346572875977
2012-08-07,22.325592041015625
2012-08-08,22.345060348510742
2012-08-09,22.33208465576172
2012-08-10,22.507217407226562
2012-08-13,22.513704299926758
2012-08-14,22.474782943725586
2012-08-15,22.273706436157227
2012-08-16,21.93642234802246
2012-08-17,21.780752182006836
2012-08-20,21.84562110900879
2012-08-21,21.728862762451172
2012-08-22,21.71588897705078
2012-08-23,21.508337020874023
2012-08-24,21.534278869628906
2012-08-27,21.52130889892578
2012-08-28,21.482393264770508
2012-08-29,21.404558181762695
2012-08-30,21.404558181762695
2012-08-31,21.22294044494629
2012-09-04,21.22294044494629
2012-09-05,21.424009323120117
2012-09-06,21.52130889892578
2012-09-07,21.482393264770508
2012-09-10,21.370777130126953
2012-09-11,21.33794593811035
2012-09-12,21.21320343017578
2012-09-13,21.56117820739746
2012-09-14,21.44955062866211
2012-09-17,21.39703941345215
2012-09-18,21.33794593811035
2012-09-19,21.390470504760742
2012-09-20,21.548046112060547
2012-09-21,21.429866790771484
2012-09-24,21.521780014038086
2012-09-25,21.515216827392578
2012-09-26,21.587440490722656
2012-09-27,21.41016960144043
2012-09-28,21.44955062866211
2012-10-01,21.33794593811035
2012-10-02,21.567737579345703
2012-10-03,21.613698959350586
2012-10-04,21.63995361328125
2012-10-05,21.587440490722656
2012-10-08,21.534921646118164
2012-10-09,21.541475296020508
2012-10-10,21.47581672668457
2012-10-11,21.534921646118164
2012-10-12,21.403600692749023
2012-10-15,21.442996978759766
2012-10-16,21.456127166748047
2012-10-17,21.685916900634766
2012-10-18,21.751575469970703
2012-10-19,21.63995361328125
2012-10-22,21.541475296020508
2012-10-23,21.324811935424805
2012-10-24,21.226333618164062
2012-10-25,21.39703941345215
2012-10-26,21.226333618164062
2012-10-31,21.587440490722656
2012-11-01,21.567737579345703
2012-11-02,21.456127166748047
2012-11-05,21.173812866210938
2012-11-06,21.0753231048584
2012-11-07,20.609172821044922
2012-11-08,20.681394577026367
2012-11-09,19.93292808532715
2012-11-12,19.604644775390625
2012-11-13,19.49303436279297
2012-11-14,19.302631378173828
2012-11-15,19.053144454956055
2012-11-16,19.27637481689453
2012-11-19,19.092544555664062
2012-11-20,18.967790603637695
2012-11-21,18.856176376342773
2012-11-23,18.744564056396484
2012-11-26,18.941532135009766
2012-11-27,18.87587547302246
2012-11-28,19.23697853088379
2012-11-29,19.44051170349121
2012-11-30,19.6768741607666
2012-12-03,19.420812606811523
2012-12-04,19.33546257019043
2012-12-05,19.670305252075195
2012-12-06,19.565256118774414
2012-12-07,19.525859832763672
2012-12-10,19.81202507019043
2012-12-11,19.805374145507812
2012-12-12,19.818687438964844
2012-12-13,19.785411834716797
2012-12-14,19.5791015625
2012-12-17,19.951786041259766
2012-12-18,20.144779205322266
2012-12-19,19.998369216918945
2012-12-20,20.743728637695312
2012-12-21,20.663875579833984
2012-12-24,20.557392120361328
2012-12-26,20.437602996826172
2012-12-27,20.35774040222168
2012-12-28,20.178056716918945
2012-12-31,20.444257736206055
2013-01-02,20.843555450439453
2013-01-03,20.757049560546875
2013-01-04,20.757049560546875
2013-01-07,20.49749183654785
2013-01-08,20.59067153930664
2013-01-09,20.683839797973633
2013-01-10,20.950044631958008
2013-01-11,20.93672752380371
2013-01-14,20.94338607788086
2013-01-15,21.089792251586914
2013-01-16,20.87683868408203
2013-01-17,20.87683868408203
2013-01-18,21.096445083618164
2013-01-22,21.33603286743164
2013-01-23,21.196279525756836
2013-01-24,21.27613639831543
2013-01-25,21.409236907958984
2013-01-28,21.289445877075195
2013-01-29,21.575613021850586
2013-01-30,21.5822696685791
2013-01-31,21.58892059326172
2013-02-01,21.748645782470703
2013-02-04,21.64216423034668
2013-02-05,21.70871353149414
2013-02-06,21.81519317626953
2013-02-07,21.788572311401367
2013-02-08,21.702058792114258
2013-02-11,21.855131149291992
2013-02-12,22.061429977416992
2013-02-13,22.1479434967041
2013-02-14,22.05476951599121
2013-02-15,22.048126220703125
2013-02-19,22.121328353881836
2013-02-20,22.26774024963379
2013-02-21,22.081396102905273
2013-02-22,22.34759521484375
2013-02-25,22.041471481323242
2013-02-26,22.194534301757812
2013-02-27,22.27439308166504
2013-02-28,22.487350463867188
2013-03-01,22.55389976501465
2013-03-04,22.687009811401367
2013-03-05,22.820100784301758
2013-03-06,22.66703987121582
2013-03-07,22.660383224487305
2013-03-08,22.55389976501465
2013-03-11,22.850221633911133
2013-03-12,22.77614402770996
2013-03-13,22.897371292114258
2013-03-14,23.045522689819336
2013-03-15,23.160009384155273
2013-03-18,22.998382568359375
2013-03-19,23.099397659301758
2013-03-20,23.2475643157959
2013-03-21,23.03878402709961
2013-03-22,23.079198837280273
2013-03-25,23.05900001525879
2013-03-26,23.30143928527832
2013-03-27,23.308168411254883
2013-03-28,23.58428955078125
2013-04-01,23.523672103881836
2013-04-02,23.678564071655273
2013-04-03,23.442852020263672
2013-04-04,23.456331253051758
2013-04-05,23.42938995361328
2013-04-08,23.62468910217285
2013-04-09,23.523672103881836
2013-04-10,23.67183494567871
2013-04-11,23.79978370666504
2013-04-12,23.900808334350586
2013-04-15,23.27450180053711
2013-04-16,23.617958068847656
2013-04-17,23.395715713500977
2013-04-18,23.6044864654541
2013-04-19,24.1230411529541
2013-04-22,24.00182342529297
2013-04-23,24.183650970458984
2013-04-24,24.33181381225586
2013-04-25,24.31161117553711
2013-04-26,24.244264602661133
2013-04-29,24.345285415649414
2013-04-30,24.41262435913086
2013-05-01,24.183650970458984
2013-05-02,24.22406005859375
2013-05-03,24.614662170410156
2013-05-06,24.277938842773438
2013-05-07,24.31161117553711
2013-05-08,24.089374542236328
2013-05-09,23.853660583496094
2013-05-10,23.921009063720703
2013-05-13,24.00182342529297
2013-05-14,24.156719207763672
2013-05-15,24.385690689086914
2013-05-16,24.190397262573242
2013-05-17,24.432832717895508
2013-05-20,24.372215270996094
2013-05-21,24.345285415649414
2013-05-22,23.833471298217773
2013-05-23,23.510196685791016
2013-05-24,23.25429916381836
2013-05-28,23.15327262878418
2013-05-29,22.71553611755371
2013-05-30,23.052263259887695
2013-05-31,22.92430305480957
2013-06-03,22.816551208496094
2013-06-04,22.91083526611328
2013-06-05,22.9310359954834
2013-06-06,23.032060623168945
2013-06-07,23.510196685791016
2013-06-10,23.339893341064453
2013-06-11,23.046953201293945
2013-06-12,22.60413360595703
2013-06-13,23.087820053100586
2013-06-14,23.230884552001953
2013-06-17,23.29219627380371
2013-06-18,23.54427146911621
2013-06-19,22.97882843017578
2013-06-20,22.263511657714844
2013-06-21,22.597318649291992
2013-06-24,22.338443756103516
2013-06-25,22.76082420349121
2013-06-26,23.053760528564453
2013-06-27,23.421640396118164
2013-06-28,23.46251678466797
2013-07-01,23.128698348999023
2013-07-02,23.210451126098633
2013-07-03,23.087820053100586
2013-07-05,22.93113136291504
2013-07-08,23.36713981628418
2013-07-09,23.408018112182617
2013-07-10,23.707773208618164
2013-07-11,24.04839515686035
2013-07-12,24.17783546447754
2013-07-15,24.56615447998047
2013-07-16,24.518465042114258
2013-07-17,24.4912166595459
2013-07-18,24.736461639404297
2013-07-19,24.593408584594727
2013-07-22,24.504840850830078
2013-07-23,24.395845413208008
2013-07-24,24.239147186279297
2013-07-25,24.334524154663086
2013-07-26,24.4912166595459
2013-07-29,24.600215911865234
2013-07-30,24.600215911865234
2013-07-31,24.395845413208008
2013-08-01,24.729650497436523
2013-08-02,24.981712341308594
2013-08-05,24.81140899658203
2013-08-06,24.477588653564453
2013-08-07,24.218719482421875
2013-08-08,24.416282653808594
2013-08-09,24.123340606689453
2013-08-12,23.973459243774414
2013-08-13,23.878080368041992
2013-08-14,23.619205474853516
2013-08-15,23.210451126098633
2013-08-16,22.91069793701172
2013-08-19,22.713130950927734
2013-08-20,22.992454528808594
2013-08-21,22.774444580078125
2013-08-22,22.897079467773438
2013-08-23,23.0673885345459
2013-08-26,22.91069793701172
2013-08-27,22.842573165893555
2013-08-28,22.86301040649414
2013-08-29,22.897079467773438
2013-08-30,23.033323287963867
2013-09-03,22.638198852539062
2013-09-04,22.50193977355957
2013-09-05,22.372507095336914
2013-09-06,22.583694458007812
2013-09-09,22.811256408691406
2013-09-10,22.942279815673828
2013-09-11,22.70092010498047
2013-09-12,22.576799392700195
2013-09-13,22.659549713134766
2013-09-16,23.031917572021484
2013-09-17,23.183626174926758
