Date,AAPL
2010-09-27,8.750581741333008
2010-09-28,8.621342658996582
2010-09-29,8.63666820526123
2010-09-30,8.527875900268555
2010-10-01,8.4909086227417
2010-10-04,8.374299049377441
2010-10-05,8.683856010437012
2010-10-06,8.691370010375977
2010-10-07,8.692272186279297
2010-10-08,8.838037490844727
2010-10-11,8.87680435180664
2010-10-12,8.972375869750977
2010-10-13,9.020464897155762
2010-10-14,9.085680961608887
2010-10-15,9.459256172180176
2010-10-18,9.557231903076172
2010-10-19,9.301467895507812
2010-10-20,9.332725524902344
2010-10-21,9.302371978759766
2010-10-22,9.24075984954834
2010-10-25,9.281932830810547
2010-10-26,9.25819206237793
2010-10-27,9.251580238342285
2010-10-28,9.17374038696289
2010-10-29,9.0457124710083
2010-11-01,9.14188003540039
2010-11-02,9.297561645507812
2010-11-03,9.400949478149414
2010-11-04,9.565349578857422
2010-11-05,9.531085968017578
2010-11-08,9.57586669921875
2010-11-09,9.499528884887695
2010-11-10,9.558138847351074
2010-11-11,9.51666259765625
2010-11-12,9.257590293884277
2010-11-15,9.227836608886719
2010-11-16,9.064043045043945
2010-11-17,9.031282424926758
2010-11-18,9.269610404968262
2010-11-19,9.218518257141113
2010-11-22,9.417781829833984
2010-11-23,9.2786283493042
2010-11-24,9.461057662963867
2010-11-26,9.46706771850586
2010-11-29,9.523269653320312
2010-11-30,9.351360321044922
2010-12-01,9.509143829345703
2010-12-02,9.561741828918457
2010-12-03,9.540401458740234
2010-12-06,9.621848106384277
2010-12-07,9.5635404586792
2010-12-08,9.647696495056152
2010-12-09,9.610128402709961
2010-12-10,9.634172439575195
2010-12-13,9.667529106140137
2010-12-14,9.626056671142578
2010-12-15,9.628156661987305
2010-12-16,9.654909133911133
2010-12-17,9.635673522949219
2010-12-20,9.683756828308105
2010-12-21,9.743568420410156
2010-12-22,9.772418975830078
2010-12-23,9.725533485412598
2010-12-27,9.757994651794434
2010-12-28,9.78173542022705
2010-12-29,9.776328086853027
2010-12-30,9.727338790893555
2010-12-31,9.694280624389648
2011-01-03,9.904958724975586
2011-01-04,9.95665454864502
2011-01-05,10.038094520568848
2011-01-06,10.029983520507812
2011-01-07,10.101814270019531
2011-01-10,10.2920560836792
2011-01-11,10.267715454101562
2011-01-12,10.351262092590332
2011-01-13,10.389131546020508
2011-01-14,10.473282814025879
2011-01-18,10.237955093383789
2011-01-19,10.18355941772461
2011-01-20,9.998428344726562
2011-01-21,9.819299697875977
2011-01-24,10.141789436340332
2011-01-25,10.260498046875
2011-01-26,10.334132194519043
2011-01-27,10.314896583557129
2011-01-28,10.101207733154297
2011-01-31,10.197986602783203
2011-02-01,10.369593620300293
2011-02-02,10.34825611114502
2011-02-03,10.321807861328125
2011-02-04,10.413776397705078
2011-02-07,10.575465202331543
2011-02-08,10.675246238708496
2011-02-09,10.764208793640137
2011-02-10,10.655412673950195
2011-02-11,10.724839210510254
2011-02-14,10.794862747192383
2011-02-15,10.816499710083008
2011-02-16,10.913581848144531
2011-02-17,10.768411636352539
2011-02-18,10.535796165466309
2011-02-22,10.17664909362793
2011-02-23,10.29716968536377
2011-02-24,10.304981231689453
2011-02-25,10.463663101196289
2011-02-28,10.615439414978027
2011-03-01,10.498229026794434
2011-03-02,10.582676887512207
2011-03-03,10.80628776550293
2011-03-04,10.819506645202637
2011-03-07,10.680057525634766
2011-03-08,10.692076683044434
2011-03-09,10.5931978225708
2011-03-10,10.41888427734375
2011-03-11,10.578770637512207
2011-03-14,10.625959396362305
2011-03-15,10.38161563873291
2011-03-16,9.918181419372559
2011-03-17,10.057336807250977
2011-03-18,9.938016891479492
2011-03-21,10.197386741638184
2011-03-22,10.254484176635742
2011-03-23,10.194079399108887
2011-03-24,10.367792129516602
2011-03-25,10.565245628356934
2011-03-28,10.532191276550293
2011-03-29,10.54781723022461
2011-03-30,10.477789878845215
2011-03-31,10.4741849899292
2011-04-01,10.355470657348633
2011-04-04,10.254189491271973
2011-04-05,10.185065269470215
2011-04-06,10.159514427185059
2011-04-07,10.160723686218262
2011-04-08,10.069958686828613
2011-04-11,9.941926956176758
2011-04-12,9.990013122558594
2011-04-13,10.1021146774292
2011-04-14,9.990610122680664
2011-04-15,9.841543197631836
2011-04-18,9.973478317260742
2011-04-19,10.154109954833984
2011-04-20,10.290853500366211
2011-04-21,10.540002822875977
2011-04-25,10.609429359436035
2011-04-26,10.53158950805664
2011-04-27,10.523472785949707
2011-04-28,10.421285629272461
2011-04-29,10.522873878479004
2011-05-02,10.407166481018066
2011-05-03,10.464866638183594
2011-05-04,10.5060453414917
2011-05-05,10.421285629272461
2011-05-06,10.418587684631348
2011-05-09,10.446836471557617
2011-05-10,10.502436637878418
2011-05-11,10.435712814331055
2011-05-12,10.415876388549805
2011-05-13,10.233445167541504
2011-05-16,10.017061233520508
2011-05-17,10.102412223815918
2011-05-18,10.214518547058105
2011-05-19,10.23435115814209
2011-05-20,10.074763298034668
2011-05-23,10.050121307373047
2011-05-24,9.983699798583984
2011-05-25,10.121651649475098
2011-05-26,10.068148612976074
2011-05-27,10.140582084655762
2011-05-31,10.453746795654297
2011-06-01,10.38401985168457
2011-06-02,10.401756286621094
2011-06-03,10.321807861328125
2011-06-06,10.159514427185059
2011-06-07,9.979191780090332
2011-06-08,9.985204696655273
2011-06-09,9.962660789489746
2011-06-10,9.794660568237305
2011-06-13,9.815696716308594
2011-06-14,9.9912109375
2011-06-15,9.820205688476562
2011-06-16,9.772418975830078
2011-06-17,9.625154495239258
2011-06-20,9.476683616638184
2011-06-21,9.776628494262695
2011-06-22,9.695781707763672
2011-06-23,9.954848289489746
2011-06-24,9.808183670043945
2011-06-27,9.979191780090332
2011-06-28,10.075967788696289
2011-06-29,10.039301872253418
2011-06-30,10.088288307189941
2011-07-01,10.316398620605469
2011-07-05,10.501837730407715
2011-07-06,10.571854591369629
2011-07-07,10.735353469848633
2011-07-08,10.810791969299316
2011-07-11,10.639181137084961
2011-07-12,10.631669998168945
2011-07-13,10.75999927520752
2011-07-14,10.752490043640137
2011-07-15,10.967375755310059
2011-07-18,11.23425579071045
2011-07-19,11.325922012329102
2011-07-20,11.62796688079834
2011-07-21,11.639688491821289
2011-07-22,11.820308685302734
2011-07-25,11.976595878601074
2011-07-26,12.124161720275879
2011-07-27,11.79897403717041
2011-07-28,11.775833129882812
2011-07-29,11.735557556152344
2011-08-01,11.924001693725586
2011-08-02,11.688372611999512
2011-08-03,11.798373222351074
2011-08-04,11.341548919677734
2011-08-05,11.228842735290527
2011-08-08,10.615439414978027
2011-08-09,11.240565299987793
2011-08-10,10.930405616760254
2011-08-11,11.23124885559082
2011-08-12,11.33012866973877
2011-08-15,11.523075103759766
2011-08-16,11.435015678405762
2011-08-17,11.433816909790039
2011-08-18,11.001335144042969
2011-08-19,10.700193405151367
2011-08-22,10.71251392364502
2011-08-23,11.228243827819824
2011-08-24,11.3057861328125
2011-08-25,11.231851577758789
2011-08-26,11.528182983398438
2011-08-29,11.720229148864746
2011-08-30,11.72083568572998
2011-08-31,11.565751075744629
2011-09-01,11.451546669006348
2011-09-02,11.241769790649414
2011-09-06,11.412778854370117
2011-09-07,11.538701057434082
2011-09-08,11.545013427734375
2011-09-09,11.344857215881348
2011-09-12,11.418789863586426
2011-09-13,11.559442520141602
2011-09-14,11.700094223022461
2011-09-15,11.810090065002441
2011-09-16,12.036699295043945
2011-09-19,12.37120532989502
2011-09-20,12.425904273986816
2011-09-21,12.386533737182617
2011-09-22,12.076373100280762
2011-09-23,12.150907516479492
2011-09-26,12.116945266723633
2011-09-27,11.999434471130371
2011-09-28,11.931817054748535
2011-09-29,11.738265991210938
2011-09-30,11.460264205932617
2011-10-03,11.258296012878418
2011-10-04,11.195184707641602
2011-10-05,11.368000984191895
2011-10-06,11.341548919677734
2011-10-07,11.11404037475586
2011-10-10,11.685371398925781
2011-10-11,12.030391693115234
2011-10-12,12.087491035461426
2011-10-13,12.275030136108398
2011-10-14,12.682867050170898
2011-10-17,12.622458457946777
2011-10-18,12.69007682800293
2011-10-19,11.980199813842773
2011-10-20,11.880721092224121
2011-10-21,11.80738639831543
2011-10-24,12.195084571838379
2011-10-25,11.954652786254883
2011-10-26,12.039709091186523
2011-10-27,12.162630081176758
2011-10-28,12.170443534851074
2011-10-31,12.165334701538086
2011-11-01,11.91678237915039
2011-11-02,11.94383716583252
2011-11-03,12.113941192626953
2011-11-04,12.028887748718262
2011-11-07,12.013561248779297
2011-11-08,12.208913803100586
2011-11-09,11.8798189163208
2011-11-10,11.577473640441895
2011-11-11,11.559442520141602
2011-11-14,11.39835262298584
2011-11-15,11.685972213745117
2011-11-16,11.563949584960938
2011-11-17,11.34274959564209
2011-11-18,11.268513679504395
2011-11-21,11.090291976928711
2011-11-22,11.315701484680176
2011-11-23,11.029585838317871
2011-11-25,10.926803588867188
2011-11-28,11.303979873657227
2011-11-29,11.216224670410156
2011-11-30,11.486709594726562
2011-12-01,11.658918380737305
2011-12-02,11.712114334106445
2011-12-05,11.81159496307373
2011-12-06,11.74968433380127
2011-12-07,11.6937837600708
2011-12-08,11.740968704223633
2011-12-09,11.829930305480957
2011-12-12,11.776432991027832
2011-12-13,11.685371398925781
2011-12-14,11.426299095153809
2011-12-15,11.388734817504883
2011-12-16,11.451247215270996
2011-12-19,11.487008094787598
2011-12-20,11.89995288848877
2011-12-21,11.914984703063965
2011-12-22,11.978100776672363
2011-12-23,12.121757507324219
2011-12-27,12.217923164367676
2011-12-28,12.101019859313965
2011-12-29,12.175551414489746
2011-12-30,12.171947479248047
2012-01-03,12.359182357788086
2012-01-04,12.425600051879883
2012-01-05,12.563551902770996
2012-01-06,12.694889068603516
2012-01-09,12.67475414276123
2012-01-10,12.720133781433105
2012-01-11,12.699398040771484
2012-01-12,12.664534568786621
2012-01-13,12.617043495178223
2012-01-17,12.764013290405273
2012-01-18,12.896550178527832
2012-01-19,12.855676651000977
2012-01-20,12.631773948669434
2012-01-23,12.845459938049316
2012-01-24,12.635080337524414
2012-01-25,13.42400074005127
2012-01-26,13.362993240356445
2012-01-27,13.442636489868164
2012-01-30,13.614851951599121
2012-01-31,13.719136238098145
2012-02-01,13.710417747497559
2012-02-02,13.67825984954834
2012-02-03,13.815306663513184
2012-02-06,13.944238662719727
2012-02-07,14.090304374694824
2012-02-08,14.3262300491333
2012-02-09,14.821832656860352
2012-02-10,14.829339981079102
2012-02-13,15.10523796081543
2012-02-14,15.311406135559082
2012-02-15,14.957064628601074
2012-02-16,15.093504905700684
2012-02-17,15.090805053710938
2012-02-21,15.473396301269531
2012-02-22,15.419000625610352
2012-02-23,15.519681930541992
2012-02-24,15.700602531433105
2012-02-27,15.801289558410645
2012-02-28,16.09131622314453
2012-02-29,16.302595138549805
2012-03-01,16.36360740661621
2012-03-02,16.38494300842285
2012-03-05,16.023693084716797
2012-03-06,15.936530113220215
2012-03-07,15.949459075927734
2012-03-08,16.28907012939453
2012-03-09,16.384647369384766
2012-03-12,16.589916229248047
2012-03-13,17.073781967163086
2012-03-14,17.7193546295166
2012-03-15,17.59853172302246
2012-03-16,17.598825454711914
2012-03-19,18.065568923950195
2012-03-20,18.211631774902344
2012-03-21,18.107643127441406
2012-03-22,18.012680053710938
2012-03-23,17.91379165649414
2012-03-26,18.242292404174805
2012-03-27,18.467695236206055
2012-03-28,18.562063217163086
2012-03-29,18.328842163085938
2012-03-30,18.01898193359375
2012-04-02,18.592424392700195
2012-04-03,18.913700103759766
2012-04-04,18.763132095336914
2012-04-05,19.044734954833984
2012-04-09,19.121374130249023
2012-04-10,18.887258529663086
2012-04-11,18.819934844970703
2012-04-12,18.716854095458984
2012-04-13,18.189699172973633
2012-04-16,17.435331344604492
2012-04-17,18.324037551879883
2012-04-18,18.283166885375977
2012-04-19,17.655029296875
2012-04-20,17.22045135498047
2012-04-23,17.181974411010742
2012-04-24,16.83875846862793
2012-04-25,18.33305549621582
2012-04-26,18.263935089111328
2012-04-27,18.1226806640625
2012-04-30,17.551044464111328
2012-05-01,17.49544334411621
2012-05-02,17.61115074157715
2012-05-03,17.48612403869629
2012-05-04,16.988126754760742
2012-05-07,17.115259170532227
2012-05-08,17.076187133789062
2012-05-09,17.106239318847656
2012-05-10,17.146514892578125
2012-05-11,17.03200912475586
2012-05-14,16.776845932006836
2012-05-15,16.625076293945312
2012-05-16,16.411985397338867
2012-05-17,15.932328224182129
2012-05-18,15.940140724182129
2012-05-21,16.86881446838379
2012-05-22,16.73928451538086
2012-05-23,17.14771842956543
2012-05-24,16.990236282348633
2012-05-25,16.899171829223633
2012-05-29,17.19910430908203
2012-05-30,17.406478881835938
2012-05-31,17.363204956054688
2012-06-01,16.86009979248047
2012-06-04,16.959272384643555
2012-06-05,16.91539192199707
2012-06-06,17.174766540527344
2012-06-07,17.182580947875977
2012-06-08,17.4410457611084
2012-06-11,17.16604995727539
2012-06-12,17.316015243530273
2012-06-13,17.19580078125
2012-06-14,17.17686653137207
2012-06-15,17.255008697509766
2012-06-18,17.605146408081055
2012-06-19,17.654129028320312
2012-06-20,17.603946685791016
2012-06-21,17.36140251159668
2012-06-22,17.494535446166992
2012-06-25,17.154029846191406
2012-06-26,17.191898345947266
2012-06-27,17.26612663269043
2012-06-28,17.10232925415039
2012-06-29,17.551639556884766
2012-07-02,17.807701110839844
2012-07-03,18.014774322509766
2012-07-05,18.331254959106445
2012-07-06,18.209228515625
2012-07-09,18.449966430664062
2012-07-10,18.279260635375977
2012-07-11,18.1656494140625
2012-07-12,17.999448776245117
2012-07-13,18.181880950927734
2012-07-16,18.240188598632812
2012-07-17,18.241085052490234
2012-07-18,18.220651626586914
2012-07-19,18.462886810302734
2012-07-20,18.161745071411133
2012-07-23,18.14761734008789
2012-07-24,18.06015396118164
2012-07-25,17.280258178710938
2012-07-26,17.27755355834961
2012-07-27,17.586505889892578
2012-07-30,17.88314437866211
2012-07-31,18.355899810791016
2012-08-01,18.2371826171875
2012-08-02,18.26664161682129
2012-08-03,18.504365921020508
2012-08-06,18.710235595703125
2012-08-07,18.66093635559082
2012-08-08,18.629383087158203
2012-08-09,18.73563003540039
2012-08-10,18.764909744262695
2012-08-13,19.015430450439453
2012-08-14,19.06644058227539
2012-08-15,19.040489196777344
2012-08-16,19.20679473876953
2012-08-17,19.562047958374023
2012-08-20,20.076374053955078
2012-08-21,19.802005767822266
2012-08-22,20.18864631652832
2012-08-23,20.000307083129883
2012-08-24,20.018117904663086
2012-08-27,20.394197463989258
2012-08-28,20.367639541625977
2012-08-29,20.327497482299805
2012-08-30,20.037734985351562
2012-08-31,20.079092025756836
2012-09-04,20.372772216796875
2012-09-05,20.229703903198242
2012-09-06,20.412010192871094
2012-09-07,20.537872314453125
2012-09-10,20.00362777709961
2012-09-11,19.938735961914062
2012-09-12,20.216421127319336
2012-09-13,20.614543914794922
2012-09-14,20.865066528320312
2012-09-17,21.121618270874023
2012-09-18,21.1859073638916
2012-09-19,21.191646575927734
2012-09-20,21.089012145996094
2012-09-21,21.13097381591797
2012-09-24,20.850269317626953
2012-09-25,20.329607009887695
2012-09-26,20.0772762298584
2012-09-27,20.564437866210938
2012-09-28,20.135234832763672
2012-10-01,19.90251922607422
2012-10-02,19.960466384887695
2012-10-03,20.266525268554688
2012-10-04,20.126178741455078
2012-10-05,19.6972713470459
2012-10-08,19.262025833129883
2012-10-09,19.192005157470703
2012-10-10,19.344728469848633
2012-10-11,18.95808219909668
2012-10-12,19.006675720214844
2012-10-15,19.159103393554688
2012-10-16,19.612756729125977
2012-10-17,19.456403732299805
2012-10-18,19.095121383666992
2012-10-19,18.406938552856445
2012-10-22,19.137065887451172
2012-10-23,18.513187408447266
2012-10-24,18.617921829223633
2012-10-25,18.397886276245117
2012-10-26,18.230667114257812
2012-10-31,17.96867561340332
2012-11-01,18.0054988861084
2012-11-02,17.40968132019043
2012-11-05,17.645719528198242
2012-11-06,17.592287063598633
2012-11-07,16.919164657592773
2012-11-08,16.30516242980957
2012-11-09,16.587451934814453
2012-11-12,16.459197998046875
2012-11-13,16.46131706237793
2012-11-14,16.27877426147461
2012-11-15,15.937361717224121
2012-11-16,15.999831199645996
2012-11-19,17.153545379638672
2012-11-20,17.00739860534668
2012-11-21,17.031349182128906
2012-11-23,17.328500747680664
2012-11-26,17.875192642211914
2012-11-27,17.73116111755371
2012-11-28,17.67537498474121
2012-11-29,17.870027542114258
2012-11-30,17.746322631835938
2012-12-03,17.773910522460938
2012-12-04,17.46039581298828
2012-12-05,16.336700439453125
2012-12-06,16.59291648864746
2012-12-07,16.16871452331543
2012-12-10,16.064712524414062
2012-12-11,16.415538787841797
2012-12-12,16.343063354492188
2012-12-13,16.060775756835938
2012-12-14,15.45738697052002
2012-12-17,15.731492042541504
2012-12-18,16.18842887878418
2012-12-19,15.958290100097656
2012-12-20,15.819419860839844
2012-12-21,15.7466459274292
2012-12-24,15.772117614746094
2012-12-26,15.554717063903809
2012-12-27,15.617173194885254
2012-12-28,15.451319694519043
2012-12-31,16.135967254638672
2013-01-02,16.647188186645508
2013-01-03,16.437063217163086
2013-01-04,15.979208946228027
2013-01-07,15.885212898254395
2013-01-08,15.927969932556152
2013-01-09,15.679035186767578
2013-01-10,15.873391151428223
2013-01-11,15.776053428649902
2013-01-14,15.213604927062988
2013-01-15,14.733622550964355
2013-01-16,15.345190048217773
2013-01-17,15.241800308227539
2013-01-18,15.16054916381836
2013-01-22,15.305171966552734
2013-01-23,15.58533763885498
2013-01-24,13.659649848937988
2013-01-25,13.337637901306152
2013-01-28,13.639331817626953
2013-01-29,13.895242691040039
2013-01-30,13.851580619812012
2013-01-31,13.81095027923584
2013-02-01,13.754249572753906
2013-02-04,13.411620140075684
2013-02-05,13.882203102111816
2013-02-06,13.867347717285156
2013-02-07,14.27967643737793
2013-02-08,14.48584270477295
2013-02-11,14.636801719665527
2013-02-12,14.269914627075195
2013-02-13,14.242773056030273
2013-02-14,14.22996711730957
2013-02-15,14.03386402130127
2013-02-19,14.02868366241455
2013-02-20,13.688934326171875
2013-02-21,13.603845596313477
2013-02-22,13.748711585998535
2013-02-25,13.504422187805176
2013-02-26,13.692595481872559
2013-02-27,13.558403015136719
2013-02-28,13.4617280960083
2013-03-01,13.128386497497559
2013-03-04,12.810596466064453
2013-03-05,13.148819923400879
2013-03-06,12.98169231414795
2013-03-07,13.131741523742676
2013-03-08,13.166504859924316
2013-03-11,13.354069709777832
2013-03-12,13.06617259979248
2013-03-13,13.063729286193848
2013-03-14,13.19029426574707
2013-03-15,13.530654907226562
2013-03-18,13.898456573486328
2013-03-19,13.860945701599121
2013-03-20,13.787445068359375
2013-03-21,13.807265281677246
2013-03-22,14.087237358093262
2013-03-25,14.138169288635254
2013-03-26,14.063754081726074
2013-03-27,13.787445068359375
2013-03-28,13.500158309936523
2013-04-01,13.08080768585205
2013-04-02,13.107650756835938
2013-04-03,13.174742698669434
2013-04-04,13.044516563415527
2013-04-05,12.906665802001953
2013-04-08,12.998465538024902
2013-04-09,13.021951675415039
2013-04-10,13.287585258483887
2013-04-11,13.246108055114746
2013-04-12,13.107952117919922
2013-04-15,12.804498672485352
2013-04-16,12.999381065368652
2013-04-17,12.28451156616211
2013-04-18,11.956660270690918
2013-04-19,11.910305976867676
2013-04-22,12.15855884552002
2013-04-23,12.38607120513916
2013-04-24,12.365636825561523
2013-04-25,12.454690933227539
2013-04-26,12.72368335723877
2013-04-29,13.11771297454834
2013-04-30,13.503811836242676
2013-05-01,13.397375106811523
2013-05-02,13.587380409240723
2013-05-03,13.723400115966797
2013-05-06,14.050637245178223
2013-05-07,13.98812198638916
2013-05-08,14.146096229553223
2013-05-09,14.02268123626709
2013-05-10,13.906028747558594
2013-05-13,13.960365295410156
2013-05-14,13.62635612487793
2013-05-15,13.16555118560791
2013-05-16,13.341459274291992
2013-05-17,13.300935745239258
2013-05-20,13.597798347473145
2013-05-21,13.497413635253906
2013-05-22,13.549298286437988
2013-05-23,13.573549270629883
2013-05-24,13.6659574508667
2013-05-28,13.5520601272583
2013-05-29,13.65981674194336
2013-05-30,13.863354682922363
2013-05-31,13.806559562683105
2013-06-03,13.836954116821289
2013-06-04,13.793665885925293
2013-06-05,13.664727210998535
2013-06-06,13.460573196411133
2013-06-07,13.563419342041016
2013-06-10,13.473774909973145
2013-06-11,13.434175491333008
2013-06-12,13.268086433410645
2013-06-13,13.383825302124023
2013-06-14,13.202391624450684
2013-06-17,13.262255668640137
2013-06-18,13.255193710327148
2013-06-19,12.985960960388184
2013-06-20,12.796849250793457
2013-06-21,12.69431209564209
2013-06-24,12.357847213745117
2013-06-25,12.360603332519531
2013-06-26,12.220617294311523
2013-06-27,12.08891487121582
2013-06-28,12.173341751098633
2013-07-01,12.56291389465332
2013-07-02,12.847500801086426
2013-07-03,12.918417930603027
2013-07-05,12.814653396606445
2013-07-08,12.741894721984863
2013-07-09,12.966004371643066
2013-07-10,12.916271209716797
2013-07-11,13.117659568786621
2013-07-12,13.09371566772461
2013-07-15,13.12226390838623
2013-07-16,13.206999778747559
2013-07-17,13.210375785827637
2013-07-18,13.254888534545898
2013-07-19,13.045818328857422
2013-07-22,13.087570190429688
2013-07-23,12.862853050231934
2013-07-24,13.523508071899414
2013-07-25,13.461804389953613
2013-07-26,13.53824520111084
2013-07-29,13.746999740600586
2013-07-30,13.916768074035645
2013-07-31,13.89251708984375
2013-08-01,14.019920349121094
2013-08-02,14.199821472167969
2013-08-05,14.411954879760742
2013-08-06,14.283016204833984
2013-08-07,14.274727821350098
2013-08-08,14.24630355834961
2013-08-09,14.043580055236816
2013-08-12,14.442530632019043
2013-08-13,15.128876686096191
2013-08-14,15.404829978942871
2013-08-15,15.386601448059082
2013-08-16,15.523186683654785
2013-08-19,15.690361022949219
2013-08-20,15.484246253967285
2013-08-21,15.524112701416016
2013-08-22,15.542651176452637
2013-08-23,15.482706069946289
2013-08-26,15.542963027954102
2013-08-27,15.09858226776123
2013-08-28,15.169973373413086
2013-08-29,15.194696426391602
2013-08-30,15.056248664855957
2013-09-03,15.098278045654297
2013-09-04,15.410701751708984
2013-09-05,15.305013656616211
2013-09-06,15.396175384521484
2013-09-09,15.641853332519531
2013-09-10,15.28554630279541
2013-09-11,14.453350067138672
2013-09-12,14.607240676879883
2013-09-13,14.366511344909668
