Date,BAC
2010-11-04,9.529132843017578
2010-11-05,9.709816932678223
2010-11-08,9.898360252380371
2010-11-09,9.639117240905762
2010-11-10,9.87479305267334
2010-11-11,9.717676162719727
2010-11-12,9.52127456665039
2010-11-15,9.505566596984863
2010-11-16,9.37986946105957
2010-11-17,9.128490447998047
2010-11-18,9.191329002380371
2010-11-19,9.159905433654785
2010-11-22,8.87709903717041
2010-11-23,8.712124824523926
2010-11-24,8.8613862991333
2010-11-26,8.735692977905273
2010-11-29,8.884958267211914
2010-11-30,8.602147102355957
2010-12-01,8.877351760864258
2010-12-02,9.184011459350586
2010-12-03,9.325541496276855
2010-12-06,9.152556419372559
2010-12-07,9.097518920898438
2010-12-08,9.435626029968262
2010-12-09,9.946722030639648
2010-12-10,10.064665794372559
2010-12-13,9.860230445861816
2010-12-14,9.750144958496094
2010-12-15,9.663653373718262
2010-12-16,9.844500541687012
2010-12-17,9.883816719055176
2010-12-20,9.923133850097656
2010-12-21,10.206205368041992
2010-12-22,10.520723342895508
2010-12-23,10.269108772277832
2010-12-27,10.43423080444336
2010-12-28,10.48927116394043
2010-12-29,10.465682029724121
2010-12-30,10.442091941833496
2010-12-31,10.48927116394043
2011-01-03,11.157625198364258
2011-01-04,11.196946144104004
2011-01-05,11.401379585266113
2011-01-06,11.354203224182129
2011-01-07,11.204806327819824
2011-01-10,11.322749137878418
2011-01-11,11.550777435302734
2011-01-12,11.786667823791504
2011-01-13,11.61368179321289
2011-01-14,11.991106986999512
2011-01-18,11.79453182220459
2011-01-19,11.299158096313477
2011-01-20,11.432830810546875
2011-01-21,11.204806327819824
2011-01-24,10.945324897766113
2011-01-25,10.71729850769043
2011-01-26,10.654393196105957
2011-01-27,10.748748779296875
2011-01-28,10.693709373474121
2011-01-31,10.795928955078125
2011-02-01,11.251982688903809
2011-02-02,11.196946144104004
2011-02-03,11.34634017944336
2011-02-04,11.236255645751953
2011-02-07,11.535051345825195
2011-02-08,11.487872123718262
2011-02-09,11.51146125793457
2011-02-10,11.39352035522461
2011-02-11,11.61368179321289
2011-02-14,11.708040237426758
2011-02-15,11.61368179321289
2011-02-16,11.668725967407227
2011-02-17,11.645134925842285
2011-02-18,11.597957611083984
2011-02-22,11.14976692199707
2011-02-23,11.141901969909668
2011-02-24,10.984640121459961
2011-02-25,11.165488243103027
2011-02-28,11.236255645751953
2011-03-01,10.953187942504883
2011-03-02,10.882370948791504
2011-03-03,11.228594779968262
2011-03-04,11.110560417175293
2011-03-07,11.03974437713623
2011-03-08,11.559075355529785
2011-03-09,11.480389595031738
2011-03-10,11.220722198486328
2011-03-11,11.315146446228027
2011-03-14,11.197114944458008
2011-03-15,10.984663009643555
2011-03-16,10.772207260131836
2011-03-17,11.000401496887207
2011-03-18,11.047615051269531
2011-03-21,11.055482864379883
2011-03-22,10.921713829040527
2011-03-23,10.740731239318848
2011-03-24,10.606968879699707
2011-03-25,10.496805191040039
2011-03-28,10.52041244506836
2011-03-29,10.504679679870605
2011-03-30,10.58336067199707
2011-03-31,10.488934516906738
2011-04-01,10.52041244506836
2011-04-04,10.575491905212402
2011-04-05,10.599098205566406
2011-04-06,10.795818328857422
2011-04-07,10.709258079528809
2011-04-08,10.606968879699707
2011-04-11,10.614837646484375
2011-04-12,10.599098205566406
2011-04-13,10.441727638244629
2011-04-14,10.331563949584961
2011-04-15,10.087634086608887
2011-04-18,9.772890090942383
2011-04-19,9.709939002990723
2011-04-20,9.65485954284668
2011-04-21,9.686332702636719
2011-04-25,9.78862476348877
2011-04-26,9.623381614685059
2011-04-27,9.702069282531738
2011-04-28,9.772890090942383
2011-04-29,9.662723541259766
2011-05-02,9.709939002990723
2011-05-03,9.91452407836914
2011-05-04,9.827969551086426
2011-05-05,9.67846393585205
2011-05-06,9.686332702636719
2011-05-09,9.584038734436035
2011-05-10,9.662723541259766
2011-05-11,9.639122009277344
2011-05-12,9.599778175354004
2011-05-13,9.387324333190918
2011-05-16,9.332242965698242
2011-05-17,9.363718032836914
2011-05-18,9.277161598205566
2011-05-19,9.198477745056152
2011-05-20,9.111920356750488
2011-05-23,8.986023902893066
2011-05-24,9.017497062683105
2011-05-25,8.954547882080078
2011-05-26,9.017497062683105
2011-05-27,9.198477745056152
2011-05-31,9.245688438415527
2011-06-01,8.851923942565918
2011-06-02,8.891295433044434
2011-06-03,8.88341999053955
2011-06-06,8.529025077819824
2011-06-07,8.387272834777832
2011-06-08,8.300643920898438
2011-06-09,8.387272834777832
2011-06-10,8.505406379699707
2011-06-13,8.639280319213867
2011-06-14,8.505406379699707
2011-06-15,8.26913833618164
2011-06-16,8.347892761230469
2011-06-17,8.410898208618164
2011-06-20,8.347892761230469
2011-06-21,8.529025077819824
2011-06-22,8.497527122497559
2011-06-23,8.43452262878418
2011-06-24,8.284892082214355
2011-06-27,8.544779777526855
2011-06-28,8.52115249633789
2011-06-29,8.773161888122559
2011-06-30,8.631404876708984
2011-07-01,8.733786582946777
2011-07-05,8.662911415100098
2011-07-06,8.458151817321777
2011-07-07,8.599905967712402
2011-07-08,8.42664623260498
2011-07-11,8.15101146697998
2011-07-12,8.040753364562988
2011-07-13,8.032877922058105
2011-07-14,7.930497169494629
2011-07-15,7.875370502471924
2011-07-18,7.654861927032471
2011-07-19,7.5367302894592285
2011-07-20,7.757242202758789
2011-07-21,8.056503295898438
2011-07-22,7.977750778198242
2011-07-25,7.8832478523254395
2011-07-26,7.875370502471924
2011-07-27,7.623362064361572
2011-07-28,7.70999002456665
2011-07-29,7.646986961364746
2011-08-01,7.7257399559021
2011-08-02,7.473726272583008
2011-08-03,7.513106346130371
2011-08-04,6.953952789306641
2011-08-05,6.434179782867432
2011-08-08,5.126867771148682
2011-08-09,5.985282897949219
2011-08-10,5.331625938415527
2011-08-11,5.709644794464111
2011-08-12,5.662392616271973
2011-08-15,6.1112895011901855
2011-08-16,5.827775001525879
2011-08-17,5.875028133392334
2011-08-18,5.520636081695557
2011-08-19,5.489133834838867
2011-08-22,5.055988311767578
2011-08-23,4.961484909057617
2011-08-24,5.504886627197266
2011-08-25,6.024659156799316
2011-08-26,6.1112895011901855
2011-08-29,6.607438564300537
2011-08-30,6.394802570343018
2011-08-31,6.442112922668457
2011-09-01,6.2371015548706055
2011-09-02,5.716685771942139
2011-09-06,5.5116729736328125
2011-09-07,5.898040771484375
2011-09-08,5.6772589683532715
2011-09-09,5.503788471221924
2011-09-12,5.558982849121094
2011-09-13,5.519558429718018
2011-09-14,5.558982849121094
2011-09-15,5.779765605926514
2011-09-16,5.70091438293457
2011-09-19,5.5116729736328125
2011-09-20,5.440706253051758
2011-09-21,5.030681133270264
2011-09-22,4.778360366821289
2011-09-23,4.975486755371094
2011-09-26,5.2041544914245605
2011-09-27,5.10953426361084
2011-09-28,4.857211589813232
2011-09-29,5.007027626037598
2011-09-30,4.825669765472412
2011-10-03,4.3604512214660645
2011-10-04,4.541808605194092
2011-10-05,4.5496931076049805
2011-10-06,4.951833724975586
2011-10-07,4.65219783782959
2011-10-10,4.951833724975586
2011-10-11,5.02279806137085
2011-10-12,5.18838357925415
2011-10-13,4.904522895812988
2011-10-14,4.880867004394531
2011-10-17,4.754706382751465
2011-10-18,5.235694885253906
2011-10-19,5.046453475952148
2011-10-20,5.101648330688477
2011-10-21,5.09376335144043
2011-10-24,5.298774719238281
2011-10-25,5.09376335144043
2011-10-26,5.19627046585083
2011-10-27,5.693029403686523
2011-10-28,5.795536518096924
2011-10-31,5.38551139831543
2011-11-01,5.046453475952148
2011-11-02,5.298774719238281
2011-11-03,5.4485931396484375
2011-11-04,5.117417812347412
2011-11-07,5.085877895355225
2011-11-08,5.148958206176758
2011-11-09,4.857211589813232
2011-11-10,4.754706382751465
2011-11-11,4.896636009216309
2011-11-14,4.770473957061768
2011-11-15,4.833555221557617
2011-11-16,4.65219783782959
2011-11-17,4.573348522186279
2011-11-18,4.557577133178711
2011-11-21,4.328909873962402
2011-11-22,4.234291076660156
2011-11-23,4.052932262420654
2011-11-25,4.076589107513428
2011-11-28,4.139668941497803
2011-11-29,4.005620956420898
2011-11-30,4.297945976257324
2011-12-01,4.369051933288574
2011-12-02,4.455957412719727
2011-12-05,4.574468612670898
2011-12-06,4.566565990447998
2011-12-07,4.6534743309021
2011-12-08,4.416455268859863
2011-12-09,4.519164085388184
2011-12-12,4.305845737457275
2011-12-13,4.203139305114746
2011-12-14,4.132030963897705
2011-12-15,4.155734062194824
2011-12-16,4.108329772949219
2011-12-19,3.942417860031128
2011-12-20,4.084630966186523
2011-12-21,4.132030963897705
2011-12-22,4.321647644042969
2011-12-23,4.424356460571289
2011-12-27,4.329549312591553
2011-12-28,4.179434299468994
2011-12-29,4.313747882843018
2011-12-30,4.392752647399902
2012-01-03,4.58236837387085
2012-01-04,4.590270519256592
2012-01-05,4.9853010177612305
2012-01-06,4.882591247558594
2012-01-09,4.953698635101318
2012-01-10,5.238121032714844
2012-01-11,5.427735805511475
2012-01-12,5.364531517028809
2012-01-13,5.222320556640625
2012-01-17,5.119612693786621
2012-01-18,5.372433185577393
2012-01-19,5.498841285705566
2012-01-20,5.585749626159668
2012-01-23,5.727960109710693
2012-01-24,5.759561538696289
2012-01-25,5.806966781616211
2012-01-26,5.767464637756348
2012-01-27,5.759561538696289
2012-01-30,5.585749626159668
2012-01-31,5.633152484893799
2012-02-01,5.8148674964904785
2012-02-02,5.885973930358887
2012-02-03,6.194098472595215
2012-02-06,6.296805381774902
2012-02-07,6.201998710632324
2012-02-08,6.423218727111816
2012-02-09,6.4627203941345215
2012-02-10,6.3758134841918945
2012-02-13,6.518022060394287
2012-02-14,6.30470609664917
2012-02-15,6.146695137023926
2012-02-16,6.391613483428955
2012-02-17,6.336309909820557
2012-02-21,6.407414436340332
2012-02-22,6.281005382537842
2012-02-23,6.336309909820557
2012-02-24,6.2256999015808105
2012-02-27,6.35211181640625
2012-02-28,6.415315628051758
2012-02-29,6.30457067489624
2012-03-01,6.423227310180664
2012-03-02,6.431137561798096
2012-03-05,6.30457067489624
2012-03-06,6.098900318145752
2012-03-07,6.34412145614624
2012-03-08,6.375766277313232
2012-03-09,6.367853164672852
2012-03-12,6.3203911781311035
2012-03-13,6.715908527374268
2012-03-14,6.992774963378906
2012-03-15,7.309187412261963
2012-03-16,7.75216817855835
2012-03-19,7.538588523864746
2012-03-20,7.760085105895996
2012-03-21,7.7679901123046875
2012-03-22,7.593962669372559
2012-03-23,7.791723728179932
2012-03-26,7.855006694793701
2012-03-27,7.593962669372559
2012-03-28,7.712618350982666
2012-03-29,7.538588523864746
2012-03-30,7.57023286819458
2012-04-02,7.657242298126221
2012-04-03,7.506949424743652
2012-04-04,7.27754545211792
2012-04-05,7.30127477645874
2012-04-09,7.063966274261475
2012-04-10,6.755463123321533
2012-04-11,7.008594989776611
2012-04-12,7.253817081451416
2012-04-13,6.866209506988525
2012-04-16,6.953219413757324
2012-04-17,7.056058406829834
2012-04-18,7.056058406829834
2012-04-19,6.937400817871094
2012-04-20,6.613075256347656
2012-04-23,6.470691204071045
2012-04-24,6.494420051574707
2012-04-25,6.533970832824707
2012-04-26,6.541881561279297
2012-04-27,6.526061058044434
2012-04-30,6.415315628051758
2012-05-01,6.573523044586182
2012-05-02,6.454866409301758
2012-05-03,6.328300952911377
2012-05-04,6.122632026672363
2012-05-07,6.296658992767334
2012-05-08,6.16218376159668
2012-05-09,6.114720344543457
2012-05-10,6.090991497039795
2012-05-11,5.972336292266846
2012-05-14,5.814126968383789
2012-05-15,5.774576663970947
2012-05-16,5.624277591705322
2012-05-17,5.521444320678711
2012-05-18,5.553083896636963
2012-05-21,5.402785778045654
2012-05-22,5.521444320678711
2012-05-23,5.671740531921387
2012-05-24,5.648009777069092
2012-05-25,5.655920028686523
2012-05-29,5.885322093963623
2012-05-30,5.703136444091797
2012-05-31,5.821952819824219
2012-06-01,5.560559272766113
2012-06-04,5.465506076812744
2012-06-05,5.623927116394043
2012-06-06,6.051661968231201
2012-06-07,5.877399921417236
2012-06-08,5.988293170928955
2012-06-11,5.766506195068359
2012-06-12,5.932846546173096
2012-06-13,5.940767765045166
2012-06-14,6.067503452301025
2012-06-15,6.2576093673706055
2012-06-18,6.146716117858887
2012-06-19,6.4239501953125
2012-06-20,6.4477152824401855
2012-06-21,6.194241523742676
2012-06-22,6.2892937660217285
2012-06-25,6.019979476928711
2012-06-26,6.035820484161377
2012-06-27,6.154635906219482
2012-06-28,6.1308722496032715
2012-06-29,6.479398727416992
2012-07-02,6.376425266265869
2012-07-03,6.384346961975098
2012-07-05,6.194241523742676
2012-07-06,6.067503452301025
2012-07-09,5.988293170928955
2012-07-10,5.924926280975342
2012-07-11,6.0437397956848145
2012-07-12,5.924926280975342
2012-07-13,6.194241523742676
2012-07-16,6.1863203048706055
2012-07-17,6.27345085144043
2012-07-18,5.964532375335693
2012-07-19,5.750661849975586
2012-07-20,5.600164413452148
2012-07-23,5.616005897521973
2012-07-24,5.5764007568359375
2012-07-25,5.600164413452148
2012-07-26,5.6793742179870605
2012-07-27,5.790267467498779
2012-07-30,5.766506195068359
2012-07-31,5.81403112411499
2012-08-01,5.718978404998779
2012-08-02,5.687294960021973
2012-08-03,5.885321617126465
2012-08-06,6.051661968231201
2012-08-07,6.075425624847412
2012-08-08,6.075425624847412
2012-08-09,6.1150312423706055
2012-08-10,6.1308722496032715
2012-08-13,6.1150312423706055
2012-08-14,6.1625566482543945
2012-08-15,6.233845233917236
2012-08-16,6.281372547149658
2012-08-17,6.336818695068359
2012-08-20,6.455636024475098
2012-08-21,6.487318515777588
2012-08-22,6.511082172393799
2012-08-23,6.455636024475098
2012-08-24,6.463555335998535
2012-08-27,6.392266750335693
2012-08-28,6.305135250091553
2012-08-29,6.336818695068359
2012-08-30,6.265529632568359
2012-08-31,6.328897476196289
2012-09-04,6.336818695068359
2012-09-05,6.30509614944458
2012-09-06,6.62233304977417
2012-09-07,6.97922420501709
2012-09-10,6.804744720458984
2012-09-11,7.161634922027588
2012-09-12,7.11405086517334
2012-09-13,7.455080986022949
2012-09-14,7.574044704437256
2012-09-17,7.375770568847656
2012-09-18,7.320255279541016
2012-09-19,7.367841720581055
2012-09-20,7.288529396057129
2012-09-21,7.2250823974609375
2012-09-24,7.217153549194336
2012-09-25,7.082329273223877
2012-09-26,6.995085716247559
2012-09-27,7.11405086517334
2012-09-28,7.003018379211426
2012-10-01,7.106120586395264
2012-10-02,7.082329273223877
2012-10-03,7.2250823974609375
2012-10-04,7.463011741638184
2012-10-05,7.391632556915283
2012-10-08,7.359910488128662
2012-10-09,7.3043951988220215
2012-10-10,7.3043951988220215
2012-10-11,7.407496929168701
2012-10-12,7.233017444610596
2012-10-15,7.486805438995361
2012-10-16,7.502666473388672
2012-10-17,7.486805438995361
2012-10-18,7.510599136352539
2012-10-19,7.486805438995361
2012-10-22,7.574044704437256
2012-10-23,7.423359394073486
2012-10-24,7.383703231811523
2012-10-25,7.328185558319092
2012-10-26,7.233017444610596
2012-10-31,7.391632556915283
2012-11-01,7.724732875823975
2012-11-02,7.81197452545166
2012-11-05,7.732666015625
2012-11-06,7.8833513259887695
2012-11-07,7.320255279541016
2012-11-08,7.4471516609191895
2012-11-09,7.478873252868652
2012-11-12,7.4471516609191895
2012-11-13,7.399565696716309
2012-11-14,7.129912376403809
2012-11-15,7.209222316741943
2012-11-16,7.233017444610596
2012-11-19,7.52646017074585
2012-11-20,7.63749361038208
2012-11-21,7.748527526855469
2012-11-23,7.851630687713623
2012-11-26,7.804043769836426
2012-11-27,7.661281585693359
2012-11-28,7.74059534072876
2012-11-29,7.796114921569824
2012-11-30,7.819906711578369
2012-12-03,7.772319793701172
2012-12-04,7.859556674957275
2012-12-05,8.3041410446167
2012-12-06,8.3041410446167
2012-12-07,8.447044372558594
2012-12-10,8.39146900177002
2012-12-11,8.34383487701416
2012-12-12,8.423225402832031
2012-12-13,8.367652893066406
2012-12-14,8.399407386779785
2012-12-17,8.732845306396484
2012-12-18,9.018646240234375
2012-12-19,8.883684158325195
2012-12-20,9.145670890808105
2012-12-21,8.963071823120117
2012-12-24,8.931315422058105
2012-12-26,9.161545753479004
2012-12-27,9.105973243713379
2012-12-28,9.018646240234375
2012-12-31,9.217120170593262
2013-01-02,9.550555229187012
2013-01-03,9.494985580444336
2013-01-04,9.614063262939453
2013-01-07,9.598189353942871
2013-01-08,9.510858535766602
2013-01-09,9.074216842651367
2013-01-10,9.352084159851074
2013-01-11,9.23299789428711
2013-01-14,9.105973243713379
2013-01-15,9.169485092163086
2013-01-16,9.352084159851074
2013-01-17,8.955133438110352
2013-01-18,8.843989372253418
2013-01-22,9.010705947875977
2013-01-23,9.066279411315918
2013-01-24,9.153610229492188
2013-01-25,9.225061416625977
2013-01-28,9.113916397094727
2013-01-29,9.121851921081543
2013-01-30,9.034524917602539
2013-01-31,8.986888885498047
2013-02-01,9.296509742736816
2013-02-04,9.113916397094727
2013-02-05,9.431471824645996
2013-02-06,9.471166610717773
2013-02-07,9.399714469909668
2013-02-08,9.336200714111328
2013-02-11,9.415596961975098
2013-02-12,9.725214958190918
2013-02-13,9.661703109741211
2013-02-14,9.629944801330566
2013-02-15,9.550555229187012
2013-02-19,9.67757797241211
2013-02-20,9.36795711517334
2013-02-21,9.066279411315918
2013-02-22,9.082157135009766
2013-02-25,8.756662368774414
2013-02-26,8.836050987243652
2013-02-27,8.979083061218262
2013-02-28,8.923458099365234
2013-03-01,9.010868072509766
2013-03-04,9.066484451293945
2013-03-05,9.177734375
2013-03-06,9.471739768981934
2013-03-07,9.741903305053711
2013-03-08,9.590929985046387
2013-03-11,9.654496192932129
2013-03-12,9.543253898620605
2013-03-13,9.58298397064209
2013-03-14,9.622714042663574
2013-03-15,9.988232612609863
2013-03-18,9.980286598205566
2013-03-19,10.099480628967285
2013-03-20,10.155099868774414
2013-03-21,9.988232612609863
2013-03-22,9.980286598205566
2013-03-25,9.85314655303955
2013-03-26,9.757796287536621
2013-03-27,9.718063354492188
2013-03-28,9.678336143493652
2013-04-01,9.654496192932129
2013-04-02,9.654496192932129
2013-04-03,9.3843355178833
2013-04-04,9.487627983093262
2013-04-05,9.511468887329102
2013-04-08,9.70217514038086
2013-04-09,9.733959197998047
2013-04-10,9.789578437805176
2013-04-11,9.74985122680664
2013-04-12,9.670391082763672
2013-04-15,9.519415855407715
2013-04-16,9.757796287536621
2013-04-17,9.29692268371582
2013-04-18,9.090324401855469
2013-04-19,9.265137672424316
2013-04-22,9.31281852722168
2013-04-23,9.590929985046387
2013-04-24,9.781635284423828
2013-04-25,9.884934425354004
2013-04-26,9.869043350219727
2013-04-29,9.83725643157959
2013-04-30,9.781635284423828
2013-05-01,9.646551132202148
2013-05-02,9.686280250549316
2013-05-03,9.7260160446167
2013-05-06,10.234564781188965
2013-05-07,10.250454902648926
2013-05-08,10.345808029174805
2013-05-09,10.258398056030273
2013-05-10,10.345808029174805
2013-05-13,10.314024925231934
2013-05-14,10.60008430480957
2013-05-15,10.679540634155273
2013-05-16,10.615972518920898
2013-05-17,10.671598434448242
2013-05-20,10.735167503356934
2013-05-21,10.679540634155273
2013-05-22,10.576245307922363
2013-05-23,10.496784210205078
2013-05-24,10.52061939239502
2013-05-28,10.608030319213867
2013-05-29,10.71132755279541
2013-05-30,10.989439010620117
2013-05-31,10.854357719421387
2013-06-03,10.76695442199707
2013-06-04,10.615972518920898
2013-06-05,10.409223556518555
2013-06-06,10.496691703796387
2013-06-07,10.639830589294434
2013-06-10,10.576216697692871
2013-06-11,10.433074951171875
2013-06-12,10.38536548614502
2013-06-13,10.504644393920898
2013-06-14,10.393319129943848
2013-06-17,10.504644393920898
2013-06-18,10.552359580993652
2013-06-19,10.488739013671875
2013-06-20,10.250181198120117
2013-06-21,10.091139793395996
2013-06-24,9.781014442443848
2013-06-25,10.075236320495605
2013-06-26,10.146807670593262
2013-06-27,10.345608711242676
2013-06-28,10.226325035095215
2013-07-01,10.281990051269531
2013-07-02,10.258132934570312
2013-07-03,10.202468872070312
2013-07-05,10.38536548614502
2013-07-08,10.560310363769531
2013-07-09,10.759109497070312
2013-07-10,10.631877899169922
2013-07-11,10.743206024169922
2013-07-12,10.957913398742676
2013-07-15,11.037433624267578
2013-07-16,11.069238662719727
2013-07-17,11.379371643066406
2013-07-18,11.737212181091309
2013-07-19,11.729262351989746
2013-07-22,11.864445686340332
2013-07-23,11.880348205566406
2013-07-24,11.697453498840332
2013-07-25,11.792876243591309
2013-07-26,11.713356018066406
2013-07-29,11.546365737915039
2013-07-30,11.546365737915039
2013-07-31,11.609976768493652
2013-08-01,11.888299942016602
2013-08-02,11.800830841064453
2013-08-05,11.769021034240723
2013-08-06,11.641786575317383
2013-08-07,11.554316520690918
2013-08-08,11.617931365966797
2013-08-09,11.490696907043457
2013-08-12,11.458890914916992
2013-08-13,11.538412094116211
2013-08-14,11.609976768493652
2013-08-15,11.387321472167969
2013-08-16,11.466841697692871
2013-08-19,11.252140045166016
2013-08-20,11.3634614944458
2013-08-21,11.403227806091309
2013-08-22,11.58612060546875
2013-08-23,11.58612060546875
2013-08-26,11.522506713867188
2013-08-27,11.220332145690918
2013-08-28,11.228278160095215
2013-08-29,11.268040657043457
2013-08-30,11.228278160095215
2013-09-03,11.331658363342285
2013-09-04,11.395318031311035
2013-09-05,11.435105323791504
2013-09-06,11.427149772644043
2013-09-09,11.522642135620117
2013-09-10,11.626090049743652
2013-09-11,11.657918930053711
