Date,ROK
2010-11-05,49.132301330566406
2010-11-08,49.02882385253906
2010-11-09,48.05311965942383
2010-11-10,49.0415153503418
2010-11-11,48.930049896240234
2010-11-12,48.08284378051758
2010-11-15,48.0679931640625
2010-11-16,47.35453414916992
2010-11-17,47.42143249511719
2010-11-18,48.97463607788086
2010-11-19,49.21245193481445
2010-11-22,49.75495529174805
2010-11-23,48.94492721557617
2010-11-24,50.01509094238281
2010-11-26,49.859012603759766
2010-11-29,49.435401916503906
2010-11-30,49.13813781738281
2010-12-01,50.24546432495117
2010-12-02,50.86970520019531
2010-12-03,50.825138092041016
2010-12-06,51.10008239746094
2010-12-07,51.702056884765625
2010-12-08,51.26359558105469
2010-12-09,51.702056884765625
2010-12-10,52.54182815551758
2010-12-13,52.958011627197266
2010-12-14,53.41135787963867
2010-12-15,52.88368225097656
2010-12-16,53.54511642456055
2010-12-17,53.55254364013672
2010-12-20,53.44106674194336
2010-12-21,53.80522537231445
2010-12-22,53.84239196777344
2010-12-23,53.35188674926758
2010-12-27,53.76063537597656
2010-12-28,53.634300231933594
2010-12-29,53.42622756958008
2010-12-30,53.43362045288086
2010-12-31,53.292442321777344
2011-01-03,55.81920623779297
2011-01-04,54.726715087890625
2011-01-05,54.87538146972656
2011-01-06,54.28830337524414
2011-01-07,53.849815368652344
2011-01-10,53.80522537231445
2011-01-11,53.634300231933594
2011-01-12,54.0653190612793
2011-01-13,54.20652770996094
2011-01-14,54.25111389160156
2011-01-18,55.33613967895508
2011-01-19,55.13549041748047
2011-01-20,56.183345794677734
2011-01-21,55.30642318725586
2011-01-24,55.536808013916016
2011-01-25,55.50707244873047
2011-01-26,60.42681121826172
2011-01-27,61.459815979003906
2011-01-28,59.70595932006836
2011-01-31,60.203887939453125
2011-02-01,61.13283157348633
2011-02-02,61.6381721496582
2011-02-03,61.42268371582031
2011-02-04,61.34833908081055
2011-02-07,62.51512145996094
2011-02-08,63.26572799682617
2011-02-09,63.63728332519531
2011-02-10,64.77154541015625
2011-02-11,65.59983825683594
2011-02-14,66.25653076171875
2011-02-15,65.9505844116211
2011-02-16,67.89073181152344
2011-02-17,67.01766204833984
2011-02-18,66.69677734375
2011-02-22,64.88346862792969
2011-02-23,63.98802185058594
2011-02-24,64.98050689697266
2011-02-25,66.27889251708984
2011-02-28,65.46553039550781
2011-03-01,63.70448684692383
2011-03-02,64.23428344726562
2011-03-03,66.62218475341797
2011-03-04,65.58490753173828
2011-03-07,64.7193374633789
2011-03-08,66.10726165771484
2011-03-09,65.7192611694336
2011-03-10,63.92087173461914
2011-03-11,65.07003784179688
2011-03-14,64.9581298828125
2011-03-15,64.23428344726562
2011-03-16,63.07765197753906
2011-03-17,64.89840698242188
2011-03-18,65.6670150756836
2011-03-21,67.54745483398438
2011-03-22,66.920654296875
2011-03-23,68.04000091552734
2011-03-24,68.71159362792969
2011-03-25,69.4354019165039
2011-03-28,68.80113983154297
2011-03-29,70.0697021484375
2011-03-30,70.16668701171875
2011-03-31,70.62934875488281
2011-04-01,72.38294219970703
2011-04-04,72.3008804321289
2011-04-05,71.45767211914062
2011-04-06,69.96522521972656
2011-04-07,69.67417907714844
2011-04-08,68.93544006347656
2011-04-11,68.95783233642578
2011-04-12,68.4578628540039
2011-04-13,68.31608581542969
2011-04-14,68.63697052001953
2011-04-15,69.4354019165039
2011-04-18,68.02506256103516
2011-04-19,68.2936782836914
2011-04-20,70.62188720703125
2011-04-21,71.03229522705078
2011-04-25,70.539794921875
2011-04-26,73.00978088378906
2011-04-27,66.78632354736328
2011-04-28,65.86103057861328
2011-04-29,65.0177993774414
2011-05-02,64.9133071899414
2011-05-03,63.03285598754883
2011-05-04,61.6971435546875
2011-05-05,62.51797103881836
2011-05-06,62.935855865478516
2011-05-09,63.32389450073242
2011-05-10,64.4581527709961
2011-05-11,62.555267333984375
2011-05-12,62.9299430847168
2011-05-13,61.85089874267578
2011-05-16,61.28141403198242
2011-05-17,60.28476333618164
2011-05-18,62.66020584106445
2011-05-19,62.60026168823242
2011-05-20,62.07570266723633
2011-05-23,61.004150390625
2011-05-24,60.66695022583008
2011-05-25,61.68606948852539
2011-05-26,62.293033599853516
2011-05-27,62.36796188354492
2011-05-31,62.2780647277832
2011-06-01,60.6968994140625
2011-06-02,62.23307800292969
2011-06-03,60.981693267822266
2011-06-06,60.35221481323242
2011-06-07,60.599491119384766
2011-06-08,59.38557052612305
2011-06-09,59.69279479980469
2011-06-10,58.56879425048828
2011-06-13,57.759490966796875
2011-06-14,60.1573600769043
2011-06-15,58.658695220947266
2011-06-16,58.70365524291992
2011-06-17,59.28815460205078
2011-06-20,59.790218353271484
2011-06-21,61.303871154785156
2011-06-22,60.92919158935547
2011-06-23,61.251434326171875
2011-06-24,60.41215133666992
2011-06-27,60.80182647705078
2011-06-28,62.9299430847168
2011-06-29,64.33124542236328
2011-06-30,65.01312255859375
2011-07-01,66.6842041015625
2011-07-05,66.1221694946289
2011-07-06,66.06221771240234
2011-07-07,66.9389419555664
2011-07-08,65.68756103515625
2011-07-11,64.12890625
2011-07-12,62.72013854980469
2011-07-13,62.63771438598633
2011-07-14,60.53953552246094
2011-07-15,60.771846771240234
2011-07-18,60.861785888671875
2011-07-19,62.098209381103516
2011-07-20,62.068214416503906
2011-07-21,62.825042724609375
2011-07-22,62.23307800292969
2011-07-25,62.135643005371094
2011-07-26,60.44211959838867
2011-07-27,57.75197219848633
2011-07-28,55.06184387207031
2011-07-29,53.77294921875
2011-08-01,53.315879821777344
2011-08-02,50.72314453125
2011-08-03,53.068565368652344
2011-08-04,48.90972900390625
2011-08-05,46.81156539916992
2011-08-08,42.30799865722656
2011-08-09,45.62759017944336
2011-08-10,43.881622314453125
2011-08-11,46.836761474609375
2011-08-12,49.01065444946289
2011-08-15,48.70870590209961
2011-08-16,47.56136703491211
2011-08-17,46.79146957397461
2011-08-18,42.06626510620117
2011-08-19,40.503787994384766
2011-08-22,40.54153060913086
2011-08-23,43.2588996887207
2011-08-24,44.481712341308594
2011-08-25,43.57592010498047
2011-08-26,45.1685905456543
2011-08-29,45.689414978027344
2011-08-30,47.0481071472168
2011-08-31,48.406776428222656
2011-09-01,47.093406677246094
2011-09-02,44.760990142822266
2011-09-06,43.1607780456543
2011-09-07,44.723243713378906
2011-09-08,43.59855651855469
2011-09-09,42.69277572631836
2011-09-12,43.15321731567383
2011-09-13,43.915592193603516
2011-09-14,44.292999267578125
2011-09-15,45.37238311767578
2011-09-16,44.90440368652344
2011-09-19,44.20996856689453
2011-09-20,42.60219955444336
2011-09-21,40.79816436767578
2011-09-22,38.90357208251953
2011-09-23,39.46969223022461
2011-09-26,41.4246826171875
2011-09-27,43.76462173461914
2011-09-28,42.70033264160156
2011-09-29,43.36456298828125
2011-09-30,42.27008056640625
2011-10-03,41.17558288574219
2011-10-04,43.62120819091797
2011-10-05,44.8968620300293
2011-10-06,45.968711853027344
2011-10-07,44.662872314453125
2011-10-10,46.489524841308594
2011-10-11,46.70088577270508
2011-10-12,48.4218864440918
2011-10-13,47.90105056762695
2011-10-14,49.82585525512695
2011-10-17,46.88204574584961
2011-10-18,49.28993606567383
2011-10-19,48.05200958251953
2011-10-20,48.07465744018555
2011-10-21,50.22590637207031
2011-10-24,51.62986755371094
2011-10-25,48.76154708862305
2011-10-26,49.35786437988281
2011-10-27,53.10178756713867
2011-10-28,53.66035079956055
2011-10-31,51.063785552978516
2011-11-01,49.57676696777344
2011-11-02,52.180908203125
2011-11-03,53.98491668701172
2011-11-04,52.822509765625
2011-11-07,52.694175720214844
2011-11-08,56.1059684753418
2011-11-09,53.39956283569336
2011-11-10,54.7812385559082
2011-11-11,56.6563720703125
2011-11-14,55.866851806640625
2011-11-15,56.45899200439453
2011-11-16,54.841976165771484
2011-11-17,53.51343536376953
2011-11-18,54.09038543701172
2011-11-21,52.28358840942383
2011-11-22,52.526527404785156
2011-11-23,50.993011474609375
2011-11-25,50.795631408691406
2011-11-28,53.93098831176758
2011-11-29,53.847469329833984
2011-11-30,56.960052490234375
2011-12-01,56.28439712524414
2011-12-02,56.648780822753906
2011-12-05,57.8027229309082
2011-12-06,58.66056442260742
2011-12-07,58.81999206542969
2011-12-08,57.757137298583984
2011-12-09,58.81239700317383
2011-12-12,57.30165481567383
2011-12-13,57.28647994995117
2011-12-14,54.73569107055664
2011-12-15,54.690147399902344
2011-12-16,54.5458984375
2011-12-19,54.72808837890625
2011-12-20,56.79302215576172
2011-12-21,55.00139236450195
2011-12-22,56.254032135009766
2011-12-23,56.30716323852539
2011-12-27,56.43621063232422
2011-12-28,54.690147399902344
2011-12-29,55.75297164916992
2011-12-30,55.699825286865234
2012-01-03,57.43833541870117
2012-01-04,57.954551696777344
2012-01-05,57.5369873046875
2012-01-06,54.9482536315918
2012-01-09,55.52521514892578
2012-01-10,56.830970764160156
2012-01-11,59.1995735168457
2012-01-12,60.43700408935547
2012-01-13,60.45220184326172
2012-01-17,60.78620910644531
2012-01-18,62.19065856933594
2012-01-19,62.06162643432617
2012-01-20,61.48466491699219
2012-01-23,61.53022384643555
2012-01-24,62.06162643432617
2012-01-25,60.29277420043945
2012-01-26,58.87314987182617
2012-01-27,58.37967300415039
2012-01-30,59.23749923706055
2012-01-31,59.1160774230957
2012-02-01,60.66474914550781
2012-02-02,60.82417678833008
2012-02-03,61.89458465576172
2012-02-06,61.69722366333008
2012-02-07,61.750370025634766
2012-02-08,62.28178405761719
2012-02-09,62.13751220703125
2012-02-10,60.93046188354492
2012-02-13,61.41630935668945
2012-02-14,60.57364273071289
2012-02-15,60.57364273071289
2012-02-16,62.01233673095703
2012-02-17,62.813720703125
2012-02-21,63.737247467041016
2012-02-22,62.73740768432617
2012-02-23,62.309993743896484
2012-02-24,63.09612274169922
2012-02-27,62.0505256652832
2012-02-28,61.714683532714844
2012-02-29,61.04304122924805
2012-03-01,62.05812072753906
2012-03-02,61.279632568359375
2012-03-05,60.69194030761719
2012-03-06,58.36412048339844
2012-03-07,60.0890007019043
2012-03-08,61.55438995361328
2012-03-09,61.60019302368164
2012-03-12,62.9434700012207
2012-03-13,64.53099822998047
2012-03-14,63.86698913574219
2012-03-15,64.34016418457031
2012-03-16,63.88984680175781
2012-03-19,63.668556213378906
2012-03-20,62.14207077026367
2012-03-21,62.14207077026367
2012-03-22,61.37887191772461
2012-03-23,61.279632568359375
2012-03-26,62.18023681640625
2012-03-27,61.63836669921875
2012-03-28,60.61564254760742
2012-03-29,60.92856216430664
2012-03-30,60.829315185546875
2012-04-02,61.1498908996582
2012-04-03,60.41719436645508
2012-04-04,59.61579513549805
2012-04-05,60.50114440917969
2012-04-09,58.967063903808594
2012-04-10,58.15802764892578
2012-04-11,58.8602180480957
2012-04-12,61.19569778442383
2012-04-13,59.15024185180664
2012-04-16,59.55473709106445
2012-04-17,60.91328811645508
2012-04-18,59.98217010498047
2012-04-19,59.646331787109375
2012-04-20,59.783714294433594
2012-04-23,58.09699630737305
2012-04-24,59.07390213012695
2012-04-25,57.639060974121094
2012-04-26,59.15024185180664
2012-04-27,59.6768684387207
2012-04-30,59.02811813354492
2012-05-01,59.63105773925781
2012-05-02,59.71500778198242
2012-05-03,59.860050201416016
2012-05-04,58.699928283691406
2012-05-07,58.64651107788086
2012-05-08,59.52422332763672
2012-05-09,59.18840789794922
2012-05-10,59.23060989379883
2012-05-11,59.49154281616211
2012-05-14,58.8392219543457
2012-05-15,58.14084243774414
2012-05-16,57.51922607421875
2012-05-17,55.33205795288086
2012-05-18,54.741127014160156
2012-05-21,56.65201950073242
2012-05-22,58.06411361694336
2012-05-23,58.240596771240234
2012-05-24,58.2943229675293
2012-05-25,57.81084442138672
2012-05-29,59.26130676269531
2012-05-30,57.45015335083008
2012-05-31,55.64668273925781
2012-06-01,52.79951095581055
2012-06-04,51.35672378540039
2012-06-05,51.58695602416992
2012-06-06,53.02205276489258
2012-06-07,53.07579040527344
2012-06-08,53.620662689208984
2012-06-11,52.76881790161133
2012-06-12,53.79716110229492
2012-06-13,52.94533157348633
2012-06-14,52.76881790161133
2012-06-15,53.098793029785156
2012-06-18,52.906951904296875
2012-06-19,53.3597412109375
2012-06-20,52.9529914855957
2012-06-21,51.249267578125
2012-06-22,50.328369140625
2012-06-25,49.78348159790039
2012-06-26,49.14651870727539
2012-06-27,49.346046447753906
2012-06-28,48.39443588256836
2012-06-29,50.69673156738281
2012-07-02,49.46883010864258
2012-07-03,49.952327728271484
2012-07-05,50.220924377441406
2012-07-06,50.029056549072266
2012-07-09,49.88324737548828
2012-07-10,48.57093811035156
2012-07-11,48.578609466552734
2012-07-12,47.21257781982422
2012-07-13,48.225616455078125
2012-07-16,47.90325927734375
2012-07-17,47.588626861572266
2012-07-18,50.40511703491211
2012-07-19,50.57393264770508
2012-07-20,49.806514739990234
2012-07-23,50.5509147644043
2012-07-24,49.998382568359375
2012-07-25,48.32535934448242
2012-07-26,49.729766845703125
2012-07-27,52.10880661010742
2012-07-30,52.56925582885742
2012-07-31,51.694393157958984
2012-08-01,50.804161071777344
2012-08-02,51.05742263793945
2012-08-03,52.8839225769043
2012-08-06,53.091129302978516
2012-08-07,54.21157455444336
2012-08-08,53.9429817199707
2012-08-09,54.908729553222656
2012-08-10,54.86237716674805
2012-08-13,55.25639724731445
2012-08-14,55.627254486083984
2012-08-15,55.19462203979492
2012-08-16,56.291656494140625
2012-08-17,56.956119537353516
2012-08-20,56.26850128173828
2012-08-21,55.85904312133789
2012-08-22,55.3259391784668
2012-08-23,55.6735954284668
2012-08-24,55.8513069152832
2012-08-27,55.797218322753906
2012-08-28,55.68906784057617
2012-08-29,55.78175735473633
2012-08-30,55.279579162597656
2012-08-31,55.6735954284668
2012-09-04,55.279579162597656
2012-09-05,54.60740661621094
2012-09-06,55.3259391784668
2012-09-07,56.56208419799805
2012-09-10,55.96720504760742
2012-09-11,54.723289489746094
2012-09-12,54.28292465209961
2012-09-13,54.051143646240234
2012-09-14,54.70785903930664
2012-09-17,54.59196090698242
2012-09-18,54.723289489746094
2012-09-19,55.63498306274414
2012-09-20,55.86674880981445
2012-09-21,55.488189697265625
2012-09-24,55.889930725097656
2012-09-25,54.01250076293945
2012-09-26,53.13174819946289
2012-09-27,53.371246337890625
2012-09-28,53.734375
2012-10-01,53.6030387878418
2012-10-02,53.4176025390625
2012-10-03,53.47941970825195
2012-10-04,54.414268493652344
2012-10-05,54.67694854736328
2012-10-08,54.34474563598633
2012-10-09,54.17475509643555
2012-10-10,53.448516845703125
2012-10-11,53.54123306274414
2012-10-12,53.873451232910156
2012-10-15,54.16704177856445
2012-10-16,54.63831329345703
2012-10-17,55.8513069152832
2012-10-18,56.10627365112305
2012-10-19,54.02023696899414
2012-10-22,54.29838180541992
2012-10-23,53.626220703125
2012-10-24,53.100833892822266
2012-10-25,53.23218536376953
2012-10-26,53.58757400512695
2012-10-31,54.9010009765625
2012-11-01,57.8446159362793
2012-11-02,58.33908462524414
2012-11-05,60.278297424316406
2012-11-06,60.973636627197266
2012-11-07,60.092872619628906
2012-11-08,59.33112335205078
2012-11-09,59.94520950317383
2012-11-12,60.209468841552734
2012-11-13,60.80021286010742
2012-11-14,59.027992248535156
2012-11-15,59.3000373840332
2012-11-16,59.40108108520508
2012-11-19,60.543704986572266
2012-11-20,60.57479476928711
2012-11-21,60.162837982177734
2012-11-23,60.932369232177734
2012-11-26,61.1966438293457
2012-11-27,61.01009750366211
2012-11-28,61.406497955322266
2012-11-29,61.406497955322266
2012-11-30,61.593055725097656
2012-12-03,60.90126037597656
2012-12-04,61.36764144897461
2012-12-05,62.48695373535156
2012-12-06,62.26930618286133
2012-12-07,62.48695373535156
2012-12-10,62.51805877685547
2012-12-11,63.18649673461914
2012-12-12,63.81612777709961
2012-12-13,63.74616241455078
2012-12-14,63.93272399902344
2012-12-17,64.19702911376953
2012-12-18,65.61946868896484
2012-12-19,64.97431182861328
2012-12-20,64.47683715820312
2012-12-21,64.52345275878906
2012-12-24,64.48461151123047
2012-12-26,64.23587799072266
2012-12-27,64.31359100341797
2012-12-28,63.75395202636719
2012-12-31,65.28522491455078
2013-01-02,66.91754913330078
2013-01-03,66.99530029296875
2013-01-04,67.85032653808594
2013-01-07,67.57049560546875
2013-01-08,66.00035858154297
2013-01-09,66.96418762207031
2013-01-10,67.15850830078125
2013-01-11,66.75431060791016
2013-01-14,66.62996673583984
2013-01-15,66.48226928710938
2013-01-16,66.45894622802734
2013-01-17,67.67930603027344
2013-01-18,68.20008850097656
2013-01-22,68.75198364257812
2013-01-23,69.4981689453125
2013-01-24,69.29610443115234
2013-01-25,69.68473815917969
2013-01-28,70.0267562866211
2013-01-29,69.87127685546875
2013-01-30,68.49549102783203
2013-01-31,69.32717895507812
2013-02-01,70.65635681152344
2013-02-04,69.93348693847656
2013-02-05,70.49310302734375
2013-02-06,70.72633361816406
2013-02-07,70.36099243164062
2013-02-08,70.71854400634766
2013-02-11,70.6796875
2013-02-12,70.99838256835938
2013-02-13,71.08386993408203
2013-02-14,70.98231506347656
2013-02-15,70.91197967529297
2013-02-19,70.98231506347656
2013-02-20,69.96659088134766
2013-02-21,69.3102798461914
2013-02-22,70.36503601074219
2013-02-25,68.88054656982422
2013-02-26,69.36498260498047
2013-02-27,70.61508178710938
2013-02-28,70.58383178710938
2013-03-01,69.75562286376953
2013-03-04,68.82589721679688
2013-03-05,69.9353256225586
2013-03-06,70.05252838134766
2013-03-07,70.93540954589844
2013-03-08,70.7869644165039
2013-03-11,70.36503601074219
2013-03-12,69.17745208740234
2013-03-13,69.46654510498047
2013-03-14,69.82597351074219
2013-03-15,69.17745208740234
2013-03-18,68.32583618164062
2013-03-19,67.7476806640625
2013-03-20,67.85704803466797
2013-03-21,67.31795501708984
2013-03-22,67.14605712890625
2013-03-25,66.55225372314453
2013-03-26,66.29440307617188
2013-03-27,66.44285583496094
2013-03-28,67.46640014648438
2013-04-01,66.14595794677734
2013-04-02,65.8881607055664
2013-04-03,66.09127807617188
2013-04-04,67.93517303466797
2013-04-05,68.74774932861328
2013-04-08,68.04456329345703
2013-04-09,68.41958618164062
2013-04-10,69.38062286376953
2013-04-11,69.52906036376953
2013-04-12,68.4664306640625
2013-04-15,65.1068344116211
2013-04-16,66.22412872314453
2013-04-17,65.48967742919922
2013-04-18,64.74742889404297
2013-04-19,64.98963165283203
2013-04-22,65.64595031738281
2013-04-23,66.44285583496094
2013-04-24,67.42731475830078
2013-04-25,67.85704803466797
2013-04-26,66.31001281738281
2013-04-29,66.29440307617188
2013-04-30,66.2397232055664
2013-05-01,64.31771087646484
2013-05-02,64.8489990234375
2013-05-03,66.48194122314453
2013-05-06,67.35700988769531
2013-05-07,68.68524169921875
2013-05-08,69.341552734375
2013-05-09,69.12149047851562
2013-05-10,69.09791564941406
2013-05-13,69.68734741210938
2013-05-14,70.7247543334961
2013-05-15,70.45755767822266
2013-05-16,70.2767562866211
2013-05-17,71.47920989990234
2013-05-20,71.44779205322266
2013-05-21,71.2748794555664
2013-05-22,69.62445831298828
2013-05-23,69.04287719726562
2013-05-24,68.69706726074219
2013-05-28,69.58516693115234
2013-05-29,69.11361694335938
2013-05-30,69.63231658935547
2013-05-31,69.1764907836914
2013-06-03,69.31011199951172
2013-06-04,68.75994873046875
2013-06-05,67.31385803222656
2013-06-06,67.11740112304688
2013-06-07,67.87974548339844
2013-06-10,67.90330505371094
2013-06-11,67.04666137695312
2013-06-12,66.22145080566406
2013-06-13,68.09191131591797
2013-06-14,68.1312255859375
2013-06-17,68.27269744873047
2013-06-18,69.24723815917969
2013-06-19,68.28054809570312
2013-06-20,65.69490051269531
2013-06-21,65.89920043945312
2013-06-24,64.29594421386719
2013-06-25,65.4433822631836
2013-06-26,65.60842895507812
2013-06-27,66.1821517944336
2013-06-28,65.34119415283203
2013-07-01,66.79515838623047
2013-07-02,66.65371704101562
2013-07-03,66.63799285888672
2013-07-05,68.1705093383789
2013-07-08,68.75212097167969
2013-07-09,69.28651428222656
2013-07-10,68.76780700683594
2013-07-11,70.70118713378906
2013-07-12,71.44779205322266
2013-07-15,71.79360961914062
2013-07-16,71.52638244628906
2013-07-17,72.47736358642578
2013-07-18,73.31828308105469
2013-07-19,72.94892120361328
2013-07-22,72.85458374023438
2013-07-23,73.1218032836914
2013-07-24,72.32015991210938
2013-07-25,71.82505798339844
2013-07-26,71.36920166015625
2013-07-29,71.16485595703125
2013-07-30,75.15736389160156
2013-07-31,76.11617279052734
2013-08-01,77.94733428955078
2013-08-02,78.67037963867188
2013-08-05,78.67037963867188
2013-08-06,78.11238861083984
2013-08-07,77.5700912475586
2013-08-08,78.6287841796875
2013-08-09,77.99676513671875
2013-08-12,78.12317657470703
2013-08-13,78.32859802246094
2013-08-14,78.0599594116211
2013-08-15,76.4007797241211
2013-08-16,76.66937255859375
2013-08-19,76.52717590332031
2013-08-20,76.88275146484375
2013-08-21,76.8116226196289
2013-08-22,78.85006713867188
2013-08-23,78.0599594116211
2013-08-26,78.24166107177734
2013-08-27,76.68522644042969
2013-08-28,76.66937255859375
2013-08-29,77.24616241455078
2013-08-30,76.81951141357422
2013-09-03,77.42788696289062
2013-09-04,78.28118896484375
2013-09-05,78.82630157470703
2013-09-06,79.03966522216797
2013-09-09,80.78573608398438
2013-09-10,82.18415069580078
2013-09-11,81.96294403076172
2013-09-12,82.56339263916016
2013-09-13,82.99005126953125
2013-09-16,84.51490020751953
2013-09-17,84.02505493164062
