Date,ADI
2010-11-04,25.373065948486328
2010-11-05,25.30183982849121
2010-11-08,25.223522186279297
2010-11-09,24.974266052246094
2010-11-10,24.71790885925293
2010-11-11,24.262147903442383
2010-11-12,24.361845016479492
2010-11-15,24.247900009155273
2010-11-16,24.041379928588867
2010-11-17,24.155324935913086
2010-11-18,24.603975296020508
2010-11-19,25.052610397338867
2010-11-22,25.608064651489258
2010-11-23,25.430021286010742
2010-11-24,25.900035858154297
2010-11-26,25.53685188293457
2010-11-29,25.47987937927246
2010-11-30,25.323211669921875
2010-12-01,26.26908302307129
2010-12-02,26.699003219604492
2010-12-03,26.96413803100586
2010-12-06,26.641685485839844
2010-12-07,27.128952026367188
2010-12-08,27.394075393676758
2010-12-09,27.322410583496094
2010-12-10,27.04296112060547
2010-12-13,26.913978576660156
2010-12-14,26.863811492919922
2010-12-15,26.613014221191406
2010-12-16,26.713342666625977
2010-12-17,26.863811492919922
2010-12-20,26.88532257080078
2010-12-21,27.214920043945312
2010-12-22,26.928306579589844
2010-12-23,26.992799758911133
2010-12-27,27.315242767333984
2010-12-28,26.906803131103516
2010-12-29,26.971303939819336
2010-12-30,27.20060157775879
2010-12-31,26.992799758911133
2011-01-03,27.193435668945312
2011-01-04,26.88532257080078
2011-01-05,26.942638397216797
2011-01-06,27.09311294555664
2011-01-07,26.93547248840332
2011-01-10,27.01428985595703
2011-01-11,27.25075912475586
2011-01-12,27.25792121887207
2011-01-13,27.121788024902344
2011-01-14,27.65920066833496
2011-01-18,28.562070846557617
2011-01-19,27.974485397338867
2011-01-20,27.895662307739258
2011-01-21,27.781007766723633
2011-01-24,28.196619033813477
2011-01-25,27.788177490234375
2011-01-26,27.86699867248535
2011-01-27,28.07480812072754
2011-01-28,27.444231033325195
2011-01-31,27.824007034301758
2011-02-01,28.425918579101562
2011-02-02,28.49040412902832
2011-02-03,28.110637664794922
2011-02-04,28.662378311157227
2011-02-07,28.562070846557617
2011-02-08,28.39009666442871
2011-02-09,28.526241302490234
2011-02-10,28.655210494995117
2011-02-11,29.085140228271484
2011-02-14,29.371784210205078
2011-02-15,29.378936767578125
2011-02-16,29.264301300048828
2011-02-17,29.515085220336914
2011-02-18,29.464927673339844
2011-02-22,28.705385208129883
2011-02-23,28.09630012512207
2011-02-24,28.1392879486084
2011-02-25,28.655210494995117
2011-02-28,28.57639503479004
2011-03-01,28.0676326751709
2011-03-02,28.636920928955078
2011-03-03,29.516069412231445
2011-03-04,29.278268814086914
2011-03-07,28.55044937133789
2011-03-08,28.694570541381836
2011-03-09,27.750568389892578
2011-03-10,27.325410842895508
2011-03-11,27.491159439086914
2011-03-14,27.505563735961914
2011-03-15,27.094818115234375
2011-03-16,26.330978393554688
2011-03-17,26.92186737060547
2011-03-18,27.25334930419922
2011-03-21,27.469526290893555
2011-03-22,27.361431121826172
2011-03-23,27.656883239746094
2011-03-24,28.175724029541016
2011-03-25,28.118074417114258
2011-03-28,28.074851989746094
2011-03-29,28.463977813720703
2011-03-30,28.463977813720703
2011-03-31,28.37750816345215
2011-04-01,28.218971252441406
2011-04-04,27.743362426757812
2011-04-05,27.656883239746094
2011-04-06,28.3054256439209
2011-04-07,28.341459274291992
2011-04-08,28.146915435791016
2011-04-11,27.70012664794922
2011-04-12,27.202909469604492
2011-04-13,27.27497673034668
2011-04-14,27.145261764526367
2011-04-15,27.498350143432617
2011-04-18,26.676860809326172
2011-04-19,26.90746307373047
2011-04-20,28.089252471923828
2011-04-21,28.175724029541016
2011-04-25,28.218971252441406
2011-04-26,28.809871673583984
2011-04-27,29.22060203552246
2011-04-28,29.21339988708496
2011-04-29,29.04766845703125
2011-05-02,29.105310440063477
2011-05-03,28.9539852142334
2011-05-04,29.112520217895508
2011-05-05,29.069284439086914
2011-05-06,29.206188201904297
2011-05-09,29.415163040161133
2011-05-10,29.811511993408203
2011-05-11,29.36473274230957
2011-05-12,29.883569717407227
2011-05-13,29.39356231689453
2011-05-16,29.22060203552246
2011-05-17,28.990007400512695
2011-05-18,30.69785499572754
2011-05-19,30.488868713378906
2011-05-20,30.121355056762695
2011-05-23,29.566497802734375
2011-05-24,29.148555755615234
2011-05-25,28.974519729614258
2011-05-26,29.279067993164062
2011-05-27,29.402324676513672
2011-05-31,29.851886749267578
2011-06-01,28.902019500732422
2011-06-02,28.887516021728516
2011-06-03,28.336456298828125
2011-06-06,28.2784423828125
2011-06-07,28.597476959228516
2011-06-08,27.944904327392578
2011-06-09,27.872392654418945
2011-06-10,27.459091186523438
2011-06-13,27.176300048828125
2011-06-14,27.473590850830078
2011-06-15,26.79925537109375
2011-06-16,26.632490158081055
2011-06-17,26.523725509643555
2011-06-20,26.639739990234375
2011-06-21,27.227062225341797
2011-06-22,27.060283660888672
2011-06-23,27.53884506225586
2011-06-24,27.060283660888672
2011-06-27,27.43733787536621
2011-06-28,27.75637435913086
2011-06-29,27.770877838134766
2011-06-30,28.37995719909668
2011-07-01,28.98178482055664
2011-07-05,28.611980438232422
2011-07-06,28.73524284362793
2011-07-07,29.14130210876465
2011-07-08,28.727996826171875
2011-07-11,27.944904327392578
2011-07-12,26.509235382080078
2011-07-13,26.29169273376465
2011-07-14,26.023420333862305
2011-07-15,25.9364013671875
2011-07-18,25.711627960205078
2011-07-19,26.168437957763672
2011-07-20,26.182941436767578
2011-07-21,26.458463668823242
2011-07-22,26.87177085876465
2011-07-25,26.393213272094727
2011-07-26,26.675994873046875
2011-07-27,25.269323348999023
2011-07-28,25.1533145904541
2011-07-29,24.94303321838379
2011-08-01,24.71100616455078
2011-08-02,23.913414001464844
2011-08-03,24.290451049804688
2011-08-04,22.934537887573242
2011-08-05,22.840282440185547
2011-08-08,21.88316535949707
2011-08-09,22.477741241455078
2011-08-10,22.238452911376953
2011-08-11,22.840282440185547
2011-08-12,22.833030700683594
2011-08-15,23.26083755493164
2011-08-16,22.731508255004883
2011-08-17,22.978044509887695
2011-08-18,22.39797019958496
2011-08-19,22.332725524902344
2011-08-22,22.62275505065918
2011-08-23,23.753890991210938
2011-08-24,23.636981964111328
2011-08-25,23.22780990600586
2011-08-26,23.658903121948242
2011-08-29,24.199596405029297
2011-08-30,24.199596405029297
2011-08-31,24.12652587890625
2011-09-01,23.995006561279297
2011-09-02,23.388565063476562
2011-09-06,23.096294403076172
2011-09-07,23.914642333984375
2011-09-08,23.86349105834961
2011-09-09,23.461626052856445
2011-09-12,23.987707138061523
2011-09-13,24.31650733947754
2011-09-14,25.134843826293945
2011-09-15,25.10562515258789
2011-09-16,25.28097915649414
2011-09-19,25.273670196533203
2011-09-20,24.96678924560547
2011-09-21,24.28727912902832
2011-09-22,23.43971061706543
2011-09-23,24.0023136138916
2011-09-26,23.841571807861328
2011-09-27,24.55031394958496
2011-09-28,23.783111572265625
2011-09-29,23.680822372436523
2011-09-30,22.833250045776367
2011-10-03,22.701730728149414
2011-10-04,23.607755661010742
2011-10-05,24.440710067749023
2011-10-06,24.791433334350586
2011-10-07,25.02524185180664
2011-10-10,25.551321029663086
2011-10-11,25.324817657470703
2011-10-12,25.49286651611328
2011-10-13,26.077402114868164
2011-10-14,26.172388076782227
2011-10-17,25.40519905090332
2011-10-18,26.070096969604492
2011-10-19,25.441720962524414
2011-10-20,24.937572479248047
2011-10-21,25.668231964111328
2011-10-24,26.355052947998047
2011-10-25,26.26006507873535
2011-10-26,26.435422897338867
2011-10-27,27.217243194580078
2011-10-28,27.546039581298828
2011-10-31,26.720386505126953
2011-11-01,25.887428283691406
2011-11-02,25.93857765197754
2011-11-03,26.7349910736084
2011-11-04,27.217243194580078
2011-11-07,26.8445987701416
2011-11-08,27.12956428527832
2011-11-09,25.755910873413086
2011-11-10,26.223539352416992
2011-11-11,26.93227767944336
2011-11-14,26.574256896972656
2011-11-15,26.786149978637695
2011-11-16,26.70577621459961
2011-11-17,25.93857765197754
2011-11-18,25.792444229125977
2011-11-21,25.091001510620117
2011-11-22,24.345731735229492
2011-11-23,23.753894805908203
2011-11-25,23.585830688476562
2011-11-28,24.038850784301758
2011-11-29,24.27997398376465
2011-11-30,25.664024353027344
2011-12-01,25.921701431274414
2011-12-02,25.958513259887695
2011-12-05,26.46648406982422
2011-12-06,26.4075927734375
2011-12-07,26.356060028076172
2011-12-08,25.575687408447266
2011-12-09,25.914337158203125
2011-12-12,25.295930862426758
2011-12-13,24.964632034301758
2011-12-14,24.802663803100586
2011-12-15,25.067699432373047
2011-12-16,25.148685455322266
2011-12-19,24.633344650268555
2011-12-20,25.973230361938477
2011-12-21,25.85543441772461
2011-12-22,26.459129333496094
2011-12-23,26.65788459777832
2011-12-27,26.78305435180664
2011-12-28,26.20882225036621
2011-12-29,26.392873764038086
2011-12-30,26.341331481933594
2012-01-03,26.52538299560547
2012-01-04,26.48857307434082
2012-01-05,26.606369018554688
2012-01-06,26.429683685302734
2012-01-09,26.945009231567383
2012-01-10,27.062808990478516
2012-01-11,27.173248291015625
2012-01-12,27.46772003173828
2012-01-13,26.959741592407227
2012-01-17,27.268951416015625
2012-01-18,28.82234001159668
2012-01-19,29.205162048339844
2012-01-20,29.286148071289062
2012-01-23,29.080013275146484
2012-01-24,29.337678909301758
2012-01-25,29.286148071289062
2012-01-26,28.918033599853516
2012-01-27,28.97694969177246
2012-01-30,28.770809173583984
2012-01-31,28.807619094848633
2012-02-01,28.969575881958008
2012-02-02,28.96221160888672
2012-02-03,29.50700569152832
2012-02-06,29.131549835205078
2012-02-07,29.205162048339844
2012-02-08,29.36713218688965
2012-02-09,29.521717071533203
2012-02-10,29.05055809020996
2012-02-13,29.080013275146484
2012-02-14,29.028480529785156
2012-02-15,29.16835594177246
2012-02-16,29.713144302368164
2012-02-17,29.75731658935547
2012-02-21,29.587989807128906
2012-02-22,29.315601348876953
2012-02-23,28.954845428466797
2012-02-24,28.60148048400879
2012-02-27,28.579374313354492
2012-02-28,29.131549835205078
2012-02-29,28.866514205932617
2012-03-01,28.82234001159668
2012-03-02,28.46159553527832
2012-03-05,27.946256637573242
2012-03-06,28.03460121154785
2012-03-07,28.34625816345215
2012-03-08,28.62824058532715
2012-03-09,28.8582706451416
2012-03-12,28.672760009765625
2012-03-13,29.251548767089844
2012-03-14,28.977005004882812
2012-03-15,29.526121139526367
2012-03-16,29.459325790405273
2012-03-19,29.897136688232422
2012-03-20,29.71906089782715
2012-03-21,29.785829544067383
2012-03-22,29.54838752746582
2012-03-23,29.62258529663086
2012-03-26,30.008445739746094
2012-03-27,29.963937759399414
2012-03-28,29.770998001098633
2012-03-29,29.689367294311523
2012-03-30,29.978769302368164
2012-04-02,29.607757568359375
2012-04-03,28.999263763427734
2012-04-04,28.709867477416992
2012-04-05,28.7840633392334
2012-04-09,28.2275333404541
2012-04-10,27.908462524414062
2012-04-11,28.153331756591797
2012-04-12,28.813751220703125
2012-04-13,28.2275333404541
2012-04-16,28.14590835571289
2012-04-17,28.672760009765625
2012-04-18,28.48724937438965
2012-04-19,28.40562629699707
2012-04-20,28.05685806274414
2012-04-23,27.61905288696289
2012-04-24,27.797142028808594
2012-04-25,28.07171058654785
2012-04-26,28.479822158813477
2012-04-27,28.91764259338379
2012-04-30,28.925060272216797
2012-05-01,28.96958351135254
2012-05-02,28.93248176574707
2012-05-03,28.34625816345215
2012-05-04,27.826831817626953
2012-05-07,27.782304763793945
2012-05-08,27.789724349975586
2012-05-09,27.52259063720703
2012-05-10,27.552274703979492
2012-05-11,27.7006778717041
2012-05-14,27.596797943115234
2012-05-15,27.381607055664062
2012-05-16,26.97346305847168
2012-05-17,26.47630500793457
2012-05-18,26.03848648071289
2012-05-21,26.617286682128906
2012-05-22,26.565343856811523
2012-05-23,26.47630500793457
2012-05-24,26.7137508392334
2012-05-25,26.854736328125
2012-05-29,27.381607055664062
2012-05-30,27.044939041137695
2012-05-31,27.20952796936035
2012-06-01,26.738197326660156
2012-06-04,26.693321228027344
2012-06-05,27.08234977722168
2012-06-06,27.920244216918945
2012-06-07,27.5611515045166
2012-06-08,27.755666732788086
2012-06-11,27.179607391357422
2012-06-12,27.905284881591797
2012-06-13,27.39655876159668
2012-06-14,27.261898040771484
2012-06-15,27.613515853881836
2012-06-18,28.099802017211914
2012-06-19,28.42898178100586
2012-06-20,28.630983352661133
2012-06-21,27.920244216918945
2012-06-22,28.22697639465332
2012-06-25,27.650920867919922
2012-06-26,27.40404510498047
2012-06-27,27.74070930480957
2012-06-28,27.32175064086914
2012-06-29,28.182106018066406
2012-07-02,27.860416412353516
2012-07-03,27.89032745361328
2012-07-05,28.00255584716797
2012-07-06,27.39655876159668
2012-07-09,27.164636611938477
2012-07-10,27.022504806518555
2012-07-11,27.261898040771484
2012-07-12,26.805532455444336
2012-07-13,27.284345626831055
2012-07-16,27.067384719848633
2012-07-17,27.359149932861328
2012-07-18,28.12224578857422
2012-07-19,28.421493530273438
2012-07-20,28.047433853149414
2012-07-23,27.673368453979492
2012-07-24,27.4564151763916
2012-07-25,28.39158058166504
2012-07-26,28.683347702026367
2012-07-27,29.45392417907715
2012-07-30,29.341691970825195
2012-07-31,29.236967086791992
2012-08-01,29.438955307006836
2012-08-02,29.236967086791992
2012-08-03,29.775617599487305
2012-08-06,29.805551528930664
2012-08-07,29.932723999023438
2012-08-08,30.05990982055664
2012-08-09,30.194570541381836
2012-08-10,30.246952056884766
2012-08-13,30.32174301147461
2012-08-14,30.13471031188965
2012-08-15,30.246952056884766
2012-08-16,30.5611515045166
2012-08-17,30.538705825805664
2012-08-20,30.3292293548584
2012-08-21,30.17960548400879
2012-08-22,29.700794219970703
2012-08-23,29.60355567932129
2012-08-24,29.730735778808594
2012-08-27,29.6259822845459
2012-08-28,29.588584899902344
2012-08-29,29.792133331298828
2012-08-30,29.69412612915039
2012-08-31,29.95797348022461
2012-09-04,29.6715087890625
2012-09-05,29.62627601623535
2012-09-06,30.4102783203125
2012-09-07,30.49321174621582
2012-09-10,30.206741333007812
2012-09-11,30.327363967895508
2012-09-12,30.349958419799805
2012-09-13,30.824899673461914
2012-09-14,31.42044448852539
2012-09-17,31.028440475463867
2012-09-18,30.73442268371582
2012-09-19,30.847505569458008
2012-09-20,30.538429260253906
2012-09-21,30.39520263671875
2012-09-24,30.025806427001953
2012-09-25,29.40765380859375
2012-09-26,29.21919822692871
2012-09-27,29.844892501831055
2012-09-28,29.53581428527832
2012-10-01,29.77705192565918
2012-10-02,29.88259506225586
2012-10-03,29.81472396850586
2012-10-04,29.83735466003418
2012-10-05,29.94290542602539
2012-10-08,29.618738174438477
2012-10-09,29.151351928710938
2012-10-10,28.781965255737305
2012-10-11,28.616119384765625
2012-10-12,28.729206085205078
2012-10-15,29.06842803955078
2012-10-16,29.739362716674805
2012-10-17,29.799665451049805
2012-10-18,29.57351303100586
2012-10-19,28.985511779785156
2012-10-22,28.977962493896484
2012-10-23,29.060897827148438
2012-10-24,28.774429321289062
2012-10-25,29.166431427001953
2012-10-26,29.430274963378906
2012-10-31,29.49058723449707
2012-11-01,30.402748107910156
2012-11-02,30.018287658691406
2012-11-05,30.73442268371582
2012-11-06,31.156593322753906
2012-11-07,30.49321174621582
2012-11-08,30.153980255126953
2012-11-09,30.36504364013672
2012-11-12,30.342435836791992
2012-11-13,30.49321174621582
2012-11-14,29.95797348022461
2012-11-15,29.69412612915039
2012-11-16,29.64888572692871
2012-11-19,30.312280654907227
2012-11-20,30.18412208557129
2012-11-21,30.236886978149414
2012-11-23,30.711811065673828
2012-11-26,30.44043731689453
2012-11-27,30.236886978149414
2012-11-28,30.45551872253418
2012-11-29,30.606277465820312
2012-11-30,30.606277465820312
2012-12-03,30.48565673828125
2012-12-04,30.643978118896484
2012-12-05,30.811058044433594
2012-12-06,30.932567596435547
2012-12-07,31.350263595581055
2012-12-10,31.464183807373047
2012-12-11,32.086944580078125
2012-12-12,31.912254333496094
2012-12-13,31.53254508972168
2012-12-14,31.403432846069336
2012-12-17,31.555316925048828
2012-12-18,32.018585205078125
2012-12-19,32.13249969482422
2012-12-20,32.16288375854492
2012-12-21,32.04136657714844
2012-12-24,31.980613708496094
2012-12-26,31.73760223388672
2012-12-27,31.81352424621582
2012-12-28,31.494571685791016
2012-12-31,31.942638397216797
2013-01-02,33.41598129272461
2013-01-03,32.87677001953125
2013-01-04,32.29199981689453
2013-01-07,32.39072799682617
2013-01-08,32.05655288696289
2013-01-09,31.973007202148438
2013-01-10,32.36033630371094
2013-01-11,32.09452438354492
2013-01-14,32.079345703125
2013-01-15,31.912254333496094
2013-01-16,31.957834243774414
2013-01-17,32.70209884643555
2013-01-18,32.70209884643555
2013-01-22,32.770450592041016
2013-01-23,32.92233657836914
2013-01-24,32.983097076416016
2013-01-25,33.264102935791016
2013-01-28,33.438777923583984
2013-01-29,33.529903411865234
2013-01-30,33.545082092285156
2013-01-31,33.142578125
2013-02-01,33.92481231689453
2013-02-04,33.45395278930664
2013-02-05,33.93240737915039
2013-02-06,33.97798156738281
2013-02-07,33.71217727661133
2013-02-08,34.70705795288086
2013-02-11,34.99563980102539
2013-02-12,35.13994216918945
2013-02-13,35.13234329223633
2013-02-14,35.34499740600586
2013-02-15,35.07159423828125
2013-02-19,35.701934814453125
2013-02-20,34.7754020690918
2013-02-21,34.26656723022461
2013-02-22,34.57035446166992
2013-02-25,34.00075912475586
2013-02-26,34.17544937133789
2013-02-27,34.72640609741211
2013-02-28,34.60396957397461
2013-03-01,34.61161804199219
2013-03-04,34.665184020996094
2013-03-05,35.02484130859375
2013-03-06,35.29267120361328
2013-03-07,34.97893142700195
2013-03-08,35.23911666870117
2013-03-11,35.53754806518555
2013-03-12,35.56816101074219
2013-03-13,35.56816101074219
2013-03-14,35.59112548828125
2013-03-15,34.8411865234375
2013-03-18,34.32082748413086
2013-03-19,34.36674118041992
2013-03-20,34.94065856933594
2013-03-21,34.091251373291016
2013-03-22,34.359100341796875
2013-03-25,34.16013717651367
2013-03-26,35.00954818725586
2013-03-27,35.00954818725586
2013-03-28,35.5758171081543
2013-04-01,34.74937057495117
2013-04-02,34.588661193847656
2013-04-03,33.7162971496582
2013-04-04,33.471412658691406
2013-04-05,33.3719367980957
2013-04-08,33.670379638671875
2013-04-09,33.72394561767578
2013-04-10,34.51213073730469
2013-04-11,34.359100341796875
2013-04-12,34.12186050415039
2013-04-15,33.54793930053711
2013-04-16,34.23666000366211
2013-04-17,32.79035949707031
2013-04-18,32.40009307861328
2013-04-19,32.41538619995117
2013-04-22,32.644962310791016
2013-04-23,33.23419952392578
2013-04-24,33.25715255737305
2013-04-25,33.40253448486328
2013-04-26,33.13471221923828
2013-04-29,33.41019058227539
2013-04-30,33.66272735595703
2013-05-01,33.578548431396484
2013-05-02,33.83107376098633
2013-05-03,34.43562316894531
2013-05-06,35.06310272216797
2013-05-07,35.03250503540039
2013-05-08,35.2620735168457
2013-05-09,35.49163818359375
2013-05-10,35.80539321899414
2013-05-13,35.39215850830078
2013-05-14,35.461021423339844
2013-05-15,35.72886276245117
2013-05-16,35.58346939086914
2013-05-17,35.98139572143555
2013-05-20,35.86661148071289
2013-05-21,35.62937927246094
2013-05-22,34.85649871826172
2013-05-23,34.81057357788086
2013-05-24,34.718746185302734
2013-05-28,34.80293655395508
2013-05-29,35.17300033569336
2013-05-30,35.65102005004883
2013-05-31,35.41201400756836
2013-06-03,35.327205657958984
2013-06-04,35.566219329833984
2013-06-05,34.99568176269531
2013-06-06,35.05735778808594
2013-06-07,35.627891540527344
2013-06-10,35.42744064331055
2013-06-11,34.71041488647461
2013-06-12,34.03963851928711
2013-06-13,34.7720832824707
2013-06-14,34.656429290771484
2013-06-17,35.42744064331055
2013-06-18,35.974849700927734
2013-06-19,35.496822357177734
2013-06-20,34.440547943115234
2013-06-21,34.8183479309082
2013-06-24,33.9471321105957
2013-06-25,34.32490921020508
2013-06-26,34.74894714355469
2013-06-27,34.98025894165039
2013-06-28,34.74126052856445
2013-07-01,34.98025894165039
2013-07-02,34.93400192260742
2013-07-03,35.21928024291992
2013-07-05,35.627891540527344
2013-07-08,35.28094482421875
2013-07-09,35.66644287109375
2013-07-10,36.0288200378418
2013-07-11,37.00798797607422
2013-07-12,37.277828216552734
2013-07-15,37.31638717651367
2013-07-16,37.408912658691406
2013-07-17,37.51683807373047
2013-07-18,37.2701301574707
2013-07-19,36.99256896972656
2013-07-22,36.96173095703125
2013-07-23,37.30097198486328
2013-07-24,37.18531036376953
2013-07-25,37.58623123168945
2013-07-26,37.439754486083984
2013-07-29,37.39348602294922
2013-07-30,37.72501754760742
2013-07-31,38.07196044921875
2013-08-01,38.503719329833984
2013-08-02,38.44975662231445
2013-08-05,38.22616195678711
2013-08-06,38.10280990600586
2013-08-07,37.894649505615234
2013-08-08,37.8560905456543
2013-08-09,37.77898406982422
2013-08-12,38.095088958740234
2013-08-13,38.22616195678711
2013-08-14,37.68647384643555
2013-08-15,36.876914978027344
2013-08-16,37.239288330078125
2013-08-19,36.83836364746094
2013-08-20,36.89234924316406
2013-08-21,36.19843673706055
2013-08-22,36.42203903198242
2013-08-23,36.491432189941406
2013-08-26,36.4066162109375
2013-08-27,35.58934020996094
2013-08-28,35.86119842529297
2013-08-29,36.10975646972656
2013-08-30,35.946632385253906
2013-09-03,36.241798400878906
2013-09-04,36.85541915893555
2013-09-05,36.731117248535156
2013-09-06,36.536949157714844
2013-09-09,36.738895416259766
2013-09-10,37.189388275146484
2013-09-11,37.469024658203125
2013-09-12,37.25152587890625
2013-09-13,37.24375915527344
2013-09-16,37.51560592651367
