Date,BALL
2010-11-04,14.256048202514648
2010-11-05,14.327620506286621
2010-11-08,14.21700382232666
2010-11-09,14.201822280883789
2010-11-10,14.247367858886719
2010-11-11,14.26037883758545
2010-11-12,14.071690559387207
2010-11-15,14.16060733795166
2010-11-16,13.987102508544922
2010-11-17,13.967583656311035
2010-11-18,14.193145751953125
2010-11-19,14.195313453674316
2010-11-22,14.249534606933594
2010-11-23,13.952401161193848
2010-11-24,14.206157684326172
2010-11-26,14.069520950317383
2010-11-29,14.021727561950684
2010-11-30,14.310638427734375
2010-12-01,14.758112907409668
2010-12-02,15.001407623291016
2010-12-03,14.95578670501709
2010-12-06,14.764633178710938
2010-12-07,14.766804695129395
2010-12-08,14.6256103515625
2010-12-09,14.719012260437012
2010-12-10,14.766804695129395
2010-12-13,14.827625274658203
2010-12-14,14.997062683105469
2010-12-15,14.853687286376953
2010-12-16,14.938411712646484
2010-12-17,14.8797607421875
2010-12-20,14.858039855957031
2010-12-21,15.051368713378906
2010-12-22,15.129569053649902
2010-12-23,15.033987998962402
2010-12-27,15.04702377319336
2010-12-28,15.092635154724121
2010-12-29,15.055709838867188
2010-12-30,14.988369941711426
2010-12-31,14.782011985778809
2011-01-03,14.9644775390625
2011-01-04,15.129569053649902
2011-01-05,15.242524147033691
2011-01-06,15.346789360046387
2011-01-07,15.22297191619873
2011-01-10,14.940582275390625
2011-01-11,15.057881355285645
2011-01-12,15.21428108215332
2011-01-13,15.364171981811523
2011-01-14,15.164323806762695
2011-01-18,15.409783363342285
2011-01-19,15.127398490905762
2011-01-20,15.031822204589844
2011-01-21,15.105669975280762
2011-01-24,15.255558013916016
2011-01-25,15.216460227966309
2011-01-26,15.568361282348633
2011-01-27,15.718239784240723
2011-01-28,15.405439376831055
2011-01-31,15.45106029510498
2011-02-01,15.74865436553955
2011-02-02,15.90288257598877
2011-02-03,16.063627243041992
2011-02-04,16.013668060302734
2011-02-07,15.959360122680664
2011-02-08,15.976736068725586
2011-02-09,16.031044006347656
2011-02-10,16.102720260620117
2011-02-11,16.08535385131836
2011-02-14,16.04842185974121
2011-02-15,16.01583480834961
2011-02-16,16.00062370300293
2011-02-17,16.031044006347656
2011-02-18,16.074485778808594
2011-02-22,15.561841011047363
2011-02-23,15.592257499694824
2011-02-24,15.64003849029541
2011-02-25,15.698745727539062
2011-02-28,15.698745727539062
2011-03-01,15.490007400512695
2011-03-02,15.572636604309082
2011-03-03,15.77267074584961
2011-03-04,15.581332206726074
2011-03-07,15.516108512878418
2011-03-08,15.759628295898438
2011-03-09,15.611778259277344
2011-03-10,15.1856050491333
2011-03-11,15.21604061126709
2011-03-14,15.068192481994629
2011-03-15,14.863799095153809
2011-03-16,14.707242965698242
2011-03-17,14.689855575561523
2011-03-18,14.911636352539062
2011-03-21,15.250832557678223
2011-03-22,15.150812149047852
2011-03-23,15.307368278503418
2011-03-24,15.35085678100586
2011-03-25,15.442173957824707
2011-03-28,15.263879776000977
2011-03-29,15.385642051696777
2011-03-30,15.524803161621094
2011-03-31,15.590025901794434
2011-04-01,15.555240631103516
2011-04-04,15.650912284851074
2011-04-05,15.72918701171875
2011-04-06,15.9379243850708
2011-04-07,15.859647750854492
2011-04-08,15.659611701965332
2011-04-11,15.777021408081055
2011-04-12,15.668304443359375
2011-04-13,15.7639799118042
2011-04-14,15.846606254577637
2011-04-15,15.998805046081543
2011-04-18,15.911826133728027
2011-04-19,16.04228973388672
2011-04-20,15.994454383850098
2011-04-21,16.116222381591797
2011-04-25,15.985769271850586
2011-04-26,16.203195571899414
2011-04-27,16.094482421875
2011-04-28,16.281471252441406
2011-04-29,16.22494125366211
2011-05-02,16.294517517089844
2011-05-03,16.394533157348633
2011-05-04,16.394533157348633
2011-05-05,16.42498207092285
2011-05-06,16.53804588317871
2011-05-09,16.6380672454834
2011-05-10,16.838106155395508
2011-05-11,16.794620513916016
2011-05-12,16.972909927368164
2011-05-13,16.72503662109375
2011-05-16,16.746788024902344
2011-05-17,16.720684051513672
2011-05-18,17.07292938232422
2011-05-19,17.14250946044922
2011-05-20,16.97726058959961
2011-05-23,16.807661056518555
2011-05-24,16.72503662109375
2011-05-25,16.751131057739258
2011-05-26,16.872896194458008
2011-05-27,17.025375366210938
2011-05-31,17.212696075439453
2011-06-01,16.872888565063477
2011-06-02,16.824968338012695
2011-06-03,16.581003189086914
2011-06-06,16.550514221191406
2011-06-07,16.881607055664062
2011-06-08,16.607145309448242
2011-06-09,16.842390060424805
2011-06-10,16.598432540893555
2011-06-13,16.537439346313477
2011-06-14,16.69862937927246
2011-06-15,16.354463577270508
2011-06-16,16.332677841186523
2011-06-17,16.4764404296875
2011-06-20,16.4503116607666
2011-06-21,16.607145309448242
2011-06-22,16.554861068725586
2011-06-23,16.47208595275879
2011-06-24,16.332677841186523
2011-06-27,16.467737197875977
2011-06-28,16.585363388061523
2011-06-29,16.5897216796875
2011-06-30,16.755264282226562
2011-07-01,17.05150604248047
2011-07-05,17.116859436035156
2011-07-06,17.273691177368164
2011-07-07,17.456668853759766
2011-07-08,17.583003997802734
2011-07-11,17.391319274902344
2011-07-12,17.208349227905273
2011-07-13,17.321609497070312
2011-07-14,17.112503051757812
2011-07-15,17.182201385498047
2011-07-18,16.659421920776367
2011-07-19,16.824968338012695
2011-07-20,16.85111427307129
2011-07-21,17.10378646850586
2011-07-22,17.12557601928711
2011-07-25,17.221412658691406
2011-07-26,17.24319839477539
2011-07-27,17.112503051757812
2011-07-28,16.80754280090332
2011-07-29,16.90338706970215
2011-08-01,16.624570846557617
2011-08-02,15.923161506652832
2011-08-03,15.9100980758667
2011-08-04,15.33503532409668
2011-08-05,15.43958568572998
2011-08-08,14.254606246948242
2011-08-09,15.679197311401367
2011-08-10,14.812247276306152
2011-08-11,15.487507820129395
2011-08-12,15.653060913085938
2011-08-15,15.805537223815918
2011-08-16,15.596418380737305
2011-08-17,15.56157398223877
2011-08-18,14.999573707580566
2011-08-19,14.812247276306152
2011-08-22,14.707686424255371
2011-08-23,15.204334259033203
2011-08-24,15.308891296386719
2011-08-25,15.082355499267578
2011-08-26,15.252256393432617
2011-08-29,15.531075477600098
2011-08-30,15.622739791870117
2011-08-31,15.679491996765137
2011-09-01,15.57909107208252
2011-09-02,15.286628723144531
2011-09-06,15.212424278259277
2011-09-07,15.435046195983887
2011-09-08,15.199328422546387
2011-09-09,14.854484558105469
2011-09-12,14.723529815673828
2011-09-13,14.79337215423584
2011-09-14,14.924321174621582
2011-09-15,14.941783905029297
2011-09-16,14.976709365844727
2011-09-19,14.714800834655762
2011-09-20,14.6274995803833
2011-09-21,14.304479598999023
2011-09-22,13.645346641540527
2011-09-23,13.510027885437012
2011-09-26,13.728286743164062
2011-09-27,14.0382080078125
2011-09-28,13.654075622558594
2011-09-29,13.79813003540039
2011-09-30,13.540579795837402
2011-10-03,13.19137191772461
2011-10-04,13.750107765197754
2011-10-05,13.833049774169922
2011-10-06,14.195350646972656
2011-10-07,14.164796829223633
2011-10-10,14.553288459777832
2011-10-11,14.631865501403809
2011-10-12,14.671152114868164
2011-10-13,14.605672836303711
2011-10-14,14.823928833007812
2011-10-17,14.605672836303711
2011-10-18,14.959247589111328
2011-10-19,14.880671501159668
2011-10-20,15.072738647460938
2011-10-21,15.199328422546387
2011-10-24,15.321550369262695
2011-10-25,15.02035140991211
2011-10-26,15.160042762756348
2011-10-27,15.596551895141602
2011-10-28,15.565999031066895
2011-10-31,15.090204238891602
2011-11-01,14.754079818725586
2011-11-02,14.815200805664062
2011-11-03,15.199328422546387
2011-11-04,15.221158027648926
2011-11-07,15.216787338256836
2011-11-08,15.491785049438477
2011-11-09,14.867583274841309
2011-11-10,15.055279731750488
2011-11-11,15.456868171691895
2011-11-14,15.173135757446289
2011-11-15,15.168777465820312
2011-11-16,14.963611602783203
2011-11-17,14.819560050964355
2011-11-18,14.802102088928223
2011-11-21,14.640596389770508
2011-11-22,14.522737503051758
2011-11-23,14.426705360412598
2011-11-25,14.483451843261719
2011-11-28,14.828293800354004
2011-11-29,14.872032165527344
2011-11-30,15.357558250427246
2011-12-01,15.322564125061035
2011-12-02,15.274459838867188
2011-12-05,15.401300430297852
2011-12-06,15.357558250427246
2011-12-07,15.340065956115723
2011-12-08,15.025126457214355
2011-12-09,15.274459838867188
2011-12-12,15.007634162902832
2011-12-13,14.968267440795898
2011-12-14,14.946398735046387
2011-12-15,15.226335525512695
2011-12-16,15.14760684967041
2011-12-19,15.125740051269531
2011-12-20,15.35318660736084
2011-12-21,15.497532844543457
2011-12-22,15.602508544921875
2011-12-23,15.659378051757812
2011-12-27,15.69437313079834
2011-12-28,15.357558250427246
2011-12-29,15.659378051757812
2011-12-30,15.620015144348145
2012-01-03,15.886832237243652
2012-01-04,15.856217384338379
2012-01-05,15.864962577819824
2012-01-06,16.23676300048828
2012-01-09,16.109909057617188
2012-01-10,16.123031616210938
2012-01-11,16.144908905029297
2012-01-12,16.542951583862305
2012-01-13,16.46422004699707
2012-01-17,16.245508193969727
2012-01-18,16.4860897064209
2012-01-19,16.687297821044922
2012-01-20,16.58231544494629
2012-01-23,16.529829025268555
2012-01-24,16.512325286865234
2012-01-25,16.49046516418457
2012-01-26,17.21656608581543
2012-01-27,17.25155258178711
2012-01-30,17.137826919555664
2012-01-31,17.17282485961914
2012-02-01,17.63648223876953
2012-02-02,17.365291595458984
2012-02-03,17.40903091430664
2012-02-06,17.496511459350586
2012-02-07,17.40903091430664
2012-02-08,17.430892944335938
2012-02-09,17.514009475708008
2012-02-10,17.413402557373047
2012-02-13,17.479015350341797
2012-02-14,17.439640045166016
2012-02-15,17.3784122467041
2012-02-16,17.63648223876953
2012-02-17,17.54462432861328
2012-02-21,17.601491928100586
2012-02-22,17.365291595458984
2012-02-23,17.430892944335938
2012-02-24,17.400272369384766
2012-02-27,17.452770233154297
2012-02-28,17.5711727142334
2012-02-29,17.57555389404297
2012-03-01,17.53170394897461
2012-03-02,17.45716094970703
2012-03-05,17.404537200927734
2012-03-06,17.22473907470703
2012-03-07,17.303672790527344
2012-03-08,17.483463287353516
2012-03-09,17.417686462402344
2012-03-12,17.404537200927734
2012-03-13,17.707109451293945
2012-03-14,17.672027587890625
2012-03-15,17.816736221313477
2012-03-16,18.15000343322754
2012-03-19,18.15000343322754
2012-03-20,18.097381591796875
2012-03-21,18.01406478881836
2012-03-22,17.904438018798828
2012-03-23,18.018449783325195
2012-03-26,18.211393356323242
2012-03-27,18.57097625732422
2012-03-28,18.610445022583008
2012-03-29,18.74637794494629
2012-03-30,18.80339241027832
2012-04-02,18.89986228942871
2012-04-03,19.097190856933594
2012-04-04,19.127887725830078
2012-04-05,19.105958938598633
2012-04-09,19.04456901550293
2012-04-10,18.61482810974121
2012-04-11,18.73761558532715
2012-04-12,18.772686004638672
2012-04-13,18.755144119262695
2012-04-16,18.759531021118164
2012-04-17,18.921791076660156
2012-04-18,18.869159698486328
2012-04-19,18.987564086914062
2012-04-20,19.08403778076172
2012-04-23,18.798999786376953
2012-04-24,18.838468551635742
2012-04-25,18.856002807617188
2012-04-26,18.255237579345703
2012-04-27,18.321025848388672
2012-04-30,18.312257766723633
2012-05-01,18.34295654296875
2012-05-02,18.18508529663086
2012-05-03,18.176319122314453
2012-05-04,17.873743057250977
2012-05-07,17.943899154663086
2012-05-08,17.943899154663086
2012-05-09,17.939516067504883
2012-05-10,18.093000411987305
2012-05-11,17.961442947387695
2012-05-14,17.750959396362305
2012-05-15,17.689571380615234
2012-05-16,17.49662208557129
2012-05-17,17.053720474243164
2012-05-18,16.952865600585938
2012-05-21,17.220354080200195
2012-05-22,17.128273010253906
2012-05-23,17.334373474121094
2012-05-24,17.479082107543945
2012-05-25,17.48784637451172
2012-05-29,17.698333740234375
2012-05-30,17.584043502807617
2012-05-31,17.57084846496582
2012-06-01,17.289520263671875
2012-06-04,17.38182258605957
2012-06-05,17.44776725769043
2012-06-06,17.830217361450195
2012-06-07,17.733505249023438
2012-06-08,18.089588165283203
2012-06-11,17.91813850402832
2012-06-12,18.098369598388672
2012-06-13,18.067604064941406
2012-06-14,18.26981544494629
2012-06-15,18.792945861816406
2012-06-18,18.678653717041016
2012-06-19,18.775362014770508
2012-06-20,18.656673431396484
2012-06-21,18.234655380249023
2012-06-22,18.304983139038086
2012-06-25,17.764278411865234
2012-06-26,17.59722328186035
2012-06-27,17.654376983642578
2012-06-28,17.834613800048828
2012-06-29,18.045623779296875
2012-07-02,17.812633514404297
2012-07-03,18.045623779296875
2012-07-05,17.940113067626953
2012-07-06,17.839006423950195
2012-07-09,17.79505157470703
2012-07-10,17.926923751831055
2012-07-11,17.75109100341797
2012-07-12,17.606019973754883
2012-07-13,18.124753952026367
2012-07-16,18.02364158630371
2012-07-17,18.19069480895996
2012-07-18,18.247838973999023
2012-07-19,18.599523544311523
2012-07-20,18.362133026123047
2012-07-23,18.1731014251709
2012-07-24,17.948909759521484
2012-07-25,17.817018508911133
2012-07-26,18.00606346130371
2012-07-27,18.414886474609375
2012-07-30,18.419281005859375
2012-07-31,18.26981544494629
2012-08-01,17.777462005615234
2012-08-02,17.408201217651367
2012-08-03,18.067604064941406
2012-08-06,18.137941360473633
2012-08-07,18.261028289794922
2012-08-08,18.20827865600586
2012-08-09,18.34454917907715
2012-08-10,18.46764373779297
2012-08-13,18.472034454345703
2012-08-14,18.46764373779297
2012-08-15,18.748979568481445
2012-08-16,18.96438980102539
2012-08-17,18.929218292236328
2012-08-20,18.86327362060547
2012-08-21,18.652267456054688
2012-08-22,18.797340393066406
2012-08-23,18.537973403930664
2012-08-24,18.520387649536133
2012-08-27,18.441259384155273
2012-08-28,18.41048812866211
2012-08-29,18.41048812866211
2012-08-30,18.423704147338867
2012-08-31,18.582347869873047
2012-09-04,18.410486221313477
2012-09-05,18.586750030517578
2012-09-06,18.811481475830078
2012-09-07,18.85114860534668
2012-09-10,18.811481475830078
2012-09-11,18.926054000854492
2012-09-12,18.961307525634766
2012-09-13,19.186037063598633
2012-09-14,19.071470260620117
2012-09-17,19.014184951782227
2012-09-18,19.000957489013672
2012-09-19,18.934871673583984
2012-09-20,18.80708122253418
2012-09-21,18.732168197631836
2012-09-24,18.771821975708008
2012-09-25,18.604373931884766
2012-09-26,18.639629364013672
2012-09-27,18.66166114807129
2012-09-28,18.644039154052734
2012-10-01,18.71454620361328
2012-10-02,18.591154098510742
2012-10-03,18.754199981689453
2012-10-04,18.837919235229492
2012-10-05,18.85555076599121
2012-10-08,18.802663803100586
2012-10-09,18.62200355529785
2012-10-10,18.309139251708984
2012-10-11,18.291515350341797
2012-10-12,18.203388214111328
2012-10-15,18.406082153320312
2012-10-16,18.67928695678711
2012-10-17,18.961307525634766
2012-10-18,18.926054000854492
2012-10-19,18.798267364501953
2012-10-22,18.811481475830078
2012-10-23,18.507431030273438
2012-10-24,18.47658920288086
2012-10-25,18.727764129638672
2012-10-26,18.864362716674805
2012-10-31,18.87317657470703
2012-11-01,19.137575149536133
2012-11-02,19.11553382873535
2012-11-05,19.04062271118164
2012-11-06,19.401962280273438
2012-11-07,19.371112823486328
2012-11-08,19.18163299560547
2012-11-09,19.3226375579834
2012-11-12,19.256542205810547
2012-11-13,19.111127853393555
2012-11-14,18.94808006286621
2012-11-15,19.05384635925293
2012-11-16,19.097904205322266
2012-11-19,19.675161361694336
2012-11-20,19.7192325592041
2012-11-21,19.65753936767578
2012-11-23,19.86023712158203
2012-11-26,19.732450485229492
2012-11-27,19.666358947753906
2012-11-28,19.714815139770508
2012-11-29,19.75898551940918
2012-11-30,19.736907958984375
2012-12-03,19.40567398071289
2012-12-04,19.299684524536133
2012-12-05,19.259933471679688
2012-12-06,19.51608657836914
2012-12-07,19.49842071533203
2012-12-10,19.670658111572266
2012-12-11,19.763402938842773
2012-12-12,19.639747619628906
2012-12-13,19.67508316040039
2012-12-14,19.542583465576172
2012-12-17,19.520503997802734
2012-12-18,19.520503997802734
2012-12-19,19.68390464782715
2012-12-20,20.07696533203125
2012-12-21,19.78548240661621
2012-12-24,19.882646560668945
2012-12-26,19.834060668945312
2012-12-27,19.714811325073242
2012-12-28,19.560253143310547
2012-12-31,19.763402938842773
2013-01-02,20.337539672851562
2013-01-03,20.509777069091797
2013-01-04,20.536279678344727
2013-01-07,20.355201721191406
2013-01-08,20.054885864257812
2013-01-09,20.14321517944336
2013-01-10,20.14321517944336
2013-01-11,20.05047035217285
2013-01-14,20.134384155273438
2013-01-15,20.2138729095459
2013-01-16,20.099056243896484
2013-01-17,20.452363967895508
2013-01-18,20.602519989013672
2013-01-22,20.553937911987305
2013-01-23,20.54510498046875
2013-01-24,20.54510498046875
2013-01-25,20.58485984802246
2013-01-28,20.359617233276367
2013-01-29,20.41261100769043
2013-01-30,20.28453254699707
2013-01-31,19.661827087402344
2013-02-01,20.134384155273438
2013-02-04,19.851728439331055
2013-02-05,20.11229705810547
2013-02-06,20.019556045532227
2013-02-07,19.966562271118164
2013-02-08,20.032806396484375
2013-02-11,19.935646057128906
2013-02-12,19.82522964477539
2013-02-13,19.96214485168457
2013-02-14,19.966562271118164
2013-02-15,20.11229705810547
2013-02-19,19.913558959960938
2013-02-20,19.666242599487305
2013-02-21,19.45867156982422
2013-02-22,19.582334518432617
2013-02-25,19.193689346313477
2013-02-26,19.348262786865234
2013-02-27,19.62732696533203
2013-02-28,19.671619415283203
2013-03-01,19.587459564208984
2013-03-04,19.485584259033203
2013-03-05,19.57416534423828
2013-03-06,19.60960578918457
2013-03-07,19.693771362304688
2013-03-08,19.86651611328125
2013-03-11,19.950681686401367
2013-03-12,19.972824096679688
2013-03-13,20.278465270996094
2013-03-14,20.38477325439453
2013-03-15,20.380348205566406
2013-03-18,20.29175567626953
2013-03-19,20.37148094177246
2013-03-20,20.468942642211914
2013-03-21,20.309471130371094
2013-03-22,20.318323135375977
2013-03-25,20.406919479370117
2013-03-26,20.588539123535156
2013-03-27,20.969472885131836
2013-03-28,21.07578468322754
2013-04-01,20.951757431030273
2013-04-02,21.266250610351562
2013-04-03,20.80558204650879
2013-04-04,20.880882263183594
2013-04-05,20.8144474029541
2013-04-08,20.93846893310547
2013-04-09,21.00490951538086
2013-04-10,21.337121963500977
2013-04-11,21.31941032409668
2013-04-12,21.213096618652344
2013-04-15,20.54866600036621
2013-04-16,20.787866592407227
2013-04-17,20.632831573486328
2013-04-18,20.3537654876709
2013-04-19,20.56639289855957
2013-04-22,20.694849014282227
2013-04-23,20.810009002685547
2013-04-24,20.969472885131836
2013-04-25,19.972824096679688
2013-04-26,19.5032901763916
2013-04-29,19.693771362304688
2013-04-30,19.543163299560547
2013-05-01,19.7956485748291
2013-05-02,19.910812377929688
2013-05-03,20.083560943603516
2013-05-06,20.11013412475586
2013-05-07,20.150012969970703
2013-05-08,20.118999481201172
2013-05-09,20.32719612121582
2013-05-10,20.36263084411621
2013-05-13,20.198740005493164
2013-05-14,20.225311279296875
2013-05-15,20.185453414916992
2013-05-16,20.048126220703125
2013-05-17,20.265178680419922
2013-05-20,20.402498245239258
2013-05-21,20.504377365112305
2013-05-22,20.225311279296875
2013-05-23,20.048126220703125
2013-05-24,19.662763595581055
2013-05-28,19.711484909057617
2013-05-29,19.46342658996582
2013-05-30,19.35236358642578
2013-05-31,19.174657821655273
2013-06-03,19.26350975036621
2013-06-04,19.26350975036621
2013-06-05,18.97918128967285
2013-06-06,19.023605346679688
2013-06-07,19.36124610900879
2013-06-10,19.294612884521484
2013-06-11,19.059146881103516
2013-06-12,18.85478401184082
2013-06-13,19.281282424926758
2013-06-14,19.254619598388672
2013-06-17,19.223522186279297
2013-06-18,19.18798828125
2013-06-19,19.20130729675293
2013-06-20,18.939197540283203
2013-06-21,18.903654098510742
2013-06-24,18.672632217407227
2013-06-25,18.717058181762695
2013-06-26,18.672632217407227
2013-06-27,18.72149658203125
2013-06-28,18.45494270324707
2013-07-01,18.592660903930664
2013-07-02,18.739267349243164
2013-07-03,18.69485092163086
2013-07-05,18.89920425415039
2013-07-08,19.03693962097168
2013-07-09,19.405681610107422
2013-07-10,19.614482879638672
2013-07-11,20.085407257080078
2013-07-12,20.160930633544922
2013-07-15,20.040983200073242
2013-07-16,19.894371032714844
2013-07-17,19.7522029876709
2013-07-18,20.067642211914062
2013-07-19,20.067642211914062
2013-07-22,20.285324096679688
2013-07-23,20.2808895111084
2013-07-24,20.209802627563477
2013-07-25,20.09429168701172
2013-07-26,19.969898223876953
2013-07-29,19.934356689453125
2013-07-30,19.969898223876953
2013-07-31,19.898815155029297
2013-08-01,20.245342254638672
2013-08-02,20.36973762512207
2013-08-05,20.116506576538086
2013-08-06,19.6722354888916
2013-08-07,19.721101760864258
2013-08-08,19.796632766723633
2013-08-09,19.845502853393555
2013-08-12,19.97434425354004
2013-08-13,20.120948791503906
2013-08-14,20.169815063476562
2013-08-15,19.836612701416016
2013-08-16,19.996551513671875
2013-08-19,20.232023239135742
2013-08-20,20.51634979248047
2013-08-21,20.192033767700195
2013-08-22,20.449708938598633
2013-08-23,20.3030948638916
2013-08-26,20.218692779541016
2013-08-27,20.023204803466797
2013-08-28,19.77885627746582
2013-08-29,19.965999603271484
2013-08-30,19.7922306060791
2013-09-03,19.734310150146484
2013-09-04,19.836782455444336
2013-09-05,19.7922306060791
2013-09-06,19.78331756591797
2013-09-09,20.06401824951172
2013-09-10,20.18878746032715
2013-09-11,20.1575927734375
2013-09-12,19.890243530273438
2013-09-13,19.810054779052734
