Date,GWW
2010-11-05,101.07798767089844
2010-11-08,100.16334533691406
2010-11-09,99.20926666259766
2010-11-10,99.6429214477539
2010-11-11,99.90312957763672
2010-11-12,98.95692443847656
2010-11-15,98.8543930053711
2010-11-16,98.19206237792969
2010-11-17,98.45230865478516
2010-11-18,98.75192260742188
2010-11-19,99.17771911621094
2010-11-22,99.31173706054688
2010-11-23,97.82146453857422
2010-11-24,99.90312957763672
2010-11-26,99.15406799316406
2010-11-29,98.60997009277344
2010-11-30,98.50747680664062
2010-12-01,100.35259246826172
2010-12-02,103.41988372802734
2010-12-03,103.75890350341797
2010-12-06,104.04275512695312
2010-12-07,104.5789566040039
2010-12-08,104.18470764160156
2010-12-09,104.358154296875
2010-12-10,105.39897155761719
2010-12-13,105.47783660888672
2010-12-14,106.31364440917969
2010-12-15,106.74736022949219
2010-12-16,107.86699676513672
2010-12-17,107.38602447509766
2010-12-20,108.2612533569336
2010-12-21,109.20746612548828
2010-12-22,108.82107543945312
2010-12-23,108.86841583251953
2010-12-27,109.32573699951172
2010-12-28,108.82107543945312
2010-12-29,108.77377319335938
2010-12-30,109.0418472290039
2010-12-31,108.89993286132812
2011-01-03,110.02749633789062
2011-01-04,109.7830810546875
2011-01-05,109.3493881225586
2011-01-06,105.39109802246094
2011-01-07,104.55525970458984
2011-01-10,104.60260772705078
2011-01-11,105.2964859008789
2011-01-12,106.02191162109375
2011-01-13,106.27423858642578
2011-01-14,107.1573715209961
2011-01-18,108.1823959350586
2011-01-19,107.29927062988281
2011-01-20,106.60538482666016
2011-01-21,106.69207000732422
2011-01-24,109.72783660888672
2011-01-25,104.52373504638672
2011-01-26,104.22408294677734
2011-01-27,105.65129089355469
2011-01-28,102.67076110839844
2011-01-31,103.6642837524414
2011-02-01,104.33451843261719
2011-02-02,103.8692626953125
2011-02-03,104.36605072021484
2011-02-04,105.22550964355469
2011-02-07,106.17964935302734
2011-02-08,106.79464721679688
2011-02-09,106.6684799194336
2011-02-10,107.56304931640625
2011-02-11,107.45221710205078
2011-02-14,106.46263122558594
2011-02-15,106.08259582519531
2011-02-16,106.25679779052734
2011-02-17,106.08259582519531
2011-02-18,107.39679718017578
2011-02-22,105.29889678955078
2011-02-23,103.3355941772461
2011-02-24,102.97140502929688
2011-02-25,104.27765655517578
2011-02-28,105.45722961425781
2011-03-01,104.51513671875
2011-03-02,106.67636108398438
2011-03-03,108.75843048095703
2011-03-04,108.00638580322266
2011-03-07,107.48387908935547
2011-03-08,108.22012329101562
2011-03-09,108.52096557617188
2011-03-10,106.40721893310547
2011-03-11,108.04593658447266
2011-03-14,107.29386901855469
2011-03-15,106.3913803100586
2011-03-16,105.38595581054688
2011-03-17,106.5180435180664
2011-03-18,107.29386901855469
2011-03-21,108.08553314208984
2011-03-22,107.42053985595703
2011-03-23,106.90599822998047
2011-03-24,107.45221710205078
2011-03-25,107.59473419189453
2011-03-28,108.00638580322266
2011-03-29,109.22557830810547
2011-03-30,108.67926788330078
2011-03-31,108.9959487915039
2011-04-01,111.52926635742188
2011-04-04,111.58468627929688
2011-04-05,112.03591918945312
2011-04-06,114.1575927734375
2011-04-07,113.85673522949219
2011-04-08,113.34219360351562
2011-04-11,113.6192626953125
2011-04-12,112.38422393798828
2011-04-13,112.13884735107422
2011-04-14,112.60594177246094
2011-04-15,113.09675598144531
2011-04-18,115.04425811767578
2011-04-19,115.51923370361328
2011-04-20,118.64630889892578
2011-04-21,118.4721450805664
2011-04-25,117.9100570678711
2011-04-26,117.9733657836914
2011-04-27,118.89961242675781
2011-04-28,119.41414642333984
2011-04-29,120.01586151123047
2011-05-02,118.59091186523438
2011-05-03,118.25837707519531
2011-05-04,117.4112777709961
2011-05-05,116.72746276855469
2011-05-06,117.61802673339844
2011-05-09,117.90437316894531
2011-05-10,119.9877700805664
2011-05-11,119.31981658935547
2011-05-12,120.69548034667969
2011-05-13,120.0751953125
2011-05-16,119.51859283447266
2011-05-17,118.556396484375
2011-05-18,120.66368103027344
2011-05-19,120.43303680419922
2011-05-20,119.94001007080078
2011-05-23,118.39735412597656
2011-05-24,117.16478729248047
2011-05-25,118.08721160888672
2011-05-26,118.77906036376953
2011-05-27,118.81086730957031
2011-05-31,120.13091278076172
2011-06-01,115.14500427246094
2011-06-02,115.13703918457031
2011-06-03,114.1668930053711
2011-06-06,114.53270721435547
2011-06-07,114.19869232177734
2011-06-08,113.4353256225586
2011-06-09,114.04765319824219
2011-06-10,112.8388900756836
2011-06-13,113.5625228881836
2011-06-14,115.85272216796875
2011-06-15,113.824951171875
2011-06-16,114.72355651855469
2011-06-17,114.93824005126953
2011-06-20,116.13102722167969
2011-06-21,118.08721160888672
2011-06-22,118.56436920166016
2011-06-23,118.61209106445312
2011-06-24,117.18861389160156
2011-06-27,117.78507232666016
2011-06-28,120.48077392578125
2011-06-29,120.54439544677734
2011-06-30,122.18251037597656
2011-07-01,125.80867767333984
2011-07-05,125.79275512695312
2011-07-06,126.93785858154297
2011-07-07,127.8523178100586
2011-07-08,127.8284912109375
2011-07-11,126.07102966308594
2011-07-12,125.8802490234375
2011-07-13,126.23802947998047
2011-07-14,124.52041625976562
2011-07-15,125.33949279785156
2011-07-18,124.2977523803711
2011-07-19,124.24210357666016
2011-07-20,123.78089904785156
2011-07-21,124.18636322021484
2011-07-22,123.61388397216797
2011-07-25,123.12879180908203
2011-07-26,119.27214050292969
2011-07-27,118.29399108886719
2011-07-28,118.35760498046875
2011-07-29,117.98383331298828
2011-08-01,117.13302612304688
2011-08-02,112.46517181396484
2011-08-03,113.5386962890625
2011-08-04,109.15276336669922
2011-08-05,110.64669036865234
2011-08-08,103.7442626953125
2011-08-09,105.90924835205078
2011-08-10,100.74842071533203
2011-08-11,106.42852020263672
2011-08-12,108.52163696289062
2011-08-15,110.70265197753906
2011-08-16,109.65607452392578
2011-08-17,109.51228332519531
2011-08-18,104.61505126953125
2011-08-19,104.12773895263672
2011-08-22,105.99713134765625
2011-08-23,110.36708068847656
2011-08-24,112.62799835205078
2011-08-25,110.26322937011719
2011-08-26,114.28168487548828
2011-08-29,118.70752716064453
2011-08-30,120.16152954101562
2011-08-31,123.10944366455078
2011-09-01,120.60090637207031
2011-09-02,118.55573272705078
2011-09-06,119.027099609375
2011-09-07,122.26264190673828
2011-09-08,121.79124450683594
2011-09-09,119.21080017089844
2011-09-12,121.2080307006836
2011-09-13,125.64189910888672
2011-09-14,127.60720825195312
2011-09-15,129.12509155273438
2011-09-16,127.73500061035156
2011-09-19,128.1105499267578
2011-09-20,128.19842529296875
2011-09-21,125.46614074707031
2011-09-22,123.42098236083984
2011-09-23,123.24522399902344
2011-09-26,126.32901000976562
2011-09-27,127.80697631835938
2011-09-28,123.4449691772461
2011-09-29,122.4463882446289
2011-09-30,119.46646881103516
2011-10-03,114.92878723144531
2011-10-04,119.38658905029297
2011-10-05,121.0243911743164
2011-10-06,121.61551666259766
2011-10-07,119.82603454589844
2011-10-10,123.15734100341797
2011-10-11,123.29316711425781
2011-10-12,126.88021850585938
2011-10-13,124.79503631591797
2011-10-14,126.1531982421875
2011-10-17,123.9002914428711
2011-10-18,132.85594177246094
2011-10-19,130.6908721923828
2011-10-20,131.91322326660156
2011-10-21,133.92642211914062
2011-10-24,136.49085998535156
2011-10-25,134.41378784179688
2011-10-26,135.6280975341797
2011-10-27,139.15121459960938
2011-10-28,139.01535034179688
2011-10-31,136.8583984375
2011-11-01,135.51625061035156
2011-11-02,139.44680786132812
2011-11-03,143.0977783203125
2011-11-04,142.46664428710938
2011-11-07,142.70626831054688
2011-11-08,144.86329650878906
2011-11-09,138.4487762451172
2011-11-10,141.33529663085938
2011-11-11,143.84495544433594
2011-11-14,142.32958984375
2011-11-15,143.76480102539062
2011-11-16,141.7923126220703
2011-11-17,140.70989990234375
2011-11-18,141.39146423339844
2011-11-21,139.483154296875
2011-11-22,139.58749389648438
2011-11-23,135.85096740722656
2011-11-25,136.55653381347656
2011-11-28,140.90234375
2011-11-29,141.51174926757812
2011-11-30,149.85858154296875
2011-12-01,149.37750244140625
2011-12-02,149.2972869873047
2011-12-05,150.18739318847656
2011-12-06,149.31333923339844
2011-12-07,148.61573791503906
2011-12-08,146.95603942871094
2011-12-09,149.55386352539062
2011-12-12,147.40501403808594
2011-12-13,144.82322692871094
2011-12-14,142.7946319580078
2011-12-15,143.0591583251953
2011-12-16,143.51622009277344
2011-12-19,145.69723510742188
2011-12-20,149.70619201660156
2011-12-21,150.3156280517578
2011-12-22,149.5057830810547
2011-12-23,151.8149871826172
2011-12-27,154.1963653564453
2011-12-28,151.43809509277344
2011-12-29,152.04754638671875
2011-12-30,150.09109497070312
2012-01-03,148.80819702148438
2012-01-04,150.63632202148438
2012-01-05,152.50454711914062
2012-01-06,152.61680603027344
2012-01-09,153.25022888183594
2012-01-10,153.35447692871094
2012-01-11,154.74964904785156
2012-01-12,155.61561584472656
2012-01-13,157.7163543701172
2012-01-17,160.72312927246094
2012-01-18,162.04612731933594
2012-01-19,162.04612731933594
2012-01-20,160.8834686279297
2012-01-23,162.48709106445312
2012-01-24,163.17666625976562
2012-01-25,156.48951721191406
2012-01-26,154.4289093017578
2012-01-27,154.8939971923828
2012-01-30,155.40711975097656
2012-01-31,152.9375457763672
2012-02-01,155.04629516601562
2012-02-02,157.40359497070312
2012-02-03,162.81585693359375
2012-02-06,162.61544799804688
2012-02-07,161.84573364257812
2012-02-08,161.76548767089844
2012-02-09,162.1275177001953
2012-02-10,161.01734924316406
2012-02-13,167.6942596435547
2012-02-14,168.20907592773438
2012-02-15,167.18740844726562
2012-02-16,168.03213500976562
2012-02-17,168.03213500976562
2012-02-21,166.37498474121094
2012-02-22,165.98878479003906
2012-02-23,167.29998779296875
2012-02-24,166.75302124023438
2012-02-27,169.07789611816406
2012-02-28,168.16082763671875
2012-02-29,167.10696411132812
2012-03-01,167.17938232421875
2012-03-02,167.40463256835938
2012-03-05,168.096435546875
2012-03-06,165.34527587890625
2012-03-07,165.81179809570312
2012-03-08,166.97021484375
2012-03-09,170.35691833496094
2012-03-12,171.69232177734375
2012-03-13,174.12168884277344
2012-03-14,173.84823608398438
2012-03-15,174.1458740234375
2012-03-16,172.22328186035156
2012-03-19,171.0889892578125
2012-03-20,170.69473266601562
2012-03-21,172.72198486328125
2012-03-22,171.83712768554688
2012-03-23,172.73001098632812
2012-03-26,175.36863708496094
2012-03-27,176.462646484375
2012-03-28,173.97694396972656
2012-03-29,175.00660705566406
2012-03-30,172.8024444580078
2012-04-02,175.52145385742188
2012-04-03,176.55917358398438
2012-04-04,174.91009521484375
2012-04-05,174.78135681152344
2012-04-09,171.98995971679688
2012-04-10,167.0184783935547
2012-04-11,170.228271484375
2012-04-12,172.15081787109375
2012-04-13,171.49114990234375
2012-04-16,173.42991638183594
2012-04-17,173.4620361328125
2012-04-18,174.36306762695312
2012-04-19,171.55555725097656
2012-04-20,176.89706420898438
2012-04-23,169.9305877685547
2012-04-24,164.11439514160156
2012-04-25,167.67819213867188
2012-04-26,168.49864196777344
2012-04-27,171.20965576171875
2012-04-30,167.17938232421875
2012-05-01,167.18740844726562
2012-05-02,168.1527862548828
2012-05-03,165.44183349609375
2012-05-04,162.29641723632812
2012-05-07,164.66954040527344
2012-05-08,163.51914978027344
2012-05-09,162.30445861816406
2012-05-10,163.4674835205078
2012-05-11,157.14356994628906
2012-05-14,154.46226501464844
2012-05-15,154.88221740722656
2012-05-16,154.88221740722656
2012-05-17,152.16041564941406
2012-05-18,150.40785217285156
2012-05-21,152.63693237304688
2012-05-22,156.33596801757812
2012-05-23,157.85430908203125
2012-05-24,157.36163330078125
2012-05-25,156.60250854492188
2012-05-29,158.5731658935547
2012-05-30,158.02392578125
2012-05-31,156.4005584716797
2012-06-01,152.03924560546875
2012-06-04,151.43353271484375
2012-06-05,143.72052001953125
2012-06-06,147.29844665527344
2012-06-07,150.0120849609375
2012-06-08,153.4364776611328
2012-06-11,146.08692932128906
2012-06-12,146.65228271484375
2012-06-13,143.13099670410156
2012-06-14,143.0340118408203
2012-06-15,145.7962188720703
2012-06-18,146.4907684326172
2012-06-19,152.6611785888672
2012-06-20,152.96803283691406
2012-06-21,148.7360382080078
2012-06-22,150.876220703125
2012-06-25,148.3968048095703
2012-06-26,148.16262817382812
2012-06-27,149.09950256347656
2012-06-28,147.35491943359375
2012-06-29,154.4541473388672
2012-07-02,153.53338623046875
2012-07-03,156.1824951171875
2012-07-05,154.96298217773438
2012-07-06,151.65162658691406
2012-07-09,151.86160278320312
2012-07-10,149.0509490966797
2012-07-11,144.58468627929688
2012-07-12,149.76177978515625
2012-07-13,153.25885009765625
2012-07-16,151.9099884033203
2012-07-17,152.62081909179688
2012-07-18,170.06594848632812
2012-07-19,166.14886474609375
2012-07-20,165.40576171875
2012-07-23,164.95359802246094
2012-07-24,160.5194854736328
2012-07-25,160.89918518066406
2012-07-26,163.35435485839844
2012-07-27,167.79644775390625
2012-07-30,167.62686157226562
2012-07-31,165.4300079345703
2012-08-01,163.96011352539062
2012-08-02,162.55482482910156
2012-08-03,165.80154418945312
2012-08-06,166.81919860839844
2012-08-07,168.16796875
2012-08-08,166.7545928955078
2012-08-09,165.81405639648438
2012-08-10,162.75746154785156
2012-08-13,163.1951904296875
2012-08-14,163.13034057617188
2012-08-15,164.09521484375
2012-08-16,167.1032257080078
2012-08-17,168.05992126464844
2012-08-20,166.86001586914062
2012-08-21,165.0924530029297
2012-08-22,166.25994873046875
2012-08-23,165.50596618652344
2012-08-24,166.2032470703125
2012-08-27,167.29779052734375
2012-08-28,167.00592041015625
2012-08-29,165.7330322265625
2012-08-30,165.6194610595703
2012-08-31,166.98977661132812
2012-09-04,169.6571502685547
2012-09-05,164.94656372070312
2012-09-06,165.11679077148438
2012-09-07,165.1897735595703
2012-09-10,164.5817108154297
2012-09-11,165.1330108642578
2012-09-12,167.65457153320312
2012-09-13,166.95733642578125
2012-09-14,167.0302276611328
2012-09-17,167.1275634765625
2012-09-18,166.0897216796875
2012-09-19,165.1978302001953
2012-09-20,165.61143493652344
2012-09-21,164.6140899658203
2012-09-24,165.01138305664062
2012-09-25,167.5572967529297
2012-09-26,168.02752685546875
2012-09-27,168.5139923095703
2012-09-28,168.94366455078125
2012-10-01,171.1652374267578
2012-10-02,172.50306701660156
2012-10-03,171.98414611816406
2012-10-04,173.3138427734375
2012-10-05,174.7164764404297
2012-10-08,173.20030212402344
2012-10-09,171.06793212890625
2012-10-10,169.91668701171875
2012-10-11,175.7137908935547
2012-10-12,174.0192413330078
2012-10-15,175.01646423339844
2012-10-16,169.9247589111328
2012-10-17,169.67337036132812
2012-10-18,169.9410400390625
2012-10-19,166.86001586914062
2012-10-22,166.47080993652344
2012-10-23,165.57894897460938
2012-10-24,161.64663696289062
2012-10-25,161.85745239257812
2012-10-26,160.11427307128906
2012-10-31,163.30062866210938
2012-11-01,162.57899475097656
2012-11-02,163.01687622070312
2012-11-05,164.17626953125
2012-11-06,164.65464782714844
2012-11-07,161.52891540527344
2012-11-08,158.93223571777344
2012-11-09,158.41131591796875
2012-11-12,157.44261169433594
2012-11-13,156.9380340576172
2012-11-14,153.6575927734375
2012-11-15,152.28196716308594
2012-11-16,152.89248657226562
2012-11-19,155.6355743408203
2012-11-20,155.91233825683594
2012-11-21,154.9762420654297
2012-11-23,155.88792419433594
2012-11-26,155.00067138671875
2012-11-27,155.1797637939453
2012-11-28,155.95306396484375
2012-11-29,157.91476440429688
2012-11-30,157.93104553222656
2012-12-03,156.62051391601562
2012-12-04,156.35194396972656
2012-12-05,156.4577178955078
2012-12-06,155.16342163085938
2012-12-07,155.54608154296875
2012-12-10,157.1414794921875
2012-12-11,157.7601318359375
2012-12-12,156.36004638671875
2012-12-13,155.05764770507812
2012-12-14,154.8704071044922
2012-12-17,156.00999450683594
2012-12-18,158.85903930664062
2012-12-19,161.130126953125
2012-12-20,160.30792236328125
2012-12-21,162.7987518310547
2012-12-24,162.34288024902344
2012-12-26,161.88705444335938
2012-12-27,163.2219696044922
2012-12-28,161.33349609375
2012-12-31,164.72789001464844
2013-01-02,169.09091186523438
2013-01-03,168.5537109375
2013-01-04,169.6525115966797
2013-01-07,168.59439086914062
2013-01-08,165.77796936035156
2013-01-09,166.91749572753906
2013-01-10,165.8511962890625
2013-01-11,166.56748962402344
2013-01-14,168.48855590820312
2013-01-15,169.3677215576172
2013-01-16,169.46533203125
2013-01-17,171.2154541015625
2013-01-18,171.12588500976562
2013-01-22,171.32125854492188
2013-01-23,170.76776123046875
2013-01-24,174.4469451904297
2013-01-25,176.7098846435547
2013-01-28,176.3517303466797
2013-01-29,177.94715881347656
2013-01-30,177.89833068847656
2013-01-31,177.30413818359375
2013-02-01,178.769287109375
2013-02-04,176.75057983398438
2013-02-05,178.02041625976562
2013-02-06,177.34483337402344
2013-02-07,176.3562469482422
2013-02-08,177.0507049560547
2013-02-11,177.7860870361328
2013-02-12,182.2630615234375
2013-02-13,184.33004760742188
2013-02-14,184.8775177001953
2013-02-15,187.48370361328125
2013-02-19,187.19775390625
2013-02-20,185.171630859375
2013-02-21,182.80235290527344
2013-02-22,183.70919799804688
2013-02-25,180.9477081298828
2013-02-26,182.2630615234375
2013-02-27,185.9640655517578
2013-02-28,185.01634216308594
2013-03-01,185.80886840820312
2013-03-04,187.39385986328125
2013-03-05,189.36277770996094
2013-03-06,188.42324829101562
2013-03-07,188.09649658203125
2013-03-08,188.72555541992188
2013-03-11,188.37423706054688
2013-03-12,184.4771728515625
2013-03-13,183.91348266601562
2013-03-14,183.90528869628906
2013-03-15,183.87258911132812
2013-03-18,182.4183807373047
2013-03-19,182.72877502441406
2013-03-20,184.85296630859375
2013-03-21,182.2958221435547
2013-03-22,183.56211853027344
2013-03-25,178.85626220703125
2013-03-26,180.49026489257812
2013-03-27,181.38075256347656
2013-03-28,183.80722045898438
2013-04-01,179.58335876464844
2013-04-02,178.6764678955078
2013-04-03,177.27127075195312
2013-04-04,183.53761291503906
2013-04-05,181.38075256347656
2013-04-08,183.5130615234375
2013-04-09,184.82843017578125
2013-04-10,185.7271728515625
2013-04-11,186.98533630371094
2013-04-12,186.27456665039062
2013-04-15,184.3955078125
2013-04-16,197.6144256591797
2013-04-17,194.5751953125
2013-04-18,196.5686798095703
2013-04-19,198.5703125
2013-04-22,199.12586975097656
2013-04-23,200.8660888671875
2013-04-24,201.22552490234375
2013-04-25,200.60459899902344
2013-04-26,200.35952758789062
2013-04-29,200.6372833251953
2013-04-30,201.36444091796875
2013-05-01,196.81378173828125
2013-05-02,198.0719451904297
2013-05-03,203.16998291015625
2013-05-06,203.04745483398438
2013-05-07,206.830078125
2013-05-08,206.3317108154297
2013-05-09,206.30715942382812
2013-05-10,210.3743896484375
2013-05-13,211.1370086669922
2013-05-14,214.802490234375
2013-05-15,214.679443359375
2013-05-16,211.9405975341797
2013-05-17,215.95046997070312
2013-05-20,215.9013214111328
2013-05-21,219.2223358154297
2013-05-22,213.1378173828125
2013-05-23,212.014404296875
2013-05-24,211.38304138183594
2013-05-28,213.072265625
2013-05-29,209.09518432617188
2013-05-30,207.54537963867188
2013-05-31,211.10423278808594
2013-06-03,211.98167419433594
2013-06-04,210.5220489501953
2013-06-05,206.35638427734375
2013-06-06,207.6437530517578
2013-06-07,213.70359802246094
2013-06-10,209.98898315429688
2013-06-11,209.10342407226562
2013-06-12,206.69253540039062
2013-06-13,208.07838439941406
2013-06-14,208.59500122070312
2013-06-17,208.5785369873047
2013-06-18,209.81678771972656
2013-06-19,206.3973846435547
2013-06-20,204.6097412109375
2013-06-21,206.01193237304688
2013-06-24,205.7740936279297
2013-06-25,209.47242736816406
2013-06-26,208.20957946777344
2013-06-27,208.8328399658203
2013-06-28,206.79100036621094
2013-07-01,208.70977783203125
2013-07-02,208.16856384277344
2013-07-03,209.23464965820312
2013-07-05,210.00540161132812
2013-07-08,209.89059448242188
2013-07-09,214.63848876953125
2013-07-10,214.55648803710938
2013-07-11,216.80331420898438
2013-07-12,217.5084686279297
2013-07-15,217.13949584960938
2013-07-16,215.4010467529297
2013-07-17,215.37649536132812
2013-07-18,215.82748413085938
2013-07-19,215.26983642578125
2013-07-22,214.51548767089844
2013-07-23,211.34202575683594
2013-07-24,209.226318359375
2013-07-25,209.4805908203125
2013-07-26,210.4563751220703
2013-07-29,210.99758911132812
2013-07-30,213.32643127441406
2013-07-31,214.958251953125
2013-08-01,221.01821899414062
2013-08-02,219.7225799560547
2013-08-05,218.1973114013672
2013-08-06,216.1144561767578
2013-08-07,214.15472412109375
2013-08-08,214.788330078125
2013-08-09,213.82540893554688
2013-08-12,212.3441619873047
2013-08-13,211.62005615234375
2013-08-14,208.92898559570312
2013-08-15,207.33251953125
2013-08-16,208.5421905517578
2013-08-19,207.07733154296875
2013-08-20,206.81399536132812
2013-08-21,205.3245086669922
2013-08-22,206.85516357421875
2013-08-23,209.0524444580078
2013-08-26,207.58758544921875
2013-08-27,203.8349151611328
2013-08-28,204.77313232421875
2013-08-29,203.43170166015625
2013-08-30,203.55520629882812
2013-09-03,206.7811279296875
2013-09-04,210.52549743652344
2013-09-05,213.59506225585938
2013-09-06,212.5499267578125
2013-09-09,217.2242431640625
2013-09-10,221.66807556152344
2013-09-11,221.939697265625
2013-09-12,220.61473083496094
2013-09-13,219.9646759033203
2013-09-16,222.22776794433594
2013-09-17,221.67636108398438
2013-09-18,225.49490356445312
2013-09-19,225.08335876464844
