Date,EXPD
2011-02-11,44.39691925048828
2011-02-14,44.40519332885742
2011-02-15,44.51270294189453
2011-02-16,45.11635971069336
2011-02-17,45.025390625
2011-02-18,45.33960723876953
2011-02-22,40.55178451538086
2011-02-23,40.03083038330078
2011-02-24,39.633914947509766
2011-02-25,39.41891860961914
2011-02-28,39.52641296386719
2011-03-01,38.831809997558594
2011-03-02,39.65871810913086
2011-03-03,40.700626373291016
2011-03-04,40.10525894165039
2011-03-07,39.41891860961914
2011-03-08,40.63447952270508
2011-03-09,40.584869384765625
2011-03-10,39.964683532714844
2011-03-11,39.98948287963867
2011-03-14,39.32795333862305
2011-03-15,38.8400764465332
2011-03-16,38.4845085144043
2011-03-17,38.95585632324219
2011-03-18,39.336219787597656
2011-03-21,39.964683532714844
2011-03-22,38.947566986083984
2011-03-23,39.24525451660156
2011-03-24,39.65045166015625
2011-03-25,39.898521423339844
2011-03-28,40.08045196533203
2011-03-29,40.4029426574707
2011-03-30,41.17196273803711
2011-03-31,41.46965789794922
2011-04-01,42.01543045043945
2011-04-04,41.61851119995117
2011-04-05,41.81696701049805
2011-04-06,41.96580505371094
2011-04-07,42.13945770263672
2011-04-08,41.7094612121582
2011-04-11,41.61024475097656
2011-04-12,41.75081253051758
2011-04-13,41.7673454284668
2011-04-14,41.626773834228516
2011-04-15,42.52811050415039
2011-04-18,42.22216033935547
2011-04-19,42.29657745361328
2011-04-20,43.3302116394043
2011-04-21,44.15711975097656
2011-04-25,44.016544342041016
2011-04-26,44.46307373046875
2011-04-27,44.92615509033203
2011-04-28,45.11635971069336
2011-04-29,44.87654113769531
2011-05-02,45.025390625
2011-05-03,44.42173767089844
2011-05-04,43.660972595214844
2011-05-05,43.884239196777344
2011-05-06,44.26462173461914
2011-05-09,45.050193786621094
2011-05-10,45.40575408935547
2011-05-11,44.58711624145508
2011-05-12,44.82693099975586
2011-05-13,43.884239196777344
2011-05-16,43.512142181396484
2011-05-17,43.07386779785156
2011-05-18,43.586551666259766
2011-05-19,44.17366027832031
2011-05-20,43.82636260986328
2011-05-23,43.04905700683594
2011-05-24,42.5033073425293
2011-05-25,43.11521911621094
2011-05-26,43.48733139038086
2011-05-27,43.17159652709961
2011-05-31,43.88614273071289
2011-06-01,42.59830856323242
2011-06-02,42.797706604003906
2011-06-03,41.867149353027344
2011-06-06,40.94488525390625
2011-06-07,40.59592819213867
2011-06-08,39.873077392578125
2011-06-09,40.00601577758789
2011-06-10,39.0754508972168
2011-06-13,38.80957794189453
2011-06-14,39.283164978027344
2011-06-15,38.9342041015625
2011-06-16,39.34131622314453
2011-06-17,39.49919128417969
2011-06-20,39.50749206542969
2011-06-21,40.1140251159668
2011-06-22,40.26357650756836
2011-06-23,40.29682922363281
2011-06-24,39.53241729736328
2011-06-27,40.92827224731445
2011-06-28,42.05824661254883
2011-06-29,41.80898666381836
2011-06-30,42.53184127807617
2011-07-01,43.56209945678711
2011-07-05,43.429168701171875
2011-07-06,43.58702087402344
2011-07-07,43.935997009277344
2011-07-08,43.487335205078125
2011-07-11,42.85587692260742
2011-07-12,42.03331756591797
2011-07-13,42.0250129699707
2011-07-14,41.45170593261719
2011-07-15,41.08612823486328
2011-07-18,40.521148681640625
2011-07-19,41.2772216796875
2011-07-20,40.911651611328125
2011-07-21,41.7840576171875
2011-07-22,41.97515106201172
2011-07-25,41.99177932739258
2011-07-26,41.29385757446289
2011-07-27,39.54903030395508
2011-07-28,39.89799499511719
2011-07-29,39.64874267578125
2011-08-01,39.125301361083984
2011-08-02,37.388797760009766
2011-08-03,38.55200958251953
2011-08-04,36.47484588623047
2011-08-05,36.441619873046875
2011-08-08,34.68019104003906
2011-08-09,35.60244369506836
2011-08-10,34.239830017089844
2011-08-11,36.616092681884766
2011-08-12,36.84043502807617
2011-08-15,36.97337341308594
2011-08-16,36.624412536621094
2011-08-17,36.08433532714844
2011-08-18,34.23151779174805
2011-08-19,33.50867462158203
2011-08-22,33.708072662353516
2011-08-23,35.49443435668945
2011-08-24,36.3419189453125
2011-08-25,35.502742767333984
2011-08-26,36.43331527709961
2011-08-29,37.88731384277344
2011-08-30,38.20304870605469
2011-08-31,37.80423355102539
2011-09-01,37.26417922973633
2011-09-02,35.79355239868164
2011-09-06,34.763275146484375
2011-09-07,36.17573928833008
2011-09-08,35.826778411865234
2011-09-09,34.94607162475586
2011-09-12,34.69680404663086
2011-09-13,36.05941390991211
2011-09-14,36.69087219238281
2011-09-15,37.38048553466797
2011-09-16,36.83211898803711
2011-09-19,36.85704040527344
2011-09-20,36.14250564575195
2011-09-21,35.04576873779297
2011-09-22,33.15971374511719
2011-09-23,33.60837173461914
2011-09-26,34.33123016357422
2011-09-27,34.85466766357422
2011-09-28,34.023807525634766
2011-09-29,34.72172927856445
2011-09-30,33.69145965576172
2011-10-03,32.636260986328125
2011-10-04,33.251102447509766
2011-10-05,34.397701263427734
2011-10-06,35.51105499267578
2011-10-07,35.42796325683594
2011-10-10,36.65763473510742
2011-10-11,37.1312255859375
2011-10-12,36.7241096496582
2011-10-13,36.52470779418945
2011-10-14,36.931819915771484
2011-10-17,36.017879486083984
2011-10-18,36.998294830322266
2011-10-19,36.52470779418945
2011-10-20,36.89027786254883
2011-10-21,37.92054748535156
2011-10-24,38.826194763183594
2011-10-25,37.70452880859375
2011-10-26,37.16447067260742
2011-10-27,39.225006103515625
2011-10-28,39.233306884765625
2011-10-31,37.88731384277344
2011-11-01,36.39176940917969
2011-11-02,36.017879486083984
2011-11-03,36.92351531982422
2011-11-04,36.732418060302734
2011-11-07,36.89027786254883
2011-11-08,38.111656188964844
2011-11-09,36.56623458862305
2011-11-10,37.02320861816406
2011-11-11,37.82914352416992
2011-11-14,37.46358108520508
2011-11-15,37.62974166870117
2011-11-16,36.715797424316406
2011-11-17,35.51935958862305
2011-11-18,35.5775146484375
2011-11-21,34.91282653808594
2011-11-22,34.223209381103516
2011-11-23,33.32587814331055
2011-11-25,33.23448944091797
2011-11-28,34.1567497253418
2011-11-29,34.29049301147461
2011-11-30,36.37199020385742
2011-12-01,35.27690505981445
2011-12-02,35.20167541503906
2011-12-05,35.77847671508789
2011-12-06,35.54441452026367
2011-12-07,35.10136795043945
2011-12-08,34.16511154174805
2011-12-09,34.88401412963867
2011-12-12,34.36573028564453
2011-12-13,33.79728698730469
2011-12-14,33.47126770019531
2011-12-15,33.738765716552734
2011-12-16,33.74713134765625
2011-12-19,32.8359489440918
2011-12-20,33.83908462524414
2011-12-21,33.529781341552734
2011-12-22,34.04806900024414
2011-12-23,34.332298278808594
2011-12-27,34.74190139770508
2011-12-28,33.872520446777344
2011-12-29,34.399166107177734
2011-12-30,34.24033737182617
2012-01-03,34.541282653808594
2012-01-04,34.59978485107422
2012-01-05,34.29049301147461
2012-01-06,34.82550048828125
2012-01-09,34.87565612792969
2012-01-10,35.53603744506836
2012-01-11,35.52769088745117
2012-01-12,35.61128616333008
2012-01-13,35.686527252197266
2012-01-17,35.60293197631836
2012-01-18,36.19645309448242
2012-01-19,37.132720947265625
2012-01-20,37.12433624267578
2012-01-23,36.97388458251953
2012-01-24,36.66457748413086
2012-01-25,36.982234954833984
2012-01-26,37.38349151611328
2012-01-27,37.1995849609375
2012-01-30,37.20794677734375
2012-01-31,37.32497787475586
2012-02-01,36.89864730834961
2012-02-02,36.33019256591797
2012-02-03,37.24973678588867
2012-02-06,36.33857345581055
2012-02-07,35.93730926513672
2012-02-08,35.6530876159668
2012-02-09,36.00418472290039
2012-02-10,35.97074890136719
2012-02-13,36.57261657714844
2012-02-14,36.547550201416016
2012-02-15,35.510982513427734
2012-02-16,37.35004806518555
2012-02-17,37.049110412597656
2012-02-21,36.80669021606445
2012-02-22,36.43052673339844
2012-02-23,36.63950729370117
2012-02-24,36.229888916015625
2012-02-27,36.05434799194336
2012-02-28,35.52769088745117
2012-02-29,36.51410675048828
2012-03-01,37.0073127746582
2012-03-02,37.049110412597656
2012-03-05,36.96552276611328
2012-03-06,36.37199020385742
2012-03-07,36.33857345581055
2012-03-08,36.63950729370117
2012-03-09,37.057472229003906
2012-03-12,36.823402404785156
2012-03-13,37.592491149902344
2012-03-14,36.923728942871094
2012-03-15,37.24138641357422
2012-03-16,38.294673919677734
2012-03-19,38.53709411621094
2012-03-20,37.8599853515625
2012-03-21,39.272735595703125
2012-03-22,38.779518127441406
2012-03-23,38.67084884643555
2012-03-26,39.205867767333984
2012-03-27,38.9383544921875
2012-03-28,38.74609375
2012-03-29,38.695926666259766
2012-03-30,38.87982940673828
2012-04-02,38.9383544921875
2012-04-03,38.654136657714844
2012-04-04,38.81295394897461
2012-04-05,39.06373977661133
2012-04-09,38.3281135559082
2012-04-10,37.66771697998047
2012-04-11,38.486942291259766
2012-04-12,39.28109359741211
2012-04-13,38.729366302490234
2012-04-16,38.470211029052734
2012-04-17,38.96343231201172
2012-04-18,38.86311721801758
2012-04-19,38.23616027832031
2012-04-20,35.0762825012207
2012-04-23,34.23198699951172
2012-04-24,34.482765197753906
2012-04-25,34.18181228637695
2012-04-26,33.71369171142578
2012-04-27,33.3542366027832
2012-04-30,33.43783187866211
2012-05-01,33.956119537353516
2012-05-02,34.056427001953125
2012-05-03,33.446197509765625
2012-05-04,33.01984405517578
2012-05-07,33.370948791503906
2012-05-08,32.86103057861328
2012-05-09,32.27586364746094
2012-05-10,32.43470001220703
2012-05-11,32.36781311035156
2012-05-14,32.17554473876953
2012-05-15,31.699060440063477
2012-05-16,31.648902893066406
2012-05-17,31.38976287841797
2012-05-18,31.197500228881836
2012-05-21,32.04179763793945
2012-05-22,32.050167083740234
2012-05-23,32.56844711303711
2012-05-24,32.3845329284668
2012-05-25,32.158836364746094
2012-05-29,32.660404205322266
2012-05-30,32.0204963684082
2012-05-31,32.20573425292969
2012-06-01,31.532146453857422
2012-06-04,31.692119598388672
2012-06-05,31.902616500854492
2012-06-06,32.94667434692383
2012-06-07,32.81196975708008
2012-06-08,33.14033508300781
2012-06-11,32.73618698120117
2012-06-12,32.90457534790039
2012-06-13,32.71933364868164
2012-06-14,33.27504348754883
2012-06-15,33.24135971069336
2012-06-18,33.359249114990234
2012-06-19,33.90652847290039
2012-06-20,33.595001220703125
2012-06-21,32.55936813354492
2012-06-22,32.6098747253418
2012-06-25,31.986818313598633
2012-06-26,31.50687599182129
2012-06-27,31.50687599182129
2012-06-28,31.338489532470703
2012-06-29,32.6267204284668
2012-07-02,32.651973724365234
2012-07-03,33.05613327026367
2012-07-05,33.08139419555664
2012-07-06,32.230995178222656
2012-07-09,31.80158805847168
2012-07-10,31.304805755615234
2012-07-11,31.07748031616211
2012-07-12,30.883825302124023
2012-07-13,31.717382431030273
2012-07-16,31.304805755615234
2012-07-17,31.431108474731445
2012-07-18,32.37413024902344
2012-07-19,32.39097213745117
2012-07-20,31.195356369018555
2012-07-23,31.397428512573242
2012-07-24,30.909082412719727
2012-07-25,29.974477767944336
2012-07-26,30.15972328186035
2012-07-27,30.36178970336914
2012-07-30,30.32811737060547
2012-07-31,29.949234008789062
2012-08-01,29.67137336730957
2012-08-02,29.629270553588867
2012-08-03,30.395462036132812
2012-08-06,30.344961166381836
2012-08-07,30.03342628479004
2012-08-08,30.664913177490234
2012-08-09,30.6480712890625
2012-08-10,30.883825302124023
2012-08-13,31.094314575195312
2012-08-14,31.178516387939453
2012-08-15,31.490041732788086
2012-08-16,32.25625228881836
2012-08-17,32.23939895629883
2012-08-20,32.407806396484375
2012-08-21,32.416221618652344
2012-08-22,31.995235443115234
2012-08-23,31.59109115600586
2012-08-24,31.751054763793945
2012-08-27,31.178516387939453
2012-08-28,31.043800354003906
2012-08-29,30.984861373901367
2012-08-30,30.471248626708984
2012-08-31,30.82489013671875
2012-09-04,30.70701026916504
2012-09-05,30.50493049621582
2012-09-06,31.245878219604492
2012-09-07,31.80999755859375
2012-09-10,32.28150939941406
2012-09-11,32.677242279052734
2012-09-12,32.837215423583984
2012-09-13,32.92983627319336
2012-09-14,32.971927642822266
2012-09-17,32.39938735961914
2012-09-18,32.163631439208984
2012-09-19,32.214149475097656
2012-09-20,31.599496841430664
2012-09-21,30.96802520751953
2012-09-24,31.035369873046875
2012-09-25,30.35338020324707
2012-09-26,30.32811737060547
2012-09-27,30.99327850341797
2012-09-28,30.60597038269043
2012-10-01,30.42915916442871
2012-10-02,29.61243438720703
2012-10-03,29.604015350341797
2012-10-04,29.831336975097656
2012-10-05,29.9323787689209
2012-10-08,29.65452766418457
2012-10-09,29.300899505615234
2012-10-10,28.930435180664062
2012-10-11,28.97252655029297
2012-10-12,29.284059524536133
2012-10-15,29.469295501708984
2012-10-16,29.679790496826172
2012-10-17,29.9323787689209
2012-10-18,29.92396354675293
2012-10-19,29.738725662231445
2012-10-22,29.74714469909668
2012-10-23,30.54703140258789
2012-10-24,30.15972328186035
2012-10-25,30.126047134399414
2012-10-26,30.673322677612305
2012-10-31,30.82489013671875
2012-11-01,31.338489532470703
2012-11-02,31.07748031616211
2012-11-05,31.25428581237793
2012-11-06,31.89419937133789
2012-11-07,31.279552459716797
2012-11-08,30.934349060058594
2012-11-09,30.925926208496094
2012-11-12,31.128005981445312
2012-11-13,31.035369873046875
2012-11-14,30.622814178466797
2012-11-15,30.49651527404785
2012-11-16,30.109203338623047
2012-11-19,30.47968101501465
2012-11-20,30.70701026916504
2012-11-21,30.984861373901367
2012-11-23,31.304805755615234
2012-11-26,31.355321884155273
2012-11-27,31.136415481567383
2012-11-28,31.178516387939453
2012-11-29,31.687545776367188
2012-11-30,31.74694061279297
2012-12-03,31.42455291748047
2012-12-04,31.441518783569336
2012-12-05,31.93358039855957
2012-12-06,31.38212776184082
2012-12-07,31.67906951904297
2012-12-10,32.425662994384766
2012-12-11,32.77350616455078
2012-12-12,32.272945404052734
2012-12-13,32.33233642578125
2012-12-14,32.425662994384766
2012-12-17,32.748046875
2012-12-18,33.401302337646484
2012-12-19,33.60493469238281
2012-12-20,33.8509521484375
2012-12-21,33.70673370361328
2012-12-24,33.740665435791016
2012-12-26,33.50312423706055
2012-12-27,33.31646728515625
2012-12-28,33.11285400390625
2012-12-31,33.55402374267578
2013-01-02,34.6993522644043
2013-01-03,34.80964279174805
2013-01-04,35.47988510131836
2013-01-07,35.09809875488281
2013-01-08,34.852073669433594
2013-01-09,35.76833724975586
2013-01-10,36.090721130371094
2013-01-11,36.22646713256836
2013-01-14,36.22646713256836
2013-01-15,36.26040267944336
2013-01-16,36.243438720703125
2013-01-17,36.506431579589844
2013-01-18,36.37068557739258
2013-01-22,36.54887008666992
2013-01-23,36.464019775390625
2013-01-24,36.642181396484375
2013-01-25,36.939117431640625
2013-01-28,36.803375244140625
2013-01-29,36.922149658203125
2013-01-30,36.582786560058594
2013-01-31,36.39614486694336
2013-02-01,36.506431579589844
2013-02-04,36.29433059692383
2013-02-05,36.845794677734375
2013-02-06,36.642181396484375
2013-02-07,36.54887008666992
2013-02-08,36.769447326660156
2013-02-11,36.48099136352539
2013-02-12,36.26888656616211
2013-02-13,36.201019287109375
2013-02-14,35.97193908691406
2013-02-15,35.85317611694336
2013-02-19,36.14162826538086
2013-02-20,35.47139358520508
2013-02-21,34.57209396362305
2013-02-22,34.62299346923828
2013-02-25,33.927310943603516
2013-02-26,31.441518783569336
2013-02-27,32.425662994384766
2013-02-28,32.960140228271484
2013-03-01,32.934688568115234
2013-03-04,33.03649139404297
2013-03-05,33.55402374267578
2013-03-06,33.16375732421875
2013-03-07,32.900753021240234
2013-03-08,32.82440185546875
2013-03-11,32.781982421875
2013-03-12,32.442623138427734
2013-03-13,32.485042572021484
2013-03-14,32.55290603637695
2013-03-15,32.612308502197266
2013-03-18,32.391719818115234
2013-03-19,31.755416870117188
2013-03-20,31.551807403564453
2013-03-21,31.04277229309082
2013-03-22,31.000356674194336
2013-03-25,30.262252807617188
2013-03-26,30.372541427612305
2013-03-27,30.31315803527832
2013-03-28,30.31315803527832
2013-04-01,30.007726669311523
2013-04-02,29.94833755493164
2013-04-03,30.21982765197754
2013-04-04,30.610095977783203
2013-04-05,30.720378875732422
2013-04-08,30.94097137451172
2013-04-09,31.399091720581055
2013-04-10,31.433034896850586
2013-04-11,31.416067123413086
2013-04-12,31.136098861694336
2013-04-15,30.423444747924805
2013-04-16,30.60161018371582
2013-04-17,29.88047218322754
2013-04-18,29.804121017456055
2013-04-19,29.982271194458008
2013-04-22,30.143474578857422
2013-04-23,30.050146102905273
2013-04-24,30.151952743530273
2013-04-25,30.067115783691406
2013-04-26,30.050146102905273
2013-04-29,30.25377655029297
2013-04-30,30.482833862304688
2013-05-01,29.965312957763672
2013-05-02,31.416067123413086
2013-05-03,31.483949661254883
2013-05-06,32.1541748046875
2013-05-07,32.85834503173828
2013-05-08,33.15528106689453
2013-05-09,32.62078094482422
2013-05-10,32.603824615478516
2013-05-13,32.510501861572266
2013-05-14,32.84136199951172
2013-05-15,32.77350616455078
2013-05-16,32.40869140625
2013-05-17,32.68865966796875
2013-05-20,32.72260284423828
2013-05-21,32.84136199951172
2013-05-22,32.493534088134766
2013-05-23,34.05458068847656
2013-05-24,33.36737823486328
2013-05-28,33.58795166015625
2013-05-29,33.39282989501953
2013-05-30,33.36717224121094
2013-05-31,33.36717224121094
2013-06-03,33.3415412902832
2013-06-04,32.9055290222168
2013-06-05,32.29853820800781
2013-06-06,32.73453903198242
2013-06-07,33.01666259765625
2013-06-10,32.8969841003418
2013-06-11,32.34982681274414
2013-06-12,32.1532096862793
2013-06-13,32.97391891479492
2013-06-14,32.725990295410156
2013-06-17,33.042320251464844
2013-06-18,33.33298110961914
2013-06-19,32.8969841003418
2013-06-20,31.879634857177734
2013-06-21,31.674463272094727
2013-06-24,31.3837833404541
2013-06-25,31.785593032836914
2013-06-26,31.905284881591797
2013-06-27,32.332740783691406
2013-06-28,32.520816802978516
2013-07-01,33.050865173339844
2013-07-02,32.64051818847656
2013-07-03,32.46952438354492
2013-07-05,32.93117904663086
2013-07-08,33.042320251464844
2013-07-09,33.90577697753906
2013-07-10,33.85448455810547
2013-07-11,34.452919006347656
2013-07-12,34.19644546508789
2013-07-15,34.76923370361328
2013-07-16,34.72649002075195
2013-07-17,34.5982551574707
2013-07-18,35.31638717651367
2013-07-19,35.22233581542969
2013-07-22,35.28218460083008
2013-07-23,34.529850006103516
2013-07-24,34.24773406982422
2013-07-25,34.21354293823242
2013-07-26,34.88037109375
2013-07-29,34.333221435546875
2013-07-30,34.427268981933594
2013-07-31,34.47001266479492
2013-08-01,35.632694244384766
2013-08-02,35.21378707885742
2013-08-05,34.48711395263672
2013-08-06,35.23088836669922
2013-08-07,35.23088836669922
2013-08-08,35.145389556884766
2013-08-09,34.87183380126953
2013-08-12,34.88037109375
2013-08-13,34.803428649902344
2013-08-14,34.63245391845703
2013-08-15,34.05965805053711
2013-08-16,34.22209167480469
2013-08-19,34.12803649902344
2013-08-20,34.66664505004883
2013-08-21,34.63245391845703
2013-08-22,35.27363204956055
2013-08-23,35.265079498291016
2013-08-26,35.58140182495117
2013-08-27,34.76923370361328
2013-08-28,34.752132415771484
2013-08-29,34.58115768432617
2013-08-30,34.67518997192383
2013-09-03,35.444610595703125
2013-09-04,35.8891716003418
2013-09-05,36.02595901489258
2013-09-06,36.67568588256836
2013-09-09,37.29122543334961
2013-09-10,37.864009857177734
2013-09-11,38.248722076416016
2013-09-12,37.90675735473633
2013-09-13,37.85546112060547
2013-09-16,38.16323471069336
2013-09-17,37.52204895019531
