Date,AVB
2010-11-05,70.35431671142578
2010-11-08,68.69061279296875
2010-11-09,65.83497619628906
2010-11-10,67.78426361083984
2010-11-11,67.45523834228516
2010-11-12,67.56077575683594
2010-11-15,67.07656860351562
2010-11-16,64.90377044677734
2010-11-17,66.10189819335938
2010-11-18,66.648193359375
2010-11-19,67.70353698730469
2010-11-22,67.94566345214844
2010-11-23,67.35591125488281
2010-11-24,68.56641387939453
2010-11-26,68.2249984741211
2010-11-29,68.36158752441406
2010-11-30,68.49195861816406
2010-12-01,69.34245300292969
2010-12-02,70.40399169921875
2010-12-03,71.04342651367188
2010-12-06,71.01858520507812
2010-12-07,71.26687622070312
2010-12-08,69.36727905273438
2010-12-09,68.58509063720703
2010-12-10,70.22394561767578
2010-12-13,69.63420867919922
2010-12-14,68.5354232788086
2010-12-15,67.51732635498047
2010-12-16,66.90271759033203
2010-12-17,67.63529205322266
2010-12-20,68.50435638427734
2010-12-21,69.03202056884766
2010-12-22,68.9389419555664
2010-12-23,68.69682312011719
2010-12-27,69.90116882324219
2010-12-28,70.69775390625
2010-12-29,70.64768981933594
2010-12-30,70.7227783203125
2010-12-31,70.42867279052734
2011-01-03,71.21711730957031
2011-01-04,69.88427734375
2011-01-05,70.07823944091797
2011-01-06,69.27728271484375
2011-01-07,68.5263900756836
2011-01-10,68.33866119384766
2011-01-11,68.30735778808594
2011-01-12,69.56512451171875
2011-01-13,69.74032592773438
2011-01-14,70.3973617553711
2011-01-18,70.87916564941406
2011-01-19,70.37860870361328
2011-01-20,70.22844696044922
2011-01-21,70.60386657714844
2011-01-24,70.74779510498047
2011-01-25,71.74274444580078
2011-01-26,72.2996597290039
2011-01-27,72.69388580322266
2011-01-28,71.19831848144531
2011-01-31,72.54369354248047
2011-02-01,72.29340362548828
2011-02-02,71.74274444580078
2011-02-03,72.24960327148438
2011-02-04,71.21086883544922
2011-02-07,71.8052978515625
2011-02-08,71.8052978515625
2011-02-09,71.99305725097656
2011-02-10,72.21834564208984
2011-02-11,72.58751678466797
2011-02-14,72.64381408691406
2011-02-15,72.63760375976562
2011-02-16,72.48113250732422
2011-02-17,72.39353942871094
2011-02-18,72.63133239746094
2011-02-22,72.04310607910156
2011-02-23,71.7802734375
2011-02-24,71.76777648925781
2011-02-25,73.90785217285156
2011-02-28,75.73506927490234
2011-03-01,73.27584838867188
2011-03-02,72.26213836669922
2011-03-03,73.48860931396484
2011-03-04,71.98054504394531
2011-03-07,71.24840545654297
2011-03-08,71.94295501708984
2011-03-09,72.85031127929688
2011-03-10,72.11196899414062
2011-03-11,73.62001037597656
2011-03-14,72.53120422363281
2011-03-15,72.63760375976562
2011-03-16,72.19331359863281
2011-03-17,73.20073699951172
2011-03-18,73.494873046875
2011-03-21,73.89533233642578
2011-03-22,73.34469604492188
2011-03-23,72.48738861083984
2011-03-24,73.17571258544922
2011-03-25,73.46356964111328
2011-03-28,73.62001037597656
2011-03-29,73.89533233642578
2011-03-30,74.52777099609375
2011-03-31,75.71314239501953
2011-04-01,76.20494842529297
2011-04-04,75.50507354736328
2011-04-05,75.63748168945312
2011-04-06,75.72574615478516
2011-04-07,75.22132110595703
2011-04-08,74.40796661376953
2011-04-11,74.66646575927734
2011-04-12,74.65386962890625
2011-04-13,75.03214263916016
2011-04-14,75.3158950805664
2011-04-15,76.35624694824219
2011-04-18,75.25285339355469
2011-04-19,75.58704376220703
2011-04-20,77.06245422363281
2011-04-21,77.54796600341797
2011-04-25,78.65767669677734
2011-04-26,79.3449478149414
2011-04-27,79.84307861328125
2011-04-28,81.00322723388672
2011-04-29,79.8304672241211
2011-05-02,80.18984985351562
2011-05-03,80.12052917480469
2011-05-04,80.063720703125
2011-05-05,80.58077239990234
2011-05-06,79.5025863647461
2011-05-09,79.88717651367188
2011-05-10,81.29955291748047
2011-05-11,80.87709045410156
2011-05-12,80.42314147949219
2011-05-13,80.03223419189453
2011-05-16,80.10791015625
2011-05-17,80.50509643554688
2011-05-18,80.70686340332031
2011-05-19,81.37523651123047
2011-05-20,80.13941955566406
2011-05-23,78.8153076171875
2011-05-24,79.98808288574219
2011-05-25,80.34748077392578
2011-05-26,81.63372802734375
2011-05-27,81.96791076660156
2011-05-31,83.90362548828125
2011-06-01,81.7913589477539
2011-06-02,81.1860580444336
2011-06-03,82.74976348876953
2011-06-06,81.94901275634766
2011-06-07,83.4054946899414
2011-06-08,83.61986541748047
2011-06-09,83.626220703125
2011-06-10,81.96791076660156
2011-06-13,82.59844207763672
2011-06-14,83.64510345458984
2011-06-15,82.15707397460938
2011-06-16,81.16715240478516
2011-06-17,81.38783264160156
2011-06-20,83.06504821777344
2011-06-21,83.08394622802734
2011-06-22,82.90738677978516
2011-06-23,80.46097564697266
2011-06-24,80.3916015625
2011-06-27,80.42945861816406
2011-06-28,80.86314392089844
2011-06-29,81.18061065673828
2011-06-30,81.52984619140625
2011-07-01,84.17131805419922
2011-07-05,85.33329772949219
2011-07-06,86.06354522705078
2011-07-07,87.33344268798828
2011-07-08,87.20011138916016
2011-07-11,85.40950775146484
2011-07-12,85.64443969726562
2011-07-13,83.89827728271484
2011-07-14,83.12360382080078
2011-07-15,84.2665786743164
2011-07-18,84.00623321533203
2011-07-19,85.96826171875
2011-07-20,87.44136810302734
2011-07-21,88.27955627441406
2011-07-22,88.5843276977539
2011-07-25,87.63190460205078
2011-07-26,87.38422393798828
2011-07-27,85.3142318725586
2011-07-28,84.43800354003906
2011-07-29,85.20631408691406
2011-08-01,84.3490982055664
2011-08-02,82.15846252441406
2011-08-03,81.46635437011719
2011-08-04,78.51375579833984
2011-08-05,77.1231918334961
2011-08-08,73.87849426269531
2011-08-09,79.73290252685547
2011-08-10,79.79637908935547
2011-08-11,83.2379150390625
2011-08-12,82.10132598876953
2011-08-15,84.0697250366211
2011-08-16,84.380859375
2011-08-17,84.76817321777344
2011-08-18,81.39015197753906
2011-08-19,79.6884536743164
2011-08-22,80.36785888671875
2011-08-23,81.83463287353516
2011-08-24,83.22520446777344
2011-08-25,81.68858337402344
2011-08-26,82.92041015625
2011-08-29,84.88882446289062
2011-08-30,85.5936508178711
2011-08-31,86.59688568115234
2011-09-01,85.44125366210938
2011-09-02,85.3142318725586
2011-09-06,84.65388488769531
2011-09-07,86.63497161865234
2011-09-08,86.7619857788086
2011-09-09,84.01891326904297
2011-09-12,84.90790557861328
2011-09-13,84.61578369140625
2011-09-14,82.79978942871094
2011-09-15,82.63469696044922
2011-09-16,82.66006469726562
2011-09-19,80.1900634765625
2011-09-20,80.0821304321289
2011-09-21,75.40240478515625
2011-09-22,73.19906616210938
2011-09-23,74.51344299316406
2011-09-26,75.26273345947266
2011-09-27,76.35486602783203
2011-09-28,74.88543701171875
2011-09-29,75.74264526367188
2011-09-30,72.95989227294922
2011-10-03,70.86798095703125
2011-10-04,74.84062957763672
2011-10-05,73.91947174072266
2011-10-06,76.03691864013672
2011-10-07,74.18815612792969
2011-10-10,77.46987915039062
2011-10-11,75.80662536621094
2011-10-12,76.83655548095703
2011-10-13,76.20964050292969
2011-10-14,77.93688201904297
2011-10-17,74.98778533935547
2011-10-18,77.23321533203125
2011-10-19,77.29717254638672
2011-10-20,77.07967376708984
2011-10-21,79.61290740966797
2011-10-24,81.30818939208984
2011-10-25,81.263427734375
2011-10-26,81.90953826904297
2011-10-27,86.77140808105469
2011-10-28,85.1401138305664
2011-10-31,85.52391815185547
2011-11-01,80.23988342285156
2011-11-02,82.5044937133789
2011-11-03,82.54926300048828
2011-11-04,83.36808776855469
2011-11-07,83.35530090332031
2011-11-08,83.96302795410156
2011-11-09,79.91361236572266
2011-11-10,80.0479507446289
2011-11-11,82.72837829589844
2011-11-14,81.0458984375
2011-11-15,81.83918762207031
2011-11-16,80.380615234375
2011-11-17,78.23114013671875
2011-11-18,78.83889770507812
2011-11-21,77.18840789794922
2011-11-22,76.41433715820312
2011-11-23,74.81504821777344
2011-11-25,75.55072021484375
2011-11-28,76.39517974853516
2011-11-29,76.00494384765625
2011-11-30,79.86883544921875
2011-12-01,79.25470733642578
2011-12-02,79.33149719238281
2011-12-05,78.72372436523438
2011-12-06,78.41667938232422
2011-12-07,79.80487823486328
2011-12-08,78.02003479003906
2011-12-09,80.37422943115234
2011-12-12,78.73014068603516
2011-12-13,78.5062484741211
2011-12-14,80.12472534179688
2011-12-15,82.19742584228516
2011-12-16,82.49809265136719
2011-12-19,81.2890396118164
2011-12-20,82.81792449951172
2011-12-21,82.47888946533203
2011-12-22,84.33405303955078
2011-12-23,84.41082763671875
2011-12-27,84.80107116699219
2011-12-28,83.7274169921875
2011-12-29,84.46163940429688
2011-12-30,84.11387634277344
2012-01-03,83.7531509399414
2012-01-04,82.10441589355469
2012-01-05,83.61791229248047
2012-01-06,82.5680923461914
2012-01-09,81.7630615234375
2012-01-10,82.5101547241211
2012-01-11,82.1365737915039
2012-01-12,80.03052520751953
2012-01-13,81.46678924560547
2012-01-17,82.9094467163086
2012-01-18,82.42643737792969
2012-01-19,81.85321044921875
2012-01-20,82.32337188720703
2012-01-23,83.55352020263672
2012-01-24,84.4552230834961
2012-01-25,86.1812744140625
2012-01-26,86.87686920166016
2012-01-27,87.21819305419922
2012-01-30,86.87040710449219
2012-01-31,87.59822082519531
2012-02-01,88.1843032836914
2012-02-02,89.0344467163086
2012-02-03,90.05206298828125
2012-02-06,88.99581146240234
2012-02-07,88.22937774658203
2012-02-08,87.46936798095703
2012-02-09,86.54193878173828
2012-02-10,86.59346008300781
2012-02-13,87.1602554321289
2012-02-14,85.49856567382812
2012-02-15,85.30535888671875
2012-02-16,85.62736511230469
2012-02-17,86.3229751586914
2012-02-21,84.29419708251953
2012-02-22,83.6436996459961
2012-02-23,83.76605224609375
2012-02-24,85.6595687866211
2012-02-27,85.42131805419922
2012-02-28,84.34571838378906
2012-02-29,83.514892578125
2012-03-01,84.42942810058594
2012-03-02,85.15725708007812
2012-03-05,86.88329315185547
2012-03-06,86.01380157470703
2012-03-07,86.66431427001953
2012-03-08,86.30364990234375
2012-03-09,88.75105285644531
2012-03-12,89.3693618774414
2012-03-13,90.41919708251953
2012-03-14,89.40799713134766
2012-03-15,88.49987030029297
2012-03-16,89.18901824951172
2012-03-19,89.77510070800781
2012-03-20,89.19547271728516
2012-03-21,88.40971374511719
2012-03-22,87.2955093383789
2012-03-23,88.29381561279297
2012-03-26,89.45306396484375
2012-03-27,89.6527328491211
2012-03-28,89.50355529785156
2012-03-29,89.931640625
2012-03-30,91.67631530761719
2012-04-02,91.7281723022461
2012-04-03,91.81898498535156
2012-04-04,90.78775787353516
2012-04-05,90.61914825439453
2012-04-09,90.11322784423828
2012-04-10,88.4593505859375
2012-04-11,89.07551574707031
2012-04-12,90.5802001953125
2012-04-13,90.89799499511719
2012-04-16,92.16276550292969
2012-04-17,92.30541229248047
2012-04-18,92.18218231201172
2012-04-19,92.40919494628906
2012-04-20,93.93333435058594
2012-04-23,92.78536987304688
2012-04-24,93.7452621459961
2012-04-25,94.45869445800781
2012-04-26,94.51058959960938
2012-04-27,94.73109436035156
2012-04-30,94.30305480957031
2012-05-01,95.70396423339844
2012-05-02,95.38619232177734
2012-05-03,94.31598663330078
2012-05-04,94.32247161865234
2012-05-07,95.86609649658203
2012-05-08,95.56124877929688
2012-05-09,95.03591918945312
2012-05-10,95.2953872680664
2012-05-11,95.27589416503906
2012-05-14,93.20046997070312
2012-05-15,93.29774475097656
2012-05-16,92.03949737548828
2012-05-17,89.5295181274414
2012-05-18,88.8031234741211
2012-05-21,90.87207794189453
2012-05-22,91.55305480957031
2012-05-23,91.5141830444336
2012-05-24,91.54012298583984
2012-05-25,90.69697570800781
2012-05-29,92.11736297607422
2012-05-30,89.80841064453125
2012-05-31,90.63856506347656
2012-06-01,88.86146545410156
2012-06-04,87.80431365966797
2012-06-05,89.88623046875
2012-06-06,91.5660400390625
2012-06-07,90.89799499511719
2012-06-08,91.87737274169922
2012-06-11,89.80841064453125
2012-06-12,90.275390625
2012-06-13,90.01593017578125
2012-06-14,91.1314926147461
2012-06-15,91.2547378540039
2012-06-18,91.78655242919922
2012-06-19,92.00057220458984
2012-06-20,91.47521209716797
2012-06-21,89.67221069335938
2012-06-22,89.0884780883789
2012-06-25,88.9004135131836
2012-06-26,89.10794830322266
2012-06-27,89.30390167236328
2012-06-28,90.1465072631836
2012-06-29,92.41307067871094
2012-07-02,93.64106750488281
2012-07-03,94.09178161621094
2012-07-05,93.75214385986328
2012-07-06,94.4444808959961
2012-07-09,94.48367309570312
2012-07-10,93.23609924316406
2012-07-11,93.54962158203125
2012-07-12,95.56141662597656
2012-07-13,97.35771179199219
2012-07-16,97.7822494506836
2012-07-17,98.63141632080078
2012-07-18,98.3048324584961
2012-07-19,97.52100372314453
2012-07-20,96.71756744384766
2012-07-23,95.99906921386719
2012-07-24,95.24137878417969
2012-07-25,94.92131042480469
2012-07-26,94.43795776367188
2012-07-27,95.04542541503906
2012-07-30,95.4830093383789
2012-07-31,96.07746124267578
2012-08-01,94.35303497314453
2012-08-02,94.620849609375
2012-08-03,94.5293960571289
2012-08-06,93.68678283691406
2012-08-07,92.55023956298828
2012-08-08,91.25038146972656
2012-08-09,91.04788970947266
2012-08-10,91.66844940185547
2012-08-13,90.91071319580078
2012-08-14,90.5057601928711
2012-08-15,91.34185028076172
2012-08-16,91.955810546875
2012-08-17,92.59593200683594
2012-08-20,92.4391860961914
2012-08-21,92.45878601074219
2012-08-22,93.60191345214844
2012-08-23,93.88925170898438
2012-08-24,94.1766357421875
2012-08-27,93.90887451171875
2012-08-28,93.77171325683594
2012-08-29,93.35364532470703
2012-08-30,92.60900115966797
2012-08-31,92.4391860961914
2012-09-04,93.10543823242188
2012-09-05,93.13156127929688
2012-09-06,93.7194595336914
2012-09-07,94.29423522949219
2012-09-10,92.26283264160156
2012-09-11,92.06689453125
2012-09-12,91.71412658691406
2012-09-13,92.48491668701172
2012-09-14,92.31507110595703
2012-09-17,92.29549407958984
2012-09-18,91.79254913330078
2012-09-19,92.40001678466797
2012-09-20,90.48616790771484
2012-09-21,90.6690673828125
2012-09-24,89.9897232055664
2012-09-25,88.474365234375
2012-09-26,89.05330657958984
2012-09-27,89.87567901611328
2012-09-28,89.46776580810547
2012-10-01,89.09278106689453
2012-10-02,89.88884735107422
2012-10-03,89.93486022949219
2012-10-04,89.65853881835938
2012-10-05,89.61251831054688
2012-10-08,88.64540100097656
2012-10-09,87.94145202636719
2012-10-10,88.6322250366211
2012-10-11,87.7703857421875
2012-10-12,87.03356170654297
2012-10-15,87.57302856445312
2012-10-16,87.69143676757812
2012-10-17,87.81644439697266
2012-10-18,89.57962036132812
2012-10-19,90.07305145263672
2012-10-22,88.84276580810547
2012-10-23,88.19144439697266
2012-10-24,88.21118927001953
2012-10-25,88.1059341430664
2012-10-26,87.5467300415039
2012-10-31,89.18488311767578
2012-11-01,90.06647491455078
2012-11-02,90.60594177246094
2012-11-05,90.15198516845703
2012-11-06,90.01383209228516
2012-11-07,89.02043151855469
2012-11-08,87.40196228027344
2012-11-09,86.79672241210938
2012-11-12,86.29011535644531
2012-11-13,85.73750305175781
2012-11-14,83.95457458496094
2012-11-15,84.00719451904297
2012-11-16,84.78353881835938
2012-11-19,85.50721740722656
2012-11-20,84.9611587524414
2012-11-21,83.80979919433594
2012-11-23,84.56642150878906
2012-11-26,84.8361587524414
2012-11-27,87.07300567626953
2012-11-28,86.8756332397461
2012-11-29,87.52698516845703
2012-11-30,86.70458221435547
2012-12-03,87.50065612792969
2012-12-04,88.30987548828125
2012-12-05,87.31645202636719
2012-12-06,89.46118927001953
2012-12-07,87.94804382324219
2012-12-10,87.48092651367188
2012-12-11,87.5467300415039
2012-12-12,88.13223266601562
2012-12-13,87.15853881835938
2012-12-14,87.23751831054688
2012-12-17,87.62566375732422
2012-12-18,87.7967300415039
2012-12-19,87.7638168334961
2012-12-20,89.19144439697266
2012-12-21,89.90196990966797
2012-12-24,89.81646728515625
2012-12-26,88.85592651367188
2012-12-27,89.97582244873047
2012-12-28,88.78305053710938
2012-12-31,89.84989929199219
2013-01-02,90.14146423339844
2013-01-03,90.63850402832031
2013-01-04,90.3667984008789
2013-01-07,90.45954132080078
2013-01-08,90.18124389648438
2013-01-09,90.54571533203125
2013-01-10,90.84391784667969
2013-01-11,90.22763061523438
2013-01-14,90.6583251953125
2013-01-15,91.69209289550781
2013-01-16,91.40054321289062
2013-01-17,91.83128356933594
2013-01-18,91.81800079345703
2013-01-22,92.20895385742188
2013-01-23,92.08307647705078
2013-01-24,91.6722412109375
2013-01-25,91.72523498535156
2013-01-28,91.20835876464844
2013-01-29,91.39391326904297
2013-01-30,89.88302612304688
2013-01-31,86.0064697265625
2013-02-01,83.56791687011719
2013-02-04,83.4486312866211
2013-02-05,83.74021911621094
2013-02-06,85.14503479003906
2013-02-07,84.15106201171875
2013-02-08,85.37696075439453
2013-02-11,85.9998779296875
2013-02-12,86.69568634033203
2013-02-13,86.29805755615234
2013-02-14,86.17880249023438
2013-02-15,86.31792449951172
2013-02-19,86.4239730834961
2013-02-20,85.94023895263672
2013-02-21,84.62154388427734
2013-02-22,85.3703384399414
2013-02-25,83.71369934082031
2013-02-26,83.84620666503906
2013-02-27,83.45524597167969
2013-02-28,82.71971130371094
2013-03-01,83.63414764404297
2013-03-04,83.92575073242188
2013-03-05,83.98536682128906
2013-03-06,83.64739990234375
2013-03-07,82.66669464111328
2013-03-08,82.22270965576172
2013-03-11,82.18294525146484
2013-03-12,83.31612396240234
2013-03-13,84.01188659667969
2013-03-14,85.62214660644531
2013-03-15,85.06550598144531
2013-03-18,83.99201965332031
2013-03-19,83.62092590332031
2013-03-20,83.84620666503906
2013-03-21,83.13054656982422
2013-03-22,84.0450439453125
2013-03-25,83.839599609375
2013-03-26,84.93561553955078
2013-03-27,84.63489532470703
2013-03-28,84.65494537353516
2013-04-01,85.60392761230469
2013-04-02,85.63735961914062
2013-04-03,85.54379272460938
2013-04-04,88.36405944824219
2013-04-05,89.17941284179688
2013-04-08,88.90538024902344
2013-04-09,89.21952056884766
2013-04-10,89.20613098144531
2013-04-11,90.02147674560547
2013-04-12,90.60291290283203
2013-04-15,88.53114318847656
2013-04-16,89.4868392944336
2013-04-17,87.67569732666016
2013-04-18,88.22370910644531
2013-04-19,88.9321517944336
2013-04-22,88.2571029663086
2013-04-23,88.1435317993164
2013-04-24,88.2705078125
2013-04-25,87.6355972290039
2013-04-26,87.02740478515625
2013-04-29,87.58213806152344
2013-04-30,88.9120864868164
2013-05-01,88.37745666503906
2013-05-02,87.34822845458984
2013-05-03,86.74003601074219
2013-05-06,87.38835144042969
2013-05-07,88.88534545898438
2013-05-08,88.73162841796875
2013-05-09,88.59798431396484
2013-05-10,89.07916259765625
2013-05-13,90.08159637451172
2013-05-14,91.31800842285156
2013-05-15,91.67886352539062
2013-05-16,92.24028015136719
2013-05-17,92.68805694580078
2013-05-20,93.99124145507812
2013-05-21,94.53929901123047
2013-05-22,92.60113525390625
2013-05-23,92.88853454589844
2013-05-24,92.61451721191406
2013-05-28,91.27789306640625
2013-05-29,91.33137512207031
2013-05-30,89.12594604492188
2013-05-31,88.65811920166016
2013-06-03,90.38235473632812
2013-06-04,90.92369842529297
2013-06-05,89.72740173339844
2013-06-06,89.8878173828125
2013-06-07,89.87448120117188
2013-06-10,89.18611145019531
2013-06-11,87.6021957397461
2013-06-12,86.41259765625
2013-06-13,89.92790985107422
2013-06-14,89.94798278808594
2013-06-17,89.72740173339844
2013-06-18,90.1551284790039
2013-06-19,87.39501190185547
2013-06-20,85.52375030517578
2013-06-21,88.00988006591797
2013-06-24,89.24623107910156
2013-06-25,90.51604461669922
2013-06-26,91.07510375976562
2013-06-27,91.93065643310547
2013-06-28,90.87980651855469
2013-07-01,91.17619323730469
2013-07-02,92.25399017333984
2013-07-03,91.43220520019531
2013-07-05,90.9471435546875
2013-07-08,90.54971313476562
2013-07-09,92.49653625488281
2013-07-10,92.62454986572266
2013-07-11,94.5645751953125
2013-07-12,94.6117172241211
2013-07-15,94.08626556396484
2013-07-16,94.53083801269531
2013-07-17,94.70600128173828
2013-07-18,95.00914001464844
2013-07-19,94.55107879638672
2013-07-22,94.82728576660156
2013-07-23,94.53083801269531
2013-07-24,93.02194213867188
2013-07-25,92.92090606689453
2013-07-26,93.62145233154297
2013-07-29,92.71881103515625
2013-07-30,92.45608520507812
2013-07-31,91.16944885253906
2013-08-01,90.87980651855469
2013-08-02,90.23310852050781
2013-08-05,89.71438598632812
2013-08-06,89.67398071289062
2013-08-07,89.06770324707031
2013-08-08,88.93972778320312
2013-08-09,89.67398071289062
2013-08-12,88.76459503173828
2013-08-13,87.37691497802734
2013-08-14,86.5954818725586
2013-08-15,84.466796875
2013-08-16,82.71537017822266
2013-08-19,82.42568969726562
2013-08-20,83.42941284179688
2013-08-21,83.3687744140625
2013-08-22,84.33879089355469
2013-08-23,85.03264617919922
2013-08-26,85.4166259765625
2013-08-27,84.72953796386719
2013-08-28,83.83358764648438
2013-08-29,83.73255157470703
2013-08-30,83.46311950683594
2013-09-03,82.66820526123047
2013-09-04,83.7594985961914
2013-09-05,83.29469299316406
2013-09-06,84.60152435302734
2013-09-09,86.35298919677734
2013-09-10,86.44728088378906
2013-09-11,87.53184509277344
2013-09-12,87.16809844970703
2013-09-13,87.0265884399414
2013-09-16,87.58570861816406
2013-09-17,87.0400619506836
2013-09-18,90.8326416015625
