Date,GIS
2010-11-04,22.220142364501953
2010-11-05,22.250593185424805
2010-11-08,22.36023712158203
2010-11-09,22.031312942504883
2010-11-10,21.988676071166992
2010-11-11,22.287141799926758
2010-11-12,22.134868621826172
2010-11-15,21.842500686645508
2010-11-16,21.66585350036621
2010-11-17,21.379579544067383
2010-11-18,21.507492065429688
2010-11-19,21.385663986206055
2010-11-22,21.501401901245117
2010-11-23,21.31256866455078
2010-11-24,21.464845657348633
2010-11-26,21.385663986206055
2010-11-29,21.59276580810547
2010-11-30,21.519668579101562
2010-12-01,21.708498001098633
2010-12-02,21.720674514770508
2010-12-03,21.690223693847656
2010-12-06,21.458759307861328
2010-12-07,21.343032836914062
2010-12-08,21.580581665039062
2010-12-09,21.726762771606445
2010-12-10,21.74503517150879
2010-12-13,21.915584564208984
2010-12-14,22.195775985717773
2010-12-15,22.15923309326172
2010-12-16,22.287141799926758
2010-12-17,22.15923309326172
2010-12-20,22.104408264160156
2010-12-21,21.580581665039062
2010-12-22,21.690223693847656
2010-12-23,21.769397735595703
2010-12-27,21.73285675048828
2010-12-28,21.678041458129883
2010-12-29,21.574485778808594
2010-12-30,21.623220443725586
2010-12-31,21.678041458129883
2011-01-03,21.623220443725586
2011-01-04,21.738943099975586
2011-01-05,22.305421829223633
2011-01-06,22.07217788696289
2011-01-07,21.863473892211914
2011-01-10,21.998517990112305
2011-01-11,22.13355255126953
2011-01-12,22.501827239990234
2011-01-13,22.299278259277344
2011-01-14,21.973953247070312
2011-01-18,22.00465202331543
2011-01-19,22.04761505126953
2011-01-20,22.78418731689453
2011-01-21,22.391340255737305
2011-01-24,22.32996368408203
2011-01-25,22.09058380126953
2011-01-26,21.894168853759766
2011-01-27,21.722301483154297
2011-01-28,21.446094512939453
2011-01-31,21.34789276123047
2011-02-01,21.237401962280273
2011-02-02,21.27423858642578
2011-02-03,21.4583683013916
2011-02-04,21.820512771606445
2011-02-07,21.71002960205078
2011-02-08,21.943275451660156
2011-02-09,21.98624038696289
2011-02-10,21.888029098510742
2011-02-11,22.041486740112305
2011-02-14,22.16423988342285
2011-02-15,21.943275451660156
2011-02-16,22.03534698486328
2011-02-17,22.16423988342285
2011-02-18,22.158100128173828
2011-02-22,22.563207626342773
2011-02-23,22.833276748657227
2011-02-24,22.489547729492188
2011-02-25,22.796445846557617
2011-02-28,22.796445846557617
2011-03-01,22.581626892089844
2011-03-02,22.61231231689453
2011-03-03,22.618446350097656
2011-03-04,22.563207626342773
2011-03-07,22.581626892089844
2011-03-08,22.88237953186035
2011-03-09,22.98672866821289
2011-03-10,22.735061645507812
2011-03-11,22.900800704956055
2011-03-14,22.661413192749023
2011-03-15,22.434310913085938
2011-03-16,22.12740707397461
2011-03-17,22.176515579223633
2011-03-18,22.49569320678711
2011-03-21,22.78418731689453
2011-03-22,22.655284881591797
2011-03-23,22.244037628173828
2011-03-24,22.434310913085938
2011-03-25,22.40361785888672
2011-03-28,22.446582794189453
2011-03-29,22.464998245239258
2011-03-30,22.55706787109375
2011-03-31,22.434310913085938
2011-04-01,22.336105346679688
2011-04-04,22.42818260192871
2011-04-05,22.293132781982422
2011-04-06,22.385211944580078
2011-04-07,22.261497497558594
2011-04-08,22.3975772857666
2011-04-11,22.57695770263672
2011-04-12,22.632631301879883
2011-04-13,22.632631301879883
2011-04-14,22.917160034179688
2011-04-15,23.102718353271484
2011-04-18,22.997568130493164
2011-04-19,23.226430892944336
2011-04-20,23.510961532592773
2011-04-21,23.449098587036133
2011-04-25,23.63467025756836
2011-04-26,23.807870864868164
2011-04-27,23.832611083984375
2011-04-28,23.814048767089844
2011-04-29,23.8635311126709
2011-05-02,24.080032348632812
2011-05-03,24.296518325805664
2011-05-04,24.00579833984375
2011-05-05,23.758386611938477
2011-05-06,23.919204711914062
2011-05-09,23.943944931030273
2011-05-10,24.123329162597656
2011-05-11,23.999605178833008
2011-05-12,24.43878746032715
2011-05-13,24.568675994873047
2011-05-16,24.500635147094727
2011-05-17,24.661466598510742
2011-05-18,24.673830032348633
2011-05-19,24.7109432220459
2011-05-20,24.568675994873047
2011-05-23,24.59341812133789
2011-05-24,24.469707489013672
2011-05-25,24.234668731689453
2011-05-26,24.203739166259766
2011-05-27,24.302705764770508
2011-05-31,24.599607467651367
2011-06-01,24.259397506713867
2011-06-02,23.783123016357422
2011-06-03,23.46766471862793
2011-06-06,23.38726043701172
2011-06-07,23.411998748779297
2011-06-08,23.46147918701172
2011-06-09,23.54189109802246
2011-06-10,23.23261833190918
2011-06-13,23.560455322265625
2011-06-14,23.67797088623047
2011-06-15,23.337766647338867
2011-06-16,23.430553436279297
2011-06-17,23.47385597229004
2011-06-20,23.70890235900879
2011-06-21,23.70890235900879
2011-06-22,23.46147918701172
2011-06-23,23.003751754760742
2011-06-24,22.79344367980957
2011-06-27,23.040864944458008
2011-06-28,23.016132354736328
2011-06-29,23.121286392211914
2011-06-30,23.022314071655273
2011-07-01,23.102718353271484
2011-07-05,22.98520278930664
2011-07-06,23.071786880493164
2011-07-07,23.08115005493164
2011-07-08,22.95642852783203
2011-07-11,22.987594604492188
2011-07-12,23.10608673095703
2011-07-13,23.00007438659668
2011-07-14,23.29943084716797
2011-07-15,23.542654037475586
2011-07-18,23.32436752319336
2011-07-19,23.580068588256836
2011-07-20,23.530170440673828
2011-07-21,23.605005264282227
2011-07-22,23.586307525634766
2011-07-25,23.517702102661133
2011-07-26,23.57383155822754
2011-07-27,23.39920425415039
2011-07-28,23.255765914916992
2011-07-29,23.29318618774414
2011-08-01,23.143512725830078
2011-08-02,22.76308822631836
2011-08-03,22.894052505493164
2011-08-04,22.32653045654297
2011-08-05,22.7506160736084
2011-08-08,22.208038330078125
2011-08-09,22.45750617980957
2011-08-10,21.796436309814453
2011-08-11,22.314056396484375
2011-08-12,22.55727767944336
2011-08-15,22.831684112548828
2011-08-16,22.869102478027344
2011-08-17,22.906530380249023
2011-08-18,22.638355255126953
2011-08-19,22.33277702331543
2011-08-22,22.582233428955078
2011-08-23,22.91900062561035
2011-08-24,23.068679809570312
2011-08-25,22.819223403930664
2011-08-26,22.875337600708008
2011-08-29,23.41792106628418
2011-08-30,23.48651695251465
2011-08-31,23.642423629760742
2011-09-01,23.517702102661133
2011-09-02,23.330602645874023
2011-09-06,23.00631332397461
2011-09-07,23.42415428161621
2011-09-08,23.63619041442871
2011-09-09,23.39920425415039
2011-09-12,23.19965362548828
2011-09-13,23.056201934814453
2011-09-14,23.193405151367188
2011-09-15,23.57383155822754
2011-09-16,23.511472702026367
2011-09-19,23.411685943603516
2011-09-20,23.3804988861084
2011-09-21,23.97295570373535
2011-09-22,24.6340274810791
2011-09-23,24.241132736206055
2011-09-26,24.621553421020508
2011-09-27,24.602842330932617
2011-09-28,24.097692489624023
2011-09-29,24.266077041625977
2011-09-30,24.004146575927734
2011-10-03,23.673606872558594
2011-10-04,23.72349739074707
2011-10-05,23.85237693786621
2011-10-06,23.996990203857422
2011-10-07,24.36161994934082
2011-10-10,24.71368980407715
2011-10-11,25.09718132019043
2011-10-12,25.009159088134766
2011-10-13,24.719980239868164
2011-10-14,24.933732986450195
2011-10-17,24.745126724243164
2011-10-18,24.98402214050293
2011-10-19,24.801700592041016
2011-10-20,24.751407623291016
2011-10-21,25.015459060668945
2011-10-24,24.581663131713867
2011-10-25,24.40562629699707
2011-10-26,24.512500762939453
2011-10-27,24.701120376586914
2011-10-28,24.600534439086914
2011-10-31,24.223316192626953
2011-11-01,24.085004806518555
2011-11-02,24.26102638244629
2011-11-03,24.49364471435547
2011-11-04,24.311325073242188
2011-11-07,24.745126724243164
2011-11-08,24.83313751220703
2011-11-09,24.40562629699707
2011-11-10,24.619386672973633
2011-11-11,24.87085723876953
2011-11-14,24.694833755493164
2011-11-15,24.89600372314453
2011-11-16,24.46221160888672
2011-11-17,24.279895782470703
2011-11-18,24.23588752746582
2011-11-21,24.122726440429688
2011-11-22,24.185590744018555
2011-11-23,23.86495018005371
2011-11-25,24.034704208374023
2011-11-28,24.204450607299805
2011-11-29,24.556520462036133
2011-11-30,25.11604118347168
2011-12-01,25.084609985351562
2011-12-02,25.122323989868164
2011-12-05,25.27951431274414
2011-12-06,25.43039321899414
2011-12-07,25.49955177307129
2011-12-08,25.298372268676758
2011-12-09,25.41153335571289
2011-12-12,25.204069137573242
2011-12-13,25.015459060668945
2011-12-14,24.977739334106445
2011-12-15,25.122323989868164
2011-12-16,24.971454620361328
2011-12-19,24.88972282409668
2011-12-20,24.68853187561035
2011-12-21,25.24806785583496
2011-12-22,25.342378616333008
2011-12-23,25.505830764770508
2011-12-27,25.530975341796875
2011-12-28,25.42410659790039
2011-12-29,25.56240463256836
2011-12-30,25.405244827270508
2012-01-03,25.336084365844727
2012-01-04,25.486980438232422
2012-01-05,25.60013198852539
2012-01-06,25.381601333618164
2012-01-09,25.337265014648438
2012-01-10,25.546297073364258
2012-01-11,25.603302001953125
2012-01-12,25.74265480041504
2012-01-13,25.74265480041504
2012-01-17,25.824996948242188
2012-01-18,26.00237464904785
2012-01-19,25.939023971557617
2012-01-20,25.76166534423828
2012-01-23,25.736328125
2012-01-24,25.400606155395508
2012-01-25,25.729991912841797
2012-01-26,25.58430290222168
2012-01-27,25.35626792907715
2012-01-30,25.24858856201172
2012-01-31,25.229581832885742
2012-02-01,25.349933624267578
2012-02-02,25.292922973632812
2012-02-03,25.242252349853516
2012-02-06,25.128231048583984
2012-02-07,24.950864791870117
2012-02-08,24.71650505065918
2012-02-09,24.75450897216797
2012-02-10,24.760831832885742
2012-02-13,24.91919708251953
2012-02-14,25.2105770111084
2012-02-15,25.090221405029297
2012-02-16,25.197898864746094
2012-02-17,24.2857608795166
2012-02-21,24.216093063354492
2012-02-22,24.488466262817383
2012-02-23,24.46946144104004
2012-02-24,24.16541290283203
2012-02-27,24.095727920532227
2012-02-28,24.127418518066406
2012-02-29,24.266761779785156
2012-03-01,24.17808723449707
2012-03-02,24.190744400024414
2012-03-05,24.450450897216797
2012-03-06,24.298446655273438
2012-03-07,24.361774444580078
2012-03-08,24.36811637878418
2012-03-09,24.43779945373535
2012-03-12,24.393447875976562
2012-03-13,24.444120407104492
2012-03-14,24.38711929321289
2012-03-15,24.50746726989746
2012-03-16,24.596141815185547
2012-03-19,24.52646827697754
2012-03-20,24.55181121826172
2012-03-21,24.43779945373535
2012-03-22,24.456785202026367
2012-03-23,24.608821868896484
2012-03-26,24.85585594177246
2012-03-27,24.773509979248047
2012-03-28,24.798856735229492
2012-03-29,24.77983856201172
2012-03-30,24.988874435424805
2012-04-02,25.096555709838867
2012-04-03,25.109230041503906
2012-04-04,25.14089012145996
2012-04-05,24.8951358795166
2012-04-09,24.710031509399414
2012-04-10,24.582351684570312
2012-04-11,24.620649337768555
2012-04-12,24.741941452026367
2012-04-13,24.703636169433594
2012-04-16,24.729175567626953
2012-04-17,24.97173309326172
2012-04-18,24.965356826782227
2012-04-19,24.90791130065918
2012-04-20,24.856834411621094
2012-04-23,24.64617919921875
2012-04-24,24.665334701538086
2012-04-25,24.767465591430664
2012-04-26,24.831300735473633
2012-04-27,24.850448608398438
2012-04-30,24.824918746948242
2012-05-01,24.850448608398438
2012-05-02,24.697256088256836
2012-05-03,24.556821823120117
2012-05-04,24.461076736450195
2012-05-07,24.59511947631836
2012-05-08,24.78023338317871
2012-05-09,24.837684631347656
2012-05-10,25.054723739624023
2012-05-11,25.067487716674805
2012-05-14,24.997272491455078
2012-05-15,25.265380859375
2012-05-16,25.30367660522461
2012-05-17,25.01641845703125
2012-05-18,24.863216400146484
2012-05-21,24.607885360717773
2012-05-22,24.627046585083008
2012-05-23,24.63341522216797
2012-05-24,24.88237190246582
2012-05-25,24.946208953857422
2012-05-29,24.939823150634766
2012-05-30,24.588733673095703
2012-05-31,24.435529708862305
2012-06-01,24.192964553833008
2012-06-04,24.154664993286133
2012-06-05,24.129135131835938
2012-06-06,24.212125778198242
2012-06-07,24.26955795288086
2012-06-08,24.38446617126465
2012-06-11,24.199344635009766
2012-06-12,24.218494415283203
2012-06-13,24.275955200195312
2012-06-14,24.31426239013672
2012-06-15,24.550432205200195
2012-06-18,24.671720504760742
2012-06-19,24.767465591430664
2012-06-20,24.716402053833008
2012-06-21,24.486614227294922
2012-06-22,24.53766441345215
2012-06-25,24.53128433227539
2012-06-26,24.35255241394043
2012-06-27,23.969554901123047
2012-06-28,24.129135131835938
2012-06-29,24.601512908935547
2012-07-02,24.88237190246582
2012-07-03,24.90791130065918
2012-07-05,24.920663833618164
2012-07-06,24.952865600585938
2012-07-09,24.75972557067871
2012-07-10,24.882041931152344
2012-07-11,25.19106101989746
2012-07-12,24.991485595703125
2012-07-13,25.133119583129883
2012-07-16,24.959300994873047
2012-07-17,25.010801315307617
2012-07-18,25.11380386352539
2012-07-19,25.094491958618164
2012-07-20,24.965734481811523
2012-07-23,24.59878921508789
2012-07-24,24.405641555786133
2012-07-25,24.437843322753906
2012-07-26,24.58590316772461
2012-07-27,24.798358917236328
2012-07-30,24.939987182617188
2012-07-31,24.91423797607422
2012-08-01,24.74040985107422
2012-08-02,24.47646141052246
2012-08-03,24.798358917236328
2012-08-06,24.77903175354004
2012-08-07,24.682472229003906
2012-08-08,24.72109603881836
2012-08-09,24.804790496826172
2012-08-10,24.869171142578125
2012-08-13,24.785476684570312
2012-08-14,24.733978271484375
2012-08-15,24.68890953063965
2012-08-16,24.77903175354004
2012-08-17,24.785476684570312
2012-08-20,24.98505401611328
2012-08-21,24.869171142578125
2012-08-22,24.75972557067871
2012-08-23,24.676036834716797
2012-08-24,25.133119583129883
2012-08-27,25.37131690979004
2012-08-28,25.39061737060547
2012-08-29,25.474321365356445
2012-08-30,25.32624626159668
2012-08-31,25.319822311401367
2012-09-04,25.319822311401367
2012-09-05,25.100923538208008
2012-09-06,25.313373565673828
2012-09-07,25.26187515258789
2012-09-10,25.294063568115234
2012-09-11,25.294063568115234
2012-09-12,25.300498962402344
2012-09-13,25.403507232666016
2012-09-14,25.036548614501953
2012-09-17,25.081613540649414
2012-09-18,25.30694580078125
2012-09-19,25.764015197753906
2012-09-20,26.03440284729004
2012-09-21,25.944276809692383
2012-09-24,25.899215698242188
2012-09-25,25.82196044921875
2012-09-26,25.71895980834961
2012-09-27,25.680334091186523
2012-09-28,25.654582977294922
2012-10-01,25.731836318969727
2012-10-02,25.82840347290039
2012-10-03,25.860586166381836
2012-10-04,25.9571590423584
2012-10-05,25.9960994720459
2012-10-08,25.84032440185547
2012-10-09,25.64558982849121
2012-10-10,25.69103240966797
2012-10-11,25.639102935791016
2012-10-12,25.437877655029297
2012-10-15,25.509286880493164
2012-10-16,25.76891326904297
2012-10-17,26.009092330932617
2012-10-18,26.288192749023438
2012-10-19,25.9571533203125
2012-10-22,25.846813201904297
2012-10-23,25.62611961364746
2012-10-24,25.69103240966797
2012-10-25,25.905235290527344
2012-10-26,25.866281509399414
2012-10-31,26.015573501586914
2012-11-01,26.080482482910156
2012-11-02,25.84032440185547
2012-11-05,25.814353942871094
2012-11-06,25.833824157714844
2012-11-07,25.781898498535156
2012-11-08,25.515775680541992
2012-11-09,25.554725646972656
2012-11-12,25.444385528564453
2012-11-13,25.54173469543457
2012-11-14,25.872770309448242
2012-11-15,25.87926483154297
2012-11-16,25.827335357666016
2012-11-19,26.262224197387695
2012-11-20,26.236276626586914
2012-11-21,26.262224197387695
2012-11-23,26.46345329284668
2012-11-26,26.255735397338867
2012-11-27,26.366079330444336
2012-11-28,26.385557174682617
2012-11-29,26.4829158782959
2012-11-30,26.606245040893555
2012-12-03,26.27520751953125
2012-12-04,26.372575759887695
2012-12-05,26.580280303955078
2012-12-06,26.437480926513672
2012-12-07,26.57379722595215
2012-12-10,26.61273765563965
2012-12-11,26.865888595581055
2012-12-12,26.794496536254883
2012-12-13,26.9307918548584
2012-12-14,26.904827117919922
2012-12-17,27.086572647094727
2012-12-18,27.112539291381836
2012-12-19,26.78799057006836
2012-12-20,26.982715606689453
2012-12-21,26.677642822265625
2012-12-24,26.61273765563965
2012-12-26,26.418006896972656
2012-12-27,26.340126037597656
2012-12-28,26.002593994140625
2012-12-31,26.236276626586914
2013-01-02,26.820446014404297
2013-01-03,26.833425521850586
2013-01-04,27.112539291381836
2013-01-07,27.0021915435791
2013-01-08,27.0021915435791
2013-01-09,26.976028442382812
2013-01-10,27.218101501464844
2013-01-11,26.576906204223633
2013-01-14,26.779741287231445
2013-01-15,26.707759857177734
2013-01-16,26.720855712890625
2013-01-17,26.92367935180664
2013-01-18,27.06761932373047
2013-01-22,27.146135330200195
2013-01-23,27.15921974182129
2013-01-24,27.283531188964844
2013-01-25,27.31624412536621
2013-01-28,27.30970001220703
2013-01-29,27.46019172668457
2013-01-30,27.505983352661133
2013-01-31,27.440567016601562
2013-02-01,27.56487464904785
2013-02-04,27.31624412536621
2013-02-05,27.56487464904785
2013-02-06,27.71535873413086
2013-02-07,27.787324905395508
2013-02-08,27.872385025024414
2013-02-11,27.918182373046875
2013-02-12,28.114479064941406
2013-02-13,28.12101173400879
2013-02-14,28.991207122802734
2013-02-15,29.174402236938477
2013-02-19,29.7239990234375
2013-02-20,29.75016975402832
2013-02-21,29.658573150634766
2013-02-22,29.88101577758789
2013-02-25,29.71745491027832
2013-02-26,30.103477478027344
2013-02-27,30.280153274536133
2013-02-28,30.260509490966797
2013-03-01,30.352102279663086
2013-03-04,30.39136505126953
2013-03-05,30.417545318603516
2013-03-06,30.378273010253906
2013-03-07,30.397912979125977
2013-03-08,30.312868118286133
2013-03-11,29.90065574645996
2013-03-12,30.273595809936523
2013-03-13,30.41100311279297
2013-03-14,30.371734619140625
2013-03-15,30.25397491455078
2013-03-18,30.312868118286133
2013-03-19,30.371734619140625
2013-03-20,31.150339126586914
2013-03-21,31.313915252685547
2013-03-22,31.503644943237305
2013-03-25,31.45784568786621
2013-03-26,31.81770133972168
2013-03-27,31.922401428222656
2013-03-28,32.26261520385742
2013-04-01,31.850412368774414
2013-04-02,31.935468673706055
2013-04-03,31.582155227661133
2013-04-04,32.07288360595703
2013-04-05,31.889680862426758
2013-04-08,32.080711364746094
2013-04-09,32.07412338256836
2013-04-10,32.29808807373047
2013-04-11,32.44301223754883
2013-04-12,32.50889205932617
2013-04-15,32.317848205566406
2013-04-16,32.8448600769043
2013-04-17,32.6340446472168
2013-04-18,32.8448600769043
2013-04-19,33.161048889160156
2013-04-22,33.23350524902344
2013-04-23,33.385013580322266
2013-04-24,32.50230026245117
2013-04-25,32.53524398803711
2013-04-26,32.72626876831055
2013-04-29,33.07541275024414
2013-04-30,33.213741302490234
2013-05-01,33.20057678222656
2013-05-02,33.23350524902344
2013-05-03,33.41136932373047
2013-05-06,32.6670036315918
2013-05-07,33.43770980834961
2013-05-08,32.89754867553711
2013-05-09,32.693336486816406
2013-05-10,32.877784729003906
2013-05-13,32.99636459350586
2013-05-14,33.352088928222656
2013-05-15,33.54970169067383
2013-05-16,33.24668502807617
2013-05-17,33.174217224121094
2013-05-20,32.36396408081055
2013-05-21,32.515472412109375
2013-05-22,32.29808807373047
2013-05-23,32.17951202392578
2013-05-24,32.26515579223633
2013-05-28,32.35080337524414
2013-05-29,31.73816680908203
2013-05-30,31.51418113708496
2013-05-31,31.013545989990234
2013-06-03,31.29021644592285
2013-06-04,31.533950805664062
2013-06-05,31.086013793945312
2013-06-06,31.22435188293457
2013-06-07,31.672286987304688
2013-06-10,31.751327514648438
2013-06-11,31.83698272705078
2013-06-12,31.922611236572266
2013-06-13,32.29151153564453
2013-06-14,32.46935272216797
2013-06-17,32.80532455444336
2013-06-18,32.877784729003906
2013-06-19,32.39691162109375
2013-06-20,31.7579288482666
2013-06-21,32.04119110107422
2013-06-24,31.83037757873535
2013-06-25,31.83698272705078
2013-06-26,31.685462951660156
2013-06-27,31.843568801879883
2013-06-28,31.968719482421875
2013-07-01,32.140010833740234
2013-07-02,32.39031982421875
2013-07-03,32.245391845703125
2013-07-05,32.29808807373047
2013-07-08,32.72963333129883
2013-07-09,32.8823127746582
2013-07-10,33.13459396362305
2013-07-11,33.87814712524414
2013-07-12,33.91796875
2013-07-15,34.004276275634766
2013-07-16,33.95780944824219
2013-07-17,33.9511604309082
2013-07-18,34.03083038330078
2013-07-19,34.309669494628906
2013-07-22,34.2100715637207
2013-07-23,34.16361999511719
2013-07-24,33.8980598449707
2013-07-25,34.14369201660156
2013-07-26,34.19681167602539
2013-07-29,34.40925979614258
2013-07-30,34.44908905029297
2013-07-31,34.522117614746094
2013-08-01,35.00675582885742
2013-08-02,34.75447463989258
2013-08-05,34.90053176879883
2013-08-06,34.92708206176758
2013-08-07,34.81422805786133
2013-08-08,34.96689987182617
2013-08-09,34.80093765258789
2013-08-12,34.84741973876953
2013-08-13,34.80093765258789
2013-08-14,34.555301666259766
2013-08-15,33.559486389160156
2013-08-16,32.78274154663086
2013-08-19,32.86240768432617
2013-08-20,32.796016693115234
2013-08-21,32.5769157409668
2013-08-22,32.72963333129883
2013-08-23,33.0748405456543
2013-08-26,32.78274154663086
2013-08-27,32.6234016418457
2013-08-28,32.35784912109375
2013-08-29,32.66987228393555
2013-08-30,32.742889404296875
2013-09-03,32.656593322753906
2013-09-04,32.596839904785156
2013-09-05,32.596839904785156
2013-09-06,32.656593322753906
2013-09-09,32.570281982421875
2013-09-10,32.337921142578125
2013-09-11,32.39767837524414
2013-09-12,32.45079040527344
2013-09-13,32.6964225769043
2013-09-16,33.01507568359375
