Date,MKTX
2010-11-04,16.257261276245117
2010-11-05,16.048828125
2010-11-08,16.109621047973633
2010-11-09,16.031461715698242
2010-11-10,16.21384048461914
2010-11-11,16.08357048034668
2010-11-12,16.031461715698242
2010-11-15,16.066205978393555
2010-11-16,15.875144958496094
2010-11-17,15.96198558807373
2010-11-18,16.126991271972656
2010-11-19,16.46567726135254
2010-11-22,16.38752555847168
2010-11-23,15.875144958496094
2010-11-24,16.300674438476562
2010-11-26,16.274616241455078
2010-11-29,16.483043670654297
2010-11-30,15.796982765197754
2010-12-01,15.96198558807373
2010-12-02,16.378841400146484
2010-12-03,16.292003631591797
2010-12-06,16.23989486694336
2010-12-07,16.55253028869629
2010-12-08,16.326740264892578
2010-12-09,16.274616241455078
2010-12-10,16.3527889251709
2010-12-13,16.23989486694336
2010-12-14,16.517791748046875
2010-12-15,16.50041961669922
2010-12-16,16.821746826171875
2010-12-17,17.0214900970459
2010-12-20,17.23859977722168
2010-12-21,17.91598129272461
2010-12-22,17.811771392822266
2010-12-23,17.707555770874023
2010-12-27,17.91598129272461
2010-12-28,18.115739822387695
2010-12-29,18.176517486572266
2010-12-30,18.037565231323242
2010-12-31,18.072311401367188
2011-01-03,17.785724639892578
2011-01-04,17.17780876159668
2011-01-05,17.22991371154785
2011-01-06,17.69019317626953
2011-01-07,17.57729148864746
2011-01-10,17.96809196472168
2011-01-11,17.95940399169922
2011-01-12,18.332836151123047
2011-01-13,18.38494110107422
2011-01-14,18.749691009521484
2011-01-18,18.96681022644043
2011-01-19,18.723634719848633
2011-01-20,17.66413688659668
2011-01-21,17.464393615722656
2011-01-24,17.58597755432129
2011-01-25,17.846508026123047
2011-01-26,18.32415771484375
2011-01-27,18.176517486572266
2011-01-28,17.672813415527344
2011-01-31,17.48175811767578
2011-02-01,17.820459365844727
2011-02-02,18.315475463867188
2011-02-03,18.176517486572266
2011-02-04,17.994136810302734
2011-02-07,18.2373046875
2011-02-08,18.124412536621094
2011-02-09,18.280731201171875
2011-02-10,18.41100311279297
2011-02-11,18.680219650268555
2011-02-14,18.889522552490234
2011-02-15,18.29649543762207
2011-02-16,18.50579261779785
2011-02-17,18.66277313232422
2011-02-18,18.69765853881836
2011-02-22,18.313934326171875
2011-02-23,18.305212020874023
2011-02-24,18.392433166503906
2011-02-25,18.66277313232422
2011-02-28,18.6540584564209
2011-03-01,18.61917495727539
2011-03-02,18.558116912841797
2011-03-03,19.26451873779297
2011-03-04,19.220909118652344
2011-03-07,19.194753646850586
2011-03-08,19.404054641723633
2011-03-09,19.16858673095703
2011-03-10,18.6540584564209
2011-03-11,18.348825454711914
2011-03-14,18.340099334716797
2011-03-15,18.593008041381836
2011-03-16,18.287771224975586
2011-03-17,18.348825454711914
2011-03-18,19.194753646850586
2011-03-21,19.604629516601562
2011-03-22,19.33428955078125
2011-03-23,19.53486442565918
2011-03-24,19.892419815063477
2011-03-25,20.093006134033203
2011-03-28,20.188936233520508
2011-03-29,20.15406036376953
2011-03-30,20.6075382232666
2011-03-31,21.09591293334961
2011-04-01,21.645326614379883
2011-04-04,21.767423629760742
2011-04-05,21.776140213012695
2011-04-06,21.950563430786133
2011-04-07,21.99416160583496
2011-04-08,21.79358673095703
2011-04-11,21.697660446166992
2011-04-12,21.122072219848633
2011-04-13,20.982540130615234
2011-04-14,21.122072219848633
2011-04-15,21.671489715576172
2011-04-18,21.48835563659668
2011-04-19,21.21800422668457
2011-04-20,21.052309036254883
2011-04-21,21.16567611694336
2011-04-25,21.061025619506836
2011-04-26,21.29649543762207
2011-04-27,20.825565338134766
2011-04-28,21.24416160583496
2011-04-29,21.235445022583008
2011-05-02,19.77033042907715
2011-05-03,19.595905303955078
2011-05-04,19.630796432495117
2011-05-05,19.273235321044922
2011-05-06,19.28196144104004
2011-05-09,19.273202896118164
2011-05-10,19.39579200744629
2011-05-11,18.782835006713867
2011-05-12,19.343252182006836
2011-05-13,19.133102416992188
2011-05-16,19.063045501708984
2011-05-17,18.3887939453125
2011-05-18,18.39754867553711
2011-05-19,18.581432342529297
2011-05-20,18.80035400390625
2011-05-23,19.325735092163086
2011-05-24,19.343252182006836
2011-05-25,19.74605941772461
2011-05-26,19.95621681213379
2011-05-27,20.000001907348633
2011-05-31,20.980728149414062
2011-06-01,20.2276668548584
2011-06-02,19.98248291015625
2011-06-03,19.83362579345703
2011-06-06,19.57968521118164
2011-06-07,19.40455436706543
2011-06-08,18.87916374206543
2011-06-09,19.72854995727539
2011-06-10,19.39579200744629
2011-06-13,19.360763549804688
2011-06-14,19.492115020751953
2011-06-15,19.614709854125977
2011-06-16,19.912437438964844
2011-06-17,19.737302780151367
2011-06-20,20.052541732788086
2011-06-21,20.6917667388916
2011-06-22,20.963226318359375
2011-06-23,21.068300247192383
2011-06-24,21.050792694091797
2011-06-27,21.532394409179688
2011-06-28,21.926437377929688
2011-06-29,21.882661819458008
2011-06-30,21.94395637512207
2011-07-01,22.10157585144043
2011-07-05,22.425565719604492
2011-07-06,22.50438117980957
2011-07-07,22.898422241210938
2011-07-08,22.793352127075195
2011-07-11,22.10157585144043
2011-07-12,22.136598587036133
2011-07-13,22.44308090209961
2011-07-14,22.294221878051758
2011-07-15,22.44308090209961
2011-07-18,21.812606811523438
2011-07-19,22.591941833496094
2011-07-20,22.390535354614258
2011-07-21,22.644481658935547
2011-07-22,22.460586547851562
2011-07-25,22.3380126953125
2011-07-26,21.812606811523438
2011-07-27,21.84763526916504
2011-07-28,22.565677642822266
2011-07-29,22.880908966064453
2011-08-01,22.880908966064453
2011-08-02,22.985992431640625
2011-08-03,23.71278190612793
2011-08-04,23.222410202026367
2011-08-05,22.521892547607422
2011-08-08,20.49912452697754
2011-08-09,21.852840423583984
2011-08-10,20.639768600463867
2011-08-11,21.67702865600586
2011-08-12,21.237516403198242
2011-08-15,21.703401565551758
2011-08-16,21.14082145690918
2011-08-17,24.12954330444336
2011-08-18,24.04164695739746
2011-08-19,23.60211753845215
2011-08-22,23.33841323852539
2011-08-23,25.870037078857422
2011-08-24,25.957935333251953
2011-08-25,25.061315536499023
2011-08-26,26.08979606628418
2011-08-29,27.030366897583008
2011-08-30,26.353500366210938
2011-08-31,25.913990020751953
2011-09-01,25.799715042114258
2011-09-02,25.421722412109375
2011-09-06,25.131650924682617
2011-09-07,26.582054138183594
2011-09-08,26.37987518310547
2011-09-09,25.843664169311523
2011-09-12,25.87882423400879
2011-09-13,25.826086044311523
2011-09-14,26.133747100830078
2011-09-15,25.957935333251953
2011-09-16,24.305349349975586
2011-09-19,24.331710815429688
2011-09-20,23.883407592773438
2011-09-21,22.687925338745117
2011-09-22,23.67244529724121
2011-09-23,23.830673217773438
2011-09-26,24.402042388916016
2011-09-27,24.217449188232422
2011-09-28,23.1713924407959
2011-09-29,23.33841323852539
2011-09-30,22.87251853942871
2011-10-03,21.597915649414062
2011-10-04,22.846149444580078
2011-10-05,22.406633377075195
2011-10-06,23.707603454589844
2011-10-07,23.22413444519043
2011-10-10,23.9097843170166
2011-10-11,23.9625301361084
2011-10-12,24.0152645111084
2011-10-13,24.164710998535156
2011-10-14,24.48115348815918
2011-10-17,23.118650436401367
2011-10-18,23.733976364135742
2011-10-19,22.951637268066406
2011-10-20,23.048328399658203
2011-10-21,23.408727645874023
2011-10-24,24.050434112548828
2011-10-25,23.382354736328125
2011-10-26,24.270187377929688
2011-10-27,26.494155883789062
2011-10-28,26.23043441772461
2011-10-31,25.694229125976562
2011-11-01,25.395357131958008
2011-11-02,25.448097229003906
2011-11-03,27.258909225463867
2011-11-04,24.964628219604492
2011-11-07,25.36019515991211
2011-11-08,26.197895050048828
2011-11-09,24.548948287963867
2011-11-10,24.37259292602539
2011-11-11,25.078018188476562
2011-11-14,24.76939582824707
2011-11-15,25.40428352355957
2011-11-16,24.487224578857422
2011-11-17,23.825885772705078
2011-11-18,24.266773223876953
2011-11-21,23.728885650634766
2011-11-22,23.499622344970703
2011-11-23,23.887615203857422
2011-11-25,23.252723693847656
2011-11-28,24.584218978881836
2011-11-29,24.557775497436523
2011-11-30,25.51891326904297
2011-12-01,25.307287216186523
2011-12-02,25.45718765258789
2011-12-05,24.698856353759766
2011-12-06,25.79226303100586
2011-12-07,25.386640548706055
2011-12-08,24.690032958984375
2011-12-09,25.08684539794922
2011-12-12,25.21910858154297
2011-12-13,24.363767623901367
2011-12-14,23.764158248901367
2011-12-15,24.919301986694336
2011-12-16,25.28965187072754
2011-12-19,25.52773094177246
2011-12-20,27.47648811340332
2011-12-21,25.79226303100586
2011-12-22,26.021530151367188
2011-12-23,25.98626136779785
2011-12-27,25.968629837036133
2011-12-28,26.391881942749023
2011-12-29,26.63878631591797
2011-12-30,26.550600051879883
2012-01-03,25.80108642578125
2012-01-04,26.46242332458496
2012-01-05,27.423574447631836
2012-01-06,27.229581832885742
2012-01-09,27.961463928222656
2012-01-10,28.358272552490234
2012-01-11,27.13258934020996
2012-01-12,27.22076988220215
2012-01-13,27.0179500579834
2012-01-17,26.947410583496094
2012-01-18,27.732202529907227
2012-01-19,27.961463928222656
2012-01-20,27.979095458984375
2012-01-23,27.46766471862793
2012-01-24,27.308940887451172
2012-01-25,27.696929931640625
2012-01-26,27.33539581298828
2012-01-27,27.45884895324707
2012-01-30,27.24721908569336
2012-01-31,27.3883056640625
2012-02-01,29.416414260864258
2012-02-02,29.963123321533203
2012-02-03,30.28937530517578
2012-02-06,29.019603729248047
2012-02-07,28.966705322265625
2012-02-08,28.569896697998047
2012-02-09,28.25245475769043
2012-02-10,28.41998863220215
2012-02-13,29.319421768188477
2012-02-14,28.549718856811523
2012-02-15,28.186983108520508
2012-02-16,28.885910034179688
2012-02-17,28.59395408630371
2012-02-21,28.355079650878906
2012-02-22,27.010311126708984
2012-02-23,29.60252571105957
2012-02-24,29.25748062133789
2012-02-27,29.59368324279785
2012-02-28,29.5494327545166
2012-02-29,29.301725387573242
2012-03-01,29.929874420166016
2012-03-02,30.345684051513672
2012-03-05,30.602262496948242
2012-03-06,30.788036346435547
2012-03-07,30.93844223022461
2012-03-08,31.60198211669922
2012-03-09,31.72583770751953
2012-03-12,31.761228561401367
2012-03-13,32.6901741027832
2012-03-14,31.540054321289062
2012-03-15,31.141918182373047
2012-03-16,31.7966251373291
2012-03-19,32.292057037353516
2012-03-20,32.212432861328125
2012-03-21,30.89419937133789
2012-03-22,32.1328010559082
2012-03-23,32.787506103515625
2012-03-26,33.20331954956055
2012-03-27,33.11483383178711
2012-03-28,33.43333053588867
2012-03-29,33.1767692565918
2012-03-30,32.9909782409668
2012-04-02,33.30947494506836
2012-04-03,33.22102355957031
2012-04-04,32.71671676635742
2012-04-05,33.132545471191406
2012-04-09,32.39820861816406
2012-04-10,32.035499572753906
2012-04-11,32.194732666015625
2012-04-12,31.78776741027832
2012-04-13,31.593141555786133
2012-04-16,32.53093338012695
2012-04-17,32.24781799316406
2012-04-18,31.955869674682617
2012-04-19,32.26551818847656
2012-04-20,32.212432861328125
2012-04-23,31.628522872924805
2012-04-24,31.8939208984375
2012-04-25,31.310012817382812
2012-04-26,30.982677459716797
2012-04-27,30.743799209594727
2012-04-30,30.35453987121582
2012-05-01,30.469539642333984
2012-05-02,29.806013107299805
2012-05-03,29.699844360351562
2012-05-04,29.301725387573242
2012-05-07,29.018611907958984
2012-05-08,28.78780746459961
2012-05-09,28.539260864257812
2012-05-10,28.485998153686523
2012-05-11,28.477127075195312
2012-05-14,27.95339012145996
2012-05-15,28.75230598449707
2012-05-16,28.628032684326172
2012-05-17,28.40610122680664
2012-05-18,28.39723014831543
2012-05-21,28.503753662109375
2012-05-22,28.290712356567383
2012-05-23,28.72568130493164
2012-05-24,28.255199432373047
2012-05-25,28.645784378051758
2012-05-29,28.796688079833984
2012-05-30,28.69904136657715
2012-05-31,28.663537979125977
2012-06-01,27.198843002319336
2012-06-04,26.91478729248047
2012-06-05,26.950300216674805
2012-06-06,27.518421173095703
2012-06-07,27.305368423461914
2012-06-08,27.456287384033203
2012-06-11,26.737253189086914
2012-06-12,26.80826187133789
2012-06-13,27.18997573852539
2012-06-14,25.743032455444336
2012-06-15,25.663143157958984
2012-06-18,25.219297409057617
2012-06-19,25.183795928955078
2012-06-20,24.961868286132812
2012-06-21,24.09192657470703
2012-06-22,24.260589599609375
2012-06-25,23.81675910949707
2012-06-26,23.896635055541992
2012-06-27,23.81675910949707
2012-06-28,23.27525520324707
2012-06-29,23.64808464050293
2012-07-02,23.861122131347656
2012-07-03,24.056428909301758
2012-07-05,24.349363327026367
2012-07-06,24.331607818603516
2012-07-09,24.961868286132812
2012-07-10,24.855342864990234
2012-07-11,25.077266693115234
2012-07-12,25.31694221496582
2012-07-13,25.876188278198242
2012-07-16,25.565492630004883
2012-07-17,25.636510848999023
2012-07-18,26.000465393066406
2012-07-19,26.710617065429688
2012-07-20,25.9294490814209
2012-07-23,25.618755340576172
2012-07-24,25.387962341308594
2012-07-25,26.941415786743164
2012-07-26,27.784725189208984
2012-07-27,27.820234298706055
2012-07-30,27.394136428833008
2012-07-31,26.826013565063477
2012-08-01,26.630727767944336
2012-08-02,26.96805191040039
2012-08-03,28.92096710205078
2012-08-06,29.15178108215332
2012-08-07,29.187393188476562
2012-08-08,29.276464462280273
2012-08-09,29.39225196838379
2012-08-10,29.606019973754883
2012-08-13,28.296720504760742
2012-08-14,28.03842544555664
2012-08-15,28.270002365112305
2012-08-16,29.32990264892578
2012-08-17,29.053794860839844
2012-08-20,28.77768325805664
2012-08-21,28.77768325805664
2012-08-22,28.813308715820312
2012-08-23,28.2254638671875
2012-08-24,28.21656036376953
2012-08-27,28.483766555786133
2012-08-28,28.813308715820312
2012-08-29,29.107227325439453
2012-08-30,28.866748809814453
2012-08-31,29.009260177612305
2012-09-04,29.953369140625
2012-09-05,30.28293800354004
2012-09-06,27.07649803161621
2012-09-07,25.731578826904297
2012-09-10,25.98987579345703
2012-09-11,26.55099868774414
2012-09-12,26.738046646118164
2012-09-13,26.862735748291016
2012-09-14,27.219003677368164
2012-09-17,27.210094451904297
2012-09-18,27.27244758605957
2012-09-19,27.904815673828125
2012-09-20,27.593090057373047
2012-09-21,27.486204147338867
2012-09-24,27.512922286987305
2012-09-25,28.84002685546875
2012-09-26,27.165573120117188
2012-09-27,28.12748908996582
2012-09-28,28.154220581054688
2012-10-01,27.93154525756836
2012-10-02,28.296720504760742
2012-10-03,27.86919403076172
2012-10-04,28.163116455078125
2012-10-05,28.314538955688477
2012-10-08,28.21656036376953
2012-10-09,27.806846618652344
2012-10-10,27.97608184814453
2012-10-11,28.13640594482422
2012-10-12,27.78013038635254
2012-10-15,28.18093490600586
2012-10-16,28.50157928466797
2012-10-17,28.403602600097656
2012-10-18,28.109678268432617
2012-10-19,27.521835327148438
2012-10-22,27.753416061401367
2012-10-23,27.664344787597656
2012-10-24,27.441679000854492
2012-10-25,27.406047821044922
2012-10-26,27.610904693603516
2012-10-31,27.824665069580078
2012-11-01,28.07405662536621
2012-11-02,27.637622833251953
2012-11-05,27.815757751464844
2012-11-06,28.13640594482422
2012-11-07,27.662689208984375
2012-11-08,27.501811981201172
2012-11-09,27.001293182373047
2012-11-12,26.78678321838379
2012-11-13,26.77784538269043
2012-11-14,25.919809341430664
2012-11-15,25.919809341430664
2012-11-16,26.38457489013672
2012-11-19,26.77784538269043
2012-11-20,26.572275161743164
2012-11-21,26.804662704467773
2012-11-23,27.090673446655273
2012-11-26,27.242610931396484
2012-11-27,27.117483139038086
2012-11-28,27.153244018554688
2012-11-29,27.439250946044922
2012-11-30,27.58224868774414
2012-12-03,27.40349006652832
2012-12-04,27.36774444580078
2012-12-05,29.31619644165039
2012-12-06,29.772043228149414
2012-12-07,29.030181884765625
2012-12-10,29.217884063720703
2012-12-11,28.851423263549805
2012-12-12,28.806737899780273
2012-12-13,28.79781723022461
2012-12-14,29.575395584106445
2012-12-17,29.968660354614258
2012-12-18,30.415563583374023
2012-12-19,30.66582679748535
2012-12-20,31.30933952331543
2012-12-21,31.228904724121094
2012-12-24,31.148466110229492
2012-12-26,31.53278923034668
2012-12-27,31.121644973754883
2012-12-28,31.193151473999023
2012-12-31,31.550668716430664
2013-01-02,32.38189697265625
2013-01-03,31.961803436279297
2013-01-04,31.246782302856445
2013-01-07,31.479154586791992
2013-01-08,31.577482223510742
2013-01-09,31.988611221313477
2013-01-10,31.595355987548828
2013-01-11,31.09483528137207
2013-01-14,31.648977279663086
2013-01-15,32.158424377441406
2013-01-16,31.961803436279297
2013-01-17,32.47126388549805
2013-01-18,33.293548583984375
2013-01-22,33.15948486328125
2013-01-23,33.07011413574219
2013-01-24,33.51698684692383
2013-01-25,33.68681716918945
2013-01-28,33.552738189697266
2013-01-29,33.9549446105957
2013-01-30,33.65106201171875
2013-01-31,33.79405212402344
2013-02-01,34.38396453857422
2013-02-04,33.74938201904297
2013-02-05,33.820884704589844
2013-02-06,33.901336669921875
2013-02-07,33.76725387573242
2013-02-08,33.97282409667969
2013-02-11,33.78513717651367
2013-02-12,34.0003662109375
2013-02-13,34.40398025512695
2013-02-14,36.10802459716797
2013-02-15,36.17977523803711
2013-02-19,37.53404998779297
2013-02-20,35.516090393066406
2013-02-21,34.91518783569336
2013-02-22,34.89725112915039
2013-02-25,34.8524169921875
2013-02-26,35.17528533935547
2013-02-27,35.07664489746094
2013-02-28,35.03178024291992
2013-03-01,35.03178024291992
2013-03-04,35.21114730834961
2013-03-05,35.856895446777344
2013-03-06,35.80308532714844
2013-03-07,35.17528533935547
2013-03-08,35.78515625
2013-03-11,35.48020935058594
2013-03-12,35.04075622558594
2013-03-13,34.88829040527344
2013-03-14,34.18872833251953
2013-03-15,34.34119415283203
2013-03-18,34.054176330566406
2013-03-19,33.35463333129883
2013-03-20,34.29635238647461
2013-03-21,34.25150680541992
2013-03-22,34.31428146362305
2013-03-25,33.17526626586914
2013-03-26,33.44431686401367
2013-03-27,33.614723205566406
2013-03-28,33.45329284667969
2013-04-01,33.43534469604492
2013-04-02,33.55195236206055
2013-04-03,33.264930725097656
2013-04-04,33.632659912109375
2013-04-05,33.65956497192383
2013-04-08,34.0003662109375
2013-04-09,33.91068649291992
2013-04-10,34.87931442260742
2013-04-11,34.520572662353516
2013-04-12,34.430877685546875
2013-04-15,33.901729583740234
2013-04-16,34.62818145751953
2013-04-17,35.00486373901367
2013-04-18,34.97796630859375
2013-04-19,35.534034729003906
2013-04-22,35.62371826171875
2013-04-23,35.84794235229492
2013-04-24,37.15735626220703
2013-04-25,38.125972747802734
2013-04-26,38.565460205078125
2013-04-29,37.89280700683594
2013-04-30,37.95558166503906
2013-05-01,37.704437255859375
2013-05-02,38.59236145019531
2013-05-03,38.69999313354492
2013-05-06,38.73585891723633
2013-05-07,39.22163772583008
2013-05-08,39.455509185791016
2013-05-09,39.38356399536133
2013-05-10,39.392539978027344
2013-05-13,39.563480377197266
2013-05-14,41.02078628540039
2013-05-15,41.17372512817383
2013-05-16,40.85887145996094
2013-05-17,41.479591369628906
2013-05-20,41.33564758300781
2013-05-21,40.71493911743164
2013-05-22,39.37456512451172
2013-05-23,39.58146286010742
2013-05-24,39.527496337890625
2013-05-28,39.58146286010742
2013-05-29,39.05971145629883
2013-05-30,39.545475006103516
2013-05-31,39.00572204589844
2013-06-03,39.167659759521484
2013-06-04,38.88877487182617
2013-06-05,38.88877487182617
2013-06-06,39.788352966308594
2013-06-07,40.139190673828125
2013-06-10,40.912845611572266
2013-06-11,40.975799560546875
2013-06-12,40.77791213989258
2013-06-13,42.70301055908203
2013-06-14,41.85739517211914
2013-06-17,42.0822868347168
2013-06-18,42.99986267089844
2013-06-19,42.22623062133789
2013-06-20,41.17372512817383
2013-06-21,42.019325256347656
2013-06-24,41.29965591430664
2013-06-25,41.39860916137695
2013-06-26,41.614498138427734
2013-06-27,42.54107666015625
2013-06-28,42.0552978515625
2013-07-01,43.21575927734375
2013-07-02,42.81094741821289
2013-07-03,44.66408920288086
2013-07-05,45.545684814453125
2013-07-08,45.626625061035156
2013-07-09,46.796085357666016
2013-07-10,45.89651870727539
2013-07-11,45.86952590942383
2013-07-12,45.68059539794922
2013-07-15,45.608638763427734
2013-07-16,45.87851333618164
2013-07-17,45.87851333618164
2013-07-18,46.64314270019531
2013-07-19,46.56218338012695
2013-07-22,47.95655059814453
2013-07-23,47.596710205078125
2013-07-24,48.61323547363281
2013-07-25,48.05549240112305
2013-07-26,47.19189453125
2013-07-29,47.09294891357422
2013-07-30,46.99399948120117
2013-07-31,46.508216857910156
2013-08-01,47.740638732910156
2013-08-02,47.64168167114258
2013-08-05,47.61469268798828
2013-08-06,47.61469268798828
2013-08-07,47.1638069152832
2013-08-08,47.8130989074707
2013-08-09,47.740943908691406
2013-08-12,48.3722038269043
2013-08-13,48.45337677001953
2013-08-14,48.50748062133789
2013-08-15,46.85719299316406
2013-08-16,46.685855865478516
2013-08-19,46.38825607299805
2013-08-20,47.19987869262695
2013-08-21,47.010498046875
2013-08-22,47.76799774169922
2013-08-23,48.14675521850586
2013-08-26,47.749969482421875
2013-08-27,46.89326477050781
2013-08-28,46.667823791503906
2013-08-29,46.830142974853516
2013-08-30,45.775020599365234
2013-09-03,47.452388763427734
2013-09-04,48.50748062133789
2013-09-05,48.51648712158203
2013-09-06,48.30908203125
2013-09-09,48.723899841308594
2013-09-10,49.246944427490234
2013-09-11,49.12069320678711
2013-09-12,49.05757141113281
2013-09-13,49.472389221191406
2013-09-16,50.30204391479492
